gisco_id,name,registered,turnout,invalid,blank,SPD,CDU,CSU,Grüne,FDP,PDS,REP,Graue,Tierschutzpartei,HEIMAT,ÖDP,PBC,Die Frauen,BP,FAMILIE,CM,BüSo,HP,DVP,AUFBRUCH,DZP,KPD,PRG,PRO,Volksabstimmung,DKP,DSU,Others
DE_01062006,Bargteheide,10614,8871,115,0,4436,3190,0,481,464,116,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062008,Barnitz,640,484,7,0,214,198,0,32,29,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062009,Barsbüttel,9541,8155,65,0,3602,3537,0,400,432,70,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062011,Braak,633,462,6,0,145,277,0,9,22,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062014,Delingsdorf,1237,942,7,0,483,345,0,47,46,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062016,Elmenhorst,1777,1334,17,0,588,555,0,62,93,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062018,Glinde,12227,10209,118,0,5117,3998,0,401,429,84,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062019,Grabau,603,484,8,0,223,206,0,18,22,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062020,Grande,498,341,3,0,123,183,0,13,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062021,Grönwohld,1039,790,5,0,324,387,0,25,40,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062022,Großensee,1309,900,9,0,374,402,0,55,45,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062023,Großhansdorf,7425,6617,64,0,2634,3158,0,344,348,54,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062025,Hamberge,1086,831,18,0,386,345,0,28,45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062026,Hamfelde,367,261,4,0,101,113,0,24,14,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062027,Hammoor,871,669,15,0,313,262,0,37,37,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062031,Heidekamp,375,278,0,0,132,103,0,14,26,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062032,Heilshoop,452,338,3,0,167,133,0,8,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062033,Hohenfelde,49,45,0,0,23,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062035,Hoisdorf,2830,2053,22,0,911,883,0,129,77,15,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062036,Jersbek,1386,965,8,0,397,447,0,40,55,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062039,Klein Wesenberg,535,418,4,0,215,161,0,13,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062040,Köthel,281,203,4,0,88,90,0,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062045,Lütjensee,2426,1562,21,0,621,730,0,94,76,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062046,Meddewade,596,456,6,0,228,168,0,27,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062048,Mönkhagen,506,355,5,0,157,153,0,12,22,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062050,Neritz,286,213,2,0,91,96,0,5,12,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062051,Nienwohld,356,252,4,0,112,101,0,16,12,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062053,Oststeinbek,6526,5731,71,0,2517,2580,0,235,262,41,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062056,Pölitz,968,727,9,0,336,318,0,22,38,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062058,Rausdorf,189,139,1,0,59,64,0,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062059,Rehhorst,528,431,6,0,199,175,0,31,10,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062060,Reinbek,20028,17171,184,0,7820,7109,0,929,862,193,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062061,Reinfeld (Holstein),6583,5388,74,0,2712,1957,0,225,319,64,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062062,Rethwisch,845,656,7,0,334,244,0,28,26,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062065,Rümpel,989,708,8,0,337,256,0,41,42,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062069,Siek,1588,1146,8,0,486,522,0,43,71,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062071,Stapelfeld,1251,955,6,0,364,472,0,45,57,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062076,Tangstedt,4945,4329,54,0,1819,1933,0,246,226,25,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062078,Todendorf,831,645,7,0,301,268,0,33,29,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062081,Tremsbüttel,1282,949,11,0,434,367,0,53,63,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062082,Trittau,5957,4096,51,0,1861,1731,0,189,191,44,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062083,Westerau,600,462,13,0,236,154,0,22,25,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062086,Witzhave,1070,815,9,0,368,362,0,37,29,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062087,Zarpen,1211,892,8,0,474,313,0,42,43,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062088,Brunsbek,1283,950,18,0,388,423,0,50,60,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062089,Lasbek,950,737,11,0,338,308,0,32,40,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062090,Ammersbek,7513,6548,63,0,3188,2339,0,468,374,73,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062091,Steinburg,1967,1495,15,0,678,612,0,69,89,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062092,Travenbrück,1305,960,12,0,449,387,0,36,64,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062093,Feldhorst,428,328,4,0,144,136,0,19,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062094,Wesenberg,686,532,12,0,227,236,0,22,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_01062999,Briefwahl für mehrere Gemeinden,0,5346,36,0,2167,2387,0,319,362,47,0,21,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_02000000,Briefwahl für mehrere Gemeinden,1221783,972418,11323,0,496329,311663,0,83956,45522,15298,0,0,0,4159,0,0,0,0,0,0,2210,0,0,0,0,0,0,0,0,810,0,1148
DE_03101000,Braunschweig,188217,150095,1560,0,80358,50549,0,8051,6421,2271,0,0,0,0,0,360,0,0,0,0,213,0,0,0,0,0,0,0,312,0,0,0
DE_03102000,Salzgitter,81987,63588,874,0,37230,20702,0,1510,2676,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03103000,Wolfsburg,91445,72868,945,0,38899,26183,0,2637,2423,661,0,243,0,545,169,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151001,Adenbüttel,1219,957,9,0,506,344,0,55,30,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151002,Barwedel,834,614,1,0,325,203,0,37,30,6,0,0,0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151003,Bergfeld,747,549,8,0,279,213,0,15,24,2,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151004,Bokensdorf,733,529,4,0,328,160,0,23,9,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151005,Brome,2464,1748,25,0,856,665,0,62,97,18,0,3,0,16,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151006,Calberlah,3810,2886,23,0,1550,1086,0,108,84,17,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151007,Dedelstorf,1045,790,7,0,322,377,0,24,53,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151008,Ehra-Lessien,1204,883,7,0,469,335,0,24,32,5,0,0,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151009,Gifhorn,31414,25104,315,0,11967,10555,0,900,890,248,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151010,Groß Oesingen,1473,1133,2,0,354,700,0,23,34,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151011,Hankensbüttel,3460,2368,29,0,1124,949,0,111,128,20,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151012,Hillerse,1856,1350,13,0,714,493,0,43,53,18,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151013,Isenbüttel,4620,3335,29,0,1839,1169,0,112,131,21,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151014,Jembke,1296,981,12,0,593,298,0,35,27,6,0,2,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151015,Leiferde,3155,2256,17,0,1158,850,0,102,86,23,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151016,Meine,6008,4455,40,0,2413,1504,0,206,212,38,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151017,Meinersen,6010,4326,50,0,2086,1817,0,130,176,41,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151018,Müden (Aller),4079,2989,28,0,1334,1341,0,100,107,28,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151019,Obernholz,724,553,7,0,182,298,0,24,36,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151020,Osloß,1505,1099,6,0,677,313,0,47,34,9,0,2,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151021,Parsau,1433,1082,8,0,522,457,0,31,40,5,0,4,0,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151022,Ribbesbüttel,1545,1130,8,0,620,395,0,42,46,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151023,Rötgesbüttel,1551,1127,7,0,598,410,0,50,43,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151024,Rühen,3325,2425,30,0,1379,792,0,80,85,23,0,6,0,23,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151025,Sassenburg,7680,6195,73,0,3286,2318,0,184,237,59,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151026,Schönewörde,709,570,9,0,323,205,0,10,20,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151027,Schwülper,5053,3722,32,0,1975,1291,0,228,154,26,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151028,Sprakensehl,1075,762,10,0,330,375,0,20,24,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151029,Steinhorst,1092,780,7,0,367,349,0,14,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151030,Tappenbeck,885,700,5,0,430,208,0,22,22,5,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151031,Tiddische,933,739,4,0,389,279,0,19,32,6,0,1,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151032,Tülau,1112,829,10,0,458,302,0,24,21,2,0,3,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151033,Ummern,1155,858,7,0,369,414,0,17,37,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151034,Vordorf,2472,1839,19,0,997,570,0,154,86,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151035,Wagenhoff,854,623,5,0,306,259,0,20,25,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151036,Wahrenholz,2674,1970,27,0,753,1045,0,39,79,17,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151037,Wasbüttel,1396,1079,8,0,637,349,0,40,31,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151038,Wesendorf,3647,2552,29,0,1081,1261,0,52,93,12,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151039,Weyhausen,1972,1452,11,0,875,449,0,45,41,13,0,5,0,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151040,Wittingen,9585,7817,72,0,3905,3199,0,215,337,60,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151041,Didderse,987,734,8,0,404,257,0,35,23,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03151999,Briefwahl für mehrere Gemeinden,0,8178,34,0,3877,3290,0,442,386,46,0,6,0,14,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152001,Adelebsen,5678,4728,57,0,2582,1461,0,318,199,43,0,15,0,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152002,Bilshausen,1930,1352,14,0,467,771,0,31,45,10,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152003,Bodensee,601,446,2,0,111,293,0,20,12,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152004,Bovenden,10551,8979,82,0,4624,2891,0,741,406,94,0,45,0,76,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152005,Bühren,480,344,2,0,201,107,0,17,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152006,Dransfeld,3544,2442,27,0,1120,930,0,199,107,16,0,11,0,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152007,Duderstadt,17815,14376,143,0,4878,8055,0,561,516,99,0,20,0,88,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152008,Ebergötzen,1628,1161,10,0,701,313,0,66,51,7,0,3,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152009,Friedland,5762,4975,47,0,2564,1658,0,412,185,43,0,17,0,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152010,Gieboldehausen,3228,2147,32,0,790,1099,0,83,94,18,0,6,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152011,Gleichen,7331,6348,56,0,3133,2130,0,653,269,58,0,11,0,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152012,Göttingen,90521,72712,779,0,34394,21223,0,10494,3237,1645,0,363,0,394,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152013,Jühnde,825,598,6,0,345,183,0,27,23,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152014,Krebeck,899,701,7,0,152,476,0,31,24,3,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152015,Landolfshausen,960,731,8,0,352,267,0,62,30,6,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152016,Hann.Münden,19276,15350,177,0,7803,5202,0,1118,691,149,0,59,0,119,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152017,Niemetal,1285,971,12,0,460,380,0,55,39,9,0,4,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152018,Obernfeld,852,632,9,0,173,411,0,11,22,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152019,Rhumspringe,1649,1234,9,0,312,821,0,32,45,5,0,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152020,Rollshausen,762,581,5,0,150,370,0,31,15,5,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152021,Rosdorf,8851,7211,91,0,3747,2313,0,605,286,74,0,36,0,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152022,Rüdershausen,790,578,5,0,255,279,0,17,16,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152023,Scheden,1675,1178,15,0,567,405,0,78,68,16,0,4,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152024,Seeburg,1260,919,10,0,308,465,0,76,45,6,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152025,Seulingen,1102,879,9,0,238,561,0,25,34,5,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152026,Staufenberg,6828,5693,89,0,2939,1854,0,450,244,43,0,27,0,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152027,Waake,1036,755,6,0,401,227,0,80,26,5,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152028,Wollbrandshausen,537,373,0,0,111,239,0,9,10,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152029,Wollershausen,361,269,2,0,124,121,0,8,9,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03152999,Briefwahl für mehrere Gemeinden,0,2967,12,0,1141,1418,0,211,130,21,0,12,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03153001,Altenau,1636,1061,12,0,509,459,0,25,36,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03153002,Bad Harzburg,18986,15088,236,0,6511,6738,0,619,712,211,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03153003,Braunlage,4350,3404,52,0,1408,1581,0,79,217,49,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03153004,Clausthal-Zellerfeld,10178,6119,67,0,3328,1873,0,345,359,118,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03153005,Goslar,34551,27216,314,0,13368,10133,0,1405,1459,410,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03153006,Hahausen,739,530,8,0,275,203,0,20,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03153007,Langelsheim,10693,8536,131,0,4706,2991,0,260,376,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03153008,Liebenburg,7697,6199,93,0,3671,1989,0,181,220,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03153009,Lutter am Barenberge,2077,1527,21,0,804,590,0,40,61,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03153010,St.Andreasberg,1837,1521,18,0,709,611,0,47,106,22,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03153011,Schulenberg im Oberharz,254,185,2,0,90,72,0,6,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03153012,Seesen,17278,13653,168,0,6985,5177,0,507,693,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03153013,Vienenburg,9234,7385,87,0,3674,2844,0,323,354,81,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03153014,Wallmoden,883,687,7,0,405,222,0,22,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03153015,Wildemann,943,620,10,0,342,211,0,10,32,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03153999,Briefwahl für mehrere Gemeinden,0,2752,34,0,1251,1032,0,189,200,37,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154001,Bahrdorf,1578,1158,12,0,591,478,0,31,29,6,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154002,Beierstedt,391,285,1,0,162,107,0,4,6,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154003,Büddenstedt,2619,2143,41,0,1171,756,0,48,61,25,0,8,0,28,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154004,Danndorf,1593,1191,10,0,680,400,0,36,41,3,0,2,0,8,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154005,Frellstedt,741,558,10,0,318,189,0,14,10,4,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154006,Gevensleben,614,457,8,0,256,155,0,19,12,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154007,Grafhorst,828,667,5,0,390,225,0,19,14,7,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154008,Grasleben,2074,1413,16,0,675,620,0,25,45,13,0,3,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154009,Groß Twülpstedt,2118,1644,11,0,896,616,0,50,41,12,0,1,0,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154010,Helmstedt,20216,15711,191,0,7769,5995,0,506,692,173,0,22,0,331,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154011,Ingeleben,336,235,5,0,127,86,0,7,5,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154012,Jerxheim,1064,727,10,0,358,289,0,15,25,7,0,0,0,18,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154013,Königslutter am Elm,12807,10320,158,0,5232,3829,0,438,360,128,0,14,0,129,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154014,Lehre,9211,7821,81,0,4199,2705,0,352,309,70,0,13,0,47,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154015,Mariental,846,546,6,0,257,219,0,9,27,15,0,3,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154016,Querenhorst,418,326,2,0,170,125,0,10,10,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154017,Räbke,542,412,3,0,156,214,0,12,13,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154018,Rennau,584,465,7,0,146,277,0,18,5,2,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154019,Schöningen,10957,8317,158,0,4574,2847,0,217,261,83,0,15,0,127,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154020,Söllingen,552,374,7,0,163,174,0,6,7,8,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154021,Süpplingen,1448,953,9,0,459,356,0,38,29,17,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154022,Süpplingenburg,586,425,7,0,236,134,0,15,16,3,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154023,Twieflingen,629,458,9,0,263,138,0,13,16,8,0,1,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154024,Velpke,3470,2565,31,0,1496,852,0,66,73,10,0,6,0,23,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154025,Warberg,779,583,4,0,244,280,0,21,20,2,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154026,Wolsdorf,912,664,11,0,327,269,0,19,16,4,0,0,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03154999,Briefwahl für mehrere Gemeinden,0,2142,15,0,986,912,0,70,98,15,0,8,0,32,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_03155001,Bad Gandersheim,8785,7033,78,0,3415,2772,0,251,437,59,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
