gisco_id,name,registered,turnout,invalid,blank,PARTIDUL NAȚIONAL LIBERAL,ASOCIAȚIA PARTIDA ROMILOR PRO-EUROPA,PARTIDUL MIȘCAREA POPULARĂ,FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA,UNIUNEA POLONEZILOR DIN ROMÂNIA,PARTIDUL BLOCUL UNITĂȚII NAȚIONALE,UNIUNEA BULGARĂ DIN BANAT - ROMÂNIA,UNIUNEA UCRAINENILOR DIN ROMÂNIA,PARTIDUL ROMÂNIA MARE,PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL),UNIUNEA CULTURALĂ A RUTENILOR DIN ROMÂNIA,UNIUNEA CROAȚILOR DIN ROMÂNIA,UNIUNEA ELENĂ DIN ROMÂNIA,UNIUNEA SÂRBILOR DIN ROMÂNIA,UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA,PARTIDUL ECOLOGIST ROMÂN,PARTIDUL ROMÂNIA UNITĂ,PARTIDUL SOCIAL DEMOCRAT,PARTIDUL ROMILOR DEMOCRAȚI,PARTIDUL SOCIALIST ROMÂN,PARTIDUL VERDE,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,FEDERAȚIA COMUNITĂȚILOR EVREIEȘTI DIN ROMÂNIA,PARTIDUL ALIANȚA LIBERALILOR ȘI DEMOCRAȚILOR,PARTIDUL PLATFORMA ACȚIUNEA CIVICĂ A TINERILOR,ASOCIAȚIA ITALIENILOR DIN ROMÂNIA – RO.AS.IT.,ALIANȚA NOASTRĂ ROMÂNIA,UNIUNEA SALVAȚI ROMÂNIA,PARTIDUL NOUA ROMÂNIE,UNIUNEA ARMENILOR DIN ROMÂNIA,COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA,ASOCIAȚIA LIGA ALBANEZILOR DIN ROMÂNIA,ASOCIAȚIA MACEDONENILOR DIN ROMÂNIA,UNIUNEA DEMOCRATĂ TURCĂ DIN ROMÂNIA,PARTIDUL VRANCEA NOASTRĂ,CANDIDAT INDEPENDENT - DUMITRU FLUCUȘ,CANDIDAT INDEPENDENT - THEODOR PALEOLOGU,CANDIDAT INDEPENDENT - VERONICA ZAMFIR,CANDIDAT INDEPENDENT - RODICA BARNA,CANDIDAT INDEPENDENT - REMUS-FLORINEL CERNEA,CANDIDAT INDEPENDENT - GEORGE-ALEXANDRU MANCIU,CANDIDAT INDEPENDENT - PETRICĂ FOLICĂ,CANDIDAT INDEPENDENT - DĂNUȚ DINU,CANDIDAT INDEPENDENT - GHEORGHE DINU,CANDIDAT INDEPENDENT - ION-MARIUS FENICHIU,CANDIDAT INDEPENDENT - REMI RĂDULESCU,CANDIDAT INDEPENDENT - GHEORGHE BLEDEA,CANDIDAT INDEPENDENT - COSTEL-IOAN CIOBAN,CANDIDAT INDEPENDENT - IOAN SPIRIDON,CANDIDAT INDEPENDENT - SORIN ȘOVA,CANDIDAT INDEPENDENT - NEVISER ZAHARCU,CANDIDAT INDEPENDENT - TIBERIU MĂNESCU,CANDIDAT INDEPENDENT - ION-GABRIEL LINŢĂ,CANDIDAT INDEPENDENT - IOAN-COSMIN CURELEA,CANDIDAT INDEPENDENT - ELENA-GABRIELA UDREA,CANDIDAT INDEPENDENT - ROMEO RĂDULESCU,CANDIDAT INDEPENDENT - LIA ARDELEAN,CANDIDAT INDEPENDENT - NECULAI GĂLĂȚANU,CANDIDAT INDEPENDENT - DANIELA-SIMONA VREME,CANDIDAT INDEPENDENT - DUMITRU-NICU CORNOIU,CANDIDAT INDEPENDENT - NICU RĂDULESCU,CANDIDAT INDEPENDENT - VIŞINEL-COSTEL BALAN,CANDIDAT INDEPENDENT - DANIELA PEPENE,CANDIDAT INDEPENDENT - SEBASTIAN-IOAN BURDUJA,CANDIDAT INDEPENDENT - VASILE-MARINEL REVNIC,CANDIDAT INDEPENDENT - SERGIU-SORIN CHELMU,CANDIDAT INDEPENDENT - COSTEL MARIN,CANDIDAT INDEPENDENT - TIBERIU-MIHAI-ANTONIU JALBĂ,CANDIDAT INDEPENDENT - MIRCEA ION,CANDIDAT INDEPENDENT - COSTEL NEACŞU,CANDIDAT INDEPENDENT - ALEXANDRU PAZIUC,CANDIDAT INDEPENDENT - ION CĂLINOIU,CANDIDAT INDEPENDENT - ELENA NICOLACHE,CANDIDAT INDEPENDENT - GICĂ DUŢĂ,PARTIDUL NAŢIONAL LIBERAL,ASOCIAŢIA PARTIDA ROMILOR PRO-EUROPA,PARTIDUL MIŞCAREA POPULARĂ,UNIUNEA CROAŢILOR DIN ROMÂNIA,UNIUNEA DEMOCRATICĂ A SLOVACILOR ŞI CEHILOR DIN ROMÂNIA,FEDERAŢIA COMUNITĂŢILOR EVREIEŞTI DIN ROMÂNIA,PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR,ASOCIAŢIA ITALIENILOR DIN ROMÂNIA – RO.AS.IT.,ALIANŢA NOASTRĂ ROMÂNIA,UNIUNEA SALVAŢI ROMÂNIA,COMUNITATEA RUŞILOR LIPOVENI DIN ROMÂNIA,ASOCIAŢIA LIGA ALBANEZILOR DIN ROMÂNIA,ASOCIAŢIA MACEDONENILOR DIN ROMÂNIA
RO_006761,Roşia Montană,2295,866,24,5,209,11,67,0,0,0,0,0,16,0,1,0,0,1,0,4,39,359,0,9,0,9,1,47,0,0,5,56,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_006930,Roşia de Secaş,1214,503,14,15,97,0,70,1,2,0,0,0,3,0,0,0,1,0,0,2,17,219,0,2,0,2,0,40,0,1,10,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_006976,Sălciua,1325,473,7,3,201,0,22,0,0,0,1,0,0,0,0,0,0,0,1,1,7,154,0,0,0,5,0,49,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_007044,Săliştea,1964,1106,22,17,668,0,27,0,0,0,0,0,3,0,0,0,0,0,0,6,11,285,0,0,0,3,0,30,0,1,8,23,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_007099,Săsciori,4778,1628,33,8,821,1,63,2,0,0,1,0,11,0,0,2,1,1,0,8,38,392,0,3,0,2,0,71,0,1,49,113,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_007197,Scărişoara,1320,564,16,8,267,2,18,0,1,0,0,0,7,0,0,2,0,0,0,0,28,186,0,1,0,6,0,16,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_007348,Sâncel,2181,938,26,10,374,0,85,0,1,0,0,0,3,0,0,1,0,0,0,1,65,214,0,0,0,5,3,123,0,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_007384,Sântimbru,2484,784,23,5,284,0,34,0,0,0,0,0,11,0,2,0,0,0,1,7,18,300,0,3,0,5,0,39,0,2,23,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_007446,Sohodol,1496,553,13,4,211,1,22,0,0,0,0,0,18,0,0,1,0,0,0,0,8,232,0,2,0,1,0,20,0,1,2,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_007767,Stremţ,2132,1095,38,9,284,1,24,0,0,0,0,0,6,0,0,0,0,1,0,6,8,652,0,1,0,5,0,30,0,0,5,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_007810,Şibot,2143,802,19,6,292,1,43,0,0,0,0,0,7,0,2,1,0,0,0,1,11,260,0,4,0,4,0,107,0,2,10,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_007865,Şona,3604,1394,26,22,774,11,41,1,0,0,0,0,3,0,0,2,1,0,1,3,15,228,0,2,0,171,0,55,0,3,11,18,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_007945,Şpring,2118,1034,23,7,252,0,16,1,0,0,1,0,2,0,0,1,2,0,1,4,11,182,0,3,0,0,0,507,0,0,3,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_008014,Şugag,2319,1131,13,7,675,1,61,1,0,0,0,0,4,0,0,0,0,0,0,6,13,200,0,1,0,4,0,27,0,2,9,106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_008096,Oraş Teiuş,6113,2332,59,17,521,2,210,2,0,0,1,0,19,0,0,3,1,1,0,11,34,1178,0,7,0,57,1,57,0,2,58,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_008158,Unirea,4234,1208,34,7,377,3,55,0,0,0,2,0,16,0,5,0,1,0,0,5,18,381,0,3,0,171,0,32,0,2,13,79,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_008229,Vadu Moţilor,1107,427,11,0,207,0,20,0,0,0,0,0,1,0,0,1,0,2,0,1,6,152,0,2,0,1,0,13,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_008354,Valea Lungă,2506,1096,19,9,486,3,36,0,0,0,0,0,14,0,0,1,0,0,0,3,7,198,0,3,0,18,0,274,0,0,2,19,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_008425,Vidra,1387,529,13,4,157,0,80,0,0,0,0,0,1,0,0,1,0,0,0,0,9,196,0,1,0,2,1,54,0,0,3,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_008826,Vinţu de Jos,4516,1472,31,6,531,0,87,0,1,0,0,0,15,0,5,3,3,1,0,12,42,522,0,3,0,19,2,101,0,1,19,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009019,Cut,1064,498,13,5,219,0,28,0,0,0,0,0,1,0,0,0,0,0,0,2,4,173,0,25,0,1,0,17,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009026,Bucerdea Grânoasă,1856,867,34,11,397,4,62,1,0,0,1,0,4,0,4,0,1,0,1,4,8,147,0,0,0,128,0,41,0,2,4,10,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009262,Municipiul Arad,149198,56154,1477,195,14801,43,2190,171,15,0,63,0,521,0,15,10,42,100,59,636,1793,17197,0,169,0,4953,66,2860,0,21,688,6940,0,19,14,26,46,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009280,Fântânele,3063,1265,49,14,286,2,72,1,1,0,1,0,12,0,0,0,2,2,3,10,11,628,0,9,0,76,0,24,0,0,9,40,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009333,Livada,2950,1014,25,6,248,4,41,4,0,0,2,0,23,0,0,0,1,1,0,5,27,367,0,6,0,77,1,34,0,0,12,119,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009360,Şofronea,2379,942,28,15,231,1,41,3,0,0,0,0,7,0,0,0,3,0,0,2,14,266,0,5,0,252,2,23,0,1,5,35,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009397,Vladimirescu,10735,3347,94,19,1226,8,153,14,1,0,3,0,49,0,1,2,5,2,3,31,99,998,0,7,0,54,6,134,0,0,87,314,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009459,Oraş Chişineu-Criş,6913,2461,61,16,526,2,95,0,1,0,2,0,46,0,0,2,3,1,1,6,55,1058,0,11,0,366,0,77,0,0,11,86,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009495,Oraş Curtici,6943,1887,43,14,750,5,74,0,0,0,0,0,22,0,0,1,2,1,1,13,35,639,0,9,0,35,0,55,0,2,12,146,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009538,Oraş Ineu,7925,3409,95,37,1305,4,181,4,0,0,1,0,27,0,0,1,1,2,0,20,78,1248,0,8,0,111,0,126,0,0,23,105,0,3,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009574,Oraş Lipova,9595,3416,101,23,938,1,157,6,1,0,5,0,29,0,0,4,1,2,1,11,64,1719,0,9,0,47,5,93,0,1,14,149,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009627,Oraş Nădlac,6600,1641,68,10,373,3,52,2,0,0,3,0,7,0,0,3,1,2,401,9,22,314,0,7,0,38,0,231,0,0,8,66,0,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009654,Oraş Pâncota,6358,1581,31,20,329,9,56,9,0,0,2,0,13,0,0,0,2,1,0,7,40,840,0,9,0,72,1,36,0,0,5,82,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009690,Oraş Sebiş,5267,1967,62,14,728,4,123,2,2,0,2,0,27,0,1,1,1,1,0,9,66,638,0,4,0,38,0,99,0,1,8,107,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009743,Almaş,2138,829,27,5,181,2,38,0,0,0,1,0,15,0,0,0,1,1,0,6,19,377,0,2,0,1,1,114,0,0,6,18,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009798,Apateu,2821,888,25,18,264,0,40,1,0,0,0,0,7,0,0,1,1,1,1,3,32,370,0,5,0,2,0,91,0,0,5,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009832,Archiş,1255,634,12,5,111,1,31,0,0,0,0,0,6,0,0,0,0,0,0,1,5,403,0,3,0,5,0,29,0,1,3,14,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009887,Bata,911,451,10,11,240,0,14,0,0,0,0,0,9,0,1,0,0,0,1,1,14,110,0,3,0,2,0,28,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_009930,Beliu,2559,1446,29,22,388,5,42,1,0,0,0,0,13,0,0,0,1,1,1,2,32,813,0,10,0,1,0,34,0,0,3,27,0,2,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_010006,Birchis,1573,609,14,11,196,3,96,0,0,0,0,0,9,0,0,0,4,0,0,1,9,222,0,4,0,1,0,23,0,1,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_010051,Barsa,1586,715,15,3,318,0,32,0,1,0,0,0,6,0,1,0,0,2,0,1,15,263,0,3,0,4,1,23,0,0,4,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_010104,Barzava,2183,1001,32,18,185,1,41,0,0,0,2,0,7,0,2,0,1,0,0,2,18,632,0,3,0,5,1,22,0,0,3,13,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_010195,Bocsig,2762,955,30,12,127,1,81,1,0,0,0,0,10,0,1,0,2,0,1,6,22,559,0,4,0,6,0,58,0,1,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_010239,Brazii,1042,538,17,8,254,0,50,0,0,0,0,0,3,0,0,0,1,0,0,0,10,154,0,3,0,2,0,20,0,0,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_010293,Buteni,2766,999,35,9,320,2,159,0,0,0,1,0,12,0,0,1,1,0,0,0,29,342,0,8,0,8,0,16,0,1,7,30,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_010346,Carand,970,416,16,4,139,0,49,0,0,0,0,0,5,0,0,0,1,1,0,2,4,153,0,0,0,2,0,17,0,1,3,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_010373,Cermei,2265,752,28,7,277,0,49,1,0,0,2,0,7,0,0,1,0,0,0,1,12,299,0,4,0,15,1,26,0,0,0,9,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_010417,Chisindia,1144,538,13,12,266,1,11,1,0,0,0,0,3,0,0,0,1,0,0,1,14,183,0,3,0,0,0,12,0,0,3,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_010453,Conop,1847,817,23,12,322,1,20,0,0,0,1,0,8,0,0,0,1,0,1,0,21,311,0,1,0,11,0,55,0,0,2,21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_010514,Covasint,2106,616,14,6,317,0,34,0,0,0,1,0,5,0,0,1,1,0,0,2,5,142,0,9,0,1,1,45,0,0,7,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_010532,Craiva,2373,1205,37,25,491,2,81,1,0,0,2,0,9,0,0,0,2,0,0,0,20,466,0,10,0,3,1,27,0,0,1,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_010649,Dezna,1095,540,11,9,73,2,32,0,0,0,1,0,3,0,0,0,0,0,0,1,8,327,0,3,0,5,0,40,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_010701,Dieci,1291,662,17,10,202,3,28,1,0,0,1,0,10,0,0,0,1,0,0,1,12,319,0,6,0,0,0,28,0,1,6,7,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_010765,Ususău,1060,367,16,8,94,0,21,0,0,0,0,0,7,0,0,0,0,0,0,1,1,183,0,5,0,3,0,12,0,1,1,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_010827,Felnac,2493,1017,21,9,183,3,13,2,0,0,0,0,9,0,1,1,1,39,0,1,17,659,0,6,0,3,0,6,0,0,8,32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_010872,Ghioroc,3512,1225,23,6,637,5,50,2,1,0,2,0,15,0,0,0,1,1,0,6,30,250,0,6,0,92,1,34,0,0,11,44,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO_010916,Graniceri,2020,600,18,11,289,7,12,1,1,0,0,0,8,0,0,0,1,0,0,0,18,196,0,6,0,4,0,9,0,0,4,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
