gisco_id,name,registered,turnout,invalid,blank,LFI-PRG-GRS-MRC,AR,PI-SIEL,PP (2006),LREM-MoDem-Agir-MR-UDE-AC,DR [Démocratie représentative],LP (2017),PACE,GE-MEI-MDP-UDE,DF,UDI,PS-PP-ND-PRG,PFE,MIC,DLF,AE,D19,LO,PCF,UPR,G·s,AVE,RN,NEA,PRC,EDE,ÉC,AJ,LR-LC-CPNT,LÉ,PA,ACPLI,UDLEF,UDMF
FR_54214,Frolois,517,308,5,5,15,2,0,0,52,0,5,0,12,0,10,15,0,0,16,0,1,6,4,4,8,0,91,0,0,0,0,2,20,33,2,0,0,0
FR_08183,Fromelennes,722,345,5,8,49,0,0,0,42,0,8,0,12,0,12,12,0,0,16,0,0,6,3,5,15,2,90,0,0,1,0,8,26,19,6,0,0,0
FR_59257,Fromelles,824,518,7,14,13,1,0,0,131,0,0,0,7,0,15,9,0,0,22,0,0,1,3,4,12,0,139,0,0,0,0,2,54,74,9,1,0,0
FR_87068,Fromental,432,249,16,5,22,0,0,0,34,0,2,0,3,0,5,21,0,0,10,0,0,4,8,1,9,0,78,0,0,0,0,2,14,11,4,0,0,0
FR_51263,Fromentières,261,151,6,2,2,0,0,0,18,0,2,0,0,0,7,4,0,0,14,0,0,2,1,0,4,0,70,0,0,0,0,1,8,5,5,0,0,0
FR_53101,Fromentières,591,288,15,12,16,0,0,0,64,0,1,1,5,0,10,20,0,1,9,0,0,5,2,2,4,0,41,0,0,0,0,1,35,40,2,2,0,0
FR_55200,Fromeréville-les-Vallons,175,89,4,3,1,0,0,0,17,0,0,0,0,0,1,3,0,0,3,0,0,2,0,0,2,0,28,0,0,1,0,0,18,6,0,0,0,0
FR_55201,Fromezey,46,30,2,0,2,0,0,0,9,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,3,0,4,0,0,0,0,1,2,2,1,0,0,0
FR_77198,Fromont,156,102,1,5,0,0,0,0,18,0,1,0,1,0,6,4,0,0,11,0,0,0,0,1,1,0,24,0,0,0,0,0,14,13,2,0,0,0
FR_08184,Fromy,64,39,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,28,0,0,0,0,0,4,0,0,0,0,0
FR_52211,Froncles,1164,617,22,17,50,0,0,0,68,0,15,0,7,1,11,21,0,0,30,0,0,10,10,1,24,0,235,0,0,0,0,3,34,28,30,0,0,0
FR_31199,Fronsac,182,104,1,4,9,0,0,0,16,0,0,0,2,0,1,10,0,0,4,0,0,2,4,0,7,0,25,0,0,0,0,1,7,8,3,0,0,0
FR_33174,Fronsac,848,510,10,11,21,0,0,0,120,0,4,0,12,0,8,26,1,0,25,0,0,2,5,9,12,0,128,0,0,0,0,0,41,68,6,1,0,0
FR_33175,Frontenac,554,264,10,7,26,0,0,0,37,0,5,0,9,0,1,13,0,0,6,0,0,6,13,4,5,0,72,0,0,0,0,3,9,37,1,0,0,0
FR_46116,Frontenac,62,49,2,0,3,0,0,0,12,0,0,0,2,0,2,2,0,0,0,0,0,0,0,1,1,0,7,0,0,0,0,0,3,13,0,1,0,0
FR_71208,Frontenard,174,92,1,4,11,0,0,0,18,0,0,0,1,0,2,1,0,0,0,0,0,1,1,0,1,0,21,0,0,2,0,4,16,6,1,1,0,0
FR_69090,Frontenas,660,344,4,5,13,0,0,0,74,0,3,0,9,0,4,20,0,0,10,0,0,4,9,2,7,0,85,0,0,0,0,1,36,50,7,1,0,0
FR_71209,Frontenaud,493,260,8,5,14,0,0,0,43,0,5,0,2,0,3,9,0,0,11,0,0,9,9,1,10,0,74,0,0,0,0,3,29,16,8,1,0,0
FR_39244,Frontenay,152,102,3,8,8,0,0,1,21,0,1,0,4,0,6,6,0,0,3,0,0,1,3,0,0,0,10,0,0,0,0,0,11,16,0,0,0,0
FR_79130,Frontenay-Rohan-Rohan,2204,1126,23,27,62,0,0,0,256,0,3,0,58,0,29,97,0,0,45,2,0,8,26,12,34,0,175,0,0,0,0,8,40,194,26,1,0,0
FR_73121,Frontenex,1209,592,12,9,33,0,0,0,101,0,4,0,18,0,17,30,0,0,30,0,0,2,8,6,11,0,169,0,0,4,0,4,35,82,17,0,0,0
FR_34108,Frontignan,18702,9701,236,201,679,0,0,3,1412,0,100,1,191,2,106,604,3,0,250,0,0,47,328,129,240,0,3420,0,0,9,3,98,408,1003,207,15,0,6
FR_31201,Frontignan-Savès,57,45,0,1,5,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,1,0,19,0,0,0,0,0,5,5,1,0,0,0
FR_31200,Frontignan-de-Comminges,83,60,2,5,7,0,0,0,2,0,0,0,3,0,0,9,0,0,1,0,0,0,2,1,1,0,16,0,0,0,0,3,1,7,0,0,0,0
FR_31202,Fronton,4523,2573,39,60,148,0,0,5,508,0,12,0,56,0,45,196,0,0,86,0,0,24,39,22,76,1,680,0,0,0,0,17,170,329,55,5,0,0
FR_38176,Frontonas,1616,922,14,19,28,0,0,0,224,0,6,1,18,0,24,54,2,0,40,1,2,5,15,3,23,0,204,0,0,1,0,6,81,141,10,0,0,0
FR_52212,Fronville,246,155,6,5,2,0,0,0,20,0,3,0,0,0,4,7,0,0,15,0,0,3,4,3,5,0,57,0,0,0,0,2,8,9,2,0,0,0
FR_44061,Frossay,2314,1144,32,44,46,0,0,4,240,0,1,1,26,0,31,41,0,0,38,1,6,13,17,15,36,0,250,0,0,2,0,7,111,155,24,3,0,0
FR_70260,Frotey-lès-Lure,609,354,22,13,18,0,0,0,47,0,3,0,6,0,9,13,0,0,10,0,0,6,2,2,8,0,123,0,0,0,2,3,20,30,17,0,0,0
FR_70261,Frotey-lès-Vesoul,995,557,13,7,28,0,0,0,154,0,5,0,12,0,10,34,1,0,15,0,0,3,5,2,16,0,115,0,0,2,0,1,57,55,21,1,0,0
FR_54215,Frouard,4677,2231,26,41,179,0,0,0,371,0,25,0,26,0,54,124,0,0,77,0,0,26,60,31,66,5,703,0,0,4,0,5,109,217,76,6,0,0
FR_95258,Frouville,319,187,2,1,10,2,0,0,61,0,0,0,4,0,4,9,0,0,0,0,0,2,12,0,2,0,35,0,0,0,0,2,13,19,9,0,0,0
FR_31203,Frouzins,6596,3533,60,70,177,0,0,3,750,0,14,0,107,1,88,325,8,0,115,0,0,30,74,34,141,0,770,0,0,6,0,18,144,531,60,7,0,0
FR_54216,Froville,120,69,2,3,5,0,0,0,14,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,1,0,21,0,0,0,0,0,5,10,2,0,0,0
FR_80371,Froyelles,74,53,0,3,1,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,22,0,0,0,0,0,16,5,0,0,0,0
FR_86102,Frozes,410,224,5,7,13,0,0,0,35,0,0,0,1,0,8,10,0,0,19,0,0,6,1,4,3,0,55,0,0,0,0,1,19,24,12,1,0,0
FR_80372,Frucourt,96,65,4,5,6,0,0,0,11,0,0,0,1,0,0,2,0,0,2,0,0,0,2,0,0,0,19,0,0,0,0,0,10,1,2,0,0,0
FR_62364,Fruges,1432,850,51,29,41,0,0,0,122,0,5,0,10,0,15,75,1,0,31,0,0,8,18,4,31,0,276,0,0,1,0,5,70,47,9,1,0,0
FR_43100,Frugières-le-Pin,137,76,3,0,6,0,0,0,3,0,2,0,0,0,0,2,0,0,1,0,0,0,0,3,5,0,27,0,0,0,0,1,13,9,0,1,0,0
FR_43099,Frugerès-les-Mines,365,210,2,8,18,0,0,0,25,0,4,0,1,0,4,9,0,0,7,0,0,3,3,3,5,0,84,0,0,0,0,3,16,13,2,0,0,0
FR_28167,Fruncé,282,154,5,7,10,0,0,0,24,0,0,0,6,0,4,8,0,0,6,0,0,1,4,1,2,0,51,0,0,1,0,1,10,6,7,0,0,0
FR_76292,Fry,122,66,0,0,4,0,0,0,12,0,0,0,1,0,1,7,1,1,5,0,0,1,1,0,1,0,20,0,0,0,0,1,4,2,4,0,0,0
FR_76280,Fréauville,111,74,1,2,1,0,0,0,14,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,1,0,39,0,0,0,0,1,3,4,1,0,0,0
FR_39241,Frébuans,278,169,0,6,9,0,0,0,36,0,4,0,1,0,6,13,0,0,8,0,0,1,1,1,3,0,41,0,0,0,0,0,15,21,2,1,0,0
FR_80351,Fréchencourt,212,136,7,5,8,0,0,0,24,0,1,0,2,0,2,4,0,0,3,0,0,0,0,0,6,1,38,0,0,0,0,0,16,16,3,0,0,0
FR_65179,Fréchendets,33,21,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0
FR_65180,Fréchet-Aure,18,17,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0
FR_47103,Fréchou,197,104,8,2,5,0,0,0,26,0,0,0,2,0,3,7,0,0,3,0,0,0,2,1,1,0,23,0,0,0,0,1,9,9,2,0,0,0
FR_65181,Fréchou-Fréchet,144,66,0,4,4,0,0,0,18,0,0,0,0,0,3,3,0,0,5,0,0,0,1,0,2,0,8,0,0,0,0,0,8,9,0,1,0,0
FR_65178,Fréchède,33,24,2,2,1,0,0,0,6,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,4,0,0,0,0,0,1,2,0,0,0,0
FR_52207,Frécourt,83,54,0,3,0,0,0,0,8,0,0,0,2,0,3,2,0,0,10,0,0,2,0,0,2,0,12,0,0,0,0,0,7,2,1,0,0,0
FR_36080,Frédille,59,37,1,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,2,1,0,0,11,0,0,0,0,0,3,5,0,0,0,0
FR_70254,Frédéric-Fontaine,197,119,20,3,11,0,0,0,16,0,0,0,1,0,2,5,0,0,6,0,0,1,3,1,2,0,31,0,0,0,0,0,3,12,2,0,0,0
FR_47104,Frégimont,195,131,3,6,10,0,0,2,16,0,0,0,1,0,1,10,0,0,7,0,0,1,5,4,3,0,36,0,0,0,0,0,2,21,2,1,0,0
FR_32134,Frégouville,281,179,9,8,10,0,0,0,34,0,2,0,5,0,10,14,0,0,5,0,0,0,2,0,4,0,35,0,0,0,0,2,13,21,5,0,0,0
FR_22179,Fréhel,1487,887,28,17,56,0,0,0,232,0,1,0,16,0,18,52,0,0,18,0,2,9,23,4,39,0,156,0,0,1,0,1,93,101,19,1,0,0
FR_81097,Fréjairolles,1111,650,20,28,48,0,0,0,115,0,5,0,9,0,15,51,0,0,33,0,0,3,16,3,18,0,138,0,0,1,0,1,43,83,17,3,0,0
FR_81098,Fréjeville,549,352,10,28,17,0,0,0,55,0,2,0,5,0,8,14,0,0,16,0,0,2,2,3,9,0,90,0,0,0,0,3,46,38,4,0,0,0
FR_83061,Fréjus,37187,18221,293,285,700,2,1,3,3732,0,125,0,404,1,409,627,2,1,753,3,1,33,180,221,207,0,6913,0,0,12,0,51,1569,1108,546,37,0,2
FR_68097,Fréland,1146,601,20,24,21,0,0,0,100,0,2,0,25,0,15,27,1,0,34,1,0,5,10,6,8,0,117,0,0,1,0,4,52,104,22,2,0,0
FR_95253,Frémainville,374,229,4,3,19,0,0,0,61,0,3,0,1,0,12,11,0,0,13,0,0,1,9,1,10,0,33,0,0,0,0,0,14,31,3,0,0,0
FR_57236,Frémery,55,24,0,0,0,0,0,0,9,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,2,0,0,0
FR_55196,Frémeréville-sous-les-Côtes,107,52,5,1,2,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,2,0,18,0,0,0,0,0,1,3,2,0,0,0
FR_57237,Frémestroff,245,143,0,9,5,0,0,0,15,0,3,0,0,0,13,2,0,0,11,0,0,2,0,4,2,0,54,0,0,0,0,0,12,5,6,0,0,0
FR_62353,Frémicourt,199,116,5,2,10,0,0,0,12,0,0,0,2,0,2,4,0,0,6,0,0,1,0,1,3,0,38,0,0,0,0,0,18,10,2,0,0,0
FR_80352,Frémontiers,125,71,2,6,10,0,0,0,14,0,0,0,0,0,1,2,0,0,7,0,0,0,0,0,0,0,20,0,0,0,0,0,4,5,0,0,0,0
FR_54211,Frémonville,155,82,4,5,4,0,0,0,11,0,0,0,0,0,1,1,0,0,8,0,0,0,1,2,0,0,27,0,0,0,0,0,12,5,1,0,0,0
FR_95254,Frémécourt,407,208,1,6,8,0,0,0,32,0,0,1,6,0,8,13,0,0,10,0,0,1,1,1,7,0,69,0,0,0,0,0,18,18,8,0,0,0
FR_54210,Fréménil,168,95,2,3,1,0,0,0,11,0,0,0,5,0,1,3,0,0,1,0,0,0,1,0,4,0,38,0,0,0,0,2,7,14,2,0,0,0
FR_60255,Fréniches,268,130,3,4,5,0,0,0,28,0,1,0,1,0,3,7,0,0,5,0,0,1,1,0,2,0,41,0,0,0,0,2,7,18,0,1,0,0
FR_21286,Frénois,62,41,0,1,0,0,0,0,6,0,0,0,0,0,8,1,0,0,3,0,0,0,1,0,3,0,5,0,0,0,0,0,6,6,1,0,0,0
FR_88187,Frénois,52,24,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,6,0,0,0,0,0
FR_14287,Frénouville,1339,775,10,18,56,0,0,0,151,0,4,0,12,0,20,35,0,0,33,0,0,15,25,5,27,0,206,0,0,1,0,3,58,79,16,1,0,0
FR_95256,Frépillon,2161,1159,10,25,67,0,0,0,245,0,4,0,21,0,39,62,0,0,52,0,1,8,25,16,47,0,259,0,0,0,0,5,78,155,36,1,3,0
FR_73120,Fréterive,403,217,7,11,8,0,0,0,30,0,1,1,1,0,2,11,0,0,5,2,0,3,8,5,5,0,46,0,0,2,0,0,30,37,2,0,0,0
FR_41095,Fréteval,790,442,22,14,42,0,0,0,61,0,7,0,4,0,9,16,0,0,10,0,0,8,11,7,7,0,135,0,0,0,0,4,49,25,10,1,0,0
FR_62360,Fréthun,1043,568,14,15,32,0,0,2,94,0,3,0,7,0,34,13,0,0,15,3,0,5,7,4,9,4,202,0,0,0,0,8,34,40,22,1,0,0
FR_77197,Frétoy,104,69,3,3,2,0,0,0,9,0,1,0,1,0,1,4,0,0,8,0,0,0,1,1,1,0,19,0,0,0,0,0,9,1,5,0,0,0
FR_60263,Frétoy-le-Château,204,103,6,0,2,0,0,0,20,0,0,0,0,0,3,2,0,1,12,0,0,1,3,0,1,0,43,0,0,0,0,0,3,3,3,0,0,0
FR_62361,Frévent,2366,1256,79,34,90,0,0,0,178,0,16,1,7,0,7,65,0,0,30,0,0,8,24,6,25,0,510,0,0,0,0,8,84,66,18,0,0,0
FR_88189,Fréville,120,71,3,5,1,0,0,0,22,0,0,0,1,0,0,1,0,0,3,0,0,0,2,0,0,0,18,0,0,0,0,0,11,3,1,0,0,0
FR_45150,Fréville-du-Gâtinais,139,108,3,4,2,0,0,1,18,0,2,0,0,0,7,1,0,0,6,0,0,0,0,3,1,0,39,0,0,0,0,0,13,4,4,0,0,0
FR_62362,Frévillers,197,119,11,4,12,0,0,0,10,0,0,0,0,0,3,4,2,0,4,0,0,2,1,1,0,0,57,0,0,0,0,1,3,3,0,1,0,0
FR_62363,Frévin-Capelle,321,226,10,7,12,0,0,0,44,0,1,1,4,0,5,6,0,0,12,1,0,2,1,2,9,0,53,0,0,0,0,1,28,23,4,0,0,0
FR_21288,Frôlois,165,83,2,2,2,0,0,0,17,0,0,0,0,0,2,1,0,0,6,0,0,0,3,0,6,0,30,0,0,0,0,0,9,2,1,0,0,0
FR_25262,Fuans,346,166,6,7,5,0,0,0,27,0,1,0,0,0,5,7,0,0,7,0,0,1,0,3,3,0,39,0,0,0,0,2,22,30,1,0,0,0
FR_77199,Fublaines,877,412,7,8,26,0,0,0,72,0,5,0,9,0,8,24,0,0,14,0,1,2,3,9,5,0,121,0,0,1,0,0,20,63,12,2,0,0
FR_66085,Fuilla,304,155,6,4,10,0,0,0,21,0,0,0,0,0,2,10,0,0,9,0,0,2,1,4,9,0,37,0,0,0,0,0,3,33,1,3,0,0
FR_71210,Fuissé,320,152,3,4,4,0,0,1,44,0,0,0,3,0,6,5,0,0,5,0,1,0,3,0,2,0,33,0,0,0,0,0,24,9,3,2,0,0
FR_10163,Fuligny,56,40,1,0,0,0,0,0,9,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,13,0,0,0,0,0,10,1,0,0,0,0
FR_68100,Fulleren,298,164,3,9,3,0,0,1,17,0,0,0,19,0,10,3,0,0,4,0,0,0,0,2,2,0,52,0,0,0,0,0,8,26,5,0,0,0
FR_76293,Fultot,165,111,7,0,12,0,0,0,19,0,2,0,0,1,3,5,0,0,2,0,0,0,2,0,0,0,28,0,0,1,0,2,8,15,2,2,0,0
FR_89184,Fulvy,92,57,3,0,5,0,0,0,7,0,0,0,0,0,0,1,0,0,5,0,0,1,10,0,0,0,15,0,0,0,0,1,0,7,2,0,0,0
FR_08185,Fumay,2561,1084,24,14,114,0,0,0,111,0,10,0,16,0,17,86,0,0,28,0,0,10,25,14,34,0,406,0,0,0,0,15,64,49,45,1,0,1
FR_47106,Fumel,3669,1795,77,43,112,0,0,1,229,0,19,0,29,0,24,109,0,0,68,0,0,16,41,19,69,0,569,0,0,6,0,38,143,141,39,3,0,0
FR_14293,Fumichon,245,135,3,0,4,0,0,0,25,0,0,0,1,0,1,5,0,0,11,0,0,1,3,1,1,0,37,0,0,0,0,0,19,19,4,0,0,0
FR_67149,Furchhausen,321,206,8,13,4,0,0,0,37,0,1,0,3,0,5,4,0,0,19,0,0,1,1,1,1,0,53,0,0,0,0,2,26,19,8,0,0,0
FR_67150,Furdenheim,987,527,4,10,8,0,0,0,166,0,3,0,7,0,18,18,0,0,20,0,0,4,2,4,23,0,91,0,0,0,0,1,47,82,17,2,0,0
FR_2B120,Furiani,4084,1590,27,27,46,0,0,0,153,0,8,0,18,0,14,43,4,0,26,0,0,7,56,12,20,0,515,0,0,1,0,4,106,328,170,5,0,0
FR_05060,Furmeyer,147,85,1,3,8,0,0,0,11,0,0,0,4,0,4,10,0,0,5,0,0,0,4,5,1,0,13,0,0,0,0,0,2,13,0,1,0,0
FR_23192,Fursac,1264,609,20,35,47,0,0,0,101,0,1,1,6,0,13,47,0,0,8,0,0,8,25,6,33,0,145,0,0,0,0,5,35,60,7,6,0,0
FR_21289,Fussey,99,64,2,2,4,0,0,0,5,0,1,0,5,0,0,10,0,0,4,0,0,1,0,0,2,0,12,0,0,0,0,1,1,14,0,0,0,0
FR_18097,Fussy,1621,886,19,28,42,0,0,0,232,0,6,1,10,0,27,52,0,0,38,0,0,2,29,7,22,0,175,0,0,1,2,2,74,104,13,0,0,0
FR_31204,Fustignac,59,32,1,1,0,0,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,1,0,0,0,7,0,0,0,0,0,0,7,2,0,0,0
FR_32135,Fustérouau,108,56,4,3,5,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,18,0,0,0,0,0,4,9,0,0,0,0
FR_55202,Futeau,144,73,1,1,3,0,0,0,15,0,1,0,1,0,1,5,0,0,5,0,0,1,2,1,0,0,27,0,0,0,0,0,6,2,1,0,0,0
FR_13040,Fuveau,7738,4164,47,77,251,1,0,12,882,0,41,0,66,0,101,200,3,0,149,0,0,22,108,57,116,0,924,0,0,2,0,21,284,709,84,5,0,2
FR_72139,Fyé,721,354,8,9,22,0,0,0,61,0,2,0,6,0,20,16,0,0,15,0,0,4,5,4,6,0,107,0,0,0,0,0,34,32,3,0,0,0
FR_58111,Fâchin,114,69,3,6,3,0,0,0,5,0,0,0,2,0,1,6,0,0,1,0,0,0,3,2,4,0,27,0,0,0,0,1,1,3,1,0,0,0
FR_51248,Fère-Champenoise,1543,861,21,20,43,0,0,0,136,0,14,0,12,0,23,20,0,0,58,0,3,5,13,20,13,0,316,0,0,0,0,7,75,46,15,1,0,0
FR_02305,Fère-en-Tardenois,2017,1038,36,20,55,0,0,0,208,0,12,0,3,0,16,33,0,5,38,0,0,8,7,21,17,0,399,0,0,3,0,10,56,75,14,2,0,0
FR_51247,Fèrebrianges,142,83,1,2,2,0,0,0,24,0,1,0,0,0,1,0,0,0,8,0,0,0,0,0,1,0,29,0,0,0,0,0,7,6,1,0,0,0
FR_57211,Fèves,883,461,6,9,18,0,0,0,72,0,5,0,5,0,10,30,0,0,14,0,0,6,5,1,22,0,145,0,0,0,0,4,27,67,15,0,0,0
FR_76259,Fécamp,13801,6761,146,131,496,0,0,9,1165,0,63,1,96,8,118,403,12,0,179,0,0,73,212,53,218,0,2084,0,0,3,0,64,396,601,210,20,0,0
FR_59224,Féchain,1211,627,17,11,42,0,0,0,107,0,4,0,12,0,10,12,0,0,21,0,0,2,37,2,10,0,255,0,0,0,0,5,33,34,13,0,0,0
FR_54190,Fécocourt,94,57,3,1,2,0,0,0,13,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0,3,0,23,0,0,0,0,0,1,3,2,0,0,0
FR_70230,Fédry,90,60,0,0,2,0,0,0,9,0,0,0,0,0,0,2,0,0,6,0,0,0,0,1,3,0,13,0,0,1,0,0,13,8,2,0,0,0
FR_44057,Fégréac,1737,900,15,25,45,0,0,1,186,0,3,0,28,0,21,53,1,0,34,0,0,13,17,19,44,0,168,0,0,0,0,3,61,134,25,4,0,0
FR_07089,Félines,1185,658,23,19,45,0,0,0,114,0,3,0,9,0,10,45,0,0,33,0,0,10,18,5,21,0,168,0,0,0,0,2,61,54,12,6,0,0
FR_43093,Félines,274,155,5,7,13,0,0,0,12,0,1,0,0,0,3,10,0,0,2,1,0,0,4,2,6,0,33,0,0,0,0,0,35,14,6,1,0,0
FR_34097,Félines-Minervois,377,225,6,8,33,0,0,1,28,0,3,0,0,0,2,18,0,0,11,0,0,5,2,11,12,0,40,0,0,0,0,3,5,35,2,0,0,0
FR_11137,Félines-Termenès,101,76,2,1,4,0,0,0,9,0,0,0,0,0,2,26,0,0,1,0,0,1,0,0,0,0,26,0,0,0,0,0,1,3,0,0,0,0
FR_26134,Félines-sur-Rimandoule,69,49,4,0,5,0,0,0,6,0,0,0,2,0,0,3,0,0,1,0,0,1,1,2,1,0,8,0,0,0,0,0,4,11,0,0,0,0
FR_21263,Fénay,1270,680,8,11,28,0,0,1,214,0,3,0,15,0,20,32,0,0,30,0,1,1,6,6,11,0,147,0,0,0,0,6,72,56,12,0,0,0
FR_79118,Fénery,220,111,6,7,8,0,0,0,25,0,0,0,7,0,1,2,0,0,4,0,0,2,1,0,0,0,21,0,0,0,0,2,13,11,1,0,0,0
FR_82061,Féneyrols,148,93,2,0,7,0,0,0,20,0,3,0,0,0,1,6,0,0,7,0,0,2,2,2,5,0,21,0,0,0,0,0,6,9,0,0,0,0
FR_23080,Féniers,85,47,1,9,3,0,0,0,6,0,1,0,0,0,2,10,0,0,1,0,0,0,1,1,0,0,5,0,0,0,0,0,5,1,1,0,0,0
FR_81090,Fénols,193,129,9,2,5,0,0,0,21,0,1,0,1,0,1,17,0,0,6,1,0,0,3,0,4,0,26,1,0,0,0,1,8,22,0,0,0,0
FR_57210,Fénétrange,473,259,5,4,9,0,0,0,24,0,5,0,7,0,7,13,1,0,20,0,0,1,2,5,3,0,76,0,0,0,0,2,41,26,6,2,0,0
FR_08166,Fépin,210,119,4,0,11,0,0,0,15,0,0,0,3,0,1,2,0,0,5,0,0,1,1,0,0,0,63,0,0,0,0,0,4,6,3,0,0,0
FR_56058,Férel,2583,1358,25,35,76,1,0,5,307,0,4,0,28,0,36,71,3,0,34,1,0,14,23,14,59,0,256,0,0,3,0,8,91,229,26,9,0,0
FR_77179,Féricy,437,301,2,3,10,0,0,0,80,0,1,0,14,0,10,12,0,0,10,0,0,0,9,4,12,0,38,0,0,0,0,0,22,68,5,1,0,0
FR_59228,Férin,1124,648,7,13,26,0,0,0,100,0,6,0,7,0,19,31,0,0,33,0,0,10,13,10,10,0,225,0,0,0,0,4,29,74,28,3,0,0
FR_45144,Férolles,881,506,6,21,25,0,0,0,106,0,3,0,20,0,18,32,0,0,16,0,0,4,10,8,21,0,111,0,0,1,0,2,39,53,10,0,0,0
FR_77180,Férolles-Attilly,855,422,1,3,15,0,0,3,139,0,0,0,3,0,10,14,0,0,15,0,0,1,3,4,4,0,100,0,0,0,0,2,49,46,8,2,0,0
FR_59229,Féron,428,265,5,8,19,0,0,0,49,0,2,0,3,0,6,11,0,0,13,0,0,3,4,2,4,0,72,0,0,0,0,1,21,33,9,0,0,0
FR_74127,Féternes,1056,574,14,17,39,0,0,0,86,0,11,0,21,0,14,28,1,0,29,0,0,2,8,2,14,0,124,0,0,0,0,6,52,91,13,2,0,0
FR_57212,Féy,548,313,5,8,10,0,0,0,95,0,4,0,4,0,14,13,0,0,19,0,0,1,5,1,6,0,64,0,0,0,0,4,25,30,4,1,0,0
FR_90045,Fêche-lÉglise,591,290,3,7,22,0,0,0,30,0,3,0,4,0,6,13,0,0,14,0,0,4,1,4,4,0,92,0,0,1,0,1,28,45,8,0,0,0
FR_40101,Gaas,356,224,11,17,13,0,0,1,48,0,0,0,3,0,9,32,0,0,4,0,0,4,3,0,10,0,27,0,0,1,0,1,11,26,3,0,0,0
FR_33176,Gabarnac,256,148,4,4,6,0,0,0,28,0,1,0,2,0,4,10,0,0,7,0,0,1,3,3,2,0,41,0,0,0,0,1,11,17,3,0,0,0
FR_40102,Gabarret,932,493,23,20,31,0,0,0,105,0,2,0,3,0,7,29,0,0,17,0,2,4,9,11,18,0,110,0,0,2,0,8,47,25,15,5,0,0
FR_64227,Gabaston,564,328,12,12,19,0,0,0,75,0,2,0,3,0,7,20,0,0,10,0,0,4,0,6,10,0,73,0,0,1,0,0,20,43,10,1,0,0
FR_64228,Gabat,186,108,3,4,4,0,0,0,26,0,0,0,0,0,5,6,0,0,2,0,0,3,4,0,2,0,9,0,0,0,0,1,15,19,3,2,0,0
FR_34109,Gabian,693,404,13,15,31,0,0,0,57,0,2,0,0,0,3,17,0,0,20,0,0,8,18,9,6,0,130,0,0,0,2,6,27,38,2,0,0,0
FR_24192,Gabillou,81,51,0,1,5,0,0,0,16,0,1,0,0,0,1,8,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,9,4,0,0,0,0
FR_09127,Gabre,97,59,3,1,3,0,0,0,11,0,0,0,0,0,2,7,0,0,1,0,0,2,0,0,2,0,11,0,0,0,0,0,0,15,1,0,0,0
FR_12106,Gabriac,450,228,6,14,11,0,0,0,62,0,0,0,10,0,6,13,0,0,5,0,0,4,0,1,5,0,30,0,0,0,0,1,42,13,4,1,0,0
FR_48067,Gabriac,80,62,0,0,8,0,0,0,5,0,0,0,2,0,1,10,0,0,0,0,0,3,13,2,1,0,1,0,0,0,0,0,3,13,0,0,0,0
FR_48068,Gabrias,147,76,2,4,6,0,0,0,22,0,0,0,1,0,1,3,0,0,3,0,0,0,2,0,2,0,19,0,0,0,0,0,6,5,0,0,0,0
FR_61181,Gacé,1141,662,15,14,24,0,0,0,141,0,12,0,4,0,26,31,0,0,22,0,0,10,7,12,15,0,210,0,0,3,1,6,56,41,11,1,0,0
FR_27273,Gadencourt,314,177,1,7,6,0,0,0,47,0,1,0,6,0,4,6,0,0,9,0,0,1,1,1,2,1,49,0,0,0,0,0,10,15,9,1,0,0
FR_24193,Gageac-et-Rouillac,393,228,3,8,17,0,0,0,47,0,2,0,7,0,4,11,0,0,15,0,0,1,4,1,8,0,64,0,0,0,0,2,16,12,5,1,0,0
FR_46117,Gagnac-sur-Cère,591,339,17,11,44,0,0,0,60,0,1,0,2,0,11,40,0,0,13,0,0,3,10,4,12,0,61,0,0,0,0,4,13,26,7,0,0,0
