gisco_id,name,registered,turnout,invalid,blank,LO,LCR,EXG,PCF,PS,LÉ,PR,ECO,CPNT,DIV,LR,RPF,MPF,RN,MNR,PRG,REG,DVG,UDF,DVD,EXD,DL
FR_01235,Marlieux,538,340,6,0,3,3,0,5,63,3,4,4,48,0,169,3,0,27,2,0,0,0,0,0,0,0
FR_01236,Marsonnas,586,345,3,0,5,4,2,4,119,0,5,8,7,0,123,0,8,52,5,0,0,0,0,0,0,0
FR_01237,Martignat,861,539,9,0,5,3,0,10,103,12,9,3,6,1,259,0,8,85,26,0,0,0,0,0,0,0
FR_01238,Massieux,1439,977,8,0,4,9,2,11,251,19,22,25,13,3,421,5,10,161,13,0,0,0,0,0,0,0
FR_01239,Massignieu-de-Rives,414,268,7,0,0,0,2,6,0,11,18,5,13,1,110,0,0,42,2,50,1,0,0,0,0,0
FR_01240,Matafelon-Granges,389,243,8,0,3,3,0,13,35,5,5,5,4,1,88,0,2,61,10,0,0,0,0,0,0,0
FR_01241,Meillonnas,987,688,13,0,8,13,19,8,269,0,10,14,11,0,242,0,6,66,9,0,0,0,0,0,0,0
FR_01242,Mérignat,86,70,0,0,0,2,0,1,16,9,0,4,0,0,30,0,1,7,0,0,0,0,0,0,0,0
FR_01243,Messimy-sur-Saône,744,481,11,0,2,2,5,5,99,5,11,11,9,3,189,6,16,99,8,0,0,0,0,0,0,0
FR_01244,Meximieux,4054,2429,35,0,26,29,0,60,523,98,182,32,19,9,950,0,26,387,53,0,0,0,0,0,0,0
FR_01245,Bohas-Meyriat-Rignat,598,408,5,0,5,4,10,6,108,0,5,12,53,0,134,0,3,60,3,0,0,0,0,0,0,0
FR_01246,Mézériat,1154,693,13,0,5,11,3,10,173,6,5,10,7,0,333,9,1,103,4,0,0,0,0,0,0,0
FR_01247,Mijoux,217,139,4,0,3,0,0,0,0,6,5,3,8,1,87,0,0,7,1,14,0,0,0,0,0,0
FR_01248,Mionnay,1217,840,17,0,11,12,7,9,207,20,19,22,9,2,326,6,6,158,9,0,0,0,0,0,0,0
FR_01249,Miribel,5639,3475,38,0,20,26,10,39,1257,65,52,39,3,7,1234,56,29,577,23,0,0,0,0,0,0,0
FR_01250,Misérieux,974,709,17,0,4,8,2,11,204,10,7,11,9,2,288,5,1,126,4,0,0,0,0,0,0,0
FR_01252,Mogneneins,442,275,5,0,4,1,0,1,56,5,5,2,2,1,133,4,1,51,4,0,0,0,0,0,0,0
FR_01254,Montagnat,1098,733,10,0,9,18,17,8,217,0,9,12,5,0,324,0,7,88,9,0,0,0,0,0,0,0
FR_01255,Montagnieu,338,226,3,0,2,0,2,19,0,3,13,5,11,1,95,0,0,25,1,46,0,0,0,0,0,0
FR_01257,Montanges,257,179,3,0,4,0,3,6,0,6,9,9,10,1,78,0,0,27,1,21,1,0,0,0,0,0
FR_01258,Montceaux,579,361,11,0,3,5,1,0,61,2,4,9,8,0,152,6,5,90,4,0,0,0,0,0,0,0
FR_01259,Montcet,324,197,3,0,1,1,1,2,65,0,1,2,9,1,77,0,3,28,3,0,0,0,0,0,0,0
FR_01260,Le Montellier,177,120,1,0,1,2,0,5,13,3,5,2,0,0,75,0,4,8,1,0,0,0,0,0,0,0
FR_01261,Monthieux,376,252,5,0,1,4,0,0,43,16,5,2,0,0,112,4,1,57,2,0,0,0,0,0,0,0
FR_01262,Montluel,3487,2172,32,0,34,32,0,71,477,75,63,39,18,10,826,0,29,426,40,0,0,0,0,0,0,0
FR_01263,Montmerle-sur-Saône,2227,1304,22,0,10,9,5,16,272,20,29,17,16,2,614,14,13,217,28,0,0,0,0,0,0,0
FR_01264,Montracol,494,313,9,0,4,6,5,2,86,0,3,2,8,0,132,0,8,44,4,0,0,0,0,0,0,0
FR_01265,Montréal-la-Cluse,1883,1084,29,0,15,4,0,32,247,27,26,11,14,2,452,0,25,153,47,0,0,0,0,0,0,0
FR_01266,Montrevel-en-Bresse,1644,1011,21,0,7,17,8,16,381,0,6,19,12,0,394,0,3,112,15,0,0,0,0,0,0,0
FR_01267,Nurieux-Volognat,608,363,8,0,4,2,0,14,61,11,6,2,14,1,155,0,10,59,16,0,0,0,0,0,0,0
FR_01268,Murs-et-Gélignieux,189,140,0,0,0,0,0,0,0,7,2,2,83,0,25,0,0,9,3,9,0,0,0,0,0,0
FR_01269,Nantua,1599,981,25,0,15,10,0,14,191,32,30,9,6,0,369,0,37,196,47,0,0,0,0,0,0,0
FR_01271,Nattages,358,232,5,0,0,0,3,12,0,23,7,3,11,1,90,0,0,47,1,29,0,0,0,0,0,0
FR_01272,Neuville-les-Dames,918,594,16,0,3,8,3,5,125,7,5,7,36,2,275,5,7,90,0,0,0,0,0,0,0,0
FR_01273,Neuville-sur-Ain,927,549,9,0,7,4,9,10,172,0,3,5,9,0,183,0,16,116,6,0,0,0,0,0,0,0
FR_01274,Les Neyrolles,380,224,7,0,4,1,0,7,37,5,9,1,5,1,76,0,4,47,20,0,0,0,0,0,0,0
FR_01275,Neyron,1386,961,7,0,3,4,2,15,228,13,14,15,5,0,439,14,14,183,5,0,0,0,0,0,0,0
FR_01276,Niévroz,808,496,11,0,10,8,0,6,105,11,17,16,16,1,168,0,11,101,15,0,0,0,0,0,0,0
FR_01277,Nivollet-Montgriffon,97,64,1,0,3,0,0,1,0,1,11,1,1,0,28,0,0,13,0,4,0,0,0,0,0,0
FR_01279,Oncieu,74,44,0,0,1,0,1,2,0,2,6,1,4,0,12,0,0,10,2,3,0,0,0,0,0,0
FR_01280,Ordonnaz,135,109,2,0,1,0,0,0,0,6,1,2,6,0,60,0,0,19,0,11,1,0,0,0,0,0
FR_01281,Ornex,1442,886,14,0,1,0,4,25,0,49,32,15,4,7,482,0,0,80,3,164,6,0,0,0,0,0
FR_01282,Outriaz,166,117,2,0,3,0,1,3,0,1,31,2,1,2,47,0,0,18,1,5,0,0,0,0,0,0
FR_01283,Oyonnax,11272,6353,95,0,64,41,0,313,1302,128,90,98,33,30,2758,0,63,804,534,0,0,0,0,0,0,0
FR_01284,Ozan,320,196,6,0,2,1,2,1,58,3,1,1,15,0,85,3,2,14,2,0,0,0,0,0,0,0
FR_01285,Parcieux,644,448,7,0,2,7,0,1,96,10,8,8,3,1,221,5,3,75,1,0,0,0,0,0,0,0
FR_01286,Parves,270,185,11,0,3,0,3,39,0,22,11,4,14,0,31,0,0,11,2,34,0,0,0,0,0,0
FR_01288,Péron,965,555,11,0,3,0,2,15,0,28,30,15,9,3,246,0,0,71,4,116,2,0,0,0,0,0
FR_01289,Péronnas,3977,2626,43,0,12,42,26,37,940,0,34,45,17,2,1113,0,22,236,57,0,0,0,0,0,0,0
FR_01290,Pérouges,861,562,4,0,3,9,0,10,87,25,29,7,4,1,271,0,14,92,6,0,0,0,0,0,0,0
FR_01291,Perrex,565,341,12,0,4,4,1,1,76,7,2,2,3,0,187,3,4,33,2,0,0,0,0,0,0,0
FR_01292,Le Petit-Abergement,136,101,4,0,0,0,0,0,0,1,33,0,1,1,40,0,0,9,0,12,0,0,0,0,0,0
FR_01293,Peyriat,143,94,6,0,0,1,0,0,18,9,2,1,5,0,31,0,3,16,2,0,0,0,0,0,0,0
FR_01294,Peyrieu,531,351,10,0,7,0,3,12,0,22,13,3,80,2,100,0,0,52,8,39,0,0,0,0,0,0
FR_01295,Peyzieux-sur-Saône,221,132,3,0,4,0,1,6,23,0,1,1,4,0,60,1,3,25,0,0,0,0,0,0,0,0
FR_01296,Pirajoux,262,171,6,0,4,2,4,3,32,0,1,7,8,1,74,0,1,27,1,0,0,0,0,0,0,0
FR_01297,Pizay,445,305,8,0,4,1,0,6,49,7,9,9,4,0,139,0,12,53,4,0,0,0,0,0,0,0
FR_01298,Plagne,79,54,2,0,2,0,0,4,0,4,1,0,4,1,14,0,0,6,1,15,0,0,0,0,0,0
FR_01299,Le Plantay,287,197,7,0,1,3,0,10,23,2,0,3,18,4,97,0,2,27,0,0,0,0,0,0,0,0
FR_01300,Le Poizat,277,171,6,0,0,2,0,3,21,5,10,3,1,0,74,0,7,38,1,0,0,0,0,0,0,0
FR_01301,Polliat,1528,1000,20,0,9,7,11,20,281,0,11,17,16,2,461,0,14,118,13,0,0,0,0,0,0,0
FR_01302,Pollieu,93,72,0,0,3,0,1,7,0,2,3,0,13,0,19,0,0,7,0,17,0,0,0,0,0,0
FR_01303,Poncin,1038,638,14,0,9,0,0,13,105,12,7,14,20,2,302,0,16,107,17,0,0,0,0,0,0,0
FR_01304,Pont-dAin,1456,879,14,0,7,10,9,10,235,0,8,10,9,3,366,0,18,159,21,0,0,0,0,0,0,0
FR_01305,Pont-de-Vaux,1441,824,13,0,5,12,1,10,186,7,6,9,14,2,444,6,7,100,2,0,0,0,0,0,0,0
FR_01306,Pont-de-Veyle,851,545,11,0,5,12,2,8,134,8,6,7,0,0,254,10,7,76,5,0,0,0,0,0,0,0
FR_01307,Port,521,354,8,0,4,6,0,12,72,3,13,6,1,1,145,0,7,59,17,0,0,0,0,0,0,0
FR_01308,Pougny,412,231,6,0,3,0,1,23,0,11,14,4,4,4,74,0,0,26,1,60,0,0,0,0,0,0
FR_01309,Pouillat,51,36,1,0,2,1,0,0,11,0,0,0,3,0,8,0,0,9,1,0,0,0,0,0,0,0
FR_01310,Prémeyzel,107,75,1,0,2,0,0,1,0,3,1,1,9,0,33,0,0,19,1,4,0,0,0,0,0,0
FR_01311,Prémillieu,67,45,0,0,1,0,0,0,0,0,15,1,1,0,19,0,0,2,0,6,0,0,0,0,0,0
FR_01312,Pressiat,148,115,0,0,0,3,1,3,28,0,3,7,3,0,45,0,0,20,2,0,0,0,0,0,0,0
FR_01313,Prévessin-Moëns,2287,1389,23,0,13,0,6,30,0,86,59,33,8,10,691,0,0,124,7,295,4,0,0,0,0,0
FR_01314,Priay,807,539,10,0,5,10,6,7,147,0,7,8,10,1,221,0,11,80,16,0,0,0,0,0,0,0
FR_01316,Pugieu,118,80,1,0,5,0,2,2,0,6,2,1,3,0,31,0,0,15,3,9,0,0,0,0,0,0
FR_01317,Ramasse,184,122,1,0,0,0,2,3,33,0,1,0,4,0,60,0,1,15,2,0,0,0,0,0,0,0
FR_01318,Rancé,409,284,13,0,3,2,0,6,56,3,3,6,4,1,133,2,4,46,2,0,0,0,0,0,0,0
FR_01319,Relevant,291,179,3,0,0,2,1,1,28,0,2,0,9,1,99,2,2,29,0,0,0,0,0,0,0,0
FR_01320,Replonges,2305,1621,27,0,6,24,3,22,290,21,14,26,24,3,948,16,19,169,9,0,0,0,0,0,0,0
FR_01321,Revonnas,413,304,1,0,0,3,6,9,104,0,5,6,12,1,127,0,3,25,2,0,0,0,0,0,0,0
FR_01322,Reyrieux,2546,1776,21,0,9,17,7,17,438,41,56,13,5,1,812,14,15,298,12,0,0,0,0,0,0,0
FR_01323,Reyssouze,542,315,7,0,3,5,0,3,86,4,2,2,10,0,133,1,1,54,4,0,0,0,0,0,0,0
FR_01325,Rignieux-le-Franc,613,441,8,0,6,8,0,18,91,12,15,4,14,1,161,0,6,87,10,0,0,0,0,0,0,0
FR_01328,Romans,307,208,2,0,1,1,1,1,57,3,1,2,10,0,85,1,0,34,9,0,0,0,0,0,0,0
FR_01329,Rossillon,149,83,1,0,1,0,0,5,0,3,10,1,4,1,18,0,0,16,0,23,0,0,0,0,0,0
FR_01330,Ruffieu,157,109,3,0,3,0,0,4,0,3,24,2,5,0,46,0,0,7,2,10,0,0,0,0,0,0
FR_01331,Saint-Alban,115,72,2,0,0,0,0,1,17,5,1,3,1,0,29,0,1,11,1,0,0,0,0,0,0,0
FR_01332,Saint-André-de-Bâgé,398,243,7,0,1,4,1,3,63,1,2,6,3,1,125,2,2,21,1,0,0,0,0,0,0,0
FR_01333,Saint-André-de-Corcy,2035,1263,26,0,18,27,2,19,348,29,27,20,14,2,448,18,14,238,13,0,0,0,0,0,0,0
FR_01334,Saint-André-dHuiriat,319,192,9,0,0,1,2,1,36,2,0,5,6,0,96,1,1,31,1,0,0,0,0,0,0,0
FR_01335,Saint-André-le-Bouchoux,170,119,2,0,0,2,1,1,32,1,0,0,5,0,47,0,0,27,1,0,0,0,0,0,0,0
FR_01336,Saint-André-sur-Vieux-Jonc,699,418,13,0,3,11,7,2,123,0,6,11,7,0,174,0,7,46,8,0,0,0,0,0,0,0
FR_01337,Saint-Bénigne,675,447,8,0,5,6,4,2,126,8,3,8,16,3,197,3,6,50,2,0,0,0,0,0,0,0
FR_01338,Saint-Benoît,487,324,4,0,3,0,0,14,0,5,12,6,42,4,132,0,0,44,9,48,1,0,0,0,0,0
FR_01339,Saint-Bernard,1018,710,6,0,4,3,1,4,128,6,5,9,5,4,381,7,6,138,3,0,0,0,0,0,0,0
FR_01340,Saint-Bois,108,77,2,0,0,0,1,1,0,2,7,1,27,0,16,0,0,9,0,10,1,0,0,0,0,0
FR_01341,Saint-Champ,137,93,1,0,2,0,0,0,0,4,2,0,18,2,38,0,0,5,3,18,0,0,0,0,0,0
FR_01342,Sainte-Croix,333,216,4,0,3,4,0,8,42,9,2,1,4,1,92,0,3,35,8,0,0,0,0,0,0,0
FR_01343,Saint-Cyr-sur-Menthon,1032,612,16,0,5,10,1,4,150,9,4,11,6,3,296,2,5,86,4,0,0,0,0,0,0,0
FR_01344,Saint-Denis-lès-Bourg,3695,2497,49,0,20,28,34,22,838,0,34,49,15,0,1084,0,45,243,36,0,0,0,0,0,0,0
FR_01345,Saint-Denis-en-Bugey,1322,829,17,0,17,9,0,39,208,67,19,8,6,2,257,0,9,155,16,0,0,0,0,0,0,0
FR_01346,Saint-Didier-dAussiat,523,314,8,0,4,4,6,3,82,0,3,5,13,1,124,0,9,44,8,0,0,0,0,0,0,0
FR_01347,Saint-Didier-de-Formans,1123,780,9,0,8,6,3,4,209,13,9,8,6,2,330,5,5,159,4,0,0,0,0,0,0,0
FR_01348,Saint-Didier-sur-Chalaronne,1759,1091,19,0,9,9,4,3,226,7,16,12,40,1,526,7,7,195,10,0,0,0,0,0,0,0
FR_01349,Saint-Éloi,328,201,8,0,2,3,0,2,26,7,4,7,7,2,77,0,1,54,1,0,0,0,0,0,0,0
FR_01350,Saint-Étienne-du-Bois,1634,1106,22,0,15,16,20,9,300,0,20,20,24,2,502,0,23,115,18,0,0,0,0,0,0,0
FR_01351,Saint-Étienne-sur-Chalaronne,784,484,8,0,3,2,3,5,87,6,6,8,23,0,203,4,6,109,11,0,0,0,0,0,0,0
FR_01352,Saint-Étienne-sur-Reyssouze,320,160,1,0,2,7,0,3,50,1,1,1,4,0,65,2,0,21,2,0,0,0,0,0,0,0
FR_01353,Sainte-Euphémie,754,540,13,0,1,9,1,4,137,19,6,10,1,0,225,11,2,94,7,0,0,0,0,0,0,0
FR_01354,Saint-Genis-Pouilly,3025,1728,30,0,18,0,15,34,0,56,46,25,12,11,710,0,0,231,9,529,2,0,0,0,0,0
FR_01355,Saint-Genis-sur-Menthon,272,152,3,0,0,4,0,1,57,2,1,1,1,0,59,2,0,21,0,0,0,0,0,0,0,0
FR_01356,Saint-Georges-sur-Renon,125,80,0,0,0,1,1,3,21,0,0,1,3,1,30,0,2,16,1,0,0,0,0,0,0,0
FR_01357,Saint-Germain-de-Joux,264,151,7,0,3,0,4,5,0,7,6,3,3,1,75,0,0,26,1,10,0,0,0,0,0,0
FR_01358,Saint-Germain-les-Paroisses,270,196,3,0,1,0,2,4,0,13,11,2,19,1,87,0,0,14,3,33,3,0,0,0,0,0
FR_01359,Saint-Germain-sur-Renon,182,136,1,0,1,0,0,4,19,4,2,0,12,0,61,2,1,28,1,0,0,0,0,0,0,0
FR_01360,Saint-Jean-de-Gonville,657,409,5,0,2,0,0,6,0,11,13,9,2,2,183,0,0,79,2,94,1,0,0,0,0,0
FR_01361,Saint-Jean-de-Niost,902,578,7,0,7,6,0,9,108,13,18,9,9,1,251,0,8,118,14,0,0,0,0,0,0,0
FR_01362,Saint-Jean-de-Thurigneux,402,256,2,0,3,3,1,0,72,7,4,1,5,0,119,2,0,36,1,0,0,0,0,0,0,0
FR_01363,Saint-Jean-le-Vieux,1082,722,7,0,6,9,0,28,154,25,10,8,15,3,301,0,12,133,11,0,0,0,0,0,0,0
FR_01364,Saint-Jean-sur-Reyssouze,462,239,8,0,7,5,4,5,66,0,2,4,5,0,107,0,3,22,1,0,0,0,0,0,0,0
FR_01365,Saint-Jean-sur-Veyle,792,458,10,0,3,10,1,6,120,4,5,5,6,1,215,5,1,58,8,0,0,0,0,0,0,0
FR_01366,Sainte-Julie,413,265,6,0,3,3,0,5,56,14,5,1,6,0,120,0,0,45,1,0,0,0,0,0,0,0
FR_01367,Saint-Julien-sur-Reyssouze,388,241,5,0,1,5,2,3,55,0,4,1,9,0,117,0,5,30,4,0,0,0,0,0,0,0
FR_01368,Saint-Julien-sur-Veyle,390,241,6,0,1,5,5,2,61,2,3,3,8,0,100,2,2,40,1,0,0,0,0,0,0,0
FR_01369,Saint-Just,642,427,6,0,7,3,9,3,140,0,10,11,3,0,195,0,7,29,4,0,0,0,0,0,0,0
FR_01370,Saint-Laurent-sur-Saône,839,493,16,0,7,17,1,8,125,7,7,9,0,1,211,1,3,76,4,0,0,0,0,0,0,0
FR_01371,Saint-Marcel,654,417,6,0,7,4,3,8,91,9,7,10,8,1,177,8,2,74,2,0,0,0,0,0,0,0
FR_01372,Saint-Martin-de-Bavel,255,150,1,0,4,0,1,2,0,6,8,0,15,1,61,0,0,14,1,36,0,0,0,0,0,0
FR_01373,Saint-Martin-du-Frêne,670,389,9,0,6,0,0,9,64,12,4,3,8,0,183,0,4,72,15,0,0,0,0,0,0,0
FR_01374,Saint-Martin-du-Mont,1031,724,18,0,10,12,8,6,206,0,12,13,29,1,309,0,17,76,7,0,0,0,0,0,0,0
FR_01375,Saint-Martin-le-Châtel,461,282,19,0,2,7,4,1,84,0,2,6,4,0,112,0,2,32,7,0,0,0,0,0,0,0
FR_01376,Saint-Maurice-de-Beynost,2251,1236,12,0,14,18,4,20,416,20,14,23,4,3,376,25,12,263,12,0,0,0,0,0,0,0
FR_01378,Saint-Maurice-de-Gourdans,1456,1012,17,0,10,10,0,16,188,27,25,28,23,2,384,0,18,240,24,0,0,0,0,0,0,0
FR_01379,Saint-Maurice-de-Rémens,432,284,9,0,4,7,0,10,61,16,8,4,14,1,77,0,3,60,10,0,0,0,0,0,0,0
FR_01380,Saint-Nizier-le-Bouchoux,503,304,2,0,3,7,7,9,92,0,3,1,7,1,118,0,11,39,4,0,0,0,0,0,0,0
FR_01381,Saint-Nizier-le-Désert,433,260,4,0,2,4,1,5,47,6,3,3,20,1,108,3,2,50,1,0,0,0,0,0,0,0
FR_01382,Sainte-Olive,204,125,2,0,1,1,0,0,12,5,0,5,7,0,69,0,1,22,0,0,0,0,0,0,0,0
FR_01383,Saint-Paul-de-Varax,868,550,9,0,4,11,6,5,112,2,7,8,30,2,231,7,2,113,1,0,0,0,0,0,0,0
FR_01384,Saint-Rambert-en-Bugey,1206,692,20,0,13,0,6,59,0,28,45,17,10,4,223,0,0,130,19,114,4,0,0,0,0,0
FR_01385,Saint-Rémy,651,449,9,0,10,4,5,5,122,0,4,10,3,1,211,0,9,52,4,0,0,0,0,0,0,0
FR_01386,Saint-Sorlin-en-Bugey,675,448,11,0,7,3,0,16,110,35,8,9,12,2,168,0,5,57,5,0,0,0,0,0,0,0
FR_01387,Saint-Sulpice,86,52,1,0,0,0,0,1,21,0,0,0,3,0,16,0,0,10,0,0,0,0,0,0,0,0
FR_01388,Saint-Trivier-de-Courtes,713,463,3,0,4,5,1,4,145,0,2,1,15,1,218,0,7,51,6,0,0,0,0,0,0,0
FR_01389,Saint-Trivier-sur-Moignans,1072,651,11,0,7,4,1,3,119,11,10,6,19,0,297,7,4,146,6,0,0,0,0,0,0,0
FR_01390,Saint-Vulbas,551,334,3,0,6,3,0,4,59,12,3,2,3,2,160,0,4,66,7,0,0,0,0,0,0,0
FR_01391,Salavre,246,156,1,0,4,1,2,3,49,0,1,1,5,0,72,0,2,14,1,0,0,0,0,0,0,0
FR_01392,Samognat,329,214,9,0,0,0,0,9,30,4,6,3,1,2,95,0,6,32,17,0,0,0,0,0,0,0
FR_01393,Sandrans,283,203,1,0,0,0,2,0,34,5,2,3,28,0,88,0,1,38,1,0,0,0,0,0,0,0
FR_01396,Sault-Brénaz,591,355,5,0,10,7,0,12,65,4,7,4,5,1,146,0,7,67,15,0,0,0,0,0,0,0
FR_01397,Sauverny,553,314,1,0,3,0,3,5,0,9,13,9,1,0,160,0,0,43,1,65,1,0,0,0,0,0
FR_01398,Savigneux,713,439,11,0,1,3,0,2,83,4,6,4,12,1,201,8,5,88,10,0,0,0,0,0,0,0
FR_01399,Ségny,850,428,8,0,2,0,3,2,0,17,17,16,3,7,227,0,0,52,8,64,2,0,0,0,0,0
FR_01400,Seillonnaz,115,64,2,0,0,0,0,2,0,1,3,0,3,0,41,0,0,8,1,3,0,0,0,0,0,0
FR_01401,Sergy,710,447,13,0,8,0,2,14,0,18,28,15,6,5,204,0,0,40,0,92,2,0,0,0,0,0
FR_01402,Sermoyer,403,245,4,0,5,8,0,7,78,0,2,1,10,0,94,4,3,27,2,0,0,0,0,0,0,0
FR_01403,Serrières-de-Briord,724,442,17,0,8,0,3,26,0,11,24,4,14,4,165,0,0,66,11,86,3,0,0,0,0,0
FR_01404,Serrières-sur-Ain,98,70,1,0,2,1,0,3,10,2,0,1,2,0,29,0,1,18,0,0,0,0,0,0,0,0
FR_01405,Servas,609,303,8,0,4,3,0,7,76,0,2,8,4,1,128,0,14,43,5,0,0,0,0,0,0,0
FR_01406,Servignat,132,90,5,0,2,1,0,0,8,0,0,3,10,0,41,0,3,16,1,0,0,0,0,0,0,0
FR_01407,Seyssel,533,315,12,0,9,0,3,18,0,15,11,9,1,3,127,0,0,52,4,48,3,0,0,0,0,0
FR_01408,Simandre-sur-Suran,437,302,5,0,2,3,17,2,76,0,3,7,7,0,125,0,4,44,7,0,0,0,0,0,0,0
FR_01409,Songieu,136,91,4,0,1,0,0,0,0,2,7,0,8,0,52,0,0,10,0,7,0,0,0,0,0,0
FR_01410,Sonthonnax-la-Montagne,222,156,4,0,1,2,0,2,52,11,6,8,2,0,46,0,1,16,5,0,0,0,0,0,0,0
FR_01411,Souclin,183,118,6,0,3,0,0,3,5,1,1,2,8,0,70,0,3,14,2,0,0,0,0,0,0,0
FR_01412,Sulignat,366,232,8,0,2,1,2,0,47,3,2,5,11,0,114,2,0,32,3,0,0,0,0,0,0,0
FR_01413,Surjoux,65,49,2,0,0,0,0,0,0,3,6,0,1,1,24,0,0,3,0,9,0,0,0,0,0,0
FR_01414,Sutrieu,182,120,1,0,0,0,2,6,0,0,22,1,3,0,44,0,0,21,0,20,0,0,0,0,0,0
FR_01415,Talissieu,281,174,1,0,4,0,0,3,0,8,20,3,4,0,69,0,0,33,5,23,1,0,0,0,0,0
FR_01416,Tenay,714,375,10,0,12,0,3,19,0,8,39,9,6,4,117,0,0,86,2,58,2,0,0,0,0,0
FR_01417,Thézillieu,304,189,7,0,2,0,0,3,0,8,75,0,5,0,57,0,0,20,1,11,0,0,0,0,0,0
FR_01418,Thil,681,452,3,0,4,7,1,10,122,5,10,13,1,2,183,6,3,78,4,0,0,0,0,0,0,0
FR_01419,Thoiry,2142,1302,26,0,11,0,4,28,0,74,44,31,24,14,586,0,0,148,7,302,3,0,0,0,0,0
FR_01420,Thoissey,882,508,5,0,4,9,0,8,123,7,4,4,6,0,235,4,4,90,5,0,0,0,0,0,0,0
FR_01421,Torcieu,451,292,8,0,5,0,4,12,0,9,17,5,6,0,96,0,0,79,4,46,1,0,0,0,0,0
FR_01422,Tossiat,894,603,12,0,2,12,5,21,191,0,8,7,15,0,233,0,17,70,10,0,0,0,0,0,0,0
FR_01423,Toussieux,484,315,8,0,2,7,0,4,62,5,10,0,0,0,133,4,3,76,1,0,0,0,0,0,0,0
FR_01424,Tramoyes,997,708,8,0,4,7,4,4,187,18,11,2,16,0,284,8,5,145,5,0,0,0,0,0,0,0
FR_01425,La Tranclière,205,142,0,0,1,0,0,3,41,0,0,4,10,0,63,0,1,15,4,0,0,0,0,0,0,0
FR_01426,Treffort-Cuisiat,1349,900,18,0,9,18,78,12,281,0,12,21,23,2,323,0,7,87,9,0,0,0,0,0,0,0
FR_01427,Trévoux,3643,2349,31,0,16,31,5,23,868,40,36,23,11,6,882,18,18,320,21,0,0,0,0,0,0,0
FR_01428,Valeins,59,46,0,0,0,0,0,0,2,0,2,1,2,0,29,1,0,8,1,0,0,0,0,0,0,0
FR_01429,Vandeins,368,222,7,0,6,1,1,3,47,0,3,5,8,0,88,0,5,38,10,0,0,0,0,0,0,0
FR_01430,Varambon,317,215,4,0,2,4,2,4,47,0,2,6,9,0,81,0,8,44,2,0,0,0,0,0,0,0
FR_01431,Vaux-en-Bugey,735,505,7,0,11,3,0,21,80,108,5,2,11,1,162,0,4,81,9,0,0,0,0,0,0,0
FR_01432,Verjon,192,133,1,0,0,0,7,1,46,0,1,1,3,1,52,0,1,18,1,0,0,0,0,0,0,0
FR_01433,Vernoux,125,82,3,0,1,0,0,1,18,0,1,3,7,0,32,0,1,13,2,0,0,0,0,0,0,0
FR_01434,Versailleux,235,168,3,0,0,1,0,2,28,2,3,5,4,0,93,2,0,24,1,0,0,0,0,0,0,0
FR_01435,Versonnex,920,524,4,0,13,0,4,14,0,30,22,9,14,5,221,0,0,62,3,122,1,0,0,0,0,0
FR_01436,Vesancy,313,198,4,0,0,0,1,2,0,8,2,12,2,2,119,0,0,19,1,26,0,0,0,0,0,0
FR_01437,Vescours,155,72,1,0,0,0,0,4,20,0,0,2,3,0,25,0,0,14,3,0,0,0,0,0,0,0
FR_01439,Vésines,85,63,0,0,1,0,0,1,4,4,0,0,2,0,44,2,0,4,1,0,0,0,0,0,0,0
FR_01441,Vieu-dIzenave,454,271,11,0,3,0,0,6,0,10,25,1,3,1,124,0,0,41,4,42,0,0,0,0,0,0
FR_01442,Vieu,278,175,3,0,1,0,2,5,0,10,18,8,1,0,77,0,0,21,1,27,1,0,0,0,0,0
FR_01443,Villars-les-Dombes,2623,1720,37,0,17,21,6,17,521,21,20,21,54,3,674,24,8,264,12,0,0,0,0,0,0,0
FR_01444,Villebois,733,461,9,0,6,14,0,18,105,42,6,7,9,3,157,0,6,76,3,0,0,0,0,0,0,0
FR_01445,Villemotier,364,236,3,0,2,3,6,4,61,0,3,4,7,0,96,0,3,39,5,0,0,0,0,0,0,0
FR_01446,Villeneuve,734,468,12,0,5,8,0,7,66,6,4,5,13,0,255,4,4,76,3,0,0,0,0,0,0,0
FR_01447,Villereversure,749,481,6,0,2,10,13,5,168,0,13,5,8,1,168,0,7,68,7,0,0,0,0,0,0,0
FR_01448,Villes,227,171,8,0,2,0,0,9,0,9,7,4,5,0,83,0,0,18,1,25,0,0,0,0,0,0
FR_01449,Villette-sur-Ain,400,267,1,0,0,5,3,5,74,5,7,3,10,0,105,0,4,43,2,0,0,0,0,0,0,0
FR_01450,Villieu-Loyes-Mollon,1891,1226,17,0,16,9,0,17,241,25,35,17,28,6,522,0,10,242,41,0,0,0,0,0,0,0
FR_01451,Viriat,3971,2570,41,0,7,33,31,24,753,0,22,36,39,2,1221,0,40,281,40,0,0,0,0,0,0,0
FR_01452,Virieu-le-Grand,631,409,9,0,7,0,4,22,0,8,32,11,6,2,156,0,0,52,5,95,0,0,0,0,0,0
FR_01453,Virieu-le-Petit,218,119,4,0,1,0,1,0,0,5,2,1,8,2,48,0,0,24,2,21,0,0,0,0,0,0
FR_01454,Virignin,416,281,7,0,7,0,1,7,0,10,12,1,22,1,125,0,0,41,4,43,0,0,0,0,0,0
FR_01456,Vongnes,77,53,2,0,0,0,1,1,0,2,5,0,2,1,25,0,0,2,1,10,1,0,0,0,0,0
