gisco_id,name,registered,turnout,invalid,blank,EXG,PCF,LFI,PS,ECO,DIV,MoDem,LR,RN,DLF,DVG,RE,PRG,UDI,EXD,DVD,REG
FR_39552,Vernantois,256,155,1,3,0,0,20,30,4,0,0,25,12,7,0,49,0,0,0,4,0
FR_39553,Le Vernois,234,133,1,3,0,0,16,9,1,2,0,28,13,7,0,44,0,0,0,9,0
FR_39555,Vers-sous-Sellières,201,112,0,7,1,0,14,6,3,0,0,15,22,3,0,35,0,0,0,6,0
FR_39557,Vescles,178,109,0,1,2,0,13,6,1,0,0,29,18,2,0,36,0,0,0,1,0
FR_39558,Vevy,213,113,0,3,0,0,15,13,4,2,0,21,15,6,0,31,0,0,0,3,0
FR_39567,Villeneuve-sous-Pymont,229,144,2,2,1,0,12,15,5,0,0,35,9,7,0,55,0,0,0,1,0
FR_39568,Villerserine,43,23,0,2,0,0,1,1,2,0,0,3,1,1,0,6,0,0,0,6,0
FR_39570,Villers-les-Bois,151,77,0,1,1,0,14,7,0,0,0,12,8,2,0,30,0,0,0,2,0
FR_39574,Villevieux,615,340,4,2,1,0,39,26,9,2,0,55,33,6,0,152,0,0,0,11,0
FR_39575,Le Villey,64,33,0,0,0,0,2,2,2,0,0,2,7,0,0,17,0,0,0,1,0
FR_39576,Val-Sonnette,709,389,5,5,3,0,66,50,3,4,0,69,47,22,0,109,0,0,0,6,0
FR_39577,Vincent,316,141,3,0,3,0,21,2,2,1,0,17,24,1,0,66,0,0,0,1,0
FR_39582,Voiteur,638,369,1,8,3,0,38,40,7,3,0,56,32,11,0,155,0,0,0,15,0
FR_39583,Vosbles,96,57,0,0,0,0,11,0,1,1,0,18,7,0,0,18,0,0,0,1,0
FR_39009,Andelot-en-Montagne,430,225,0,1,1,0,40,0,27,1,70,56,18,0,3,0,0,0,0,8,0
FR_39015,Ardon,85,61,1,1,0,0,6,0,5,0,24,20,4,0,0,0,0,0,0,0,0
FR_39020,Arsure-Arsurette,85,57,0,2,0,0,0,0,5,2,13,28,5,0,0,0,0,0,0,2,0
FR_39032,Avignon-lès-Saint-Claude,291,157,0,2,0,0,13,0,10,2,43,51,9,0,9,0,0,0,0,18,0
FR_39038,Barésia-sur-lAin,125,68,0,2,0,0,9,0,13,1,12,19,9,0,1,0,0,0,0,2,0
FR_39046,Bellecombe,73,46,1,0,0,0,10,0,6,1,4,17,4,0,0,0,0,0,0,3,0
FR_39047,Bellefontaine,429,245,1,3,1,0,24,0,11,5,76,89,16,0,5,0,0,0,0,14,0
FR_39052,Bief-des-Maisons,65,40,0,0,0,0,4,0,1,0,10,22,3,0,0,0,0,0,0,0,0
FR_39053,Bief-du-Fourg,137,88,1,3,0,0,9,0,5,1,13,39,14,0,0,0,0,0,0,3,0
FR_39055,Billecul,38,24,0,0,1,0,5,0,1,1,4,12,0,0,0,0,0,0,0,0,0
FR_39059,Bois-dAmont,1275,567,2,4,1,0,43,0,34,36,200,132,51,0,8,0,0,0,0,56,0
FR_39061,Boissia,98,58,0,2,0,0,2,0,3,3,18,23,7,0,0,0,0,0,0,0,0
FR_39063,Bonlieu,196,98,0,3,0,0,5,0,5,7,34,29,9,0,0,0,0,0,0,6,0
FR_39068,Les Bouchoux,246,146,0,1,2,0,29,0,19,2,26,33,16,0,9,0,0,0,0,9,0
FR_39070,Bourg-de-Sirod,89,56,2,2,0,0,6,0,1,1,18,15,10,0,0,0,0,0,0,1,0
FR_39083,Censeau,224,138,1,2,0,0,14,0,7,5,37,45,26,0,0,0,0,0,0,1,0
FR_39085,Cerniébaud,71,43,0,0,1,0,2,0,4,0,10,22,3,0,0,0,0,0,0,1,0
FR_39091,Les Chalesmes,77,53,0,0,0,0,4,0,4,1,5,27,9,0,0,0,0,0,0,3,0
FR_39097,Champagnole,5818,2896,25,31,26,0,389,0,191,62,792,893,392,0,29,0,0,0,0,66,0
FR_39102,Chancia,172,94,0,1,1,0,10,0,5,5,22,35,10,0,1,0,0,0,0,4,0
FR_39105,Chapois,171,89,0,2,3,0,7,0,8,2,33,21,12,0,0,0,0,0,0,1,0
FR_39106,Charchilla,194,111,0,0,0,0,9,0,3,4,33,40,11,0,4,0,0,0,0,7,0
FR_39107,Charcier,107,75,1,5,0,0,9,0,5,5,9,29,11,0,0,0,0,0,0,1,0
FR_39108,Charency,47,34,0,0,0,0,2,0,2,1,12,9,6,0,1,0,0,0,0,1,0
FR_39109,Charézier,143,67,0,1,0,0,7,0,12,1,22,10,11,0,0,0,0,0,0,3,0
FR_39113,Chassal,293,150,0,3,0,0,17,0,14,3,22,57,27,0,3,0,0,0,0,4,0
FR_39115,Château-des-Prés,160,76,0,1,0,0,4,0,7,2,17,24,14,0,4,0,0,0,0,3,0
FR_39118,Châtel-de-Joux,41,23,0,0,0,0,2,0,4,3,5,7,0,0,2,0,0,0,0,0,0
FR_39120,Châtelneuf,121,65,0,1,1,0,21,0,7,0,14,17,4,0,0,0,0,0,0,0,0
FR_39126,La Chaumusse,293,137,1,3,1,0,19,0,9,6,42,31,18,0,0,0,0,0,0,7,0
FR_39129,Chaux-des-Crotenay,276,164,0,4,2,0,23,0,13,4,44,30,19,0,10,0,0,0,0,15,0
FR_39130,Nanchez,368,229,6,3,2,0,23,0,19,0,60,78,24,0,4,0,0,0,0,10,0
FR_39131,La Chaux-du-Dombief,417,212,0,4,2,0,17,0,18,11,55,57,41,0,0,0,0,0,0,7,0
FR_39143,Chevrotaine,26,19,0,1,1,0,3,0,3,0,2,6,3,0,0,0,0,0,0,0,0
FR_39151,Choux,124,69,1,0,1,0,15,0,18,0,6,15,6,0,4,0,0,0,0,3,0
FR_39153,Cize,621,352,4,1,0,0,43,0,23,3,126,106,35,0,1,0,0,0,0,10,0
FR_39154,Clairvaux-les-Lacs,1001,556,2,9,0,0,78,0,34,50,161,126,74,0,5,0,0,0,0,17,0
FR_39156,Cogna,203,116,0,1,0,0,15,0,1,3,36,45,13,0,0,0,0,0,0,2,0
FR_39157,Coiserette,40,31,0,0,0,0,2,0,12,1,2,7,1,0,3,0,0,0,0,3,0
FR_39165,Conte,53,28,0,1,0,0,0,0,4,0,12,7,2,0,1,0,0,0,0,1,0
FR_39174,Coyrière,69,46,0,1,0,0,6,0,5,3,10,11,5,0,1,0,0,0,0,4,0
FR_39175,Coyron,71,45,0,1,0,0,4,0,0,0,9,22,8,0,0,0,0,0,0,1,0
FR_39178,Crans,72,45,1,0,0,0,4,0,7,0,7,15,5,0,1,0,0,0,0,5,0
FR_39179,Crenans,202,114,0,0,0,0,14,0,11,3,28,39,16,0,2,0,0,0,0,1,0
FR_39183,Crotenay,466,244,2,2,0,0,32,0,25,4,87,50,37,0,1,0,0,0,0,4,0
FR_39184,Les Crozets,158,88,1,2,0,0,8,0,9,1,25,28,3,0,1,0,0,0,0,10,0
FR_39187,Cuvier,188,114,1,4,0,0,5,0,3,4,50,34,8,0,3,0,0,0,0,2,0
FR_39192,Denezières,66,43,0,1,0,0,8,0,3,0,15,10,1,0,4,0,0,0,0,1,0
FR_39201,Doucier,224,118,0,2,1,0,17,0,12,7,36,27,10,0,3,0,0,0,0,3,0
FR_39203,Doye,71,47,1,0,1,0,4,0,0,1,17,16,6,0,0,0,0,0,0,1,0
FR_39208,Entre-deux-Monts,118,67,0,0,0,0,18,0,6,1,14,13,4,0,9,0,0,0,0,2,0
FR_39210,Équevillon,427,237,1,1,2,0,37,0,17,2,74,60,31,0,3,0,0,0,0,9,0
FR_39214,Esserval-Tartre,90,41,0,3,1,0,7,0,2,1,11,12,2,0,2,0,0,0,0,0,0
FR_39216,Étival,226,119,0,0,0,0,18,0,24,5,17,36,8,0,0,0,0,0,0,11,0
FR_39221,La Favière,28,19,0,0,0,0,0,0,0,0,2,14,3,0,0,0,0,0,0,0,0
FR_39227,Foncine-le-Bas,207,99,0,0,0,0,17,0,9,0,33,26,12,0,0,0,0,0,0,2,0
FR_39228,Foncine-le-Haut,866,410,2,8,4,0,48,0,34,5,143,105,34,0,7,0,0,0,0,20,0
FR_39230,Fontenu,63,45,1,2,0,0,4,0,3,1,6,18,7,0,0,0,0,0,0,3,0
FR_39232,Fort-du-Plasne,360,136,2,1,1,0,14,0,7,1,44,38,23,0,1,0,0,0,0,4,0
FR_39237,Fraroz,49,31,0,0,0,0,4,0,3,0,8,11,4,0,1,0,0,0,0,0,0
FR_39239,La Frasnée,34,19,0,0,2,0,5,0,3,1,3,1,3,0,0,0,0,0,0,1,0
FR_39240,Le Frasnois,137,79,0,1,0,0,5,0,10,1,28,25,6,0,0,0,0,0,0,3,0
FR_39254,Gillois,96,45,0,0,0,0,2,0,1,2,11,21,6,0,0,0,0,0,0,2,0
FR_39258,Grande-Rivière,395,208,0,7,3,0,18,0,16,4,52,72,20,0,4,0,0,0,0,12,0
FR_39265,Hautecour,167,115,0,2,0,0,10,0,9,4,42,35,5,0,2,0,0,0,0,6,0
FR_39269,Jeurre,218,124,3,4,1,0,20,0,10,4,18,44,16,0,1,0,0,0,0,3,0
FR_39271,Lac-des-Rouges-Truites,308,159,2,3,2,0,18,0,13,5,50,33,17,0,9,0,0,0,0,7,0
FR_39274,Lajoux,206,132,0,4,1,0,13,0,22,3,50,22,4,0,5,0,0,0,0,8,0
FR_39275,Lamoura,488,288,2,0,1,0,53,0,39,15,80,43,7,0,21,0,0,0,0,27,0
FR_39277,Le Larderet,57,34,0,0,0,0,0,0,0,0,8,11,5,0,8,0,0,0,0,2,0
FR_39278,Largillay-Marsonnay,128,79,1,0,0,0,6,0,6,4,22,24,14,0,0,0,0,0,0,2,0
FR_39280,Larrivoire,96,59,0,1,0,0,10,0,10,3,10,9,10,0,1,0,0,0,0,5,0
FR_39281,Le Latet,65,33,0,1,0,0,5,0,4,0,5,10,8,0,0,0,0,0,0,0,0
FR_39282,La Latette,78,45,0,0,0,0,4,0,1,0,14,19,7,0,0,0,0,0,0,0,0
FR_39283,Lavancia-Epercy,474,223,0,2,2,0,15,0,11,12,81,51,35,0,4,0,0,0,0,10,0
FR_39286,Lavans-lès-Saint-Claude,1258,594,4,7,4,0,79,0,33,16,148,176,62,0,31,0,0,0,0,34,0
FR_39289,Lect,271,114,0,0,0,0,18,0,9,6,14,33,31,0,0,0,0,0,0,3,0
FR_39292,Lent,109,57,1,0,1,0,15,0,3,1,11,18,7,0,0,0,0,0,0,0,0
FR_39293,Leschères,159,81,0,0,0,0,11,0,13,0,14,17,14,0,6,0,0,0,0,6,0
FR_39297,Longchaumois,911,450,2,15,3,0,59,0,48,16,128,99,35,0,6,0,0,0,0,39,0
FR_39298,Longcochon,47,31,0,0,0,0,1,0,2,0,13,13,2,0,0,0,0,0,0,0,0
FR_39301,Loulle,130,79,1,4,0,0,7,0,1,1,16,39,8,0,0,0,0,0,0,2,0
FR_39307,Maisod,246,135,0,7,1,0,13,0,6,2,29,51,17,0,1,0,0,0,0,8,0
FR_39313,Marigny,157,106,0,0,1,0,17,0,3,2,22,51,5,0,1,0,0,0,0,4,0
FR_39318,Martigna,163,112,0,4,0,0,7,0,1,0,13,67,11,0,1,0,0,0,0,8,0
FR_39322,Menétrux-en-Joux,55,38,0,1,0,0,11,0,2,1,14,5,4,0,0,0,0,0,0,0,0
FR_39326,Mesnois,145,88,2,1,1,0,12,0,3,8,16,25,14,0,0,0,0,0,0,6,0
FR_39328,Meussia,314,169,3,2,0,0,12,0,8,5,26,80,22,0,6,0,0,0,0,5,0
FR_39329,Mièges,117,74,0,1,1,0,4,0,8,6,15,22,13,0,0,0,0,0,0,4,0
FR_39331,Mignovillard,589,292,2,3,2,0,31,0,24,4,104,89,26,0,3,0,0,0,0,4,0
FR_39333,Moirans-en-Montagne,1190,587,1,6,1,0,51,0,35,30,102,221,108,0,8,0,0,0,0,24,0
FR_39339,Molinges,465,202,1,1,4,0,21,0,8,15,24,56,39,0,16,0,0,0,0,17,0
FR_39344,Monnet-la-Ville,281,172,1,1,3,0,38,0,4,2,36,62,21,0,0,0,0,0,0,4,0
FR_39351,Montcusel,135,81,0,2,0,0,12,0,6,5,27,12,7,0,5,0,0,0,0,5,0
FR_39356,Montigny-sur-lAin,153,89,0,1,0,0,10,0,1,3,27,36,11,0,0,0,0,0,0,0,0
FR_39364,Montrond,353,197,2,5,0,0,24,0,11,0,52,82,16,0,4,0,0,0,0,1,0
FR_39366,Mont-sur-Monnet,171,98,0,3,1,0,11,0,6,2,25,36,10,0,0,0,0,0,0,4,0
FR_39367,Morbier,1854,772,5,9,1,0,85,0,47,30,261,192,92,0,4,0,0,0,0,46,0
FR_39368,Hauts de Bienne,2665,1049,4,15,6,0,124,0,78,53,315,211,174,0,19,0,0,0,0,50,0
FR_39372,Mournans-Charbonny,84,47,0,2,0,0,2,0,10,1,9,20,3,0,0,0,0,0,0,0,0
FR_39373,Les Moussières,135,81,0,0,0,0,6,0,8,2,10,44,3,0,5,0,0,0,0,3,0
FR_39376,Moutoux,54,32,0,1,0,0,3,0,2,0,1,17,7,0,0,0,0,0,0,1,0
FR_39381,Les Nans,87,49,0,0,0,0,4,0,9,1,13,16,4,0,1,0,0,0,0,1,0
FR_39389,Ney,463,262,4,3,3,0,27,0,15,5,63,100,35,0,1,0,0,0,0,6,0
FR_39391,Nozeroy,245,137,1,0,0,0,13,0,8,2,43,54,15,0,0,0,0,0,0,1,0
FR_39393,Onglières,56,33,0,0,0,0,3,0,1,0,3,20,4,0,0,0,0,0,0,2,0
FR_39406,Le Pasquier,204,104,2,1,0,0,9,0,2,1,27,30,28,0,1,0,0,0,0,3,0
FR_39408,Patornay,129,66,0,0,0,0,7,0,7,4,17,22,7,0,0,0,0,0,0,2,0
FR_39413,La Pesse,260,158,1,1,1,0,30,0,26,1,25,37,10,0,17,0,0,0,0,9,0
FR_39417,Les Piards,127,71,1,1,0,0,4,0,3,4,17,23,16,0,0,0,0,0,0,2,0
FR_39419,Pillemoine,44,30,1,4,0,0,5,0,1,2,1,8,6,0,2,0,0,0,0,0,0
FR_39424,Les Planches-en-Montagne,152,97,0,1,1,0,12,0,10,2,19,38,10,0,2,0,0,0,0,2,0
FR_39427,Plénise,49,30,0,0,0,0,4,0,2,1,8,14,0,0,1,0,0,0,0,0,0
FR_39428,Plénisette,22,10,0,0,0,0,2,0,0,0,6,2,0,0,0,0,0,0,0,0,0
FR_39435,Pont-de-Poitte,507,255,0,4,1,0,32,0,16,11,58,67,57,0,5,0,0,0,0,4,0
FR_39437,Pont-du-Navoy,181,90,0,1,1,0,9,0,7,3,19,28,17,0,2,0,0,0,0,3,0
FR_39440,Pratz,338,173,0,0,0,0,32,0,19,8,46,37,11,0,7,0,0,0,0,13,0
FR_39441,Prémanon,834,406,3,8,4,0,57,0,42,11,119,90,35,0,7,0,0,0,0,30,0
FR_39453,Ravilloles,330,182,1,3,1,0,24,0,18,3,36,63,19,0,4,0,0,0,0,10,0
FR_39460,La Rixouse,158,83,0,3,0,0,9,0,9,3,21,21,7,0,2,0,0,0,0,8,0
FR_39461,Rix,69,44,4,1,0,0,5,0,3,1,16,8,3,0,0,0,0,0,0,3,0
FR_39463,Rogna,188,114,0,5,0,0,15,0,7,1,22,30,20,0,9,0,0,0,0,5,0
FR_39470,Les Rousses,2473,1080,3,16,4,0,94,0,64,29,385,292,98,0,18,0,0,0,0,77,0
FR_39473,Saffloz,89,62,0,1,0,0,1,0,4,2,14,34,3,0,2,0,0,0,0,1,0
FR_39478,Saint-Claude,5567,2536,10,24,18,0,339,0,256,89,545,512,222,0,73,0,0,0,0,448,0
FR_39481,Saint-Germain-en-Montagne,310,182,1,3,0,0,18,0,11,2,39,71,28,0,2,0,0,0,0,7,0
FR_39487,Saint-Laurent-en-Grandvaux,1204,535,2,4,0,0,72,0,28,15,170,161,51,0,7,0,0,0,0,25,0
FR_39491,Coteaux du Lizon,1775,850,4,8,8,0,99,0,68,24,193,221,89,0,97,0,0,0,0,39,0
FR_39493,Saint-Maurice-Crillat,193,101,1,0,1,0,10,0,7,1,36,33,6,0,3,0,0,0,0,3,0
FR_39494,Saint-Pierre,276,132,1,1,0,0,11,0,9,2,40,50,12,0,3,0,0,0,0,3,0
FR_39503,Sapois,274,166,1,2,0,0,18,0,6,4,58,56,10,0,7,0,0,0,0,4,0
FR_39505,Saugeot,50,33,0,0,0,0,3,0,0,0,16,11,3,0,0,0,0,0,0,0,0
FR_39510,Septmoncel les Molunes,642,333,2,2,3,0,40,0,34,22,86,71,30,0,26,0,0,0,0,17,0
FR_39517,Sirod,422,234,4,3,3,0,29,0,10,4,62,64,40,0,11,0,0,0,0,4,0
FR_39518,Songeson,59,37,1,0,0,0,3,0,8,0,7,11,3,0,2,0,0,0,0,2,0
FR_39519,Soucia,133,89,0,0,0,0,12,0,6,1,36,19,9,0,0,0,0,0,0,6,0
FR_39522,Supt,93,63,1,1,1,0,9,0,5,1,18,17,6,0,2,0,0,0,0,2,0
FR_39523,Syam,154,95,1,3,1,0,15,0,12,2,35,15,9,0,0,0,0,0,0,2,0
FR_39531,Thoiria,171,110,2,3,0,0,18,0,10,9,26,28,8,0,0,0,0,0,0,6,0
FR_39538,Uxelles,49,32,0,0,1,0,0,0,4,2,6,13,5,0,0,0,0,0,0,1,0
FR_39540,Valempoulières,172,106,1,3,0,0,4,0,6,0,25,57,6,0,2,0,0,0,0,2,0
FR_39543,Vannoz,155,98,0,2,1,0,9,0,1,1,32,41,7,0,2,0,0,0,0,2,0
FR_39545,Le Vaudioux,142,87,0,0,0,0,8,0,6,0,34,27,10,0,0,0,0,0,0,2,0
FR_39547,Vaux-lès-Saint-Claude,519,266,0,6,0,0,28,0,24,8,52,81,33,0,10,0,0,0,0,24,0
FR_39554,Vers-en-Montagne,175,94,0,2,0,0,7,0,5,1,27,37,9,0,3,0,0,0,0,3,0
FR_39556,Vertamboz,75,49,1,0,0,0,7,0,3,2,15,9,9,0,0,0,0,0,0,3,0
FR_39560,Villard-Saint-Sauveur,461,259,1,2,1,0,32,0,21,2,74,61,22,0,22,0,0,0,0,21,0
FR_39561,Villards-dHéria,294,143,1,0,0,0,5,0,2,7,52,54,11,0,3,0,0,0,0,8,0
FR_39562,Villard-sur-Bienne,159,72,0,1,0,0,24,0,5,0,11,14,9,0,5,0,0,0,0,3,0
FR_39579,Viry,764,406,2,10,1,0,26,0,10,10,78,127,58,0,71,0,0,0,0,13,0
FR_39585,Vulvoz,32,20,0,0,1,0,2,0,1,0,5,11,0,0,0,0,0,0,0,0,0
FR_39001,Abergement-la-Ronce,640,305,1,2,1,22,43,0,0,7,69,77,78,5,0,0,0,0,0,0,0
FR_39002,Abergement-le-Grand,43,23,0,0,0,2,3,0,0,0,8,8,2,0,0,0,0,0,0,0,0
FR_39004,Abergement-lès-Thésy,54,38,0,1,0,1,3,0,0,0,11,21,1,0,0,0,0,0,0,0,0
FR_39006,Aiglepierre,359,196,0,3,5,14,36,0,0,0,70,45,23,0,0,0,0,0,0,0,0
FR_39008,Amange,277,162,1,5,1,12,17,0,0,1,46,44,33,2,0,0,0,0,0,0,0
FR_39011,Annoire,326,188,0,4,0,5,17,0,0,4,43,85,29,1,0,0,0,0,0,0,0
FR_39013,Arbois,2484,1440,16,24,16,129,240,0,0,13,405,454,120,23,0,0,0,0,0,0,0
FR_39014,Archelange,174,108,2,0,2,5,13,0,0,1,20,49,15,1,0,0,0,0,0,0,0
FR_39019,Les Arsures,185,126,2,0,0,9,13,0,0,0,34,37,29,2,0,0,0,0,0,0,0
FR_39022,Asnans-Beauvoisin,543,274,2,7,3,15,34,0,0,2,53,91,61,6,0,0,0,0,0,0,0
FR_39024,Audelange,174,105,0,4,6,7,9,0,0,1,32,36,9,1,0,0,0,0,0,0,0
FR_39026,Augerans,135,87,0,2,1,9,11,0,0,0,24,27,12,1,0,0,0,0,0,0,0
FR_39029,Aumur,269,154,0,6,4,5,19,0,0,0,42,32,43,3,0,0,0,0,0,0,0
FR_39030,Authume,598,366,2,4,2,28,53,0,0,1,105,113,51,7,0,0,0,0,0,0,0
FR_39031,Auxange,162,86,0,3,2,2,8,0,0,0,20,33,16,2,0,0,0,0,0,0,0
FR_39034,Balaiseaux,218,134,1,1,0,8,14,0,0,1,25,42,39,3,0,0,0,0,0,0,0
FR_39037,Bans,151,100,0,1,2,5,11,0,0,0,22,37,21,1,0,0,0,0,0,0,0
FR_39039,La Barre,161,92,0,0,1,9,8,0,0,2,26,29,16,1,0,0,0,0,0,0,0
FR_39042,Baverans,394,227,0,5,1,20,34,0,0,3,59,77,24,4,0,0,0,0,0,0,0
FR_39048,Belmont,199,122,0,3,0,8,22,0,0,0,45,31,12,1,0,0,0,0,0,0,0
FR_39051,Biarne,284,170,0,1,2,9,17,0,0,1,57,51,29,3,0,0,0,0,0,0,0
FR_39072,Bracon,234,151,2,0,1,4,20,0,0,1,44,52,25,2,0,0,0,0,0,0,0
FR_39074,Brans,171,96,0,0,0,12,6,0,0,0,22,44,10,2,0,0,0,0,0,0,0
FR_39076,La Bretenière,159,96,1,3,2,5,7,0,0,1,29,28,18,2,0,0,0,0,0,0,0
FR_39077,Bretenières,41,31,1,2,0,1,2,0,0,0,8,16,1,0,0,0,0,0,0,0,0
FR_39078,Brevans,509,297,1,2,3,22,55,0,0,4,67,86,55,2,0,0,0,0,0,0,0
FR_39084,Cernans,111,64,0,2,0,3,4,0,0,1,20,27,6,1,0,0,0,0,0,0,0
FR_39090,Chaînée-des-Coupis,118,66,0,0,1,2,10,0,0,0,19,22,11,1,0,0,0,0,0,0,0
FR_39093,Chamblay,304,169,0,2,1,6,25,0,0,2,32,73,27,1,0,0,0,0,0,0,0
FR_39095,Champagne-sur-Loue,103,68,1,1,0,6,8,0,0,0,15,31,6,0,0,0,0,0,0,0,0
FR_39096,Champagney,298,166,0,1,2,7,17,0,0,1,37,42,53,6,0,0,0,0,0,0,0
FR_39099,Champdivers,352,206,3,4,2,7,24,0,0,0,59,68,39,0,0,0,0,0,0,0,0
FR_39101,Champvans,1049,577,2,7,8,59,102,0,0,1,138,155,91,14,0,0,0,0,0,0,0
FR_39103,La Chapelle-sur-Furieuse,265,156,0,0,1,28,36,0,0,1,25,41,20,4,0,0,0,0,0,0,0
FR_39116,La Châtelaine,116,65,3,1,0,11,13,0,0,0,15,15,5,2,0,0,0,0,0,0,0
FR_39117,Chatelay,84,52,0,0,0,1,15,0,0,2,12,11,11,0,0,0,0,0,0,0,0
FR_39121,Châtenois,244,155,0,2,1,18,14,0,0,1,32,51,33,3,0,0,0,0,0,0,0
FR_39128,Chaussin,1072,634,7,14,5,42,64,0,0,3,147,230,110,12,0,0,0,0,0,0,0
FR_39133,Chaux-Champagny,64,43,0,0,1,3,3,0,0,0,9,16,10,1,0,0,0,0,0,0,0
FR_39138,Chemin,245,137,1,5,0,3,20,0,0,0,26,49,32,1,0,0,0,0,0,0,0
FR_39139,Chêne-Bernard,64,41,0,1,0,0,4,0,0,2,7,25,1,1,0,0,0,0,0,0,0
FR_39141,Chevigny,189,97,0,2,1,12,9,0,0,0,36,20,16,1,0,0,0,0,0,0,0
FR_39147,Chilly-sur-Salins,81,52,0,0,1,2,2,0,0,0,19,24,3,1,0,0,0,0,0,0,0
FR_39149,Chissey-sur-Loue,263,162,1,2,3,7,14,0,0,1,41,62,28,3,0,0,0,0,0,0,0
FR_39150,Choisey,721,398,1,5,8,36,49,0,0,1,110,129,56,3,0,0,0,0,0,0,0
FR_39155,Clucy,68,45,0,0,0,1,1,0,0,1,10,27,5,0,0,0,0,0,0,0,0
FR_39172,Courtefontaine,181,77,2,0,1,8,8,0,0,0,29,7,21,1,0,0,0,0,0,0,0
FR_39176,Cramans,381,245,5,4,5,17,15,0,0,1,49,121,26,2,0,0,0,0,0,0,0
FR_39182,Crissey,500,325,1,4,1,24,48,0,0,1,109,71,56,10,0,0,0,0,0,0,0
FR_39188,Dammartin-Marpain,239,131,0,2,1,16,12,0,0,0,30,43,26,1,0,0,0,0,0,0,0
FR_39189,Damparis,2112,936,1,17,15,79,183,0,0,6,232,215,178,10,0,0,0,0,0,0,0
FR_39190,Dampierre,823,431,0,2,1,96,51,0,0,0,109,89,77,6,0,0,0,0,0,0,0
FR_39193,Le Deschaux,672,348,0,3,2,11,45,0,0,1,83,112,81,10,0,0,0,0,0,0,0
FR_39198,Dole,16158,8161,36,88,75,637,1251,0,0,110,2134,2801,935,94,0,0,0,0,0,0,0
FR_39202,Dournon,102,54,0,0,0,2,4,0,0,0,9,26,11,2,0,0,0,0,0,0,0
FR_39205,Éclans-Nenon,301,163,0,3,1,12,31,0,0,2,42,30,40,2,0,0,0,0,0,0,0
FR_39206,Écleux,151,104,1,0,1,3,10,0,0,1,21,54,12,1,0,0,0,0,0,0,0
FR_39211,Les Essards-Taignevaux,193,103,0,2,4,2,10,0,0,1,36,28,19,1,0,0,0,0,0,0,0
FR_39218,Étrepigney,326,193,0,6,0,19,35,0,0,0,51,46,36,0,0,0,0,0,0,0,0
FR_39219,Évans,464,268,1,4,3,33,21,0,0,2,95,67,40,2,0,0,0,0,0,0,0
FR_39220,Falletans,296,184,0,2,2,26,19,0,0,3,35,61,35,1,0,0,0,0,0,0,0
FR_39223,La Ferté,146,93,1,4,0,5,10,0,0,0,22,45,6,0,0,0,0,0,0,0,0
FR_39233,Foucherans,1440,772,0,15,6,50,115,0,0,8,203,217,141,17,0,0,0,0,0,0,0
FR_39235,Fraisans,780,351,2,7,2,38,45,0,0,5,90,72,80,10,0,0,0,0,0,0,0
FR_39238,Frasne-les-Meulières,104,82,0,1,1,48,1,0,0,0,6,21,4,0,0,0,0,0,0,0,0
FR_39245,Gatey,263,158,0,4,1,6,29,0,0,0,41,39,35,3,0,0,0,0,0,0,0
FR_39246,Gendrey,274,155,0,4,0,20,18,0,0,0,38,44,28,3,0,0,0,0,0,0,0
FR_39248,Geraise,34,28,1,0,1,2,1,0,0,0,11,12,0,0,0,0,0,0,0,0,0
FR_39249,Germigney,66,43,0,1,0,3,4,0,0,0,8,19,8,0,0,0,0,0,0,0,0
FR_39252,Gevry,496,263,0,2,7,9,36,0,0,0,72,81,54,2,0,0,0,0,0,0,0
FR_39259,Grange-de-Vaivre,28,22,0,1,1,1,9,0,0,0,5,3,0,2,0,0,0,0,0,0,0
FR_39262,Gredisans,111,65,0,2,2,1,7,0,0,1,24,10,15,3,0,0,0,0,0,0,0
FR_39266,Les Hays,246,141,0,6,2,4,16,0,0,6,28,49,27,3,0,0,0,0,0,0,0
FR_39267,Ivory,66,39,2,0,0,1,0,0,0,0,7,26,1,2,0,0,0,0,0,0,0
FR_39268,Ivrey,54,34,0,0,0,3,6,0,0,0,10,12,3,0,0,0,0,0,0,0,0
FR_39270,Jouhe,392,213,2,2,1,13,45,0,0,2,50,57,40,1,0,0,0,0,0,0,0
FR_39284,Lavangeot,106,75,0,6,0,8,3,0,0,0,17,22,17,2,0,0,0,0,0,0,0
FR_39285,Lavans-lès-Dole,225,130,0,1,1,12,16,0,0,1,32,42,23,2,0,0,0,0,0,0,0
FR_39291,Lemuy,200,99,1,4,2,1,16,0,0,0,28,38,8,1,0,0,0,0,0,0,0
FR_39299,Longwy-sur-le-Doubs,375,210,1,2,1,12,27,0,0,0,44,86,35,2,0,0,0,0,0,0,0
FR_39302,Louvatange,85,47,0,1,1,6,2,0,0,2,8,14,12,1,0,0,0,0,0,0,0
FR_39305,La Loye,444,288,1,6,4,8,21,0,0,1,54,161,29,3,0,0,0,0,0,0,0
FR_39308,Malange,161,102,0,3,0,4,9,0,0,0,26,41,17,2,0,0,0,0,0,0,0
FR_39315,Marnoz,309,196,0,1,2,4,17,0,0,0,58,86,24,4,0,0,0,0,0,0,0
FR_39319,Mathenay,98,64,0,2,1,3,9,0,0,0,20,17,12,0,0,0,0,0,0,0,0
