gisco_id,name,registered,turnout,invalid,blank,NUPES,LR,ENS,RN,DVD,DVG,REG,DVC,UDI,DSV,DXG,DIV
FR_59230,Ferrière-la-Grande,3734,1512,19,44,0,0,0,782,0,667,0,0,0,0,0,0
FR_59231,Ferrière-la-Petite,787,394,9,15,0,0,0,193,0,177,0,0,0,0,0,0
FR_59232,La Flamengrie,315,184,3,10,0,0,0,80,0,91,0,0,0,0,0,0
FR_59233,Flaumont-Waudrechies,270,109,2,0,0,0,0,53,0,54,0,0,0,0,0,0
FR_59240,Floursies,106,60,1,5,0,0,0,25,0,29,0,0,0,0,0,0
FR_59249,Fourmies,8527,2949,61,171,0,0,0,1516,0,1201,0,0,0,0,0,0
FR_59261,Glageon,1102,442,6,23,0,0,0,250,0,163,0,0,0,0,0,0
FR_59264,Gognies-Chaussée,557,233,1,7,0,0,0,107,0,118,0,0,0,0,0,0
FR_59277,Gussignies,176,86,2,0,0,0,0,25,0,59,0,0,0,0,0,0
FR_59306,Hestrud,187,100,1,5,0,0,0,42,0,52,0,0,0,0,0,0
FR_59310,Hon-Hergies,466,245,2,6,0,0,0,96,0,141,0,0,0,0,0,0
FR_59315,Houdain-lez-Bavay,659,293,1,17,0,0,0,144,0,131,0,0,0,0,0,0
FR_59324,Jeumont,6591,2413,24,40,0,0,0,844,0,1505,0,0,0,0,0,0
FR_59342,Lez-Fontaine,160,90,1,5,0,0,0,31,0,53,0,0,0,0,0,0
FR_59347,Liessies,391,203,7,8,0,0,0,96,0,92,0,0,0,0,0,0
FR_59357,La Longueville,1573,732,10,35,0,0,0,357,0,330,0,0,0,0,0,0
FR_59365,Louvroil,3640,1351,11,42,0,0,0,599,0,699,0,0,0,0,0,0
FR_59370,Mairieux,520,293,2,7,0,0,0,135,0,149,0,0,0,0,0,0
FR_59385,Marpent,1685,666,7,14,0,0,0,291,0,354,0,0,0,0,0,0
FR_59392,Maubeuge,18337,6616,86,234,0,0,0,2720,0,3576,0,0,0,0,0,0
FR_59396,Mecquignies,483,247,2,10,0,0,0,137,0,98,0,0,0,0,0,0
FR_59420,Moustier-en-Fagne,38,18,1,2,0,0,0,6,0,9,0,0,0,0,0,0
FR_59441,Obies,533,283,4,15,0,0,0,118,0,146,0,0,0,0,0,0
FR_59442,Obrechies,246,141,0,8,0,0,0,58,0,75,0,0,0,0,0,0
FR_59445,Ohain,918,345,12,19,0,0,0,188,0,126,0,0,0,0,0,0
FR_59483,Quiévelon,114,63,1,0,0,0,0,28,0,34,0,0,0,0,0,0
FR_59493,Ramousies,177,90,1,7,0,0,0,42,0,40,0,0,0,0,0,0
FR_59495,Recquignies,1721,595,8,17,0,0,0,334,0,236,0,0,0,0,0,0
FR_59514,Rousies,2810,1323,23,53,0,0,0,683,0,564,0,0,0,0,0,0
FR_59529,Saint-Aubin,251,115,1,2,0,0,0,42,0,70,0,0,0,0,0,0
FR_59534,Saint-Hilaire-sur-Helpe,559,277,3,2,0,0,0,119,0,153,0,0,0,0,0,0
FR_59548,Saint-Waast,509,248,8,10,0,0,0,129,0,101,0,0,0,0,0,0
FR_59555,Sars-Poteries,999,375,4,15,0,0,0,200,0,156,0,0,0,0,0,0
FR_59562,Sémeries,426,205,3,10,0,0,0,89,0,103,0,0,0,0,0,0
FR_59563,Semousies,204,100,0,6,0,0,0,54,0,40,0,0,0,0,0,0
FR_59572,Solre-le-Château,1291,559,2,27,0,0,0,262,0,268,0,0,0,0,0,0
FR_59573,Solrinnes,91,44,0,0,0,0,0,23,0,21,0,0,0,0,0,0
FR_59583,Taisnières-en-Thiérache,370,146,4,10,0,0,0,78,0,54,0,0,0,0,0,0
FR_59584,Taisnières-sur-Hon,600,262,3,17,0,0,0,114,0,128,0,0,0,0,0,0
FR_59601,Trélon,1853,678,9,29,0,0,0,330,0,310,0,0,0,0,0,0
FR_59618,Vieux-Reng,547,261,3,6,0,0,0,127,0,125,0,0,0,0,0,0
FR_59627,Villers-Sire-Nicole,717,317,2,5,0,0,0,154,0,156,0,0,0,0,0,0
FR_59633,Wallers-en-Fagne,200,112,0,3,0,0,0,61,0,48,0,0,0,0,0,0
FR_59649,Wattignies-la-Victoire,207,120,0,8,0,0,0,52,0,60,0,0,0,0,0,0
FR_59659,Wignehies,2031,736,13,30,0,0,0,366,0,327,0,0,0,0,0,0
FR_59661,Willies,92,44,0,6,0,0,0,13,0,25,0,0,0,0,0,0
FR_59152,Comines,9781,3572,111,200,1526,0,1735,0,0,0,0,0,0,0,0,0
FR_59173,Deûlémont,1500,681,18,54,209,0,400,0,0,0,0,0,0,0,0,0
FR_59328,Lambersart,20529,10735,183,386,4203,0,5963,0,0,0,0,0,0,0,0,0
FR_59356,Lompret,1771,1077,27,44,285,0,721,0,0,0,0,0,0,0,0,0
FR_59368,La Madeleine,15771,7650,119,291,3516,0,3724,0,0,0,0,0,0,0,0,0
FR_59386,Marquette-lez-Lille,7939,3523,65,149,1514,0,1795,0,0,0,0,0,0,0,0,0
FR_59457,Pérenchies,6369,2728,51,158,1218,0,1301,0,0,0,0,0,0,0,0,0
FR_59482,Quesnoy-sur-Deûle,5244,2448,57,94,858,0,1439,0,0,0,0,0,0,0,0,0
FR_59527,Saint-André-lez-Lille,8701,4103,64,146,1949,0,1944,0,0,0,0,0,0,0,0,0
FR_59611,Verlinghem,2001,1203,17,67,315,0,804,0,0,0,0,0,0,0,0,0
FR_59636,Wambrechies,8500,3899,99,182,1317,0,2301,0,0,0,0,0,0,0,0,0
FR_59643,Warneton,194,109,7,8,23,0,71,0,0,0,0,0,0,0,0,0
FR_59656,Wervicq-Sud,3649,1496,27,66,547,0,856,0,0,0,0,0,0,0,0,0
FR_59005,Allennes-les-Marais,2972,1428,53,156,588,0,0,631,0,0,0,0,0,0,0,0
FR_59011,Annoeullin,7583,3343,0,517,1249,0,0,1577,0,0,0,0,0,0,0,0
FR_59025,Aubers,1490,784,35,125,263,0,0,361,0,0,0,0,0,0,0,0
FR_59051,La Bassée,4518,1912,84,192,670,0,0,966,0,0,0,0,0,0,0,0
FR_59052,Bauvin,4060,1790,62,155,721,0,0,852,0,0,0,0,0,0,0,0
FR_59123,Camphin-en-Carembault,1387,704,16,129,267,0,0,292,0,0,0,0,0,0,0,0
FR_59133,Carnin,836,480,17,74,188,0,0,201,0,0,0,0,0,0,0,0
FR_59145,Chemy,638,352,8,63,125,0,0,156,0,0,0,0,0,0,0,0
FR_59193,Emmerin,2450,1199,30,170,532,0,0,467,0,0,0,0,0,0,0,0
FR_59250,Fournes-en-Weppes,1799,973,39,193,307,0,0,434,0,0,0,0,0,0,0,0
FR_59257,Fromelles,872,507,32,75,164,0,0,236,0,0,0,0,0,0,0,0
FR_59266,Gondecourt,3340,1677,72,206,654,0,0,745,0,0,0,0,0,0,0,0
FR_59281,Hantay,897,456,18,59,176,0,0,203,0,0,0,0,0,0,0,0
FR_59286,Haubourdin,9759,4112,123,388,1844,0,0,1757,0,0,0,0,0,0,0,0
FR_59303,Herlies,1838,902,35,165,285,0,0,417,0,0,0,0,0,0,0,0
FR_59304,Herrin,333,194,3,48,72,0,0,71,0,0,0,0,0,0,0,0
FR_59316,Houplin-Ancoisne,2696,1349,45,188,567,0,0,549,0,0,0,0,0,0,0,0
FR_59320,Illies,1140,613,29,82,200,0,0,302,0,0,0,0,0,0,0,0
FR_59343,Lesquin,6105,3042,110,364,1336,0,0,1232,0,0,0,0,0,0,0,0
FR_59388,Marquillies,1610,777,22,110,322,0,0,323,0,0,0,0,0,0,0,0
FR_59437,Noyelles-lès-Seclin,678,391,17,67,158,0,0,149,0,0,0,0,0,0,0,0
FR_59477,Provin,3211,1513,35,175,523,0,0,780,0,0,0,0,0,0,0,0
FR_59524,Sainghin-en-Weppes,4384,2082,87,275,847,0,0,873,0,0,0,0,0,0,0,0
FR_59550,Salomé,2374,1085,34,67,414,0,0,570,0,0,0,0,0,0,0,0
FR_59553,Santes,4746,2390,89,339,935,0,0,1027,0,0,0,0,0,0,0,0
FR_59560,Seclin,8840,3920,117,372,1872,0,0,1559,0,0,0,0,0,0,0,0
FR_59585,Templemars,2803,1379,45,210,611,0,0,513,0,0,0,0,0,0,0,0
FR_59609,Vendeville,1409,701,23,103,249,0,0,326,0,0,0,0,0,0,0,0
FR_59648,Wattignies,9288,4444,147,557,2171,0,0,1569,0,0,0,0,0,0,0,0
FR_59653,Wavrin,6121,2770,106,318,1150,0,0,1196,0,0,0,0,0,0,0,0
FR_59658,Wicres,360,230,11,38,77,0,0,104,0,0,0,0,0,0,0,0
FR_59670,Don,1052,517,26,72,199,0,0,220,0,0,0,0,0,0,0,0
FR_59004,Aix,982,523,15,29,137,0,342,0,0,0,0,0,0,0,0,0
FR_59013,Anstaing,1240,697,15,40,308,0,334,0,0,0,0,0,0,0,0,0
FR_59022,Attiches,1900,971,23,70,335,0,543,0,0,0,0,0,0,0,0,0
FR_59029,Auchy-lez-Orchies,1112,591,15,36,184,0,356,0,0,0,0,0,0,0,0,0
FR_59034,Avelin,2204,1210,25,54,328,0,803,0,0,0,0,0,0,0,0,0
FR_59042,Bachy,1351,744,15,46,243,0,440,0,0,0,0,0,0,0,0,0
FR_59044,Baisieux,4077,1894,42,87,615,0,1150,0,0,0,0,0,0,0,0,0
FR_59071,Bersée,1964,1033,32,53,325,0,623,0,0,0,0,0,0,0,0,0
FR_59080,Beuvry-la-Forêt,2313,1058,37,78,409,0,534,0,0,0,0,0,0,0,0,0
FR_59096,Bourghelles,1326,744,16,39,208,0,481,0,0,0,0,0,0,0,0,0
FR_59106,Bouvines,624,373,14,21,122,0,216,0,0,0,0,0,0,0,0,0
FR_59124,Camphin-en-Pévèle,1910,975,27,57,291,0,600,0,0,0,0,0,0,0,0,0
FR_59129,Cappelle-en-Pévèle,1806,965,31,62,329,0,543,0,0,0,0,0,0,0,0,0
FR_59146,Chéreng,2541,1436,29,44,422,0,941,0,0,0,0,0,0,0,0,0
FR_59150,Cobrieux,463,273,4,6,74,0,189,0,0,0,0,0,0,0,0,0
FR_59158,Coutiches,2461,1220,42,86,433,0,659,0,0,0,0,0,0,0,0,0
FR_59168,Cysoing,3995,1977,52,69,638,0,1218,0,0,0,0,0,0,0,0,0
FR_59197,Ennevelin,1901,1019,30,51,277,0,661,0,0,0,0,0,0,0,0,0
FR_59222,Faumont,1830,909,35,61,297,0,516,0,0,0,0,0,0,0,0,0
FR_59247,Forest-sur-Marque,1270,681,6,38,238,0,399,0,0,0,0,0,0,0,0,0
FR_59256,Fretin,2495,1313,25,71,559,0,658,0,0,0,0,0,0,0,0,0
FR_59258,Genech,1917,1022,21,48,316,0,637,0,0,0,0,0,0,0,0,0
FR_59275,Gruson,1060,677,7,29,147,0,494,0,0,0,0,0,0,0,0,0
FR_59330,Landas,2101,1047,33,91,320,0,603,0,0,0,0,0,0,0,0,0
FR_59364,Louvil,662,422,12,23,110,0,277,0,0,0,0,0,0,0,0,0
FR_59398,Mérignies,2681,1518,29,59,330,0,1100,0,0,0,0,0,0,0,0,0
FR_59408,Moncheaux,1306,667,26,32,222,0,387,0,0,0,0,0,0,0,0,0
FR_59411,Mons-en-Pévèle,1809,815,46,15,275,0,479,0,0,0,0,0,0,0,0,0
FR_59419,Mouchin,1007,579,10,25,196,0,348,0,0,0,0,0,0,0,0,0
FR_59427,La Neuville,536,282,7,25,79,0,171,0,0,0,0,0,0,0,0,0
FR_59435,Nomain,2112,1085,38,60,302,0,685,0,0,0,0,0,0,0,0,0
FR_59449,Orchies,6850,3043,95,237,1318,0,1393,0,0,0,0,0,0,0,0,0
FR_59452,Ostricourt,4038,1511,72,94,837,0,508,0,0,0,0,0,0,0,0,0
FR_59458,Péronne-en-Mélantois,747,440,13,20,138,0,269,0,0,0,0,0,0,0,0,0
FR_59462,Phalempin,3857,1993,54,131,682,0,1126,0,0,0,0,0,0,0,0,0
FR_59466,Pont-à-Marcq,2278,1098,23,73,398,0,604,0,0,0,0,0,0,0,0,0
FR_59522,Sailly-lez-Lannoy,1587,956,19,32,245,0,660,0,0,0,0,0,0,0,0,0
FR_59523,Sainghin-en-Mélantois,2244,1208,19,50,311,0,828,0,0,0,0,0,0,0,0,0
FR_59551,Saméon,1304,659,16,48,214,0,381,0,0,0,0,0,0,0,0,0
FR_59586,Templeuve,5424,2755,67,151,916,0,1621,0,0,0,0,0,0,0,0,0
FR_59592,Thumeries,3226,1398,47,99,559,0,693,0,0,0,0,0,0,0,0,0
FR_59600,Tourmignies,697,416,11,40,120,0,245,0,0,0,0,0,0,0,0,0
FR_59602,Tressin,1118,629,8,45,216,0,360,0,0,0,0,0,0,0,0,0
FR_59630,Wahagnies,2006,890,19,53,385,0,433,0,0,0,0,0,0,0,0,0
FR_59638,Wannehain,965,483,12,39,202,0,230,0,0,0,0,0,0,0,0,0
FR_59660,Willems,2418,1160,22,62,427,0,649,0,0,0,0,0,0,0,0,0
FR_59163,Croix,13992,6810,113,272,2847,0,3578,0,0,0,0,0,0,0,0,0
FR_59299,Hem,13931,6506,137,269,2669,0,3431,0,0,0,0,0,0,0,0,0
FR_59332,Lannoy,1161,438,8,34,163,0,233,0,0,0,0,0,0,0,0,0
FR_59339,Leers,8270,3390,74,219,1262,0,1835,0,0,0,0,0,0,0,0,0
FR_59367,Lys-lez-Lannoy,9229,3646,90,254,1594,0,1708,0,0,0,0,0,0,0,0,0
FR_59512,Roubaix,47982,14364,190,420,9049,0,4705,0,0,0,0,0,0,0,0,0
FR_59598,Toufflers,3433,1471,41,125,536,0,769,0,0,0,0,0,0,0,0,0
FR_59646,Wasquehal,15660,7554,125,304,2669,0,4456,0,0,0,0,0,0,0,0,0
FR_59650,Wattrelos,28577,10154,214,523,5120,0,4297,0,0,0,0,0,0,0,0,0
FR_59090,Bondues,8436,4519,87,201,733,0,3498,0,0,0,0,0,0,0,0,0
FR_59378,Marcq-en-Baroeul,29639,15250,257,678,4653,0,9662,0,0,0,0,0,0,0,0,0
FR_59421,Mouvaux,10401,5332,79,265,1348,0,3640,0,0,0,0,0,0,0,0,0
FR_59599,Tourcoing,63152,20159,359,777,10335,0,8688,0,0,0,0,0,0,0,0,0
FR_59098,Bousbecque,3876,1639,33,97,444,0,1065,0,0,0,0,0,0,0,0,0
FR_59279,Halluin,15009,5542,153,284,2185,0,2920,0,0,0,0,0,0,0,0,0
FR_59352,Linselles,6717,2981,60,180,811,0,1930,0,0,0,0,0,0,0,0,0
FR_59426,Neuville-en-Ferrain,8335,3627,102,192,1107,0,2226,0,0,0,0,0,0,0,0,0
FR_59508,Roncq,10859,4762,108,273,1479,0,2902,0,0,0,0,0,0,0,0,0
FR_59017,Armentières,17502,6561,205,333,3816,0,2207,0,0,0,0,0,0,0,0,0
FR_59056,Beaucamps-Ligny,771,442,7,20,126,0,289,0,0,0,0,0,0,0,0,0
FR_59088,Bois-Grenier,1433,746,11,26,208,0,501,0,0,0,0,0,0,0,0,0
FR_59128,Capinghem,1759,939,19,51,369,0,500,0,0,0,0,0,0,0,0,0
FR_59143,La Chapelle-dArmentières,6262,2854,71,172,1125,0,1486,0,0,0,0,0,0,0,0,0
FR_59195,Englos,482,277,7,24,74,0,172,0,0,0,0,0,0,0,0,0
FR_59196,Ennetières-en-Weppes,1078,598,5,29,139,0,425,0,0,0,0,0,0,0,0,0
FR_59201,Erquinghem-le-Sec,457,286,9,12,91,0,174,0,0,0,0,0,0,0,0,0
FR_59202,Erquinghem-Lys,3961,1801,66,123,788,0,824,0,0,0,0,0,0,0,0,0
FR_59208,Escobecques,253,189,7,7,47,0,128,0,0,0,0,0,0,0,0,0
FR_59252,Frelinghien,2057,1078,49,73,339,0,617,0,0,0,0,0,0,0,0,0
FR_59278,Hallennes-lez-Haubourdin,3395,1647,60,78,750,0,759,0,0,0,0,0,0,0,0,0
FR_59317,Houplines,5830,2295,64,131,1176,0,924,0,0,0,0,0,0,0,0,0
FR_59371,Le Maisnil,531,308,4,19,76,0,209,0,0,0,0,0,0,0,0,0
FR_59470,Prémesques,1587,905,17,34,327,0,527,0,0,0,0,0,0,0,0,0
FR_59487,Radinghem-en-Weppes,1222,707,18,33,169,0,487,0,0,0,0,0,0,0,0,0
FR_59566,Sequedin,3166,1470,36,86,591,0,757,0,0,0,0,0,0,0,0,0
FR_59033,Aulnoye-Aymeries,6599,2629,62,136,0,0,1193,1238,0,0,0,0,0,0,0,0
FR_59035,Avesnelles,1870,799,11,41,0,0,404,343,0,0,0,0,0,0,0,0
FR_59037,Avesnes-les-Aubert,2704,1115,22,75,0,0,366,652,0,0,0,0,0,0,0,0
FR_59041,Bachant,1703,770,16,43,0,0,258,453,0,0,0,0,0,0,0,0
FR_59057,Beaudignies,448,220,1,9,0,0,103,107,0,0,0,0,0,0,0,0
FR_59058,Beaufort,768,387,6,13,0,0,156,212,0,0,0,0,0,0,0,0
FR_59060,Beaurain,190,95,0,1,0,0,41,53,0,0,0,0,0,0,0,0
FR_59061,Beaurepaire-sur-Sambre,174,94,1,3,0,0,51,39,0,0,0,0,0,0,0,0
FR_59063,Beauvois-en-Cambrésis,1526,671,15,42,0,0,287,327,0,0,0,0,0,0,0,0
FR_59068,Berlaimont,2334,985,20,44,0,0,444,477,0,0,0,0,0,0,0,0
FR_59069,Bermerain,590,293,8,22,0,0,134,129,0,0,0,0,0,0,0,0
FR_59075,Béthencourt,557,282,3,11,0,0,92,176,0,0,0,0,0,0,0,0
FR_59081,Bévillers,453,205,9,13,0,0,83,100,0,0,0,0,0,0,0,0
FR_59093,Boulogne-sur-Helpe,230,136,6,0,0,0,80,50,0,0,0,0,0,0,0,0
FR_59099,Bousies,1269,580,6,23,0,0,257,294,0,0,0,0,0,0,0,0
FR_59102,Boussières-en-Cambrésis,330,158,3,6,0,0,74,75,0,0,0,0,0,0,0,0
FR_59103,Boussières-sur-Sambre,386,193,6,14,0,0,88,85,0,0,0,0,0,0,0,0
FR_59108,Briastre,519,236,4,8,0,0,100,124,0,0,0,0,0,0,0,0
FR_59116,Bry,311,155,2,10,0,0,102,41,0,0,0,0,0,0,0,0
FR_59127,Capelle,133,77,0,3,0,0,45,29,0,0,0,0,0,0,0,0
FR_59132,Carnières,764,378,4,14,0,0,139,221,0,0,0,0,0,0,0,0
FR_59134,Cartignies,858,396,4,11,0,0,199,182,0,0,0,0,0,0,0,0
FR_59138,Cattenières,519,243,8,18,0,0,82,135,0,0,0,0,0,0,0,0
FR_59164,Croix-Caluyau,219,116,1,5,0,0,53,57,0,0,0,0,0,0,0,0
FR_59187,Éclaibes,238,128,4,9,0,0,66,49,0,0,0,0,0,0,0,0
FR_59188,Écuélin,103,45,0,1,0,0,20,24,0,0,0,0,0,0,0,0
FR_59194,Englefontaine,1008,429,6,29,0,0,190,204,0,0,0,0,0,0,0,0
FR_59204,Escarmain,381,200,4,15,0,0,75,106,0,0,0,0,0,0,0,0
FR_59213,Estourmel,358,232,4,10,0,0,108,110,0,0,0,0,0,0,0,0
FR_59217,Eth,268,146,3,4,0,0,78,61,0,0,0,0,0,0,0,0
FR_59218,Étroeungt,969,388,6,10,0,0,199,173,0,0,0,0,0,0,0,0
FR_59223,Le Favril,378,168,1,12,0,0,75,80,0,0,0,0,0,0,0,0
FR_59241,Floyon,379,161,3,9,0,0,78,71,0,0,0,0,0,0,0,0
FR_59242,Fontaine-au-Bois,532,303,5,9,0,0,116,173,0,0,0,0,0,0,0,0
FR_59243,Fontaine-au-Pire,775,391,7,13,0,0,149,222,0,0,0,0,0,0,0,0
FR_59246,Forest-en-Cambrésis,412,206,0,3,0,0,100,103,0,0,0,0,0,0,0,0
FR_59251,Frasnoy,269,143,1,6,0,0,68,68,0,0,0,0,0,0,0,0
FR_59259,Ghissignies,413,240,3,13,0,0,135,89,0,0,0,0,0,0,0,0
FR_59265,Gommegnies,1779,823,8,38,0,0,388,389,0,0,0,0,0,0,0,0
FR_59270,Grand-Fayt,373,178,4,20,0,0,76,78,0,0,0,0,0,0,0,0
FR_59283,Hargnies,455,249,6,8,0,0,100,135,0,0,0,0,0,0,0,0
FR_59289,Haussy,1152,517,12,22,0,0,227,256,0,0,0,0,0,0,0,0
FR_59290,Haut-Lieu,301,151,3,4,0,0,71,73,0,0,0,0,0,0,0,0
FR_59291,Hautmont,9537,2948,51,117,0,0,1169,1611,0,0,0,0,0,0,0,0
FR_59296,Hecq,304,140,1,10,0,0,58,71,0,0,0,0,0,0,0,0
FR_59323,Jenlain,908,481,8,16,0,0,277,180,0,0,0,0,0,0,0,0
FR_59325,Jolimetz,724,399,12,18,0,0,210,159,0,0,0,0,0,0,0,0
FR_59331,Landrecies,2557,1135,16,55,0,0,494,570,0,0,0,0,0,0,0,0
FR_59333,Larouillies,188,92,2,3,0,0,40,47,0,0,0,0,0,0,0,0
FR_59344,Leval,1796,727,13,29,0,0,312,373,0,0,0,0,0,0,0,0
FR_59351,Limont-Fontaine,461,241,1,14,0,0,111,115,0,0,0,0,0,0,0,0
FR_59353,Locquignol,252,133,7,5,0,0,51,70,0,0,0,0,0,0,0,0
FR_59363,Louvignies-Quesnoy,687,370,5,23,0,0,163,179,0,0,0,0,0,0,0,0
FR_59374,Marbaix,350,199,1,10,0,0,92,96,0,0,0,0,0,0,0,0
FR_59381,Maresches,705,332,1,18,0,0,183,130,0,0,0,0,0,0,0,0
FR_59384,Maroilles,1181,492,7,19,0,0,276,190,0,0,0,0,0,0,0,0
FR_59406,Monceau-Saint-Waast,316,166,4,13,0,0,83,66,0,0,0,0,0,0,0,0
FR_59415,Montrécourt,203,97,0,4,0,0,33,60,0,0,0,0,0,0,0,0
FR_59424,Neuf-Mesnil,845,366,9,24,0,0,130,203,0,0,0,0,0,0,0,0
FR_59425,Neuville-en-Avesnois,224,128,7,5,0,0,64,52,0,0,0,0,0,0,0,0
FR_59439,Noyelles-sur-Sambre,240,125,3,3,0,0,64,55,0,0,0,0,0,0,0,0
FR_59451,Orsinval,450,281,6,14,0,0,135,126,0,0,0,0,0,0,0,0
FR_59461,Petit-Fayt,233,122,3,1,0,0,59,59,0,0,0,0,0,0,0,0
FR_59464,Poix-du-Nord,1596,679,8,29,0,0,258,384,0,0,0,0,0,0,0,0
FR_59467,Pont-sur-Sambre,1802,794,9,28,0,0,359,398,0,0,0,0,0,0,0,0
FR_59468,Potelle,367,207,2,12,0,0,103,90,0,0,0,0,0,0,0,0
FR_59472,Preux-au-Bois,658,297,14,14,0,0,133,136,0,0,0,0,0,0,0,0
FR_59473,Preux-au-Sart,239,110,3,0,0,0,68,39,0,0,0,0,0,0,0,0
FR_59474,Prisches,812,365,5,13,0,0,178,169,0,0,0,0,0,0,0,0
FR_59481,Le Quesnoy,3561,1445,37,84,0,0,668,656,0,0,0,0,0,0,0,0
FR_59485,Quiévy,1381,560,11,16,0,0,208,325,0,0,0,0,0,0,0,0
FR_59490,Rainsars,162,86,2,6,0,0,40,38,0,0,0,0,0,0,0,0
FR_59494,Raucourt-au-Bois,113,59,3,0,0,0,27,29,0,0,0,0,0,0,0,0
FR_59502,Rieux-en-Cambrésis,1015,522,8,16,0,0,191,307,0,0,0,0,0,0,0,0
FR_59503,Robersart,136,86,1,4,0,0,35,46,0,0,0,0,0,0,0,0
FR_59506,Romeries,356,199,4,10,0,0,95,90,0,0,0,0,0,0,0,0
FR_59518,Ruesnes,335,194,0,6,0,0,92,96,0,0,0,0,0,0,0,0
FR_59525,Sains-du-Nord,1893,843,21,32,0,0,334,456,0,0,0,0,0,0,0,0
FR_59528,Saint-Aubert,1179,517,7,15,0,0,194,301,0,0,0,0,0,0,0,0
FR_59533,Saint-Hilaire-lez-Cambrai,1149,512,9,13,0,0,164,326,0,0,0,0,0,0,0,0
FR_59537,Saint-Martin-sur-Écaillon,409,221,4,18,0,0,117,82,0,0,0,0,0,0,0,0
FR_59541,Saint-Python,788,338,7,24,0,0,141,166,0,0,0,0,0,0,0,0
FR_59542,Saint-Remy-Chaussée,374,176,2,10,0,0,80,84,0,0,0,0,0,0,0,0
FR_59543,Saint-Remy-du-Nord,810,400,6,13,0,0,149,232,0,0,0,0,0,0,0,0
FR_59547,Saint-Vaast-en-Cambrésis,641,310,12,10,0,0,105,183,0,0,0,0,0,0,0,0
FR_59549,Salesches,265,112,1,1,0,0,48,62,0,0,0,0,0,0,0,0
FR_59556,Sassegnies,214,104,0,7,0,0,32,65,0,0,0,0,0,0,0,0
FR_59558,Saulzoir,1371,613,11,32,0,0,241,329,0,0,0,0,0,0,0,0
FR_59565,Sepmeries,508,251,4,8,0,0,131,108,0,0,0,0,0,0,0,0
FR_59571,Solesmes,3230,1400,22,43,0,0,666,669,0,0,0,0,0,0,0,0
FR_59575,Sommaing,355,188,4,17,0,0,101,66,0,0,0,0,0,0,0,0
FR_59607,Vendegies-au-Bois,372,188,4,5,0,0,92,87,0,0,0,0,0,0,0,0
FR_59608,Vendegies-sur-Écaillon,856,447,15,16,0,0,198,218,0,0,0,0,0,0,0,0
FR_59612,Vertain,437,214,5,12,0,0,109,88,0,0,0,0,0,0,0,0
FR_59614,Viesly,1084,457,6,15,0,0,164,272,0,0,0,0,0,0,0,0
FR_59617,Vieux-Mesnil,456,226,1,7,0,0,108,110,0,0,0,0,0,0,0,0
FR_59619,Villereau,781,386,10,22,0,0,176,178,0,0,0,0,0,0,0,0
FR_59622,Villers-en-Cauchies,854,366,6,11,0,0,129,220,0,0,0,0,0,0,0,0
FR_59626,Villers-Pol,892,512,3,19,0,0,295,195,0,0,0,0,0,0,0,0
FR_59635,Wambaix,284,163,3,11,0,0,73,76,0,0,0,0,0,0,0,0
FR_59639,Wargnies-le-Grand,861,419,8,16,0,0,234,161,0,0,0,0,0,0,0,0
FR_59640,Wargnies-le-Petit,597,305,4,15,0,0,134,152,0,0,0,0,0,0,0,0
FR_59131,Cappelle-la-Grande,6457,2680,56,114,0,0,1135,1375,0,0,0,0,0,0,0,0
FR_59155,Coudekerque-Branche,16015,6729,139,277,0,0,3079,3234,0,0,0,0,0,0,0,0
FR_59183,Dunkerque,61637,25561,451,1529,0,0,13460,10121,0,0,0,0,0,0,0,0
FR_59271,Grande-Synthe,14275,4339,97,235,0,0,2084,1923,0,0,0,0,0,0,0,0
FR_59588,Téteghem,7176,3604,67,156,0,0,2128,1253,0,0,0,0,0,0,0,0
FR_59016,Armbouts-Cappel,1812,887,11,34,0,0,397,445,0,0,0,0,0,0,0,0
FR_59046,Bambecque,584,276,3,11,0,0,139,123,0,0,0,0,0,0,0,0
FR_59067,Bergues,2879,1242,11,57,0,0,702,472,0,0,0,0,0,0,0,0
FR_59082,Bierne,1459,711,12,41,0,0,330,328,0,0,0,0,0,0,0,0
FR_59083,Bissezeele,203,135,0,9,0,0,66,60,0,0,0,0,0,0,0,0
FR_59089,Bollezeele,999,568,13,22,0,0,302,231,0,0,0,0,0,0,0,0
FR_59094,Bourbourg,4937,2026,42,68,0,0,886,1030,0,0,0,0,0,0,0,0
FR_59107,Bray-Dunes,3869,1682,21,77,0,0,856,728,0,0,0,0,0,0,0,0
FR_59110,Brouckerque,1167,576,7,17,0,0,298,254,0,0,0,0,0,0,0,0
FR_59111,Broxeele,309,135,1,3,0,0,72,59,0,0,0,0,0,0,0,0
FR_59130,Cappelle-Brouck,946,440,13,18,0,0,204,205,0,0,0,0,0,0,0,0
FR_59159,Craywick,495,234,6,5,0,0,103,120,0,0,0,0,0,0,0,0
FR_59162,Crochte,539,282,4,10,0,0,162,106,0,0,0,0,0,0,0,0
FR_59182,Drincham,198,102,3,9,0,0,57,33,0,0,0,0,0,0,0,0
FR_59200,Eringhem,377,176,2,8,0,0,74,92,0,0,0,0,0,0,0,0
FR_59210,Esquelbecq,1706,880,12,36,0,0,522,310,0,0,0,0,0,0,0,0
FR_59260,Ghyvelde,3347,1479,17,73,0,0,748,641,0,0,0,0,0,0,0,0
