gisco_id,name,registered,turnout,invalid,blank,EXG,FG,PRG,LÉ,ECO,LR,DVD,RN,PS,PRV,DVG,MoDem,EXD,NC (2007),AC,DIV,REG
FR_76293,Fultot,158,102,2,0,1,8,0,1,0,38,0,11,41,0,0,0,0,0,0,0,0
FR_76294,La Gaillarde,328,210,4,0,0,4,0,4,0,99,0,13,86,0,0,0,0,0,0,0,0
FR_76295,Gaillefontaine,964,537,10,0,9,41,0,10,0,217,2,62,175,0,0,11,0,0,0,0,0
FR_76296,Gainneville,1988,1099,14,0,6,444,0,27,0,199,0,159,224,0,0,0,12,14,0,0,0
FR_76297,Gancourt-Saint-Étienne,183,136,6,0,2,4,1,45,0,45,1,27,0,0,0,5,0,0,0,0,0
FR_76298,Ganzeville,414,269,3,0,3,15,0,10,0,83,0,25,128,0,0,2,0,0,0,0,0
FR_76299,Gerponville,297,196,3,0,2,9,0,0,0,82,0,20,77,0,0,3,0,0,0,0,0
FR_76300,Gerville,308,183,2,0,3,11,0,7,0,46,0,31,83,0,0,0,0,0,0,0,0
FR_76301,Glicourt,153,108,0,0,1,14,0,1,0,17,0,26,49,0,0,0,0,0,0,0,0
FR_76302,Goderville,2069,1184,23,0,11,61,0,23,0,505,0,133,408,0,0,20,0,0,0,0,0
FR_76303,Gommerville,527,334,4,0,7,28,0,13,0,100,0,70,105,0,0,7,0,0,0,0,0
FR_76304,Gonfreville-Caillot,241,170,1,0,4,9,0,1,0,58,0,35,55,0,0,7,0,0,0,0,0
FR_76305,Gonfreville-lOrcher,6310,3664,18,0,12,2693,0,32,0,241,0,435,207,0,0,0,18,8,0,0,0
FR_76306,Gonnetot,127,86,3,0,1,4,0,3,0,42,0,11,22,0,0,0,0,0,0,0,0
FR_76307,Gonneville-la-Mallet,971,644,10,0,6,25,0,21,0,273,0,89,218,0,0,2,0,0,0,0,0
FR_76308,Gonneville-sur-Scie,325,193,4,0,2,2,0,8,0,80,0,33,64,0,0,0,0,0,0,0,0
FR_76309,Gonzeville,97,63,0,0,0,2,0,3,0,30,0,11,17,0,0,0,0,0,0,0,0
FR_76310,Gouchaupre,165,102,1,0,2,9,0,1,0,34,1,22,30,0,0,2,0,0,0,0,0
FR_76311,Goupillières,332,197,4,0,6,7,0,8,0,33,3,42,93,0,1,0,0,0,0,0,0
FR_76312,Gournay-en-Bray,4360,2398,87,0,58,134,32,823,0,675,15,510,0,0,0,64,0,0,0,0,0
FR_76313,Gouy,664,413,9,0,3,29,2,176,0,123,3,58,0,0,0,10,0,0,0,0,0
FR_76314,Graimbouville,420,288,3,0,3,31,0,13,0,74,0,57,104,0,0,3,0,0,0,0,0
FR_76315,Grainville-la-Teinturière,725,486,11,0,3,18,0,7,0,221,0,52,174,0,0,0,0,0,0,0,0
FR_76316,Grainville-sur-Ry,363,213,6,0,6,8,0,92,0,48,3,45,0,0,0,5,0,0,0,0,0
FR_76317,Grainville-Ymauville,323,210,4,0,4,14,0,8,0,66,0,31,81,0,0,2,0,0,0,0,0
FR_76318,Grand-Camp,522,325,9,0,1,15,0,9,0,53,9,50,157,0,5,0,0,17,0,0,0
FR_76319,Grand-Couronne,6871,3679,67,0,33,1272,0,75,0,0,0,627,1167,0,0,0,0,438,0,0,0
FR_76320,Grandcourt,282,186,2,0,1,14,0,4,0,74,4,28,53,0,0,6,0,0,0,0,0
FR_76321,Les Grandes-Ventes,1351,785,16,0,18,35,0,19,0,267,0,147,283,0,0,0,0,0,0,0,0
FR_76322,Le Grand-Quevilly,18705,11813,213,0,168,662,0,188,0,0,0,1934,7503,0,0,0,0,1145,0,0,0
FR_76323,Graval,98,74,1,0,1,7,0,2,0,28,1,12,20,0,0,2,0,0,0,0,0
FR_76324,Grèges,670,370,6,0,1,64,0,6,0,97,4,70,114,0,0,8,0,0,0,0,0
FR_76325,Grémonville,258,183,6,0,3,5,0,4,0,92,0,18,55,0,0,0,0,0,0,0,0
FR_76326,Greny,101,67,0,0,0,9,0,0,0,19,1,10,26,0,0,2,0,0,0,0,0
FR_76327,Greuville,276,191,1,0,3,7,0,2,0,58,0,20,100,0,0,0,0,0,0,0,0
FR_76328,Grigneuseville,266,168,5,0,3,3,0,2,0,64,0,37,54,0,0,0,0,0,0,0,0
FR_76329,Gruchet-le-Valasse,2085,1192,16,0,21,112,0,14,0,375,0,197,426,0,0,31,0,0,0,0,0
FR_76330,Gruchet-Saint-Siméon,603,374,4,0,2,10,0,5,0,147,0,36,170,0,0,0,0,0,0,0,0
FR_76331,Grugny,466,266,3,0,3,15,0,4,0,78,0,67,96,0,0,0,0,0,0,0,0
FR_76332,Grumesnil,353,185,2,0,2,8,0,9,0,82,1,35,46,0,0,0,0,0,0,0,0
FR_76333,Guerville,337,234,2,0,3,27,0,3,0,55,3,51,83,0,0,7,0,0,0,0,0
FR_76334,Gueures,399,227,3,0,6,12,0,9,0,58,0,27,112,0,0,0,0,0,0,0,0
FR_76335,Gueutteville,67,49,3,0,0,2,0,1,0,10,1,12,20,0,0,0,0,0,0,0,0
FR_76336,Gueutteville-les-Grès,298,204,7,0,1,9,0,8,0,63,0,24,92,0,0,0,0,0,0,0,0
FR_76337,Guilmécourt,212,134,3,0,0,14,0,3,0,45,1,47,21,0,0,0,0,0,0,0,0
FR_76338,La Hallotière,128,90,3,0,0,3,0,48,0,15,1,14,0,0,0,6,0,0,0,0,0
FR_76339,Le Hanouard,188,120,2,0,6,3,0,2,0,65,0,13,29,0,0,0,0,0,0,0,0
FR_76340,Harcanville,354,244,3,0,3,18,0,1,0,104,0,25,90,0,0,0,0,0,0,0,0
FR_76341,Harfleur,5503,2988,30,0,17,1308,0,58,0,397,0,505,610,0,0,0,37,26,0,0,0
FR_76342,Hattenville,447,305,7,0,5,16,0,9,0,99,0,58,106,0,0,5,0,0,0,0,0
FR_76343,Haucourt,184,126,4,0,1,11,0,2,0,62,2,17,27,0,0,0,0,0,0,0,0
FR_76344,Haudricourt,376,217,3,0,6,5,0,1,0,122,0,30,46,0,0,4,0,0,0,0,0
FR_76345,Haussez,223,135,2,0,0,5,0,1,0,76,1,16,33,0,0,1,0,0,0,0,0
FR_76346,Hautot-lAuvray,227,149,0,0,2,11,0,1,0,67,0,20,48,0,0,0,0,0,0,0,0
FR_76347,Hautot-le-Vatois,253,161,0,0,1,12,0,5,0,74,0,25,44,0,0,0,0,0,0,0,0
FR_76348,Hautot-Saint-Sulpice,473,306,1,0,8,7,0,10,0,142,0,38,100,0,0,0,0,0,0,0,0
FR_76349,Hautot-sur-Mer,1721,1021,9,0,14,175,0,26,0,304,8,112,352,0,0,21,0,0,0,0,0
FR_76350,Hautot-sur-Seine,299,202,6,0,4,24,0,8,0,0,0,30,89,0,0,0,0,41,0,0,0
FR_76351,Le Havre,112843,55881,1074,0,468,8684,0,1365,0,16836,0,7026,19241,0,457,0,265,268,0,197,0
FR_76352,La Haye,274,168,2,0,3,11,0,63,0,49,3,35,0,0,0,2,0,0,0,0,0
FR_76353,Héberville,87,51,0,0,0,4,0,0,0,8,0,7,32,0,0,0,0,0,0,0,0
FR_76354,Hénouville,1021,674,5,0,7,18,0,16,0,208,8,92,306,0,3,0,0,11,0,0,0
FR_76355,Héricourt-en-Caux,590,380,2,0,7,8,0,3,0,188,0,34,138,0,0,0,0,0,0,0,0
FR_76356,Hermanville,108,61,1,0,1,0,0,3,0,30,0,4,22,0,0,0,0,0,0,0,0
FR_76357,Hermeville,279,192,1,0,3,9,0,3,0,85,0,15,69,0,0,7,0,0,0,0,0
FR_76358,Le Héron,212,108,3,0,1,7,1,33,0,42,1,18,0,0,0,2,0,0,0,0,0
FR_76359,Héronchelles,102,61,3,0,0,1,0,17,0,18,0,21,0,0,0,1,0,0,0,0,0
FR_76360,Heugleville-sur-Scie,455,300,4,0,4,10,0,12,0,126,0,46,98,0,0,0,0,0,0,0,0
FR_76361,Heuqueville,447,281,4,0,2,19,0,8,0,100,0,46,99,0,0,3,0,0,0,0,0
FR_76362,Heurteauville,280,198,5,0,0,8,0,4,0,31,2,32,112,0,2,0,0,2,0,0,0
FR_76363,Hodeng-au-Bosc,366,241,6,0,1,5,0,1,0,54,0,33,139,0,0,2,0,0,0,0,0
FR_76364,Hodeng-Hodenger,229,164,5,0,2,4,0,32,0,81,0,35,0,0,0,5,0,0,0,0,0
FR_76365,Houdetot,118,87,0,0,0,1,0,0,0,15,0,8,63,0,0,0,0,0,0,0,0
FR_76366,Le Houlme,3057,1710,36,0,51,195,0,42,0,274,27,270,785,0,16,0,0,14,0,0,0
FR_76367,Houppeville,2076,1373,15,0,8,57,0,62,0,369,26,163,644,0,6,0,0,23,0,0,0
FR_76368,Houquetot,239,152,2,0,1,7,0,2,0,57,0,24,57,0,0,2,0,0,0,0,0
FR_76369,La Houssaye-Béranger,408,242,1,0,2,12,0,8,0,106,0,58,55,0,0,0,0,0,0,0,0
FR_76370,Hugleville-en-Caux,311,207,6,0,3,6,0,7,0,79,0,43,63,0,0,0,0,0,0,0,0
FR_76371,Les Ifs,41,32,1,0,0,1,0,2,0,7,0,10,11,0,0,0,0,0,0,0,0
FR_76372,Illois,275,144,3,0,0,12,0,1,0,61,2,32,31,0,0,2,0,0,0,0,0
FR_76373,Imbleville,221,147,1,0,1,9,0,0,0,69,0,19,48,0,0,0,0,0,0,0,0
FR_76374,Incheville,1055,610,13,0,6,123,0,3,0,84,2,103,266,0,0,10,0,0,0,0,0
FR_76375,Ingouville,263,161,0,0,1,10,0,1,0,64,0,20,65,0,0,0,0,0,0,0,0
FR_76376,Intraville,205,123,2,0,0,19,0,4,0,30,0,17,50,0,0,1,0,0,0,0,0
FR_76377,Isneauville,2202,1426,18,0,11,45,15,520,0,569,23,139,0,0,0,86,0,0,0,0,0
FR_76378,Jumièges,1451,849,18,0,10,37,0,21,0,174,18,147,410,0,6,0,0,8,0,0,0
FR_76379,Lamberville,140,85,3,0,0,4,0,0,0,45,0,5,28,0,0,0,0,0,0,0,0
FR_76380,Lammerville,278,171,2,0,3,8,0,4,0,85,0,18,51,0,0,0,0,0,0,0,0
FR_76381,Landes-Vieilles-et-Neuves,120,74,1,0,1,3,0,0,0,33,1,11,22,0,0,2,0,0,0,0,0
FR_76382,Lanquetot,814,486,8,0,9,37,0,11,0,137,0,97,173,0,0,14,0,0,0,0,0
FR_76383,Lestanville,77,51,1,0,0,2,0,1,0,14,0,10,23,0,0,0,0,0,0,0,0
FR_76384,Lillebonne,6629,3201,40,0,59,215,0,104,0,606,41,503,1478,0,36,0,0,119,0,0,0
FR_76385,Limésy,1090,682,4,0,18,35,0,24,0,136,12,110,321,0,10,0,0,12,0,0,0
FR_76386,Limpiville,241,171,2,0,4,9,0,6,0,52,0,31,66,0,0,1,0,0,0,0,0
FR_76387,Lindebeuf,263,200,1,0,3,5,0,5,0,99,0,18,69,0,0,0,0,0,0,0,0
FR_76388,Lintot,366,192,2,0,4,23,0,8,0,49,0,30,74,0,0,2,0,0,0,0,0
FR_76389,Lintot-les-Bois,156,100,0,0,1,7,0,5,0,38,0,12,37,0,0,0,0,0,0,0,0
FR_76390,Les Loges,884,537,5,0,6,47,0,16,0,185,0,86,186,0,0,6,0,0,0,0,0
FR_76391,La Londe,1817,1178,21,0,9,85,0,52,0,0,0,185,574,0,0,0,0,252,0,0,0
FR_76392,Londinières,912,577,8,0,6,51,0,11,0,249,1,81,147,0,0,23,0,0,0,0,0
FR_76393,Longmesnil,42,33,0,0,1,0,0,0,0,15,1,5,11,0,0,0,0,0,0,0,0
FR_76394,Longroy,527,334,5,0,1,29,0,7,0,62,3,78,148,0,0,1,0,0,0,0,0
FR_76395,Longueil,520,315,8,0,2,37,0,15,0,100,1,52,94,0,0,6,0,0,0,0,0
FR_76396,Longuerue,243,160,2,0,2,1,1,39,0,83,1,24,0,0,0,7,0,0,0,0,0
FR_76397,Longueville-sur-Scie,670,456,11,0,8,19,0,11,0,153,0,59,195,0,0,0,0,0,0,0,0
FR_76398,Louvetot,542,328,6,0,1,13,0,12,0,67,1,44,178,0,3,0,0,3,0,0,0
FR_76399,Lucy,149,92,1,0,0,8,0,3,0,29,1,15,25,0,0,10,0,0,0,0,0
FR_76400,Luneray,1737,1074,18,0,12,30,0,18,0,422,0,111,463,0,0,0,0,0,0,0,0
FR_76401,La Mailleraye-sur-Seine,1494,862,9,0,7,29,0,22,0,157,14,131,475,0,7,0,0,11,0,0,0
FR_76402,Malaunay,4630,2608,57,0,34,141,0,79,0,435,37,468,1317,0,19,0,0,21,0,0,0
FR_76403,Malleville-les-Grès,152,97,0,0,0,2,0,2,0,39,0,14,40,0,0,0,0,0,0,0,0
FR_76404,Manéglise,924,630,9,0,10,39,0,17,0,230,0,88,226,0,11,0,0,0,0,0,0
FR_76405,Manéhouville,150,98,2,0,2,3,0,3,0,38,0,16,34,0,0,0,0,0,0,0,0
FR_76406,Maniquerville,259,179,1,0,3,10,0,5,0,46,0,33,76,0,0,5,0,0,0,0,0
FR_76407,Manneville-ès-Plains,238,155,4,0,2,5,0,4,0,66,0,13,61,0,0,0,0,0,0,0,0
FR_76408,Manneville-la-Goupil,709,420,7,0,4,20,0,9,0,122,0,105,147,0,0,6,0,0,0,0,0
FR_76409,Mannevillette,610,406,5,0,5,21,0,17,0,149,0,61,143,0,3,0,0,0,0,2,0
FR_76410,Maromme,7335,4005,85,0,78,342,0,133,0,0,0,727,1985,0,0,0,0,655,0,0,0
FR_76411,Marques,177,119,0,0,0,9,0,1,0,60,0,25,23,0,0,1,0,0,0,0,0
FR_76412,Martainville-Épreville,555,344,4,0,12,31,4,108,0,111,4,59,0,0,0,11,0,0,0,0,0
FR_76413,Martigny,352,238,4,0,5,37,0,2,0,53,5,37,86,0,0,9,0,0,0,0,0
FR_76414,Martin-Église,1228,750,7,0,2,95,0,18,0,230,11,92,285,0,0,10,0,0,0,0,0
FR_76415,Massy,246,151,1,0,1,7,0,0,0,79,0,20,41,0,0,2,0,0,0,0,0
FR_76416,Mathonville,175,91,0,0,3,7,0,1,0,26,0,18,36,0,0,0,0,0,0,0,0
FR_76417,Maucomble,292,201,4,0,5,7,0,1,0,70,0,48,66,0,0,0,0,0,0,0,0
FR_76418,Maulévrier-Sainte-Gertrude,781,482,6,0,3,16,0,15,0,91,5,58,280,0,2,0,0,6,0,0,0
FR_76419,Mauny,120,86,0,0,0,3,0,1,0,24,4,22,27,0,0,0,0,5,0,0,0
FR_76420,Mauquenchy,246,164,0,0,0,10,0,3,0,73,2,27,46,0,0,3,0,0,0,0,0
FR_76421,Mélamare,579,388,8,0,2,27,0,6,0,105,4,64,150,0,7,0,0,15,0,0,0
FR_76422,Melleville,214,146,0,0,0,31,0,0,0,27,0,24,61,0,0,3,0,0,0,0,0
FR_76423,Ménerval,160,108,1,0,3,4,3,20,0,43,1,28,0,0,0,5,0,0,0,0,0
FR_76424,Ménonval,172,108,1,0,1,5,0,0,0,39,0,13,47,0,0,2,0,0,0,0,0
FR_76425,Mentheville,184,114,2,0,1,10,0,8,0,27,0,25,32,0,0,9,0,0,0,0,0
FR_76426,Mésangueville,139,77,1,0,0,5,1,19,0,25,2,23,0,0,0,1,0,0,0,0,0
FR_76427,Mesnières-en-Bray,636,428,12,0,3,36,0,22,0,126,2,55,158,0,0,14,0,0,0,0,0
FR_76428,Le Mesnil-Durdent,33,23,1,0,0,0,0,0,0,17,0,0,5,0,0,0,0,0,0,0,0
FR_76429,Le Mesnil-Esnard,5921,3766,53,0,20,200,30,1238,0,1636,27,376,0,0,0,186,0,0,0,0,0
FR_76430,Mesnil-Follemprise,103,59,1,0,1,5,0,5,0,16,0,7,24,0,0,0,0,0,0,0,0
FR_76431,Le Mesnil-Lieubray,86,54,0,0,1,2,0,13,0,18,0,19,0,0,0,1,0,0,0,0,0
FR_76432,Mesnil-Mauger,180,107,1,0,2,15,0,3,0,44,1,22,17,0,0,2,0,0,0,0,0
FR_76433,Mesnil-Panneville,478,279,5,0,3,6,0,8,0,79,2,45,127,0,4,0,0,0,0,0,0
FR_76434,Mesnil-Raoul,643,433,13,0,2,19,5,155,0,149,3,72,0,0,0,15,0,0,0,0,0
FR_76435,Le Mesnil-Réaume,458,288,7,0,1,33,0,3,0,49,1,66,124,0,0,4,0,0,0,0,0
FR_76436,Le Mesnil-sous-Jumièges,496,301,6,0,6,13,0,16,0,59,0,58,134,0,3,0,0,6,0,0,0
FR_76437,Meulers,416,233,2,0,5,31,0,11,0,44,2,44,93,0,0,1,0,0,0,0,0
FR_76438,Millebosc,215,139,3,0,1,16,0,1,0,30,1,31,55,0,0,1,0,0,0,0,0
FR_76439,Mirville,240,150,2,0,0,12,0,2,0,69,0,32,30,0,0,3,0,0,0,0,0
FR_76440,Molagnies,127,76,0,0,1,6,1,29,0,29,0,9,0,0,0,1,0,0,0,0,0
FR_76441,Monchaux-Soreng,540,354,6,0,2,31,0,5,0,85,1,67,156,0,0,1,0,0,0,0,0
FR_76442,Monchy-sur-Eu,430,253,6,0,3,36,0,2,0,64,1,35,105,0,0,1,0,0,0,0,0
FR_76443,Mont-Cauvaire,488,311,3,0,4,19,0,8,0,112,0,37,128,0,0,0,0,0,0,0,0
FR_76444,Mont-de-lIf,81,56,3,0,1,0,0,1,0,11,0,16,24,0,0,0,0,0,0,0,0
FR_76445,Montérolier,404,229,5,0,8,18,0,9,0,62,0,57,70,0,0,0,0,0,0,0,0
FR_76446,Montigny,952,634,10,0,5,14,0,25,0,263,14,73,209,0,6,0,0,15,0,0,0
FR_76447,Montivilliers,12344,6773,92,0,62,751,0,145,0,1997,0,879,2667,0,152,0,0,0,0,28,0
FR_76448,Montmain,1048,651,12,0,4,37,5,234,0,208,2,125,0,0,0,24,0,0,0,0,0
FR_76449,Montreuil-en-Caux,352,203,6,0,4,7,0,1,0,67,0,34,84,0,0,0,0,0,0,0,0
FR_76450,Montroty,223,154,4,0,5,10,1,41,0,37,4,50,0,0,0,2,0,0,0,0,0
FR_76451,Mont-Saint-Aignan,12852,8201,136,0,79,475,0,280,56,0,0,629,3039,0,0,346,0,3087,0,74,0
FR_76452,Montville,3755,2130,43,0,30,100,0,51,0,785,0,380,741,0,0,0,0,0,0,0,0
FR_76453,Morgny-la-Pommeraye,803,496,9,0,10,25,2,193,0,165,7,67,0,0,0,18,0,0,0,0,0
FR_76454,Mortemer,83,58,2,0,0,0,0,1,0,32,1,8,7,0,0,7,0,0,0,0,0
FR_76455,Morville-sur-Andelle,191,112,4,0,5,5,3,37,0,28,0,22,0,0,0,8,0,0,0,0,0
FR_76456,Motteville,543,386,6,0,7,10,0,6,0,168,0,61,128,0,0,0,0,0,0,0,0
FR_76457,Moulineaux,677,407,12,0,10,22,0,15,0,0,0,94,229,0,0,0,0,25,0,0,0
FR_76458,Muchedent,109,76,1,0,2,5,0,7,0,26,0,7,28,0,0,0,0,0,0,0,0
FR_76459,Nesle-Hodeng,251,184,5,0,1,14,0,12,0,66,0,15,63,0,0,8,0,0,0,0,0
FR_76460,Nesle-Normandeuse,422,289,8,0,3,10,0,1,0,92,2,47,125,0,0,1,0,0,0,0,0
FR_76461,Neufbosc,291,166,5,0,1,16,0,5,0,66,0,29,44,0,0,0,0,0,0,0,0
FR_76462,Neufchâtel-en-Bray,3381,1993,34,0,20,158,0,44,0,863,11,240,533,0,0,90,0,0,0,0,0
FR_76463,Neuf-Marché,524,262,3,0,4,11,3,91,0,83,2,57,0,0,0,8,0,0,0,0,0
FR_76464,La Neuville-Chant-dOisel,1686,1061,18,0,16,67,6,365,0,390,11,134,0,0,0,54,0,0,0,0,0
FR_76465,Neuville-Ferrières,424,287,3,0,0,14,0,3,0,104,0,52,101,0,0,10,0,0,0,0,0
FR_76467,Néville,954,522,14,0,13,31,0,7,0,136,0,85,236,0,0,0,0,0,0,0,0
FR_76468,Nointot,923,550,9,0,11,74,0,10,0,151,0,87,201,0,0,7,0,0,0,0,0
FR_76469,Nolléval,293,153,3,0,3,4,1,40,0,58,0,44,0,0,0,0,0,0,0,0,0
FR_76470,Normanville,499,334,12,0,9,17,0,6,0,82,0,46,157,0,0,5,0,0,0,0,0
FR_76471,Norville,751,412,8,0,9,14,0,9,0,84,5,72,158,0,5,0,0,48,0,0,0
FR_76472,Notre-Dame-dAliermont,482,263,5,0,1,22,0,3,0,71,1,53,104,0,0,3,0,0,0,0,0
FR_76473,Notre-Dame-de-Bliquetuit,584,340,9,0,4,13,0,14,0,47,9,59,180,0,2,0,0,3,0,0,0
FR_76474,Notre-Dame-de-Bondeville,5258,2907,65,0,48,154,0,109,0,574,51,396,1435,0,31,0,0,44,0,0,0
FR_76475,Franqueville-Saint-Pierre,4765,2859,43,0,25,149,15,998,0,1108,19,342,0,0,0,160,0,0,0,0,0
FR_76476,Notre-Dame-de-Gravenchon,6096,3185,42,0,52,210,0,73,0,654,53,486,1383,0,33,0,0,199,0,0,0
FR_76477,Notre-Dame-du-Bec,324,201,2,0,2,22,0,8,0,61,0,33,70,0,2,0,0,0,0,1,0
FR_76478,Notre-Dame-du-Parc,152,90,0,0,1,4,0,3,0,30,0,19,33,0,0,0,0,0,0,0,0
FR_76479,Nullemont,98,57,3,0,2,2,0,0,0,30,0,8,11,0,0,1,0,0,0,0,0
FR_76480,Ocqueville,354,212,1,0,1,16,0,1,0,79,0,22,92,0,0,0,0,0,0,0,0
FR_76481,Octeville-sur-Mer,4562,2715,34,0,18,142,0,56,0,1256,0,420,751,0,36,0,0,0,0,2,0
FR_76482,Offranville,2666,1667,31,0,19,214,0,47,0,524,13,164,628,0,0,27,0,0,0,0,0
FR_76483,Oherville,183,114,5,0,0,6,0,2,0,60,0,5,36,0,0,0,0,0,0,0,0
FR_76484,Oissel,7148,4072,110,0,89,1500,0,116,0,0,143,772,1055,0,0,134,0,146,0,7,0
FR_76485,Omonville,195,132,1,0,0,6,0,1,0,53,0,17,54,0,0,0,0,0,0,0,0
FR_76486,Orival,731,378,5,0,12,28,0,15,0,0,0,98,183,0,0,0,0,37,0,0,0
FR_76487,Osmoy-Saint-Valery,266,157,1,0,0,13,0,6,0,65,1,23,41,0,0,7,0,0,0,0,0
FR_76488,Ouainville,443,231,1,0,3,9,0,1,0,75,0,37,105,0,0,0,0,0,0,0,0
FR_76489,Oudalle,310,200,4,0,1,14,0,4,0,56,0,53,64,0,0,4,0,0,0,0,0
FR_76490,Ourville-en-Caux,789,467,2,0,4,14,0,4,0,220,0,52,171,0,0,0,0,0,0,0,0
FR_76491,Ouville-lAbbaye,528,339,3,0,1,12,0,18,0,129,0,38,138,0,0,0,0,0,0,0,0
FR_76492,Ouville-la-Rivière,436,289,3,0,1,37,0,4,0,115,3,37,85,0,0,4,0,0,0,0,0
FR_76493,Paluel,340,206,1,0,3,9,0,4,0,89,0,26,74,0,0,0,0,0,0,0,0
FR_76494,Parc-dAnxtot,410,258,2,0,4,30,0,5,0,84,0,48,80,0,0,5,0,0,0,0,0
FR_76495,Pavilly,4727,2667,50,0,45,101,0,56,0,421,23,427,1498,0,14,0,0,32,0,0,0
FR_76496,Penly,310,165,0,0,1,37,0,2,0,25,0,41,56,0,0,3,0,0,0,0,0
FR_76497,Petit-Couronne,6263,3526,81,0,63,426,0,73,0,0,0,683,1813,0,0,0,0,387,0,0,0
FR_76498,Le Petit-Quevilly,12626,6391,161,0,131,710,0,193,0,0,243,1222,3243,0,0,263,0,202,0,23,0
FR_76499,Petiville,835,541,4,0,0,18,0,5,0,33,1,53,147,0,5,0,0,275,0,0,0
FR_76500,Pierrecourt,365,216,1,0,1,15,0,2,0,57,0,44,90,0,0,6,0,0,0,0,0
FR_76501,Pierrefiques,98,70,2,0,0,6,0,3,0,35,0,8,15,0,0,1,0,0,0,0,0
FR_76502,Pierreval,337,236,2,0,5,5,4,78,0,82,1,47,0,0,0,12,0,0,0,0,0
FR_76503,Pissy-Pôville,997,671,5,0,9,34,0,19,0,202,9,97,287,0,3,0,0,6,0,0,0
FR_76504,Pleine-Sève,131,84,0,0,0,3,0,1,0,38,0,12,30,0,0,0,0,0,0,0,0
FR_76505,Pommereux,84,62,0,0,1,7,0,5,0,24,0,3,21,0,0,1,0,0,0,0,0
FR_76506,Pommeréval,292,164,3,0,3,8,0,7,0,47,0,35,61,0,0,0,0,0,0,0,0
FR_76507,Ponts-et-Marais,664,380,12,0,2,45,0,4,0,98,3,45,166,0,0,5,0,0,0,0,0
FR_76508,La Poterie-Cap-dAntifer,295,192,3,0,5,14,0,3,0,63,0,34,66,0,0,4,0,0,0,0,0
FR_76509,Préaux,1324,802,9,0,10,41,9,338,0,265,4,110,0,0,0,16,0,0,0,0,0
FR_76510,Prétot-Vicquemare,155,98,0,0,0,3,0,1,0,55,0,10,29,0,0,0,0,0,0,0,0
FR_76511,Preuseville,101,70,1,0,1,9,0,0,0,24,1,11,16,0,0,7,0,0,0,0,0
FR_76512,Puisenval,29,21,1,0,0,2,0,0,0,10,0,2,6,0,0,0,0,0,0,0,0
FR_76513,Quevillon,485,307,5,0,5,10,0,7,0,98,3,40,129,0,4,0,0,6,0,0,0
FR_76514,Quévreville-la-Poterie,805,499,5,0,10,66,4,210,0,110,5,68,0,0,0,21,0,0,0,0,0
FR_76515,Quiberville,445,303,4,0,1,45,0,5,0,122,4,59,58,0,0,5,0,0,0,0,0
FR_76516,Quièvrecourt,387,261,4,0,3,21,0,5,0,101,1,29,74,0,0,23,0,0,0,0,0
FR_76517,Quincampoix,2490,1620,19,0,13,62,0,57,0,702,0,225,542,0,0,0,0,0,0,0,0
FR_76518,Raffetot,396,263,3,0,2,40,0,6,0,93,0,39,75,0,0,5,0,0,0,0,0
FR_76519,Rainfreville,67,44,1,0,1,0,0,3,0,19,0,6,14,0,0,0,0,0,0,0,0
FR_76520,Réalcamp,504,317,2,0,5,12,0,3,0,114,0,47,127,0,0,7,0,0,0,0,0
FR_76521,Rebets,113,82,2,0,1,6,3,17,0,43,0,9,0,0,0,1,0,0,0,0,0
FR_76522,La Remuée,1004,601,10,0,9,57,0,8,0,178,0,104,221,0,0,14,0,0,0,0,0
FR_76523,Rétonval,164,113,1,0,0,5,0,3,0,26,1,11,63,0,0,3,0,0,0,0,0
FR_76524,Reuville,100,66,1,0,1,3,0,0,0,32,0,6,23,0,0,0,0,0,0,0,0
FR_76525,Ricarville,257,179,6,0,4,14,0,1,0,34,0,30,87,0,0,3,0,0,0,0,0
FR_76526,Ricarville-du-Val,110,72,0,0,1,7,0,3,0,18,0,17,25,0,0,1,0,0,0,0,0
FR_76527,Richemont,342,205,5,0,1,9,0,1,0,91,3,23,65,0,0,7,0,0,0,0,0
FR_76528,Rieux,473,305,8,0,1,12,0,1,0,91,5,50,133,0,0,4,0,0,0,0,0
FR_76529,Riville,231,154,0,0,3,9,0,7,0,56,0,11,64,0,0,4,0,0,0,0,0
FR_76530,Robertot,132,96,2,0,2,4,0,2,0,61,0,8,17,0,0,0,0,0,0,0,0
FR_76531,Rocquefort,247,160,5,0,1,8,0,4,0,56,0,19,66,0,0,1,0,0,0,0,0
FR_76532,Rocquemont,593,365,6,0,14,19,0,17,0,108,0,68,133,0,0,0,0,0,0,0,0
FR_76533,Rogerville,969,586,9,0,4,66,0,14,0,154,0,107,225,0,0,7,0,0,0,0,0
FR_76534,Rolleville,807,504,14,0,3,28,0,10,0,199,0,55,177,0,16,0,0,0,0,2,0
FR_76535,Roncherolles-en-Bray,350,220,6,0,3,6,0,10,0,95,0,37,61,0,0,2,0,0,0,0,0
FR_76536,Roncherolles-sur-le-Vivier,870,624,11,0,12,55,4,261,0,169,1,89,0,0,0,22,0,0,0,0,0
FR_76537,Ronchois,129,92,2,0,1,3,0,0,0,55,0,8,22,0,0,1,0,0,0,0,0
FR_76538,Rosay,206,142,2,0,0,8,0,6,0,43,0,26,57,0,0,0,0,0,0,0,0
