gisco_id,name,registered,turnout,invalid,blank,ENS,RN,NFP,UXD,LR,DVD,DVG,HOR,DVC,REG,UDI,EXD,DIV,ECO,DSV,LFI,PS
FR_01295,Peyzieux-sur-Saône,442,311,6,23,113,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01296,Pirajoux,313,201,0,8,0,119,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
FR_01297,Pizay,734,532,1,22,268,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01298,Plagne,114,93,0,3,44,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01299,Le Plantay,387,284,3,9,104,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01301,Polliat,2145,1600,14,31,0,676,0,0,879,0,0,0,0,0,0,0,0,0,0,0,0
FR_01302,Pollieu,146,122,2,7,62,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01303,Poncin,1289,880,14,70,0,0,281,515,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01304,Pont-dAin,2025,1327,8,36,0,635,0,0,648,0,0,0,0,0,0,0,0,0,0,0,0
FR_01305,Pont-de-Vaux,1499,940,6,30,0,356,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0
FR_01306,Pont-de-Veyle,989,608,11,22,274,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01307,Port,589,440,12,47,0,0,152,229,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01308,Pougny,459,267,0,7,167,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01309,Pouillat,70,53,1,4,0,33,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
FR_01310,Prémeyzel,128,93,2,2,51,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01311,Prémillieu,55,40,3,4,0,0,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01313,Prévessin-Moëns,4330,2838,9,67,2138,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01314,Priay,1251,914,12,27,0,446,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0
FR_01317,Ramasse,251,205,0,10,0,97,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0
FR_01318,Rancé,575,435,3,17,178,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01319,Relevant,353,271,3,10,118,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01320,Replonges,2948,2091,32,58,1030,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01321,Revonnas,729,559,1,19,0,198,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0
FR_01322,Reyrieux,3867,2912,19,64,1677,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01323,Reyssouze,751,523,7,12,0,271,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0
FR_01325,Rignieux-le-Franc,861,649,4,25,308,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01328,Romans,418,313,4,14,133,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01329,Rossillon,145,92,1,9,0,0,33,49,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01330,Ruffieu,156,130,3,6,0,0,71,50,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01331,Saint-Alban,147,110,4,15,0,0,45,46,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01332,Saint-André-de-Bâgé,636,464,4,24,205,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01333,Saint-André-de-Corcy,2725,1946,17,80,930,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01334,Saint-André-dHuiriat,462,340,4,14,127,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01335,Saint-André-le-Bouchoux,283,212,1,3,83,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01336,Saint-André-sur-Vieux-Jonc,952,689,5,29,312,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01337,Saint-Bénigne,973,728,11,24,0,322,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0
FR_01338,Groslée-Saint-Benoit,968,663,22,76,0,0,173,392,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01339,Saint-Bernard,1324,1011,3,20,631,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01342,Sainte-Croix,449,340,5,11,184,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01343,Saint-Cyr-sur-Menthon,1391,961,6,40,411,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01344,Saint-Denis-lès-Bourg,4669,3362,42,101,0,1099,0,0,2120,0,0,0,0,0,0,0,0,0,0,0,0
FR_01345,Saint-Denis-en-Bugey,1714,1192,37,83,0,0,405,667,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01346,Saint-Didier-dAussiat,624,481,3,13,0,218,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0
FR_01347,Saint-Didier-de-Formans,1764,1391,3,36,781,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01348,Saint-Didier-sur-Chalaronne,2283,1559,16,52,652,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01349,Saint-Éloi,415,310,5,10,157,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01350,Saint-Étienne-du-Bois,2038,1526,14,44,0,632,0,0,836,0,0,0,0,0,0,0,0,0,0,0,0
FR_01351,Saint-Étienne-sur-Chalaronne,1243,836,3,18,298,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01352,Saint-Étienne-sur-Reyssouze,433,303,1,4,0,162,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0
FR_01353,Sainte-Euphémie,1173,899,3,20,505,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01354,Saint-Genis-Pouilly,5439,3242,31,83,2229,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01355,Saint-Genis-sur-Menthon,388,267,1,19,103,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01356,Saint-Georges-sur-Renon,182,135,3,9,49,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01357,Saint-Germain-de-Joux,270,171,0,6,93,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01358,Saint-Germain-les-Paroisses,331,253,1,8,127,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01359,Saint-Germain-sur-Renon,196,148,0,4,45,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01360,Saint-Jean-de-Gonville,1086,758,7,22,438,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01361,Saint-Jean-de-Niost,1386,1063,3,43,512,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01362,Saint-Jean-de-Thurigneux,605,473,6,10,217,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01363,Saint-Jean-le-Vieux,1437,1030,22,92,0,0,359,557,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01364,Saint-Jean-sur-Reyssouze,574,401,2,7,0,212,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
FR_01365,Saint-Jean-sur-Veyle,891,619,38,3,307,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01366,Sainte-Julie,753,589,6,22,244,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01367,Saint-Julien-sur-Reyssouze,476,349,2,8,0,181,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0
FR_01368,Saint-Julien-sur-Veyle,594,456,3,19,182,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01369,Saint-Just,792,585,7,27,326,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01370,Saint-Laurent-sur-Saône,1026,618,9,25,343,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01371,Saint-Marcel,968,680,9,22,323,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01372,Saint-Martin-de-Bavel,363,244,5,30,0,0,108,101,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01373,Saint-Martin-du-Frêne,728,494,11,59,0,0,121,303,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01374,Saint-Martin-du-Mont,1497,1126,3,32,0,516,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0
FR_01375,Saint-Martin-le-Châtel,652,494,5,8,0,248,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0
FR_01376,Saint-Maurice-de-Beynost,2487,1654,14,45,984,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01378,Saint-Maurice-de-Gourdans,2248,1684,15,31,740,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01379,Saint-Maurice-de-Rémens,544,375,6,27,0,0,108,234,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01380,Saint-Nizier-le-Bouchoux,519,367,1,7,0,177,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0
FR_01381,Saint-Nizier-le-Désert,633,468,6,18,174,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01382,Sainte-Olive,257,194,3,10,81,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01383,Saint-Paul-de-Varax,1140,799,2,23,323,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01384,Saint-Rambert-en-Bugey,1324,796,14,67,0,0,271,444,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01385,Saint-Rémy,796,598,5,24,297,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01386,Saint-Sorlin-en-Bugey,897,655,4,19,374,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01387,Saint-Sulpice,169,132,2,4,0,62,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
FR_01388,Saint-Trivier-de-Courtes,713,471,3,13,0,229,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0
FR_01389,Saint-Trivier-sur-Moignans,1280,940,14,29,356,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01390,Saint-Vulbas,891,639,4,16,211,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01391,Salavre,268,200,2,8,0,86,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0
FR_01392,Samognat,471,349,4,39,0,0,102,204,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01393,Sandrans,470,358,0,12,137,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01396,Sault-Brénaz,581,382,2,23,163,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01397,Sauverny,626,418,0,11,272,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01398,Savigneux,1041,754,5,21,321,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01399,Ségny,1252,805,2,29,520,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01400,Seillonnaz,110,94,4,19,0,0,30,41,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01401,Sergy,1096,761,9,19,521,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01402,Sermoyer,511,373,3,8,0,205,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0
FR_01403,Serrières-de-Briord,988,608,8,56,0,0,229,315,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01404,Serrières-sur-Ain,121,89,1,8,0,0,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01405,Servas,824,583,3,21,239,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01406,Servignat,136,117,1,4,0,50,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
FR_01407,Seyssel,682,455,1,25,249,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01408,Simandre-sur-Suran,563,413,1,24,0,166,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0
FR_01410,Sonthonnax-la-Montagne,235,185,1,16,0,0,68,100,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01411,Souclin,196,159,3,10,56,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01412,Sulignat,441,331,3,10,145,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01415,Talissieu,295,199,1,24,0,0,60,114,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01416,Tenay,600,348,8,21,0,0,120,199,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01418,Thil,953,724,5,21,390,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01419,Thoiry,3390,2284,15,61,1539,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01420,Thoissey,1041,650,5,17,289,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01421,Torcieu,543,412,6,27,0,0,123,256,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01422,Tossiat,1118,863,10,25,0,373,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0
FR_01423,Toussieux,824,658,3,15,327,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01424,Tramoyes,1465,1139,5,32,624,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01425,La Tranclière,241,189,1,14,0,93,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
FR_01426,Val-Revermont,1905,1451,11,44,0,603,0,0,793,0,0,0,0,0,0,0,0,0,0,0,0
FR_01427,Trévoux,4169,2990,17,103,1873,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01428,Valeins,106,82,0,3,30,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01429,Vandeins,497,381,7,5,0,213,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0
FR_01430,Varambon,411,306,3,6,0,149,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0
FR_01431,Vaux-en-Bugey,925,697,4,44,346,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01432,Verjon,257,213,2,7,0,81,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0
FR_01433,Vernoux,208,148,1,5,0,89,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
FR_01434,Versailleux,326,239,4,10,103,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01435,Versonnex,1286,753,8,25,480,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01436,Vesancy,354,263,1,10,180,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01437,Vescours,140,106,1,0,0,54,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
FR_01439,Vésines,68,48,0,4,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01441,Vieu-dIzenave,499,347,13,40,0,0,76,218,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01443,Villars-les-Dombes,3529,2428,23,87,1181,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01444,Villebois,972,659,5,32,267,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01445,Villemotier,449,338,2,19,0,153,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0
FR_01446,Villeneuve,1205,901,7,24,346,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01447,Villereversure,961,702,4,18,0,315,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0
FR_01448,Villes,293,192,4,6,88,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01449,Villette-sur-Ain,592,460,17,2,202,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01450,Villieu-Loyes-Mollon,2992,2105,14,54,967,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01451,Viriat,4941,3644,18,87,0,1415,0,0,2124,0,0,0,0,0,0,0,0,0,0,0,0
FR_01452,Virieu-le-Grand,785,520,5,35,0,0,185,295,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01453,Arvière-en-Valromey,587,425,14,52,0,0,158,201,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01454,Virignin,765,510,6,24,202,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01456,Vongnes,68,54,1,13,0,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_01457,Vonnas,2281,1502,9,55,714,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_02009,Alaincourt,412,266,2,3,0,154,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0
FR_02019,Annois,282,186,1,1,0,100,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0
FR_02025,Artemps,282,202,2,3,0,130,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
FR_02029,Attilly,242,167,4,8,0,80,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0
FR_02030,Aubencheul-aux-Bois,215,147,1,0,0,90,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
FR_02032,Aubigny-aux-Kaisnes,178,108,0,0,0,79,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
FR_02057,Beaurevoir,927,627,7,9,0,391,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0
FR_02060,Beauvois-en-Vermandois,223,160,1,3,0,108,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
FR_02063,Bellenglise,273,197,2,5,0,134,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
FR_02065,Bellicourt,452,314,1,4,0,195,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0
FR_02066,Benay,168,107,0,4,0,50,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
FR_02075,Berthenicourt,153,117,1,2,0,55,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
FR_02100,Bony,123,84,1,2,0,55,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
FR_02117,Bray-Saint-Christophe,69,51,1,1,0,26,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
FR_02123,Brissay-Choigny,225,180,1,3,0,94,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0
FR_02124,Brissy-Hamégicourt,502,372,4,3,0,192,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0
FR_02142,Castres,218,156,0,5,0,82,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0
FR_02143,Le Catelet,132,94,0,1,0,66,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
FR_02144,Caulaincourt,106,81,2,1,0,38,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
FR_02149,Cerizy,51,40,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
FR_02170,Châtillon-sur-Oise,99,67,0,2,0,38,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
FR_02199,Clastres,415,279,2,6,0,185,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
FR_02214,Contescourt,41,28,0,1,0,20,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
FR_02246,Cugny,444,298,4,10,0,158,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0
FR_02257,Dallon,305,239,1,1,0,125,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0
FR_02270,Douchy,102,66,0,1,0,44,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
FR_02273,Dury,173,117,0,0,0,66,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0
FR_02287,Essigny-le-Grand,967,686,5,12,0,306,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0
FR_02288,Essigny-le-Petit,294,184,4,3,0,114,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0
FR_02291,Estrées,288,183,3,3,0,98,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
FR_02296,Étreillers,887,602,7,13,0,303,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0
FR_02303,Fayet,607,461,3,14,0,149,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0
FR_02310,Fieulaine,206,140,0,3,0,89,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
FR_02315,Flavy-le-Martel,1145,784,13,17,0,417,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0
FR_02317,Fluquières,157,114,1,0,0,74,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
FR_02319,Fonsommes,371,247,2,7,0,151,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
FR_02320,Fontaine-lès-Clercs,228,162,3,2,0,78,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
FR_02322,Fontaine-Notre-Dame,292,241,0,5,0,134,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
FR_02327,Foreste,133,102,2,2,0,57,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
FR_02330,Francilly-Selency,403,293,1,8,0,115,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
FR_02340,Gauchy,4104,2523,27,54,0,1293,0,0,1149,0,0,0,0,0,0,0,0,0,0,0,0
FR_02343,Germaine,64,50,1,0,0,28,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
FR_02345,Gibercourt,26,22,0,0,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
FR_02352,Gouy,417,271,5,1,0,155,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0
FR_02355,Gricourt,811,562,2,16,0,233,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0
FR_02359,Grugies,867,584,3,11,0,319,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0
FR_02367,Happencourt,116,85,1,0,0,58,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
FR_02370,Hargicourt,383,288,6,2,0,168,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0
FR_02371,Harly,1155,757,9,14,0,350,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0
FR_02374,Lehaucourt,570,425,7,10,0,260,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0
FR_02380,Hinacourt,32,25,0,0,0,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
FR_02382,Holnon,1049,770,10,17,0,368,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0
FR_02383,Homblières,1144,814,6,7,0,389,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0
FR_02387,Itancourt,800,650,0,10,0,186,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0
FR_02390,Jeancourt,172,115,0,4,0,58,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
FR_02392,Joncourt,283,210,2,2,0,116,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
FR_02397,Jussy,930,597,3,7,0,359,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0
FR_02402,Lanchy,42,30,0,0,0,21,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
FR_02417,Lempire,82,62,0,1,0,29,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
FR_02420,Lesdins,629,446,2,10,0,223,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0
FR_02426,Levergies,421,292,0,4,0,165,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0
FR_02446,Ly-Fontaine,105,72,0,0,0,28,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
FR_02451,Magny-la-Fosse,90,63,0,0,0,30,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
FR_02452,Maissemy,208,160,0,3,0,72,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
FR_02459,Marcy,147,114,0,1,0,59,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
FR_02481,Mesnil-Saint-Laurent,369,284,2,8,0,126,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0
FR_02483,Mézières-sur-Oise,386,275,0,3,0,128,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0
FR_02504,Montescourt-Lizerolles,1115,714,6,21,0,418,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0
FR_02525,Morcourt,471,352,7,8,0,177,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
FR_02532,Moÿ-de-lAisne,767,550,3,10,0,276,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0
FR_02539,Nauroy,523,349,3,12,0,188,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0
FR_02549,Neuville-Saint-Amand,699,467,3,12,0,217,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0
FR_02570,Ollezy,136,102,0,1,0,65,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
FR_02571,Omissy,487,396,2,12,0,174,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0
FR_02604,Pithon,67,50,0,0,0,33,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
FR_02614,Pontru,215,150,1,3,0,73,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0
FR_02615,Pontruet,290,212,1,6,0,66,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0
FR_02637,Remaucourt,228,170,1,3,0,72,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0
FR_02639,Remigny,268,191,3,1,0,109,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
FR_02658,Roupy,178,131,0,1,0,63,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
FR_02659,Rouvroy,414,323,3,4,0,122,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0
FR_02691,Saint-Quentin,33606,19103,164,356,0,8206,0,0,10377,0,0,0,0,0,0,0,0,0,0,0,0
FR_02694,Saint-Simon,427,284,3,4,0,174,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0
FR_02702,Savy,478,354,1,6,0,185,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0
FR_02708,Sequehart,186,139,0,6,0,69,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
FR_02710,Seraucourt-le-Grand,541,377,2,10,0,195,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0
FR_02726,Sommette-Eaucourt,142,111,0,3,0,68,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
FR_02747,Trefcon,63,45,0,0,0,24,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
FR_02752,Tugny-et-Pont,229,162,2,2,0,93,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
FR_02756,Urvillers,510,359,3,8,0,167,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0
FR_02772,Vaux-en-Vermandois,98,74,1,0,0,43,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
FR_02774,Vendelles,90,65,0,2,0,45,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
FR_02775,Vendeuil,698,475,4,14,0,240,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0
FR_02776,Vendhuile,461,283,1,9,0,161,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0
FR_02782,Le Verguier,164,130,2,0,0,91,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
FR_02785,Vermand,863,645,1,15,0,282,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0
FR_02808,Villeret,203,123,1,3,0,89,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
FR_02815,Villers-Saint-Christophe,372,239,4,3,0,122,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0
FR_03001,Abrest,2379,1665,23,36,0,732,0,0,874,0,0,0,0,0,0,0,0,0,0,0,0
