gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD,B.E.,PCP-PEV,CDS-PP,PAN,A,L,PPM.PPV/CDC,NC,IL,PCTP/MRPP,PNR,PDR,PURP,PTP,MAS
PT_031252,Avidos e Lagoa,2291,1078,34,70,381,258,78,17,137,35,12,9,14,5,10,8,1,4,1,2,2
PT_031251,Arnoso (Santa Maria e Santa Eulália) e Sezures,3228,1321,53,98,420,376,90,46,114,57,4,15,14,8,5,7,2,4,1,5,2
PT_031250,Antas e Abade de Vermoim,6400,2832,77,157,781,764,200,80,416,143,27,39,23,32,42,17,8,12,8,4,2
PT_031249,Vilarinho Das Cambas,1150,487,18,29,143,184,19,4,62,10,3,5,4,0,0,1,0,2,1,2,0
PT_031247,Vermoim,2711,1121,17,58,429,292,71,38,114,35,13,15,5,12,7,3,3,2,4,1,2
PT_031242,Oliveira (São Mateus),2280,912,21,35,381,190,78,54,75,39,5,4,5,5,0,11,2,2,5,0,0
PT_031241,Vale (São Martinho),1825,769,26,53,235,211,51,14,104,26,8,17,4,1,2,8,2,2,2,1,2
PT_031239,Oliveira (Santa Maria),3169,1201,30,78,449,269,136,64,74,44,11,11,2,7,7,3,5,3,4,1,3
PT_031235,Ribeirão,7740,3083,92,195,891,1053,171,52,327,129,15,30,26,29,10,9,15,13,21,4,1
PT_031234,Riba De Ave,3209,1388,20,63,497,338,106,129,74,57,18,15,4,17,10,16,5,4,9,3,3
PT_031233,Requião,2830,1219,33,87,362,364,90,31,143,45,13,18,5,5,3,5,2,5,0,5,3
PT_031232,Pousada De Saramagos,2104,867,27,52,335,171,73,32,103,33,5,6,10,4,4,5,1,2,1,0,3
PT_031230,Pedome,1928,732,20,33,290,127,54,53,74,27,12,10,4,5,0,9,1,5,3,4,1
PT_031227,Nine,2602,1033,26,70,354,290,58,23,110,38,13,7,5,9,8,4,2,3,4,1,8
PT_031225,Mogege,1755,715,15,36,254,177,44,23,105,18,7,6,7,4,4,5,6,2,2,0,0
PT_031224,Lousado,3460,1372,35,100,550,293,98,53,96,56,11,14,7,14,14,10,4,6,4,5,2
PT_031223,Louro,1960,962,39,42,379,201,60,30,142,17,6,8,10,6,4,3,3,5,5,1,1
PT_031221,Landim,2595,917,23,37,350,219,72,15,103,49,6,8,9,2,3,6,0,6,4,0,5
PT_031219,Joane,6986,3031,76,158,1008,512,254,77,701,97,22,33,13,17,11,17,4,16,6,3,6
PT_031216,Gavião,3333,1383,32,64,467,357,104,25,184,52,9,22,10,9,7,15,4,13,2,5,2
PT_031215,Fradelos,3372,1139,48,62,359,402,58,17,98,38,14,7,9,7,2,6,3,2,2,3,2
PT_031213,Delães,3627,1389,30,49,651,233,128,61,93,51,10,16,14,15,4,11,4,11,2,4,2
PT_031212,Cruz,1483,721,31,58,228,156,40,16,132,17,3,11,5,3,1,5,2,9,0,2,2
PT_031210,Castelões,1775,681,13,40,270,146,63,11,71,26,3,14,7,3,1,6,5,1,1,0,0
PT_031206,Brufe,2044,889,19,45,311,228,55,32,116,30,6,8,8,8,2,10,2,5,1,2,1
PT_031204,Bairro,3190,1227,16,74,421,376,87,54,95,38,6,6,12,9,7,12,8,3,1,1,1
PT_031126,Ventosa e Cova,667,160,4,3,43,77,6,4,15,1,1,2,2,0,1,0,0,0,0,1,0
PT_031125,Ruivães e Campos,877,332,8,6,147,116,5,8,17,8,1,4,1,0,1,4,5,1,0,0,0
PT_031124,Caniçada e Soengas,565,154,2,11,44,59,8,7,15,3,2,0,1,1,0,0,0,0,1,0,0
PT_031123,Anjos e Vilar do Chão,633,228,3,9,62,97,10,10,21,5,1,0,1,0,0,1,5,2,0,1,0
PT_031122,Anissó e Soutelo,402,154,3,7,39,63,11,8,17,3,0,0,0,0,0,0,0,2,0,1,0
PT_031120,Vieira Do Minho,2359,703,15,19,234,258,40,38,34,18,10,9,10,2,6,7,0,0,3,0,0
PT_031118,Tabuaças,892,236,7,17,62,100,12,5,10,7,2,5,2,1,1,1,1,0,2,0,1
PT_031115,Salamonde,386,104,1,6,40,34,8,4,3,3,0,1,1,0,1,2,0,0,0,0,0
PT_031113,Rossas,1766,426,3,8,161,189,17,11,13,9,3,3,3,0,0,3,0,1,0,1,1
PT_031112,Pinheiro,439,140,3,8,49,54,3,0,10,6,0,1,1,0,1,0,0,3,0,0,1
PT_031111,Parada de Bouro,491,149,7,9,45,52,6,1,10,3,1,2,9,3,0,0,1,0,0,0,0
PT_031110,Mosteiro,706,192,4,2,60,89,12,3,11,5,0,1,1,0,0,1,0,0,1,1,1
PT_031109,Louredo,468,107,3,0,31,51,4,4,7,1,1,1,2,0,1,1,0,0,0,0,0
PT_031108,Guilhofrei,1021,290,6,8,106,112,21,2,14,7,2,0,3,2,2,1,1,0,1,2,0
PT_031107,Eira Vedra,683,235,7,5,90,76,12,9,8,6,0,0,12,1,0,3,2,0,3,1,0
PT_031105,Cantelães,734,184,2,8,70,56,14,12,10,3,3,1,1,0,1,1,1,0,0,1,0
PT_031020,Cibões e Brufe,354,107,6,3,16,63,4,1,6,2,4,1,0,0,0,0,0,1,0,0,0
PT_031019,Chorense e Monte,579,221,9,7,40,121,8,6,12,6,4,2,2,0,0,2,0,1,0,1,0
PT_031018,Chamoim e Vilar,410,160,1,15,38,61,3,11,6,3,12,3,1,2,0,0,0,1,0,2,1
PT_031017,Vilar Da Veiga,1171,345,6,17,131,103,18,26,19,8,1,0,4,1,0,4,4,1,2,0,0
PT_031015,Valdosende,586,197,3,4,80,43,8,24,13,3,5,0,6,3,0,1,1,1,2,0,0
PT_031014,Souto,497,181,3,15,48,60,9,9,25,2,3,2,1,0,0,1,0,0,0,2,1
PT_031013,Rio Caldo,850,240,13,9,57,117,3,4,20,6,3,0,1,1,0,2,3,1,0,0,0
PT_031012,Ribeira,221,89,2,2,18,38,4,3,5,2,9,1,1,0,1,3,0,0,0,0,0
PT_031010,Moimenta,711,310,13,25,81,126,19,1,18,9,8,1,2,2,0,3,0,0,0,1,1
PT_031009,Gondoriz,300,115,1,6,48,52,1,2,2,0,1,0,0,0,0,0,0,1,1,0,0
PT_031008,Covide,332,99,2,3,13,57,3,4,7,3,1,0,2,2,0,2,0,0,0,0,0
PT_031004,Carvalheira,328,166,5,11,44,68,6,5,11,2,0,1,0,3,3,1,1,1,1,2,1
PT_031003,Campo Do Gerês,172,67,1,4,18,22,4,2,1,1,1,2,6,1,0,1,2,1,0,0,0
PT_031001,Balança,337,135,2,4,42,47,6,7,3,13,7,3,1,0,0,0,0,0,0,0,0
PT_030935,"Verim, Friande e Ajude",732,239,4,8,92,103,5,3,11,2,1,0,1,0,0,4,1,0,1,2,1
PT_030934,Fonte Arcada e Oliveira,1678,493,12,18,177,179,27,8,40,17,2,4,1,2,0,2,0,1,0,1,2
PT_030933,Esperança e Brunhais,703,239,3,10,86,99,5,1,16,6,4,1,2,0,1,1,3,0,0,1,0
PT_030932,Campos e Louredo,1454,558,16,33,210,170,20,8,53,15,2,9,6,0,7,3,0,1,2,0,3
PT_030931,Calvos e Frades,745,239,2,6,87,87,17,4,17,4,3,1,0,4,0,0,2,2,1,2,0
PT_030930,Águas Santas e Moure,594,202,7,6,95,52,12,5,10,5,1,0,4,3,2,0,0,0,0,0,0
PT_030929,Vilela,613,231,2,14,53,121,16,1,10,4,0,2,1,1,0,1,0,1,1,3,0
PT_030927,Travassos,692,223,3,4,87,74,14,2,26,1,4,3,2,1,1,0,0,0,1,0,0
PT_030926,Taíde,1741,461,4,35,159,135,38,5,55,11,7,3,2,0,2,3,0,1,1,0,0
PT_030925,Sobradelo Da Goma,789,212,1,9,88,82,10,0,7,7,0,0,2,0,0,3,2,0,0,1,0
PT_030924,Serzedelo,738,202,6,16,70,68,15,2,9,2,5,3,2,0,1,0,0,0,1,2,0
PT_030923,São João De Rei,381,141,5,2,69,32,11,3,10,3,1,2,0,0,0,1,1,0,0,1,0
PT_030922,Santo Emilião,903,278,6,14,91,104,19,8,11,11,2,2,3,3,0,4,0,0,0,0,0
PT_030921,Rendufinho,677,188,3,9,58,72,12,7,14,6,0,3,2,0,0,1,0,0,0,0,1
PT_030919,Póvoa De Lanhoso (Nossa Senhora Do Amparo),5170,1602,28,96,549,490,111,56,133,59,16,17,5,10,2,11,0,8,5,4,2
PT_030917,Monsul,752,224,3,12,73,96,8,3,14,6,0,2,2,1,0,0,0,1,0,3,0
PT_030915,Lanhoso,734,214,2,10,56,86,14,1,28,6,2,1,3,1,1,0,1,2,0,0,0
PT_030914,Geraz Do Minho,508,219,7,14,100,59,11,4,12,5,2,3,0,0,1,0,0,0,0,0,1
PT_030913,Garfe,1165,384,2,25,132,142,26,7,14,11,4,3,5,3,1,3,2,3,0,0,1
PT_030912,Galegos,595,181,2,7,63,68,15,3,8,6,1,3,1,2,0,1,0,0,0,1,0
PT_030908,Ferreiros,362,132,4,4,69,38,4,1,4,1,0,1,3,0,0,0,0,2,0,0,1
PT_030906,Covelas,396,166,1,8,62,48,10,6,11,7,0,1,4,0,1,4,2,0,0,1,0
PT_030891,Tabuadelo e São Faustino,2273,1014,11,57,435,240,60,30,66,33,13,12,15,8,4,8,5,4,7,5,1
PT_030890,"Souto Santa Maria, Souto São Salvador e Gondomar",2143,625,12,33,273,181,40,12,30,18,1,1,4,6,2,1,6,1,2,1,1
PT_030889,Serzedo e Calvos,2068,720,13,30,342,149,34,17,61,24,4,8,7,5,7,5,3,4,4,1,2
PT_030888,Selho São Lourenço e Gominhães,2038,798,24,35,340,185,67,36,31,18,4,15,4,7,5,9,0,7,4,2,5
PT_030887,Sande Vila Nova e Sande São Clemente,3221,1225,28,80,468,299,86,58,111,31,9,12,7,4,0,11,6,4,4,6,1
PT_030886,Sande São Lourenço e Balazar,1696,502,14,36,193,142,32,10,31,13,13,1,3,0,3,1,1,3,1,2,3
PT_030885,Prazins Santo Tirso e Corvite,1713,565,15,42,198,153,49,12,43,20,3,4,4,4,4,9,1,4,0,0,0
PT_030884,"Oliveira, São Paio e São Sebastião",7317,3172,65,156,912,793,309,215,310,124,62,75,22,27,44,22,7,15,6,4,4
PT_030883,"Leitões, Oleiros e Figueiredo",1315,686,22,48,198,181,36,15,129,21,3,6,8,0,1,8,3,1,0,2,4
PT_030882,Conde e Gandarela,2164,936,12,46,447,105,82,103,40,29,10,7,13,9,1,12,4,6,4,4,2
PT_030881,Candoso São Tiago e Mascotelos,3181,1356,26,105,521,233,133,64,93,67,20,16,14,14,11,15,5,8,6,2,3
PT_030880,Briteiros São Salvador e Briteiros Santa Leocádia,1711,458,12,18,173,147,28,20,29,11,2,2,0,2,0,6,4,2,1,0,1
PT_030879,Briteiros Santo Estêvão e Donim,2051,672,4,37,247,208,45,28,40,25,6,2,4,3,2,2,3,12,2,1,1
PT_030878,Atães e Rendufe,2318,726,15,41,332,144,54,21,36,14,7,8,6,6,2,7,8,14,6,4,1
PT_030877,Arosa e Castelões,746,255,7,14,109,68,23,4,10,3,3,1,1,1,2,1,0,4,0,2,2
PT_030876,"Airão Santa Maria, Airão São João e Vermil",3235,1597,33,69,536,454,95,54,221,39,21,10,10,9,3,12,6,7,13,2,3
PT_030875,Abação e Gémeos,2329,881,17,54,323,248,41,28,67,29,9,10,12,7,5,12,5,7,2,5,0
PT_030871,Urgezes,4906,2075,39,101,806,443,196,71,164,88,31,27,18,20,22,15,10,6,8,3,7
PT_030868,Silvares,2086,880,14,56,372,182,62,41,69,33,5,7,2,9,5,5,5,7,3,1,2
PT_030866,Serzedelo,3233,1296,22,74,601,171,120,135,54,38,18,11,13,4,5,15,3,6,2,2,2
PT_030865,São Torcato,3170,1254,32,78,526,322,73,45,60,35,20,19,10,8,3,13,3,3,2,1,1
PT_030858,Sande (São Martinho),2512,847,20,51,325,266,47,20,45,31,9,3,8,3,3,5,0,5,3,1,2
PT_030857,Candoso (São Martinho),1198,559,21,30,229,95,65,51,22,22,4,3,1,2,4,3,3,0,2,1,1
PT_030854,Selho (São Jorge),5262,2281,46,158,849,451,231,207,110,77,25,18,9,23,19,22,18,7,5,3,3
PT_030850,Selho (São Cristovão),2002,803,18,39,370,131,82,51,37,29,0,5,7,2,6,8,1,7,3,2,5
PT_030842,Prazins (Santa Eufémia),1110,412,10,19,150,146,23,22,15,7,4,0,2,1,2,3,0,7,0,0,1
PT_030840,Ronfe,4065,1923,41,130,796,414,157,59,149,61,16,21,9,13,12,12,6,10,3,8,6
PT_030838,Ponte,5876,2095,37,172,913,306,197,121,87,114,28,24,16,16,20,17,6,12,1,5,3
PT_030837,Polvoreira,3146,1275,21,62,689,179,110,47,48,36,16,11,9,9,6,10,4,8,6,3,1
PT_030836,Pinheiro,1041,448,6,26,202,93,44,20,18,10,3,4,5,2,4,5,0,1,1,4,0
PT_030835,Pencelo,1120,469,9,17,247,63,32,20,33,16,8,5,4,4,3,3,2,1,1,0,1
PT_030832,Nespereira,2385,978,20,42,504,158,81,40,36,42,11,11,7,5,1,5,4,5,3,2,1
PT_030831,Moreira De Cónegos,4311,1741,35,62,893,251,130,145,73,57,20,13,7,4,6,19,6,11,2,3,4
PT_030830,Mesão Frio,4044,1641,33,100,617,377,159,57,107,78,18,22,11,14,9,14,6,6,6,4,3
PT_030828,Lordelo,3735,1450,34,69,637,323,111,72,78,41,16,13,14,5,5,13,9,4,3,1,2
PT_030827,Longos,1392,383,3,13,167,98,16,18,37,11,3,2,3,1,0,2,2,4,0,2,1
PT_030824,Infantas,1530,596,15,37,271,117,36,12,34,25,4,14,5,5,2,3,3,6,3,0,4
PT_030823,Guardizela,2056,884,19,47,405,158,74,50,45,29,10,7,6,2,4,13,4,6,1,2,2
PT_030821,Gondar,2380,1025,21,58,441,147,96,128,27,34,11,10,9,3,4,17,4,7,5,1,2
PT_030820,Gonça,881,382,10,10,200,94,26,4,14,7,0,2,5,1,0,2,0,5,0,0,2
PT_030815,Fermentões,5024,1926,39,100,797,334,208,101,105,78,28,29,22,24,14,10,11,14,3,7,2
PT_030813,Creixomil,8837,3706,79,183,1152,878,372,248,278,185,63,67,29,47,41,38,11,10,13,7,5
PT_030812,Costa,4244,1866,39,118,443,475,218,63,203,90,51,36,18,32,43,11,4,10,3,2,7
PT_030808,Caldelas,5880,2229,50,161,790,540,189,103,111,93,24,42,23,28,19,19,8,9,12,5,3
PT_030807,Brito,4292,1731,30,106,685,380,166,117,76,57,24,15,14,11,12,22,3,2,3,2,6
PT_030806,Barco,1382,501,10,47,176,151,25,20,31,11,2,7,3,3,3,3,2,4,1,1,1
PT_030804,Azurém,7722,3100,69,163,1059,590,362,201,216,140,58,62,30,29,37,28,16,12,9,12,7
PT_030801,Aldão,1229,465,19,46,161,94,42,25,29,21,4,6,1,6,2,0,3,1,2,2,1
PT_030744,Moreira do Rei e Várzea Cova,2016,677,14,21,306,157,47,16,46,18,7,3,7,4,2,11,4,5,3,4,2
PT_030743,Monte e Queimadela,1184,229,4,9,70,94,12,1,17,9,1,2,1,0,2,4,2,0,0,0,1
PT_030742,Freitas e Vila Cova,818,254,7,9,109,55,25,15,14,7,3,2,3,0,0,1,0,0,2,2,0
PT_030741,Cepães e Fareja,2036,693,20,59,299,146,41,22,26,25,7,6,9,4,5,8,5,5,1,3,2
PT_030740,"Ardegão, Arnozela e Seidões",1127,349,12,16,131,102,28,3,23,9,3,4,3,2,1,4,1,5,0,1,1
PT_030739,Antime e Silvares (São Clemente),1942,788,14,45,385,112,58,73,33,30,5,10,4,4,1,6,0,1,5,1,1
PT_030738,Agrela e Serafão,1217,369,11,12,176,99,17,8,14,8,6,6,5,2,1,2,0,0,1,1,0
PT_030737,"Aboim, Felgueiras, Gontim e Pedraído",1119,318,8,17,127,91,13,15,15,9,3,1,3,3,0,8,0,2,0,3,0
PT_030736,Vinhós,680,219,12,16,87,52,16,15,5,7,0,1,0,2,0,5,0,0,0,1,0
PT_030733,Travassós,1659,427,18,28,151,113,27,34,16,13,7,7,3,0,0,6,1,2,0,1,0
PT_030730,Arões (São Romão),3289,938,18,70,332,294,60,27,55,35,7,8,3,4,0,5,7,5,3,2,3
PT_030729,Silvares (São Martinho),1234,495,16,25,220,120,34,14,26,15,4,5,4,3,0,3,1,3,1,1,0
PT_030728,São Gens,1709,531,15,25,244,127,39,4,26,13,2,5,6,1,5,5,4,5,0,1,4
PT_030726,Arões (Santa Cristina),1367,424,14,22,236,77,25,8,13,7,7,1,2,1,1,3,0,5,2,0,0
PT_030725,Ribeiros,572,179,9,18,77,34,12,3,9,9,0,0,4,1,0,2,0,1,0,0,0
PT_030724,Revelhe,749,211,9,23,89,36,20,5,5,7,2,3,3,1,0,4,0,0,1,3,0
PT_030723,Regadas,1574,630,15,42,239,213,26,7,27,21,3,1,9,6,2,5,0,5,4,3,2
PT_030722,Quinchães,2115,725,23,49,306,188,61,22,19,11,10,4,12,1,3,6,1,6,2,1,0
PT_030719,Paços,996,298,9,26,82,97,36,6,10,8,3,5,6,1,1,2,0,2,4,0,0
PT_030716,Medelo,1362,465,18,23,212,102,34,7,17,13,7,4,4,6,6,3,2,3,0,2,2
PT_030714,Golães,2081,661,13,40,241,233,42,15,29,19,3,3,6,4,1,3,1,4,0,4,0
PT_030712,Fornelos,1428,432,18,23,199,72,36,32,13,21,2,3,6,1,1,2,0,0,1,1,1
PT_030709,Fafe,15261,5538,158,304,2035,1284,577,246,276,227,80,76,66,54,32,38,20,28,19,9,9
PT_030708,Estorãos,1927,504,15,31,216,98,45,28,18,17,5,4,7,5,2,5,2,3,2,1,0
PT_030705,Armil,677,313,7,14,146,61,22,15,9,12,2,6,2,1,1,6,1,3,2,0,3
PT_030620,Palmeira de Faro e Curvos,2852,1023,29,71,267,370,67,33,78,28,12,12,9,9,10,9,2,9,2,5,1
PT_030619,Fonte Boa e Rio Tinto,1664,626,18,33,125,275,35,4,87,10,7,6,6,5,5,1,1,1,4,1,2
PT_030618,"Esposende, Marinhas e Gandra",11083,3865,121,215,922,1141,354,167,364,180,78,75,31,58,41,23,17,29,26,5,18
PT_030617,Belinho e Mar,3066,1022,34,66,175,426,71,52,84,34,11,9,7,4,10,10,8,9,3,5,4
PT_030616,Apúlia e Fão,7220,2329,49,133,533,832,159,78,272,101,27,31,16,37,13,14,12,4,6,4,8
PT_030615,Vila Chã,1351,377,14,31,81,165,15,3,26,15,2,3,5,1,8,2,1,2,0,2,1
PT_030610,Gemeses,1056,393,12,33,89,151,20,6,47,9,5,5,2,5,1,3,0,2,0,3,0
PT_030608,Forjães,2415,836,23,65,255,277,51,26,36,36,8,14,10,7,6,4,2,10,3,2,1
PT_030601,Antas,2072,746,21,67,172,269,50,17,51,32,8,17,15,6,3,3,3,4,3,4,1
PT_030527,"Veade, Gagos e Molares",1773,583,24,22,189,178,46,26,38,19,5,2,10,5,5,10,0,1,2,1,0
PT_030526,Carvalho e Basto (Santa Tecla),918,240,6,4,46,137,12,5,13,4,3,2,0,2,0,0,1,3,0,1,1
PT_030525,Canedo de Basto e Corgo,1192,394,15,22,153,127,16,4,19,15,1,6,5,2,1,1,1,0,2,2,2
PT_030524,Caçarilhe e Infesta,669,158,4,3,61,57,7,1,13,7,0,0,2,0,0,0,2,0,0,1,0
PT_030523,"Britelo, Gémeos e Ourilhe",3318,1074,37,41,389,292,99,26,61,46,10,14,18,10,3,4,4,4,4,11,1
PT_030521,Vale De Bouro,765,220,6,3,75,97,8,5,9,5,1,1,0,1,0,0,0,4,0,4,1
PT_030520,Basto (São Clemente),1424,428,9,19,137,153,28,6,50,6,7,0,3,3,0,1,1,1,1,1,2
PT_030518,Ribas,879,325,15,13,79,162,8,7,18,5,0,0,6,3,0,1,4,0,0,3,1
PT_030517,Rego,1164,348,24,20,71,121,9,5,54,14,7,3,3,2,4,3,1,3,1,1,2
PT_030515,Moreira Do Castelo,562,215,5,16,74,81,8,1,23,0,2,1,0,0,0,0,0,2,1,0,1
PT_030510,Fervença,1165,375,14,28,52,200,15,12,23,11,2,2,3,3,1,3,0,2,2,1,1
PT_030508,Codeçoso,384,160,8,11,44,71,5,2,7,3,1,3,1,1,0,0,0,3,0,0,0
PT_030503,Borba de Montanha,1169,351,15,21,64,174,19,2,24,16,2,3,6,0,2,1,0,2,0,0,0
PT_030502,Arnóia,1475,483,13,22,172,141,43,11,20,26,4,1,8,4,2,3,2,5,0,5,1
PT_030501,Agilde,1095,364,12,17,79,166,21,7,28,6,2,4,6,2,0,1,7,2,0,3,1
PT_030421,"Refojos de Basto, Outeiro e Painzela",6462,2171,77,67,958,575,139,58,118,54,31,16,21,14,5,8,7,9,3,5,6
PT_030420,Gondiães e Vilar de Cunhas,571,135,4,3,62,54,5,0,3,1,3,0,0,0,0,0,0,0,0,0,0
PT_030419,Arco de Baúlhe e Vila Nune,2005,675,23,16,337,167,50,10,23,9,5,8,11,5,1,4,2,3,0,0,1
PT_030418,Alvite e Passos,1112,412,5,8,187,121,20,9,21,12,4,2,11,1,1,1,1,4,0,4,0
PT_030415,Rio Douro,1066,325,10,8,147,117,8,8,12,3,7,2,1,0,0,1,0,0,0,1,0
PT_030413,Pedraça,793,237,5,8,96,75,13,2,16,7,8,1,1,0,1,1,1,2,0,0,0
PT_030408,Faia,561,184,2,5,103,43,2,0,11,2,6,1,3,1,1,1,0,0,2,1,0
PT_030407,Cavez,1623,430,6,13,202,148,24,0,19,3,2,0,3,2,1,2,0,2,1,2,0
PT_030406,Cabeceiras De Basto,711,286,7,5,160,64,10,9,11,3,7,1,2,1,1,3,1,0,0,0,1
PT_030405,Bucos,569,261,4,5,123,94,5,0,9,1,3,6,4,2,2,0,0,1,0,1,1
PT_030404,Basto,893,304,4,7,108,141,13,1,9,9,3,2,4,0,1,1,0,0,0,0,1
PT_030401,Abadim,536,302,7,14,183,62,8,4,8,1,7,2,0,1,0,3,1,1,0,0,0
PT_030381,Vilaça e Fradelos,1411,608,21,43,192,200,32,17,40,21,7,4,8,4,6,4,1,4,1,1,2
PT_030380,Santa Lucrécia de Algeriz e Navarra,892,355,13,24,156,69,32,13,11,15,2,2,1,5,1,1,7,1,0,1,1
PT_030379,"Real, Dume e Semelhe",10882,4112,100,237,1369,771,569,278,188,225,50,72,61,55,38,29,23,17,8,5,17
PT_030378,Nogueiró e Tenões,4662,2147,40,98,530,514,270,123,149,133,61,93,24,42,36,11,7,4,9,0,3
PT_030377,"Nogueira, Fraião e Lamaçães",13267,5802,138,327,1475,1403,760,270,410,360,123,144,65,130,92,30,22,18,15,7,13
PT_030376,Morreira e Trandeiras,1230,561,14,46,167,175,41,12,52,20,7,11,4,4,4,0,2,1,1,0,0
PT_030375,Merelim (São Pedro) e Frossos,3771,1593,59,93,502,376,184,78,73,82,21,35,18,21,14,11,4,4,9,5,4
PT_030374,"Merelim (São Paio), Panoias e Parada de Tibães",4331,1679,48,84,595,268,112,156,90,80,15,21,22,27,4,28,6,5,3,112,3
PT_030373,Lomar e Arcos,6177,2345,65,136,775,557,254,119,123,122,16,39,30,30,20,18,12,8,2,11,8
PT_030372,Guisande e Oliveira (São Pedro),895,407,13,22,162,124,19,11,15,20,2,7,3,0,1,0,4,0,0,3,1
PT_030371,Ferreiros e Gondizalves,8316,3028,85,177,1061,688,327,144,154,134,32,47,37,30,22,31,17,14,12,7,9
PT_030370,Este (São Pedro e São Mamede),3693,1460,36,93,549,353,107,66,86,51,22,18,25,18,8,10,8,2,0,5,3
PT_030369,Escudeiros e Penso (Santo Estêvão e São Vicente),1679,658,19,49,215,197,49,17,42,19,7,6,7,4,8,4,5,6,0,2,2
PT_030368,Crespos e Pousada,1221,431,5,14,169,147,32,15,20,10,5,2,1,2,0,6,0,0,2,1,0
PT_030367,"Celeirós, Aveleda e Vimieiro",5963,2272,68,131,889,547,180,120,106,75,21,27,32,17,15,17,8,9,7,2,1
PT_030366,Cabreiros e Passos (São Julião),1992,863,22,44,313,235,48,37,92,29,4,4,8,8,1,5,1,5,2,1,4
PT_030365,Braga (São José de São Lázaro e São João do Souto),12800,5037,90,169,1546,1215,656,289,389,226,70,129,58,52,47,40,17,12,18,7,7
PT_030364,"Braga (Maximinos, Sé e Cividade)",13209,4955,101,233,1560,1085,615,350,281,237,62,111,66,81,26,51,29,25,19,13,10
PT_030363,Arentim e Cunha,1356,660,10,67,265,159,41,12,44,19,2,11,5,5,6,9,2,0,1,1,1
PT_030357,Tebosa,965,357,9,13,149,91,21,12,21,15,8,3,8,1,1,1,1,2,0,0,1
PT_030356,Tadim,1021,467,20,37,170,109,27,26,30,13,5,3,10,2,4,4,1,2,0,3,1
PT_030355,Sobreposta,1218,404,14,29,111,148,25,9,29,17,2,3,4,4,0,3,0,3,1,2,0
PT_030354,Sequeira,1693,717,21,40,256,222,54,31,29,30,4,5,1,1,3,8,1,7,1,2,1
PT_030351,Braga (São Vítor),25604,9113,187,421,2509,2123,1187,584,590,525,139,242,107,168,119,56,47,27,20,16,46
PT_030349,Braga (São Vicente),11592,4500,109,244,1267,965,571,347,317,246,79,91,61,67,46,26,17,13,15,4,15
PT_030338,Ruilhe,1055,428,13,29,134,104,31,28,35,21,4,3,2,1,6,4,2,2,5,2,2
PT_030336,Priscos,1163,476,14,45,138,111,33,13,65,21,6,7,3,5,2,2,1,4,3,0,3
PT_030334,Pedralva,1064,343,10,20,92,121,12,22,22,16,6,4,4,1,0,4,2,2,1,2,2
PT_030331,Palmeira,5004,1918,42,105,649,517,178,72,101,83,40,36,28,17,15,16,5,7,2,1,4
PT_030330,Padim Da Graça,1500,610,7,33,248,181,40,31,15,10,6,6,1,6,0,6,2,0,3,2,13
PT_030325,Mire De Tibães,2221,817,14,48,291,217,74,60,20,25,8,10,11,9,3,2,0,19,1,4,1
PT_030322,Lamas,710,351,12,21,119,103,13,8,28,4,14,8,10,2,1,3,1,0,0,3,1
PT_030319,Gualtar,5322,2297,55,126,712,544,245,98,135,143,43,59,21,44,22,15,8,13,7,2,5
PT_030315,Figueiredo,1048,444,9,27,172,133,23,8,30,12,1,5,6,4,0,8,1,3,2,0,0
PT_030313,Esporões,1517,673,25,41,200,179,49,14,53,34,6,11,15,10,7,8,6,5,1,5,4
PT_030312,Espinho,1094,425,9,23,158,126,23,24,24,12,5,3,4,2,1,7,0,2,0,2,0
PT_030301,Adaúfe,3567,1134,25,64,434,294,94,46,50,46,14,12,13,4,12,10,6,6,2,0,2
PT_0302FH,Vila Cova e Feitos,2253,836,34,67,235,297,33,13,64,24,10,10,10,10,3,2,1,7,5,2,9
PT_0302FG,"Viatodos, Grimancelos, Minhotães e Monte de Fralães",3410,1480,35,80,472,526,99,19,139,42,11,13,6,10,5,6,4,6,3,1,3
PT_0302FF,Tamel (Santa Leocádia) e Vilar do Monte,1187,437,20,45,119,146,24,10,19,15,7,2,4,3,5,3,1,4,0,4,6
PT_0302FE,Silveiros e Rio Covo (Santa Eulália),1815,698,12,40,240,222,35,15,42,25,9,9,14,3,7,5,3,3,4,1,9
PT_0302FD,Sequeade e Bastuço (São João e Santo Estevão),1707,605,24,37,231,168,27,18,41,18,6,7,11,3,1,2,1,2,3,4,1
PT_0302FC,Quintiães e Aguiar,1024,385,11,32,87,148,24,6,35,22,1,0,6,2,0,2,3,4,0,1,1
PT_0302FB,Negreiros e Chavão,2060,843,30,48,106,483,26,10,79,11,8,5,11,6,5,5,0,3,1,5,1
PT_0302FA,"Milhazes, Vilar de Figos e Faria",1867,809,21,51,171,331,49,11,87,25,4,10,15,5,4,6,0,4,2,3,10
PT_030299,Gamil e Midões,1263,560,12,37,192,153,65,5,29,20,11,7,3,1,3,2,4,5,2,3,6
PT_030298,Durrães e Tregosa,1243,529,20,38,182,168,35,16,27,13,6,1,4,2,0,2,2,6,3,1,3
PT_030297,Creixomil e Mariz,1070,551,31,44,175,146,28,10,57,20,3,4,0,1,6,2,5,7,3,0,9
