gisco_id,name,registered,turnout,invalid,blank,PPD/PSD.CDS-PP,PS,B.E.,PDA,PCP-PEV,PCTP/MRPP,MD,POUS,PND,PPM,P.N.R.,MPT,P.H.
PT_110904,Encarnação,2964,1227,28,30,788,301,19,4,7,6,2,4,10,12,5,6,5
PT_110905,Enxara Do Bispo,1344,429,6,7,124,219,17,0,23,11,0,0,7,4,2,6,3
PT_110906,Ericeira,4949,1929,21,72,665,860,118,1,121,13,3,2,22,4,11,8,8
PT_110907,Gradil,707,317,6,18,90,141,22,0,24,5,2,2,2,2,1,1,1
PT_110908,Igreja Nova,1800,653,14,22,223,283,44,0,39,5,8,0,6,6,2,0,1
PT_110909,Mafra,8296,3295,48,130,1034,1495,255,4,207,19,12,3,36,20,9,17,6
PT_110910,Malveira,3423,1243,14,35,451,495,74,4,105,5,7,1,25,10,6,7,4
PT_110911,Milharado,3967,1386,35,63,437,636,58,2,74,20,9,1,17,8,8,13,5
PT_110912,Santo Estêvão Das Galés,1222,506,14,15,172,216,22,1,39,4,4,0,11,0,4,2,2
PT_110913,Santo Isidoro,2372,938,17,41,383,370,37,1,39,7,9,1,8,3,3,9,10
PT_110914,Sobral Da Abelheira,860,388,6,9,112,215,12,0,14,4,3,2,2,3,2,1,3
PT_110915,Vila Franca Do Rosário,638,269,6,6,101,119,15,1,8,2,4,0,6,0,0,1,0
PT_110916,Venda Do Pinheiro,3865,1565,26,71,511,637,105,3,125,29,6,3,24,7,3,7,8
PT_110917,São Miguel De Alcainça,1034,449,4,20,182,176,25,1,22,0,2,1,10,3,0,1,2
PT_111002,Barcarena,9588,4217,67,142,1034,1875,333,3,542,67,23,2,55,25,9,26,14
PT_111003,Carnaxide,15772,7066,83,212,2134,2843,775,4,745,64,19,6,71,36,18,46,10
PT_111004,Oeiras E São Julião Da Barra,30221,13573,123,397,5342,4894,1393,10,945,59,30,3,166,77,33,77,24
PT_111005,Paço De Arcos,12808,5450,45,168,1975,1894,664,8,462,39,20,2,92,23,16,32,10
PT_111006,Algés,18584,8336,86,272,2646,3403,836,9,856,47,22,3,51,33,18,44,10
PT_111007,Cruz Quebrada - Dafundo,7960,3795,51,102,1039,1648,329,2,464,37,10,7,36,25,9,23,13
PT_111008,Linda-a-Velha,5910,2500,34,56,620,1160,219,3,326,28,2,5,19,10,6,10,2
PT_111009,Porto Salvo,18566,8263,86,229,3135,3106,714,6,697,42,22,6,115,43,13,36,13
PT_111010,Queijas,9584,4132,55,110,854,2049,348,1,538,56,16,3,40,21,10,22,9
PT_111011,Caxias,6164,2564,37,76,899,1030,210,4,186,17,15,2,45,18,8,12,5
PT_111102,Algueirão-Mem Martins,45300,15855,198,485,4284,6994,1408,13,1744,173,83,13,194,82,60,92,32
PT_111103,Almargem Do Bispo,6880,2993,74,81,839,1424,123,9,282,49,24,5,20,15,9,25,14
PT_111104,Belas,13883,5283,90,159,1241,2473,377,7,695,65,22,9,64,19,19,28,15
PT_111105,Colares,5882,2373,32,70,883,982,161,2,144,17,7,5,25,14,5,17,9
PT_111106,Montelavar,3165,1194,22,34,243,625,40,5,181,14,5,3,6,3,7,2,4
PT_111107,Queluz,23063,9384,113,213,2107,4412,832,8,1312,87,34,15,89,52,27,62,21
PT_111108,Rio De Mouro,30018,11720,143,359,2843,5341,1021,13,1434,149,68,16,140,51,41,77,24
PT_111109,Sintra (Santa Maria E São Miguel),7725,3578,61,111,1129,1504,339,7,290,27,12,3,33,21,14,20,7
PT_111110,São João Das Lampas,6972,2647,55,134,850,1094,174,2,209,24,16,3,16,15,17,26,12
PT_111111,Sintra (São Martinho),4713,1783,25,40,551,807,152,3,111,20,8,2,23,12,10,10,9
PT_111112,Sintra (São Pedro De Penaferrim),7188,3001,33,90,875,1366,204,5,292,40,16,4,24,20,8,20,4
PT_111113,Terrugem,3516,1371,24,35,399,655,84,2,122,14,3,0,16,5,3,6,3
PT_111114,Pêro Pinheiro,3851,1375,15,30,489,595,46,2,142,21,2,2,12,6,2,8,3
PT_111115,Casal De Cambra,7275,2787,47,85,652,1408,170,4,287,35,25,1,25,9,11,16,12
PT_111116,Massamá,18157,7471,76,238,1940,3434,764,3,767,44,23,4,74,40,17,34,13
PT_111117,Monte Abraão,15828,6279,74,166,1628,2715,645,10,771,57,35,10,58,31,24,38,17
PT_111118,Agualva,28118,10618,108,295,2462,5262,872,9,1202,87,40,15,96,46,44,49,31
PT_111119,Cacém,15926,6155,85,147,1251,3031,519,7,834,68,29,4,68,30,26,41,15
PT_111120,Mira-Sintra,5839,2401,32,43,485,1172,159,2,412,29,10,3,20,11,6,10,7
PT_111121,São Marcos,7842,2693,26,82,597,1239,306,0,300,33,15,2,34,22,6,20,11
PT_111201,Santo Quintino,2768,852,20,13,149,346,31,3,228,31,5,0,5,9,4,3,5
PT_111202,Sapataria,1917,652,10,19,127,294,35,0,133,13,1,0,3,9,0,4,4
PT_111203,Sobral De Monte Agraço,2292,1017,16,28,225,401,61,1,222,18,5,1,18,8,0,8,5
PT_111301,A Dos Cunhados,5631,1956,36,70,840,823,66,1,57,8,4,1,16,12,6,11,5
PT_111302,Campelos,2202,718,16,17,394,232,15,2,16,3,5,0,3,4,3,5,3
PT_111303,Carmões,712,301,5,3,70,168,6,0,32,7,0,0,1,3,0,2,4
PT_111304,Carvoeira,1488,531,4,8,146,236,26,0,89,12,0,1,3,3,0,2,1
PT_111305,Dois Portos,2014,747,14,17,170,371,23,1,110,19,3,1,3,6,6,1,2
PT_111306,Freiria,1922,711,13,11,342,282,12,2,21,7,5,3,2,3,3,3,2
PT_111307,Matacães,1012,462,10,16,95,224,20,1,67,11,2,0,9,5,1,1,0
PT_111308,Maxial,2425,757,4,9,212,408,14,0,89,9,8,0,1,1,2,0,0
PT_111309,Monte Redondo,658,301,8,7,61,159,14,0,39,2,3,1,3,0,3,1,0
PT_111310,Ponte Do Rol,1682,709,12,23,253,343,29,1,25,3,6,0,9,3,0,1,1
PT_111311,Ramalhal,2539,1032,13,20,268,514,46,1,123,15,6,1,8,5,3,5,4
PT_111312,Runa,878,404,4,14,83,166,24,1,96,1,2,0,5,4,1,3,0
PT_111313,Torres Vedras (Santa Maria Do Castelo E São Miguel),3973,1538,20,33,351,780,97,0,203,18,5,3,11,3,4,4,6
PT_111314,São Pedro Da Cadeira,3431,1105,16,17,398,539,30,1,52,12,7,0,5,8,8,6,6
PT_111315,Torres Vedras (São Pedro E São Tiago),14361,5685,70,159,1880,2313,395,13,636,48,21,1,64,19,19,42,5
PT_111316,Silveira,5463,2119,36,63,775,926,112,6,113,13,13,6,32,11,6,3,4
PT_111317,Turcifal,2334,870,7,24,203,488,40,0,79,11,3,0,5,4,0,5,1
PT_111318,Ventosa,4408,1583,26,33,610,750,33,2,75,15,7,4,11,5,3,5,4
PT_111319,Outeiro Da Cabeça,948,292,4,2,70,159,9,1,29,7,0,0,2,3,3,2,1
PT_111320,Maceira,1540,519,8,20,126,269,26,1,44,7,2,1,4,2,2,5,2
PT_111401,Alhandra,6453,2958,34,49,374,1369,162,2,860,42,14,0,16,14,4,13,5
PT_111402,Alverca Do Ribatejo,21796,9243,89,226,1420,4520,687,4,1994,103,28,5,66,30,17,37,17
PT_111403,Cachoeiras,616,246,5,9,33,116,4,0,70,4,1,0,1,2,0,0,1
PT_111404,Calhandriz,782,303,5,9,47,147,18,1,65,2,0,1,3,1,2,2,0
PT_111405,Castanheira Do Ribatejo,5962,2280,22,53,346,1140,137,7,469,44,14,2,24,9,4,6,3
PT_111406,Póvoa De Santa Iria,18133,7167,98,198,1435,3496,561,3,1120,74,33,8,48,21,15,35,22
PT_111407,São João Dos Montes,3198,1515,14,35,221,651,86,1,424,46,5,2,13,1,2,7,7
PT_111408,Vialonga,12309,4448,52,124,695,2043,279,3,1029,75,34,4,46,22,11,21,10
PT_111409,Vila Franca De Xira,15816,6401,67,142,1375,3062,443,6,1114,61,19,5,35,30,9,19,14
PT_111410,Sobralinho,3502,1508,20,32,171,798,74,0,377,24,3,0,5,3,0,1,0
PT_111411,Forte Da Casa,9046,3495,43,93,789,1778,238,5,408,42,17,1,28,21,6,19,7
PT_111501,Alfragide,5979,2814,22,105,1065,1057,299,0,166,9,8,1,31,15,5,25,6
PT_111502,Brandoa,13824,5424,77,98,905,2779,225,3,1083,88,28,14,45,28,20,24,7
PT_111503,Buraca,12133,4603,88,118,978,2172,316,6,679,83,28,11,44,29,6,27,18
PT_111504,Damaia,18163,8214,118,180,1801,3925,602,8,1262,83,33,10,67,42,24,36,23
PT_111505,Falagueira,13184,5352,51,100,927,2619,347,8,1076,83,17,8,40,28,11,20,17
PT_111506,Mina,16376,6626,108,144,1594,3045,451,7,1027,73,32,7,49,28,13,27,21
PT_111507,Reboleira,13621,5584,62,128,1443,2518,528,4,691,47,29,7,50,30,18,19,10
PT_111508,Venteira,18898,8041,99,187,2176,3590,631,7,1082,58,31,4,70,40,17,34,15
PT_111509,Alfornelos,8625,3661,35,106,949,1716,375,1,323,32,13,4,40,19,12,25,11
PT_111510,São Brás,13097,5657,100,138,1334,2680,433,5,708,62,30,5,61,29,15,45,12
PT_111511,Venda Nova,9131,3680,57,86,828,1731,252,12,527,67,12,3,39,23,9,24,10
PT_111601,Caneças,8915,3528,77,112,806,1576,219,2,574,49,8,8,40,17,12,16,12
PT_111602,Famões,6778,2929,47,86,700,1493,165,3,294,40,18,1,33,12,7,18,12
PT_111603,Odivelas,44578,18455,254,478,4807,8846,1301,17,2028,160,73,15,151,79,118,85,43
PT_111604,Olival De Basto,5364,2319,32,50,514,1149,110,0,344,37,15,3,24,18,7,10,6
PT_111605,Pontinha,20270,8399,141,179,1702,4321,504,14,1135,137,39,12,69,53,28,34,31
PT_111606,Póvoa De Santo Adrião,12389,5193,68,168,1373,2313,464,12,595,41,18,9,47,26,9,36,14
PT_111607,Ramada,12336,5241,80,170,1351,2367,451,8,578,58,28,3,67,34,10,25,11
PT_120101,Alter Do Chão,2117,699,9,12,226,335,23,0,66,10,4,0,7,4,2,1,0
PT_120102,Chancelaria,516,244,2,3,50,121,1,1,53,6,0,1,2,1,1,0,2
PT_120103,Seda,377,210,1,1,34,68,4,0,96,2,2,0,0,0,1,0,1
PT_120104,Cunheira,398,202,4,0,19,130,6,0,29,10,1,0,1,0,1,1,0
PT_120201,Assunção,1600,668,2,15,162,335,15,0,98,17,2,0,7,15,0,0,0
PT_120202,Esperança,909,278,2,9,81,170,3,0,6,1,1,0,0,1,0,2,2
PT_120203,Mosteiros,427,151,1,0,19,105,7,1,14,2,1,0,0,1,0,0,0
PT_120301,Alcôrrego,386,249,3,7,4,31,3,0,192,4,1,0,2,1,0,1,0
PT_120302,Aldeia Velha,320,205,5,2,21,47,2,0,123,1,1,0,0,1,0,1,1
PT_120303,Avis,1473,757,13,28,112,239,28,0,312,15,1,1,1,5,1,1,0
PT_120304,Benavila,820,441,7,7,49,143,9,0,219,3,1,1,0,0,1,1,0
PT_120305,Ervedal,565,325,3,7,56,81,4,1,158,6,0,0,0,7,0,1,1
PT_120306,Figueira E Barros,301,196,0,2,39,42,2,1,100,7,0,1,1,1,0,0,0
PT_120307,Maranhão,81,22,0,0,0,4,0,0,16,0,0,0,1,1,0,0,0
PT_120308,Valongo,288,203,2,6,51,71,2,0,68,2,0,0,0,1,0,0,0
PT_120401,Nossa Senhora Da Expectação,3054,1091,14,18,169,586,28,1,240,17,2,0,7,5,0,3,1
PT_120402,Nossa Senhora Da Graça Dos Degolados,525,190,1,2,12,107,0,0,60,5,0,0,3,0,0,0,0
PT_120403,São João Baptista,3356,1167,12,18,131,660,24,0,286,24,2,0,4,3,0,1,2
PT_120501,Nossa Senhora Da  Graça De Póvoa E Meadas,606,288,4,4,45,178,3,0,41,9,0,0,0,2,0,2,0
PT_120502,Santa Maria Da Devesa,1569,644,16,16,193,309,43,0,43,8,3,1,1,6,1,2,2
PT_120503,Santiago Maior,381,151,2,6,47,75,8,1,5,2,0,0,1,0,1,2,1
PT_120504,São João Baptista,682,263,8,13,70,144,11,1,12,1,0,0,0,1,0,2,0
PT_120601,Aldeia Da Mata,433,207,3,3,54,106,1,1,25,6,0,0,2,1,1,2,2
PT_120602,Crato E Mártires,1538,592,8,16,119,305,13,0,109,7,2,0,6,4,1,1,1
PT_120603,Flor Da Rosa,294,109,2,5,27,46,3,0,19,1,2,0,2,0,1,0,1
PT_120604,Gáfete,946,395,5,8,73,241,8,1,49,4,2,0,1,0,1,1,1
PT_120605,Monte Da Pedra,321,159,5,4,22,83,3,0,25,12,1,0,1,0,2,0,1
PT_120606,Vale Do Peso,259,127,4,6,26,58,2,0,24,5,0,0,1,0,0,0,1
PT_120701,"Ajuda, Salvador E Santo Ildefonso",1229,379,3,9,83,234,11,0,23,6,3,1,0,3,1,2,0
PT_120702,Alcáçova,2088,520,9,9,122,318,14,0,31,6,0,0,5,3,2,1,0
PT_120703,Assunção,5947,1732,21,41,646,834,74,1,51,22,8,1,13,9,4,4,3
PT_120704,Barbacena,702,199,3,4,27,123,7,0,28,2,0,0,0,1,1,2,1
PT_120705,Caia E São Pedro,3754,1024,10,15,164,720,26,0,59,12,1,2,4,0,3,3,5
PT_120706,Santa Eulália,1162,405,5,5,69,233,4,1,68,9,1,1,1,3,1,2,2
PT_120707,São Brás E São Lourenço,1422,402,8,2,60,295,9,0,16,6,1,0,1,1,1,2,0
PT_120708,São Vicente E Ventosa,671,259,4,2,32,181,0,0,34,5,0,1,0,0,0,0,0
PT_120709,Terrugem,1135,500,7,17,97,271,18,3,62,13,1,1,2,3,1,4,0
PT_120710,Vila Boim,1193,435,2,2,92,272,6,1,37,11,2,0,1,6,0,1,2
PT_120711,Vila Fernando,310,140,3,3,36,86,5,0,1,1,2,0,0,2,0,1,0
PT_120801,Cabeço De Vide,1074,390,4,3,97,211,8,1,51,4,0,2,3,4,0,1,1
PT_120802,Fronteira,2042,948,15,36,275,493,25,0,77,7,0,2,3,8,2,0,5
PT_120803,São Saturnino,309,199,1,4,25,108,2,0,50,4,0,1,3,0,0,1,0
PT_120901,Atalaia,183,110,0,5,16,67,3,0,16,3,0,0,0,0,0,0,0
PT_120902,Belver,917,475,7,9,82,304,12,0,37,6,2,1,4,4,1,2,4
PT_120903,Comenda,945,437,11,10,65,250,3,0,74,15,1,0,2,1,1,1,3
PT_120904,Gavião,1458,573,3,13,121,362,14,0,41,6,3,1,3,5,0,0,1
PT_120905,Margem,963,335,2,6,67,220,2,1,24,8,1,0,0,1,0,0,3
PT_121001,Beirã,536,216,2,8,43,146,5,0,5,1,1,0,2,0,1,0,2
PT_121002,Santa Maria De Marvão,512,177,3,7,57,89,2,0,7,2,1,0,2,1,0,2,4
PT_121003,Santo António Das Areias,1173,442,10,8,101,281,15,2,7,7,0,0,2,3,2,3,1
PT_121004,São Salvador Da Aramenha,1356,453,7,14,184,219,10,0,10,2,0,0,4,1,1,1,0
PT_121101,Assumar,499,217,3,9,27,79,7,0,70,13,4,1,0,1,1,0,2
PT_121102,Monforte,1137,467,2,12,114,244,11,0,65,10,0,0,2,2,2,2,1
PT_121103,Santo Aleixo,745,295,6,2,43,195,3,0,36,6,0,0,0,1,1,2,0
PT_121104,Vaiamonte,558,265,8,1,35,171,6,0,35,6,0,0,0,1,1,0,1
PT_121201,Alpalhão,1361,405,7,3,170,160,8,0,40,8,2,0,3,1,0,2,1
PT_121202,Amieira Do Tejo,312,143,2,0,28,68,3,0,29,8,0,0,2,1,0,0,2
PT_121203,Arez,312,142,5,1,30,86,3,0,11,3,1,0,0,0,0,1,1
PT_121204,Espírito Santo,1904,686,6,27,179,350,22,1,71,13,2,0,5,3,2,5,0
PT_121205,Montalvão,561,261,5,1,49,123,1,0,67,10,1,0,1,1,0,1,1
PT_121206,Nossa Senhora Da Graça,1190,448,9,21,98,213,8,0,75,9,1,1,3,2,1,1,6
PT_121207,Santana,496,280,2,2,22,178,4,2,52,13,1,1,0,1,0,1,1
PT_121208,São Matias,451,210,7,2,49,123,2,1,22,2,1,0,1,0,0,0,0
PT_121209,São Simão,177,109,5,0,20,42,6,0,28,6,0,0,1,0,1,0,0
PT_121210,Tolosa,971,419,14,10,100,227,3,0,39,11,0,0,5,3,0,3,4
PT_121301,Galveias,1271,430,9,11,96,135,17,1,132,16,0,1,0,5,1,3,3
PT_121302,Montargil,2369,1071,10,11,161,301,15,2,503,46,5,0,4,4,0,4,5
PT_121303,Ponte De Sor,7214,2376,34,45,573,1169,79,3,368,47,6,3,22,10,8,5,4
PT_121304,Foros De Arrão,999,391,4,4,27,148,8,0,175,19,2,1,1,1,0,1,0
PT_121305,Longomel,1247,501,5,4,38,300,5,0,119,20,3,0,0,2,0,4,1
PT_121306,Vale De Açor,801,320,4,4,68,109,3,0,122,3,1,2,1,1,1,1,0
PT_121307,Tramaga,1503,580,6,6,39,353,6,1,124,28,2,0,2,4,4,1,4
PT_121401,Alagoa,614,229,1,10,82,112,6,2,4,4,2,0,1,2,2,1,0
PT_121402,Alegrete,1886,648,6,14,218,373,9,1,10,3,1,0,3,1,1,5,3
PT_121403,Carreiras,574,226,5,8,95,96,6,0,6,2,0,0,2,1,0,2,3
PT_121404,Fortios,1581,612,8,18,135,327,23,0,76,10,0,0,3,3,2,4,3
PT_121405,Reguengo,632,252,6,9,102,105,4,1,9,2,4,1,5,1,0,0,3
PT_121406,Ribeira De Nisa,1112,401,8,8,136,211,18,0,8,3,1,0,2,0,1,3,2
PT_121407,São Julião,494,162,5,2,87,50,4,1,3,2,1,0,3,2,0,0,2
PT_121408,São Lourenço,5219,2048,23,60,836,851,98,1,122,11,5,0,17,11,0,8,5
PT_121409,Sé,8248,2935,22,86,671,1695,130,4,247,25,8,2,19,5,4,11,6
PT_121410,Urra,1790,714,8,7,149,458,11,0,52,9,3,0,4,3,3,6,1
PT_121501,Cano,1290,547,7,11,139,279,6,0,81,12,1,0,1,3,2,1,4
PT_121502,Casa Branca,1217,535,11,10,103,244,17,0,134,12,0,0,2,2,0,0,0
PT_121503,Santo Amaro,620,323,4,3,84,170,1,0,46,10,0,0,1,1,0,1,2
PT_121504,Sousel,1762,780,19,41,226,276,20,0,145,27,5,1,7,5,1,5,2
PT_130101,Aboadela,674,208,3,2,133,55,6,1,3,0,0,0,2,0,1,0,2
PT_130102,Aboim,620,243,4,11,113,92,7,1,1,1,1,1,1,3,1,2,4
PT_130103,Ansiães,764,167,4,2,50,86,2,0,15,2,1,0,3,2,0,0,0
PT_130104,Ataíde,903,326,5,5,132,158,7,0,9,1,0,1,5,0,2,0,1
PT_130105,Bustelo,551,158,2,0,89,54,5,0,0,1,1,0,2,0,0,2,2
PT_130106,Canadelo,254,85,1,0,26,1,2,0,2,48,0,1,0,1,2,0,1
PT_130107,Candemil,894,193,2,1,78,92,2,2,6,1,1,1,1,2,1,2,1
PT_130108,Carneiro,285,123,3,0,70,42,1,0,0,2,0,0,0,4,1,0,0
PT_130109,Carvalho De Rei,209,73,0,0,33,35,2,0,1,1,0,0,0,0,0,0,1
PT_130110,Cepelos,1295,642,3,14,172,374,41,0,21,5,1,2,2,2,1,1,3
PT_130111,Chapa,284,64,0,2,29,28,1,0,1,2,0,0,0,0,0,0,1
PT_130112,Fregim,1931,577,4,5,177,350,16,0,10,4,0,1,3,2,0,1,4
PT_130113,Freixo De Baixo,1159,386,5,3,118,244,3,0,2,2,3,0,3,0,0,1,2
PT_130114,Freixo De Cima,1624,609,10,20,293,240,11,1,4,4,1,0,7,4,1,1,12
PT_130115,Fridão,754,299,7,5,77,178,8,4,9,5,0,1,0,1,1,1,2
PT_130116,Gatão,1303,521,4,8,119,336,25,2,9,1,1,0,4,2,3,3,4
PT_130117,Gondar,1563,482,7,6,139,290,19,1,6,3,1,1,1,4,2,1,1
PT_130118,Jazente,650,241,1,2,116,100,10,1,3,2,1,0,3,1,0,0,1
PT_130119,Lomba,918,298,3,5,97,159,13,0,10,3,2,1,1,0,2,0,2
PT_130120,Louredo,543,176,2,4,56,104,3,0,4,1,0,1,0,0,0,0,1
PT_130121,Lufrei,1635,634,10,9,140,427,23,0,9,4,2,0,4,2,0,0,4
PT_130122,Madalena,1307,579,12,10,236,264,28,1,19,2,0,0,3,1,0,1,2
PT_130123,Mancelos,2854,895,8,6,338,499,7,2,17,4,2,0,5,1,1,1,4
PT_130124,Oliveira,739,299,7,5,72,187,4,2,12,7,0,0,0,0,2,0,1
PT_130125,Olo,412,102,1,1,34,54,2,0,7,0,0,1,0,1,0,1,0
PT_130126,Padronelo,795,286,6,3,67,183,5,1,12,2,0,0,1,3,0,0,3
PT_130127,Real,2681,968,11,20,274,592,13,2,33,4,1,3,7,3,0,2,3
PT_130128,Rebordelo,350,110,3,0,41,56,2,0,1,3,0,0,0,2,1,0,1
PT_130129,Salvador Do Monte,993,327,6,12,66,221,5,0,4,3,2,1,0,2,1,1,3
PT_130130,Sanche,519,134,2,4,94,24,3,0,0,2,1,0,2,0,1,0,1
PT_130131,Figueiró (Santa Cristina),1177,314,5,7,173,99,6,0,6,2,4,0,1,2,1,4,4
PT_130132,Figueiró (Santiago),2368,795,15,8,398,309,11,0,31,2,6,1,2,1,3,4,4
PT_130133,Amarante (São Gonçalo),4775,1949,20,23,563,1049,144,0,105,8,2,0,19,6,2,6,2
PT_130134,Gouveia (São Simão),736,207,8,4,92,77,6,2,2,1,2,2,3,0,2,0,6
PT_130135,Telões,3461,1041,13,8,391,502,34,3,54,13,5,0,8,4,1,1,4
PT_130136,Travanca,1969,552,6,6,205,273,6,2,27,7,6,2,3,1,1,1,6
PT_130137,Várzea,436,186,4,1,45,123,1,0,4,2,1,1,0,1,1,1,1
PT_130138,Vila Caiz,2565,831,8,6,202,543,15,0,32,8,3,2,5,3,0,1,3
PT_130139,Vila Chã Do Marão,965,346,6,5,122,183,7,2,3,3,0,3,1,2,1,1,7
PT_130140,Vila Garcia,563,172,2,2,97,60,3,1,7,0,0,0,0,0,0,0,0
PT_130201,Ancede,2026,585,4,6,112,427,8,1,8,4,1,0,6,1,2,0,5
PT_130202,Campelo,2145,602,8,13,244,288,14,1,11,3,3,1,5,4,0,2,5
PT_130203,São Tomé de Covelas,535,201,1,0,35,147,1,0,15,1,0,0,0,1,0,0,0
PT_130204,Frende,705,312,1,9,89,188,4,0,13,4,0,0,4,0,0,0,0
PT_130205,Gestaçô,1315,323,4,3,106,185,3,1,7,4,1,2,0,1,2,1,3
PT_130206,Gove,1661,520,6,7,149,337,2,1,10,2,0,0,4,0,1,0,1
PT_130207,Grilo,525,231,5,8,53,147,1,0,6,3,3,0,2,0,0,0,3
PT_130208,Loivos Do Monte,382,81,1,0,47,25,1,0,0,1,1,0,0,3,1,0,1
PT_130209,Loivos Da Ribeira,465,192,5,2,44,128,1,0,3,4,1,0,2,0,0,0,2
PT_130210,Mesquinhata,262,104,1,0,15,76,0,0,6,1,0,0,1,2,0,0,2
PT_130211,Ovil,817,211,8,3,87,85,5,0,11,3,0,1,3,0,0,0,5
PT_130212,Ribadouro,410,174,4,0,48,104,2,2,10,0,1,1,1,1,0,0,0
PT_130213,Santa Cruz Do Douro,1458,648,6,5,110,505,1,1,4,5,0,0,3,1,2,0,5
PT_130214,Baião (Santa Leocádia),570,225,2,3,76,138,2,0,0,0,0,0,2,0,1,1,0
PT_130215,Santa Marinha Do Zêzere,2289,747,8,10,157,531,5,0,22,6,0,0,0,0,3,0,5
PT_130216,Teixeira,959,123,2,0,55,52,5,0,2,1,1,0,1,0,1,0,3
PT_130217,Teixeiró,350,107,3,3,42,49,1,1,2,1,1,0,0,1,1,0,2
PT_130218,Tresouras,434,164,3,0,84,67,2,0,6,0,0,0,0,0,0,0,2
PT_130219,Valadares,816,150,2,0,61,80,1,0,4,2,0,0,0,0,0,0,0
PT_130220,Viariz,446,85,2,1,28,51,0,0,0,2,0,0,0,0,0,1,0
PT_130301,Aião,654,208,3,4,100,85,3,0,6,2,1,0,1,0,0,0,3
PT_130302,Airães,2126,704,8,8,273,378,8,1,11,5,0,1,2,1,0,1,7
PT_130303,Borba De Godim,1900,653,11,21,346,219,13,4,11,4,2,0,8,1,0,3,10
PT_130304,Caramos,1587,408,6,12,150,187,5,3,19,5,1,0,11,2,1,2,4
PT_130305,Friande,1000,469,2,8,205,208,10,2,7,2,5,0,12,2,2,0,4
PT_130306,Idães,2019,685,7,2,145,460,12,1,31,7,4,2,8,3,1,1,1
PT_130307,Jugueiros,1128,334,3,6,116,156,6,0,25,7,1,0,4,3,1,2,4
PT_130308,Lagares,1878,800,10,7,206,510,8,5,16,15,3,1,11,2,1,3,2
PT_130309,Lordelo,282,101,0,0,31,61,3,0,2,1,0,0,0,0,0,2,1
PT_130310,Macieira Da Lixa,1563,465,8,8,146,251,12,2,25,3,1,1,3,1,2,0,2
PT_130311,Moure,890,301,2,3,114,157,6,0,6,2,0,0,6,0,1,2,2
PT_130312,Pedreira,1229,441,6,2,104,263,8,1,38,5,3,0,6,0,0,1,4
PT_130313,Penacova,821,372,2,2,49,286,7,1,7,4,5,0,2,2,2,0,3
PT_130314,Pinheiro,826,338,7,5,85,210,9,1,6,1,1,2,3,0,0,4,4
PT_130315,Pombeiro De Ribavizela,1582,535,3,6,144,325,15,0,19,7,2,0,5,2,0,2,5
PT_130316,Rande,741,311,2,6,107,162,6,1,20,0,1,0,2,0,0,1,3
PT_130317,Refontoura,1516,452,6,0,160,246,11,0,9,1,4,0,5,1,1,2,6
PT_130318,Regilde,1032,364,0,1,74,255,9,0,10,2,2,1,4,1,2,1,2
PT_130319,Revinhade,497,209,9,0,60,121,4,1,8,2,0,1,0,0,1,1,1
PT_130320,Margaride (Santa Eulália),6692,2498,20,39,985,1124,93,3,148,24,2,4,27,9,6,8,6
PT_130321,Santão,740,316,5,3,166,122,3,1,4,4,2,0,3,1,0,0,2
PT_130323,Vizela (São Jorge),562,244,2,8,75,134,3,0,9,2,4,0,3,0,0,1,3
PT_130324,Sendim,1459,566,11,7,195,298,11,1,11,12,1,0,10,3,1,1,4
PT_130325,Sernande,665,236,1,2,51,160,4,0,9,2,2,0,2,1,1,0,1
PT_130326,Sousa,942,303,3,1,63,208,8,1,2,1,4,3,2,1,0,3,3
PT_130327,Torrados,1819,586,7,6,170,344,12,0,20,4,2,1,11,3,0,3,3
PT_130328,Unhão,810,245,2,1,105,117,4,3,7,1,0,1,2,0,0,0,2
PT_130329,Várzea,2057,666,3,5,255,335,13,0,31,7,3,3,4,3,0,3,1
PT_130330,Varziela,1540,547,5,11,194,294,5,4,19,3,1,1,5,1,0,1,3
PT_130331,Vila Cova Da Lixa,2726,922,17,23,438,370,22,1,17,9,4,1,7,2,2,3,6
PT_130332,Vila Fria,568,235,3,0,78,137,3,0,4,4,0,0,3,1,0,0,2
PT_130333,Vila Verde,663,220,4,3,89,106,6,0,4,5,1,0,0,0,0,1,1
PT_130401,Covelo,1456,670,13,25,181,380,16,1,30,3,4,1,6,1,4,4,1
PT_130402,Fânzeres,16691,6549,73,189,1736,3264,359,7,679,71,31,7,65,15,11,27,15
PT_130403,Foz Do Sousa,5231,2207,40,84,824,995,65,5,121,16,7,4,12,10,5,8,11
PT_130404,Jovim,5592,2196,32,69,646,1121,75,3,169,21,8,2,13,9,6,9,13
PT_130405,Lomba,1544,423,7,5,127,240,7,0,15,5,4,2,5,0,1,3,2
PT_130406,Medas,1917,979,20,19,256,532,29,2,78,11,8,0,6,4,0,5,9
PT_130407,Melres,2954,1234,18,29,376,673,27,1,55,9,4,1,19,8,1,6,7
PT_130408,Rio Tinto,38194,16493,161,481,4725,8102,1031,11,1470,128,46,13,161,41,28,48,47
PT_130409,Gondomar (São Cosme),20938,8823,157,367,2978,3835,492,14,587,82,43,7,125,44,18,42,32
PT_130410,São Pedro Da Cova,14126,5322,77,136,1026,2479,224,4,1149,91,18,8,57,17,7,15,14
