gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD.CDS-PP.PPM,CH,IL,BE,PCP-PEV,L,ADN,PAN,Volt,E,ND,RIR,MAS,MPT,NC,PTP
PT_160121,Miranda,362,118,2,1,33,56,9,5,0,1,1,6,1,0,0,1,0,1,0,1,0
PT_160115,Gondoriz,1103,297,2,2,75,91,95,9,1,7,5,5,1,2,0,1,0,0,0,0,1
PT_160113,Gavieira,447,109,0,1,38,43,9,7,1,1,2,4,0,2,0,0,0,0,0,1,0
PT_160109,Couto,787,290,1,3,96,114,27,21,6,3,5,8,1,0,2,2,0,1,0,0,0
PT_160108,Cendufe,320,142,0,1,28,74,13,4,7,3,3,5,1,0,1,1,1,0,0,0,0
PT_160106,Cabreiro,431,156,0,1,36,76,9,9,4,2,2,7,3,1,0,2,0,1,1,1,1
PT_160105,Cabana Maior,330,100,0,0,10,63,9,9,2,1,2,0,1,1,0,0,2,0,0,0,0
PT_160104,Ázere,268,94,0,2,25,43,9,2,4,0,2,3,1,1,1,1,0,0,0,0,0
PT_160102,Aguiã,783,265,2,3,71,138,16,12,4,5,1,9,2,0,0,1,0,1,0,0,0
PT_160101,Aboim Das Choças,334,155,0,6,60,63,7,6,2,1,1,6,2,0,0,0,1,0,0,0,0
PT_151302,Porto Covo,941,1272,7,20,368,325,130,180,61,76,67,11,14,4,1,3,0,1,0,1,3
PT_151301,Sines,11068,4082,35,53,1402,820,464,352,268,391,173,35,49,10,7,2,5,8,1,5,2
PT_151210,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",32922,14501,106,153,4467,3624,1484,1433,898,1106,699,140,234,35,34,11,20,19,14,13,11
PT_151209,Azeitão (São Lourenço e São Simão),18048,9518,45,80,2854,2391,999,1225,471,681,475,78,131,14,32,7,5,10,7,10,3
PT_151208,Sado,4862,1984,6,13,815,238,255,104,106,331,55,22,18,3,3,1,3,1,6,1,3
PT_151207,Gâmbia - Pontes - Alto Da Guerra,5759,2522,18,32,804,530,282,251,131,263,117,20,44,10,6,2,3,3,1,2,3
PT_151205,Setúbal (São Sebastião),44552,13746,93,135,4838,2480,1878,1064,877,1226,581,144,239,38,46,20,21,17,16,21,12
PT_151103,Quinta Do Conde,24049,9727,65,94,3213,1835,1721,854,480,669,412,102,170,27,29,11,20,6,9,4,6
PT_151102,Sesimbra (Santiago),4201,2710,14,22,886,721,235,287,157,186,105,21,46,6,7,1,3,3,3,4,3
PT_151101,Sesimbra (Castelo),17958,9663,76,103,3171,2309,1013,1027,480,640,475,120,152,18,20,9,11,11,11,10,7
PT_151007,"Seixal, Arrentela e Aldeia de Paio Pires",39952,15776,141,194,5444,2488,1920,1408,875,2039,711,150,237,38,32,28,19,17,15,13,7
PT_151006,Fernão Ferro,19875,8901,72,115,2934,1918,1317,952,414,500,346,94,119,21,21,19,18,9,13,6,13
PT_151005,Corroios,43431,17779,163,155,6207,3626,2057,1638,955,1476,841,178,301,33,38,23,21,17,21,13,16
PT_151002,Amora,42257,16424,122,154,6052,3061,2085,1308,797,1558,669,161,274,40,33,19,23,17,17,20,14
PT_150913,São Domingos e Vale de Água,1077,506,6,12,177,74,49,45,18,98,14,4,3,0,0,1,2,1,1,1,0
PT_150912,"Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra",6661,2918,18,47,1038,693,226,272,149,301,107,30,21,3,2,0,3,3,2,2,1
PT_150910,São Francisco Da Serra,625,336,2,1,100,84,20,35,19,47,13,5,6,3,0,0,0,1,0,0,0
PT_150907,Santo André,9093,4191,22,50,1397,975,523,316,253,299,190,43,77,14,8,7,5,4,5,3,0
PT_150904,Ermidas-Sado,1721,718,4,10,238,148,84,24,40,129,17,7,8,1,3,1,1,1,1,1,0
PT_150903,Cercal,2597,1431,6,16,543,279,151,132,67,151,49,11,17,0,0,0,1,3,2,3,0
PT_150902,Alvalade,1506,641,5,4,195,116,72,32,26,157,13,7,5,0,2,1,5,0,0,1,0
PT_150901,Abela,713,413,4,4,145,80,24,18,14,102,6,8,5,1,1,0,0,0,0,0,1
PT_150806,Poceirão e Marateca,7133,2347,19,29,722,514,479,161,79,184,78,28,24,6,8,3,1,4,2,5,1
PT_150804,Quinta Do Anjo,12022,4817,30,56,1460,1046,638,488,286,404,229,46,86,9,13,5,8,4,5,2,2
PT_150803,Pinhal Novo,23528,9252,77,94,3049,1614,1161,886,615,850,512,106,158,35,16,12,14,15,9,17,12
PT_150802,Palmela,16021,7098,44,82,2146,1760,823,703,435,500,364,71,105,16,15,6,10,4,3,7,4
PT_150711,Pegões,2820,1251,9,17,363,328,260,104,42,59,29,18,12,0,1,2,1,3,1,2,0
PT_150710,Montijo e Afonsoeiro,33298,12235,55,128,3824,2852,1735,1424,557,651,553,136,185,36,36,6,16,12,12,13,4
PT_150709,Atalaia e Alto-Estanqueiro-Jardia,4519,1798,15,11,584,372,245,261,79,91,59,27,26,7,3,3,4,5,2,1,3
PT_150704,Sarilhos Grandes,2668,1170,7,8,388,219,211,87,47,128,44,7,10,3,3,3,1,0,1,0,3
PT_150701,Canha,1145,572,8,10,208,139,81,44,14,36,12,9,7,1,1,1,1,0,0,0,0
PT_150608,Gaio-Rosário e Sarilhos Pequenos,2061,1074,3,13,408,144,106,82,38,210,38,8,14,2,4,1,1,2,0,0,0
PT_150607,Baixa da Banheira e Vale da Amoreira,26768,8020,67,53,3253,883,1112,312,481,1331,213,72,143,17,17,11,8,16,14,10,7
PT_150603,Moita,16122,6387,62,56,2227,1039,912,473,360,841,203,61,86,16,17,11,7,5,4,4,3
PT_150601,Alhos Vedros,13969,5482,55,57,1888,684,806,330,415,810,216,53,86,13,19,5,12,9,9,12,3
PT_150506,Grândola e Santa Margarida da Serra,8844,4250,20,45,1427,879,430,344,212,608,170,34,41,5,7,6,7,2,6,4,3
PT_150505,Carvalhal,1112,683,2,13,145,233,76,109,25,37,19,9,8,3,1,1,0,0,0,1,1
PT_150503,Melides,1322,1179,9,13,362,280,123,132,58,113,60,12,11,3,2,0,1,0,0,0,0
PT_150501,Azinheira Dos Barros E São Mamede Do Sádão,490,297,2,1,149,36,28,10,19,40,5,1,0,0,4,0,0,2,0,0,0
PT_150411,Palhais e Coina,3251,1577,15,18,507,260,185,140,84,242,61,15,29,5,2,1,3,3,0,5,2
PT_150410,Barreiro e Lavradio,19001,8139,76,72,3073,1183,814,566,519,1166,378,64,139,20,15,16,8,9,6,9,6
PT_150409,"Alto do Seixalinho, Santo André e Verderena",35604,14585,104,137,5951,1910,1578,865,862,2065,596,125,212,33,37,21,22,20,19,11,17
PT_150407,Santo António Da Charneca,10091,4436,44,43,1674,750,581,308,226,490,178,28,54,15,15,2,8,6,4,6,4
PT_150315,Laranjeiro e Feijó,33915,12435,98,101,4665,2191,1384,977,742,1224,605,99,217,35,26,14,15,8,14,11,9
PT_150314,Charneca de Caparica e Sobreda,40875,20793,135,203,6445,5088,2056,2675,1014,1309,1138,203,325,58,52,20,18,17,12,14,11
PT_150313,Caparica e Trafaria,22103,8646,61,79,3245,1515,1033,667,486,812,394,92,157,17,12,19,11,8,16,14,8
PT_150312,"Almada, Cova da Piedade, Pragal e Cacilhas",41689,18923,123,177,6535,3591,1602,1560,1390,2063,1247,179,293,44,32,13,18,17,20,12,7
PT_150303,Costa Da Caparica,12274,6825,45,50,2190,1768,737,609,374,454,335,64,132,18,9,11,4,3,7,9,6
PT_150203,São Francisco,1999,983,5,14,271,275,115,157,33,50,34,8,16,2,1,1,1,0,0,0,0
PT_150202,Samouco,2767,1365,14,17,405,212,229,144,61,154,85,15,17,7,1,0,1,2,0,1,0
PT_150201,Alcochete,10796,5377,36,56,1643,1289,573,731,283,351,243,45,71,23,6,5,4,4,5,5,4
PT_150107,Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana,6897,3504,29,35,1249,697,306,275,153,557,116,30,24,6,7,2,3,6,5,3,1
PT_150106,Comporta,973,1429,7,13,301,496,121,235,64,85,64,15,21,1,1,0,0,1,1,0,3
PT_150105,São Martinho,327,214,3,5,83,20,7,2,3,80,5,3,1,1,1,0,0,0,0,0,0
PT_150104,Torrão,1686,774,11,12,371,63,95,28,36,118,19,10,4,0,1,1,1,1,2,1,0
PT_142122,Rio de Couros e Casal dos Bernardos,2485,977,13,14,150,532,105,69,20,6,16,31,7,3,2,3,0,4,1,0,1
PT_142121,Matas e Cercal,1596,786,9,13,104,429,99,57,14,7,10,25,5,2,0,3,0,3,0,4,2
PT_142120,Gondemaria e Olival,2741,1170,8,23,209,541,180,91,23,19,26,26,7,2,5,1,2,5,0,1,1
PT_142119,"Freixianda, Ribeira do Farrio e Formigais",3174,1376,16,21,162,761,233,73,19,10,24,34,4,2,2,3,2,3,2,1,4
PT_142115,Nossa Senhora da Piedade,6228,2456,27,32,617,932,319,194,83,49,116,33,21,6,7,7,7,1,0,4,1
PT_142114,Urqueira,1514,563,6,7,115,237,91,49,10,14,10,14,3,1,2,1,1,1,0,0,1
PT_142113,Seiça,1758,773,7,16,243,300,86,45,20,9,21,12,4,2,0,2,2,0,0,3,1
PT_142111,Nossa Senhora das Misericórdias,4286,2017,18,32,354,924,293,163,47,27,52,53,22,10,6,5,4,2,2,1,2
PT_142106,Fátima,10853,5874,51,92,861,2890,908,541,110,49,136,99,56,9,23,12,12,1,14,7,3
PT_142105,Espite,967,305,4,12,68,119,61,16,3,0,10,3,4,0,0,2,0,1,0,1,1
PT_142104,Caxarias,1889,771,5,8,203,306,100,67,17,9,27,15,7,3,0,0,1,0,1,1,1
PT_142102,Atouguia,2042,939,10,15,129,472,129,76,25,14,17,29,9,6,0,3,3,1,0,1,0
PT_142101,Alburitel,877,521,6,9,144,198,56,38,23,4,19,9,7,0,1,0,2,2,1,0,2
PT_142006,Vila Nova da Barquinha,3257,1427,12,22,477,312,237,128,65,67,48,17,23,6,1,3,2,0,2,3,2
PT_142003,Tancos,193,151,0,2,79,25,20,4,5,8,5,1,0,0,2,0,0,0,0,0,0
PT_142002,Praia Do Ribatejo,1309,644,7,10,245,160,95,41,17,21,15,13,6,2,1,2,5,2,0,1,1
PT_142001,Atalaia,1661,694,8,7,251,150,97,53,35,48,23,8,6,2,0,1,1,3,0,1,0
PT_141921,"Torres Novas (São Pedro), Lapas e Ribeira Branca",7208,2871,23,66,1076,691,245,193,172,177,108,36,40,4,7,4,6,6,8,4,5
PT_141920,"Torres Novas (Santa Maria, Salvador e Santiago)",6931,3420,24,41,1065,1002,344,315,217,157,134,43,38,9,8,4,5,3,5,3,3
PT_141919,Olaia e Paço,1996,1061,6,22,402,231,130,68,64,59,42,10,16,5,0,1,2,0,1,2,0
PT_141918,"Brogueira, Parceiros de Igreja e Alcorochel",2379,1045,11,13,420,271,91,70,54,56,19,16,5,6,4,0,2,1,2,0,4
PT_141917,Meia Via,1391,570,4,20,199,115,85,44,34,24,21,8,8,0,2,0,3,1,0,2,0
PT_141916,Zibreira,825,409,6,6,167,107,37,22,15,27,11,6,2,0,1,1,0,1,0,0,0
PT_141910,Riachos,4432,1831,13,22,671,418,218,125,133,103,65,22,21,1,4,1,6,3,2,2,1
PT_141909,Pedrógão,1718,894,11,14,355,232,91,60,45,44,25,6,3,0,1,0,0,3,0,2,2
PT_141904,Chancelaria,1398,803,9,22,270,260,101,46,25,18,21,9,7,3,1,1,2,2,2,2,2
PT_141902,Assentiz,2410,1384,13,25,552,391,129,84,70,38,26,25,12,4,1,5,4,3,0,2,0
PT_141821,Tomar (São João Baptista) e Santa Maria dos Olivais,15236,6612,59,84,2165,1969,655,624,309,229,257,72,76,43,18,22,7,7,5,7,4
PT_141820,Serra e Junceira,1666,1370,12,22,375,555,157,103,36,25,34,25,7,5,3,2,1,0,4,1,3
PT_141819,Madalena e Beselga,3220,1687,12,19,612,419,202,123,84,72,61,25,24,12,3,1,4,5,3,3,3
PT_141818,Casais e Alviobeira,2421,1276,27,16,425,417,139,97,58,20,27,27,9,2,2,2,0,4,2,2,0
PT_141817,Além da Ribeira e Pedreira,1052,487,6,11,188,137,47,25,20,19,11,10,4,4,1,0,1,2,1,0,0
PT_141814,Sabacheira,850,411,4,3,176,110,49,22,17,9,7,8,1,2,1,2,0,0,0,0,0
PT_141813,São Pedro De Tomar,2438,1057,12,20,341,369,121,56,39,33,26,22,5,5,2,2,1,0,2,0,1
PT_141809,Paialvo,2019,847,10,10,309,199,137,50,25,44,29,10,8,7,0,2,3,0,1,2,1
PT_141808,Olalhas,1165,732,10,14,159,316,68,58,23,10,29,14,17,0,6,1,3,1,0,1,2
PT_141804,Carregueiros,937,460,6,5,151,150,47,32,17,16,20,7,3,2,0,1,1,2,0,0,0
PT_141802,Asseiceira,2343,1113,11,16,471,206,155,76,59,30,44,16,11,5,1,3,3,3,2,1,0
PT_141704,Valhascos,317,258,3,2,98,67,20,17,21,14,8,3,0,1,2,0,0,1,1,0,0
PT_141703,Sardoal,1927,1325,22,23,493,354,163,81,45,42,49,17,15,2,8,1,2,5,2,1,0
PT_141702,Santiago De Montalegre,233,240,1,3,72,100,23,12,8,4,6,4,3,0,3,0,0,1,0,0,0
PT_141701,Alcaravela,680,485,2,8,131,222,45,14,15,14,11,13,0,2,4,0,1,0,1,1,1
PT_141634,São Vicente do Paul e Vale de Figueira,2234,1007,5,14,379,269,115,74,30,58,27,12,12,0,2,2,1,4,1,1,1
PT_141633,Cidade de Santarém,25422,11449,71,127,3187,3743,1181,1419,459,426,472,121,134,30,31,12,8,6,9,9,4
PT_141632,Romeira e Várzea,2200,1028,7,11,308,345,128,95,45,27,33,11,10,0,2,4,1,1,0,0,0
PT_141631,Casével e Vaqueiros,946,467,1,5,157,122,70,36,27,17,17,9,4,0,0,0,1,1,0,0,0
PT_141630,Azoia de Cima e Tremês,2006,827,13,12,324,229,103,53,27,24,14,13,8,2,0,2,1,0,1,0,1
PT_141629,"Achete, Azoia de Baixo e Póvoa de Santarém",2258,1052,11,19,346,350,101,85,33,46,36,9,10,1,4,1,0,0,0,0,0
PT_141628,Gançaria,447,210,1,8,54,95,12,18,3,1,7,5,1,2,1,0,1,0,1,0,0
PT_141625,Vale De Santarém,2382,973,5,8,350,267,126,66,34,68,21,11,2,3,3,4,1,3,1,0,0
PT_141616,Póvoa Da Isenta,865,403,3,4,146,101,48,39,10,29,13,2,4,1,3,0,0,0,0,0,0
PT_141614,Pernes,1278,615,3,9,223,172,59,34,16,61,21,2,7,0,0,2,3,1,0,1,1
PT_141613,Moçarria,916,451,3,7,178,109,41,34,25,24,16,3,5,0,0,1,2,1,1,1,0
PT_141608,Arneiro Das Milhariças,686,339,7,3,152,96,27,9,9,18,1,4,4,1,2,3,1,1,1,0,0
PT_141607,Amiais De Baixo,1413,705,4,11,341,184,38,44,16,33,19,5,3,1,3,0,3,0,0,0,0
PT_141606,Almoster,1450,721,7,5,267,185,73,66,25,42,32,6,5,2,2,0,2,1,1,0,0
PT_141605,Alcanhões,1238,577,7,4,195,156,72,32,21,62,10,6,5,4,0,1,1,0,0,0,1
PT_141604,Alcanede,3603,1514,26,24,353,683,171,98,38,26,28,35,8,3,4,1,4,4,3,4,1
PT_141602,Abrã,867,421,3,11,144,141,45,20,14,12,14,6,1,5,3,0,1,0,0,0,1
PT_141601,Abitureiras,787,396,5,3,159,130,29,31,12,11,12,3,1,0,0,0,0,0,0,0,0
PT_141508,Salvaterra de Magos e Foros de Salvaterra,9443,3279,26,47,974,872,508,318,145,172,91,43,42,8,10,3,11,4,3,1,1
PT_141507,Glória do Ribatejo e Granho,3406,1019,12,17,468,111,141,50,68,79,38,12,6,1,8,2,2,2,1,1,0
PT_141503,Muge,1043,447,7,6,231,75,53,22,15,19,8,8,3,0,0,0,0,0,0,0,0
PT_141502,Marinhais,5760,2201,18,28,732,600,321,149,90,99,78,33,28,5,9,2,1,2,2,2,2
PT_141418,São João da Ribeira e Ribeira de São João,1139,603,5,15,166,170,87,66,30,15,23,10,10,2,1,1,0,1,0,0,1
PT_141417,Outeiro da Cortiçada e Arruda dos Pisões,901,515,0,7,146,212,57,38,9,12,16,7,6,1,1,0,2,0,0,1,0
PT_141416,Marmeleira e Assentiz,723,469,3,4,166,107,33,19,29,31,24,4,7,4,2,2,2,30,2,0,0
PT_141415,Azambujeira e Malaqueijo,707,354,8,2,121,102,49,23,13,12,8,10,1,3,1,1,0,0,0,0,0
PT_141411,São Sebastião,435,198,1,2,59,77,22,17,3,2,5,4,5,0,0,0,1,0,0,0,0
PT_141410,Asseiceira,912,377,5,5,133,105,52,34,10,10,11,3,6,1,0,1,0,0,0,0,1
PT_141408,Rio Maior,10293,4063,31,63,1218,1525,480,306,120,72,107,59,35,6,10,4,6,6,5,7,3
PT_141405,Fráguas,752,388,6,10,146,126,38,21,10,6,9,6,4,3,1,0,0,0,1,1,0
PT_141402,Arrouquelas,511,297,1,3,129,77,23,21,9,13,14,2,1,0,0,0,3,1,0,0,0
PT_141401,Alcobertas,1460,842,14,15,157,412,92,71,19,8,16,24,4,2,1,0,2,0,5,0,0
PT_141309,"Mação, Penhascoso e Aboboreira",2849,2019,23,35,732,631,207,122,77,57,44,31,19,13,6,4,7,3,3,3,2
PT_141307,Ortiga,445,362,5,8,151,84,54,12,15,19,8,0,2,0,2,0,0,2,0,0,0
PT_141305,Envendos,736,575,6,9,241,160,61,24,25,16,12,13,3,2,0,1,1,0,1,0,0
PT_141304,Carvoeiro,449,279,4,4,89,103,39,15,5,6,7,6,0,0,0,0,1,0,0,0,0
PT_141303,Cardigos,822,742,9,18,172,331,96,46,21,9,9,15,5,0,1,2,4,3,1,0,0
PT_141302,Amêndoa,378,310,4,3,89,141,24,12,9,5,6,7,4,0,1,0,3,0,2,0,0
PT_141203,Pombalinho,355,201,1,0,96,31,20,12,11,21,2,2,3,0,1,0,1,0,0,0,0
PT_141202,Golegã,3151,1305,8,14,437,395,172,101,41,48,42,20,13,4,1,1,2,2,0,3,1
PT_141201,Azinhaga,1249,539,5,9,224,118,49,29,16,68,13,2,1,0,1,1,2,0,1,0,0
PT_141111,Areias e Pias,1365,888,15,13,232,374,83,55,22,20,28,24,8,3,0,2,2,3,3,1,0
PT_141110,Nossa Senhora do Pranto,862,513,4,7,176,185,46,39,22,10,6,5,8,0,2,1,0,1,1,0,0
PT_141107,Igreja Nova Do Sobral,524,378,0,9,104,163,54,14,12,6,4,4,1,3,3,0,0,0,1,0,0
PT_141106,Ferreira Do Zêzere,1961,1426,17,22,395,524,143,132,46,42,40,21,25,4,4,3,1,3,4,0,0
PT_141104,Chãos,437,297,4,6,67,117,37,18,13,10,13,2,7,1,0,1,0,0,1,0,0
PT_141103,Beco,706,355,5,7,111,126,46,22,10,5,9,5,1,1,1,1,2,2,0,1,0
PT_141101,Águas Belas,1009,691,4,16,239,230,82,49,15,13,17,9,8,1,2,0,2,3,0,1,0
PT_141002,Nossa Senhora de Fátima,10315,4094,31,54,1268,1082,674,412,198,123,134,35,36,9,8,6,9,2,4,7,2
PT_141001,São João Baptista,6444,2795,22,35,1010,652,389,215,136,124,115,40,33,6,8,0,3,1,2,4,0
PT_140909,"Coruche, Fajarda e Erra",9457,3737,24,41,1409,934,500,250,111,279,97,35,20,4,13,6,6,4,0,2,2
PT_140908,Santana Do Mato,818,313,4,5,124,75,52,13,6,22,7,2,1,0,1,0,0,1,0,0,0
PT_140907,Biscainho,832,406,0,2,114,144,64,22,14,17,13,12,1,0,1,0,1,0,1,0,0
PT_140905,Branca,1174,547,3,8,239,128,68,29,12,32,10,3,5,1,2,2,3,1,1,0,0
PT_140903,São José da Lamarosa,1272,491,4,3,238,91,63,26,14,22,11,7,2,1,3,3,1,0,0,1,1
PT_140902,Couço,2029,1145,10,14,404,124,106,34,33,382,15,5,8,1,2,1,2,0,2,2,0
PT_140803,Santa Margarida Da Coutada,1426,717,6,10,283,124,124,50,20,49,18,11,14,1,3,0,0,3,0,1,0
PT_140802,Montalvo,1057,484,4,16,190,96,70,28,14,42,12,3,3,0,1,1,3,0,0,1,0
PT_140801,Constância,872,532,6,10,145,143,76,36,33,37,25,4,10,0,3,0,1,0,1,1,1
PT_140709,Parreira e Chouto,1067,322,2,5,138,94,31,21,4,10,6,6,2,0,1,1,0,1,0,0,0
PT_140708,Chamusca e Pinheiro Grande,3264,1424,13,18,492,369,175,97,51,133,37,19,9,3,3,1,1,0,1,2,0
PT_140707,Carregueira,1552,707,8,6,289,122,124,49,27,47,13,4,7,1,3,3,1,1,0,1,1
PT_140705,Vale De Cavalos,782,382,4,5,169,44,26,18,10,82,8,5,3,0,2,2,2,1,0,0,1
PT_140704,Ulme,881,332,0,0,177,64,41,7,7,15,8,7,3,0,0,1,1,0,0,0,1
PT_140610,Ereira e Lapa,1625,755,3,5,287,182,83,48,39,52,28,5,13,4,1,0,2,2,1,0,0
PT_140609,Cartaxo e Vale da Pinta,10810,4307,38,43,1344,1265,485,407,190,175,206,48,55,12,3,10,4,7,4,6,5
PT_140608,Vale Da Pedra,1451,596,7,8,208,128,101,37,19,37,23,8,10,0,3,3,3,0,0,0,1
PT_140607,Vila Chã De Ourique,2318,960,10,14,371,267,96,71,35,33,28,15,13,1,2,1,0,1,0,0,2
PT_140605,Valada,589,367,6,7,140,65,32,40,11,30,19,5,8,1,0,0,2,0,1,0,0
PT_140604,Pontével,3974,1583,13,20,609,340,242,116,65,78,49,21,14,5,3,0,0,1,4,3,0
PT_140504,Barrosa,547,220,0,5,81,34,24,18,12,33,9,2,0,0,2,0,0,0,0,0,0
PT_140503,Santo Estêvão,1722,1105,4,12,225,431,179,151,19,36,29,10,1,4,2,0,1,1,0,0,0
PT_140502,Samora Correia,14733,4974,36,54,1538,1152,909,475,170,327,135,67,56,11,19,5,8,5,2,2,3
PT_140501,Benavente,7881,2983,19,57,833,839,407,262,119,239,110,41,27,8,3,5,6,2,3,3,0
PT_140401,Alpiarça,6301,2554,24,46,925,405,272,139,105,522,54,20,22,4,2,3,1,3,5,1,1
PT_140304,Raposa,471,260,5,3,105,65,36,16,13,4,7,3,1,0,0,0,0,0,1,1,0
PT_140303,Fazendas de Almeirim,5834,1622,12,21,662,390,215,100,55,79,35,19,12,8,2,3,2,1,3,3,0
PT_140302,Benfica Do Ribatejo,2612,932,2,7,414,166,129,47,27,80,28,10,6,2,5,0,3,3,2,1,0
PT_140301,Almeirim,10743,3737,25,49,1263,997,522,364,131,154,113,43,40,12,4,3,4,1,3,5,4
PT_140212,"Malhou, Louriceira e Espinheiro",1512,733,6,20,288,165,92,58,33,38,12,7,4,1,1,2,3,0,3,0,0
PT_140211,Alcanena e Vila Moreira,4199,1600,8,21,539,430,177,131,68,114,43,20,21,7,3,4,3,3,4,3,1
PT_140209,Serra De Santo António,673,301,6,6,53,144,32,30,6,5,10,4,1,0,1,0,1,0,0,1,1
PT_140208,Monsanto,714,298,2,4,106,75,46,33,7,8,4,7,2,1,1,1,0,0,1,0,0
PT_140207,Moitas Venda,808,376,7,17,83,154,49,19,14,8,10,4,4,2,1,0,2,2,0,0,0
PT_140206,Minde,2619,1240,7,14,267,498,164,136,25,33,39,23,18,4,4,1,3,1,1,1,1
PT_140202,Bugalhos,915,319,2,7,134,80,34,24,12,9,7,6,2,1,1,0,0,0,0,0,0
PT_140124,São Miguel do Rio Torto e Rossio ao Sul do Tejo,3809,1576,15,17,672,336,205,107,66,65,40,24,12,1,4,3,1,4,2,1,1
PT_140123,São Facundo e Vale das Mós,1105,693,11,14,365,80,66,28,48,48,11,6,5,1,0,1,2,5,1,0,1
PT_140122,Alvega e Concavada,1644,912,12,9,430,145,138,25,39,50,28,9,15,2,1,1,3,1,1,1,2
PT_140121,Aldeia do Mato e Souto,660,668,11,7,147,303,62,46,25,13,21,15,6,2,3,2,1,0,2,2,0
PT_140120,Abrantes (São Vicente e São João) e Alferrarede,14069,6209,61,89,2035,1704,810,559,279,202,231,95,76,22,10,3,10,6,8,7,2
PT_140119,Carvalhal,536,392,3,2,148,118,57,18,9,7,14,4,4,2,1,2,0,1,1,1,0
PT_140118,Fontes,454,392,5,3,123,120,64,37,7,5,7,12,3,1,0,1,1,1,1,0,1
PT_140115,Tramagal,2661,1201,15,15,531,227,110,72,67,89,40,11,10,3,1,3,3,1,2,1,0
PT_140108,Rio De Moinhos,916,461,2,6,175,106,69,33,18,15,15,8,4,1,2,2,1,1,3,0,0
PT_140107,Pego,1951,764,9,16,343,129,103,39,47,30,24,9,9,1,2,0,0,0,2,0,1
PT_140106,Mouriscas,1374,911,8,20,343,208,120,62,40,42,24,16,18,1,0,2,3,2,1,1,0
PT_140105,Martinchel,468,331,1,4,95,107,46,44,8,8,10,7,0,0,0,1,0,0,0,0,0
PT_140104,Bemposta,1360,661,9,6,315,125,75,28,30,26,15,13,9,1,2,3,2,0,0,2,0
PT_131811,Coronado (São Romão e São Mamede),8209,3073,18,38,1086,960,303,274,133,50,94,36,37,10,6,8,8,7,3,2,0
PT_131810,Bougado (São Martinho e Santiago),18550,7860,52,95,2404,3350,644,586,189,120,172,116,66,12,12,15,9,4,3,9,2
PT_131809,Alvarelhos e Guidões,4283,1719,6,22,544,738,132,121,39,31,27,26,12,3,3,3,4,3,1,2,2
PT_131808,Muro,1623,808,8,9,217,376,60,65,12,10,16,13,13,3,1,2,1,0,0,2,0
PT_131806,Covelas,1290,626,3,11,166,315,38,42,10,5,10,13,5,1,3,2,0,0,0,2,0
PT_131731,Serzedo e Perosinho,12622,4933,35,55,1734,1555,424,463,205,105,159,86,75,2,11,3,2,7,5,6,1
PT_131730,Santa Marinha e São Pedro da Afurada,29688,12329,81,118,4380,3292,938,1341,721,465,558,123,204,21,14,19,13,16,11,11,3
PT_131729,"Sandim, Olival, Lever e Crestuma",14846,6721,47,108,2326,2374,541,514,234,129,174,116,75,10,11,18,8,9,7,12,8
PT_131728,Pedroso e Seixezelo,18266,7230,53,64,2615,2176,644,691,346,158,229,87,95,15,11,8,12,6,5,12,3
PT_131727,Mafamude e Vilar do Paraíso,45582,20475,112,211,6641,6131,1531,2172,1226,740,987,211,288,58,39,27,29,19,13,29,11
PT_131726,Gulpilhares e Valadares,19624,8343,41,89,2621,2508,662,1003,422,325,357,109,104,23,23,13,7,9,11,14,2
PT_131725,Grijó e Sermonde,10581,4144,22,48,1389,1403,310,374,186,112,122,61,68,17,7,3,6,6,2,7,1
PT_131723,Vilar De Andorinho,15251,5432,62,57,2170,1285,549,378,367,185,164,50,102,14,7,3,14,5,8,8,4
PT_131717,São Félix Da Marinha,11725,5698,40,56,1764,1938,414,722,216,139,212,69,70,14,9,6,7,8,7,4,3
PT_131712,Oliveira Do Douro,20011,8113,51,86,3129,1996,757,715,440,317,296,98,129,20,22,4,18,15,8,7,5
PT_131709,Madalena,9478,4075,25,52,1322,1160,281,547,208,144,176,55,71,7,5,1,5,2,2,12,0
PT_131704,Canidelo,24649,10830,84,117,4060,2759,794,1186,635,329,481,108,165,23,23,9,19,10,7,17,4
PT_131703,Canelas,11975,4593,36,63,1714,1203,399,420,267,110,187,64,55,9,19,7,13,6,5,13,3
PT_131702,Avintes,9762,4040,32,31,1800,923,287,281,192,198,150,48,56,2,11,6,9,4,3,4,3
PT_131701,Arcozelo,13414,5630,32,71,1603,2061,395,689,213,145,234,67,74,7,13,8,4,4,2,4,4
PT_131637,Vilar e Mosteiró,2109,1023,6,15,385,340,88,65,36,15,31,14,17,0,3,0,2,3,0,3,0
PT_131636,Touguinha e Touguinhó,3096,1273,13,15,344,489,135,125,42,26,36,21,11,5,1,4,4,2,0,0,0
PT_131635,Rio Mau e Arcos,2441,1077,8,21,225,515,109,86,21,20,28,29,6,1,2,4,1,1,0,0,0
PT_131634,Retorta e Tougues,1902,872,3,15,297,299,76,72,26,23,24,23,6,0,0,3,3,0,0,2,0
