gisco_id,name,registered,turnout,invalid,blank,SPD,CDU,FDP,DIE LINKE,GRÜNE,CSU,NPD,REP,FAMILIE,Die Tierschutzpartei,PBC,MLPD,BüSo,BP,Volksabstimmung,ZENTRUM,ADM,DKP,DIE VIOLETTEN,ödp,PIRATEN,RRP,Freie Union,Übrige
DE_05554028,Heiden,6335,4097,39,0,924,2350,284,176,298,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05554032,Isselburg,8013,4788,52,0,1840,2066,331,209,263,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05554036,Legden,5195,3171,50,0,716,1624,445,123,191,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05554040,Raesfeld,8646,5738,70,0,1099,3407,457,300,365,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05554044,Reken,10954,6608,76,0,1322,3825,573,362,387,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05554048,Rhede,14568,9314,94,0,2410,4895,614,319,929,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05554052,Schöppingen,4843,2967,63,0,608,1466,491,122,175,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05554056,Stadtlohn,15296,10023,128,0,2148,5551,1200,461,459,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05554060,Südlohn,6651,4185,41,0,764,2591,381,173,209,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05554064,Velen,9859,6008,82,0,1242,3484,487,275,384,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05554068,Vreden,16841,10819,120,0,2374,6257,1012,384,598,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05554999,Briefwahl für mehrere Gemeinden,0,37385,307,0,8579,19626,4350,1474,2858,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05558004,Ascheberg,11675,6655,77,0,1625,3590,626,327,352,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05558008,Billerbeck,8986,5189,44,0,1349,2619,474,239,442,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05558012,Coesfeld,28793,16250,149,0,4412,7832,1550,988,1222,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05558016,Dülmen,35984,21068,198,0,6440,9834,2067,1323,1028,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05558020,Havixbeck,8838,5384,45,0,1564,2353,431,287,681,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05558024,Lüdinghausen,18530,10307,83,0,2671,5084,978,565,853,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05558028,Nordkirchen,7749,4839,57,0,1359,2431,424,235,290,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05558032,Nottuln,15275,8799,71,0,2381,4299,810,493,683,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05558036,Olfen,9740,5757,70,0,1427,2908,515,461,312,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05558040,Rosendahl,8306,5312,57,0,1003,3113,603,227,281,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05558044,Senden,15742,9627,110,0,2474,4822,925,454,765,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05558999,Briefwahl für mehrere Gemeinden,0,31543,258,0,7062,16826,3425,1358,2453,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05562004,Castrop-Rauxel,59593,33837,541,0,15947,9080,2333,3474,1791,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
DE_05562008,Datteln,27237,13486,214,0,5455,4109,995,1478,950,0,271,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
DE_05562012,Dorsten,61782,36770,451,0,12670,14713,2724,3310,2247,0,517,0,0,0,0,37,0,0,0,0,0,0,0,101,0,0,0,0
DE_05562014,Gladbeck,56000,30937,429,0,14622,8447,1658,3302,1659,0,644,0,0,0,0,63,0,0,0,0,0,0,0,113,0,0,0,0
DE_05562016,Haltern am See,30612,17871,211,0,5623,7500,1655,1065,1648,0,160,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
DE_05562020,Herten,47168,26450,426,0,12150,7240,1662,3091,1310,0,516,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
DE_05562024,Marl,67328,36712,481,0,17478,9855,2553,3912,1674,0,700,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
DE_05562028,Oer-Erkenschwick,22654,11467,170,0,4840,3128,821,1495,771,0,237,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
DE_05562032,Recklinghausen,91535,50728,819,0,21138,15293,3487,5689,3290,0,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
DE_05562036,Waltrop,23639,13242,186,0,5459,4055,1012,1330,962,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
DE_05562999,Briefwahl für mehrere Gemeinden,0,76761,731,0,29268,27451,6646,6369,5139,0,898,0,0,0,0,66,0,0,0,0,0,0,0,88,0,0,0,105
DE_05566004,Altenberge,7658,4827,35,0,1314,2426,412,186,433,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566008,Emsdetten,27171,17392,230,0,6683,7519,1670,1183,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566012,Greven,26999,15205,226,0,5776,6405,1495,1119,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566016,Hörstel,14968,9911,104,0,3203,5342,682,506,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566020,Hopsten,5718,3827,50,0,1250,2108,278,107,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566024,"Horstmar, Stadt der Burgmannshöfe",4976,3177,35,0,939,1507,356,131,190,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566028,Ibbenbüren,39526,24672,319,0,11650,9459,1395,1655,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566032,Ladbergen,5080,3263,45,0,1300,1354,366,172,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566036,Laer,4820,3051,35,0,751,1457,311,146,326,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566040,Lengerich,16795,9482,173,0,4272,3418,738,758,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566044,Lienen,6806,3927,49,0,1810,1507,305,223,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566048,Lotte,10386,6314,108,0,2853,2174,555,564,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566052,Metelen,4826,2959,37,0,920,1394,306,134,146,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566056,Mettingen,9393,6306,76,0,2842,2740,324,297,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566060,Neuenkirchen,10476,6501,81,0,1789,3373,539,298,376,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566064,Nordwalde,7257,4717,61,0,1328,2431,386,222,262,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566068,Ochtrup,14169,7789,107,0,2692,3292,886,404,355,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566072,Recke,8949,6189,46,0,2334,3119,351,294,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566076,Rheine,57208,32729,424,0,11301,13882,3021,2101,1671,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566080,Saerbeck,5266,3467,47,0,1071,1820,310,200,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566084,Steinfurt,25827,15373,200,0,4862,5778,2245,941,1212,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566088,Tecklenburg,7098,4456,54,0,1987,1707,368,297,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566092,Westerkappeln,8811,5244,86,0,2563,1750,427,381,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566096,Wettringen,5815,3862,38,0,973,2058,403,187,181,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05566999,Briefwahl für mehrere Gemeinden,0,44684,463,0,14882,20461,4956,2241,1455,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05570004,Ahlen,38262,20771,416,0,8140,8038,1656,2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05570008,Beckum,28264,14522,280,0,5624,5880,1311,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05570012,Beelen,4638,2800,54,0,649,1554,340,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05570016,Drensteinfurt,11877,7226,113,0,2202,3784,685,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05570020,Ennigerloh,15854,9207,180,0,2943,4450,895,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05570024,Everswinkel,7332,4524,77,0,1394,2281,509,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05570028,Oelde,22515,13637,244,0,4514,6704,1222,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05570032,Ostbevern,8040,4920,91,0,1175,2776,644,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05570036,Sassenberg,10485,6273,94,0,1628,3385,718,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05570040,Sendenhorst,10193,5952,98,0,2229,2827,475,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05570044,Telgte,14910,8863,163,0,2675,4182,1234,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05570048,Wadersloh,9959,6160,78,0,1659,3296,715,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05570052,Warendorf,28958,17507,344,0,5227,8922,1856,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05570999,Briefwahl für mehrere Gemeinden,0,33855,464,0,9937,17108,4073,2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05711000,Bielefeld,238268,131542,1963,0,46875,45166,7241,11222,17424,0,1371,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0
DE_05711999,Briefwahl für mehrere Gemeinden,0,42149,307,0,12252,16811,3194,2464,6670,0,344,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0
DE_05754004,Borgholzhausen,6701,3839,52,0,1455,1345,382,274,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,13
DE_05754008,Gütersloh,71104,39131,717,0,14006,14882,3009,2925,3287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,148
DE_05754012,Halle (Westf.),16040,9224,140,0,3601,3492,615,557,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,20
DE_05754016,"Harsewinkel, Die Mähdrescherstadt",17284,10462,187,0,3241,4983,775,565,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,21
DE_05754020,Herzebrock-Clarholz,12065,7124,126,0,1780,3582,724,412,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,12
DE_05754024,Langenberg,6299,3752,70,0,957,1851,389,233,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,12
DE_05754028,Rheda-Wiedenbrück,33236,19808,375,0,5533,9084,1874,1384,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,35
DE_05754032,Rietberg,21102,13219,215,0,2797,7875,1098,531,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,19
DE_05754036,Schloß Holte-Stukenbrock,19886,11961,168,0,3030,5932,1044,706,936,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05754040,Steinhagen,15321,8760,107,0,3399,3308,645,529,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,20
DE_05754044,Verl,18050,11135,169,0,3352,5617,902,530,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,11
DE_05754048,Versmold,15742,8285,128,0,3287,2712,1239,506,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,16
DE_05754052,Werther (Westf.),8817,5244,68,0,1790,2042,308,301,684,0,46,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
DE_05754999,Briefwahl für mehrere Gemeinden,0,37671,285,0,11232,17340,3861,1669,2976,0,52,0,0,0,0,0,2,0,0,0,0,0,0,126,0,0,0,128
DE_05758004,Bünde,34986,19152,324,0,7184,6885,1725,1625,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05758008,"Enger, Widukindstadt",15811,9218,136,0,3699,3245,792,654,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05758012,"Herford, Hansestadt",49688,24783,413,0,9033,9183,2241,2148,1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05758016,Hiddenhausen,16122,9415,145,0,4035,3210,841,613,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05758020,Kirchlengern,12793,7436,139,0,2887,2804,678,564,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05758024,Löhne,31135,17270,297,0,7177,5958,1417,1455,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05758028,Rödinghausen,7761,4674,78,0,2084,1495,425,345,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05758032,Spenge,12031,7209,108,0,3008,2600,544,464,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05758036,Vlotho,15403,8164,151,0,3372,2940,714,509,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05758999,Briefwahl für mehrere Gemeinden,0,31585,328,0,11006,12782,3565,1704,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05762004,Bad Driburg,15167,8927,173,0,1854,4627,736,481,750,0,90,0,97,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0
DE_05762008,Beverungen,11480,6961,153,0,1789,3560,608,418,314,0,54,0,53,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
DE_05762012,"Borgentreich, Orgelstadt",7467,5040,97,0,1064,2952,369,276,156,0,61,0,58,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
DE_05762016,Brakel,13010,8037,126,0,1638,4601,660,415,421,0,102,0,60,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
DE_05762020,Höxter,24521,14359,191,0,4438,6977,1021,762,704,0,124,0,113,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0
DE_05762024,Marienmünster,4284,3011,37,0,680,1837,151,115,126,0,32,0,25,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
DE_05762028,Nieheim,5227,3487,59,0,996,1814,232,191,115,0,38,0,33,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
DE_05762032,Steinheim,10238,6520,97,0,2131,3111,416,330,304,0,74,0,48,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
DE_05762036,"Warburg, Hansestadt",18647,10801,208,0,2481,5769,791,601,601,0,117,0,217,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
DE_05762040,Willebadessen,6572,4149,110,0,988,2209,318,252,161,0,49,0,56,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
DE_05762999,Briefwahl für mehrere Gemeinden,0,14766,139,0,3135,7916,1415,631,1116,0,103,0,225,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0
DE_05766004,Augustdorf,6637,3788,85,0,1127,1754,285,288,159,0,50,0,37,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
DE_05766008,Bad Salzuflen,41277,23084,350,0,8812,8529,2249,1729,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05766012,Barntrup,7183,4100,63,0,1683,1553,310,271,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05766016,Blomberg,12481,7864,116,0,3933,2316,552,490,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05766020,Detmold,57766,31910,639,0,12740,11175,2139,2112,2510,0,273,0,265,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0
DE_05766024,Dörentrup,6625,3935,49,0,1596,1353,377,294,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05766028,Extertal,9969,5771,92,0,2311,2105,491,469,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05766032,Horn-Bad Meinberg,13609,8193,139,0,3296,2982,507,588,494,0,93,0,76,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
DE_05766036,Kalletal,11700,7053,115,0,2957,2783,465,412,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05766040,Lage,27077,15313,322,0,5669,5505,1662,1136,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05766044,Lemgo,32182,18414,295,0,7449,6546,1434,1307,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05766048,Leopoldshöhe,12515,8227,114,0,3333,3160,594,498,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05766052,"Lügde, Stadt der Osterräder",8198,5018,107,0,1894,2066,346,283,225,0,52,0,39,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
DE_05766056,Oerlinghausen,13508,8257,109,0,3696,2667,721,515,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05766060,Schieder-Schwalenberg,7134,4322,81,0,2166,1228,310,273,197,0,35,0,26,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
DE_05766064,Schlangen,6960,4185,73,0,1557,1610,352,255,246,0,40,0,45,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
DE_05766999,Briefwahl für mehrere Gemeinden,0,40646,414,0,14424,15555,4454,2200,3328,0,115,0,113,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0
DE_05770004,Bad Oeynhausen,38051,19685,329,0,7140,7359,1843,1629,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05770008,Espelkamp,18583,10578,231,0,3434,5395,577,612,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05770012,Hille,13121,8200,104,0,3503,3342,545,390,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05770016,Hüllhorst,10461,6365,73,0,2608,2588,501,351,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05770020,Lübbecke,20109,11517,166,0,4965,4608,643,662,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05770024,Minden,62648,33351,494,0,14564,11713,1891,2598,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05770028,Petershagen,21253,12329,158,0,4915,5255,731,684,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05770032,Porta Westfalica,29018,17108,260,0,7060,6432,1240,1124,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05770036,Preußisch Oldendorf,10224,6295,115,0,2310,2893,400,356,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05770040,Rahden,12729,7287,100,0,2364,3805,480,304,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05770044,Stemwede,11009,6334,79,0,1792,3382,498,278,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05770999,Briefwahl für mehrere Gemeinden,0,34541,265,0,12065,15121,2886,1830,2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05774004,Altenbeken,7339,4193,61,0,1066,2328,257,231,212,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05774008,Bad Lippspringe,11394,6048,77,0,1645,2705,701,456,395,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05774012,Borchen,10246,6220,70,0,1869,3084,397,303,443,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05774016,Büren,16916,9770,119,0,2488,5369,761,495,419,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05774020,Delbrück,22783,14032,202,0,2460,8752,1363,559,560,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05774024,Hövelhof,12032,7298,134,0,1416,4313,613,352,386,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05774028,Lichtenau,8542,5492,81,0,1309,3088,426,239,298,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05774032,Paderborn,106012,55901,901,0,15712,25508,4828,3833,4560,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05774036,Salzkotten,18854,11218,112,0,2763,6221,888,471,632,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05774040,Bad Wünnenberg,9438,5925,69,0,1259,3485,535,242,238,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05774999,Briefwahl für mehrere Gemeinden,0,31841,189,0,7460,16649,3203,1412,2683,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05911000,Bochum,284855,151670,2378,0,69446,41910,8792,11676,13406,0,2690,414,0,0,0,634,324,0,0,0,0,0,0,0,0,0,0,0
DE_05911999,Briefwahl für mehrere Gemeinden,0,50893,638,0,20468,17531,3329,3065,4814,0,635,95,0,0,0,156,162,0,0,0,0,0,0,0,0,0,0,0
DE_05913000,Dortmund,423053,217448,2552,0,92422,58575,15297,23092,20791,0,3780,0,0,0,0,207,303,0,0,0,0,0,0,0,0,0,0,429
DE_05913999,Briefwahl für mehrere Gemeinden,0,73050,609,0,27558,22670,6980,6000,7642,0,880,0,0,0,0,81,137,0,0,0,0,0,0,0,0,0,0,493
DE_05914000,"Hagen, Stadt der FernUniversität",140145,73383,1081,0,31833,22782,5083,6777,4308,0,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05914999,Briefwahl für mehrere Gemeinden,0,21628,167,0,8493,8302,1728,1306,1333,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05915000,Hamm,129218,68062,1106,0,29601,21873,6212,5093,3053,0,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05915999,Briefwahl für mehrere Gemeinden,0,21467,162,0,8583,8249,2319,962,928,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05916000,Herne,118280,64085,1555,0,33011,16299,3898,0,5500,0,1317,1958,0,0,0,547,0,0,0,0,0,0,0,0,0,0,0,0
DE_05916999,Briefwahl für mehrere Gemeinden,0,15663,318,0,7216,4983,1104,0,1448,0,196,301,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0
DE_05954004,"Breckerfeld, Hansestadt",7266,3995,42,0,1563,1490,323,249,275,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05954008,"Ennepetal, Stadt der Kluterthöhle",23876,13644,174,0,5750,4624,1038,1042,721,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05954012,Gevelsberg,24363,13424,169,0,6459,3869,996,1007,739,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05954016,Hattingen,44436,24409,381,0,10151,7868,1886,1990,1705,0,330,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,25
DE_05954020,Herdecke,19586,10603,113,0,4145,3261,1180,768,1001,0,119,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13
DE_05954024,Schwelm,22118,12614,155,0,5134,4248,1059,1102,715,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05954028,Sprockhövel,20820,12618,163,0,4766,4301,1300,932,969,0,164,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,12
DE_05954032,Wetter (Ruhr),21698,12487,156,0,5195,3573,1185,989,1148,0,195,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,24
DE_05954036,Witten,76895,40449,589,0,17277,10108,3921,3923,3793,0,605,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,113
DE_05954999,Briefwahl für mehrere Gemeinden,0,47318,422,0,18059,16230,4944,3283,3750,0,476,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,98
DE_05958004,Arnsberg,58842,29273,333,0,9794,12299,2302,2357,1831,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05958008,Bestwig,8315,4456,77,0,1418,2143,299,306,170,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05958012,Brilon,20723,11643,212,0,3122,6235,762,732,451,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05958016,Eslohe (Sauerland),6987,4026,62,0,748,2390,496,154,148,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05958020,Hallenberg,3609,2284,46,0,309,1478,236,99,76,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05958024,Marsberg,16171,9471,149,0,3052,4494,568,628,467,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05958028,"Medebach, Hansestadt",6372,3694,58,0,565,2323,373,179,153,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05958032,"Meschede, Kreis- und  Hochschulstadt",23589,12399,171,0,3592,5949,1108,823,627,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE_05958036,Olsberg,11978,6730,112,0,1749,3661,450,369,324,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
