gisco_id,name,registered,turnout,invalid,blank,PD,PRM,PNL,PSD,UDMR,PC,PNT-CD,P.Romilor,P.Verde,PIN,PNG-CD,PLD,PAS,TOKES
RO_041134,Galgau,2106,799,34,0,179,44,195,198,3,25,32,6,0,22,22,31,6,2
RO_069994,Galicea,3313,1236,55,0,151,39,437,225,6,84,60,14,3,28,8,108,11,7
RO_072383,Galicea Mare,3650,878,50,0,214,34,152,206,5,26,13,9,3,19,114,26,5,2
RO_074891,Galiciuica,1252,434,14,0,45,81,23,217,1,4,14,2,1,4,17,7,2,2
RO_003130,Ganeasa,3153,824,46,0,221,37,149,126,0,13,11,9,2,9,145,43,3,10
RO_027064,Ganeasa,3013,941,41,0,495,48,36,199,3,9,3,5,2,28,32,29,8,3
RO_016938,Ganesti,3019,988,32,0,54,31,29,54,592,13,0,9,2,6,13,19,7,127
RO_057948,Garbau,2035,866,30,0,141,36,82,97,250,14,1,4,3,12,22,10,6,158
RO_041232,Garbou,1923,836,62,0,210,44,76,356,3,22,11,4,1,10,16,12,7,2
RO_004482,Garbova,1625,619,34,0,248,18,90,106,5,8,3,66,0,4,19,12,2,4
RO_003283,Garbovi,3597,546,61,0,136,26,51,141,2,6,12,8,7,17,55,18,3,3
RO_064062,Garceni,1899,1095,83,0,103,29,81,633,1,22,7,6,2,2,71,35,17,3
RO_022828,Garcina,3665,1028,68,0,201,60,104,309,1,1,5,1,0,19,72,176,6,5
RO_025588,Garcov,2140,594,32,0,150,31,60,173,1,5,19,2,2,12,28,73,3,3
RO_004525,Garda De Sus,1519,396,21,0,155,21,49,102,0,5,4,2,0,5,10,8,5,9
RO_079855,Gârdani,1120,379,14,0,109,4,83,87,0,10,10,1,0,5,23,24,6,3
RO_011783,Garla Mare,2604,1219,57,0,390,8,489,99,5,19,17,54,0,43,8,26,4,0
RO_022781,Garleni,4974,1250,70,0,440,55,264,203,11,44,8,4,6,15,39,66,7,18
RO_061808,Garliciu,1507,618,30,0,126,15,66,316,1,6,7,9,0,13,15,7,2,5
RO_052909,Garnic,1229,578,19,0,267,15,69,93,9,29,8,3,2,10,34,19,1,0
RO_076212,Garoafa,3630,1128,87,0,253,40,159,432,2,7,7,5,4,23,36,46,16,11
RO_003194,Gaujani,2060,816,58,0,233,26,184,178,2,2,7,3,2,11,34,67,5,4
RO_030302,Găvăneşti,1695,574,25,0,252,30,32,149,1,4,3,1,2,10,48,11,4,2
RO_057031,Gavojdia,2309,874,44,0,551,27,47,112,6,8,6,1,0,17,27,16,3,9
RO_057831,Geaca,1421,601,44,0,115,24,47,162,99,12,9,7,0,3,59,10,4,6
RO_043242,Gemenele,1538,587,58,0,85,9,51,274,1,2,11,9,1,12,14,51,5,4
RO_091731,General Berthelot,820,401,11,0,58,11,241,34,12,3,2,0,0,2,3,22,0,2
RO_037397,George Enescu,2760,1291,78,0,175,67,269,471,1,57,6,4,6,14,23,91,18,11
ROZZGE,GEORGIA,0,19,1,0,2,0,5,5,0,0,0,0,0,2,1,3,0,0
RO_032195,Gepiu,1322,553,31,0,179,20,43,99,38,2,6,7,0,6,102,9,5,6
RO_086883,Ghelari,1963,704,42,0,175,36,90,213,22,42,2,1,3,8,26,38,3,3
RO_064318,Ghelinta,3875,1241,91,0,21,20,10,42,563,2,2,4,1,1,5,2,10,467
RO_093600,Gheorghe Doja,2352,540,34,0,131,22,42,186,1,66,5,5,2,8,14,22,1,1
RO_016983,Gheorghe Doja,2267,957,51,0,65,44,30,34,523,4,4,9,1,2,5,3,6,176
RO_093628,Gheorghe Lazar,2044,607,55,0,142,10,33,272,1,17,5,7,1,3,31,20,5,5
RO_022668,Gheraesti,5108,1192,93,0,344,61,151,310,5,13,18,12,5,20,33,95,14,18
RO_046803,Gheraseni,3024,874,68,0,274,70,44,186,2,31,9,13,1,24,92,43,11,6
RO_072409,Ghercesti,1383,889,41,0,115,54,187,403,1,13,3,7,1,11,14,30,7,2
RO_046830,Ghergheasa,2157,1007,66,0,199,16,401,221,1,8,7,6,0,30,9,39,4,0
RO_063967,Gherghesti,2094,816,77,0,88,33,154,373,1,11,4,7,2,5,18,22,14,7
RO_033429,Gherghita,1466,574,36,0,71,29,81,73,4,93,6,8,3,5,144,17,2,2
RO_037746,Gherta Mica,2376,416,19,0,113,18,58,166,1,0,15,4,0,1,6,15,0,0
RO_064345,Ghidfalau,2081,902,54,0,30,13,14,32,245,11,6,7,2,1,1,8,8,470
RO_074907,Ghidici,1839,1049,33,0,304,9,16,596,1,9,5,14,3,7,30,12,9,1
RO_076406,Ghidigeni,4568,2111,172,0,180,57,71,469,8,539,13,138,4,26,351,44,33,6
RO_059400,Ghilad,1581,338,26,0,121,7,75,45,12,13,3,2,0,5,7,21,0,1
RO_022718,Ghimes-Faget,3770,1193,70,0,332,26,179,109,286,26,5,7,1,5,11,13,7,116
RO_003238,Ghimpati,4521,1676,110,0,911,35,300,184,1,7,9,19,0,14,14,40,18,14
RO_030311,Ghimpeţeni,1260,534,16,0,122,15,60,291,0,5,4,2,0,5,0,10,3,1
RO_025114,Ghindăoani,1909,891,84,0,159,29,192,352,0,12,0,2,0,4,8,36,7,6
RO_061826,Ghindăreşti,2298,576,28,0,165,8,22,265,5,1,7,10,0,2,17,41,3,2
RO_017042,Ghindari,2681,1413,81,0,43,12,10,73,641,3,5,11,8,3,4,1,21,497
RO_074915,Ghindeni,1447,772,59,0,189,20,113,187,3,41,37,16,0,12,20,68,5,2
RO_010872,Ghioroc,3376,743,20,0,192,47,76,95,115,28,7,1,0,9,44,90,7,12
RO_070097,Ghioroiu,1081,591,51,0,76,45,129,138,1,41,33,0,0,13,14,45,4,1
RO_055289,Ghiroda,4426,1058,30,0,506,20,112,171,21,12,51,3,2,27,23,69,4,7
RO_057193,Ghizela,1006,653,15,0,410,16,39,87,4,27,12,3,1,12,6,13,2,6
RO_057246,Giarmata,4891,1129,25,0,577,35,50,168,7,72,34,7,2,37,29,62,9,15
RO_057273,Giera,1106,378,19,0,56,25,115,48,50,12,11,1,2,3,19,5,4,8
RO_072463,Gighera,2675,959,65,0,386,26,61,246,1,13,9,13,3,18,42,72,2,2
RO_057902,Gilau,6214,1432,39,0,512,57,66,257,215,17,12,31,6,39,57,35,11,78
RO_072579,Gângiova,2106,847,34,0,331,42,46,292,7,6,1,31,6,12,23,9,7,0
RO_026346,Gioseni,2800,967,90,0,145,20,307,192,13,106,3,3,0,11,26,32,7,12
RO_029467,Girişu de Criş,4406,1091,59,0,394,61,34,144,154,29,14,21,7,16,51,18,6,83
RO_055314,Giroc,4101,983,28,0,329,74,133,172,11,17,26,6,4,29,46,92,3,13
RO_022702,Girov,3944,1628,130,0,302,70,241,483,2,16,22,3,5,23,102,196,18,15
RO_072506,Giubega,1886,650,32,0,173,57,157,101,1,37,10,7,1,23,25,19,4,3
RO_008151,Giulesti,2796,465,34,0,91,28,86,114,0,14,8,3,0,5,41,32,4,5
RO_057317,Giulvaz,2321,533,31,0,199,18,93,111,4,6,13,4,2,8,9,28,2,5
RO_093646,Giurgeni,1246,472,26,0,82,10,62,256,0,1,3,2,0,6,15,7,2,0
RO_072533,Giurgita,2582,1278,66,0,256,14,571,220,1,4,5,5,1,24,91,13,5,2
RO_027126,Giuvarasti,2112,849,52,0,191,17,369,122,4,15,10,1,1,14,24,25,2,2
RO_022834,Glavanesti,3081,1370,99,0,98,15,898,179,1,15,5,1,3,16,17,12,5,6
RO_070168,Glavile,2008,761,53,0,93,32,143,181,2,152,6,3,6,24,32,15,18,1
RO_052936,Glimboca,1494,773,2,0,648,8,39,51,0,0,2,3,0,2,13,5,0,0
RO_079347,Glina,5842,2187,127,0,656,27,640,200,4,36,18,33,5,45,343,40,9,4
RO_046867,Glodeanu Sarat,3671,1124,114,0,265,47,57,335,9,22,26,39,6,31,79,76,11,7
RO_046910,Glodeanu-Silistea,3529,1504,116,0,271,42,605,228,8,4,7,20,2,51,41,86,11,12
RO_067522,Glodeni,3595,1651,80,0,120,31,158,328,1,70,14,15,5,30,64,723,8,4
RO_017113,Glodeni,2883,1255,86,0,97,80,15,98,563,7,9,94,2,9,10,12,12,161
RO_080365,Glogova,1465,713,30,0,264,36,129,192,0,7,2,2,5,5,20,16,3,2
RO_011818,Godeanu,506,221,17,0,47,11,50,50,1,1,6,1,2,20,9,5,0,1
RO_016551,Godeni,2720,870,26,0,308,41,70,285,1,17,5,7,1,13,38,51,5,2
RO_080427,Godinesti,1781,575,34,0,91,69,41,145,0,23,1,49,2,12,64,39,5,0
RO_003309,Gogosari,1539,610,76,0,131,20,64,214,1,6,10,10,2,1,33,31,8,3
RO_072604,Gogosu,720,410,47,0,88,12,16,199,0,16,7,6,1,1,6,7,2,2
RO_011863,Gogosu,3092,1711,88,0,793,37,291,174,9,11,21,13,10,26,153,73,9,3
RO_076497,Gohor,2918,1207,100,0,168,34,132,450,3,182,19,11,4,10,55,29,5,5
RO_072640,Goicea,2405,810,82,0,223,45,30,246,4,22,30,10,4,5,70,28,8,3
RO_072677,Goiesti,2494,650,64,0,129,55,44,162,0,115,14,2,5,7,25,27,1,0
RO_097090,Golaiesti,2837,809,62,0,233,40,144,238,1,23,5,1,1,4,18,24,5,10
RO_070220,Golesti,2198,602,30,0,195,39,69,155,0,24,6,6,2,11,19,42,1,3
RO_074824,Golesti,3156,841,40,0,262,22,59,309,1,35,6,1,1,29,38,30,2,6
RO_078938,Gologanu,2721,1124,62,0,206,16,60,669,4,4,3,6,0,13,34,25,14,8
RO_097189,Gorban,2303,840,50,0,281,29,96,202,1,18,9,6,0,9,85,38,10,6
RO_037459,Gorbanesti,2782,1086,91,0,145,71,112,475,4,52,11,4,0,19,48,30,16,8
RO_033508,Gorgota,4395,893,48,0,300,56,61,124,5,17,8,7,9,21,173,55,3,6
RO_017177,Gornesti,4674,1850,87,0,126,57,51,152,991,5,4,26,3,7,52,11,12,266
RO_033562,Gornet,2516,1143,30,0,221,21,38,568,1,131,7,3,3,6,76,29,2,7
RO_033615,Gornet-Cricov,2002,483,19,0,166,31,146,55,0,22,0,3,1,5,14,16,0,5
RO_052954,Goruia,712,373,6,0,77,11,70,59,3,18,18,0,2,4,89,13,0,3
RO_027144,Gostavatu,2620,857,39,0,334,26,11,335,1,7,5,30,0,13,35,15,1,5
RO_003372,Gostinari,2044,585,68,0,77,22,99,143,0,7,97,11,3,12,21,13,7,5
RO_003354,Gostinu,1932,465,24,0,142,6,65,126,1,1,9,2,0,6,51,24,3,5
RO_059419,Gottlob,2086,492,29,0,284,12,16,78,5,11,1,6,3,9,17,14,5,2
RO_063326,Grădina,977,524,19,0,106,22,142,111,0,0,6,8,0,16,14,74,5,1
RO_052990,Gradinari,1645,604,39,0,228,13,104,121,1,21,25,5,3,4,20,19,0,1
RO_003407,Gradinari,2574,802,22,0,103,36,235,147,2,7,20,3,2,7,24,187,5,2
RO_027171,Gradinari,1853,734,58,0,163,19,44,209,5,11,6,144,2,22,38,10,1,2
RO_030320,Grădinile,1261,507,29,0,60,15,149,160,0,4,6,5,2,14,44,14,4,1
RO_043279,Gradistea,2033,780,79,0,71,22,100,228,4,21,6,10,3,19,41,166,4,6
RO_093664,Gradistea,4060,1437,91,0,264,45,344,272,9,203,44,14,3,27,67,26,20,8
RO_003443,Gradistea,2320,839,47,0,323,11,201,122,0,30,1,0,1,12,72,11,7,1
RO_070346,Gradistea,2334,949,42,0,132,27,532,121,1,25,6,0,2,32,11,18,0,0
RO_097241,Grajduri,2279,971,74,0,172,47,206,324,1,22,2,10,3,2,46,40,12,10
RO_048916,Gramesti,2423,725,53,0,152,46,88,281,0,6,5,5,0,8,34,41,3,3
RO_010916,Graniceri,2012,423,43,0,148,22,81,65,0,19,9,9,1,4,9,11,0,2
RO_048970,Granicesti,3711,1048,87,0,216,56,72,357,1,25,17,9,3,12,94,86,1,12
RO_053062,Gratia,2309,992,29,0,152,5,32,727,0,2,1,3,0,10,16,10,3,2
RO_003470,Greaca,2222,750,25,0,111,18,358,102,0,2,9,2,3,6,51,55,6,2
RO_047006,Grebanu,4343,1982,103,0,1298,39,91,244,9,40,10,8,7,29,48,40,13,3
RO_017275,Grebenisu De Campie,1265,244,6,0,47,17,21,115,3,3,2,8,0,1,11,9,0,1
RO_072819,Grecesti,1435,659,58,0,137,24,27,278,1,16,3,7,1,15,67,18,6,1
RO_011916,Greci,1111,564,20,0,116,21,273,33,4,15,1,1,1,12,22,42,1,2
RO_060430,Greci,4442,748,61,0,266,47,75,186,3,12,9,9,5,15,14,39,4,3
RO_093717,Grindu,1915,602,42,0,318,13,57,118,1,5,3,7,1,5,6,15,9,2
RO_060458,Grindu,1182,597,42,0,180,7,67,211,1,4,3,4,1,10,51,11,4,1
RO_022864,Grinties,2105,541,21,0,135,35,123,124,0,9,1,2,0,11,13,59,4,4
RO_076558,Grivita,3011,1078,78,0,137,24,96,332,11,229,7,51,6,12,39,41,11,4
RO_093735,Grivita,3084,1116,58,0,642,25,51,197,3,9,6,8,3,7,62,40,3,2
RO_064133,Grivita,2700,896,65,0,157,44,121,205,2,13,4,7,0,13,122,127,3,13
RO_027224,Grojdibodu,2613,1392,34,0,407,6,32,859,0,1,5,6,0,6,11,22,1,2
RO_043313,Gropeni,2880,1077,114,0,535,32,83,177,1,17,8,23,3,12,21,43,8,0
RO_097321,Gropnita,2622,864,54,0,180,49,80,339,6,83,4,3,2,13,13,22,7,9
RO_006363,Grosi,2005,549,24,0,145,12,156,98,6,6,9,2,0,9,27,50,2,3
RO_079622,Groşii Ţibleşului,1747,484,22,0,136,21,53,114,21,7,4,0,0,7,71,25,1,2
RO_097394,Grozesti,1463,609,35,0,128,14,202,123,7,53,3,0,3,5,4,11,11,10
RO_011989,Grozesti,1622,503,38,0,89,11,151,84,1,19,3,5,2,41,35,23,1,0
RO_012030,Gruia,2415,937,60,0,266,26,96,305,3,2,13,67,3,27,37,27,4,1
RO_003513,Gruiu,5529,1566,97,0,255,40,806,142,3,61,9,8,2,26,83,28,5,1
RO_022908,Grumazesti,4339,1871,79,0,159,37,1037,307,3,19,4,4,11,27,54,114,9,7
RO_076301,Gugesti,5431,1711,77,0,350,45,121,825,3,7,7,8,3,26,128,71,26,14
RO_076338,Gura Calitei,2400,622,45,0,166,21,34,237,2,18,12,4,1,8,14,45,11,4
RO_065707,Gura Foii,1892,889,28,0,152,12,60,443,1,3,2,8,2,4,12,160,2,0
RO_180046,Gura Ialomiţei,2232,813,46,0,131,16,299,232,3,3,3,7,2,13,24,29,4,1
RO_067595,Gura Ocnitei,6101,1772,79,0,317,77,258,375,0,17,71,83,11,29,40,406,4,5
RO_030339,Gura Padinii,1558,724,28,0,199,22,26,340,1,5,21,9,1,6,34,29,1,2
RO_044599,Gura Raului,2766,745,35,0,207,32,147,133,4,77,21,3,1,12,9,48,7,9
RO_067648,Gura Sutii,4218,1315,49,0,134,32,60,649,1,6,7,90,1,17,52,210,5,2
RO_047079,Gura Teghii,3150,1213,76,0,335,39,314,282,5,21,7,13,3,23,36,53,1,5
RO_033688,Gura Vadului,1991,434,36,0,184,11,24,109,2,12,6,3,3,7,17,16,2,2
RO_020607,Gura Vaii,4561,1452,69,0,529,56,122,436,2,50,12,37,0,19,37,72,5,6
RO_031835,Gura Vitioarei,4890,1032,62,0,321,60,141,248,5,43,8,17,2,19,65,33,4,4
RO_010943,Gurahont,3487,1348,54,0,448,59,300,208,6,37,17,15,5,24,66,99,4,6
RO_089687,Gurasada,1401,457,10,0,101,20,24,226,5,20,10,3,2,6,7,12,8,3
RO_003568,Gurbanesti,1157,409,54,0,145,31,28,83,1,8,8,4,0,7,20,4,10,6
RO_017319,Gurghiu,5006,2126,82,0,369,102,471,206,587,5,7,31,1,18,92,53,13,89
RO_070444,Gusoeni,1465,403,24,0,72,20,59,93,1,9,2,1,2,4,77,30,8,1
RO_064390,Haghig,1617,356,23,0,59,29,24,39,90,18,2,2,1,5,8,9,3,44
RO_097438,Halaucesti,4547,1456,67,0,355,72,147,191,5,11,14,4,7,21,383,159,10,10
RO_041033,Halchiu,3458,948,53,0,279,37,103,167,162,13,7,5,3,18,36,43,5,17
RO_011174,Halmagel,1313,569,26,0,281,32,27,143,0,17,12,0,0,8,18,4,1,0
RO_011058,Halmagiu,2843,811,27,0,246,73,90,144,1,44,36,4,0,8,52,74,9,3
RO_041312,Halmasd,2006,660,43,0,202,21,40,180,4,40,40,3,0,7,41,26,7,6
RO_037764,Halmeu,3816,966,59,0,166,15,94,130,360,3,2,3,4,6,24,18,6,76
RO_060476,Hamcearca,1165,457,31,0,155,27,34,156,1,2,4,5,3,5,18,11,3,2
RO_037618,Hanesti,1804,816,56,0,97,35,232,292,3,14,0,6,1,5,53,14,4,4
RO_022953,Hangu,3444,1093,83,0,217,52,123,325,1,13,17,4,4,17,17,194,15,11
RO_051512,Hânţeşti,2922,1759,92,0,238,83,172,850,8,64,4,21,5,9,117,77,5,14
RO_089801,Harau,1673,649,29,0,217,30,159,108,23,11,5,2,1,9,13,37,1,4
RO_041088,Harman,3952,963,47,0,401,43,127,141,25,11,17,17,5,30,31,55,1,12
RO_100326,Hărmăneşti,1723,794,67,0,240,19,107,283,1,6,3,2,2,4,30,19,6,5
RO_041113,Harseni,1831,542,12,0,203,23,51,103,0,47,18,3,2,11,45,17,2,5
RO_016613,Harsesti,2159,635,34,0,85,12,55,214,1,71,23,11,0,11,42,58,13,5
RO_016659,Hartiesti,1643,868,66,0,98,11,46,607,0,11,1,6,1,2,7,7,2,3
RO_051549,Hârtop,1705,871,33,0,159,31,45,473,3,18,3,7,0,6,47,36,4,6
RO_011236,Hasmas,1115,735,19,0,294,51,39,126,1,25,25,1,1,2,51,95,4,1
RO_037547,Havarna,4114,1245,87,0,186,90,175,421,3,22,13,6,2,12,49,154,13,12
RO_022898,Helegiu,5737,1554,116,0,190,45,571,465,1,29,11,5,1,22,18,54,16,10
RO_097465,Helesteni,2050,963,59,0,143,20,355,268,3,15,3,3,1,15,25,19,21,13
RO_020313,Hemeius,3240,997,69,0,201,34,320,182,2,15,2,1,5,20,43,87,7,9
RO_079757,Herăşti,1639,339,31,0,126,15,27,84,0,3,0,1,1,5,33,10,3,0
RO_041376,Hereclean,3064,1557,40,0,191,31,80,259,669,27,13,4,2,18,11,18,10,184
RO_041447,Hida,2438,931,56,0,219,51,127,300,8,35,15,10,14,18,20,41,3,14
RO_029519,Hidiselu De Sus,2475,844,31,0,275,38,142,212,1,20,5,2,0,9,41,64,2,2
RO_037672,Hiliseu-Horia,2731,788,66,0,106,63,93,275,3,18,7,2,4,10,47,81,5,8
RO_012076,Hinova,2208,599,35,0,118,26,199,86,8,19,3,7,0,23,17,50,7,1
RO_037734,Hlipiceni,2978,1263,82,0,157,73,419,291,1,23,5,10,3,23,92,49,19,16
RO_064197,Hoceni,2424,1407,139,0,137,29,96,889,2,13,5,8,2,8,24,33,14,8
RO_017426,Hodac,3871,1039,60,0,389,91,77,267,7,7,9,9,3,19,53,37,6,5
RO_037844,Hodod,2350,939,52,0,45,9,76,61,449,6,4,5,1,5,1,3,9,213
RO_017505,Hodosa,1091,706,15,0,13,0,4,9,563,4,1,13,0,1,3,2,6,72
RO_044615,Hoghilag,1667,770,55,0,192,15,66,177,11,22,9,47,4,8,72,84,4,4
RO_041177,Hoghiz,3871,1528,87,0,247,51,72,237,371,3,41,34,3,12,267,39,16,48
RO_042472,Holbav,1025,370,23,0,62,19,55,138,0,7,16,2,3,4,29,6,2,4
RO_095159,Holboca,10226,2896,150,0,852,118,629,588,2,33,17,13,7,103,116,225,21,22
RO_029573,Holod,2432,1305,65,0,605,80,52,224,13,21,20,4,2,7,169,16,22,5
RO_076445,Homocea,5131,1632,87,0,164,21,836,217,5,72,8,2,1,17,81,101,8,12
RO_037899,Homoroade,1593,576,27,0,148,26,78,187,5,28,21,6,0,2,27,12,6,3
RO_041248,Homorod,1913,792,51,0,161,21,63,75,154,1,4,24,1,8,140,33,5,51
RO_004703,Hoparta,1024,524,34,0,188,36,90,93,14,10,13,10,3,12,5,12,2,2
RO_004767,Horea,1753,1016,39,0,416,49,42,115,1,11,40,5,0,6,263,16,5,8
RO_022941,Horgesti,3537,1130,68,0,139,30,213,314,0,11,10,85,9,11,185,31,12,12
RO_063278,Horia,1025,482,21,0,184,4,32,197,1,0,4,2,2,6,4,22,2,1
RO_020922,Horia,5856,1652,109,0,312,53,342,473,3,15,8,23,3,40,58,178,22,13
RO_060528,Horia,1264,524,39,0,94,25,144,125,1,4,4,6,0,11,25,40,4,2
RO_097517,Horlesti,2301,868,59,0,191,27,85,298,3,8,5,3,2,10,120,14,31,12
RO_041535,Horoatu Crasnei,2222,722,37,0,155,34,91,196,77,29,23,9,2,6,16,26,9,12
RO_049101,Horodnic de Jos,1944,563,61,0,107,26,86,162,0,10,1,1,0,2,18,88,0,1
RO_151479,Horodnic de Sus,3498,934,61,0,262,51,52,244,2,16,10,11,0,7,49,160,5,4
RO_049049,Horodniceni,3173,988,59,0,188,61,55,378,11,27,8,9,1,12,100,69,5,5
RO_003639,Hotarele,3501,604,35,0,217,13,114,117,1,4,3,3,3,5,29,48,5,7
RO_037770,Hudesti,4925,1927,138,0,211,73,398,752,5,24,15,9,3,12,34,198,35,20
RO_067675,Hulubesti,2626,1112,78,0,198,32,84,248,1,24,15,13,5,10,35,358,5,6
RO_080506,Hurezani,1375,530,17,0,200,28,65,165,5,2,5,5,1,5,6,23,1,2
RO_023047,Huruiesti,2173,969,40,0,126,24,51,664,0,10,2,3,1,3,16,13,13,3
RO_029662,Husasau De Tinca,1726,899,67,0,427,35,115,145,3,19,6,8,0,7,32,27,7,1
RO_012129,Husnicioara,1153,654,34,0,237,41,174,83,3,15,1,4,1,16,17,21,3,4
RO_067737,I. L. Caragiale,5543,1727,59,0,356,50,104,338,3,70,10,152,21,22,116,421,3,2
RO_061525,I.c.bratianu,896,249,18,0,79,10,31,58,1,2,2,2,4,3,10,24,5,0
RO_053023,Iablanita,1991,910,21,0,555,12,78,80,8,13,21,4,13,5,82,15,1,2
RO_044651,Iacobeni,2098,762,57,0,207,31,80,244,0,7,10,20,5,8,47,25,5,16
RO_049138,Iacobeni,1956,706,37,0,110,38,80,226,4,14,5,2,3,7,54,116,3,7
RO_064339,Iana,2905,1240,119,0,107,48,394,417,0,6,2,19,1,12,62,39,4,10
RO_027251,Ianca,3484,1462,40,0,463,21,54,683,1,27,87,16,3,7,20,38,1,1
RO_027288,Iancu Jianu,3550,1440,111,0,489,24,49,243,4,50,8,249,2,11,158,31,5,6
RO_058008,Iara,3697,1148,41,0,519,95,133,139,26,29,9,10,2,17,41,22,58,7
RO_051442,Iaslovăţ,2608,678,46,0,226,26,67,197,0,1,29,3,1,7,11,53,7,4
RO_037823,Ibanesti,3261,1349,96,0,174,38,563,362,2,15,5,2,0,6,17,33,24,12
RO_017550,Ibanesti,3558,1199,45,0,320,90,110,354,2,5,20,4,1,20,131,74,16,7
RO_067222,Ibăneşti,1187,583,33,0,82,240,65,115,0,3,2,3,0,4,11,19,4,2
RO_017667,Iclanzel,1731,457,21,0,75,20,44,177,8,2,5,3,2,6,79,6,5,4
RO_058142,Iclod,3507,886,52,0,240,63,146,277,11,4,13,3,0,10,21,34,3,9
RO_027322,Icoana,1741,617,53,0,222,32,53,174,2,13,7,10,3,8,13,20,4,3
RO_023013,Icusesti,3651,1338,107,0,305,72,112,510,1,15,10,26,1,15,29,99,22,14
RO_017783,Ideciu De Jos,1708,592,30,0,95,112,24,206,34,7,5,17,2,9,17,22,2,10
RO_059428,Iecea Mare,2055,293,16,0,129,19,14,75,3,5,5,3,0,3,8,10,2,1
RO_065869,Iedera,3126,1093,67,0,190,36,62,346,0,34,6,39,5,16,99,181,7,5
RO_003693,Iepuresti,1716,1311,61,0,238,13,397,536,3,0,11,8,1,7,8,15,8,5
RO_008204,Ieud,3177,800,42,0,141,45,156,232,1,17,52,8,2,8,62,21,8,5
RO_004927,Ighiu,5334,1742,97,0,1075,46,138,212,2,13,18,5,1,16,38,69,7,5
RO_011307,Ignesti,644,306,12,0,63,29,25,88,1,27,2,2,0,3,22,27,3,2
RO_003764,Ileana,2776,725,59,0,183,35,53,309,2,12,2,15,0,12,14,15,6,8
RO_041580,Ileanda,2009,1033,50,0,238,55,153,229,0,119,14,47,0,14,18,83,6,7
RO_089856,Ilia,3243,1829,49,0,1267,47,136,169,7,31,18,1,2,10,19,60,10,3
RO_064425,Ilieni,1533,754,32,0,20,16,13,13,169,7,2,4,1,1,8,9,7,452
RO_047660,Ilişeşti,2083,742,56,0,163,17,62,301,0,1,7,5,2,4,13,103,4,4
RO_012263,Ilovat,1093,352,17,0,131,18,70,74,4,1,3,2,0,4,16,8,4,0
RO_012334,Ilovita,1113,524,22,0,184,21,69,41,4,45,0,4,2,92,10,21,6,3
RO_033337,Ilva Mare,2049,509,7,0,205,28,46,115,0,22,10,3,2,3,11,44,6,7
RO_033364,Ilva Mica,2807,849,31,0,356,16,50,247,3,9,11,0,4,4,90,19,4,5
RO_093771,Independenta,3002,921,89,0,278,34,95,266,1,55,17,14,0,8,30,23,4,7
RO_061871,Independenta,2478,1012,64,0,346,29,85,328,2,2,26,12,4,14,50,39,4,7
RO_076585,Independenta,3788,1451,68,0,249,32,116,417,11,337,20,40,2,19,73,51,8,8
ROZZIN,INDIA,0,41,1,0,13,1,7,13,0,0,0,0,0,1,3,2,0,0
RO_029724,Ineu,2952,1040,55,0,244,40,246,209,71,23,5,67,2,9,11,14,5,39
RO_074923,Întorsura,1352,537,31,0,87,18,61,245,5,6,21,10,0,7,18,23,1,4
RO_004981,Intregalde,677,220,5,0,85,22,24,42,0,13,5,2,0,2,3,10,4,3
RO_061951,Ion Corvin,1660,755,86,0,234,20,84,206,2,5,11,9,4,17,27,36,9,5
RO_023102,Ion Creanga,4546,1841,110,0,204,60,792,471,3,35,2,5,0,14,22,111,7,5
RO_095499,Ion Neculce,3958,1618,113,0,591,73,108,500,2,60,2,7,1,10,66,65,15,5
RO_003862,Ion Roata,2992,947,96,0,411,33,88,190,0,10,17,15,1,18,33,30,1,4
RO_080560,Ionesti,1954,666,37,0,115,40,52,223,4,11,2,3,1,6,31,138,2,1
RO_070514,Ionesti,3501,881,35,0,149,44,191,160,1,25,18,10,3,32,169,37,5,2
RO_033722,Iordacheanu,4103,851,39,0,294,41,145,152,1,21,10,13,2,7,100,22,2,2
RO_041722,Ip,3167,1177,71,0,179,21,51,137,442,17,11,5,1,6,21,13,7,195
RO_097553,Ipatele,1473,724,63,0,67,16,37,484,0,5,1,2,2,7,18,12,7,3
RO_030348,Ipoteşti,1172,477,24,0,58,15,26,243,2,5,1,5,0,4,79,11,4,0
RO_046281,Ipotesti,4124,1173,64,0,337,41,183,257,2,21,10,4,5,12,73,147,12,5
RO_011352,Iratosu,1986,561,9,0,97,10,14,55,327,10,0,1,1,0,7,6,0,24
ROZZIE,IRLANDA,0,252,3,0,124,9,16,23,1,0,8,0,4,13,12,36,1,2
RO_070094,Isalnita,3164,1335,45,0,154,33,132,537,5,12,5,7,2,19,353,28,0,3
RO_051736,Islaz,4869,1981,113,0,261,113,71,1217,5,14,7,20,2,16,48,75,9,10
RO_062020,Istria,2038,886,55,0,104,31,476,136,2,8,8,2,0,15,23,23,2,1
RO_012370,Isverna,1884,742,37,0,77,28,453,111,4,3,1,2,1,8,4,9,1,3
RO_079766,Isvoarele,1369,907,8,0,39,9,803,25,0,0,1,0,0,7,6,4,3,2
RO_026379,Iteşti,1042,736,21,0,42,19,535,58,0,16,2,0,1,6,6,20,7,3
RO_064393,Ivanesti,3760,1210,130,0,204,96,97,469,0,20,9,10,4,17,53,69,22,10
RO_076601,Ivesti,7511,2291,161,0,309,53,196,813,5,189,12,322,5,38,108,51,13,16
