gisco_id,name,registered,turnout,invalid,blank,PARTIDUL DEMOCRAT LIBERAL,PARTIDUL MIŞCAREA POPULARĂ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,ALIANŢA ELECTORALĂ PSD-UNPR-PC,PARTIDUL NAŢIONAL LIBERAL,PARTIDUL ROMÂNIA MARE,ALIANŢA NAŢIONALĂ A AGRICULTORILOR,PARTIDUL DREPTĂŢII SOCIALE,PARTIDUL NOUA REPUBLICĂ,PARTIDUL VERDE,FORŢA CIVICĂ,PARTIDUL ECOLOGIST ROMÂN,PARTIDUL ALTERNATIVA SOCIALISTĂ,PARTIDUL NAŢIONAL ŢĂRĂNESC CREŞTIN DEMOCRAT,PARTIDUL POPORULUI - DAN DIACONESCU,UNGUREANU GEORGIANA-CORINA,FILIP CONSTANTIN-TITIAN,LIGA DĂNUŢ,PUREA PAUL,CAPSALI PERICLE-IULIAN,COSTEA PETER,DIACONU MIRCEA,DĂEANU VALENTIN-EUGEN
RO_157530,Lovrin,3346,746,55,0,254,38,4,166,80,11,15,3,5,1,10,8,1,2,47,3,1,2,1,2,7,30,0
RO_157585,Margina,1867,849,48,0,91,16,4,450,110,18,9,1,0,1,8,5,0,5,32,1,1,1,1,10,9,28,0
RO_157683,Maşloc,1986,459,25,0,55,27,3,140,103,13,9,0,2,1,8,0,1,15,34,2,1,0,1,4,3,12,0
RO_157736,Mănăştiur,1357,402,15,0,41,11,8,189,30,10,3,2,1,2,2,0,1,40,32,2,0,4,1,0,1,7,0
RO_157781,Moraviţa,2165,739,49,0,104,18,9,344,88,20,23,5,2,0,8,1,0,1,33,0,2,2,2,0,3,24,1
RO_157834,Moşniţa Nouă,5312,1939,99,0,245,137,136,448,471,29,24,3,17,9,46,23,1,43,39,8,0,3,1,14,45,96,2
RO_157898,Nădrag,2466,916,59,0,350,32,6,215,87,18,10,2,0,4,8,8,0,7,56,4,2,2,1,0,3,41,1
RO_157923,Niţchidorf,1327,406,39,0,44,18,6,165,36,19,12,2,2,4,8,9,0,1,22,1,0,2,0,1,3,11,1
RO_157969,Ohaba Lungă,853,462,14,0,41,29,8,183,71,6,2,0,1,0,3,0,0,68,17,0,0,0,15,3,0,1,0
RO_158010,Orţişoara,3610,942,68,0,136,47,13,282,198,27,9,0,1,1,23,3,0,12,61,3,1,0,5,4,2,45,1
RO_158065,Peciu Nou,4552,986,57,0,300,54,9,309,82,21,8,0,5,4,25,14,4,9,30,3,2,1,4,5,4,35,1
RO_158109,Periam,4081,1304,53,0,210,29,6,273,565,13,19,2,2,0,17,18,2,2,27,2,0,2,2,15,7,36,2
RO_158136,Pietroasa,812,510,31,0,35,4,5,315,58,13,5,6,0,1,1,3,1,0,13,2,1,1,0,3,3,9,0
RO_158181,Pişchia,2589,748,27,0,333,25,6,107,136,14,2,0,2,0,6,6,0,6,22,4,0,2,0,0,14,36,0
RO_158243,Racoviţa,2401,1096,44,0,95,46,8,596,114,28,18,3,0,3,17,4,3,0,67,3,1,0,1,4,5,35,1
RO_158314,Oraş Recaş,7365,2069,100,0,267,91,62,421,726,39,40,4,16,5,22,19,2,10,128,5,2,3,5,17,17,66,2
RO_158396,Remetea Mare,2052,590,18,0,84,61,6,219,50,16,11,1,8,0,20,11,1,2,20,4,0,1,1,15,4,36,1
RO_158449,Sacoşu Turcesc,2547,980,46,0,85,331,84,198,85,18,23,2,3,1,9,7,0,2,30,4,1,2,1,4,4,38,2
RO_158528,Satchinez,4027,653,34,0,192,33,12,170,55,16,7,1,1,1,14,9,1,3,44,4,1,0,1,8,9,37,0
RO_158564,Săcălaz,6645,2770,99,0,726,154,31,686,514,64,39,5,4,9,41,35,1,18,90,19,2,8,15,13,26,169,2
RO_158608,Secaş,341,137,1,0,49,3,0,32,38,3,0,0,0,0,1,0,0,1,3,0,0,0,1,0,3,2,0
RO_158653,Sânandrei,5448,1511,75,0,182,81,19,547,217,22,6,6,9,3,35,29,3,61,80,6,2,3,2,5,28,87,3
RO_158699,Sânmihaiu Român,5371,1424,66,0,127,117,10,486,347,44,11,8,4,6,35,10,1,8,36,5,0,2,1,2,40,55,3
RO_158733,Sânpetru Mare,2723,627,25,0,115,6,4,149,254,7,16,0,1,2,0,5,0,1,8,1,0,2,4,7,3,16,1
RO_158779,Şag,2724,992,56,0,359,50,33,207,87,18,12,6,2,4,23,6,1,6,53,0,2,2,0,3,3,59,0
RO_158804,Ştiuca,1511,680,16,0,74,15,3,59,466,6,7,2,0,0,2,0,1,0,16,2,0,2,1,1,1,6,0
RO_158859,Teremia Mare,3758,758,38,0,102,20,77,264,113,35,6,2,0,1,3,8,0,4,27,4,1,0,9,2,11,31,0
RO_158895,Tomeşti,1842,731,41,0,235,17,8,271,24,26,7,1,2,3,17,2,1,15,28,0,1,0,0,10,6,16,0
RO_158966,Topolovăţu Mare,2141,549,33,0,94,69,8,119,69,15,13,0,2,1,21,3,0,3,66,5,0,0,2,3,5,18,0
RO_159035,Tormac,2271,554,27,0,50,21,195,160,32,10,4,4,0,0,3,2,1,4,26,0,0,3,0,2,2,8,0
RO_159071,Traian Vuia,1730,668,31,0,71,18,8,296,97,18,6,0,4,1,10,6,0,15,49,4,0,2,0,5,6,21,0
RO_159142,Uivar,2448,701,40,0,122,23,63,322,42,13,3,3,1,1,12,4,2,3,19,1,0,2,0,4,2,18,1
RO_159213,Variaş,5052,1933,92,0,178,49,56,1175,100,33,27,13,4,6,10,6,5,11,61,9,3,2,3,26,6,54,4
RO_159259,Victor Vlad Delamarina,2315,836,52,0,94,38,9,440,50,17,14,0,4,2,12,8,2,3,47,3,1,0,5,2,16,15,2
RO_159339,Voiteg,1956,561,48,0,95,34,1,220,60,14,0,3,0,0,5,4,2,5,16,7,1,2,1,1,16,25,1
RO_159366,Birda,1666,944,36,0,120,23,4,634,47,12,5,2,1,1,3,2,0,4,31,1,1,2,1,2,3,7,2
RO_159375,Checea,1576,342,31,0,36,9,3,100,124,2,5,2,0,0,7,2,0,1,5,0,0,1,0,0,1,13,0
RO_159384,Dudeştii Noi,2494,636,27,0,37,9,4,131,321,8,7,2,4,1,15,10,1,18,9,1,0,0,0,6,1,23,1
RO_159393,Fibis,1355,378,20,0,123,9,1,93,59,3,7,1,1,0,7,2,0,7,27,0,0,0,2,0,1,14,1
RO_159400,Ghilad,1658,336,17,0,76,25,3,74,77,9,12,3,0,0,5,2,1,1,17,3,1,2,0,1,0,7,0
RO_159419,Gottlob,2168,596,29,0,317,12,4,69,83,8,5,0,2,2,4,3,1,3,14,1,0,1,0,0,22,14,2
RO_159428,Iecea Mare,2123,1008,68,0,158,12,2,584,76,11,15,0,6,1,4,10,1,0,24,7,0,0,3,4,0,21,1
RO_159437,Parta,1762,658,30,0,112,23,5,364,47,7,2,1,0,0,11,3,1,1,23,2,0,0,0,3,2,21,0
RO_159446,Pădureni,1434,491,22,0,313,10,3,74,14,7,2,1,2,1,1,2,1,1,11,3,0,0,3,1,0,19,0
RO_159455,Saravale,2062,747,35,0,164,12,3,324,120,14,17,3,1,0,7,0,0,3,28,4,0,2,0,1,0,9,0
RO_159464,Şandra,2491,472,17,0,95,31,5,170,28,14,4,0,4,0,13,7,2,25,18,3,1,3,1,2,5,24,0
RO_159473,Tomnatic,2969,605,36,0,95,23,8,112,254,6,3,0,2,1,4,0,1,4,24,2,2,2,2,1,7,16,0
RO_159482,Valcani,1114,433,18,0,92,9,2,103,163,1,11,1,0,1,7,3,0,1,12,0,1,1,0,1,0,6,0
RO_159491,Livezile,1355,435,17,0,50,10,15,77,206,12,5,1,2,0,0,1,0,15,6,0,0,2,0,1,7,8,0
RO_159507,Pesac,1777,616,59,0,102,21,3,315,45,6,7,2,2,0,6,5,0,3,22,1,1,1,3,2,0,10,0
RO_159516,Bucovăţ,1383,695,27,0,87,47,3,194,273,6,12,1,0,0,9,2,0,3,9,1,1,0,1,2,2,15,0
RO_159525,Otelec,1466,431,23,0,85,8,155,66,38,7,5,1,1,0,8,1,1,3,8,0,2,2,1,0,0,15,1
RO_159614,Municipiul Tulcea,75874,18548,1228,0,2461,1740,9,5391,1763,697,272,77,113,71,836,247,33,83,915,118,47,26,44,287,61,1937,92
RO_159650,Oraş Babadag,8059,2434,214,0,268,174,1,876,508,58,19,9,6,5,37,19,1,9,70,9,1,2,4,3,6,126,9
RO_159687,Oraş Isaccea,4310,1296,123,0,159,83,0,365,297,35,17,2,14,3,13,8,3,6,76,5,1,5,2,11,7,59,2
RO_159730,Oraş Măcin,9348,2119,131,0,480,133,2,507,260,46,33,13,5,4,45,20,4,12,273,13,3,7,4,7,4,110,3
RO_159767,Oraş Sulina,3629,1045,73,0,147,178,1,236,93,45,20,2,8,3,18,17,2,7,81,8,3,1,3,2,4,91,2
RO_159785,Baia,3717,1340,78,0,81,46,3,513,378,26,44,3,2,2,10,5,2,61,29,2,2,2,2,0,1,46,2
RO_159847,Beidaud,1271,470,14,0,57,28,2,162,102,3,61,0,0,0,2,0,0,0,27,2,1,1,1,3,0,4,0
RO_159883,C.A. Rosetti,732,202,8,0,23,44,1,36,26,5,18,0,0,1,7,5,0,0,17,2,0,1,0,1,0,7,0
RO_159945,Carcaliu,2646,582,27,0,119,23,2,181,181,11,5,0,2,2,3,4,2,1,10,0,1,2,0,0,0,6,0
RO_159963,Casimcea,2269,795,47,0,266,34,0,203,121,22,22,0,2,0,3,1,4,1,36,4,0,3,2,2,0,22,0
RO_160047,Ceatalchioi,561,231,10,0,23,26,0,46,32,18,9,23,5,1,4,3,0,4,7,0,2,0,1,1,0,16,0
RO_160092,Ceamurlia de Jos,2050,427,33,0,62,30,0,75,94,9,18,0,9,1,14,4,1,9,50,0,0,0,0,4,3,9,2
RO_160127,Cerna,3221,770,43,0,74,32,3,337,121,27,13,3,1,2,9,6,3,5,63,2,2,4,0,3,0,14,3
RO_160172,Chilia Veche,1792,351,32,0,40,20,0,138,33,14,20,2,0,0,5,1,0,2,22,0,1,0,1,2,0,17,1
RO_160225,Ciucurova,1710,474,28,0,89,27,0,165,59,9,8,4,2,3,8,2,3,3,44,0,1,0,0,1,4,13,1
RO_160261,Crişan,1034,608,57,0,64,111,0,216,63,25,20,0,0,4,5,2,2,2,16,2,0,0,0,1,0,15,3
RO_160305,Dăeni,1749,473,25,0,144,18,0,105,136,1,10,0,0,0,1,2,0,0,10,2,0,1,1,4,1,12,0
RO_160323,Dorobanţu,1221,490,21,0,85,9,0,192,108,24,11,1,2,0,3,2,0,3,15,3,2,1,2,1,0,5,0
RO_160387,Frecăţei,3058,1362,70,0,149,60,1,799,69,40,12,9,1,4,22,7,1,3,63,4,2,0,2,1,3,39,1
RO_160430,Greci,4391,978,70,0,110,31,1,399,135,26,15,5,5,2,17,4,0,3,120,5,1,2,3,3,1,20,0
RO_160458,Grindu,1164,561,12,0,221,100,1,128,65,8,0,1,3,1,5,0,0,4,3,2,0,0,0,3,0,4,0
RO_160476,Hamcearca,1109,370,28,0,107,37,1,81,56,7,5,1,2,2,0,1,2,2,18,2,0,3,1,3,1,8,2
RO_160528,Horia,1198,606,27,0,83,26,1,233,121,15,10,1,2,1,11,2,0,2,45,0,0,2,1,10,0,13,0
RO_160564,Izvoarele,1842,543,25,0,42,45,0,242,100,11,7,4,3,1,9,2,0,4,34,1,0,2,0,0,1,7,3
RO_160617,Jijila,4604,879,62,0,112,43,0,378,81,22,18,19,3,2,23,6,1,6,65,1,0,6,1,4,2,23,1
RO_160644,Jurilovca,3878,1429,100,0,129,63,1,765,153,36,16,2,4,4,21,4,6,7,58,7,2,5,3,2,3,37,1
RO_160680,Luncaviţa,3582,691,40,0,91,43,0,249,76,30,8,0,3,0,16,7,2,21,56,2,1,3,0,4,5,33,1
RO_160724,Mahmudia,2324,881,50,0,82,49,6,334,140,25,17,4,2,0,13,1,1,1,38,3,1,3,1,3,1,20,86
RO_160779,Maliuc,829,353,17,0,65,28,6,106,50,19,9,2,2,0,5,5,2,1,28,0,0,1,1,1,0,5,0
RO_160831,Mihai Bravu,2060,617,54,0,86,15,1,274,62,20,16,9,2,3,4,2,0,1,50,2,1,1,2,1,1,10,0
RO_160877,Mihail Kogălniceanu,2676,676,40,0,87,40,3,241,140,21,26,5,2,2,6,1,1,2,32,1,0,0,1,4,1,20,0
RO_160911,Murighiol,2888,848,33,0,227,79,4,240,92,25,7,0,7,1,9,3,1,1,85,5,0,0,0,3,0,19,7
RO_160993,Nalbant,2077,534,30,0,157,29,0,105,133,18,9,4,4,4,4,1,0,2,16,1,0,1,0,3,1,10,2
RO_161035,Niculiţel,3945,833,63,0,157,23,0,301,84,24,13,5,9,0,15,2,3,3,85,2,0,5,3,7,0,29,0
RO_161053,Nufăru,2133,747,60,0,147,36,2,160,200,28,7,1,6,0,21,4,2,3,29,4,1,4,1,2,2,26,1
RO_161106,Ostrov,1640,547,31,0,301,11,1,113,51,4,2,1,2,0,5,0,0,0,11,2,1,3,2,0,0,5,1
RO_161133,Pardina,462,124,3,0,20,9,0,45,19,3,3,11,0,0,0,0,0,0,6,1,0,0,0,0,0,3,1
RO_161151,Peceneaga,1468,706,39,0,184,18,1,196,213,14,4,2,1,0,9,1,0,1,13,1,0,2,0,0,0,6,1
RO_161179,Sarichioi,5774,1291,149,0,206,115,1,364,180,49,37,7,7,5,27,7,3,3,50,7,6,5,8,7,7,39,2
RO_161231,Sfântu Gheorghe,743,262,20,0,32,18,1,117,23,16,3,1,2,0,10,1,0,2,5,0,0,2,1,3,0,4,1
RO_161259,Slava Cercheză,1990,333,28,0,25,30,0,105,67,9,8,1,2,3,2,3,0,0,11,2,0,0,0,2,1,33,1
RO_161286,Smârdan,943,365,22,0,35,26,1,34,202,16,8,0,0,1,5,0,0,3,5,0,0,1,0,0,4,2,0
RO_161302,Somova,3855,815,56,0,125,68,2,302,104,31,12,5,2,1,24,4,1,1,27,3,2,2,1,5,6,19,12
RO_161348,Stejaru,1285,504,13,0,60,29,2,220,37,3,111,1,0,1,5,0,2,1,11,0,0,0,1,1,0,6,0
RO_161384,Topolog,3615,1012,56,0,112,49,1,496,54,44,70,4,6,5,8,4,0,5,50,9,2,2,3,12,0,12,8
RO_161464,Turcoaia,2831,914,50,0,68,9,0,216,254,17,6,3,2,0,12,4,1,3,225,2,2,1,1,2,1,34,1
RO_161482,Valea Nucarilor,2987,1032,80,0,223,37,1,421,73,53,31,6,4,0,15,2,0,4,43,6,3,4,3,3,5,15,0
RO_161525,I.C.Brătianu,978,740,23,0,51,12,4,227,293,44,10,0,0,3,9,3,1,2,38,2,0,1,1,2,1,11,2
RO_161543,Văcăreni,1820,494,24,0,163,18,0,131,90,6,5,13,0,0,6,1,3,1,12,1,1,0,0,1,2,14,2
RO_161552,Bestepe,1517,380,36,0,39,27,0,155,48,14,10,1,2,1,6,0,0,2,25,1,0,1,0,2,2,7,1
RO_161561,Valea Teilor,1159,444,35,0,150,5,0,96,124,3,2,1,1,1,2,0,0,0,18,1,0,2,1,0,0,2,0
RO_161794,Municipiul Bârlad,61053,14773,1153,0,1025,1041,72,5837,1438,358,133,38,35,69,325,441,16,68,610,117,33,49,36,292,68,1492,27
RO_161829,Municipiul Huşi,25309,5239,379,0,566,258,22,1965,557,194,41,16,16,40,133,48,14,19,148,28,10,15,12,53,12,674,19
RO_161856,Oraş Negreşti,7963,2477,250,0,314,61,13,1041,286,68,47,4,7,9,46,20,6,6,83,13,3,4,6,18,24,145,3
RO_161945,Municipiul Vaslui,71485,14390,1140,0,893,999,63,5631,1192,499,146,44,24,92,591,219,32,49,338,135,47,32,33,200,130,1802,59
RO_162014,Albeşti,2495,588,48,0,58,54,0,277,38,22,4,2,2,2,6,5,2,2,22,4,0,2,2,1,20,14,1
RO_162069,Alexandru Vlahuţă,1665,624,58,0,42,23,7,154,253,8,9,2,1,5,5,2,1,0,36,2,0,1,0,9,2,4,0
RO_162149,Arsura,1374,390,30,0,33,29,1,164,40,19,3,2,4,8,10,1,2,0,29,0,0,1,0,0,1,12,1
RO_162194,Banca,4384,1625,63,0,485,106,14,322,512,13,4,3,5,1,14,9,5,4,30,4,0,2,5,1,3,20,0
RO_162327,Băcani,2158,870,62,0,60,109,5,237,295,13,8,1,0,2,1,3,0,4,50,3,0,2,0,9,2,4,0
RO_162381,Băceşti,2939,925,122,0,77,22,13,233,318,22,8,2,1,5,2,8,1,8,52,0,1,4,2,1,1,22,0
RO_162452,Bălteni,1242,498,51,0,75,10,2,275,22,25,8,0,0,1,1,0,2,1,11,5,0,2,1,0,1,4,1
RO_162498,Berezeni,4070,1191,85,0,67,20,3,471,322,22,3,2,2,2,14,6,3,3,114,1,0,2,0,2,14,32,1
RO_162559,Blăgeşti,1250,464,20,0,49,19,4,289,24,19,1,0,0,1,8,10,2,0,5,1,0,2,1,2,0,7,0
RO_162595,Bogdana,1225,507,37,0,42,27,2,120,209,11,0,2,1,2,1,6,1,2,33,1,0,0,0,0,0,9,1
RO_162693,Bogdăneşti,2415,1056,48,0,86,44,8,150,591,7,3,0,2,7,8,2,2,2,65,3,0,2,3,3,3,15,2
RO_162791,Bogdăniţa,1160,416,20,0,24,54,2,85,178,14,5,0,0,3,4,4,1,1,10,0,1,0,0,6,0,4,0
RO_162871,Boţeşti,1649,641,33,0,39,17,0,147,331,11,5,0,0,4,5,7,0,1,18,3,0,3,0,9,1,7,0
RO_162924,Buneşti-Avereşti,2168,661,45,0,87,58,2,281,63,30,3,3,2,4,7,10,1,3,41,5,2,1,0,2,1,10,0
RO_163002,Codăeşti,3496,632,47,0,58,34,5,276,36,28,22,2,2,2,11,28,2,4,25,2,2,3,1,16,0,24,2
RO_163057,Coroieşti,1618,786,48,0,89,21,0,375,182,8,16,1,2,6,2,1,0,3,12,0,1,2,0,3,0,12,2
RO_163137,Costeşti,2303,758,79,0,81,34,5,321,81,23,6,1,2,6,19,11,3,12,43,5,3,0,3,11,1,8,0
RO_163208,Creţeşti,1485,764,47,0,74,26,3,441,60,19,5,3,1,6,9,8,3,0,38,3,0,1,0,0,2,15,0
RO_163253,Dăneşti,1664,316,39,0,45,15,2,126,46,12,0,0,1,2,7,2,1,1,9,1,1,0,1,0,0,4,1
RO_163324,Deleni,1932,546,61,0,32,35,3,126,164,19,7,2,0,1,9,4,3,1,19,3,0,0,2,8,24,22,1
RO_163379,Deleşti,1855,565,50,0,152,30,3,191,48,18,5,4,0,3,6,1,4,3,27,2,1,1,0,2,2,12,0
RO_163486,Dragomireşti,3539,1090,103,0,107,30,16,344,339,33,7,5,2,8,8,4,3,3,35,5,2,7,4,3,4,17,1
RO_163618,Drânceni,3791,918,97,0,280,18,3,241,92,40,9,0,3,5,14,5,0,7,34,3,3,10,4,0,2,46,2
RO_163681,Duda-Epureni,3737,658,60,0,108,27,9,223,111,19,12,2,1,5,4,11,1,0,31,7,0,1,3,2,1,20,0
RO_163734,Dumeşti,2815,722,91,0,68,19,5,363,60,33,17,1,1,3,6,6,2,1,19,3,1,1,1,2,4,14,1
RO_163789,Epureni,2463,545,54,0,62,21,8,222,93,16,4,2,1,3,9,8,2,2,19,2,2,3,1,0,2,8,1
RO_163832,Fălciu,4588,1013,106,0,101,43,5,473,63,40,19,4,4,4,17,9,3,7,69,6,4,2,2,0,4,27,1
RO_163903,Găgeşti,1556,487,33,0,52,11,3,164,108,20,3,3,0,2,7,3,1,2,55,3,2,4,1,0,0,10,0
RO_163967,Ghergheşti,2092,696,32,0,282,29,25,242,37,12,2,4,3,3,1,3,1,0,12,2,0,0,1,2,0,3,0
RO_164062,Gârceni,1783,839,58,0,79,19,5,538,46,15,15,2,1,5,5,6,4,1,19,2,0,3,0,0,2,12,2
RO_164133,Griviţa,2824,708,57,0,207,35,5,226,51,15,11,4,1,4,7,3,3,4,26,2,0,4,4,8,2,27,2
RO_164197,Hoceni,2198,1308,81,0,85,46,5,946,41,27,13,1,1,3,6,3,2,1,32,2,0,1,1,0,0,11,0
RO_164277,Dimitrie Cantemir,2018,1216,71,0,143,24,4,514,281,17,8,1,5,12,15,11,6,9,43,1,5,7,4,1,1,31,2
RO_164339,Iana,3026,1289,94,0,98,75,6,781,123,21,7,5,2,13,5,1,1,2,33,0,4,3,0,6,2,7,0
RO_164393,Ivăneşti,3547,884,96,0,80,44,2,369,82,45,26,5,0,4,3,14,3,6,53,4,4,4,2,4,2,31,1
RO_164543,Iveşti,2182,430,23,0,51,42,8,172,104,4,2,0,1,0,1,1,0,0,7,4,1,1,0,1,0,6,1
RO_164598,Laza,2588,684,58,0,67,29,1,399,40,25,7,1,1,3,5,6,1,2,12,2,3,1,1,0,6,14,0
RO_164687,Lipovăţ,3180,1139,108,0,92,37,0,642,112,18,3,3,0,9,7,3,4,16,41,4,0,3,1,10,8,17,1
RO_164749,Lunca Banului,3005,625,60,0,122,27,1,229,79,25,7,3,2,3,5,8,1,1,17,1,1,0,2,6,2,21,2
RO_164829,Măluşteni,1947,685,37,0,181,6,5,344,47,11,4,0,2,2,4,0,0,1,20,2,0,7,0,4,0,8,0
RO_164892,Micleşti,2207,740,80,0,133,19,0,368,41,17,10,0,3,5,4,2,6,1,23,4,2,1,2,0,1,15,3
RO_164936,Muntenii de Jos,3473,775,81,0,139,28,5,291,53,20,9,2,3,16,16,8,2,7,25,4,5,3,3,9,2,42,2
RO_164981,Oraş Murgeni,5703,1616,118,0,165,30,7,778,290,28,9,3,3,2,17,13,7,6,74,5,1,4,0,2,1,51,2
RO_165069,Olteneşti,2170,716,77,0,57,38,14,327,55,31,18,1,0,5,7,9,1,3,29,4,0,5,1,1,13,19,1
RO_165130,Oşeşti,2336,568,76,0,55,16,4,183,78,21,25,1,1,5,7,6,2,3,49,6,0,2,1,2,3,21,1
RO_165185,Pădureni,3272,822,93,0,88,32,1,416,37,13,23,4,2,6,8,6,3,7,40,2,2,4,0,4,1,30,0
RO_165274,Perieni,2786,691,66,0,136,77,10,312,22,14,2,2,1,1,1,4,1,1,16,1,0,2,0,5,3,14,0
RO_165336,Poieneşti,1844,364,32,0,86,19,4,115,52,12,4,1,2,2,3,4,2,3,4,2,1,1,1,0,1,13,0
RO_165416,Pogana,2430,599,70,0,38,65,6,198,120,15,17,2,3,0,2,4,3,2,30,5,1,5,2,2,1,8,0
RO_165470,Puieşti,3624,1237,147,0,158,59,41,371,286,50,13,3,3,6,6,7,6,6,48,1,1,0,3,2,2,18,0
RO_165611,Pungeşti,2508,1044,105,0,100,23,13,236,210,24,8,0,6,4,2,205,1,4,78,3,0,0,0,2,1,18,1
RO_165719,Rebricea,2737,831,64,0,80,29,7,463,43,20,11,3,2,11,15,2,1,4,25,4,1,2,2,5,18,16,3
RO_165817,Roşieşti,2710,901,78,0,173,86,2,379,42,19,11,1,2,3,18,8,2,3,31,3,0,6,1,5,1,26,1
RO_165899,Soleşti,2956,884,78,0,102,129,10,365,47,31,11,5,0,3,18,6,6,4,29,1,4,2,4,1,2,24,2
RO_165979,Stănileşti,4408,922,76,0,224,18,33,309,87,41,6,1,2,7,9,7,2,4,43,4,3,3,1,8,4,30,0
RO_166057,Ştefan cel Mare,2747,1237,85,0,74,24,2,869,45,29,11,9,1,3,9,3,1,1,24,2,2,2,2,1,2,33,3
RO_166137,Şuletea,1850,623,62,0,162,44,7,144,107,17,2,0,3,6,5,14,1,1,20,2,0,2,0,1,2,21,0
RO_166182,Tanacu,1675,435,33,0,37,14,1,199,93,12,2,0,2,2,3,3,3,3,14,1,0,0,1,0,0,12,0
RO_166235,Tăcuta,2456,981,74,0,59,255,1,430,43,37,6,4,1,5,11,3,2,4,22,2,0,3,1,3,1,13,1
RO_166315,Tătărăni,1713,457,51,0,68,16,1,187,65,19,6,3,2,0,3,6,0,2,12,3,0,1,1,1,0,7,3
RO_166413,Todireşti,2529,858,76,0,88,19,1,272,266,17,16,1,2,24,6,5,1,5,30,4,0,2,2,2,1,18,0
RO_166529,Tutova,2991,1113,120,0,173,39,13,592,61,30,34,2,2,3,4,2,4,3,11,3,0,2,1,2,2,9,1
RO_166636,Văleni,3882,593,44,0,78,38,3,244,56,28,14,4,1,1,11,10,3,2,34,1,1,0,1,2,0,16,1
RO_166672,Vetrişoaia,2610,659,55,0,45,46,5,221,159,17,3,0,0,6,5,11,1,1,36,1,2,1,2,3,0,37,2
RO_166707,Viişoara,1408,510,23,0,42,14,5,306,29,14,5,1,1,3,7,3,2,2,27,2,1,3,0,3,0,17,0
RO_166770,Vinderei,3363,700,68,0,83,44,18,255,97,28,6,0,2,8,4,5,5,2,26,4,1,5,5,27,0,7,0
RO_166869,Voineşti,2687,789,89,0,74,35,25,353,114,33,6,2,1,3,4,4,3,1,18,3,1,4,1,2,1,11,1
RO_166985,Vultureşti,1746,584,50,0,46,23,3,178,181,16,14,0,0,7,3,2,2,0,21,2,0,1,1,1,6,26,1
RO_167035,Vutcani,1592,537,36,0,36,8,1,365,29,13,4,0,1,2,2,6,1,0,10,2,1,1,0,1,0,18,0
RO_167071,Zăpodeni,3100,1574,115,0,144,52,12,924,104,40,20,2,4,6,9,11,5,2,81,5,0,9,3,2,7,15,2
RO_167179,Zorleni,7521,2037,174,0,174,71,19,1186,88,45,30,5,6,5,13,16,6,7,111,10,2,6,5,7,12,36,3
RO_167222,Ibaneşti,1139,667,71,0,38,22,8,425,56,12,8,1,0,0,0,0,0,1,9,0,1,1,1,5,2,6,0
RO_167231,Fruntişeni,1414,321,37,0,24,30,2,111,67,5,5,2,1,0,1,5,2,3,9,3,0,1,1,4,0,8,0
RO_167240,Rafaila,1444,438,40,0,22,6,0,67,239,5,22,1,0,1,0,1,0,1,18,3,0,0,1,1,3,7,0
RO_167259,Pogoneşti,1405,542,32,0,31,143,6,150,102,9,6,0,1,3,6,1,3,0,34,1,0,1,2,1,0,10,0
RO_167268,Ciocani,1207,329,27,0,26,8,6,107,105,3,3,2,0,1,1,3,1,1,27,3,0,1,1,1,1,1,0
RO_167277,Cozmeşti,1774,557,50,0,68,36,5,239,95,15,2,1,2,2,11,2,0,2,16,0,4,1,0,1,2,3,0
RO_167286,Dodeşti,1380,417,42,0,66,19,2,138,108,2,5,0,1,1,2,1,1,1,14,1,1,1,1,1,1,8,0
RO_167295,Fereşti,1606,366,24,0,28,9,1,94,169,5,1,1,0,0,2,3,1,1,16,3,0,1,0,1,0,6,0
RO_167302,Muntenii de Sus,3226,679,74,0,169,12,2,219,50,24,10,2,5,2,7,38,2,6,19,2,4,3,2,2,1,21,3
RO_167311,Pochidia,1326,663,39,0,102,74,10,127,255,9,3,1,0,1,1,2,0,1,26,1,0,1,0,2,1,7,0
RO_167320,Puşcasi,2829,869,79,0,45,45,2,415,177,19,10,4,1,13,7,4,1,4,19,0,1,1,0,1,2,18,1
RO_167473,Municipiul Râmnicu Vâlcea,99933,26227,1743,0,2645,2146,130,8633,2633,1020,189,58,34,84,1077,293,147,302,981,153,22,28,49,437,131,3234,58
RO_167641,Oraş Băile Govora,2545,1626,112,0,62,43,5,445,684,55,5,2,3,2,19,6,8,3,43,9,0,0,0,7,3,108,2
RO_167696,Oraş Băile Olăneşti,3871,2486,173,0,217,113,5,1304,204,54,8,5,3,2,58,11,1,23,66,8,2,1,5,19,3,196,5
RO_167794,Oraş Brezoi,5833,1841,189,0,181,148,3,486,374,71,11,4,7,7,41,13,5,34,73,7,5,2,4,3,6,166,1
RO_167909,Oraş Călimăneşti,7482,3091,203,0,475,172,14,1088,396,98,16,4,3,7,106,42,9,23,84,10,0,2,3,56,13,264,3
RO_167981,Municipiul Drăgăşani,17841,4030,239,0,379,233,0,1702,524,106,20,10,6,5,121,30,24,51,144,10,3,9,5,52,13,338,6
RO_168041,Oraş Horezu,5883,2380,179,0,345,96,5,702,620,70,18,3,11,2,34,7,3,24,56,7,2,3,0,13,9,169,2
