gisco_id,name,registered,turnout,invalid,blank,PP,PUSL,ADU,Şoşoacă,RS,Ştefănuţă,REPER,AUR,PDU,UDMR,PAD,PRM,S.O.S. RO,PSD-PNL,Pîrvănescu,Gheorghe
RO_053639,Ramna,1269,931,69,0,4,8,16,12,1,11,1,174,12,17,1,0,47,544,2,12
RO_053675,Racasdia,1610,954,70,0,4,5,111,8,1,3,3,158,21,15,6,2,36,492,3,16
RO_053700,Eftimie Murgu,1219,928,55,0,3,5,38,4,2,5,4,228,6,13,3,1,30,517,3,11
RO_053728,Rusca Montana,1499,820,61,0,6,8,50,10,5,14,4,77,14,6,2,8,72,471,1,11
RO_053755,Sacu,1236,809,46,0,8,1,19,5,4,16,5,212,7,6,0,1,54,410,2,13
RO_053791,Sasca Montana,1229,936,59,0,5,3,51,3,5,12,13,132,11,8,4,5,49,555,3,17
RO_053853,Sichevita,1668,1161,62,0,13,4,84,27,0,13,14,198,13,6,2,4,91,619,3,8
RO_054056,Slatina-Timis,2431,1483,47,0,6,7,88,17,6,20,21,324,12,6,6,12,51,837,5,18
RO_054109,Socol,1693,1312,96,0,4,17,27,13,3,2,2,167,8,6,0,5,51,646,1,3
RO_054163,Sopotu Nou,832,711,48,0,4,8,27,5,3,4,1,76,3,15,1,6,48,448,0,5
RO_054270,Teregova,3108,2292,94,0,12,31,41,13,1,17,14,290,16,18,3,4,61,1637,1,39
RO_054305,Ticvaniu Mare,1521,901,137,0,5,10,151,6,1,5,9,127,14,12,4,10,51,337,4,7
RO_054350,Tarnova,1379,1028,55,0,5,8,78,11,6,8,8,157,19,7,9,3,45,587,3,19
RO_054387,Toplet,2102,1196,89,0,10,2,113,12,2,9,12,227,26,7,2,6,64,596,5,14
RO_054412,Turnu Ruieni,2785,1996,125,0,9,10,74,29,1,17,15,387,36,13,6,9,115,1118,6,26
RO_054485,Valiug,667,482,23,0,3,16,31,4,3,3,6,73,9,19,0,0,23,261,3,5
RO_054500,Varadia,1139,835,65,0,9,3,14,6,3,5,7,81,4,6,0,3,22,597,5,5
RO_054537,Vermes,1210,978,64,0,7,3,40,6,2,8,13,108,8,26,2,3,55,620,1,12
RO_054573,Vrani,807,550,34,0,0,2,42,7,1,10,1,82,8,8,1,0,20,327,0,7
RO_054617,Zavoi,3305,1992,101,0,3,8,36,20,5,34,9,326,18,9,4,3,125,1239,4,42
RO_054699,Zorlentu Mare,895,1143,80,0,6,3,23,7,0,9,2,120,10,2,1,0,26,833,1,20
RO_054975,Municipiul Cluj-Napoca,270922,148014,2841,0,659,1222,19995,538,486,16869,19299,15686,3157,18915,1284,1043,3395,34359,1222,6976
RO_055008,Municipiul Dej,30716,14021,413,0,98,341,1628,108,79,517,401,2477,307,1300,62,124,467,5223,74,402
RO_055062,Cuzdrioara,2479,1239,67,0,8,11,81,4,8,41,20,353,18,45,3,5,42,499,6,28
RO_055106,Jichisu De Jos,941,801,65,0,3,3,27,4,1,7,9,113,4,9,1,1,24,517,3,10
RO_055160,Mica,2901,1862,110,0,12,31,70,9,7,23,27,261,17,266,4,12,74,908,5,26
RO_055259,Municipiul Turda,44549,20059,727,0,154,204,2699,149,91,489,754,4986,533,1435,78,263,858,6069,87,482
RO_055277,Mihai Viteazu,4991,2688,130,0,11,49,216,20,4,51,67,372,58,557,11,15,114,939,17,57
RO_055311,Sandulesti,1820,1062,41,0,6,5,87,21,4,21,16,186,31,31,56,7,47,464,11,28
RO_055357,Municipiul Câmpia Turzii,22057,9078,282,0,68,59,684,66,29,251,453,2181,199,557,45,84,376,3492,53,198
RO_055384,Municipiul Gherla,18315,8777,322,0,51,68,932,54,30,336,198,1360,146,1291,50,62,270,3367,57,183
RO_055446,Oraş Huedin,7343,3767,194,0,24,23,383,31,9,69,83,435,121,1034,11,21,99,1141,17,72
RO_055473,Aghiresu,5307,2689,152,0,15,13,68,9,5,29,35,219,38,1026,16,9,87,930,9,29
RO_055598,Aiton,860,599,37,0,1,2,21,2,1,8,16,72,14,97,2,3,22,283,4,14
RO_055623,Alunis,901,623,61,0,12,2,10,5,0,3,3,132,5,7,4,8,22,345,1,3
RO_055687,Apahida,13431,7785,260,0,64,43,1040,72,26,278,573,1135,227,298,63,45,357,2906,68,319
RO_055776,Aschileu,1134,768,101,0,6,2,17,8,0,5,11,50,4,46,1,7,40,460,4,6
RO_055838,Baciu,11412,6652,275,0,23,27,543,30,26,319,458,695,113,1974,35,27,222,1632,22,231
RO_055918,Baisoara,1673,1181,61,0,7,8,134,12,3,6,26,237,32,9,3,7,70,542,6,18
RO_056014,Belis,1060,808,45,0,5,3,66,14,1,11,13,262,24,11,3,3,33,294,6,14
RO_056096,Bobalna,1056,908,59,0,9,14,30,5,2,4,17,151,9,10,3,6,25,549,0,15
RO_056210,Bontida,3845,2329,226,0,31,201,57,22,3,21,48,307,17,340,5,13,132,851,5,50
RO_056265,Borsa,1072,841,48,0,4,3,18,3,2,6,8,77,7,22,1,5,16,614,1,6
RO_056327,Buza,940,700,69,0,4,0,5,1,0,4,3,66,13,291,0,7,15,212,5,5
RO_056354,Caianu,1917,1171,52,0,6,4,18,8,1,11,20,137,14,299,2,1,29,547,5,17
RO_056425,Calarasi,1960,1056,71,0,8,1,24,7,6,13,12,248,14,230,0,4,38,357,5,18
RO_056461,Calatele,1980,1317,57,0,6,26,79,19,1,31,27,332,22,120,8,4,33,534,8,9
RO_056522,Camarasu,1949,1211,216,0,3,59,18,11,0,9,5,142,4,41,0,1,40,650,0,12
RO_056568,Capusu Mare,2521,1692,88,0,11,24,66,14,2,17,24,174,15,559,10,6,45,626,3,8
RO_056666,Caseiu,3745,2429,139,0,11,13,53,7,5,27,35,783,31,16,6,12,75,1166,11,39
RO_056773,Catina,1289,888,99,0,12,1,36,12,1,5,11,82,5,105,7,10,22,462,2,16
RO_056844,Ceanu Mare,3051,1831,182,0,13,13,201,13,8,20,15,402,25,58,6,27,76,733,2,37
RO_056988,Chinteni,3437,2358,75,0,14,8,149,17,8,64,145,265,46,260,16,9,54,1121,15,86
RO_057083,Chiuiesti,1862,1223,75,0,9,7,48,5,3,13,13,276,9,6,5,8,37,677,3,29
RO_057163,Ciucea,1243,841,32,0,7,3,22,9,1,12,5,111,17,4,1,10,19,580,1,7
RO_057225,Ciurila,1377,1126,60,0,1,4,132,5,3,25,69,184,25,16,9,10,34,517,4,28
RO_057314,Catcau,1834,1357,33,0,2,28,24,6,1,7,5,180,9,12,1,5,40,990,3,11
RO_057350,Cojocna,3292,2244,273,0,24,36,493,13,1,29,26,229,18,365,16,10,89,592,10,20
RO_057449,Cornesti,1039,812,65,0,3,6,21,7,0,4,11,76,9,44,2,9,34,501,2,17
RO_057546,Dabaca,1132,808,59,0,5,23,29,4,1,14,8,86,12,19,1,4,44,485,3,11
RO_057582,Feleacu,3866,2253,103,0,13,9,228,16,6,78,186,222,51,530,11,11,55,650,11,63
RO_057644,Fizesu Gherlii,2096,1173,121,0,7,3,95,8,3,17,21,156,13,233,2,8,61,410,2,13
RO_057706,Floresti,41414,18574,392,0,109,255,2702,84,60,1305,2163,2094,536,2016,212,112,700,4753,147,933
RO_057742,Frata,3109,1985,181,0,8,7,26,15,1,20,25,204,20,30,3,5,91,1323,4,21
RO_057831,Geaca,1159,1082,81,0,1,10,45,5,0,8,16,154,19,114,5,2,24,581,4,13
RO_057902,Gilau,7380,4232,365,0,35,24,229,43,9,88,86,569,101,475,23,18,240,1819,23,85
RO_057948,Garbau,1799,1261,43,0,8,5,83,8,4,17,23,93,15,523,4,7,32,378,1,17
RO_058008,Iara,3088,1902,135,0,13,8,38,24,3,23,29,251,27,41,7,7,102,1151,13,28
RO_058142,Iclod,3478,1617,86,0,7,65,78,25,8,53,27,209,44,27,3,13,74,842,13,43
RO_058204,Izvoru Crisului,1226,803,30,0,1,0,14,1,0,7,3,39,7,620,2,0,4,72,0,3
RO_058259,Jucu,4301,2876,104,0,15,9,530,31,6,66,94,316,69,243,11,17,106,1176,14,69
RO_058311,Luna,3817,1963,205,0,17,7,160,36,6,48,36,315,50,93,7,20,117,778,15,53
RO_058357,Maguri-Racatau,1862,1316,89,0,7,23,31,15,1,24,10,256,19,3,3,7,49,765,3,11
RO_058393,Manastireni,1121,901,93,0,3,45,25,9,1,12,14,141,19,99,1,2,17,408,2,10
RO_058464,Margau,1238,1095,63,0,3,8,46,5,1,14,23,118,16,8,7,6,36,717,5,19
RO_058534,Marisel,1228,1064,50,0,4,6,19,9,0,11,18,172,9,3,1,1,32,712,0,17
RO_058552,Mintiu Gherlii,3125,1813,177,0,9,7,187,17,5,21,23,249,24,22,9,10,93,918,8,34
RO_058623,Mociu,2601,1741,191,0,6,69,41,12,5,23,16,327,13,185,12,27,59,711,9,27
RO_058721,Moldovenesti,2670,1712,61,0,4,4,30,8,2,10,29,172,30,846,1,6,48,441,8,12
RO_058794,Palatca,811,607,82,0,4,1,12,7,0,6,6,55,2,80,3,6,19,318,2,4
RO_058856,Panticeu,1266,912,95,0,6,6,26,10,1,11,4,69,11,12,1,3,45,603,1,8
RO_058918,Petrestii De Jos,1251,1008,71,0,7,2,52,6,2,11,32,359,16,20,6,4,33,367,5,15
RO_058990,Ploscos,537,404,46,0,7,0,29,0,0,9,2,74,8,3,1,4,10,205,1,5
RO_059041,Poieni,3882,2362,137,0,5,50,135,22,4,43,53,510,67,20,4,9,80,1187,4,32
RO_059130,Recea-Cristur,959,777,35,0,1,3,16,5,1,3,10,80,4,6,1,1,19,588,1,3
RO_059238,Risca,1171,924,70,0,7,3,36,5,0,6,18,133,34,9,1,4,24,559,4,11
RO_059283,Sacuieu,1127,807,57,0,4,1,4,7,0,11,12,253,18,10,7,1,23,391,1,7
RO_059327,Savadisla,3497,2528,110,0,4,7,57,19,10,41,37,230,32,1227,9,15,62,619,9,40
RO_059416,Sic,1879,1344,114,0,0,0,15,5,3,8,2,7,1,1145,0,0,10,26,3,5
RO_059434,Sancraiu,1269,1018,13,0,2,0,9,2,1,8,9,72,3,820,1,2,10,65,0,1
RO_059498,Sanmartin,1048,942,61,0,3,5,20,2,0,12,7,155,10,61,1,1,21,577,3,3
RO_059586,Sanpaul,1754,1242,107,0,91,2,204,8,1,20,17,156,17,14,1,3,28,553,3,17
RO_059657,Suatu,1207,760,75,0,7,17,13,6,2,5,1,70,8,402,0,6,25,117,1,5
RO_059693,Tritenii De Jos,3723,2112,136,0,8,8,407,11,8,21,16,367,39,156,2,12,72,797,3,49
RO_059764,Tureni,1804,1205,77,0,4,6,41,7,3,18,42,147,8,251,7,6,43,511,5,25
RO_059826,Taga,1383,868,65,0,6,2,30,5,3,14,11,119,11,23,45,11,37,472,1,13
RO_059880,Unguras,2088,1396,81,0,1,0,44,2,2,10,3,71,6,670,2,3,15,466,4,10
RO_059942,Vad,1618,1279,80,0,6,8,42,4,5,14,8,190,17,12,2,8,47,818,3,15
RO_060026,Valea Ierii,761,595,19,0,2,2,24,4,0,4,38,117,14,11,2,0,23,322,2,10
RO_060062,Viisoara,4763,2322,161,0,13,11,58,21,5,22,37,234,49,450,5,11,85,1109,11,40
RO_060099,Vultureni,1161,986,38,0,1,3,52,8,2,12,14,93,12,93,3,8,39,594,3,11
RO_060169,Negreni,1875,1373,91,0,6,5,18,10,4,16,23,300,14,3,0,15,48,782,9,29
RO_060419,Municipiul Constanţa,250774,111359,4090,0,1048,2253,18505,899,828,5108,5066,17216,3316,694,1363,1323,6050,37932,1373,4245
RO_060455,Oraş Eforie,8982,5196,246,0,76,116,381,37,26,184,167,930,201,37,40,154,269,2102,30,152
RO_060482,Municipiul Mangalia,32159,17081,872,0,239,343,1191,199,156,470,589,3319,442,126,113,172,1110,7034,131,525
RO_060507,Oraş Năvodari,35891,15951,738,0,214,416,1517,256,178,585,533,2787,584,95,129,263,1548,5186,211,682
RO_060534,Oraş Techirghiol,7221,4306,115,0,33,156,299,43,22,112,116,662,104,32,23,33,276,2139,40,101
RO_060570,Agigea,7881,4984,178,0,47,95,775,48,29,157,170,766,131,28,30,28,326,1932,38,206
RO_060598,23 August,4802,2545,133,0,24,16,70,32,13,57,37,418,29,16,8,11,206,1397,22,56
RO_060632,Limanu,5636,3292,111,0,24,37,232,52,28,110,124,501,99,17,21,29,233,1529,24,113
RO_060687,Oraş Ovidiu,13242,6933,346,0,52,69,528,69,45,183,157,1085,141,33,38,53,575,3306,45,175
RO_060721,Tuzla,5997,3449,151,0,29,127,305,24,26,99,72,804,55,30,37,63,282,1208,16,121
RO_060776,Oraş Cernavoda,14624,7211,306,0,55,250,718,98,51,144,114,1656,174,31,73,58,533,2718,49,173
RO_060801,Oraş Hârşova,8253,4488,327,0,21,55,113,39,10,79,36,1028,54,36,12,18,238,2347,14,61
RO_060847,Municipiul Medgidia,34247,14479,1076,0,105,278,808,205,119,342,288,2162,299,137,152,174,1291,6645,87,311
RO_060883,Adamclisi,1739,1301,127,0,13,28,102,12,5,9,12,227,10,4,8,9,88,622,8,17
RO_060945,Albesti,3047,1903,85,0,19,15,48,33,4,24,14,495,16,14,7,11,138,923,10,23
RO_061005,Aliman,2107,1359,107,0,4,6,17,14,2,2,1,118,5,5,2,0,72,990,2,12
RO_061069,Băneasa,4240,2667,436,0,12,68,32,21,6,30,29,351,12,10,4,3,101,1520,5,27
RO_061121,Castelu,4206,2636,187,0,19,17,49,27,8,26,20,378,31,14,2,14,190,1606,13,35
RO_061167,Cerchezu,1021,711,66,0,11,1,123,10,1,7,4,58,12,8,3,4,39,354,2,8
RO_061210,Chirnogeni,2508,1142,92,0,9,12,61,17,1,14,9,161,14,6,3,9,118,604,2,10
RO_061256,Ciobanu,2777,1713,121,0,6,4,57,25,7,15,4,176,8,5,7,4,100,1155,5,14
RO_061283,Ciocarlia,2498,1775,112,0,6,2,130,66,5,18,20,218,13,10,5,30,72,987,6,19
RO_061318,Cobadin,7377,3587,227,0,29,28,112,62,22,65,28,575,51,24,28,24,290,1932,15,66
RO_061372,Cogealac,4269,3087,177,0,11,9,44,114,3,32,21,403,17,15,8,12,142,2043,6,30
RO_061452,Comana,1531,907,68,0,5,6,6,3,2,7,6,215,7,4,3,0,51,509,4,11
RO_061513,Corbu,5332,2717,76,0,23,19,117,49,17,44,40,573,33,8,11,13,225,1377,16,76
RO_061559,Crucea,2419,1451,122,0,13,11,16,12,4,10,4,193,5,4,0,6,82,953,3,13
RO_061620,Cumpăna,13059,6627,250,0,54,79,508,84,43,199,195,1213,167,30,54,45,497,2938,57,197
RO_061675,Deleni,1815,1269,69,0,4,9,20,18,1,4,4,319,6,1,1,2,84,707,6,13
RO_061737,Dobromir,2533,1822,413,0,11,6,8,2,4,2,3,76,3,9,1,2,54,1226,0,2
RO_061808,Garliciu,1196,834,74,0,3,1,33,5,1,1,4,70,2,10,2,1,45,573,3,6
RO_061826,Ghindăreşti,2153,1069,51,0,3,5,212,22,4,15,19,224,4,8,1,2,68,354,5,35
RO_061871,Independenta,2271,1481,131,0,8,7,190,17,5,15,14,258,10,25,5,2,90,671,2,20
RO_061951,Ion Corvin,1505,1057,133,0,14,15,87,16,0,8,10,160,8,15,17,14,63,482,4,11
RO_062020,Istria,1913,1219,85,0,2,11,26,23,6,7,3,198,7,3,3,5,96,715,4,25
RO_062057,Lipnita,2331,1291,121,0,11,7,36,23,7,5,10,168,14,5,1,5,74,788,4,4
RO_062137,Mereni,1868,1231,97,0,14,10,70,23,4,9,11,246,17,7,4,18,95,585,4,17
RO_062191,Mihail Kogalniceanu,8137,4230,208,0,35,38,151,35,18,84,59,647,91,31,18,15,386,2300,17,97
RO_062253,Mihai Viteazu,2797,1582,104,0,7,12,15,22,1,19,11,228,7,6,1,5,291,837,3,13
RO_062280,Mircea Vodă,4165,2393,153,0,5,11,38,33,8,15,13,426,14,19,32,8,150,1444,15,9
RO_062360,Oraş Murfatlar,8624,4682,167,0,40,25,189,68,24,85,50,717,76,31,12,37,373,2689,25,74
RO_062397,Oraş Negru Vodă,4331,2334,97,0,13,29,67,15,4,38,19,925,26,13,2,5,164,875,7,35
RO_062440,Nicolae Balcescu,4306,2715,199,0,18,24,162,47,11,41,11,442,32,55,23,11,196,1383,19,41
RO_062486,Oltina,1899,1292,103,0,12,20,22,17,2,9,6,121,9,4,3,4,71,805,1,12
RO_062538,Ostrov,3731,2098,139,0,10,9,95,20,8,14,15,355,14,11,3,4,121,1246,7,22
RO_062609,Pantelimon,1434,1026,79,0,7,8,39,13,1,12,4,136,8,6,2,6,58,636,1,10
RO_062672,Pecineaga,2757,1512,56,0,10,12,49,30,4,16,19,186,16,9,4,10,179,861,7,44
RO_062707,Pestera,2795,1382,63,0,5,13,32,32,5,23,8,265,10,4,4,9,165,712,5,27
RO_062761,Poarta Alba,4672,3097,170,0,24,23,69,68,17,51,30,632,20,20,16,17,222,1642,16,58
RO_062798,Rasova,2871,1709,147,0,5,5,21,18,10,3,11,203,12,8,2,1,113,1122,14,14
RO_062823,Saraiu,1025,726,60,0,3,17,31,2,3,3,6,72,9,4,1,2,37,466,1,9
RO_062878,Sacele,1294,1270,70,0,19,14,39,14,8,27,15,510,18,15,5,9,90,391,0,26
RO_062903,Seimeni,1692,1022,62,0,4,5,18,12,0,11,6,132,7,1,1,1,73,665,4,20
RO_062949,Silistea,1155,769,41,0,3,2,47,5,1,6,2,146,3,2,1,2,42,459,1,6
RO_062985,Targusor,1300,988,82,0,10,6,25,6,1,11,8,146,14,6,2,6,72,547,3,17
RO_063045,Topalu,1367,973,65,0,5,6,13,17,1,10,12,80,4,13,1,2,48,683,1,12
RO_063072,Topraisar,5052,2780,134,0,15,17,85,51,10,57,33,561,31,11,15,11,314,1374,21,40
RO_063125,Valu Lui Traian,14498,8032,309,0,70,68,435,79,63,230,189,1129,207,50,41,58,529,4278,77,220
RO_063152,Lumina,10100,5222,236,0,56,39,422,85,42,129,90,975,154,32,123,99,441,2081,61,143
RO_063161,Dumbrăveni,401,369,46,0,1,1,6,6,1,2,0,48,2,2,2,3,28,214,0,7
RO_178821,Vulturu,7370,2901,181,0,8,14,220,19,8,50,27,432,31,19,5,11,122,1687,17,49
RO_063189,Tortoman,1478,948,54,0,10,4,143,21,1,12,7,167,10,20,0,3,86,400,4,6
RO_063198,Amzacea,2292,1327,93,0,4,11,34,22,3,11,12,151,15,5,4,6,138,790,7,21
RO_063278,Horia,884,524,45,0,4,0,16,3,4,8,6,47,4,3,1,2,37,330,1,13
RO_063286,Costineşti,2884,2171,64,0,15,17,139,32,7,57,61,452,48,16,7,14,150,1004,10,75
RO_063294,Bărăganu,1657,954,31,0,8,6,21,14,6,8,6,214,9,29,2,12,80,494,0,14
RO_063300,Cuza Vodă,3322,1848,196,0,13,5,13,14,1,9,5,170,4,5,7,3,147,1238,0,18
RO_063318,Saligny,1862,897,40,0,5,6,56,16,4,9,5,138,14,8,1,3,77,497,3,15
RO_063326,Grădina,829,518,37,0,1,1,21,3,2,1,2,88,5,3,1,2,26,322,0,3
RO_063334,Fântânele,1233,979,78,0,4,6,294,8,1,4,6,81,11,19,1,5,43,410,4,4
RO_063394,Municipiul Sfântul Gheorghe,51114,22980,537,0,55,39,534,43,43,226,261,824,131,18341,20,41,174,1536,40,135
RO_063447,Oraş Baraolt,7369,3771,206,0,13,3,12,9,5,14,13,47,16,3320,4,3,16,65,15,10
RO_063526,Oraş Covasna,9023,4473,163,0,14,9,138,11,11,37,50,293,51,2789,4,16,76,764,8,39
RO_063553,Comandau,797,464,36,0,1,0,3,0,0,1,0,6,1,404,0,0,0,9,0,3
RO_063580,Oraş Întorsura Buzăului,7359,3678,253,0,23,18,827,21,13,89,78,762,111,36,9,34,154,1119,18,112
RO_063633,Barcani,3070,2043,241,0,77,3,130,16,4,36,30,374,58,25,3,10,64,921,13,38
RO_063688,Sita Buzaului,3787,2220,188,0,15,4,103,26,8,54,45,370,57,27,5,21,115,1125,15,42
RO_063740,Municipiul Târgu Secuiesc,15925,6932,207,0,16,10,68,11,16,32,30,104,27,6070,3,8,39,252,13,23
RO_063777,Aita Mare,1333,705,51,0,0,0,5,2,1,1,0,7,3,566,2,1,0,61,3,2
RO_063802,Batani,3574,1904,232,0,12,1,10,8,5,18,6,41,4,1491,0,3,10,28,14,21
RO_063866,Belin,2259,1240,427,0,4,0,5,8,0,3,3,149,6,532,2,2,30,59,6,4
RO_063893,Bodoc,1995,1283,61,0,1,1,7,3,0,3,2,12,1,1174,0,2,3,12,1,0
RO_063937,Borosneu Mare,2503,1448,61,0,5,4,11,0,1,5,3,16,1,1000,0,1,2,335,3,0
RO_064005,Brates,1161,696,15,0,2,1,3,2,0,1,1,6,3,651,0,1,1,8,1,0
RO_064041,Bradut,3782,2320,120,0,0,2,4,1,0,1,2,194,1,1940,0,2,3,43,4,3
RO_064096,Bretcu,2802,1450,102,0,4,4,12,5,5,12,8,76,8,928,3,5,22,245,2,9
RO_064130,Catalina,2670,1561,133,0,5,2,17,4,4,3,4,21,4,1303,1,4,6,35,10,5
RO_064194,Cernat,3286,1887,108,0,9,0,8,2,2,5,1,13,2,1699,0,0,7,26,3,2
RO_064238,Chichis,1280,792,35,0,0,1,21,6,0,5,10,63,8,498,0,1,19,109,2,14
RO_064265,Dobarlau,1794,1125,85,0,4,4,34,7,6,16,14,174,19,39,1,7,65,636,1,13
RO_064318,Ghelinta,4150,2250,170,0,2,1,10,2,1,3,3,40,1,1989,0,2,7,16,2,1
RO_064345,Ghidfalau,2141,1150,44,0,1,1,6,2,0,2,3,7,3,1061,0,0,1,16,2,1
RO_064390,Haghig,1834,1036,164,0,6,3,5,14,0,4,7,204,21,152,5,8,59,361,3,20
RO_064425,Ilieni,1758,1264,82,0,5,2,17,8,3,7,13,42,7,979,3,4,12,72,4,4
RO_064461,Lemnia,1502,834,43,0,2,0,5,0,1,1,0,5,1,763,0,0,2,10,1,0
RO_064504,Malnaş,837,459,15,0,2,2,6,0,0,0,0,8,2,404,0,0,3,15,1,1
RO_064568,Moacşa,997,574,29,0,3,0,6,3,0,1,2,6,3,487,0,0,1,32,0,1
RO_064602,Ojdula,2977,1413,211,0,4,1,10,3,2,2,5,32,3,1088,0,0,10,33,4,5
RO_064639,Ozun,3744,1867,92,0,4,2,25,2,4,8,9,66,14,1476,3,12,14,117,5,14
RO_064719,Poian,1391,880,63,0,1,0,3,2,3,0,0,10,4,775,0,1,3,13,1,1
RO_064773,Reci,1849,1077,43,0,1,2,7,1,2,4,1,7,5,969,1,2,2,23,1,6
RO_064826,Sanzieni,3567,1962,83,0,1,1,7,4,0,3,4,10,2,1813,0,4,3,20,3,4
RO_064871,Turia,3049,1528,40,0,0,1,7,0,0,3,2,15,2,1425,0,1,3,23,4,2
RO_064906,Valea Crisului,1919,1055,73,0,0,1,5,2,1,2,1,7,0,937,0,3,3,17,2,1
RO_064942,Valcele,3430,2147,509,0,10,4,18,13,5,17,13,555,7,168,1,5,75,730,4,10
RO_064997,Varghis,1443,828,37,0,2,0,4,0,1,1,0,8,1,756,0,1,2,14,0,1
RO_065011,Zagon,4063,2505,207,0,14,8,52,7,1,10,8,189,10,1395,4,11,52,523,5,9
RO_065048,Zabala,3731,1777,146,0,5,2,18,1,1,6,8,82,11,1297,1,5,15,162,2,15
RO_065099,Valea Mare,902,616,31,0,2,2,6,1,2,4,6,113,2,25,1,2,13,401,1,4
RO_065105,Mereni,1017,608,19,0,0,0,2,0,0,3,0,0,0,581,0,0,1,1,0,1
RO_065113,Arcuş,1429,886,17,0,2,1,6,0,2,1,2,6,3,833,0,0,0,11,1,1
RO_065121,Bixad,1383,665,26,0,1,0,14,4,0,0,1,7,1,590,0,2,2,14,3,0
RO_065139,Micfalău,1429,757,26,0,2,1,6,0,1,0,0,7,1,698,0,0,0,10,1,4
RO_065147,Dalnic,754,418,76,0,1,1,2,0,1,0,0,7,3,310,0,2,0,13,0,2
RO_065154,Estelnic,898,554,24,0,0,1,5,0,0,1,0,5,0,509,0,0,0,6,0,3
RO_065342,Municipiul Târgovişte,72756,30595,1479,0,187,282,2897,297,197,1062,1220,4023,701,125,147,258,1343,15134,285,955
RO_065379,Aninoasa,5498,3220,126,0,9,18,210,27,8,73,96,392,64,17,21,16,118,1934,22,69
RO_065413,Doicesti,3863,2192,106,0,6,14,69,32,7,36,38,235,36,4,5,13,78,1469,12,32
RO_065431,Razvad,7572,4113,159,0,37,22,305,34,16,108,111,543,68,16,14,32,197,2344,27,80
RO_065477,Sotanga,5645,2647,159,0,6,13,147,35,7,40,47,306,35,12,11,24,122,1616,13,54
RO_065501,Ulmi,4008,2308,84,0,7,12,93,22,11,45,45,295,38,7,4,20,148,1422,13,42
RO_065609,Oraş Fieni,6071,2752,137,0,14,14,216,43,18,65,73,414,57,23,8,26,123,1439,18,63
RO_065645,Motaieni,1639,1014,45,0,6,5,42,20,7,27,25,98,15,6,4,6,52,629,6,21
RO_065681,Oraş Găeşti,11962,7284,322,0,36,54,385,67,36,178,103,919,82,44,32,43,308,4494,22,157
RO_065707,Gura Foii,1814,1435,68,0,6,9,31,22,1,7,18,140,9,10,1,5,80,1006,4,18
RO_065752,Petresti,4508,2943,229,0,25,12,43,51,5,40,24,386,27,20,3,7,179,1842,9,41
RO_065841,Municipiul Moreni,15886,7862,325,0,80,51,1260,66,32,181,205,954,136,54,26,80,335,3880,35,161
RO_065869,Iedera,3104,1830,105,0,19,10,148,25,3,17,26,308,25,26,3,12,79,984,12,23
RO_065921,Oraş Pucioasa,12157,5861,321,0,32,35,394,56,24,218,142,694,115,39,31,50,239,3281,54,136
RO_066009,Brăneşti,3453,1890,84,0,11,10,150,22,8,49,59,251,32,10,15,17,80,1046,9,37
RO_066081,Oraş Titu,8109,5007,293,0,13,17,148,65,19,125,99,637,32,21,10,26,255,3111,34,102
RO_066152,Branistea,3202,2618,162,0,7,18,39,39,11,27,15,276,12,14,4,14,147,1789,11,33
RO_066198,Baleni,6735,3864,203,0,23,24,122,54,10,67,48,533,37,16,25,20,300,2291,12,76
RO_066223,Bărbuleţu,1737,955,65,0,2,2,20,7,4,13,12,155,3,3,1,5,40,606,3,14
RO_066330,Bezdead,3541,1915,86,0,4,8,51,21,10,40,27,173,25,5,8,8,76,1322,6,44
RO_066401,Bilciuresti,1475,1180,87,0,7,7,32,9,1,13,3,241,17,10,0,7,71,663,3,9
RO_066438,Buciumeni,3497,1884,94,0,9,4,75,17,1,55,24,227,22,3,4,23,73,1216,7,30
RO_066474,Bucsani,5371,3354,168,0,7,10,68,31,7,33,31,478,22,3,10,12,148,2274,9,43
RO_066526,Candesti,2215,1653,64,0,2,7,51,11,2,26,16,358,18,7,3,4,72,985,6,21
RO_066580,Cobia,2452,1764,48,0,2,3,37,13,2,19,13,301,6,6,5,3,66,1188,2,21
RO_066697,Cojasca,5949,4016,466,0,16,5,22,26,2,13,11,335,11,14,1,10,87,2977,5,13
RO_066731,Comisani,4229,2567,78,0,12,13,181,31,7,38,28,373,33,13,6,13,145,1555,10,31
RO_066768,Contesti,3352,1713,146,0,3,10,34,24,4,12,12,214,16,8,1,4,99,1107,9,10
RO_066857,Corbii Mari,6252,4034,200,0,23,25,59,55,9,34,18,307,22,12,6,14,242,2960,11,33
RO_066955,Cornatelu,1085,908,64,0,4,9,18,7,0,7,6,72,5,1,2,2,46,652,3,10
RO_067014,Cornesti,4880,3197,221,0,12,18,807,48,9,41,30,425,33,31,10,17,156,1290,12,37
RO_067121,Costestii Din Vale,2628,1778,157,0,6,1,33,28,3,9,10,187,14,13,3,5,134,1157,1,17
RO_067167,Crangurile,2697,1835,164,0,8,10,29,16,2,16,14,187,13,9,0,3,85,1246,14,19
RO_067256,Darmanesti,3751,2199,110,0,4,15,200,30,7,44,38,370,25,10,3,15,137,1133,11,47
RO_067292,Dobra,2898,1902,67,0,12,5,37,16,1,25,21,180,11,8,2,6,63,1410,3,35
