gisco_id,name,registered,turnout,invalid,blank,IA,DN,DEMOS,EQUO,IU-LV,PA (1971),PP,PRAO,PSOE,UCE,UPyD,EEB,Hartos.org,PACMA,PCPE,PI,FE de las JONS,PUM+J,SAIn,Republicanos,ACM,PH (1984),CHA-IU,PIRATA,PP-PAR,SxT,IU-CHA,PLI,AA (1990),FORO,IU,PDyC,ERC,FyV,PSM-EN-ExM-EQUO,ANC,CVR,NC-BC,UP (1998),IU-IpH-LV,SSP-SxTF-EQUO,BASTA YA,PRC (1978),CyD,CCD,CDL,PCAS,UCIN,PREPAL,URCL,HD,AC,CiU,ICV-EUiA,PSC,PxC,PRE,CREx,IU-LV-SIEX,PP-EU,BNG,CXXI,POSI,Amaiur,DNE,GBai,UPN-PP,EAJ/PNV,MAS [Muerte al Sistema],PREDE,CC (2010),ERPV-LV,E-2000,UxV,CY!,LV-GV
ES_20034,Eskoriatza,3192,2035,5,11,0,0,0,14,84,0,160,0,462,0,15,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,0,0,0,415,0,0,0,0,0,0,0,0
ES_20035,Ezkio-Itsaso,497,346,2,1,0,0,0,3,2,0,12,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,92,0,0,0,0,0,0,0,0
ES_20036,Hondarribia,12731,8519,88,131,0,0,0,120,256,0,995,0,1290,8,111,0,0,45,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394,0,0,0,3059,0,0,0,0,0,0,0,0
ES_20037,Gaintza,100,65,1,2,0,0,0,0,2,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,21,0,0,0,0,0,0,0,0
ES_20038,Gabiria,382,281,1,1,0,0,0,0,3,0,7,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,76,0,0,0,0,0,0,0,0
ES_20039,Getaria,2003,1517,5,9,0,0,0,5,14,0,31,0,64,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,0,0,0,589,0,0,0,0,0,0,0,0
ES_20040,Hernani,15103,9781,95,148,0,0,0,109,300,0,942,0,1755,6,83,0,0,37,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4747,0,0,0,1534,0,0,0,0,0,0,0,0
ES_20041,Hernialde,279,153,2,5,0,0,0,5,3,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,39,0,0,0,0,0,0,0,0
ES_20042,Ibarra,3354,2131,14,18,0,0,0,20,67,0,174,0,343,0,5,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0,0,0,399,0,0,0,0,0,0,0,0
ES_20043,Idiazabal,1782,1220,6,13,0,0,0,4,9,0,52,0,43,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,0,0,0,427,0,0,0,0,0,0,0,0
ES_20044,Ikaztegieta,368,258,1,1,0,0,0,0,7,0,7,0,18,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,70,0,0,0,0,0,0,0,0
ES_20045,Irun,46542,30907,371,425,0,0,0,494,1625,0,6553,0,9671,46,835,0,0,236,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5145,0,0,0,5384,0,0,0,0,0,0,0,0
ES_20046,Irura,1157,734,5,6,0,0,0,5,14,0,64,0,82,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,153,0,0,0,0,0,0,0,0
ES_20047,Itsasondo,494,321,2,2,0,0,0,2,5,0,5,0,22,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,82,0,0,0,0,0,0,0,0
ES_20048,Larraul,175,102,0,1,0,0,0,1,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,18,0,0,0,0,0,0,0,0
ES_20049,Lazkao,4081,2741,18,30,0,0,0,18,61,0,226,0,467,1,12,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313,0,0,0,582,0,0,0,0,0,0,0,0
ES_20050,Leaburu,293,213,2,3,0,0,0,0,0,0,6,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,48,0,0,0,0,0,0,0,0
ES_20051,Legazpi,7033,4843,64,57,0,0,0,28,137,0,479,0,974,6,37,0,0,20,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829,0,0,0,1206,0,0,0,0,0,0,0,0
ES_20052,Legorreta,1154,849,2,14,0,0,0,3,21,0,46,0,109,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,234,0,0,0,0,0,0,0,0
ES_20053,Lezo,4830,2895,27,36,0,0,0,27,101,0,239,0,489,9,41,0,0,17,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452,0,0,0,450,0,0,0,0,0,0,0,0
ES_20054,Lizartza,476,350,2,1,0,0,0,1,4,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,47,0,0,0,0,0,0,0,0
ES_20055,Arrasate,17856,11885,94,91,0,0,0,87,530,0,1117,0,2607,8,70,0,0,45,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4805,0,0,0,2415,0,0,0,0,0,0,0,0
ES_20056,Mutriku,3975,2692,23,17,0,0,0,38,41,0,133,0,154,1,7,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,0,0,0,900,0,0,0,0,0,0,0,0
ES_20057,Mutiloa,194,122,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,30,0,0,0,0,0,0,0,0
ES_20058,Olaberria,770,549,2,3,0,0,0,3,11,0,77,0,134,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,122,0,0,0,0,0,0,0,0
ES_20059,Oñati,8817,6335,42,32,0,0,0,21,105,0,345,0,556,3,16,0,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3320,0,0,0,1881,0,0,0,0,0,0,0,0
ES_20060,Orexa,92,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,2,0,0,0,0,0,0,0,0
ES_20061,Orio,4011,2666,13,23,0,0,0,13,40,0,134,0,286,2,7,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,0,0,0,1008,0,0,0,0,0,0,0,0
ES_20062,Ormaiztegi,995,687,20,5,0,0,0,1,9,0,43,0,13,1,7,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,227,0,0,0,0,0,0,0,0
ES_20063,Oiartzun,7889,5381,41,48,0,0,0,50,100,0,291,0,351,6,36,0,0,14,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3463,0,0,0,973,0,0,0,0,0,0,0,0
ES_20064,Pasaia,12380,7568,104,112,0,0,0,88,373,0,962,0,1782,8,101,0,0,59,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701,0,0,0,1247,0,0,0,0,0,0,0,0
ES_20065,Soraluze,3176,2156,19,19,0,0,0,11,44,0,291,0,407,3,14,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,0,0,0,473,0,0,0,0,0,0,0,0
ES_20066,Errezil,467,316,0,0,0,0,0,2,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,61,0,0,0,0,0,0,0,0
ES_20067,Errenteria,31173,20218,201,270,0,0,0,197,1020,0,2771,0,5930,43,376,0,0,175,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6419,0,0,0,2726,0,0,0,0,0,0,0,0
ES_20068,Leintz-Gatzaga,199,132,3,2,0,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,34,0,0,0,0,0,0,0,0
ES_20069,Donostia,146828,101992,767,1287,0,0,0,1759,3494,0,21610,0,24184,101,2692,0,0,706,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24435,0,0,0,20588,0,0,0,0,0,0,0,0
ES_20070,Segura,1109,817,2,4,0,0,0,3,5,0,22,0,15,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,223,0,0,0,0,0,0,0,0
ES_20071,Tolosa,14488,9499,80,93,0,0,0,100,211,0,769,0,1259,5,58,0,0,30,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4052,0,0,0,2819,0,0,0,0,0,0,0,0
ES_20072,Urnieta,4643,2967,19,46,0,0,0,28,93,0,382,0,757,3,40,0,0,11,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0,0,0,675,0,0,0,0,0,0,0,0
ES_20073,Usurbil,4689,3196,20,28,0,0,0,29,86,0,195,0,388,2,22,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872,0,0,0,542,0,0,0,0,0,0,0,0
ES_20074,Bergara,11660,8003,52,31,0,0,0,62,203,0,481,0,1066,5,23,0,0,23,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3956,0,0,0,2088,0,0,0,0,0,0,0,0
ES_20075,Villabona,4447,2823,25,32,0,0,0,14,80,0,258,0,383,2,26,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421,0,0,0,564,0,0,0,0,0,0,0,0
ES_20076,Ordizia,6979,4823,61,38,0,0,0,44,163,0,477,0,865,3,35,0,0,15,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949,0,0,0,1163,0,0,0,0,0,0,0,0
ES_20077,Urretxu,5382,3766,25,42,0,0,0,36,142,0,376,0,850,0,18,0,0,16,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,0,0,0,973,0,0,0,0,0,0,0,0
ES_20078,Zaldibia,1146,885,1,6,0,0,0,1,12,0,29,0,42,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0,0,148,0,0,0,0,0,0,0,0
ES_20079,Zarautz,17229,12010,83,143,0,0,0,117,269,0,1227,0,1904,10,94,0,0,56,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4475,0,0,0,3607,0,0,0,0,0,0,0,0
ES_20080,Zumárraga,8104,5497,43,52,0,0,0,55,240,0,703,0,1838,7,61,0,0,26,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412,0,0,0,1052,0,0,0,0,0,0,0,0
ES_20081,Zumaia,7346,4957,32,35,0,0,0,33,127,0,300,0,869,7,22,0,0,17,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,0,0,0,1525,0,0,0,0,0,0,0,0
ES_20901,Mendaro,1468,951,4,13,0,0,0,19,22,0,57,0,147,1,12,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,289,0,0,0,0,0,0,0,0
ES_20902,Lasarte-Oria,14148,9874,76,120,0,0,0,113,399,0,1643,0,3309,15,208,0,0,78,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2446,0,0,0,1424,0,0,0,0,0,0,0,0
ES_20903,Astigarraga,3625,2282,15,52,0,0,0,23,81,0,207,0,287,2,28,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,0,0,0,486,0,0,0,0,0,0,0,0
ES_20904,Baliarrain,98,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,7,0,0,0,0,0,0,0,0
ES_20905,Orendain,142,105,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,30,0,0,0,0,0,0,0,0
ES_20906,Altzaga,117,89,0,0,0,0,0,2,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,26,0,0,0,0,0,0,0,0
ES_20907,Gaztelu,136,94,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,18,0,0,0,0,0,0,0,0
ES_48001,Abadiño,5842,4040,20,23,0,0,0,35,117,0,574,0,788,7,47,12,0,25,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431,0,0,0,952,0,0,0,0,0,0,0,0
ES_48002,Abanto y Ciérvana-Abanto Zierbena,7971,5377,87,65,0,0,0,50,299,0,493,0,1448,2,61,18,0,19,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,0,0,0,1804,0,0,0,0,0,0,0,0
ES_48003,Amorebieta-Etxano,14142,10268,101,84,0,0,0,122,385,0,856,0,1655,5,91,33,0,51,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3108,0,0,0,3761,0,0,0,0,0,0,0,0
ES_48004,Amoroto,329,240,1,2,0,0,0,2,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,116,0,0,0,0,0,0,0,0
ES_48005,Arakaldo,93,65,1,0,0,0,0,0,2,0,6,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,27,0,0,0,0,0,0,0,0
ES_48006,Arantzazu,285,246,3,3,0,0,0,0,0,0,5,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,107,0,0,0,0,0,0,0,0
ES_48007,Munitibar-Arbatzegi Gerrikaitz,354,254,1,1,0,0,0,2,2,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,107,0,0,0,0,0,0,0,0
ES_48008,Artzentales,600,432,4,3,0,0,0,2,9,0,25,0,22,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,271,0,0,0,0,0,0,0,0
ES_48009,Arrankudiaga,767,585,5,4,0,0,0,1,6,0,40,0,16,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,258,0,0,0,0,0,0,0,0
ES_48010,Arrieta,427,303,3,2,0,0,0,2,6,0,3,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,162,0,0,0,0,0,0,0,0
ES_48011,Arrigorriaga,9742,6697,69,82,0,0,0,103,313,0,880,0,1365,6,113,38,0,32,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469,0,0,0,2211,0,0,0,0,0,0,0,0
ES_48012,Bakio,2036,1630,14,9,0,0,0,21,23,0,60,0,73,0,4,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,0,886,0,0,0,0,0,0,0,0
ES_48013,Barakaldo,81334,54452,649,771,0,0,0,503,3120,0,11032,0,17707,67,1222,274,0,355,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6681,0,0,0,11914,0,0,0,0,0,0,0,0
ES_48014,Barrika,1211,838,4,4,0,0,0,21,26,0,80,0,89,0,15,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,354,0,0,0,0,0,0,0,0
ES_48015,Basauri,34932,24209,243,296,0,0,0,225,1042,0,4201,0,7256,26,375,96,0,130,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3359,0,0,0,6911,0,0,0,0,0,0,0,0
ES_48016,Berango,5214,3782,46,46,0,0,0,56,139,0,649,0,578,5,87,11,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,0,0,0,1279,0,0,0,0,0,0,0,0
ES_48017,Bermeo,13554,9303,69,64,0,0,0,33,120,0,345,0,557,3,16,17,0,22,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3436,0,0,0,4611,0,0,0,0,0,0,0,0
ES_48018,Berriatua,905,591,4,8,0,0,0,0,2,0,5,0,12,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,232,0,0,0,0,0,0,0,0
ES_48019,Berriz,3741,2613,18,24,0,0,0,19,96,0,266,0,446,2,41,14,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,0,0,0,843,0,0,0,0,0,0,0,0
ES_48020,Bilbao,276380,191777,1636,2335,0,0,0,2908,6746,0,43548,0,41678,172,4210,1084,0,1014,0,0,0,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26191,0,0,0,59604,0,0,0,0,0,0,0,0
ES_48021,Busturia,1460,1024,12,13,0,0,0,6,12,0,48,0,97,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,455,0,0,0,0,0,0,0,0
ES_48022,Karrantza Harana,2396,1524,20,12,0,0,0,9,30,0,148,0,196,1,9,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,806,0,0,0,0,0,0,0,0
