gisco_id,name,registered,turnout,invalid,blank,AN,AES,CDS,C's,PA (1971),DN,E-2000,FE de las JONS,IU-LV,LV,PACMA,PCPE,PDAL,FyV,PH (1984),PP,PSD,PSOE,PUM+J,UPyD,FA,PPCR,SAIn,CEB,FE,RCN/NOK,PAMYDE,POSI,CHA,IU,LV-GV,PAR,pCUA,PSD-FIA,Centristas PCTR,AA (1990),CDA,PRE,IU-BA-LV,MFE,PC,PUEDE,ABA,CTD,PIB,UxI,ANC,CC (1993),MUPCA,NC-BC,UP (1998),CDL,CC-PNC,UCIC,aBLA,LVdeE,TC,CTC,UdCa,ixC,CDEs,PRGU,AGRUCI,APB,ICB,IMC,GDEB,PREPAL,UPL (1978),URCL,UCD,CiU,Ei-ADD,EV-AE,ERC,ICV-EUiA,LI,PLCI,PPA,PSC,PPC,PRC [Partit Republicà Català],EV-AV,EEB,PFiV,NS,EU,AVE,BNG,PAIE,PNF,Hache,PLEVE,UPL (2003),NaBai,UPN-PP,Aralar,EA,EAJ/PNV,PR (1982),Bloc-IdPV-LV,CV,ERPV,IU-ERPV,ONV,PRV,IRV
ES_28123,Rivas-Vaciamadrid,41961,35580,152,379,4,9,12,42,0,16,5,12,0,119,45,23,0,11,6,12847,17,16259,20,1522,5,0,8,30,9,0,0,4,0,3825,138,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28124,Robledillo de la Jara,113,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,33,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28125,Robledo de Chavela,2639,2163,15,12,0,0,0,0,0,23,0,1,0,1,6,2,0,0,0,1248,0,703,1,55,1,0,1,1,1,0,0,0,0,83,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28126,Robregordo,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28127,"Rozas de Madrid, Las",55809,47282,147,504,6,36,13,79,0,23,1,16,0,129,55,3,0,15,7,28930,12,12945,38,2873,6,0,3,49,7,0,0,8,0,1156,148,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,31,0,4,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28128,Rozas de Puerto Real,318,274,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,106,0,8,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28129,San Agustín de Guadalix,5987,4910,25,48,0,2,2,5,0,4,0,4,0,10,8,3,0,0,1,2656,3,1754,3,223,0,0,0,3,0,0,0,0,0,142,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28130,San Fernando de Henares,27267,22080,99,199,1,6,8,11,0,80,5,10,0,50,42,13,0,8,3,8608,18,9979,18,712,7,0,1,12,3,0,0,5,0,2070,75,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28131,San Lorenzo de El Escorial,11840,9544,50,99,2,5,4,23,0,1,0,7,0,22,12,2,0,3,1,5186,4,3312,3,425,3,0,3,7,5,0,0,1,0,320,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28132,San Martín de la Vega,9776,7713,49,56,1,1,2,4,0,11,1,9,0,26,12,12,0,2,4,3516,0,3445,5,192,4,0,0,6,2,0,0,1,0,300,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28133,San Martín de Valdeiglesias,5604,4450,47,28,2,3,0,2,0,3,0,2,0,4,6,2,0,0,1,2357,3,1752,3,74,0,0,0,0,0,0,0,0,0,153,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28134,San Sebastián de los Reyes,51455,41508,172,405,9,28,22,57,0,26,4,33,0,180,56,54,0,5,12,19158,15,17451,27,1452,13,0,5,48,1,0,0,69,0,1947,167,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,5,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,26,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28135,Santa María de la Alameda,883,703,3,4,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,382,0,252,0,7,0,0,0,0,1,0,0,0,0,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28136,Santorcaz,599,528,5,3,0,0,0,0,0,2,12,0,0,0,2,0,0,0,0,281,2,200,0,4,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28137,"Santos de la Humosa, Los",1444,1220,11,8,0,0,0,2,0,1,11,2,0,2,1,1,0,0,0,598,1,505,2,19,1,0,0,0,0,0,0,0,0,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28138,"Serna del Monte, La",91,77,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,41,0,26,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28140,Serranillos del Valle,2387,2007,13,14,0,3,0,1,0,1,0,1,0,9,3,1,0,1,0,1176,1,675,2,48,1,0,0,0,0,0,0,0,0,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28141,Sevilla la Nueva,4951,3911,13,30,1,2,0,0,0,2,0,3,0,9,11,4,0,1,0,2307,1,1264,1,132,2,0,0,1,3,0,0,1,0,101,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28143,Somosierra,94,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,31,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28144,Soto del Real,5304,4474,30,40,0,1,2,3,0,6,0,3,0,7,8,0,0,1,0,2498,2,1521,0,181,0,0,1,6,0,0,0,0,0,145,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28145,Talamanca de Jarama,1627,1344,23,12,0,0,0,0,0,1,1,0,0,2,2,2,0,0,0,584,0,611,1,39,1,0,0,1,0,0,0,0,0,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28146,Tielmes,1619,1303,14,4,1,1,0,2,0,0,0,1,0,3,0,1,0,1,0,654,0,588,0,11,0,0,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28147,Titulcia,812,679,1,3,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,351,0,298,0,6,1,0,0,1,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28148,Torrejón de Ardoz,75517,60152,330,574,3,17,20,38,0,98,24,45,0,224,83,53,0,12,10,27839,29,26041,31,1518,15,0,5,48,11,0,0,10,0,2663,271,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,36,0,17,0,0,0,24,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,34,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28149,Torrejón de la Calzada,4532,3720,12,31,0,1,0,5,0,5,0,5,0,10,4,5,0,1,0,2024,3,1364,0,131,1,0,0,1,0,0,0,1,0,99,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28150,Torrejón de Velasco,2894,2469,46,26,0,2,2,2,0,3,1,9,0,5,1,12,0,0,0,1389,1,776,1,49,0,0,0,0,0,0,0,2,0,121,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28151,Torrelaguna,2834,2272,20,22,0,1,0,2,0,1,0,2,0,5,3,1,0,0,0,1153,0,914,0,50,0,0,1,0,0,0,0,1,0,91,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28152,Torrelodones,13684,11667,41,106,0,22,5,23,0,18,0,0,0,27,17,6,0,0,1,7073,3,3313,7,576,1,0,1,14,0,0,0,1,0,363,32,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28153,Torremocha de Jarama,501,397,3,5,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,147,0,176,0,16,0,0,5,1,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28154,Torres de la Alameda,4927,3931,23,30,3,0,2,0,0,6,3,2,0,17,9,2,0,1,1,1954,2,1617,2,113,1,0,0,3,1,0,0,0,0,122,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28155,Valdaracete,527,457,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,194,0,224,0,2,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28156,Valdeavero,836,683,2,4,0,0,0,3,0,8,1,0,0,1,0,0,0,0,0,348,1,270,0,15,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28157,Valdelaguna,562,462,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,278,0,157,0,3,0,0,0,3,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28158,Valdemanco,638,503,1,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,322,0,133,1,20,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28159,Valdemaqueda,595,490,6,3,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,278,0,176,0,4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28160,Valdemorillo,6988,5715,14,50,0,2,6,10,0,0,1,4,0,11,6,1,0,0,1,3206,2,1964,3,210,0,0,1,4,0,0,0,2,0,191,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28161,Valdemoro,37952,30600,178,328,5,10,14,23,0,27,6,33,0,76,55,13,0,10,7,16053,14,11092,12,1273,8,0,2,10,6,0,0,1,0,1188,90,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,6,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28162,Valdeolmos,1880,1574,6,14,0,0,1,3,0,2,0,0,0,7,0,2,0,0,0,932,0,493,1,50,0,0,1,1,0,0,0,0,0,46,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28163,Valdepiélagos,324,261,5,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,123,0,113,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28164,Valdetorres de Jarama,2655,2147,20,21,0,0,0,2,0,2,1,3,0,9,1,0,0,2,0,1195,1,749,1,47,0,0,0,0,0,0,0,1,0,76,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28165,Valdilecha,1566,1303,16,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,765,0,479,0,19,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28166,Valverde de Alcalá,319,272,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,136,0,113,0,2,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28167,Velilla de San Antonio,7274,5966,26,59,0,1,4,6,0,4,2,2,0,21,10,1,0,0,3,2663,5,2509,2,212,3,0,0,4,0,0,0,1,0,394,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28168,"Vellón, El",995,780,5,5,1,0,0,1,0,1,0,1,0,2,2,0,0,0,0,419,0,298,0,22,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28169,Venturada,1086,950,3,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,566,0,277,0,46,1,0,0,0,1,0,0,0,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28170,Villaconejos,2398,1790,10,10,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,850,0,702,0,8,1,0,0,1,1,0,0,2,0,195,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28171,Villa del Prado,3985,3050,28,23,2,1,0,1,0,2,0,1,0,6,0,1,0,0,0,1871,1,1002,0,38,0,0,0,2,0,0,0,0,0,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28172,Villalbilla,5946,4939,17,49,0,1,0,3,0,8,4,7,0,12,9,4,0,0,1,2951,0,1482,3,205,0,0,0,3,1,0,0,0,0,156,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28173,Villamanrique de Tajo,482,407,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,220,0,164,0,3,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28174,Villamanta,1668,1274,3,6,2,2,0,1,0,1,0,1,0,4,1,0,0,0,0,729,0,472,1,21,1,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28175,Villamantilla,577,499,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,290,0,167,0,11,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28176,Villanueva de la Cañada,9874,8293,23,71,1,11,3,14,0,15,0,3,0,17,11,2,0,0,2,5502,0,2011,4,381,0,0,0,12,2,0,0,1,0,173,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28177,Villanueva del Pardillo,8715,7407,26,72,0,6,7,16,0,1,0,4,0,15,15,0,0,3,3,4368,4,2233,4,361,4,0,0,5,0,0,0,1,0,210,20,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28178,Villanueva de Perales,905,777,7,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,439,0,266,0,30,1,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_28179,Villar del Olmo,1325,1064,14,7,0,0,1,2,0,0,0,1,0,3,1,0,0,0,0,644,1,329,1,30,0,0,0,0,0,0,0,1,0,26,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
