gisco_id,name,registered,turnout,invalid,blank,ÖVP,SPÖ,FPÖ,GRÜNE,BZÖ,NEOS,REKOS,ANDERS,EUSTOP
AT_62246,Schachen bei Vorau,1005,496,20,0,260,45,105,26,1,24,3,5,7
AT_62247,Schäffern,1128,651,37,0,322,66,128,27,0,39,12,8,12
AT_62248,Schlag bei Thalberg,776,303,6,0,85,102,53,21,1,19,6,2,8
AT_62249,Schönegg bei Pöllau,1128,416,14,0,171,57,108,17,3,25,3,10,8
AT_62250,Sebersdorf,1191,463,13,0,144,59,129,45,1,39,7,9,17
AT_62251,Siegersdorf bei Herberstein,241,90,4,0,38,10,20,6,1,4,3,1,3
AT_62252,Söchau,1205,456,14,0,146,82,133,46,2,26,1,0,6
AT_62253,Sonnhofen,843,366,14,0,150,83,66,15,4,19,5,3,7
AT_62254,Stambach,509,181,4,0,102,14,40,5,0,11,1,1,3
AT_62255,Stein,425,180,10,0,64,2,79,11,0,10,1,0,3
AT_62256,Stubenberg,1944,569,4,0,211,92,123,63,5,40,5,6,20
AT_62257,Tiefenbach bei Kaindorf,597,225,9,0,78,13,71,19,3,16,3,4,9
AT_62258,Übersbach,970,353,7,0,138,54,80,41,2,24,0,5,2
AT_62259,Vorau,1163,532,14,0,201,80,141,43,4,24,9,7,9
AT_62260,Vornholz,603,338,12,0,183,36,64,10,2,22,5,2,2
AT_62261,Waldbach,587,284,5,0,104,53,73,25,0,16,3,3,2
AT_62262,Wenigzell,1192,560,17,0,297,54,87,40,1,44,16,4,0
AT_62263,Wörth an der Lafnitz,309,120,3,0,42,27,26,7,1,8,3,0,3
AT_62299,Wahlkarten - Hartberg-Fürstenfeld,0,2987,52,0,928,488,557,432,13,353,21,55,88
AT_62301,Auersbach,718,391,9,0,199,48,82,23,1,24,2,1,2
AT_62302,Aug-Radisch,241,85,3,0,44,1,27,3,0,5,1,0,1
AT_62303,Bad Gleichenberg,1776,649,14,0,251,123,122,70,1,50,3,3,12
AT_62304,Bad Radkersburg,1110,482,12,0,152,130,86,56,4,24,6,5,7
AT_62305,Bairisch Kölldorf,880,360,20,0,90,110,90,18,1,17,2,5,7
AT_62306,Baumgarten bei Gnas,474,151,5,0,52,20,43,13,0,6,5,1,6
AT_62307,Bierbaum am Auersbach,378,126,1,0,61,14,28,9,0,7,1,1,4
AT_62308,Breitenfeld an der Rittschein,658,248,6,0,75,49,73,17,1,16,4,1,6
AT_62309,Deutsch Goritz,1074,489,26,0,245,40,110,27,1,26,5,0,9
AT_62310,Dietersdorf am Gnasbach,317,115,5,0,44,5,33,14,0,11,1,0,2
AT_62311,Edelsbach bei Feldbach,1111,533,15,0,226,81,107,43,0,40,4,4,13
AT_62312,Edelstauden,365,149,3,0,63,13,50,8,0,3,5,2,2
AT_62313,Eichfeld,759,291,10,0,133,31,62,14,0,22,11,4,4
AT_62314,Eichkögl,1028,385,8,0,114,47,139,28,2,26,3,9,9
AT_62315,Fehring,2470,926,23,0,347,154,224,82,2,66,10,5,13
AT_62316,Feldbach,3366,1182,32,0,300,290,262,140,9,97,11,15,26
AT_62317,Fladnitz im Raabtal,619,239,3,0,86,51,55,20,1,11,3,2,7
AT_62318,Frannach,466,168,3,0,66,23,47,12,0,14,0,2,1
AT_62319,Frutten-Gießelsdorf,544,182,5,0,89,17,44,8,0,9,7,1,2
AT_62320,Glojach,203,106,2,0,34,4,38,11,1,5,2,5,4
AT_62321,Gnas,1601,589,24,0,287,35,126,54,1,45,3,3,11
AT_62322,Gniebing-Weißenbach,1782,729,16,0,241,116,200,63,3,54,13,3,20
AT_62323,Gosdorf,940,385,15,0,112,86,106,26,4,21,0,1,14
AT_62324,Gossendorf,735,273,0,0,95,43,88,14,0,22,2,3,6
AT_62325,Grabersdorf,288,102,4,0,48,5,14,15,0,10,1,1,4
AT_62326,Halbenrain,1497,506,21,0,214,45,153,26,2,30,1,5,9
AT_62327,Hatzendorf,1493,488,10,0,179,54,137,51,2,31,4,3,17
AT_62328,Hof bei Straden,709,262,4,0,110,29,76,19,1,18,0,0,5
AT_62329,Hohenbrugg-Weinberg,825,349,11,0,119,69,86,31,2,12,0,10,9
AT_62330,Jagerberg,1403,393,12,0,147,49,102,32,0,35,3,2,11
AT_62331,Johnsdorf-Brunn,633,275,4,0,119,54,69,11,0,15,1,0,2
AT_62332,Kapfenstein,1330,413,8,0,170,58,98,25,0,34,2,7,11
AT_62333,Kirchbach in Steiermark,1292,483,12,0,197,55,117,39,6,42,3,6,6
AT_62334,Kirchberg an der Raab,1698,602,12,0,174,89,182,51,5,60,8,6,15
AT_62335,Klöch,1033,379,18,0,180,38,77,25,1,28,3,3,6
AT_62336,Kohlberg,430,200,13,0,66,41,48,6,4,14,0,3,5
AT_62337,Kornberg bei Riegersburg,967,310,3,0,113,47,74,27,1,38,2,2,3
AT_62338,Krusdorf,330,126,2,0,70,6,36,4,0,8,0,0,0
AT_62339,Leitersdorf im Raabtal,559,248,3,0,69,50,82,18,0,20,4,1,1
AT_62340,Lödersdorf,585,225,8,0,104,28,53,14,3,13,0,0,2
AT_62341,Maierdorf,450,210,5,0,111,18,50,9,0,6,6,0,5
AT_62342,Merkendorf,965,308,4,0,97,53,104,21,4,16,0,1,8
AT_62343,Mettersdorf am Saßbach,1072,356,11,0,150,38,97,20,2,23,2,4,9
AT_62344,Mitterlabill,343,117,6,0,54,2,30,7,1,15,2,0,0
AT_62345,Mühldorf bei Feldbach,2623,918,21,0,296,147,239,73,7,80,10,21,24
AT_62346,Mureck,1273,394,4,0,128,72,91,50,4,32,2,6,5
AT_62347,Murfeld,1401,481,18,0,161,71,144,39,2,33,5,1,7
AT_62348,Oberdorf am Hochegg,629,212,3,0,86,37,49,8,0,12,1,7,9
AT_62349,Oberstorcha,502,195,3,0,81,33,54,4,1,16,0,1,2
AT_62350,Paldau,1757,593,11,0,244,95,151,35,1,41,2,4,9
AT_62351,Perlsdorf,292,148,3,0,54,9,48,12,3,9,0,3,7
AT_62352,Pertlstein,672,250,7,0,81,43,72,15,0,23,1,3,5
AT_62353,Petersdorf II,714,234,5,0,64,22,76,23,3,19,2,6,14
AT_62354,Pirching am Traubenberg,1273,452,6,0,186,32,128,50,1,28,6,5,10
AT_62355,Poppendorf,581,221,4,0,111,16,57,12,1,15,0,2,3
AT_62356,Raabau,485,253,11,0,110,38,39,27,0,23,1,0,4
AT_62357,Radkersburg Umgebung,1469,481,13,0,200,71,107,41,2,31,1,4,11
AT_62358,Raning,659,231,4,0,87,20,65,14,2,28,0,1,10
AT_62359,Ratschendorf,508,182,1,0,79,31,48,9,0,8,5,1,0
AT_62360,Riegersburg,1947,750,17,0,352,79,166,63,4,45,2,14,8
AT_62361,Sankt Anna am Aigen,1492,448,10,0,219,30,118,22,4,30,10,1,4
AT_62362,Sankt Peter am Ottersbach,1904,587,14,0,220,94,160,31,4,44,9,2,9
AT_62363,Sankt Stefan im Rosental,3108,1044,20,0,405,136,306,71,5,55,17,8,21
AT_62364,Schwarzau im Schwarzautal,527,212,5,0,101,13,67,9,3,7,2,2,3
AT_62365,Stainz bei Straden,804,351,7,0,131,33,103,36,0,35,1,2,3
AT_62366,Straden,1279,517,15,0,240,47,106,64,3,32,2,3,5
AT_62367,Studenzen,570,189,5,0,53,28,66,16,0,16,1,2,2
AT_62368,Tieschen,1118,358,8,0,139,77,76,19,0,16,6,2,15
AT_62369,Trautmannsdorf in Oststeiermark,727,237,5,0,76,46,82,17,0,6,2,0,3
AT_62370,Trössing,230,89,6,0,28,4,32,5,1,10,3,0,0
AT_62371,Unterauersbach,374,181,16,0,74,15,42,7,3,11,1,3,9
AT_62372,Unterlamm,1046,346,8,0,129,20,146,10,3,15,7,6,2
AT_62373,Weinburg am Saßbach,886,344,9,0,137,45,66,21,1,22,34,1,8
AT_62374,Zerlach,1430,602,9,0,244,46,207,46,3,35,1,2,9
AT_62399,Wahlkarten - Südoststeiermark,0,3099,45,0,1032,432,682,357,20,345,32,54,100
AT_70101,Innsbruck,88846,31785,576,0,6596,5928,5438,7795,89,3352,350,844,817
AT_70199,Briefwahlkarten - Innsbruck(Stadt),0,5342,83,0,1203,802,525,1642,14,773,45,139,116
AT_70201,Arzl im Pitztal,2390,659,12,0,272,109,88,87,3,56,6,6,20
AT_70202,Haiming,3408,945,19,0,260,153,173,159,5,98,16,12,50
AT_70203,Imst,7080,2051,48,0,604,345,381,326,10,210,51,35,41
AT_70204,Imsterberg,630,203,6,0,85,29,30,22,0,12,8,5,6
AT_70205,Jerzens,732,150,2,0,56,16,37,13,1,21,1,1,2
AT_70206,Karres,491,112,5,0,53,18,14,11,0,9,1,0,1
AT_70207,Karrösten,570,184,5,0,84,43,24,15,2,5,0,0,6
AT_70208,Längenfeld,3320,783,15,0,463,63,115,57,1,48,2,4,15
AT_70209,Mieming,2617,778,18,0,248,94,118,149,0,101,12,14,24
AT_70210,Mils bei Imst,451,139,5,0,47,20,16,19,0,20,1,4,7
AT_70211,Mötz,933,269,7,0,80,39,52,46,3,25,5,3,9
AT_70212,Nassereith,1606,316,9,0,95,56,56,45,1,31,11,6,6
AT_70213,Obsteig,929,299,12,0,86,32,52,56,2,40,2,7,10
AT_70214,Oetz,1773,486,10,0,204,56,56,80,3,62,3,6,6
AT_70215,Rietz,1746,382,11,0,89,94,82,49,2,29,5,7,14
AT_70216,Roppen,1328,390,9,0,163,93,36,38,0,30,5,4,12
AT_70217,Sankt Leonhard im Pitztal,1127,202,5,0,124,8,39,7,2,12,0,1,4
AT_70218,Sautens,1093,255,5,0,91,33,48,36,0,28,7,7,0
AT_70219,Silz,1985,566,10,0,162,120,86,83,5,47,16,8,29
AT_70220,Sölden,2233,509,13,0,299,33,72,31,1,38,4,8,10
AT_70221,Stams,1039,317,9,0,97,33,44,72,0,26,10,10,16
AT_70222,Tarrenz,2115,449,11,0,139,65,81,61,4,49,18,7,14
AT_70223,Umhausen,2314,655,12,0,338,54,130,44,3,50,11,3,10
AT_70224,Wenns,1558,291,2,0,122,40,43,32,2,28,12,2,8
AT_70299,Briefwahlkarten - Imst,0,1344,15,0,377,202,189,253,6,178,26,28,70
AT_70301,Absam,5415,1903,35,0,452,353,308,427,9,221,17,25,56
AT_70302,Aldrans,1783,668,6,0,192,82,90,164,2,101,5,16,10
AT_70303,Ampass,1283,438,11,0,135,47,94,81,4,52,0,5,9
AT_70304,Axams,4459,1630,36,0,434,282,259,382,6,150,22,26,33
AT_70305,Baumkirchen,934,343,7,0,118,55,60,50,1,35,5,5,7
AT_70306,Birgitz,1062,399,8,0,122,54,56,94,3,36,7,15,4
AT_70307,Ellbögen,887,359,10,0,138,54,77,39,0,31,1,0,9
AT_70308,Flaurling,964,392,9,0,111,62,54,85,1,40,4,10,16
AT_70309,Fritzens,1650,544,13,0,149,100,108,81,3,60,3,4,23
AT_70310,Fulpmes,2985,811,16,0,257,120,167,116,7,81,16,9,22
AT_70311,Gnadenwald,560,240,9,0,92,26,32,44,1,28,0,3,5
AT_70312,Götzens,2990,990,14,0,276,151,171,216,5,105,14,19,19
AT_70313,Gries am Brenner,1019,377,8,0,121,48,118,32,2,24,14,2,8
AT_70314,Gries im Sellrain,470,150,3,0,78,24,28,8,0,9,0,0,0
AT_70315,Grinzens,1112,324,4,0,92,66,59,58,0,26,9,6,4
AT_70317,Gschnitz,339,100,4,0,47,13,20,3,0,11,0,1,1
AT_70318,Hatting,1017,417,5,0,133,82,56,73,1,39,1,8,19
AT_70319,Inzing,2837,902,13,0,306,145,108,195,2,80,8,22,23
AT_70320,Kematen in Tirol,2113,682,9,0,228,129,95,127,1,63,6,17,7
AT_70322,Kolsass,1277,462,13,0,122,67,97,78,4,44,11,11,15
AT_70323,Kolsassberg,611,207,2,0,90,27,40,16,0,17,9,2,4
AT_70325,Lans,774,327,9,0,106,33,48,60,1,46,11,7,6
AT_70326,Leutasch,1577,399,8,0,180,38,55,51,0,44,10,6,7
AT_70327,Matrei am Brenner,722,279,5,0,87,70,51,28,1,17,2,8,10
AT_70328,Mieders,1301,410,6,0,128,52,68,72,1,60,2,8,13
AT_70329,Mils,3252,1308,28,0,389,191,240,256,5,132,21,18,28
AT_70330,Mühlbachl,1017,316,9,0,143,68,49,20,0,16,5,2,4
AT_70331,Mutters,1629,557,16,0,187,83,85,105,3,52,10,7,9
AT_70332,Natters,1482,560,18,0,194,70,78,127,5,46,6,6,10
AT_70333,Navis,1595,433,19,0,185,64,79,36,0,26,12,7,5
AT_70334,Neustift im Stubaital,3431,865,18,0,340,94,195,100,2,76,16,5,19
AT_70335,Oberhofen im Inntal,1285,407,10,0,122,74,59,83,1,37,6,6,9
AT_70336,Obernberg am Brenner,278,104,5,0,49,10,20,6,1,8,0,4,1
AT_70337,Oberperfuss,2347,747,22,0,240,146,85,134,1,79,9,13,18
AT_70338,Patsch,783,318,5,0,94,58,44,76,0,26,1,6,8
AT_70339,Pettnau,776,293,11,0,94,40,57,44,1,24,4,9,9
AT_70340,Pfaffenhofen,780,231,1,0,63,53,34,50,0,16,2,4,8
AT_70341,Pfons,1028,359,8,0,128,62,58,42,1,27,6,12,15
AT_70342,Polling in Tirol,730,193,5,0,36,42,46,16,2,25,1,2,18
AT_70343,Ranggen,791,325,4,0,125,48,56,44,1,31,7,4,5
AT_70344,Reith bei Seefeld,849,261,1,0,79,32,53,49,2,35,6,0,4
AT_70345,Rinn,1333,535,7,0,160,79,79,99,1,73,8,6,23
AT_70346,Rum,6800,2481,45,0,496,633,507,475,3,182,21,49,70
AT_70347,Sankt Sigmund im Sellrain,136,43,0,0,30,2,6,0,0,1,0,1,3
AT_70348,Scharnitz,985,278,6,0,80,63,66,25,2,10,6,5,15
AT_70349,Schmirn,688,289,10,0,162,35,39,16,0,9,11,1,6
AT_70350,Schönberg im Stubaital,703,241,6,0,94,40,26,38,0,23,3,2,9
AT_70351,Seefeld in Tirol,2041,703,18,0,234,73,135,107,4,97,7,10,18
AT_70352,Sellrain,1130,292,4,0,144,59,38,31,0,12,2,1,1
AT_70353,Sistrans,1658,698,14,0,211,72,79,207,1,83,4,6,21
AT_70354,Hall in Tirol,9385,3362,68,0,800,633,594,716,9,331,55,72,84
AT_70355,Steinach am Brenner,2637,865,22,0,263,156,177,123,2,80,19,10,13
AT_70356,Telfes im Stubai,1189,373,7,0,134,56,46,66,1,36,8,9,10
AT_70357,Telfs,10671,2647,44,0,557,523,533,608,18,217,39,36,72
AT_70358,Thaur,2942,984,17,0,320,154,145,192,1,104,11,12,28
AT_70359,Trins,1013,354,11,0,115,65,60,55,1,30,8,4,5
AT_70360,Tulfes,1144,395,11,0,134,30,90,60,3,40,6,5,16
AT_70361,Unterperfuss,184,45,0,0,23,4,9,4,0,4,0,1,0
AT_70362,Vals,431,181,3,0,97,18,35,10,0,9,2,0,7
AT_70364,Völs,5165,1838,36,0,501,341,326,338,9,166,28,40,53
AT_70365,Volders,3465,1002,21,0,278,144,270,156,7,76,9,17,24
AT_70366,Wattenberg,584,225,3,0,96,6,56,23,2,22,7,5,5
AT_70367,Wattens,6029,1921,36,0,489,305,469,292,9,169,43,30,79
AT_70368,Wildermieming,675,278,7,0,109,36,31,41,2,34,4,9,5
AT_70369,Zirl,5882,1802,37,0,399,329,286,414,4,201,30,39,63
AT_70399,Briefwahlkarten - Innsbruck-Land,0,6142,47,0,1478,933,885,1475,19,988,55,103,159
AT_70401,Aurach bei Kitzbühel,859,231,4,0,116,26,43,21,1,15,0,1,4
AT_70402,Brixen im Thale,2003,602,19,0,274,98,83,78,3,34,3,3,7
AT_70403,Fieberbrunn,3351,1039,15,0,344,234,195,141,3,55,17,11,24
AT_70404,Going am Wilden Kaiser,1326,365,6,0,138,39,95,45,2,23,4,5,8
AT_70405,Hochfilzen,898,358,3,0,132,115,47,26,2,16,6,4,7
AT_70406,Hopfgarten im Brixental,4256,1286,27,0,583,167,189,166,6,85,24,19,20
AT_70407,Itter,887,375,8,0,172,47,54,33,0,44,1,2,14
AT_70408,Jochberg,1191,414,5,0,153,67,110,40,1,33,2,3,0
AT_70409,Kirchberg in Tirol,3683,1045,28,0,391,220,171,117,6,72,15,12,13
AT_70410,Kirchdorf in Tirol,2830,705,11,0,250,99,170,92,3,49,8,10,13
AT_70411,Kitzbühel,6013,1636,34,0,520,265,335,219,7,165,17,25,49
AT_70412,Kössen,2982,826,11,0,370,81,165,92,7,65,3,10,22
AT_70413,Oberndorf in Tirol,1559,544,15,0,205,126,88,61,1,24,3,5,16
AT_70414,Reith bei Kitzbühel,1177,388,8,0,164,39,57,61,1,41,3,5,9
AT_70415,Sankt Jakob in Haus,562,217,5,0,87,33,25,40,0,12,2,2,11
AT_70416,Sankt Johann in Tirol,6492,2117,42,0,605,321,463,339,7,202,31,31,76
AT_70417,Sankt Ulrich am Pillersee,1197,355,7,0,168,42,51,36,2,34,6,4,5
AT_70418,Schwendt,572,191,1,0,106,19,29,16,0,17,0,0,3
AT_70419,Waidring,1474,509,11,0,183,75,106,67,2,29,8,4,24
AT_70420,Westendorf,2780,729,11,0,288,131,125,92,1,47,5,11,18
AT_70499,Briefwahlkarten - Kitzbühel,0,1833,16,0,571,288,246,340,10,267,14,18,63
AT_70501,Alpbach,1916,656,11,0,386,35,111,56,5,39,4,4,5
AT_70502,Angath,727,240,4,0,83,41,51,27,1,18,5,3,7
AT_70503,Bad Häring,2010,676,6,0,178,208,92,119,8,30,3,13,19
AT_70504,Brandenberg,1211,398,9,0,212,65,60,32,1,12,1,0,6
AT_70505,Breitenbach am Inn,2590,893,19,0,382,115,161,110,3,54,17,9,23
AT_70506,Brixlegg,2173,740,13,0,221,106,170,115,5,75,11,8,16
AT_70508,Ebbs,3952,1277,18,0,428,158,327,162,12,113,21,9,29
AT_70509,Ellmau,1861,535,12,0,217,65,115,57,1,44,12,3,9
AT_70510,Erl,1039,376,7,0,172,40,43,58,2,31,9,5,9
AT_70511,Kirchbichl,4196,1488,29,0,344,409,333,194,7,94,12,18,48
AT_70512,Kramsach,3683,1161,19,0,332,172,213,223,4,124,11,21,42
AT_70513,Kufstein,11992,3611,41,0,824,737,795,663,14,258,51,71,157
AT_70514,Kundl,3083,801,14,0,244,180,156,116,6,44,14,8,19
AT_70515,Langkampfen,2935,975,19,0,230,240,229,106,5,65,19,14,48
AT_70516,Mariastein,255,118,3,0,39,12,17,21,0,16,3,2,5
AT_70517,Münster,2529,765,12,0,179,171,175,103,5,64,6,13,37
AT_70518,Niederndorf,1967,660,12,0,254,78,139,79,4,56,11,11,16
AT_70519,Niederndorferberg,478,137,4,0,73,7,25,17,0,4,2,2,3
AT_70520,Radfeld,1669,524,9,0,140,102,139,56,2,31,5,9,31
AT_70521,Rattenberg,298,87,0,0,26,15,24,12,0,3,0,3,4
AT_70522,Reith im Alpbachtal,2025,558,5,0,253,69,86,77,0,47,4,5,12
AT_70523,Rettenschöss,345,113,2,0,74,2,10,7,0,10,3,1,4
AT_70524,Scheffau am Wilden Kaiser,1005,323,11,0,160,31,38,50,1,21,2,2,7
AT_70525,Schwoich,1816,596,15,0,229,91,106,69,5,43,15,3,20
AT_70526,Söll,2635,789,7,0,358,104,144,107,1,41,11,6,10
AT_70527,Thiersee,2104,780,14,0,341,109,118,102,4,57,19,5,11
AT_70528,Angerberg,1446,504,10,0,155,64,112,74,2,55,2,10,20
AT_70529,Walchsee,1286,380,8,0,161,21,95,33,1,36,14,2,9
AT_70530,Wildschönau,3184,974,20,0,546,62,121,71,6,71,37,10,30
AT_70531,Wörgl,9040,2537,45,0,517,579,630,415,18,165,18,57,93
AT_70599,Briefwahlkarten - Kufstein,0,2501,32,0,689,398,331,484,17,359,30,58,103
AT_70601,Faggen,265,69,2,0,39,7,5,11,0,3,0,0,2
AT_70602,Fendels,199,85,2,0,65,5,2,4,0,6,0,0,1
AT_70603,Fiss,677,173,2,0,114,3,11,13,1,25,2,0,2
AT_70604,Fließ,2319,763,13,0,333,163,101,70,4,47,11,3,18
AT_70605,Flirsch,747,204,5,0,69,49,26,25,0,21,0,5,4
AT_70606,Galtür,624,214,1,0,135,4,35,13,2,14,2,1,7
AT_70607,Grins,1075,292,6,0,123,50,30,28,1,32,10,3,9
AT_70608,Ischgl,1191,231,2,0,133,25,34,15,2,14,5,0,1
AT_70609,Kappl,2077,531,1,0,351,20,84,25,1,34,7,3,5
AT_70610,Kaunerberg,323,92,0,0,75,6,3,5,0,2,1,0,0
AT_70611,Kaunertal,457,145,2,0,92,12,8,16,0,12,0,0,3
AT_70612,Kauns,386,92,0,0,61,6,6,10,0,5,1,2,1
AT_70613,Ladis,417,96,2,0,57,8,3,8,0,14,0,0,4
AT_70614,Landeck,5748,1720,41,0,539,394,242,241,1,135,51,28,48
AT_70615,Nauders,1151,240,9,0,129,24,30,18,3,16,5,1,5
AT_70616,Pettneu am Arlberg,1118,313,9,0,107,42,46,46,5,35,14,4,5
AT_70617,Pfunds,1951,431,4,0,201,89,58,42,1,21,4,3,8
AT_70618,Pians,624,205,5,0,98,25,35,14,0,15,4,2,7
AT_70619,Prutz,1282,326,6,0,112,48,64,47,0,22,7,7,13
AT_70620,Ried im Oberinntal,955,243,5,0,92,44,34,37,2,18,6,0,5
AT_70621,Sankt Anton am Arlberg,1804,429,8,0,192,29,55,75,1,45,11,5,8
AT_70622,Schönwies,1328,404,10,0,146,131,32,38,1,28,5,6,7
AT_70623,See,915,185,1,0,106,9,23,10,1,12,17,1,5
AT_70624,Serfaus,858,261,5,0,154,22,18,22,0,29,5,5,1
AT_70625,Spiss,103,17,1,0,12,1,2,1,0,0,0,0,0
AT_70626,Stanz bei Landeck,483,144,5,0,59,37,11,16,0,10,1,3,2
AT_70627,Strengen,963,288,10,0,118,53,32,21,1,22,13,5,13
AT_70628,Tobadill,423,108,4,0,67,11,11,7,0,4,2,0,2
AT_70629,Tösens,553,101,4,0,39,11,23,7,3,8,1,1,4
AT_70630,Zams,2681,875,11,0,342,162,103,124,1,94,16,9,13
AT_70699,Briefwahlkarten - Landeck,0,1042,13,0,381,133,107,174,1,176,19,9,29
AT_70701,Abfaltersbach,488,204,4,0,142,12,14,7,0,16,4,0,5
AT_70702,Ainet,769,248,4,0,96,31,42,23,1,32,12,2,5
AT_70703,Amlach,322,95,0,0,40,13,21,8,0,6,5,2,0
AT_70704,Anras,1037,309,4,0,172,31,47,23,2,18,2,2,8
AT_70705,Assling,1523,632,26,0,332,75,69,61,4,52,4,5,4
AT_70706,Außervillgraten,639,241,3,0,176,14,17,11,2,11,2,3,2
AT_70707,Dölsach,1810,594,20,0,205,110,105,67,3,49,9,15,11
AT_70708,Gaimberg,688,249,7,0,105,31,29,37,1,23,7,3,6
AT_70709,Hopfgarten in Defereggen,633,177,5,0,120,8,18,2,0,12,4,2,6
AT_70710,Innervillgraten,747,220,3,0,157,10,14,14,0,13,3,0,6
AT_70711,Iselsberg-Stronach,506,109,6,0,36,24,24,11,2,2,0,1,3
AT_70712,Kals am Großglockner,994,300,14,0,152,27,52,25,2,13,8,4,3
AT_70713,Kartitsch,695,260,9,0,189,11,17,15,0,11,6,2,0
AT_70714,Lavant,242,94,10,0,35,6,21,11,1,8,2,0,0
AT_70715,Leisach,664,202,3,0,73,35,22,28,1,23,2,7,8
AT_70716,Lienz,9805,2920,53,0,884,711,403,414,13,254,39,52,97
AT_70717,Matrei in Osttirol,3826,963,30,0,443,102,181,98,2,60,24,7,16
AT_70718,Nikolsdorf,697,298,4,0,157,39,35,36,0,20,3,1,3
AT_70719,Nußdorf-Debant,2672,892,36,0,262,208,145,101,3,81,10,12,34
AT_70720,Oberlienz,1185,344,8,0,167,32,53,41,1,20,6,0,16
AT_70721,Obertilliach,557,145,2,0,112,2,14,8,0,4,1,1,1
AT_70723,Prägraten am Großvenediger,993,266,5,0,160,10,54,12,1,15,7,0,2
AT_70724,Sankt Jakob in Defereggen,754,286,3,0,121,18,108,11,0,21,2,0,2
AT_70725,Sankt Johann im Walde,222,71,0,0,50,1,7,2,0,8,1,0,2
AT_70726,Sankt Veit in Defereggen,576,127,5,0,72,3,23,7,1,10,1,3,2
AT_70727,Schlaiten,403,131,11,0,60,7,29,6,2,6,5,3,2
AT_70728,Sillian,1674,508,18,0,270,52,78,39,1,28,10,6,6
AT_70729,Strassen,651,226,15,0,116,17,34,15,2,19,5,2,1
AT_70731,Thurn,511,236,11,0,120,19,31,34,1,11,0,6,3
AT_70732,Tristach,1100,430,10,0,173,74,58,57,3,34,4,6,11
AT_70733,Untertilliach,201,66,3,0,40,1,8,7,0,3,2,2,0
AT_70734,Virgen,1756,466,15,0,178,59,120,34,2,37,8,0,13
AT_70735,Heinfels,834,274,7,0,144,26,33,29,0,27,3,1,4
AT_70799,Briefwahlkarten - Lienz,0,1372,13,0,436,201,141,265,4,216,13,33,50
AT_70801,Bach,499,177,2,0,78,20,34,20,0,10,0,6,7
AT_70802,Berwang,432,157,5,0,61,24,23,21,0,16,3,0,4
AT_70803,Biberwier,440,130,1,0,74,8,15,14,0,11,2,4,1
AT_70804,Bichlbach,545,174,0,0,84,20,24,18,1,18,5,0,4
AT_70805,Breitenwang,1122,380,4,0,94,68,61,91,1,40,6,6,9
AT_70806,Ehenbichl,627,226,1,0,75,36,34,45,0,18,9,4,4
AT_70807,Ehrwald,1800,560,11,0,274,66,95,47,2,53,4,3,5
AT_70808,Elbigenalp,679,222,5,0,111,13,39,27,2,10,4,3,8
AT_70809,Elmen,300,81,0,0,41,6,14,12,2,4,1,1,0
AT_70810,Forchach,214,82,0,0,26,5,27,3,0,4,11,0,6
AT_70811,Grän,381,110,2,0,59,4,12,17,0,12,1,1,2
AT_70812,Gramais,37,21,0,0,17,1,1,1,0,0,0,0,1
AT_70813,Häselgehr,528,115,6,0,50,9,18,24,0,6,0,2,0
AT_70814,Heiterwang,416,106,0,0,48,12,18,12,1,11,2,0,2
AT_70815,Hinterhornbach,73,43,1,0,38,1,1,0,0,2,0,0,0
AT_70816,Höfen,963,234,5,0,90,38,40,39,0,17,3,1,1
AT_70817,Holzgau,321,126,0,0,64,17,18,14,0,9,2,2,0
AT_70818,Jungholz,115,38,0,0,28,0,6,3,0,1,0,0,0
AT_70819,Kaisers,57,23,0,0,17,2,4,0,0,0,0,0,0
AT_70820,Lechaschau,1491,401,4,0,152,64,59,69,2,39,2,4,6
AT_70821,Lermoos,768,222,5,0,100,17,39,33,1,15,4,6,2
AT_70822,Musau,288,77,1,0,41,13,11,4,2,4,0,1,0
AT_70823,Namlos,71,28,0,0,18,4,3,0,0,2,0,1,0
AT_70824,Nesselwängle,326,116,0,0,61,8,20,15,1,7,1,2,1
AT_70825,Pfafflar,95,29,0,0,21,2,2,2,0,1,0,0,1
AT_70826,Pflach,898,249,9,0,64,46,55,37,0,17,8,5,8
AT_70827,Pinswang,295,84,4,0,34,12,11,17,1,2,0,2,1
AT_70828,Reutte,4189,1074,17,0,298,255,166,205,1,88,15,15,14
AT_70829,Schattwald,300,105,2,0,65,3,10,16,0,6,2,1,0
AT_70830,Stanzach,335,96,1,0,41,14,14,12,0,8,1,4,1
AT_70831,Steeg,510,177,2,0,131,2,11,16,0,12,1,0,2
AT_70832,Tannheim,729,200,3,0,103,22,21,17,0,18,14,1,1
AT_70833,Vils,1079,371,12,0,155,52,55,35,5,32,19,1,5
AT_70834,Vorderhornbach,220,103,4,0,58,10,6,8,0,12,0,0,5
AT_70835,Wängle,641,213,2,0,106,28,34,16,4,13,7,2,1
AT_70836,Weißenbach am Lech,979,251,6,0,75,48,52,26,0,21,16,0,7
AT_70837,Zöblen,181,54,0,0,42,1,3,6,0,2,0,0,0
AT_70899,Briefwahlkarten - Reutte,0,935,7,0,339,125,129,154,4,117,12,17,31
AT_70901,Achenkirch,1574,446,8,0,179,54,96,33,2,47,13,3,11
