gisco_id,name,registered,turnout,invalid,blank,SPÖ,ÖVP,FPÖ,GRÜNE,NEOS,JETZT,GILT,FPS,KPÖ,WEIßE,SLP,EUAUS,M,CPÖ,NBZ,DU
AT_31804,Breitenau,1265,1021,12,0,358,280,282,17,34,29,4,4,1,0,0,0,0,0,0,0
AT_31805,Breitenstein,265,173,3,0,41,57,56,8,2,4,1,0,1,0,0,0,0,0,0,0
AT_31806,Buchbach,281,224,2,0,84,80,41,4,2,8,3,0,0,0,0,0,0,0,0,0
AT_31807,Edlitz,775,588,11,0,110,260,142,8,31,13,9,2,0,2,0,0,0,0,0,0
AT_31808,Enzenreith,1571,1183,15,0,319,349,381,23,42,37,7,0,9,1,0,0,0,0,0,0
AT_31809,Feistritz am Wechsel,872,707,5,0,112,327,206,10,20,17,7,1,2,0,0,0,0,0,0,0
AT_31810,Gloggnitz,4610,3299,55,0,934,904,1038,68,104,123,39,9,18,7,0,0,0,0,0,0
AT_31811,Grafenbach-Sankt Valentin,1771,1402,13,0,494,361,398,22,46,45,18,0,3,2,0,0,0,0,0,0
AT_31812,Grimmenstein,1090,851,11,0,230,341,203,5,33,18,5,0,2,3,0,0,0,0,0,0
AT_31813,Grünbach am Schneeberg,1263,902,8,0,294,233,267,17,24,33,19,1,5,1,0,0,0,0,0,0
AT_31814,Kirchberg am Wechsel,1991,1549,13,0,207,730,454,26,47,46,16,1,4,5,0,0,0,0,0,0
AT_31815,Mönichkirchen,507,357,3,0,49,174,101,4,6,12,6,0,2,0,0,0,0,0,0,0
AT_31817,Natschbach-Loipersbach,1371,1076,17,0,202,450,297,23,35,33,10,0,8,1,0,0,0,0,0,0
AT_31818,Neunkirchen,9034,6172,74,0,1880,1655,1838,213,216,189,55,11,31,10,0,0,0,0,0,0
AT_31820,Otterthal,473,361,2,0,66,141,134,3,6,5,3,0,0,1,0,0,0,0,0,0
AT_31821,Payerbach,1698,1163,18,0,343,348,302,18,45,51,25,0,4,9,0,0,0,0,0,0
AT_31823,Pitten,2158,1609,24,0,416,505,462,36,78,57,22,1,7,1,0,0,0,0,0,0
AT_31825,Prigglitz,362,269,2,0,58,98,87,4,5,10,5,0,0,0,0,0,0,0,0,0
AT_31826,Puchberg am Schneeberg,2219,1655,21,0,488,528,479,11,45,60,14,0,6,3,0,0,0,0,0,0
AT_31827,Raach am Hochgebirge,226,183,3,0,27,99,37,4,4,5,0,0,2,2,0,0,0,0,0,0
AT_31829,Reichenau an der Rax,2088,1519,13,0,410,498,430,32,40,58,20,3,12,3,0,0,0,0,0,0
AT_31830,Sankt Corona am Wechsel,297,238,0,0,10,122,91,5,7,3,0,0,0,0,0,0,0,0,0,0
AT_31831,Sankt Egyden am Steinfeld,1529,1211,11,0,272,447,342,15,57,51,9,0,6,1,0,0,0,0,0,0
AT_31832,Scheiblingkirchen-Thernberg,1553,1161,15,0,206,550,241,19,79,26,12,2,8,3,0,0,0,0,0,0
AT_31833,Schottwien,531,379,3,0,76,132,136,7,9,4,5,1,5,1,0,0,0,0,0,0
AT_31834,Schrattenbach,299,223,4,0,46,80,62,4,13,5,8,0,0,1,0,0,0,0,0,0
AT_31835,Schwarzau am Steinfelde,1479,1134,6,0,323,325,376,14,41,33,10,0,2,4,0,0,0,0,0,0
AT_31836,Schwarzau im Gebirge,513,370,12,0,97,121,109,2,10,10,6,0,1,2,0,0,0,0,0,0
AT_31837,Seebenstein,1146,887,14,0,248,274,259,15,32,31,10,1,2,1,0,0,0,0,0,0
AT_31838,Semmering,430,281,0,0,75,94,80,1,14,9,5,1,1,1,0,0,0,0,0,0
AT_31839,Ternitz,11399,8528,100,0,2958,1811,2670,195,295,321,113,8,42,15,0,0,0,0,0,0
AT_31840,Thomasberg,1034,822,12,0,155,344,248,11,21,19,6,1,1,4,0,0,0,0,0,0
AT_31841,Trattenbach,446,358,4,0,43,161,136,0,5,6,2,0,0,1,0,0,0,0,0,0
AT_31842,Bürg-Vöstenhof,140,112,0,0,23,44,31,4,2,6,1,0,0,1,0,0,0,0,0,0
AT_31843,Warth,1253,1011,10,0,174,512,235,16,30,20,6,0,5,3,0,0,0,0,0,0
AT_31844,Wartmannstetten,1343,1133,13,0,243,491,265,13,59,36,10,2,0,1,0,0,0,0,0,0
AT_31845,Willendorf,783,602,4,0,130,197,175,16,28,31,14,2,1,4,0,0,0,0,0,0
AT_31846,Wimpassing im Schwarzatale,1208,863,9,0,357,142,261,30,21,20,13,1,8,1,0,0,0,0,0,0
AT_31847,Würflach,1312,1012,19,0,263,348,259,19,40,41,19,1,2,1,0,0,0,0,0,0
AT_31848,Zöbern,1203,982,20,0,131,500,249,7,39,27,5,1,1,2,0,0,0,0,0,0
AT_31849,Höflein an der Hohen Wand,774,580,7,0,195,151,147,8,20,34,14,0,1,3,0,0,0,0,0,0
AT_31899,Briefwahlkarten - Neunkirchen,0,5963,51,0,1680,2038,1309,202,283,261,78,4,42,15,0,0,0,0,0,0
AT_31901,Altlengbach,2272,1678,17,0,351,548,507,37,88,78,39,0,9,4,0,0,0,0,0,0
AT_31902,Asperhofen,1705,1292,23,0,189,475,449,23,53,44,27,3,5,1,0,0,0,0,0,0
AT_31903,Böheimkirchen,3987,3146,36,0,777,1067,824,113,130,119,56,7,12,5,0,0,0,0,0,0
AT_31904,Brand-Laaben,993,739,10,0,137,253,209,24,36,36,26,3,3,2,0,0,0,0,0,0
AT_31905,Eichgraben,3456,2548,15,0,633,770,545,171,155,190,46,0,18,5,0,0,0,0,0,0
AT_31906,Frankenfels,1625,1311,31,0,272,589,322,23,39,25,6,0,1,3,0,0,0,0,0,0
AT_31907,Gerersdorf,773,634,6,0,128,313,126,6,26,22,6,0,0,1,0,0,0,0,0,0
AT_31909,Hofstetten-Grünau,2144,1722,27,0,304,758,438,34,72,58,18,1,6,6,0,0,0,0,0,0
AT_31910,Hafnerbach,1373,1092,14,0,236,445,263,25,38,44,18,1,6,2,0,0,0,0,0,0
AT_31911,Haunoldstein,909,727,9,0,170,249,223,19,22,21,7,1,4,2,0,0,0,0,0,0
AT_31912,Herzogenburg,6008,4634,73,0,1502,1172,1284,180,165,165,48,7,29,9,0,0,0,0,0,0
AT_31913,Inzersdorf-Getzersdorf,1215,950,12,0,218,337,278,15,37,36,6,0,8,3,0,0,0,0,0,0
AT_31915,Kapelln,1093,881,13,0,132,385,253,10,45,27,12,0,4,0,0,0,0,0,0,0
AT_31916,Karlstetten,1761,1398,22,0,300,515,383,30,69,49,17,1,12,0,0,0,0,0,0,0
AT_31917,Kasten bei Böheimkirchen,1118,919,7,0,169,330,216,24,59,45,65,1,2,1,0,0,0,0,0,0
AT_31918,Kirchberg an der Pielach,2621,1986,25,0,412,801,496,33,95,71,34,3,9,7,0,0,0,0,0,0
AT_31919,Kirchstetten,1766,1290,18,0,313,440,336,23,62,62,22,1,5,8,0,0,0,0,0,0
AT_31920,Loich,500,367,7,0,79,154,92,5,5,10,13,0,1,1,0,0,0,0,0,0
AT_31921,Maria-Anzbach,2376,1763,15,0,405,575,399,87,116,120,24,5,12,5,0,0,0,0,0,0
AT_31922,Markersdorf-Haindorf,1650,1283,12,0,274,483,360,31,42,56,12,0,9,4,0,0,0,0,0,0
AT_31923,Michelbach,721,586,13,0,53,277,172,7,39,13,10,1,1,0,0,0,0,0,0,0
AT_31925,Neidling,1215,967,10,0,224,367,221,24,57,41,17,0,3,3,0,0,0,0,0,0
AT_31926,Neulengbach,6381,4503,38,0,1000,1534,1138,183,268,216,76,11,30,9,0,0,0,0,0,0
AT_31927,Neustift-Innermanzing,1252,863,8,0,179,319,233,16,49,45,11,1,1,1,0,0,0,0,0,0
AT_31928,Nußdorf ob der Traisen,1442,1211,20,0,258,476,320,23,50,39,15,2,3,5,0,0,0,0,0,0
AT_31929,Ober-Grafendorf,3603,2873,43,0,912,882,695,65,108,107,45,2,9,5,0,0,0,0,0,0
AT_31930,Obritzberg-Rust,1871,1504,21,0,249,660,385,44,85,38,12,1,8,1,0,0,0,0,0,0
AT_31932,Prinzersdorf,1263,966,13,0,278,316,226,20,56,36,13,2,3,3,0,0,0,0,0,0
AT_31934,Pyhra,2837,2219,20,0,439,899,588,37,119,78,25,2,10,2,0,0,0,0,0,0
AT_31935,Rabenstein an der Pielach,2033,1586,22,0,332,617,436,26,74,50,20,0,4,5,0,0,0,0,0,0
AT_31938,Sankt Margarethen an der Sierning,856,690,5,0,112,345,150,12,30,26,7,0,3,0,0,0,0,0,0,0
AT_31939,Schwarzenbach an der Pielach,319,264,4,0,56,111,87,0,0,0,4,2,0,0,0,0,0,0,0,0
AT_31940,Statzendorf,1071,811,10,0,239,247,224,12,36,22,17,1,2,1,0,0,0,0,0,0
AT_31941,Stössing,639,475,8,0,65,207,132,8,20,17,18,0,0,0,0,0,0,0,0,0
AT_31943,Traismauer,4689,3635,70,0,1068,1025,1062,66,150,119,40,6,19,10,0,0,0,0,0,0
AT_31945,Weinburg,1104,848,14,0,304,240,202,14,35,22,11,0,5,1,0,0,0,0,0,0
AT_31946,Perschling,1100,842,9,0,83,389,272,12,33,20,15,3,6,0,0,0,0,0,0,0
AT_31947,Wilhelmsburg,5086,3722,42,0,1216,980,1009,97,151,154,34,6,28,5,0,0,0,0,0,0
AT_31948,Wölbling,2014,1555,24,0,427,444,446,31,73,61,37,2,8,2,0,0,0,0,0,0
AT_31949,Gablitz,3750,2691,21,0,661,890,610,97,212,158,19,4,12,7,0,0,0,0,0,0
AT_31950,Mauerbach,2858,2108,12,0,459,740,406,95,171,177,28,1,18,1,0,0,0,0,0,0
AT_31951,Pressbaum,5498,3906,25,0,968,1202,876,176,331,231,56,4,27,10,0,0,0,0,0,0
AT_31952,Purkersdorf,7008,4885,32,0,1408,1301,963,233,403,423,68,2,44,8,0,0,0,0,0,0
AT_31953,Tullnerbach,2069,1507,9,0,371,508,289,69,117,105,20,3,12,4,0,0,0,0,0,0
AT_31954,Wolfsgraben,1316,1016,8,0,187,344,247,52,74,83,11,1,8,1,0,0,0,0,0,0
AT_31999,Briefwahlkarten - Sankt Pölten(Land),0,10028,83,0,2647,3429,1762,525,621,661,179,13,82,26,0,0,0,0,0,0
AT_32001,Gaming,2559,1869,29,0,642,598,430,39,43,54,20,2,5,7,0,0,0,0,0,0
AT_32002,Göstling an der Ybbs,1704,1328,15,0,305,602,296,19,54,25,5,1,2,4,0,0,0,0,0,0
AT_32003,Gresten,1599,1159,14,0,303,441,268,19,45,37,19,0,7,6,0,0,0,0,0,0
AT_32004,Gresten-Land,1221,977,17,0,118,551,217,9,22,21,18,2,1,1,0,0,0,0,0,0
AT_32005,Lunz am See,1507,1124,14,0,308,426,261,21,43,29,10,0,5,7,0,0,0,0,0,0
AT_32006,Oberndorf an der Melk,2396,1934,25,0,219,1030,501,30,49,42,19,2,13,4,0,0,0,0,0,0
AT_32007,Puchenstuben,236,174,4,0,55,72,35,2,3,2,1,0,0,0,0,0,0,0,0,0
AT_32008,Purgstall an der Erlauf,4294,3282,42,0,574,1304,957,59,155,109,61,6,9,6,0,0,0,0,0,0
AT_32009,Randegg,1531,1254,25,0,116,725,278,30,46,14,9,1,5,5,0,0,0,0,0,0
AT_32010,Reinsberg,815,679,8,0,75,371,155,16,33,9,4,0,4,4,0,0,0,0,0,0
AT_32011,Sankt Anton an der Jeßnitz,976,785,21,0,111,361,232,5,18,23,10,1,1,2,0,0,0,0,0,0
AT_32012,Sankt Georgen an der Leys,1098,860,12,0,79,437,279,8,17,14,8,2,2,2,0,0,0,0,0,0
AT_32013,Scheibbs,3459,2518,27,0,643,988,436,109,155,99,33,0,18,10,0,0,0,0,0,0
AT_32014,Steinakirchen am Forst,1862,1478,23,0,191,733,334,40,72,52,20,3,5,5,0,0,0,0,0,0
AT_32015,Wang,1074,867,17,0,92,429,260,12,31,19,5,0,0,2,0,0,0,0,0,0
AT_32016,Wieselburg,2936,2116,25,0,712,564,540,53,98,74,31,2,11,6,0,0,0,0,0,0
AT_32017,Wieselburg-Land,2645,2046,29,0,415,755,598,43,98,63,26,3,12,4,0,0,0,0,0,0
AT_32018,Wolfpassing,1234,1004,10,0,137,473,285,25,41,18,10,1,0,4,0,0,0,0,0,0
AT_32099,Briefwahlkarten - Scheibbs,0,3145,29,0,804,1218,520,155,182,148,61,0,23,5,0,0,0,0,0,0
AT_32101,Absdorf,1567,1224,18,0,326,399,325,20,58,50,15,6,5,2,0,0,0,0,0,0
AT_32104,Atzenbrugg,2297,1807,40,0,313,775,516,28,57,51,19,2,3,3,0,0,0,0,0,0
AT_32106,Fels am Wagram,1827,1365,14,0,277,457,431,23,55,68,23,2,11,4,0,0,0,0,0,0
AT_32107,Grafenwörth,2568,1979,26,0,469,669,575,38,89,76,29,2,4,2,0,0,0,0,0,0
AT_32109,Großriedenthal,766,631,7,0,120,290,146,16,21,18,7,3,3,0,0,0,0,0,0,0
AT_32110,Großweikersdorf,2623,2055,30,0,449,789,572,45,77,59,17,3,11,3,0,0,0,0,0,0
AT_32112,Judenau-Baumgarten,1688,1337,18,0,264,504,351,37,60,68,23,0,8,4,0,0,0,0,0,0
AT_32114,Kirchberg am Wagram,2908,2334,32,0,456,913,629,47,122,93,26,2,9,5,0,0,0,0,0,0
AT_32115,Königsbrunn am Wagram,1035,847,11,0,192,307,239,11,36,36,9,0,5,1,0,0,0,0,0,0
AT_32116,Königstetten,1797,1406,19,0,331,512,337,42,67,66,24,2,5,1,0,0,0,0,0,0
AT_32119,Langenrohr,1781,1404,13,0,219,598,428,26,56,44,11,0,7,2,0,0,0,0,0,0
AT_32120,Michelhausen,2355,1781,19,0,281,815,446,45,92,60,15,1,4,3,0,0,0,0,0,0
AT_32131,Sieghartskirchen,5753,4416,65,0,904,1535,1315,96,220,183,66,9,18,5,0,0,0,0,0,0
AT_32132,Sitzenberg-Reidling,1670,1309,16,0,265,505,380,21,59,47,7,2,4,3,0,0,0,0,0,0
AT_32134,Tulbing,2374,1840,11,0,403,706,432,60,90,102,22,3,8,3,0,0,0,0,0,0
AT_32135,Tulln an der Donau,11866,8635,82,0,1942,3073,2052,314,505,454,131,7,53,22,0,0,0,0,0,0
AT_32139,Würmla,1104,863,9,0,135,352,241,28,36,40,14,0,6,2,0,0,0,0,0,0
AT_32140,Zeiselmauer-Wolfpassing,1776,1328,7,0,348,362,343,58,78,90,20,5,14,3,0,0,0,0,0,0
AT_32141,Zwentendorf an der Donau,2936,2231,38,0,603,731,673,33,64,63,15,1,8,2,0,0,0,0,0,0
AT_32142,Sankt Andrä-Wördern,6025,4404,42,0,1127,1331,961,304,241,304,34,15,38,7,0,0,0,0,0,0
AT_32143,Muckendorf-Wipfing,1225,950,12,0,236,277,294,23,36,56,13,0,1,2,0,0,0,0,0,0
AT_32144,Klosterneuburg,20016,14657,111,0,3141,5205,2483,787,1472,1177,159,8,90,24,0,0,0,0,0,0
AT_32199,Briefwahlkarten - Tulln,0,7264,54,0,1645,2740,1252,420,570,446,72,5,44,16,0,0,0,0,0,0
AT_32202,Dietmanns,939,692,8,0,214,141,278,9,10,19,5,2,4,2,0,0,0,0,0,0
AT_32203,Dobersberg,1359,1005,13,0,103,542,274,6,29,14,14,4,5,1,0,0,0,0,0,0
AT_32206,Gastern,1062,802,17,0,143,341,242,11,20,14,5,1,5,3,0,0,0,0,0,0
AT_32207,Groß-Siegharts,2360,1580,32,0,380,475,563,21,40,43,11,5,5,5,0,0,0,0,0,0
AT_32209,Karlstein an der Thaya,1211,928,11,0,137,403,319,8,20,15,8,3,3,1,0,0,0,0,0,0
AT_32210,Kautzen,960,715,7,0,82,347,215,10,22,22,5,0,3,2,0,0,0,0,0,0
AT_32212,Ludweis-Aigen,784,584,9,0,101,290,132,11,16,12,8,1,2,2,0,0,0,0,0,0
AT_32214,Pfaffenschlag bei Waidhofen a.d.Thaya,770,591,10,0,65,256,192,9,25,17,12,2,1,2,0,0,0,0,0,0
AT_32216,Raabs an der Thaya,2288,1663,45,0,230,873,388,22,48,39,9,3,6,0,0,0,0,0,0,0
AT_32217,Thaya,1172,851,13,0,100,395,279,19,28,14,2,1,0,0,0,0,0,0,0,0
AT_32219,Vitis,2207,1663,43,0,334,750,409,27,49,28,13,2,6,2,0,0,0,0,0,0
AT_32220,Waidhofen an der Thaya,4687,3278,36,0,561,1340,918,94,139,132,33,4,13,8,0,0,0,0,0,0
AT_32221,Waidhofen an der Thaya-Land,1051,797,18,0,108,355,238,7,29,25,6,5,5,1,0,0,0,0,0,0
AT_32222,Waldkirchen an der Thaya,472,375,8,0,48,201,94,5,4,7,4,0,2,2,0,0,0,0,0,0
AT_32223,Windigsteig,834,643,16,0,121,296,159,16,18,10,3,3,1,0,0,0,0,0,0,0
AT_32299,Briefwahlkarten - Waidhofen an der Thaya,0,2439,30,0,468,982,594,89,118,104,29,2,15,8,0,0,0,0,0,0
AT_32301,Bad Fischau-Brunn,2654,2023,18,0,509,677,499,45,141,90,29,1,14,0,0,0,0,0,0,0
AT_32302,Bad Schönau,588,431,4,0,52,206,137,3,14,11,1,1,1,1,0,0,0,0,0,0
AT_32304,Ebenfurth,2157,1498,22,0,541,285,525,15,42,47,11,1,8,1,0,0,0,0,0,0
AT_32305,Eggendorf,3650,2761,37,0,765,648,1064,33,63,87,32,5,22,5,0,0,0,0,0,0
AT_32306,Bad Erlach,2466,1907,22,0,399,762,508,31,77,73,18,3,10,4,0,0,0,0,0,0
AT_32307,Felixdorf,3189,2334,29,0,824,510,694,37,98,91,29,4,12,6,0,0,0,0,0,0
AT_32308,Gutenstein,1018,686,10,0,151,251,195,9,24,35,9,0,2,0,0,0,0,0,0,0
AT_32309,Hochneukirchen-Gschaidt,1399,1173,14,0,138,586,361,8,30,23,7,3,3,0,0,0,0,0,0,0
AT_32310,Hochwolkersdorf,838,691,8,0,192,274,174,11,14,9,1,0,3,5,0,0,0,0,0,0
AT_32311,Hohe Wand,1136,878,8,0,149,378,249,20,30,24,16,0,3,1,0,0,0,0,0,0
AT_32312,Hollenthon,846,702,16,0,104,348,178,10,27,11,3,0,3,2,0,0,0,0,0,0
AT_32313,Katzelsdorf,2619,2057,17,0,492,700,527,61,130,90,23,1,11,5,0,0,0,0,0,0
AT_32314,Kirchschlag in der Buckligen Welt,2359,1853,28,0,213,998,458,17,60,44,29,2,3,1,0,0,0,0,0,0
AT_32315,Krumbach,1887,1572,21,0,231,713,450,15,72,41,23,0,4,2,0,0,0,0,0,0
AT_32316,Lanzenkirchen,3075,2467,33,0,660,683,809,41,103,74,43,3,11,7,0,0,0,0,0,0
AT_32317,Lichtenegg,865,713,12,0,50,412,158,14,25,29,9,3,1,0,0,0,0,0,0,0
AT_32318,Lichtenwörth,2143,1610,14,0,481,444,518,27,48,53,19,2,2,2,0,0,0,0,0,0
AT_32319,Markt Piesting,2197,1705,21,0,346,612,451,49,98,93,15,4,13,3,0,0,0,0,0,0
AT_32320,Matzendorf-Hölles,1639,1289,14,0,278,484,403,7,42,42,11,0,5,3,0,0,0,0,0,0
AT_32321,Miesenbach,571,443,3,0,80,193,123,7,16,10,8,0,2,1,0,0,0,0,0,0
AT_32322,Muggendorf,432,350,3,0,64,147,100,5,13,9,6,0,3,0,0,0,0,0,0,0
AT_32323,Pernitz,1923,1421,18,0,377,368,422,38,56,78,48,2,12,2,0,0,0,0,0,0
AT_32324,Rohr im Gebirge,374,294,4,0,44,144,76,5,8,8,3,0,1,1,0,0,0,0,0,0
AT_32325,Bromberg,976,769,8,0,106,382,207,4,32,21,3,0,4,2,0,0,0,0,0,0
AT_32326,Schwarzenbach,793,659,12,0,219,200,209,3,6,3,6,0,1,0,0,0,0,0,0,0
AT_32327,Sollenau,3819,2745,34,0,862,632,946,44,92,92,25,6,10,2,0,0,0,0,0,0
AT_32330,Theresienfeld,2318,1717,19,0,534,390,585,23,64,73,18,1,9,1,0,0,0,0,0,0
AT_32331,Waidmannsfeld,1269,930,14,0,336,225,254,2,33,37,18,0,7,4,0,0,0,0,0,0
AT_32332,Waldegg,1494,1111,15,0,354,340,277,30,40,37,9,0,6,3,0,0,0,0,0,0
AT_32333,Walpersbach,901,709,8,0,179,267,183,11,24,25,5,1,5,1,0,0,0,0,0,0
AT_32334,Weikersdorf am Steinfelde,882,719,9,0,95,299,246,12,23,17,10,0,6,2,0,0,0,0,0,0
AT_32335,Wiesmath,1272,1030,16,0,174,450,316,12,31,17,9,0,3,2,0,0,0,0,0,0
AT_32336,Winzendorf-Muthmannsdorf,1511,1131,14,0,274,378,291,25,69,56,14,1,7,2,0,0,0,0,0,0
AT_32337,Wöllersdorf-Steinabrückl,3318,2462,32,0,559,622,969,41,84,107,23,1,15,9,0,0,0,0,0,0
AT_32338,Zillingdorf,1609,1279,20,0,376,326,406,21,58,42,16,2,9,3,0,0,0,0,0,0
AT_32399,Briefwahlkarten - Wiener Neustadt(Land),0,4782,51,0,1196,1669,1093,169,272,228,59,8,25,12,0,0,0,0,0,0
AT_32501,Allentsteig,1605,1161,9,0,194,503,366,15,31,27,8,2,3,3,0,0,0,0,0,0
AT_32502,Arbesbach,1376,1074,24,0,94,578,290,12,37,13,15,2,5,4,0,0,0,0,0,0
AT_32503,Bärnkopf,301,240,5,0,115,47,63,0,1,5,1,0,2,1,0,0,0,0,0,0
AT_32504,Echsenbach,1041,815,21,0,107,437,196,11,20,11,10,0,1,1,0,0,0,0,0,0
AT_32505,Göpfritz an der Wild,1536,1192,18,0,219,485,408,19,15,24,3,0,1,0,0,0,0,0,0,0
AT_32506,Grafenschlag,700,561,13,0,68,285,145,9,19,8,9,1,3,1,0,0,0,0,0,0
AT_32508,Groß-Gerungs,3754,2873,55,0,373,1386,812,54,100,57,17,2,9,8,0,0,0,0,0,0
AT_32509,Großgöttfritz,1149,954,11,0,125,450,312,6,29,14,6,0,0,1,0,0,0,0,0,0
AT_32511,Gutenbrunn,436,328,4,0,90,120,94,6,6,6,1,1,0,0,0,0,0,0,0,0
AT_32514,Kirchschlag,537,437,12,0,59,209,134,4,7,6,6,0,0,0,0,0,0,0,0,0
AT_32515,Kottes-Purk,1237,934,15,0,137,474,220,12,33,26,14,0,0,3,0,0,0,0,0,0
AT_32516,Langschlag,1482,1151,33,0,186,516,336,10,38,15,11,1,3,2,0,0,0,0,0,0
AT_32517,Martinsberg,917,709,11,0,119,333,208,10,13,8,1,3,2,1,0,0,0,0,0,0
AT_32518,Ottenschlag,855,679,7,0,94,330,189,12,22,16,8,0,1,0,0,0,0,0,0,0
AT_32519,Altmelon,723,597,6,0,96,258,204,1,14,6,2,10,0,0,0,0,0,0,0,0
AT_32520,Pölla,789,606,9,0,82,292,183,9,10,9,7,1,2,2,0,0,0,0,0,0
AT_32521,Rappottenstein,1443,1133,26,0,145,580,275,27,41,20,9,6,3,1,0,0,0,0,0,0
AT_32522,Sallingberg,1071,823,15,0,85,434,224,12,30,10,7,2,4,0,0,0,0,0,0,0
AT_32523,Schönbach,679,565,12,0,65,326,136,5,13,5,2,1,0,0,0,0,0,0,0,0
AT_32524,Schwarzenau,1249,964,17,0,252,360,254,13,24,31,8,1,4,0,0,0,0,0,0,0
AT_32525,Schweiggers,1659,1259,20,0,78,759,321,11,40,16,9,2,3,0,0,0,0,0,0,0
AT_32528,Bad Traunstein,837,670,8,0,84,390,132,11,29,12,2,1,0,1,0,0,0,0,0,0
AT_32529,Waldhausen,1040,805,14,0,143,401,189,11,24,12,6,0,4,1,0,0,0,0,0,0
AT_32530,Zwettl-Niederösterreich,9355,6805,110,0,961,3443,1557,160,300,170,70,5,15,14,0,0,0,0,0,0
AT_32599,Briefwahlkarten - Zwettl,0,3364,24,0,570,1596,632,158,170,129,44,7,27,7,0,0,0,0,0,0
AT_3A099,Wahlkarten - Weinviertel,0,848,11,0,188,222,174,70,81,77,12,0,13,0,0,0,0,0,0,0
AT_3B099,Wahlkarten - Waldviertel,0,692,4,0,147,188,133,51,63,80,12,0,14,0,0,0,0,0,0,0
AT_3C099,Wahlkarten - Mostviertel,0,675,5,0,163,160,100,67,75,75,10,0,19,1,0,0,0,0,0,0
AT_3D099,Wahlkarten - Niederösterreich Mitte,0,1161,8,0,301,323,171,88,125,108,19,3,13,2,0,0,0,0,0,0
AT_3E099,Wahlkarten - Niederösterreich Süd,0,541,0,0,137,143,119,30,45,48,5,1,10,3,0,0,0,0,0,0
AT_3F099,Wahlkarten - Wien Umgebung,0,1353,10,0,320,365,255,87,154,130,15,1,13,3,0,0,0,0,0,0
AT_3G099,Wahlkarten - Süd-Ost,0,719,5,0,182,173,186,33,66,3,53,4,0,14,0,0,0,0,0,0
AT_40099,nichtzuordenbare Wahlkarten - Oberösterreich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT_40101,Linz,140037,85255,790,0,31985,17705,20055,3943,4235,4228,954,51,1166,118,25,0,0,0,0,0
AT_40199,Briefwahlkarten - Linz(Stadt,0,19980,119,0,6855,5106,3012,1631,1402,1210,241,20,340,31,13,0,0,0,0,0
AT_40201,Steyr,27423,18213,183,0,7344,3163,5135,591,657,757,205,11,132,31,4,0,0,0,0,0
AT_40299,Briefwahlkarten - Steyr(Stadt),0,2860,12,0,1027,756,500,173,171,152,42,1,22,3,1,0,0,0,0,0
AT_40301,Wels,39623,25053,259,0,8523,5249,7654,861,1148,937,201,21,165,30,5,0,0,0,0,0
AT_40399,Briefwahlkarten - Wels(Stadt),0,4519,34,0,1358,1251,1044,264,275,210,41,3,32,6,1,0,0,0,0,0
AT_40401,Altheim,3753,2589,36,0,661,715,921,54,108,73,10,1,4,6,0,0,0,0,0,0
AT_40402,Aspach,1983,1295,19,0,191,524,448,26,37,32,9,0,6,3,0,0,0,0,0,0
AT_40403,Auerbach,434,332,4,0,38,139,123,7,9,5,5,0,2,0,0,0,0,0,0,0
AT_40404,Braunau am Inn,11864,6927,75,0,2184,1506,2229,234,287,282,63,15,41,10,1,0,0,0,0,0
AT_40405,Burgkirchen,2069,1472,26,0,252,613,438,42,45,37,11,1,4,3,0,0,0,0,0,0
AT_40406,Eggelsberg,1804,1191,18,0,171,427,423,56,53,25,9,3,3,3,0,0,0,0,0,0
AT_40407,Feldkirchen bei Mattighofen,1582,1132,16,0,165,429,441,19,34,17,5,3,3,0,0,0,0,0,0,0
AT_40408,Franking,720,486,8,0,72,194,163,8,20,14,2,0,1,4,0,0,0,0,0,0
AT_40409,Geretsberg,878,620,9,0,81,258,203,12,24,19,11,0,2,1,0,0,0,0,0,0
AT_40410,Gilgenberg am Weilhart,1031,701,12,0,70,309,248,7,29,20,3,1,2,0,0,0,0,0,0,0
AT_40411,Haigermoos,476,336,2,0,53,155,89,8,9,15,5,0,0,0,0,0,0,0,0,0
AT_40412,Handenberg,1027,747,9,0,105,340,227,8,14,33,5,2,3,1,0,0,0,0,0,0
AT_40413,Helpfau-Uttendorf,2381,1539,21,0,282,553,544,25,56,29,16,1,10,1,1,0,0,0,0,0
AT_40414,Hochburg-Ach,2207,1409,12,0,261,648,323,44,62,31,15,3,6,4,0,0,0,0,0,0
AT_40415,Höhnhart,1119,694,10,0,110,284,256,3,15,12,3,0,1,0,0,0,0,0,0,0
AT_40416,Jeging,507,368,3,0,65,145,124,4,12,5,5,1,4,0,0,0,0,0,0,0
AT_40417,Kirchberg bei Mattighofen,926,646,10,0,80,271,214,20,33,13,4,0,1,0,0,0,0,0,0,0
AT_40418,Lengau,3592,2508,48,0,659,725,794,55,89,92,28,6,5,7,0,0,0,0,0,0
AT_40419,Lochen am See,2195,1577,14,0,237,637,507,34,72,43,22,2,7,2,0,0,0,0,0,0
AT_40420,Maria Schmolln,1184,774,18,0,118,347,214,12,34,22,4,0,3,2,0,0,0,0,0,0
AT_40421,Mattighofen,3704,2308,34,0,684,599,725,54,98,86,12,0,8,8,0,0,0,0,0,0
