gisco_id,name,registered,turnout,invalid,blank,PiS,PJN,SLD,Ruch PL,PSL,PPP,PO,Samoobrona,NP (2011),PR (2007),MN
PL_212201901,Biskupice,7106,3303,194,0,1572,100,107,214,152,16,915,0,0,33,0
PL_212201902,Gdów,12944,5867,348,0,2375,136,238,481,406,31,1763,0,0,89,0
PL_212201903,Kłaj,8136,4068,247,0,1310,125,161,340,199,32,1608,0,0,46,0
PL_212201904,Niepołomice,18924,9905,530,0,3293,275,356,890,686,66,3657,0,0,152,0
PL_212201905,Wieliczka,40723,21153,856,0,7286,661,698,1630,669,110,9018,0,0,225,0
PL_212216101,Kraków,595079,358250,7084,0,101889,7014,16445,31536,8800,1438,171360,0,12684,0,0
PL_212226201,Nowy Sącz,66684,38035,1197,0,15553,657,2757,2326,878,89,13567,0,838,173,0
PL_212246301,Tarnów,93348,49990,1483,0,16632,1437,4309,4177,1456,209,19925,0,0,362,0
PL_114270101,Białobrzegi,8338,4001,226,0,1701,44,212,276,243,14,1255,0,0,30,0
PL_114270102,Promna,4642,1934,98,0,811,13,77,80,593,7,248,0,0,7,0
PL_114270103,Radzanów,3007,1353,85,0,594,12,31,36,478,5,111,0,0,1,0
PL_114270104,Stara Błotnica,4040,1715,143,0,747,14,72,64,509,5,157,0,0,4,0
PL_114270105,Stromiec,4428,1604,136,0,747,28,56,99,326,11,197,0,0,4,0
PL_114270106,Wyśmierzyce,2425,1048,61,0,512,9,44,57,231,4,125,0,0,5,0
PL_114250201,Ciechanów,36976,17684,763,0,5245,545,1670,1688,2168,121,5484,0,0,0,0
PL_114250202,Ciechanów,5141,1932,111,0,515,86,291,134,389,9,397,0,0,0,0
PL_114250203,Glinojeck,6423,2103,170,0,637,59,196,203,390,25,423,0,0,0,0
PL_114250204,Gołymin-Ośrodek,3209,1127,77,0,452,20,45,94,342,3,94,0,0,0,0
PL_114250205,Grudusk,3123,1274,102,0,590,19,117,52,201,8,185,0,0,0,0
PL_114250206,Ojrzeń,3481,1441,189,0,472,226,79,86,260,6,123,0,0,0,0
PL_114250207,Opinogóra Górna,4745,1741,103,0,611,36,111,133,534,11,202,0,0,0,0
PL_114250208,Regimin,4003,1534,112,0,486,25,73,106,480,12,240,0,0,0,0
PL_114250209,Sońsk,6360,2549,149,0,970,44,124,210,642,13,397,0,0,0,0
PL_114290301,Garwolin,13203,7681,307,0,2904,149,1351,473,347,26,1967,0,121,36,0
PL_114290302,Łaskarzew,4043,1824,103,0,865,40,159,112,129,16,363,0,34,3,0
PL_114290303,Borowie,4072,1803,90,0,780,25,302,92,297,10,179,0,16,12,0
PL_114290304,Garwolin,9634,4719,223,0,2002,83,504,242,600,22,972,0,50,21,0
PL_114290305,Górzno,4894,2363,95,0,1132,45,250,99,424,9,281,0,19,9,0
PL_114290306,Łaskarzew,4228,1930,129,0,720,32,194,88,474,11,246,0,28,8,0
PL_114290307,Maciejowice,5934,2628,190,0,1239,35,266,99,449,13,292,0,38,7,0
PL_114290308,Miastków Kościelny,4018,1823,120,0,687,37,225,106,383,8,228,0,22,7,0
PL_114290309,Parysów,3218,1373,86,0,844,16,102,38,162,5,98,0,6,16,0
PL_114290310,Pilawa,8377,3996,213,0,1828,68,401,236,369,17,775,0,48,41,0
PL_114290311,Sobolew,6503,3024,164,0,1592,38,267,152,318,18,436,0,30,9,0
PL_114290312,Trojanów,6102,2844,131,0,1514,60,251,156,467,14,234,0,13,4,0
PL_114290313,Wilga,4273,1934,104,0,626,35,158,147,420,3,405,0,31,5,0
PL_114290314,Żelechów,6745,3099,254,0,1516,41,324,172,308,22,412,0,40,10,0
PL_114250401,Gostynin,15712,7610,323,0,2468,121,547,716,830,68,2537,0,0,0,0
PL_114250402,Gostynin,9754,3666,282,0,1231,46,180,257,959,31,680,0,0,0,0
PL_114250403,Pacyna,3254,1387,83,0,404,5,54,39,674,5,123,0,0,0,0
PL_114250404,Sanniki,5214,2116,106,0,711,15,68,87,885,7,237,0,0,0,0
PL_114250405,Szczawin Kościelny,4206,1682,109,0,524,11,76,105,628,2,227,0,0,0,0
PL_114300501,Milanówek,12995,8075,221,0,2266,187,411,700,396,28,3655,0,178,33,0
PL_114300502,Podkowa Leśna,3219,2340,40,0,605,68,72,147,59,2,1278,0,63,6,0
PL_114300503,Baranów,3939,1644,95,0,577,22,69,108,359,7,382,0,22,3,0
PL_114300504,Grodzisk Mazowiecki,32771,18518,650,0,5091,379,1031,1690,1442,89,7701,0,390,55,0
PL_114300505,Jaktorów,8488,4427,198,0,1338,95,193,362,453,19,1651,0,97,21,0
PL_114300506,Żabia Wola,5721,2889,107,0,857,47,147,254,339,8,1037,0,80,13,0
PL_114300601,Belsk Duży,5346,2474,93,0,702,29,96,149,1053,6,330,0,0,16,0
PL_114300602,Błędów,6372,2727,123,0,907,25,113,139,1111,12,281,0,0,16,0
PL_114300603,Chynów,7752,3366,191,0,976,47,157,268,730,26,955,0,0,16,0
PL_114300604,Goszczyn,2298,1057,34,0,557,11,19,41,319,1,70,0,0,5,0
PL_114300605,Grójec,19775,9654,410,0,2406,156,852,889,1677,41,3161,0,0,62,0
PL_114300606,Jasieniec,4283,1707,105,0,542,26,80,120,494,10,297,0,0,33,0
PL_114300607,Mogielnica,7486,3146,209,0,1346,41,121,152,748,14,505,0,0,10,0
PL_114300608,Nowe Miasto nad Pilicą,7151,3659,210,0,1567,39,182,201,936,23,478,0,0,23,0
PL_114300609,Pniewy,3753,1560,67,0,426,17,65,92,632,3,249,0,0,9,0
PL_114300611,Warka,15191,6917,342,0,2136,104,357,629,1633,33,1459,0,0,224,0
PL_114270701,Garbatka-Letnisko,4823,2157,109,0,937,31,129,252,122,11,541,0,0,25,0
PL_114270702,Głowaczów,6267,2710,156,0,1198,51,267,172,435,21,401,0,0,9,0
PL_114270703,Gniewoszów,3374,1316,64,0,540,24,65,120,305,7,185,0,0,6,0
PL_114270704,Grabów nad Pilicą,3173,1319,79,0,629,20,46,94,234,3,202,0,0,12,0
PL_114270705,Kozienice,25386,12205,470,0,5098,220,782,1012,619,83,3853,0,0,68,0
PL_114270706,Magnuszew,5608,2466,118,0,1124,22,128,136,501,13,398,0,0,26,0
PL_114270707,Sieciechów,3322,1267,53,0,602,17,78,123,152,8,219,0,0,15,0
PL_114290801,Legionowo,41157,24984,705,0,7138,562,1639,2269,904,99,11108,0,466,94,0
PL_114290802,Jabłonna,12154,7816,201,0,2023,192,397,720,456,27,3507,0,245,48,0
PL_114290803,Nieporęt,10123,6257,203,0,1743,155,293,482,504,11,2716,0,132,18,0
PL_114290804,Serock,10273,5297,225,0,1435,132,379,512,477,18,2006,0,99,14,0
PL_114290805,Wieliszew,8976,4956,226,0,1465,83,282,499,348,25,1924,0,83,21,0
PL_114270901,Chotcza,2142,680,43,0,182,5,58,67,242,0,78,0,0,5,0
PL_114270902,Ciepielów,4728,1668,134,0,500,15,202,165,412,11,219,0,0,10,0
PL_114270903,Lipsko,9892,3843,156,0,1135,30,777,359,516,18,826,0,0,26,0
PL_114270904,Rzeczniów,3846,1379,121,0,448,10,95,75,479,3,140,0,0,8,0
PL_114270905,Sienno,5202,1907,127,0,636,13,229,130,386,14,363,0,0,9,0
PL_114270906,Solec nad Wisłą,4608,1749,137,0,336,13,716,109,242,2,186,0,0,8,0
PL_114261001,Huszlew,2416,1087,58,0,464,7,38,49,335,9,105,0,13,9,0
PL_114261002,Łosice,9288,4266,178,0,1491,77,291,284,844,29,961,0,93,18,0
PL_114261003,Olszanka,2520,1194,41,0,520,17,41,55,414,5,84,0,15,2,0
PL_114261004,Platerów,4175,1636,97,0,613,33,103,111,467,9,174,0,22,7,0
PL_114261005,Sarnaki,4250,1950,92,0,740,33,115,119,546,9,261,0,28,7,0
PL_114261006,Stara Kornica,4011,1537,73,0,613,24,113,86,429,13,150,0,29,7,0
PL_114261101,Maków Mazowiecki,8162,3532,183,0,1099,71,535,257,354,12,962,0,54,5,0
PL_114261102,Czerwonka,2144,806,62,0,413,4,38,33,158,5,86,0,4,3,0
PL_114261103,Karniewo,4228,1735,100,0,645,16,166,96,485,8,193,0,23,3,0
PL_114261104,Krasnosielc,5309,2121,180,0,764,31,118,93,531,26,342,0,31,5,0
PL_114261105,Młynarze,1416,671,30,0,344,11,21,23,174,3,60,0,4,1,0
PL_114261106,Płoniawy-Bramura,4707,1830,138,0,610,24,371,71,392,11,170,0,39,4,0
PL_114261107,Różan,3693,1513,94,0,627,18,97,91,214,4,359,0,6,3,0
PL_114261108,Rzewnie,2198,970,68,0,446,17,38,48,242,2,103,0,3,3,0
PL_114261109,Sypniewo,2854,1276,72,0,519,4,80,65,408,6,99,0,18,5,0
PL_114261110,Szelków,3026,1318,83,0,543,24,99,78,318,7,152,0,13,1,0
PL_114291201,Mińsk Mazowiecki,30453,17826,587,0,5126,373,994,1611,1234,67,7494,0,307,33,0
PL_114291204,Cegłów,4990,2440,134,0,724,47,127,217,438,13,702,0,32,6,0
PL_114291205,Dębe Wielkie,7063,3256,177,0,1319,73,153,240,324,10,909,0,47,4,0
PL_114291206,Dobre,4817,2032,129,0,876,13,110,116,378,7,376,0,22,5,0
PL_114291207,Halinów,10816,5986,271,0,2085,157,191,448,352,31,2252,0,178,21,0
PL_114291208,Jakubów,3987,1718,126,0,688,22,64,110,415,11,273,0,7,2,0
PL_114291209,Kałuszyn,4753,2143,114,0,930,32,73,111,316,19,509,0,36,3,0
PL_114291210,Latowicz,4260,1594,127,0,643,15,48,66,410,5,258,0,14,8,0
PL_114291211,Mińsk Mazowiecki,10659,5178,286,0,1831,80,196,385,891,22,1407,0,68,12,0
PL_114291212,Mrozy,7158,2973,205,0,1032,49,161,250,424,17,794,0,31,10,0
PL_114291213,Siennica,5713,2483,168,0,863,42,102,170,445,8,639,0,30,16,0
PL_114291214,Stanisławów,5131,2334,111,0,1098,37,100,153,317,13,460,0,28,17,0
PL_114291215,Sulejówek,15244,9502,257,0,3344,191,396,672,326,25,3956,0,298,37,0
PL_114251301,Mława,24520,11286,572,0,3239,215,837,848,1484,271,3820,0,0,0,0
PL_114251302,Dzierzgowo,2669,830,63,0,335,5,47,32,254,7,87,0,0,0,0
PL_114251303,Lipowiec Kościelny,3867,1236,101,0,400,22,69,63,341,13,227,0,0,0,0
PL_114251304,Radzanów,2835,1095,117,0,407,17,50,57,272,3,172,0,0,0,0
PL_114251305,Strzegowo,6383,2202,171,0,872,29,103,116,470,11,430,0,0,0,0
PL_114251306,Stupsk,4086,1439,119,0,432,29,89,108,405,15,242,0,0,0,0
PL_114251307,Szreńsk,3506,1351,85,0,455,13,43,47,482,6,220,0,0,0,0
PL_114251308,Szydłowo,3750,1349,136,0,316,12,56,68,593,10,158,0,0,0,0
PL_114251309,Wieczfnia Kościelna,3264,1168,103,0,381,11,72,59,328,38,176,0,0,0,0
PL_114251310,Wiśniewo,4152,1451,124,0,454,17,115,92,376,24,249,0,0,0,0
PL_114291401,Nowy Dwór Mazowiecki,22039,11598,486,0,2834,247,1613,1175,490,46,4488,0,196,23,0
PL_114291402,Czosnów,7915,4243,221,0,1244,86,308,330,456,12,1482,0,94,10,0
PL_114291403,Leoncin,4556,2020,148,0,821,37,113,224,155,9,478,0,26,9,0
PL_114291404,Nasielsk,15668,6396,474,0,2175,109,327,437,1297,31,1453,0,72,21,0
PL_114291405,Pomiechówek,7221,3509,185,0,1110,90,282,311,373,16,1075,0,57,10,0
PL_114291406,Zakroczym,5087,1995,104,0,608,26,136,137,357,9,582,0,29,7,0
PL_114261501,Baranowo,5374,2051,124,0,674,44,60,118,628,10,374,0,13,6,0
PL_114261502,Czarnia,2072,722,44,0,232,11,26,13,296,5,72,0,23,0,0
PL_114261503,Czerwin,4150,1707,87,0,800,31,73,73,467,11,152,0,9,4,0
PL_114261504,Goworowo,7021,2471,254,0,852,37,150,109,781,9,262,0,16,1,0
PL_114261505,Kadzidło,8625,3143,210,0,1227,50,130,174,657,10,628,0,49,8,0
PL_114261506,Lelis,6666,2893,233,0,1402,53,99,136,483,14,423,0,40,10,0
PL_114261507,Łyse,6429,2091,170,0,651,32,95,118,613,11,372,0,25,4,0
PL_114261508,Myszyniec,8188,3059,214,0,1236,31,105,100,930,20,359,0,62,2,0
PL_114261509,Olszewo-Borki,7721,3482,196,0,1508,101,150,207,503,17,734,0,55,11,0
PL_114261510,Rzekuń,7923,3537,229,0,1553,78,135,251,425,15,797,0,39,15,0
PL_114261511,Troszyn,3963,1625,122,0,823,15,47,68,382,6,141,0,21,0,0
PL_114261601,Ostrów Mazowiecka,18401,8479,265,0,3355,121,506,605,994,26,2489,0,106,12,0
PL_114261602,Andrzejewo,3614,1682,67,0,815,19,126,59,455,5,124,0,10,2,0
PL_114261603,Boguty-Pianki,2293,1161,46,0,778,5,27,18,176,3,99,0,8,1,0
PL_114261604,Brok,2419,1091,43,0,478,7,40,74,119,9,307,0,12,2,0
PL_114261605,Małkinia Górna,9855,4158,232,0,1954,84,243,253,453,20,879,0,29,11,0
PL_114261606,Nur,2573,1207,59,0,650,12,39,45,214,2,169,0,13,4,0
PL_114261607,Ostrów Mazowiecka,10054,4102,211,0,1746,50,173,194,746,13,931,0,31,7,0
PL_114261608,Stary Lubotyń,3082,1224,79,0,607,15,31,29,380,5,69,0,3,6,0
PL_114261609,Szulborze Wielkie,1506,720,49,0,243,7,36,16,227,1,139,0,1,1,0
PL_114261610,Wąsewo,3665,1509,87,0,557,16,80,69,454,4,230,0,8,4,0
PL_114261611,Zaręby Kościelne,3050,1358,66,0,666,8,57,42,358,4,144,0,12,1,0
PL_114291701,Józefów,14991,10230,311,0,3034,338,333,731,428,43,4193,0,770,49,0
PL_114291702,Otwock,35677,21610,663,0,7320,606,1238,1816,893,98,8331,0,563,82,0
PL_114291703,Celestynów,9075,5274,267,0,2182,205,309,350,486,34,1286,0,109,46,0
PL_114291704,Karczew,12901,7302,322,0,2809,190,278,546,780,43,2179,0,137,18,0
PL_114291705,Kołbiel,6480,3090,150,0,1095,70,135,165,836,22,566,0,41,10,0
PL_114291706,Osieck,2825,1360,111,0,667,34,52,97,195,4,183,0,13,4,0
PL_114291707,Sobienie-Jeziory,5126,2467,116,0,764,92,117,173,700,9,463,0,28,5,0
PL_114291708,Wiązowna,8591,5131,192,0,1793,142,179,408,497,19,1765,0,124,12,0
PL_114301801,Góra Kalwaria,20047,10082,591,0,3015,261,613,866,953,41,3527,0,172,43,0
PL_114301802,Konstancin-Jeziorna,19931,12113,432,0,3373,313,687,940,610,56,5406,0,272,24,0
PL_114301803,Lesznowola,15061,10105,259,0,2320,211,389,844,1045,31,4608,0,360,38,0
PL_114301804,Piaseczno,52606,34117,818,0,7749,933,1537,3021,2163,105,16816,0,863,112,0
PL_114301805,Prażmów,7460,3837,156,0,1074,88,197,368,394,20,1446,0,64,30,0
PL_114301806,Tarczyn,8638,4418,200,0,1726,95,263,369,405,19,1249,0,80,12,0
PL_114251901,Bielsk,7116,2777,238,0,791,33,140,145,1040,14,376,0,0,0,0
PL_114251902,Bodzanów,6714,2500,163,0,801,44,181,162,554,15,580,0,0,0,0
PL_114251903,Brudzeń Duży,6277,2271,108,0,899,40,120,186,578,17,323,0,0,0,0
PL_114251904,Bulkowo,4663,1641,122,0,586,33,98,82,539,7,174,0,0,0,0
PL_114251905,Drobin,6568,2240,215,0,609,24,492,114,548,14,224,0,0,0,0
PL_114251906,Gąbin,8829,3836,268,0,1488,51,128,220,1007,5,669,0,0,0,0
PL_114251907,Łąck,4139,1739,133,0,516,27,87,136,511,13,316,0,0,0,0
PL_114251908,Mała Wieś,5024,1703,139,0,466,38,86,118,533,12,311,0,0,0,0
PL_114251909,Nowy Duninów,3213,1254,142,0,491,19,59,64,243,9,227,0,0,0,0
PL_114251910,Radzanowo,6202,2488,145,0,740,59,140,162,649,12,581,0,0,0,0
PL_114251911,Słubice,3681,1428,77,0,527,17,157,52,466,2,130,0,0,0,0
PL_114251912,Słupno,5061,2518,109,0,682,59,147,217,384,11,909,0,0,0,0
PL_114251913,Stara Biała,8281,3711,196,0,1204,84,187,305,717,44,974,0,0,0,0
PL_114251914,Staroźreby,5903,2194,185,0,684,32,140,154,572,8,419,0,0,0,0
PL_114251915,Wyszogród,4816,1870,130,0,480,26,95,159,601,17,362,0,0,0,0
PL_114252001,Płońsk,18173,8652,398,0,2421,291,614,926,858,55,3089,0,0,0,0
PL_114252002,Raciąż,3729,1542,101,0,554,47,99,141,160,14,426,0,0,0,0
PL_114252003,Baboszewo,6344,2418,131,0,1027,49,128,159,511,16,397,0,0,0,0
PL_114252004,Czerwińsk nad Wisłą,6326,1942,118,0,789,29,82,87,520,7,310,0,0,0,0
PL_114252005,Dzierzążnia,3134,1128,76,0,404,20,51,69,340,4,164,0,0,0,0
PL_114252006,Joniec,2157,836,52,0,289,10,65,48,195,2,175,0,0,0,0
PL_114252007,Naruszewo,5271,1517,107,0,467,25,105,114,427,12,260,0,0,0,0
PL_114252008,Nowe Miasto,3884,1489,132,0,503,42,79,87,363,8,275,0,0,0,0
PL_114252009,Płońsk,5834,2054,110,0,596,44,112,179,561,15,437,0,0,0,0
PL_114252010,Raciąż,7094,2393,181,0,966,35,104,146,684,19,258,0,0,0,0
PL_114252011,Sochocin,4910,1866,132,0,609,46,107,182,351,6,433,0,0,0,0
PL_114252012,Załuski,4502,1513,117,0,475,28,82,97,501,6,207,0,0,0,0
PL_114302101,Piastów,18440,11791,325,0,3722,330,520,1020,543,49,4842,0,413,27,0
PL_114302102,Pruszków,46238,27999,709,0,8016,763,1627,2571,1190,140,12222,0,680,81,0
PL_114302103,Brwinów,18708,11492,310,0,3091,323,525,977,558,50,5324,0,298,36,0
PL_114302104,Michałowice,12818,9106,225,0,2348,218,310,725,306,29,4664,0,263,18,0
PL_114302105,Nadarzyn,8750,5239,157,0,1468,111,219,513,437,21,2186,0,116,11,0
PL_114302106,Raszyn,16300,10147,411,0,3753,223,384,724,517,37,3686,0,387,25,0
PL_114262201,Przasnysz,13857,6445,237,0,2193,268,504,493,773,47,1930,0,0,0,0
PL_114262202,Chorzele,8109,2892,189,0,1200,43,116,146,692,20,486,0,0,0,0
PL_114262203,Czernice Borowe,3167,1228,95,0,526,23,52,36,382,3,111,0,0,0,0
PL_114262204,Jednorożec,5632,1902,147,0,590,43,114,121,562,20,305,0,0,0,0
PL_114262205,Krasne,3140,1070,76,0,401,13,62,46,345,5,122,0,0,0,0
PL_114262206,Krzynowłoga Mała,2911,1278,68,0,622,34,33,36,409,5,71,0,0,0,0
PL_114262207,Przasnysz,5774,2168,130,0,1002,88,99,78,480,15,276,0,0,0,0
PL_114272301,Borkowice,3781,1457,104,0,429,12,104,120,461,13,205,0,0,9,0
PL_114272302,Gielniów,3943,1758,150,0,879,17,92,95,340,2,175,0,0,8,0
PL_114272303,Klwów,2906,1861,119,0,442,7,48,27,1160,4,51,0,0,3,0
PL_114272304,Odrzywół,3348,1867,141,0,807,32,25,28,447,16,325,0,0,46,0
PL_114272305,Potworów,3381,1461,101,0,550,18,46,44,602,7,81,0,0,12,0
PL_114272306,Przysucha,10475,4912,210,0,1911,67,258,380,944,31,1087,0,0,24,0
PL_114272307,Rusinów,3598,1870,92,0,705,21,25,41,886,3,90,0,0,7,0
PL_114272308,Wieniawa,4426,1888,132,0,890,16,87,95,402,5,251,0,0,10,0
PL_114262401,Gzy,3163,1290,80,0,497,9,39,54,498,3,105,0,4,1,0
PL_114262402,Obryte,3907,2070,196,0,817,24,52,87,706,10,166,0,7,5,0
PL_114262403,Pokrzywnica,3871,1521,116,0,518,20,49,99,486,5,218,0,8,2,0
PL_114262404,Pułtusk,19094,8934,413,0,2837,123,544,775,2099,29,1990,0,106,18,0
PL_114262405,Świercze,3802,1383,109,0,473,15,85,89,382,5,194,0,29,2,0
PL_114262406,Winnica,3254,1805,128,0,741,19,36,74,659,7,121,0,15,5,0
PL_114262407,Zatory,3846,1784,165,0,677,21,66,96,557,2,185,0,9,6,0
PL_114272501,Pionki,16466,7536,400,0,2331,160,514,913,304,51,2672,0,0,191,0
PL_114272502,Gózd,6378,2790,155,0,1671,51,121,141,295,15,326,0,0,15,0
PL_114272503,Iłża,12778,4863,314,0,1650,75,425,461,910,40,934,0,0,54,0
PL_114272504,Jastrzębia,5165,2263,155,0,1002,29,122,192,384,4,355,0,0,20,0
PL_114272505,Jedlińsk,10519,4529,371,0,2065,84,209,300,629,29,800,0,0,42,0
PL_114272506,Jedlnia-Letnisko,9625,4595,245,0,2125,93,381,363,294,26,989,0,0,79,0
PL_114272507,Kowala,8630,4026,242,0,1792,59,201,304,384,76,910,0,0,58,0
PL_114272508,Pionki,8093,3113,208,0,1358,58,201,282,366,16,584,0,0,40,0
PL_114272509,Przytyk,5533,2518,196,0,1182,20,81,131,605,27,261,0,0,15,0
PL_114272510,Skaryszew,10683,4864,301,0,2326,91,257,216,984,19,624,0,0,46,0
PL_114272511,Wierzbica,7977,3081,231,0,1358,58,163,272,413,56,511,0,0,19,0
PL_114272512,Wolanów,6478,2883,184,0,1368,55,176,190,499,16,361,0,0,34,0
PL_114272513,Zakrzew,9088,4493,268,0,2144,78,249,222,627,20,818,0,0,67,0
PL_114262601,Domanice,2116,950,69,0,442,38,74,52,201,1,62,0,5,6,0
PL_114262602,Korczew,2473,1000,72,0,288,20,43,77,333,4,145,0,13,5,0
PL_114262603,Kotuń,6778,2812,206,0,1079,80,216,183,465,19,511,0,49,4,0
PL_114262604,Mokobody,4109,1885,127,0,904,35,72,82,479,11,153,0,22,0,0
PL_114262605,Mordy,5025,2156,114,0,861,41,103,152,572,15,269,0,24,5,0
PL_114262606,Paprotnia,2201,1225,56,0,496,21,37,41,505,5,42,0,17,5,0
PL_114262607,Przesmyki,2966,1275,92,0,475,26,38,38,526,4,69,0,7,0,0
PL_114262608,Siedlce,12996,5959,280,0,2325,200,464,396,1050,39,1052,0,124,29,0
PL_114262609,Skórzec,5776,2743,152,0,946,272,601,59,450,34,195,0,20,14,0
PL_114262610,Suchożebry,3780,1617,112,0,599,38,83,95,496,7,156,0,22,9,0
PL_114262611,Wiśniew,4479,2291,130,0,925,69,92,108,719,19,158,0,25,46,0
PL_114262612,Wodynie,3775,1587,98,0,803,47,93,59,290,6,166,0,20,5,0
PL_114262613,Zbuczyn,7840,3833,164,0,2031,70,95,154,825,116,310,0,53,15,0
PL_114252701,Sierpc,15361,6981,309,0,2187,198,685,674,582,49,2297,0,0,0,0
PL_114252702,Gozdowo,4753,1567,120,0,527,20,141,103,434,7,215,0,0,0,0
PL_114252703,Mochowo,4847,1575,119,0,569,28,97,117,424,10,211,0,0,0,0
PL_114252704,Rościszewo,3396,1331,87,0,570,17,120,61,369,13,94,0,0,0,0
PL_114252705,Sierpc,5463,1897,117,0,661,32,151,138,367,10,421,0,0,0,0
PL_114252706,Szczutowo,3563,1249,84,0,472,57,74,76,246,14,226,0,0,0,0
PL_114252707,Zawidz,5496,2434,182,0,736,20,126,80,1077,9,204,0,0,0,0
PL_114302801,Sochaczew,30239,14985,677,0,4798,342,1294,1363,1510,68,4933,0,0,0,0
PL_114302802,Brochów,3482,1296,67,0,539,18,79,105,207,3,278,0,0,0,0
PL_114302803,Iłów,4979,2131,81,0,847,23,96,109,780,4,191,0,0,0,0
PL_114302804,Młodzieszyn,4433,1575,74,0,647,27,65,107,420,7,228,0,0,0,0
PL_114302805,Nowa Sucha,5020,2072,103,0,737,48,97,150,504,22,411,0,0,0,0
PL_114302806,Rybno,2741,1086,52,0,397,21,34,55,418,5,104,0,0,0,0
PL_114302807,Sochaczew,7552,3263,157,0,1190,76,169,218,768,17,668,0,0,0,0
PL_114302808,Teresin,8815,4272,206,0,1684,114,200,326,564,33,1145,0,0,0,0
PL_114262901,Sokołów Podlaski,15234,8226,323,0,2977,218,535,758,1241,36,1948,0,154,36,0
PL_114262902,Bielany,110423,74412,1581,0,21706,2480,5183,7351,1708,312,34072,0,16,3,0
PL_114262903,Ceranów,2037,917,62,0,364,17,25,29,334,5,72,0,7,2,0
PL_114262904,Jabłonna Lacka,4102,1981,104,0,760,57,301,112,491,18,127,0,8,3,0
PL_114262905,Kosów Lacki,5451,2452,128,0,1098,59,102,105,613,13,298,0,32,4,0
PL_114262906,Repki,4785,2573,124,0,792,105,87,89,1215,8,144,0,9,0,0
PL_114262907,Sabnie,3291,1606,81,0,541,24,90,86,597,7,164,0,12,4,0
PL_114262908,Sokołów Podlaski,4943,2362,134,0,1088,43,100,161,570,11,211,0,31,13,0
PL_114262909,Sterdyń,3744,1785,82,0,569,18,84,65,786,6,158,0,15,2,0
PL_114273001,Chlewiska,5278,1835,162,0,821,23,111,114,258,8,327,0,0,11,0
PL_114273002,Jastrząb,4097,1676,114,0,742,18,99,134,230,7,310,0,0,22,0
PL_114273003,Mirów,2960,1016,95,0,474,12,59,67,149,4,150,0,0,6,0
PL_114273004,Orońsko,4605,1888,148,0,835,22,115,75,268,20,395,0,0,10,0
PL_114273005,Szydłowiec,15651,6927,316,0,2827,110,363,531,548,53,2127,0,0,52,0
PL_114303201,Błonie,16463,8641,287,0,2730,317,462,730,531,43,3334,0,175,32,0
PL_114303202,Izabelin,7941,5346,176,0,1663,143,162,404,300,19,2273,0,195,11,0
PL_114303203,Kampinos,3336,1513,111,0,558,25,83,103,190,2,404,0,29,8,0
PL_114303204,Leszno,7356,3720,170,0,1078,104,207,243,304,20,1521,0,66,7,0
PL_114303205,Łomianki,17957,12381,291,0,3366,330,444,1054,420,28,6018,0,376,54,0
PL_114303206,Ożarów Mazowiecki,16920,9555,335,0,3239,296,479,767,652,35,3466,0,234,52,0
PL_114303207,Stare Babice,12869,8020,256,0,2231,207,344,612,444,28,3483,0,379,36,0
PL_114263301,Węgrów,10402,5460,208,0,1973,98,399,429,442,20,1750,0,86,55,0
PL_114263302,Grębków,3689,1332,52,0,673,26,59,70,295,3,139,0,9,6,0
PL_114263303,Korytnica,5308,2299,210,0,1104,42,73,100,511,17,219,0,20,3,0
PL_114263304,Liw,6159,2815,182,0,1163,60,102,189,559,20,488,0,30,22,0
PL_114263305,Łochów,14257,6379,333,0,2714,98,188,361,1363,36,1183,0,88,15,0
PL_114263306,Miedzna,3480,1677,81,0,643,29,75,112,526,9,181,0,13,8,0
PL_114263307,Sadowne,4971,2057,117,0,830,48,64,115,470,8,376,0,26,3,0
PL_114263308,Stoczek,4230,1875,116,0,790,29,62,94,494,8,257,0,23,2,0
PL_114263309,Wierzbno,2506,991,54,0,393,11,50,45,293,4,129,0,7,5,0
PL_114293401,Kobyłka,15189,9366,262,0,3584,342,358,800,413,52,3299,0,219,37,0
PL_114293402,Marki,19791,10998,250,0,3986,409,517,970,371,47,4162,0,254,32,0
PL_114293403,Ząbki,21265,13141,381,0,4523,368,575,1083,432,43,5083,0,587,66,0
PL_114293404,Zielonka,13474,8677,243,0,3166,232,432,685,322,36,3285,0,217,59,0
PL_114293405,Dąbrówka,5771,2910,125,0,1564,67,76,124,461,12,441,0,32,8,0
PL_114293406,Jadów,6266,2545,186,0,862,33,87,156,678,11,489,0,29,14,0
PL_114293407,Klembów,7145,3547,184,0,1639,94,122,203,435,27,790,0,44,9,0
PL_114293408,Poświętne,4682,2054,139,0,1146,60,78,113,213,13,256,0,25,11,0
PL_114293409,Radzymin,17157,9159,379,0,3909,247,354,622,974,35,2447,0,165,27,0
PL_114293410,Strachówka,2463,826,73,0,330,11,30,24,222,5,123,0,7,1,0
PL_114293411,Tłuszcz,14937,6744,437,0,2773,151,276,477,572,57,1860,0,91,50,0
PL_114293412,Wołomin,40098,23225,859,0,8897,652,1049,1731,1329,246,7924,0,467,71,0
PL_114263501,Brańszczyk,6754,2930,196,0,1241,20,148,164,746,7,366,0,35,7,0
PL_114263502,Długosiodło,6122,2583,274,0,858,64,186,163,628,18,366,0,22,4,0
