gisco_id,name,registered,turnout,invalid,blank,KE,Razem,POLEXIT,JN,PiS,RPE,Wiosna,Konf,K’15,PO
PL_1001121691501,Jordanów,4200,1956,23,0,471,14,4,0,1130,0,99,118,90,7
PL_1001121691502,Sucha Beskidzka,7608,3577,41,0,1273,30,14,0,1707,0,145,173,163,31
PL_1001121691503,Budzów,6821,2820,41,0,342,12,9,0,2078,0,82,125,108,23
PL_1001121691504,Bystra-Sidzina,5357,2227,24,0,287,15,8,0,1671,0,49,70,88,15
PL_1001121691505,Jordanów,8622,3962,50,0,427,34,12,0,3036,0,82,172,131,18
PL_1001121691506,Maków Podhalański,12810,6127,58,0,1239,55,38,0,3992,0,177,253,265,50
PL_1001121691507,Stryszawa,9635,4528,60,0,843,38,21,0,3050,0,136,173,172,35
PL_1001121691508,Zawoja,7315,3181,37,0,645,10,14,0,2169,0,89,106,94,17
PL_1001121691509,Zembrzyce,4559,2077,28,0,459,13,12,0,1277,0,79,72,121,16
PL_1001121241601,Ciężkowice,8927,3690,45,0,661,28,10,0,2620,0,79,91,134,22
PL_1001121241602,Gromnik,6922,3118,35,0,301,13,12,0,2493,0,50,76,123,15
PL_1001121241603,Lisia Góra,11820,5457,62,0,789,35,10,0,3951,0,143,233,206,28
PL_1001121241604,Pleśna,9507,4300,45,0,708,36,13,0,2986,0,114,185,168,45
PL_1001121241605,Radłów,7822,3220,37,0,482,25,18,0,2277,0,84,139,138,20
PL_1001121241606,Ryglice,9170,3958,52,0,487,21,11,0,2956,0,80,187,151,13
PL_1001121241607,Rzepiennik Strzyżewski,5406,2594,20,0,237,10,9,0,2082,0,31,68,127,10
PL_1001121241608,Skrzyszów,11186,5250,62,0,874,34,14,0,3594,0,155,214,266,37
PL_1001121241609,Tarnów,20348,10061,93,0,2300,75,19,0,6237,0,352,452,448,85
PL_1001121241610,Tuchów,14129,6410,68,0,926,56,20,0,4648,0,156,261,238,37
PL_1001121241611,Wierzchosławice,8635,4098,40,0,881,23,17,0,2695,0,98,159,161,24
PL_1001121241612,Wietrzychowice,3311,1232,15,0,223,12,4,0,845,0,26,44,57,6
PL_1001121241613,Wojnicz,10739,5064,69,0,856,36,23,0,3461,0,119,304,164,32
PL_1001121241614,Zakliczyn,9770,4404,74,0,624,28,12,0,3258,0,87,176,121,24
PL_1001121241615,Żabno,15264,6545,93,0,1225,52,14,0,4558,0,138,215,214,36
PL_1001121241616,Szerzyny,6346,2788,44,0,267,9,3,0,2239,0,33,95,87,11
PL_1001121691701,Zakopane,22732,11635,73,0,4140,104,46,0,5731,0,474,481,515,71
PL_1001121691702,Biały Dunajec,5574,2218,16,0,252,10,4,0,1720,0,23,123,63,7
PL_1001121691703,Bukowina Tatrzańska,10399,4562,30,0,683,15,17,0,3444,0,61,149,141,22
PL_1001121691704,Kościelisko,6860,2863,23,0,599,25,4,0,1800,0,72,120,208,12
PL_1001121691705,Poronin,8919,3586,24,0,550,15,10,0,2592,0,81,164,135,15
PL_1001121231801,Andrychów,34328,16830,143,0,4632,161,78,0,9422,0,701,823,742,128
PL_1001121231802,Brzeźnica,8173,3624,39,0,881,30,9,0,2203,0,146,149,142,25
PL_1001121231803,Kalwaria Zebrzydowska,15932,6779,68,0,1679,53,36,0,3955,0,299,279,331,79
PL_1001121231804,Lanckorona,4860,2034,26,0,430,19,7,0,1303,0,68,117,55,9
PL_1001121231805,Mucharz,3254,1496,20,0,334,14,4,0,904,0,66,58,78,18
PL_1001121231806,Spytkowice,8169,3628,58,0,683,36,15,0,2426,0,102,127,151,30
PL_1001121231807,Stryszów,5492,2267,24,0,463,19,15,0,1451,0,77,88,112,18
PL_1001121231808,Tomice,6205,2646,40,0,591,36,17,0,1561,0,128,112,140,21
PL_1001121231809,Wadowice,30386,14069,114,0,4098,133,72,0,7545,0,777,519,692,117
PL_1001121231810,Wieprz,9526,4520,33,0,846,29,14,0,3042,0,130,154,234,38
PL_1001121201901,Biskupice,7885,3659,46,0,718,18,15,0,2402,0,146,131,164,19
PL_1001121201902,Gdów,14088,6538,83,0,1367,43,18,0,4248,0,203,284,250,41
PL_1001121201903,Kłaj,8436,3958,31,0,1109,44,22,0,2136,0,200,188,190,38
PL_1001121201904,Niepołomice,21643,10774,68,0,3238,111,28,0,5535,0,628,500,555,111
PL_1001121201905,Wieliczka,45152,22941,128,0,7947,195,64,0,10941,0,1271,1179,965,249
PL_1001121216101,Kraków,586275,330852,1575,0,144615,4690,1038,0,118494,0,27632,16439,12309,3962
PL_1001121226201,Nowy Sącz,64963,32727,193,0,9732,236,129,0,17829,0,1634,1458,1290,225
PL_1001121246301,Tarnów,88970,43164,269,0,15986,356,150,0,20129,0,2142,2313,1466,352
PL_1007142270101,Białobrzegi,8317,3861,36,0,1370,23,0,4,2101,0,96,123,89,19
PL_1007142270102,Promna,4480,1825,16,0,395,3,0,1,1244,0,29,73,56,8
PL_1007142270103,Radzanów,3033,1386,22,0,193,4,0,5,1078,0,14,22,43,5
PL_1007142270104,Stara Błotnica,4224,1740,24,0,157,11,0,1,1423,0,30,51,41,2
PL_1007142270105,Stromiec,4499,1690,21,0,198,10,0,8,1274,0,51,51,66,11
PL_1007142270106,Wyśmierzyce,2328,1054,15,0,149,3,0,1,799,0,16,38,31,2
PL_1007142250201,Ciechanów,35241,15594,145,0,5881,133,0,33,7519,0,736,576,422,149
PL_1007142250202,Ciechanów,5660,2091,23,0,647,11,0,7,1192,0,74,62,61,14
PL_1007142250203,Glinojeck,6181,2127,33,0,547,20,0,7,1316,0,64,64,60,16
PL_1007142250204,Gołymin-Ośrodek,3106,1086,11,0,143,6,0,1,824,0,23,35,34,9
PL_1007142250205,Grudusk,2962,1180,15,0,218,2,0,0,859,0,24,27,29,6
PL_1007142250206,Ojrzeń,3473,1226,23,0,192,7,0,0,871,0,35,47,41,10
PL_1007142250207,Opinogóra Górna,4770,1693,23,0,357,8,0,6,1109,0,50,83,51,6
PL_1007142250208,Regimin,4060,1507,18,0,290,11,0,9,1072,0,37,44,24,2
PL_1007142250209,Sońsk,6272,2347,18,0,488,17,0,8,1554,0,73,128,50,11
PL_1007142710301,Garwolin,13458,6794,46,0,2104,43,0,12,3552,0,288,344,346,59
PL_1007142710302,Łaskarzew,3886,1751,19,0,362,7,0,3,1144,0,57,60,85,14
PL_1007142710303,Borowie,4174,1882,13,0,213,4,0,0,1448,0,41,64,81,18
PL_1007142710304,Garwolin,10054,4629,37,0,930,27,0,21,3011,0,150,198,202,53
PL_1007142710305,Górzno,5123,2318,31,0,221,13,0,6,1870,0,29,68,74,6
PL_1007142710306,Łaskarzew,4283,1843,32,0,269,13,0,2,1356,0,42,59,59,11
PL_1007142710307,Maciejowice,5771,2481,34,0,315,15,0,6,1898,0,46,75,85,7
PL_1007142710308,Miastków Kościelny,3841,1715,18,0,236,7,0,7,1281,0,28,69,62,7
PL_1007142710309,Parysów,3247,1296,16,0,127,4,0,4,1015,0,26,49,47,8
PL_1007142710310,Pilawa,8485,3885,46,0,622,25,0,7,2637,0,137,166,213,32
PL_1007142710311,Sobolew,6407,2828,30,0,337,15,0,4,2183,0,50,101,101,7
PL_1007142710312,Trojanów,5915,2708,20,0,282,8,0,6,2181,0,35,81,81,14
PL_1007142710313,Wilga,4347,1845,20,0,433,17,0,6,1153,0,75,59,71,11
PL_1007142710314,Żelechów,6638,3039,47,0,395,13,0,13,2289,0,67,99,98,18
PL_1007142700401,Gostynin,15066,6342,72,0,2321,47,0,26,3059,0,348,233,191,45
PL_1007142700402,Gostynin,9988,3540,44,0,874,27,0,13,2199,0,144,96,113,30
PL_1007142700403,Pacyna,2938,1110,17,0,182,8,0,5,817,0,20,33,21,7
PL_1007142700404,Sanniki,4979,1933,27,0,338,6,0,3,1374,0,61,48,64,12
PL_1007142700405,Szczawin Kościelny,4046,1435,18,0,276,4,0,6,1004,0,51,37,34,5
PL_1007141300501,Milanówek,12715,7579,19,0,3350,106,0,0,2620,0,719,358,277,130
PL_1007141300502,Podkowa Leśna,3113,2186,14,0,1128,57,0,0,586,0,217,70,78,35
PL_1007141300503,Baranów,4139,1808,9,0,416,19,0,0,1011,0,123,102,108,20
PL_1007141300504,Grodzisk Mazowiecki,35219,18741,109,0,7680,264,0,0,6784,0,1865,906,833,297
PL_1007141300505,Jaktorów,9471,4720,39,0,1551,53,0,0,2200,0,405,217,183,70
PL_1007141300506,Żabia Wola,6824,3311,26,0,1163,43,0,0,1427,0,274,151,175,52
PL_1007142730601,Belsk Duży,5264,2284,12,0,599,18,0,12,1355,0,73,110,90,15
PL_1007142730602,Błędów,6120,2598,18,0,535,10,0,13,1710,0,69,142,88,13
PL_1007142730603,Chynów,7861,3300,40,0,873,26,0,9,1861,0,182,168,116,25
PL_1007142730604,Goszczyn,2374,1086,8,0,155,5,0,2,791,0,17,66,37,5
PL_1007142730605,Grójec,19933,9012,73,0,3629,77,0,25,3867,0,592,372,293,84
PL_1007142730606,Jasieniec,4295,1737,18,0,423,19,0,7,1008,0,73,99,76,14
PL_1007142730607,Mogielnica,7283,3004,37,0,606,17,0,8,1981,0,94,137,101,23
PL_1007142730608,Nowe Miasto nad Pilicą,6504,3095,29,0,737,19,0,11,2059,0,71,93,61,15
PL_1007142730609,Pniewy,3878,1635,13,0,483,8,0,2,888,0,77,82,66,16
PL_1007142730611,Warka,15107,6638,60,0,1801,45,0,19,3732,0,297,353,281,50
PL_1007142270701,Garbatka-Letnisko,4661,2078,26,0,445,22,0,7,1327,0,74,82,81,14
PL_1007142270702,Głowaczów,5961,2557,32,0,295,15,0,4,1921,0,70,113,90,17
PL_1007142270703,Gniewoszów,3206,1330,13,0,199,8,0,0,987,0,37,37,40,9
PL_1007142270704,Grabów nad Pilicą,3214,1422,17,0,200,11,0,2,1096,0,32,34,24,6
PL_1007142270705,Kozienice,24126,10871,92,0,3102,85,0,27,6190,0,474,463,364,74
PL_1007142270706,Magnuszew,5652,2458,21,0,418,13,0,8,1776,0,68,57,87,10
PL_1007142270707,Sieciechów,3256,1279,4,0,215,7,0,5,886,0,45,55,47,15
PL_1007141290801,Legionowo,40075,22108,142,0,9564,297,0,0,8029,0,1968,879,846,382
PL_1007141290802,Jabłonna,13835,7710,48,0,3474,109,0,0,2470,0,753,386,325,145
PL_1007141290803,Nieporęt,11279,6509,37,0,2733,84,0,0,2433,0,539,295,248,140
PL_1007141290804,Serock,11809,5592,55,0,2111,65,0,0,2362,0,453,255,198,93
PL_1007141290805,Wieliszew,11043,5810,54,0,2225,87,0,0,2330,0,500,245,254,114
PL_1007142270901,Chotcza,1981,732,8,0,142,4,0,2,507,0,11,37,18,3
PL_1007142270902,Ciepielów,4592,1677,28,0,256,10,0,7,1156,0,32,73,112,3
PL_1007142270903,Lipsko,9226,3706,44,0,916,30,0,11,2173,0,123,245,129,35
PL_1007142270904,Rzeczniów,3628,1391,16,0,201,9,0,1,1050,0,33,37,40,4
PL_1007142270905,Sienno,4863,1982,31,0,373,24,0,3,1399,0,36,60,40,16
PL_1007142270906,Solec nad Wisłą,4175,1452,19,0,320,17,0,7,933,0,51,66,30,9
PL_1007142711001,Huszlew,2263,980,3,0,99,5,0,3,800,0,4,34,24,8
PL_1007142711002,Łosice,8960,3711,27,0,830,38,0,7,2316,0,113,202,152,26
PL_1007142711003,Olszanka,2411,1144,12,0,117,5,0,3,907,0,17,41,37,5
PL_1007142711004,Platerów,3964,1521,20,0,262,12,0,6,1050,0,50,44,75,2
PL_1007142711005,Sarnaki,4016,1731,22,0,346,18,0,16,1098,0,41,103,73,14
PL_1007142711006,Stara Kornica,3899,1527,19,0,162,4,0,4,1166,0,26,81,54,11
PL_1007142261101,Maków Mazowiecki,7876,3246,26,0,1089,28,0,5,1710,0,108,162,97,21
PL_1007142261102,Czerwonka,2127,860,13,0,138,1,0,1,664,0,6,16,18,3
PL_1007142261103,Karniewo,4131,1568,13,0,266,9,0,5,1167,0,29,53,17,9
PL_1007142261104,Krasnosielc,5137,1886,20,0,404,12,0,6,1267,0,36,71,62,8
PL_1007142261105,Młynarze,1390,614,15,0,81,1,0,1,467,0,2,30,14,3
PL_1007142261106,Płoniawy-Bramura,4499,1699,24,0,305,7,0,4,1193,0,41,67,49,9
PL_1007142261107,Różan,3608,1643,20,0,447,9,0,5,997,0,46,46,58,15
PL_1007142261108,Rzewnie,2233,1023,18,0,243,6,0,0,692,0,15,20,26,3
PL_1007142261109,Sypniewo,2653,1242,18,0,245,6,0,2,872,0,12,52,29,6
PL_1007142261110,Szelków,2952,1284,15,0,269,5,0,6,897,0,26,36,28,2
PL_1007141291201,Mińsk Mazowiecki,30543,16125,129,0,6351,202,0,49,6835,0,937,787,618,216
PL_1007141291204,Cegłów,4863,2362,38,0,752,20,0,11,1242,0,109,102,75,13
PL_1007141291205,Dębe Wielkie,7908,3520,25,0,871,29,0,12,2027,0,182,185,151,38
PL_1007141291206,Dobre,4864,2020,17,0,377,13,0,5,1365,0,74,75,66,28
PL_1007141291207,Halinów,12010,6061,42,0,1938,70,0,15,2826,0,431,388,262,89
PL_1007141291208,Jakubów,3981,1779,9,0,267,17,0,5,1285,0,46,72,60,18
PL_1007141291209,Kałuszyn,4623,2012,24,0,449,7,0,2,1301,0,60,89,68,12
PL_1007141291210,Latowicz,4201,1558,27,0,222,12,0,4,1154,0,28,59,40,12
PL_1007141291211,Mińsk Mazowiecki,11752,5467,42,0,1454,48,0,17,3055,0,288,289,224,50
PL_1007141291212,Mrozy,6983,3103,36,0,806,29,0,5,1777,0,155,165,92,38
PL_1007141291213,Siennica,6013,2498,21,0,612,26,0,12,1490,0,87,126,94,30
PL_1007141291214,Stanisławów,5366,2357,27,0,359,34,0,4,1636,0,93,97,84,23
PL_1007141291215,Sulejówek,15392,8790,46,0,3295,118,0,19,3655,0,565,531,419,138
PL_1007142251301,Mława,24126,10286,66,0,3745,77,0,37,4955,0,563,455,308,79
PL_1007142251302,Dzierzgowo,2477,861,11,0,134,3,0,5,653,0,16,17,19,3
PL_1007142251303,Lipowiec Kościelny,3905,1314,19,0,252,12,0,6,893,0,35,56,34,7
PL_1007142251304,Radzanów,2785,971,5,0,191,7,0,4,675,0,23,29,30,7
PL_1007142251305,Strzegowo,6170,2109,19,0,419,11,0,6,1477,0,57,57,55,8
PL_1007142251306,Stupsk,3932,1427,27,0,325,14,0,2,908,0,50,56,37,8
PL_1007142251307,Szreńsk,3415,1212,22,0,221,5,0,3,843,0,32,41,31,14
PL_1007142251308,Szydłowo,3670,1324,26,0,295,10,0,2,874,0,39,37,34,7
PL_1007142251309,Wieczfnia Kościelna,3172,1152,15,0,201,9,0,6,835,0,23,38,19,6
PL_1007142251310,Wiśniewo,4123,1376,30,0,285,6,0,4,893,0,49,46,52,11
PL_1007141301401,Nowy Dwór Mazowiecki,21611,10048,72,0,4169,104,0,0,3716,0,945,455,450,137
PL_1007141301402,Czosnów,8020,4010,32,0,1487,45,0,0,1664,0,360,206,163,52
PL_1007141301403,Leoncin,4513,2088,25,0,483,19,0,0,1238,0,125,90,75,33
PL_1007141301404,Nasielsk,15657,6043,68,0,1431,57,0,0,3625,0,319,225,250,68
PL_1007141301405,Pomiechówek,7327,3456,32,0,1123,59,0,0,1665,0,266,139,129,43
PL_1007141301406,Zakroczym,5091,1746,30,0,450,11,0,0,961,0,133,66,79,16
PL_1007142261501,Baranowo,5280,1971,27,0,477,12,0,5,1304,0,28,54,60,4
PL_1007142261502,Czarnia,1986,668,10,0,94,2,0,1,529,0,4,15,11,2
PL_1007142261503,Czerwin,4153,1674,14,0,269,7,0,2,1261,0,24,25,57,15
PL_1007142261504,Goworowo,6839,2440,23,0,402,11,0,5,1780,0,41,72,79,27
PL_1007142261505,Kadzidło,8927,3234,32,0,589,16,0,15,2229,0,61,166,117,9
PL_1007142261506,Lelis,7438,3053,48,0,541,9,0,6,2124,0,75,114,125,11
PL_1007142261507,Łyse,6571,2178,29,0,429,11,0,5,1518,0,44,75,51,16
PL_1007142261508,Myszyniec,8335,3155,54,0,542,16,0,5,2242,0,55,132,94,15
PL_1007142261509,Olszewo-Borki,8369,3616,34,0,750,23,0,4,2258,0,106,202,209,30
PL_1007142261510,Rzekuń,8938,3798,41,0,934,37,0,13,2218,0,138,174,213,30
PL_1007142261511,Troszyn,3822,1596,18,0,221,6,0,4,1228,0,31,43,35,10
PL_1007142261601,Ostrów Mazowiecka,18003,7640,50,0,2462,44,0,21,4045,0,372,365,236,45
PL_1007142261602,Andrzejewo,3450,1486,3,0,170,8,0,5,1196,0,14,46,36,8
PL_1007142261603,Boguty-Pianki,2149,932,7,0,97,2,0,1,777,0,8,16,21,3
PL_1007142261604,Brok,2364,1014,9,0,256,8,0,1,623,0,44,43,26,4
PL_1007142261605,Małkinia Górna,9434,3962,45,0,749,26,0,3,2772,0,107,120,107,33
PL_1007142261606,Nur,2379,1040,11,0,134,4,0,2,827,0,17,16,22,7
PL_1007142261607,Ostrów Mazowiecka,10234,4036,29,0,675,23,0,7,2854,0,109,161,152,26
PL_1007142261608,Stary Lubotyń,2968,1206,20,0,108,3,0,4,1019,0,8,27,14,3
PL_1007142261609,Szulborze Wielkie,1414,558,8,0,137,2,0,0,373,0,13,17,7,1
PL_1007142261610,Wąsewo,3513,1501,18,0,326,5,0,0,1021,0,34,52,34,11
PL_1007142261611,Zaręby Kościelne,3002,1272,10,0,172,2,0,1,1007,0,16,31,22,11
PL_1007141291701,Józefów,14944,9256,58,0,3721,95,0,0,3372,0,827,576,416,191
PL_1007141291702,Otwock,34767,18756,142,0,6752,235,0,0,7948,0,1537,946,910,284
PL_1007141291703,Celestynów,9253,4850,49,0,1159,59,0,0,2789,0,291,195,241,67
PL_1007141291704,Karczew,12403,6332,54,0,1771,81,0,0,3363,0,407,287,267,102
PL_1007141291705,Kołbiel,6464,3069,43,0,543,28,0,0,2005,0,113,136,165,36
PL_1007141291706,Osieck,2885,1361,18,0,180,10,0,0,981,0,32,47,78,15
PL_1007141291707,Sobienie-Jeziory,5073,2356,28,0,540,21,0,0,1418,0,100,79,143,27
PL_1007141291708,Wiązowna,9619,5335,41,0,1768,56,0,0,2416,0,402,277,289,85
PL_1007141301801,Góra Kalwaria,20742,9591,97,0,3284,133,0,0,4269,0,702,473,472,161
PL_1007141301802,Konstancin-Jeziorna,19740,11610,79,0,5125,128,0,0,4248,0,925,518,393,193
PL_1007141301803,Lesznowola,18802,11505,65,0,5531,145,0,0,3375,0,1212,525,460,192
PL_1007141301804,Piaseczno,58927,34573,230,0,17122,442,0,0,10238,0,3333,1384,1315,509
PL_1007141301805,Prażmów,8443,4083,27,0,1439,49,0,0,1790,0,334,206,172,66
PL_1007141301806,Tarczyn,8840,4216,41,0,1176,50,0,0,2289,0,270,165,174,50
PL_1007142701901,Bielsk,7103,2655,32,0,624,17,0,16,1645,0,98,107,105,10
PL_1007142701902,Bodzanów,6642,2484,45,0,647,12,0,8,1513,0,97,88,49,25
PL_1007142701903,Brudzeń Duży,6545,2416,24,0,457,15,0,8,1678,0,72,61,83,18
PL_1007142701904,Bulkowo,4551,1585,26,0,250,11,0,5,1152,0,41,46,36,18
PL_1007142701905,Drobin,6255,1943,24,0,502,7,0,2,1229,0,47,56,66,10
PL_1007142701906,Gąbin,8914,3645,58,0,868,26,0,13,2292,0,124,118,102,44
PL_1007142701907,Łąck,4403,1830,31,0,531,9,0,6,1008,0,77,74,83,11
PL_1007142701908,Mała Wieś,4893,1628,23,0,350,14,0,6,1063,0,57,40,49,26
PL_1007142701909,Nowy Duninów,3204,1241,18,0,330,10,0,3,755,0,55,33,31,6
PL_1007142701910,Radzanowo,6569,2648,25,0,862,26,0,7,1430,0,115,85,84,14
PL_1007142701911,Słubice,3600,1421,16,0,248,6,0,6,1022,0,43,43,33,4
PL_1007142701912,Słupno,6250,3059,29,0,1365,26,0,6,1181,0,230,101,103,18
PL_1007142701913,Stara Biała,9140,3870,39,0,1139,22,0,12,2137,0,202,139,146,34
PL_1007142701914,Staroźreby,5829,1952,21,0,359,15,0,3,1360,0,69,55,59,11
PL_1007142701915,Wyszogród,4576,1627,22,0,427,10,0,6,943,0,94,40,23,62
PL_1007142252001,Płońsk,17450,7561,80,0,3064,79,0,22,3309,0,427,334,191,55
PL_1007142252002,Raciąż,3599,1336,11,0,363,14,0,4,764,0,77,50,46,7
PL_1007142252003,Baboszewo,6348,2228,29,0,462,14,0,4,1495,0,78,77,52,17
PL_1007142252004,Czerwińsk nad Wisłą,6120,1739,21,0,293,12,0,5,1218,0,52,36,72,30
PL_1007142252005,Dzierzążnia,3033,1123,22,0,209,8,0,0,794,0,21,33,27,9
PL_1007142252006,Joniec,2240,916,8,0,245,11,0,7,530,0,50,30,27,8
PL_1007142252007,Naruszewo,5111,1522,23,0,318,13,0,2,1015,0,38,57,42,14
PL_1007142252008,Nowe Miasto,3788,1520,34,0,389,3,0,3,940,0,55,33,49,14
PL_1007142252009,Płońsk,6282,2126,21,0,566,19,0,6,1244,0,101,92,58,19
PL_1007142252010,Raciąż,6976,2165,51,0,357,11,0,6,1540,0,50,53,84,13
PL_1007142252011,Sochocin,4780,1787,19,0,437,11,0,6,1148,0,41,67,37,21
PL_1007142252012,Załuski,4515,1375,32,0,317,11,0,4,865,0,67,46,29,4
PL_1007141302101,Piastów,17570,10201,58,0,3877,155,0,0,4009,0,895,526,504,177
PL_1007141302102,Pruszków,46267,25491,126,0,10700,340,0,0,8951,0,2412,1149,1395,417
PL_1007141302103,Brwinów,19850,11755,63,0,5056,179,0,0,4004,0,1155,505,594,199
PL_1007141302104,Michałowice,13671,9142,52,0,4385,112,0,0,2721,0,864,390,429,188
PL_1007141302105,Nadarzyn,10696,6050,39,0,2735,60,0,0,2026,0,532,286,272,99
PL_1007141302106,Raszyn,16656,9361,79,0,3168,106,0,0,4140,0,807,473,462,126
PL_1007142262201,Przasnysz,13357,5698,46,0,2009,51,0,21,2870,0,200,297,162,42
PL_1007142262202,Chorzele,7979,2732,35,0,649,13,0,5,1842,0,53,75,50,10
PL_1007142262203,Czernice Borowe,3057,1111,17,0,172,6,0,1,813,0,26,47,24,5
PL_1007142262204,Jednorożec,5629,1763,23,0,355,13,0,8,1174,0,37,85,54,14
PL_1007142262205,Krasne,2973,1062,7,0,201,5,0,3,751,0,22,34,32,7
PL_1007142262206,Krzynowłoga Mała,2851,1217,16,0,134,4,0,1,976,0,4,52,26,4
PL_1007142262207,Przasnysz,5668,2118,20,0,361,15,0,4,1568,0,32,61,47,10
PL_1007142272301,Borkowice,3613,1417,12,0,313,12,0,6,941,0,32,28,62,11
PL_1007142272302,Gielniów,3804,1713,34,0,154,11,0,3,1344,0,29,47,88,3
PL_1007142272303,Klwów,2759,1431,27,0,287,5,0,2,997,0,13,37,57,6
PL_1007142272304,Odrzywół,3215,1725,14,0,171,7,0,4,1404,0,18,48,49,10
PL_1007142272305,Potworów,3360,1325,18,0,142,11,0,5,1010,0,23,44,61,11
PL_1007142272306,Przysucha,10043,4628,38,0,996,30,0,10,2945,0,147,188,254,20
PL_1007142272307,Rusinów,3557,1800,17,0,150,2,0,2,1421,0,22,44,136,6
PL_1007142272308,Wieniawa,4405,2061,20,0,256,15,0,3,1602,0,32,59,67,7
PL_1007142252401,Gzy,3115,1182,18,0,248,2,0,3,816,0,17,38,27,13
PL_1007142252402,Obryte,3933,1765,38,0,383,13,0,8,1193,0,35,43,40,12
PL_1007142252403,Pokrzywnica,4012,1593,15,0,423,10,0,1,997,0,56,53,31,7
PL_1007142252404,Pułtusk,19229,7862,62,0,2785,50,0,19,4010,0,351,328,200,57
PL_1007142252405,Świercze,3825,1323,18,0,329,5,0,2,814,0,59,52,38,6
PL_1007142252406,Winnica,3229,1409,16,0,370,8,0,6,892,0,26,58,23,10
PL_1007142252407,Zatory,3927,1675,21,0,395,6,0,1,1105,0,34,65,37,11
PL_1007142272501,Pionki,14960,6206,52,0,1964,58,0,14,3324,0,341,239,152,62
PL_1007142272502,Gózd,6942,3289,23,0,347,15,0,7,2552,0,90,123,107,25
PL_1007142272503,Iłża,12209,4527,36,0,1059,21,0,8,2911,0,156,168,137,31
PL_1007142272504,Jastrzębia,5530,2516,31,0,411,9,0,7,1798,0,58,100,81,21
PL_1007142272505,Jedlińsk,11080,4669,38,0,741,21,0,14,3386,0,161,172,110,25
PL_1007142272506,Jedlnia-Letnisko,10196,4900,15,0,1005,22,0,13,3262,0,217,195,140,31
PL_1007142272507,Kowala,9344,4331,43,0,781,17,0,6,2975,0,139,197,141,32
PL_1007142272508,Pionki,8242,3288,36,0,599,14,0,8,2284,0,81,123,118,25
PL_1007142272509,Przytyk,5741,2546,18,0,238,11,0,4,2081,0,41,104,40,9
PL_1007142272510,Skaryszew,11343,5117,31,0,720,20,0,14,3875,0,113,162,141,41
PL_1007142272511,Wierzbica,7717,3152,37,0,485,21,0,9,2232,0,88,137,122,21
PL_1007142272512,Wolanów,6991,3035,24,0,429,11,0,10,2282,0,80,100,78,21
PL_1007142272513,Zakrzew,9998,4870,38,0,821,36,0,12,3497,0,112,170,156,28
PL_1007142712601,Domanice,2098,966,8,0,86,9,0,0,786,0,10,35,30,2
PL_1007142712602,Korczew,2231,933,8,0,205,3,0,1,632,0,20,34,27,3
PL_1007142712603,Kotuń,6792,2755,47,0,473,18,0,12,1795,0,102,143,106,59
PL_1007142712604,Mokobody,4078,1803,14,0,187,9,0,3,1400,0,33,107,44,6
PL_1007142712605,Mordy,4756,2030,20,0,306,18,0,4,1447,0,53,115,51,16
PL_1007142712606,Paprotnia,2112,1011,10,0,117,4,0,2,796,0,7,39,29,7
PL_1007142712607,Przesmyki,2690,1165,10,0,149,3,0,1,924,0,14,40,19,5
PL_1007142712608,Siedlce,14158,6325,36,0,1250,77,0,12,4045,0,240,379,232,54
PL_1007142712609,Skórzec,6099,2641,35,0,301,17,0,11,2040,0,45,112,58,22
PL_1007142712610,Suchożebry,3756,1672,15,0,235,8,0,8,1253,0,25,86,35,7
PL_1007142712611,Wiśniew,4610,2391,21,0,218,11,0,6,1921,0,42,74,82,16
PL_1007142712612,Wodynie,3607,1573,24,0,175,6,0,2,1237,0,22,60,42,5
PL_1007142712613,Zbuczyn,7912,3848,41,0,391,16,0,10,2963,0,58,199,136,34
PL_1007142702701,Sierpc,14395,5972,53,0,2148,47,0,11,2935,0,334,220,167,57
PL_1007142702702,Gozdowo,4753,1529,25,0,318,5,0,9,1001,0,54,66,42,9
PL_1007142702703,Mochowo,4866,1546,24,0,299,5,0,3,1050,0,56,45,50,14
PL_1007142702704,Rościszewo,3366,1246,15,0,208,6,0,1,916,0,25,35,34,6
PL_1007142702705,Sierpc,5455,1746,22,0,369,17,0,9,1152,0,58,55,50,14
PL_1007142702706,Szczutowo,3510,1182,32,0,230,17,0,4,786,0,41,34,32,6
PL_1007142702707,Zawidz,5357,1940,20,0,421,10,0,2,1330,0,44,67,38,8
PL_1007142732801,Sochaczew,27924,13183,82,0,4832,142,0,24,6128,0,793,483,341,358
PL_1007142732802,Brochów,3564,1352,16,0,273,14,0,5,904,0,48,44,34,14
PL_1007142732803,Iłów,4968,1975,18,0,326,7,0,3,1438,0,43,85,45,10
PL_1007142732804,Młodzieszyn,4460,1735,17,0,281,9,0,3,1271,0,47,50,40,17
PL_1007142732805,Nowa Sucha,5240,2194,30,0,497,20,0,3,1360,0,85,92,67,40
PL_1007142732806,Rybno,2748,1081,8,0,177,7,0,0,765,0,20,58,39,7
PL_1007142732807,Sochaczew,8354,3529,29,0,943,28,0,11,2000,0,182,168,114,54
PL_1007142732808,Teresin,9047,4164,42,0,1141,35,0,13,2333,0,188,177,177,58
PL_1007142712901,Sokołów Podlaski,15297,7297,47,0,2078,60,0,15,4174,0,331,322,212,55
PL_1007142712902,Bielany,3020,1433,7,0,114,3,0,4,1210,0,27,39,22,7
