gisco_id,name,registered,turnout,invalid,blank,Ν.Δ. (1974),ΠΑ.ΣΟ.Κ.,Κ.Κ.Ε.,ΛΑ.Ο.Σ.,ΣΥ.ΡΙΖ.Α.,Ο.Π.,ΔΗ.ΑΝΑ.,Ε.Κ.,Κ.Κ.Ε. (μ-λ),ΕΝ.ΑΝΤΙ.Α.,Μ.-Λ. Κ.Κ.Ε.,Α.Σ.Κ.Ε.,ΦΙ.ΣΥ.,Ο.Α.Κ.Κ.Ε.,Κ.Φ.,Ε.Ο. (1986),Φ.Α.Δ.,Π.Α.Α.,Δ.Π.Ε. [Δημοκρατική Παγκόσμιος Ελλάς],Ν.Κ.Σ.Χ.Δ.,Ανεξ.
EL_440303,Ανδρούσας,4306,2884,30,17,1730,747,135,66,111,19,17,3,3,3,0,0,2,1,0,0,0,0,0,0,0
EL_440102,Άριος,3094,1860,31,6,898,689,94,54,41,6,34,3,1,0,1,0,2,0,0,0,0,0,0,0,0
EL_440304,Αριστομένους,4445,3101,43,12,1577,1025,208,57,128,13,5,8,3,20,1,0,1,0,0,0,0,0,0,0,0
EL_440103,Αρφαρών,4541,2800,39,14,1639,728,119,103,131,12,2,3,3,3,0,0,3,1,0,0,0,0,0,0,0
EL_440603,Αυλώνος (Πελοποννησου),3255,2076,19,7,1094,706,94,43,90,10,4,2,2,4,1,0,0,0,0,0,0,0,0,0,0
EL_440305,Βουφράδων,2468,1585,21,4,803,584,86,22,54,1,5,2,1,0,2,0,0,0,0,0,0,0,0,0,0
EL_440604,Γαργαλιάνων,9016,5925,72,21,3404,1610,314,155,269,32,25,7,3,6,5,0,0,2,0,0,0,0,0,0,0
EL_440403,Δωρίου,5109,2946,36,9,1715,858,138,72,92,14,7,1,3,0,1,0,0,0,0,0,0,0,0,0,0
EL_440404,Είρας,1158,689,8,2,348,246,32,13,30,3,1,0,2,1,0,0,3,0,0,0,0,0,0,0,0
EL_440104,Θουρίας,4443,3447,34,26,1989,913,169,135,121,23,20,5,1,4,6,0,1,0,0,0,0,0,0,0,0
EL_440306,Ιθώμης (Πελοποννησου),3827,2510,35,8,1333,801,144,62,92,13,10,3,4,2,1,0,2,0,0,0,0,0,0,0,0
EL_440101,Καλαμάτας,54305,36381,775,241,18003,10043,2797,1217,2380,464,193,77,49,71,24,0,37,10,0,0,0,0,0,0,0
EL_440502,Κορώνης,7683,4340,67,20,2067,1505,254,82,308,13,8,7,3,2,1,0,3,0,0,0,0,0,0,0,0
EL_440601,Κυπαρισσίας,9210,6292,57,26,3188,2245,215,172,277,36,37,9,7,6,1,0,4,12,0,0,0,0,0,0,0
EL_440201,Λεύκτρου,7922,4048,68,19,2077,1077,413,109,201,43,17,1,6,6,3,0,7,1,0,0,0,0,0,0,0
EL_440503,Μεθώνης (Πελοποννησου),4052,2045,24,10,1033,672,151,56,81,6,4,1,3,0,2,0,2,0,0,0,0,0,0,0,0
EL_440401,Μελιγαλά,6269,3710,61,12,2125,1113,147,99,100,16,14,9,6,1,2,0,1,4,0,0,0,0,0,0,0
EL_440301,Μεσσήνης,13927,8936,161,40,4290,3275,483,278,271,25,51,25,15,7,7,0,8,0,0,0,0,0,0,0,0
EL_440504,Νέστορος,5683,3779,42,15,1907,1411,193,62,115,14,5,1,2,4,2,0,6,0,0,0,0,0,0,0,0
EL_440405,Οιχαλίας (Πελοποννησου),4776,2615,21,6,1470,790,127,104,66,15,6,4,3,3,0,0,0,0,0,0,0,0,0,0,0
EL_440505,Παπαφλέσσα,2118,1337,12,3,584,650,28,29,24,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0
EL_440307,Πεταλιδίου,6096,4123,60,16,1886,1462,358,111,182,14,8,6,7,5,4,0,3,1,0,0,0,0,0,0,0
EL_440501,Πύλου,7862,4516,71,18,2056,1639,377,123,165,33,10,9,5,2,5,0,2,1,0,0,0,0,0,0,0
EL_440308,Τρικόρφου,1427,934,10,3,520,308,40,14,28,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EL_440605,Τριπύλης,1170,634,10,2,370,206,21,5,13,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0
EL_440606,Φιλιατρών,8465,4904,68,15,2307,1880,216,80,253,26,29,7,11,2,6,0,2,2,0,0,0,0,0,0,0
EL_440506,Χιλιοχωρίων,4307,2754,31,11,1378,1004,189,37,82,10,3,1,2,3,2,0,1,0,0,0,0,0,0,0,0
EL_060202,Αβδήρων,5840,4396,75,26,1972,1907,112,143,98,18,21,8,4,1,3,5,0,0,3,0,0,0,0,0,0
EL_060201,Βιστωνίδος,15428,10455,231,68,4707,4513,313,273,179,45,46,9,30,5,8,12,6,6,4,0,0,0,0,0,0
EL_060302,Θερμών,2087,1418,32,16,322,921,35,42,17,5,7,2,9,2,2,2,1,3,0,0,0,0,0,0,0
EL_060303,Κοτύλης,2888,2198,48,18,755,1174,101,16,26,3,2,2,16,31,1,2,0,2,1,0,0,0,0,0,0
EL_060301,Μύκης,12274,9794,155,55,2700,6285,317,59,99,12,5,11,54,7,9,11,6,7,2,0,0,0,0,0,0
EL_060101,Ξάνθης,43536,29688,982,287,11448,12461,1339,1083,1169,270,260,56,134,35,45,54,24,17,24,0,0,0,0,0,0
EL_060304,Σατρών,1106,728,7,0,250,379,80,1,1,0,0,0,7,1,1,0,0,1,0,0,0,0,0,0,0
EL_060203,Σελέρου,5538,3747,61,23,1051,2317,102,16,121,7,4,5,18,3,9,4,1,2,3,0,0,0,0,0,0
EL_060102,Σταυρούπολης,6433,3702,44,26,1931,1330,94,140,61,16,37,4,8,1,4,2,0,4,0,0,0,0,0,0,0
EL_060400,Τοπείρου,16102,12150,178,87,5152,5865,183,314,196,42,50,13,19,6,12,17,5,3,8,0,0,0,0,0,0
EL_100201,Αριδαίας,21220,17079,308,107,8174,6644,637,472,426,81,126,52,22,11,7,0,8,4,0,0,0,0,0,0,0
EL_100102,Βεγορίτιδας,7116,4601,109,18,2039,1864,211,160,103,32,32,10,13,1,3,0,6,0,0,0,0,0,0,0,0
EL_100301,Γιαννιτσών,29145,22340,518,111,9655,8396,1208,1221,647,148,259,69,25,39,20,0,19,5,0,0,0,0,0,0,0
EL_100101,Έδεσσας,23453,18339,372,113,7721,7340,905,797,702,134,121,52,22,21,11,0,20,8,0,0,0,0,0,0,0
EL_100202,Εξαπλατάνου,11882,8802,137,32,4060,3430,500,292,192,36,88,11,9,7,6,0,0,2,0,0,0,0,0,0,0
EL_100302,Κρύας Βρύσης,10565,7981,120,45,4825,2270,203,306,101,33,49,12,6,3,4,0,4,0,0,0,0,0,0,0,0
EL_100303,Κύρρου,8833,7017,87,28,3314,2817,220,336,116,24,48,14,5,3,3,0,2,0,0,0,0,0,0,0,0
EL_100304,Μεγάλου Αλεξάνδρου,7952,6652,107,26,3414,2498,194,228,72,33,44,20,8,2,4,0,2,0,0,0,0,0,0,0,0
EL_100402,Μενηίδος,5683,4838,65,19,2017,2134,271,160,90,17,32,7,10,6,5,0,4,1,0,0,0,0,0,0,0
EL_100305,Πέλλας,8145,6922,94,41,3140,2638,338,314,194,55,49,18,13,8,9,0,8,3,0,0,0,0,0,0,0
EL_100401,Σκύδρας,16702,12531,230,76,5844,4909,522,587,180,60,51,39,13,8,5,0,5,2,0,0,0,0,0,0,0
EL_110301,Αιγινίου,5561,4699,100,16,2092,1653,369,170,169,34,58,9,16,3,3,0,0,7,0,0,0,0,0,0,0
EL_110202,Ανατολικού Ολύμπου,8754,6994,136,37,3164,2274,555,326,351,68,36,16,14,3,11,0,0,3,0,0,0,0,0,0,0
EL_110203,Δίου,10974,9216,98,36,4983,3490,208,209,101,24,50,3,8,2,3,0,0,1,0,0,0,0,0,0,0
EL_110102,Ελαφίνας,7493,5614,71,25,2869,2254,140,129,77,7,19,7,9,6,0,0,0,1,0,0,0,0,0,0,0
EL_110101,Κατερίνης,47800,35456,684,193,15598,13905,1858,1371,1114,228,324,61,48,28,31,0,0,13,0,0,0,0,0,0,0
EL_110302,Κολινδρού,5319,4216,66,11,2592,1149,132,117,75,18,42,5,4,1,3,0,0,1,0,0,0,0,0,0,0
EL_110103,Κορινού,8703,6495,116,26,3150,2286,280,311,144,54,88,18,12,1,7,0,0,2,0,0,0,0,0,0,0
EL_110201,Λιτοχώρου,7091,5570,103,27,2315,1701,775,213,290,44,68,11,7,7,8,0,0,1,0,0,0,0,0,0,0
EL_110303,Μεθώνης (Κεντρικης Μακεδονιας),3900,3151,77,16,1229,1297,262,128,85,23,17,6,5,1,4,0,0,1,0,0,0,0,0,0,0
EL_110104,Παραλίας (Κεντρικης Μακεδονιας),6374,5103,108,22,2350,1974,189,268,87,45,34,10,6,7,1,0,0,2,0,0,0,0,0,0,0
EL_110105,Πέτρας (Κεντρικης Μακεδονιας),7287,5972,71,22,3345,2168,130,100,76,11,25,5,11,2,5,0,0,1,0,0,0,0,0,0,0
EL_110106,Πιερίων,3761,3007,26,12,1821,871,110,75,53,15,13,2,7,1,1,0,0,0,0,0,0,0,0,0,0
EL_110304,Πύδνας,5833,4390,56,21,2000,1769,217,117,133,15,45,9,5,1,1,0,0,1,0,0,0,0,0,0,0
EL_210202,Ανωγείου,1843,1249,20,5,907,236,18,27,19,7,1,2,2,2,1,0,0,2,0,0,0,0,0,0,0
EL_210102,Ζαλόγγου,6811,5374,75,33,2359,2086,475,85,178,36,15,8,9,4,3,0,6,2,0,0,0,0,0,0,0
EL_210203,Θεσπρωτικού,7500,5113,81,16,2500,1931,259,111,161,17,13,3,7,2,10,0,1,1,0,0,0,0,0,0,0
EL_210204,Κρανέας,1344,998,19,1,376,418,143,12,16,3,3,0,1,0,4,0,1,1,0,0,0,0,0,0,0
EL_210103,Λούρου,6999,5286,83,22,2214,2078,559,69,203,16,9,2,16,3,9,0,0,3,0,0,0,0,0,0,0
EL_210302,Πάργας,4133,3149,76,20,1273,1435,117,52,131,11,14,6,3,1,6,0,4,0,0,0,0,0,0,0,0
EL_210101,Πρεβέζης,14813,11576,224,87,4350,4389,1260,219,817,118,31,19,23,19,5,0,7,8,0,0,0,0,0,0,0
EL_210301,Φαναρίου,12149,7756,132,27,3672,3182,398,92,172,22,22,3,16,2,7,0,4,5,0,0,0,0,0,0,0
EL_210201,Φιλιππιάδος,9223,6998,126,42,3820,2260,305,127,185,40,35,12,24,11,5,0,4,2,0,0,0,0,0,0,0
EL_730400,Ανωγείων,2742,2353,16,5,1042,1023,170,4,82,3,1,1,0,1,3,0,0,1,1,0,0,0,0,0,0
EL_730102,Αρκαδίου,4988,4149,48,15,1744,1991,113,54,120,13,12,4,6,12,3,0,3,1,4,0,0,0,0,0,6
EL_730501,Γεροποτάμου,7752,6356,55,25,2900,3021,116,47,138,15,18,3,8,3,0,0,2,0,2,0,0,0,0,0,3
EL_730503,Κουλούκωνα,5978,4630,28,7,2473,2022,20,18,41,8,2,3,3,0,0,0,1,0,3,0,0,0,0,0,1
EL_730302,Κουρητών,3031,2317,19,6,1091,1105,30,15,31,6,8,1,0,1,1,0,1,0,2,0,0,0,0,0,0
EL_730201,Λάμπης,6306,4997,51,21,2315,2092,238,37,160,21,22,6,3,7,10,0,2,1,0,0,0,0,0,0,11
EL_730103,Λαππαίων,3239,2392,17,6,1255,846,94,35,117,6,8,1,2,2,1,0,1,0,0,0,0,0,0,0,1
EL_730104,Νικηφόρου Φωκά,5207,4198,37,16,2018,1742,136,62,121,11,18,4,8,9,3,0,0,0,3,0,0,0,0,0,10
EL_730101,Ρεθύμνης,21981,17117,214,83,7500,7000,695,280,960,104,82,31,29,47,14,0,15,5,17,0,0,0,0,0,41
EL_730301,Σιβρίτου,3740,2986,21,7,1316,1422,64,35,93,10,6,4,0,1,2,0,0,0,1,0,0,0,0,0,4
EL_730202,Φοίνικα,3509,2966,21,4,1338,1298,143,18,104,16,5,5,0,6,1,0,0,0,2,0,0,0,0,0,5
EL_730502,Ζωνιανών,982,844,4,0,504,317,7,2,2,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1
EL_010102,Αιγείρου,5973,4217,64,17,1729,2037,100,100,98,22,15,5,7,5,5,5,0,3,5,0,0,0,0,0,0
EL_010302,Αμαξάδων,1705,1147,36,13,259,710,54,16,24,9,3,6,9,2,2,2,0,2,0,0,0,0,0,0,0
EL_010202,Αρριανών,5751,4410,38,13,2564,1743,10,3,22,0,2,1,5,1,1,3,0,2,2,0,0,0,0,0,0
EL_010301,Ιάσμου,9295,5951,103,42,2664,2679,166,80,103,22,27,9,18,8,4,10,6,4,6,0,0,0,0,0,0
EL_010203,Κέχρου,2344,1479,13,7,646,788,5,0,8,0,1,0,1,0,4,1,3,1,1,0,0,0,0,0,0
EL_010101,Κομοτηνής,42759,30628,798,259,12774,13278,1279,657,804,175,328,37,80,22,49,31,20,17,20,0,0,0,0,0,0
EL_010402,Μαρωνείας,9779,7065,95,49,3210,3185,142,144,136,21,44,7,5,5,8,2,2,7,3,0,0,0,0,0,0
EL_010103,Νέου Σιδηροχωρίου,4774,3239,74,42,1412,1435,92,51,82,8,20,3,6,0,1,5,2,4,2,0,0,0,0,0,0
EL_010204,Οργάνης,3306,2471,36,17,1157,1201,21,4,10,5,2,4,4,1,2,3,0,1,3,0,0,0,0,0,0
EL_010401,Σαπών,13296,8826,184,70,3544,4264,274,127,176,28,62,12,22,9,19,20,5,8,2,0,0,0,0,0,0
EL_010303,Σώστου,8868,5585,77,16,2919,2307,83,39,83,7,13,11,3,4,6,9,3,4,1,0,0,0,0,0,0
EL_010201,Φιλλύρας,9213,6255,55,23,3275,2795,31,12,31,3,3,3,5,1,6,5,3,2,2,0,0,0,0,0,0
EL_540101,Αγίου Κηρύκου,4989,2645,65,13,851,570,781,46,212,39,19,1,19,2,14,4,1,1,7,0,0,0,0,0,0
EL_560101,Βαθέος,13687,8132,226,98,3448,2729,717,277,376,93,41,11,26,3,26,5,11,9,36,0,0,0,0,0,0
EL_540102,Ευδήλου,3710,2428,57,9,403,648,924,39,279,20,5,4,7,5,17,4,1,4,2,0,0,0,0,0,0
EL_560201,Καρλοβασίων,10853,6378,191,69,2657,1995,894,151,199,77,46,6,46,2,20,5,6,2,12,0,0,0,0,0,0
EL_560202,Μαραθοκάμπου,3707,2324,45,14,777,882,401,26,111,18,9,1,19,2,8,1,0,3,7,0,0,0,0,0,0
EL_560102,Πυθαγορείου,11471,6475,213,49,2597,2185,848,206,210,56,21,10,23,3,13,5,5,6,25,0,0,0,0,0,0
EL_540103,Ραχών,2975,1960,29,8,410,419,734,36,197,26,15,9,10,14,6,45,1,0,1,0,0,0,0,0,0
EL_540200,Φούρνων Κορσεών,1734,1151,12,3,409,456,239,9,15,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0
EL_120702,Αγκίστρου,1059,585,13,1,324,203,10,16,7,6,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0
EL_120602,Αλιστράτης,5236,3727,73,11,1961,1259,132,131,97,18,30,4,6,2,1,0,2,0,0,0,0,0,0,0,0
EL_120202,Αμφίπολης,4527,3358,75,30,1651,1191,199,79,79,21,19,2,5,4,1,0,1,1,0,0,0,0,0,0,0
EL_120102,Άνω Βροντούς,618,446,7,3,188,208,16,6,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EL_120302,Αχινού,5230,3764,57,19,1817,1332,251,144,77,11,34,8,7,3,1,0,2,1,0,0,0,0,0,0,0
EL_120703,Αχλαδοχωρίου,2385,1370,30,12,803,367,41,76,20,5,9,3,0,0,1,0,3,0,0,0,0,0,0,0,0
EL_120303,Βισαλτίας,8705,6330,182,43,3759,1750,189,205,93,28,59,7,8,0,4,0,2,1,0,0,0,0,0,0,0
EL_120401,Εμμανουήλ Παππά,14620,10669,309,86,5518,3346,550,343,331,47,64,27,23,8,5,0,7,5,0,0,0,0,0,0,0
EL_120501,Ηρακλείας (Κεντρικης Μακεδονιας),18443,12146,299,105,6331,4213,352,430,234,56,64,15,18,7,11,0,8,3,0,0,0,0,0,0,0
EL_120103,Καπετάν Μητρουσίου,8078,6509,84,43,3558,2177,180,220,149,21,54,9,11,1,1,0,0,1,0,0,0,0,0,0,0
EL_120704,Κερκίνης,13028,8961,140,38,5380,2466,309,290,191,40,67,11,11,12,2,0,3,1,0,0,0,0,0,0,0
EL_120203,Κορμίστας,4365,2470,40,9,1369,664,231,76,44,13,11,3,5,2,0,0,2,1,0,0,0,0,0,0,0
EL_120104,Λευκώνα,5519,4117,113,35,2008,1501,122,154,124,14,17,10,6,3,2,0,5,3,0,0,0,0,0,0,0
EL_120601,Νέας Ζίχνης,14035,9844,200,55,5059,3369,412,307,251,44,88,18,19,6,9,0,5,2,0,0,0,0,0,0,0
EL_120301,Νιγρίτης,13051,8742,164,50,4038,2743,924,335,271,38,89,42,21,5,11,0,5,6,0,0,0,0,0,0,0
EL_120105,Ορεινής,1273,1014,23,21,327,547,44,23,17,4,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0
EL_120705,Πετριτσίου,9968,6338,122,24,3207,2356,177,206,147,27,35,13,9,7,1,0,4,3,0,0,0,0,0,0,0
EL_120706,Προμαχώνος,503,275,4,2,152,88,14,10,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EL_120204,Πρώτης,4216,3140,55,22,1900,684,199,66,166,12,19,2,5,1,2,0,4,3,0,0,0,0,0,0,0
EL_120201,Ροδολίβους,4173,3057,76,17,1398,859,356,90,189,15,36,4,6,4,2,0,5,0,0,0,0,0,0,0,0
EL_120101,Σερρών,52726,35417,1006,324,16657,10995,2040,1770,1656,300,387,98,90,20,24,0,40,10,0,0,0,0,0,0,0
EL_120701,Σιδηροκάστρου,15232,9376,192,66,4894,3052,344,413,232,54,80,9,19,8,7,0,1,5,0,0,0,0,0,0,0
EL_120502,Σκοτούσσης,7393,5177,67,21,2600,1965,160,159,113,13,64,4,4,3,0,0,2,2,0,0,0,0,0,0,0
EL_120106,Σκουτάρεως,8295,6508,106,40,3350,2277,175,319,118,28,56,9,16,4,3,0,7,0,0,0,0,0,0,0,0
EL_120402,Στρυμώνα,10283,6701,121,46,3442,2227,266,274,220,26,49,10,8,4,6,0,2,0,0,0,0,0,0,0,0
EL_120503,Στρυμονικού,6316,4171,56,19,2524,1141,104,199,75,13,24,5,7,1,2,0,0,1,0,0,0,0,0,0,0
EL_120304,Τραγίλου,7695,5318,101,45,2955,1576,255,155,143,31,27,9,13,1,4,0,3,0,0,0,0,0,0,0,0
EL_260302,Αιθήκων,4917,4100,56,13,2406,1203,223,65,88,16,16,5,8,0,0,0,1,0,0,0,0,0,0,0,0
EL_260202,Ασπροποτάμου (Θεσσαλιας),2583,1900,26,8,1069,623,59,29,61,16,3,2,0,3,0,0,1,0,0,0,0,0,0,0,0
EL_260203,Βασιλικής,3288,2454,35,19,878,1198,166,50,56,13,15,7,11,2,2,0,1,1,0,0,0,0,0,0,0
EL_260303,Γόμφων,6315,4999,92,22,2309,1733,454,147,146,21,24,16,13,3,2,0,3,14,0,0,0,0,0,0,0
EL_260102,Εστιαιώτιδας,3618,2967,51,18,1459,1007,284,66,59,3,3,1,13,1,1,0,1,0,0,0,0,0,0,0,0
EL_260201,Καλαμπάκας,13025,9655,169,44,4341,3787,804,130,199,58,59,22,16,9,7,0,6,4,0,0,0,0,0,0,0
EL_260103,Καλλιδένδρου,2897,2392,44,23,1047,946,198,38,60,13,9,1,5,5,2,0,1,0,0,0,0,0,0,0,0
EL_260204,Καστανιάς,2659,2058,44,8,774,1014,98,54,40,8,10,4,3,1,0,0,0,0,0,0,0,0,0,0,0
EL_260205,Κλεινοβού,3610,2832,39,9,1339,1206,108,40,59,9,10,7,4,0,1,0,0,1,0,0,0,0,0,0,0
EL_260104,Κόζιακα,3644,2831,41,4,1355,991,327,43,35,8,9,5,7,3,2,0,1,0,0,0,0,0,0,0,0
EL_260206,Μαλακασίου,3478,2368,45,9,964,1044,148,44,64,20,14,3,5,2,4,0,1,1,0,0,0,0,0,0,0
EL_260105,Μεγάλων Καλυβίων,3732,2984,47,20,1399,1097,265,39,76,8,10,5,10,2,3,0,0,3,0,0,0,0,0,0,0
EL_260304,Μυροφύλλου,930,589,5,1,308,196,31,9,34,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EL_260305,Νεράιδας,1909,1261,14,12,578,513,71,23,34,8,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0
EL_260402,Οιχαλίας (Θεσσαλιας),8437,4994,88,41,2129,2391,205,47,59,9,7,8,4,1,4,0,1,0,0,0,0,0,0,0,0
EL_260106,Παληοκάστρου,4421,3412,44,24,1045,1482,627,54,85,12,6,5,15,6,0,0,6,1,0,0,0,0,0,0,0
EL_260107,Παραληθαίων,4653,3487,49,16,1261,1576,367,60,116,8,12,7,9,3,1,0,2,0,0,0,0,0,0,0,0
EL_260403,Πελλιναίων,3830,3080,40,12,1232,1411,212,60,65,11,12,5,15,3,1,0,1,0,0,0,0,0,0,0,0
EL_260306,Πιαλείων,4934,3806,102,46,1790,1434,197,108,76,9,9,3,8,11,6,0,3,4,0,0,0,0,0,0,0
EL_260301,Πύλης,5360,3984,65,24,2189,1311,144,78,124,14,11,6,5,8,3,0,0,2,0,0,0,0,0,0,0
EL_260307,Πινδέων,3637,2738,36,11,1505,924,94,69,64,12,8,1,1,6,2,0,4,1,0,0,0,0,0,0,0
EL_260101,Τρικκαίων,36290,29546,597,171,12930,10546,2728,725,1181,197,201,75,87,42,22,0,35,9,0,0,0,0,0,0,0
EL_260207,Τυμφαίων,3975,2684,46,12,945,1207,325,46,63,10,5,9,9,3,2,0,0,2,0,0,0,0,0,0,0
EL_260108,Φαλωρείας,5578,4255,39,17,2352,1134,472,73,127,18,7,4,5,0,4,0,1,2,0,0,0,0,0,0,0
EL_260401,Φαρκαδόνας,8043,6148,109,33,2461,2441,759,90,171,20,10,12,28,4,6,0,3,1,0,0,0,0,0,0,0
EL_260208,Χασίων (Θεσσαλιας),6655,4439,86,23,1822,2069,248,76,73,9,8,2,13,3,4,0,0,3,0,0,0,0,0,0,0
EL_270602,Αγίου Γεωργίου Τυμφρηστού,3408,2706,38,16,1459,905,78,72,94,12,10,2,2,7,2,0,8,1,0,0,0,0,0,0,0
EL_270402,Αγίου Κωνσταντίνου (Στερεας Ελλαδας),2997,2648,18,10,1345,1038,105,38,56,11,11,3,0,9,2,0,1,1,0,0,0,0,0,0,0
EL_270202,Αμφίκλειας,4406,3402,38,16,1598,1219,199,102,147,37,9,8,5,7,14,0,3,0,0,0,0,0,0,0,0
EL_270501,Αταλάντης,8537,6964,120,62,3231,2658,358,243,178,42,24,12,10,10,7,0,7,2,0,0,0,0,0,0,0
EL_270102,Γοργοποτάμου,4648,3845,51,16,2148,1258,108,120,78,41,12,2,3,2,3,0,3,0,0,0,0,0,0,0,0
EL_270502,Δαφνουσίων,3562,3132,42,25,1680,991,113,148,93,19,13,1,2,3,1,0,1,0,0,0,0,0,0,0,0
EL_270301,Δομοκού,7208,5969,86,27,2934,2307,267,120,156,31,13,5,9,5,4,0,3,2,0,0,0,0,0,0,0
EL_270203,Ελάτειας,4153,3354,43,21,1465,1296,237,107,125,26,9,5,5,4,6,0,0,5,0,0,0,0,0,0,0
EL_270702,Εχιναίων,3959,3339,35,24,1829,1061,164,104,67,21,17,4,6,2,1,0,4,0,0,0,0,0,0,0,0
EL_270302,Θεσσαλιώτιδος,4335,3566,38,15,1853,1200,235,107,80,14,8,1,6,1,3,0,5,0,0,0,0,0,0,0,0
EL_270401,Καμένων Βούρλων,4420,3667,52,25,1961,1222,185,100,75,20,11,3,3,2,5,0,2,1,0,0,0,0,0,0,0
EL_270101,Λαμιέων,46680,37661,818,274,17557,13216,1653,1620,1628,456,178,75,35,54,50,0,32,15,0,0,0,0,0,0,0
EL_270103,Λειανοκλαδίου,2788,2381,31,12,1287,848,59,75,44,11,7,2,3,1,0,0,0,1,0,0,0,0,0,0,0
EL_270603,Μακρακώμης,7919,5560,86,27,2927,1808,317,151,177,29,13,9,3,2,8,0,2,1,0,0,0,0,0,0,0
EL_270503,Μαλεσίνης,4167,3765,59,16,1886,1536,105,69,60,13,10,2,1,1,5,0,1,1,0,0,0,0,0,0,0
EL_270403,Μώλου,5419,4326,61,13,2100,1635,224,129,101,30,12,8,4,2,5,0,1,1,0,0,0,0,0,0,0
EL_270303,Ξυνιάδος,4335,3440,52,16,1689,1257,227,76,73,18,10,7,4,3,6,0,2,0,0,0,0,0,0,0,0
EL_270504,Οπουντίων,3385,2914,39,11,1309,1119,285,39,78,7,10,1,6,1,4,0,3,2,0,0,0,0,0,0,0
EL_270104,Παύλιανης,598,415,5,2,144,178,42,7,23,7,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0
EL_270703,Πελασγίας,3045,2588,36,17,1180,965,207,67,67,16,10,2,5,5,7,0,2,2,0,0,0,0,0,0,0
EL_270601,Σπερχειάδος,9101,6880,97,32,3530,2330,421,214,167,31,22,9,11,6,4,0,4,2,0,0,0,0,0,0,0
EL_270701,Στυλίδος,6592,5219,67,21,2232,2088,332,146,226,51,16,14,11,1,4,0,5,5,0,0,0,0,0,0,0
EL_270201,Τιθορέας,3834,3064,52,21,1375,1152,149,124,130,16,14,11,5,10,2,0,2,1,0,0,0,0,0,0,0
EL_270604,Τυμφρηστού,706,575,16,5,307,207,16,5,7,5,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0
EL_270105,Υπάτης,6082,5022,75,23,2310,1871,322,197,137,39,25,8,2,6,4,0,2,1,0,0,0,0,0,0,0
EL_170202,Αετού (Δυτικης Μακεδονιας),5095,3173,64,20,1360,1308,199,76,96,0,21,10,12,1,3,0,1,2,0,0,0,0,0,0,0
EL_170201,Αμυνταίου,10636,6307,144,47,2683,2460,438,114,299,0,52,22,17,4,9,0,5,13,0,0,0,0,0,0,0
EL_170203,Βαρικού,1002,671,28,4,194,322,65,13,27,0,5,3,6,1,1,0,1,1,0,0,0,0,0,0,0
EL_170102,Κάτω Κλεινών,10899,3783,82,20,2052,1289,134,97,56,0,27,8,4,4,3,0,5,2,0,0,0,0,0,0,0
EL_170302,Κρυσταλλοπηγής,1176,394,4,2,201,155,12,6,10,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
EL_170204,Λεχόβου,1458,1100,17,7,502,467,38,22,22,0,16,1,3,2,2,0,0,1,0,0,0,0,0,0,0
EL_170103,Μελίτης,11386,6573,148,31,3072,2711,221,148,151,0,35,4,13,3,3,0,13,20,0,0,0,0,0,0,0
EL_170205,Νυμφαίου,436,292,7,1,190,58,17,3,10,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0
EL_170104,Περάσματος,10823,5336,82,36,2180,2488,291,78,109,0,22,11,15,1,10,0,4,9,0,0,0,0,0,0,0
EL_170301,Πρεσπών,5799,1720,33,13,899,600,69,47,32,0,12,5,2,1,2,0,4,1,0,0,0,0,0,0,0
EL_170206,Φιλώτα,6268,4605,79,19,2193,1720,243,127,145,0,40,10,10,5,5,0,4,5,0,0,0,0,0,0,0
EL_170101,Φλώρινας,19437,9366,177,78,4772,3011,502,340,304,0,129,16,17,5,4,0,7,4,0,0,0,0,0,0,0
EL_310101,Αμφίσσης,8498,6675,160,55,2793,2431,607,197,206,66,89,11,16,12,11,8,4,1,8,0,0,0,0,0,0
EL_310202,Βαρδουσίων,2908,1072,14,4,561,365,47,31,34,2,9,1,1,1,1,0,0,0,1,0,0,0,0,0,0
EL_310102,Γαλαξιδίου,3150,2413,49,14,1164,788,90,138,107,28,10,4,5,4,5,2,2,1,2,0,0,0,0,0,0
EL_310103,Γραβιάς,2925,2224,44,15,1012,718,169,113,95,26,10,5,4,1,3,2,0,3,4,0,0,0,0,0,0
