gisco_id,name,registered,turnout,invalid,blank,ΠΑ.ΣΟ.Κ.,Ν.Δ. (1974),ΛΑ.Ο.Σ.,Κ.Κ.Ε.,ΣΥ.ΡΙΖ.Α.,Ο.Π.,Κ.Ε.Κ.Α.,ΠΑ.Μ.ΜΕ.,Ο.Ε.,Ε.Ο. (1986),ΦΙ.ΣΥ.,Χ.Α.,Μ.-Λ. Κ.Κ.Ε.,ΑΝΤ.ΑΡ.ΣΥ.Α.,Ε.Κ.,Α.Σ.Κ.Ε.,Ε.Κ.Α.Δ.,Κ.Φ.,Ε.Ε.Κ.,ΕΛ.ΕΝ.,Ο.Τ.,Κ.Π.Σ.Κ.,Ο.Α.Κ.Κ.Ε.,Λ.Ε.Υ.Κ.Ο.,ΠΑ.ΝΑ.Κ,Κ.Ν.
EL_610600,Πάτμου,3349,1606,22,27,697,413,90,138,59,55,29,6,14,11,5,6,11,0,4,0,4,2,0,2,1,10,0,0,0,0
EL_690104,Αφάντου,5823,3843,71,59,1886,1118,213,93,84,103,59,8,41,34,8,13,10,5,6,2,7,4,4,5,3,3,1,0,0,3
EL_640101,Κω,15731,7725,124,127,3250,1969,664,291,437,315,125,34,90,62,25,54,16,28,22,14,18,10,18,6,5,9,4,0,0,8
EL_690110,Πεταλούδων,11126,6630,88,97,2980,1896,407,400,204,250,41,36,56,47,28,25,6,9,15,8,14,9,2,1,3,2,1,0,0,5
EL_640102,Δικαίου,6160,2980,70,53,1602,546,168,112,107,111,75,10,30,18,4,12,8,4,18,4,7,0,5,4,2,6,1,0,0,3
EL_610400,Λειψών,1143,322,2,6,130,114,8,29,5,4,1,3,1,3,1,0,2,1,0,0,2,2,2,1,2,2,1,0,0,0
EL_690101,Ρόδου,40070,19253,274,274,7813,5703,1591,878,784,867,151,102,172,138,131,89,42,26,77,25,35,18,11,6,8,20,6,1,0,11
EL_640103,Ηρακλειδών,7494,4341,98,77,1916,1185,229,293,178,132,64,14,29,22,7,27,8,7,11,6,6,7,3,4,5,2,6,0,0,5
EL_610500,Λέρου,9303,4030,124,95,1845,1130,209,145,88,111,40,20,57,47,8,8,9,13,8,9,18,7,7,4,9,10,5,0,0,4
EL_690300,Σύμης,4502,1487,38,20,802,329,78,49,48,46,11,9,15,13,3,4,1,4,3,7,0,0,0,0,2,2,1,0,0,2
EL_690105,Ιαλυσού,6297,3514,61,52,1699,944,267,98,133,108,29,8,29,26,13,17,6,2,3,3,8,1,3,0,1,0,1,0,0,2
EL_690108,Λινδίων,5233,2528,33,33,1162,723,206,68,76,110,23,6,15,13,13,14,7,2,8,1,5,2,3,0,0,2,2,0,0,1
EL_690400,Τήλου,1060,476,7,4,233,102,25,59,12,11,0,0,2,4,3,3,2,0,0,0,1,4,1,0,0,0,3,0,0,0
EL_690106,Καλλιθέας (Νοτιου Αιγαιου),7130,4223,57,66,1640,1505,334,119,125,166,37,8,41,29,16,18,6,6,13,6,8,2,1,2,2,8,3,0,0,5
EL_690200,Μεγίστης,1520,305,10,9,130,79,17,27,3,13,5,2,2,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
EL_690500,Χάλκης,645,262,4,4,122,68,14,20,8,15,0,0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
EL_290402,Αιδηψού,6397,3783,87,30,1518,941,264,354,196,137,104,29,29,22,13,10,9,2,9,4,6,4,3,0,3,2,1,0,1,5
EL_290301,Ερέτριας,6069,3373,35,30,1262,1033,324,241,112,111,67,21,15,31,24,9,7,7,16,5,3,2,5,2,0,8,0,0,0,3
EL_290503,Μαρμαρίου,4100,1694,23,21,458,718,175,121,41,48,17,4,16,13,8,2,6,4,7,0,3,3,1,1,1,0,0,0,0,3
EL_290302,Αμαρυνθίων,7005,4247,48,33,1349,1864,273,215,121,97,65,11,24,25,21,21,4,18,14,6,4,7,12,4,2,5,1,0,0,3
EL_290401,Ιστιαίας,8012,4168,188,47,1572,1335,201,339,101,87,114,22,16,16,15,10,12,14,12,4,13,33,3,3,0,6,2,0,0,3
EL_290201,Μεσσαπίων,12599,7393,112,65,3324,2330,382,305,208,193,161,28,53,43,44,17,11,20,33,13,6,7,8,3,5,11,3,0,1,7
EL_290102,Ανθηδώνος,4363,2665,34,25,992,875,197,169,98,99,67,12,17,20,13,6,5,5,12,3,2,1,7,0,1,2,1,0,0,2
EL_290501,Καρύστου,7682,3372,50,49,1192,888,343,297,135,130,59,29,26,22,37,18,10,14,22,5,10,2,10,4,1,10,3,0,0,6
EL_290105,Νέας Αρτάκης,7222,3697,39,25,1599,895,247,355,168,133,56,20,32,17,22,11,10,7,26,3,9,2,7,2,0,5,3,0,0,4
EL_290403,Αρτεμισίου,4695,2733,83,20,949,1010,147,249,97,56,34,14,11,11,10,11,3,1,3,1,5,7,2,3,1,3,0,0,0,2
EL_290502,Καφηρέως,770,301,2,6,137,84,20,17,12,4,4,1,1,1,3,0,2,0,1,1,0,0,1,1,2,1,0,0,0,0
EL_290703,Νηλέως,3249,1709,33,17,662,466,71,207,90,48,51,4,8,17,2,3,5,9,6,0,1,1,0,3,0,2,0,0,0,3
EL_290103,Αυλίδος,6006,3753,54,35,1395,1216,341,247,121,133,50,20,28,31,8,11,7,7,24,6,1,0,4,0,3,7,0,0,0,4
EL_290702,Κηρέως,7519,4194,72,42,1827,958,151,545,188,111,101,15,29,24,13,10,18,10,16,16,5,1,13,5,6,6,8,3,0,1
EL_290800,Σκύρου,3991,1880,34,16,761,500,101,150,72,85,65,14,12,16,11,6,5,16,2,3,6,0,0,2,0,1,1,0,0,1
EL_290602,Αυλώνος (Στερεας Ελλαδας),6221,3503,41,43,1608,899,165,291,109,114,70,25,23,23,20,4,14,14,7,3,10,5,2,2,1,5,1,0,0,4
EL_290604,Κονιστρών,5037,3057,31,29,1395,840,125,261,103,106,52,11,17,22,10,7,7,10,9,3,2,1,9,2,1,0,1,0,0,3
EL_290504,Στυρέων,11813,6420,84,61,2959,1711,300,436,260,221,118,37,47,41,33,12,13,20,13,9,9,9,4,2,5,6,3,0,0,7
EL_290202,Διρφύων,7815,4632,71,48,1612,1864,276,225,123,134,65,36,35,33,15,10,8,24,12,10,7,2,4,5,2,4,4,0,0,3
EL_290605,Κύμης,10596,5778,76,70,2618,1690,339,285,222,171,62,34,34,45,27,11,6,31,22,6,5,4,8,1,3,5,1,0,0,2
EL_290601,Ταμυνέων,9346,6091,68,80,2624,1684,279,496,277,180,117,22,38,36,45,11,23,26,28,8,13,7,6,4,7,5,1,3,0,3
EL_290104,Ληλαντίων,13590,7499,124,86,2924,2139,565,586,229,249,189,56,62,57,45,24,20,20,33,8,13,14,12,3,11,10,9,0,0,11
EL_290101,Χαλκιδέων,44018,21630,341,258,8277,6070,1688,1527,979,943,320,214,192,154,172,67,39,97,124,27,21,29,21,5,9,32,7,1,1,15
EL_290701,Ελυμνίων,5658,3321,102,52,1400,849,226,222,164,93,92,23,15,10,9,6,9,8,13,3,5,2,2,1,0,7,4,0,0,4
EL_290404,Λιχάδος,997,599,8,9,244,202,22,26,27,27,18,1,4,3,1,0,1,3,1,0,1,0,0,0,0,0,1,0,0,0
EL_290405,Ωρεών,4161,2284,108,22,763,694,164,285,77,56,42,7,11,9,19,1,2,2,7,1,1,3,4,0,1,4,0,0,0,1
EL_300202,Αγράφων,2059,887,6,12,404,334,53,11,18,13,12,5,2,0,2,2,1,3,1,1,0,1,0,0,1,5,0,0,0,0
EL_300102,Δομνίστας,2059,667,4,8,247,222,55,44,20,12,24,6,4,3,2,1,2,1,2,3,4,0,0,0,0,1,1,0,0,1
EL_300105,Προυσού,1911,590,5,12,178,270,31,29,8,11,11,8,4,2,3,6,1,4,1,1,2,1,1,0,1,0,0,0,0,0
EL_300203,Απεραντίων,3224,1494,15,12,610,601,57,69,44,25,23,6,1,5,3,3,1,2,3,2,3,0,0,0,2,3,2,0,0,2
EL_300101,Καρπενησίου,9570,4851,79,72,2112,1596,231,211,159,121,65,36,30,26,42,12,11,13,5,3,2,5,3,1,2,10,2,0,0,2
EL_300106,Φουρνά,1750,933,9,13,341,375,40,40,37,23,17,4,4,5,4,2,2,7,2,0,1,0,0,0,0,1,2,0,0,4
EL_300204,Ασπροποτάμου (Στερεας Ελλαδας),2392,1190,12,10,502,493,50,21,26,17,9,7,7,7,7,4,0,4,1,2,3,2,0,1,2,3,0,0,0,0
EL_300103,Κτημενίων,1735,867,45,14,290,377,63,15,13,18,7,4,2,1,5,2,0,4,2,3,0,0,0,0,0,1,1,0,0,0
EL_300205,Φραγκίστας,2953,1469,20,15,676,547,40,38,28,18,37,1,5,10,5,4,1,2,4,5,5,0,1,0,1,1,2,0,0,3
EL_300201,Βίνιανης,1738,924,19,12,357,357,54,22,19,7,49,4,1,5,4,2,1,2,3,1,0,0,2,0,0,2,0,0,0,1
EL_300104,Ποταμιάς (Στερεας Ελλαδας),2873,963,13,8,396,280,52,56,31,35,22,14,11,9,6,7,2,8,3,2,2,1,0,1,0,1,1,0,0,2
EL_330102,Αλυκών,6913,2995,32,36,1147,866,160,334,132,77,103,10,18,15,11,9,12,9,2,1,0,1,6,2,2,1,6,0,0,3
EL_330104,Αρτεμισίων,6114,2990,40,40,1067,815,106,553,115,60,113,3,14,11,6,2,7,11,5,2,0,3,2,1,2,8,1,0,0,3
EL_330101,Ζακυνθίων,14893,7371,119,65,2863,2014,388,669,359,282,290,29,56,49,41,21,21,34,21,10,0,11,6,5,2,7,3,0,0,6
EL_330103,Αρκαδίων,5576,2725,35,35,1037,762,95,402,118,69,84,11,13,21,6,1,7,11,6,3,0,2,0,3,0,1,1,0,0,2
EL_330105,Ελατίων,3516,1524,23,26,507,415,86,230,84,41,60,4,5,7,7,3,4,7,2,5,0,0,1,1,1,1,2,0,0,2
EL_330106,Λαγανά,5925,3059,39,35,1350,759,112,329,119,85,140,7,10,12,11,7,10,8,7,1,0,1,4,2,3,4,1,0,0,3
EL_390302,Αλιφείρας,3298,1611,17,11,835,471,73,57,24,39,37,6,3,8,7,2,2,5,1,1,5,1,0,2,2,1,1,0,0,0
EL_390701,Γαστούνης,8215,4274,62,49,2013,1344,154,188,76,85,85,13,30,27,21,15,5,49,16,8,6,6,3,3,5,6,3,0,0,2
EL_390101,Πύργου,35691,17754,275,190,7076,5718,820,1096,674,480,535,117,125,110,65,72,50,154,62,19,22,14,12,6,16,29,4,0,0,13
EL_390601,Αμαλιάδος,29087,14671,209,143,6991,4197,554,803,531,330,291,43,72,93,104,52,19,96,37,22,29,12,14,5,4,10,3,0,0,7
EL_390501,Ζαχάρως,11034,5808,59,58,2291,1983,306,346,173,126,228,22,30,30,21,62,9,22,7,6,5,7,5,1,0,5,2,0,0,4
EL_390301,Σκιλλούντος,11954,6223,87,44,2408,2391,203,374,175,90,231,18,24,30,13,30,12,23,14,10,14,6,6,4,2,4,4,3,0,3
EL_390202,Ανδραβίδας,4024,2273,42,31,981,786,109,84,48,56,74,5,7,7,10,5,5,11,5,1,3,0,0,0,2,1,0,0,0,0
EL_390103,Ιαρδάνου,4647,2647,29,21,1135,826,127,210,58,45,69,8,15,14,10,17,3,24,3,5,13,3,2,0,1,4,2,0,0,3
EL_390703,Τραγανού,3353,1708,23,11,779,659,69,46,21,42,21,10,5,4,7,6,0,0,0,1,1,0,0,0,1,1,1,0,0,0
EL_390303,Ανδριτσαίνης,2429,1164,9,11,419,437,89,65,36,22,24,8,2,10,5,4,2,7,1,2,2,1,3,1,0,0,2,0,0,2
EL_390204,Κάστρου - Κυλλήνης,3526,2123,33,26,825,760,114,107,77,64,40,8,13,14,7,6,4,8,0,3,3,2,3,0,2,4,0,0,0,0
EL_390502,Φιγαλείας,2617,1299,13,14,417,584,52,78,35,21,37,5,8,7,3,1,1,8,3,1,4,4,0,0,1,1,0,0,0,1
EL_390401,Αρχαίας Ολυμπίας,12216,6519,102,60,2864,2274,269,305,166,117,141,24,20,33,20,22,14,22,19,5,16,3,3,4,4,3,0,0,0,9
EL_390402,Λαμπείας,1729,873,10,9,390,316,31,41,25,19,10,3,4,0,3,1,1,1,2,0,2,0,0,0,0,2,1,0,0,2
EL_390404,Φολόης,4728,2457,42,16,1123,838,77,127,76,27,49,3,12,6,13,6,7,5,8,5,4,0,3,3,2,3,1,0,0,1
EL_390702,Βαρθολομιού,5253,2829,33,24,1266,926,155,100,79,99,58,15,19,13,7,7,1,5,4,3,5,4,1,1,0,1,2,0,0,1
EL_390403,Λασιώνος,2413,1351,18,13,805,268,56,59,28,22,19,2,8,12,6,5,8,4,4,3,3,1,3,1,1,0,1,0,0,1
EL_390104,Ωλένης,8675,5048,82,39,2315,1637,212,288,130,70,106,8,23,29,15,9,8,18,10,8,12,3,7,2,4,6,3,0,0,4
EL_390203,Βουπρασίας,9076,5071,58,39,2521,1569,201,150,121,111,116,17,37,19,21,10,5,31,9,6,8,3,3,1,1,6,4,0,1,3
EL_390201,Λεχαινών,5687,3027,42,32,1305,1000,114,161,91,75,93,15,21,15,9,6,8,13,7,4,8,1,1,2,2,0,2,0,0,0
EL_390102,Βώλακος,3708,1986,36,20,654,851,95,108,37,43,65,2,7,13,5,11,3,9,2,4,5,3,2,1,0,2,3,0,3,2
EL_390602,Πηνείας,6549,3735,61,21,2412,745,106,139,85,41,36,6,14,16,11,8,4,9,2,6,8,0,0,0,0,3,0,1,0,1
EL_080201,Αλεξάνδρειας,17154,10117,111,103,4081,3415,778,499,285,225,59,222,44,52,57,33,20,13,24,14,29,7,12,7,4,18,4,0,0,1
EL_080103,Βεργίνας,3505,2093,23,20,894,640,136,212,54,33,17,28,8,4,8,1,4,1,4,2,1,0,2,0,0,0,0,0,0,1
EL_080105,Μακεδονίδος,3520,2298,34,19,914,765,125,153,133,42,6,40,7,10,7,6,5,3,5,5,5,1,6,1,0,2,1,0,0,3
EL_080302,Ανθεμίων,8095,5284,57,67,1942,2030,373,368,95,70,31,77,14,15,2,9,14,9,12,1,20,0,5,0,63,7,1,0,0,2
EL_080101,Βέροιας,37107,20203,266,231,6480,6773,1535,1820,959,538,162,619,126,119,168,53,64,65,61,24,27,21,26,7,11,28,12,0,0,8
EL_080203,Μελίκης,8536,5145,44,45,1776,2275,389,157,99,84,62,56,26,13,13,27,10,8,8,7,16,4,5,5,7,4,3,0,0,2
EL_080202,Αντιγονιδών,5864,3767,36,34,1535,1459,228,159,83,56,18,62,14,16,10,16,8,5,5,2,8,2,1,1,2,4,2,0,0,1
EL_080104,Δοβρά,6272,3901,41,21,1420,1370,265,364,94,73,28,75,24,22,14,8,16,7,15,5,11,2,5,1,8,6,5,0,0,1
EL_080301,Νάουσας,20981,11481,167,145,3279,3515,924,1701,625,292,95,297,55,39,85,33,65,18,45,13,22,11,18,3,11,14,6,0,0,3
EL_080102,Αποστόλου Παύλου,10168,5350,68,51,1973,2002,415,314,131,119,37,80,28,27,11,17,13,11,14,10,8,5,5,2,3,2,2,0,0,2
EL_080303,Ειρηνούπολης,4534,2931,23,26,1117,1201,196,115,57,42,10,46,10,10,6,10,11,2,7,6,6,3,3,2,18,2,1,0,0,1
EL_080204,Πλατέος,12148,7032,94,75,2589,2622,601,383,161,170,56,100,28,25,23,15,14,9,19,4,15,3,6,4,2,10,2,0,0,2
EL_710402,Αγίας Βαρβάρας (Κρητης),5723,3347,49,26,2399,576,70,38,56,67,15,4,17,6,5,1,1,2,0,0,3,7,2,0,0,2,0,0,0,1
EL_710802,Επισκοπής,2666,1770,23,27,1002,448,46,58,65,53,5,5,6,9,6,1,3,4,2,3,1,2,0,1,0,0,0,0,0,0
EL_710103,Νέας Αλικαρνασσού,9753,6086,104,48,3235,1229,247,547,203,258,28,18,42,35,10,14,15,13,4,3,8,10,4,0,2,1,7,0,0,1
EL_710602,Αρκαλοχωρίου,11025,7447,74,44,4730,1769,144,191,176,152,39,16,25,15,20,5,3,10,5,2,4,11,4,1,2,2,1,0,0,2
EL_710702,Ζαρού,3146,1932,16,16,1299,449,46,23,22,31,1,8,6,1,2,2,1,1,1,0,0,2,1,0,2,1,0,0,0,1
EL_710201,Νίκου Καζαντζάκη,7536,5221,67,43,3104,1165,109,307,163,155,10,9,17,15,14,4,3,11,4,2,1,9,3,2,2,0,0,0,0,2
EL_710202,Αρχανών,4712,2881,43,28,1409,565,62,373,174,129,6,3,16,14,13,8,16,6,1,3,3,2,4,2,1,0,0,0,0,0
EL_710101,Ηρακλείου (Κρητης),102445,59418,905,674,30037,12469,2316,3597,3486,3248,245,221,494,331,502,118,106,218,78,49,41,122,27,7,20,39,23,0,0,45
EL_710404,Ρούβα,2852,1573,15,14,967,337,17,99,47,33,4,2,7,6,5,0,0,11,1,0,1,4,1,0,1,0,1,0,0,0
EL_710203,Αστερουσιών,6778,4602,25,34,2914,1126,85,145,113,80,14,13,12,10,2,1,8,2,2,1,6,3,2,1,1,1,0,0,0,1
EL_710603,Θραψανού,2428,1720,35,11,996,452,32,29,62,62,4,3,10,5,3,1,0,2,3,0,2,3,0,1,0,2,0,0,0,2
EL_710105,Τεμένους,3641,2283,21,16,1420,422,60,198,66,36,2,1,8,6,7,0,5,5,2,0,0,2,3,1,0,0,1,0,0,1
EL_710300,Βιάννου,6967,4034,33,21,2412,774,67,292,229,98,26,9,7,11,6,7,9,12,4,2,4,1,2,1,1,4,1,0,0,1
EL_710601,Καστελλίου,6241,3864,44,30,2451,848,111,85,89,97,25,7,16,10,15,3,2,6,5,1,3,4,2,0,2,4,2,0,0,2
EL_710104,Πάλιανης,2248,1479,16,15,950,317,31,27,44,40,2,1,4,9,2,1,1,7,2,0,1,4,0,0,3,1,0,0,0,1
EL_710501,Γαζίου,11428,7312,111,65,4003,1620,286,346,346,281,30,26,50,41,36,17,7,9,8,2,3,12,3,2,2,3,1,0,0,2
EL_710403,Κόφινα,5306,3335,29,37,2065,755,97,103,103,72,12,3,11,12,2,2,4,7,4,1,2,5,0,3,3,1,1,0,0,1
EL_710503,Τυλίσου,3982,2602,22,19,1518,636,51,147,82,75,4,1,7,4,5,1,3,1,4,2,2,14,1,1,0,0,1,0,0,1
EL_710102,Γοργολαΐνη,3382,2206,18,20,1385,435,81,92,52,56,11,0,10,4,8,2,4,3,6,0,1,15,2,1,0,0,0,0,0,0
EL_710502,Κρουσώνα,3841,2484,25,22,1465,694,51,30,93,45,3,4,14,6,7,1,0,6,3,1,4,8,0,0,1,0,0,0,0,1
EL_710703,Τυμπακίου,9021,5462,48,27,3246,1429,153,146,110,139,29,12,24,27,15,7,8,4,6,2,4,15,4,1,1,1,0,0,0,4
EL_710401,Γόρτυνας,5787,3599,39,32,2375,810,52,80,86,60,7,0,20,7,5,4,1,5,7,1,1,3,0,0,1,1,1,0,0,1
EL_710803,Μαλίων,4545,2911,35,28,1716,666,93,55,93,120,12,11,22,13,11,8,3,5,6,2,5,3,1,0,1,0,0,0,0,2
EL_710804,Χερσονήσου,5713,3776,55,29,2093,889,161,113,111,194,20,9,20,11,23,14,2,13,7,1,0,2,0,2,2,1,0,0,0,4
EL_710801,Γουβών,5674,3728,42,28,1938,1044,127,112,148,147,33,6,20,27,18,2,3,12,2,1,4,5,2,2,1,1,2,0,0,1
EL_710701,Μοιρών,10329,6451,70,56,4282,1266,140,197,152,136,24,12,19,34,14,8,4,6,4,4,3,12,4,0,0,1,1,0,0,2
EL_200202,Αχέροντα,3051,1550,11,13,726,570,46,79,39,14,7,3,7,4,6,2,9,3,0,3,1,0,2,1,1,2,1,0,0,0
EL_200103,Παραποτάμου,2216,1204,13,8,503,437,73,55,34,17,11,6,4,9,1,2,7,4,7,3,3,0,0,0,0,4,3,0,0,0
EL_200105,Συβότων,4156,2120,22,16,871,810,126,76,50,57,26,8,8,10,2,5,5,9,6,4,4,2,0,0,0,2,1,0,0,0
EL_200101,Ηγουμενίτσης,13272,7344,85,84,2748,2475,462,417,343,242,108,40,52,51,56,24,27,46,15,11,15,6,2,4,5,3,8,0,0,15
EL_200104,Πέρδικας,2380,1190,6,5,474,466,30,78,30,36,16,7,7,7,8,3,6,3,2,0,2,0,0,0,0,4,0,0,0,0
EL_200301,Φιλιατών,12271,5209,54,40,2006,1975,272,271,171,107,110,21,26,29,13,21,22,25,13,3,12,5,3,1,0,2,7,0,0,0
EL_200102,Μαργαριτίου,4622,2184,22,15,924,870,120,75,51,45,15,3,2,6,3,7,5,6,2,1,2,2,1,5,1,1,0,0,0,0
EL_200302,Σαγιάδας,2478,1360,9,13,584,447,56,130,40,18,18,3,3,10,3,2,4,10,3,5,0,1,1,0,0,0,0,0,0,0
EL_200201,Παραμυθιάς,12014,6097,74,57,2412,2131,275,403,220,153,57,19,30,43,23,11,63,38,19,10,22,6,10,7,4,3,7,0,0,0
EL_200203,Σουλίου,1181,632,3,11,206,276,29,40,16,9,23,2,2,1,1,2,1,5,2,0,1,0,1,1,0,0,0,0,0,0
EL_180301,Αγίου Δημητρίου (Ηπειρου),8857,4475,75,55,1700,1702,216,193,161,99,97,15,19,21,23,11,10,18,7,6,17,3,5,4,5,4,1,0,1,7
EL_180503,Ευρυμενών (Ηπειρου),2238,1109,16,12,468,282,49,119,71,28,28,1,5,7,4,2,5,5,0,1,2,0,2,1,0,1,0,0,0,0
EL_180103,Μπιζανίου,4441,2784,51,32,1047,902,115,206,188,80,25,23,11,14,27,6,8,19,6,2,10,1,3,0,0,3,3,0,0,2
EL_180602,Αετομηλίτσης,309,109,0,0,37,48,2,4,9,2,0,0,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EL_180504,Ζίτσας,2910,1617,19,20,559,347,43,412,57,38,20,10,6,6,8,5,13,34,3,5,2,2,4,1,2,0,1,0,0,0
EL_180104,Νήσου Ιωαννίνων,605,353,6,4,133,113,10,30,13,13,8,1,6,1,10,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0
EL_180102,Ανατολής,5330,3451,53,31,1261,1267,158,211,148,100,67,30,24,18,29,9,8,15,7,3,3,2,1,0,1,4,0,0,0,1
EL_180101,Ιωαννιτών,40546,23610,376,328,7535,7961,1341,1895,1618,910,284,187,137,147,315,67,76,231,62,18,32,16,18,8,8,11,16,1,0,12
EL_180105,Παμβώτιδος,10807,6544,117,114,2623,2199,265,375,247,185,114,31,37,38,34,15,28,29,13,9,28,6,15,5,2,6,5,2,0,2
EL_180402,Ανατολικού Ζαγορίου,3273,1622,19,16,577,723,72,55,38,37,42,4,3,8,8,0,4,3,5,0,3,0,0,0,1,1,1,0,0,2
EL_180203,Καλαριτών,696,217,0,4,80,74,8,38,1,4,2,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
EL_180404,Παπίγκου,318,176,1,4,48,70,20,3,9,7,1,2,0,3,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0
EL_180802,Άνω Καλαμά,3677,1907,27,11,717,597,59,248,98,52,31,5,5,5,5,3,6,7,9,5,1,2,4,1,0,4,1,0,3,1
EL_180801,Καλπακίου,3001,1543,14,16,587,548,52,165,76,25,17,5,6,8,4,2,3,4,5,1,1,2,1,0,1,0,0,0,0,0
EL_180501,Πασαρώνος,8365,5201,86,59,1912,1428,182,859,257,116,76,26,20,34,22,15,25,25,10,10,14,6,8,4,1,3,2,1,0,0
EL_180803,Άνω Πωγωνίου,4256,1452,18,8,477,596,66,97,76,35,25,5,3,1,6,7,2,15,1,5,5,0,2,0,0,0,0,0,0,2
EL_180204,Κατσανοχωρίων,3253,1888,27,20,876,505,55,145,84,37,63,5,9,7,8,7,8,17,2,5,0,1,3,1,1,0,1,0,0,1
EL_180106,Περάματος (Ηπειρου),5085,3118,72,38,1156,1001,135,357,123,82,26,18,13,28,20,7,7,11,7,3,2,3,4,0,0,3,1,0,0,1
EL_180202,Βαθυπέδου,300,167,1,1,86,33,5,24,3,1,5,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL_180401,Κεντρικού Ζαγορίου,2673,1428,14,12,492,515,54,112,101,50,28,5,5,4,6,4,4,12,6,0,2,0,0,0,1,0,0,0,0,1
EL_180201,Πραμάντων,2802,1365,14,6,563,395,27,168,85,30,25,4,2,5,3,0,4,13,4,5,3,1,4,2,0,1,1,0,0,0
EL_180403,Βοβούσης,352,195,1,3,53,95,3,6,10,7,1,1,3,1,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
EL_180601,Κόνιτσας,8585,3898,59,45,1393,1494,209,224,173,90,46,39,18,24,28,8,9,11,3,3,9,2,1,2,0,2,1,4,0,1
EL_180806,Πωγωνιανής,641,292,8,3,101,110,8,14,20,7,3,2,2,3,1,1,1,3,0,0,0,0,1,1,0,0,1,0,0,2
EL_180804,Δελβινακίου,5421,1686,17,13,654,599,80,156,52,38,16,9,3,9,8,6,2,7,3,3,2,1,3,0,0,4,1,0,0,0
EL_180805,Λάβδανης,253,90,0,0,24,37,3,16,4,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
EL_180304,Σελλών,3978,1815,18,25,680,685,111,88,61,48,28,4,9,9,6,6,7,6,4,1,8,1,3,2,1,4,0,0,0,0
EL_180303,Λάκκας Σουλίου,8656,2199,23,18,742,1044,120,46,44,53,30,6,5,7,8,6,3,20,4,2,7,2,2,2,1,3,1,0,0,0
EL_180604,Μαστοροχωρίων,4276,1434,21,16,522,382,51,241,81,33,20,12,3,10,8,1,3,9,4,2,3,1,5,1,0,1,2,0,0,2
EL_180206,Σιράκου,1259,486,8,6,243,137,11,20,28,12,5,0,2,3,3,1,0,5,0,0,1,0,0,0,0,0,0,0,0,1
EL_180603,Διστράτου,651,335,3,3,95,122,28,56,10,3,2,5,0,3,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
EL_180205,Ματσουκίου,572,267,1,3,91,101,8,27,9,9,5,1,2,2,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1
EL_180207,Τζουμέρκων,2550,1517,31,22,725,381,60,98,64,42,35,4,6,10,7,2,11,4,1,6,2,0,3,0,1,0,2,0,0,0
EL_180302,Δωδώνης,3239,1648,17,20,567,667,81,94,53,49,33,6,9,14,5,4,5,4,7,2,4,2,0,0,0,4,0,0,0,1
EL_180701,Μετσόβου,4840,3047,66,45,739,1414,208,196,108,75,17,37,13,25,22,5,14,12,11,2,7,3,3,5,1,14,2,0,0,3
EL_180405,Τύμφης,2328,1381,12,12,436,642,59,67,53,20,18,11,5,8,6,3,1,10,3,4,3,0,3,0,0,4,1,0,0,0
EL_180702,Εγνατίας (Ηπειρου),4624,2572,39,24,1123,853,128,130,91,57,18,14,15,12,6,4,9,13,7,5,8,3,9,0,0,1,0,1,0,2
EL_180703,Μηλέας,907,492,17,8,165,193,15,41,13,7,8,1,2,3,0,0,1,10,1,0,3,0,2,0,1,0,0,0,0,1
EL_180605,Φούρκας,281,113,0,1,21,67,7,6,5,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL_180502,Εκάλης (Ηπειρου),2329,1406,12,22,562,480,56,100,52,32,48,5,4,5,6,1,1,3,2,5,4,2,2,0,0,1,1,0,0,0
EL_180505,Μολοσσών,4725,2033,26,13,808,586,101,213,76,41,52,14,9,13,7,2,36,12,6,4,1,0,5,3,0,1,1,0,0,3
EL_320202,Αγίου Γεωργίου (Ιονιων Νησων),5410,2623,36,26,1030,712,132,267,134,72,72,9,23,20,8,7,10,13,12,1,0,27,3,1,0,2,5,0,0,1
EL_320101,Κερκυραίων,33019,15466,199,149,5210,4358,993,1511,819,887,477,95,146,135,119,58,60,65,59,10,0,37,24,5,9,27,7,0,0,7
EL_320106,Παλαιοκαστριτών,4583,2293,30,21,861,645,115,207,112,99,78,9,26,26,8,6,10,11,5,1,1,3,3,5,3,3,2,0,0,3
