gisco_id,name,registered,turnout,invalid,blank,PPD/PSD,PS,CDS-PP,B.E.,CDU,PPM,PAN,PCTP/MRPP,PDA,PTP,E,MPT,MEP,PPV/CDC,PH,POUS,PND
PT_310501,Canhas,4155,1923,34,16,1276,185,241,29,18,3,28,10,0,24,8,17,1,0,0,0,33
PT_310502,Madalena Do Mar,612,294,3,4,145,56,42,2,7,1,2,4,0,15,2,4,0,0,0,0,7
PT_310503,Ponta Do Sol,4765,2477,47,23,1416,308,294,111,37,12,29,23,0,44,12,25,7,0,0,0,89
PT_310601,Achadas Da Cruz,263,135,1,3,84,43,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0
PT_310602,Porto Moniz,2069,1145,19,22,679,233,92,11,18,4,8,10,0,18,2,9,2,0,0,0,18
PT_310603,Ribeira Da Janela,371,170,5,0,109,40,8,0,0,1,0,1,0,1,1,0,2,0,0,0,2
PT_310604,Seixal,818,468,5,7,278,115,22,8,2,2,7,0,0,7,2,5,1,0,0,0,7
PT_320101,Porto Santo,5570,2874,56,53,1598,535,308,69,48,6,35,37,0,41,6,30,9,0,0,0,43
PT_310701,Campanário,4493,2458,76,34,1559,187,246,56,51,14,30,33,0,62,8,54,4,0,0,0,44
PT_310702,Ribeira Brava,7004,3573,91,35,2089,358,466,107,63,12,49,47,0,91,23,47,9,0,0,0,86
PT_310703,Serra De Água,1220,670,21,4,366,81,107,17,14,5,6,9,0,8,2,19,2,0,0,0,9
PT_310704,Tábua,1194,567,15,9,343,57,49,13,17,4,7,13,0,17,3,8,0,0,0,0,12
PT_310802,Camacha,6750,4170,114,74,2033,514,555,185,120,17,103,62,0,99,20,111,14,0,0,0,149
PT_310803,Caniço,17707,10718,212,170,4646,1460,1821,634,382,52,282,166,0,230,43,202,49,0,0,0,369
PT_310804,Gaula,3625,2118,39,38,1055,310,283,71,60,5,39,30,0,82,5,45,6,0,0,0,50
PT_310805,Santa Cruz,6885,3582,76,42,1499,722,457,161,112,19,60,53,0,181,19,50,11,0,0,0,120
PT_310806,Santo António Da Serra,901,538,11,0,300,62,78,20,11,4,10,4,0,8,4,11,0,0,0,0,15
PT_310901,Arco De São Jorge,477,280,10,1,149,50,26,3,4,2,5,4,0,15,3,2,0,0,0,0,6
PT_310902,Faial,1830,924,33,14,616,64,95,20,11,5,17,11,0,14,4,8,3,0,0,0,9
PT_310906,Ilha,363,186,1,3,130,16,15,2,2,1,1,1,0,7,1,1,1,0,0,0,4
PT_310903,Santana,3728,1913,52,14,1026,217,247,63,31,12,25,14,0,54,8,34,18,0,0,0,98
PT_310904,São Jorge,1722,950,26,8,532,93,174,20,15,4,7,7,0,13,5,18,3,0,0,0,25
PT_310905,São Roque Do Faial,715,432,15,2,267,31,49,7,15,1,4,7,0,9,4,9,4,0,0,0,8
PT_311001,Boa Ventura,1635,719,23,7,400,113,116,9,8,0,6,2,0,12,1,6,2,0,0,0,14
PT_311002,Ponta Delgada,1405,744,14,14,417,113,76,17,9,1,11,6,0,23,4,17,3,0,0,0,19
PT_311003,São Vicente,3610,1794,49,12,994,312,221,42,29,5,11,19,0,38,6,20,3,0,0,0,33
PT_120101,Alter Do Chão,2069,1176,22,23,471,284,183,51,111,0,3,18,0,2,4,2,2,0,0,0,0
PT_120102,Chancelaria,468,298,1,4,88,112,44,5,37,1,0,4,0,0,0,0,0,0,0,2,0
PT_120104,Cunheira,350,224,10,5,51,97,12,4,30,0,2,10,0,2,0,1,0,0,0,0,0
PT_120103,Seda,331,219,2,2,34,65,10,5,97,1,0,3,0,0,0,0,0,0,0,0,0
PT_120201,Assunção,1629,984,13,25,399,299,79,41,94,3,3,16,0,1,6,1,0,0,1,3,0
PT_120202,Esperança,811,433,6,10,191,149,45,6,16,0,0,4,0,0,0,1,3,0,1,1,0
PT_120203,Mosteiros,403,239,2,8,75,100,23,5,14,1,1,6,0,1,1,0,2,0,0,0,0
PT_120301,Alcôrrego,359,250,3,3,21,39,11,5,163,0,0,3,0,1,0,0,1,0,0,0,0
PT_120302,Aldeia Velha,283,210,7,6,33,31,19,5,101,0,0,4,0,2,1,0,0,0,0,1,0
PT_120303,Avis,1508,965,9,26,215,218,53,41,372,0,7,17,0,1,2,3,1,0,0,0,0
PT_120304,Benavila,759,479,7,11,99,126,15,10,202,1,0,6,0,0,0,1,0,0,0,1,0
PT_120305,Ervedal,515,355,3,6,87,72,15,10,146,1,1,7,0,0,2,1,4,0,0,0,0
PT_120306,Figueira E Barros,268,197,4,2,42,45,6,11,77,0,0,5,0,1,0,1,3,0,0,0,0
PT_120307,Maranhão,60,21,0,0,0,2,1,0,15,1,1,1,0,0,0,0,0,0,0,0,0
PT_120308,Valongo,233,197,0,4,36,49,24,4,75,1,0,3,0,0,0,0,1,0,0,0,0
PT_120401,Nossa Senhora Da Expectação,3431,1934,30,47,464,812,117,107,306,1,3,36,0,1,2,1,3,0,3,1,0
PT_120402,Nossa Senhora Da Graça Dos Degolados,522,323,2,3,41,158,15,24,72,0,4,2,0,2,0,0,0,0,0,0,0
PT_120403,São João Baptista,3639,1981,25,44,326,900,126,83,409,0,10,36,0,2,2,7,7,0,3,1,0
PT_120501,Nossa Senhora Da  Graça De Póvoa E Meadas,554,336,13,5,79,140,27,13,48,1,2,4,0,1,1,1,0,0,1,0,0
PT_120502,Santa Maria Da Devesa,1480,945,16,20,392,264,93,49,59,6,5,18,0,4,4,7,4,0,2,2,0
PT_120503,Santiago Maior,324,192,1,3,86,57,18,9,10,3,0,2,0,1,1,1,0,0,0,0,0
PT_120504,São João Baptista,677,423,11,18,155,124,48,20,23,2,5,7,0,1,2,1,6,0,0,0,0
PT_120601,Aldeia Da Mata,376,242,5,1,86,87,26,7,24,1,0,4,0,0,0,0,1,0,0,0,0
PT_120602,Crato E Mártires,1503,875,12,30,301,247,85,38,126,0,6,23,0,1,1,1,2,0,0,2,0
PT_120603,Flor Da Rosa,263,162,2,10,72,29,9,13,15,0,1,9,0,0,0,0,1,0,0,1,0
PT_120604,Gáfete,878,515,5,5,143,212,53,7,75,3,0,7,0,3,1,1,0,0,0,0,0
PT_120605,Monte Da Pedra,274,179,2,3,50,73,15,2,26,0,0,6,0,0,0,0,2,0,0,0,0
PT_120606,Vale Do Peso,225,157,4,5,47,51,11,3,27,0,0,7,0,0,0,0,0,0,0,2,0
PT_120701,"Ajuda, Salvador E Santo Ildefonso",1024,426,3,8,119,174,47,25,28,0,7,8,0,0,2,2,2,0,1,0,0
PT_120702,Alcáçova,1844,858,10,21,221,384,95,51,50,2,1,13,0,1,1,2,2,0,2,2,0
PT_120703,Assunção,7031,3747,37,104,1473,1051,616,223,145,5,32,26,0,5,6,5,11,0,6,2,0
PT_120704,Barbacena,613,341,9,4,80,141,45,8,38,2,2,8,0,0,3,0,0,0,0,1,0
PT_120705,Caia E São Pedro,3860,1575,23,38,383,696,171,108,85,6,11,25,0,6,4,8,3,0,3,5,0
PT_120706,Santa Eulália,1128,547,6,4,127,259,55,15,55,2,5,14,0,2,1,0,1,0,0,1,0
PT_120707,São Brás E São Lourenço,1499,768,15,30,203,294,96,41,41,3,10,16,0,6,1,4,5,0,2,1,0
PT_120708,São Vicente E Ventosa,698,378,17,7,59,182,31,34,34,3,3,5,0,1,0,0,1,0,0,1,0
PT_120709,Terrugem,1104,740,13,31,168,273,60,39,111,3,6,15,0,4,6,5,4,0,1,1,0
PT_120710,Vila Boim,1135,611,5,17,144,233,80,43,44,2,7,20,0,3,6,3,1,0,2,1,0
PT_120711,Vila Fernando,274,186,4,5,72,60,23,12,7,0,1,1,0,0,1,0,0,0,0,0,0
PT_120801,Cabeço De Vide,920,542,9,8,158,191,47,21,90,1,0,13,0,1,1,2,0,0,0,0,0
PT_120802,Fronteira,1897,1182,8,29,458,377,106,59,101,2,2,22,0,4,5,4,2,0,1,2,0
PT_120803,São Saturnino,275,217,4,4,71,81,15,3,35,0,0,0,0,0,1,2,1,0,0,0,0
PT_120901,Atalaia,153,116,3,6,24,40,11,8,16,0,0,4,0,0,0,0,4,0,0,0,0
PT_120902,Belver,754,486,12,10,81,286,13,23,48,0,0,5,0,3,0,1,1,0,2,1,0
PT_120903,Comenda,848,556,8,7,135,215,44,19,109,2,2,10,0,2,0,0,2,0,0,1,0
PT_120904,Gavião,1405,914,15,24,314,315,86,51,67,1,6,17,0,5,1,4,4,0,4,0,0
PT_120905,Margem,843,454,4,12,106,208,16,28,50,1,3,16,0,3,3,2,0,0,1,1,0
PT_121001,Beirã,443,271,3,4,102,104,23,10,18,1,1,3,0,0,1,1,0,0,0,0,0
PT_121002,Santa Maria De Marvão,412,254,5,8,115,89,12,10,4,1,3,2,0,0,0,3,2,0,0,0,0
PT_121003,Santo António Das Areias,1067,653,11,16,233,261,50,22,31,4,3,12,0,2,3,2,1,0,2,0,0
PT_121004,São Salvador Da Aramenha,1280,759,14,29,355,203,75,18,34,2,4,6,0,4,3,5,5,0,0,2,0
PT_121101,Assumar,582,297,5,3,68,92,19,9,85,0,0,8,0,1,0,3,3,0,0,1,0
PT_121102,Monforte,1158,741,8,13,209,232,149,28,76,1,1,15,0,7,1,0,1,0,0,0,0
PT_121103,Santo Aleixo,633,355,4,5,102,148,28,10,47,2,2,3,0,2,0,0,1,0,1,0,0
PT_121104,Vaiamonte,552,354,3,3,89,140,47,6,53,2,1,4,0,1,1,0,3,0,0,1,0
PT_121201,Alpalhão,1228,699,7,21,308,212,63,13,50,2,3,9,0,0,1,3,4,0,0,3,0
PT_121202,Amieira Do Tejo,231,157,3,2,45,51,5,2,37,0,1,4,0,2,1,2,1,0,0,1,0
PT_121203,Arez,273,164,3,2,49,67,14,7,10,2,1,2,0,0,1,2,3,0,0,1,0
PT_121204,Espírito Santo,1796,1023,12,19,417,296,127,40,83,3,2,15,0,1,0,1,4,0,3,0,0
PT_121205,Montalvão,449,260,5,6,73,89,19,7,47,1,1,8,0,1,2,0,1,0,0,0,0
PT_121206,Nossa Senhora Da Graça,1334,765,9,22,290,209,84,34,86,1,7,11,0,2,0,4,4,0,1,1,0
PT_121207,Santana,407,286,7,9,34,140,17,11,54,1,0,8,0,0,1,0,2,0,1,1,0
PT_121208,São Matias,355,195,4,2,74,62,12,5,24,1,0,8,0,1,0,1,1,0,0,0,0
PT_121209,São Simão,142,93,0,0,35,27,3,3,20,0,1,4,0,0,0,0,0,0,0,0,0
PT_121210,Tolosa,893,576,12,24,193,225,43,21,45,1,2,6,0,2,1,0,0,0,0,1,0
PT_121304,Foros De Arrão,914,516,8,7,59,137,27,30,217,2,4,16,0,1,1,1,1,0,3,2,0
PT_121301,Galveias,1223,672,10,12,226,159,58,31,153,1,3,11,0,0,1,5,2,0,0,0,0
PT_121305,Longomel,1169,684,14,9,88,293,44,48,147,1,7,21,0,1,2,4,3,0,0,2,0
PT_121302,Montargil,2144,1245,20,26,279,265,98,38,462,3,0,35,0,4,7,4,3,0,1,0,0
PT_121303,Ponte De Sor,7587,4291,50,131,1361,1225,519,237,565,9,35,82,0,15,15,13,22,0,6,6,0
PT_121307,Tramaga,1446,796,10,23,123,322,53,50,168,4,4,25,0,3,3,2,4,0,2,0,0
PT_121306,Vale De Açor,701,421,6,5,113,134,18,5,118,0,0,11,0,2,2,2,4,0,0,1,0
PT_121401,Alagoa,605,367,8,16,156,113,43,9,6,1,0,3,0,4,1,3,1,0,2,1,0
PT_121402,Alegrete,1656,867,8,27,390,295,82,20,22,0,7,7,0,3,1,1,3,0,0,1,0
PT_121403,Carreiras,526,341,2,8,181,72,52,1,17,0,4,3,0,0,0,1,0,0,0,0,0
PT_121404,Fortios,1600,963,8,22,355,297,78,47,109,3,7,20,0,4,1,2,8,0,1,1,0
PT_121405,Reguengo,577,362,3,9,172,89,38,13,19,2,3,3,0,1,1,1,3,0,3,2,0
PT_121406,Ribeira De Nisa,1123,726,5,30,303,210,92,31,31,1,6,9,0,2,0,1,3,0,2,0,0
PT_121407,São Julião,397,232,4,8,139,47,18,4,6,1,0,1,0,1,0,2,0,0,1,0,0
PT_121408,São Lourenço,4674,3007,21,75,1529,607,422,107,166,4,13,25,0,3,9,5,14,0,3,4,0
PT_121409,Sé,9117,5283,65,157,1938,1564,633,307,443,8,38,63,0,11,11,15,18,0,6,6,0
PT_121410,Urra,1721,1062,14,25,357,419,91,49,63,2,7,18,0,2,0,5,7,0,2,1,0
PT_121501,Cano,1177,700,9,13,214,234,80,24,85,2,6,19,0,2,3,7,0,0,0,2,0
PT_121502,Casa Branca,1121,658,3,14,179,186,59,20,166,2,2,21,0,0,1,0,3,0,0,2,0
PT_121503,Santo Amaro,576,398,1,7,143,153,24,7,50,1,0,6,0,2,0,0,3,0,0,1,0
PT_121504,Sousel,1658,950,11,26,416,208,88,20,149,1,2,18,0,2,3,0,2,0,4,0,0
PT_130101,Aboadela,834,401,6,5,250,73,28,22,6,1,1,1,0,4,2,0,0,2,0,0,0
PT_130102,Aboim,674,344,7,13,210,72,28,8,3,0,0,0,0,1,0,0,0,0,0,0,2
PT_130133,Amarante (São Gonçalo),5853,3309,30,84,1289,1220,231,199,171,3,17,25,3,7,5,10,7,1,5,0,2
PT_130103,Ansiães,794,313,5,4,141,113,17,1,21,0,1,3,0,4,1,2,0,0,0,0,0
PT_130104,Ataíde,943,601,8,5,287,201,53,18,9,0,4,5,0,2,2,3,2,1,1,0,0
PT_130105,Bustelo,586,322,1,2,186,97,14,8,2,3,2,1,0,1,0,1,1,0,1,1,1
PT_130106,Canadelo,223,82,4,2,44,25,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0
PT_130107,Candemil,935,345,6,2,160,118,24,3,19,2,3,1,0,4,1,1,0,0,0,0,1
PT_130108,Carneiro,286,141,7,0,57,59,10,0,3,0,0,1,0,3,1,0,0,0,0,0,0
PT_130109,Carvalho De Rei,181,82,1,2,49,19,6,1,0,0,1,1,0,2,0,0,0,0,0,0,0
PT_130110,Cepelos,1594,1031,12,13,418,405,57,52,48,2,1,5,0,2,1,4,4,1,3,0,3
PT_130111,Chapa,347,167,1,7,91,44,9,4,5,1,1,1,0,1,1,0,1,0,0,0,0
PT_130131,Figueiró (Santa Cristina),1295,656,8,11,345,199,37,7,24,0,0,7,3,6,1,1,3,1,2,0,1
PT_130132,Figueiró (Santiago),2662,1487,20,29,786,447,91,34,47,0,2,8,0,7,1,2,4,3,3,0,3
PT_130112,Fregim,2271,1266,14,21,486,550,86,45,27,3,7,7,1,2,2,3,2,1,4,2,3
PT_130113,Freixo De Baixo,1430,729,8,18,323,279,45,18,18,1,2,3,2,4,0,1,4,1,1,1,0
PT_130114,Freixo De Cima,1984,1179,9,29,628,353,95,19,19,6,6,2,0,5,0,1,3,2,0,0,2
PT_130115,Fridão,760,474,4,8,188,202,30,15,11,1,2,4,0,6,0,0,0,1,0,0,2
PT_130116,Gatão,1524,937,8,17,364,406,60,36,22,1,4,3,1,7,2,3,2,0,1,0,0
PT_130117,Gondar,1719,953,9,18,372,401,61,42,18,3,8,5,1,3,2,0,2,0,2,1,5
PT_130134,Gouveia (São Simão),721,359,7,12,199,70,27,7,11,2,4,5,1,6,0,1,0,4,3,0,0
PT_130118,Jazente,661,366,5,1,165,128,27,15,10,1,2,3,0,4,1,1,0,1,1,0,1
PT_130119,Lomba,814,476,4,6,248,154,32,20,0,0,2,5,2,1,1,0,0,0,0,0,1
PT_130120,Louredo,626,382,8,7,154,158,17,10,14,0,0,5,1,5,0,0,0,0,1,2,0
PT_130121,Lufrei,1803,1053,7,26,411,473,54,35,24,2,3,9,1,2,0,2,2,0,2,0,0
PT_130122,Madalena,1707,1064,18,24,540,289,85,50,39,1,4,5,2,1,0,0,3,0,0,0,3
PT_130123,Mancelos,3134,1729,25,47,723,670,116,42,49,1,10,16,1,11,5,1,3,3,1,0,5
PT_130124,Oliveira,788,455,6,8,164,206,26,19,7,0,3,3,0,3,3,2,1,1,1,0,2
PT_130125,Olo,427,213,8,7,99,63,14,3,6,2,3,3,0,2,1,0,0,1,1,0,0
PT_130126,Padronelo,893,492,5,10,179,227,21,19,17,0,3,2,1,4,1,1,0,1,0,0,1
PT_130127,Real,2935,1743,20,44,624,804,119,35,53,4,6,12,0,7,5,2,2,1,0,2,3
PT_130128,Rebordelo,318,164,1,4,91,40,13,2,6,0,0,0,0,3,0,0,0,0,2,1,1
PT_130129,Salvador Do Monte,1036,569,9,17,229,216,47,14,13,1,7,4,1,6,0,2,1,1,1,0,0
PT_130130,Sanche,595,315,2,8,190,70,25,8,1,0,4,0,0,2,1,1,0,0,0,0,3
PT_130135,Telões,3948,2001,20,25,1036,598,139,48,69,5,6,17,2,9,4,9,5,3,4,0,2
PT_130136,Travanca,1955,1041,16,18,446,408,68,19,19,1,5,13,3,11,2,2,1,0,3,2,4
PT_130137,Várzea,514,258,5,5,112,98,13,10,4,0,5,3,1,0,1,0,1,0,0,0,0
PT_130138,Vila Caiz,2765,1546,21,19,520,823,54,34,38,1,3,14,1,7,1,1,5,1,1,1,1
PT_130139,Vila Chã Do Marão,1041,546,11,3,279,188,28,10,10,0,1,7,0,2,2,0,2,1,1,0,1
PT_130140,Vila Garcia,725,437,6,1,258,106,29,12,12,0,3,3,0,2,0,0,2,0,0,1,2
PT_130201,Ancede,2174,1153,28,20,376,558,81,16,30,2,5,14,8,9,3,0,0,1,1,0,1
PT_130214,Baião (Santa Leocádia),564,341,4,6,149,128,33,3,7,0,1,6,2,1,0,1,0,0,0,0,0
PT_130202,Campelo,2557,1520,28,31,812,388,126,38,43,7,8,10,1,6,7,3,4,1,1,0,6
PT_130204,Frende,666,389,7,5,161,175,18,9,8,1,1,1,0,3,0,0,0,0,0,0,0
PT_130205,Gestaçô,1236,575,13,10,242,232,40,1,16,1,0,6,1,6,0,0,0,2,2,1,2
PT_130206,Gove,1785,946,17,20,457,322,53,22,31,2,2,7,1,6,1,1,2,0,1,0,1
PT_130207,Grilo,568,341,2,5,162,100,43,9,6,2,2,3,0,4,0,0,0,0,1,1,1
PT_130209,Loivos Da Ribeira,428,251,2,2,95,131,13,1,1,1,1,0,0,0,2,0,0,0,0,0,2
PT_130208,Loivos Do Monte,373,202,2,2,121,60,10,3,1,0,0,2,0,1,0,0,0,0,0,0,0
PT_130210,Mesquinhata,252,159,5,1,42,95,8,1,2,0,0,3,0,1,0,0,1,0,0,0,0
PT_130211,Ovil,779,414,5,7,208,101,44,13,15,1,3,4,1,7,1,1,0,1,0,0,2
PT_130212,Ribadouro,330,202,4,4,79,84,11,3,8,0,2,2,0,2,1,0,0,0,1,1,0
PT_130213,Santa Cruz Do Douro,1365,766,4,15,204,476,25,9,14,0,2,6,0,5,0,1,1,0,3,0,1
PT_130215,Santa Marinha Do Zêzere,2498,1284,29,27,412,627,82,21,41,1,7,12,1,11,1,0,4,3,3,0,2
PT_130203,São Tomé de Covelas,525,271,4,3,72,149,20,8,12,0,0,1,1,1,0,0,0,0,0,0,0
PT_130216,Teixeira,896,279,7,3,150,96,13,0,1,0,0,0,0,3,1,0,2,1,1,1,0
PT_130217,Teixeiró,331,182,4,3,102,58,7,1,2,0,0,2,0,1,1,0,0,0,0,0,1
PT_130218,Tresouras,403,221,3,5,90,97,13,1,8,0,0,3,0,1,0,0,0,0,0,0,0
PT_130219,Valadares,825,403,8,1,194,138,34,7,9,0,0,3,0,4,0,1,0,0,0,0,4
PT_130220,Viariz,428,177,4,4,78,72,12,0,1,0,2,2,0,2,0,0,0,0,0,0,0
PT_130301,Aião,683,378,5,3,226,101,21,6,9,1,1,0,0,2,2,0,0,0,1,0,0
PT_130302,Airães,2397,1391,21,27,659,500,68,42,37,0,4,13,2,7,3,4,1,2,0,0,1
PT_130303,Borba De Godim,2172,1285,12,25,723,307,117,29,38,1,4,6,2,5,1,1,1,2,1,5,5
PT_130304,Caramos,1755,1021,7,17,503,320,72,28,33,2,4,12,4,6,1,5,1,0,2,2,2
PT_130305,Friande,1359,918,11,22,418,279,85,24,34,2,7,16,4,2,5,3,0,3,0,0,3
PT_130306,Idães,2260,1373,12,16,430,675,77,47,63,3,4,18,2,6,0,4,3,5,2,1,5
PT_130307,Jugueiros,1192,732,10,18,290,277,37,21,41,1,2,10,1,6,1,4,5,1,1,1,5
PT_130308,Lagares,2141,1434,7,13,574,624,89,39,39,1,8,11,4,9,4,0,2,2,1,2,5
PT_130309,Lordelo,308,208,3,4,82,85,10,6,9,0,0,3,0,0,1,0,0,2,0,1,2
PT_130310,Macieira Da Lixa,1748,1033,14,17,362,424,96,29,45,1,12,10,0,6,4,5,3,1,1,1,2
PT_130320,Margaride (Santa Eulália),8106,4983,47,110,2039,1654,521,253,212,8,21,44,6,14,11,10,15,3,7,4,4
PT_130311,Moure,1067,644,7,14,275,228,53,20,20,1,3,9,1,5,2,1,0,1,1,1,2
PT_130312,Pedreira,1399,858,7,13,248,378,58,36,78,1,1,15,1,9,1,1,3,3,2,1,2
PT_130313,Penacova,976,697,7,12,169,423,30,11,19,3,0,16,0,1,0,1,2,1,1,0,1
PT_130314,Pinheiro,937,608,5,12,201,269,50,23,22,0,4,11,0,4,3,2,0,0,1,0,1
PT_130315,Pombeiro De Ribavizela,1989,1239,8,20,425,488,112,48,77,1,13,21,2,12,1,1,1,3,4,1,1
PT_130316,Rande,870,511,6,17,171,192,34,32,36,0,4,4,2,5,0,1,1,4,0,1,1
PT_130317,Refontoura,1793,1059,19,20,457,373,60,41,50,1,7,14,2,6,3,3,1,0,2,0,0
PT_130318,Regilde,1121,750,12,8,183,428,43,20,24,2,2,6,1,4,2,5,2,1,1,2,4
PT_130319,Revinhade,575,408,4,3,137,210,21,13,8,0,2,3,1,2,0,1,1,1,0,0,1
PT_130321,Santão,740,441,5,8,249,115,21,21,8,0,1,5,0,3,0,1,1,1,2,0,0
PT_130324,Sendim,1541,938,13,12,399,299,104,24,42,0,5,13,0,7,3,2,5,5,2,1,2
PT_130325,Sernande,724,458,24,2,109,246,31,16,16,1,4,3,0,1,0,0,1,2,1,0,1
PT_130326,Sousa,985,585,7,10,190,280,35,23,11,1,3,6,1,9,1,1,2,1,0,0,4
PT_130327,Torrados,2120,1259,13,17,424,578,72,55,52,2,6,14,3,5,4,3,3,1,2,0,5
PT_130328,Unhão,799,452,4,10,204,147,36,15,17,1,5,5,0,5,0,0,3,0,0,0,0
PT_130329,Várzea,2303,1312,12,25,520,486,106,52,59,1,5,19,1,7,1,6,3,2,0,1,6
PT_130330,Varziela,1732,1012,11,24,389,390,79,49,35,1,5,4,2,9,3,4,1,1,0,0,5
PT_130331,Vila Cova Da Lixa,3208,1840,24,35,936,569,146,31,43,2,10,10,4,9,4,2,3,3,2,3,4
PT_130332,Vila Fria,558,377,0,8,145,152,37,12,11,1,2,1,0,1,0,1,1,2,2,0,1
PT_130333,Vila Verde,728,440,4,13,207,143,39,12,9,2,2,2,0,2,0,0,2,1,0,0,2
PT_130323,Vizela (São Jorge),551,373,1,10,126,160,19,19,19,0,4,2,1,5,1,1,0,1,0,0,4
PT_130412,Baguim Do Monte,11840,7515,125,214,2744,2371,753,429,550,12,71,89,19,31,13,31,31,8,9,3,12
PT_130401,Covelo,1487,1018,14,41,356,364,84,44,65,1,10,14,2,3,8,5,2,2,2,0,1
PT_130402,Fânzeres,18116,11168,168,266,3687,3660,980,797,1126,15,97,171,28,30,23,40,25,16,11,5,23
PT_130403,Foz Do Sousa,5471,3521,56,116,1458,1129,294,128,206,11,31,39,2,7,8,6,8,9,3,4,6
PT_130409,Gondomar (São Cosme),22753,14841,249,468,5985,4037,1535,885,1039,39,175,161,55,37,15,39,47,23,23,11,18
PT_130404,Jovim,6051,3644,63,85,1366,1264,264,200,249,7,36,34,6,21,6,16,8,4,3,7,5
PT_130405,Lomba,1515,770,15,12,283,286,51,38,38,3,7,18,1,6,3,3,1,3,1,1,0
PT_130406,Medas,1918,1321,15,34,459,524,82,41,105,4,15,22,2,5,2,1,0,4,2,1,3
PT_130407,Melres,3231,2084,42,62,701,823,174,67,125,4,16,24,7,4,4,4,13,5,5,1,3
PT_130408,Rio Tinto,42480,26877,329,740,9657,8385,2486,1782,2396,40,323,290,58,78,48,56,88,22,43,17,39
PT_130410,São Pedro Da Cova,14831,8182,133,194,2124,2877,539,408,1557,10,48,151,18,23,18,26,16,10,12,5,13
PT_130411,Valbom,12681,8303,129,240,2593,2850,673,579,853,16,93,128,16,23,14,23,26,6,12,13,16
PT_130501,Alvarenga,389,256,1,2,125,80,26,2,10,0,3,2,1,1,0,0,0,0,2,1,0
PT_130502,Aveleda,1526,874,21,18,367,335,43,15,43,4,2,13,0,5,1,3,2,1,0,0,1
PT_130521,Barrosas (Santo Estêvão),744,503,9,3,141,266,20,26,22,0,4,3,0,4,0,1,0,0,1,0,3
PT_130503,Boim,2296,1483,18,27,518,620,96,62,73,3,11,25,4,7,1,6,4,3,2,2,1
PT_130504,Caíde De Rei,2327,1314,25,27,481,530,94,42,73,0,5,17,3,4,0,4,3,3,2,1,0
PT_130505,Casais,1183,767,2,15,375,278,54,13,12,0,5,5,1,3,0,0,0,0,1,0,3
PT_130506,Cernadelo,818,481,10,4,184,201,25,12,21,2,1,6,1,4,0,2,2,1,0,1,4
PT_130507,Covas,626,435,2,3,210,164,24,4,11,1,1,4,0,2,1,0,0,6,1,0,1
PT_130508,Cristelos,2447,1460,15,35,670,489,108,62,44,1,7,12,3,5,0,2,1,1,2,2,1
PT_130509,Figueiras,1065,668,13,10,308,231,45,13,19,1,2,8,2,4,3,3,1,0,1,1,3
PT_130510,Lodares,1603,1062,11,23,429,375,114,33,38,1,4,12,2,5,3,2,2,4,0,2,2
PT_130520,Lousada (Santa Margarida),310,190,2,1,81,70,20,4,6,0,0,2,0,0,1,0,0,0,1,0,2
PT_130522,Lousada (São Miguel),751,425,7,6,178,143,46,15,14,1,3,2,1,4,1,0,1,1,1,0,1
PT_130511,Lustosa,3857,2266,19,26,809,966,185,63,113,4,7,22,3,19,8,4,3,2,3,1,9
PT_130512,Macieira,1276,709,8,8,258,342,34,18,24,2,1,3,1,0,3,1,2,1,1,1,1
PT_130513,Meinedo,3468,2340,33,41,759,1015,150,76,156,5,10,44,7,13,4,8,11,3,1,1,3
PT_130514,Nespereira,1764,1148,11,25,491,446,72,40,29,1,9,8,3,3,3,3,2,0,1,0,1
PT_130515,Nevogilde,2067,1271,11,11,660,442,77,14,31,1,3,5,1,6,3,0,1,3,1,1,0
PT_130516,Nogueira,1082,734,7,23,325,239,75,28,18,0,2,7,0,4,0,1,1,2,0,1,1
PT_130517,Ordem,985,616,2,16,288,219,47,11,14,1,1,6,2,3,1,2,0,1,0,1,1
PT_130518,Pias,997,652,10,15,218,273,48,21,29,2,6,10,4,4,2,4,0,1,4,0,1
PT_130523,Silvares,2315,1487,10,30,729,421,146,45,42,7,13,14,4,5,1,3,9,2,2,0,4
PT_130524,Sousela,1486,930,10,22,445,341,41,25,27,0,2,4,0,6,0,3,2,0,0,0,2
PT_130525,Torno,2281,1304,14,24,569,444,110,38,54,0,9,10,3,11,3,2,7,3,0,1,2
PT_130526,Vilar Do Torno E Alentém,1211,695,4,13,227,343,37,13,29,0,4,6,2,3,2,2,4,4,0,1,1
PT_130601,Águas Santas,21477,14217,197,390,5079,4582,1353,970,1043,29,151,145,30,60,32,33,45,18,23,5,32
PT_130611,Avioso (Santa Maria),3631,2481,25,78,1130,609,306,152,94,3,23,23,4,3,2,6,11,0,6,3,3
PT_130612,Avioso (São Pedro),2877,2031,22,72,901,531,228,111,96,0,19,10,7,13,5,3,6,1,2,1,3
PT_130602,Barca,2470,1557,18,44,595,579,138,69,64,3,10,10,3,8,0,4,3,2,3,0,4
PT_130603,Folgosa,2858,1926,45,49,830,549,183,83,94,5,21,19,4,10,3,5,13,4,3,1,5
