gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD-CDS-PP-PPM,CH,B.E.,IL,ADN,PAN,R.I.R.,L,CDU,E,MAS,MPT,PCTP/MRPP,Volt,PPD/PSD,CDS-PP,JPP,PTP,A,NC,PPD/PSD-CDS-PP,PPM
PT_430113,Santa Bárbara,1256,521,2,24,232,186,29,19,18,1,2,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0
PT_430114,São Bartolomeu De Regatos,1804,784,11,32,319,276,52,29,32,5,7,3,9,6,0,0,1,2,0,0,0,0,0,0,0,0,0
PT_430115,São Bento,1793,878,6,18,431,280,37,41,34,5,3,2,9,6,0,1,1,3,1,0,0,0,0,0,0,0,0
PT_430116,São Mateus Da Calheta,3566,1366,13,31,599,463,65,66,57,4,13,4,7,32,1,1,3,5,2,0,0,0,0,0,0,0,0
PT_430117,Serreta,349,148,0,1,75,57,5,4,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PT_430118,Terra Chã,2629,1044,8,22,472,342,60,38,46,4,16,1,8,18,0,1,1,4,3,0,0,0,0,0,0,0,0
PT_430119,Vila De São Sebastião,2065,842,3,16,377,316,46,19,36,4,5,1,6,7,0,0,1,5,0,0,0,0,0,0,0,0,0
PT_450101,Calheta,1335,490,2,11,236,165,18,20,12,7,4,0,4,8,1,0,0,0,2,0,0,0,0,0,0,0,0
PT_450102,Norte Pequeno,213,110,3,0,35,61,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_450103,Ribeira Seca,1020,399,6,11,163,168,10,13,7,5,7,0,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0
PT_450104,Santo Antão,712,248,6,10,89,112,3,11,5,3,3,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
PT_450105,Topo (Nossa Senhora Do Rosário),456,209,4,8,88,86,11,5,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
PT_490101,Corvo,348,232,0,1,127,71,9,6,1,1,1,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_470101,Capelo,473,223,1,7,88,95,9,4,2,0,3,0,2,11,0,0,0,1,0,0,0,0,0,0,0,0,0
PT_470102,Castelo Branco,1122,455,1,21,186,177,21,14,12,3,3,3,3,7,0,0,2,2,0,0,0,0,0,0,0,0,0
PT_470103,Cedros,756,349,3,15,93,199,7,10,3,5,4,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0
PT_470104,Feteira,1540,588,1,18,290,188,26,22,12,1,7,0,3,17,1,0,0,2,0,0,0,0,0,0,0,0,0
PT_470105,Flamengos,1386,622,4,17,263,257,22,16,16,3,5,2,4,12,0,0,0,1,0,0,0,0,0,0,0,0,0
PT_470106,Horta (Angústias),2131,951,8,32,356,351,29,52,35,5,17,3,12,44,0,1,1,3,2,0,0,0,0,0,0,0,0
PT_470107,Horta (Conceição),1049,466,1,8,180,189,17,18,14,3,8,1,4,20,0,2,1,0,0,0,0,0,0,0,0,0,0
PT_470108,Horta (Matriz),2239,1061,4,27,397,414,34,52,39,8,10,1,18,46,1,2,2,5,1,0,0,0,0,0,0,0,0
PT_470109,Pedro Miguel,617,244,2,8,98,97,8,9,6,1,1,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_470110,Praia Do Almoxarife,737,415,3,22,163,140,23,22,7,7,2,2,3,19,0,0,0,2,0,0,0,0,0,0,0,0,0
PT_470111,Praia Do Norte,221,134,0,6,44,65,4,2,0,1,4,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0
PT_470112,Ribeirinha,381,154,1,10,46,74,5,4,3,1,2,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0
PT_470113,Salão,343,155,1,4,43,82,10,5,4,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_420101,Água De Pau,2773,700,9,5,379,163,86,10,24,3,5,1,3,4,0,3,2,2,1,0,0,0,0,0,0,0,0
PT_420102,Cabouco,1718,573,8,10,303,125,43,24,27,2,13,2,5,3,0,3,1,4,0,0,0,0,0,0,0,0,0
PT_420103,Lagoa (Nossa Senhora Do Rosário),4835,1845,22,44,827,498,124,105,115,8,32,5,22,21,0,2,3,15,2,0,0,0,0,0,0,0,0
PT_420104,Lagoa (Santa Cruz),3225,935,11,11,494,208,68,43,50,2,17,2,6,11,1,0,1,10,0,0,0,0,0,0,0,0,0
PT_420105,Ribeira Chã,382,142,1,8,65,37,23,1,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
PT_480101,Fajã Grande,203,98,0,7,52,24,6,2,3,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
PT_480102,Fajãzinha,69,44,1,4,21,9,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
PT_480103,Fazenda,220,103,1,8,37,39,5,5,1,1,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0
PT_480104,Lajedo,83,36,1,1,17,14,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
PT_480105,Lajes Das Flores,504,204,2,11,70,73,13,9,5,2,3,4,2,6,2,0,0,2,0,0,0,0,0,0,0,0,0
PT_480106,Lomba,157,92,1,2,48,26,3,3,2,0,1,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0
PT_480107,Mosteiro,23,10,0,1,5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PT_460101,Calheta De Nesquim,340,130,2,10,52,48,6,2,3,2,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
PT_460102,Lajes Do Pico,1639,688,3,36,329,222,21,20,21,3,10,1,5,12,1,0,0,4,0,0,0,0,0,0,0,0,0
PT_460103,Piedade,785,330,5,3,150,149,9,4,2,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_460104,Ribeiras,837,359,2,9,180,136,9,6,5,0,1,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_460105,Ribeirinha,384,208,3,10,122,62,2,2,1,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0
PT_460106,São João,438,228,4,10,93,90,14,9,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_460201,Bandeiras,658,228,3,7,109,76,18,8,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_460202,Candelária,793,357,1,13,173,113,19,7,9,2,7,0,3,4,0,1,1,4,0,0,0,0,0,0,0,0,0
PT_460203,Criação Velha,799,319,3,31,129,128,11,1,3,2,0,1,5,3,0,0,1,1,0,0,0,0,0,0,0,0,0
PT_460204,Madalena,2577,976,9,35,395,401,39,19,33,5,12,1,7,12,0,1,0,5,2,0,0,0,0,0,0,0,0
PT_460205,São Caetano,492,224,2,6,80,115,2,3,3,4,1,2,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0
PT_460206,São Mateus,663,308,2,13,131,124,11,4,15,1,3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
PT_420201,Achada,461,176,9,7,82,57,4,3,4,1,1,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
PT_420202,Achadinha,493,133,4,5,62,35,15,3,3,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0
PT_420208,Algarvia,248,94,4,1,40,38,5,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_420203,Lomba Da Fazenda,876,348,12,9,134,142,18,11,5,1,2,2,0,6,2,0,1,3,0,0,0,0,0,0,0,0,0
PT_420204,Nordeste,1186,461,6,9,159,192,40,19,12,3,7,2,2,7,0,1,1,1,0,0,0,0,0,0,0,0,0
PT_420206,Salga,503,134,4,6,71,34,12,3,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_420207,Santana,399,205,3,7,101,64,13,5,6,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
PT_420209,Santo António de Nordestinho,295,121,1,2,54,49,4,4,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
PT_420210,São Pedro de Nordestinho,288,116,3,0,64,33,6,1,3,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0
PT_420323,Ajuda da Bretanha,676,182,2,5,77,66,10,8,3,0,4,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0
PT_420301,Arrifes,6719,1750,19,39,825,428,169,90,90,10,27,7,13,15,1,2,2,13,0,0,0,0,0,0,0,0,0
PT_420303,Candelária,959,250,2,11,94,76,27,10,11,1,7,2,1,5,1,0,1,1,0,0,0,0,0,0,0,0,0
PT_420304,Capelas,3760,1187,8,26,566,339,71,56,59,6,10,4,10,17,1,0,4,10,0,0,0,0,0,0,0,0,0
PT_420305,Covoada,1152,305,2,5,147,81,31,15,6,4,3,0,3,2,1,0,1,1,3,0,0,0,0,0,0,0,0
PT_420306,Fajã De Baixo,4723,2004,18,37,745,665,124,102,151,22,50,6,38,33,0,2,4,7,0,0,0,0,0,0,0,0,0
PT_420307,Fajã De Cima,3077,938,9,17,436,244,65,52,48,10,25,3,14,13,0,0,1,1,0,0,0,0,0,0,0,0,0
PT_420308,Fenais Da Luz,1968,605,10,7,223,188,68,44,26,2,16,0,8,9,0,1,0,2,1,0,0,0,0,0,0,0,0
PT_420309,Feteiras,1428,319,6,12,189,63,19,15,4,0,4,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0
PT_420310,Ginetes,1101,337,3,4,165,87,40,8,10,4,7,0,2,4,0,1,0,2,0,0,0,0,0,0,0,0,0
PT_420311,Mosteiros,1048,273,3,7,116,102,16,7,4,2,1,0,1,10,0,0,1,3,0,0,0,0,0,0,0,0,0
PT_420324,Pilar da Bretanha,601,193,5,7,84,51,24,12,4,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PT_420313,Ponta Delgada (São José),5771,2394,16,51,839,884,124,130,174,22,45,7,43,43,1,2,3,7,3,0,0,0,0,0,0,0,0
PT_420314,Ponta Delgada (São Pedro),7509,3080,26,42,1066,1110,174,203,219,25,75,5,59,50,5,2,6,9,4,0,0,0,0,0,0,0,0
PT_420312,Ponta Delgada (São Sebastião),4243,1857,18,29,590,691,112,113,152,17,37,5,40,41,2,1,2,5,2,0,0,0,0,0,0,0,0
PT_420315,Relva,2712,1029,14,27,365,333,72,65,77,14,28,2,12,16,0,1,1,2,0,0,0,0,0,0,0,0,0
PT_420316,Remédios,823,241,5,9,132,31,30,13,8,0,3,1,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0
PT_420317,Rosto Do Cão (Livramento),4164,1624,20,36,557,583,111,113,103,5,28,7,37,14,1,0,7,1,1,0,0,0,0,0,0,0,0
PT_420318,Rosto Do Cão (São Roque),4495,1376,19,34,558,399,95,81,101,6,29,4,17,18,2,3,2,8,0,0,0,0,0,0,0,0,0
PT_420319,Santa Bárbara,760,243,3,8,149,42,16,8,5,0,4,1,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0
PT_420325,Santa Clara,2899,1093,8,18,456,328,61,69,61,8,31,2,9,29,0,1,5,4,3,0,0,0,0,0,0,0,0
PT_420320,Santo António,1639,480,6,11,223,158,28,19,14,2,3,0,3,9,0,1,2,1,0,0,0,0,0,0,0,0,0
PT_420321,São Vicente Ferreira,2253,832,11,15,305,295,66,43,51,8,13,1,4,14,0,1,0,3,2,0,0,0,0,0,0,0,0
PT_420322,Sete Cidades,657,197,1,3,136,33,9,4,4,0,0,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0
PT_420401,Água Retorta,426,167,3,6,104,33,9,1,1,0,3,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0
PT_420402,Faial Da Terra,411,124,5,2,67,30,11,3,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
PT_420403,Furnas,1529,446,15,5,225,91,43,17,18,3,10,3,2,7,0,1,3,3,0,0,0,0,0,0,0,0,0
PT_420404,Nossa Senhora Dos Remédios,1151,371,4,14,162,126,32,17,6,0,3,0,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0
PT_420405,Povoação,2021,718,4,28,355,208,49,24,24,2,10,2,4,3,0,0,1,3,1,0,0,0,0,0,0,0,0
PT_420406,Ribeira Quente,829,228,0,5,141,39,12,16,4,0,5,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
PT_420501,Calheta,791,250,1,19,94,78,25,15,7,0,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_420502,Fenais Da Ajuda,929,226,1,3,87,79,35,5,3,1,3,0,2,4,1,0,1,0,1,0,0,0,0,0,0,0,0
PT_420503,Lomba Da Maia,1048,311,7,8,129,100,25,19,11,0,1,0,1,6,0,0,0,2,2,0,0,0,0,0,0,0,0
PT_420504,Lomba De São Pedro,329,84,2,1,41,27,3,3,1,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
PT_420505,Maia,1744,575,8,17,271,156,63,23,14,2,6,1,4,5,0,0,0,5,0,0,0,0,0,0,0,0,0
PT_420506,Pico Da Pedra,2742,978,13,15,385,307,75,62,60,6,16,0,13,17,1,1,1,5,1,0,0,0,0,0,0,0,0
PT_420507,Porto Formoso,1118,266,4,9,136,65,27,11,5,0,4,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
PT_420508,Rabo De Peixe,7473,1160,9,24,427,420,95,89,39,3,17,4,10,12,0,4,4,3,0,0,0,0,0,0,0,0,0
PT_420509,Ribeira Grande (Conceição),2324,855,5,16,361,256,58,73,25,7,25,1,8,18,0,1,0,1,0,0,0,0,0,0,0,0,0
PT_420510,Ribeira Grande (Matriz),3527,931,15,16,381,296,67,60,46,6,15,1,2,15,0,1,5,3,2,0,0,0,0,0,0,0,0
PT_420511,Ribeira Seca,2639,718,14,13,278,272,50,30,26,3,8,1,8,8,0,0,2,4,1,0,0,0,0,0,0,0,0
PT_420512,Ribeirinha,2277,480,7,9,208,150,37,32,10,3,7,0,4,4,0,2,1,5,1,0,0,0,0,0,0,0,0
PT_420513,Santa Bárbara,1146,374,18,9,192,66,33,19,11,2,10,3,2,5,0,0,1,3,0,0,0,0,0,0,0,0,0
PT_420514,São Brás,575,188,2,3,75,72,20,8,4,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
PT_440101,Guadalupe,989,438,3,11,153,232,16,7,6,3,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_440102,Luz,629,261,5,9,146,69,4,2,11,4,6,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PT_440104,Santa Cruz Da Graciosa,1605,717,5,15,355,253,22,22,21,3,4,2,3,6,1,2,3,0,0,0,0,0,0,0,0,0,0
PT_440103,São Mateus,706,372,5,13,184,131,12,8,5,1,1,2,1,6,1,1,0,1,0,0,0,0,0,0,0,0,0
PT_480201,Caveira,73,35,1,4,22,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_480202,Cedros,107,51,0,1,32,7,3,3,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
PT_480203,Ponta Delgada,295,125,3,6,55,37,13,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
PT_480204,Santa Cruz Das Flores,1349,563,5,16,280,138,36,21,20,6,6,4,6,17,3,0,2,3,0,0,0,0,0,0,0,0,0
PT_460301,Prainha,534,225,1,12,121,70,10,4,1,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
PT_460302,Santa Luzia,475,165,1,6,77,59,5,8,2,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PT_460303,Santo Amaro,276,151,0,5,70,55,4,9,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_460304,Santo António,712,277,2,9,145,82,12,7,9,1,5,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
PT_460305,São Roque Do Pico,1262,538,6,18,200,220,30,20,20,4,4,1,5,7,0,0,1,1,1,0,0,0,0,0,0,0,0
PT_450201,Manadas (Santa Bárbara),353,132,2,6,43,62,7,0,5,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
PT_450202,Norte Grande (Neves),531,211,0,0,78,101,7,4,7,4,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_450203,Rosais,697,261,12,3,115,97,15,5,4,4,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0
PT_450204,Santo Amaro,804,317,0,8,133,126,11,10,9,4,3,0,1,8,0,0,1,3,0,0,0,0,0,0,0,0,0
PT_450205,Urzelina (São Mateus),834,365,5,8,137,151,19,7,13,3,3,0,4,13,0,0,0,1,1,0,0,0,0,0,0,0,0
PT_450206,Velas (São Jorge),1755,714,6,18,320,242,29,31,26,4,8,2,8,14,1,0,3,1,1,0,0,0,0,0,0,0,0
PT_430201,Agualva,1265,544,3,8,250,218,26,9,13,3,4,1,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0
PT_430202,Biscoitos,1495,522,13,12,202,207,33,13,21,3,3,0,7,5,0,0,2,1,0,0,0,0,0,0,0,0,0
PT_430203,Cabo Da Praia,682,364,7,6,132,153,33,8,14,3,2,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
PT_430204,Fonte Do Bastardo,1095,431,2,9,175,191,19,5,16,1,3,1,2,5,0,0,1,1,0,0,0,0,0,0,0,0,0
PT_430205,Fontinhas,1443,635,2,20,270,250,30,18,21,2,8,0,5,3,0,0,0,6,0,0,0,0,0,0,0,0,0
PT_430206,Lajes,3147,1186,12,35,492,452,68,26,48,6,16,4,6,12,1,2,2,4,0,0,0,0,0,0,0,0,0
PT_430211,Porto Martins,1097,524,1,18,172,223,18,22,45,5,7,0,2,6,1,1,1,2,0,0,0,0,0,0,0,0,0
PT_430207,Praia Da Vitória (Santa Cruz),6274,2155,18,54,944,748,119,84,90,13,21,5,20,24,1,3,1,6,4,0,0,0,0,0,0,0,0
PT_430208,Quatro Ribeiras,371,181,2,4,92,60,10,4,4,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
PT_430209,São Brás,987,423,8,9,195,135,36,12,6,1,7,0,1,7,0,1,0,4,1,0,0,0,0,0,0,0,0
PT_430210,Vila Nova,1546,613,0,13,307,225,28,15,8,2,1,1,3,6,0,1,1,1,1,0,0,0,0,0,0,0,0
PT_410101,Almagreira,566,180,2,5,101,49,6,6,4,1,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
PT_410102,Santa Bárbara,451,126,1,3,69,30,5,5,4,1,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
PT_410103,Santo Espírito,697,202,4,9,117,45,11,7,3,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0
PT_410104,São Pedro,711,259,2,12,141,41,12,19,8,4,0,4,6,8,1,1,0,0,0,0,0,0,0,0,0,0,0
PT_410105,Vila Do Porto,2926,1129,10,38,570,288,55,58,43,9,13,2,9,23,0,2,2,7,0,0,0,0,0,0,0,0,0
PT_420601,Água de Alto,1631,455,4,5,252,114,31,14,15,2,8,1,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0
PT_420602,Ponta Garça,3094,870,16,19,390,270,92,24,18,3,18,1,6,8,0,0,1,3,1,0,0,0,0,0,0,0,0
PT_420603,Ribeira Das Taínhas,618,209,3,14,106,49,11,6,6,1,7,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
PT_420606,Ribeira Seca,1009,285,1,7,109,97,32,10,14,0,3,2,3,5,0,1,0,1,0,0,0,0,0,0,0,0,0
PT_420604,Vila Franca Do Campo (São Miguel),2666,985,16,13,470,404,28,16,11,3,7,0,3,12,0,0,1,1,0,0,0,0,0,0,0,0,0
PT_420605,Vila Franca Do Campo (São Pedro),1412,425,4,6,174,156,39,13,13,2,8,2,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0
PT_010103,Aguada De Cima,3654,1840,27,28,679,0,147,79,66,3,13,10,11,9,0,0,3,3,1,730,30,1,0,0,0,0,0
PT_010121,Águeda e Borralha,12069,6464,53,88,2632,0,404,275,325,14,66,14,40,130,4,7,9,22,8,2249,119,5,0,0,0,0,0
PT_010122,Barrô e Aguada de Baixo,2919,1619,17,21,598,0,104,58,68,4,13,4,6,5,0,2,4,6,0,655,53,1,0,0,0,0,0
PT_010123,"Belazaima do Chão, Castanheira do Vouga e Agadão",1349,802,8,19,296,0,65,17,24,1,4,4,2,6,1,1,0,3,0,331,20,0,0,0,0,0,0
PT_010109,Fermentelos,2832,1640,7,25,332,0,133,58,68,1,17,3,12,13,4,0,0,4,0,891,72,0,0,0,0,0,0
PT_010112,Macinhata Do Vouga,3014,1487,14,18,652,0,116,71,39,2,12,4,9,33,3,3,0,7,2,464,38,0,0,0,0,0,0
PT_010127,Préstimo e Macieira de Alcoba,765,436,4,7,174,0,42,21,10,0,5,0,0,2,1,0,1,1,1,148,19,0,0,0,0,0,0
PT_010124,Recardães e Espinhel,5323,3151,32,54,1331,0,220,122,123,6,28,15,17,59,3,4,8,15,6,1035,71,2,0,0,0,0,0
PT_010125,Travassô e Óis da Ribeira,2007,1249,8,21,496,0,78,53,48,2,8,3,9,13,0,3,0,4,0,464,38,1,0,0,0,0,0
PT_010126,"Trofa, Segadães e Lamas do Vouga",4042,2358,22,24,1007,0,139,88,89,5,21,10,9,68,1,2,1,15,3,772,81,1,0,0,0,0,0
PT_010119,Valongo Do Vouga,4276,2254,14,44,989,0,147,92,75,4,20,20,14,57,2,2,0,11,2,719,40,2,0,0,0,0,0
PT_010209,Albergaria-a-Velha e Valmaior,9707,5144,46,69,1795,0,397,243,257,9,77,18,36,80,4,7,5,10,7,1834,248,2,0,0,0,0,0
PT_010202,Alquerubim,2034,1123,11,20,517,0,72,28,30,0,8,4,4,5,0,2,2,1,0,365,54,0,0,0,0,0,0
PT_010203,Angeja,1798,1037,9,13,451,0,73,45,28,10,6,6,10,36,0,0,2,7,0,276,65,0,0,0,0,0,0
PT_010204,Branca,4935,2739,25,35,1016,0,185,75,91,2,29,13,22,36,0,0,2,6,1,1018,182,1,0,0,0,0,0
PT_010206,Ribeira De Fráguas,1426,840,8,13,314,0,60,28,24,0,10,7,4,10,1,1,2,4,1,286,67,0,0,0,0,0,0
PT_010210,São João de Loure e Frossos,2524,1451,13,12,552,0,135,64,42,1,21,12,9,17,0,1,2,4,1,449,115,1,0,0,0,0,0
PT_010316,"Amoreira da Gândara, Paredes do Bairro e Ancas",2471,1395,20,31,417,0,113,45,41,6,13,5,1,10,1,0,2,2,2,629,56,1,0,0,0,0,0
PT_010317,Arcos e Mogofores,5607,3137,18,49,1141,0,190,149,200,10,59,11,23,72,0,1,3,19,2,1092,95,3,0,0,0,0,0
PT_010304,Avelãs De Caminho,1086,561,3,12,212,0,35,13,18,0,6,4,6,9,0,0,0,6,0,222,15,0,0,0,0,0,0
PT_010305,Avelãs De Cima,1839,978,13,15,231,0,62,40,28,1,3,5,5,7,0,0,1,4,1,533,29,0,0,0,0,0,0
PT_010307,Moita,2133,1187,5,19,399,0,79,45,49,0,15,8,10,15,0,1,1,3,3,508,27,0,0,0,0,0,0
PT_010309,Sangalhos,3559,1846,22,32,592,0,140,91,102,4,22,7,21,42,2,3,4,12,2,685,60,3,0,0,0,0,0
PT_010310,São Lourenço Do Bairro,2211,1159,15,18,383,0,89,44,47,3,10,4,4,14,2,3,5,4,2,491,21,0,0,0,0,0,0
PT_010318,"Tamengos, Aguim e Óis do Bairro",2998,1682,9,28,663,0,103,54,77,1,20,5,18,22,0,2,1,2,0,648,27,2,0,0,0,0,0
PT_010312,Vila Nova De Monsarros,1493,759,9,13,329,0,25,26,44,1,9,6,2,4,0,1,1,2,1,276,10,0,0,0,0,0,0
PT_010313,Vilarinho Do Bairro,2649,1360,11,20,309,0,110,33,48,0,10,6,6,2,0,0,2,6,1,749,44,3,0,0,0,0,0
PT_010402,Alvarenga,944,566,7,2,187,0,21,10,4,0,1,2,1,4,1,2,0,3,1,297,23,0,0,0,0,0,0
PT_010421,Arouca e Burgo,4764,2839,23,46,1084,0,133,92,91,4,30,19,21,41,1,3,3,6,2,1177,63,0,0,0,0,0,0
PT_010422,Cabreiros e Albergaria da Serra,255,107,1,2,66,0,1,1,0,0,0,1,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0
PT_010423,Canelas e Espiunca,975,554,8,8,168,0,25,17,15,0,6,13,1,5,2,0,0,3,1,259,23,0,0,0,0,0,0
PT_010407,Chave,1163,780,9,2,265,0,60,33,14,1,6,11,6,4,2,1,2,2,0,342,19,1,0,0,0,0,0
PT_010424,Covelo de Paivó e Janarde,187,101,1,2,41,0,1,1,1,0,0,1,1,0,0,0,0,0,1,48,3,0,0,0,0,0,0
PT_010409,Escariz,1889,1191,17,15,433,0,68,36,42,1,8,11,5,7,0,2,0,4,0,497,45,0,0,0,0,0,0
PT_010411,Fermedo,1144,713,6,6,261,0,27,21,17,0,4,7,1,6,0,0,1,2,1,333,20,0,0,0,0,0,0
PT_010413,Mansores,970,634,4,5,196,0,33,14,21,1,4,4,3,1,0,0,0,3,0,321,24,0,0,0,0,0,0
PT_010414,Moldes,1120,676,6,10,305,0,13,14,15,0,1,8,4,12,0,0,0,2,0,271,15,0,0,0,0,0,0
PT_010415,Rossas,1372,814,13,11,273,0,44,20,19,1,3,9,2,12,1,1,1,5,0,374,24,1,0,0,0,0,0
PT_010416,Santa Eulália,1995,1247,19,23,481,0,59,22,31,1,7,2,3,18,0,1,0,5,1,535,38,1,0,0,0,0,0
PT_010417,São Miguel Do Mato,602,340,5,5,136,0,7,6,2,1,1,1,0,5,0,0,0,2,1,159,9,0,0,0,0,0,0
PT_010418,Tropeço,1041,618,7,7,219,0,41,13,20,0,5,5,4,4,4,2,1,2,0,264,20,0,0,0,0,0,0
PT_010419,Urrô,874,536,2,6,173,0,23,14,16,3,2,1,1,2,0,0,0,5,0,270,18,0,0,0,0,0,0
PT_010420,Várzea,450,305,2,7,108,0,16,5,8,0,1,4,1,5,0,0,0,2,0,139,7,0,0,0,0,0,0
PT_010501,Aradas,8423,4798,36,62,1605,0,284,271,362,8,83,10,65,79,1,5,8,17,4,1783,112,3,0,0,0,0,0
PT_010502,Cacia,6128,3398,44,56,1437,0,259,233,135,4,58,10,38,75,2,3,2,14,4,965,58,1,0,0,0,0,0
PT_010515,Eixo e Eirol,5486,2943,34,47,1181,0,255,150,138,6,67,16,18,61,2,5,1,9,5,867,80,1,0,0,0,0,0
PT_010505,Esgueira,11863,6734,46,104,2656,0,473,469,405,22,133,30,103,165,9,6,10,26,7,1927,138,5,0,0,0,0,0
PT_010517,Glória e Vera Cruz,17803,11116,57,145,3942,0,476,692,898,21,211,20,246,297,5,18,13,30,15,3772,254,4,0,0,0,0,0
PT_010508,Oliveirinha,4199,2309,26,45,721,0,206,116,118,2,20,10,23,25,1,2,1,6,3,924,56,4,0,0,0,0,0
PT_010516,"Requeixo, Nossa Senhora de Fátima e Nariz",3980,2179,30,30,594,0,210,103,71,4,25,9,10,22,3,2,3,6,0,952,104,1,0,0,0,0,0
PT_010513,Santa Joana,7206,4127,32,54,1522,0,281,248,236,9,77,22,40,78,3,5,6,15,4,1404,89,2,0,0,0,0,0
PT_010510,São Bernardo,4550,2931,11,39,962,0,205,171,222,3,51,14,32,38,6,2,5,7,3,1072,85,3,0,0,0,0,0
PT_010511,São Jacinto,841,400,5,3,221,0,20,15,6,0,2,0,2,12,0,1,0,2,1,105,5,0,0,0,0,0,0
