gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD-CDS-PP,MPT,CDU,B.E.,L,PCTP/MRPP,PPV/CDC,PAN,PND,PPM,PTP,MAS,PDA,E,POUS
PT_011315,São Martinho Da Gândara,1847,673,16,20,223,265,55,26,22,2,11,2,5,7,5,2,3,1,5,3
PT_011318,São Roque,4619,1733,53,81,622,546,182,58,62,23,22,4,22,16,11,13,5,5,7,1
PT_011319,Vila De Cucujães,9777,3351,100,144,1332,800,284,302,135,51,40,13,42,29,17,19,14,1,22,6
PT_011407,"Bustos, Troviscal e Mamarrosa",6148,1993,65,114,247,1168,157,71,46,18,16,6,17,25,8,11,10,3,9,2
PT_011403,Oiã,6723,1892,60,126,268,1048,131,91,63,24,16,4,15,15,6,14,4,1,6,0
PT_011404,Oliveira Do Bairro,5637,1485,51,104,241,744,104,76,44,27,16,11,20,14,12,8,3,0,8,2
PT_011405,Palhaça,2530,857,31,39,89,571,46,11,15,12,9,1,9,4,4,6,4,2,3,1
PT_011502,Cortegaça,3380,1356,42,62,503,392,104,98,52,19,27,1,22,12,3,7,5,0,7,0
PT_011503,Esmoriz,10587,3874,152,212,1291,1094,378,265,179,54,67,10,53,35,27,24,10,3,9,11
PT_011504,Maceda,3179,1072,29,69,420,260,71,100,49,9,20,2,10,10,2,6,3,2,9,1
PT_011509,"Ovar, São João, Arada e São Vicente de Pereira Jusã",26696,9096,259,504,2734,2252,821,1166,587,200,185,22,112,57,61,45,22,13,43,13
PT_011507,Válega,6089,1725,39,86,591,524,128,135,69,18,37,4,10,19,10,12,26,2,12,3
PT_010901,Argoncilhe,7515,2965,108,145,977,997,248,130,123,54,41,8,37,27,12,18,15,10,10,5
PT_010902,Arrifana,5763,2761,109,143,1072,746,227,128,99,33,43,8,28,73,12,10,11,7,6,6
PT_010932,Caldas de São Jorge e de Pigeiros,3677,1266,40,90,461,348,93,90,40,26,19,4,17,9,6,8,6,0,5,4
PT_010933,"Canedo, Vale e Vila Maior",9010,2328,67,108,615,996,169,92,94,26,40,8,32,21,11,27,8,3,7,4
PT_010904,Escapães,2996,1035,32,56,339,339,92,64,38,23,13,5,8,8,2,6,2,3,5,0
PT_010907,Fiães,7149,2509,63,111,960,664,197,221,123,30,47,5,23,12,11,20,10,1,8,3
PT_010908,Fornos,2972,999,33,51,328,295,98,67,44,22,16,2,7,7,9,9,4,1,5,1
PT_010934,"Lobão, Gião, Louredo e Guisande",9725,2941,91,129,875,1146,252,109,102,48,35,11,39,33,18,20,12,7,7,7
PT_010913,Lourosa,7991,3093,82,126,1195,904,297,121,136,39,43,15,33,19,27,24,19,1,10,2
PT_010914,Milheirós De Poiares,3323,1161,29,64,442,319,110,64,34,19,21,11,11,12,5,7,3,3,6,1
PT_010916,Mozelos,6205,2516,68,121,928,668,234,159,129,34,51,5,27,22,12,28,17,3,7,3
PT_010917,Nogueira Da Regedoura,4953,1928,46,93,677,611,146,129,84,33,21,4,28,21,11,10,7,0,4,3
PT_010919,Paços De Brandão,4360,1923,68,107,561,741,151,87,79,26,31,4,19,14,4,12,6,2,6,5
PT_010921,Rio Meão,4424,1817,54,105,640,550,153,103,73,24,27,4,30,17,7,15,6,2,3,4
PT_010922,Romariz,3154,1057,38,57,368,391,79,26,29,12,7,3,2,11,7,13,4,1,7,2
PT_010924,Sanguedo,3148,1100,36,65,372,339,91,65,30,14,17,6,25,12,9,8,6,0,5,0
PT_010935,"Santa Maria da Feira, Travanca, Sanfins e Espargo",16103,5522,185,371,1686,1684,552,302,281,124,82,14,82,45,27,35,17,8,21,6
PT_010925,Santa Maria De Lamas,4666,1877,61,81,704,582,148,79,84,28,29,4,30,9,13,12,7,3,3,0
PT_010926,São João De Ver,8923,2905,81,131,1107,684,303,188,183,41,59,8,28,22,10,26,15,5,12,2
PT_010936,São Miguel do Souto e Mosteirô,6171,1992,82,88,766,529,186,93,97,18,26,6,28,15,15,24,7,1,8,3
PT_010918,São Paio De Oleiros,3511,1576,44,64,556,361,139,225,65,22,45,4,9,3,12,11,8,2,2,4
PT_011601,São João Da Madeira,20343,7517,191,418,2522,2160,627,675,367,132,110,19,118,34,39,36,21,7,24,17
PT_011710,Cedrim e Paradela,1471,459,18,33,87,214,48,22,14,2,5,2,1,4,5,2,1,0,1,0
PT_011702,Couto De Esteves,885,337,11,17,69,199,15,3,3,5,3,0,1,5,0,3,2,0,0,1
PT_011704,Pessegueiro Do Vouga,1688,610,35,26,108,322,37,24,15,8,8,2,2,6,6,2,4,2,2,1
PT_011705,Rocas Do Vouga,1746,469,4,35,128,215,21,17,13,10,5,0,3,4,5,3,5,0,1,0
PT_011706,Sever Do Vouga,2437,894,40,74,158,400,98,35,27,11,11,0,18,2,7,8,2,1,2,0
PT_011711,Silva Escura e Dornelas,2195,763,31,45,159,350,71,30,16,9,10,3,12,5,8,10,1,0,0,3
PT_011708,Talhadas,1181,421,10,16,125,193,33,16,9,3,4,0,1,3,1,4,1,0,2,0
PT_011801,Calvão,1951,552,17,29,55,341,39,12,12,5,3,4,10,8,4,4,4,1,4,0
PT_011812,Fonte de Angeão e Covão do Lobo,2483,646,30,34,58,445,25,10,9,5,7,1,2,13,4,3,0,0,0,0
PT_011804,Gafanha Da Boa Hora,2939,492,20,20,84,267,37,15,13,10,7,0,7,4,1,3,3,0,0,1
PT_011805,Ouca,1731,438,14,15,35,309,15,9,13,5,3,0,4,3,1,3,2,1,6,0
PT_011813,Ponte de Vagos e Santa Catarina,2927,785,29,35,77,534,34,21,12,11,3,0,8,4,6,4,0,6,0,1
PT_011810,Santo André De Vagos,2094,532,11,7,39,390,34,7,9,6,4,3,2,2,5,5,3,2,3,0
PT_011807,Sosa,2728,713,19,46,130,395,40,27,23,5,8,1,5,2,2,4,1,1,3,1
PT_011814,Vagos e Santo António,5801,1739,56,82,326,879,111,84,80,26,12,3,29,14,13,10,2,4,6,2
PT_011901,Arões,1636,564,28,41,88,338,20,9,11,6,4,2,2,2,6,4,1,0,1,1
PT_011903,Cepelos,1442,483,20,28,93,247,31,18,10,4,4,0,5,8,1,9,2,1,2,0
PT_011905,Junqueira,1066,454,20,29,55,289,20,6,10,2,5,1,5,5,1,3,1,0,2,0
PT_011906,Macieira De Cambra,4459,1705,87,73,609,474,170,84,82,22,13,5,27,16,17,10,8,1,6,1
PT_011907,Roge,1706,554,17,40,167,220,50,7,13,9,8,6,4,4,1,6,0,0,2,0
PT_011902,São Pedro De Castelões,6991,2541,141,146,585,984,228,122,111,44,37,10,31,28,15,24,15,6,13,1
PT_011910,"Vila Chã, Codal e Vila Cova de Perrinho",5034,1980,108,108,487,725,205,106,70,42,20,8,31,22,12,15,5,3,11,2
PT_020106,Aljustrel e Rio de Moinhos,5389,2344,43,57,836,96,58,1063,65,38,36,5,22,2,4,6,3,3,6,1
PT_020102,Ervidel,930,440,6,7,141,31,8,222,7,3,7,1,0,2,1,0,0,0,4,0
PT_020103,Messejana,828,385,9,4,144,13,11,184,3,5,7,1,1,1,1,0,1,0,0,0
PT_020104,São João De Negrilhos,1447,729,9,16,343,45,10,262,12,5,12,2,3,0,6,0,3,0,0,1
PT_020208,Aldeia Dos Fernandes,529,204,5,5,113,22,2,44,5,0,4,0,1,0,0,1,2,0,0,0
PT_020209,Almodôvar e Graça dos Padrões,3518,1111,28,38,501,163,51,183,55,10,27,2,26,5,9,4,4,1,4,0
PT_020203,Rosário,608,167,1,3,64,24,13,34,5,2,10,0,4,0,0,6,0,0,0,1
PT_020210,Santa Clara-a-Nova e Gomes Aires,957,287,10,7,149,39,9,47,8,2,7,0,3,3,2,0,1,0,0,0
PT_020205,Santa Cruz,647,220,6,4,109,31,5,43,6,0,7,0,4,4,0,1,0,0,0,0
PT_020206,São Barnabé,519,144,8,6,72,33,2,10,3,3,5,0,0,1,0,0,1,0,0,0
PT_020301,Alvito,985,371,9,12,78,76,17,141,13,4,7,1,5,1,1,1,1,0,4,0
PT_020302,Vila Nova Da Baronia,1005,370,14,10,154,50,6,100,11,6,11,0,3,1,2,0,1,0,1,0
PT_020401,Barrancos,1420,414,11,14,144,57,21,138,6,3,10,0,4,1,1,1,0,0,3,0
PT_020519,Albernoa e Trindade,873,364,8,5,141,23,13,139,5,3,16,2,1,1,1,0,3,0,3,0
PT_020502,Baleizão,872,399,5,5,52,21,7,249,40,1,9,0,6,1,1,0,1,1,0,0
PT_020520,Beja (Salvador e Santa Maria da Feira),8785,2890,96,112,865,430,127,900,154,51,65,6,33,10,4,14,7,2,13,1
PT_020521,Beja (Santiago Maior e São João Baptista),11890,4339,123,143,1238,840,209,1292,188,87,69,12,56,11,14,16,18,3,16,4
PT_020503,Beringel,1233,457,14,13,192,52,13,133,16,4,9,0,4,1,2,1,0,1,1,1
PT_020504,Cabeça Gorda,1276,489,5,8,193,32,6,211,6,3,15,0,2,0,0,3,0,0,4,1
PT_020506,Nossa Senhora Das Neves,1526,595,11,9,218,33,17,236,27,3,30,0,6,1,0,0,1,0,2,1
PT_020522,Salvada e Quintos,1204,534,9,8,144,37,4,288,10,3,24,0,2,2,0,0,3,0,0,0
PT_020510,Santa Clara De Louredo,629,328,3,6,103,16,6,174,10,1,4,0,2,0,2,1,0,0,0,0
PT_020523,Santa Vitória e Mombeja,871,402,7,3,142,19,6,184,14,1,15,0,2,3,0,3,1,0,2,0
PT_020516,São Matias,485,164,2,1,80,14,4,43,8,1,5,1,2,0,0,1,0,0,0,2
PT_020524,Trigaches e São Brissos,506,185,5,4,69,8,10,71,5,2,5,1,1,0,2,1,0,0,1,0
PT_020606,Castro Verde e Casével,4564,1555,34,45,469,161,55,598,87,22,40,3,18,1,5,9,2,2,3,1
PT_020603,Entradas,695,271,3,11,68,16,3,144,4,4,11,0,5,1,0,1,0,0,0,0
PT_020604,Santa Bárbara De Padrões,909,376,5,6,153,14,2,163,8,3,10,1,3,2,3,1,1,0,1,0
PT_020605,São Marcos Da Ataboeira,334,131,1,3,25,10,4,71,9,1,4,0,0,0,2,0,0,0,1,0
PT_020701,Cuba,2631,993,17,34,313,79,17,453,17,12,25,0,9,2,4,2,1,1,7,0
PT_020702,Faro Do Alentejo,484,203,5,2,69,5,3,108,1,2,4,0,2,0,0,1,1,0,0,0
PT_020703,Vila Alva,387,165,1,10,60,18,3,62,2,5,3,0,1,0,0,0,0,0,0,0
PT_020704,Vila Ruiva,440,194,5,6,58,10,1,93,3,0,8,1,4,1,1,0,1,0,2,0
PT_020807,Alfundão e Peroguarda,1057,393,6,0,202,33,13,105,17,2,6,0,4,2,1,0,0,0,1,1
PT_020808,Ferreira do Alentejo e Canhestros,4374,1615,31,30,618,167,57,538,51,24,33,1,27,8,3,7,8,4,7,1
PT_020803,Figueira Dos Cavaleiros,1196,593,7,10,279,34,11,203,12,2,23,0,6,0,1,0,2,1,2,0
PT_020804,Odivelas,500,184,2,7,110,15,5,35,2,3,3,0,0,0,1,0,1,0,0,0
PT_020901,Alcaria Ruiva,745,232,1,2,77,17,5,108,4,2,8,1,2,2,0,1,0,0,2,0
PT_020902,Corte Do Pinto,802,287,5,8,99,17,5,124,9,1,14,1,2,0,1,0,0,0,1,0
PT_020903,Espírito Santo,333,132,1,2,72,11,2,36,3,0,3,1,0,0,0,0,0,0,1,0
PT_020904,Mértola,2501,1078,22,45,394,78,37,401,37,15,24,1,4,2,1,5,5,2,5,0
PT_020910,"São Mig. Pinheiro, São Pedro Solis, São Sebastião Carros",1048,423,11,8,172,37,8,157,8,3,11,1,2,2,0,2,0,0,1,0
PT_020905,Santana De Cambas,714,278,5,8,112,35,4,87,7,1,9,1,2,0,2,1,2,0,2,0
PT_020906,São João Dos Caldeireiros,571,211,4,2,56,10,9,112,5,2,8,0,0,1,0,0,0,0,2,0
PT_021001,Amareleja,2182,607,18,16,178,53,9,275,18,2,27,1,4,1,2,0,1,0,1,1
PT_021002,Póvoa De São Miguel,841,178,5,7,65,42,4,40,2,0,7,0,1,0,0,0,1,1,2,1
PT_021010,Safara e Santo Aleixo da Restauração,1609,521,12,7,223,43,8,181,6,1,15,0,2,3,2,9,3,1,4,1
PT_021009,Santo Agostinho e São João Baptista e Santo Amador,7675,1918,28,58,737,290,50,572,57,23,45,3,10,15,8,7,8,1,5,1
PT_021008,Sobral Da Adiça,873,296,2,0,97,22,3,142,3,4,20,0,1,0,0,0,0,0,2,0
PT_021116,Boavista Dos Pinheiros,1282,516,7,15,215,26,18,146,28,12,29,0,5,4,3,4,2,0,1,1
PT_021118,Colos,880,348,10,13,143,47,10,88,18,2,8,0,6,0,1,0,1,0,1,0
PT_021117,Longueira/Almograve,1044,293,8,8,113,61,9,52,16,8,7,0,3,2,0,2,0,1,3,0
PT_021115,Luzianes-Gare,376,153,2,0,54,13,2,65,1,1,10,1,1,1,1,1,0,0,0,0
PT_021102,Relíquias,787,320,7,18,126,24,5,103,10,4,13,1,4,3,0,2,0,0,0,0
PT_021103,Sabóia,949,347,18,4,172,35,16,52,15,7,17,0,5,2,2,0,0,0,2,0
PT_021119,Santa Clara-a-Velha,727,298,6,21,124,29,11,80,6,3,5,2,4,1,1,3,0,0,2,0
PT_021106,São Luís,1699,675,23,20,192,91,34,236,23,6,23,0,9,5,1,4,0,3,5,0
PT_021107,São Martinho Das Amoreiras,845,344,6,16,176,54,6,49,6,6,9,0,5,5,3,0,0,1,2,0
PT_021120,São Salvador e Santa Maria,2697,1094,18,33,331,156,59,343,42,17,49,2,16,5,6,8,2,0,7,0
PT_021121,São Teotónio,4754,1890,64,72,695,173,88,435,96,55,84,10,32,20,16,12,10,4,17,7
PT_021122,Vale de Santiago,955,387,14,7,111,37,20,153,10,1,14,1,7,2,1,6,1,0,2,0
PT_021111,Vila Nova De Milfontes,4101,1102,39,41,318,194,65,278,53,24,31,3,23,9,7,5,5,2,5,0
PT_021207,Garvão e Santa Luzia,948,365,9,13,150,58,9,91,1,2,17,0,2,3,1,1,2,1,5,0
PT_021203,Ourique,2437,738,15,36,296,156,21,136,20,14,17,1,16,1,2,1,0,1,5,0
PT_021208,Panóias e Conceição,574,260,5,2,127,26,4,78,2,0,11,0,0,1,1,0,2,1,0,0
PT_021206,Santana Da Serra,802,236,9,18,97,80,5,14,2,0,2,2,2,5,0,0,0,0,0,0
PT_021302,Brinches,915,320,5,5,114,29,1,142,7,3,8,0,4,0,0,1,0,0,0,1
PT_021303,Pias,2454,1105,9,24,183,46,22,766,16,1,19,2,3,0,3,2,1,0,6,2
PT_021308,Serpa (Salvador e Santa Maria),5373,1659,40,60,552,251,45,513,104,17,26,4,16,7,8,5,3,3,4,1
PT_021309,Vila Nova de São Bento e Vale de Vargo,3807,1360,20,28,273,119,28,797,15,7,32,0,9,6,4,8,2,6,6,0
PT_021307,Vila Verde De Ficalho,1258,562,7,16,234,38,6,234,9,2,9,0,5,0,1,0,1,0,0,0
PT_021401,Pedrógão,962,396,7,4,113,15,3,225,6,3,15,1,1,2,1,0,0,0,0,0
PT_021402,Selmes,789,309,5,7,141,20,2,100,9,4,14,0,3,2,0,1,0,0,1,0
PT_021403,Vidigueira,2454,831,20,49,288,137,36,211,22,20,17,4,8,4,1,5,1,1,7,0
PT_021404,Vila De Frades,808,346,4,11,122,26,10,135,8,3,18,0,2,1,2,4,0,0,0,0
PT_030125,Amares e Figueiredo,2799,725,18,54,228,188,85,76,33,9,8,2,7,4,4,2,4,2,1,0
PT_030102,Barreiros,758,264,8,14,57,130,19,10,9,1,4,1,1,5,1,1,2,0,1,0
PT_030104,Bico,705,224,5,12,49,82,30,26,5,6,1,1,3,0,1,0,0,0,3,0
PT_030119,Bouro (Santa Maria),952,289,2,13,70,142,22,18,5,2,6,1,3,2,0,0,0,1,1,1
PT_030120,Bouro (Santa Marta),573,199,9,13,43,102,15,6,1,3,0,0,1,2,1,0,0,2,1,0
PT_030105,Caires,918,288,6,15,94,110,11,22,7,4,4,0,4,0,4,4,1,0,0,2
PT_030126,"Caldelas, Sequeiros e Paranhos",1234,483,20,23,117,238,27,23,12,3,6,1,5,3,0,2,1,0,1,1
PT_030107,Carrazedo,773,237,5,20,55,116,13,9,4,2,0,1,4,3,2,0,2,1,0,0
PT_030108,Dornelas,566,171,4,15,43,79,12,3,5,2,2,0,1,0,1,2,1,0,0,1
PT_030127,"Ferreiros, Prozelo e Besteiros",4419,1239,25,62,395,445,121,84,45,17,9,2,9,4,3,11,2,1,3,1
PT_030111,Fiscal,726,247,7,10,55,115,25,9,12,6,3,0,3,0,1,1,0,0,0,0
PT_030112,Goães,653,216,6,13,60,107,7,7,7,2,2,1,1,2,0,1,0,0,0,0
PT_030113,Lago,1805,549,9,30,180,164,57,51,23,8,9,0,6,5,0,1,3,0,2,1
PT_030118,Rendufe,1176,340,5,15,88,151,22,25,5,0,12,6,5,1,1,0,1,1,0,2
PT_030128,Torre e Portela,631,207,2,9,38,108,22,17,3,2,3,0,0,0,1,1,1,0,0,0
PT_030129,"Vilela, Seramil e Paredes Secas",637,280,10,17,63,162,4,12,2,1,2,2,1,3,1,0,0,0,0,0
PT_030201,Abade De Neiva,1738,715,24,27,210,283,68,27,14,20,6,4,7,6,4,2,11,0,2,0
PT_030202,Aborim,808,337,14,22,136,72,33,17,9,7,9,1,2,4,3,4,0,4,0,0
PT_030203,Adães,669,277,7,8,107,92,24,11,8,3,4,1,3,2,2,2,0,0,3,0
PT_030205,Airó,863,401,10,16,122,165,30,15,10,3,5,0,5,3,6,3,5,2,1,0
PT_030206,Aldreu,725,209,5,19,87,53,15,9,3,5,3,0,1,4,2,1,1,0,0,1
PT_030290,Alheira e Igreja Nova,1589,483,5,41,112,266,12,7,5,6,6,3,4,4,6,1,2,0,3,0
PT_030208,Alvelos,1904,803,17,44,254,331,70,22,19,7,7,1,5,12,2,8,2,0,2,0
PT_030291,Alvito (São Pedro e São Martinho) e Couto,1235,463,10,34,107,197,48,12,28,4,8,0,9,2,1,1,2,0,0,0
PT_030209,Arcozelo,10875,3993,100,174,1538,814,377,414,247,56,62,11,42,30,25,21,55,7,16,4
PT_030210,Areias,950,374,14,21,103,152,37,13,9,6,3,0,5,4,2,1,1,0,3,0
PT_030292,Areias de Vilar e Encourados,1664,646,13,31,145,285,48,41,23,9,8,1,8,15,2,5,6,3,3,0
PT_030212,Balugães,766,351,13,18,102,136,26,17,13,3,4,4,5,1,3,0,4,0,0,2
PT_030213,Barcelinhos,1633,729,25,48,240,218,49,68,35,15,6,3,10,3,2,3,4,0,0,0
PT_030293,"Barcelos, V.Boa, V.Frescainha",9953,4232,110,204,1461,1177,365,378,221,87,54,23,42,17,25,22,14,5,22,5
PT_030215,Barqueiros,1733,548,6,29,199,221,36,26,7,4,7,2,1,6,0,4,0,0,0,0
PT_030216,Cambeses,1189,445,6,22,226,86,24,43,12,5,3,0,4,4,3,4,0,0,3,0
PT_030294,Campo e Tamel (São Pedro Fins),1383,540,18,47,137,246,39,23,8,4,2,0,1,4,2,4,3,0,1,1
PT_030218,Carapeços,1919,701,17,19,193,361,43,21,7,9,2,3,8,3,0,5,4,2,3,1
PT_030295,Carreira e Fonte Coberta,1823,614,12,49,215,205,51,39,9,3,8,2,2,5,0,3,4,2,4,1
PT_030220,Carvalhal,1241,604,13,38,154,282,47,20,18,8,2,5,2,3,1,3,1,3,1,3
PT_030221,Carvalhos,690,224,6,11,53,120,12,3,3,0,6,0,2,3,2,1,0,1,1,0
PT_030296,"Chorente, Góios, Courel, Pedra Furada e Gueral",2327,1006,26,53,181,570,78,15,12,8,6,7,14,9,2,13,6,1,4,1
PT_030224,Cossourado,827,296,7,18,105,111,24,4,6,1,2,3,4,4,2,2,0,2,1,0
PT_030297,Creixomil e Mariz,1090,481,16,34,142,167,65,16,8,9,3,4,2,4,2,2,1,0,6,0
PT_030228,Cristelo,1719,532,18,30,118,280,37,6,10,5,4,2,2,9,2,4,2,0,3,0
PT_030298,Durrães e Tregosa,1271,493,15,46,113,204,38,18,20,10,4,1,4,6,3,5,2,0,2,2
PT_030234,Fornelos,695,275,7,13,63,134,25,7,6,4,6,0,1,4,1,0,2,2,0,0
PT_030235,Fragoso,1942,493,14,34,174,190,16,18,14,4,10,0,3,5,2,2,2,0,4,1
PT_030268,Galegos (Santa Maria),2589,1123,28,61,262,524,94,32,38,14,8,11,14,11,6,10,3,2,5,0
PT_030272,Galegos (São Martinho),1763,594,12,32,152,285,45,23,15,6,1,4,3,3,1,3,4,0,4,1
PT_030299,Gamil e Midões,1237,553,15,31,207,180,31,23,17,14,8,3,4,5,4,6,3,0,1,1
PT_030237,Gilmonde,1384,597,8,36,134,288,56,23,12,12,2,2,3,4,4,7,3,0,2,1
PT_030242,Lama,1172,465,11,26,95,246,30,6,17,1,6,1,6,9,3,4,0,0,3,1
PT_030243,Lijó,2067,966,29,53,241,452,65,32,31,11,9,7,12,5,7,6,3,0,3,0
PT_030244,Macieira De Rates,1584,726,18,25,75,493,51,5,13,8,1,2,7,5,8,3,3,2,5,2
PT_030245,Manhente,1680,720,16,34,183,285,77,32,36,8,16,3,8,4,5,5,5,0,3,0
PT_030247,Martim,2055,648,16,31,187,270,36,48,14,5,12,3,8,8,5,2,2,0,1,0
PT_0302FA,"Milhazes, Vilar de Figos e Faria",1909,779,11,45,157,407,61,23,17,9,5,2,6,12,4,11,3,2,4,0
PT_030252,Moure,816,324,8,12,113,119,21,25,8,5,4,0,3,2,0,0,1,1,2,0
PT_0302FB,Negreiros e Chavão,2108,933,16,27,106,653,57,15,13,6,5,0,7,8,4,7,2,3,3,1
PT_030254,Oliveira,949,391,6,22,66,216,25,9,16,5,2,3,6,5,2,3,0,0,2,3
PT_030255,Palme,967,328,8,15,106,147,18,5,6,2,4,0,2,4,4,0,2,1,2,2
PT_030256,Panque,647,215,4,10,37,138,7,8,4,1,3,0,1,1,1,0,0,0,0,0
PT_030257,Paradela,726,290,5,14,51,163,24,5,7,5,1,0,4,2,1,3,1,2,2,0
PT_030259,Pereira,1161,580,19,35,174,259,36,11,13,3,4,0,8,6,5,2,4,0,0,1
PT_030260,Perelhal,1541,494,20,24,127,203,52,16,13,5,6,1,10,6,4,2,1,0,4,0
PT_030261,Pousa,2079,710,17,27,215,294,51,31,20,4,12,3,17,7,3,3,3,1,0,2
PT_0302FC,Quintiães e Aguiar,1123,470,12,22,120,205,44,15,14,5,7,0,11,3,4,1,2,1,3,1
PT_030263,Remelhe,1253,470,18,26,104,221,47,25,10,7,4,0,1,1,2,2,0,1,1,0
PT_030265,Rio Covo (Santa Eugénia),1400,583,14,32,223,173,42,33,14,14,7,2,4,7,1,6,4,2,3,2
PT_030264,Roriz,1825,617,13,42,87,358,36,21,12,15,6,2,4,6,2,4,1,3,4,1
PT_0302FD,Sequeade e Bastuço (São João e Santo Estevão),1781,623,15,29,228,211,51,28,15,5,9,0,10,6,5,3,3,0,3,2
PT_030279,Silva,836,450,12,31,142,134,70,13,7,4,7,0,5,9,5,4,4,0,3,0
PT_0302FE,Silveiros e Rio Covo (Santa Eulália),1849,702,18,35,207,277,45,51,19,7,10,0,7,13,5,5,1,0,1,1
PT_0302FF,Tamel (Santa Leocádia) e Vilar do Monte,1230,460,21,27,84,198,60,20,8,9,5,4,4,4,5,6,3,0,1,1
PT_030277,Tamel (São Veríssimo),2699,1074,18,49,395,335,111,45,68,14,10,3,4,6,6,5,3,0,1,1
PT_030282,Ucha,1320,544,16,39,154,240,25,16,18,6,3,3,5,8,3,6,1,0,1,0
PT_030283,Várzea,1579,614,14,41,248,184,48,20,12,7,7,5,5,5,4,1,4,4,3,2
PT_0302FG,"Viatodos, Grimancelos, Minhotães, Monte Fralães",3535,1461,29,90,419,651,92,47,36,19,12,13,6,14,11,9,5,1,6,1
PT_0302FH,Vila Cova e Feitos,2318,826,23,49,181,424,64,18,9,12,1,4,7,10,7,6,2,3,4,2
PT_030287,Vila Seca,1091,481,6,28,97,279,30,8,5,10,2,3,5,0,0,1,4,1,1,1
PT_030301,Adaúfe,3738,1148,25,51,387,367,61,125,38,16,20,2,15,3,7,8,9,2,9,3
PT_030363,Arentim e Cunha,1394,690,12,32,269,203,44,51,17,13,15,2,6,7,3,8,3,1,4,0
PT_030364,"Braga (Maximinos, Sé e Cividade)",13378,5059,120,225,1523,1332,447,708,238,118,113,29,80,29,21,29,20,5,18,4
PT_030365,Braga (São José de São Lázaro e São João do Souto),12976,5116,112,164,1442,1653,436,586,286,131,78,25,57,31,27,36,22,6,21,3
PT_030349,Braga (São Vicente),10998,4039,119,199,1125,1110,348,578,224,102,68,21,56,15,16,10,27,4,14,3
PT_030351,Braga (São Vítor),24133,8338,197,360,2244,2491,719,1087,470,299,128,36,123,38,50,24,36,5,23,8
PT_030366,Cabreiros e Passos (São Julião),2109,820,18,47,273,330,39,42,23,4,16,3,6,7,3,4,3,0,2,0
PT_030367,"Celeirós, Aveleda e Vimieiro",5893,2152,53,131,759,608,127,205,85,30,43,8,25,15,15,19,12,2,5,10
PT_030368,Crespos e Pousada,1325,482,12,15,171,181,25,34,16,5,7,1,3,3,2,4,2,1,0,0
PT_030369,Escudeiros e Penso (Santo Estêvão e São Vicente),1713,617,13,47,186,213,51,33,19,9,14,0,10,6,2,8,1,0,5,0
PT_030312,Espinho,1153,450,19,19,153,153,25,37,13,5,3,7,4,0,3,2,3,0,4,0
PT_030313,Esporões,1562,632,14,39,187,234,27,45,34,8,10,7,6,9,3,2,1,1,2,3
PT_030370,Este (São Pedro e São Mamede),3572,1349,33,73,444,440,90,114,55,16,22,2,9,13,15,14,5,1,3,0
PT_030371,Ferreiros e Gondizalves,7938,2851,75,148,931,776,218,344,128,58,61,6,25,18,8,14,16,3,17,5
PT_030315,Figueiredo,1080,457,11,19,166,177,27,18,12,4,10,1,1,4,3,1,2,0,0,1
PT_030319,Gualtar,4574,1936,52,93,624,591,160,174,81,57,24,7,19,11,12,10,11,4,5,1
PT_030372,Guisande e Oliveira (São Pedro),900,422,7,17,127,139,35,31,17,17,8,4,9,2,1,3,3,1,0,1
PT_030322,Lamas,677,311,17,12,89,128,21,21,6,2,2,3,2,1,3,2,1,0,1,0
PT_030373,Lomar e Arcos,5741,2070,54,99,666,602,167,242,90,31,38,3,20,17,8,8,6,5,13,1
PT_030374,"Merelim (São Paio), Panoias e Parada de Tibães",4361,1573,48,75,505,363,98,300,52,29,36,7,22,8,6,11,3,1,7,2
PT_030375,Merelim (São Pedro) e Frossos,3629,1444,41,99,446,386,128,165,71,18,26,5,20,6,5,5,12,1,10,0
PT_030325,Mire De Tibães,2213,819,17,34,290,229,55,87,37,12,17,5,8,15,5,6,1,0,1,0
PT_030376,Morreira e Trandeiras,1317,597,11,35,172,247,44,29,18,8,8,1,4,7,3,3,3,1,3,0
PT_030377,"Nogueira, Fraião e Lamaçães",11981,4863,108,319,1226,1539,469,501,281,140,73,26,65,24,16,26,24,7,12,7
PT_030378,Nogueiró e Tenões,4082,1118,16,38,320,340,114,134,52,48,8,10,14,4,4,4,4,4,4,0
PT_030330,Padim Da Graça,1524,614,6,15,246,196,31,64,15,5,9,1,7,8,3,4,1,1,1,1
PT_030331,Palmeira,4985,1812,37,98,569,536,154,169,80,39,38,3,24,25,6,13,9,2,5,5
PT_030334,Pedralva,1145,375,6,14,131,146,9,23,9,6,7,1,4,11,0,2,3,0,2,1
PT_030336,Priscos,1211,488,10,26,128,203,30,32,18,8,7,9,7,0,2,4,1,1,1,1
PT_030379,"Real, Dume e Semelhe",10018,3548,81,176,1083,853,306,516,191,70,94,14,64,17,15,15,30,2,17,4
PT_030338,Ruilhe,1084,450,9,25,130,130,56,52,9,6,5,3,10,3,6,3,0,1,2,0
PT_030380,Santa Lucrécia de Algeriz e Navarra,935,371,12,23,136,95,22,32,19,8,9,2,2,1,0,2,6,0,1,1
PT_030354,Sequeira,1777,733,23,34,221,252,49,64,29,14,12,0,10,5,5,6,4,2,2,1
