gisco_id,registered,turnout,invalid,blank,PPD/PSD-CDS-PP-PPM,PS,CH,B.E.,IL,ADN,L,CDU,R.I.R.,E,JPP,MPT,PAN,PPD/PSD-CDS-PP,PCTP/MRPP,NC,PPM,PND,Volt,PLS,PTP
PT_310108,835,444,0,4,0,37,71,1,8,5,3,4,0,0,31,1,2,273,0,0,2,0,0,0,2
PT_310201,16381,8097,72,23,0,753,2182,103,188,108,92,108,17,11,758,26,84,3488,0,0,20,30,0,0,34
PT_310202,1810,952,18,2,0,69,144,18,15,15,6,34,9,2,44,2,6,544,0,0,17,2,0,0,5
PT_310203,9711,5353,83,14,0,421,1369,81,101,56,56,52,21,6,370,24,83,2557,0,0,13,23,0,0,23
PT_310205,3000,1551,16,3,0,218,400,24,18,17,25,27,11,1,111,10,19,618,0,0,10,14,0,0,9
PT_310204,1977,1104,17,7,0,101,285,9,27,12,16,12,4,1,80,8,15,492,0,0,4,5,0,0,9
PT_310303,5540,3102,29,13,0,476,481,51,137,34,65,53,8,2,377,10,50,1296,0,0,8,8,0,0,4
PT_310304,11795,6639,74,19,0,1129,1164,134,226,70,110,95,7,5,893,13,78,2569,0,0,23,16,0,0,14
PT_310308,7085,3813,48,15,0,616,662,73,138,33,73,71,10,3,460,9,40,1528,0,0,9,17,0,0,8
PT_310310,3280,1477,27,6,0,203,190,21,60,21,19,14,2,0,146,3,18,735,0,0,3,4,0,0,5
PT_310301,5668,3014,35,14,0,440,610,39,120,29,49,49,5,2,356,3,45,1188,0,0,8,9,0,0,13
PT_310302,5657,3095,39,12,0,441,657,42,85,32,28,61,14,6,324,6,36,1278,0,0,9,14,0,0,11
PT_310305,25160,14088,199,59,0,1947,3436,239,356,175,166,287,36,31,1486,37,210,5302,0,0,33,45,0,0,44
PT_310306,5698,3171,51,10,0,462,694,50,101,32,40,40,16,1,362,8,35,1240,0,0,9,11,0,0,9
PT_310307,26598,14732,191,58,0,2178,2907,234,567,179,241,196,25,16,1508,27,169,6110,0,0,43,49,0,0,34
PT_310309,8343,4690,82,11,0,708,1007,58,144,60,59,90,20,10,485,14,54,1835,0,0,18,18,0,0,17
PT_310401,2633,1421,21,12,0,281,306,15,25,15,18,10,4,0,156,5,10,528,0,0,6,5,0,0,4
PT_310402,3588,1848,20,7,0,433,606,11,17,10,7,9,3,1,107,3,12,586,0,0,4,6,0,0,6
PT_310403,10414,5378,55,24,0,1337,946,66,100,56,51,51,10,8,616,13,39,1960,0,0,17,10,0,0,19
PT_310404,2161,1231,17,3,0,252,218,16,23,15,15,10,5,1,147,6,8,485,0,0,3,2,0,0,5
PT_310405,1163,687,5,3,0,88,130,5,14,8,2,2,1,2,120,2,6,287,0,0,3,5,0,0,4
PT_310501,4407,2166,40,9,0,235,453,17,27,24,23,8,5,4,152,2,14,1138,0,0,6,5,0,0,4
PT_310502,597,303,0,2,0,44,65,2,5,2,6,1,0,1,25,1,1,147,0,0,0,0,0,0,1
PT_310503,4929,2463,37,15,0,323,455,19,60,23,28,22,4,5,210,6,21,1217,0,0,9,5,0,0,4
PT_310601,195,121,2,2,0,66,10,0,1,0,1,0,1,0,4,0,0,33,0,0,0,1,0,0,0
PT_310602,1791,1133,6,3,0,443,118,8,8,6,6,14,0,0,42,1,1,474,0,0,2,1,0,0,0
PT_310603,297,161,7,0,0,79,10,0,1,1,2,0,0,1,3,0,0,56,0,0,1,0,0,0,0
PT_310604,729,437,3,3,0,108,47,2,5,1,4,5,0,1,17,1,3,235,0,0,2,0,0,0,0
PT_320101,5546,3099,41,23,0,534,667,32,63,30,43,28,3,6,228,8,29,1347,0,0,11,4,0,0,2
PT_310701,4669,2434,46,11,0,192,502,15,55,37,22,25,9,6,185,9,23,1274,0,0,4,10,0,0,9
PT_310702,7152,3527,66,10,0,355,826,39,62,45,39,27,7,8,329,19,25,1632,0,0,13,18,0,0,7
PT_310703,1078,589,12,1,0,79,122,6,13,3,7,9,2,1,35,2,5,286,0,0,1,2,0,0,3
PT_310704,1284,603,11,2,0,61,121,1,12,12,8,9,2,1,52,1,6,297,0,0,2,2,0,0,3
PT_310802,6199,3754,36,19,0,350,756,64,77,42,47,31,13,3,921,10,34,1299,0,0,25,13,0,0,14
PT_310803,22053,13071,175,54,0,1385,2829,190,472,153,211,132,35,16,2736,22,137,4422,0,0,32,36,0,0,34
PT_310804,3903,2250,29,12,0,185,365,26,40,22,16,28,3,4,868,3,10,625,0,0,10,1,0,0,3
PT_310805,7254,3863,45,10,0,402,822,46,74,39,38,50,5,5,1076,5,27,1189,0,0,11,8,0,0,11
PT_310806,810,484,2,0,0,33,109,3,7,1,2,3,2,2,158,3,2,151,0,0,1,4,0,0,1
PT_310901,372,217,1,0,0,31,36,2,0,2,4,2,0,1,27,1,2,105,0,0,2,1,0,0,0
PT_310902,1470,722,5,3,0,70,137,10,6,9,5,10,3,0,66,3,4,385,0,0,1,3,0,0,2
PT_310906,210,109,3,1,0,16,8,2,2,0,1,0,0,0,6,0,0,69,0,0,1,0,0,0,0
PT_310903,2938,1648,18,8,0,191,334,15,34,18,20,16,4,2,172,7,12,773,0,0,11,1,0,0,12
PT_310904,1321,798,9,3,0,99,143,7,11,8,9,7,2,0,62,4,6,416,0,0,4,1,0,0,7
PT_310905,579,364,0,0,0,47,51,1,7,1,9,6,3,0,25,1,3,207,0,0,2,1,0,0,0
PT_311001,1265,595,6,3,0,66,105,6,3,9,3,4,1,2,28,2,1,346,0,0,4,3,0,0,3
PT_311002,1253,665,13,4,0,95,132,6,7,13,7,2,0,0,60,2,8,307,0,0,2,6,0,0,1
PT_311003,3418,1568,28,7,0,176,345,19,37,17,5,10,4,3,171,4,9,716,0,0,10,2,0,0,5
PT_120101,1815,1154,12,14,0,268,378,17,27,9,11,50,5,2,0,0,7,345,8,0,0,0,1,0,0
PT_120102,360,227,0,0,0,84,63,2,1,2,2,13,0,0,0,0,2,57,1,0,0,0,0,0,0
PT_120104,247,176,4,3,0,66,57,2,3,2,0,9,0,0,0,0,0,28,2,0,0,0,0,0,0
PT_120103,250,183,4,0,0,59,35,4,1,3,2,42,0,0,0,0,0,31,2,0,0,0,0,0,0
PT_120201,1590,1006,13,20,0,248,272,9,26,12,16,34,0,1,0,0,2,342,6,0,5,0,0,0,0
PT_120202,599,320,1,5,0,102,90,8,2,3,2,7,0,0,0,0,2,94,1,0,2,0,1,0,0
PT_120203,298,187,0,1,0,41,62,1,1,4,4,3,0,0,0,0,4,64,2,0,0,0,0,0,0
PT_120309,368,260,2,2,0,57,60,4,0,1,5,99,1,0,0,0,1,24,4,0,0,0,0,0,0
PT_120302,204,139,6,0,0,23,29,1,3,2,2,49,0,0,0,0,1,20,3,0,0,0,0,0,0
PT_120303,1357,886,6,15,0,255,185,18,14,10,16,191,1,0,0,0,6,162,6,0,1,0,0,0,0
PT_120310,751,509,4,3,0,181,102,4,7,5,3,108,0,0,0,0,1,88,1,0,0,0,2,0,0
PT_120305,392,280,5,4,0,75,70,1,1,1,1,53,0,1,0,0,0,66,2,0,0,0,0,0,0
PT_120306,212,150,1,1,0,48,46,0,1,2,1,28,0,0,0,0,0,21,0,0,0,0,1,0,0
PT_120401,3188,1920,25,35,0,569,596,24,39,17,55,158,2,0,0,0,11,375,7,0,2,0,5,0,0
PT_120402,508,359,3,5,0,104,155,6,8,1,4,31,0,0,0,0,1,39,1,0,0,0,1,0,0
PT_120403,3272,2003,23,34,0,627,678,23,25,18,65,169,2,0,0,0,9,315,13,0,0,0,2,0,0
PT_120501,434,275,2,5,0,92,75,2,3,5,4,12,0,0,0,0,4,69,2,0,0,0,0,0,0
PT_120502,1268,832,12,22,0,244,140,19,19,9,17,25,2,0,0,0,6,314,1,0,2,0,0,0,0
PT_120503,245,127,1,3,0,21,26,2,1,2,2,2,0,0,0,0,0,67,0,0,0,0,0,0,0
PT_120504,665,466,8,9,0,147,72,4,10,11,8,14,1,0,0,0,4,169,4,0,0,0,5,0,0
PT_120601,278,195,3,3,0,63,47,2,3,3,3,3,1,0,0,0,1,62,1,0,0,0,0,0,0
PT_120607,1741,1104,15,17,0,310,271,14,13,18,37,58,3,0,0,0,8,330,7,0,2,0,1,0,0
PT_120604,651,423,1,1,0,144,125,4,3,10,3,20,0,1,0,0,2,105,2,0,0,0,2,0,0
PT_120605,194,138,1,1,0,48,26,2,2,0,5,9,0,0,0,0,0,44,0,0,0,0,0,0,0
PT_120712,8087,4896,60,82,0,1037,2008,59,109,43,90,70,9,4,0,0,42,1266,12,0,2,0,3,0,0
PT_120714,681,451,4,2,0,108,190,4,7,6,4,22,2,0,0,0,0,96,4,0,2,0,0,0,0
PT_120713,4804,2463,37,22,0,570,1215,38,35,30,43,41,2,1,0,0,17,399,9,0,1,0,3,0,0
PT_120706,888,547,5,2,0,155,286,9,2,3,0,5,0,0,0,0,1,75,3,0,0,0,1,0,0
PT_120707,1480,949,8,13,0,210,403,8,36,8,10,19,2,1,0,0,6,220,3,0,1,0,1,0,0
PT_120708,645,409,5,6,0,94,218,5,6,9,6,13,0,0,0,0,0,44,2,0,1,0,0,0,0
PT_120715,1901,1305,7,30,0,358,475,25,26,20,17,61,4,0,0,0,11,259,9,0,1,0,2,0,0
PT_120801,827,509,6,10,0,116,185,5,17,4,5,40,0,2,0,0,2,114,3,0,0,0,0,0,0
PT_120802,1567,1031,18,8,0,299,314,6,16,9,15,20,0,2,0,0,9,311,0,0,3,0,1,0,0
PT_120803,203,156,4,1,0,55,37,0,1,0,1,10,2,0,0,0,0,44,0,0,0,0,1,0,0
PT_120902,524,363,3,7,0,199,57,4,5,5,5,24,0,0,0,0,1,51,1,0,1,0,0,0,0
PT_120903,619,400,5,4,0,148,107,4,8,2,4,38,2,1,0,0,5,68,3,0,1,0,0,0,0
PT_120906,1361,957,10,7,0,356,250,13,19,7,21,24,1,1,0,0,11,228,7,0,2,0,0,0,0
PT_120905,580,342,6,2,0,139,97,3,6,4,5,21,0,0,0,0,4,51,3,0,0,0,1,0,0
PT_121001,332,211,1,3,0,66,48,2,0,1,2,7,1,0,0,0,1,78,1,0,0,0,0,0,0
PT_121002,301,178,2,2,0,61,26,6,2,1,3,4,0,1,0,0,4,66,0,0,0,0,0,0,0
PT_121003,840,519,7,7,0,163,79,8,4,8,15,12,1,1,0,0,3,209,1,0,0,0,1,0,0
PT_121004,1021,639,9,14,0,173,134,2,13,8,19,9,1,1,0,0,7,249,0,0,0,0,0,0,0
PT_121101,508,260,0,5,0,87,67,2,2,5,2,40,0,0,0,0,2,44,3,0,0,0,1,0,0
PT_121102,1081,623,4,8,0,178,186,8,9,8,5,25,0,0,0,0,5,182,3,0,0,0,2,0,0
PT_121103,446,280,4,0,0,81,118,3,0,5,1,15,0,0,0,0,0,52,1,0,0,0,0,0,0
PT_121104,524,354,1,2,0,95,155,0,4,3,3,12,0,0,0,0,1,74,4,0,0,0,0,0,0
PT_121201,934,549,3,7,0,151,150,5,3,7,5,19,0,1,0,0,3,194,1,0,0,0,0,0,0
PT_121211,326,192,3,5,0,80,36,0,1,2,4,12,1,1,0,0,2,44,1,0,0,0,0,0,0
PT_121212,2829,1748,27,35,0,568,394,21,38,15,26,98,0,1,0,0,15,501,5,0,2,0,2,0,0
PT_121205,287,168,0,1,0,55,58,1,3,2,0,16,0,0,0,0,0,30,1,0,0,0,1,0,0
PT_121207,228,150,4,1,0,74,12,2,1,4,2,19,0,0,0,0,1,29,1,0,0,0,0,0,0
PT_121208,185,123,2,0,0,34,31,1,1,5,1,4,1,0,0,0,0,39,3,0,1,0,0,0,0
PT_121210,721,457,2,3,0,147,135,4,1,7,7,18,0,1,0,0,3,129,0,0,0,0,0,0,0
PT_121304,754,410,2,4,0,134,88,4,7,7,2,70,1,0,0,0,5,76,8,0,1,0,1,0,0
PT_121301,1025,563,7,7,0,166,159,10,9,11,10,64,3,0,0,0,10,102,4,0,1,0,0,0,0
PT_121305,915,594,6,5,0,250,170,8,10,5,8,46,2,0,0,0,4,75,3,0,0,0,2,0,0
PT_121302,1659,926,11,11,0,254,239,14,21,11,10,121,1,1,0,0,8,211,11,0,1,0,1,0,0
PT_121308,9176,5547,60,93,0,1535,1772,87,160,63,118,291,9,9,0,0,38,1265,33,0,4,0,10,0,0
PT_121401,469,317,2,4,0,84,61,1,5,4,0,5,1,2,0,0,0,148,0,0,0,0,0,0,0
PT_121402,1202,707,11,7,0,226,143,7,13,11,5,4,0,0,0,0,2,273,1,0,3,0,1,0,0
PT_121404,1570,1021,7,20,0,276,320,13,13,6,20,41,2,2,0,0,6,291,4,0,0,0,0,0,0
PT_121412,716,426,1,7,0,103,92,7,7,3,8,4,2,0,0,0,0,189,0,0,1,0,2,0,0
PT_121413,1449,995,8,19,0,238,223,13,31,7,19,28,0,1,0,0,6,401,0,0,1,0,0,0,0
PT_121411,12644,8086,81,123,0,2203,1741,112,194,80,156,248,6,9,0,0,65,3035,16,0,6,0,11,0,0
PT_121410,1486,951,7,17,0,267,268,11,16,15,18,10,1,1,0,0,4,311,3,0,1,0,1,0,0
PT_121501,980,592,8,3,0,144,224,9,5,1,3,24,0,0,0,0,8,158,5,0,0,0,0,0,0
PT_121502,889,555,4,5,0,163,156,3,10,4,7,44,2,0,0,0,2,148,6,0,0,0,1,0,0
PT_121503,483,356,2,8,0,98,104,4,2,3,3,29,1,0,0,0,1,100,1,0,0,0,0,0,0
PT_121504,1498,1002,11,9,0,251,329,9,16,7,10,43,1,3,0,0,6,298,8,0,0,0,1,0,0
PT_130141,1569,859,11,12,0,172,156,15,15,27,14,10,6,1,2,0,3,398,1,3,0,6,1,6,0
PT_130142,10687,6907,55,104,0,2026,940,170,353,71,410,126,15,4,3,0,63,2505,5,3,6,14,12,22,0
PT_130103,526,247,2,5,0,80,28,1,3,4,4,11,1,1,0,0,1,101,0,1,0,2,1,1,0
PT_130143,785,433,6,6,0,104,111,4,3,9,4,3,2,1,0,0,2,167,1,1,0,6,2,1,0
PT_130107,676,319,5,4,0,91,68,2,9,11,2,0,0,0,0,0,0,126,0,0,0,1,0,0,0
PT_130144,3681,2216,24,22,0,455,394,28,73,33,46,18,18,9,0,0,21,1043,5,3,2,6,3,13,0
PT_130112,2310,1470,8,23,0,424,245,27,63,18,52,15,5,4,2,0,12,559,1,2,1,4,5,0,0
PT_130145,3227,2014,18,34,0,471,399,19,76,29,37,10,8,3,3,0,7,867,0,5,2,11,7,8,0
PT_130115,662,434,1,6,0,151,61,9,7,3,11,6,0,0,1,0,2,168,1,1,0,1,2,3,0
PT_130117,1457,890,9,18,0,249,140,20,34,15,27,11,5,2,0,0,11,335,2,1,0,2,3,6,0
PT_130134,537,344,3,6,0,65,68,3,8,12,4,3,0,7,1,0,3,153,0,1,0,3,3,1,0
PT_130118,551,347,1,4,0,104,68,4,5,3,3,5,1,2,0,0,3,142,0,0,1,1,0,0,0
PT_130119,811,563,7,11,0,163,93,8,14,10,24,5,0,2,0,0,5,211,1,2,2,0,2,3,0
PT_130120,626,418,1,10,0,118,71,7,20,1,7,1,1,0,0,0,1,167,1,1,2,1,6,2,0
PT_130121,1537,1038,6,23,0,372,123,20,37,13,27,12,5,1,0,0,8,375,4,1,0,6,1,4,0
PT_130123,2909,1787,17,19,0,467,347,18,71,20,33,14,8,6,2,0,7,734,0,6,1,7,5,5,0
PT_130146,506,263,3,8,0,75,56,0,4,5,9,3,4,0,0,0,2,88,0,1,1,2,1,1,0
PT_130126,703,409,7,6,0,133,70,7,18,6,12,8,1,0,0,0,4,126,4,1,0,2,2,2,0
PT_130128,244,147,0,8,0,40,28,3,1,3,1,5,0,0,1,0,0,56,1,0,0,0,0,0,0
PT_130129,853,573,3,12,0,185,90,13,11,10,13,4,4,1,1,0,4,212,1,4,0,1,3,1,0
PT_130135,3804,2366,24,14,0,532,461,37,95,32,54,29,9,2,1,0,15,1030,2,5,0,5,11,8,0
PT_130136,1810,1086,10,10,0,238,251,14,29,21,12,11,7,2,1,0,5,456,1,3,0,3,6,6,0
PT_130138,2589,1679,24,23,0,601,269,21,56,8,54,22,7,1,1,0,14,561,5,3,1,3,3,2,0
PT_130139,839,519,6,6,0,165,79,5,12,9,8,2,0,1,0,0,5,211,1,0,0,2,1,6,0
PT_130148,1673,1113,9,21,0,203,181,15,35,22,32,11,4,2,0,0,5,561,1,2,0,2,0,7,0
PT_130147,4320,2847,26,33,0,858,533,30,109,38,59,32,10,2,3,0,15,1061,5,4,3,8,8,10,0
PT_130221,2102,1259,14,17,0,417,229,13,23,14,17,8,5,3,0,0,8,474,1,2,2,4,6,2,0
PT_130222,625,426,5,2,0,163,74,2,11,4,7,2,4,1,0,0,3,139,0,3,1,1,1,3,0
PT_130223,3278,2113,20,30,0,467,328,24,59,42,53,27,13,3,1,0,11,1009,2,3,5,2,7,7,0
PT_130204,550,345,1,3,0,114,75,5,6,4,0,1,2,1,1,0,5,117,0,2,0,1,2,5,0
PT_130205,984,517,7,4,0,159,83,5,4,11,11,9,2,2,0,0,4,207,3,0,0,1,2,3,0
PT_130206,1657,946,16,5,0,240,184,7,14,17,12,11,7,2,0,0,13,406,1,2,2,2,1,4,0
PT_130207,448,291,5,3,0,68,60,4,6,7,0,4,2,0,0,0,0,122,0,1,0,5,2,2,0
PT_130224,649,393,1,3,0,155,67,1,2,0,1,1,4,0,0,0,0,149,1,1,0,0,7,0,0
PT_130208,302,171,3,5,0,27,23,1,2,5,0,1,3,0,0,0,1,95,0,0,0,1,3,1,0
PT_130225,1491,880,9,13,0,335,157,5,9,8,26,8,2,3,0,0,3,290,1,1,0,3,5,2,0
PT_130215,2244,1236,14,11,0,387,270,21,23,20,23,14,9,1,1,0,15,419,0,2,0,4,1,1,0
PT_130226,767,382,9,1,0,90,89,4,8,6,3,1,0,0,1,0,3,157,0,5,1,0,1,3,0
PT_130219,763,458,4,3,0,97,113,7,9,11,3,2,4,1,0,0,3,193,3,1,0,2,1,1,0
PT_130220,287,155,3,1,0,43,21,1,1,3,1,1,0,2,0,0,1,70,0,1,1,1,2,2,0
PT_130301,690,445,7,6,0,69,86,2,8,4,6,5,5,1,0,0,2,238,1,0,1,3,0,1,0
PT_130302,2283,1430,13,12,0,348,274,10,50,25,23,5,7,1,2,0,15,623,3,2,2,2,3,10,0
PT_130305,1547,1142,10,14,0,202,300,14,55,18,15,14,2,1,2,0,11,455,3,1,1,6,5,13,0
PT_130306,2437,1647,14,15,0,401,421,18,93,31,37,29,10,4,0,0,15,532,5,6,0,3,5,8,0
PT_130307,1122,770,8,12,0,138,228,7,16,19,17,9,2,1,1,0,6,287,2,2,0,3,6,6,0
PT_130334,3431,2254,15,36,0,517,464,19,79,39,52,30,11,3,2,0,15,929,4,8,1,10,10,10,0
PT_130335,16211,10711,99,136,0,2439,2560,103,521,146,273,138,20,7,13,0,91,4036,19,21,8,28,19,34,0
PT_130336,2989,1969,13,33,0,520,484,36,94,32,50,49,15,1,6,0,19,592,7,0,0,2,8,8,0
PT_130313,926,672,5,9,0,237,170,8,20,14,9,10,0,2,1,0,9,155,2,4,2,5,5,5,0
PT_130314,963,689,5,11,0,181,168,5,23,12,17,6,6,2,1,0,7,242,0,1,0,1,1,0,0
PT_130315,1928,1327,4,20,0,295,350,17,60,31,27,22,6,2,1,0,11,461,6,2,0,2,2,8,0
PT_130317,1778,1130,8,13,0,261,254,18,52,11,22,6,3,4,1,0,11,455,4,2,0,1,2,2,0
PT_130318,1041,715,6,22,0,255,141,7,33,9,18,8,5,4,1,0,5,180,1,4,1,3,3,9,0
PT_130319,603,461,5,8,0,126,106,5,19,6,7,2,1,1,0,0,2,163,0,4,0,0,4,2,0
PT_130324,1422,1026,10,24,0,190,268,10,35,25,22,11,6,1,0,0,7,398,1,2,1,5,4,6,0
PT_130337,2979,1965,16,26,0,478,537,17,78,39,47,17,5,3,1,0,12,642,5,5,5,12,7,13,0
PT_130338,1083,697,4,6,0,189,147,10,19,15,18,6,5,0,0,0,4,266,0,1,0,4,2,1,0
PT_130339,5728,3644,27,54,0,743,697,37,154,51,79,42,4,8,2,0,25,1676,8,3,5,12,9,8,0
PT_130340,1030,741,3,6,0,214,187,12,26,23,12,5,1,2,2,0,6,230,1,2,0,2,3,4,0
PT_130341,1411,911,10,7,0,200,166,9,36,12,16,6,4,0,1,0,5,431,0,0,1,1,2,4,0
PT_130412,12552,8977,91,107,0,2279,2177,220,556,54,373,239,28,16,8,0,161,2574,22,7,4,8,19,34,0
PT_130413,33862,22104,211,271,0,5355,6465,531,1013,204,745,1104,68,32,17,0,435,5394,82,17,9,36,53,62,0
PT_130414,6457,4577,54,72,0,1110,935,74,235,60,136,113,26,11,3,0,59,1625,20,3,5,9,11,16,0
PT_130415,41731,29638,325,447,0,7190,5913,642,1861,304,1319,899,86,61,39,0,589,9663,78,26,22,35,58,81,0
PT_130405,1257,724,5,9,0,216,195,15,21,9,11,6,3,1,0,0,12,213,0,0,0,2,3,3,0
PT_130416,4833,3504,33,72,0,1013,736,63,124,37,125,77,15,7,2,0,42,1109,15,4,1,8,8,13,0
PT_130408,45065,31332,271,419,0,8239,6853,755,1892,268,1490,978,79,51,28,0,611,9102,70,16,11,37,67,95,0
PT_130502,1718,1154,11,20,0,280,307,12,46,20,16,5,3,0,0,0,5,417,1,2,1,2,2,4,0
PT_130504,2274,1418,8,19,0,376,362,13,46,18,35,19,11,0,1,0,8,491,0,3,0,1,3,4,0
PT_130527,1960,1272,9,14,0,290,344,11,47,17,33,20,9,2,0,0,10,443,4,6,1,4,3,5,0
PT_130528,6621,4589,49,73,0,1127,1009,72,215,37,138,55,27,8,1,0,47,1675,11,9,1,7,13,15,0
PT_130529,1924,1439,14,23,0,297,360,19,45,16,30,16,13,2,0,0,6,585,2,0,0,3,1,7,0
PT_130510,1806,1350,18,24,0,311,364,13,60,16,48,15,8,1,0,0,14,442,1,1,1,7,4,2,0
PT_130530,5270,3561,35,47,0,865,1030,55,145,48,70,43,8,6,7,0,46,1097,7,9,2,11,11,19,0
PT_130512,1403,922,11,8,0,232,297,14,30,12,20,6,1,0,0,0,7,274,1,0,0,2,1,6,0
PT_130513,3436,2423,20,29,0,816,500,33,74,30,56,46,38,4,2,0,32,713,4,3,0,4,5,14,0
PT_130531,3021,2178,19,40,0,557,481,23,90,34,54,18,19,1,2,0,16,799,2,4,1,2,6,10,0
PT_130515,2170,1494,14,11,0,361,286,19,39,17,29,16,7,1,0,0,12,664,0,1,1,1,8,7,0
PT_130532,5961,4316,43,52,0,929,895,66,240,31,161,47,16,3,4,0,52,1736,7,4,1,5,10,14,0
PT_130524,1586,1103,7,14,0,195,285,18,50,24,12,17,5,0,1,0,6,453,3,2,0,5,4,2,0
PT_130525,2355,1549,12,20,0,340,340,25,43,40,40,27,11,3,1,0,6,613,4,6,0,8,4,6,0
PT_130526,1164,782,7,12,0,243,180,7,23,12,18,12,4,0,0,0,5,246,2,2,1,1,4,3,0
PT_130601,23383,17019,133,230,0,4436,3492,406,1199,157,859,401,54,20,9,0,352,5101,36,17,8,17,29,63,0
PT_130618,16209,11671,98,154,0,2432,2485,234,927,112,505,198,49,22,20,0,206,4102,16,8,4,13,38,48,0
PT_130619,35157,26087,229,372,0,5934,4057,496,2351,206,1491,523,53,42,14,0,464,9656,33,14,12,25,54,61,0
PT_130603,3021,2251,20,39,0,464,495,29,129,25,74,47,5,1,2,0,45,856,5,2,1,5,5,2,0
PT_130608,3952,3029,21,48,0,788,526,66,229,21,119,60,14,1,1,0,65,1035,3,2,4,6,11,9,0
PT_130609,11372,8463,58,135,0,1804,1671,162,720,56,461,158,21,15,6,0,152,2965,12,2,4,8,21,32,0
PT_130620,7287,5367,50,106,0,1125,1159,94,401,65,233,79,16,11,2,0,114,1860,11,6,3,3,15,14,0
PT_130617,10103,7115,66,70,0,1919,1349,149,487,55,360,212,20,5,7,0,126,2227,18,4,1,8,17,15,0
PT_130613,1644,1214,12,24,0,247,245,31,72,16,39,15,3,1,2,0,13,477,2,2,0,4,3,6,0
PT_130616,5339,3966,48,53,0,891,680,93,338,44,182,71,8,2,0,0,77,1439,11,2,1,6,7,13,0
PT_130732,7096,4682,46,51,0,800,961,59,205,75,111,35,33,1,1,0,31,2225,3,8,1,13,6,17,0
PT_130733,1321,830,6,14,0,164,182,11,39,16,19,8,8,2,1,0,6,337,1,1,1,3,3,8,0
PT_130704,1079,633,6,11,0,195,135,11,15,10,19,15,3,1,0,0,3,200,1,2,0,4,2,0,0
PT_130734,3216,2013,19,31,0,381,424,23,75,32,48,10,10,1,2,0,29,898,3,3,1,6,8,9,0
PT_130705,1389,996,15,17,0,281,181,10,39,17,25,14,6,6,0,0,7,367,2,2,0,1,2,4,0
PT_130736,10348,6767,50,101,0,1770,1373,105,347,85,265,80,41,18,4,0,57,2402,8,4,4,8,14,31,0
PT_130737,1416,903,4,7,0,256,206,12,34,19,21,10,11,2,0,0,5,297,5,0,0,9,1,4,0
PT_130738,2304,1345,5,19,0,333,292,16,58,27,34,13,9,2,0,0,16,500,4,2,2,5,1,7,0
PT_130739,2272,1378,13,23,0,174,280,12,71,39,26,2,11,2,1,0,8,695,3,2,1,7,2,6,0
PT_130735,1723,1246,3,21,0,490,181,16,36,18,35,77,6,4,0,0,16,323,5,2,1,2,6,4,0
PT_130722,2991,1825,17,28,0,571,437,18,53,31,22,12,9,6,2,0,16,576,1,3,3,4,7,9,0
PT_130723,1020,681,9,9,0,206,132,11,23,8,8,8,3,1,0,0,3,255,0,0,0,1,2,2,0
PT_130724,1228,853,5,16,0,200,167,13,37,13,11,6,4,3,1,0,5,360,0,3,0,2,1,6,0
PT_130740,2281,1415,20,10,0,342,287,22,58,33,17,11,6,2,0,0,9,582,2,1,0,3,3,7,0
PT_130741,3188,2079,26,20,0,465,517,22,60,32,39,27,35,4,0,0,13,785,4,2,4,7,4,13,0
PT_130730,2675,1662,9,14,0,276,384,22,68,29,26,8,9,3,2,0,17,778,0,1,0,3,9,4,0
PT_130811,37272,26323,259,372,0,7534,5620,553,1613,231,1192,729,78,37,23,0,501,7323,61,14,9,48,48,78,0
PT_130812,42709,29365,208,346,0,7452,4554,617,2511,193,1672,690,35,40,7,0,436,10402,33,14,7,27,43,78,0
PT_130813,25976,17501,194,236,0,4731,4099,360,1026,195,636,316,34,22,14,0,307,5137,37,23,9,26,43,56,0
PT_130814,43905,30822,273,408,0,8237,4951,829,2172,215,1883,1016,60,48,19,0,614,9830,65,12,10,33,70,77,0
PT_130902,3965,2681,26,40,0,537,731,35,149,29,49,18,8,2,1,0,21,1001,5,2,2,4,8,13,0
PT_130904,1982,1440,10,23,0,297,328,18,52,27,31,21,1,1,2,0,5,604,3,5,0,5,3,4,0
PT_130905,3779,2646,29,47,0,513,685,37,119,33,48,27,15,4,2,0,28,1022,1,13,0,4,6,13,0
PT_130906,2213,1627,12,40,0,373,357,29,70,22,40,11,11,1,0,0,15,627,0,3,0,3,8,5,0
PT_130917,5297,3703,36,38,0,659,928,38,146,50,64,22,8,6,2,0,39,1614,8,10,1,8,9,17,0
PT_130908,6859,4815,62,94,0,1311,999,106,186,46,145,286,18,6,5,0,69,1416,19,4,10,6,9,18,0
PT_130910,3355,2386,13,36,0,447,618,26,99,28,52,22,6,4,1,0,20,986,1,0,2,11,2,12,0
PT_130918,8804,6134,56,114,0,1025,1368,76,414,86,186,60,19,9,0,0,64,2592,10,4,4,14,11,22,0
PT_130913,3183,2199,13,32,0,375,554,19,108,35,55,13,9,1,0,0,9,947,2,2,0,11,5,9,0
PT_130914,2257,1607,13,26,0,423,399,21,56,18,23,17,4,2,0,0,17,569,1,3,0,6,2,7,0
PT_130919,5034,3520,29,67,0,826,836,50,190,53,75,28,14,6,3,0,19,1275,7,4,1,9,8,20,0
PT_130916,2969,1796,10,34,0,314,512,33,81,28,36,13,4,4,3,0,8,695,2,4,0,3,4,8,0
