gisco_id,name,registered,turnout,invalid,blank,N-VA,open vld,CD&V,SP.A,VLAAMS BELANG,GROEN,PVDA+,PS,MR,CDH,Parti Populaire,ECOLO,PTB-GO!,DEBOUT LES BELGES,FDF,LA DROITE,VEGA,MG,Stand Up USE,CSP,PRO DG,SP,VIVANT,PFF,VB
BE_23023,Galmaarden / Gammerages,0,6209,322,0,1689,1365,1417,487,406,462,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_21008,Ganshoren,0,12617,719,0,391,1065,279,192,0,255,29,2663,2561,1090,457,1017,389,369,818,104,38,9,23,0,0,0,0,0,149
BE_44020,Gavere,0,9351,549,0,2186,2927,1424,845,410,873,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_91054,Gedinne,0,3188,325,0,0,0,0,0,0,0,0,786,1134,351,113,266,66,52,43,33,10,2,7,0,0,0,0,0,0
BE_13008,Geel,0,27241,1258,0,8219,3032,6781,2714,1905,2564,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_64029,Geer,0,2184,171,0,0,0,0,0,0,0,0,576,676,229,102,211,111,28,41,23,8,0,8,0,0,0,0,0,0
BE_24028,Geetbets,0,4426,254,0,1115,1009,860,669,264,188,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_92142,Gembloux,0,16557,1113,0,0,0,0,0,0,0,0,3590,4826,2141,802,2513,473,313,405,211,83,20,67,0,0,0,0,0,0
BE_25031,Genappe / Genepiën,0,10122,584,0,0,0,0,0,0,0,0,1861,3878,819,621,1427,233,151,286,134,53,3,72,0,0,0,0,0,0
BE_71016,Genk,0,42403,2091,0,9295,4061,9517,8662,2692,3077,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44021,Gent / Gand,0,160938,7159,0,25062,38368,18840,26811,8944,30655,5099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_41018,Geraardsbergen / Grammont,0,23306,1540,0,5599,5563,3298,3529,1924,1411,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_52025,Gerpinnes,0,8689,650,0,0,0,0,0,0,0,0,1873,2352,1217,782,739,408,244,203,141,39,17,24,0,0,0,0,0,0
BE_92054,Gesves,0,4744,338,0,0,0,0,0,0,0,0,828,1607,497,242,736,211,70,102,58,25,5,25,0,0,0,0,0,0
BE_71017,Gingelom,0,6076,429,0,1168,1227,1069,1463,289,329,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_35005,Gistel,0,9171,462,0,1983,2063,1821,1433,545,726,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24137,Glabbeek,0,3899,167,0,966,836,898,430,178,357,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23024,Gooik,0,6820,366,0,1848,1665,1748,311,398,439,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_82037,Gouvy,0,3305,348,0,0,0,0,0,0,0,0,572,749,825,192,347,118,56,31,39,15,3,10,0,0,0,0,0,0
BE_62118,Grâce-Hollogne,0,13130,841,0,0,0,0,0,0,0,0,4775,2047,982,961,913,1527,380,257,287,115,19,26,0,0,0,0,0,0
BE_25037,Grez-Doiceau / Graven,0,8214,713,0,0,0,0,0,0,0,0,1186,3458,528,321,1280,155,107,256,94,41,3,72,0,0,0,0,0,0
BE_23025,Grimbergen,0,23111,1160,0,4933,6448,3589,2368,1308,2941,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13010,Grobbendonk,0,8245,361,0,2661,1434,1476,808,622,716,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25118,Hélécine,0,2260,151,0,0,0,0,0,0,0,0,500,827,229,136,209,57,52,48,30,16,0,5,0,0,0,0,0,0
BE_61028,Héron,0,3461,254,0,0,0,0,0,0,0,0,988,903,314,194,403,143,66,98,52,34,4,8,0,0,0,0,0,0
BE_24033,Haacht,0,10115,480,0,2514,2217,1761,1207,485,1297,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_41024,Haaltert,0,13206,685,0,3937,3014,2193,1289,1023,899,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_85046,Habay,0,5339,630,0,0,0,0,0,0,0,0,810,1504,1174,249,594,84,98,84,62,13,13,24,0,0,0,0,0,0
BE_71020,Halen,0,6890,489,0,1713,1226,1624,902,429,410,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23027,Halle (Halle-Vilvoorde) / Hal (Hal-Vilvorde),0,24608,1319,0,7048,4974,3554,3368,1239,2672,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71069,Ham,0,7545,388,0,2199,1058,1676,931,601,550,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_56086,Ham-sur-Heure-Nalinnes,0,9742,654,0,0,0,0,0,0,0,0,2306,3103,1048,721,871,401,240,186,124,35,28,25,0,0,0,0,0,0
BE_42008,Hamme (Dendermonde) / Hamme (Termonde),0,17538,726,0,4711,3194,3664,2211,1461,1291,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_61024,Hamoir,0,2717,292,0,0,0,0,0,0,0,0,739,736,236,192,237,136,45,44,41,13,3,3,0,0,0,0,0,0
BE_91059,Hamois,0,4767,385,0,0,0,0,0,0,0,0,971,1658,496,208,622,191,58,94,59,18,2,5,0,0,0,0,0,0
BE_72037,Hamont-Achel,0,7486,423,0,2176,946,2219,682,459,462,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_64034,Hannut / Hannuit,0,10914,841,0,0,0,0,0,0,0,0,2293,4386,952,518,1045,290,172,221,130,35,4,27,0,0,0,0,0,0
BE_34013,Harelbeke,0,20225,1284,0,4174,3163,4281,4052,1217,1644,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71022,Hasselt,0,54306,2235,0,13987,8667,10951,8866,2582,5815,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_91142,Hastière,0,4012,424,0,0,0,0,0,0,0,0,1306,713,696,198,237,142,91,71,107,16,8,3,0,0,0,0,0,0
BE_91064,Havelange,0,3415,245,0,0,0,0,0,0,0,0,679,1156,400,109,427,204,73,51,44,23,2,2,0,0,0,0,0,0
BE_72038,Hechtel-Eksel,0,8353,424,0,2183,1932,1793,831,461,611,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73022,Heers,0,5353,431,0,1069,1184,1041,979,341,239,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12014,Heist-op-den-Berg,0,30606,1735,0,8782,4614,6253,3292,2518,2525,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11018,Hemiksem,0,7276,276,0,2128,887,1204,1125,733,675,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53039,Hensies,0,4445,564,0,0,0,0,0,0,0,0,1812,777,409,186,244,145,141,70,64,20,7,6,0,0,0,0,0,0
BE_84029,Herbeumont,0,1240,150,0,0,0,0,0,0,0,0,207,343,327,45,96,18,8,21,18,2,1,4,0,0,0,0,0,0
BE_24038,Herent,0,14458,473,0,3420,2684,2774,1759,606,2491,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13011,Herentals,0,20157,1019,0,5992,2533,4020,2552,1436,2102,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13012,Herenthout,0,6503,345,0,1937,791,1773,508,444,532,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71024,Herk-de-Stad / Herck-la-Ville,0,9249,589,0,2209,1714,1903,1568,466,669,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23032,Herne,0,4800,264,0,1004,1230,1273,394,212,375,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13013,Herselt,0,10540,576,0,3448,1342,2314,927,961,756,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62051,Herstal,0,21455,1344,0,0,0,0,0,0,0,0,6918,3135,1599,1355,1469,4089,580,367,366,158,47,28,0,0,0,0,0,0
BE_73028,Herstappe,0,74,1,0,9,28,14,9,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63035,Herve,0,11895,739,0,0,0,0,0,0,0,0,1988,4134,1873,871,1289,409,169,170,172,54,10,17,0,0,0,0,0,0
BE_41027,Herzele,0,12978,777,0,3262,3530,2105,1426,767,921,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71070,Heusden-Zolder,0,21928,948,0,5953,2696,4203,4921,1336,1519,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_33039,Heuvelland,0,5551,457,0,1105,1065,1356,575,342,545,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24041,Hoegaarden,0,4795,228,0,938,1222,986,502,198,632,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23033,Hoeilaart,0,6344,248,0,1005,2698,875,355,172,912,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73032,Hoeselt,0,7011,449,0,1923,1288,1643,589,498,477,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24043,Holsbeek,0,7024,250,0,1542,1476,1590,762,305,980,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53083,Honnelles,0,3572,350,0,0,0,0,0,0,0,0,1054,838,473,147,305,146,105,59,68,15,4,8,0,0,0,0,0,0
BE_36006,Hooglede,0,7338,485,0,1814,1347,1858,683,372,696,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13014,Hoogstraten,0,11581,484,0,3381,2290,3036,587,573,1106,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45062,Horebeke,0,1488,84,0,280,524,242,95,62,182,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_83028,Hotton,0,3729,344,0,0,0,0,0,0,0,0,1044,903,662,240,257,103,67,48,40,15,4,2,0,0,0,0,0,0
BE_82014,Houffalize,0,3491,334,0,0,0,0,0,0,0,0,611,934,864,182,294,89,59,52,48,4,11,9,0,0,0,0,0,0
BE_72039,Houthalen-Helchteren,0,20833,1184,0,5183,2211,4288,4296,1413,1504,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_32006,Houthulst,0,7023,701,0,1566,1184,1744,835,506,365,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_91072,Houyet,0,3308,275,0,0,0,0,0,0,0,0,728,1188,378,148,326,100,28,61,51,14,4,7,0,0,0,0,0,0
BE_11021,Hove (Antwerpen) / Hove (Anvers),0,5940,108,0,1876,1215,1079,372,255,929,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24045,Huldenberg,0,6463,281,0,1434,1946,1201,509,218,787,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13016,Hulshout,0,7603,442,0,2294,928,1754,707,759,508,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_61031,Huy / Hoei,0,13327,1010,0,0,0,0,0,0,0,0,4212,2811,1038,905,1729,684,278,273,257,83,25,22,0,0,0,0,0,0
BE_35006,Ichtegem,0,9252,687,0,1927,2088,1757,1393,549,703,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_33011,Ieper / Ypres,0,25184,1786,0,5051,4066,6507,3648,1459,2228,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25043,Incourt,0,3468,165,0,0,0,0,0,0,0,0,662,1434,222,201,478,85,38,96,35,24,5,23,0,0,0,0,0,0
BE_36007,Ingelmunster,0,7950,572,0,2044,1147,1970,1035,493,565,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25044,Ittre / Itter,0,4443,261,0,0,0,0,0,0,0,0,1121,1361,359,279,620,127,78,143,49,19,6,20,0,0,0,0,0,0
BE_21009,Ixelles / Elsene,0,31574,1313,0,419,2120,332,302,0,604,56,5904,7189,1880,574,6122,1429,651,1706,148,412,37,256,0,0,0,0,0,120
BE_36008,Izegem,0,20023,1201,0,5653,2753,3799,3080,1351,1797,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_31012,Jabbeke,0,10310,544,0,2500,1927,2580,1132,555,944,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63038,Jalhay,0,5815,367,0,0,0,0,0,0,0,0,784,2438,558,521,716,159,56,103,62,26,10,15,0,0,0,0,0,0
BE_92140,Jemeppe-sur-Sambre,0,17697,1794,0,0,0,0,0,0,0,0,5759,3090,1491,1332,1409,1113,711,535,306,70,38,49,0,0,0,0,0,0
BE_21010,Jette,0,25578,1479,0,698,1644,535,541,0,666,53,5552,4723,2646,770,2603,774,729,1470,184,124,33,45,0,0,0,0,0,309
BE_25048,Jodoigne / Geldenaken,0,9225,551,0,0,0,0,0,0,0,0,1501,4459,599,418,1029,166,148,215,91,25,2,21,0,0,0,0,0,0
BE_62060,Juprelle,0,6060,286,0,0,0,0,0,0,0,0,1372,1731,951,436,513,377,111,125,105,29,11,13,0,0,0,0,0,0
BE_53044,Jurbise / Jurbeke,0,6701,312,0,0,0,0,0,0,0,0,1536,3058,378,245,636,188,119,101,75,28,5,20,0,0,0,0,0,0
BE_11022,Kalmthout,0,11675,397,0,3602,1585,2649,953,737,1453,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23038,Kampenhout,0,7997,313,0,2197,2132,1457,576,450,789,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23039,Kapelle-op-den-Bos,0,6908,325,0,2110,1209,1306,796,422,632,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11023,Kapellen (Antwerpen) / Kapellen (Anvers),0,17881,499,0,5649,4356,2180,1577,1362,1869,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_43007,Kaprijke,0,4651,242,0,1134,942,1219,365,237,398,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13017,Kasterlee,0,13434,560,0,4273,1616,3962,819,800,1192,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24048,Keerbergen,0,8961,286,0,2640,2549,1514,682,400,783,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63040,Kelmis / La Calamine,0,5030,661,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,0,0,0,1375,385,968,251,824,0
BE_72018,Kinrooi,0,7801,473,0,2226,938,2579,681,477,324,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45060,Kluisbergen,0,4570,304,0,943,1135,955,521,243,397,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_44029,Knesselare,0,5891,373,0,1521,1168,1287,554,327,572,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_31043,Knokke-Heist,0,24190,814,0,7829,7010,3709,1913,1133,1562,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_32010,Koekelare,0,6487,504,0,1236,1426,1234,1224,385,387,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_21011,Koekelberg,0,9350,639,0,195,519,152,215,0,249,23,2228,2077,731,209,861,358,327,378,56,39,13,11,0,0,0,0,0,70
BE_38014,Koksijde,0,16775,643,0,4987,4618,2728,1782,610,1249,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11024,Kontich,0,14951,413,0,4797,2676,2794,1120,981,1857,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_32011,Kortemark,0,9085,780,0,1808,2093,2258,971,513,529,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24054,Kortenaken,0,5939,405,0,1385,1536,1214,619,341,362,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24055,Kortenberg,0,12828,525,0,3099,3157,2541,1109,649,1514,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73040,Kortessem,0,6348,389,0,1429,1301,1616,737,362,411,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34022,Kortrijk / Courtrai,0,51813,2075,0,11241,10107,11339,7350,2645,6044,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23099,Kraainem,0,6780,138,0,332,992,249,95,50,134,8,502,1817,538,98,716,43,35,962,23,15,5,28,0,0,0,0,0,0
BE_46013,Kruibeke,0,11622,495,0,3598,1546,2344,1379,838,1201,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45017,Kruishoutem,0,6076,373,0,1297,1532,1751,326,299,446,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34023,Kuurne,0,9459,508,0,2241,1680,2357,1118,536,834,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_84033,LÉglise,0,3199,314,0,0,0,0,0,0,0,0,451,956,797,154,306,42,52,76,41,7,3,0,0,0,0,0,0,0
BE_24062,Leuven / Louvain,0,60843,1727,0,10720,10202,11297,10051,2083,13232,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_62063,Liège / Luik,0,106641,5633,0,0,0,0,0,0,0,0,31927,21072,9016,5680,14174,10477,2447,2026,1588,1981,313,307,0,0,0,0,0,0
BE_92141,La Bruyère,0,6168,379,0,0,0,0,0,0,0,0,1265,2100,719,424,729,226,89,152,39,25,4,17,0,0,0,0,0,0
BE_25050,La Hulpe / Terhulpen,0,5188,491,0,0,0,0,0,0,0,0,797,2141,409,196,722,103,63,154,39,30,3,40,0,0,0,0,0,0
BE_55022,La Louvière,0,45650,4610,0,0,0,0,0,0,0,0,17181,6835,3550,2272,2707,4057,2122,874,1061,163,126,92,0,0,0,0,0,0
BE_83031,La Roche-en-Ardenne,0,2973,261,0,0,0,0,0,0,0,0,493,956,637,129,264,70,60,48,32,16,5,2,0,0,0,0,0,0
BE_13053,Laakdal,0,11542,669,0,3670,1269,2629,1186,1094,724,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_42010,Laarne,0,9315,464,0,2402,2623,1710,767,441,783,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73042,Lanaken,0,14240,750,0,3374,3437,2841,1658,1133,789,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24059,Landen,0,11328,703,0,2140,2624,1958,2057,667,897,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_33040,Langemark-Poelkapelle,0,5755,469,0,1364,974,1607,614,344,288,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_25119,Lasne,0,8373,239,0,0,0,0,0,0,0,0,710,4922,507,358,1012,91,69,283,58,27,1,96,0,0,0,0,0,0
BE_55035,Le Roeulx,0,5620,437,0,0,0,0,0,0,0,0,1476,1710,471,289,475,338,182,115,94,19,8,6,0,0,0,0,0,0
BE_42011,Lebbeke,0,13308,598,0,3750,3057,2384,1327,938,1059,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_41034,Lede,0,13332,669,0,3963,2927,2465,1190,984,966,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_36010,Ledegem,0,7050,508,0,1645,1003,2166,829,427,383,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_34025,Lendelede,0,4273,256,0,1141,657,1124,488,231,322,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23104,Lennik,0,6475,304,0,1809,1829,1173,351,426,520,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_53046,Lens,0,2883,134,0,0,0,0,0,0,0,0,774,1159,208,125,248,70,49,52,39,14,5,6,0,0,0,0,0,0
BE_71034,Leopoldsburg / Bourg-Léopold,0,10616,497,0,3011,1225,2201,1935,904,656,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_52075,Les Bons Villers,0,6317,423,0,0,0,0,0,0,0,0,1273,2169,783,460,571,204,141,163,68,28,15,19,0,0,0,0,0,0
BE_55023,Lessines / Lessen,0,12115,1303,0,0,0,0,0,0,0,0,3692,2464,1295,1011,987,476,339,291,176,27,25,29,0,0,0,0,0,0
BE_57094,Leuze-en-Hainaut,0,9193,947,0,0,0,0,0,0,0,0,2473,2636,1122,401,763,259,221,168,129,20,34,20,0,0,0,0,0,0
BE_84035,Libin,0,3405,276,0,0,0,0,0,0,0,0,674,1026,710,179,325,61,50,48,43,4,7,2,0,0,0,0,0,0
BE_84077,Libramont-Chevigny,0,7274,712,0,0,0,0,0,0,0,0,1238,2361,1516,405,561,121,127,115,74,16,8,20,0,0,0,0,0,0
BE_36011,Lichtervelde,0,6398,463,0,1312,1236,1745,718,339,487,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23044,Liedekerke,0,8983,395,0,2662,1765,1600,1366,597,508,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_12021,Lier / Lierre,0,24709,1094,0,7089,4403,3848,2693,2095,2912,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45063,Lierde,0,4931,311,0,1145,1336,892,580,275,332,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63045,Lierneux,0,2359,197,0,0,0,0,0,0,0,0,547,562,430,154,263,74,37,41,33,15,1,5,0,0,0,0,0,0
BE_13019,Lille,0,11940,563,0,3816,1388,3184,804,872,1086,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63046,Limbourg / Limburg,0,3821,325,0,0,0,0,0,0,0,0,1059,873,488,343,401,134,59,55,60,16,2,6,0,0,0,0,0,0
BE_64047,Lincent / Lijsem,0,2302,148,0,0,0,0,0,0,0,0,666,791,208,114,166,67,29,50,31,18,5,9,0,0,0,0,0,0
BE_23100,Linkebeek,0,2945,185,0,142,465,88,24,23,81,7,293,761,84,53,406,53,22,197,8,16,3,34,0,0,0,0,0,0
BE_11025,Lint,0,6333,181,0,2116,1059,1142,474,425,837,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24133,Linter,0,5373,272,0,1303,1059,1392,623,297,346,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_32030,Lo-Reninge,0,2357,141,0,534,420,760,200,124,161,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_56044,Lobbes,0,3819,204,0,0,0,0,0,0,0,0,734,1441,356,256,427,148,95,75,50,9,13,11,0,0,0,0,0,0
BE_44034,Lochristi,0,16012,625,0,3682,5170,2996,1017,874,1376,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_46014,Lokeren,0,27693,1467,0,6008,6499,5163,3174,1828,2923,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72020,Lommel,0,21675,1178,0,5351,2435,4389,4917,1158,1427,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23045,Londerzeel,0,13235,557,0,3649,3043,2810,1033,873,1139,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63048,Lontzen,0,3096,419,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,0,0,0,0,0,645,306,457,163,636,0
BE_44036,Lovendegem,0,7084,260,0,1637,1812,1422,655,443,737,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_24066,Lubbeek,0,10296,316,0,2642,2309,2327,881,380,1307,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_71037,Lummen,0,10847,759,0,2963,1556,2589,1339,715,732,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_45064,Maarkedal,0,5486,289,0,1062,1743,971,568,258,517,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72021,Maaseik,0,16307,1165,0,4704,2603,3380,2031,1311,866,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_73107,Maasmechelen,0,23400,1296,0,4626,4042,5721,4140,1497,1290,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23047,Machelen (Halle-Vilvoorde) / Machelen (Hal-Vilvorde),0,8339,512,0,1615,1879,1164,1786,386,809,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_43010,Maldegem,0,16957,1161,0,4003,4140,3605,1392,1005,1327,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_11057,Malle,0,10374,439,0,3638,1504,2161,724,728,1009,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_63049,Malmedy,0,8370,814,0,0,0,0,0,0,0,0,1155,2737,1389,846,864,169,126,114,96,36,8,16,0,0,0,0,0,0
BE_52043,Manage,0,13498,1419,0,0,0,0,0,0,0,0,5143,2020,871,938,784,933,735,285,285,33,22,30,0,0,0,0,0,0
BE_83055,Manhay,0,2325,191,0,0,0,0,0,0,0,0,347,690,464,170,239,92,32,43,38,13,3,3,0,0,0,0,0,0
BE_83034,Marche-en-Famenne,0,11567,1145,0,0,0,0,0,0,0,0,2701,2737,2319,789,938,339,206,175,143,35,19,21,0,0,0,0,0,0
BE_61039,Marchin,0,3646,257,0,0,0,0,0,0,0,0,1200,776,234,212,511,202,52,86,56,47,4,9,0,0,0,0,0,0
BE_81013,Martelange,0,1044,104,0,0,0,0,0,0,0,0,217,247,214,56,113,33,23,7,14,5,10,1,0,0,0,0,0,0
BE_12025,Mechelen / Malines,0,54788,2232,0,12973,10203,7901,7857,3626,7875,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_13021,Meerhout,0,7364,418,0,2118,992,1607,893,605,553,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_72040,Meeuwen-Gruitrode,0,9491,710,0,2414,1217,3411,543,546,514,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE_23050,Meise,0,12986,578,0,3087,4212,2117,873,584,1383,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
