gisco_id,name,registered,turnout,invalid,blank,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,MI HAZÁNK MOZGALOM,MAGYAR KÉTFARKÚ KUTYA PÁRT,NORMÁLIS ÉLET PÁRTJA,MEGOLDÁS MOZGALOM,ORSZÁGOS LENGYEL ÖNKORMÁNYZAT,ORSZÁGOS ÖRMÉNY ÖNKORMÁNYZAT,MAGYARORSZÁGI GÖRÖGÖK ORSZÁGOS ÖNKORMÁNYZATA,MAGYARORSZÁGI NÉMETEK ORSZÁGOS ÖNKORMÁNYZATA,ORSZÁGOS HORVÁT ÖNKORMÁNYZAT,BOLGÁR ORSZÁGOS ÖNKORMÁNYZAT,ORSZÁGOS RUSZIN ÖNKORMÁNYZAT,UKRÁN ORSZÁGOS ÖNKORMÁNYZAT,ORSZÁGOS SZLOVÁK ÖNKORMÁNYZAT,SZERB ORSZÁGOS ÖNKORMÁNYZAT,MAGYARORSZÁGI ROMÁNOK ORSZÁGOS ÖNKORMÁNYZATA,ORSZÁGOS SZLOVÉN ÖNKORMÁNYZAT
HU_17738,Igar,714,427,4,0,321,82,15,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_32018,Iszkaszentgyörgy,1730,1263,15,0,609,424,132,53,16,14,0,0,0,0,0,0,0,0,0,0,0,0
HU_02200,Isztimér,732,497,7,0,263,110,44,19,1,5,0,0,0,48,0,0,0,0,0,0,0,0
HU_13462,Iváncsa,2232,1468,12,0,822,476,79,42,12,21,0,1,0,2,1,0,0,0,0,0,0,0
HU_15972,Jenő,1047,670,7,0,455,126,53,14,3,12,0,0,0,0,0,0,0,0,0,0,0,0
HU_21342,Kajászó,949,712,4,0,445,183,47,19,3,10,0,0,0,1,0,0,0,0,0,0,0,0
HU_16683,Káloz,1864,1230,17,0,830,241,103,26,10,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_21926,Kápolnásnyék,3149,2424,11,0,1260,854,139,101,11,48,0,0,0,0,0,0,0,0,0,0,0,0
HU_02343,Kincsesbánya,1228,890,5,0,501,245,89,34,9,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_12636,Kisapostag,1229,936,4,0,472,345,67,27,6,14,0,0,0,1,0,0,0,0,0,0,0,0
HU_28990,Kisláng,1962,1067,12,0,792,152,78,20,6,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_30650,Kőszárhegy,1306,925,7,0,498,269,92,37,9,12,0,0,0,1,0,0,0,0,0,0,0,0
HU_34209,Kulcs,2749,1900,20,0,895,728,141,73,12,31,0,0,0,0,0,0,0,0,0,0,0,0
HU_07506,Lajoskomárom,1760,1150,14,0,681,305,107,31,9,2,0,0,0,1,0,0,0,0,0,0,0,0
HU_07269,Lepsény,2468,1564,15,0,983,342,162,38,12,12,0,0,0,0,0,0,0,0,0,0,0,0
HU_19114,Lovasberény,2145,1540,15,0,913,401,130,55,10,16,0,0,0,0,0,0,0,0,0,0,0,0
HU_27678,Magyaralmás,1273,1026,13,0,612,275,69,35,7,13,0,0,0,2,0,0,0,0,0,0,0,0
HU_04659,Martonvásár,4345,3295,28,0,1608,1235,184,159,24,56,0,0,0,0,0,0,0,0,0,1,0,0
HU_23490,Mány,1904,1327,21,0,758,259,56,32,2,15,0,0,0,184,0,0,0,0,0,0,0,0
HU_16948,Mátyásdomb,582,375,6,0,264,72,23,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_17552,Mezőfalva,3713,2236,23,0,1134,711,215,59,23,22,0,0,0,45,0,0,4,0,0,0,0,0
HU_05689,Mezőkomárom,709,450,4,0,308,89,32,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_06576,Mezőszentgyörgy,1018,549,7,0,366,118,40,7,6,4,0,0,0,0,0,0,0,1,0,0,0,0
HU_29036,Mezőszilas,1649,960,5,0,687,182,45,23,8,10,0,0,0,0,0,0,0,0,0,0,0,0
HU_25715,Moha,436,330,6,0,156,98,42,18,3,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_18485,Mór,10759,8138,138,0,4386,2325,881,183,67,56,0,0,2,97,0,0,2,0,1,0,0,0
HU_27599,Nadap,529,432,13,0,229,135,18,30,0,5,0,0,0,2,0,0,0,0,0,0,0,0
HU_07001,Nagykarácsony,1105,720,12,0,466,161,52,14,9,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_32364,Nagylók,823,490,5,0,283,143,41,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_23588,Nagyveleg,509,388,0,0,267,58,41,10,7,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_26134,Nagyvenyim,3311,2466,13,0,1113,1028,160,86,18,46,0,0,0,2,0,0,0,0,0,0,0,0
HU_13903,Nádasdladány,1415,932,5,0,523,244,112,28,6,14,0,0,0,0,0,0,0,0,0,0,0,0
HU_34306,Óbarok,665,474,6,0,276,141,31,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_25751,Pákozd,2782,2181,12,0,1250,632,148,92,14,31,0,0,0,2,0,0,0,0,0,0,0,0
HU_28848,Pátka,1413,1005,8,0,607,267,67,39,4,12,0,0,0,0,1,0,0,0,0,0,0,0
HU_21786,Pázmánd,1775,1394,14,0,721,490,84,65,4,16,0,0,0,0,0,0,0,0,0,0,0,0
HU_19354,Perkáta,3142,1865,14,0,1066,592,112,50,16,14,0,0,0,0,0,0,0,1,0,0,0,0
HU_17525,Polgárdi,5218,3341,32,0,2148,793,203,103,35,27,0,0,0,0,0,0,0,0,0,0,0,0
HU_29018,Pusztaszabolcs,4754,3041,37,0,1783,890,204,75,15,36,0,0,0,0,0,0,0,0,1,0,0,0
HU_17774,Pusztavám,1972,1417,14,0,724,314,144,32,5,11,0,0,0,173,0,0,0,0,0,0,0,0
HU_09900,Rácalmás,3838,2837,28,0,1214,1249,170,64,29,56,2,0,0,25,0,0,0,0,0,0,0,0
HU_02015,Ráckeresztúr,2788,1849,22,0,1105,517,124,50,18,13,0,0,0,0,0,0,0,0,0,0,0,0
HU_23694,Sárbogárd,10592,7594,30,0,4753,2095,380,208,69,56,0,0,0,3,0,0,0,0,0,0,0,0
HU_02723,Sáregres,578,417,1,0,301,81,25,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_31802,Sárkeresztes,1256,999,10,0,539,328,55,41,12,14,0,0,0,0,0,0,0,0,0,0,0,0
HU_25344,Sárkeresztúr,1725,873,9,0,690,113,36,16,5,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_02699,Sárkeszi,480,329,2,0,178,92,31,14,6,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_25140,Sárosd,2566,1523,11,0,1019,377,69,31,8,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_31538,Sárszentágota,1095,790,3,0,605,111,51,13,4,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_11776,Sárszentmihály,2467,1732,16,0,940,513,151,80,18,12,0,0,0,2,0,0,0,0,0,0,0,0
HU_20206,Seregélyes,3574,2379,14,0,1487,590,171,62,25,30,0,0,0,0,0,0,0,0,0,0,0,0
HU_33321,Soponya,1478,973,10,0,670,195,72,16,5,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_02893,Söréd,404,328,4,0,216,69,20,12,5,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_14951,Sukoró,1434,1200,9,0,582,456,72,52,3,25,0,0,0,1,0,0,0,0,0,0,0,0
HU_28705,Szabadbattyán,3822,2620,21,0,1556,730,158,86,23,41,0,0,0,5,0,0,0,0,0,0,0,0
HU_13259,Szabadegyháza,1675,1093,11,0,644,298,86,28,13,13,0,0,0,0,0,0,0,0,0,0,0,0
HU_18740,Szabadhídvég,647,359,5,0,259,55,27,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_19549,Szár,1323,1045,19,0,481,272,48,38,2,4,0,0,0,181,0,0,0,0,0,0,0,0
HU_14827,Székesfehérvár,77813,59380,449,0,27924,23645,3385,2686,438,745,7,3,1,68,2,0,4,14,0,9,0,0
HU_14465,Tabajd,746,555,3,0,400,100,28,18,2,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_29267,Tác,1344,990,8,0,626,231,68,37,4,15,0,0,1,0,0,0,0,0,0,0,0,0
HU_21005,Tordas,1514,1207,11,0,585,458,76,52,6,16,0,0,0,3,0,0,0,0,0,0,0,0
HU_17482,Újbarok,379,286,7,0,141,67,10,14,1,2,0,0,0,44,0,0,0,0,0,0,0,0
HU_17622,Úrhida,1971,1489,8,0,725,520,103,101,13,18,0,0,0,1,0,0,0,0,0,0,0,0
HU_02459,Vajta,638,397,4,0,247,84,43,10,4,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_05829,Vál,2051,1487,15,0,973,343,81,35,10,26,0,0,0,4,0,0,0,0,0,0,0,0
HU_25016,Velence,5360,4158,23,0,2002,1636,212,182,25,73,0,0,0,5,0,0,0,0,0,0,0,0
HU_03498,Vereb,634,467,4,0,301,110,23,14,3,11,0,0,0,1,0,0,0,0,0,0,0,0
HU_02750,Vértesacsa,1385,959,11,0,637,176,29,26,3,6,0,0,0,71,0,0,0,0,0,0,0,0
HU_13897,Vértesboglár,708,558,13,0,297,121,37,18,1,4,0,0,0,67,0,0,0,0,0,0,0,0
HU_30243,Zámoly,1831,1294,10,0,765,317,135,42,12,12,0,0,0,1,0,0,0,0,0,0,0,0
HU_34263,Zichyújfalu,726,509,2,0,378,92,22,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_34342,Daruszentmiklós,982,596,7,0,391,124,48,18,5,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_11882,Abda,2594,1899,31,0,1036,596,123,63,13,37,0,0,0,0,0,0,0,0,0,0,0,0
HU_33385,Acsalag,398,327,0,0,246,50,19,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_29407,Agyagosszergény,769,601,6,0,387,137,42,20,0,9,0,0,0,0,0,0,0,0,0,0,0,0
HU_04880,Ágfalva,1723,1280,15,0,660,335,97,33,13,14,0,0,0,113,0,0,0,0,0,0,0,0
HU_32249,Árpás,206,161,2,0,111,35,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_26921,Ásványráró,1661,1174,11,0,751,295,72,23,7,15,0,0,0,0,0,0,0,0,0,0,0,0
HU_15042,Babót,879,630,9,0,402,150,42,16,6,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_28936,Bakonygyirót,135,105,1,0,64,30,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_22062,Bakonypéterd,235,168,0,0,126,24,9,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_05944,Bakonyszentlászló,1393,908,7,0,561,214,99,13,4,10,0,0,0,0,0,0,0,0,0,0,0,0
HU_06196,Barbacs,620,441,3,0,295,97,32,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_28769,Bágyogszovát,1071,799,7,0,572,133,58,16,4,9,0,0,0,0,0,0,0,0,0,0,0,0
HU_10588,Beled,2072,1523,21,0,1009,365,79,28,9,12,0,0,0,0,0,0,0,0,0,0,0,0
HU_29805,Bezenye,908,703,15,0,459,120,19,16,3,2,0,0,0,2,67,0,0,0,0,0,0,0
HU_10560,Bezi,391,296,3,0,190,61,21,9,3,2,0,0,0,7,0,0,0,0,0,0,0,0
HU_06220,Bodonhely,265,198,1,0,135,27,25,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_04367,Bogyoszló,514,369,5,0,242,90,15,10,2,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_06619,Börcs,1060,751,8,0,404,247,48,22,11,11,0,0,0,0,0,0,0,0,0,0,0,0
HU_33950,Bőny,1755,1177,19,0,712,310,87,32,5,11,0,0,0,1,0,0,0,0,0,0,0,0
HU_15501,Bősárkány,1692,1303,6,0,941,252,65,18,3,17,0,0,0,1,0,0,0,0,0,0,0,0
HU_27085,Cakóháza,38,34,0,0,28,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_15954,Cirák,421,329,4,0,265,36,17,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_08563,Csapod,435,317,4,0,233,43,32,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_10047,Csáfordjánosfa,170,132,2,0,82,32,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_30191,Csér,25,23,0,0,9,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_13505,Csikvánd,402,276,3,0,210,44,10,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_04039,Csorna,8952,7102,75,0,4351,2017,295,253,29,77,2,0,0,2,0,0,1,0,0,0,0,0
HU_21865,Darnózseli,1277,954,10,0,574,264,66,26,8,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_32595,Dénesfa,323,230,2,0,150,53,16,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_21917,Dör,486,376,6,0,266,69,20,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_27739,Dunakiliti,1410,979,15,0,603,264,47,35,4,10,0,0,0,1,0,0,0,0,0,0,0,0
HU_02079,Dunaremete,211,172,3,0,98,43,12,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_21078,Dunaszeg,1782,1352,12,0,777,389,94,46,12,21,1,0,0,0,0,0,0,0,0,0,0,0
HU_15875,Dunaszentpál,582,422,6,0,228,125,29,23,3,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_10454,Dunasziget,1207,914,9,0,623,198,40,28,3,11,0,0,0,2,0,0,0,0,0,0,0,0
HU_26347,Ebergőc,127,95,2,0,71,19,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_22442,Edve,100,82,0,0,57,17,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_20288,Egyed,417,303,1,0,205,56,26,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_15237,Egyházasfalu,709,530,10,0,384,93,29,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_15033,Enese,1413,1037,7,0,696,239,45,30,4,16,0,0,0,0,0,0,0,0,0,0,0,0
HU_16708,Écs,1675,1256,9,0,750,305,115,56,3,18,0,0,0,0,0,0,0,0,0,0,0,0
HU_33996,Farád,1532,1213,8,0,903,218,50,20,5,8,0,0,0,1,0,0,0,0,0,0,0,0
HU_06956,Fehértó,360,260,3,0,161,51,27,12,1,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_32717,Feketeerdő,434,343,3,0,170,125,20,17,1,6,0,0,0,1,0,0,0,0,0,0,0,0
HU_33251,Felpéc,746,553,2,0,333,147,39,19,8,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_30678,Fenyőfő,72,46,2,0,26,13,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_11253,Fertőboz,233,178,7,0,106,49,8,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0
HU_09885,Fertőd,2588,1964,18,0,1229,493,141,51,9,16,0,0,0,5,0,2,0,0,0,0,0,0
HU_09487,Fertőendréd,505,407,7,0,273,69,37,12,3,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_10658,Fertőhomok,678,541,5,0,303,146,41,28,3,14,0,0,0,1,0,0,0,0,0,0,0,0
HU_12414,Fertőrákos,1800,1260,13,0,587,432,88,38,5,28,0,0,0,69,0,0,0,0,0,0,0,0
HU_15343,Fertőszentmiklós,3056,2395,20,0,1514,555,200,69,13,23,0,0,0,1,0,0,0,0,0,0,0,0
HU_31440,Fertőszéplak,1013,742,8,0,479,168,52,22,3,10,0,0,0,0,0,0,0,0,0,0,0,0
HU_02060,Gönyű,2561,1787,10,0,1082,434,143,74,12,31,0,0,1,0,0,0,0,0,0,0,0,0
HU_17969,Gyalóka,53,45,2,0,30,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_26860,Gyarmat,1090,777,9,0,534,158,36,19,12,9,0,0,0,0,0,0,0,0,0,0,0,0
HU_23843,Gyóró,316,232,1,0,174,33,16,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_20400,Gyömöre,957,645,6,0,441,118,40,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0
HU_25584,Győr,98631,71921,626,0,35781,27123,4108,2588,520,1064,4,1,1,94,4,0,3,1,0,0,2,1
HU_08721,Győrasszonyfa,397,270,3,0,193,55,9,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_13198,Győrladamér,1373,1050,13,0,563,341,62,48,6,17,0,0,0,0,0,0,0,0,0,0,0,0
HU_31316,Győrság,1206,916,8,0,596,181,86,25,9,10,0,0,0,1,0,0,0,0,0,0,0,0
HU_19309,Győrsövényház,635,426,3,0,261,75,34,14,2,3,0,0,0,34,0,0,0,0,0,0,0,0
HU_15653,Győrszemere,2728,1887,13,0,1175,464,129,74,3,28,0,0,0,0,0,0,0,0,0,0,1,0
HU_07481,Győrújbarát,5842,4643,42,0,2511,1543,283,170,27,66,0,0,0,1,0,0,0,0,0,0,0,0
HU_31787,Győrújfalu,1714,1408,9,0,811,406,94,55,7,26,0,0,0,0,0,0,0,0,0,0,0,0
HU_15228,Győrzámoly,2645,2069,12,0,1100,635,157,109,20,34,0,0,0,2,0,0,0,0,0,0,0,0
HU_26790,Halászi,2536,1836,8,0,1125,515,81,62,19,25,0,0,0,1,0,0,0,0,0,0,0,0
HU_07649,Harka,2149,1690,11,0,894,521,132,53,12,38,0,0,0,29,0,0,0,0,0,0,0,0
HU_17905,Hegyeshalom,2681,1830,18,0,1034,559,90,38,10,23,0,0,0,58,0,0,0,0,0,0,0,0
HU_18403,Hegykő,1229,960,6,0,662,182,49,38,3,19,0,0,0,0,0,0,0,0,1,0,0,0
HU_12308,Hédervár,981,715,5,0,405,225,46,23,3,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_23375,Hidegség,349,272,4,0,153,74,25,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_04020,Himod,530,369,7,0,264,47,43,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_10029,Hövej,265,218,2,0,171,26,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_20604,Ikrény,1482,1115,16,0,565,377,79,51,12,14,0,0,0,1,0,0,0,0,0,0,0,0
HU_31635,Iván,959,627,6,0,461,111,35,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_29221,Jánossomorja,4699,3277,75,0,2155,733,162,70,17,20,0,0,0,45,0,0,0,0,0,0,0,0
HU_06646,Jobaháza,447,326,3,0,231,73,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_12113,Kajárpéc,1023,708,3,0,480,129,54,23,10,9,0,0,0,0,0,0,0,0,0,0,0,0
HU_28334,Kapuvár,8035,6066,52,0,3886,1482,413,130,30,71,0,0,0,1,0,0,0,0,1,0,0,0
HU_14748,Kimle,1783,1241,20,0,737,285,46,43,8,8,0,0,0,76,18,0,0,0,0,0,0,0
HU_02413,Kisbabot,198,161,1,0,118,24,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_22886,Kisbajcs,728,590,1,0,327,162,52,26,3,19,0,0,0,0,0,0,0,0,0,0,0,0
HU_07816,Kisbodak,290,238,1,0,152,58,14,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0
HU_33695,Kisfalud,601,473,6,0,351,74,26,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_24633,Koroncó,1894,1327,8,0,855,322,73,38,7,21,0,0,0,3,0,0,0,0,0,0,0,0
HU_11262,Kóny,2148,1595,16,0,1006,414,87,41,7,23,0,0,0,1,0,0,0,0,0,0,0,0
HU_06895,Kópháza,1602,1271,17,0,675,376,119,31,19,18,0,0,0,0,16,0,0,0,0,0,0,0
HU_31626,Kunsziget,1046,797,4,0,447,230,62,34,9,11,0,0,0,0,0,0,0,0,0,0,0,0
HU_04376,Lázi,434,269,2,0,154,74,21,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_19239,Levél,1549,1037,17,0,584,270,69,29,10,14,0,0,0,44,0,0,0,0,0,0,0,0
HU_33668,Lébény,2513,1798,18,0,1097,453,85,52,19,16,0,0,0,58,0,0,0,0,0,0,0,0
HU_16221,Lipót,615,472,12,0,288,120,21,15,2,14,0,0,0,0,0,0,0,0,0,0,0,0
HU_31194,Lövő,1159,871,5,0,518,247,66,27,4,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_26444,Maglóca,84,55,3,0,39,9,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_13912,Magyarkeresztúr,357,266,4,0,191,46,19,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_06770,Markotabödöge,408,290,1,0,218,36,24,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_12283,Máriakálnok,1561,1139,11,0,695,304,64,38,15,8,0,0,0,4,0,0,0,0,0,0,0,0
HU_27359,Mecsér,500,381,2,0,250,80,26,12,7,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_12812,Mezőörs,758,522,3,0,366,93,39,14,3,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_20385,Mérges,78,63,1,0,52,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_21980,Mihályi,883,705,7,0,544,104,35,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_04783,Mosonmagyaróvár,26028,18361,165,0,9248,6879,959,632,166,226,0,0,0,77,7,0,0,0,0,0,0,2
HU_33677,Mosonszentmiklós,2021,1374,9,0,871,333,84,48,5,23,0,0,0,1,0,0,0,0,0,0,0,0
HU_28149,Mosonszolnok,1367,982,14,0,621,265,36,30,7,9,0,0,0,0,0,0,0,0,0,0,0,0
HU_02556,Mórichida,666,527,5,0,398,78,26,10,1,9,0,0,0,0,0,0,0,0,0,0,0,0
HU_02361,Nagybajcs,838,666,1,0,392,166,55,27,8,17,0,0,0,0,0,0,0,0,0,0,0,0
HU_02495,Nagycenk,1942,1486,8,0,829,443,112,53,12,24,0,0,0,5,0,0,0,0,0,0,0,0
HU_32939,Nagylózs,795,584,11,0,348,142,40,20,7,12,0,0,0,4,0,0,0,0,0,0,0,0
HU_33543,Nagyszentjános,1501,1061,13,0,672,242,74,31,13,15,0,0,0,1,0,0,0,0,0,0,0,0
HU_29328,Nemeskér,169,133,0,0,88,38,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_19752,Nyalka,394,309,1,0,184,83,24,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_12955,Nyúl,3545,2686,17,0,1495,798,227,94,16,38,0,0,0,1,0,0,0,0,0,0,0,0
HU_15121,Osli,700,519,6,0,351,92,50,9,2,8,0,0,0,1,0,0,0,0,0,0,0,0
HU_02635,Öttevény,2400,1774,11,0,1033,465,154,64,29,16,1,0,0,1,0,0,0,0,0,0,0,0
HU_24305,Pannonhalma,2701,1908,13,0,1170,489,123,65,20,28,0,0,0,0,0,0,0,0,0,0,0,0
HU_19637,Páli,295,218,2,0,167,39,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_23481,Pásztori,246,183,3,0,121,46,9,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_12715,Pázmándfalu,870,582,5,0,345,137,39,21,8,27,0,0,0,0,0,0,0,0,0,0,0,0
HU_23773,Pereszteg,1161,865,3,0,559,206,45,25,16,11,0,0,0,0,0,0,0,0,0,0,0,0
HU_22831,Petőháza,860,675,8,0,400,165,72,21,1,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_15529,Pér,2031,1407,7,0,823,388,124,29,19,17,0,0,0,0,0,0,0,0,0,0,0,0
HU_14687,Pinnye,278,226,2,0,152,40,18,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_27304,Potyond,87,69,3,0,52,7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_31370,Pusztacsalád,226,184,1,0,145,22,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_12964,Püski,514,388,3,0,235,92,34,15,5,3,1,0,0,0,0,0,0,0,0,0,0,0
HU_26587,Rajka,1365,1030,40,0,581,249,43,18,9,9,0,0,0,81,0,0,0,0,0,0,0,0
HU_21801,Ravazd,1006,702,2,0,434,162,70,20,6,7,0,0,0,1,0,0,0,0,0,0,0,0
HU_04792,Rábacsanak,437,310,1,0,200,80,13,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_33701,Rábacsécsény,482,368,1,0,268,68,22,4,1,3,0,0,0,1,0,0,0,0,0,0,0,0
HU_14793,Rábakecöl,564,454,6,0,278,113,37,8,3,9,0,0,0,0,0,0,0,0,0,0,0,0
HU_25335,Rábapatona,2121,1548,10,0,994,374,94,46,10,19,0,0,0,1,0,0,0,0,0,0,0,0
HU_24721,Rábapordány,808,611,2,0,422,122,34,20,3,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_20136,Rábasebes,70,55,0,0,33,15,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_15273,Rábaszentandrás,364,282,2,0,212,40,19,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_33710,Rábaszentmihály,413,325,1,0,236,55,22,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_17297,Rábaszentmiklós,119,99,0,0,77,13,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_15422,Rábatamási,798,620,5,0,443,109,39,14,4,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_03753,Rábcakapi,131,101,2,0,76,12,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_14438,Répceszemere,226,181,1,0,138,30,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_07746,Répcevis,270,230,2,0,153,46,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_33969,Rétalap,440,294,2,0,224,48,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_17507,Románd,263,201,0,0,126,41,22,4,4,3,0,0,0,1,0,0,0,0,0,0,0,0
HU_11068,Röjtökmuzsaj,338,268,6,0,189,35,21,8,3,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_30021,Sarród,719,582,7,0,425,105,29,9,1,4,0,0,0,2,0,0,0,0,0,0,0,0
HU_08606,Sikátor,261,170,1,0,121,30,12,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_24208,Sobor,227,154,1,0,119,21,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_12627,Sokorópátka,913,637,9,0,454,100,54,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_08518,Sopron,46465,34948,317,0,17684,12261,2203,1307,263,480,0,0,2,401,19,10,0,0,0,0,0,1
HU_29090,Sopronhorpács,670,551,6,0,374,107,41,11,2,8,1,0,0,1,0,0,0,0,0,0,0,0
HU_25724,Sopronkövesd,1054,816,5,0,487,220,64,19,8,13,0,0,0,0,0,0,0,0,0,0,0,0
HU_02617,Sopronnémeti,239,168,3,0,96,54,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_11369,Szakony,358,269,3,0,189,58,12,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_08536,Szany,1722,1268,9,0,875,265,86,21,5,6,0,0,0,1,0,0,0,0,0,0,0,0
HU_15714,Szárföld,801,617,6,0,453,100,32,16,2,7,0,0,0,0,0,1,0,0,0,0,0,0
