gisco_id,name,registered,turnout,invalid,blank,LEHET MÁS A POLITIKA,MSZP,"FIDESZ,KDNP",Jobbik,MDF,"MDF,SZDSZ",Független jelölt,ÖSSZEFOGÁS PÁRT,Független Kisgazdapárt,TORGYÁN-KISGAZDA-KOALÍCIÓ,MUNKÁSPÁRT,CIVILEK,MIÉP,Ind.,MSZDP,MCF ROMA ÖSSZEFOGÁS PÁRT,ZÖLD BALOLDAL,"FIDESZ,KDNP,Vállalkozók Pártja",SOMOGYÉRT,"ÖSSZEFOGÁS MEGYÉNKÉRT,MDF",MESZ
HU_2716,Nagypeterd,540,307,8,0,0,88,147,56,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
HU_2892,Nagytótfalu,309,207,1,0,11,11,146,34,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_1419,Nagyváty,287,184,6,0,0,25,121,23,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
HU_1823,Nemeske,213,121,5,0,0,27,74,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_2632,Nyugotszenterzsébet,178,97,2,0,0,19,49,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
HU_2068,Okorág,133,77,0,0,1,4,67,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0834,Okorvölgy,74,38,0,0,0,9,21,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HU_1855,Olasz,513,314,1,0,29,61,179,32,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_2170,Old,265,164,4,0,3,21,104,18,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1173,Orfû,803,518,8,0,65,135,260,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0448,Oroszló,260,157,3,0,7,32,82,28,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1264,Óbánya,122,68,0,0,10,9,40,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0378,Ócsárd,362,214,0,0,21,58,103,28,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_1964,Ófalu,297,194,4,0,7,6,164,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1866,Ózdfalu,142,79,1,0,3,16,54,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_2376,Palé,87,57,2,0,4,10,29,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0715,Palkonya,255,161,1,0,7,12,126,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1013,Palotabozsok,841,563,6,0,16,53,437,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1779,Patapoklosi,287,128,2,0,0,31,86,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HU_0701,Páprád,154,96,2,0,1,19,44,24,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_1611,Pellérd,1755,1026,9,0,137,205,507,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1286,Pereked,136,87,3,0,8,10,55,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3242,Peterd,150,86,2,0,3,9,51,19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_2976,Pettend,104,64,1,0,0,5,49,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1941,Pécs,124780,78205,732,0,9637,18677,39731,8496,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2151,Pécsbagota,83,42,1,0,0,8,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1538,Pécsdevecser,94,60,2,0,4,11,39,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2109,Pécsudvard,610,394,6,0,56,98,165,56,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1082,Pécsvárad,3270,2129,23,0,164,284,1337,245,68,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
HU_2350,Piskó,181,125,0,0,2,4,113,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_1724,Pogány,971,655,12,0,110,118,329,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2226,Pócsa,148,106,0,0,3,9,82,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1151,Rádfalva,178,113,2,0,8,25,69,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2529,Regenye,127,64,2,0,3,26,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2485,Romonya,372,238,2,0,42,50,102,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0451,Rózsafa,332,121,4,0,0,20,75,18,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
HU_1805,Sámod,179,133,1,0,2,45,70,3,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0
HU_2086,Sárok,112,64,0,0,1,15,43,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_3216,Sásd,2821,1587,16,0,77,362,789,265,42,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3348,Sátorhely,544,360,9,0,21,67,213,38,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
HU_2874,Sellye,2430,1264,20,0,95,306,631,184,0,0,0,23,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_0551,Siklós,8216,5092,66,0,338,1314,2350,929,0,0,0,69,26,0,0,0,0,0,0,0,0,0,0,0,0
HU_2320,Siklósbodony,98,61,1,0,3,15,37,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_0880,Siklósnagyfalu,293,186,2,0,6,34,112,1,0,0,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_2347,Somberek,1354,843,14,0,35,117,596,66,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
HU_2380,Somogyapáti,409,228,10,0,0,88,97,25,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
HU_2507,Somogyhatvan,289,142,2,0,0,42,71,25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HU_2914,Somogyhárságy,354,174,4,0,0,74,78,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_2128,Somogyviszló,192,103,2,0,0,31,60,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HU_3171,Sósvertike,140,98,2,0,0,14,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0254,Sumony,372,161,5,0,0,34,95,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
HU_1507,Szabadszentkirály,673,430,8,0,0,83,260,72,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
HU_0847,Szajk,692,463,1,0,15,36,335,57,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
HU_0900,Szalatnak,320,161,0,0,10,37,95,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2225,Szalánta,990,582,14,0,62,80,330,84,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_3403,Szaporca,199,131,2,0,12,10,96,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3106,Szava,263,147,1,0,4,26,96,15,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_2750,Szágy,135,96,0,0,3,6,76,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0736,Szárász,44,22,0,0,1,15,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3376,Szászvár,2125,1139,8,0,81,362,531,105,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0301,Szebény,348,222,7,0,11,26,154,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_0560,Szederkény,1512,874,7,0,59,116,567,106,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_1698,Szellõ,125,67,2,0,1,14,45,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_0930,Szemely,376,225,2,0,23,52,111,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3200,Szentdénes,264,125,1,0,0,20,75,22,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
HU_3361,Szentegát,325,155,8,0,0,49,83,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HU_0980,Szentkatalin,92,58,2,0,0,7,38,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_1635,Szentlászló,671,413,6,0,0,119,215,65,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
HU_1586,Szentlõrinc,5604,3277,57,0,0,689,1899,558,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0
HU_1677,Székelyszabar,543,352,5,0,10,44,230,48,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_2657,Szigetvár,9005,5186,104,0,0,1502,2737,747,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0
HU_1983,Szilágy,248,134,2,0,3,19,73,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2471,Szilvás,132,83,2,0,4,9,58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0552,Szörény,53,32,0,0,0,5,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2221,Szõke,112,52,2,0,2,11,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0769,Szõkéd,314,176,1,0,13,30,107,21,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_1540,Szulimán,200,95,3,0,0,26,46,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_1121,Szûr,258,157,2,0,10,13,110,17,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_1563,Tarrós,102,63,6,0,1,22,19,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3207,Teklafalu,293,155,4,0,0,40,97,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_1367,Tengeri,55,25,0,0,3,7,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_2770,Tékes,216,93,1,0,5,25,51,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3274,Tésenfa,167,115,0,0,18,16,76,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_2097,Téseny,240,130,7,0,2,11,95,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2242,Tormás,254,150,2,0,5,11,113,15,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0404,Tófû,107,78,0,0,4,13,52,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2699,Tótszentgyörgy,140,106,1,0,0,17,73,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HU_0413,Töttös,455,237,0,0,10,33,167,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1858,Túrony,230,158,0,0,15,18,101,20,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_0443,Udvar,137,100,0,0,1,25,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0606,Újpetre,891,471,6,0,29,90,265,77,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_2853,Vajszló,1540,912,16,0,25,200,541,121,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_2852,Varga,81,49,1,0,3,4,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0813,Várad,96,55,3,0,0,3,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2495,Vásárosbéc,132,80,3,0,0,17,47,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_0226,Vásárosdombó,930,483,9,0,20,90,277,75,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0707,Vázsnok,114,57,1,0,0,22,25,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1851,Vejti,131,73,0,0,2,13,44,8,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_2207,Velény,127,71,2,0,0,9,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1972,Versend,664,319,11,0,6,45,243,10,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_2440,Vékény,121,78,0,0,1,23,45,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2027,Véménd,1237,741,21,0,18,106,507,57,29,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
HU_2802,Villány,2132,1459,10,0,54,222,961,177,0,0,0,26,9,0,0,0,0,0,0,0,0,0,0,0,0
HU_0520,Villánykövesd,259,166,1,0,16,24,104,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0589,Vokány,735,407,3,0,22,61,270,49,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_2512,Zaláta,231,145,3,0,6,20,101,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_1774,Zádor,286,178,1,0,0,25,134,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_1584,Zengõvárkony,360,233,3,0,7,27,176,14,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_1220,Zók,237,132,6,0,0,26,79,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_2194,Akasztó,2819,1835,21,0,0,182,1274,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2114,Apostag,1706,995,17,0,0,158,588,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1768,Ágasegyháza,1536,881,11,0,0,98,640,110,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0352,Baja,30533,19462,114,0,1702,3658,11461,2087,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0
HU_1340,Ballószög,2540,1615,21,0,0,180,1008,336,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2593,Balotaszállás,1260,609,4,0,40,116,293,107,11,0,25,0,0,13,0,0,0,0,0,0,0,0,0,0,0
HU_1071,Bácsalmás,5899,3086,37,0,0,627,1913,411,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1018,Bácsbokod,2371,1292,18,0,0,271,808,153,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2723,Bácsborsód,1026,560,12,0,0,74,347,112,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0869,Bácsszentgyörgy,150,103,0,0,0,10,79,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3015,Bácsszõlõs,303,166,4,0,0,16,127,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0365,Bátmonostor,1359,831,7,0,42,66,593,116,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
HU_1196,Bátya,1778,1160,6,0,45,156,802,131,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1932,Borota,1159,661,10,0,0,106,437,81,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0830,Bócsa,1432,850,10,0,0,112,612,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3282,Bugac,2322,1347,22,0,0,109,918,260,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3363,Bugacpusztaháza,247,138,0,0,0,16,69,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1047,Császártöltés,2141,1308,21,0,61,180,861,169,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2647,Csátalja,1269,813,10,0,41,105,514,131,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
HU_1637,Csávoly,1613,899,18,0,0,144,543,158,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1234,Csengõd,1816,1138,9,0,0,103,831,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1569,Csikéria,729,381,12,0,0,46,270,44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1202,Csólyospálos,1383,757,9,0,0,113,474,119,14,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
HU_1053,Dávod,1787,1055,12,0,45,137,749,94,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
HU_0752,Drágszél,315,197,2,0,6,32,117,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2106,Dunaegyháza,1218,635,20,0,0,120,335,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1256,Dunafalva,797,507,5,0,28,61,351,58,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
HU_0786,Dunapataj,2825,1647,19,0,58,509,864,174,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1160,Dunaszentbenedek,724,416,4,0,16,48,274,68,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1476,Dunatetétlen,506,258,2,0,11,70,150,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0761,Dunavecse,3168,1806,33,0,0,383,956,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0410,Dusnok,2585,1893,18,0,54,105,1457,245,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1186,Érsekcsanád,2245,1328,7,0,49,139,923,181,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
HU_3358,Érsekhalma,529,291,2,0,16,56,127,76,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0323,Fajsz,1483,954,7,0,42,104,680,111,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3359,Felsõlajos,776,515,8,0,0,47,350,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0295,Felsõszentiván,1587,869,1,0,0,147,523,173,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0214,Foktõ,1386,863,4,0,46,112,562,134,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3146,Fülöpháza,704,440,15,0,0,73,303,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3362,Fülöpjakab,864,539,8,0,0,39,404,82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1405,Fülöpszállás,1934,1060,21,0,0,161,638,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3184,Gara,1811,1011,12,0,0,197,641,135,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2638,Gátér,831,502,7,0,0,82,302,96,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0357,Géderlak,889,563,6,0,39,88,331,91,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1875,Hajós,2668,1643,15,0,34,114,889,572,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0835,Harkakötöny,735,469,6,0,17,60,260,94,7,0,7,0,0,18,0,0,0,0,0,0,0,0,0,0,0
HU_1845,Harta,3096,2046,15,0,96,826,903,172,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0409,Helvécia,3368,1981,26,0,0,247,1237,374,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1293,Hercegszántó,1680,919,9,0,59,112,644,80,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
HU_2784,Homokmégy,1234,785,7,0,28,122,465,90,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0809,Imrehegy,592,360,2,0,0,26,254,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2199,Izsák,4904,2942,29,0,0,290,2200,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1792,Jakabszállás,2131,1352,20,0,0,114,960,216,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0946,Jánoshalma,7518,4458,35,0,0,457,2899,911,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0837,Jászszentlászló,2099,1371,15,0,0,230,866,202,16,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
HU_0644,Kalocsa,14421,9064,55,0,888,2100,4537,1122,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3060,Kaskantyú,860,497,9,0,0,39,363,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1128,Katymár,1703,875,15,0,0,137,606,105,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1978,Kecel,7089,4440,51,0,0,528,2927,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2668,Kecskemét,88080,58136,590,0,2951,11268,35726,7374,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0
HU_2757,Kelebia,2177,1064,9,0,74,170,617,173,11,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0
HU_2253,Kerekegyháza,4874,3196,36,0,0,341,2391,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1816,Kéleshalom,374,193,3,0,0,13,144,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0934,Kiskõrös,11995,8300,88,0,0,947,6017,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2029,Kiskunfélegyháza,25343,15955,171,0,0,3413,7720,3058,428,0,0,0,0,0,0,1165,0,0,0,0,0,0,0,0,0
HU_3243,Kiskunhalas,23426,14503,145,0,1226,2990,6234,3132,334,0,235,0,0,207,0,0,0,0,0,0,0,0,0,0,0
HU_2439,Kiskunmajsa,9276,5276,49,0,0,901,3026,1050,121,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0
HU_2815,Kisszállás,2198,1175,12,0,64,182,673,188,13,0,37,0,0,6,0,0,0,0,0,0,0,0,0,0,0
HU_1380,Kömpöc,590,360,6,0,0,48,206,77,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
HU_0585,Kunadacs,1304,750,7,0,0,82,534,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0604,Kunbaja,1340,767,6,0,0,135,503,100,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0772,Kunbaracs,514,317,11,0,0,38,215,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2902,Kunfehértó,1799,1117,6,0,69,156,472,176,21,0,189,0,0,28,0,0,0,0,0,0,0,0,0,0,0
HU_3191,Kunpeszér,551,361,5,0,0,37,273,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3189,Kunszállás,1353,902,11,0,0,109,595,169,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2813,Kunszentmiklós,6883,4175,72,0,0,601,2729,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0578,Ladánybene,1341,754,11,0,0,50,517,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1767,Lajosmizse,9011,5493,68,0,0,548,3796,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0620,Lakitelek,3667,2203,23,0,0,280,1481,348,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2335,Madaras,2457,1309,17,0,0,300,838,134,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2780,Mátételke,464,240,8,0,0,27,167,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1601,Mélykút,4435,2526,28,0,0,274,1587,554,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3063,Miske,1483,959,13,0,38,136,631,128,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3409,Móricgát,419,251,0,0,0,25,168,50,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
HU_2595,Nagybaracska,1894,1018,5,0,39,104,738,104,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0
HU_3254,Nemesnádudvar,1605,869,7,0,36,73,606,120,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2305,Nyárlõrinc,1872,1137,17,0,0,95,779,202,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1627,Ordas,384,257,3,0,13,49,145,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1693,Orgovány,2658,1518,24,0,0,99,1162,206,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0867,Öregcsertõ,739,410,1,0,13,82,257,53,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1867,Páhi,994,515,5,0,0,51,371,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0270,Pálmonostora,1517,784,15,0,0,91,542,111,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1543,Petõfiszállás,1250,731,6,0,0,84,458,142,14,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
HU_1539,Pirtó,800,501,7,0,19,45,330,84,7,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0
HU_2631,Rém,1063,508,2,0,0,94,345,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2911,Solt,5503,3462,54,0,0,593,2132,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1821,Soltszentimre,1058,632,6,0,0,68,422,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1998,Soltvadkert,6017,3842,24,0,0,251,2955,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2124,Sükösd,3140,1935,6,0,79,197,1185,437,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
HU_2506,Szabadszállás,5173,3011,40,0,0,348,1958,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1953,Szakmár,1052,623,10,0,42,109,332,105,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1994,Szalkszentmárton,2372,1445,30,0,0,168,946,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1179,Szank,1976,1315,11,0,60,98,870,242,16,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0
HU_2112,Szentkirály,1530,1077,13,0,0,71,809,157,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2882,Szeremle,1241,761,4,0,36,61,583,71,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
HU_2543,Tabdi,942,597,13,0,0,119,360,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
