gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,JOBBIK,MSZP-EGYÜTT-DK-PM-MLP,LMP,ZÖLDEK PÁRTJA,SEM,KTI,MUNKÁSPÁRT,SZOCIÁLDEMOKRATÁK,FÜGGETLEN KISGAZDAPÁRT,JESZ,EGYÜTT 2014,A HAZA NEM ELADÓ MOZGALOM PÁRT,SERES MÁRIA SZÖVETSÉGESEI,ÖSSZEFOGÁS,ÚDP,MCP,ÚMP
HU_10658,Fertőhomok,504,354,7,0,191,81,53,16,0,1,0,1,2,0,0,0,0,1,1,0,0,0
HU_12414,Fertőrákos,1799,1045,6,0,397,218,286,65,7,5,2,6,6,2,1,2,5,6,1,0,0,0
HU_15343,Fertőszentmiklós,3044,2056,20,0,1210,361,330,81,1,6,3,4,5,2,5,5,4,11,3,4,1,0
HU_31440,Fertőszéplak,993,655,2,0,390,123,98,23,0,3,2,6,0,1,0,1,0,5,0,0,1,0
HU_02060,Gönyű,2520,1342,12,0,727,257,247,54,5,2,2,8,5,2,2,3,6,4,1,2,0,3
HU_17969,Gyalóka,59,53,3,0,27,15,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
HU_26860,Gyarmat,1100,712,7,0,430,149,84,26,3,1,0,2,2,2,0,2,0,4,0,0,0,0
HU_23843,Gyóró,333,217,3,0,137,39,28,3,1,1,0,0,0,1,1,0,0,0,1,1,1,0
HU_20400,Gyömöre,977,533,3,0,327,118,57,13,2,3,1,2,2,0,2,0,0,0,1,1,0,1
HU_25584,Győr,102590,65795,407,0,31195,10312,17302,4361,221,175,142,269,226,53,260,164,121,384,100,43,13,22
HU_08721,Győrasszonyfa,427,273,2,0,173,49,29,11,2,0,0,0,1,0,0,2,0,4,0,0,0,0
HU_13198,Győrladamér,1287,800,5,0,433,127,169,49,3,0,0,5,1,0,0,0,1,4,3,0,0,0
HU_31316,Győrság,1169,754,2,0,497,122,82,29,2,1,0,3,4,1,1,2,0,6,0,0,2,0
HU_19309,Győrsövényház,652,332,5,0,173,60,62,19,2,0,0,5,1,0,3,0,2,0,0,0,0,0
HU_15653,Győrszemere,2520,1255,5,0,692,271,204,43,5,4,0,7,1,0,8,3,2,7,2,1,0,0
HU_07481,Győrújbarát,4648,3234,26,0,1727,460,655,250,9,5,2,12,6,1,10,17,9,34,7,1,2,0
HU_31787,Győrújfalu,1188,886,4,0,549,115,128,61,2,4,3,2,4,0,2,2,2,5,1,1,1,0
HU_15228,Győrzámoly,1931,1256,7,0,700,237,194,68,7,5,4,6,4,6,3,2,4,4,4,0,0,1
HU_26790,Halászi,2463,1492,4,0,830,237,292,79,4,5,3,7,1,5,6,4,3,8,4,0,0,0
HU_07649,Harka,1454,917,3,0,409,189,205,73,3,2,2,5,4,2,2,2,4,11,1,0,0,0
HU_17905,Hegyeshalom,2676,1514,14,0,685,294,384,88,3,2,2,12,1,1,8,6,2,4,4,0,0,0
HU_18403,Hegykő,1118,825,4,0,522,172,70,38,1,0,1,0,1,3,4,0,3,4,1,0,0,0
HU_12308,Hédervár,945,585,4,0,271,110,151,34,1,0,0,4,0,4,1,1,0,3,1,0,0,0
HU_23375,Hidegség,298,210,1,0,100,49,42,8,1,2,0,0,1,0,2,1,0,3,0,0,0,0
HU_04020,Himod,548,345,4,0,220,65,40,8,0,0,2,3,1,0,1,1,0,0,0,0,0,0
HU_10029,Hövej,252,181,1,0,115,52,7,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HU_20604,Ikrény,1431,834,6,0,383,182,163,59,6,4,2,8,5,2,4,4,1,3,1,1,0,0
HU_31635,Iván,1018,633,2,0,299,233,80,8,2,0,1,1,0,0,4,0,0,0,0,0,3,0
HU_29221,Jánossomorja,4896,2616,28,0,1366,514,508,105,7,9,1,16,11,2,9,7,7,4,2,1,1,1
HU_06646,Jobaháza,450,262,1,0,146,55,45,8,1,0,0,1,0,0,1,0,1,2,1,0,0,0
HU_12113,Kajárpéc,1071,629,9,0,388,148,49,21,0,2,2,4,2,2,0,0,2,0,0,0,0,0
HU_28334,Kapuvár,8493,5475,42,0,2990,1139,1017,181,10,7,3,18,4,16,8,12,6,10,3,2,5,2
HU_14748,Kimle,1804,972,8,0,461,164,188,48,1,4,1,7,3,1,2,7,7,3,2,2,1,2
HU_02413,Kisbabot,173,127,0,0,80,18,20,5,0,0,1,0,0,1,2,0,0,0,0,0,0,0
HU_22886,Kisbajcs,693,504,7,0,267,89,95,24,1,0,5,2,0,2,1,4,0,4,2,0,1,0
HU_07816,Kisbodak,293,210,4,0,98,50,38,9,1,1,0,7,0,0,1,0,1,0,0,0,0,0
HU_33695,Kisfalud,626,434,3,0,286,60,63,8,2,0,0,3,1,0,1,1,0,4,0,1,0,1
HU_24633,Koroncó,1637,879,4,0,504,168,139,34,3,1,4,0,6,2,3,5,1,1,1,1,1,1
HU_11262,Kóny,2171,1347,3,0,754,251,272,42,0,0,1,6,2,1,7,0,3,2,0,1,1,1
HU_06895,Kópháza,1680,1138,3,0,640,194,194,64,5,2,1,0,2,3,6,0,2,11,0,0,0,1
HU_31626,Kunsziget,964,659,8,0,336,160,104,30,1,3,3,5,2,0,0,1,3,1,1,1,0,0
HU_04376,Lázi,450,257,3,0,124,53,57,11,0,1,0,3,2,0,1,1,0,1,0,0,0,0
HU_19239,Levél,1371,783,5,0,320,157,215,34,5,5,1,7,4,1,1,3,0,8,3,0,0,0
HU_33668,Lébény,2496,1408,8,0,728,255,307,54,1,5,5,12,4,1,4,2,4,10,0,0,0,1
HU_16221,Lipót,572,415,6,0,231,64,81,20,0,0,2,3,0,1,1,2,1,0,0,2,1,0
HU_31194,Lövő,1152,752,6,0,416,131,143,35,3,2,0,2,1,0,3,2,1,3,1,2,0,1
HU_26444,Maglóca,82,51,1,0,34,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_13912,Magyarkeresztúr,399,214,2,0,126,49,28,3,0,0,0,2,1,1,0,0,1,1,0,0,0,0
HU_06770,Markotabödöge,396,212,3,0,120,64,19,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0
HU_12283,Máriakálnok,1373,801,6,0,409,164,166,32,0,2,0,2,2,0,5,3,1,9,0,0,0,0
HU_27359,Mecsér,487,305,10,0,180,64,24,19,1,0,1,0,4,0,0,0,0,1,0,1,0,0
HU_12812,Mezőörs,775,449,7,0,266,86,57,16,1,0,0,2,3,2,0,2,5,0,2,0,0,0
HU_20385,Mérges,69,52,0,0,28,18,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0
HU_21980,Mihályi,920,658,4,0,426,115,93,9,1,0,0,3,0,2,0,1,1,2,0,0,1,0
HU_04783,Mosonmagyaróvár,26275,15768,105,0,6827,2892,4333,968,45,82,22,100,65,19,72,61,28,80,37,7,2,2
HU_33677,Mosonszentmiklós,1994,1135,10,0,605,257,189,42,5,4,2,6,0,0,2,5,4,4,0,0,0,0
HU_28149,Mosonszolnok,1353,760,2,0,385,170,148,25,6,4,1,5,0,1,1,2,1,5,2,2,0,0
HU_02556,Mórichida,677,426,3,0,288,75,32,19,1,0,0,0,0,1,0,1,4,1,0,1,0,0
HU_02361,Nagybajcs,759,540,2,0,297,124,78,19,1,1,4,2,3,0,2,3,1,1,1,1,0,0
HU_02495,Nagycenk,1544,999,4,0,469,189,261,46,2,2,1,5,4,5,1,4,2,2,1,1,0,0
HU_32939,Nagylózs,805,485,6,0,256,87,93,23,6,1,0,1,2,1,2,3,3,1,0,0,0,0
HU_33543,Nagyszentjános,1506,787,3,0,431,122,185,17,2,2,2,8,8,1,0,1,2,2,0,0,0,1
HU_29328,Nemeskér,182,127,1,0,56,28,31,7,1,1,0,0,0,0,0,1,0,1,0,0,0,0
HU_19752,Nyalka,374,261,4,0,135,75,30,7,1,1,0,1,1,0,0,1,1,4,0,0,0,0
HU_12955,Nyúl,3342,2168,19,0,1203,409,328,139,7,9,4,5,5,2,8,7,2,16,3,0,1,1
HU_15121,Osli,726,464,3,0,240,142,63,6,2,1,1,0,2,2,0,0,1,1,0,0,0,0
HU_02635,Öttevény,2380,1437,6,0,758,311,239,71,5,5,1,10,2,1,4,4,5,7,4,0,2,1
HU_24305,Pannonhalma,2755,1601,21,0,875,246,300,111,5,1,2,5,4,1,6,2,8,8,1,0,5,0
HU_19637,Páli,331,198,0,0,125,27,35,7,0,1,1,1,1,0,0,0,0,0,0,0,0,0
HU_23481,Pásztori,239,158,3,0,82,31,35,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0
HU_12715,Pázmándfalu,785,457,0,0,270,90,65,21,0,1,2,0,0,2,0,3,0,2,0,0,0,1
HU_23773,Pereszteg,1154,731,4,0,412,137,131,35,1,1,1,2,3,0,1,0,1,2,0,0,0,0
HU_22831,Petőháza,837,598,3,0,323,114,117,25,1,2,1,2,0,1,1,3,1,2,1,1,0,0
HU_15529,Pér,1964,1130,8,0,609,257,182,35,3,5,0,2,5,2,4,3,4,7,4,0,0,0
HU_14687,Pinnye,280,191,0,0,126,37,16,8,0,0,0,1,1,0,0,1,1,0,0,0,0,0
HU_27304,Potyond,88,63,0,0,33,12,12,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0
HU_31370,Pusztacsalád,213,167,4,0,109,41,9,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
HU_12964,Püski,518,352,5,0,178,84,70,6,0,0,0,5,1,1,0,1,0,1,0,0,0,0
HU_26587,Rajka,1634,1030,19,0,534,138,200,70,0,4,1,32,4,1,2,2,4,5,2,0,0,0
HU_21801,Ravazd,991,610,5,0,327,155,75,22,1,1,1,6,3,4,5,2,0,2,0,0,0,1
HU_04792,Rábacsanak,412,225,1,0,128,51,41,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
HU_33701,Rábacsécsény,498,317,0,0,185,47,52,21,2,2,2,3,1,0,0,1,0,0,1,0,0,0
HU_14793,Rábakecöl,617,430,6,0,174,126,109,10,0,1,0,1,0,0,2,0,0,0,1,0,0,0
HU_25335,Rábapatona,2023,1167,9,0,657,235,173,56,2,1,2,10,7,1,3,4,2,4,1,0,0,0
HU_24721,Rábapordány,853,538,5,0,316,93,94,21,2,2,1,2,1,0,0,1,0,0,0,0,0,0
HU_20136,Rábasebes,74,54,2,0,32,5,12,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
HU_15273,Rábaszentandrás,374,256,4,0,178,32,32,5,1,0,1,2,0,0,1,0,0,0,0,0,0,0
HU_33710,Rábaszentmihály,444,284,3,0,166,64,34,8,1,0,1,4,0,0,0,0,0,3,0,0,0,0
HU_17297,Rábaszentmiklós,119,93,0,0,67,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_15422,Rábatamási,825,533,6,0,329,91,75,15,1,2,0,2,0,1,1,3,0,5,1,0,1,0
HU_03753,Rábcakapi,146,104,1,0,76,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_14438,Répceszemere,247,167,1,0,101,45,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_07746,Répcevis,305,237,1,0,151,47,27,7,0,0,0,0,0,0,0,0,1,3,0,0,0,0
HU_33969,Rétalap,445,247,5,0,174,28,33,2,0,2,0,0,0,0,0,0,0,2,0,0,0,1
HU_17507,Románd,263,165,0,0,95,50,10,3,0,0,0,0,4,1,0,0,0,2,0,0,0,0
HU_11068,Röjtökmuzsaj,351,225,1,0,133,31,45,8,2,0,0,0,2,0,0,0,0,2,0,0,0,1
HU_30021,Sarród,788,519,8,0,319,78,79,21,4,0,0,5,2,0,2,0,0,0,0,0,0,1
HU_08606,Sikátor,258,173,2,0,103,42,20,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0
HU_24208,Sobor,245,149,4,0,74,36,32,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
HU_12627,Sokorópátka,921,563,8,0,395,82,53,8,4,0,2,2,0,0,2,1,3,2,0,0,1,0
HU_08518,Sopron,47878,31197,318,0,14651,4858,8063,2200,130,80,50,108,93,26,120,61,79,252,19,22,7,12
HU_29090,Sopronhorpács,645,465,3,0,281,83,65,19,6,0,1,2,1,0,1,0,1,0,0,0,0,1
HU_25724,Sopronkövesd,997,671,0,0,390,130,98,33,3,0,1,0,2,1,4,3,2,2,1,0,0,1
HU_02617,Sopronnémeti,239,170,4,0,84,36,34,9,0,0,0,1,0,0,0,1,1,0,0,0,0,0
HU_11369,Szakony,360,206,5,0,99,60,29,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0
HU_08536,Szany,1769,1075,6,0,618,232,163,37,1,2,0,7,1,2,3,1,0,0,0,1,0,1
HU_15714,Szárföld,748,476,7,0,299,88,60,5,0,2,0,1,4,1,1,3,2,1,0,0,1,1
HU_03887,Szerecseny,669,387,4,0,228,83,55,8,0,2,0,1,1,0,1,2,1,0,0,1,0,0
HU_19266,Szil,1093,597,3,0,338,147,77,15,1,1,1,3,1,1,0,1,0,6,1,0,1,0
HU_03364,Szilsárkány,565,352,1,0,238,58,40,10,0,0,1,0,1,1,0,0,1,1,0,0,0,0
HU_33914,Tarjánpuszta,318,188,5,0,91,47,32,9,0,1,0,0,2,0,1,0,0,0,0,0,0,0
HU_14261,Táp,569,356,1,0,205,85,35,19,0,0,0,3,0,0,2,0,1,5,0,0,0,0
HU_21971,Tápszentmiklós,734,395,6,0,190,93,65,23,6,1,0,3,1,0,2,1,0,4,0,0,0,0
HU_04172,Tárnokréti,166,114,3,0,77,12,16,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0
HU_11457,Tényő,1236,710,3,0,396,145,114,28,8,2,1,4,2,2,1,1,2,1,0,0,0,0
HU_19035,Tét,3263,1678,12,0,1024,343,220,51,5,2,2,2,1,2,3,2,2,3,2,2,0,0
HU_16674,Töltéstava,1483,857,4,0,480,149,152,50,1,0,1,1,2,1,1,4,1,5,2,0,3,0
HU_20792,Und,285,170,2,0,88,18,46,8,0,0,0,1,0,0,0,2,1,0,2,0,0,0
HU_19673,Újkér,804,486,4,0,290,99,68,15,2,0,0,1,1,0,1,1,2,1,1,0,0,0
HU_31839,Újrónafő,657,363,6,0,131,71,126,7,4,0,0,9,2,0,2,4,0,0,0,0,0,1
HU_06239,Vadosfa,55,42,0,0,33,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_02237,Vág,418,273,0,0,173,52,34,8,0,0,0,3,1,0,0,0,0,1,0,1,0,0
HU_12405,Vámosszabadi,1200,812,6,0,371,200,134,74,2,6,0,3,1,2,3,2,2,4,1,0,1,0
HU_18412,Várbalog,327,196,2,0,135,28,22,5,0,0,1,0,0,1,0,0,0,1,0,0,0,1
HU_17880,Vásárosfalu,137,101,2,0,58,21,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_04589,Veszkény,748,546,6,0,323,83,108,14,1,2,1,1,0,0,0,3,1,2,0,0,1,0
HU_22691,Veszprémvarsány,806,528,2,0,277,113,101,22,2,1,1,0,0,1,0,1,0,4,2,0,0,1
HU_05014,Vének,150,101,1,0,69,18,6,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0
HU_25797,Vitnyéd,1078,666,7,0,379,142,104,22,1,1,0,1,2,0,1,1,1,2,0,0,2,0
HU_16319,Völcsej,311,220,1,0,114,46,35,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_16869,Zsebeháza,120,85,0,0,39,10,23,10,0,0,0,0,0,0,0,1,0,1,0,1,0,0
HU_04622,Zsira,545,331,1,0,175,63,62,12,1,0,2,1,4,1,2,3,1,1,0,1,0,1
HU_34351,Károlyháza,441,216,3,0,109,52,39,8,0,0,0,2,0,0,1,0,2,0,0,0,0,0
HU_34412,Mosonudvar,368,196,2,0,65,56,50,7,1,0,1,8,1,0,1,0,1,1,1,1,0,0
HU_27641,Álmosd,1378,752,12,0,373,177,147,21,3,1,0,3,2,1,1,2,1,0,0,0,1,0
HU_03319,Ártánd,425,267,1,0,129,71,53,4,0,2,0,1,0,2,2,1,0,0,0,1,0,0
HU_20011,Bagamér,1871,892,39,0,368,282,135,20,1,0,0,3,2,0,0,0,4,2,1,0,5,0
HU_15167,Bakonszeg,1029,626,11,0,240,212,107,34,3,0,0,4,2,4,1,2,2,4,0,0,0,0
HU_02918,Balmazújváros,14176,8317,101,0,3966,2428,1202,267,21,15,11,61,14,6,12,10,32,22,13,5,96,2
HU_26693,Báránd,2130,1149,7,0,550,327,208,21,0,0,2,10,3,3,0,1,11,3,3,0,0,0
HU_33446,Bedő,254,149,1,0,101,13,29,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0
HU_18467,Berekböszörmény,1491,756,9,0,385,196,134,22,2,0,0,3,1,0,0,0,0,1,0,0,2,0
HU_12788,Berettyóújfalu,13265,8010,51,0,3228,2224,1952,326,25,9,7,33,15,14,17,20,17,39,14,3,13,3
HU_25256,Bihardancsháza,168,103,0,0,53,26,15,1,0,0,0,5,1,1,0,1,0,0,0,0,0,0
HU_19956,Biharkeresztes,3372,1987,59,0,750,578,455,42,4,4,2,15,4,4,6,4,6,11,1,0,2,0
HU_24828,Biharnagybajom,2099,1042,17,0,403,419,165,7,3,0,0,10,3,0,4,1,0,5,1,0,3,0
HU_29887,Bihartorda,780,432,14,0,201,118,79,9,1,0,0,4,3,1,0,1,0,0,0,0,1,0
HU_34102,Bocskaikert,2439,1500,7,0,667,408,297,65,6,4,1,14,5,0,2,3,9,3,5,0,2,2
HU_14137,Bojt,403,220,31,0,73,41,21,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0
HU_12450,Csökmő,1540,715,3,0,302,230,145,18,1,2,2,3,0,1,3,0,0,5,0,0,0,0
HU_14678,Darvas,510,242,1,0,83,73,67,11,1,0,0,2,0,0,0,2,0,1,0,1,0,0
HU_15130,Debrecen,166359,101609,660,0,44942,21074,24284,6386,616,357,139,485,360,139,240,254,715,642,181,38,35,27
HU_05573,Derecske,6987,3778,30,0,1958,1025,525,120,12,10,1,17,7,6,3,11,10,24,5,3,6,0
HU_14614,Ebes,3725,2022,13,0,930,482,431,97,6,2,1,17,6,3,3,9,9,10,1,0,1,1
HU_15741,Egyek,4174,1944,32,0,914,641,295,30,5,0,2,8,1,1,0,1,2,3,1,0,1,0
HU_25469,Esztár,1110,578,5,0,279,157,120,7,0,1,0,3,1,1,0,0,0,3,1,0,0,0
HU_34014,Folyás,262,139,1,0,66,47,20,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0
HU_03258,Földes,3383,1887,10,0,846,510,375,72,7,3,3,19,6,4,9,1,9,8,1,2,2,0
HU_16993,Furta,940,496,5,0,215,154,91,15,0,0,0,7,1,1,1,0,0,4,1,0,1,0
HU_22150,Fülöp,1408,770,6,0,445,230,69,7,2,1,1,0,3,0,0,2,1,1,1,1,0,0
HU_18175,Gáborján,664,320,5,0,153,101,51,5,0,0,0,0,1,0,0,1,3,0,0,0,0,0
HU_16568,Görbeháza,2011,1035,9,0,439,310,183,40,7,1,2,5,4,3,0,2,15,4,10,0,0,1
HU_26170,Hajdúbagos,1609,838,23,0,353,225,173,21,4,0,1,10,1,0,0,0,3,3,0,1,4,0
HU_03045,Hajdúböszörmény,25603,14789,209,0,6711,4339,2291,624,63,22,17,81,33,45,32,29,93,61,17,9,79,6
HU_12803,Hajdúdorog,7064,3899,36,0,1873,1025,720,96,13,5,5,18,14,6,6,8,29,18,1,5,0,1
HU_10393,Hajdúhadház,9379,4748,75,0,2057,1817,538,87,6,5,6,16,7,3,6,6,9,9,1,1,99,0
HU_22406,Hajdúnánás,14102,7449,66,0,3523,1733,1512,264,35,16,10,55,21,17,26,13,106,38,5,3,2,4
HU_31097,Hajdúsámson,10134,4901,60,0,2556,1239,738,152,11,11,1,23,8,4,3,9,44,16,6,3,15,0
HU_05175,Hajdúszoboszló,20378,12231,149,0,5225,2936,2545,624,31,27,23,74,41,21,173,26,214,84,17,3,4,4
HU_17473,Hajdúszovát,2421,1324,29,0,631,441,184,15,1,0,1,2,3,1,3,1,3,2,0,1,6,0
HU_29391,Hencida,862,433,21,0,173,154,56,3,1,0,0,0,0,0,0,1,1,0,0,1,2,0
HU_04118,Hortobágy,1281,743,3,0,191,211,288,27,5,1,0,6,1,1,5,1,2,0,0,0,1,0
HU_06266,Hosszúpályi,4484,2192,34,0,1106,614,314,44,5,2,1,4,6,3,0,2,7,7,0,0,2,0
HU_02307,Kaba,4928,2712,35,0,1252,870,418,60,7,4,3,12,12,7,6,2,16,5,1,0,1,1
HU_15477,Kismarja,983,521,8,0,352,74,71,1,3,0,0,6,3,2,0,0,1,0,0,0,0,0
HU_17455,Kokad,497,264,1,0,134,53,61,3,0,1,0,4,2,1,0,0,1,0,3,0,0,0
HU_02167,Komádi,4398,2190,16,0,1054,599,388,44,9,3,2,11,4,4,10,2,20,5,3,2,7,1
HU_25964,Konyár,1626,827,7,0,430,260,96,4,1,0,3,4,0,2,1,1,2,0,1,0,0,0
HU_31130,Körösszakál,667,358,9,0,141,127,57,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0
HU_08943,Körösszegapáti,833,519,6,0,278,96,114,12,1,1,0,3,0,1,3,0,2,0,0,0,1,0
HU_05768,Létavértes,5583,2396,30,0,1128,613,484,76,7,0,2,17,1,4,3,4,6,5,3,1,3,0
HU_03683,Magyarhomorog,778,417,5,0,188,164,42,10,3,0,1,0,0,2,1,0,0,0,0,0,1,0
HU_31033,Mezőpeterd,518,286,3,0,126,73,64,7,1,2,0,1,1,0,0,0,1,6,0,0,1,0
HU_18847,Mezősas,525,296,4,0,134,98,51,2,1,1,0,2,0,0,1,0,0,0,1,0,0,1
HU_24217,Mikepércs,3535,2101,19,0,1012,578,331,72,6,5,4,8,9,7,5,5,11,11,2,2,2,1
HU_25894,Monostorpályi,1750,963,3,0,496,289,131,15,8,0,4,5,2,1,1,2,1,2,0,3,0,0
HU_09478,Nagyhegyes,2277,1332,11,0,564,395,270,45,1,4,3,7,1,3,2,5,9,6,3,1,0,2
HU_08907,Nagykereki,1011,487,12,0,270,107,74,9,1,0,1,2,1,4,1,0,2,3,0,0,0,0
HU_06309,Nagyrábé,1817,831,8,0,358,240,178,16,3,0,1,8,1,1,1,3,4,3,1,0,5,0
HU_28103,Nádudvar,7118,3400,31,0,1531,1026,609,111,7,5,7,20,7,1,13,2,5,13,4,2,6,0
HU_14003,Nyíracsád,3051,1768,20,0,969,472,227,39,8,1,0,2,1,4,1,1,4,4,1,1,3,1
HU_06187,Nyíradony,6036,3878,32,0,2559,827,313,67,11,4,1,20,7,1,3,1,17,5,5,2,3,0
HU_32294,Nyírábrány,3002,1627,15,0,911,455,188,18,7,4,1,9,4,2,1,0,1,0,0,2,2,1
HU_32382,Nyírmártonfalva,1654,866,7,0,475,170,160,16,1,1,0,3,5,1,2,3,13,6,2,0,1,0
HU_11837,Pocsaj,1939,1114,24,0,620,252,156,14,2,1,0,7,3,3,1,7,1,5,1,0,0,0
HU_23117,Polgár,6459,3445,213,0,1453,876,665,90,8,6,2,20,5,2,3,4,7,4,13,0,37,0
HU_10162,Püspökladány,12265,7472,103,0,3022,2563,1385,171,21,13,7,24,15,6,13,12,33,13,10,6,43,1
HU_26116,Sáp,720,360,0,0,132,149,65,6,1,0,1,0,1,0,3,0,1,1,0,0,0,0
HU_25007,Sáránd,1817,1023,7,0,483,253,174,49,2,2,0,7,3,1,2,3,10,3,1,1,2,0
HU_23940,Sárrétudvari,2351,1315,17,0,706,337,216,19,1,4,1,4,3,0,1,1,1,1,1,0,2,0
HU_19099,Szentpéterszeg,913,529,4,0,237,194,61,16,1,2,0,7,0,0,1,0,1,4,1,0,0,0
HU_33437,Szerep,1075,528,7,0,257,150,97,6,0,0,1,4,0,0,0,0,0,0,0,0,2,0
HU_19691,Tetétlen,1079,621,8,0,227,227,103,8,3,0,1,6,27,2,2,3,1,1,0,1,1,0
HU_23214,Téglás,5075,2555,22,0,1088,750,556,84,6,3,2,12,5,3,1,2,11,6,1,1,1,1
HU_31042,Tépe,837,491,2,0,257,140,44,6,5,0,1,3,29,0,1,0,0,2,0,0,1,0
HU_15644,Tiszacsege,3751,1769,33,0,755,579,284,31,2,2,1,15,1,2,2,4,10,8,1,1,16,0
HU_30845,Tiszagyulaháza,615,343,2,0,147,129,47,11,0,0,0,3,1,0,0,0,0,1,2,0,0,0
HU_25876,Told,257,101,3,0,66,17,5,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
HU_23393,Újiráz,493,275,5,0,101,79,74,3,2,0,0,4,2,0,0,1,0,2,1,0,1,0
HU_20419,Újléta,800,407,8,0,241,83,55,10,2,0,0,1,1,1,1,1,1,1,1,0,0,0
HU_32568,Újszentmargita,1217,619,9,0,308,151,105,6,1,0,0,5,1,1,0,4,3,0,0,1,22,1
HU_11925,Újtikos,750,423,2,0,227,157,25,6,0,0,0,0,0,0,1,0,3,0,2,0,0,0
HU_08989,Vámospércs,4272,2567,23,0,1344,671,394,61,8,2,4,11,9,5,2,5,7,9,6,1,5,0
HU_16762,Váncsod,962,586,13,0,264,181,121,2,0,0,1,3,0,1,0,0,0,0,0,0,0,0
HU_11138,Vekerd,123,87,5,0,44,12,23,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
HU_04817,Zsáka,1273,684,9,0,348,163,126,22,4,0,0,5,0,3,0,1,1,0,0,0,2,0
HU_24554,Abasár,2081,1346,12,0,459,454,315,49,4,2,2,8,5,6,1,3,18,7,1,0,0,0
HU_23241,Adács,2128,1277,9,0,462,558,200,27,2,1,1,4,2,0,3,2,3,2,0,1,0,0
HU_06345,Aldebrő,590,392,19,0,143,127,62,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0
HU_17987,Andornaktálya,2257,1557,13,0,616,467,355,47,5,5,3,12,6,2,1,4,14,3,3,1,0,0
HU_07241,Apc,1995,1177,20,0,319,369,411,21,2,1,2,9,2,2,2,3,4,5,3,0,2,0
HU_16090,Atkár,1449,934,2,0,358,303,219,26,5,2,0,4,4,1,2,1,5,1,0,1,0,0
HU_06503,Átány,1057,507,21,0,225,158,67,2,1,0,2,1,1,1,0,0,0,0,0,0,3,0
HU_11527,Balaton,901,542,8,0,226,159,114,19,2,0,0,5,2,0,1,1,2,1,0,0,2,0
HU_24022,Bátor,310,201,5,0,70,59,49,11,0,0,3,1,0,0,0,1,1,0,0,0,1,0
HU_04400,Bekölce,537,321,0,0,159,96,60,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0
HU_27517,Besenyőtelek,2142,1128,14,0,445,436,194,18,2,1,1,2,5,0,0,3,3,3,0,0,1,0
HU_33260,Bélapátfalva,2391,1378,10,0,627,356,301,39,4,1,4,8,3,1,1,4,7,5,2,0,5,0
HU_22354,Boconád,1087,594,6,0,199,249,120,8,1,2,0,3,1,0,2,2,0,0,1,0,0,0
HU_14933,Bodony,616,390,1,0,204,107,63,8,0,0,1,2,0,0,0,0,0,0,0,0,0,0
HU_03452,Boldog,2390,1486,21,0,747,415,226,31,3,3,0,0,3,4,1,0,9,3,1,1,3,1
HU_10621,Bükkszenterzsébet,843,509,21,0,200,215,67,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0
HU_22099,Bükkszentmárton,258,152,0,0,64,37,43,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0
HU_02963,Bükkszék,611,410,5,0,175,138,81,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0
HU_16841,Csány,1785,834,8,0,384,247,146,10,3,4,0,4,10,2,1,2,1,4,3,1,3,1
HU_08660,Demjén,516,352,1,0,154,80,85,7,1,0,2,3,1,2,0,1,1,0,1,0,13,0
HU_09201,Detk,925,539,3,0,162,239,111,7,2,1,2,2,1,1,0,3,2,0,2,0,1,0
