gisco_id,name,registered,turnout,invalid,blank,FIDESZ - MAGYAR POLGÁRI SZÖVETSÉG-KERESZTÉNYDEMOKRATA NÉPPÁRT,DEMOKRATIKUS KOALÍCIÓ-JOBBIK MAGYARORSZÁGÉRT MOZGALOM-MOMENTUM MOZGALOM-MAGYAR SZOCIALISTA PÁRT-LMP - MAGYARORSZÁG ZÖLD PÁRTJA-PÁRBESZÉD MAGYARORSZÁGÉRT PÁRT,MAGYAR KÉTFARKÚ KUTYA PÁRT,MI HAZÁNK MOZGALOM,NORMÁLIS ÉLET PÁRTJA,MEGOLDÁS MOZGALOM,MAGYAR MUNKÁSPÁRT-IGEN SZOLIDARITÁS MAGYARORSZÁGÉRT MOZGALOM,Független jelölt,VALÓDI DEMOKRATA PÁRT,A MI PÁRTUNK - IMA,ZÖLDEK PÁRTJA,MAGYAR LIBERÁLIS PÁRT - LIBERÁLISOK,MAGYAR SZEGÉNYEK ÉS DOLGOZÓK DEMOKRATIKUS SZERVEZETE,POLGÁRI VÁLASZ MOZGALOM
HU_26611,Újfehértó,9796,6352,162,0,3886,1827,72,311,44,50,0,0,0,0,0,0,0,0
HU_10117,Újkenéz,727,411,10,0,307,72,0,16,1,3,2,0,0,0,0,0,0,0
HU_18591,Vaja,2740,1817,47,0,1278,312,0,156,14,10,0,0,0,0,0,0,0,0
HU_27100,Vasmegyer,1298,704,12,0,489,156,0,29,3,8,7,0,0,0,0,0,0,0
HU_06938,Vállaj,969,548,5,0,427,90,2,22,1,1,0,0,0,0,0,0,0,0
HU_27322,Vámosatya,449,272,8,0,184,51,0,24,4,1,0,0,0,0,0,0,0,0
HU_08934,Vámosoroszi,408,313,2,0,267,32,0,9,2,0,0,0,0,1,0,0,0,0
HU_18324,Vásárosnamény,9095,6570,89,0,3775,2111,0,434,67,62,0,0,0,32,0,0,0,0
HU_06275,Zajta,322,197,4,0,158,27,0,6,1,0,0,0,0,1,0,0,0,0
HU_16203,Záhony,3368,2235,43,0,895,1132,0,96,31,33,0,0,0,5,0,0,0,0
HU_28750,Zsarolyán,323,202,2,0,159,30,0,9,1,0,0,0,0,1,0,0,0,0
HU_13037,Zsurk,559,332,8,0,182,121,0,15,1,3,0,0,0,2,0,0,0,0
HU_34388,Szorgalmatos,746,474,6,0,255,163,0,35,6,1,0,8,0,0,0,0,0,0
HU_29665,Alsónána,556,375,9,0,225,110,0,29,0,2,0,0,0,0,0,0,0,0
HU_11563,Alsónyék,560,365,4,0,217,102,14,26,0,2,0,0,0,0,0,0,0,0
HU_26125,Aparhant,803,606,2,0,438,122,0,29,9,6,0,0,0,0,0,0,0,0
HU_32735,Attala,627,397,6,0,266,80,0,35,4,6,0,0,0,0,0,0,0,0
HU_11712,Báta,1233,838,13,0,621,150,21,33,0,0,0,0,0,0,0,0,0,0
HU_28909,Bátaapáti,312,212,5,0,134,57,0,11,4,1,0,0,0,0,0,0,0,0
HU_08864,Bátaszék,5031,3360,50,0,1801,1116,79,278,0,24,12,0,0,0,0,0,0,0
HU_28662,Belecska,203,154,3,0,90,42,0,17,1,1,0,0,0,0,0,0,0,0
HU_11970,Bikács,350,227,5,0,163,24,0,15,16,4,0,0,0,0,0,0,0,0
HU_03425,Bogyiszló,1698,1071,20,0,761,219,17,42,0,12,0,0,0,0,0,0,0,0
HU_06497,Bonyhád,10054,7236,67,0,4587,2016,0,344,167,55,0,0,0,0,0,0,0,0
HU_14818,Bonyhádvarasd,368,254,2,0,177,50,0,17,4,4,0,0,0,0,0,0,0,0
HU_06558,Bölcske,2119,1445,16,0,976,325,0,85,21,22,0,0,0,0,0,0,0,0
HU_19284,Cikó,743,524,7,0,369,90,0,27,27,4,0,0,0,0,0,0,0,0
HU_11998,Csibrák,215,111,0,0,74,23,0,11,1,2,0,0,0,0,0,0,0,0
HU_30094,Csikóstőttős,642,397,3,0,237,87,0,50,6,14,0,0,0,0,0,0,0,0
HU_29230,Dalmand,921,633,7,0,418,134,0,43,2,29,0,0,0,0,0,0,0,0
HU_24989,Decs,3131,1988,28,0,1334,456,41,104,0,21,4,0,0,0,0,0,0,0
HU_11688,Diósberény,252,157,2,0,119,22,0,13,0,1,0,0,0,0,0,0,0,0
HU_07685,Dombóvár,15900,10909,143,0,5669,3811,0,936,125,225,0,0,0,0,0,0,0,0
HU_02565,Döbrököz,1477,880,19,0,577,153,0,113,4,14,0,0,0,0,0,0,0,0
HU_31501,Dunaföldvár,6651,4394,60,0,2528,1308,0,354,73,71,0,0,0,0,0,0,0,0
HU_09539,Dunaszentgyörgy,1973,1390,20,0,951,277,0,113,16,13,0,0,0,0,0,0,0,0
HU_19202,Dúzs,186,116,4,0,70,31,0,7,2,2,0,0,0,0,0,0,0,0
HU_08448,Értény,508,312,8,0,257,24,0,21,1,1,0,0,0,0,0,0,0,0
HU_18980,Fadd,3234,2051,22,0,1329,529,43,116,0,7,5,0,0,0,0,0,0,0
HU_24192,Fácánkert,556,368,5,0,246,92,6,17,0,2,0,0,0,0,0,0,0,0
HU_15820,Felsőnána,474,355,2,0,243,82,0,20,6,2,0,0,0,0,0,0,0,0
HU_17914,Felsőnyék,808,493,7,0,372,86,0,27,0,1,0,0,0,0,0,0,0,0
HU_17950,Fürged,501,271,3,0,186,55,0,22,1,4,0,0,0,0,0,0,0,0
HU_05731,Gerjen,970,631,10,0,472,114,0,27,3,5,0,0,0,0,0,0,0,0
HU_26727,Grábóc,129,98,1,0,82,9,0,6,0,0,0,0,0,0,0,0,0,0
HU_30289,Gyönk,1420,938,26,0,614,234,0,45,11,8,0,0,0,0,0,0,0,0
HU_25539,Györe,509,337,7,0,194,94,0,31,9,2,0,0,0,0,0,0,0,0
HU_12326,Györköny,785,554,14,0,349,142,0,33,5,11,0,0,0,0,0,0,0,0
HU_30359,Gyulaj,610,343,6,0,272,46,0,14,2,3,0,0,0,0,0,0,0,0
HU_14164,Harc,673,430,1,0,262,116,0,36,9,6,0,0,0,0,0,0,0,0
HU_26055,Hőgyész,2142,1373,21,0,782,412,0,122,20,16,0,0,0,0,0,0,0,0
HU_04701,Iregszemcse,1984,1199,25,0,643,395,0,114,16,6,0,0,0,0,0,0,0,0
HU_27711,Izmény,362,224,2,0,167,23,0,22,9,1,0,0,0,0,0,0,0,0
HU_09326,Jágónak,176,99,5,0,72,17,0,5,0,0,0,0,0,0,0,0,0,0
HU_14100,Kajdacs,864,491,4,0,321,112,0,47,5,2,0,0,0,0,0,0,0,0
HU_02033,Kakasd,1335,981,8,0,719,153,0,71,19,11,0,0,0,0,0,0,0,0
HU_23791,Kalaznó,100,63,1,0,44,10,0,7,1,0,0,0,0,0,0,0,0,0
HU_23296,Kapospula,673,472,7,0,290,119,0,42,4,10,0,0,0,0,0,0,0,0
HU_18962,Kaposszekcső,1251,776,7,0,438,222,0,75,13,21,0,0,0,0,0,0,0,0
HU_17640,Keszőhidegkút,164,119,1,0,91,24,0,2,1,0,0,0,0,0,0,0,0,0
HU_21731,Kéty,530,368,3,0,243,77,0,33,8,4,0,0,0,0,0,0,0,0
HU_17710,Kisdorog,571,366,11,0,269,63,0,12,9,2,0,0,0,0,0,0,0,0
HU_06512,Kismányok,272,185,2,0,114,40,0,23,3,3,0,0,0,0,0,0,0,0
HU_27766,Kisszékely,235,175,3,0,137,28,0,5,2,0,0,0,0,0,0,0,0,0
HU_03869,Kistormás,259,154,3,0,98,38,0,13,2,0,0,0,0,0,0,0,0,0
HU_31185,Kisvejke,285,187,0,0,117,38,0,21,7,4,0,0,0,0,0,0,0,0
HU_22433,Kocsola,918,481,7,0,314,105,0,40,4,11,0,0,0,0,0,0,0,0
HU_21184,Koppányszántó,250,156,2,0,121,21,0,11,0,1,0,0,0,0,0,0,0,0
HU_10463,Kölesd,1113,688,7,0,487,159,0,25,3,7,0,0,0,0,0,0,0,0
HU_20507,Kurd,868,487,10,0,286,95,0,83,5,8,0,0,0,0,0,0,0,0
HU_14605,Lápafő,110,66,2,0,42,13,0,7,0,2,0,0,0,0,0,0,0,0
HU_24411,Lengyel,398,256,2,0,152,84,0,14,0,4,0,0,0,0,0,0,0,0
HU_29337,Madocsa,1510,1114,14,0,783,215,0,78,16,8,0,0,0,0,0,0,0,0
HU_06017,Magyarkeszi,795,413,3,0,276,95,0,29,3,7,0,0,0,0,0,0,0,0
HU_30562,Medina,589,378,4,0,250,84,13,26,0,0,1,0,0,0,0,0,0,0
HU_02811,Miszla,220,173,5,0,122,36,0,7,1,2,0,0,0,0,0,0,0,0
HU_20701,Mórágy,574,395,7,0,250,96,0,32,4,6,0,0,0,0,0,0,0,0
HU_33349,Mőcsény,275,181,3,0,133,27,0,13,4,1,0,0,0,0,0,0,0,0
HU_13620,Mucsfa,285,202,0,0,164,25,0,8,5,0,0,0,0,0,0,0,0,0
HU_07029,Mucsi,326,179,1,0,146,18,0,12,1,1,0,0,0,0,0,0,0,0
HU_18917,Murga,51,39,0,0,29,8,0,1,1,0,0,0,0,0,0,0,0,0
HU_18388,Nagydorog,2022,1253,13,0,885,245,0,83,21,6,0,0,0,0,0,0,0,0
HU_27182,Nagykónyi,790,489,10,0,322,91,0,52,8,6,0,0,0,0,0,0,0,0
HU_14030,Nagymányok,1783,1239,15,0,741,369,0,67,22,25,0,0,0,0,0,0,0,0
HU_06761,Nagyszékely,298,198,6,0,146,34,0,9,2,1,0,0,0,0,0,0,0,0
HU_13709,Nagyszokoly,652,392,22,0,262,75,0,32,1,0,0,0,0,0,0,0,0,0
HU_16452,Nagyvejke,108,84,0,0,64,15,0,5,0,0,0,0,0,0,0,0,0,0
HU_02796,Nak,417,248,6,0,175,33,0,32,1,1,0,0,0,0,0,0,0,0
HU_15006,Németkér,1317,905,19,0,610,198,0,52,15,11,0,0,0,0,0,0,0,0
HU_05661,Ozora,1221,791,9,0,583,151,0,37,8,3,0,0,0,0,0,0,0,0
HU_08961,Őcsény,1910,1214,8,0,702,402,30,53,0,19,0,0,0,0,0,0,0,0
HU_04862,Paks,15517,11899,172,0,6751,3918,0,736,196,126,0,0,0,0,0,0,0,0
HU_09371,Pálfa,1094,691,9,0,534,100,0,31,8,9,0,0,0,0,0,0,0,0
HU_19585,Pincehely,1726,1228,28,0,895,225,0,66,6,8,0,0,0,0,0,0,0,0
HU_33570,Pörböly,453,306,3,0,177,95,12,17,0,1,1,0,0,0,0,0,0,0
HU_19938,Pusztahencse,787,495,8,0,367,87,0,23,8,2,0,0,0,0,0,0,0,0
HU_15459,Regöly,818,507,6,0,330,118,0,41,6,6,0,0,0,0,0,0,0,0
HU_04747,Sárpilis,429,279,8,0,188,55,4,18,0,4,2,0,0,0,0,0,0,0
HU_20817,Sárszentlőrinc,807,555,7,0,437,82,0,21,5,3,0,0,0,0,0,0,0,0
HU_20783,Simontornya,3085,1966,25,0,1085,711,0,110,15,20,0,0,0,0,0,0,0,0
HU_25645,Sióagárd,1025,795,16,0,530,182,22,39,0,3,3,0,0,0,0,0,0,0
HU_15316,Szakadát,164,114,0,0,87,19,0,3,4,1,0,0,0,0,0,0,0,0
HU_04464,Szakály,1022,659,6,0,424,159,0,55,5,10,0,0,0,0,0,0,0,0
HU_10083,Szakcs,663,407,3,0,276,55,0,59,8,6,0,0,0,0,0,0,0,0
HU_14711,Szálka,479,346,5,0,182,133,0,15,7,4,0,0,0,0,0,0,0,0
HU_18263,Szárazd,172,119,2,0,101,10,0,4,1,1,0,0,0,0,0,0,0,0
HU_16814,Szedres,1711,1102,12,0,754,247,17,63,0,8,1,0,0,0,0,0,0,0
HU_22761,Szekszárd,26254,19311,213,0,9166,8008,583,1082,0,215,44,0,0,0,0,0,0,0
HU_24563,Tamási,6291,4358,55,0,2406,1448,0,361,24,64,0,0,0,0,0,0,0,0
HU_06901,Tengelic,1712,1028,9,0,643,271,16,81,0,5,3,0,0,0,0,0,0,0
HU_31459,Tevel,1069,685,12,0,452,168,0,32,11,10,0,0,0,0,0,0,0,0
HU_25274,Tolna,8888,6157,53,0,3581,2032,113,316,0,53,9,0,0,0,0,0,0,0
HU_11031,Tolnanémedi,782,505,6,0,342,104,0,38,9,6,0,0,0,0,0,0,0,0
HU_21360,Udvari,250,149,1,0,117,24,0,7,0,0,0,0,0,0,0,0,0,0
HU_20561,Újireg,206,149,1,0,88,38,0,19,2,1,0,0,0,0,0,0,0,0
HU_06637,Varsád,268,178,4,0,127,36,0,6,4,1,0,0,0,0,0,0,0,0
HU_32850,Váralja,643,432,3,0,329,72,0,20,4,4,0,0,0,0,0,0,0,0
HU_09414,Várdomb,935,674,25,0,342,239,11,50,0,7,0,0,0,0,0,0,0,0
HU_29124,Várong,97,61,1,0,42,9,0,8,1,0,0,0,0,0,0,0,0,0
HU_14304,Závod,189,135,2,0,94,22,0,17,0,0,0,0,0,0,0,0,0,0
HU_21625,Zomba,1649,1220,9,0,812,297,0,67,20,15,0,0,0,0,0,0,0,0
HU_09618,Pári,472,277,6,0,177,65,0,25,2,2,0,0,0,0,0,0,0,0
HU_07214,Acsád,499,352,8,0,241,75,6,13,5,4,0,0,0,0,0,0,0,0
HU_22549,Alsószölnök,276,206,3,0,144,48,0,8,0,3,0,0,0,0,0,0,0,0
HU_22725,Alsóújlak,436,326,5,0,254,55,0,9,0,3,0,0,0,0,0,0,0,0
HU_12317,Andrásfa,192,121,0,0,95,14,0,8,0,4,0,0,0,0,0,0,0,0
HU_08873,Apátistvánfalva,334,249,6,0,188,45,0,9,0,1,0,0,0,0,0,0,0,0
HU_17020,Bajánsenye,389,308,2,0,246,48,0,9,0,3,0,0,0,0,0,0,0,0
HU_05102,Balogunyom,927,693,3,0,434,194,13,36,6,7,0,0,0,0,0,0,0,0
HU_10384,Bejcgyertyános,359,254,3,0,194,39,0,16,0,2,0,0,0,0,0,0,0,0
HU_32124,Bérbaltavár,378,231,5,0,174,40,0,10,0,2,0,0,0,0,0,0,0,0
HU_29203,Boba,648,511,5,0,358,95,0,46,0,7,0,0,0,0,0,0,0,0
HU_03090,Borgáta,128,88,0,0,51,25,0,8,0,4,0,0,0,0,0,0,0,0
HU_05023,Bozsok,289,238,4,0,161,48,5,16,3,1,0,0,0,0,0,0,0,0
HU_06390,Bozzai,237,174,7,0,132,21,1,8,2,3,0,0,0,0,0,0,0,0
HU_11651,Bögöt,295,238,0,0,194,29,1,12,1,1,0,0,0,0,0,0,0,0
HU_07296,Bögöte,249,202,3,0,125,62,0,9,0,3,0,0,0,0,0,0,0,0
HU_05476,Bő,565,455,7,0,304,104,10,24,1,5,0,0,0,0,0,0,0,0
HU_32984,Bucsu,477,386,10,0,283,63,4,14,7,3,2,0,0,0,0,0,0,0
HU_02431,Bük,2672,1834,21,0,1149,484,54,98,7,21,0,0,0,0,0,0,0,0
HU_08271,Cák,227,179,2,0,113,28,6,27,1,2,0,0,0,0,0,0,0,0
HU_27094,Celldömölk,8275,6008,64,0,3800,1570,108,382,38,46,0,0,0,0,0,0,0,0
HU_09876,Chernelházadamonya,152,113,1,0,80,23,2,6,0,1,0,0,0,0,0,0,0,0
HU_03911,Csákánydoroszló,1216,883,14,0,592,240,0,33,0,4,0,0,0,0,0,0,0,0
HU_26772,Csánig,290,221,0,0,166,26,2,23,2,2,0,0,0,0,0,0,0,0
HU_19488,Csehi,207,145,0,0,119,15,0,9,0,2,0,0,0,0,0,0,0,0
HU_12724,Csehimindszent,276,185,2,0,134,37,0,11,0,1,0,0,0,0,0,0,0,0
HU_23816,Csempeszkopács,270,219,3,0,133,61,0,18,0,4,0,0,0,0,0,0,0,0
HU_12140,Csepreg,2530,1782,15,0,1238,385,42,81,8,13,0,0,0,0,0,0,0,0
HU_09070,Csénye,553,437,0,0,312,87,12,20,3,3,0,0,0,0,0,0,0,0
HU_26064,Csipkerek,285,207,0,0,163,36,0,6,0,2,0,0,0,0,0,0,0,0
HU_22390,Csönge,292,186,0,0,165,13,1,5,0,2,0,0,0,0,0,0,0,0
HU_04224,Csörötnek,696,446,13,0,315,95,0,21,0,2,0,0,0,0,0,0,0,0
HU_15990,Daraboshegy,74,55,2,0,34,16,0,2,0,1,0,0,0,0,0,0,0,0
HU_16151,Dozmat,207,185,2,0,109,55,9,8,2,0,0,0,0,0,0,0,0,0
HU_20695,Döbörhegy,122,87,2,0,62,20,0,3,0,0,0,0,0,0,0,0,0,0
HU_03036,Döröske,91,73,0,0,47,22,0,4,0,0,0,0,0,0,0,0,0,0
HU_02927,Duka,205,148,5,0,103,32,0,6,0,2,0,0,0,0,0,0,0,0
HU_28796,Egervölgy,288,206,3,0,151,42,0,5,0,5,0,0,0,0,0,0,0,0
HU_10232,Egyházashetye,256,188,1,0,143,25,0,16,0,3,0,0,0,0,0,0,0,0
HU_30429,Egyházashollós,460,341,5,0,266,48,0,17,0,5,0,0,0,0,0,0,0,0
HU_25946,Egyházasrádóc,1090,869,13,0,620,184,0,44,0,8,0,0,0,0,0,0,0,0
HU_13587,Felsőcsatár,381,296,3,0,191,67,8,22,2,3,0,0,0,0,0,0,0,0
HU_08013,Felsőjánosfa,150,135,1,0,100,24,0,9,0,1,0,0,0,0,0,0,0,0
HU_29841,Felsőmarác,216,164,2,0,102,51,0,8,0,1,0,0,0,0,0,0,0,0
HU_23287,Felsőszölnök,465,340,4,0,246,67,0,16,0,7,0,0,0,0,0,0,0,0
HU_30906,Gasztony,350,245,2,0,184,44,0,13,0,2,0,0,0,0,0,0,0,0
HU_24183,Gencsapáti,2084,1722,15,0,1002,522,54,99,10,20,0,0,0,0,0,0,0,0
HU_30942,Gersekarát,565,418,3,0,297,87,0,23,0,8,0,0,0,0,0,0,0,0
HU_26152,Gérce,888,594,9,0,394,124,0,56,0,11,0,0,0,0,0,0,0,0
HU_11156,Gór,225,171,0,0,123,29,9,9,0,1,0,0,0,0,0,0,0,0
HU_27030,Gyanógeregye,131,106,1,0,72,22,0,9,0,2,0,0,0,0,0,0,0,0
HU_11943,Gyöngyösfalu,894,707,5,0,419,210,35,30,1,7,0,0,0,0,0,0,0,0
HU_09724,Győrvár,516,377,5,0,265,71,0,28,0,8,0,0,0,0,0,0,0,0
HU_29452,Halastó,67,55,0,0,43,6,0,6,0,0,0,0,0,0,0,0,0,0
HU_10676,Halogy,212,159,3,0,119,23,0,14,0,0,0,0,0,0,0,0,0,0
HU_05713,Harasztifalu,154,120,2,0,71,38,0,7,0,2,0,0,0,0,0,0,0,0
HU_32188,Hegyfalu,616,423,10,0,266,110,8,26,2,1,0,0,0,0,0,0,0,0
HU_14997,Hegyháthodász,116,95,1,0,68,17,0,8,0,1,0,0,0,0,0,0,0,0
HU_30216,Hegyhátsál,114,95,1,0,71,15,0,6,0,2,0,0,0,0,0,0,0,0
HU_18032,Hegyhátszentjakab,235,184,3,0,108,56,0,15,0,2,0,0,0,0,0,0,0,0
HU_21838,Hegyhátszentmárton,50,47,0,0,35,9,0,3,0,0,0,0,0,0,0,0,0,0
HU_08226,Hegyhátszentpéter,114,83,0,0,62,20,0,0,0,1,0,0,0,0,0,0,0,0
HU_12733,Horvátlövő,154,142,0,0,120,11,1,6,0,4,0,0,0,0,0,0,0,0
HU_16887,Horvátzsidány,629,491,1,0,330,118,13,27,0,2,0,0,0,0,0,0,0,0
HU_20880,Hosszúpereszteg,529,306,3,0,213,70,0,16,0,4,0,0,0,0,0,0,0,0
HU_11387,Ikervár,1352,964,11,0,565,285,0,87,0,16,0,0,0,0,0,0,0,0
HU_29504,Iklanberény,36,33,0,0,30,0,1,2,0,0,0,0,0,0,0,0,0,0
HU_07977,Ispánk,92,77,3,0,46,20,0,8,0,0,0,0,0,0,0,0,0,0
HU_31680,Ivánc,387,290,7,0,189,67,0,23,0,4,0,0,0,0,0,0,0,0
HU_13958,Ják,2033,1409,13,0,830,433,0,109,0,24,0,0,0,0,0,0,0,0
HU_06406,Jákfa,406,282,4,0,175,84,6,10,3,0,0,0,0,0,0,0,0,0
HU_11679,Jánosháza,1965,1210,17,0,714,391,0,76,0,12,0,0,0,0,0,0,0,0
HU_10913,Karakó,163,112,4,0,65,22,0,20,0,1,0,0,0,0,0,0,0,0
HU_26620,Katafa,280,218,1,0,160,48,0,9,0,0,0,0,0,0,0,0,0,0
HU_29957,Káld,850,540,7,0,326,154,0,49,0,4,0,0,0,0,0,0,0,0
HU_04640,Kám,368,261,2,0,170,70,0,9,0,10,0,0,0,0,0,0,0,0
HU_32036,Keléd,71,51,1,0,39,8,0,3,0,0,0,0,0,0,0,0,0,0
HU_16911,Kemeneskápolna,89,65,3,0,44,12,0,4,0,2,0,0,0,0,0,0,0,0
HU_12247,Kemenesmagasi,701,505,5,0,394,84,3,16,1,2,0,0,0,0,0,0,0,0
HU_13426,Kemenesmihályfa,417,306,2,0,218,54,8,16,3,5,0,0,0,0,0,0,0,0
HU_20996,Kemenespálfa,311,195,1,0,146,29,0,13,0,6,0,0,0,0,0,0,0,0
HU_24484,Kemenessömjén,433,329,3,0,242,61,3,15,1,4,0,0,0,0,0,0,0,0
HU_20084,Kemenesszentmárton,166,116,3,0,82,20,1,9,1,0,0,0,0,0,0,0,0,0
HU_22716,Kemestaródfa,182,145,11,0,99,29,0,6,0,0,0,0,0,0,0,0,0,0
HU_02574,Kenéz,207,146,2,0,106,30,0,7,0,1,0,0,0,0,0,0,0,0
HU_09937,Kenyeri,675,500,5,0,367,88,7,26,4,3,0,0,0,0,0,0,0,0
HU_26596,Kercaszomor,176,135,0,0,94,30,0,8,0,3,0,0,0,0,0,0,0,0
HU_19761,Kerkáskápolna,53,40,0,0,30,9,0,1,0,0,0,0,0,0,0,0,0,0
HU_19345,Kétvölgy,96,70,1,0,45,22,0,2,0,0,0,0,0,0,0,0,0,0
HU_11147,Kisrákos,143,119,1,0,87,25,0,6,0,0,0,0,0,0,0,0,0,0
HU_05953,Kissomlyó,187,135,3,0,68,48,0,10,0,6,0,0,0,0,0,0,0,0
HU_02501,Kisunyom,357,287,6,0,184,78,0,17,0,2,0,0,0,0,0,0,0,0
HU_15486,Kiszsidány,80,63,0,0,38,20,3,1,1,0,0,0,0,0,0,0,0,0
HU_13028,Kondorfa,423,299,11,0,197,64,0,22,0,5,0,0,0,0,0,0,0,0
HU_04190,Köcsk,218,157,4,0,114,26,0,13,0,0,0,0,0,0,0,0,0,0
HU_13532,Körmend,10057,7777,117,0,4674,2502,0,389,0,95,0,0,0,0,0,0,0,0
HU_16832,Kőszeg,8982,6462,75,0,3969,1694,147,477,36,64,0,0,0,0,0,0,0,0
HU_05740,Kőszegdoroszló,215,170,3,0,106,37,10,10,1,3,0,0,0,0,0,0,0,0
HU_26046,Kőszegpaty,148,111,1,0,80,23,2,5,0,0,0,0,0,0,0,0,0,0
HU_20109,Kőszegszerdahely,439,328,14,0,180,90,6,35,0,3,0,0,0,0,0,0,0,0
HU_29081,Lócs,90,72,2,0,46,14,1,8,0,1,0,0,0,0,0,0,0,0
HU_14021,Lukácsháza,871,686,11,0,443,166,18,35,5,8,0,0,0,0,0,0,0,0
HU_03221,Magyarlak,639,493,8,0,345,119,0,16,0,5,0,0,0,0,0,0,0,0
HU_27289,Magyarnádalja,217,182,1,0,133,38,0,7,0,3,0,0,0,0,0,0,0,0
HU_17288,Magyarszecsőd,347,274,6,0,200,49,0,16,0,3,0,0,0,0,0,0,0,0
HU_25423,Magyarszombatfa,209,165,1,0,110,43,0,11,0,0,0,0,0,0,0,0,0,0
HU_25760,Meggyeskovácsi,554,331,8,0,230,74,0,17,0,2,0,0,0,0,0,0,0,0
HU_30872,Megyehíd,259,186,3,0,107,55,0,18,0,3,0,0,0,0,0,0,0,0
HU_14809,Mersevát,463,367,1,0,255,76,5,25,2,3,0,0,0,0,0,0,0,0
HU_31875,Mesterháza,132,96,3,0,58,24,2,9,0,0,0,0,0,0,0,0,0,0
HU_15723,Mesteri,174,131,3,0,92,19,3,13,0,1,0,0,0,0,0,0,0,0
HU_32832,Meszlen,171,132,0,0,91,26,5,7,1,2,0,0,0,0,0,0,0,0
HU_30599,Mikosszéplak,250,149,1,0,123,20,0,4,0,1,0,0,0,0,0,0,0,0
HU_03294,Molnaszecsőd,335,262,4,0,200,39,0,17,0,2,0,0,0,0,0,0,0,0
HU_09283,Nagygeresd,206,162,0,0,106,49,1,5,1,0,0,0,0,0,0,0,0,0
HU_32920,Nagykölked,116,86,1,0,63,19,0,2,0,1,0,0,0,0,0,0,0,0
HU_15060,Nagymizdó,98,86,1,0,69,9,0,5,0,2,0,0,0,0,0,0,0,0
HU_29869,Nagyrákos,206,166,6,0,98,48,0,13,0,1,0,0,0,0,0,0,0,0
HU_26143,Nagysimonyi,778,608,4,0,432,97,15,48,4,8,0,0,0,0,0,0,0,0
HU_24837,Nagytilaj,116,57,1,0,44,10,0,1,0,1,0,0,0,0,0,0,0,0
HU_02042,Narda,380,310,1,0,235,56,3,13,0,2,0,0,0,0,0,0,0,0
HU_06716,Nádasd,1071,813,7,0,599,145,0,53,0,9,0,0,0,0,0,0,0,0
HU_17367,Nárai,1128,886,10,0,519,261,26,46,11,10,3,0,0,0,0,0,0,0
HU_24509,Nemesbőd,508,384,7,0,257,82,15,17,2,4,0,0,0,0,0,0,0,0
HU_23320,Nemescsó,248,206,2,0,150,35,6,10,3,0,0,0,0,0,0,0,0,0
HU_03674,Nemeskeresztúr,231,171,4,0,134,31,0,2,0,0,0,0,0,0,0,0,0,0
HU_02839,Nemeskocs,279,211,1,0,127,61,0,14,0,8,0,0,0,0,0,0,0,0
HU_24059,Nemeskolta,295,200,6,0,108,70,0,11,0,5,0,0,0,0,0,0,0,0
HU_26240,Nemesládony,118,88,2,0,58,22,0,6,0,0,0,0,0,0,0,0,0,0
HU_31556,Nemesmedves,22,18,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_09672,Nemesrempehollós,228,159,5,0,114,37,0,2,0,1,0,0,0,0,0,0,0,0
HU_10843,Nick,437,342,2,0,273,46,4,14,2,1,0,0,0,0,0,0,0,0
HU_22318,Nyőgér,257,194,3,0,125,49,0,14,0,3,0,0,0,0,0,0,0,0
HU_19743,Olaszfa,322,210,1,0,179,19,0,10,0,1,0,0,0,0,0,0,0,0
HU_17093,Orfalu,61,46,0,0,23,20,0,3,0,0,0,0,0,0,0,0,0,0
HU_32629,Ostffyasszonyfa,632,446,1,0,276,112,6,44,2,5,0,0,0,0,0,0,0,0
HU_07667,Oszkó,500,366,3,0,257,93,0,12,0,1,0,0,0,0,0,0,0,0
HU_22044,Ólmod,79,58,0,0,48,8,0,2,0,0,0,0,0,0,0,0,0,0
HU_12043,Ölbő,575,407,5,0,266,92,11,27,0,6,0,0,0,0,0,0,0,0
HU_13453,Őrimagyarósd,173,139,2,0,96,35,0,5,0,1,0,0,0,0,0,0,0,0
HU_10630,Őriszentpéter,886,695,6,0,377,256,0,46,0,10,0,0,0,0,0,0,0,0
HU_23108,Pankasz,342,245,5,0,183,39,0,14,0,4,0,0,0,0,0,0,0,0
HU_07162,Pácsony,229,177,2,0,107,55,0,11,0,2,0,0,0,0,0,0,0,0
HU_14067,Pápoc,223,176,6,0,142,17,1,9,0,1,0,0,0,0,0,0,0,0
HU_14988,Pecöl,622,471,5,0,335,90,0,33,0,8,0,0,0,0,0,0,0,0
HU_13684,Perenye,532,419,3,0,299,85,11,14,3,4,0,0,0,0,0,0,0,0
HU_08882,Peresznye,360,290,3,0,212,45,6,22,2,0,0,0,0,0,0,0,0,0
HU_11572,Petőmihályfa,174,136,2,0,102,26,0,4,0,2,0,0,0,0,0,0,0,0
HU_06248,Pinkamindszent,131,98,0,0,76,14,0,5,0,3,0,0,0,0,0,0,0,0
HU_20367,Pornóapáti,274,232,4,0,153,58,4,10,1,2,0,0,0,0,0,0,0,0
HU_29896,Porpác,126,88,2,0,67,15,0,3,0,1,0,0,0,0,0,0,0,0
