gisco_id,name,registered,turnout,invalid,blank,SZDSZ-A MAGYAR LIBERÁLIS PÁRT,MIÉP-Jobbik,"FIDESZ,KDNP",MDF,MSZP,MUNKÁSPÁRT,CENTRUM,ZÖLDEK PÁRTJA,Független jelölt,SZOCIÁLDEMOKRATA PÁRT,MCF ROMA ÖSSZEFOGÁS PÁRT,ZÖLDEK SZÖVETSÉGE,MVPP,KERESZTÉNYDEMOKRATAPÁRT,MUNKÁSPÁRT 2006,FÜGGETLEN KISGAZDA NEMZETI E.P,FÜGGETLEN KISGAZDAPÁRT,"MSZP,SZDSZ-A MAGYAR LIBERÁLIS PÁRT","SZDSZ-A MAGYAR LIBERÁLIS PÁRT,MSZP",M NY P,"MDF,M NY P",LÉTALAP PÁRT,ÉLÕLÁNC,"MDF,FIDESZ,KDNP",SOMOGYÉRT,"MDF,ÖSSZEFOGÁS MEGYÉNKÉRT",MESZ
HU_2640,Komló,23634,15073,125,0,914,10,4548,468,8686,97,0,3,0,0,19,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0
HU_2422,Kovácshida,223,167,0,0,4,0,81,18,62,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1451,Kovácsszénája,55,52,0,0,2,0,13,3,32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0633,Kozármisleny,3920,2894,21,0,103,0,1097,166,1434,0,0,0,58,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0811,Kórós,171,119,5,0,0,0,70,1,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2524,Köblény,232,152,1,0,2,0,23,2,120,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_0354,Kökény,497,321,7,0,6,0,71,12,199,0,0,0,0,0,0,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0
HU_1789,Kölked,912,559,14,0,48,0,287,15,179,5,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1553,Kővágószőlős,1080,723,18,0,20,8,291,15,344,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0699,Kővágótöttös,265,146,4,0,2,2,60,1,75,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0647,Lapáncsa,169,100,1,0,3,0,47,7,40,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3333,Lánycsók,2198,1491,19,0,51,0,787,62,549,7,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1760,Liget,333,195,2,0,18,0,46,7,116,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_2297,Lippó,492,308,4,0,8,0,102,14,163,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1003,Liptód,195,114,2,0,2,0,32,8,68,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3138,Lothárd,228,149,1,0,7,0,38,13,84,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2462,Lovászhetény,229,127,1,0,32,0,29,8,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1886,Lúzsok,167,101,2,0,0,0,68,4,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2517,Magyarbóly,825,602,6,0,4,0,335,34,214,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2975,Magyaregregy,727,505,8,0,21,0,220,24,219,5,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
HU_0543,Magyarhertelend,540,397,3,0,6,0,132,17,232,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_2354,Magyarlukafa,75,44,0,0,5,2,17,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0541,Magyarmecske,237,143,0,0,4,0,64,8,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2706,Magyarsarlós,276,202,2,0,5,0,112,7,70,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2260,Magyarszék,913,666,13,0,26,0,247,12,356,5,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_0438,Magyartelek,176,139,1,0,5,0,37,2,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2786,Majs,877,540,7,0,10,0,200,8,196,1,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2992,Maráza,170,110,2,0,3,0,31,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1644,Markóc,54,26,1,0,1,0,14,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1521,Marócsa,84,71,1,0,0,0,20,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0222,Martonfa,156,106,3,0,27,0,22,7,43,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1505,Matty,291,197,0,0,8,0,121,17,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0681,Mágocs,2048,1274,10,0,37,0,572,55,581,6,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
HU_3392,Mánfa,712,470,7,0,10,0,155,14,267,2,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
HU_0945,Márfa,177,140,1,0,4,0,64,16,53,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1448,Máriakéménd,444,289,6,0,11,0,112,13,139,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2065,Márok,413,302,7,0,4,0,176,14,49,0,0,0,0,0,0,2,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3375,Máza,1068,743,7,0,40,0,264,26,388,7,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
HU_1344,Mecseknádasd,1475,1072,4,0,648,0,294,18,106,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1140,Mecsekpölöske,374,261,0,0,14,0,83,7,147,3,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
HU_3049,Mekényes,266,173,6,0,2,0,44,5,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0773,Merenye,247,140,2,0,2,2,78,3,48,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0347,Mezõd,133,86,0,0,1,0,26,7,49,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_1628,Mindszentgodisa,742,512,5,0,13,0,169,19,281,1,0,0,0,0,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_2395,Mohács,15935,10814,72,0,424,0,5273,414,4398,90,0,0,0,0,75,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2952,Molvány,174,117,0,0,2,2,46,6,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1602,Monyoród,135,84,1,0,6,0,20,9,46,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2954,Mozsgó,705,359,2,0,21,10,142,26,154,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0398,Nagybudmér,186,133,5,0,3,0,87,5,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1811,Nagycsány,131,82,2,0,5,0,23,2,47,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3389,Nagydobsza,521,325,7,0,9,1,129,6,168,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1285,Nagyhajmás,306,186,7,0,10,0,77,2,87,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_0265,Nagyharsány,1263,826,18,0,17,0,399,89,294,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1094,Nagykozár,1211,867,4,0,37,0,358,57,391,0,0,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1465,Nagynyárád,639,553,4,0,5,0,414,9,85,1,0,0,0,0,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1987,Nagypall,354,247,5,0,53,0,129,13,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2716,Nagypeterd,527,381,12,0,13,3,97,13,217,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2892,Nagytótfalu,308,210,1,0,4,0,93,48,61,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1419,Nagyváty,280,184,2,0,4,6,89,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1823,Nemeske,227,149,0,0,7,2,26,1,107,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2632,Nyugotszenterzsébet,157,93,2,0,7,0,26,2,47,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2068,Okorág,138,73,1,0,3,0,48,2,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0834,Okorvölgy,71,48,0,0,1,0,13,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1855,Olasz,519,357,4,0,41,0,139,12,151,2,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2170,Old,264,188,3,0,1,0,101,18,62,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1173,Orfû,696,471,6,0,26,5,156,17,258,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0448,Oroszló,272,188,3,0,8,0,45,9,113,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_1264,Óbánya,131,89,1,0,48,0,35,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0378,Ócsárd,355,247,1,0,9,0,70,16,144,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1964,Ófalu,294,223,3,0,115,0,86,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1866,Ózdfalu,135,103,4,0,1,0,51,1,44,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2376,Palé,93,76,1,0,5,0,26,3,36,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_0715,Palkonya,257,154,0,0,2,0,84,13,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1013,Palotabozsok,874,616,11,0,34,0,408,19,134,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1779,Patapoklosi,290,174,4,0,3,2,33,2,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0701,Páprád,152,115,5,0,1,0,65,6,36,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1611,Pellérd,1649,1076,15,0,195,0,322,37,484,0,0,0,0,0,20,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_1286,Pereked,143,90,1,0,2,0,41,7,35,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3242,Peterd,151,84,0,0,5,0,42,3,29,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2976,Pettend,116,77,2,0,4,0,37,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1941,Pécs,125941,88531,593,0,4918,406,30404,3957,47129,0,0,0,549,0,220,0,107,0,248,0,0,0,0,0,0,0,0,0,0,0,0
HU_2151,Pécsbagota,86,61,3,0,2,1,15,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1538,Pécsdevecser,105,73,1,0,1,0,39,4,26,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2109,Pécsudvard,560,406,5,0,20,0,115,23,237,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1082,Pécsvárad,3247,2257,26,0,421,0,1055,126,606,8,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2350,Piskó,194,118,0,0,1,0,92,2,21,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1724,Pogány,906,656,5,0,23,0,225,37,355,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0
HU_2226,Pócsa,141,100,3,0,4,0,59,3,27,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1151,Rádfalva,178,121,1,0,1,0,67,6,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2529,Regenye,132,77,6,0,1,0,11,2,46,0,0,0,0,0,7,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_2485,Romonya,351,262,0,0,9,0,58,23,166,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0451,Rózsafa,325,183,3,0,6,6,52,1,103,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1805,Sámod,179,140,0,0,0,0,50,1,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2086,Sárok,118,66,0,0,1,0,17,0,45,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3216,Sásd,2854,1922,26,0,107,0,716,70,942,6,0,0,0,0,44,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
HU_3348,Sátorhely,559,437,8,0,8,0,236,14,156,6,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2874,Sellye,2520,1559,21,0,55,0,543,104,824,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0551,Siklós,8256,5751,58,0,249,0,1560,2138,1719,0,0,0,0,0,0,12,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2320,Siklósbodony,101,70,1,0,0,0,38,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0880,Siklósnagyfalu,273,142,8,0,0,0,58,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2347,Somberek,1444,949,16,0,56,0,536,46,279,3,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2380,Somogyapáti,424,265,2,0,7,4,71,6,174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2507,Somogyhatvan,271,161,8,0,3,0,38,5,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2914,Somogyhárságy,369,234,1,0,5,5,47,5,169,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2128,Somogyviszló,199,131,7,0,6,0,41,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3171,Sósvertike,149,104,2,0,1,0,42,2,52,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0254,Sumony,351,210,0,0,4,7,82,8,108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1507,Szabadszentkirály,648,448,7,0,23,11,215,14,166,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0847,Szajk,654,468,7,0,30,0,286,28,113,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0900,Szalatnak,337,207,0,0,7,0,71,4,120,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2225,Szalánta,959,606,6,0,16,0,279,62,229,0,0,0,0,0,0,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3403,Szaporca,196,126,3,0,9,0,72,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3106,Szava,259,177,4,0,4,0,79,11,77,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2750,Szágy,134,113,2,0,0,0,79,1,26,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0736,Szárász,48,33,0,0,2,0,3,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3376,Szászvár,2188,1397,9,0,77,0,399,68,824,6,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
HU_0301,Szebény,367,253,2,0,9,0,177,8,50,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0560,Szederkény,1492,972,16,0,46,0,510,72,316,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1698,Szellõ,141,95,0,0,12,0,27,5,47,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0930,Szemely,371,257,6,0,10,0,75,11,150,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3200,Szentdénes,262,159,3,0,6,5,57,7,74,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3361,Szentegát,320,210,2,0,15,3,57,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0980,Szentkatalin,96,66,1,0,2,2,32,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1635,Szentlászló,681,486,5,0,23,8,193,8,248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1586,Szentlõrinc,5580,3599,20,0,142,66,1392,315,1649,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1677,Székelyszabar,564,369,5,0,6,0,221,31,104,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2657,Szigetvár,9127,6178,47,0,371,105,2224,226,3186,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1983,Szilágy,266,161,2,0,2,0,70,5,78,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2471,Szilvás,129,92,1,0,0,0,51,3,34,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0552,Szörény,57,50,0,0,2,0,28,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2221,Szõke,121,82,3,0,3,0,8,2,28,0,0,0,0,0,32,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HU_0769,Szõkéd,331,210,1,0,4,0,101,5,93,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1540,Szulimán,208,121,1,0,5,2,35,9,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1121,Szûr,268,159,0,0,12,0,77,11,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1563,Tarrós,104,77,0,0,2,0,12,0,60,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3207,Teklafalu,287,184,8,0,7,0,85,6,72,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1367,Tengeri,57,29,0,0,0,0,8,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2770,Tékes,216,118,3,0,3,0,18,3,88,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3274,Tésenfa,178,119,0,0,2,0,50,11,51,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2097,Téseny,246,117,1,0,3,0,54,6,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2242,Tormás,266,167,2,0,7,0,108,6,38,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HU_0404,Tófû,119,94,2,0,1,0,58,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2699,Tótszentgyörgy,146,121,1,0,0,2,63,0,50,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0413,Töttös,478,262,5,0,5,0,139,13,97,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1858,Túrony,216,161,1,0,2,0,89,7,60,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0443,Udvar,149,125,1,0,2,0,48,4,43,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0606,Újpetre,897,534,12,0,18,0,178,33,283,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2853,Vajszló,1591,962,5,0,22,0,424,63,433,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2852,Varga,96,51,0,0,3,0,31,2,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_0813,Várad,97,59,0,0,3,0,27,0,25,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2495,Vásárosbéc,145,113,2,0,2,3,36,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0226,Vásárosdombó,960,586,4,0,9,0,232,28,307,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_0707,Vázsnok,118,87,2,0,0,0,22,4,42,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HU_1851,Vejti,143,102,1,0,0,0,37,5,53,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2207,Velény,128,82,3,0,0,1,36,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1972,Versend,684,379,17,0,8,0,98,11,134,0,0,0,0,0,109,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2440,Vékény,129,83,1,0,4,0,20,10,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2027,Véménd,1291,834,9,0,71,0,463,35,198,9,0,0,0,0,34,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2802,Villány,2149,1559,10,0,37,0,938,124,413,0,0,0,0,0,0,2,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0520,Villánykövesd,273,172,6,0,4,0,73,19,68,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0589,Vokány,758,439,15,0,11,0,186,40,181,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2512,Zaláta,227,155,1,0,3,0,87,10,51,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1774,Zádor,308,224,9,0,0,2,80,3,96,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1584,Zengõvárkony,361,252,1,0,16,0,156,14,59,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1220,Zók,233,153,2,0,2,6,69,8,64,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2194,Akasztó,2820,1784,18,0,76,27,1171,52,427,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
HU_2114,Apostag,1713,1027,19,0,28,19,458,46,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1768,Ágasegyháza,1542,858,11,0,32,0,460,58,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0352,Baja,30293,21030,135,0,1432,399,9051,825,8391,0,320,0,332,0,40,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0
HU_1340,Ballószög,2277,1524,6,0,72,0,864,101,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2593,Balotaszállás,1291,712,13,0,34,12,277,17,342,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1071,Bácsalmás,6045,3766,25,0,107,0,1534,132,1888,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1018,Bácsbokod,2433,1538,15,0,32,0,709,82,689,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2723,Bácsborsód,1055,586,7,0,16,0,286,30,233,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0869,Bácsszentgyörgy,167,122,2,0,0,0,76,2,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3015,Bácsszõlõs,333,192,2,0,4,0,101,9,69,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0365,Bátmonostor,1357,869,11,0,26,32,480,15,272,0,20,0,5,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_1196,Bátya,1776,1160,15,0,89,17,667,47,320,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1932,Borota,1224,729,3,0,13,0,416,79,208,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0830,Bócsa,1461,844,12,0,27,11,478,22,293,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
