gisco_id,name,registered,turnout,invalid,blank,MIÉP,CENTRUM,MSZP,MUNKÁSPÁRT,SZDSZ,FIDESZ-MDF,FÜGGETLEN KISGAZDAPÁRT,MAGYAR SZOCIALISTA MUNKÁSPÁRT,ÚJ BALOLDAL,ÖSSZEFOGÁS A FENNMARADÁSÉRT,KISGAZDAPÁRT,REFORM KISGAZDAPÁRT,Ind.,MAVEP,M.NY.P,ZÖLDEK,FMDP,SZDP,DRP,KPDP,PEST1601,MSZDP-MSZP,MRP,MSZP-SZDSZ
HU_3392,Mánfa,681,536,5,0,14,27,241,51,34,159,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HU_0945,Márfa,163,122,0,0,1,1,54,5,0,45,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
HU_1448,Máriakéménd,436,311,6,0,2,10,165,5,28,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2065,Márok,461,333,1,0,7,14,92,2,3,193,5,0,0,0,0,2,13,1,0,0,0,0,0,0,0,0,0,0
HU_3375,Máza,1126,846,8,0,9,9,445,10,55,280,7,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
HU_1344,Mecseknádasd,1482,1034,22,0,7,13,148,8,622,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1140,Mecsekpölöske,372,288,1,0,2,7,162,9,20,84,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
HU_3049,Mekényes,270,206,3,0,4,3,116,3,11,62,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0773,Merenye,261,163,3,0,0,1,33,8,17,91,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0347,Mezõd,138,103,1,0,1,3,39,5,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1628,Mindszentgodisa,802,576,4,0,8,8,289,13,54,196,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
HU_2395,Mohács,15771,11016,83,0,361,186,4638,173,716,4726,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2952,Molvány,177,117,0,0,3,6,30,8,4,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1602,Monyoród,159,116,1,0,1,0,53,6,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2954,Mozsgó,716,417,4,0,14,4,170,11,21,184,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0398,Nagybudmér,193,148,3,0,3,4,53,6,6,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1811,Nagycsány,126,96,1,0,1,1,22,0,1,10,1,0,0,0,0,0,56,3,0,0,0,0,0,0,0,0,0,0
HU_3389,Nagydobsza,510,328,10,0,4,4,126,11,19,130,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1285,Nagyhajmás,324,210,5,0,3,3,92,1,14,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0265,Nagyharsány,1325,884,8,0,20,31,322,15,17,387,2,0,0,0,0,3,79,0,0,0,0,0,0,0,0,0,0,0
HU_1094,Nagykozár,976,703,2,0,26,36,320,18,29,269,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1465,Nagynyárád,695,586,3,0,20,3,78,0,28,451,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1987,Nagypall,355,252,2,0,5,6,44,1,88,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2716,Nagypeterd,525,389,2,0,15,11,206,6,26,114,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2892,Nagytótfalu,280,185,3,0,17,7,57,2,3,79,4,0,0,0,0,9,3,1,0,0,0,0,0,0,0,0,0,0
HU_1419,Nagyváty,278,195,1,0,4,3,98,1,9,71,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1823,Nemeske,233,172,0,0,0,1,120,8,7,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2632,Nyugotszenterzsébet,159,92,0,0,2,0,54,2,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2068,Okorág,146,78,1,0,2,0,31,0,0,25,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0
HU_0834,Okorvölgy,84,54,0,0,2,1,33,3,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1855,Olasz,530,376,1,0,15,14,142,3,43,155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2170,Old,276,217,13,0,10,1,76,0,9,60,7,0,0,0,0,4,37,0,0,0,0,0,0,0,0,0,0,0
HU_1173,Orfû,611,429,6,0,16,0,219,9,34,139,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0448,Oroszló,273,219,5,0,1,3,93,8,69,33,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
HU_1264,Óbánya,137,95,2,0,2,0,6,0,62,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0378,Ócsárd,354,249,2,0,7,4,76,118,4,31,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
HU_1964,Ófalu,311,237,5,0,0,2,6,5,145,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1866,Ózdfalu,134,106,3,0,0,1,38,0,4,55,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
HU_2376,Palé,83,73,1,0,0,0,36,1,21,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_0715,Palkonya,263,161,1,0,6,8,51,1,2,88,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
HU_1013,Palotabozsok,911,655,8,0,20,8,126,3,71,416,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1779,Patapoklosi,303,170,7,0,1,2,90,20,6,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0701,Páprád,167,130,1,0,1,0,20,3,4,28,0,0,0,0,0,0,71,2,0,0,0,0,0,0,0,0,0,0
HU_1611,Pellérd,1503,1055,7,0,32,27,586,15,45,331,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
HU_1286,Pereked,153,114,1,0,0,9,38,1,3,40,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3242,Peterd,150,93,5,0,2,0,28,4,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2976,Pettend,115,96,3,0,1,0,32,11,2,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1941,Pécs,128337,95922,758,0,4134,2718,48617,2146,5523,31210,535,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0
HU_2151,Pécsbagota,81,60,0,0,1,1,40,2,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1538,Pécsdevecser,110,87,0,0,1,3,28,1,2,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2109,Pécsudvard,524,402,6,0,5,11,222,5,22,115,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1082,Pécsvárad,3249,2305,26,0,59,124,590,29,515,958,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2350,Piskó,185,118,10,0,1,1,21,3,4,50,0,0,0,0,0,0,22,6,0,0,0,0,0,0,0,0,0,0
HU_1724,Pogány,818,596,0,0,17,19,227,6,25,180,2,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0
HU_2226,Pócsa,141,110,2,0,1,0,28,3,11,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1151,Rádfalva,197,132,3,0,0,2,57,2,1,55,7,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
HU_2529,Regenye,141,110,2,0,0,4,78,2,5,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_2485,Romonya,348,267,1,0,1,14,178,7,7,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0451,Rózsafa,310,173,1,0,3,2,89,6,15,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1805,Sámod,175,143,3,0,0,0,44,3,0,20,2,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0
HU_2086,Sárok,126,99,2,0,1,0,44,1,5,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3216,Sásd,2922,2128,24,0,49,37,691,48,775,491,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
HU_3348,Sátorhely,564,434,6,0,8,1,210,7,8,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2874,Sellye,2551,1725,17,0,24,18,720,80,44,556,1,0,0,0,0,3,161,101,0,0,0,0,0,0,0,0,0,0
HU_0551,Siklós,8271,5871,40,0,238,181,2589,102,193,2075,64,0,0,0,0,26,353,10,0,0,0,0,0,0,0,0,0,0
HU_2320,Siklósbodony,104,77,8,0,0,0,19,11,1,31,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
HU_0880,Siklósnagyfalu,284,181,7,0,1,1,63,1,6,75,2,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0
HU_2347,Somberek,1468,1023,20,0,16,11,274,11,115,570,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2380,Somogyapáti,407,235,5,0,8,5,140,2,8,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2507,Somogyhatvan,287,163,4,0,0,4,83,3,11,49,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2914,Somogyhárságy,398,283,2,0,3,2,126,23,13,107,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2128,Somogyviszló,207,119,1,0,3,0,63,3,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3171,Sósvertike,153,104,5,0,1,0,25,5,2,27,3,0,0,0,0,0,10,26,0,0,0,0,0,0,0,0,0,0
HU_0254,Sumony,378,240,3,0,5,5,99,22,19,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1507,Szabadszentkirály,616,408,5,0,9,12,175,8,17,179,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0847,Szajk,629,493,3,0,13,7,139,6,49,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0900,Szalatnak,355,262,2,0,4,5,141,9,9,80,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
HU_2225,Szalánta,916,647,16,0,31,18,289,3,10,262,4,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0
HU_3403,Szaporca,221,167,4,0,12,1,47,0,2,77,11,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
HU_3106,Szava,262,185,7,0,4,1,85,4,3,77,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_2750,Szágy,155,135,0,0,1,62,34,3,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0736,Szárász,59,43,1,0,1,0,30,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3376,Szászvár,2271,1622,13,0,18,38,802,62,103,421,22,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0
HU_0301,Szebény,378,268,1,0,9,4,69,11,20,152,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0560,Szederkény,1467,1034,31,0,50,21,322,13,93,500,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1698,Szellõ,147,106,1,0,2,0,47,2,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0930,Szemely,339,222,1,0,2,7,109,32,7,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3200,Szentdénes,262,154,2,0,1,1,69,4,16,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3361,Szentegát,333,226,0,0,4,0,139,7,17,55,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0980,Szentkatalin,117,77,0,0,6,0,33,2,1,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1635,Szentlászló,691,488,1,0,7,8,223,24,31,191,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1586,Szentlõrinc,5586,3789,31,0,119,236,1611,94,160,1491,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1677,Székelyszabar,562,366,4,0,12,3,111,0,24,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2657,Szigetvár,9182,6417,34,0,142,111,2952,149,417,2479,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1983,Szilágy,252,172,4,0,7,1,74,1,4,53,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2471,Szilvás,132,103,4,0,4,1,35,3,2,48,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_0552,Szörény,62,48,1,0,0,0,18,0,3,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2221,Szõke,124,89,3,0,1,4,44,15,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0769,Szõkéd,321,238,1,0,4,9,93,0,11,105,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
HU_1540,Szulimán,238,171,4,0,5,1,91,10,5,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1121,Szûr,264,190,2,0,0,4,71,2,14,95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1563,Tarrós,101,82,0,0,1,0,34,1,32,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3207,Teklafalu,270,179,1,0,1,2,85,2,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1367,Tengeri,65,39,0,0,0,0,15,7,1,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_2770,Tékes,220,147,0,0,1,1,90,5,22,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
HU_3274,Tésenfa,180,139,4,0,9,1,42,2,10,38,5,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0
HU_2097,Téseny,249,179,1,0,3,7,71,16,4,67,1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0
HU_2242,Tormás,273,180,1,0,4,10,50,4,32,76,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_0404,Tófû,126,99,0,0,7,0,37,3,2,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_2699,Tótszentgyörgy,148,123,1,0,1,0,36,2,12,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0413,Töttös,503,295,8,0,5,5,92,6,28,148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1858,Túrony,217,168,2,0,4,0,58,8,2,82,1,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0
HU_0443,Udvar,150,127,2,0,0,1,33,0,39,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0606,Újpetre,901,600,7,0,25,27,269,12,24,219,6,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0
HU_2853,Vajszló,1576,1072,7,0,19,0,176,10,13,186,7,0,0,0,0,0,647,7,0,0,0,0,0,0,0,0,0,0
HU_2852,Varga,99,63,2,0,2,0,6,2,31,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0813,Várad,104,56,0,0,2,0,21,0,2,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2495,Vásárosbéc,150,95,2,0,1,0,35,2,12,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0226,Vásárosdombó,928,642,6,0,11,14,297,16,65,227,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
HU_0707,Vázsnok,117,86,0,0,0,1,33,4,22,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1851,Vejti,163,119,3,0,2,1,19,0,1,22,0,0,0,0,0,0,69,2,0,0,0,0,0,0,0,0,0,0
HU_2207,Velény,123,75,0,0,1,1,32,4,5,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1972,Versend,697,372,4,0,1,4,180,4,28,147,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2440,Vékény,132,94,1,0,2,2,71,3,2,10,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HU_2027,Véménd,1349,936,8,0,49,11,206,17,97,542,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2802,Villány,2175,1611,9,0,33,139,467,14,30,886,8,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
HU_0520,Villánykövesd,283,194,3,0,7,16,63,1,12,82,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
HU_0589,Vokány,783,521,6,0,11,9,217,10,20,213,2,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
HU_2512,Zaláta,243,166,1,0,3,1,31,0,2,65,4,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0
HU_1774,Zádor,306,216,2,0,1,1,78,0,0,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1584,Zengõvárkony,337,238,0,0,18,13,63,7,27,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1220,Zók,217,142,2,0,1,7,46,3,10,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2194,Akasztó,2857,1771,26,0,58,0,432,59,37,943,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2114,Apostag,1715,1093,15,0,26,57,391,62,23,508,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
HU_1768,Ágasegyháza,1533,949,21,0,29,15,306,20,32,512,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0352,Baja,30490,21861,149,0,602,1047,8215,501,1620,8801,532,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0
HU_1340,Ballószög,2000,1349,15,0,53,43,409,19,30,761,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2593,Balotaszállás,1330,733,14,0,24,0,347,20,27,280,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1071,Bácsalmás,6230,4195,29,0,110,334,2054,114,56,1155,186,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0
HU_1018,Bácsbokod,2456,1462,11,0,29,47,696,30,41,585,16,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
HU_2723,Bácsborsód,1074,627,13,0,23,24,274,22,18,243,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
HU_0869,Bácsszentgyörgy,178,140,1,0,1,4,55,0,7,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3015,Bácsszõlõs,345,217,1,0,9,8,78,3,4,76,28,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
HU_0365,Bátmonostor,1351,875,13,0,22,31,265,14,30,452,42,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
HU_1196,Bátya,1770,1212,17,0,63,0,379,0,139,563,34,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0
HU_1932,Borota,1274,724,10,0,17,15,352,21,19,276,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
HU_0830,Bócsa,1449,818,18,0,13,0,277,15,39,343,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3282,Bugac,2447,1276,28,0,47,33,217,19,31,844,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3363,Bugacpusztaháza,266,160,3,0,9,5,35,5,13,81,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1047,Császártöltés,2310,1465,15,0,24,0,579,0,79,742,8,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0
HU_2647,Csátalja,1392,892,12,0,14,25,341,20,35,405,32,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
HU_1637,Csávoly,1659,1077,21,0,13,25,552,23,40,388,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
HU_1234,Csengõd,1867,1136,21,0,43,0,251,34,20,625,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1569,Csikéria,789,471,8,0,11,32,234,8,10,159,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
HU_1202,Csólyospálos,1441,729,10,0,55,24,194,0,10,393,40,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
HU_1053,Dávod,1902,1235,18,0,17,14,454,23,42,617,34,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
HU_0752,Drágszél,330,236,7,0,7,0,89,0,33,87,10,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_2106,Dunaegyháza,1211,730,9,0,20,147,243,22,14,254,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_1256,Dunafalva,886,538,8,0,8,12,176,9,25,289,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
HU_0786,Dunapataj,2979,1952,13,0,31,0,789,0,318,727,31,0,0,0,14,0,0,0,0,0,29,0,0,0,0,0,0,0
HU_1160,Dunaszentbenedek,765,492,44,0,16,0,112,0,53,245,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1476,Dunatetétlen,518,355,1,0,6,0,149,0,58,109,18,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0
HU_0761,Dunavecse,3186,2000,22,0,65,125,851,49,38,825,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
HU_0410,Dusnok,2668,1765,22,0,84,0,288,0,87,1197,67,0,0,0,5,0,0,0,0,0,15,0,0,0,0,0,0,0
HU_1186,Érsekcsanád,2160,1364,5,0,39,29,414,26,98,712,31,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
HU_3358,Érsekhalma,582,397,5,0,18,0,234,0,12,126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0323,Fajsz,1571,941,18,0,51,0,324,0,67,446,29,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3359,Felsõlajos,745,444,8,0,14,35,112,9,7,239,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0295,Felsõszentiván,1571,946,16,0,44,24,499,15,41,292,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
HU_0214,Foktõ,1362,892,9,0,43,0,232,0,163,418,23,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
HU_3146,Fülöpháza,739,504,10,0,17,50,152,1,6,251,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HU_3362,Fülöpjakab,849,511,5,0,7,7,121,8,11,343,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1405,Fülöpszállás,2036,1145,11,0,52,0,433,16,35,482,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_3184,Gara,1962,1191,17,0,23,26,543,47,33,470,27,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
HU_2638,Gátér,860,506,3,0,6,16,140,11,13,303,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0357,Géderlak,886,583,6,0,16,0,275,0,49,228,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
HU_1875,Hajós,2856,1752,11,0,36,0,957,0,54,677,13,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_0835,Harkakötöny,753,486,7,0,28,0,170,7,24,240,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1845,Harta,3231,2419,35,0,50,0,949,0,240,728,25,0,0,0,5,0,0,0,0,0,387,0,0,0,0,0,0,0
HU_0409,Helvécia,2904,1717,25,0,83,56,490,21,79,934,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1293,Hercegszántó,1893,1069,14,0,24,29,352,5,44,576,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
HU_2784,Homokmégy,1308,885,7,0,33,0,331,0,139,314,48,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0
HU_0809,Imrehegy,631,352,10,0,12,0,91,7,3,223,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2199,Izsák,5059,3025,42,0,154,0,804,48,88,1697,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1792,Jakabszállás,2076,1256,16,0,54,34,272,16,17,802,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0946,Jánoshalma,7820,5001,53,0,256,156,2062,85,331,1910,134,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
HU_0837,Jászszentlászló,2141,1297,15,0,23,14,427,0,35,745,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_0644,Kalocsa,14611,10694,64,0,478,0,3768,0,3493,2655,151,0,0,0,44,0,0,0,0,0,41,0,0,0,0,0,0,0
HU_3060,Kaskantyú,958,589,6,0,6,0,119,8,42,303,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_1128,Katymár,1832,971,11,0,16,39,483,35,29,294,53,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
HU_1978,Kecel,7166,4512,32,0,146,0,1632,49,148,2100,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2668,Kecskemét,85033,59014,661,0,2672,1540,20923,999,3032,26577,479,0,0,0,0,0,2131,0,0,0,0,0,0,0,0,0,0,0
HU_2757,Kelebia,2332,1340,20,0,63,0,494,32,41,636,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2253,Kerekegyháza,4699,2828,42,0,69,136,668,38,207,1649,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
HU_1816,Kéleshalom,427,229,3,0,3,3,113,1,8,93,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_0934,Kiskõrös,12166,8351,71,0,474,0,2119,115,248,4382,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_2029,Kiskunfélegyháza,25961,17116,173,0,613,423,6965,0,1824,6559,452,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0
