gisco_id,id,name_or,level,start_date,end_date,predecessors,parent,names,type
EL_ELZZIE,EL_ELZZIE,Citizens of Greece living in Ireland,,,,,EL,,Voters Abroad
EL_ELZZIT,EL_ELZZIT,Citizens of Greece living in Italy,,,,,EL,,Voters Abroad
EL_ELZZKR,EL_ELZZKR,"Citizens of Greece living in Korea, Republic of",,,,,EL,,Voters Abroad
EL_ELZZLT,EL_ELZZLT,Citizens of Greece living in Lithuania,,,,,EL,,Voters Abroad
EL_ELZZLU,EL_ELZZLU,Citizens of Greece living in Luxembourg,,,,,EL,,Voters Abroad
EL_ELZZMT,EL_ELZZMT,Citizens of Greece living in Malta,,,,,EL,,Voters Abroad
EL_ELZZNL,EL_ELZZNL,Citizens of Greece living in Netherlands,,,,,EL,,Voters Abroad
EL_ELZZNO,EL_ELZZNO,Citizens of Greece living in Norway,,,,,EL,,Voters Abroad
EL_ELZZPL,EL_ELZZPL,Citizens of Greece living in Poland,,,,,EL,,Voters Abroad
EL_ELZZPT,EL_ELZZPT,Citizens of Greece living in Portugal,,,,,EL,,Voters Abroad
EL_ELZZQA,EL_ELZZQA,Citizens of Greece living in Qatar,,,,,EL,,Voters Abroad
EL_ELZZRO,EL_ELZZRO,Citizens of Greece living in Romania,,,,,EL,,Voters Abroad
EL_ELZZSA,EL_ELZZSA,Citizens of Greece living in Saudi Arabia,,,,,EL,,Voters Abroad
EL_ELZZSE,EL_ELZZSE,Citizens of Greece living in Sweden,,,,,EL,,Voters Abroad
EL_ELZZSG,EL_ELZZSG,Citizens of Greece living in Singapore,,,,,EL,,Voters Abroad
EL_ELZZTR,EL_ELZZTR,Citizens of Greece living in Türkiye,,,,,EL,,Voters Abroad
EL_ELZZUS,EL_ELZZUS,Citizens of Greece living in United States,,,,,EL,,Voters Abroad
EL_ELZZZA,EL_ELZZZA,Citizens of Greece living in South Africa,,,,,EL,,Voters Abroad
ES_00001,ES_00001,C.E.R.E. (00001),,,,,ES211,,Voters Abroad
ES_00002,ES_00002,C.E.R.E. (00002),,,,,ES421,,Voters Abroad
ES_00003,ES_00003,C.E.R.E. (00003),,,,,ES521,,Voters Abroad
ES_00004,ES_00004,C.E.R.E. (00004),,,,,ES611,,Voters Abroad
ES_00005,ES_00005,C.E.R.E. (00005),,,,,ES411,,Voters Abroad
ES_00006,ES_00006,C.E.R.E. (00006),,,,,ES431,,Voters Abroad
ES_00007,ES_00007,C.E.R.E. (00007),,,,,ES530,,Voters Abroad
ES_00008,ES_00008,C.E.R.E. (00008),,,,,ES511,,Voters Abroad
ES_00009,ES_00009,C.E.R.E. (00009),,,,,ES412,,Voters Abroad
ES_00010,ES_00010,C.E.R.E. (00010),,,,,ES432,,Voters Abroad
ES_00011,ES_00011,C.E.R.E. (00011),,,,,ES612,,Voters Abroad
ES_00012,ES_00012,C.E.R.E. (00012),,,,,ES522,,Voters Abroad
ES_00013,ES_00013,C.E.R.E. (00013),,,,,ES422,,Voters Abroad
ES_00014,ES_00014,C.E.R.E. (00014),,,,,ES613,,Voters Abroad
ES_00015,ES_00015,C.E.R.E. (00015),,,,,ES111,,Voters Abroad
ES_00016,ES_00016,C.E.R.E. (00016),,,,,ES423,,Voters Abroad
ES_00017,ES_00017,C.E.R.E. (00017),,,,,ES512,,Voters Abroad
ES_00018,ES_00018,C.E.R.E. (00018),,,,,ES614,,Voters Abroad
ES_00019,ES_00019,C.E.R.E. (00019),,,,,ES424,,Voters Abroad
ES_00020,ES_00020,C.E.R.E. (00020),,,,,ES212,,Voters Abroad
ES_00021,ES_00021,C.E.R.E. (00021),,,,,ES615,,Voters Abroad
ES_00022,ES_00022,C.E.R.E. (00022),,,,,ES241,,Voters Abroad
ES_00023,ES_00023,C.E.R.E. (00023),,,,,ES616,,Voters Abroad
ES_00024,ES_00024,C.E.R.E. (00024),,,,,ES413,,Voters Abroad
ES_00025,ES_00025,C.E.R.E. (00025),,,,,ES513,,Voters Abroad
ES_00026,ES_00026,C.E.R.E. (00026),,,,,ES230,,Voters Abroad
ES_00027,ES_00027,C.E.R.E. (00027),,,,,ES112,,Voters Abroad
ES_00028,ES_00028,C.E.R.E. (00028),,,,,ES300,,Voters Abroad
ES_00029,ES_00029,C.E.R.E. (00029),,,,,ES617,,Voters Abroad
ES_00030,ES_00030,C.E.R.E. (00030),,,,,ES620,,Voters Abroad
ES_00031,ES_00031,C.E.R.E. (00031),,,,,ES220,,Voters Abroad
ES_00032,ES_00032,C.E.R.E. (00032),,,,,ES113,,Voters Abroad
ES_00033,ES_00033,C.E.R.E. (00033),,,,,ES120,,Voters Abroad
ES_00034,ES_00034,C.E.R.E. (00034),,,,,ES414,,Voters Abroad
ES_00035,ES_00035,C.E.R.E. (00035),,,,,ES701,,Voters Abroad
ES_00036,ES_00036,C.E.R.E. (00036),,,,,ES114,,Voters Abroad
ES_00037,ES_00037,C.E.R.E. (00037),,,,,ES415,,Voters Abroad
ES_00038,ES_00038,C.E.R.E. (00038),,,,,ES702,,Voters Abroad
ES_00039,ES_00039,C.E.R.E. (00039),,,,,ES130,,Voters Abroad
ES_00040,ES_00040,C.E.R.E. (00040),,,,,ES416,,Voters Abroad
ES_00041,ES_00041,C.E.R.E. (00041),,,,,ES618,,Voters Abroad
ES_00042,ES_00042,C.E.R.E. (00042),,,,,ES417,,Voters Abroad
ES_00043,ES_00043,C.E.R.E. (00043),,,,,ES514,,Voters Abroad
ES_00044,ES_00044,C.E.R.E. (00044),,,,,ES242,,Voters Abroad
ES_00045,ES_00045,C.E.R.E. (00045),,,,,ES425,,Voters Abroad
ES_00046,ES_00046,C.E.R.E. (00046),,,,,ES523,,Voters Abroad
ES_00047,ES_00047,C.E.R.E. (00047),,,,,ES418,,Voters Abroad
ES_00048,ES_00048,C.E.R.E. (00048),,,,,ES213,,Voters Abroad
ES_00049,ES_00049,C.E.R.E. (00049),,,,,ES419,,Voters Abroad
ES_00050,ES_00050,C.E.R.E. (00050),,,,,ES243,,Voters Abroad
ES_00051,ES_00051,C.E.R.E. (00051),,,,,ES630,,Voters Abroad
ES_00052,ES_00052,C.E.R.E. (00052),,,,,ES640,,Voters Abroad
FRZ,FRZ,Collectivités d'outre-mer françaises,,,,,FR,,Overseas Country or Territory
FRZ1,FRZ1,Nouvelle-Calédonie,,,,,FRZ,,Overseas Country or Territory
FRZ10,FRZ10,Nouvelle-Calédonie,,,,,FRZ1,,Overseas Country or Territory
FRZ2,FRZ2,Polynésie française,,,,,FRZ,,Overseas Country or Territory
FRZ20,FRZ20,Polynésie française,,,,,FRZ2,,Overseas Country or Territory
FRZ3,FRZ3,Saint-Barthélémy,,,,,FRZ,,Overseas Country or Territory
FRZ30,FRZ30,Saint-Barthélémy,,,,,FRZ3,,Overseas Country or Territory
FRZ4,FRZ4,Saint-Pierre-et-Miquelon,,,,,FRZ,,Overseas Country or Territory
FRZ40,FRZ40,Saint-Pierre-et-Miquelon,,,,,FRZ4,,Overseas Country or Territory
FRZ5,FRZ5,Wallis-et-Futuna,,,,,FRZ,,Overseas Country or Territory
FRZ50,FRZ50,Wallis-et-Futuna,,,,,FRZ5,,Overseas Country or Territory
FR_97501,FR_97501,Miquelon-Langlade,,,,,FRZ40,,Overseas Country or Territory
FR_97502,FR_97502,Saint-Pierre,,,,,FRZ40,,Overseas Country or Territory
FR_97601,FR_97601,Acoua,,,,,FRY50,,Overseas Country or Territory
FR_97602,FR_97602,Bandraboua,,,,,FRY50,,Overseas Country or Territory
FR_97603,FR_97603,Bandrele,,,,,FRY50,,Overseas Country or Territory
FR_97604,FR_97604,Bouéni,,,,,FRY50,,Overseas Country or Territory
FR_97605,FR_97605,Chiconi,,,,,FRY50,,Overseas Country or Territory
FR_97606,FR_97606,Chirongui,,,,,FRY50,,Overseas Country or Territory
FR_97607,FR_97607,Dembeni,,,,,FRY50,,Overseas Country or Territory
FR_97608,FR_97608,Dzaoudzi,,,,,FRY50,,Overseas Country or Territory
FR_97609,FR_97609,Kani-Kéli,,,,,FRY50,,Overseas Country or Territory
FR_97610,FR_97610,Koungou,,,,,FRY50,,Overseas Country or Territory
FR_97611,FR_97611,Mamoudzou,,,,,FRY50,,Overseas Country or Territory
FR_97612,FR_97612,Mtsamboro,,,,,FRY50,,Overseas Country or Territory
FR_97613,FR_97613,M'Tsangamouji,,,,,FRY50,,Overseas Country or Territory
FR_97614,FR_97614,Ouangani,,,,,FRY50,,Overseas Country or Territory
FR_97615,FR_97615,Pamandzi,,,,,FRY50,,Overseas Country or Territory
FR_97616,FR_97616,Sada,,,,,FRY50,,Overseas Country or Territory
FR_97617,FR_97617,Tsingoni,,,,,FRY50,,Overseas Country or Territory
FR_97701,FR_97701,Saint-Barthélémy,,,,,FRZ30,,Overseas Country or Territory
FR_97801,FR_97801,Saint-Martin,,,,,FRZ30,,Overseas Country or Territory
FR_98601,FR_98601,Wallis-et-Futuna,,,,,FRZ50,,Overseas Country or Territory
FR_98701,FR_98701,Polynésie française,,,,,FRZ20,,Overseas Country or Territory
FR_98711,FR_98711,Anaa,,,,,FRZ20,,Overseas Country or Territory
FR_98712,FR_98712,Arue,,,,,FRZ20,,Overseas Country or Territory
FR_98713,FR_98713,Arutua,,,,,FRZ20,,Overseas Country or Territory
FR_98714,FR_98714,Bora-Bora,,,,,FRZ20,,Overseas Country or Territory
FR_98715,FR_98715,Faa a,,,,,FRZ20,,Overseas Country or Territory
FR_98716,FR_98716,Fakarava,,,,,FRZ20,,Overseas Country or Territory
FR_98717,FR_98717,Fangatau,,,,,FRZ20,,Overseas Country or Territory
FR_98718,FR_98718,Fatu-Hiva,,,,,FRZ20,,Overseas Country or Territory
FR_98719,FR_98719,Gambier,,,,,FRZ20,,Overseas Country or Territory
FR_98720,FR_98720,Hao,,,,,FRZ20,,Overseas Country or Territory
FR_98721,FR_98721,Hikueru,,,,,FRZ20,,Overseas Country or Territory
FR_98722,FR_98722,Hitiaa O Te Ra,,,,,FRZ20,,Overseas Country or Territory
FR_98723,FR_98723,Hiva-Oa,,,,,FRZ20,,Overseas Country or Territory
FR_98724,FR_98724,Huahine,,,,,FRZ20,,Overseas Country or Territory
FR_98725,FR_98725,Mahina,,,,,FRZ20,,Overseas Country or Territory
FR_98726,FR_98726,Makemo,,,,,FRZ20,,Overseas Country or Territory
FR_98727,FR_98727,Manihi,,,,,FRZ20,,Overseas Country or Territory
FR_98728,FR_98728,Maupiti,,,,,FRZ20,,Overseas Country or Territory
FR_98729,FR_98729,Moorea-Maiao,,,,,FRZ20,,Overseas Country or Territory
FR_98730,FR_98730,Napuka,,,,,FRZ20,,Overseas Country or Territory
FR_98731,FR_98731,Nuku-Hiva,,,,,FRZ20,,Overseas Country or Territory
FR_98732,FR_98732,Nukutavake,,,,,FRZ20,,Overseas Country or Territory
FR_98733,FR_98733,Paea,,,,,FRZ20,,Overseas Country or Territory
FR_98734,FR_98734,Papara,,,,,FRZ20,,Overseas Country or Territory
FR_98735,FR_98735,Papeete,,,,,FRZ20,,Overseas Country or Territory
FR_98736,FR_98736,Pirae,,,,,FRZ20,,Overseas Country or Territory
FR_98737,FR_98737,Puka Puka,,,,,FRZ20,,Overseas Country or Territory
FR_98738,FR_98738,Punaauia,,,,,FRZ20,,Overseas Country or Territory
FR_98739,FR_98739,Raivavae,,,,,FRZ20,,Overseas Country or Territory
FR_98740,FR_98740,Rangiroa,,,,,FRZ20,,Overseas Country or Territory
FR_98741,FR_98741,Rapa,,,,,FRZ20,,Overseas Country or Territory
FR_98742,FR_98742,Reao,,,,,FRZ20,,Overseas Country or Territory
FR_98743,FR_98743,Rimatara,,,,,FRZ20,,Overseas Country or Territory
FR_98744,FR_98744,Rurutu,,,,,FRZ20,,Overseas Country or Territory
FR_98745,FR_98745,Tahaa,,,,,FRZ20,,Overseas Country or Territory
FR_98746,FR_98746,Tahuata,,,,,FRZ20,,Overseas Country or Territory
FR_98747,FR_98747,Taiarapu-Est,,,,,FRZ20,,Overseas Country or Territory
FR_98748,FR_98748,Taiarapu-Ouest,,,,,FRZ20,,Overseas Country or Territory
FR_98749,FR_98749,Takaroa,,,,,FRZ20,,Overseas Country or Territory
FR_98750,FR_98750,Taputapuatea,,,,,FRZ20,,Overseas Country or Territory
FR_98751,FR_98751,Tatakoto,,,,,FRZ20,,Overseas Country or Territory
FR_98752,FR_98752,Teva I Uta,,,,,FRZ20,,Overseas Country or Territory
FR_98753,FR_98753,Tubuai,,,,,FRZ20,,Overseas Country or Territory
FR_98754,FR_98754,Tumaraa,,,,,FRZ20,,Overseas Country or Territory
FR_98755,FR_98755,Tureia,,,,,FRZ20,,Overseas Country or Territory
FR_98756,FR_98756,Ua-Huka,,,,,FRZ20,,Overseas Country or Territory
FR_98757,FR_98757,Ua-Pou,,,,,FRZ20,,Overseas Country or Territory
FR_98758,FR_98758,Uturoa,,,,,FRZ20,,Overseas Country or Territory
FR_98801,FR_98801,Nouvelle-Calédonie,,,,,FRZ10,,Overseas Country or Territory
FR_98802,FR_98802,Boulouparis,,,,,FRZ10,,Overseas Country or Territory
FR_98803,FR_98803,Bourail,,,,,FRZ10,,Overseas Country or Territory
FR_98804,FR_98804,Canala,,,,,FRZ10,,Overseas Country or Territory
FR_98805,FR_98805,Dumbéa,,,,,FRZ10,,Overseas Country or Territory
FR_98806,FR_98806,Farino,,,,,FRZ10,,Overseas Country or Territory
FR_98807,FR_98807,Hienghène,,,,,FRZ10,,Overseas Country or Territory
FR_98808,FR_98808,Houailou,,,,,FRZ10,,Overseas Country or Territory
FR_98809,FR_98809,Ile des Pins,,,,,FRZ10,,Overseas Country or Territory
FR_98810,FR_98810,Kaala-Gomen,,,,,FRZ10,,Overseas Country or Territory
FR_98811,FR_98811,Koné,,,,,FRZ10,,Overseas Country or Territory
FR_98812,FR_98812,Koumac,,,,,FRZ10,,Overseas Country or Territory
FR_98813,FR_98813,La Foa,,,,,FRZ10,,Overseas Country or Territory
FR_98814,FR_98814,Lifou,,,,,FRZ10,,Overseas Country or Territory
FR_98815,FR_98815,Maré,,,,,FRZ10,,Overseas Country or Territory
FR_98816,FR_98816,Moindou,,,,,FRZ10,,Overseas Country or Territory
FR_98817,FR_98817,Mont-Dore,,,,,FRZ10,,Overseas Country or Territory
FR_98818,FR_98818,Nouméa,,,,,FRZ10,,Overseas Country or Territory
FR_98819,FR_98819,Ouégoa,,,,,FRZ10,,Overseas Country or Territory
FR_98820,FR_98820,Ouvéa,,,,,FRZ10,,Overseas Country or Territory
FR_98821,FR_98821,Païta,,,,,FRZ10,,Overseas Country or Territory
FR_98822,FR_98822,Poindimié,,,,,FRZ10,,Overseas Country or Territory
FR_98823,FR_98823,Ponérihouen,,,,,FRZ10,,Overseas Country or Territory
FR_98824,FR_98824,Pouébo,,,,,FRZ10,,Overseas Country or Territory
FR_98825,FR_98825,Pouembout,,,,,FRZ10,,Overseas Country or Territory
FR_98826,FR_98826,Poum,,,,,FRZ10,,Overseas Country or Territory
FR_98827,FR_98827,Poya,,,,,FRZ10,,Overseas Country or Territory
FR_98828,FR_98828,Sarraméa,,,,,FRZ10,,Overseas Country or Territory
FR_98829,FR_98829,Thio,,,,,FRZ10,,Overseas Country or Territory
FR_98830,FR_98830,Touho,,,,,FRZ10,,Overseas Country or Territory
FR_98831,FR_98831,Voh,,,,,FRZ10,,Overseas Country or Territory
FR_98832,FR_98832,Yaté,,,,,FRZ10,,Overseas Country or Territory
FR_98833,FR_98833,Kouaoua,,,,,FRZ10,,Overseas Country or Territory
FR_FRZZ01,FR_FRZZ01,Amérique du Nord,,,,,FR,,Voters Abroad
FR_FRZZ02,FR_FRZZ02,Amérique latine,,,,,FR,,Voters Abroad
FR_FRZZ03,FR_FRZZ03,Europe du Nord,,,,,FR,,Voters Abroad
FR_FRZZ04,FR_FRZZ04,Benelux,,,,,FR,,Voters Abroad
FR_FRZZ05,FR_FRZZ05,Péninsule ibérique et Monaco,,,,,FR,,Voters Abroad
FR_FRZZ06,FR_FRZZ06,Suisse,,,,,FR,,Voters Abroad
FR_FRZZ07,FR_FRZZ07,Europe centrale,,,,,FR,,Voters Abroad
FR_FRZZ08,FR_FRZZ08,"Europe du Sud, Turquie, Israël",,,,,FR,,Voters Abroad
FR_FRZZ09,FR_FRZZ09,Afrique Nord-Ouest,,,,,FR,,Voters Abroad
FR_FRZZ10,FR_FRZZ10,"Afrique Centre, Sud et Est",,,,,FR,,Voters Abroad
FR_FRZZ11,FR_FRZZ11,"Europe de l'est, Asie, Océanie",,,,,FR,,Voters Abroad
FR_FRZZ99,FR_FRZZ99,Ensemble des Français établis hors de France,,,,,FR,,Voters Abroad
FR_FRZZAD,FR_FRZZAD,Citizens of France living in Andorra,,,,,FR,,Voters Abroad
FR_FRZZAE,FR_FRZZAE,Citizens of France living in United Arab Emirates,,,,,FR,,Voters Abroad
FR_FRZZAF,FR_FRZZAF,Citizens of France living in Afghanistan,,,,,FR,,Voters Abroad
FR_FRZZAL,FR_FRZZAL,Citizens of France living in Albania,,,,,FR,,Voters Abroad
FR_FRZZAM,FR_FRZZAM,Citizens of France living in Armenia,,,,,FR,,Voters Abroad
FR_FRZZAO,FR_FRZZAO,Citizens of France living in Angola,,,,,FR,,Voters Abroad
FR_FRZZAR,FR_FRZZAR,Citizens of France living in Argentina,,,,,FR,,Voters Abroad
FR_FRZZAT,FR_FRZZAT,Citizens of France living in Austria,,,,,FR,,Voters Abroad
FR_FRZZAU,FR_FRZZAU,Citizens of France living in Australia,,,,,FR,,Voters Abroad
FR_FRZZAZ,FR_FRZZAZ,Citizens of France living in Azerbaijan,,,,,FR,,Voters Abroad
FR_FRZZBA,FR_FRZZBA,Citizens of France living in Bosnia and Herzegovina,,,,,FR,,Voters Abroad
FR_FRZZBD,FR_FRZZBD,Citizens of France living in Bangladesh,,,,,FR,,Voters Abroad
FR_FRZZBE,FR_FRZZBE,Citizens of France living in Belgium,,,,,FR,,Voters Abroad
FR_FRZZBF,FR_FRZZBF,Citizens of France living in Burkina Faso,,,,,FR,,Voters Abroad
FR_FRZZBG,FR_FRZZBG,Citizens of France living in Bulgaria,,,,,FR,,Voters Abroad
FR_FRZZBH,FR_FRZZBH,Citizens of France living in Bahrain,,,,,FR,,Voters Abroad
FR_FRZZBI,FR_FRZZBI,Citizens of France living in Burundi,,,,,FR,,Voters Abroad
FR_FRZZBJ,FR_FRZZBJ,Citizens of France living in Benin,,,,,FR,,Voters Abroad
FR_FRZZBN,FR_FRZZBN,Citizens of France living in Brunei Darussalam,,,,,FR,,Voters Abroad
FR_FRZZBO,FR_FRZZBO,"Citizens of France living in Bolivia, Plurinational State of",,,,,FR,,Voters Abroad
FR_FRZZBR,FR_FRZZBR,Citizens of France living in Brazil,,,,,FR,,Voters Abroad
FR_FRZZBS,FR_FRZZBS,Citizens of France living in Bahamas,,,,,FR,,Voters Abroad
FR_FRZZBW,FR_FRZZBW,Citizens of France living in Botswana,,,,,FR,,Voters Abroad
FR_FRZZBY,FR_FRZZBY,Citizens of France living in Belarus,,,,,FR,,Voters Abroad
FR_FRZZCA,FR_FRZZCA,Citizens of France living in Canada,,,,,FR,,Voters Abroad
FR_FRZZCD,FR_FRZZCD,"Citizens of France living in Congo, The Democratic Republic of the",,,,,FR,,Voters Abroad
FR_FRZZCF,FR_FRZZCF,Citizens of France living in Central African Republic,,,,,FR,,Voters Abroad
FR_FRZZCG,FR_FRZZCG,Citizens of France living in Congo,,,,,FR,,Voters Abroad
FR_FRZZCH,FR_FRZZCH,Citizens of France living in Switzerland,,,,,FR,,Voters Abroad
FR_FRZZCI,FR_FRZZCI,Citizens of France living in Côte d'Ivoire,,,,,FR,,Voters Abroad
FR_FRZZCL,FR_FRZZCL,Citizens of France living in Chile,,,,,FR,,Voters Abroad
FR_FRZZCM,FR_FRZZCM,Citizens of France living in Cameroon,,,,,FR,,Voters Abroad
FR_FRZZCN,FR_FRZZCN,Citizens of France living in China,,,,,FR,,Voters Abroad
FR_FRZZCO,FR_FRZZCO,Citizens of France living in Colombia,,,,,FR,,Voters Abroad
FR_FRZZCR,FR_FRZZCR,Citizens of France living in Costa Rica,,,,,FR,,Voters Abroad
FR_FRZZCU,FR_FRZZCU,Citizens of France living in Cuba,,,,,FR,,Voters Abroad
FR_FRZZCV,FR_FRZZCV,Citizens of France living in Cabo Verde,,,,,FR,,Voters Abroad
FR_FRZZCY,FR_FRZZCY,Citizens of France living in Cyprus,,,,,FR,,Voters Abroad
FR_FRZZCZ,FR_FRZZCZ,Citizens of France living in Czechia,,,,,FR,,Voters Abroad
FR_FRZZDE,FR_FRZZDE,Citizens of France living in Germany,,,,,FR,,Voters Abroad
FR_FRZZDJ,FR_FRZZDJ,Citizens of France living in Djibouti,,,,,FR,,Voters Abroad
FR_FRZZDK,FR_FRZZDK,Citizens of France living in Denmark,,,,,FR,,Voters Abroad
FR_FRZZDO,FR_FRZZDO,Citizens of France living in Dominican Republic,,,,,FR,,Voters Abroad
FR_FRZZDZ,FR_FRZZDZ,Citizens of France living in Algeria,,,,,FR,,Voters Abroad
FR_FRZZEC,FR_FRZZEC,Citizens of France living in Ecuador,,,,,FR,,Voters Abroad
FR_FRZZEE,FR_FRZZEE,Citizens of France living in Estonia,,,,,FR,,Voters Abroad
FR_FRZZEG,FR_FRZZEG,Citizens of France living in Egypt,,,,,FR,,Voters Abroad
FR_FRZZEL,FR_FRZZEL,Citizens of France living in Greece,,,,,FR,,Voters Abroad
FR_FRZZES,FR_FRZZES,Citizens of France living in Spain,,,,,FR,,Voters Abroad
FR_FRZZET,FR_FRZZET,Citizens of France living in Ethiopia,,,,,FR,,Voters Abroad
FR_FRZZFI,FR_FRZZFI,Citizens of France living in Finland,,,,,FR,,Voters Abroad
FR_FRZZFJ,FR_FRZZFJ,Citizens of France living in Fiji,,,,,FR,,Voters Abroad
FR_FRZZGA,FR_FRZZGA,Citizens of France living in Gabon,,,,,FR,,Voters Abroad
FR_FRZZGB,FR_FRZZGB,Citizens of France living in United Kingdom,,,,,FR,,Voters Abroad
FR_FRZZGE,FR_FRZZGE,Citizens of France living in Georgia,,,,,FR,,Voters Abroad
FR_FRZZGH,FR_FRZZGH,Citizens of France living in Ghana,,,,,FR,,Voters Abroad
FR_FRZZGN,FR_FRZZGN,Citizens of France living in Guinea,,,,,FR,,Voters Abroad
FR_FRZZGQ,FR_FRZZGQ,Citizens of France living in Equatorial Guinea,,,,,FR,,Voters Abroad
FR_FRZZGT,FR_FRZZGT,Citizens of France living in Guatemala,,,,,FR,,Voters Abroad
FR_FRZZGW,FR_FRZZGW,Citizens of France living in Guinea-Bissau,,,,,FR,,Voters Abroad
FR_FRZZHK,FR_FRZZHK,Citizens of France living in Hong Kong,,,,,FR,,Voters Abroad
FR_FRZZHN,FR_FRZZHN,Citizens of France living in Honduras,,,,,FR,,Voters Abroad
FR_FRZZHR,FR_FRZZHR,Citizens of France living in Croatia,,,,,FR,,Voters Abroad
FR_FRZZHT,FR_FRZZHT,Citizens of France living in Haiti,,,,,FR,,Voters Abroad
FR_FRZZHU,FR_FRZZHU,Citizens of France living in Hungary,,,,,FR,,Voters Abroad
FR_FRZZID,FR_FRZZID,Citizens of France living in Indonesia,,,,,FR,,Voters Abroad
FR_FRZZIE,FR_FRZZIE,Citizens of France living in Ireland,,,,,FR,,Voters Abroad
FR_FRZZIL,FR_FRZZIL,Citizens of France living in Israel,,,,,FR,,Voters Abroad
FR_FRZZIN,FR_FRZZIN,Citizens of France living in India,,,,,FR,,Voters Abroad
FR_FRZZIQ,FR_FRZZIQ,Citizens of France living in Iraq,,,,,FR,,Voters Abroad
FR_FRZZIR,FR_FRZZIR,"Citizens of France living in Iran, Islamic Republic of",,,,,FR,,Voters Abroad
FR_FRZZIS,FR_FRZZIS,Citizens of France living in Iceland,,,,,FR,,Voters Abroad
FR_FRZZIT,FR_FRZZIT,Citizens of France living in Italy,,,,,FR,,Voters Abroad
FR_FRZZJM,FR_FRZZJM,Citizens of France living in Jamaica,,,,,FR,,Voters Abroad
FR_FRZZJO,FR_FRZZJO,Citizens of France living in Jordan,,,,,FR,,Voters Abroad
FR_FRZZJP,FR_FRZZJP,Citizens of France living in Japan,,,,,FR,,Voters Abroad
FR_FRZZKE,FR_FRZZKE,Citizens of France living in Kenya,,,,,FR,,Voters Abroad
FR_FRZZKH,FR_FRZZKH,Citizens of France living in Cambodia,,,,,FR,,Voters Abroad
FR_FRZZKM,FR_FRZZKM,Citizens of France living in Comoros,,,,,FR,,Voters Abroad
FR_FRZZKR,FR_FRZZKR,"Citizens of France living in Korea, Republic of",,,,,FR,,Voters Abroad
FR_FRZZKW,FR_FRZZKW,Citizens of France living in Kuwait,,,,,FR,,Voters Abroad
FR_FRZZKZ,FR_FRZZKZ,Citizens of France living in Kazakhstan,,,,,FR,,Voters Abroad
FR_FRZZLA,FR_FRZZLA,Citizens of France living in Lao People's Democratic Republic,,,,,FR,,Voters Abroad
FR_FRZZLB,FR_FRZZLB,Citizens of France living in Lebanon,,,,,FR,,Voters Abroad
FR_FRZZLC,FR_FRZZLC,Citizens of France living in Saint Lucia,,,,,FR,,Voters Abroad
FR_FRZZLK,FR_FRZZLK,Citizens of France living in Sri Lanka,,,,,FR,,Voters Abroad
FR_FRZZLT,FR_FRZZLT,Citizens of France living in Lithuania,,,,,FR,,Voters Abroad
FR_FRZZLU,FR_FRZZLU,Citizens of France living in Luxembourg,,,,,FR,,Voters Abroad
FR_FRZZLV,FR_FRZZLV,Citizens of France living in Latvia,,,,,FR,,Voters Abroad
FR_FRZZLY,FR_FRZZLY,Citizens of France living in Libya,,,,,FR,,Voters Abroad
FR_FRZZMA,FR_FRZZMA,Citizens of France living in Morocco,,,,,FR,,Voters Abroad
FR_FRZZMC,FR_FRZZMC,Citizens of France living in Monaco,,,,,FR,,Voters Abroad
FR_FRZZMD,FR_FRZZMD,"Citizens of France living in Moldova, Republic of",,,,,FR,,Voters Abroad
FR_FRZZME,FR_FRZZME,Citizens of France living in Montenegro,,,,,FR,,Voters Abroad
FR_FRZZMG,FR_FRZZMG,Citizens of France living in Madagascar,,,,,FR,,Voters Abroad
FR_FRZZMK,FR_FRZZMK,Citizens of France living in North Macedonia,,,,,FR,,Voters Abroad
FR_FRZZML,FR_FRZZML,Citizens of France living in Mali,,,,,FR,,Voters Abroad
FR_FRZZMM,FR_FRZZMM,Citizens of France living in Myanmar,,,,,FR,,Voters Abroad
FR_FRZZMN,FR_FRZZMN,Citizens of France living in Mongolia,,,,,FR,,Voters Abroad
FR_FRZZMR,FR_FRZZMR,Citizens of France living in Mauritania,,,,,FR,,Voters Abroad
FR_FRZZMT,FR_FRZZMT,Citizens of France living in Malta,,,,,FR,,Voters Abroad
FR_FRZZMU,FR_FRZZMU,Citizens of France living in Mauritius,,,,,FR,,Voters Abroad
FR_FRZZMX,FR_FRZZMX,Citizens of France living in Mexico,,,,,FR,,Voters Abroad
FR_FRZZMY,FR_FRZZMY,Citizens of France living in Malaysia,,,,,FR,,Voters Abroad
FR_FRZZMZ,FR_FRZZMZ,Citizens of France living in Mozambique,,,,,FR,,Voters Abroad
FR_FRZZNA,FR_FRZZNA,Citizens of France living in Namibia,,,,,FR,,Voters Abroad
FR_FRZZNE,FR_FRZZNE,Citizens of France living in Niger,,,,,FR,,Voters Abroad
FR_FRZZNG,FR_FRZZNG,Citizens of France living in Nigeria,,,,,FR,,Voters Abroad
FR_FRZZNI,FR_FRZZNI,Citizens of France living in Nicaragua,,,,,FR,,Voters Abroad
FR_FRZZNL,FR_FRZZNL,Citizens of France living in Netherlands,,,,,FR,,Voters Abroad
FR_FRZZNO,FR_FRZZNO,Citizens of France living in Norway,,,,,FR,,Voters Abroad
FR_FRZZNP,FR_FRZZNP,Citizens of France living in Nepal,,,,,FR,,Voters Abroad
