gisco_id,name,registered,turnout,invalid,blank,Abeceda,AMD-HSM,AM,ASH-SUH-SSU,A-HSS,A-HSP,BUZ-PGS-HRS,DLS,DSŽ,GR,HDZ-HGS,HDS-JH,HSS-ZS-SP,HSLS,HSP,HSP-HČSP,HL,HRAST,HKDU,NL [Neovisna lista],NH,OS,SDP-HNS-IDS-HSU,SPH,SRP,SHZ,VH,ZL,SP-A-HSS,DSRS,HDSS,HDZ,HSS,HSP-HS,HDSSB,JH,ZS (2004),Zeleni HR,HSZ,SDSS,ABH-JH,HES,HSLS-ZDS,MDS,Bešić,Bratić,Hodžić [Nedžad Hodžić],KLJUČ,Prljaskaj,Malići,Mitrevski,Prekpalaj [Nikolle Prekpalaj],Ružnić,Sulejmani,Tabaković,Tanković,DSBSB,UZARH,UAZŽ,UGANMP,SDA,HDZ-DC,H21,ZNL,ZZ,SNS-DPS,Cvetanović,Parić,Mikić,Milošević [Slobodan Milošević],Pupovac,Resan,Simić,Stanimirović,Tekić,Vuković,Ajduković,Džakula,USOBŽ,Rodić,SP-A-HSS-DPS,HDS,SDP-HNS-IDS,ČBK-MSJ,Danjek,Komak,Vojta,ČBK-MSJ-ČBS,SSRH,Jankovics,Šoja,SMU,ZDS,Bajrić,Balog [Bojan Balog],Balog [Željko Balog],Bogdan,ASH-SUH,Dedić,Filima,Gušani,Hasanović,Ignac,Ivanišević,Jelenić,Kajtazi,Kostelnik,Memedi [Nazif Memedi],Mešić [Alija Mešić],Metzinger,UZRIBŽR,Petter,Šajtoš,Tolj,Trischler,Zavacki,UZBRM,UROBŽ,UZRH,MRUHSB,KRUH,URH,HRDS,CPI EU,URZZŽ,Bejahad,UZRIBŽR-RUU,PKUFC,NNZ/DG,PKUMK,Radin,ASH-SUH-SSU-RI,RI-ASH-SUH,ISDNS,Ladonja,DSZ,AM-RI-SUH
HR_00493,Cetingrad,2967,935,15,0,1,0,2,0,0,2,7,0,3,0,0,0,57,11,51,10,34,18,0,5,0,0,234,0,0,0,0,3,0,0,0,397,0,0,0,0,0,0,0,0,24,2,0,0,4,0,3,0,0,0,0,0,1,0,3,15,0,0,0,0,0,0,0,0,1,7,1,0,0,0,1,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
HR_00507,Cista Provo,3060,1375,21,0,2,2,2,3,6,4,10,2,1,4,994,6,7,11,69,96,7,6,4,6,0,1,50,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00515,Civljane,841,132,7,0,0,0,1,1,1,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,2,0,4,14,1,3,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00523,Cres,2931,1683,33,0,5,11,0,0,0,8,108,0,12,0,0,0,65,22,11,25,87,72,4,45,0,0,781,0,5,1,4,4,5,0,0,250,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,3,0,0,0,3,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,58,6,25,5,0
HR_00531,Crikvenica,12673,6175,87,0,11,40,0,0,0,21,320,0,32,0,0,0,58,117,103,152,366,22,3,150,0,0,3167,0,22,0,9,21,36,0,0,1148,0,0,0,0,0,0,0,0,24,0,0,0,0,0,6,0,20,0,1,0,0,0,0,1,0,0,0,0,0,0,17,0,0,10,0,1,0,1,5,0,0,5,0,3,0,0,0,0,0,0,1,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,8,38,33,0
HR_00540,Crnac,1468,860,8,0,0,1,0,8,0,0,29,0,2,0,0,0,0,76,0,11,6,5,0,17,0,0,173,0,2,0,0,0,3,39,0,285,38,12,133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00558,Cabar,4161,2283,49,0,8,8,23,0,0,11,109,0,23,0,0,0,85,33,43,25,169,11,0,22,0,0,1102,0,7,0,0,18,0,0,0,452,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
HR_00566,Cacinci,3009,1741,29,0,2,3,7,9,0,11,74,0,7,0,0,0,0,9,0,10,38,6,0,21,0,0,533,0,6,0,2,6,27,14,9,567,73,30,203,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,1,0,14,0,3,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00574,Čađavica,2039,1214,18,0,1,1,4,9,0,3,35,0,5,0,0,0,0,30,0,5,12,1,0,5,0,0,280,0,3,0,3,0,1,6,6,431,38,7,254,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,2,1,2,31,0,0,27,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00582,Caglin,2353,1342,15,0,3,0,8,9,0,5,38,0,8,0,0,7,0,8,12,32,7,4,3,0,0,0,410,0,1,2,0,1,4,19,0,417,119,0,184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,1,0,16,1,0,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00604,Cakovec,23642,16491,189,0,20,19,36,77,69,15,334,0,50,0,1,0,0,0,180,107,3095,371,40,182,16,0,8990,0,24,7,0,32,2,0,77,1475,189,0,0,0,28,0,45,2,28,10,326,203,0,0,1,1,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,5,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,103,1,57,1,0,0,0,0,0,30,0,0,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HR_00612,Cavle,6333,4002,93,0,8,21,67,0,0,13,218,0,20,0,0,0,102,72,121,117,270,20,4,106,0,0,1945,0,10,1,0,33,0,0,0,533,0,0,0,0,0,0,0,0,54,1,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,31,6,0,0,0,1,14,0,0,13,1,9,0,0,0,0,55,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0,0
HR_00639,Cazma,7325,4594,74,0,2,12,20,44,0,14,94,0,15,12,0,0,0,116,122,82,320,27,6,73,0,9,2002,0,6,0,7,15,0,10,30,816,452,0,3,0,10,0,0,0,71,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,5,1,0,0,0,2,3,0,0,1,0,2,0,0,0,0,44,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00647,Ceminac,3057,1735,34,0,4,2,5,12,0,4,27,0,5,0,0,0,0,13,0,12,37,1,1,17,0,0,328,0,6,0,2,0,6,8,8,466,18,68,568,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,6,0,1,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00655,Cepin,10991,6068,99,0,6,8,22,39,0,19,147,0,37,0,0,0,0,65,0,84,274,75,2,52,0,0,1871,0,15,0,17,4,21,74,43,1063,156,433,1290,1,10,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,4,5,0,2,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00663,Darda,7369,3326,55,0,4,4,13,11,0,6,53,0,12,0,0,0,0,26,0,15,111,6,1,15,0,0,1082,0,12,0,2,5,3,2,4,680,2,78,547,2,6,6,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,1,7,1,14,250,2,3,259,2,229,0,0,0,0,0,0,0,0,0,3,0,0,0,18,71,0,0,52,1,1,3,0,0,0,1,0,0,0,3,54,0,0,0,1,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00671,Daruvar,11886,6657,115,0,2,6,15,39,0,10,150,0,23,4,0,0,0,255,149,61,460,20,3,29,1,13,2570,0,39,0,3,12,0,15,12,1384,204,0,0,0,7,0,0,0,23,0,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,12,66,9,8,0,3,61,0,8,34,0,27,0,0,0,0,26,15,567,153,17,5,35,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00680,Davor,2538,1515,25,0,2,0,10,8,0,6,34,0,7,0,0,13,0,37,58,85,28,14,8,0,0,0,332,0,1,2,0,1,6,9,0,571,88,0,166,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00698,Delnice,5447,3455,84,0,4,5,40,0,0,10,268,0,11,0,0,0,112,59,89,125,226,6,3,51,0,0,1609,0,10,10,0,21,0,0,0,555,0,0,0,0,0,0,0,0,25,2,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,10,2,11,4,0,0,1,0,2,0,0,1,0,1,0,0,0,0,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1
HR_00701,Desinic,2408,1328,46,0,1,4,4,11,25,3,29,0,1,0,0,0,0,0,11,6,58,21,6,9,2,0,436,0,4,2,0,2,0,0,17,429,115,0,0,0,18,0,4,0,8,2,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00710,Dezanovac,2700,1458,29,0,1,3,2,13,0,1,11,0,3,2,0,0,0,24,23,4,29,11,1,9,0,0,419,0,8,0,1,1,0,2,10,409,186,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,9,0,2,0,2,9,1,1,3,0,3,0,0,0,0,10,1,130,36,4,1,8,0,0,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00728,Dicmo,2192,1398,32,0,9,0,0,1,2,0,16,0,6,0,560,4,0,38,53,204,8,2,0,5,0,2,156,0,2,0,0,1,0,0,0,0,14,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00744,Dobrinj,2300,1273,16,0,1,8,0,0,0,4,241,0,4,0,0,0,9,46,17,23,40,8,0,29,0,0,586,0,1,1,1,5,8,0,0,177,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,1,0,0,2,0,0,0,0,0,0,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,5,7,0
HR_00752,Domasinec,2063,1193,14,0,1,2,2,0,11,2,12,0,2,0,0,0,0,0,21,4,158,14,4,2,1,0,636,0,1,2,0,1,0,0,9,182,59,0,0,0,1,0,2,0,1,0,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00779,Brela,1752,1010,12,0,1,5,3,1,1,1,20,3,8,6,327,17,19,9,18,52,19,11,1,10,1,1,315,0,1,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00787,Donja Dubrava,1892,1153,11,0,1,1,4,4,1,0,17,0,4,0,0,0,0,0,10,2,234,15,1,8,3,0,562,0,1,0,0,0,0,0,4,166,19,0,0,0,0,0,6,0,3,0,53,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00795,Donja Stubica,4693,2996,52,0,1,5,13,25,28,4,118,0,16,0,0,0,0,0,63,14,188,67,25,25,4,0,1298,0,2,1,0,10,0,0,15,534,169,0,0,0,54,0,9,0,35,3,141,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00809,Donja Voca,2378,1044,22,0,0,1,6,14,9,0,22,0,2,0,0,0,0,0,15,2,36,15,6,7,0,0,498,0,4,0,0,1,0,0,13,201,129,0,0,0,5,0,2,0,11,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00817,Donji Andrijevci,3529,1924,40,0,1,0,5,10,0,4,49,0,5,0,0,11,0,29,103,138,19,4,7,0,0,0,497,0,6,2,0,6,9,10,0,512,55,0,382,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,5,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00825,Donji Kraljevec,4125,2663,40,0,1,2,5,8,18,2,38,0,5,0,0,0,0,0,29,11,478,55,7,4,4,0,1246,0,7,0,0,4,0,0,10,393,136,0,0,0,10,0,5,0,5,3,45,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00833,Donji Kukuruzari,2175,859,30,0,1,3,1,5,4,3,3,0,2,0,0,0,0,18,15,3,5,8,2,4,0,0,255,0,3,0,0,0,0,0,2,0,69,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,1,0,1,37,2,2,2,2,52,1,2,41,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00841,Donji Lapac,3067,1150,30,0,4,0,3,3,0,0,3,0,0,0,137,0,0,1,1,5,9,1,0,2,0,1,449,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,1,2,2,10,1,3,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00850,Martijanec,3409,2147,40,0,2,2,7,7,17,5,26,0,9,0,0,0,0,0,35,17,136,32,3,7,3,0,1224,0,3,1,0,6,0,0,12,277,154,0,0,0,5,0,11,0,22,4,64,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00868,Donji Miholjac,8573,5273,54,0,4,10,17,30,0,17,81,0,7,0,1,0,0,58,0,57,159,23,4,82,0,0,1644,0,4,0,3,11,15,74,26,914,126,309,1423,3,3,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,3,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00876,Muc,3394,1779,40,0,6,0,8,14,10,6,28,0,7,0,699,13,0,61,57,96,24,11,0,11,0,9,389,0,0,0,0,5,0,0,0,0,52,0,0,0,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00884,Prolozac,3941,2139,54,0,7,2,5,4,1,5,14,20,5,1,1368,15,19,42,112,75,22,98,0,11,0,2,179,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00892,Donji Vidovec,1326,775,4,0,0,2,0,6,5,0,19,0,1,0,0,0,0,0,6,3,114,23,2,3,3,0,318,0,2,0,0,3,0,0,5,82,19,0,0,0,3,0,3,0,0,1,130,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00906,Draganic,2652,1541,41,0,3,4,8,0,0,4,32,0,8,0,0,0,161,30,47,67,60,8,0,21,0,0,536,0,5,14,0,10,0,0,0,413,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
HR_00914,Draz,3188,1726,26,0,7,1,3,10,0,2,17,0,5,0,0,0,0,10,0,4,21,5,2,12,0,0,359,0,7,0,1,4,4,6,7,314,46,45,372,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,199,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00922,Drenovci,5615,2727,37,0,10,0,4,15,0,7,33,0,11,0,0,7,0,68,26,100,27,6,3,0,0,0,640,0,5,11,0,4,24,13,0,988,170,0,333,0,4,0,0,0,0,0,0,0,92,0,48,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,2,1,1,0,5,1,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00949,Drenje,2440,1360,17,0,2,5,3,8,0,3,11,0,4,0,0,0,0,7,0,8,13,5,1,8,0,0,271,0,2,0,1,2,2,13,15,229,17,25,667,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00957,Drnis,8791,4382,101,0,7,0,8,17,8,3,44,0,9,0,2217,24,0,417,80,156,30,24,0,140,0,1,560,0,3,5,0,6,0,0,0,0,114,0,0,0,4,0,14,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,0,0,2,8,0,1,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00965,Drnje,1630,1032,16,0,4,3,1,2,0,3,36,0,3,1,0,0,0,30,37,2,73,2,0,6,0,0,560,0,1,0,1,2,0,1,3,128,79,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00973,Dubrava,4372,2641,53,0,2,6,11,17,0,14,80,0,14,4,0,0,0,67,69,26,116,2,2,48,2,5,1193,0,4,0,1,7,0,1,31,515,204,0,0,0,6,0,0,0,15,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,1,1,0,0,0,3,0,0,1,1,0,0,0,0,0,49,10,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
