gisco_id,name,registered,turnout,invalid,blank,Abeceda,AM,ASH-JS-DSŽ-ZS-HRS,A-HSS,DLS,DC,GS,HČSP,HDZ,HKDS-KSU,HNS,HSLS-HSS,HSM,HSP,HSU,HP (2005),JH,LH-ISDF-SRP-HSD,NL [Neovisna lista],SDP,ZL,Zeleni HR,ASH-HRS-ZS,DSRS,DSŽ,HKDS,HDSSB,SBHS,SDSS,ASH-DSŽ-ZS-HRS,DSŽ-ZS,HKDU,HRS-ASH-ZS,HSLS-HSS-ZDS,HSN,HSZ,ZBOR,3M,Bratić,Daka,Hamzić,Hodžić [Nedžad Hodžić],Imširević,Krasnić,UBBDRH,Mitrevski,Prekpalaj [Frok Prekpalaj],Ružnić,Shehu,Tabaković,Tanković,ZS-ZA-DC,HES,HSU-DSU,Atanacković,Crnković,Čanak,Dejanović,Dubaić,Džakula,Gajica,Hinić,Jandrić,Javorina-Šolaja,Kosić,Leskovac,Livada,Lubovac,Lukić,Marić,Medaković,Pupovac,Stanimirović,Šušak,HDSS,Bilek,Vlado Cabrnoh,Čuhnil,Fofonja,Kopecky,Kuric,Malina,Miler,Vaniček-Fila,Jankovics,Ruksinski,Sekereš,Šoja,Varga,DGS,HSS-HSLS-ZS-ZDS,PGS-SBHS-MDS-DLS,SDP-SDA,Bajić,Bajrić,Balog [Bojan Balog],Balog [Željko Balog],Bogdan,Burda,Filima,SBHS-MDS,Hasanović,Ignac,Kalanjoš,Kostelnik,Kostić,Memedi [Nazif Memedi],Momirović-Dedić,Neugebauer,NSNAH,Rac,Seferović,Trischler,Zavacki,Radin,Slama,Stefan,HSLS-HSS-PGS,Lončar,Alijansa,HDS,ISDNS-SU,IDS,ZA-SPOT,ZS-ASH-HRS-JS,SHB
HR_00396,Brodski Stupnik,2887,1644,25,0,3,0,0,5,0,17,0,3,641,0,130,91,16,69,67,1,2,5,0,372,0,0,4,0,0,0,183,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00400,Brtonigla,1610,899,24,0,3,2,0,2,0,0,0,0,145,0,19,0,8,8,15,0,4,8,0,242,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,7,7,10,0,1,2,8,222,3,2,0
HR_00418,Budinscina,2110,1179,28,0,1,0,0,13,0,1,6,3,395,0,298,0,10,10,54,1,0,6,0,175,3,0,0,0,0,7,0,0,0,0,4,3,1,152,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00426,Buje,5269,2980,49,0,8,6,0,4,0,0,0,0,465,0,88,0,11,28,150,2,7,33,0,954,0,0,0,0,0,0,0,0,0,0,15,8,0,0,6,0,3,0,1,5,2,4,0,0,0,2,0,1,1,1,3,33,0,0,2,0,0,0,0,0,2,0,0,1,0,1,2,1,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,396,21,26,26,0,4,4,21,556,9,8,0
HR_00434,Buzet,5356,3748,82,0,12,19,0,1,0,0,0,0,262,0,315,0,13,20,133,1,6,15,0,1022,0,0,0,0,0,0,0,0,0,0,14,8,0,0,11,0,3,0,0,0,0,21,0,0,2,0,0,0,1,8,8,14,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2,53,0,3,10,31,1609,12,6,0
HR_00442,Cerna,3976,2304,46,0,6,0,0,12,0,54,3,7,1036,0,49,222,14,64,120,1,8,3,0,509,0,0,6,0,0,0,134,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00469,Cernik,3662,2225,53,0,5,0,0,3,0,60,2,2,815,0,159,150,13,77,131,2,2,3,0,552,0,0,5,0,0,0,175,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00477,Cerovlje,1524,994,29,0,3,2,0,2,0,0,0,0,142,0,33,0,7,19,38,1,1,3,0,237,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,22,0,2,1,11,414,0,2,0
HR_00485,Cestica,4754,3306,56,0,2,0,0,10,0,5,2,3,531,0,1711,0,14,53,42,1,3,5,0,553,7,0,0,0,0,6,0,0,0,0,11,9,11,250,8,4,3,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00493,Cetingrad,3088,1069,22,0,1,2,0,6,0,9,4,3,620,0,13,0,5,77,16,3,6,3,1,114,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,16,0,5,0,0,2,0,0,0,2,4,0,1,0,3,2,3,3,2,3,3,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0
HR_00507,Cista Provo,3226,1606,13,0,5,0,0,10,0,2,2,36,1312,4,8,25,2,110,14,0,7,1,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00515,Civljane,906,188,3,0,0,0,0,0,0,0,0,0,41,0,0,0,2,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,4,0,0,0,0,0,0,0,3,1,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00523,Cres,2859,1727,27,0,4,10,0,7,0,0,0,0,367,0,188,0,12,28,125,2,10,14,0,635,0,0,0,0,0,0,0,0,0,0,7,9,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,0,1,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,153,0,2,4,3,64,1,2,0
HR_00531,Crikvenica,12380,6206,63,0,7,32,0,12,0,0,0,0,1720,0,514,0,34,164,291,12,10,59,0,2811,0,0,0,0,0,0,0,0,0,0,31,15,1,0,21,0,5,0,0,3,1,2,0,0,0,0,0,0,6,1,7,44,0,0,1,1,0,0,0,2,2,2,0,0,2,8,4,1,0,0,0,8,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,201,0,9,8,15,41,7,9,0
HR_00540,Crnac,1537,895,17,0,1,0,0,5,0,3,0,0,349,0,20,80,2,26,39,1,11,2,3,195,0,0,2,35,1,7,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00558,Cabar,4270,2484,48,0,1,17,0,8,0,12,6,8,805,0,82,0,21,68,145,2,5,11,3,982,7,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0
HR_00566,Cacinci,3243,1875,26,0,2,0,0,5,0,4,3,0,937,0,48,121,11,40,67,20,12,3,5,396,0,7,4,15,3,12,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,11,9,1,0,1,0,5,14,5,1,2,1,15,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00574,Čađavica,2171,1326,23,0,1,0,0,12,0,4,3,0,613,0,15,149,3,31,39,0,2,1,2,245,0,3,2,7,5,4,133,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,4,1,0,1,0,5,0,1,0,1,0,11,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00582,Caglin,2452,1514,18,0,1,0,0,14,0,33,1,2,530,0,56,158,2,40,73,1,6,8,0,358,0,0,3,0,0,0,158,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,2,4,1,0,3,1,5,1,1,1,0,1,15,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00604,Cakovec,23437,16734,204,0,12,0,0,45,0,52,9,37,2725,0,3125,0,95,251,563,2,36,45,0,8263,33,0,0,0,0,38,0,0,0,0,35,19,40,856,42,34,6,66,0,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,2,0,1,0,2,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,34,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HR_00612,Cavle,6190,3892,58,0,9,37,0,3,0,38,3,10,919,0,237,0,38,96,254,2,5,62,14,1780,35,0,0,0,0,0,0,0,0,0,23,0,17,0,0,0,0,0,0,2,0,3,0,0,0,0,0,2,4,0,0,0,9,0,0,2,0,0,0,0,3,2,0,1,1,2,1,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,200,0,0,0,0,0,0,0,0
HR_00639,Cazma,7474,5103,85,0,5,0,0,29,0,0,4,4,1362,7,280,1184,31,205,269,14,18,17,10,1459,14,0,9,0,0,0,0,0,0,0,19,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,2,0,0,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00647,Ceminac,3008,1730,36,0,3,0,0,4,0,12,1,0,637,0,67,22,11,269,55,2,0,3,22,245,0,4,1,9,6,1,277,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,9,3,0,0,0,5,1,0,0,0,1,13,14,1,0,0,0,0,0,0,0,0,0,0,4,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00655,Cepin,11001,6137,122,0,4,0,0,22,0,36,2,0,1497,0,156,273,48,920,303,5,19,17,21,1465,0,36,13,36,20,12,992,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,5,0,0,0,0,4,0,1,0,0,0,12,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00663,Darda,7283,3145,40,0,4,0,0,6,0,16,5,0,804,0,112,56,12,142,114,3,2,2,27,876,0,6,5,6,8,2,391,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,7,8,4,3,1,6,147,7,4,6,2,74,4,2,7,1,5,221,234,6,0,0,0,0,0,0,0,0,0,0,26,0,2,46,4,0,0,0,3,1,54,1,1,15,0,0,0,0,0,0,0,6,7,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00671,Daruvar,12108,6733,118,0,5,0,0,7,0,0,4,4,1770,8,311,457,49,216,379,7,10,32,2,2304,17,0,14,0,0,0,0,0,0,0,17,9,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,1,33,0,0,2,6,3,2,1,20,28,3,3,3,2,30,19,3,10,4,11,57,26,8,16,305,25,134,151,9,3,31,0,129,1,0,3,20,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
HR_00680,Davor,2567,1560,20,0,4,0,0,10,0,12,0,4,806,0,56,206,9,79,62,0,11,4,0,199,0,0,3,0,0,0,64,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00698,Delnice,5503,3522,54,0,8,21,0,4,0,15,5,26,883,0,105,0,32,77,216,10,7,13,13,1465,20,0,0,0,0,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,0,0,0,0,0,0
HR_00701,Desinic,2542,1576,32,0,2,0,0,23,0,2,2,10,765,0,56,0,16,7,50,1,1,3,0,317,3,0,0,0,0,2,0,0,0,0,4,4,4,258,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00710,Dezanovac,2811,1559,14,0,1,0,0,21,0,0,3,3,461,2,38,308,3,35,44,2,3,6,2,348,1,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,4,1,1,1,8,4,5,2,2,0,8,4,1,2,4,2,15,9,1,10,47,8,16,61,2,0,6,0,46,3,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00728,Dicmo,2124,1412,19,0,0,1,7,6,3,16,1,225,797,2,21,37,3,40,40,0,16,2,1,148,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,4,1,0,7,3,0,0,2,1,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00744,Dobrinj,2140,1231,7,0,1,8,0,0,0,0,0,0,295,0,63,0,9,26,68,1,2,7,0,501,0,0,0,0,0,0,0,0,0,0,6,3,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,189,0,1,1,3,9,1,2,0
HR_00752,Domasinec,2072,1273,10,0,0,0,0,17,0,1,1,6,255,0,224,0,3,68,27,0,1,4,0,521,0,0,0,0,0,1,0,0,0,0,5,0,2,112,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00779,Brela,1748,1052,19,0,0,8,0,0,2,1,1,8,464,3,64,48,6,21,40,0,13,3,0,290,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00787,Donja Dubrava,1939,1216,15,0,0,0,0,2,0,3,0,1,271,0,339,0,8,23,48,0,1,4,0,390,2,0,0,0,0,2,0,0,0,0,3,1,1,91,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00795,Donja Stubica,4729,3024,37,0,4,0,0,37,0,29,5,3,868,0,317,0,30,57,194,2,9,11,0,1096,5,0,0,0,0,6,0,0,0,0,15,5,8,256,9,17,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00809,Donja Voca,2403,1239,23,0,0,0,0,6,0,1,0,3,270,0,605,0,3,32,29,0,1,0,0,113,2,0,0,0,0,1,0,0,0,0,5,1,6,132,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00817,Donji Andrijevci,3608,1932,26,0,0,0,0,13,0,12,0,12,739,0,79,82,13,147,88,0,3,65,0,426,0,0,4,0,0,0,206,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,2,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00825,Donji Kraljevec,4182,2739,27,0,1,0,0,11,0,12,1,4,612,0,291,0,19,27,116,2,4,9,0,1175,4,0,0,0,0,5,0,0,0,0,7,3,2,377,4,2,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00833,Donji Kukuruzari,2430,1025,28,0,1,1,0,3,0,0,0,2,539,0,172,18,1,26,4,0,21,4,1,112,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,3,12,1,6,5,23,11,4,2,6,1,23,9,3,3,1,2,33,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00841,Donji Lapac,3204,1225,23,0,3,0,2,1,1,1,0,3,178,2,31,5,2,3,6,1,1,11,0,477,0,2,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,9,1,5,17,11,4,0,4,4,20,14,3,4,3,3,30,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00850,Donji Martijanec,3507,2362,43,0,1,0,0,23,0,2,2,5,339,0,959,0,9,61,61,0,4,13,0,543,7,0,0,0,0,4,0,0,0,0,4,6,3,264,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00868,Donji Miholjac,8691,5410,53,0,6,0,0,13,0,16,5,0,1116,0,427,138,26,386,245,3,3,15,30,1581,0,16,15,52,13,10,1187,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,1,1,6,6,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00876,Muc,3452,2062,48,0,4,4,4,28,9,3,5,75,1127,8,32,160,18,56,119,7,11,7,9,303,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00884,Prolozac,4007,2276,31,0,2,2,2,3,0,4,3,40,1686,7,27,57,2,168,34,0,31,3,10,132,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00892,Donji Vidovec,1362,795,15,0,1,0,0,1,0,0,0,4,138,0,108,0,3,11,44,0,2,4,0,260,0,0,0,0,0,2,0,0,0,0,1,0,1,195,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_00906,Draganic,2620,1573,30,0,3,7,0,6,0,19,1,5,588,0,53,0,9,74,66,4,10,3,16,481,9,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0
