gisco_id,name,registered,turnout,invalid,blank,DZMH,Kučera,HSS,SMU,ASH,LH,DSU-SN,HČSP-HKDU,HDRS,HDSS-HDC-DPS,HDZ,HGSS-HKDS,HNS-SBHS,HPS,HRZ,HSLS-DC,HSP,HSP1861,HSU,HB-HIP,HDS,HP (2005),HR,NL [Neovisna lista],Zec,POL-INS,SDP,SRP,DSRS,SHB,ZS-Zeleni-SND-SNA,Zeleni HR,Kuzhnini,ZAOBŽ,Reçica,SSDRH,Tabaković,SDA,Alijansa,HRS,HDS-HKDS-HGSS,HND,Levaković,SDP-LIBRA,DGS,HDSS,HNS,HPSS-1904,HSP-ZDS-MS,SDU,HES,HNS-PGS,HDS-HDRS,Pavlek,ZS-SNA-PGSU-Zeleni-SND,HDRS-HDS-JHS,HGSS,HKDS,HDD,HP (2000),KSU,Antić,Živković,Maslina,RUSNAK,RiU-Z,RiU-O,LS,TB-SU,NNZ/DG,Memedi [Nazif Memedi],KUD-V,NSNH,SRURH,Ukrajina-SB,SSRH,SBHS-PGS,LIBRA,DSU,HPS-HP,Adamović,SDP-LS,Bakula,SDSS,SNS,HSP-ZDS,ASH-JS,SDP-LIBRA-LS,SHP,DSZ,HGSS-HDS,Petter,PPS,ZSR,U.P.D.K.,Bognolo,FDI,Poropat,Radin,DAN,HČSP-HKDU-HDSS,Ciganović,SDP-IDS
HR_01775,Kaptol,3156,2107,58,0,0,0,296,0,3,6,1,6,18,39,700,10,38,12,4,59,71,13,37,5,24,4,1,4,489,0,144,3,8,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01783,Karlobag,972,574,5,0,0,0,127,0,1,8,0,14,0,0,292,0,0,0,0,2,33,4,15,2,0,0,0,2,0,0,35,2,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01791,Karlovac,56825,35959,764,0,1,0,1954,0,113,264,108,207,0,178,12281,71,0,70,0,1181,2885,310,1688,227,0,48,33,94,0,54,7581,255,0,76,0,282,0,0,3,5,6,9,68,77,0,29,0,0,27,0,0,0,0,35,71,2643,148,30,204,0,0,0,0,0,0,0,0,0,0,2,0,83,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,552,454,0,0,0,0,0,0,0,174,87,53,0,0,0,0,0,0,0,0
HR_01805,Kastav,7912,5100,78,0,0,0,191,0,19,156,28,17,0,16,1144,13,0,6,0,151,255,31,278,17,0,5,3,29,0,24,1474,73,0,5,0,46,3,0,2,8,1,5,21,11,0,2,0,0,2,0,0,0,0,7,11,779,23,8,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,31,25,0,0,0,0,0,0,0,8,12,4,0,0,1,12,0,0,0,0
HR_01813,Kastela,29210,18246,432,0,4,0,520,0,72,60,43,400,0,0,8394,0,0,32,15,713,1298,107,502,472,0,19,4,105,0,28,2897,70,0,24,93,66,0,1,0,1,0,0,0,23,0,0,0,0,7,0,857,0,0,0,0,0,0,0,0,410,46,71,57,81,9,40,4,83,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,20,0,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,0
HR_01830,Kijevo,729,397,2,0,0,0,7,0,0,0,0,0,0,0,332,0,0,0,2,6,12,1,0,19,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01848,Kistanje,4336,1716,35,0,0,0,4,0,2,101,1,0,0,0,472,0,0,0,1,3,6,3,2,40,0,0,2,1,0,1,85,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,507,0,0,0,0,0,0,0,137,55,13,0,0,0,0,0,0,0,0
HR_01856,Klakar,1888,1216,32,0,0,0,185,0,0,2,3,11,2,21,552,7,52,10,2,49,81,9,22,17,3,3,0,2,8,0,94,0,5,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01864,Klana,1713,1213,50,0,0,0,97,0,3,29,4,3,0,9,229,6,0,1,0,20,38,18,74,4,0,3,5,12,0,1,393,14,0,3,0,12,0,0,0,2,0,2,3,2,0,3,0,0,1,0,0,0,0,2,3,130,3,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HR_01872,Klanjec,2702,1794,71,0,0,0,60,0,0,2,7,10,0,0,518,15,0,3,0,501,0,10,58,5,5,1,1,8,0,0,0,5,0,5,9,0,0,0,0,0,0,0,6,5,0,4,0,308,1,51,41,4,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01899,Klenovnik,1789,1161,28,0,0,0,105,0,0,1,0,3,0,0,424,8,0,1,0,57,0,3,83,1,12,0,1,1,0,0,0,1,0,1,5,0,0,0,0,0,0,0,4,3,0,3,0,77,3,38,268,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01902,Klinca Sela,4223,2988,96,0,0,0,544,0,10,8,16,20,0,43,903,24,0,8,0,170,230,28,111,12,0,3,9,10,0,3,500,11,0,9,0,24,0,0,0,0,0,0,0,10,0,1,0,0,4,0,0,0,0,1,9,97,24,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01929,Klis,3146,2517,71,0,0,0,135,0,4,2,8,142,0,0,1316,0,0,4,3,65,123,9,50,82,0,3,3,17,0,3,299,6,0,7,8,7,0,0,0,0,0,0,0,2,0,0,0,0,1,0,58,0,0,0,0,0,0,0,0,43,12,4,2,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
HR_01937,Klostar Ivanic,5028,3232,81,0,2,0,405,0,9,17,48,12,0,0,1093,14,0,0,0,101,283,40,53,39,0,0,2,21,0,7,0,25,0,22,27,20,0,0,0,0,0,0,5,7,0,10,0,0,7,0,135,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,34,5,662,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HR_01945,Klostar Podravski,2934,1834,29,0,0,0,428,0,3,11,16,8,0,29,714,0,0,2,8,58,73,17,52,12,0,1,2,3,0,3,0,7,0,5,9,6,0,0,0,0,0,0,4,1,0,4,0,230,4,0,52,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,15,1,0,1,0,0,0,0,0,0,0,0,0
HR_01953,Knezevi Vinogradi,5040,2573,91,0,318,30,162,477,0,39,4,4,0,17,487,0,71,9,3,76,103,10,17,7,0,1,3,35,0,3,0,1,1,2,0,4,0,0,0,1,0,0,4,2,9,4,3,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,26,0,0,3,0,0,0,0,0,0,0,0,0,0,748,75,0,0,0,0,0,0,0,60,19,4,0,0,0,0,0,0,0,0
HR_01961,Knin,18275,7616,124,0,0,0,126,2,15,168,19,99,0,0,3509,0,0,13,9,158,293,20,56,479,0,9,3,19,0,1,505,41,0,5,14,14,0,0,0,0,0,0,0,4,0,0,0,0,2,0,289,0,0,0,0,0,0,0,0,17,5,9,6,12,1,7,4,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204,937,0,0,0,0,0,0,0,235,65,40,0,0,0,0,0,0,0,0
HR_01970,Komiža,1637,1087,36,0,0,0,201,0,0,0,2,34,0,0,250,7,0,0,0,18,15,3,26,25,0,1,0,0,0,0,0,8,0,3,0,12,2,0,0,0,0,0,0,0,0,2,0,0,0,0,92,0,0,0,0,0,0,0,0,12,0,0,0,3,3,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01988,Konavle,7320,5302,117,0,0,0,776,0,0,0,16,50,0,0,2384,11,0,14,0,229,334,41,78,43,0,12,6,4,0,3,0,20,0,27,0,32,0,0,0,0,0,0,0,0,0,5,0,0,0,0,216,0,0,0,0,0,0,0,0,57,0,0,0,5,9,0,0,17,0,0,0,0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,698,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_01996,Koncanica,2387,1397,49,0,0,0,409,0,8,17,0,2,0,44,329,0,0,2,1,37,46,19,40,3,0,1,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,1,5,0,2,0,169,0,0,26,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,4,20,45,0,0,0,0,0,21,18,0,0,0,0,2,6,0,10,3,6,0,0,0,0,0,0,0,0
HR_02003,Konjscina,3376,2326,103,0,0,0,197,0,0,11,13,7,0,0,654,7,0,4,0,47,0,22,204,8,3,5,2,7,0,0,0,15,0,7,26,0,0,0,0,0,0,0,6,8,0,9,0,513,1,108,144,6,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02011,Koprivnica,26518,17444,365,0,1,1,2004,2,37,70,57,45,0,87,3918,0,0,30,17,692,763,239,851,84,0,30,8,10,0,27,0,78,0,36,109,140,0,2,1,1,1,5,43,63,0,31,0,6232,15,0,901,40,0,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,36,34,0,0,0,0,100,158,13,9,2,7,0,0,0,0,0,0,0,0
HR_02020,Koprivnicki Bregi,2176,1268,43,0,0,0,231,0,2,11,10,5,0,17,372,0,0,2,3,32,66,25,59,3,0,7,0,0,0,1,0,4,0,4,9,7,0,0,0,0,0,0,0,13,0,3,0,239,3,0,57,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,8,11,2,1,0,1,0,0,0,0,0,0,0,0
HR_02038,Koprivnicki Ivanec,1976,1342,46,0,0,0,599,0,2,1,2,8,0,18,403,0,0,4,2,16,37,9,22,1,0,2,0,0,0,1,0,2,0,6,3,2,0,0,0,0,0,0,5,13,0,1,0,106,1,0,9,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,4,0,1,0,1,0,0,0,0,0,0,0,0
HR_02046,Korčula,5265,3516,77,0,0,0,267,0,0,0,4,19,0,0,1285,12,0,3,0,63,168,16,60,25,0,4,1,3,0,4,0,23,0,9,0,68,0,1,1,1,0,2,0,0,0,2,0,0,0,0,146,0,0,0,0,0,0,0,0,43,0,0,0,1,8,0,0,6,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,15,1106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HR_02054,Koska,3971,2372,57,0,0,0,158,0,0,18,4,33,0,44,1033,0,91,10,9,162,163,18,183,6,0,0,0,7,0,4,0,15,43,8,0,13,0,0,0,0,0,0,6,8,10,6,2,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,43,22,0,0,0,0,0,0,0,17,8,1,0,0,0,0,0,0,0,0
HR_02062,Kotoriba,2753,1876,43,0,0,0,138,0,0,2,6,10,0,0,432,1,0,13,0,131,0,16,161,2,9,0,1,3,0,4,0,8,0,2,19,0,0,0,0,0,0,0,3,4,0,2,0,511,1,158,121,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
HR_02089,Kraljevec na Sutli,1537,974,50,0,0,0,124,0,0,2,5,5,0,0,464,1,0,1,0,49,0,6,29,2,2,1,0,1,0,2,0,8,0,2,3,0,0,0,0,2,0,1,1,3,0,4,0,93,2,51,10,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02097,Kraljevica,4058,2503,59,0,1,0,97,0,4,80,13,0,0,0,624,9,0,7,0,88,135,23,131,7,10,3,0,9,0,5,0,42,0,3,0,21,0,0,0,2,0,1,7,0,0,0,0,0,2,0,0,0,0,1,0,352,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,15,0,0,0,2,0,0,7,0,2,0,13,11,680
HR_02119,Krapina,10751,7158,339,0,0,0,384,0,0,15,40,39,0,0,2237,18,0,10,0,194,0,44,509,26,19,7,4,117,0,8,0,26,0,15,102,0,4,0,1,1,0,0,12,25,0,12,0,1513,5,291,713,15,317,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02127,Krapinske Toplice,4834,3039,100,0,0,0,287,0,0,16,19,9,0,0,935,7,0,5,0,47,0,17,214,13,2,4,3,12,0,4,0,7,0,3,37,0,0,0,0,2,0,0,13,12,0,15,0,644,6,140,148,13,266,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02135,Kriz,6200,4250,149,0,0,0,626,0,32,16,18,18,0,0,955,24,0,0,0,162,279,65,114,45,0,0,4,23,0,6,0,26,0,26,39,42,1,0,0,0,0,0,6,29,0,10,0,0,9,0,256,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,24,11,1145,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HR_02143,Krizevci,18510,12383,316,0,1,0,3071,0,34,66,44,46,0,236,3226,0,0,19,14,336,473,160,448,119,0,33,8,13,0,17,0,89,0,19,70,65,5,0,2,1,0,0,26,26,0,22,0,2473,7,0,594,42,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,52,0,0,0,0,67,74,10,22,8,8,0,0,0,0,0,0,0,0
HR_02151,Krk,5505,3170,86,0,2,0,224,0,6,56,26,0,0,0,601,27,0,6,0,120,147,28,125,19,58,4,4,22,0,7,0,22,0,6,0,39,1,0,2,0,0,0,10,0,0,0,0,0,4,0,0,0,0,4,0,634,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,25,0,0,2,1,0,0,7,0,1,3,41,15,740
HR_02160,Krnjak,2582,1109,38,0,0,0,15,0,4,78,2,3,0,4,239,1,0,3,0,21,24,1,5,2,0,0,0,1,0,0,229,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,33,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,114,0,0,0,0,0,0,0,73,28,9,0,0,0,0,0,0,0,0
HR_02178,Krsan,2873,1809,71,0,0,0,62,0,2,17,17,0,0,0,228,9,0,1,0,113,30,6,59,9,10,9,1,4,0,15,0,13,0,3,0,6,0,0,0,0,1,34,2,0,0,0,0,0,0,0,0,0,0,4,0,79,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,11,0,0,1,0,0,0,75,0,5,4,6,9,878
HR_02194,Kula Norinska,1543,1092,40,0,0,0,171,0,0,0,1,24,0,0,437,4,0,3,0,81,61,7,18,5,0,1,0,0,0,0,0,2,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,148,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02208,Kutina,20096,13031,316,0,5,0,1361,0,30,75,59,42,0,0,3564,51,0,5,0,716,1000,120,386,125,0,0,6,118,0,29,0,159,0,31,123,102,0,0,1,0,0,2,20,43,0,31,0,0,8,0,814,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,1,0,0,0,0,7,4,1,200,277,72,2962,0,143,119,0,0,0,0,0,0,0,44,20,22,2,0,0,10,0,0,0,0
HR_02216,Kutjevo,6376,4084,107,0,0,0,581,0,6,30,5,14,436,38,1132,14,81,35,11,214,147,25,135,66,19,4,7,2,420,7,394,11,14,6,9,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,35,0,0,0,0,0,0,0,18,8,1,0,0,0,0,0,0,0,0
HR_02224,Labin,11833,6867,220,0,0,0,133,0,21,107,20,0,0,0,504,13,0,7,0,68,65,33,368,40,19,14,4,33,0,46,0,119,0,8,0,47,2,0,0,7,3,69,19,0,0,0,0,0,8,0,0,0,0,22,0,574,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,37,40,0,0,0,0,40,0,0,14,14,3,1,369,0,103,6,11,20,3635
HR_02232,Lanisce,364,243,23,0,0,0,3,0,1,1,0,0,0,0,68,1,0,1,0,3,5,2,7,1,0,0,2,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,2,0,94
HR_02259,Lasinja,1916,1063,32,0,0,0,47,0,1,13,1,7,0,15,573,8,0,3,0,41,87,2,17,1,0,2,1,2,0,1,123,3,0,3,0,7,0,0,0,0,0,0,0,2,0,4,0,0,1,0,0,0,0,3,1,14,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,47,0,0,0,0,0,0,0,12,5,8,0,0,0,0,0,0,0,0
HR_02267,Lastovo,805,463,5,0,1,0,29,0,0,0,1,3,0,0,164,0,0,1,0,4,17,3,7,5,0,1,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02275,Legrad,2502,1565,53,0,3,0,325,0,4,7,14,9,0,29,485,0,0,4,1,49,44,17,83,26,0,7,6,1,0,1,0,7,0,2,2,2,0,0,0,0,0,0,7,8,0,1,0,249,3,0,72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,16,1,0,0,0,0,0,0,0,0,0,0,0
HR_02283,Lekenik,4990,3390,91,0,0,0,645,0,22,17,19,24,0,0,1157,20,0,2,0,77,199,42,51,50,0,0,8,13,0,5,0,14,0,13,27,18,0,0,0,0,0,0,3,13,0,9,0,0,10,0,112,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,17,9,639,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02291,Lepoglava,6704,4161,105,0,0,0,220,0,0,12,5,11,0,0,1307,10,0,14,0,124,0,18,267,4,10,4,2,5,0,3,0,4,0,5,35,0,0,0,0,0,0,0,13,12,0,15,0,536,3,158,1081,7,141,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02305,Levanjska Varos,1006,765,33,0,0,0,118,0,0,9,3,7,0,32,392,0,16,1,0,6,24,9,16,3,0,1,0,1,0,0,0,1,3,2,0,3,0,0,0,0,0,0,6,0,2,1,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,0,0,0,0,0,0,13,10,2,0,0,0,0,0,0,0,0
HR_02313,Lipik,7785,3528,158,0,2,2,487,1,12,62,19,51,17,48,1191,21,140,107,9,65,136,15,179,51,25,4,1,3,39,5,437,22,5,12,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,118,111,0,0,0,0,0,0,0,50,14,13,1,0,4,5,0,0,0,0
HR_02321,Lipovljani,3040,1955,52,0,1,0,294,0,2,5,13,10,0,0,661,8,0,0,0,49,190,26,72,6,0,0,0,3,0,3,0,5,0,12,11,18,0,0,0,0,0,0,1,11,0,4,0,0,1,0,60,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,4,0,0,0,6,0,1,1,14,2,0,34,18,3,330,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
HR_02348,Lisane Ostrovicke,918,510,3,0,0,0,42,0,1,8,0,9,0,0,369,0,0,0,0,3,13,0,1,1,0,1,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,22,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0
HR_02356,Ližnjan - Lisignano,2524,1647,48,0,0,0,40,0,2,17,6,0,0,0,275,8,0,4,0,23,30,6,138,4,2,1,3,7,0,7,0,18,0,2,0,16,0,0,0,2,0,2,3,0,0,0,0,0,3,0,0,0,0,2,0,82,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12,0,0,1,2,0,2,109,3,50,3,7,9,675
HR_02364,Lobor,2624,1647,46,0,0,0,223,0,0,3,9,6,0,0,715,9,0,3,0,36,0,10,57,2,4,17,0,6,0,1,0,2,0,1,8,0,0,0,0,0,0,0,1,7,0,5,0,170,1,78,148,6,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02372,Lokve,1008,749,13,0,0,0,76,0,1,9,1,6,0,6,149,6,0,2,0,51,46,9,33,1,0,1,1,4,0,0,200,5,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,94,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02399,Lovas,1481,919,19,0,0,1,108,9,4,1,2,0,1,9,550,3,5,11,0,17,64,2,22,8,2,0,1,10,3,1,38,4,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
HR_02402,Lovinac,1580,674,7,0,0,0,49,0,3,6,2,5,0,0,366,0,0,14,3,2,25,5,11,121,0,3,0,2,0,1,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,2,4,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
HR_02429,Lovran,4178,2635,52,0,0,1,54,4,26,41,10,0,0,0,343,7,0,6,0,55,80,19,119,8,10,8,0,7,0,8,0,29,0,3,0,24,0,0,3,7,0,3,6,0,0,0,0,0,2,0,0,0,0,1,0,381,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,18,0,0,3,0,2,0,57,2,17,1,10,10,1147
HR_02437,Lovrec,2409,1392,21,0,0,0,28,0,0,0,3,60,0,0,1116,2,0,3,0,10,49,2,11,42,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_02445,Ludbreg,7306,5122,97,0,0,0,389,0,0,26,20,18,0,0,1041,11,0,8,0,302,0,43,323,19,41,2,5,4,0,5,0,20,0,3,46,0,0,0,0,0,0,0,15,4,0,11,0,1270,6,228,932,8,146,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
