gisco_id,name,registered,turnout,invalid,blank,Radin,Zennaro,Akšamija,Avdić,Hodžić [Nedžad Hodžić],Prljaskaj,Mešić [Mirza Mešić],Morina,Srebreniković,Sulejmani,A-HSP,BM365-NS-R-NV-HSS-BUZ,HSP-HČSP-ABH-OS,HSP-HKDU-HDS-USP-DESNO,MOST,Pametno-Za grad,DSŽ,HDZ,HDSSB-HKS,HL,Dukić,NLSP-SH-PZ-ORaH,SDP-HNS-HSS-HSU,HSU,ŽZ-PH-AM,B-DH,BDSH,HBPS,HDZ-HSLS,HRS,HB,SMS,SRP,ŽZ-PH-AM-Abeceda,AM,HNS-HSU,HSR,Glasnović,IDS-PGS-RI,SHV,SRNA,DI,Zeleni,MDS,Knapić,ZS-SU,ŽZ-PH-AM-Abeceda-HDSS-MS,Ajduković,Horvat [Mile Horvat],Ljubojević,Milaković,Milošević [Boris Milošević],Pupovac,Radmanović,Jankovics,Juhas,ŽZ-PH-AM-HDSS-Abeceda,NLSP-SH-PZ-ORaH-SHZ-SU,ABUH,Bilek,Komak,HDZ-HDS,HSP1861,NLSP-SH-PZ-ORaH-SU,Ahmedi,Avdagić,Bosak [Robert Bosak],Hasanović,Ismailovski,Kajtazi,Kostić,Memedi [Orhan Memedi]
HR_05258,Zemunik Donji,2085,1093,30,0,0,0,0,0,1,0,0,0,0,0,8,27,9,6,130,12,0,611,0,0,0,0,146,0,46,3,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,3,1,24,31,6,0,0,0,15,0,0,0,4,0,0,0,0,0,0,0,2,0,0
HR_05266,Zlatar,5157,2291,59,0,0,0,0,0,0,2,0,0,0,0,9,156,12,3,105,21,0,650,0,9,0,2,1108,0,1,6,5,0,8,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,16,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05274,Zlatar-Bistrica,2136,1106,16,0,0,0,0,0,0,1,0,0,0,0,3,150,7,5,71,4,0,248,0,9,0,0,521,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05282,Zmijavci,1723,1224,36,0,0,0,0,0,0,0,0,0,0,0,2,21,43,0,79,3,0,0,0,0,0,0,33,0,0,1,0,2,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,6,0,0,0,0,0,0,0,0,0
HR_05304,Zakanje,1707,951,23,0,0,0,0,0,0,0,0,0,0,0,9,31,6,11,94,6,9,353,0,3,0,1,265,5,0,0,0,5,0,2,0,0,0,124,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05312,Zminj,2903,1177,36,0,4,0,0,0,0,0,0,0,0,5,3,13,1,1,84,11,0,124,0,0,0,0,239,3,51,6,0,0,0,0,0,0,3,0,0,0,0,0,565,0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05339,Krasic,2199,1109,37,0,0,0,0,0,0,0,0,0,0,0,9,42,4,15,62,5,11,660,0,1,0,1,188,5,0,0,0,1,0,2,0,0,0,62,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05347,Zupanja,11279,4980,105,0,0,0,0,0,5,0,1,0,3,0,22,75,21,26,390,33,7,2341,179,22,5,13,1363,24,322,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
HR_05355,Otok,5354,2474,58,0,0,0,0,0,0,0,0,0,0,0,10,38,11,7,242,8,10,1346,98,3,3,5,381,7,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05363,Rakovec,970,764,7,0,0,0,0,0,0,0,0,0,0,0,1,24,1,1,30,3,0,0,0,1,0,1,514,1,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05380,Kostrena,3815,1936,21,0,3,1,0,1,0,1,0,0,0,0,10,31,32,2,162,40,0,557,0,15,0,9,732,7,161,3,0,0,0,0,0,0,8,0,0,0,0,0,126,0,0,2,9,0,0,0,0,0,0,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05398,Marija Gorica,1899,967,18,0,0,0,0,0,0,0,0,0,0,0,4,41,2,2,83,4,0,0,0,2,0,0,393,12,0,2,0,1,328,3,0,4,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05401,Zumberak,833,359,3,0,0,0,0,0,0,0,0,0,0,0,1,20,2,3,16,4,4,158,0,0,0,1,117,3,0,0,0,2,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05410,Velika Gorica,55324,30156,551,0,1,0,1,1,4,2,23,7,41,5,56,1763,220,148,3422,553,91,10855,0,51,0,110,9670,147,2074,62,0,27,12,33,0,0,78,10,0,0,0,0,0,0,0,0,81,1,0,0,2,5,8,4,0,6,17,3,11,0,5,1,0,4,0,7,0,0,0,0,1,0,2,2,0,2
HR_05428,Orle,1668,789,17,0,0,0,0,0,0,0,3,0,0,0,3,50,6,4,38,9,3,269,0,1,0,5,303,11,45,4,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
HR_05436,Zapresic,21918,12104,205,0,0,0,0,0,0,5,3,0,0,3,27,496,74,51,1352,266,0,14,1,33,0,56,4549,57,1,29,13,10,3767,17,22,83,21,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,1,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0
HR_05444,Pokupsko,1838,949,18,0,0,0,0,0,0,0,0,0,0,0,7,41,3,5,71,10,0,535,0,1,0,2,196,5,47,1,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05452,Kravarsko,1621,871,35,0,0,0,0,0,0,0,0,0,0,0,2,47,9,8,68,4,4,432,0,0,0,0,189,3,59,1,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05479,Bistra,5659,2892,57,0,0,0,0,0,0,0,0,0,0,0,4,188,9,12,269,41,0,2,0,124,0,12,853,20,0,4,2,2,1050,7,3,12,5,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
HR_05487,Luka,1148,496,16,0,0,0,0,0,0,0,0,0,0,0,2,37,0,2,40,5,0,0,0,2,0,1,155,1,0,2,2,0,177,2,2,4,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05495,Dubravica,1186,632,7,0,0,0,0,0,0,0,0,0,0,0,2,26,2,2,38,3,0,0,0,2,0,0,187,3,0,3,2,2,314,1,4,2,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05509,Bedenica,1118,591,11,0,0,0,0,0,0,0,0,0,0,0,2,40,1,4,36,5,0,0,0,1,0,0,250,4,0,0,0,0,180,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05517,Stupnik,3213,1722,35,0,0,0,0,0,1,0,5,0,0,0,5,134,12,6,182,29,7,653,0,1,0,7,481,7,0,0,0,0,0,2,0,0,0,148,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05525,Jesenje,1279,762,21,0,0,0,0,0,0,0,0,0,0,0,1,17,5,0,34,7,0,288,0,5,0,5,349,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05533,Kumrovec,1361,688,16,0,0,0,0,0,0,1,0,0,0,0,5,26,5,0,28,7,0,155,0,2,0,7,370,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,7,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05541,Novi Golubovec,824,455,11,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,9,5,0,232,0,1,0,1,164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05550,Majur,1071,521,17,0,0,0,0,0,0,0,0,0,0,0,2,17,1,4,33,4,1,253,0,2,0,5,117,3,31,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,11,1,3,11,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05568,Ribnik,439,233,7,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,15,2,4,33,0,0,0,0,103,2,0,0,0,1,0,2,0,0,0,56,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05576,Tounj,942,430,13,0,0,0,0,0,0,0,0,0,0,0,3,20,6,3,56,1,2,212,0,1,0,0,71,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05584,Veliki Bukovec,1176,675,9,0,0,0,0,0,0,0,0,0,0,1,2,25,7,4,60,4,0,183,0,1,0,6,313,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HR_05592,Kalinovac,1257,688,19,0,0,0,0,0,0,0,0,0,0,0,0,123,3,3,31,3,0,0,0,0,0,3,150,1,0,0,0,1,327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05606,Kalnik,1112,633,24,0,0,0,0,0,0,0,0,0,0,0,1,19,4,3,11,5,0,0,0,1,0,0,304,2,0,0,0,0,225,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05614,Novo Virje,955,399,20,0,0,0,0,0,0,0,0,0,0,0,3,133,1,1,16,1,0,0,0,2,0,0,107,1,0,0,0,1,99,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05622,Severin,724,294,6,0,0,0,0,0,0,2,0,0,0,0,3,12,4,0,29,0,0,0,0,0,0,1,90,6,0,0,0,0,110,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05649,Sandrovac,1363,673,23,0,0,0,0,0,0,12,0,0,0,0,1,23,2,2,12,3,0,0,0,3,0,0,341,8,0,0,0,2,213,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,1,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05657,Velika Trnovitica,1141,569,13,0,0,0,0,0,0,0,0,0,0,0,2,35,10,5,34,3,0,0,0,2,0,4,179,0,0,0,0,0,241,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HR_05665,Zrinski Topolovac,659,273,5,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,16,0,0,0,0,0,0,1,63,1,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05673,Bukovlje,2824,1365,23,0,0,0,0,0,0,3,0,0,0,0,13,30,7,37,100,7,6,661,35,2,0,4,363,7,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05681,Dragalic,1229,525,11,0,0,0,0,0,0,0,0,0,0,0,1,16,2,5,37,1,3,207,33,0,4,1,155,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,2,10,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05690,Gornja Vrba,2189,985,30,0,0,0,0,0,0,3,0,0,0,0,9,40,1,17,105,2,3,454,40,2,3,1,222,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05703,Sikirevci,2024,954,29,0,0,0,0,0,0,0,0,0,0,0,4,11,3,17,59,6,2,520,79,1,0,2,159,16,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05711,Galovac,1062,462,16,0,0,0,0,0,0,0,0,0,0,0,4,37,5,1,43,3,0,193,0,0,0,0,119,0,22,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05720,Kukljica,918,461,14,0,0,0,0,0,0,1,0,0,0,3,1,12,3,2,48,2,0,138,0,0,0,0,181,0,36,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05738,Povljana,682,370,2,0,0,0,0,0,0,0,0,0,0,0,0,19,2,5,34,3,0,165,0,0,0,0,111,0,20,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05746,Privlaka,2356,1034,24,0,0,0,0,0,0,0,0,0,0,0,2,63,3,5,96,10,0,526,0,0,0,0,238,0,32,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HR_05754,Tkon,683,365,13,0,0,0,0,0,0,2,0,0,0,0,2,1,3,0,96,4,0,85,0,0,0,0,123,0,24,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05762,Donja Moticina,1361,720,14,0,0,0,0,0,0,0,0,0,0,0,2,9,5,10,30,0,0,222,259,1,0,2,133,1,0,0,1,0,0,0,0,0,0,26,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05789,Magadenovac,1555,770,22,0,0,0,0,0,0,0,0,0,0,0,8,19,4,2,30,0,0,250,69,0,0,7,249,12,0,0,1,0,0,0,0,0,0,46,0,0,4,0,0,10,0,0,0,0,0,0,0,5,29,1,3,22,33,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
HR_05797,Vladislavci,1627,789,19,0,0,0,0,0,0,0,0,0,0,0,3,20,12,4,43,5,0,248,99,0,0,1,184,3,0,0,2,0,0,0,0,0,0,51,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,45,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05819,Pirovac,1943,1036,28,0,0,0,1,0,0,6,0,0,0,0,6,14,8,6,109,9,0,436,0,0,0,0,310,0,46,5,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,39,0,0,0,7,0,0,0,0,0,0,0,0,0,0
HR_05827,Rogoznica,2644,1367,30,0,0,0,0,0,0,1,0,0,0,0,6,8,4,10,112,6,0,648,0,0,0,0,352,0,40,6,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05835,Privlaka,2473,1232,15,0,0,0,0,0,0,0,0,0,0,0,3,18,9,6,96,6,2,702,46,0,1,0,259,6,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05843,Vođinci,1610,768,18,0,0,0,0,0,0,0,0,0,0,0,2,22,9,3,59,1,3,395,117,0,0,1,95,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05851,Dugopolje,3062,1857,58,0,0,0,0,0,0,0,0,0,0,0,7,27,12,10,295,31,0,985,0,0,0,0,331,0,73,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05860,Lecevica,522,304,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,24,0,0,246,0,0,0,0,15,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05878,Lokvicici,804,420,4,0,0,0,0,0,0,0,0,0,0,0,3,8,6,0,27,4,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,1,1,0,0,0,0,0,0,0,0
HR_05886,Okrug,4031,1698,23,0,0,0,0,0,0,3,0,0,0,0,5,11,7,15,201,23,0,814,0,0,0,0,501,0,50,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05894,Prgomet,568,319,3,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,22,2,0,224,0,0,0,0,38,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05908,Primorski Dolac,651,344,9,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,46,0,0,231,0,0,0,0,37,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05916,Runovici,2082,1247,14,0,0,0,0,0,0,0,0,0,0,0,0,32,20,6,118,1,0,0,0,0,0,0,102,0,0,0,0,2,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,8,2,0,0,0,0,0,0,0,0
HR_05924,Sutivan,942,585,13,0,0,0,0,0,0,0,0,0,0,0,2,5,4,2,62,10,0,0,0,0,0,0,205,0,0,3,0,0,0,0,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,239,5,6,0,0,0,0,0,0,0,0
HR_05932,Tucepi,1716,967,22,0,0,0,0,0,0,3,0,0,0,1,1,11,17,1,111,24,0,0,0,0,0,0,347,0,0,0,0,2,0,0,0,0,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,1,4,0,0,0,0,0,0,0,0
HR_05959,Zadvarje,239,166,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,38,2,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0
HR_05967,Karojba,1205,602,17,0,1,0,0,0,0,0,0,0,0,0,2,6,1,0,44,3,0,133,0,2,0,0,76,3,40,3,0,0,0,0,0,0,1,0,0,0,0,0,247,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05975,Kaštelir-Labinci - Castelliere-S. Domenica,1310,479,13,0,5,3,0,0,0,0,0,0,0,0,0,5,0,0,22,2,0,96,0,1,0,1,109,6,45,0,0,0,0,0,0,0,2,0,0,0,0,0,158,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05983,Dubrovacko primorje,1868,1087,19,0,0,0,0,0,0,0,0,0,0,0,2,72,6,3,144,10,0,0,0,0,0,0,209,0,0,2,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,6,1,0,0,0,0,0,0,0,0
HR_05991,Janjina,583,349,3,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,60,4,0,0,0,0,0,0,113,0,0,1,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,3,0,0,0,0,0,0,0,0
HR_06009,Lumbarda,1111,576,21,0,0,0,0,0,0,0,0,0,0,0,4,7,2,1,70,15,0,0,0,0,0,0,187,0,0,3,0,2,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,1,1,0,0,0,0,0,0,0,0
HR_06017,Trpanj,789,432,12,0,0,0,0,0,0,0,0,0,0,0,1,5,4,3,76,3,0,0,0,0,0,0,126,0,0,1,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,1,2,0,0,0,0,0,0,0,0
HR_06025,Župa dubrovačka,7441,3563,59,0,0,0,1,1,5,0,4,0,13,0,4,116,44,22,553,64,0,0,0,0,0,0,670,0,0,5,0,9,0,0,0,0,11,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1788,15,12,0,0,0,0,0,0,0,0
HR_06033,Dekanovec,674,364,7,0,0,0,0,0,0,0,0,0,0,0,2,12,15,0,7,0,0,122,0,1,0,3,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06041,Gornji Mihaljevec,1651,775,15,0,0,0,0,0,0,0,0,0,0,0,1,23,9,5,35,2,0,126,0,1,0,3,487,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06050,Orehovica,2148,893,22,0,0,0,0,0,0,0,0,0,0,0,2,19,13,9,31,2,0,187,0,2,0,6,483,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,31,0,0
HR_06068,Strahoninec,2303,1289,20,0,0,0,0,0,0,0,0,0,0,0,3,11,7,4,92,17,0,148,0,3,0,4,861,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HR_06076,Sveta Marija,1967,918,10,0,0,0,0,0,0,0,0,0,0,0,7,27,9,3,55,6,0,124,0,0,0,4,485,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,80,4,6,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06084,Senkovec,2532,1392,20,0,0,0,0,0,0,0,0,0,0,1,4,21,11,2,83,25,0,207,0,11,0,5,907,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,6,2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06092,Jagodnjak,1631,488,13,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,9,0,0,45,16,2,0,2,140,0,0,0,1,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,12,107,10,10,85,162,6,14,11,0,0,2,0,0,0,0,0,0,0,8,0,1,13,11,0
HR_06106,Markusica,2128,567,23,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,2,3,1,11,2,0,0,0,90,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,289,29,28,259,355,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06122,Negoslavci,1086,363,15,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,1,0,1,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,273,9,32,234,284,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06149,Sodolovci,1453,497,15,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,8,0,0,32,20,1,0,1,134,1,0,0,2,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,26,189,18,24,156,227,18,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
