gisco_id,name,registered,turnout,invalid,blank,A-HSP,Fokus,OIP,SIP,DA,DP,HDZ-HSLS-HDS-HNS,HSP-HB,JD,MOST-HS-HKS,Možemo!,RF,Ričard,SD-IDS-PGS-HL,SDP-Centar-HSS-DOSIP-NS-R-GLAS,SRP,UZ-SU-BUZ,IDS-PGS-UNIJA-ISU-NS-R,SDP-Centar-HSS-DOSIP,Crnogorac,Jeckov,Milaković,Pupovac,Šimpraga,AS,DP-PIP-DHSS,HSGO,MDS,Simunić,NPS,Horvat [Franjo Horvat],Kajtazi,Kralj,Bilek,Komak,AP,NS-R-PGS-IDS-UNIJA,SD-HL,DP-PIP-DHSS-ZL,Hodžić [Armin Hodžić],Prljaskaj,Šoipi,Tabaković,DP-PIP-BLOK,HB,PHR,Rogina,HDZ,Bilo,MOST,Dussich,Radin,HSP,SHZ,Jankovics
HR_05479,Bistra,5654,3623,124,0,11,100,68,69,0,2,1072,16,0,268,315,26,0,1,905,0,97,0,1,1,1,0,1,0,0,452,8,3,58,18,0,0,0,1,0,0,0,0,2,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0
HR_05487,Luka,1129,692,27,0,2,12,15,6,0,0,244,1,0,44,56,4,0,0,170,0,17,0,0,0,0,0,0,0,0,62,2,1,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05495,Dubravica,1084,668,16,0,0,11,7,9,0,0,287,3,0,36,42,1,0,0,175,0,19,0,0,0,0,0,0,0,0,50,4,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05509,Bedenica,1058,663,27,0,3,33,5,11,0,0,221,6,0,44,30,12,0,5,179,0,21,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05517,Stupnik,3253,2216,84,0,6,165,36,34,0,0,661,19,0,270,193,13,0,12,415,0,33,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,236,10,2,0,0,0,10,0,9,0,0,0,0,0,0,0,0
HR_05525,Jesenje,1164,830,35,0,3,7,9,8,0,0,391,4,0,22,16,2,0,0,244,0,16,0,0,0,0,0,0,0,0,25,0,0,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05533,Kumrovec,1200,753,32,0,2,5,3,8,0,0,312,0,0,16,32,1,0,0,264,0,11,0,0,0,0,0,0,0,0,28,2,1,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05541,Novi Golubovec,744,477,8,0,2,1,3,0,0,0,228,1,0,6,10,2,0,0,166,0,11,0,0,0,0,0,0,0,0,28,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05550,Majur,821,446,17,0,2,1,4,2,0,65,215,3,3,23,9,2,0,3,66,0,11,0,0,2,5,2,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05568,Ribnik,331,206,8,0,0,2,2,3,0,0,55,4,0,6,7,1,0,0,0,0,6,0,69,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05576,Tounj,859,494,11,0,1,5,5,8,0,0,223,4,0,33,10,5,0,0,0,0,8,0,69,0,0,1,0,0,0,97,2,0,0,0,0,0,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05584,Veliki Bukovec,1076,737,21,0,5,4,9,9,0,0,223,2,0,32,23,3,0,0,226,0,11,0,0,0,0,0,0,0,0,49,1,2,4,109,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05592,Kalinovac,1137,708,26,0,1,6,2,3,0,0,380,2,0,14,14,2,0,3,110,0,7,0,0,0,0,0,0,0,0,136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HR_05606,Kalnik,996,631,37,0,1,5,6,7,0,0,229,2,0,15,11,3,0,2,261,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05614,Novo Virje,823,481,16,0,4,0,3,6,0,0,135,4,0,9,11,2,0,2,107,0,9,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05622,Severin,645,355,12,0,1,4,3,4,0,0,157,1,0,17,11,1,0,3,64,0,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05649,Sandrovac,1152,690,16,0,3,3,3,6,0,0,393,3,0,27,15,2,0,5,137,0,17,0,0,1,2,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HR_05657,Velika Trnovitica,965,550,23,0,3,8,6,7,0,0,248,1,0,34,15,2,0,3,119,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05665,Zrinski Topolovac,575,352,9,0,1,3,1,3,0,0,256,0,0,12,1,0,0,0,42,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05673,Bukovlje,2706,1511,65,0,8,9,32,15,0,165,691,13,2,75,47,6,0,5,331,0,20,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05681,Dragalic,1096,529,21,0,3,2,15,9,0,85,199,2,5,24,12,8,0,3,109,0,12,0,0,1,11,1,15,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05690,Gornja Vrba,2125,1158,53,0,1,6,22,18,0,159,483,7,2,97,53,6,0,5,197,0,25,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05703,Sikirevci,1904,1013,41,0,4,9,8,10,0,178,503,5,0,58,31,1,0,0,137,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05711,Galovac,1036,631,25,0,1,2,7,4,0,54,289,13,3,70,9,0,25,6,96,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
HR_05720,Kukljica,840,451,18,0,3,3,4,2,0,28,126,4,1,48,20,1,16,1,154,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
HR_05738,Povljana,640,413,8,0,0,2,2,0,0,0,205,0,0,29,19,1,0,0,0,0,8,0,100,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05746,Privlaka,2134,1190,22,0,6,6,10,13,0,118,502,25,3,113,49,1,47,10,216,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,8,3,0
HR_05754,Tkon,661,422,23,0,2,2,5,5,0,27,118,2,1,38,36,0,48,4,101,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0
HR_05762,Donja Moticina,1200,802,39,0,6,66,2,9,0,0,371,32,0,23,17,4,0,4,116,0,16,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05789,Magadenovac,1337,803,28,0,5,3,3,7,0,0,340,6,0,32,12,3,0,3,216,0,23,0,0,1,20,2,24,21,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HR_05797,Vladislavci,1379,972,34,0,9,6,8,16,0,0,581,4,0,40,21,0,0,11,85,0,14,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,63
HR_05819,Pirovac,1732,980,39,0,6,128,9,6,0,99,310,13,2,79,27,2,37,12,174,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,5,1,0
HR_05827,Rogoznica,2375,1352,44,0,10,6,17,6,0,105,596,10,2,107,41,2,50,17,297,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,1,0
HR_05835,Privlaka,2141,1172,38,0,0,5,5,18,0,318,467,3,3,110,24,1,0,1,154,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05843,Vođinci,1447,924,35,0,0,2,4,9,0,245,233,11,1,268,11,1,0,2,91,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05851,Dugopolje,3205,2151,57,0,3,5,18,12,0,167,1229,28,5,213,44,2,82,10,241,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
HR_05860,Lecevica,473,301,10,0,0,1,1,0,0,18,193,9,10,28,4,1,4,2,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
HR_05878,Lokvicici,705,379,5,0,1,0,2,3,0,41,285,3,1,16,1,0,7,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05886,Okrug,3729,1806,37,0,4,9,16,15,0,193,662,25,0,201,65,11,66,8,456,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,3,0
HR_05894,Prgomet,460,298,12,0,1,0,3,2,0,29,172,6,1,33,4,1,6,2,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HR_05908,Primorski Dolac,611,373,9,0,1,1,5,2,0,27,210,10,0,49,3,1,16,1,30,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
HR_05916,Runovici,1850,1216,19,0,5,1,4,10,0,213,769,12,2,120,5,2,13,2,34,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05924,Sutivan,970,580,14,0,2,1,2,3,3,50,181,3,4,50,21,1,21,0,201,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05932,Tucepi,1623,1132,28,0,2,4,25,2,5,89,334,5,4,128,34,4,50,1,377,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05959,Zadvarje,214,159,2,0,0,3,0,0,0,26,68,1,0,13,3,0,3,3,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05967,Karojba,1180,795,18,0,0,11,2,10,0,20,196,1,0,48,43,11,0,0,0,0,12,229,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05975,Kaštelir-Labinci - Castelliere-S. Domenica,1301,704,33,0,1,9,5,8,0,29,122,1,0,20,42,14,0,0,0,2,9,215,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
HR_05983,Dubrovacko primorje,1511,1011,20,0,4,4,7,4,0,123,519,4,0,101,41,1,31,2,142,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_05991,Janjina,533,311,5,0,0,2,1,3,0,19,137,2,0,34,7,0,6,6,83,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06009,Lumbarda,1039,641,23,0,3,1,9,3,1,42,230,1,0,47,37,1,27,15,184,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06017,Trpanj,621,391,13,0,2,0,2,3,0,29,166,0,1,43,17,1,7,2,86,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06025,Župa dubrovačka,7278,4288,119,0,18,25,50,17,10,466,1892,39,8,511,281,7,105,37,615,8,53,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06033,Dekanovec,628,373,3,0,0,0,2,5,0,0,125,3,0,6,10,2,0,0,88,0,1,0,0,0,0,0,0,0,0,7,0,3,1,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06041,Gornji Mihaljevec,1497,914,57,0,4,4,6,8,0,0,123,12,0,27,42,2,0,0,283,0,6,0,0,0,0,0,0,0,0,21,0,4,5,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06050,Orehovica,1922,1007,29,0,4,4,2,4,0,1,189,29,0,17,18,6,0,0,222,0,10,0,1,0,0,0,0,0,0,44,2,6,1,292,97,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06068,Strahoninec,2313,1520,43,0,3,9,7,14,0,0,206,13,0,49,91,9,0,0,536,0,8,0,0,0,0,0,0,0,0,64,2,15,3,444,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06076,Sveta Marija,1796,1133,44,0,1,3,6,12,0,0,150,9,0,24,50,2,0,0,269,0,13,0,0,0,0,0,0,0,0,36,1,48,0,464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06084,Senkovec,2342,1560,24,0,0,23,8,8,0,0,255,5,0,51,97,12,0,0,465,0,15,0,0,0,0,0,0,0,0,52,1,17,4,521,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06092,Jagodnjak,1024,515,16,0,1,5,0,6,0,0,53,1,0,2,12,2,0,3,64,0,11,0,0,11,156,18,193,147,0,16,0,0,0,0,0,88,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,19
HR_06106,Markusica,1374,429,19,0,1,1,2,2,0,8,17,0,0,2,9,1,0,1,43,0,6,0,0,58,257,41,213,190,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06122,Negoslavci,455,436,31,0,0,0,0,2,0,0,3,0,0,3,1,2,0,0,4,0,0,0,0,19,371,30,347,335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06149,Sodolovci,1013,434,23,0,2,13,1,6,0,0,92,1,0,8,4,2,0,3,80,0,0,0,0,24,89,28,115,82,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HR_06165,Podravske Sesvete,1226,686,26,0,1,1,10,4,0,0,248,4,0,42,22,4,0,5,142,0,8,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
HR_06173,Murter - Kornati,1776,1141,39,0,2,11,27,8,0,133,299,8,8,124,49,3,69,15,291,0,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
HR_06181,Gornja Rijeka,1297,734,34,0,0,3,5,14,0,0,328,3,0,37,15,8,0,3,216,0,12,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06190,Fažana - Fasana,3318,2081,56,0,5,63,17,19,0,87,348,6,0,104,158,77,0,0,0,7,27,342,718,3,4,1,6,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,2,20,0,0,0
HR_06203,Pribislavec,2176,1335,40,0,2,8,10,18,0,0,149,5,0,27,59,5,0,0,359,0,5,0,0,0,0,0,0,0,0,39,0,7,2,411,143,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06211,Bilice,2219,1315,30,0,7,31,17,8,0,203,539,11,0,119,54,7,37,27,199,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
HR_06220,Kolan,742,477,5,0,2,0,3,3,0,0,176,5,0,107,28,1,0,0,0,0,7,0,101,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06238,Kamanje,693,456,17,0,0,2,2,1,0,0,114,2,0,14,29,4,0,0,0,0,7,0,198,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06246,Lopar,1038,747,40,0,0,3,8,7,0,56,326,7,0,50,17,9,0,0,0,3,12,32,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06254,Vrsi,1850,1099,40,0,3,3,12,5,0,110,387,5,3,93,41,3,79,15,261,0,27,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0
HR_06262,Tribunj,1472,915,31,0,1,2,13,2,0,69,240,8,0,102,26,3,46,12,200,0,12,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,136,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0
HR_06289,Štitar,1720,757,44,0,4,4,4,19,0,199,199,8,2,49,8,1,0,1,195,0,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06297,Funtana - Fontane,806,476,18,0,1,4,1,5,0,14,140,2,0,27,23,7,0,0,0,1,6,144,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HR_06319,Tar-Vabriga - Torre-Abrega,1960,1098,48,0,3,12,16,16,0,46,161,3,0,56,61,15,0,0,0,5,15,286,313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,0,0,0
HR_HRYY11,Hrvatska (XI. izborna jedinica),0,1077,35,0,19,16,28,15,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,568,57,155,0,0,0,0,3
HR_HRZZAE,Citizens of Croatia living in United Arab Emirates,41,41,0,0,1,4,1,0,0,0,12,0,0,1,7,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0
HR_HRZZAL,Citizens of Croatia living in Albania,30,30,0,0,0,0,0,0,0,0,8,0,0,2,11,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
HR_HRZZAR,Citizens of Croatia living in Argentina,117,117,1,0,8,2,5,2,0,1,3,0,0,2,6,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,59,5,11,0,0,0,0,0
HR_HRZZAT,Citizens of Croatia living in Austria,1037,1037,21,0,12,18,34,14,0,40,171,1,0,55,264,2,1,6,80,0,0,3,18,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,12,0,2,3,0,15,1,0,0,163,39,40,0,1,0,0,0
HR_HRZZAU,Citizens of Croatia living in Australia,634,633,18,0,28,5,126,28,0,52,76,1,0,13,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,164,48,23,0,0,0,0,0
HR_HRZZBA,Citizens of Croatia living in Bosnia and Herzegovina,35349,35342,493,0,226,43,302,208,2,59,1086,7,0,80,341,6,0,4,58,0,5,2,6,4,3,1,6,3,0,11,2,0,0,0,0,0,0,0,0,1,0,1,54,5,0,0,0,37,0,1,0,28451,1884,1954,0,0,2,0,0
HR_HRZZBE,Citizens of Croatia living in Belgium,746,746,5,0,1,25,6,2,0,5,214,0,1,32,284,2,0,1,101,0,4,5,21,0,1,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,4,1,0,0,18,1,2,0,0,0,0,0
HR_HRZZBG,Citizens of Croatia living in Bulgaria,39,39,0,0,0,0,0,0,0,2,12,0,0,3,8,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0
HR_HRZZCA,Citizens of Croatia living in Canada,524,524,12,0,21,1,52,16,0,53,74,1,0,7,21,0,0,0,9,0,0,0,4,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,6,0,0,0,104,67,22,0,1,0,0,0
HR_HRZZCH,Citizens of Croatia living in Switzerland,684,684,6,0,6,13,27,6,1,42,171,2,0,33,113,4,0,1,45,0,1,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,17,8,0,9,0,0,0,95,23,32,0,0,0,0,0
HR_HRZZCL,Citizens of Croatia living in Chile,64,64,0,0,2,0,9,0,0,0,8,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,2,0,0,0,0,0
HR_HRZZCN,Citizens of Croatia living in China,23,23,1,0,0,2,0,1,0,0,2,0,0,0,4,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HR_HRZZCZ,Citizens of Croatia living in Czechia,190,190,0,0,1,6,2,0,0,2,15,0,0,13,77,1,0,2,35,0,1,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,1,0,17,0,0,3,0,0,0,3,0,1,0,0,0,0,0
HR_HRZZDE,Citizens of Croatia living in Germany,6755,6744,167,0,100,51,381,116,2,602,1640,49,1,313,580,17,12,5,314,1,7,8,68,1,1,0,0,1,4,181,2,0,3,5,0,0,0,0,0,1,0,1,263,0,19,36,0,87,4,1,1,1119,286,289,0,0,5,2,0
HR_HRZZDK,Citizens of Croatia living in Denmark,221,217,19,0,0,5,0,0,0,3,15,1,0,8,112,6,0,0,23,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,2,1,4,0,0,0,0,0
HR_HRZZEG,Citizens of Croatia living in Egypt,20,20,2,0,1,1,0,0,1,0,1,0,0,1,4,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HR_HRZZES,Citizens of Croatia living in Spain,136,136,1,0,0,11,3,0,0,3,32,0,0,6,42,1,0,0,31,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
HR_HRZZFR,Citizens of Croatia living in France,277,277,4,0,6,4,1,1,0,12,79,2,0,18,73,2,2,1,37,0,1,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,16,5,0,0,0,0,0,0
HR_HRZZGB,Citizens of Croatia living in United Kingdom,299,299,3,0,1,17,1,0,0,0,29,0,0,13,154,3,0,1,49,0,0,1,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,12,2,2,0,0,0,0,0
HR_HRZZEL,Citizens of Croatia living in Greece,43,43,0,0,0,1,0,0,0,0,14,0,0,1,17,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
HR_HRZZHU,Citizens of Croatia living in Hungary,237,237,6,0,0,1,2,0,0,9,84,2,0,20,43,0,2,1,22,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,1,0,0,24,1,1,0,0,0,0,5
HR_HRZZID,Citizens of Croatia living in Indonesia,8,8,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HR_HRZZIE,Citizens of Croatia living in Ireland,222,222,5,0,5,7,5,1,0,6,30,0,0,19,84,3,0,0,30,0,2,2,8,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0
