gisco_id,name,registered,turnout,invalid,blank,FORO DE CIUDADANOS,PARTIDO POPULAR,UNIÓN PROGRESO Y DEMOCRACIA,MOVIMIENTO CORRIENTE ROJA,SALAMANCA-ZAMORA-LEÓN PREPAL,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,PARTIDO DA TERRA,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,PARTIDO SOCIALISTA OBRERO ESPAÑOL,CIUDADANOS LIBRES UNIDOS,PARTIDO DE LA LIBERTAD INDIVIDUAL,COALICIÓN POR EUROPA,INICIATIVA FEMINISTA,EXTREMADURA UNIDA,FALANGE ESPAÑOLA DE LAS J.O.N.S.,PARTIDO HUMANISTA,ESCAÑOS EN BLANCO,"PARTIDO X, PARTIDO DEL FUTURO",PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,PARTIDO ANDALUCISTA,DEMOCRACIA NACIONAL,MOVIMIENTO SOCIAL REPUBLICANO,"MOVIMIENTO DE RENOVACIÓN DEMOCRÁTICA CIUDADANA, MOVIMIENTO RED",LA ESPAÑA EN MARCHA,PODEMOS,IMPULSO SOCIAL,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA,LOS PUEBLOS DECIDEN,ALTERNATIVA REPUBLICANA,VOX,EXTREMEÑOS POR EUROPA COALICIÓN ELECTORAL IPEX PREX CREX,"POR LA REPÚBLICA, POR LA RUPTURA CON LA UNIÓN EUROPEA",AGRUPACIÓN DE ELECTORES RECORTES CERO,ESQUERRA REPUBLICANA - LA IZQUIERDA POR EL DERECHO A DECIDIR,EQUO-PUM+J-PARTICIPA,AGRUPACIÓN DE ELECTORES D.E.R.,IZQUIERDA UNIDA LOS VERDES CONVOCATORIA POR ANDALUCÍA: LA IZQUIERDA PLURAL,PIRATAS DE ANDALUCÍA - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,PARTIDO REGIONALISTA POR ANDALUCÍA ORIENTAL - PROYECTO EUROPA,ESQUERRA REPUBLICANA - L'ESQUERRA PEL DRET A DECIDIR - A CUCHA POR O DREITO A DECIDIR - LA IZQUIERDA POR EL DERECHO A DECIDIR,CHA-EQUO,PUYALÓN DE CUCHAS - OS PUEBLOS DECIDEN,IZQUIERDA UNIDA DE ARAGÓN: LA IZQUIERDA PLURAL,PIRATAS DE ARAGÓN - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,BLOQUE ARAGONÉS - PROYECTO EUROPA,PROYECTO EUROPA,CONFEDERACIÓN PIRATA-EUROPEAN PIRATES,ESQUERRA REPUBLICANA - LA ESQUEIRDA POL DERECHU A DECIDIR - LA IZQUIERDA POR EL DERECHO A DECIDIR,EQUO-PUM+J,ANDECHA ASTUR- LOS PUEBLOS DECIDEN,IZQUIERDA UNIDA DE ASTURIAS - IZQUIERDA XUNIDA D'ASTURIES: LA IZQUIERDA PLURAL,ESQUERRA REPUBLICANA - L'ESQUERRA PEL DRET A DECIDIR,EQUO-COMPROMÍS-PUM+J,ELS POBLES DECIDEIXEN,ESQUERRA UNIDA DE LES ILLES BALEARS: L'ESQUERRA PLURAL,"PER LA REPÚBLICA, PER LA RUPTURA AMB LA UNIÓ EUROPEA",PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL / PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL,PODEMOS-PODEM,ALTERNATIVA NACIONALISTA CANARIA - UNIDAD DEL PUEBLO - LOS PUEBLOS DECIDEN,COALICIÓN CANARIA - PARTIDO NACIONALISTA CANARIO - COALICIÓN POR EUROPA,IZQUIERDA UNIDA CANARIA - LOS VERDES: LA IZQUIERDA PLURAL,IZQUIERDA UNIDA DE CANTABRIA: LA IZQUIERDA PLURAL,EQUO-PCAS-PUM+J,IZQUIERDA UNIDA DE CASTILLA-LA MANCHA - LOS VERDES: LA IZQUIERDA PLURAL,IZQUIERDA UNIDA DE CASTILLA Y LEÓN: LA IZQUIERDA PLURAL,PARTIT DELS SOCIALISTES DE CATALUNYA,ESQUERRA REPUBLICANA - NOVA ESQUERRA CATALANA - CATALUNYA SÍ - L'ESQUERRA PEL DRET A DECIDIR,EQUO-COMPROMÍS-SIEX-PUM+J-PARTICIPA,CIUTADANS - PARTIDO DE LA CIUDADANÍA,CONVERGÈNCIA I UNIÓ - COALICIÓ PER EUROPA,INICIATIVA PER CATALUNYA VERDS - ESQUERRA UNIDA I ALTERNATIVA: L'ESQUERRA PLURAL,PIRATES DE CATALUNYA - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,ESCONS EN BLANC ESCAÑOS EN BLANCO,PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL,EQUO-SÍEX-PUM+J,IZQUIERDA UNIDA - VERDES - COMPROMISO POR EXTREMADURA: LA IZQUIERDA PLURAL,PIRATAS DE EXTREMADURA - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,ESQUERRA REPUBLICANA - A ESQUERDA POLO DEREITO A DECIDIR,BLOQUE NACIONALISTA GALEGO - OS POBOS DECIDEN,COMPROMISO POR GALICIA - COALICIÓN POR EUROPA,ALTERNATIVA GALEGA DE ESQUERDA EN EUROPA: A ESQUERDA PLURAL,PIRATAS DE GALICIA - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,ESCANOS EN BRANCO ESCAÑOS EN BLANCO,PARTIDO ANIMALISTA CONTRA O MALTRATO ANIMAL,EQUO-PUM+J-PCAS,IZQUIERDA UNIDA - LOS VERDES: LA IZQUIERDA PLURAL,PIRATAS DE MADRID - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,ESQUERRA REPUBLICANA - EZKERRA ERABAKITZEKO ESKUBIDEAREN ALDE - LA IZQUIERDA POR EL DERECHO A DECIDIR,EUSKAL HERRIA BILDU - HERRIEK ERABAKI,EUZKO ALDERDI JELTZALEA - PARTIDO NACIONALISTA VASCO - COALICIÓN POR EUROPA - EUROPARAKO KOALIZIOA,IZQUIERDA - EZKERRA: LA IZQUIERDA PLURAL - EZKER ANITZA,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL / ANIMALIEKIKO TRATU TXARREN AURKAKO ALDERDI ANIMALISTA,PODEMOS-AHAL DUGU,EZKER ANITZA - IZQUIERDA UNIDA - IRATZARRI - EKI: LA IZQUIERDA PLURAL,AULKI ZURIAK ESCAÑOS EN BLANCO,"POR LA REPÚBLICA, POR LA RUPTURA CON LA UNIÓN EUROPEA ERREPUBLIKAREN ALDE, ""UNIÓN EUROPEA"" APURTU",IZQUIERDA UNIDA - VERDES DE LA REGIÓN DE MURCIA: LA IZQUIERDA PLURAL,EUROPEAN PIRATES - CONFEDERACIÓN PIRATA - PIRATAS DE LA RIOJA,COALICIÓ COMPROMÍS,ESQUERRA UNIDA PAÍS VALENCIÀ - ELS VERDS: L'ESQUERRA PLURAL,PIRATAS DE LA COMUNIDAD VALENCIANA - CONFEDERACIÓN PIRATA - EUROPEAN PIRATES,VALENCIANS PER EUROPA - PROYECTE EUROPA,EQUO-CABALLAS
ES_04016,Antas,2202,972,28,24,2,348,48,0,0,0,2,25,327,2,1,0,2,0,0,0,3,0,0,70,0,6,2,0,34,0,0,0,0,0,0,0,5,0,0,3,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04017,Arboleas,2318,623,13,12,0,189,11,0,0,9,0,5,251,0,0,0,0,0,0,0,1,0,1,67,0,1,3,0,12,0,1,1,0,2,1,0,0,1,4,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04018,Armuña de Almanzora,289,189,3,1,0,46,2,0,0,0,0,2,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04019,Bacares,252,168,4,0,0,33,2,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04020,Bayárcal,313,145,4,2,0,41,3,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04021,Bayarque,182,124,5,3,0,38,6,0,0,0,0,1,57,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04022,Bédar,517,200,7,2,0,59,11,0,0,0,0,0,92,0,0,0,0,0,0,1,0,1,2,0,0,1,1,0,8,0,0,0,0,0,0,0,1,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04023,Beires,139,69,4,4,0,32,3,0,0,0,0,1,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04024,Benahadux,3079,1405,34,48,1,336,101,0,0,8,0,20,580,2,0,0,1,0,2,1,13,6,0,4,3,2,11,2,46,2,0,2,0,19,0,0,2,0,13,1,142,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04026,Benitagla,68,41,0,0,0,27,3,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04027,Benizalón,242,95,0,1,0,43,5,0,0,0,0,5,30,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04028,Bentarique,226,183,4,1,0,38,3,0,0,1,0,4,111,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04029,Berja,10776,4152,63,130,0,1331,242,0,1,17,0,40,1801,1,0,3,3,0,9,6,9,9,3,6,2,0,20,4,132,5,0,2,0,15,0,1,4,0,12,2,275,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04030,Canjáyar,1201,557,8,15,4,198,30,0,0,2,0,1,246,0,0,1,0,0,1,0,2,0,4,0,0,0,3,0,13,0,1,0,0,1,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04031,Cantoria,2811,1407,10,11,1,494,66,1,0,0,0,14,667,0,0,2,1,0,2,2,4,6,2,5,1,0,11,0,23,0,0,0,1,8,0,0,1,1,6,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04032,Carboneras,5635,2042,23,39,3,565,106,1,1,9,0,26,870,2,1,3,2,0,1,0,3,15,3,21,1,1,10,0,179,3,0,2,0,7,1,2,3,1,13,2,118,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04033,Castro de Filabres,137,58,1,2,0,13,1,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04034,Cóbdar,150,54,0,4,0,19,2,0,0,0,0,2,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04035,Cuevas del Almanzora,8583,3769,79,91,2,1265,215,2,0,8,1,32,1468,17,1,0,2,0,5,4,9,15,3,175,1,1,14,0,126,1,0,0,0,18,0,0,1,0,11,1,196,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04036,Chercos,250,151,2,5,0,60,3,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04037,Chirivel,1392,745,20,21,2,167,28,0,0,1,0,6,376,0,0,1,0,0,0,2,2,2,2,5,2,1,7,1,46,0,1,0,0,1,0,1,0,2,6,1,37,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04038,Dalías,3098,1220,28,27,0,329,68,0,1,1,0,20,494,0,0,0,0,0,2,0,4,4,1,0,2,0,3,0,88,1,0,2,0,8,0,0,1,0,9,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04041,Enix,331,148,1,6,0,58,2,0,0,3,0,3,40,1,0,0,0,0,2,0,0,1,1,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,2,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04043,Felix,561,379,2,2,0,179,17,0,0,0,0,4,149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04044,Fines,1635,921,17,18,0,375,43,2,0,0,0,7,314,1,0,0,0,0,1,0,2,3,1,4,1,2,2,1,37,1,0,0,0,2,0,0,0,0,1,0,83,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04045,Fiñana,1860,1150,23,5,1,146,50,0,0,1,0,3,748,0,0,0,0,0,0,1,4,4,3,39,1,0,0,0,16,0,1,0,1,4,0,0,0,1,3,0,93,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04046,Fondón,853,367,5,7,2,122,13,0,0,2,0,6,166,0,0,1,0,0,1,2,0,2,0,2,0,0,2,0,6,0,0,0,0,1,0,1,1,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04047,Gádor,2338,1654,72,30,3,684,51,1,0,8,0,15,615,0,0,0,0,1,3,0,1,7,2,0,1,1,4,2,32,0,0,0,0,12,0,1,0,1,8,0,97,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04048,"Gallardos, Los",1756,800,14,17,1,231,29,0,0,1,0,6,383,0,1,0,0,0,3,0,0,4,1,9,0,0,7,1,20,0,0,0,1,11,0,0,0,1,2,0,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04049,Garrucha,5320,1671,35,25,0,578,100,0,0,8,3,21,619,9,3,2,2,1,1,2,0,12,2,5,1,0,8,0,101,3,1,0,1,11,0,4,1,1,11,3,92,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04050,Gergal,827,431,4,6,0,128,9,0,0,0,0,6,221,3,0,0,1,0,0,0,0,1,0,0,0,0,6,0,10,0,0,0,0,4,0,0,0,0,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04051,Huécija,445,287,2,11,1,102,17,0,0,0,0,2,118,1,0,0,0,0,0,0,1,4,1,1,0,0,2,0,6,0,0,1,0,3,0,0,0,0,0,2,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04052,Huércal de Almería,11969,4520,90,157,7,1020,479,8,2,51,3,172,1210,7,1,2,6,0,8,5,19,30,5,38,4,1,53,9,495,1,2,4,2,62,2,4,7,2,52,7,475,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04053,Huércal-Overa,12437,6096,171,133,2,2286,369,0,1,21,3,79,2326,6,2,1,2,1,1,5,16,89,1,26,7,3,14,1,140,2,2,0,1,37,0,3,10,0,35,3,290,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04054,Illar,366,231,9,9,0,90,4,0,0,1,0,3,86,0,0,0,0,0,1,0,0,2,2,1,0,0,2,0,6,0,0,0,0,4,0,0,0,0,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04055,Instinción,399,287,3,2,0,82,5,0,0,1,0,1,171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04056,Laroya,136,94,1,3,0,49,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04057,Laujar de Andarax,1378,551,12,9,0,159,32,0,0,3,0,6,243,0,0,0,1,0,3,0,0,0,0,2,0,1,0,0,19,0,0,0,0,1,0,0,1,0,8,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04058,Líjar,390,207,3,9,0,64,7,0,0,0,0,1,82,1,0,0,0,0,1,0,6,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04059,Lubrín,1228,583,10,22,1,115,21,0,0,0,0,3,366,4,0,0,1,0,1,1,0,2,0,4,0,0,0,0,7,0,0,0,0,2,0,0,0,0,1,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04060,Lucainena de las Torres,470,270,7,4,0,110,5,0,0,2,0,16,83,0,0,1,0,0,2,0,0,0,0,1,0,0,7,0,11,0,0,0,0,1,0,0,1,0,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04061,Lúcar,644,386,20,6,1,61,15,0,0,1,0,4,239,1,0,0,0,0,0,1,0,3,0,2,0,1,0,1,8,0,0,1,0,4,2,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04062,Macael,4560,2399,47,50,9,798,68,0,0,26,0,11,1036,0,0,0,0,0,4,0,4,1,2,13,0,0,4,2,145,4,0,1,1,12,0,0,0,0,4,5,148,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04063,María,1141,551,11,9,0,206,20,1,0,1,0,1,239,0,0,0,0,0,0,0,3,5,1,11,0,0,1,0,14,0,0,1,0,4,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04064,Mojácar,3815,1222,13,22,0,514,58,0,1,5,0,26,280,3,4,0,1,0,1,1,2,20,1,2,0,1,11,0,99,0,0,2,1,17,0,0,1,0,11,4,116,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04065,Nacimiento,375,244,3,11,0,58,1,0,0,1,0,2,142,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
