gisco_id,name,registered,turnout,invalid,blank,I.Fem,CEUS,PSOE,ALTER,CXE,AR,Contigo,ADÑ,PACMA,SAIn,PCTE,FAC,PH,AxSÍ,PACT,MIEL,IzqEsp,PUM+J,MCR,Cs,JxCAT,Vox,IGRE,Volt,CV-EC,PP,Recortes Cero-LV-GVE,CEX-CREX-PR,CPE,PCPE-PCPC,Podemos-IU,Pirates,PCTC,PCTG,ELAK
ES_14008,Belalcázar,2790,2101,41,27,1,0,1135,0,0,1,3,0,14,0,6,0,0,3,0,1,0,0,0,165,0,120,0,0,5,432,3,0,3,5,136,0,0,0,0
ES_14009,Belmez,2673,1868,26,39,1,0,871,0,0,1,1,0,15,1,3,2,2,12,1,0,0,0,1,190,1,75,0,2,3,332,2,1,0,7,278,1,0,0,0
ES_14010,Benamejí,4009,3112,51,22,3,2,1799,3,1,2,1,0,32,0,5,0,0,10,1,2,1,0,1,144,0,102,1,0,0,724,3,0,0,5,194,3,0,0,0
ES_14011,"Blázquez, los",585,527,4,10,1,0,276,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,40,1,15,0,0,0,167,0,0,0,0,11,0,0,0,0
ES_14012,Bujalance,6105,4420,94,63,6,4,2148,0,0,3,0,0,28,1,5,3,4,2,1,3,3,6,0,238,0,104,4,7,4,1291,1,0,4,9,382,2,0,0,0
ES_14013,Cabra,16629,11075,183,152,9,3,4017,3,3,10,2,12,193,0,11,4,9,60,4,5,1,6,6,1136,5,665,5,19,18,3767,23,2,7,14,717,4,0,0,0
ES_14014,Cañete de las Torres,2520,2170,29,15,0,268,884,0,1,1,1,2,19,0,3,0,1,5,3,0,3,0,45,131,0,50,1,2,0,571,4,0,0,4,125,2,0,0,0
ES_14015,Carcabuey,2099,1630,33,16,3,2,617,0,0,0,1,0,12,0,3,0,2,1,0,0,2,0,0,192,1,62,1,1,0,317,0,0,1,3,359,1,0,0,0
ES_14016,Cardeña,1299,1088,15,15,1,0,532,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,57,0,36,0,0,1,199,0,0,0,0,226,1,0,0,0
ES_14017,"Carlota, La",10964,7118,90,51,3,2,3966,0,0,1,1,1,77,0,11,1,0,8,2,0,1,1,5,806,2,427,0,13,13,1126,6,1,4,7,489,3,0,0,0
ES_14018,"Carpio, El",3611,2636,67,29,5,1,1002,1,0,0,1,1,20,0,5,0,1,8,1,0,2,73,0,252,0,158,1,7,3,539,1,0,3,4,450,1,0,0,0
ES_14019,Castro del Río,6463,4868,66,80,1,0,2264,3,2,3,1,0,47,0,6,1,1,28,3,3,8,4,0,424,0,155,2,4,5,866,4,0,9,3,874,1,0,0,0
ES_14020,Conquista,339,233,3,7,0,0,156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,4,0,0,0,41,0,0,0,1,7,0,0,0,0
ES_14021,Córdoba,261350,147124,1076,1091,162,32,44111,30,30,105,30,79,1852,35,187,54,41,160,135,10,121,125,82,23263,46,14005,33,218,397,38887,211,15,107,292,20041,61,0,0,0
ES_14022,Doña Mencía,3880,3021,32,32,1,1,1288,0,0,5,0,0,22,0,3,0,1,0,0,0,2,0,1,178,0,35,1,0,1,299,0,0,1,4,1113,1,0,0,0
ES_14023,Dos Torres,2008,1774,27,18,1,0,687,0,0,0,0,0,8,0,1,0,0,0,2,0,0,0,1,100,0,61,0,0,0,826,0,0,0,1,41,0,0,0,0
ES_14024,Encinas Reales,1867,1535,29,13,2,0,800,0,4,0,2,0,14,0,0,2,0,4,0,0,0,0,0,125,0,85,0,1,0,336,1,0,2,2,112,1,0,0,0
ES_14025,Espejo,2861,2498,33,19,0,0,1301,1,0,1,1,0,11,0,2,0,0,2,0,0,1,0,0,133,0,28,0,1,2,267,1,0,0,5,688,1,0,0,0
ES_14026,Espiel,2025,1537,18,24,1,0,734,0,1,0,0,0,11,0,2,1,0,2,0,0,24,0,0,144,0,52,0,0,3,420,2,1,1,1,90,5,0,0,0
ES_14027,Fernán-Núñez,7874,5640,111,94,14,0,2229,1,5,3,1,0,56,0,2,0,0,16,3,0,11,3,0,526,1,133,1,1,7,727,4,0,2,18,1670,1,0,0,0
ES_14028,Fuente la Lancha,307,289,1,1,0,0,176,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,16,0,6,0,0,0,83,0,0,0,0,4,0,0,0,0
ES_14029,Fuente Obejuna,4032,3023,55,42,5,0,1534,2,3,2,0,0,11,0,1,0,0,1,0,0,4,5,1,199,2,131,0,3,3,855,4,0,0,2,156,2,0,0,0
ES_14030,Fuente Palmera,7908,5542,93,69,4,180,2545,1,0,4,0,1,55,0,15,0,0,12,1,2,6,1,1,545,2,182,0,4,6,803,6,0,2,20,981,1,0,0,0
ES_14031,Fuente-Tójar,568,500,5,3,0,0,257,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,38,0,33,0,1,1,139,0,0,0,0,20,0,0,0,0
ES_14032,"Granjuela, La",391,341,7,3,0,0,174,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,34,0,6,0,0,0,106,0,0,0,0,8,0,0,0,0
ES_14033,Guadalcázar,1259,916,8,10,2,0,496,0,0,0,0,0,11,1,3,1,0,1,1,0,0,1,0,109,0,46,1,1,4,169,0,0,0,1,49,1,0,0,0
ES_14034,"Guijo, El",304,259,6,6,0,0,88,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,29,0,10,0,0,1,104,0,0,0,0,11,0,0,0,0
ES_14035,Hinojosa del Duque,5815,4370,70,78,4,2,1842,0,2,0,1,1,21,0,5,3,0,4,1,0,0,2,1,429,1,186,0,1,2,1465,1,0,1,0,246,1,0,0,0
ES_14036,Hornachuelos,3696,2725,69,54,3,1,1487,4,4,1,0,0,21,0,6,4,2,6,1,2,8,29,2,259,65,102,19,4,2,230,85,2,3,5,244,1,0,0,0
ES_14037,Iznájar,3263,2312,54,19,0,0,1364,0,2,0,0,0,22,0,1,1,0,6,1,0,1,1,1,228,0,60,0,4,2,470,4,0,1,2,67,1,0,0,0
ES_14038,Lucena,32979,18854,219,154,20,7,7070,5,6,8,0,2,246,2,19,5,1,42,14,5,31,13,4,3041,11,1739,6,53,38,4695,12,4,11,37,1332,2,0,0,0
ES_14039,Luque,2583,2056,64,14,3,2,1063,0,0,1,0,2,17,0,0,2,0,6,1,0,0,1,0,211,1,57,2,1,2,477,1,1,2,1,124,0,0,0,0
ES_14040,Montalbán de Córdoba,3752,2754,29,81,2,0,587,1,0,2,0,3,14,0,6,0,0,1,6,0,0,3,0,174,1,70,0,3,6,455,0,0,1,9,1299,1,0,0,0
ES_14041,Montemayor,3122,2398,82,45,2,1,691,0,1,0,0,0,13,0,1,0,0,6,0,2,1,1,0,221,0,47,0,0,0,194,1,1,3,17,1068,0,0,0,0
ES_14042,Montilla,18749,12899,237,167,20,1,5997,2,3,8,2,1,161,3,31,3,1,23,9,8,26,7,6,1459,1,449,6,31,22,2368,15,1,2,47,1777,5,0,0,0
ES_14043,Montoro,7452,5420,138,95,4,0,3095,1,1,2,1,7,26,1,1,1,0,9,0,2,0,0,0,587,0,251,0,2,1,750,6,1,0,11,424,3,0,0,0
ES_14044,Monturque,1621,1235,19,24,2,1,743,0,0,0,0,0,7,0,4,0,0,3,0,0,2,1,0,140,0,43,1,2,2,182,3,2,1,0,52,1,0,0,0
ES_14045,Moriles,3027,2411,50,13,2,0,1427,0,9,1,1,0,23,1,4,0,1,5,0,1,2,1,0,169,0,79,3,2,5,526,1,0,0,3,82,0,0,0,0
ES_14046,Nueva Carteya,4436,3368,75,37,2,0,1152,0,0,0,0,1,22,0,7,0,1,4,3,0,4,1,0,203,1,67,1,2,0,216,0,0,1,9,1559,0,0,0,0
ES_14047,Obejo,1647,1172,23,11,3,2,534,2,2,1,1,0,13,0,3,1,0,5,1,0,2,0,0,170,0,73,0,3,0,253,2,0,0,0,66,1,0,0,0
ES_14048,Palenciana,1198,1024,6,8,1,1,630,0,0,4,2,2,8,0,1,0,0,83,1,0,0,0,0,70,0,23,0,1,0,139,0,0,1,1,42,0,0,0,0
ES_14049,Palma del Río,17173,10368,133,82,5,0,4750,0,2,10,1,2,139,1,16,0,1,32,5,0,12,3,0,1133,6,538,4,4,15,2045,10,1,33,39,1342,4,0,0,0
ES_14050,Pedro Abad,2349,1824,44,14,0,1,624,0,0,1,1,0,29,0,3,1,1,3,1,1,0,0,0,150,0,75,0,0,2,386,0,0,0,7,478,2,0,0,0
ES_14051,Pedroche,1344,1148,29,11,0,0,617,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,0,62,1,18,0,0,2,368,1,1,0,0,31,1,0,0,0
ES_14052,Peñarroya-Pueblonuevo,9065,5302,83,72,5,1,2382,4,0,2,4,5,48,1,11,2,7,25,10,5,4,5,10,608,2,357,3,8,12,1168,1,0,2,9,444,2,0,0,0
ES_14053,Posadas,5946,3957,73,84,10,0,1945,1,0,2,1,0,32,0,0,0,0,75,0,0,4,1,0,291,4,124,2,0,0,872,3,0,1,5,425,2,0,0,0
ES_14054,Pozoblanco,13847,10186,183,191,14,0,3910,0,5,3,0,1,49,0,4,6,7,19,9,3,5,8,2,1164,2,425,2,11,20,3435,5,0,5,7,685,6,0,0,0
ES_14055,Priego de Córdoba,18433,12217,186,144,13,3,4364,2,5,1,5,16,151,2,5,1,2,56,7,3,6,7,1,1761,5,840,1,13,21,3806,8,2,12,9,749,10,0,0,0
ES_14056,Puente Genil,23552,13886,263,126,41,4,6615,4,2,8,3,3,184,3,18,5,4,27,5,1,15,3,1,1859,5,818,3,18,21,2521,12,0,4,29,1257,4,0,0,0
ES_14057,"Rambla, La",6181,4856,95,68,2,2,1883,4,2,5,1,1,45,0,9,3,2,6,0,2,7,3,1,507,0,144,2,3,2,1017,4,0,1,16,1016,3,0,0,0
ES_14058,Rute,7910,5331,89,75,7,2,2395,2,0,4,1,2,50,0,3,0,2,10,3,0,2,3,0,641,0,217,0,12,20,1373,2,0,1,8,407,0,0,0,0
ES_14059,San Sebastián de los Ballesteros,684,568,11,7,1,0,245,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,93,0,40,1,0,0,149,0,0,0,0,17,0,0,0,0
ES_14060,Santaella,3693,2599,63,35,2,0,1257,0,1,1,1,0,20,0,2,4,1,10,1,0,3,3,0,391,0,143,0,2,0,405,1,0,0,8,245,0,0,0,0
ES_14061,Santa Eufemia,693,612,10,3,0,1,330,0,0,1,0,2,1,0,1,0,1,1,1,0,0,0,0,44,0,36,0,3,0,128,0,0,2,0,47,0,0,0,0
ES_14062,Torrecampo,960,804,11,5,1,0,400,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,56,0,25,0,1,1,264,2,0,0,1,33,0,0,0,0
ES_14063,Valenzuela,1000,815,11,5,0,0,386,0,0,0,0,0,5,0,0,1,2,6,3,0,0,1,1,72,0,37,0,1,0,265,2,0,0,2,15,0,0,0,0
ES_14064,Valsequillo,299,259,7,4,2,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,1,0,71,1,0,0,0,6,0,0,0,0
ES_14065,"Victoria, La",1819,1354,16,21,1,0,618,0,0,1,0,1,22,0,0,0,1,2,1,1,0,0,0,146,0,69,3,3,6,299,0,0,0,4,139,0,0,0,0
ES_14066,Villa del Río,5756,4107,95,73,3,2,1674,1,1,3,0,0,57,1,12,2,2,9,1,2,5,0,0,450,46,110,15,1,1,681,0,0,2,17,841,0,0,0,0
ES_14067,Villafranca de Córdoba,3868,2882,75,34,2,2,1179,0,0,0,1,1,19,1,4,0,1,6,2,3,1,0,1,274,0,204,0,0,3,735,4,0,2,1,327,0,0,0,0
ES_14068,Villaharta,538,416,4,7,0,0,265,0,0,0,0,0,2,0,0,2,0,1,0,0,0,2,0,39,0,15,0,1,0,53,0,0,1,0,24,0,0,0,0
ES_14069,Villanueva de Córdoba,7424,5294,97,62,6,3,2612,0,1,3,2,1,30,1,4,4,3,7,0,0,1,2,0,348,0,149,2,1,9,1614,2,1,2,16,307,4,0,0,0
ES_14070,Villanueva del Duque,1288,1027,20,14,0,0,432,1,2,0,0,0,3,0,0,0,1,1,0,0,0,0,0,65,1,40,1,2,1,420,0,0,0,0,23,0,0,0,0
ES_14071,Villanueva del Rey,883,663,16,6,0,0,371,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,53,0,29,0,0,0,161,0,1,0,1,22,0,0,0,0
ES_14072,Villaralto,994,818,9,8,0,0,358,0,0,0,0,1,9,0,1,0,0,2,0,0,2,0,0,104,0,14,0,1,3,82,0,0,2,1,221,0,0,0,0
ES_14073,Villaviciosa de Córdoba,2779,2025,42,14,2,0,1114,0,0,1,0,4,6,0,0,1,0,5,0,2,2,0,0,180,2,149,0,3,4,311,1,0,0,4,175,3,0,0,0
ES_14074,"Viso, El",2239,1878,19,26,1,0,1059,2,6,2,1,0,9,0,0,1,0,0,0,0,3,0,0,137,0,41,0,1,2,390,1,0,1,2,174,0,0,0,0
ES_14075,Zuheros,566,432,19,2,1,0,231,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,35,0,8,1,1,0,91,1,0,0,1,38,0,0,0,0
ES_14901,Fuente Carreteros,924,811,13,6,0,0,502,0,0,1,0,0,7,0,1,0,0,1,0,0,0,0,0,34,0,2,0,0,1,45,0,0,0,2,196,0,0,0,0
ES_14902,"Guijarrosa, La",1120,899,18,20,0,2,563,0,0,0,0,0,5,0,1,0,2,5,0,4,0,0,0,72,0,12,0,0,1,101,4,0,1,1,86,1,0,0,0
ES_18001,Agrón,233,167,8,1,0,0,99,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,12,0,3,0,29,0,0,0,0,8,0,0,0,0
ES_18002,Alamedilla,529,370,0,2,2,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0,0,62,1,0,0,0,9,0,0,0,0
ES_18003,Albolote,14432,8761,168,68,10,2,2952,5,4,8,0,1,134,1,13,4,4,6,6,1,11,13,2,1399,7,835,4,20,24,1864,16,2,4,24,1146,3,0,0,0
ES_18004,Albondón,705,615,11,13,2,2,292,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,25,0,40,0,4,1,202,1,0,0,0,14,0,0,0,0
ES_18005,Albuñán,365,288,2,5,0,0,172,0,5,0,0,0,2,0,1,1,0,2,1,0,1,0,0,31,0,16,0,0,0,25,1,0,0,0,23,0,0,0,0
ES_18006,Albuñol,4218,3100,99,36,6,0,1521,1,0,0,1,0,18,0,1,0,0,2,0,0,0,2,0,253,0,508,1,1,0,475,0,0,0,0,173,2,0,0,0
ES_18007,Albuñuelas,748,511,6,9,0,1,258,3,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,46,0,40,0,0,0,117,0,0,1,1,24,0,0,0,0
ES_18010,Aldeire,536,426,1,4,1,0,244,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,54,1,19,0,0,0,51,2,0,1,2,37,1,0,0,0
ES_18011,Alfacar,4390,2874,124,19,2,1,1349,1,1,1,3,1,53,1,2,0,1,1,2,0,3,9,0,331,0,185,1,3,9,468,7,0,3,2,290,1,0,0,0
ES_18012,Algarinejo,2175,1788,48,18,2,0,746,1,0,0,0,0,6,0,1,0,0,1,0,0,0,2,0,136,0,103,0,5,0,665,2,1,0,0,51,0,0,0,0
ES_18013,Alhama de Granada,4171,3103,75,29,4,1,1313,2,1,0,1,0,19,1,4,1,1,10,0,1,6,2,0,292,2,179,1,0,1,925,1,0,0,2,226,3,0,0,0
ES_18014,Alhendín,6933,4310,82,46,0,1,1392,2,4,1,1,1,76,0,1,0,2,5,4,2,3,10,4,714,1,392,4,3,18,1159,8,2,3,4,363,2,0,0,0
ES_18015,Alicún de Ortega,427,375,0,9,1,0,195,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,18,0,0,0,106,0,0,0,0,28,2,0,0,0
ES_18016,Almegíjar,317,262,2,4,0,0,125,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1,0,22,0,7,2,0,0,70,0,0,1,0,23,0,0,0,0
ES_18017,Almuñécar,18838,11533,303,141,22,7,3540,110,14,7,8,11,226,3,5,7,14,121,10,5,11,17,63,1913,7,988,5,25,33,2936,18,6,12,15,925,5,0,0,0
ES_18018,Alquife,556,480,4,6,2,0,245,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,50,1,35,0,0,0,102,0,0,0,0,31,0,0,0,0
ES_18020,Arenas del Rey,506,408,17,1,0,0,165,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,90,0,48,1,0,0,64,0,0,0,0,16,0,0,0,0
ES_18021,Armilla,17948,10118,185,77,13,6,3696,3,18,16,1,7,194,1,9,3,9,17,102,1,6,25,3,1860,5,1062,4,21,105,1508,15,1,5,18,1111,11,0,0,0
ES_18022,Atarfe,13820,7745,143,77,10,102,3210,2,4,15,3,6,100,3,23,2,1,25,4,2,17,5,43,1127,7,705,4,18,16,1077,14,3,8,16,949,4,0,0,0
ES_18023,Baza,15790,10057,210,94,23,4,4104,3,36,14,4,1,107,0,9,6,2,19,8,2,5,11,6,1969,5,783,6,28,24,1883,8,2,9,12,658,2,0,0,0
ES_18024,Beas de Granada,834,672,8,10,0,0,325,0,0,0,0,0,12,0,1,0,0,0,0,0,0,2,1,26,0,34,0,2,0,157,0,0,1,3,90,0,0,0,0
ES_18025,Beas de Guadix,280,212,2,2,0,0,125,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,9,0,0,0,32,0,0,0,0,19,0,0,0,0
ES_18027,Benalúa,2603,1921,27,14,6,0,1088,0,0,1,1,0,10,0,3,0,0,1,0,0,1,1,2,171,0,50,2,2,2,135,1,0,0,4,398,1,0,0,0
ES_18028,Benalúa de las Villas,907,783,8,4,0,0,293,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,40,2,37,0,3,0,303,1,1,2,0,83,0,0,0,0
ES_18029,Benamaurel,1837,1166,21,9,1,0,738,0,0,0,0,1,5,0,1,0,0,3,0,0,0,0,0,132,0,49,0,0,0,154,1,0,0,0,51,0,0,0,0
ES_18030,Bérchules,589,449,2,9,0,0,234,0,0,0,0,0,6,0,0,0,0,1,2,0,0,1,0,43,0,29,0,0,1,96,0,0,0,2,23,0,0,0,0
ES_18032,Bubión,275,203,5,1,0,0,73,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,0,17,0,2,2,50,0,0,1,1,28,1,0,0,0
ES_18033,Busquístar,290,256,3,2,0,0,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,94,0,0,0,0,13,0,0,0,0
ES_18034,Cacín,498,410,6,8,1,0,167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,21,0,5,0,78,1,0,0,1,103,0,0,0,0
ES_18035,Cádiar,1250,1040,18,7,1,0,438,0,1,0,0,0,4,0,0,0,0,0,1,0,0,1,1,72,0,40,0,2,0,396,0,0,1,1,53,3,0,0,0
ES_18036,Cájar,3996,2540,28,18,6,1,748,0,2,0,1,0,44,1,5,0,1,2,3,0,2,5,0,374,2,230,0,2,14,728,5,0,2,3,313,0,0,0,0
ES_18037,Calicasas,535,426,11,6,0,0,184,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,38,0,23,0,3,1,129,2,0,0,0,18,1,0,0,0
ES_18038,Campotéjar,1053,809,12,2,1,0,433,1,0,0,1,0,8,0,2,0,0,0,0,1,1,1,0,71,0,43,0,0,0,128,1,0,1,2,100,0,0,0,0
ES_18039,Caniles,3410,2568,48,62,1,0,1283,1,1,3,3,1,20,1,1,18,1,22,4,0,0,0,0,290,0,174,0,4,3,524,6,1,10,1,85,0,0,0,0
ES_18040,Cáñar,283,199,1,1,0,0,110,0,0,0,0,1,3,0,0,0,0,2,0,0,0,1,0,8,0,1,0,1,3,35,0,0,0,2,30,0,0,0,0
ES_18042,Capileira,425,352,1,4,0,0,149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,17,0,0,4,100,2,0,0,0,39,0,0,0,0
ES_18043,Carataunas,146,120,1,4,0,0,13,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,73,1,0,0,0,17,0,0,0,0
ES_18044,Cástaras,198,131,1,1,0,2,59,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,30,6,0,0,0,13,0,0,0,0
ES_18045,Castilléjar,1108,699,16,13,0,0,450,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,35,1,37,0,4,3,119,0,0,0,0,15,0,0,0,0
ES_18046,Castril,1770,1232,24,13,4,0,536,0,0,0,0,0,11,0,1,3,2,3,0,0,0,0,0,151,0,186,1,12,3,218,3,0,0,0,61,0,0,0,0
ES_18047,Cenes de la Vega,6124,3392,44,25,1,1,1377,2,4,7,1,0,58,1,5,1,0,5,0,2,2,5,0,499,1,276,0,13,17,498,6,3,8,3,523,4,0,0,0
ES_18048,Cijuela,2471,1539,27,15,0,2,753,2,3,0,2,0,26,0,4,0,0,2,0,0,0,2,0,258,0,114,0,2,2,168,0,0,0,1,156,0,0,0,0
ES_18049,Cogollos de Guadix,598,540,7,12,1,0,199,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,44,1,13,0,1,0,230,0,0,0,0,29,0,0,0,0
ES_18050,Cogollos de la Vega,1672,1214,29,17,1,0,465,1,0,0,0,0,14,0,4,0,0,2,0,0,2,0,0,102,0,112,1,2,3,352,3,0,1,4,99,0,0,0,0
ES_18051,Colomera,1090,789,12,4,0,0,452,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,64,0,35,0,0,0,196,0,0,0,0,22,0,0,0,0
ES_18053,Cortes de Baza,1582,1093,15,10,3,1,551,0,0,2,1,0,7,0,0,4,0,2,0,2,2,8,1,141,0,81,1,11,3,188,0,4,2,3,50,0,0,0,0
ES_18054,Cortes y Graena,841,698,2,12,3,0,254,0,1,1,1,0,5,0,1,2,0,1,1,0,0,0,1,67,0,80,1,2,1,212,2,0,1,0,45,2,0,0,0
ES_18056,Cúllar,3444,2618,45,42,1,0,1109,0,0,1,0,1,23,0,2,0,1,3,0,0,0,2,0,291,0,122,0,0,1,502,3,0,3,1,463,2,0,0,0
ES_18057,Cúllar Vega,5570,3413,76,47,1,1,1308,0,0,0,0,2,57,0,2,0,1,6,3,0,2,6,1,621,3,324,2,6,14,536,10,0,0,6,377,1,0,0,0
ES_18059,Chauchina,4273,2744,56,30,3,1,1302,0,3,3,0,0,41,0,3,0,1,5,3,0,7,2,0,271,2,142,1,4,3,398,2,0,1,16,443,1,0,0,0
ES_18061,Chimeneas,1005,874,26,10,0,0,308,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,45,0,35,0,4,0,289,0,0,0,1,154,0,0,0,0
ES_18062,Churriana de la Vega,11108,6925,116,48,8,0,2446,1,4,5,1,3,117,1,3,1,2,14,4,1,4,57,0,1048,1,606,4,5,19,1790,20,6,3,8,571,8,0,0,0
ES_18063,Darro,1230,764,22,9,0,0,335,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,42,0,57,1,0,0,275,2,0,0,0,17,0,0,0,0
ES_18064,Dehesas de Guadix,373,336,2,1,0,0,157,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,34,0,18,0,0,0,111,0,0,0,0,10,0,0,0,0
ES_18065,Dehesas Viejas,598,477,9,7,0,0,165,2,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,29,0,7,0,0,1,20,1,0,0,3,229,0,0,0,0
ES_18066,Deifontes,2112,1476,33,17,1,1,698,0,0,1,1,2,12,1,2,0,0,2,2,0,1,1,0,112,0,58,0,2,0,180,1,1,1,6,340,0,0,0,0
ES_18067,Diezma,681,536,8,2,0,0,294,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,63,0,37,0,0,0,119,0,0,0,0,11,0,0,0,0
ES_18068,Dílar,1612,1187,14,14,4,0,357,1,4,1,0,2,27,0,1,1,0,2,0,0,0,0,1,120,1,73,0,3,9,410,2,0,0,2,138,0,0,0,0
ES_18069,Dólar,497,430,6,6,2,0,177,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,16,0,26,0,0,0,159,0,0,3,1,29,0,0,0,0
ES_18070,Dúdar,293,233,3,1,0,0,99,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,37,0,16,0,0,0,52,0,0,0,0,20,0,0,0,0
ES_18071,Dúrcal,5680,3734,65,45,8,4,1554,6,2,4,5,3,46,0,9,3,1,17,4,0,7,6,0,468,2,296,1,3,92,586,10,0,5,13,463,6,0,0,0
ES_18072,Escúzar,663,474,12,2,0,0,277,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,54,0,32,0,2,1,61,0,0,2,1,26,0,0,0,0
ES_18074,Ferreira,265,225,2,0,0,0,125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,60,0,0,0,0,10,0,0,0,0
ES_18076,Fonelas,797,637,3,2,2,0,437,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,23,0,27,0,0,0,109,0,0,0,0,32,0,0,0,0
ES_18077,Fornes,481,367,12,12,1,0,208,1,0,0,0,0,3,0,0,1,0,0,1,0,1,0,0,20,0,20,0,1,1,51,0,0,0,0,33,1,0,0,0
ES_18078,Freila,759,607,9,4,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,20,0,1,0,146,0,0,0,1,86,0,0,0,0
ES_18079,Fuente Vaqueros,3472,2417,52,11,0,0,1567,1,0,0,0,2,18,1,4,0,0,0,0,0,0,0,0,98,1,95,0,3,1,169,0,0,0,11,382,1,0,0,0
ES_18082,Galera,872,618,7,13,0,0,354,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,52,1,28,0,0,2,128,1,0,0,0,25,1,0,0,0
ES_18083,Gobernador,242,209,1,2,0,0,95,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,18,0,0,1,66,0,0,0,9,1,0,0,0,0
ES_18084,Gójar,4494,2863,52,36,2,2,1076,0,2,1,0,2,53,0,0,1,2,3,3,0,1,2,0,403,1,299,0,11,8,584,3,1,1,5,307,2,0,0,0
ES_18085,Gor,701,533,10,4,0,0,308,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,42,1,43,1,1,0,97,1,0,0,0,19,0,0,0,0
ES_18086,Gorafe,349,293,0,1,0,0,223,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,3,0,0,0,22,2,0,0,0,28,0,0,0,0
ES_18087,Granada,183368,111525,794,559,128,36,34311,126,268,122,22,58,1409,29,69,32,31,108,134,10,30,239,165,17157,114,11407,27,189,443,29727,563,16,126,154,12871,51,0,0,0
ES_18088,Guadahortuna,1536,1269,14,9,0,1,704,2,0,0,0,0,6,0,2,0,0,1,0,0,1,0,0,45,0,28,0,1,1,121,0,0,0,9,324,0,0,0,0
ES_18089,Guadix,14558,9325,170,102,11,4,3395,4,2,2,4,5,102,1,8,4,5,6,6,2,1,10,0,1052,6,731,29,13,14,2763,93,4,8,8,758,2,0,0,0
ES_18093,Gualchos,2938,1873,41,27,3,0,826,0,5,1,0,0,10,1,2,1,2,2,0,0,0,1,0,185,2,180,0,5,0,494,1,0,1,1,81,1,0,0,0
ES_18094,Güejar Sierra,2326,1879,43,20,3,0,697,0,0,0,0,0,9,0,1,0,0,1,2,1,0,0,0,84,0,81,0,0,3,821,1,0,0,1,111,0,0,0,0
