gisco_id,name,registered,turnout,invalid,blank,IzqEsp,CEUS,FO,AR,PSOE,Andalucistas,IE,Vox,PP,EB,CRT,Podemos,PFAC,PCTE,PCPE-PCPC,Sumar,PACMA,Cree en Europa,PMR,SALF,F,Existe,Cs,FE-JONS,SAE,JUEX,PH,Volt,Recortes Cero,Junts UE,PREx-CREx,GLG,Piratas/Rebeldes,PREPAL,PCTC,PMR-RV-VN
ES_17136,Pontós,227,134,1,0,0,0,0,18,29,0,0,3,5,0,1,12,1,0,0,9,3,0,1,1,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
ES_17137,Porqueres,3658,1698,12,16,0,2,3,422,266,0,2,43,63,5,0,40,3,0,2,34,10,2,3,26,0,0,6,0,1,0,0,2,0,730,0,0,4,0,1,0
ES_17138,Portbou,808,441,2,6,0,1,1,60,171,0,0,23,44,0,0,8,2,0,0,14,8,0,1,5,0,0,2,0,0,0,2,0,1,85,1,0,2,0,2,0
ES_17139,"Preses, Les",1490,590,12,8,0,1,2,99,97,0,2,14,28,1,0,11,0,0,1,10,7,0,1,9,0,0,0,0,0,2,0,0,0,285,0,0,0,0,0,0
ES_17140,"Port de la Selva, El",746,371,8,3,0,0,0,65,66,0,0,13,30,1,0,9,1,0,0,8,5,0,0,3,0,0,0,0,0,0,0,2,0,150,0,0,4,0,3,0
ES_17141,Puigcerdà,6381,2136,16,26,2,6,3,374,491,0,5,122,346,2,0,45,2,0,7,62,30,0,3,61,1,3,12,0,0,1,1,1,0,505,0,1,2,1,5,0
ES_17142,Quart,2948,1383,7,11,0,2,2,207,290,0,3,75,131,3,0,30,2,0,1,47,18,0,3,27,1,2,4,0,0,1,0,2,0,510,0,1,3,0,0,0
ES_17143,Rabós,164,76,2,3,0,0,0,4,18,0,1,3,3,0,1,1,1,0,0,5,2,0,0,2,0,0,0,0,0,1,0,0,0,29,0,0,0,0,0,0
ES_17144,Regencós,223,112,1,4,0,0,0,18,19,0,0,6,6,0,0,2,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1,0,0,0
ES_17145,Ribes de Freser,1481,598,6,1,0,0,2,118,140,0,0,24,32,4,0,19,0,0,0,25,5,0,0,16,1,0,2,0,0,0,0,0,2,198,0,0,1,1,1,0
ES_17146,Riells i Viabrea,3498,1230,4,8,0,2,3,222,302,0,5,97,111,0,1,52,2,0,1,44,39,0,1,59,0,1,5,2,1,0,0,3,0,259,1,0,5,0,0,0
ES_17147,Ripoll,7788,3003,30,37,3,8,11,495,811,1,4,160,249,6,0,79,4,0,4,78,41,1,10,54,0,2,7,0,0,2,0,1,2,882,0,1,13,5,2,0
ES_17148,Riudarenes,1764,669,1,6,1,0,5,88,144,0,2,52,46,1,0,23,1,0,0,14,7,0,0,21,0,0,1,0,0,0,0,1,0,251,0,0,4,0,0,0
ES_17149,Riudaura,398,203,0,0,0,0,2,47,23,0,0,2,5,0,0,5,0,0,0,18,3,0,0,5,0,0,0,0,0,0,0,0,0,88,0,0,4,0,1,0
ES_17150,Riudellots de la Selva,1548,758,12,7,0,3,1,146,136,0,0,30,36,0,0,20,1,0,0,13,7,0,0,19,2,1,0,0,1,1,0,0,0,316,0,0,5,0,1,0
ES_17151,Riumors,182,74,1,1,0,0,1,11,10,0,0,1,7,0,0,5,0,0,0,2,6,0,0,4,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
ES_17152,Roses,12403,4279,38,30,1,2,16,448,1249,1,10,454,787,5,1,107,14,0,4,68,40,7,3,177,1,1,14,1,1,5,4,9,1,767,1,3,2,1,6,0
ES_17153,Rupià,214,101,0,3,1,0,0,32,11,0,0,0,2,0,1,8,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0
ES_17154,Sales de Llierca,122,67,0,1,0,0,1,7,15,0,0,2,3,1,0,5,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0
ES_17155,Salt,16591,5497,45,29,10,1,21,733,1684,7,8,510,564,10,2,211,12,0,5,154,84,0,10,111,2,2,10,0,0,3,0,6,2,1231,0,3,17,1,9,0
