gisco_id,name,registered,turnout,invalid,blank,INICIATIVA FEMINISTA,SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA,PARTIDO SOCIALISTA DE ANDALUCÍA,FALANGE ESPAÑOLA DE LAS JONS,IZQUIERDA ANTICAPITALISTA-REVOLTA GLOBAL,PARTIDO POPULAR,EXTREMADURA UNIDA,CENTRO DEMOCRÁTICO LIBERAL,UNIO VALENCIANA,PARTIDO FAMILIA Y VIDA,UNIÓN CENTRISTA LIBERAL,PARTIT REPUBLICÀ CATALÀ,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,UNIÓN PROGRESO Y DEMOCRACIA,ALTERNATIVA ESPAÑOLA,FALANGE AUTÉNTICA,POR UN MUNDO MÁS JUSTO,SALAMANCA-ZAMORA-LEÓN,CENTRO DEMOCRÁTICO Y SOCIAL,LIBERTAS-CIUDADANOS DE ESPAÑA,LOS VERDES-GRUPO VERDE EUROPEO,FRENTE NACIONAL,PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL,PARTIDO SOCIALISTA OBRERO ESPAÑOL,MOVIMIENTO SOCIAL REPUBLICANO,UNIDÁ NACIONALISTA ASTURIANA,INICIATIVA INTERNACIONALISTA - LA SOLIDARIDAD ENTRE LOS PUEBLOS,DEMOCRACIA NACIONAL,UNIFICACIÓN COMUNISTA DE ESPAÑA,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA,ANDECHA ASTUR,PARTIDO HUMANISTA,IZQUIERDA UNIDA LOS VERDES-CONVOCATORIA POR ANDALUCÍA: LA IZQUIERDA,LOS VERDES-(EUROPA DE LOS PUEBLOS-VERDES),PARTIDO ANDALUCISTA-COALICIÓN POR EUROPA,COALICIÓN POR EUROPA,CHUNTA ARAGONESISTA (EUROPA DE LOS PUEBLOS-VERDES),IZQUIERDA UNIDA DE ARAGÓN: LA IZQUIERDA,EUROPA DE LOS PUEBLOS-VERDES,IZQUIERDA UNIDA DE ASTURIAS-BLOQUE POR ASTURIES: LA IZQUIERDA,ELS VERDS-GRUP VERD EUROPEU-LOS VERDES-GRUPO VERDE EUROPEO,ESQUERRA REPUBLICANA-ENTESA (EUROPA DELS POBLES-VERDS),ESQUERRA UNIDA DE LES ILLES BALEARS-VERDS: L'ESQUERRA,INICIATIVA INTERNACIONALISTA - LA SOLIDARITAT ENTRE ELS POBLES,REVOLTA GLOBAL-ESQUERRA ANTICAPITALISTA,UNIÓ MALLORQUINA-UNIÓ MENORQUINA-COALICIÓ PER EUROPA,COALICIÓN CANARIA-COALICIÓN POR EUROPA,IZQUIERDA UNIDA CANARIA: LA IZQUIERDA,IZQUIERDA UNIDA: LA IZQUIERDA,CONVERGÈNCIA I UNIÓ-COALICIÓ PER EUROPA,ELS VERDS-GRUP VERD EUROPEU,ESQUERRA REPUBLICANA DE CATALUNYA-(EUROPA DELS POBLES-VERDS),INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALTERNATIVA: L'ESQUERRA,PARTIT DELS SOCIALISTES DE CATALUNYA PSC,BLOQUE NACIONALISTA GALEGO (EUROPA DOS POBOS-VERDES),ESQUERDA ANTICAPITALISTA-IZQUIERDA ANTICAPITALISTA-REVOLTA GLOBAL,ESQUERDA UNIDA-IZQUIERDA UNIDA: A ESQUERDA,INICIATIVA INTERNACIONALISTA - A SOLIDARIEDADE ENTRE OS POBOS,OS VERDES-GRUPO VERDE EUROPEO,IZQUIERDA UNIDA COMUNIDAD DE MADRID: LA IZQUIERDA,BERDEAK-EUROPAR TALDE BERDEA-LOS VERDES-GRUPO VERDE EUROPEO,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO-COALICIÓN POR EUROPA-EUROPARAKO KOALIZIOA,EZKER ANTIKAPITALISTA-IZQUIERDA ANTICAPITALISTA-REVOLTA GLOBAL,INDEPENDENTISTAK ETA EZKERTIARRAK-EUROPA DE LOS PUEBLOS-VERDES,INIZIATIBA INTERNAZIONALISTA - HERRIEN ELKARTASUNA,IZQUIERDA UNIDA DE NAVARRA-NAFARROAKO EZKER BATUA: LA IZQUIERDA,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA-EUSKAL KOMUNISTAK,EZKER BATUA-BERDEAK: EZKERRA,IZQUIERDA UNIDA DE LA REGIÓN DE MURCIA: LA IZQUIERDA,BLOC NACIONALISTA VALENCIÀ-COALICIÓ PER EUROPA,ESQUERRA ANTICAPITALISTA-REVOLTA GLOBAL,ESQUERRA REPUBLICANA DEL PAÍS VALENCIÀ-ELS VERDS (EUROPA DELS POBLES-VERDS),ESQUERRA UNIDA DEL PAÍS VALENCIÀ: L'ESQUERRA
ES_04074,Pechina,2674,1140,3,13,1,2,4,0,0,560,0,0,0,0,0,0,2,16,0,0,3,0,1,1,1,1,0,470,0,0,0,0,1,0,0,0,57,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04075,Pulpí,4669,2720,3,22,1,2,12,1,3,1274,2,7,0,1,0,0,2,16,3,0,3,0,3,3,1,0,1,1280,1,1,0,1,0,4,0,1,62,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04076,Purchena,1297,802,7,4,0,2,0,0,1,273,0,0,0,0,0,0,0,5,0,0,0,0,1,0,3,0,2,481,0,0,0,0,1,0,0,1,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04077,Rágol,335,277,1,2,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,109,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04078,Rioja,1097,514,2,1,0,0,0,0,0,204,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,2,237,0,0,0,0,0,0,0,0,57,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04079,Roquetas de Mar,44033,17307,40,177,4,1,23,8,8,10425,3,7,2,4,1,5,21,477,4,7,10,1,6,39,70,5,19,5240,4,2,13,4,1,17,2,4,547,52,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04080,Santa Cruz de Marchena,210,142,0,2,0,0,1,1,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04081,Santa Fe de Mondújar,380,262,1,1,2,0,2,0,0,78,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,170,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04082,Senés,331,174,6,1,0,0,0,0,0,93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,69,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04083,Serón,1977,1096,8,16,0,0,0,0,0,403,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,637,0,0,0,0,0,0,0,0,20,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04084,Sierro,368,204,0,1,0,0,0,1,0,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,110,0,0,0,0,0,1,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04085,Somontín,438,300,2,0,0,0,1,0,0,186,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04086,Sorbas,2013,954,5,7,0,0,1,0,0,502,0,0,0,0,0,0,0,6,0,0,1,0,2,3,0,0,1,413,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04087,Suflí,207,135,0,2,0,0,1,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04088,Tabernas,2528,1162,0,7,0,0,2,0,0,492,0,0,0,1,0,0,2,5,0,1,1,0,1,1,0,0,1,605,0,0,0,0,0,2,0,0,22,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04089,Taberno,817,440,3,1,0,2,2,0,0,182,0,0,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,239,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04090,Tahal,335,219,0,1,0,0,0,0,0,73,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,133,0,0,0,0,0,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04091,Terque,390,270,1,2,0,0,0,0,0,86,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,174,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04092,Tíjola,2982,1735,8,12,0,0,3,1,2,840,0,0,1,1,0,0,1,10,1,0,0,0,1,2,2,2,2,799,0,0,0,1,0,1,1,0,31,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04093,Turre,1986,945,4,4,1,0,0,0,0,516,0,2,1,0,0,0,1,5,1,0,0,0,1,1,0,0,2,356,0,0,0,0,0,3,0,0,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04094,Turrillas,199,108,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04095,Uleila del Campo,804,370,3,1,0,0,1,0,0,129,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04096,Urrácal,285,148,2,3,0,0,2,1,0,63,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04097,Velefique,293,165,0,0,0,0,1,1,0,67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,89,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04098,Vélez-Blanco,1653,927,2,11,0,1,1,1,0,340,0,0,0,0,0,0,3,4,1,0,1,0,1,1,0,0,1,544,0,0,0,0,0,1,0,0,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04099,Vélez-Rubio,5165,2988,24,23,0,0,2,3,0,1387,0,2,2,3,1,2,3,20,1,3,1,0,1,0,5,2,3,1420,1,0,2,0,1,1,2,3,41,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04100,Vera,7558,2898,7,29,1,0,3,4,3,1627,0,13,0,1,1,1,0,102,3,0,1,0,2,5,15,0,2,884,1,0,0,3,0,3,2,5,62,4,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04101,Viator,3579,1858,12,15,0,2,2,0,0,912,0,0,0,0,0,0,0,21,0,0,0,0,2,0,4,0,2,834,0,0,3,1,0,1,0,0,41,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04102,Vícar,12359,5563,31,39,3,3,7,1,2,3087,0,0,0,2,2,0,1,45,0,6,3,0,3,5,12,1,5,2144,1,1,1,0,1,0,0,0,140,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04103,Zurgena,2291,889,4,1,0,0,0,2,0,418,0,46,0,3,2,0,1,7,2,0,0,0,1,3,3,0,3,371,0,0,0,2,1,0,0,1,10,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04901,"Tres Villas, Las",591,360,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,214,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04902,"Ejido, El",43411,15204,51,217,8,1,17,12,18,9556,1,5,1,3,1,4,8,228,4,9,19,1,13,21,42,11,21,4335,68,2,5,11,4,10,2,9,422,25,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_04903,"Mojonera, La",4335,1837,8,17,1,0,1,1,0,1257,0,0,0,2,1,0,1,6,0,1,0,0,0,2,2,0,2,492,0,0,0,0,1,1,1,1,35,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11001,Alcalá de los Gazules,4378,2006,19,12,0,0,10,0,1,580,2,0,0,0,0,0,4,15,1,2,3,1,3,1,7,0,0,1192,2,1,1,1,0,0,0,5,136,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11002,Alcalá del Valle,4246,2371,7,13,0,0,0,1,0,205,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1222,0,0,0,0,0,0,0,0,915,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11003,Algar,1304,587,1,4,0,0,2,0,0,146,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,371,1,0,0,0,0,0,0,1,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11004,Algeciras,86992,27027,128,297,12,10,138,16,59,11863,4,4,1,13,5,5,18,600,20,7,30,5,19,24,86,6,71,12105,13,3,23,9,2,20,4,20,893,64,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11005,Algodonales,4577,2124,10,19,1,0,11,1,0,500,0,0,0,0,0,0,2,17,0,0,0,0,2,1,2,0,3,1414,0,1,0,0,1,4,0,1,129,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11006,Arcos de la Frontera,23875,8314,22,78,2,3,54,5,2,2743,0,2,1,3,0,2,3,109,1,0,8,0,2,5,13,0,12,4802,1,0,3,2,2,6,1,2,255,17,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11007,Barbate,17829,5492,32,57,2,0,28,9,3,2048,1,1,1,0,4,1,4,63,4,1,2,0,6,1,17,0,13,2903,0,1,6,1,0,10,0,5,199,8,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11008,"Barrios, Los",16238,5874,33,61,0,0,32,0,8,2045,1,1,1,2,1,0,4,93,4,2,6,1,5,6,17,2,15,2787,1,0,5,1,1,1,1,1,293,8,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11009,Benaocaz,618,300,2,3,1,0,0,0,0,128,0,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,144,1,0,1,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11010,Bornos,6428,2534,8,41,1,0,15,0,1,653,0,0,0,0,0,0,3,21,2,1,0,0,0,2,1,0,3,1598,0,0,2,0,0,0,1,0,131,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11011,"Bosque, El",1645,794,9,8,0,0,54,0,2,244,0,1,0,0,0,0,1,15,0,0,0,0,0,1,4,0,1,414,1,0,1,0,0,1,0,1,26,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11012,Cádiz,105867,40130,156,427,26,8,179,19,95,18503,83,20,5,38,10,14,25,1889,48,13,127,13,20,53,194,13,183,16039,16,5,98,24,13,44,5,34,1339,112,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11013,Castellar de la Frontera,2254,1071,10,6,1,1,6,0,2,258,0,0,0,0,0,0,0,6,0,0,0,0,1,0,4,0,1,706,0,0,4,1,1,0,0,0,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11014,Conil de la Frontera,16032,5345,17,54,2,0,22,1,6,1862,2,0,0,1,1,2,5,97,4,1,3,2,2,5,19,2,16,2553,1,2,8,1,1,12,2,4,519,8,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11015,Chiclana de la Frontera,57263,17668,51,164,16,6,194,5,27,7628,1,4,1,8,3,2,9,577,24,4,27,3,13,24,79,7,44,7920,3,3,30,3,1,16,0,8,530,40,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11016,Chipiona,14358,4603,36,42,3,0,25,2,3,1964,0,1,0,3,4,2,2,61,3,4,7,1,4,2,3,1,4,2029,1,2,5,0,1,3,1,3,280,5,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11017,Espera,3211,1406,7,13,0,0,0,4,0,337,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,1,806,0,0,0,0,0,0,0,0,190,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11018,"Gastor, El",1550,862,9,6,0,0,0,0,0,361,0,0,0,0,0,0,0,3,0,0,1,0,0,2,3,0,0,402,0,0,0,0,0,0,0,0,11,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11019,Grazalema,1841,988,23,11,0,0,6,0,1,331,0,0,1,1,0,0,1,13,0,0,1,0,0,0,0,0,2,483,0,0,2,0,1,0,2,1,48,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11020,Jerez de la Frontera,160903,55821,185,605,21,17,1014,19,97,23186,9,17,6,55,4,17,35,2232,45,18,101,13,23,82,224,17,138,24859,12,10,73,29,8,36,3,27,2156,161,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11021,Jimena de la Frontera,6994,3150,12,39,3,1,6,1,0,907,0,0,0,0,1,0,0,20,0,1,2,0,0,5,7,0,5,1868,0,0,1,0,1,5,1,0,239,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11022,"Línea de la Concepción, La",48729,14476,57,132,8,0,144,6,12,6341,5,9,3,8,1,2,11,239,4,5,23,4,2,22,42,4,56,6611,4,2,9,7,5,19,2,11,401,38,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11023,Medina-Sidonia,9120,4014,12,34,0,0,10,2,0,818,0,0,0,1,0,0,3,42,1,0,6,0,0,1,3,2,6,2681,0,1,1,3,2,2,0,1,360,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11024,Olvera,6823,3598,16,38,0,0,11,0,1,1077,0,0,0,1,0,0,2,30,0,0,0,0,0,1,5,0,5,2085,0,0,1,0,0,1,0,3,313,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11025,Paterna de Rivera,4318,1703,14,17,0,0,8,0,1,316,0,0,0,0,0,0,0,14,0,1,2,0,0,0,3,1,2,1236,0,0,1,1,1,1,0,0,61,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11026,Prado del Rey,4833,2371,12,22,3,1,12,0,0,869,0,1,0,0,1,1,1,22,0,1,15,0,8,3,11,1,6,1286,0,0,2,2,0,0,0,1,53,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11027,"Puerto de Santa María, El",66225,23096,90,225,9,5,123,23,23,11118,5,7,1,38,6,1,14,1016,36,10,27,3,12,36,102,10,65,8352,10,2,31,9,2,13,0,10,1204,47,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11028,Puerto Real,31692,8392,33,90,1,2,66,4,15,2152,3,2,0,5,3,1,4,252,2,5,12,0,3,6,74,3,44,4937,2,2,13,5,4,8,0,6,387,56,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11029,Puerto Serrano,5234,1738,27,15,0,0,5,0,0,396,0,0,1,0,0,0,2,2,0,0,0,0,0,1,6,0,1,931,0,0,0,0,0,1,0,0,338,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11030,Rota,21846,7624,32,85,5,0,65,4,9,3617,1,3,0,4,0,0,3,249,2,4,5,0,7,8,32,1,19,3043,5,0,9,4,1,7,3,4,261,19,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11031,San Fernando,75830,24568,82,337,11,12,139,11,49,10688,3,10,1,29,6,5,25,1290,14,4,46,3,16,20,95,13,125,10373,7,7,22,6,7,20,3,13,655,85,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11032,Sanlúcar de Barrameda,52132,15100,54,150,6,9,93,8,26,4822,3,6,3,9,3,2,17,228,16,6,23,3,7,17,23,4,52,7887,2,1,22,4,0,15,5,7,1177,38,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11033,San Roque,19867,7202,49,73,1,1,24,3,20,2917,2,4,2,3,3,2,9,107,3,6,7,1,1,5,17,1,11,3447,1,0,3,5,2,7,0,5,254,18,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11034,Setenil de las Bodegas,2368,1262,5,13,0,0,3,0,0,271,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,911,0,0,0,1,0,0,0,1,41,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_11035,Tarifa,13515,4927,17,41,1,0,43,6,2,2023,0,1,1,3,0,2,3,64,1,4,5,0,6,5,16,0,17,2305,1,3,5,3,5,0,1,7,196,14,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
