gisco_id,name,registered,turnout,invalid,blank,ÖVP,SPÖ,FPÖ,NEOS,JETZT,GRÜNE,KPÖ,WANDL,BZÖ,BIER,CPÖ,GILT,SLP
AT_40901,Edlbach,503,316,3,0,161,52,51,25,0,22,1,1,0,0,0,0,0
AT_40902,Grünburg,2940,1746,32,0,652,419,389,70,21,148,9,6,0,0,0,0,0
AT_40903,Hinterstoder,720,446,7,0,215,52,89,34,7,39,2,1,0,0,0,0,0
AT_40904,Inzersdorf im Kremstal,1507,956,26,0,380,158,183,59,16,125,5,4,0,0,0,0,0
AT_40905,Kirchdorf an der Krems,3267,1940,26,0,559,539,288,136,32,342,7,8,0,0,0,0,3
AT_40906,Klaus an der Pyhrnbahn,805,531,14,0,161,204,87,21,4,37,2,1,0,0,0,0,0
AT_40907,Kremsmünster,4708,2963,42,0,1226,445,519,271,33,397,15,15,0,0,0,0,0
AT_40908,Micheldorf in Oberösterreich,4513,2917,37,0,941,780,514,200,44,370,12,17,0,0,0,0,2
AT_40909,Molln,2773,1811,28,0,635,447,359,112,21,191,10,8,0,0,0,0,0
AT_40910,Nußbach,1833,1231,13,0,625,192,158,98,10,125,3,7,0,0,0,0,0
AT_40911,Oberschlierbach,369,265,2,0,135,34,29,17,2,44,0,2,0,0,0,0,0
AT_40912,Pettenbach,4057,2685,48,0,1004,417,661,189,23,321,13,9,0,0,0,0,0
AT_40913,Ried im Traunkreis,2158,1430,20,0,670,161,333,92,19,123,1,11,0,0,0,0,0
AT_40914,Rosenau am Hengstpaß,491,306,4,0,102,103,64,14,4,9,3,3,0,0,0,0,0
AT_40915,Roßleithen,1485,907,18,0,397,183,186,42,7,64,3,6,0,0,0,0,1
AT_40916,Sankt Pankraz,278,176,3,0,50,31,67,9,2,13,1,0,0,0,0,0,0
AT_40917,Schlierbach,2183,1416,15,0,537,232,260,129,17,216,8,2,0,0,0,0,0
AT_40918,Spital am Pyhrn,1758,1061,10,0,421,235,267,49,11,63,2,2,0,0,0,0,1
AT_40919,Steinbach am Ziehberg,686,451,7,0,206,75,79,32,6,38,5,3,0,0,0,0,0
AT_40920,Steinbach an der Steyr,1603,1092,11,0,535,220,181,44,17,78,1,4,0,0,0,0,1
AT_40921,Vorderstoder,662,408,12,0,219,39,81,23,2,31,1,0,0,0,0,0,0
AT_40922,Wartberg an der Krems,2304,1502,21,0,682,234,260,105,12,170,8,10,0,0,0,0,0
AT_40923,Windischgarsten,1875,1087,23,0,423,254,193,72,18,96,4,4,0,0,0,0,0
AT_40999,Wahlkarten - Kirchdorf an der Krems,0,6165,82,0,2035,1242,925,579,107,1098,32,65,0,0,0,0,0
AT_41001,Allhaming,928,637,6,0,283,97,112,56,5,71,2,5,0,0,0,0,0
AT_41002,Ansfelden,10867,6569,94,0,1604,2130,1649,369,94,578,28,22,0,0,0,0,1
AT_41003,Asten,4672,2994,44,0,797,1020,648,176,38,246,13,10,0,0,0,0,2
AT_41004,Eggendorf im Traunkreis,748,490,4,0,202,98,85,37,9,49,3,3,0,0,0,0,0
AT_41005,Enns,7954,4996,56,0,1521,1480,782,367,86,642,33,27,0,0,0,0,2
AT_41006,Hargelsberg,1074,758,9,0,301,165,114,67,13,83,4,1,0,0,0,0,1
AT_41007,Hörsching,4546,2996,46,0,995,747,594,233,41,308,16,15,0,0,0,0,1
AT_41008,Hofkirchen im Traunkreis,1433,942,19,0,297,212,150,108,15,132,2,6,0,0,0,0,1
AT_41009,Kematen an der Krems,2086,1315,20,0,511,268,258,108,20,116,7,7,0,0,0,0,0
AT_41010,Kirchberg-Thening,1961,1333,11,0,389,367,216,139,17,183,7,3,0,0,0,0,1
AT_41011,Kronstorf,2683,1830,32,0,594,534,296,130,23,195,6,18,0,0,0,0,2
AT_41012,Leonding,20907,12991,150,0,3713,3427,1989,1196,234,2163,65,52,0,0,0,0,2
AT_41013,Sankt Florian,5025,3256,47,0,1235,665,465,340,49,424,18,11,0,0,0,0,2
AT_41014,Neuhofen an der Krems,4974,2830,40,0,880,649,429,250,54,500,11,17,0,0,0,0,0
AT_41015,Niederneukirchen,1675,1103,10,0,455,214,199,69,14,132,7,2,0,0,0,0,1
AT_41016,Oftering,1647,1144,12,0,395,280,213,84,20,130,7,3,0,0,0,0,0
AT_41017,Pasching,5468,3726,56,0,1067,1065,626,360,60,443,20,27,0,0,0,0,2
AT_41018,Piberbach,1475,934,14,0,352,209,158,79,18,92,8,4,0,0,0,0,0
AT_41019,Pucking,3157,2067,40,0,658,444,522,153,20,210,12,8,0,0,0,0,0
AT_41020,Sankt Marien,3785,2468,41,0,900,583,377,205,33,299,16,12,0,0,0,0,2
AT_41021,Traun,15940,9335,128,0,2469,3247,1748,509,145,1006,50,27,0,0,0,0,6
AT_41022,Wilhering,4630,3126,33,0,1074,715,332,350,49,556,13,4,0,0,0,0,0
AT_41099,Wahlkarten - Linz-Land,0,15433,155,0,4882,3790,1901,1612,203,2732,67,88,0,0,0,0,3
AT_41101,Allerheiligen im Mühlkreis,1021,753,14,0,328,170,126,43,8,62,0,2,0,0,0,0,0
AT_41102,Arbing,1158,813,13,0,324,176,127,67,4,101,1,0,0,0,0,0,0
AT_41103,Baumgartenberg,1364,942,18,0,397,162,230,45,6,77,3,4,0,0,0,0,0
AT_41104,Dimbach,811,542,16,0,255,104,94,25,5,39,2,2,0,0,0,0,0
AT_41105,Grein,2296,1436,28,0,564,336,260,78,27,129,6,6,0,0,0,0,2
AT_41106,Katsdorf,2525,1689,33,0,597,411,203,141,30,260,7,7,0,0,0,0,0
AT_41107,Klam,761,462,7,0,187,71,128,24,6,35,1,3,0,0,0,0,0
AT_41108,Bad Kreuzen,1781,1148,24,0,702,91,175,56,8,79,4,9,0,0,0,0,0
AT_41109,Langenstein,1951,1369,19,0,404,530,217,58,12,115,7,6,0,0,0,0,1
AT_41110,Luftenberg an der Donau,3320,2179,41,0,676,661,374,127,39,242,5,12,0,0,0,0,2
AT_41111,Mauthausen,3641,2324,37,0,632,888,343,118,28,253,12,12,0,0,0,0,1
AT_41112,Mitterkirchen im Machland,1350,892,17,0,420,196,154,33,7,58,3,4,0,0,0,0,0
AT_41113,Münzbach,1309,961,41,0,521,98,184,38,8,66,2,3,0,0,0,0,0
AT_41114,Naarn im Machlande,2799,2002,27,0,894,451,327,110,22,158,7,5,0,0,0,0,1
AT_41115,Pabneukirchen,1329,903,20,0,463,130,177,36,5,65,5,2,0,0,0,0,0
AT_41116,Perg,6364,4097,66,0,1467,1005,719,265,60,480,15,15,0,0,0,0,5
AT_41117,Rechberg,751,549,9,0,355,58,55,20,3,45,2,2,0,0,0,0,0
AT_41118,Ried in der Riedmark,3410,2357,47,0,843,692,330,141,20,261,13,8,0,0,0,0,2
AT_41119,Sankt Georgen am Walde,1622,1121,29,0,529,260,198,42,6,52,3,2,0,0,0,0,0
AT_41120,Sankt Georgen an der Gusen,3279,2231,38,0,662,712,290,133,33,336,16,10,0,0,0,0,1
AT_41121,Sankt Nikola an der Donau,563,375,8,0,206,68,44,14,5,22,5,3,0,0,0,0,0
AT_41122,Sankt Thomas am Blasenstein,739,505,7,0,329,52,62,21,4,27,2,1,0,0,0,0,0
AT_41123,Saxen,1381,964,26,0,373,196,228,51,10,75,2,3,0,0,0,0,0
AT_41124,Schwertberg,3957,2668,46,0,792,862,413,150,40,346,11,7,0,0,0,0,1
AT_41125,Waldhausen im Strudengau,2285,1558,39,0,706,362,253,49,9,134,4,2,0,0,0,0,0
AT_41126,Windhaag bei Perg,1132,769,15,0,409,101,119,37,8,74,4,2,0,0,0,0,0
AT_41199,Wahlkarten - Perg,0,7486,108,0,2634,1743,1001,618,92,1179,57,51,0,0,0,0,3
AT_41201,Andrichsfurt,605,392,6,0,218,23,86,17,1,38,1,2,0,0,0,0,0
AT_41202,Antiesenhofen,813,451,9,0,197,79,119,22,3,21,1,0,0,0,0,0,0
AT_41203,Aurolzmünster,2249,1260,18,0,456,229,374,65,9,101,3,5,0,0,0,0,0
AT_41204,Eberschwang,2719,1644,41,0,575,343,407,95,13,153,11,5,0,0,0,0,1
AT_41205,Eitzing,655,399,6,0,191,53,97,21,2,29,0,0,0,0,0,0,0
AT_41206,Geiersberg,423,255,3,0,117,28,58,17,4,26,2,0,0,0,0,0,0
AT_41207,Geinberg,1052,527,7,0,237,58,136,28,11,45,4,1,0,0,0,0,0
AT_41208,Gurten,929,554,4,0,231,98,144,37,5,31,3,1,0,0,0,0,0
AT_41209,Hohenzell,1797,1156,24,0,536,113,215,101,13,150,2,2,0,0,0,0,0
AT_41210,Kirchdorf am Inn,504,345,6,0,185,33,75,18,7,20,0,1,0,0,0,0,0
AT_41211,Kirchheim im Innkreis,587,407,10,0,207,39,98,20,2,29,1,1,0,0,0,0,0
AT_41212,Lambrechten,1077,700,7,0,340,64,195,36,5,48,5,0,0,0,0,0,0
AT_41213,Lohnsburg am Kobernaußerwald,1818,1117,18,0,539,123,275,54,10,90,3,5,0,0,0,0,0
AT_41214,Mehrnbach,1856,1065,7,0,463,138,296,44,18,89,7,3,0,0,0,0,0
AT_41215,Mettmach,1917,1204,29,0,489,172,390,49,13,52,6,4,0,0,0,0,0
AT_41216,Mörschwang,271,179,3,0,94,12,25,11,0,34,0,0,0,0,0,0,0
AT_41217,Mühlheim am Inn,520,346,4,0,137,76,79,12,2,29,4,2,0,0,0,0,1
AT_41218,Neuhofen im Innkreis,1925,1197,18,0,490,210,225,94,8,138,8,6,0,0,0,0,0
AT_41219,Obernberg am Inn,1148,555,5,0,207,97,153,35,3,51,0,4,0,0,0,0,0
AT_41220,Ort im Innkreis,921,585,5,0,258,71,162,28,4,53,1,3,0,0,0,0,0
AT_41221,Pattigham,756,469,3,0,212,37,123,27,4,59,4,0,0,0,0,0,0
AT_41222,Peterskirchen,577,395,6,0,218,26,79,27,1,29,8,1,0,0,0,0,0
AT_41223,Pramet,834,522,2,0,237,68,137,26,3,40,3,5,0,0,0,0,1
AT_41224,Reichersberg,1149,678,13,0,317,81,162,32,7,64,1,0,0,0,0,0,1
AT_41225,Ried im Innkreis,8345,4542,49,0,1454,971,982,346,83,612,24,21,0,0,0,0,0
AT_41226,Sankt Georgen bei Obernberg am Inn,454,312,1,0,191,27,41,18,3,29,1,1,0,0,0,0,0
AT_41227,Sankt Marienkirchen am Hausruck,676,510,5,0,261,31,115,42,2,51,2,1,0,0,0,0,0
AT_41228,Sankt Martin im Innkreis,1345,702,11,0,280,114,168,38,6,84,1,0,0,0,0,0,0
AT_41229,Schildorn,962,583,14,0,258,104,102,41,11,45,6,2,0,0,0,0,0
AT_41230,Senftenbach,618,345,10,0,157,42,75,20,4,34,3,0,0,0,0,0,0
AT_41231,Taiskirchen im Innkreis,1931,1288,27,0,610,135,267,78,12,151,2,6,0,0,0,0,0
AT_41232,Tumeltsham,1265,751,11,0,349,74,162,59,9,83,1,3,0,0,0,0,0
AT_41233,Utzenaich,1199,771,19,0,348,106,159,47,6,79,3,4,0,0,0,0,0
AT_41234,Waldzell,1766,1136,17,0,511,194,275,61,7,68,1,2,0,0,0,0,0
AT_41235,Weilbach,482,321,4,0,182,31,67,8,0,26,2,1,0,0,0,0,0
AT_41236,Wippenham,448,294,7,0,106,66,58,18,8,30,1,0,0,0,0,0,0
AT_41299,Wahlkarten - Ried im Innkreis,0,7678,84,0,3046,1062,1301,686,116,1300,33,50,0,0,0,0,0
AT_41304,Altenfelden,1804,1225,28,0,518,175,272,100,20,101,6,5,0,0,0,0,0
AT_41305,Arnreit,909,693,12,0,376,62,113,50,7,71,1,1,0,0,0,0,0
AT_41306,Atzesberg,369,292,5,0,152,35,65,14,1,17,0,3,0,0,0,0,0
AT_41307,Auberg,427,311,5,0,170,26,59,18,4,26,1,2,0,0,0,0,0
AT_41309,Haslach an der Mühl,2074,1382,30,0,527,331,196,103,19,163,9,4,0,0,0,0,0
AT_41311,Hörbich,325,260,5,0,148,17,55,9,0,24,0,2,0,0,0,0,0
AT_41312,Hofkirchen im Mühlkreis,1206,751,15,0,367,98,116,45,16,91,2,1,0,0,0,0,0
AT_41313,Julbach,1283,846,27,0,365,238,133,33,5,38,4,3,0,0,0,0,0
AT_41314,Kirchberg ob der Donau,861,581,8,0,277,104,85,46,6,49,3,3,0,0,0,0,0
AT_41315,Klaffer am Hochficht,1054,677,9,0,321,112,169,25,4,35,0,2,0,0,0,0,0
AT_41316,Kleinzell im Mühlkreis,1312,878,15,0,389,159,120,57,8,125,1,3,0,0,0,0,1
AT_41317,Kollerschlag,1192,839,12,0,457,91,201,27,11,37,1,2,0,0,0,0,0
AT_41318,Lembach im Mühlkreis,1235,784,15,0,359,121,167,45,11,62,2,2,0,0,0,0,0
AT_41319,Lichtenau im Mühlkreis,404,238,6,0,135,29,51,6,1,9,1,0,0,0,0,0,0
AT_41320,Nebelberg,497,385,5,0,228,82,33,11,2,22,2,0,0,0,0,0,0
AT_41321,Neufelden,931,588,10,0,272,84,81,35,4,100,1,1,0,0,0,0,0
AT_41322,Niederkappel,789,562,19,0,324,45,102,35,0,30,6,1,0,0,0,0,0
AT_41323,Niederwaldkirchen,1456,968,6,0,485,115,147,72,13,124,4,2,0,0,0,0,0
AT_41324,Oberkappel,527,313,7,0,209,32,42,11,0,12,0,0,0,0,0,0,0
AT_41325,Oepping,1311,890,16,0,459,104,157,55,9,82,5,3,0,0,0,0,0
AT_41326,Peilstein im Mühlviertel,1268,895,18,0,511,130,120,43,10,59,1,3,0,0,0,0,0
AT_41327,Pfarrkirchen im Mühlkreis,1161,802,12,0,478,68,124,38,10,69,0,3,0,0,0,0,0
AT_41328,Putzleinsdorf,1253,857,10,0,440,71,140,69,5,108,9,5,0,0,0,0,0
AT_41329,Neustift im Mühlkreis,1146,774,14,0,411,109,93,46,4,91,1,5,0,0,0,0,0
AT_41331,Sankt Johann am Wimberg,815,534,15,0,250,59,113,35,0,57,2,3,0,0,0,0,0
AT_41332,Sankt Martin im Mühlkreis,2970,2030,33,0,924,317,331,144,21,246,6,8,0,0,0,0,0
AT_41333,Sankt Oswald bei Haslach,391,268,4,0,133,53,49,7,2,18,1,1,0,0,0,0,0
AT_41334,Sankt Peter am Wimberg,1455,1037,11,0,575,151,107,75,6,104,6,2,0,0,0,0,0
AT_41336,Sankt Ulrich im Mühlkreis,511,347,2,0,190,30,49,15,4,51,4,2,0,0,0,0,0
AT_41337,Sankt Veit im Mühlkreis,983,713,10,0,367,69,130,59,7,67,2,2,0,0,0,0,0
AT_41338,Sarleinsbach,1839,1329,23,0,738,145,201,75,12,127,7,1,0,0,0,0,0
AT_41341,Schwarzenberg am Böhmerwald,457,326,7,0,185,54,51,10,5,14,0,0,0,0,0,0,0
AT_41342,Ulrichsberg,2349,1503,29,0,718,205,301,86,12,129,16,6,0,0,0,0,1
AT_41343,Aigen-Schlägl,2618,1565,25,0,777,233,272,71,22,158,1,6,0,0,0,0,0
AT_41344,Rohrbach-Berg,4159,2587,45,0,1207,335,401,198,31,351,11,7,0,0,0,0,1
AT_41345,Helfenberg,1263,890,11,0,368,157,162,91,11,78,10,2,0,0,0,0,0
AT_41346,Sankt Stefan-Afiesl,909,646,14,0,333,76,107,45,5,62,2,2,0,0,0,0,0
AT_41399,Wahlkarten - Rohrbach,0,6125,75,0,2486,963,832,558,81,1051,42,34,0,0,0,0,3
AT_41401,Altschwendt,543,391,8,0,184,60,78,17,4,37,1,1,0,0,0,0,1
AT_41402,Andorf,4103,2850,39,0,1157,540,747,123,23,203,11,7,0,0,0,0,0
AT_41403,Brunnenthal,1566,984,12,0,408,146,247,49,8,101,7,6,0,0,0,0,0
AT_41404,Diersbach,1310,844,9,0,376,115,211,38,9,83,3,0,0,0,0,0,0
AT_41405,Dorf an der Pram,854,575,7,0,325,63,96,37,6,36,5,0,0,0,0,0,0
AT_41406,Eggerding,1053,658,11,0,357,51,146,42,3,42,5,1,0,0,0,0,0
AT_41407,Engelhartszell,764,391,4,0,178,54,94,14,2,42,3,0,0,0,0,0,0
AT_41408,Enzenkirchen,1442,971,17,0,416,142,301,37,4,46,4,4,0,0,0,0,0
AT_41409,Esternberg,2347,1540,25,0,791,147,361,68,19,106,9,13,0,0,0,0,1
AT_41410,Freinberg,996,560,1,0,321,76,107,21,3,30,0,1,0,0,0,0,0
AT_41411,Kopfing im Innkreis,1625,1104,24,0,512,117,303,50,14,75,4,5,0,0,0,0,0
AT_41412,Mayrhof,249,176,2,0,88,8,54,14,1,8,1,0,0,0,0,0,0
AT_41413,Münzkirchen,2091,1386,13,0,676,169,332,68,11,106,9,2,0,0,0,0,0
AT_41414,Raab,1819,1138,13,0,462,112,345,52,16,124,9,5,0,0,0,0,0
AT_41415,Rainbach im Innkreis,1187,830,11,0,376,125,213,44,5,54,1,1,0,0,0,0,0
AT_41416,Riedau,1586,918,13,0,325,215,200,50,8,95,10,2,0,0,0,0,0
AT_41417,Sankt Aegidi,1290,918,12,0,484,93,230,27,3,63,3,3,0,0,0,0,0
AT_41418,Sankt Florian am Inn,2333,1434,14,0,545,283,351,74,11,145,8,3,0,0,0,0,0
AT_41419,Sankt Marienkirchen bei Schärding,1454,903,18,0,445,96,233,38,8,57,2,6,0,0,0,0,0
AT_41420,Sankt Roman,1427,984,11,0,563,52,252,51,6,44,2,3,0,0,0,0,0
AT_41421,Sankt Willibald,931,668,14,0,306,93,178,27,5,42,2,1,0,0,0,0,0
AT_41422,Schärding,3704,1972,19,0,671,500,425,104,16,222,9,6,0,0,0,0,0
AT_41423,Schardenberg,1707,1128,11,0,632,103,230,59,9,81,1,1,0,0,0,0,1
AT_41424,Sigharting,678,497,19,0,240,47,124,36,1,26,4,0,0,0,0,0,0
AT_41425,Suben,951,563,8,0,251,100,111,33,6,52,0,2,0,0,0,0,0
AT_41426,Taufkirchen an der Pram,2311,1515,18,0,610,296,387,76,8,109,6,5,0,0,0,0,0
AT_41427,Vichtenstein,446,299,3,0,183,22,67,9,2,12,1,0,0,0,0,0,0
AT_41428,Waldkirchen am Wesen,1003,682,23,0,341,96,134,32,3,49,1,3,0,0,0,0,0
AT_41429,Wernstein am Inn,1210,742,7,0,317,134,172,47,8,48,4,4,0,0,0,0,1
AT_41430,Zell an der Pram,1571,1003,26,0,482,119,181,46,12,127,5,5,0,0,0,0,0
AT_41499,Wahlkarten - Schärding,0,6310,72,0,2677,948,1031,484,72,953,24,48,0,0,0,0,1
AT_41501,Adlwang,1473,957,19,0,463,113,174,56,12,108,5,7,0,0,0,0,0
AT_41502,Aschach an der Steyr,1899,1279,20,0,460,257,201,101,27,189,8,15,0,0,0,0,1
AT_41503,Bad Hall,4034,2253,26,0,862,492,375,176,38,263,11,9,0,0,0,0,1
AT_41504,Dietach,2484,1734,14,0,645,424,267,92,22,263,5,2,0,0,0,0,0
AT_41505,Gaflenz,1536,1062,17,0,536,162,164,68,10,99,2,2,0,0,0,0,2
AT_41506,Garsten,5172,3397,68,0,1226,763,547,205,44,503,19,20,0,0,0,0,2
AT_41507,Großraming,2166,1499,36,0,588,398,221,88,12,137,7,10,0,0,0,0,2
AT_41508,Laussa,1014,691,6,0,299,133,131,25,14,76,3,3,0,0,0,0,1
AT_41509,Losenstein,1305,814,11,0,290,248,142,27,8,81,5,2,0,0,0,0,0
AT_41510,Maria Neustift,1288,907,19,0,476,108,174,57,3,58,7,5,0,0,0,0,0
AT_41511,Pfarrkirchen bei Bad Hall,1825,1281,15,0,528,277,226,82,11,136,5,1,0,0,0,0,0
AT_41512,Reichraming,1447,971,14,0,243,425,160,32,10,74,3,10,0,0,0,0,0
AT_41513,Rohr im Kremstal,1073,672,5,0,270,137,113,50,9,84,2,2,0,0,0,0,0
AT_41514,Sankt Ulrich bei Steyr,2530,1652,17,0,720,320,271,103,21,190,5,3,0,0,0,0,2
AT_41515,Schiedlberg,1015,662,8,0,389,86,84,31,8,51,5,0,0,0,0,0,0
AT_41516,Sierning,7343,4866,89,0,1437,1606,858,271,62,507,18,17,0,0,0,0,1
AT_41517,Ternberg,2777,1788,27,0,690,424,320,106,31,170,12,8,0,0,0,0,0
AT_41518,Waldneukirchen,1768,1218,13,0,566,202,206,77,17,128,5,4,0,0,0,0,0
AT_41521,Wolfern,2605,1665,25,0,731,337,298,77,15,169,4,7,0,0,0,0,2
AT_41522,Weyer,3378,2208,31,0,795,612,378,108,25,239,10,10,0,0,0,0,0
AT_41599,Wahlkarten - Steyr-Land,0,7652,100,0,2699,1742,1011,653,104,1255,37,47,0,0,0,0,4
AT_41601,Alberndorf in der Riedmark,3291,2120,32,0,911,338,388,142,32,260,9,8,0,0,0,0,0
AT_41602,Altenberg bei Linz,3674,2540,34,0,1197,332,330,247,27,358,7,8,0,0,0,0,0
AT_41603,Bad Leonfelden,3332,2136,51,0,997,277,343,168,15,262,12,10,0,0,0,0,1
AT_41604,Eidenberg,1696,1208,28,0,629,148,128,96,12,153,5,7,0,0,0,0,2
AT_41605,Engerwitzdorf,7027,4717,85,0,1706,951,693,378,70,799,10,21,0,0,0,0,4
AT_41606,Feldkirchen an der Donau,4412,2982,49,0,1089,674,538,171,28,409,13,11,0,0,0,0,0
AT_41607,Gallneukirchen,5242,3259,46,0,965,804,365,275,55,708,20,21,0,0,0,0,0
AT_41608,Goldwörth,693,470,5,0,210,84,75,28,3,60,3,2,0,0,0,0,0
AT_41609,Gramastetten,4143,2661,46,0,1089,398,332,282,51,436,6,17,0,0,0,0,4
AT_41610,Haibach im Mühlkreis,749,508,12,0,213,87,78,34,11,66,5,1,0,0,0,0,1
AT_41611,Hellmonsödt,1890,1182,15,0,471,196,181,103,15,184,10,7,0,0,0,0,0
AT_41612,Herzogsdorf,2164,1389,28,0,666,179,261,92,23,129,5,6,0,0,0,0,0
AT_41613,Kirchschlag bei Linz,1721,1148,18,0,452,175,172,98,22,201,5,5,0,0,0,0,0
AT_41614,Lichtenberg,2178,1520,20,0,606,260,175,160,20,267,9,3,0,0,0,0,0
AT_41615,Oberneukirchen,2596,1721,39,0,761,259,250,136,16,247,9,3,0,0,0,0,1
AT_41616,Ottenschlag im Mühlkreis,433,305,7,0,151,48,61,18,2,15,2,1,0,0,0,0,0
AT_41617,Ottensheim,3725,2370,13,0,771,393,249,213,34,674,14,9,0,0,0,0,0
AT_41618,Puchenau,3648,2273,20,0,715,465,244,251,43,511,13,11,0,0,0,0,0
AT_41619,Reichenau im Mühlkreis,1031,692,15,0,308,127,98,52,12,74,2,4,0,0,0,0,0
AT_41620,Reichenthal,1201,822,16,0,435,136,93,50,6,74,4,8,0,0,0,0,0
AT_41621,Sankt Gotthard im Mühlkreis,1054,731,16,0,292,165,102,39,7,107,3,0,0,0,0,0,0
AT_41622,Schenkenfelden,1303,882,13,0,487,94,110,73,10,86,5,4,0,0,0,0,0
AT_41623,Sonnberg im Mühlkreis,794,529,12,0,213,93,82,44,5,75,2,3,0,0,0,0,0
AT_41624,Steyregg,3881,2536,32,0,830,715,376,202,37,329,4,10,0,0,0,0,1
AT_41626,Walding,3378,2168,37,0,840,505,233,158,30,338,13,14,0,0,0,0,0
AT_41627,Zwettl an der Rodl,1364,933,22,0,377,159,102,59,6,194,8,5,0,0,0,0,1
AT_41628,Vorderweißenbach,2161,1517,38,0,788,219,237,80,15,132,4,4,0,0,0,0,0
AT_41699,Wahlkarten - Urfahr-Umgebung,0,12138,124,0,3913,2250,1300,1318,177,2899,71,82,0,0,0,0,4
AT_41701,Ampflwang im Hausruckwald,2560,1656,26,0,442,635,311,52,39,137,8,5,0,0,0,0,1
AT_41702,Attersee am Attersee,1277,754,6,0,322,115,112,57,5,132,2,3,0,0,0,0,0
AT_41703,Attnang-Puchheim,5672,3128,36,0,780,1097,620,157,48,351,29,8,0,0,0,0,2
AT_41704,Atzbach,966,661,15,0,326,54,128,55,7,71,2,3,0,0,0,0,0
AT_41705,Aurach am Hongar,1373,933,21,0,330,203,218,57,21,72,4,7,0,0,0,0,0
AT_41706,Berg im Attergau,827,574,8,0,347,41,94,23,4,50,2,5,0,0,0,0,0
AT_41707,Desselbrunn,1412,920,11,0,354,217,173,58,10,90,6,1,0,0,0,0,0
AT_41708,Fornach,758,557,23,0,312,45,93,32,4,43,3,2,0,0,0,0,0
AT_41709,Frankenburg am Hausruck,3933,2715,65,0,959,660,616,138,42,214,10,11,0,0,0,0,0
AT_41710,Frankenmarkt,2681,1736,47,0,733,336,323,93,36,144,15,9,0,0,0,0,0
AT_41711,Gampern,2338,1666,50,0,719,226,260,121,38,237,4,10,0,0,0,0,1
AT_41712,Innerschwand am Mondsee,915,540,8,0,320,37,58,36,10,65,4,2,0,0,0,0,0
AT_41713,Lenzing,3925,2415,42,0,526,820,589,147,43,224,13,8,0,0,0,0,3
AT_41714,Manning,654,429,8,0,193,75,62,14,6,67,3,1,0,0,0,0,0
AT_41715,Mondsee,2600,1361,13,0,585,152,207,140,19,234,5,6,0,0,0,0,0
AT_41716,Neukirchen an der Vöckla,2111,1485,35,0,622,251,288,82,24,167,8,8,0,0,0,0,0
AT_41717,Niederthalheim,841,583,19,0,256,63,106,52,7,76,0,4,0,0,0,0,0
AT_41718,Nußdorf am Attersee,894,503,5,0,251,50,93,52,5,44,1,2,0,0,0,0,0
AT_41719,Oberhofen am Irrsee,1248,813,12,0,424,116,120,51,9,73,5,3,0,0,0,0,0
AT_41720,Oberndorf bei Schwanenstadt,1097,750,18,0,249,158,186,54,8,72,3,2,0,0,0,0,0
AT_41721,Oberwang,1377,855,17,0,531,44,182,30,8,37,4,2,0,0,0,0,0
AT_41722,Ottnang am Hausruck,3037,1925,50,0,635,434,456,111,27,191,10,11,0,0,0,0,0
AT_41723,Pfaffing,1185,799,23,0,333,154,143,44,10,87,1,4,0,0,0,0,0
AT_41724,Pilsbach,521,361,3,0,158,92,44,19,4,40,0,1,0,0,0,0,0
AT_41725,Pitzenberg,448,295,6,0,130,43,56,11,2,45,1,0,0,0,0,0,1
AT_41726,Pöndorf,1878,1175,22,0,589,194,251,31,17,64,4,3,0,0,0,0,0
AT_41727,Puchkirchen am Trattberg,814,517,16,0,225,81,75,38,9,67,4,2,0,0,0,0,0
AT_41728,Pühret,496,341,14,0,128,59,72,22,5,39,0,2,0,0,0,0,0
AT_41729,Redleiten,401,265,10,0,94,46,82,10,1,21,0,1,0,0,0,0,0
AT_41730,Redlham,1293,859,21,0,278,189,172,65,12,112,7,3,0,0,0,0,0
AT_41731,Regau,5020,3391,53,0,1161,702,723,195,63,462,16,14,0,0,0,0,2
AT_41732,Rüstorf,1678,1034,22,0,325,248,229,72,8,119,8,3,0,0,0,0,0
AT_41733,Rutzenham,222,168,1,0,82,13,26,10,5,27,3,0,0,0,0,0,1
AT_41734,Sankt Georgen im Attergau,3173,1919,27,0,816,249,437,130,27,218,10,5,0,0,0,0,0
AT_41735,Sankt Lorenz,1890,1122,22,0,597,86,163,94,17,130,5,8,0,0,0,0,0
AT_41736,Schlatt,1093,651,16,0,272,122,111,38,10,79,1,2,0,0,0,0,0
AT_41737,Schörfling am Attersee,2695,1561,18,0,487,366,275,120,22,254,5,13,0,0,0,0,1
AT_41738,Schwanenstadt,2967,1824,30,0,547,450,399,108,25,245,9,10,0,0,0,0,1
AT_41739,Seewalchen am Attersee,4514,2817,62,0,905,591,484,240,69,436,18,11,0,0,0,0,1
AT_41740,Steinbach am Attersee,679,422,8,0,216,71,42,26,2,56,1,0,0,0,0,0,0
AT_41741,Straß im Attergau,1164,693,12,0,336,75,158,45,5,56,1,5,0,0,0,0,0
AT_41742,Tiefgraben,2967,1641,23,0,865,142,236,158,10,195,3,9,0,0,0,0,0
AT_41743,Timelkam,4414,2776,52,0,909,712,454,181,50,394,10,13,0,0,0,0,1
AT_41744,Ungenach,1178,854,16,0,386,104,151,46,13,132,0,6,0,0,0,0,0
