party_id,name_native,name_english,abbreviation,coalition_members,other_names,individual_candidate,region,founded_year,dissolved_year,european_party,ep_group,colors,wikipedia_page,wikidata_id,party_facts_id,ideology
Bešić,Idris Bešić,Idris Bešić,Bešić,[],,Y,HR,,,[],[],[],,,,unknown
Bilek,Vladimir Bilek,Vladimir Bilek,Bilek,[],,Y,HR,,,[],[],[],,,,unknown
Bilo,Hrvatsko bilo,It Was Croatian,Bilo,[],,,HR,,,[],[],[],,,,unknown
Bjelajac,Dušan Bjelajac,Dušan Bjelajac,Bjelajac,[],,Y,HR,,,[],[],[],,,,unknown
BLOK,Blok za Hrvatsku,Bloc for Croatia,BLOK,[],,,HR,2019.0,,[],[],"[""#0033A0""]",https://hr.wikipedia.org/wiki/Blok_za_Hrvatsku,Q104867235,,radical right
BM365,Bandić Milan 365 – Stranka rada i solidarnosti,Bandić Milan 365 – Labour and Solidarity Party,BM365,[],,,HR,2015.0,,[],"[{""year_start"": null, ""year_end"": null, ""party_id"": ""Renew""}]","[""#0033A0"", ""#FF0000"", ""#3CB371""]",https://hr.wikipedia.org/wiki/Bandi%C4%87_Milan_365_%E2%80%93_Stranka_rada_i_solidarnosti,Q20648974,5452.0,"left or center-left, including non-radical greens"
BM365-DPS-DSŽ-HES-HRS-HSZ-ID-MS-NSH-NV-SU-UDU-ZELENI-ZS,BM365-DPS-DSŽ-HES-HRS-HSZ-ID-MS-NSH-NV-SU-UDU-ZELENI-ZS,BM365-DPS-DSŽ-HES-HRS-HSZ-ID-MS-NSH-NV-SU-UDU-ZELENI-ZS,BM365-DPS-DSŽ-HES-HRS-HSZ-ID-MS-NSH-NV-SU-UDU-ZELENI-ZS,"[""BM365"", ""DPS (1999)"", ""DSŽ"", ""HES"", ""HRS"", ""HSZ"", ""DI"", ""MS"", ""NSH"", ""NV"", ""SU"", ""UDU"", ""Zeleni"", ""ZS (2001)""]",,,HR,,,[],[],[],,,,"left or center-left, including non-radical greens"
BM365-NS-R-NV-HSS-BUZ,BM365-NS-R-NV-HSS-BUZ,BM365-NS-R-NV-HSS-BUZ,BM365-NS-R-NV-HSS-BUZ,"[""BM365"", ""NS-R"", ""NV"", ""HSS"", ""BUZ""]",,,HR,,,[],[],"[""#005293"", ""#3CB371""]",,,,"center, center-right or moderate right"
Bogdan,Željko Bogdan,Željko Bogdan,Bogdan,[],,Y,HR,,,[],[],[],,,,unknown
Bognolo,Dario Bognolo,Dario Bognolo,Bognolo,[],,Y,HR,,,[],[],[],,,,unknown
Bosak [Robert Bosak],Robert Bosak,Robert Bosak,Bosak,[],,Y,HR,,,[],[],[],,,,unknown
Bosak [Robert Bosak],Robert Bosak,Robert Bosak,Bosak,[],,Y,HR,,,[],[],[],,,,unknown
Bratić,Ðemal Bratić,Ðemal Bratić,Bratić,[],,Y,HR,,,[],[],[],,,,unknown
Bura,Nezavisna Lista Bura,Independent List of Bura,Bura,[],,Y,HR,,,[],[],[],,,,other
Burda,Slavko Burda,Slavko Burda,Burda,[],,Y,HR,,,[],[],[],,,,unknown
BUZ,Blok umirovljenici zajedno,Block of Pensioners Together,BUZ,[],,,HR,,,[],[],[],,,,other
BUZ-PGS-HRS,BUZ-PGS-HRS,BUZ-PGS-HRS,BUZ-PGS-HRS,"[""BUZ"", ""PGS"", ""HRS""]",,,HR,,,[],[],"[""#C50200"", ""#2D3C8C""]",,,,"center, center-right or moderate right"
Čanak,Jelica Čanak,Jelica Čanak,Čanak,[],,Y,HR,,,[],[],[],,,,unknown
ČBK,Češka beseda Končanica,Czech Conversation Končanica,ČBK,[],,,HR,,,[],[],[],,,,other
ČBK-MSJ,ČBK-MSJ,ČBK-MSJ,ČBK-MSJ,"[""ČBK"", ""MSJ""]",,,HR,,,[],[],[],,,,unknown
ČBK-MSJ-ČBS,ČBK-MSJ-ČBS,ČBK-MSJ-ČBS,ČBK-MSJ-ČBS,"[""ČBK"", ""MSJ"", ""ČBS""]",,,HR,,,[],[],[],,,,unknown
ČBS,Češka Beseda Sisak,Czech Conversation Sisak,ČBS,[],,,HR,,,[],[],[],,,,other
Centar,Centar,Center,Centar,[],"[{""name_native"": ""Pametno"", ""abbreviation"":  ""Pametno""}]",,HR,,,"[{""date_start"": null, ""date_end"": null, ""organization"": ""Alliance of Liberals and Democrats for Europe Party (ALDE)"", ""status"": ""member""}]",[],"[""#0052B4"", ""#C81B77""]",,,78.0,"center, center-right or moderate right"
Ciganović,Petar Ciganović,Petar Ciganović,Ciganović,[],,Y,HR,,,[],[],[],,,,unknown
CPI EU,Centar za provedbu integracija u Europsku Uniju,Center for the Implementation of Integration into the European Union,CPI EU,[],,,HR,,,[],[],[],,,,unknown
Crnković,Dušan Crnković,Dušan Crnković,Crnković,[],,Y,HR,,,[],[],[],,,,unknown
Crnogorac,Dragan Crnogorac,Dragan Crnogorac,Crnogorac,[],,Y,HR,,,[],[],[],,,,unknown
Čuhnil,Zdenka Čuhnil,Zdenka Čuhnil,Čuhnil,[],,Y,HR,,,[],[],[],,,,unknown
Cvetanović,Dušan Cvetanović,Dušan Cvetanović,Cvetanović,[],,Y,HR,,,[],[],[],,,,unknown
DA,Dalmatinska akcija,Dalmatian Action,DA,[],,,HR,2021.0,,[],[],"[""#0000FF""]",https://hr.wikipedia.org/wiki/Dalmatinska_akcija_(2021.),Q125121356,8606.0,"left or center-left, including non-radical greens"
Daka,Luigj Daka,Luigj Daka,Daka,[],,Y,HR,,,[],[],[],,,,unknown
DAN,Demokratska akcija naroda Hrvatske,Democratic Action of the Croatian People,DAN,[],,,HR,,,[],[],[],,,,unknown
Danjek,Ivan Danjek,Ivan Danjek,Danjek,[],,Y,HR,,,[],[],[],,,,unknown
Dapas,Daniela Dapas,Daniela Dapas,Dapas,[],,Y,HR,,,[],[],"[""#ff0000""]",,,,unknown
Ðapić,Ante Ðapić,Ante Ðapić,Ðapić,[],,Y,HR,,,[],[],"[""black""]",,,,unknown
Davidović,Mira Davidović,Mira Davidović,Davidović,[],,Y,HR,,,[],[],[],,,,unknown
DC,Demokratski centar,Democratic Centre,DC,[],,,HR,2013.0,,[],[],"[""#FF0000""]",https://hr.wikipedia.org/wiki/Demokratski_centar,Q1270959,78.0,"center, center-right or moderate right"
DDS,Dubrovački demokratski sabor,Dubrovnik Democratic Assembly,DDS,[],,,HR,,,[],[],[],,,,other
Debeljuh,Dino Debeljuh,Dino Debeljuh,Debeljuh,[],,Y,HR,,,[],[],[],,,,unknown
Dedić,Toti Dedić,Toti Dedić,Dedić,[],,Y,HR,,,[],[],[],,,,unknown
Dejanović,Pero Dejanović,Pero Dejanović,Dejanović,[],,Y,HR,,,[],[],[],,,,unknown
Demokrati,Demokrati,Democrats,Demokrati,[],,,HR,2018.0,,[],[],[],https://hr.wikipedia.org/wiki/Demokrati_(hrvatska_politi%C4%8Dka_stranka),Q63860751,,"left or center-left, including non-radical greens"
Demokrati-HL,Demokrati-HL,Demokrati-HL,Demokrati-HL,"[""Demokrati"", ""HL""]",,,HR,1990.0,,[],[],"[""#FFA500""]",https://hr.wikipedia.org/wiki/Demokrati_(hrvatska_politi%C4%8Dka_stranka),Q63860751,,"left or center-left, including non-radical greens"
Demokrati-HL-RI,Demokrati-HL-RI,Demokrati-HL-RI,Demokrati-HL-RI,"[""Demokrati"", ""HL"", ""RI""]",,,HR,,,[],[],[],,,,"left or center-left, including non-radical greens"
Demokrati-HL-RI-ZS,Demokrati-HL-RI-ZS,Demokrati-HL-RI-ZS,Demokrati-HL-RI-ZS,"[""Demokrati"", ""HL"", ""RI"", ""ZS (2001)""]",,,HR,,,[],[],"[""#FFA500""]",,,,"left or center-left, including non-radical greens"
DESNO,Demokratski savez nacionalne obnove,Democratic Union of National Revival,DESNO,[],,,HR,2014.0,,[],[],[],https://hr.wikipedia.org/wiki/Demokratski_savez_nacionalne_obnove,Q97232625,,radical right
DGS,Domovinska Građanska Stranka,Homeland Civic Party,DGS,[],,,HR,1992.0,2007.0,[],[],[],https://hr.wikipedia.org/wiki/Domovinska_gra%C4%91anska_stranka,Q12629992,,radical right
DHSS,Demokratski HSS,Democratic HSS,DHSS,[],,,HR,2021.0,,[],[],"[""#005f2f""]",https://hr.wikipedia.org/wiki/Demokratski_HSS,Q135501888,,"center, center-right or moderate right"
DI,Istarski Demokrati – Democratici Istriani,Istrian Democrats – Istrian Democrats,DI,[],,,HR,,,[],[],"[""#A0D89E""]",,,,"left or center-left, including non-radical greens"
DLS,Dalmatinska liberalna stranka,Dalmatian Liberal Party,DLS,[],,,HR,2005.0,,[],[],[],https://en.wikipedia.org/wiki/Dalmatian_Liberal_Party,Q5211532,,"left or center-left, including non-radical greens"
DOSIP,Dalija Orešković i ljudi s imenom i prezimenom,Dalija Orešković and People with a First and Last Name,DOSIP,[],"[{""name_native"": ""Stranka borbe protiv korupcije, razvoja i transparentnosti"", ""abbreviation"": ""START""}]",,HR,2018.0,2020.0,[],[],"[""#ff0099"", ""#074c7a"", ""#9ac9f0""]",https://hr.wikipedia.org/wiki/Dalija_Ore%C5%A1kovi%C4%87_i_ljudi_s_imenom_i_prezimenom,Q107490246,,"center, center-right or moderate right"
DOSIP-Pametno-Fokus,DOSIP-Pametno-Fokus,DOSIP-Pametno-Fokus,DOSIP-Pametno-Fokus,"[""DOSIP"", ""Pametno"", ""Fokus""]",,,HR,,,[],[],"[""#ff00ff"", ""#074c7a""]",,,,"left or center-left, including non-radical greens"
DP,Domovinski pokret,Homeland Movement,DP,[],,,HR,2020.0,,[],"[{""year_start"": ""2024"", ""year_end"": ""2024"", ""party_id"": ""ECR Group""}]","[""#808080"", ""#FF0000"", ""#FFFFFF"", ""#005ca9""]",https://hr.wikipedia.org/wiki/Domovinski_pokret,Q86756923,8981.0,radical right
DP-HS-BLOK-HKS-HRAST-SU-ZL,DP-HS-BLOK-HKS-HRAST-SU-ZL,DP-HS-BLOK-HKS-HRAST-SU-ZL,DP-HS-BLOK-HKS-HRAST-SU-ZL,"[""DP"", ""HS"", ""BLOK"", ""HKS"", ""HRAST"", ""SU"", ""ZL""]",,,HR,,,[],[],[],,,,radical right
DP-PIP-BLOK,DP-PIP-BLOK,DP-PIP-BLOK,DP-PIP-BLOK,"[""DP"", ""PIP"", ""BLOK""]",,,HR,,,[],[],"[""grey"", ""red"", ""white"", ""#005ca9""]",,,,radical right
DP-PIP-DHSS,DP-PIP-DHSS,DP-PIP-DHSS,DP-PIP-DHSS,"[""DP"", ""PIP"", ""DHSS""]",,,HR,,,[],[],"[""#808080"", ""#FF0000"", ""#FFFFFF"", ""#005ca9""]",,,,radical right
DP-PIP-DHSS-ZL,DP-PIP-DHSS-ZL,DP-PIP-DHSS-ZL,DP-PIP-DHSS-ZL,"[""DP"", ""PIP"", ""DHSS"", ""ZL""]",,,HR,,,[],[],"[""grey"", ""red"", ""white"", ""#005ca9""]",,,,radical right
DPS (2009),Демократска партија Срба,Democratic Party of Serbs,DPS,[],,,HR,2009.0,,[],[],"[""#FFD700"", ""#0F3979""]",https://sr.wikipedia.org/wiki/%D0%94%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D1%81%D0%BA%D0%B0_%D0%BF%D0%B0%D1%80%D1%82%D0%B8%D1%98%D0%B0_%D0%A1%D1%80%D0%B1%D0%B0,Q12750786,,"left or center-left, including non-radical greens"
DPS [Demokratska Prigorsko-Zagrebačka Stranka],Demokratska Prigorsko-Zagrebačka Stranka,Demokratska Prigorsko-Zagrebačka Stranka,DPS,[],,,HR,,,[],[],[],,,,unknown
DSBSB,Demokratski savez Bošnjaka Slavonije i Baranje,Democratic Union of the Bosniaks of Slavonia and Baranja,DSBSB,[],,,HR,,,[],[],[],,,,other
DSRS,Demokratska stranka slavonske ravnice,Democratic Party of Slavonska Ravnica,DSRS,[],"[{""name_native"": ""Stranka Hrvatske Ravnice"", ""abbreviation"": ""SHR""}]",,HR,,,[],[],[],,,,other
DSS,Demokratski savez Srba,Demokratski savez Srba,DSS,[],,,HR,2016.0,,[],[],"[""#005BAA"", ""White""]",https://sr.wikipedia.org/sr-el/%D0%94%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D1%81%D0%BA%D0%B8_%D1%81%D0%B0%D0%B2%D0%B5%D0%B7_%D0%A1%D1%80%D0%B1%D0%B0,,,"left or center-left, including non-radical greens"
DSU,Demokratska stranka umirovljenika,Democratic Pensioners' Party,DSU,[],,,HR,,,[],[],[],,,,other
DSU-SN,Demokratska socijalna unija – Snaga naroda,Democratic Social Union – Power of the People,DSU-SN,[],,,HR,,,[],[],[],,,,unknown
DSZ,Demokratski savez zelenih,Democratic Green Union,DSZ,[],,,HR,2003.0,,[],[],"[""#b4dc00""]",https://en.wikipedia.org/wiki/Green_Party_%E2%80%93_Green_Alternative,Q5603060,,"left or center-left, including non-radical greens"
DSŽ,Demokratska stranka žena,Democratic Women's Party,DSŽ,[],,,HR,,,[],[],[],,,,"left or center-left, including non-radical greens"
DSŽ-HSN-ASBU,DSŽ-HSN-ASBU,DSŽ-HSN-ASBU,DSŽ-HSN-ASBU,"[""DSŽ"", ""HSN"", ""ASBU""]",,,HR,,,[],[],"[""blue""]",,,,"left or center-left, including non-radical greens"
DSŽ-ZS,DSŽ-ZS,DSŽ-ZS,DSŽ-ZS,"[""DSŽ"", ""ZS (2001)""]",,,HR,,,[],[],"[""#C50200"", ""#2D3C8C""]",,,,"left or center-left, including non-radical greens"
Dubaić,Petar Dubaić,Petar Dubaić,Dubaić,[],,Y,HR,,,[],[],[],,,,unknown
Dukić,Dragutin Dukić,Dragutin Dukić,Dukić,[],,Y,HR,,,[],[],[],,,,unknown
Dussich,Corrado Dussich,Corrado Dussich,Dussich,[],,Y,HR,,,[],[],[],,,,unknown
Džakula,Veljko Džakula,Veljko Džakula,Džakula,[],,Y,HR,,,[],[],[],,,,unknown
DZMH,Demokratska zajednica Mađara Hrvatske,Democratic Community of Magyars of Croatia,DZMH,[],,,HR,1993.0,,[],[],"[""#008000"", ""#FFA500""]",https://hr.wikipedia.org/wiki/Demokratska_zajednica_Ma%C4%91ara_Hrvatske,Q1251824,,other
Džomba,Alen Džomba,Alen Džomba,Džomba,[],,Y,HR,,,[],[],[],,,,unknown
FDI,Istarski Demokratski Forum – Foro Democratico Istriano,Istrian Democratic Forum - Democratic Forum of Istria,FDI,[],,,HR,,,[],[],[],,,,"left or center-left, including non-radical greens"
Ferhatović,Mensur Ferhatović,Mensur Ferhatović,Ferhatović,[],,Y,HR,,,[],[],"[""#D00000"", ""#2D6A4F"", ""#FFFFFF""]",,,,unknown
Filima,Viktor Filima,Viktor Filima,Filima,[],,Y,HR,,,[],[],[],,,,unknown
Fofonja,Juraj Fofonjka,Juraj Fofonjka,Fofonja,[],,Y,HR,,,[],[],[],,,,unknown
Fokus,Fokus,Fokus,Fokus,[],,,HR,2020.0,,"[{""date_start"": null, ""date_end"": null, ""organization"": ""Alliance of Liberals and Democrats for Europe Party (ALDE)"", ""status"": ""member""}]",[],[],https://hr.wikipedia.org/wiki/Fokus_(stranka),Q107121702,9480.0,"center, center-right or moderate right"
Frančeković,Irena Frančeković,Irena Frančeković,Frančeković,[],,Y,HR,,,[],[],[],,,,unknown
Gajica,Ratko Gajica,Ratko Gajica,Gajica,[],,Y,HR,,,[],[],[],,,,unknown
GLAS,Građansko-liberalni savez,Civic Liberal Party,GLAS,[],,,HR,2017.0,,"[{""date_start"": null, ""date_end"": null, ""organization"": ""Alliance of Liberals and Democrats for Europe Party (ALDE)"", ""status"": ""associate""}]","[{""year_start"": ""2017"", ""year_end"": ""2019"", ""party_id"": ""Renew""}]","[""#6699CC""]",https://hr.wikipedia.org/wiki/Gra%C4%91ansko-liberalni_savez,Q39046276,8178.0,"center, center-right or moderate right"
Glasnović,Željko Glasnović,Željko Glasnović,Glasnović,[],,Y,HR,,,[],[],"[""#000080""]",,,,unknown
GO,Generacija obnove,Generation Renewal,GO,[],,,HR,,,[],[],[],,,,other
GR,Glas razuma,Voice of Reason,GR,[],,,HR,,,[],[],"[""#808080"", ""red"", ""white"", ""#005ca9""]",,,,unknown
GR-MS,GR-MS,GR-MS,GR-MS,"[""GR"", ""MS""]",,,HR,,,[],[],[],,,,unknown
Graca,Lutvija Graca,Lutvija Graca,Graca,[],,Y,HR,,,[],[],"[""#0055A4""]",,,,unknown
Grünbaum,Damir Grünbaum,Damir Grünbaum,Grünbaum,[],,Y,HR,,,[],[],[],,,,unknown
GS,Gospodarska stranka,Economic Party,GS,[],,,HR,,,[],[],[],,,,unknown
Gušani,Ibrahim Gušani,Ibrahim Gušani,Gušani,[],,Y,HR,,,[],[],[],,,,unknown
H21,Hrvatska 21. stoljeća,21th Century Croatia,H21,[],,,HR,,,[],[],[],,,,unknown
Hamzić,Sanel Hamzić,Sanel Hamzić,Hamzić,[],,Y,HR,,,[],[],[],,,,unknown
Hasanović,Sead Braco Hasanović,Sead Braco Hasanović,Hasanović,[],,Y,HR,,,[],[],[],,,,unknown
HB,Hrvatski Blok – Pokret za modernu Hrvatsku,Croatian Bloc - Movement for a Modern Croatia,HB,[],,,HR,2002.0,2009.0,[],"[{""year_start"": ""2009"", ""year_end"": null, ""party_id"": ""ECR Group""}]","[""#FF0000"", ""#FFFFFF""]",https://hr.wikipedia.org/wiki/Hrvatski_blok_(2002.),Q1277765,1568.0,radical right
HB-HIP,HB-HIP,HB-HIP,HB-HIP,"[""HB"", ""HIP""]",,,HR,,,[],[],"[""red"", ""blue""]",,,,radical right
HBPS,Hrvatska braniteljska pučka stranka,Croatian Defensive People's Party,HBPS,[],,,HR,,,[],[],[],,,,radical right
HČSP,Hrvatska čista stranka prava,Croatian Pure Party of Rights,HČSP,[],,,HR,1904.0,2024.0,[],[],"[""#000000""]",https://hr.wikipedia.org/wiki/Hrvatska_%C4%8Dista_stranka_prava,Q1264379,,radical right
HČSP-HKDU,HČSP-HKDU,HČSP-HKDU,HČSP-HKDU,"[""HČSP"", ""HKDU""]",,,HR,,,[],[],"[""#000000""]",,,,radical right
HČSP-HKDU-HDSS,HČSP-HKDU-HDSS,HČSP-HKDU-HDSS,HČSP-HKDU-HDSS,"[""HČSP"", ""HKDU"", ""HDSS""]",,,HR,,,[],[],"[""#007A3E""]",,,,radical right
HDC,Hrvatski demokratski centar,Croatian Democratic Center,HDC,[],,,HR,,,[],[],[],,,,"center, center-right or moderate right"
HDD,Hrvatski dalmatinski dom,Croatian Dalmatian Home,HDD,[],,,HR,,,[],[],[],https://sh.wikipedia.org/wiki/Hrvatski_dalmatinski_dom,Q12957475,,"center, center-right or moderate right"
HDRS,Hrvatski demokratska republikanska stranka,Croatian Democratic Republican Party,HDRS,[],,,HR,2000.0,,[],[],[],https://hr.wikipedia.org/wiki/Hrvatska_demokratska_republikanska_stranka,Q16112315,,"center, center-right or moderate right"
HDRS-HDS-JHS,HDRS-HDS-JHS,HDRS-HDS-JHS,HDRS-HDS-JHS,"[""HDRS"", ""HDS"", ""JHS""]",,,HR,,,[],[],[],,,,"center, center-right or moderate right"
HDS,Hrvatska demokršćanska stranka,Croatian Demochristian Party,HDS,[],,,HR,2009.0,,"[{""date_start"": ""2023"", ""date_end"": null, ""organization"": ""European People's Party (EPP)"", ""status"": ""member""}]","[{""year_start"": ""2024"", ""year_end"": null, ""party_id"": ""EPP Group""}]","[""#1974D2""]",https://hr.wikipedia.org/wiki/Hrvatska_demokr%C5%A1%C4%87anska_stranka,Q1055317,,"center, center-right or moderate right"
HDS-HDRS,HDS-HDRS,HDS-HDRS,HDS-HDRS,"[""HDS"", ""HDRS""]",,,HR,,,[],[],[],,,,"center, center-right or moderate right"
HDS-HKDS-HGSS,HDS-HKDS-HGSS,HDS-HKDS-HGSS,HDS-HKDS-HGSS,"[""HDS"", ""HKDS"", ""HGSS""]",,,HR,,,[],[],"[""#000000""]",,,,"center, center-right or moderate right"
HDS-JH,HDS-JH,HDS-JH,HDS-JH,"[""HDS"", ""JH""]",,,HR,,,[],[],[],,,,"center, center-right or moderate right"
HDSS,Hrvatska demokratska seljačka stranka,Croatian Peasant Party,HDSS,[],,,HR,1904.0,,[],[],"[""#009900""]",https://hr.wikipedia.org/wiki/Hrvatska_demokratska_selja%C4%8Dka_stranka,Q1251816,2029.0,"center, center-right or moderate right"
HDSS-HDC-DPS,HDSS-HDC-DPS,HDSS-HDC-DPS,HDSS-HDC-DPS,"[""HDSS"", ""HDC"", ""DPS (1999)""]",,,HR,,,[],[],"[""#007A3E""]",,,,"center, center-right or moderate right"
HDSSB,Hrvatski demokratski savez Slavonije i Baranje,Croatian Democratic Alliance of Slavonia and Baranja,HDSSB,[],,,HR,2006.0,,[],"[{""year_start"": ""2009"", ""year_end"": ""2014"", ""party_id"": ""NI""}]","[""#FF0000"", ""Gold""]",https://hr.wikipedia.org/wiki/Hrvatski_demokratski_savez_Slavonije_i_Baranje,Q1262429,2347.0,"center, center-right or moderate right"
HDSSB-ABH-A-HSS-HRAST-HSP-HZ-OS-ZZH,HDSSB-ABH-A-HSS-HRAST-HSP-HZ-OS-ZZH,HDSSB-ABH-A-HSS-HRAST-HSP-HZ-OS-ZZH,HDSSB-ABH-A-HSS-HRAST-HSP-HZ-OS-ZZH,"[""HDSSB"", ""ABH"", ""A-HSS"", ""HRAST"", ""HSP"", ""HZ"", ""OS"", ""ZZH""]",,,HR,,,[],[],[],,,,"center, center-right or moderate right"
HDSSB-HKS,HDSSB-HKS,HDSSB-HKS,HDSSB-HKS,"[""HDSSB"", ""HKS""]",,,HR,,,[],[],"[""#FF0000"", ""#FFD700""]",,,,"center, center-right or moderate right"
HDSSB-HDSSD-Zeleni HR,HDSSB-HDSSD-Zeleni HR,HDSSB-HDSSD-Zeleni HR,HDSSB-HDSSD-Zeleni HR,"[""HDSSB"", ""HDSSD"", ""Zeleni HR""]",,,HR,,,[],[],[],[],,,"center, center-right or moderate right"
HDSSD,Hrvatski demokratski slobodarski savez Dalmacije,Croatian Democratic Freedom Alliance of Dalmatia,HDSSD,[],,,HR,2012.0,,[],[],[],https://hr.wikipedia.org/wiki/Hrvatski_demokratski_slobodarski_savez_Dalmacije,Q8702616,,"center, center-right or moderate right"
HDZ,Hrvatska demokratska zajednica,Croatian Democratic Union,HDZ,[],,,HR,1989.0,,"[{""date_start"": null, ""date_end"": null, ""organization"": ""European People's Party (EPP)"", ""status"": ""member""}]","[{""year_start"": ""2009"", ""year_end"": null, ""party_id"": ""EPP Group""}]","[""#0033A0"", ""#FFFFFF""]",https://hr.wikipedia.org/wiki/Hrvatska_demokratska_zajednica,Q738439,1431.0,"center, center-right or moderate right"
HDZ-DC,HDZ-DC,HDZ-DC,HDZ-DC,"[""HDZ"", ""DC""]",,,HR,,,[],[],"[""Blue""]",,,,"center, center-right or moderate right"
HDZ-HDS,HDZ-HDS,HDZ-HDS,HDZ-HDS,"[""HDZ"", ""HDS""]",,,HR,,,[],[],"[""Blue""]",,,,"center, center-right or moderate right"
HDZ-HGS,HDZ-HGS,HDZ-HGS,HDZ-HGS,"[""HDZ"", ""HGS""]",,,HR,,,[],[],"[""Blue""]",,,,"center, center-right or moderate right"
HDZ-HSLS,HDZ-HSLS,HDZ-HSLS,HDZ-HSLS,"[""HDZ"", ""HSLS""]",,,HR,,,[],[],"[""blue""]",,,,"center, center-right or moderate right"
HDZ-HSLS-HDS-HNS,HDZ-HSLS-HDS-HNS,HDZ-HSLS-HDS-HNS,HDZ-HSLS-HDS-HNS,"[""HDZ"", ""HSLS"", ""HDS"", ""HNS""]",,,HR,,,[],[],"[""blue"", ""yellow""]",,,,"center, center-right or moderate right"
HDZ-HSP-BUZ,HDZ-HSP-BUZ,HDZ-HSP-BUZ,HDZ-HSP-BUZ,"[""HDZ"", ""HSP"", ""BUZ""]",,,HR,,,[],[],[],,,,
HDZ-HSS-HSP-BUZ-HSLS-HDS-ZDS-HRAST,HDZ-HSS-HSP-BUZ-HSLS-HDS-ZDS-HRAST,HDZ-HSS-HSP-BUZ-HSLS-HDS-ZDS-HRAST,HDZ-HSS-HSP-BUZ-HSLS-HDS-ZDS-HRAST,"[""HDZ"", ""HSS"", ""HSP"", ""BUZ"", ""HSLS"", ""HDS"", ""ZDS"", ""HRAST""]",,,HR,,,[],[],"[""Blue""]",,,,"center, center-right or moderate right"
HDZ-HSS-HSP-BUZ-ZDS-HDS,HDZ-HSS-HSP-BUZ-ZDS-HDS,HDZ-HSS-HSP-BUZ-ZDS-HDS,HDZ-HSS-HSP-BUZ-ZDS-HDS,"[""HDZ"", ""HSS"", ""HSP"", ""BUZ"", ""ZDS"", ""HDS""]",,,HR,,,[],[],"[""#0052B4""]",,,,"center, center-right or moderate right"
HES,Hrvatska europska stranka,Croatian European Party,HES,[],,,HR,,,[],[],[],,,,unknown
HGS,Hrvatska građanska stranka,Croatian Civic Party,HGS,[],,,HR,2009.0,,[],[],"[""#ADD8E6""]",https://hr.wikipedia.org/wiki/Hrvatska_gra%C4%91anska_stranka,Q1563417,6620.0,radical right
HGSS,Hrvatska građansko seljačka stranka,Croatian Civic Peasant Party,HGSS,[],,,HR,,,[],[],[],,,,"center, center-right or moderate right"
HGSS-HDS,HKDS-HGSS-HDS,HGSS-HDS,HGSS-HDS,"[""HGSS"", ""HDS""]",,,HR,,,[],[],[],,,,"center, center-right or moderate right"
HGSS-HKDS,HGSS-HKDS,HGSS-HKDS,HGSS-HKDS,"[""HGSS"", ""HKDS""]",,,HR,,,[],[],[],,,,"center, center-right or moderate right"
Hinić,Dragan Hinić,Dragan Hinić,Hinić,[],,Y,HR,,,[],[],[],,,,unknown
HIP,Hrvatski istinski preporod,True Croatian Revival,HIP,[],,,HR,,,[],[],"[""red"", ""blue""]",,,,radical right
HKDS,Hrvatska kršćanska demokratska stranka,Croatian Christian Democratic Party,HKDS,[],,,HR,,,"[{""date_start"": ""2023"", ""date_end"": null, ""organization"": ""European People's Party (EPP)"", ""status"": ""member""}]",[],"[""#1974D2""]",,,,"center, center-right or moderate right"
