gisco_id,name,registered,turnout,invalid,blank,KO,LR,TD,KON,NK,POLEXIT,PL!SP,PiS,RNP,BS,GSP
PL_1004041071703,Książki,3126,894,13,0,176,18,146,164,0,9,3,357,0,8,0
PL_1004041071704,Płużnica,3563,1083,6,0,165,18,324,143,0,9,1,405,0,12,0
PL_1004041071705,Ryńsk,6556,1724,15,0,351,52,342,291,0,9,1,649,0,14,0
PL_1004041081801,Kowal,2678,928,8,0,315,75,82,87,0,3,2,344,0,12,0
PL_1004041081802,Baruchowo,2776,807,7,0,154,40,87,112,0,4,1,395,0,7,0
PL_1004041081803,Boniewo,2666,766,15,0,119,37,126,106,0,1,0,356,0,6,0
PL_1004041081804,Brześć Kujawski,8929,2962,26,0,1009,291,250,371,0,5,5,975,0,30,0
PL_1004041081805,Choceń,6130,1529,17,0,417,70,172,156,0,2,8,676,0,11,0
PL_1004041081806,Chodecz,4676,1101,13,0,243,73,141,160,0,4,3,456,0,8,0
PL_1004041081807,Fabianki,7879,2389,21,0,985,158,297,206,0,7,7,685,0,23,0
PL_1004041081808,Izbica Kujawska,5869,1500,13,0,234,57,188,156,0,3,4,837,0,8,0
PL_1004041081809,Kowal,3162,866,6,0,186,40,105,124,0,1,4,393,0,7,0
PL_1004041081810,Lubanie,3593,1109,10,0,243,46,109,134,0,2,5,553,0,7,0
PL_1004041081811,Lubień Kujawski,5539,1334,13,0,274,69,107,202,0,2,4,650,0,13,0
PL_1004041081812,Lubraniec,7301,2163,26,0,548,111,234,257,0,3,7,968,0,9,0
PL_1004041081813,Włocławek,5948,1937,10,0,664,170,276,169,0,5,6,624,0,13,0
PL_1004041671901,Barcin,10826,3344,29,0,1677,115,239,331,0,13,12,877,0,51,0
PL_1004041671902,Gąsawa,4150,1387,20,0,474,34,126,149,0,3,5,563,0,13,0
PL_1004041671903,Janowiec Wielkopolski,6746,2065,28,0,748,64,118,240,0,7,8,835,0,17,0
PL_1004041671904,Łabiszyn,8032,2431,21,0,1016,67,146,291,0,10,13,843,0,24,0
PL_1004041671905,Rogowo,5160,1781,28,0,701,34,120,179,0,9,7,689,0,14,0
PL_1004041671906,Żnin,18293,6244,53,0,2537,195,312,773,0,21,4,2310,0,39,0
PL_1006061090101,Międzyrzec Podlaski,12718,4862,26,0,1079,114,251,776,0,15,0,2546,0,55,0
PL_1006061090102,Terespol,4239,1683,11,0,508,56,77,214,0,3,0,793,0,21,0
PL_1006061090103,Biała Podlaska,11700,4246,28,0,1122,71,240,651,0,14,0,2066,0,54,0
PL_1006061090104,Drelów,4203,1240,14,0,146,18,82,266,0,3,0,701,0,10,0
PL_1006061090105,Janów Podlaski,4014,1332,10,0,336,23,83,199,0,8,0,655,0,18,0
PL_1006061090106,Kodeń,2872,1038,20,0,212,46,86,142,0,3,0,522,0,7,0
PL_1006061090107,Konstantynów,3099,1104,12,0,161,25,95,163,0,6,0,630,0,12,0
PL_1006061090108,Leśna Podlaska,3340,1133,12,0,173,23,64,171,0,2,0,667,0,19,0
PL_1006061090109,Łomazy,3873,1427,12,0,223,35,108,234,0,4,0,794,0,17,0
PL_1006061090110,Międzyrzec Podlaski,7978,2869,19,0,242,39,183,576,0,3,0,1774,0,33,0
PL_1006061090111,Piszczac,5527,1668,13,0,291,23,85,220,0,8,0,1014,0,14,0
PL_1006061090112,Rokitno,2251,762,8,0,111,25,62,114,0,3,0,430,0,9,0
PL_1006061090113,Rossosz,1766,777,7,0,101,24,55,127,0,3,0,452,0,8,0
PL_1006061090114,Sławatycze,1855,685,6,0,147,18,77,76,0,4,0,353,0,4,0
PL_1006061090115,Sosnówka,1837,676,5,0,75,25,117,119,0,4,0,325,0,6,0
PL_1006061090116,Terespol,5038,1744,17,0,314,39,106,271,0,7,0,969,0,21,0
PL_1006061090117,Tuczna,2355,760,4,0,103,13,52,125,0,0,0,453,0,10,0
PL_1006061090118,Wisznice,3854,1388,10,0,228,146,127,168,0,4,0,698,0,7,0
PL_1006061090119,Zalesie,3387,1011,6,0,194,20,88,120,0,2,0,571,0,10,0
PL_1006061100201,Biłgoraj,20399,8328,46,0,2349,165,1131,1158,0,25,0,3408,0,45,0
PL_1006061100202,Aleksandrów,2545,910,6,0,79,10,72,170,0,1,0,570,0,2,0
PL_1006061100203,Biłgoraj,10477,3910,30,0,338,46,643,705,0,17,0,2098,0,33,0
PL_1006061100204,Biszcza,2994,1027,6,0,101,29,102,166,0,1,0,614,0,8,0
PL_1006061100205,Frampol,4763,1713,11,0,204,22,184,340,0,2,0,943,0,7,0
PL_1006061100206,Goraj,3224,1143,2,0,98,11,73,289,0,4,0,655,0,11,0
PL_1006061100207,Józefów,5419,1808,8,0,445,46,115,276,0,7,0,888,0,23,0
PL_1006061100208,Księżpol,5373,1935,11,0,345,32,127,364,0,7,0,1029,0,20,0
PL_1006061100209,Łukowa,3278,1110,6,0,124,6,74,249,0,3,0,645,0,3,0
PL_1006061100210,Obsza,3291,1169,10,0,99,23,80,246,0,3,0,702,0,6,0
PL_1006061100211,Potok Górny,4170,1572,10,0,96,95,112,218,0,1,0,1027,0,13,0
PL_1006061100212,Tarnogród,5222,2009,8,0,331,38,140,352,0,8,0,1114,0,18,0
PL_1006061100213,Tereszpol,3076,1050,8,0,134,16,105,168,0,3,0,607,0,9,0
PL_1006061100214,Turobin,4813,1952,11,0,163,40,99,429,0,3,0,1197,0,10,0
PL_1006061100301,Rejowiec Fabryczny,3342,1033,12,0,333,47,21,128,0,2,0,478,0,12,0
PL_1006061100302,Białopole,2294,658,2,0,142,27,25,109,0,1,0,350,0,2,0
PL_1006061100303,Chełm,11754,4041,24,0,1070,209,287,702,0,19,0,1696,0,34,0
PL_1006061100304,Dorohusk,4860,1596,14,0,325,46,53,308,0,6,0,828,0,16,0
PL_1006061100305,Dubienka,1839,581,3,0,174,33,48,88,0,4,0,227,0,4,0
PL_1006061100306,Kamień,3237,1065,9,0,200,45,55,270,0,4,0,475,0,7,0
PL_1006061100307,Leśniowice,2837,786,11,0,178,43,52,116,0,2,0,379,0,5,0
PL_1006061100308,Rejowiec Fabryczny,3222,890,12,0,144,32,48,144,0,1,0,496,0,13,0
PL_1006061100309,Ruda-Huta,3445,1010,13,0,248,20,75,172,0,4,0,473,0,5,0
PL_1006061100310,Sawin,4165,1296,7,0,320,54,72,218,0,5,0,604,0,16,0
PL_1006061100311,Siedliszcze,5192,1483,11,0,360,49,55,223,0,3,0,766,0,16,0
PL_1006061100312,Wierzbica,3907,1245,8,0,276,25,19,212,0,10,0,690,0,5,0
PL_1006061100313,Wojsławice,2936,922,9,0,168,19,30,164,0,2,0,499,0,31,0
PL_1006061100314,Żmudź,2381,794,8,0,164,35,20,175,0,2,0,387,0,3,0
PL_1006061100315,Rejowiec,4855,1373,11,0,359,55,39,241,0,1,0,652,0,15,0
PL_1006061100401,Hrubieszów,13505,4786,38,0,1650,167,448,508,0,12,0,1914,0,49,0
PL_1006061100402,Dołhobyczów,4107,1071,12,0,143,29,143,157,0,1,0,575,0,11,0
PL_1006061100403,Horodło,3952,1020,3,0,211,26,78,171,0,8,0,512,0,11,0
PL_1006061100404,Hrubieszów,7804,2381,20,0,373,37,222,442,0,12,0,1250,0,25,0
PL_1006061100405,Mircze,5653,1570,12,0,204,39,221,271,0,6,0,806,0,11,0
PL_1006061100406,Trzeszczany,3209,917,8,0,145,19,61,158,0,1,0,513,0,12,0
PL_1006061100407,Uchanie,3494,1139,7,0,132,25,70,224,0,2,0,664,0,15,0
PL_1006061100408,Werbkowice,7285,2170,13,0,333,36,132,386,0,13,0,1207,0,50,0
PL_1006061120501,Batorz,2555,1130,2,0,90,23,29,228,0,4,0,750,0,4,0
PL_1006061120502,Chrzanów,2243,1106,4,0,37,19,26,207,0,4,0,805,0,4,0
PL_1006061120503,Dzwola,4878,2115,11,0,82,44,81,407,0,2,0,1477,0,11,0
PL_1006061120504,Godziszów,4512,2310,13,0,38,97,46,455,0,4,0,1653,0,4,0
PL_1006061120505,Janów Lubelski,12194,5050,24,0,923,292,120,808,0,7,0,2847,0,29,0
PL_1006061120506,Modliborzyce,5524,1990,15,0,257,103,58,344,0,4,0,1191,0,18,0
PL_1006061120507,Potok Wielki,3638,1254,7,0,139,56,28,206,0,4,0,801,0,13,0
PL_1006061100601,Krasnystaw,14628,5218,29,0,2093,204,213,657,0,13,0,1933,0,76,0
PL_1006061100602,Fajsławice,3633,1333,6,0,169,24,76,236,0,6,0,804,0,12,0
PL_1006061100603,Gorzków,2729,900,4,0,201,11,74,147,0,3,0,448,0,12,0
PL_1006061100604,Izbica,6433,1926,18,0,371,59,115,315,0,6,0,1017,0,25,0
PL_1006061100605,Krasnystaw,6621,2139,19,0,544,48,100,347,0,14,0,1042,0,25,0
PL_1006061100606,Kraśniczyn,2907,928,11,0,189,36,66,143,0,3,0,413,0,67,0
PL_1006061100607,Łopiennik Górny,3063,928,5,0,162,8,42,137,0,3,0,562,0,9,0
PL_1006061100609,Rudnik,2416,699,8,0,116,18,46,105,0,3,0,388,0,15,0
PL_1006061100610,Siennica Różana,3239,989,11,0,250,27,124,180,0,6,0,383,0,8,0
PL_1006061100611,Żółkiewka,4171,1225,10,0,175,31,58,227,0,8,0,705,0,11,0
PL_1006061120701,Kraśnik,25350,10057,65,0,3124,330,597,1039,0,22,0,4792,0,87,0
PL_1006061120702,Annopol,6660,2088,13,0,339,89,150,235,0,6,0,1236,0,20,0
PL_1006061120703,Dzierzkowice,4186,1517,8,0,188,41,169,265,0,3,0,835,0,7,0
PL_1006061120704,Gościeradów,5589,1786,15,0,191,204,94,206,0,1,0,1055,0,20,0
PL_1006061120705,Kraśnik,5667,1959,16,0,278,48,141,306,0,5,0,1146,0,19,0
PL_1006061120706,Szastarka,4505,1682,6,0,140,49,64,242,0,4,0,1166,0,11,0
PL_1006061120707,Trzydnik Duży,4977,1621,8,0,232,53,129,240,0,6,0,942,0,11,0
PL_1006061120708,Urzędów,6770,2483,34,0,270,41,216,441,0,5,0,1460,0,16,0
PL_1006061120709,Wilkołaz,4288,1894,14,0,164,26,107,412,0,7,0,1153,0,11,0
PL_1006061120710,Zakrzówek,5053,1845,10,0,235,27,86,389,0,6,0,1073,0,19,0
PL_1006061110801,Lubartów,16355,6739,37,0,2349,195,425,906,0,14,0,2737,0,75,0
PL_1006061110802,Abramów,3186,1162,8,0,95,26,62,230,0,3,0,725,0,13,0
PL_1006061110803,Firlej,4618,1501,13,0,238,38,93,267,0,6,0,820,0,26,0
PL_1006061110804,Jeziorzany,2088,738,8,0,89,13,50,107,0,4,0,461,0,6,0
PL_1006061110805,Kamionka,5188,1743,10,0,364,49,114,394,0,4,0,787,0,21,0
PL_1006061110806,Kock,4915,1646,18,0,226,39,82,260,0,4,0,997,0,20,0
PL_1006061110807,Lubartów,9172,3331,15,0,661,84,253,706,0,7,0,1551,0,54,0
PL_1006061110808,Michów,4673,1477,8,0,236,38,75,213,0,5,0,891,0,11,0
PL_1006061110809,Niedźwiada,4990,1816,15,0,191,34,99,351,0,4,0,1109,0,13,0
PL_1006061110810,Ostrów Lubelski,4057,1634,11,0,260,38,101,329,0,9,0,873,0,13,0
PL_1006061110811,Ostrówek,2978,964,9,0,93,15,75,247,0,4,0,513,0,8,0
PL_1006061110812,Serniki,3880,1537,7,0,146,26,83,355,0,8,0,896,0,16,0
PL_1006061110813,Uścimów,2553,883,8,0,167,20,53,131,0,2,0,493,0,9,0
PL_1006061110901,Bełżyce,10107,3707,20,0,664,71,222,659,0,8,0,2029,0,34,0
PL_1006061110902,Borzechów,3009,1209,8,0,105,14,99,303,0,2,0,669,0,9,0
PL_1006061110903,Bychawa,9024,3002,12,0,518,76,167,583,0,14,0,1602,0,30,0
PL_1006061110904,Garbów,7124,2712,10,0,523,62,162,553,0,10,0,1350,0,42,0
PL_1006061110905,Głusk,10045,4548,19,0,1443,177,289,796,0,15,0,1748,0,61,0
PL_1006061110906,Jabłonna,6383,2029,8,0,403,54,121,371,0,11,0,1031,0,30,0
PL_1006061110907,Jastków,11378,5055,15,0,1506,140,319,833,0,8,0,2160,0,74,0
PL_1006061110908,Konopnica,11375,5266,19,0,1907,169,402,907,0,21,0,1775,0,66,0
PL_1006061110909,Krzczonów,3525,1148,10,0,187,36,92,209,0,3,0,598,0,13,0
PL_1006061110910,Niedrzwica Duża,9281,3668,28,0,762,73,221,775,0,11,0,1738,0,60,0
PL_1006061110911,Niemce,16448,6851,34,0,2019,179,386,1283,0,13,0,2847,0,90,0
PL_1006061110912,Strzyżewice,6363,2289,13,0,471,53,156,434,0,9,0,1123,0,29,0
PL_1006061110913,Wojciechów,4716,1633,8,0,306,49,101,302,0,6,0,844,0,17,0
PL_1006061110914,Wólka,9957,4180,13,0,1182,148,262,812,0,15,0,1685,0,62,0
PL_1006061110915,Wysokie,3477,1315,11,0,116,18,95,218,0,1,0,837,0,19,0
PL_1006061110916,Zakrzew,2261,774,4,0,57,8,41,138,0,2,0,518,0,6,0
PL_1006061111001,Cyców,5936,1839,13,0,321,40,80,327,0,15,0,1021,0,22,0
PL_1006061111002,Ludwin,4422,1460,5,0,354,23,75,275,0,5,0,664,0,58,0
PL_1006061111003,Łęczna,17216,6918,26,0,2038,143,238,1144,0,24,0,3191,0,114,0
PL_1006061111004,Milejów,6969,2195,19,0,501,62,86,364,0,11,0,1123,0,28,0
PL_1006061111005,Puchaczów,4403,1788,8,0,283,28,119,371,0,5,0,949,0,25,0
PL_1006061111006,Spiczyn,4547,1600,7,0,390,20,86,322,0,11,0,725,0,39,0
PL_1006061121101,Łuków,21783,9249,46,0,2492,297,505,1368,0,31,0,4410,0,100,0
PL_1006061121102,Stoczek Łukowski,1947,772,6,0,177,29,48,80,0,1,0,424,0,7,0
PL_1006061121103,Adamów,4228,1428,8,0,177,50,96,229,0,5,0,853,0,10,0
PL_1006061121104,Krzywda,7776,2757,26,0,241,215,118,519,0,5,0,1606,0,27,0
PL_1006061121105,Łuków,13862,5141,46,0,522,134,295,977,0,12,0,3102,0,52,0
PL_1006061121106,Serokomla,3107,1021,6,0,85,54,51,186,0,2,0,633,0,4,0
PL_1006061121107,Stanin,7241,2622,30,0,162,49,209,594,0,4,0,1545,0,29,0
PL_1006061121108,Stoczek Łukowski,6044,2196,17,0,170,30,134,318,0,5,0,1503,0,19,0
PL_1006061121109,Trzebieszów,5603,2478,11,0,118,17,96,532,0,11,0,1668,0,25,0
PL_1006061121110,Wojcieszków,5192,1783,9,0,131,55,101,473,0,9,0,991,0,14,0
PL_1006061121111,Wola Mysłowska,3650,1155,6,0,85,42,75,230,0,7,0,699,0,11,0
PL_1006061121201,Chodel,5049,1754,20,0,199,15,75,471,0,5,0,950,0,19,0
PL_1006061121202,Józefów nad Wisłą,5112,1646,6,0,281,39,102,382,0,3,0,826,0,7,0
PL_1006061121203,Karczmiska,4355,1293,9,0,199,22,180,191,0,7,0,670,0,15,0
PL_1006061121204,Łaziska,3815,1150,12,0,165,30,77,245,0,3,0,606,0,12,0
PL_1006061121205,Opole Lubelskie,13623,4610,44,0,1190,121,215,654,0,16,0,2327,0,43,0
PL_1006061121206,Poniatowa,10763,4016,23,0,933,68,425,467,0,7,0,2067,0,26,0
PL_1006061121207,Wilków,3503,1147,7,0,131,19,82,184,0,0,0,717,0,7,0
PL_1006061091301,Dębowa Kłoda,3086,1026,6,0,206,38,87,162,0,3,0,507,0,17,0
PL_1006061091302,Jabłoń,2874,1073,12,0,124,24,75,207,0,6,0,608,0,17,0
PL_1006061091303,Milanów,2922,992,7,0,116,12,95,236,0,5,0,509,0,12,0
PL_1006061091304,Parczew,11163,4126,18,0,1157,107,377,542,0,16,0,1857,0,52,0
PL_1006061091305,Podedwórze,1292,475,3,0,59,12,42,137,0,1,0,215,0,6,0
PL_1006061091306,Siemień,3537,1169,8,0,164,25,68,169,0,4,0,718,0,13,0
PL_1006061091307,Sosnowica,1993,652,12,0,144,17,58,86,0,2,0,319,0,14,0
PL_1006061121401,Puławy,35734,15373,67,0,6426,614,728,1827,0,39,0,5500,0,172,0
PL_1006061121402,Baranów,3125,1046,11,0,199,19,58,156,0,3,0,588,0,12,0
PL_1006061121403,Janowiec,2971,1157,7,0,346,21,58,155,0,2,0,554,0,14,0
PL_1006061121404,Kazimierz Dolny,5522,2080,10,0,658,71,116,258,0,4,0,943,0,20,0
PL_1006061121405,Końskowola,6871,2601,12,0,625,64,166,463,0,11,0,1225,0,34,0
PL_1006061121406,Kurów,5986,2344,15,0,436,45,123,417,0,11,0,1269,0,28,0
PL_1006061121407,Markuszów,2345,934,3,0,160,14,57,195,0,0,0,498,0,7,0
PL_1006061121408,Nałęczów,8220,3686,26,0,1079,115,227,493,0,15,0,1684,0,47,0
PL_1006061121409,Puławy,9696,3678,24,0,983,96,269,598,0,10,0,1651,0,47,0
PL_1006061121410,Wąwolnica,3700,1249,16,0,173,22,65,267,0,5,0,683,0,18,0
PL_1006061121411,Żyrzyn,5080,1947,13,0,288,32,185,308,0,11,0,1082,0,28,0
PL_1006061091501,Radzyń Podlaski,11778,4518,25,0,1174,143,404,689,0,7,0,2017,0,59,0
PL_1006061091502,Borki,4646,1502,12,0,141,18,267,267,0,3,0,780,0,14,0
PL_1006061091503,Czemierniki,3422,1329,6,0,176,12,139,227,0,0,0,751,0,18,0
PL_1006061091504,Kąkolewnica,6246,2169,18,0,152,16,100,369,0,6,0,1472,0,36,0
PL_1006061091505,Komarówka Podlaska,3336,1320,8,0,158,26,103,286,0,4,0,719,0,16,0
PL_1006061091506,Radzyń Podlaski,6411,2159,9,0,241,37,171,393,0,1,0,1268,0,39,0
PL_1006061091507,Ulan-Majorat,4591,1678,13,0,91,11,152,351,0,3,0,1036,0,21,0
PL_1006061091508,Wohyń,5234,1702,10,0,278,25,147,269,0,12,0,920,0,41,0
PL_1006061121601,Dęblin,11662,4724,23,0,1388,194,625,553,0,14,0,1859,0,68,0
PL_1006061121602,Kłoczew,5430,2097,19,0,128,40,116,362,0,4,0,1405,0,23,0
PL_1006061121603,Nowodwór,3193,1288,18,0,82,33,119,200,0,2,0,825,0,9,0
PL_1006061121604,Ryki,15884,6104,32,0,1316,185,775,771,0,26,0,2947,0,51,0
PL_1006061121605,Stężyca,4035,1700,19,0,194,29,505,145,0,6,0,795,0,7,0
PL_1006061121606,Ułęż,2456,943,6,0,148,29,117,124,0,5,0,495,0,19,0
PL_1006061111701,Świdnik,29393,12529,47,0,4086,455,1013,1447,0,42,0,5318,0,121,0
PL_1006061111702,Mełgiew,8116,3218,22,0,779,82,246,548,0,12,0,1485,0,44,0
PL_1006061111703,Piaski,8247,2929,22,0,555,91,318,448,0,8,0,1446,0,41,0
PL_1006061111704,Rybczewice,2692,909,4,0,103,13,31,195,0,5,0,551,0,7,0
PL_1006061111705,Trawniki,6863,2053,7,0,363,60,100,326,0,8,0,1151,0,38,0
PL_1006061101801,Tomaszów Lubelski,14801,5938,24,0,1890,155,333,624,0,21,0,2821,0,70,0
PL_1006061101802,Bełżec,2536,772,7,0,130,18,54,122,0,3,0,430,0,8,0
PL_1006061101803,Jarczów,2701,911,9,0,83,12,53,176,0,1,0,567,0,10,0
PL_1006061101804,Krynice,2574,999,7,0,112,23,76,104,0,2,0,664,0,11,0
PL_1006061101805,Lubycza Królewska,4869,1292,13,0,267,28,106,169,0,4,0,688,0,17,0
PL_1006061101806,Łaszczów,4651,1484,12,0,258,29,124,226,0,3,0,820,0,12,0
PL_1006061101807,Rachanie,3986,1341,17,0,112,29,74,230,0,2,0,859,0,18,0
PL_1006061101808,Susiec,5937,2141,26,0,326,46,154,267,0,5,0,1299,0,18,0
PL_1006061101809,Tarnawatka,3105,1072,1,0,95,20,49,175,0,1,0,713,0,18,0
PL_1006061101810,Telatyn,3007,957,13,0,69,21,78,180,0,4,0,584,0,8,0
PL_1006061101811,Tomaszów Lubelski,8958,3132,19,0,451,37,195,473,0,13,0,1908,0,35,0
PL_1006061101812,Tyszowce,4379,1466,13,0,152,14,96,183,0,3,0,986,0,19,0
PL_1006061101813,Ulhówek,3576,1051,6,0,107,18,59,167,0,4,0,679,0,11,0
PL_1006061091901,Włodawa,10383,4018,37,0,1370,223,549,395,0,6,0,1406,0,32,0
PL_1006061091902,Hanna,2238,781,2,0,84,26,201,151,0,2,0,303,0,12,0
PL_1006061091903,Hańsk,2838,890,10,0,154,24,179,99,0,2,0,406,0,16,0
PL_1006061091904,Stary Brus,1626,603,9,0,74,17,98,78,0,3,0,319,0,5,0
PL_1006061091905,Urszulin,3289,1173,10,0,188,30,165,158,0,3,0,605,0,14,0
PL_1006061091906,Włodawa,4764,1659,17,0,433,55,281,205,0,6,0,645,0,17,0
PL_1006061091907,Wola Uhruska,3093,1031,11,0,244,29,124,122,0,3,0,491,0,7,0
PL_1006061091908,Wyryki,1973,628,12,0,59,9,173,84,0,3,0,282,0,6,0
PL_1006061102001,Adamów,3773,1312,15,0,126,22,86,172,0,4,0,696,0,191,0
PL_1006061102002,Grabowiec,3135,948,6,0,99,9,64,175,0,4,0,584,0,7,0
PL_1006061102003,Komarów-Osada,3928,1526,15,0,193,20,230,186,0,5,0,847,0,30,0
PL_1006061102004,Krasnobród,5703,2373,23,0,275,40,137,363,0,10,0,1485,0,40,0
PL_1006061102005,Łabunie,4907,1874,10,0,190,22,145,319,0,9,0,1149,0,30,0
PL_1006061102006,Miączyn,4350,1224,16,0,146,14,140,228,0,5,0,663,0,12,0
PL_1006061102007,Nielisz,4429,1258,12,0,159,21,130,223,0,4,0,678,0,31,0
PL_1006061102008,Radecznica,4484,1605,9,0,134,33,111,327,0,7,0,941,0,42,0
PL_1006061102009,Sitno,5293,1838,9,0,201,32,125,339,0,13,0,1096,0,23,0
PL_1006061102010,Skierbieszów,4037,1342,14,0,130,17,90,251,0,3,0,816,0,21,0
PL_1006061102011,Stary Zamość,4094,1454,14,0,186,25,148,229,0,8,0,823,0,21,0
PL_1006061102012,Sułów,3476,1103,7,0,113,22,78,212,0,7,0,606,0,58,0
PL_1006061102013,Szczebrzeszyn,8746,2659,18,0,432,42,150,426,0,9,0,1370,0,212,0
PL_1006061102014,Zamość,18890,6936,52,0,1379,148,797,1300,0,22,0,3106,0,132,0
PL_1006061102015,Zwierzyniec,5274,1905,19,0,537,61,168,249,0,6,0,806,0,59,0
PL_1002081130101,Kostrzyn nad Odrą,12821,4456,41,0,2110,455,232,415,0,17,0,1146,0,40,0
PL_1002081130102,Bogdaniec,5438,1871,8,0,765,131,83,196,0,4,0,665,0,19,0
PL_1002081130103,Deszczno,8109,2865,20,0,1130,196,118,313,0,10,0,1033,0,45,0
PL_1002081130104,Kłodawa,6968,3213,26,0,1625,278,140,285,0,5,0,801,0,53,0
PL_1002081130105,Lubiszyn,5442,1685,19,0,664,133,83,178,0,8,0,572,0,28,0
PL_1002081130106,Santok,7133,2458,10,0,1069,188,125,265,0,5,0,770,0,26,0
PL_1002081130107,Witnica,9484,2870,37,0,1081,198,129,352,0,13,0,1020,0,40,0
PL_1002081140201,Gubin,12049,4041,32,0,1880,448,300,351,0,12,0,974,0,44,0
PL_1002081140202,Bobrowice,2502,782,3,0,314,54,44,73,0,0,0,288,0,6,0
PL_1002081140203,Bytnica,1870,512,7,0,203,46,22,31,0,2,0,194,0,7,0
PL_1002081140204,Dąbie,3793,1034,10,0,364,71,52,100,0,3,0,418,0,16,0
PL_1002081140205,Gubin,5614,1421,22,0,501,83,109,175,0,1,0,507,0,23,0
PL_1002081140206,Krosno Odrzańskie,13088,4548,37,0,2089,471,200,323,0,6,0,1383,0,39,0
PL_1002081140207,Maszewo,2203,672,7,0,198,44,54,58,0,4,0,297,0,10,0
PL_1002081130301,Bledzew,3261,991,11,0,411,86,39,91,0,2,0,334,0,17,0
PL_1002081130302,Międzyrzecz,18782,6519,41,0,2977,728,349,558,0,14,0,1781,0,71,0
PL_1002081130303,Przytoczna,4179,1285,15,0,540,66,91,148,0,5,0,399,0,21,0
PL_1002081130304,Pszczew,3392,1161,8,0,409,104,92,129,0,1,0,398,0,20,0
PL_1002081130305,Skwierzyna,8950,2880,31,0,1274,267,140,253,0,4,0,887,0,24,0
PL_1002081130306,Trzciel,4929,1538,5,0,581,129,126,137,0,5,0,542,0,13,0
PL_1002081140401,Nowa Sól,27656,10480,51,0,4585,998,582,937,0,27,0,3175,0,124,0
PL_1002081140402,Bytom Odrzański,4068,1405,12,0,578,105,129,155,0,1,0,414,0,11,0
PL_1002081140403,Kolsko,2613,822,7,0,286,47,30,104,0,6,0,337,0,5,0
PL_1002081140404,Kożuchów,11673,3634,38,0,1395,321,177,384,0,8,0,1271,0,40,0
PL_1002081140405,Nowa Sól,5580,1873,15,0,669,96,97,247,0,4,0,730,0,14,0
PL_1002081140406,Nowe Miasteczko,3980,1177,12,0,361,84,66,153,0,3,0,484,0,14,0
PL_1002081140407,Otyń,5533,1903,17,0,745,121,117,245,0,4,0,636,0,18,0
PL_1002081140408,Siedlisko,2672,755,2,0,237,51,33,84,0,2,0,338,0,8,0
PL_1002081130501,Cybinka,4953,1325,7,0,483,113,64,175,0,1,0,472,0,10,0
PL_1002081130502,Górzyca,3219,958,15,0,320,55,60,120,0,3,0,373,0,12,0
PL_1002081130503,Ośno Lubuskie,4754,1414,18,0,542,127,106,139,0,3,0,461,0,18,0
PL_1002081130504,Rzepin,7310,2216,15,0,941,214,96,171,0,8,0,754,0,17,0
PL_1002081130505,Słubice,14815,5233,31,0,2362,782,252,505,0,14,0,1243,0,44,0
PL_1002081130601,Dobiegniew,4999,1609,12,0,530,200,80,170,0,7,0,597,0,13,0
PL_1002081130602,Drezdenko,12773,4100,20,0,1777,287,141,355,0,11,0,1474,0,35,0
PL_1002081130603,Stare Kurowo,3074,810,8,0,344,50,42,80,0,3,0,275,0,8,0
PL_1002081130604,Strzelce Krajeńskie,12592,3960,36,0,1706,421,220,271,0,8,0,1254,0,44,0
PL_1002081130605,Zwierzyn,3221,869,11,0,300,60,42,96,0,3,0,349,0,8,0
PL_1002081130701,Krzeszyce,3626,1168,7,0,417,60,128,139,0,2,0,404,0,11,0
PL_1002081130702,Lubniewice,2441,876,6,0,349,68,94,89,0,5,0,257,0,8,0
PL_1002081130703,Słońsk,3819,1107,9,0,396,74,64,109,0,3,0,439,0,13,0
PL_1002081130704,Sulęcin,11305,4103,26,0,1496,238,445,406,0,14,0,1454,0,24,0
PL_1002081130705,Torzym,4988,1479,27,0,608,109,84,139,0,3,0,498,0,11,0
PL_1002081140801,Lubrza,2854,934,9,0,370,78,63,103,0,3,0,303,0,5,0
PL_1002081140802,Łagów,3905,1239,12,0,511,94,63,155,0,4,0,386,0,14,0
PL_1002081140803,Skąpe,4249,1335,12,0,565,93,114,150,0,0,0,392,0,9,0
PL_1002081140804,Szczaniec,2916,975,10,0,277,58,66,132,0,1,0,423,0,8,0
PL_1002081140805,Świebodzin,21720,7811,46,0,3369,591,485,832,0,19,0,2409,0,60,0
PL_1002081140806,Zbąszynek,6223,2379,17,0,1002,235,188,218,0,3,0,688,0,28,0
PL_1002081140901,Babimost,4726,1605,9,0,628,134,115,187,0,6,0,505,0,21,0
PL_1002081140902,Bojadła,2515,700,11,0,283,47,30,97,0,5,0,222,0,5,0
PL_1002081140903,Czerwieńsk,7563,2588,25,0,1119,252,147,298,0,3,0,719,0,25,0
PL_1002081140904,Kargowa,4510,1393,8,0,611,92,85,170,0,6,0,410,0,11,0
PL_1002081140905,Nowogród Bobrzański,7747,2601,36,0,1162,199,163,258,0,11,0,739,0,33,0
PL_1002081140906,Sulechów,19248,7118,38,0,3301,559,401,708,0,22,0,2015,0,74,0
PL_1002081140907,Świdnica,5296,2088,10,0,1029,229,133,172,0,8,0,487,0,20,0
PL_1002081140908,Trzebiechów,2433,683,11,0,273,45,52,72,0,3,0,223,0,4,0
