gisco_id,name,registered,turnout,invalid,blank,Smer-SD,KDŽP,ĽSNS,KOREKTÚRA,SNS,SR,OĽaNO,STAN,SP,STS,HĽ,MKDA-MKDSZ,DOPRAVA,KDH,SZ,MH,PD,SRK,SKS,SNJ,SMK-MKP,DOMA DOBRE,KSS-VZDOR,EDS,SaS,SĽS,NAJ,KÚ,PS-Spolu,DS,NK
SK_500798,Tajna,238,70,0,0,36,0,13,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,1
SK_555967,Telince,302,46,0,0,9,2,10,2,2,1,2,0,0,0,0,0,0,3,1,1,0,0,0,0,5,0,0,0,3,0,0,2,3,0,0
SK_500844,Velka Dolina,563,109,3,0,26,1,11,3,5,10,6,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,15,2,1,1,15,1,2
SK_500518,Velke Chyndice,282,57,1,0,21,3,6,1,0,0,6,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,6,2,0,1,2,0,0
SK_500887,Velke Zaluzie,3508,644,7,0,113,11,121,0,15,31,25,2,0,1,1,0,1,82,6,0,1,0,0,0,0,2,0,3,71,8,4,36,98,0,5
SK_500895,Velky Cetin,1394,255,4,0,11,2,13,1,1,5,4,0,0,0,0,3,0,3,0,45,2,1,0,0,104,2,1,1,18,0,0,8,26,0,0
SK_555860,Velky Lapas,1366,292,3,0,31,4,34,1,10,8,9,2,0,0,0,0,1,25,2,0,0,0,0,0,0,0,2,0,35,0,0,64,58,1,2
SK_500917,Vinodol,1587,196,16,0,39,0,33,0,7,10,8,0,0,0,0,0,0,16,2,9,0,0,0,0,0,0,0,0,19,0,0,8,25,1,3
SK_500933,Vrable,7345,1415,26,0,306,19,186,8,60,46,53,6,0,0,2,0,2,130,10,15,6,2,0,1,29,10,6,8,161,2,5,42,256,7,11
SK_500941,Vycapy - Opatovce,1809,399,8,0,85,13,34,3,7,6,18,4,4,0,0,3,0,64,5,8,4,0,0,0,4,0,1,0,45,1,1,22,51,3,5
SK_500950,Zbehy,1822,344,10,0,89,5,62,2,11,14,15,2,5,0,0,0,0,29,1,0,0,0,0,0,0,0,2,0,33,2,2,6,50,0,4
SK_500992,Zirany,1136,210,8,0,22,2,30,0,10,6,9,0,0,0,0,4,1,3,0,11,0,0,0,0,41,1,1,0,17,0,0,8,34,0,2
SK_501018,Zitavce,340,66,0,0,16,1,17,0,4,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,8,0,0,0,8,0,7
SK_500062,Beladice,1338,209,4,0,39,4,32,0,7,10,8,0,0,0,0,0,2,23,3,0,0,0,0,0,1,0,3,0,28,0,0,6,38,0,1
SK_500127,Caradice,410,83,3,0,15,1,14,1,5,2,4,0,2,0,0,0,0,18,1,1,0,0,0,0,0,2,0,0,2,0,0,5,7,0,0
SK_555916,Cerveny Hradok,348,92,3,0,19,1,9,0,2,4,0,0,0,0,1,0,0,7,0,1,0,0,11,0,0,1,2,0,4,0,0,19,8,0,0
SK_500151,Cierne Klacany,966,197,9,0,29,3,29,0,11,5,11,0,0,0,0,0,0,15,2,0,0,0,0,1,0,7,0,2,13,0,0,26,31,0,3
SK_500283,Hostie,1027,208,4,0,35,6,39,1,17,3,11,2,0,0,0,0,0,20,2,1,0,0,0,0,0,0,0,1,14,1,1,9,37,0,4
SK_500305,Hosťovce (okres Zlaté Moravce),605,122,3,0,35,1,11,1,8,2,7,2,0,0,1,0,0,16,0,0,0,0,1,0,0,0,0,0,11,1,1,7,14,0,0
SK_500321,Choca,426,102,3,0,34,0,27,0,5,4,1,1,1,0,0,0,0,12,1,0,0,1,0,0,0,0,0,0,6,1,0,0,4,0,1
SK_500364,Jedlove Kostolany,760,152,3,0,36,3,40,2,12,7,7,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,0,14,0,1,8,10,0,0
SK_500429,Kostolany pod Tribecom,302,87,3,0,46,0,9,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,9,0,1
SK_500437,Ladice,660,108,3,0,16,1,11,2,4,6,6,0,0,0,0,1,0,1,1,12,2,0,0,0,19,4,0,1,3,0,0,0,15,0,0
SK_500461,Lovce,592,103,2,0,23,2,25,0,3,5,8,1,0,0,0,0,0,5,2,0,4,0,0,0,0,0,0,1,7,0,0,3,9,0,3
SK_500500,Machulince,897,229,9,0,36,4,25,0,4,7,6,3,0,0,0,0,3,51,4,1,0,0,0,0,0,0,0,1,16,0,0,11,43,1,4
SK_555924,Male Vozokany,271,76,0,0,14,0,8,0,15,1,3,0,1,0,0,0,0,19,0,0,1,0,1,0,0,0,0,0,1,1,0,1,10,0,0
SK_500542,Mankovce,446,101,0,0,31,0,16,0,7,8,6,1,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,8,0,0,4,9,0,0
SK_500551,Martin nad Zitavou,442,110,1,0,28,1,21,3,13,1,5,1,0,0,1,0,0,14,0,0,0,0,0,0,0,2,0,0,4,0,0,3,10,0,2
SK_500585,Nemcinany,545,114,3,0,23,3,23,1,6,6,2,0,2,0,0,0,0,13,0,0,1,0,0,2,0,0,0,0,6,0,0,5,18,0,0
SK_500593,Neverice,564,131,2,0,39,1,22,1,16,10,7,0,0,0,1,0,0,6,2,0,0,0,0,0,1,4,0,0,7,1,0,2,9,0,0
SK_500607,Nevidzany (okres Zlaté Moravce),491,126,1,0,28,7,17,2,3,7,8,0,2,0,0,0,0,11,0,0,0,0,1,0,0,2,0,0,11,0,0,13,12,0,1
SK_500658,Obyce,1256,228,2,0,40,1,36,3,18,12,7,0,0,0,0,0,1,21,2,3,0,0,0,2,0,0,2,0,15,2,0,23,29,3,6
SK_500721,Skycov,811,184,2,0,63,0,23,1,23,5,5,0,0,0,0,0,0,14,0,0,1,0,0,0,0,1,1,0,12,1,0,13,15,4,0
SK_500747,Slazany,1411,233,10,0,69,2,43,3,11,7,10,0,1,0,0,0,0,11,0,0,0,0,0,1,1,0,4,3,9,0,0,3,35,9,1
SK_500755,Slepcany,681,137,3,0,35,3,23,0,13,3,5,0,1,0,0,0,0,19,2,0,1,0,0,0,0,0,1,0,6,0,0,8,13,0,1
SK_517305,Tekovske Nemce,889,138,0,0,37,0,22,1,8,3,3,3,0,0,0,0,2,26,1,0,0,1,0,0,0,0,0,0,5,2,0,6,16,0,2
SK_500810,Tesarske Mlynany,1381,268,13,0,59,3,55,1,17,3,8,3,0,0,0,0,0,34,4,0,0,0,1,0,0,0,2,0,23,0,0,17,22,0,3
SK_500828,Topolcianky,2277,551,12,0,107,26,78,3,26,12,26,1,1,0,0,0,3,79,7,1,1,0,0,0,0,2,2,0,27,3,3,23,96,5,7
SK_500836,Velcice,689,181,2,0,51,3,45,0,9,1,15,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,15,0,2,7,21,0,1
SK_555932,Velke Vozokany,386,137,5,0,19,8,15,1,6,1,8,2,0,0,0,0,0,44,0,0,1,0,0,0,0,0,0,0,4,0,0,12,6,5,0
SK_500909,Vieska nad Zitavou,376,79,0,0,20,1,12,0,9,3,2,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,7,0,0,1,8,0,0
SK_500925,Volkovce,859,270,7,0,67,10,22,4,34,7,8,2,3,0,1,1,0,32,1,0,0,0,1,0,0,1,0,0,39,1,0,7,16,2,4
SK_500968,Zlate Moravce,10147,2178,49,0,526,52,319,12,75,81,81,5,10,2,2,1,8,193,21,7,0,2,4,2,4,8,12,0,162,7,2,110,367,6,48
SK_500976,Zlatno (okres Zlaté Moravce),197,50,0,0,18,2,10,0,3,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,2,0,0,1,8,0,0
SK_500984,Zikava,424,92,1,0,22,7,13,0,6,4,9,0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,6,0,0,6,8,0,0
SK_582816,Žitavany,1620,346,15,0,65,15,48,0,17,9,21,1,0,0,3,0,0,51,2,0,0,0,0,0,0,0,9,0,14,0,0,37,37,0,2
SK_503029,Andovce,1270,265,9,0,7,2,36,5,2,23,5,0,0,0,0,1,2,2,2,33,0,0,0,0,69,0,1,0,26,1,0,2,35,1,1
SK_503037,Bajtava,316,83,0,0,3,0,6,0,1,1,0,0,0,0,0,4,0,0,0,32,0,0,0,0,34,0,0,0,1,0,0,0,1,0,0
SK_503045,Banov,3103,596,11,0,156,11,79,4,38,22,26,0,0,1,0,1,3,57,5,0,1,0,0,1,1,15,2,0,56,0,3,21,80,0,2
SK_503053,Bardonovo,643,121,4,0,16,3,9,2,3,3,4,0,2,1,0,1,0,3,2,4,0,0,0,1,46,1,0,0,3,0,1,0,10,0,2
SK_503061,Belá (okres Nové Zámky),308,59,1,0,11,0,2,0,0,1,2,0,0,0,0,0,0,0,1,12,0,0,0,0,26,0,0,0,1,0,0,0,1,0,1
SK_503070,Besenov,1379,246,6,0,10,0,7,0,0,3,6,1,0,0,0,4,0,1,1,57,9,0,0,0,124,1,1,0,9,0,1,0,4,0,1
SK_503088,Bina,1215,219,4,0,2,0,5,0,4,2,2,0,0,0,0,1,0,0,2,37,1,0,0,0,155,0,0,2,0,0,0,0,2,0,0
SK_503096,Branovo,485,118,0,0,48,1,6,1,5,3,7,1,0,0,0,0,0,6,1,3,0,0,0,0,2,0,0,1,8,0,0,6,18,0,1
SK_503100,Bruty,486,130,3,0,4,1,2,0,0,3,3,0,0,0,0,3,0,0,0,37,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0
SK_503118,Cechy,261,91,1,0,46,0,16,3,1,2,2,0,0,0,2,1,0,4,0,0,1,0,0,0,1,0,0,0,4,1,0,0,5,0,1
SK_503126,Cernik,854,146,14,0,25,7,40,0,8,2,4,1,0,0,0,0,0,15,2,0,0,0,0,0,2,1,0,0,13,2,0,0,10,0,0
SK_503134,Dedinka,574,99,0,0,34,3,13,1,2,3,0,2,0,0,0,0,0,14,1,2,0,0,0,0,0,0,0,0,11,0,0,1,10,0,2
SK_503151,Dolny Ohaj,1273,226,4,0,63,18,22,2,40,5,3,1,0,0,0,0,0,19,2,0,0,0,0,0,0,4,2,0,14,3,5,0,19,0,0
SK_503169,Dubnik,1319,214,6,0,19,3,14,3,0,13,11,0,0,0,0,1,2,1,0,38,0,0,0,0,56,3,0,0,10,2,0,0,32,0,0
SK_503177,Dvory nad Zitavou,4159,686,10,0,47,1,33,1,5,30,28,0,0,0,0,4,0,5,5,98,2,0,0,0,283,8,2,1,40,0,0,4,78,0,1
SK_503185,Gbelce,1805,371,2,0,21,0,24,1,3,27,9,1,0,0,0,6,0,3,2,28,0,0,0,0,226,0,0,0,6,0,0,0,12,0,0
SK_503193,Hul,1031,193,2,0,31,3,43,0,16,6,4,0,0,1,0,0,1,32,0,2,0,0,0,0,0,4,0,0,11,1,2,5,28,0,1
SK_503207,Chlaba,607,114,2,0,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0,0,0,68,0,0,0,3,0,0,0,3,0,0
SK_503215,Jasova,965,192,4,0,37,1,22,0,6,9,8,2,1,0,0,0,0,33,2,6,1,0,0,0,0,0,3,0,11,0,5,6,34,0,1
SK_503223,Jatov,601,114,0,0,58,2,12,2,2,3,0,0,0,2,1,0,0,3,1,3,0,0,0,0,0,1,0,0,9,0,0,0,15,0,0
SK_503231,Kamenica nad Hronom,1087,171,3,0,20,1,12,2,0,2,1,1,0,1,0,2,0,0,0,35,0,0,0,0,76,0,0,0,4,0,0,1,9,0,1
SK_503240,Kamenin,1252,187,1,0,5,1,7,0,1,2,3,0,0,0,0,6,0,0,0,48,0,0,0,0,105,0,1,0,1,0,0,0,6,0,0
SK_503258,Kamenny Most,870,187,5,0,10,0,3,0,0,3,1,0,0,0,0,5,1,2,2,47,0,0,0,0,90,0,0,0,5,0,0,1,12,0,0
SK_503266,Kmetovo,723,191,1,0,43,9,25,0,6,0,5,1,0,0,0,0,0,59,0,0,0,0,0,0,1,0,0,0,6,0,0,18,16,0,1
SK_503274,Kolta,1102,176,7,0,43,7,27,0,10,15,4,0,2,0,1,0,0,5,1,0,0,0,0,0,6,1,1,0,21,2,0,7,16,0,0
SK_503282,Komjatice,3416,510,13,0,117,4,150,1,28,18,20,0,4,0,0,0,0,34,6,2,1,1,0,0,0,2,6,0,36,4,2,11,44,3,3
SK_503291,Komoca,815,198,4,0,2,0,14,1,2,0,13,0,0,1,0,2,0,0,1,34,0,0,0,0,103,0,1,1,8,3,0,0,8,0,0
SK_503312,Lela,258,83,1,0,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,70,0,0,0,0,0,0,0,1,0,0
SK_503321,Lipová (okres Nové Zámky),1302,227,8,0,47,5,61,3,10,11,4,2,0,0,0,0,0,25,1,1,1,0,0,0,0,0,1,0,11,0,0,16,20,0,0
SK_503339,Luba,368,67,2,0,1,0,2,0,0,1,2,0,0,0,0,2,0,0,1,17,0,0,0,0,37,0,0,0,0,0,0,0,2,0,0
SK_503347,Mala nad Hronom,339,103,2,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,56,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
SK_503355,Male Kosihy,299,56,1,0,2,0,4,0,1,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,32,0,0,0,0,0,0,0,1,0,1
SK_503363,Mana,1703,228,3,0,53,1,44,0,17,4,2,0,0,0,0,0,0,31,1,0,1,0,0,0,0,3,0,0,14,16,0,10,26,2,0
SK_503371,Michal nad Zitavou,562,114,0,0,42,7,15,1,5,1,4,0,0,0,1,0,0,10,0,1,0,0,0,0,0,2,0,0,4,2,0,5,12,0,2
SK_503398,Mojzesovo,1114,188,3,0,52,2,50,1,12,8,7,0,0,0,0,0,0,7,4,1,0,0,0,0,0,0,0,0,5,0,0,22,14,0,0
SK_503401,Muzla,1601,342,7,0,14,2,3,0,2,5,3,0,0,0,0,7,0,2,1,46,0,0,0,0,212,0,2,0,7,0,0,8,21,0,0
SK_556092,Nana,999,241,7,0,7,0,16,2,2,8,2,0,0,0,0,5,0,1,2,44,0,0,0,0,124,0,0,0,7,0,0,5,9,0,0
SK_503436,Nova Vieska,597,228,0,0,4,0,3,0,0,2,2,0,0,0,0,2,0,0,1,14,0,0,0,0,184,0,1,0,3,0,0,6,6,0,0
SK_503011,Nove Zamky,32153,7010,146,0,780,79,721,69,200,339,339,17,21,7,14,17,15,217,74,411,24,0,2,1,1065,63,22,9,792,12,12,146,1361,13,22
SK_582361,Obid,931,171,1,0,8,1,0,0,2,5,2,0,0,0,0,24,0,0,0,30,0,0,0,0,88,0,0,0,4,0,0,2,4,0,0
SK_503452,Palarikovo,3517,478,6,0,122,4,88,2,28,16,14,2,0,0,0,0,8,25,4,6,2,0,0,0,0,4,4,0,55,1,1,13,69,0,4
SK_556033,Pavlova,195,67,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0
SK_503479,Podhajska,1042,258,3,0,56,5,37,1,14,3,10,2,1,0,2,0,0,31,1,8,0,0,2,0,0,3,4,0,19,5,0,10,39,2,0
SK_503487,Pozba,390,149,3,0,2,0,8,0,0,10,1,0,0,0,1,0,0,0,0,44,0,0,0,0,72,0,0,0,1,1,0,0,5,0,1
SK_503495,Radava,682,181,5,0,21,2,32,2,9,8,15,0,1,0,0,0,1,27,5,0,0,0,0,0,0,1,1,0,11,0,0,2,34,0,4
SK_503509,Rastislavice,786,132,4,0,42,1,28,1,2,4,7,0,1,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,7,1,0,1,24,2,0
SK_503517,Ruban,757,167,5,0,4,1,6,0,0,6,0,0,0,0,0,7,0,0,0,34,0,0,0,0,100,0,0,0,0,0,0,4,0,0,0
SK_503525,Salka,799,147,0,0,1,0,2,1,0,3,1,0,1,0,0,4,0,0,0,17,0,0,0,0,108,0,1,0,0,0,0,0,8,0,0
SK_503533,Semerovo,1080,161,2,0,37,2,51,1,13,9,3,2,1,0,0,1,0,5,0,2,1,0,0,0,0,1,1,0,11,0,1,1,16,0,0
SK_503541,Sikenicka,388,102,3,0,6,0,2,0,1,0,1,0,0,0,0,7,0,0,0,7,0,0,0,0,74,1,0,0,0,0,0,0,0,0,0
SK_503550,Strekov,1648,326,7,0,13,0,9,1,2,7,1,0,0,0,0,4,0,1,1,34,2,1,0,0,230,0,0,1,2,1,0,2,6,0,1
SK_503568,Svodin,2028,421,2,0,15,0,13,0,6,8,3,0,0,0,0,8,0,0,0,59,0,0,0,0,284,3,1,0,9,0,0,1,9,0,0
SK_503576,Sarkan,293,60,0,0,4,1,0,0,0,3,2,0,0,0,0,2,0,0,0,6,0,0,0,0,41,0,0,0,1,0,0,0,0,0,0
SK_503584,Sturovo,8573,2025,40,0,115,9,94,6,38,54,29,4,2,0,2,22,1,22,12,352,0,1,1,0,900,2,3,2,93,1,1,20,198,0,1
SK_503592,Surany,8200,1506,18,0,401,13,251,17,87,56,60,4,2,0,1,0,3,85,23,4,5,1,0,1,0,9,8,2,153,6,5,41,235,5,10
SK_503606,Travnica,932,176,2,0,40,7,33,0,7,2,4,1,0,0,0,0,0,9,2,2,0,0,0,0,1,5,0,0,21,4,0,1,34,1,0
SK_503614,Tvrdosovce,4306,841,19,0,44,3,39,3,3,14,15,0,1,1,3,8,1,12,2,359,4,0,0,1,214,0,3,1,36,0,0,6,48,0,1
SK_556050,Ulany nad Zitavou,1287,297,7,0,72,2,90,1,14,7,2,0,0,0,2,0,0,20,1,0,0,0,0,0,0,16,1,0,11,1,0,22,22,0,6
SK_503631,Velke Lovce,1552,266,2,0,26,10,46,2,15,4,5,4,1,0,0,0,0,69,0,3,0,0,0,0,5,3,3,0,15,1,0,15,37,0,0
SK_503380,Velky Kyr,2521,406,12,0,25,3,31,2,4,20,22,0,0,0,0,3,0,6,3,67,1,0,0,0,149,1,0,0,26,0,0,1,29,0,1
SK_556025,Vlkas,268,56,2,0,11,1,3,0,3,2,2,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,4,0,11,8,0,1
SK_503649,Zemne,1757,370,3,0,21,2,18,1,6,2,0,0,0,0,0,2,0,1,1,37,1,0,0,0,236,3,2,0,15,1,0,0,18,0,0
SK_503711,Diakovce,1968,397,4,0,31,3,18,2,2,6,8,0,2,0,0,7,0,4,3,54,0,0,2,0,187,1,0,0,17,2,0,0,43,0,1
SK_503720,Dlha nad Vahom,757,178,4,0,5,0,7,1,2,11,5,0,0,0,0,1,0,3,1,27,0,0,0,0,69,0,0,0,10,0,0,1,31,0,0
SK_500241,Hajske,1074,202,3,0,54,1,37,1,9,6,8,0,0,0,0,0,0,33,2,0,0,0,0,0,0,1,2,0,4,1,1,7,31,0,1
SK_555878,Horna Kralova,1552,208,3,0,41,5,22,1,6,12,8,4,0,1,0,4,0,14,1,15,0,0,0,0,9,0,1,0,21,2,1,2,33,0,2
SK_503886,Kralova nad Vahom,1499,345,3,0,15,1,23,1,6,11,8,0,1,0,2,4,1,7,2,45,0,0,0,0,109,1,1,0,42,0,0,1,61,0,0
SK_500739,Mocenok,3622,570,12,0,97,10,72,5,27,23,25,1,0,1,2,0,1,58,5,2,2,0,1,0,1,2,2,3,47,1,2,75,87,2,4
SK_503932,Neded,2750,333,8,0,48,0,18,2,13,7,6,1,0,0,0,6,0,0,1,40,0,0,0,0,148,0,3,0,5,0,0,0,27,0,0
SK_503991,Selice,2273,160,3,0,11,0,14,1,4,5,22,0,0,2,0,0,0,3,1,31,0,2,0,0,47,0,0,0,2,3,0,1,8,0,0
SK_504025,Sala,17983,3863,88,0,632,35,278,28,99,154,195,6,6,3,20,8,2,216,42,146,6,6,2,2,280,16,12,8,516,14,10,84,919,10,20
SK_504068,Tesedikovo,3100,708,8,0,20,2,30,1,3,19,11,0,0,1,0,6,0,0,2,81,0,3,0,0,447,1,0,0,16,1,0,1,54,1,0
SK_504092,Trnovec nad Vahom,2263,363,15,0,68,1,37,0,10,16,19,2,0,0,2,2,0,11,5,32,0,0,1,0,29,0,7,0,46,1,2,5,50,0,2
SK_504165,Vlcany,2718,405,5,0,31,0,23,0,3,6,13,0,0,0,2,24,1,0,1,30,0,0,1,0,212,0,0,4,15,0,0,0,32,1,1
SK_504190,Ziharec,1422,431,7,0,5,1,14,1,5,6,3,1,0,0,0,0,0,0,1,20,0,0,0,0,347,0,0,0,6,0,0,0,14,0,0
SK_556220,Ardanovce,177,63,5,0,13,1,3,0,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
SK_542661,Belince,283,56,3,0,22,1,6,0,1,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,0,0
SK_542695,Biskupova,192,32,0,0,5,0,4,0,4,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,1,1,6,0,0,0,3,0,0
SK_542709,Blesovce,301,73,2,0,31,1,27,0,3,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SK_542717,Bojna,1729,249,4,0,56,6,51,0,17,5,7,0,4,0,0,0,6,32,2,0,1,0,0,0,0,0,1,0,24,0,0,8,24,0,1
SK_556297,Celadince,387,105,0,0,36,0,22,0,4,6,4,1,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,6,3,1,2,14,0,0
SK_542792,Cermany,336,76,4,0,24,2,8,0,6,2,3,1,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,3,0,0,7,5,0,0
SK_556262,Dvorany nad Nitrou,656,105,2,0,25,4,20,0,4,1,6,0,0,0,0,0,0,19,1,0,0,0,0,0,0,2,0,0,2,0,0,7,11,1,0
SK_542881,Hajna Nova Ves,273,49,0,0,22,0,6,0,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,4,0,0,3,4,0,0
SK_556351,Horne Chlebany,300,57,1,0,11,1,14,0,4,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,2,0,0,3,7,0,1
SK_542938,Horne Obdokovce,1309,179,7,0,54,2,37,0,16,4,3,3,0,1,0,0,0,28,0,0,0,0,0,1,0,0,0,0,8,0,0,3,11,1,0
SK_542954,Horne Stitare,459,84,4,0,14,2,14,0,6,5,4,1,0,1,0,0,0,14,0,0,0,0,0,0,0,0,2,0,3,0,0,2,10,0,2
SK_542971,Hrusovany,910,172,1,0,66,11,16,0,8,1,8,0,0,0,3,0,1,18,0,0,2,0,0,0,0,2,1,1,10,1,0,6,16,0,0
SK_556165,Chrabrany,672,124,3,0,31,2,7,1,23,0,7,1,3,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,7,0,0,1,9,0,0
SK_556157,Jacovce,1541,330,9,0,36,3,42,5,41,6,11,0,0,0,0,0,5,90,5,0,0,1,0,0,0,0,3,0,22,1,0,6,42,1,1
SK_543039,Kamanova,514,100,3,0,36,2,8,0,6,1,2,1,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,13,0,0,5,10,0,0
SK_543063,Koniarovce,540,112,3,0,26,2,21,3,2,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,14,0,0,1,11,1,1
SK_543071,Kovarce,1344,200,9,0,51,2,30,4,11,2,12,0,0,0,1,0,0,23,0,0,0,0,0,0,1,0,0,0,12,0,1,8,32,0,1
SK_543101,Krnca,1118,216,7,0,72,2,32,0,18,6,12,1,0,0,0,0,1,18,1,0,0,0,0,0,0,2,0,0,11,2,0,1,30,0,0
SK_543110,Krtovce,255,70,0,0,20,1,16,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,13,8,0,0
SK_556149,Krusovce,1475,262,5,0,83,5,33,2,16,2,18,3,0,0,0,0,1,26,1,0,0,0,0,0,0,0,0,0,22,1,0,3,38,2,1
SK_581704,Kuzmice (okres Topoľčany),588,104,2,0,33,3,20,0,12,1,0,1,0,0,0,0,0,7,1,0,2,0,0,0,0,0,1,0,5,0,0,8,8,0,0
SK_505021,Lipovník (okres Topoľčany),280,48,2,0,14,0,10,2,1,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1,1,8,0,0
SK_505048,Ludanice,1522,272,5,0,56,10,42,0,7,9,7,3,1,0,0,0,0,53,1,0,5,0,0,0,0,1,6,1,18,2,0,23,20,2,0
SK_505064,Luzany,191,62,2,0,8,1,22,0,8,6,1,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,1,0,2,0,0,1,1,0,0
SK_505137,Male Ripnany,462,125,3,0,24,1,29,2,13,4,3,2,0,0,0,0,8,21,0,0,0,0,0,0,0,0,0,0,5,0,0,1,8,1,0
SK_581305,Nemcice,829,181,1,0,42,1,24,0,12,4,6,0,0,0,0,0,1,25,3,0,0,0,0,0,0,0,0,1,17,0,0,14,29,1,0
SK_505226,Nemecky,267,45,2,0,18,0,0,0,6,3,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,1,0
SK_505234,Nitrianska Blatnica,1042,190,3,0,58,2,31,0,10,9,10,1,0,0,0,0,0,19,4,0,1,0,0,0,0,0,0,0,3,0,0,8,24,3,4
SK_505242,Nitrianska Streda,632,146,2,0,58,0,27,3,10,5,5,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,6,2,10,1,0,0,11,0,0
SK_505251,Norovce,279,55,0,0,20,2,7,1,4,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0
SK_505285,Oponice,706,100,3,0,26,2,26,0,4,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,14,0,1
SK_556211,Oresany,274,49,1,0,19,0,6,1,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,9,0,0
SK_505340,Podhradie (okres Topoľčany),247,65,1,0,26,2,6,2,3,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,2,0,0,1,4,0,0
SK_505374,Prasice,1733,306,9,0,77,2,49,2,18,9,17,1,0,0,2,0,2,19,5,0,0,0,0,7,0,2,1,0,26,1,0,7,45,2,3
SK_581658,Praznovce,775,117,1,0,20,2,18,2,11,4,6,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,14,0,0,1,14,1,2
SK_505404,Preselany,1224,223,4,0,44,21,43,1,4,11,8,1,0,0,0,0,1,29,7,0,0,0,0,0,0,0,0,0,16,1,1,6,22,3,0
SK_505421,Radosina,1631,304,12,0,66,7,52,3,12,15,9,0,0,0,0,0,3,39,2,1,0,0,0,0,0,4,0,0,19,0,0,13,46,0,1
SK_505439,Rajcany,445,78,1,0,20,3,13,2,3,5,1,1,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,2,0,0,3,13,0,0
SK_505498,Solcany,2090,403,5,0,98,3,80,2,74,13,11,0,0,0,1,0,0,27,6,0,0,0,0,0,0,2,1,0,16,1,1,7,54,0,1
SK_556327,Solcianky,234,56,0,0,11,2,8,0,2,1,0,2,0,0,0,0,2,3,0,0,0,0,0,1,0,1,1,0,12,0,0,4,6,0,0
SK_505510,Sulovce,434,63,1,0,11,0,7,0,10,1,7,0,0,0,0,0,2,5,4,0,1,0,1,0,0,1,1,0,2,0,0,0,9,0,0
SK_556238,Svrbice,161,54,1,0,17,3,7,0,5,2,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0
SK_505536,Salgovce,425,71,1,0,18,2,8,1,4,0,6,1,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,4,12,0,0
