gisco_id,name,registered,turnout,invalid,blank,PATRIOT,MySlovensko,Demokrati,MSZ,SOSK,SOS,S.sk,SNS,Republika,SĽS,SRDCE-SNJ,ĽSNS,ZR,KSS,KÚ,Smer-SD,KDH,SaS,PS,Slovensko-ZĽ,Hlas-SD,Volt,SDKÚ-DS
SK_516091,Kiarov,218,70,2,0,0,0,1,12,5,0,1,1,6,0,1,0,3,0,0,20,2,0,9,0,7,0,0
SK_516104,Klenany,235,71,1,0,0,0,2,42,0,0,0,2,8,0,3,0,0,0,0,8,1,1,2,0,1,0,0
SK_516112,Kolare,196,72,0,0,0,1,0,49,0,0,0,0,1,0,0,1,0,0,1,5,0,3,4,0,7,0,0
SK_516121,Kosihovce,458,117,1,0,0,0,0,16,0,0,0,0,38,2,1,1,1,0,0,27,3,2,20,3,2,0,0
SK_516139,Kosihy nad Iplom,329,91,1,0,0,1,0,62,0,0,0,0,6,0,0,0,0,0,0,5,1,2,7,1,5,0,0
SK_516147,Kovacovce,245,59,0,0,0,1,3,11,0,0,0,2,8,0,1,0,0,0,0,12,0,1,8,1,11,0,0
SK_516155,Lesenice,424,111,4,0,2,3,1,9,0,0,0,3,16,0,4,5,1,0,0,27,1,2,19,8,5,1,0
SK_516163,Luboriecka,125,63,3,0,0,0,2,0,0,0,0,6,11,0,0,3,1,0,2,15,7,0,4,4,5,0,0
SK_516171,Mala Calomija,157,66,2,0,0,0,1,0,0,0,1,2,8,0,1,2,1,0,0,16,0,3,10,1,18,0,0
SK_558206,Male Straciny,114,34,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,6,1,3,10,3,1,0,0
SK_516198,Male Zlievce,226,66,0,0,2,0,3,0,0,0,0,4,11,0,0,1,1,0,0,16,4,1,7,7,9,0,0
SK_558192,Maly Krtis,390,125,0,0,0,0,3,0,0,0,1,4,22,1,0,0,3,0,0,30,2,2,35,5,16,1,0
SK_516210,Modry Kamen,1314,355,8,0,2,0,8,2,0,0,0,11,43,1,1,3,9,0,3,108,12,17,85,4,38,0,0
SK_516228,Mula,216,16,2,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,2,1,2,1,2,0,0
SK_516236,Nenince,1070,294,8,0,0,1,5,140,0,0,3,1,21,0,0,4,2,0,1,35,7,13,41,4,7,1,0
SK_516244,Nova Ves,365,114,0,0,3,0,3,1,0,0,0,4,22,0,4,1,1,0,0,30,1,4,20,2,18,0,0
SK_516252,Obeckov,371,104,3,0,0,0,4,0,0,0,0,7,13,0,0,3,0,1,0,31,5,1,19,0,17,0,0
SK_516261,Olovary,233,85,1,0,0,0,1,35,0,0,0,1,11,0,0,1,0,0,0,13,0,1,16,0,5,0,0
SK_516279,Opatovska Nova Ves,495,120,0,0,0,0,1,22,1,0,0,0,15,0,1,0,0,0,0,39,0,5,28,3,5,0,0
SK_516287,Opava,82,19,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,9,1,0,4,0,1,0,0
SK_516295,Potor,611,160,5,0,1,0,3,1,0,0,0,7,40,0,3,2,0,1,1,48,2,5,19,5,16,1,0
SK_516309,Pravica,96,14,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0
SK_516317,Pribelce,488,180,1,0,0,0,10,0,0,0,1,4,29,0,1,11,3,0,1,55,1,0,35,3,25,0,0
SK_516333,Secianky,270,74,4,0,0,0,0,55,0,0,0,0,1,0,1,1,0,0,0,6,0,0,4,2,0,0,0
SK_516341,Selany,134,29,1,0,0,0,1,7,0,0,0,1,2,0,0,2,0,0,2,9,0,0,1,0,3,0,0
SK_516368,Senné (okres Veľký Krtíš),163,59,2,0,1,0,1,0,0,0,0,0,7,0,1,0,2,0,0,19,0,4,12,1,9,0,0
SK_516384,Slovenske Darmoty,361,70,3,0,0,0,3,2,0,0,0,1,17,1,0,0,1,0,0,21,3,3,9,2,4,0,0
SK_516392,Slovenske Klacany,142,31,0,0,0,0,1,0,0,0,0,2,6,0,0,2,0,0,0,9,1,2,6,0,2,0,0
SK_516406,Stredne Plachtince,502,119,6,0,2,0,2,1,0,0,0,5,20,0,0,2,0,1,0,28,1,4,30,4,13,0,0
SK_516414,Suchan,216,57,0,0,1,0,0,0,0,0,0,2,11,0,0,1,1,0,0,23,1,2,6,0,9,0,0
SK_516422,Suche Brezovo,74,29,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,6,1,1,6,4,6,0,0
SK_516431,Sirakov,160,43,0,0,1,0,2,13,0,0,0,0,7,0,1,1,0,0,0,9,0,1,3,1,4,0,0
SK_516449,Sula,60,26,1,0,0,0,0,0,0,0,0,0,10,0,1,3,0,0,0,7,0,0,0,0,4,0,0
SK_516457,Trebusovce,146,46,0,0,0,0,2,10,0,0,0,4,4,0,0,4,2,0,0,5,0,0,10,3,1,1,0
SK_516465,Velka Calomija,475,153,4,0,0,0,1,55,0,0,0,5,20,0,1,5,1,0,1,35,3,2,14,1,5,0,0
SK_516473,Velka Ves nad Iplom,345,87,0,0,0,0,1,44,0,0,0,0,9,0,1,0,0,0,0,13,1,1,12,1,3,1,0
SK_558214,Velke Straciny,140,43,2,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,7,0,3,16,2,4,0,0
SK_516490,Velke Zlievce,380,91,4,0,1,0,3,7,0,0,0,2,14,0,1,2,3,0,0,30,3,3,7,3,8,0,0
SK_515850,Velky Krtis,8667,2275,42,0,6,1,80,48,2,0,1,40,306,0,2,29,14,4,12,758,55,91,520,42,218,4,0
SK_516503,Velky Lom,119,40,1,0,0,0,0,0,0,0,0,5,9,0,1,0,0,0,0,14,1,0,1,0,8,0,0
SK_516511,Vieska (okres Veľký Krtíš),154,61,1,0,0,0,1,0,0,0,0,1,7,0,1,0,0,0,0,27,0,1,8,9,5,0,0
SK_516520,Vinica,1454,462,12,0,2,0,10,267,2,0,0,0,40,0,1,2,2,0,0,55,4,3,47,4,10,1,0
SK_516538,Vrbovka,290,110,2,0,0,0,0,65,0,1,0,0,5,0,4,4,0,0,0,22,0,1,3,2,1,0,0
SK_516546,Zahorce,540,172,3,0,1,0,4,0,0,0,0,6,36,0,1,1,2,0,0,52,5,5,29,4,23,0,0
SK_516554,Závada (okres Veľký Krtíš),325,95,4,0,0,0,2,0,0,0,0,3,13,0,0,2,0,1,0,39,3,5,6,1,16,0,0
SK_516562,Zombor,112,21,3,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,4,0,2,2,1,4,0,0
SK_516571,Zelovce,982,217,3,0,0,0,8,22,2,0,0,1,39,0,0,4,6,0,0,69,6,3,33,2,19,0,0
SK_518263,Detva,11354,4055,81,0,8,3,158,2,0,0,3,94,684,2,3,28,36,3,13,1308,224,144,792,63,402,4,0
SK_518271,Detvianska Huta,600,237,5,0,0,0,7,0,0,0,0,9,40,1,0,0,1,0,1,72,26,3,40,9,23,0,0
SK_518379,Dubravy,792,311,7,0,4,0,7,0,0,0,0,13,61,0,0,0,3,0,2,105,15,17,51,1,25,0,0
SK_518450,Horny Tisovnik,171,63,1,0,0,0,3,0,0,0,0,1,11,0,0,8,1,0,0,12,0,2,9,4,10,0,1
SK_518468,Hrinova,5903,2007,35,0,5,0,51,3,1,2,0,52,348,0,4,6,11,12,5,733,138,55,276,17,249,2,2
SK_518492,Klokoc,405,198,4,0,0,1,4,0,0,0,0,16,48,3,0,6,0,0,0,49,4,5,25,2,30,1,0
SK_580520,Korytarky,804,306,3,0,0,0,21,0,0,0,0,8,44,1,0,3,5,0,8,78,16,15,52,1,51,0,0
SK_518549,Krivan,1439,593,7,0,3,2,17,1,0,0,0,25,93,1,0,7,5,0,5,175,37,23,102,13,77,0,0
SK_511510,Latky,506,242,6,0,0,0,8,0,0,0,0,14,41,0,0,0,0,0,2,82,17,7,40,5,20,0,0
SK_511731,Podkrivan,489,186,5,0,1,0,12,0,0,0,0,11,31,0,0,0,0,1,3,50,9,6,18,0,39,0,0
SK_518794,Slatinske Lazy,428,180,6,0,0,1,5,0,0,0,0,4,34,0,1,1,0,1,0,43,9,13,45,3,14,0,0
SK_518816,Stara Huta,283,106,1,0,0,0,3,0,0,0,0,8,30,1,0,2,0,0,3,14,10,0,28,2,4,0,0
SK_518824,Stozok,919,360,12,0,2,0,13,0,0,0,0,11,64,0,0,2,1,0,0,105,14,17,77,6,32,4,0
SK_518921,Viglas,1237,469,7,0,2,0,16,0,0,0,0,13,90,0,0,0,10,0,2,150,9,23,84,8,54,1,0
SK_518930,Viglasska Huta - Kalinka,283,138,1,0,2,0,6,0,0,0,0,5,17,0,0,1,1,0,3,40,8,6,33,1,14,0,0
SK_518212,Bzovik,869,288,3,0,1,1,7,0,0,0,1,11,45,1,2,0,9,0,0,75,33,9,48,6,35,0,1
SK_518239,Cerovo,436,143,2,0,0,0,2,0,0,0,3,10,36,0,1,6,2,0,0,51,2,4,5,3,16,0,0
SK_518247,Cabradsky Vrbovok,194,64,0,0,1,1,1,0,0,0,0,3,15,0,0,3,1,0,0,20,2,0,9,0,7,1,0
SK_518255,Cekovce,339,91,0,0,1,0,4,0,0,0,0,7,11,0,1,4,0,0,4,25,11,6,12,1,4,0,0
SK_518280,Devicie,257,84,1,0,3,0,0,0,0,0,0,7,16,0,1,1,0,0,0,30,2,3,16,1,3,0,0
SK_518301,Dolne Mladonice,102,37,1,0,1,0,2,0,0,0,2,1,8,0,0,0,0,0,1,6,4,3,5,0,3,0,0
SK_518310,Dolny Badin,217,90,1,0,0,0,10,0,1,0,0,1,8,0,0,1,0,0,0,17,11,4,21,0,13,0,2
SK_518336,Domaniky,180,42,2,0,0,1,3,0,0,0,0,3,9,0,0,0,0,0,0,8,5,2,2,3,4,0,0
SK_518344,Drazovce,103,38,2,0,3,0,0,0,0,0,0,1,6,0,1,1,0,0,0,9,0,0,2,4,8,1,0
SK_518352,Drienovo,98,40,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,1,10,2,3,8,0,3,0,0
SK_518387,Dudince,1514,768,15,0,2,0,32,5,0,0,1,8,90,0,1,3,8,1,3,213,56,21,225,8,76,0,0
SK_518409,Hontianske Moravce,648,225,12,0,3,0,7,1,0,0,0,7,32,0,1,3,7,0,3,55,8,9,46,3,28,0,0
SK_518417,Hontianske Nemce,1154,356,12,0,0,0,21,1,0,0,2,8,42,0,0,5,4,0,4,103,26,10,81,4,32,1,0
SK_518425,Hontianske Tesare,723,176,4,0,1,0,5,0,0,0,0,1,26,0,1,5,17,0,2,50,6,7,25,4,21,0,1
SK_518433,Horne Mladonice,161,45,0,0,0,0,1,0,0,0,0,5,10,0,0,0,1,0,4,11,2,0,5,0,6,0,0
SK_518441,Horny Badin,145,56,0,0,0,0,0,0,0,0,0,2,12,0,0,1,0,0,0,8,15,1,13,2,2,0,0
SK_518484,Jalsovik,154,54,1,0,0,0,2,0,0,0,0,0,7,0,0,1,0,0,1,11,6,0,15,0,10,0,0
SK_518514,Kozi Vrbovok,115,33,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,12,8,2,4,0,3,0,0
SK_518531,Kralovce-Krnisov,144,60,2,0,0,0,0,0,0,0,0,1,10,0,0,0,1,0,2,14,4,5,11,0,10,0,0
SK_518557,Krupina,6017,1909,37,0,8,1,73,1,1,0,3,45,288,0,5,22,25,2,12,505,160,77,428,29,183,4,0
SK_518565,Lackov,76,35,2,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,1,8,0,2,7,0,2,1,0
SK_518573,Ladzany,237,98,3,0,0,0,2,0,0,0,0,1,14,0,0,2,3,1,0,38,1,1,14,2,16,0,0
SK_518603,Lisov,179,56,0,0,5,0,0,1,0,0,0,4,14,0,0,2,0,0,0,12,0,3,5,1,9,0,0
SK_518611,Litava,588,146,1,0,0,0,0,0,0,0,0,9,31,0,0,2,5,0,2,27,5,7,37,1,18,1,0
SK_518646,Medovarce,174,41,0,0,0,0,4,0,0,0,0,0,12,1,1,1,0,0,1,8,1,3,4,0,5,0,0
SK_518701,Rykyncice,271,130,3,0,0,0,9,0,0,0,0,4,10,0,0,2,1,0,0,48,15,5,18,2,13,0,0
SK_518735,Sebechleby,916,308,12,0,0,0,14,0,0,0,0,8,40,1,2,1,3,0,2,57,42,17,72,15,22,0,0
SK_518743,Selce (okres Krupina),76,41,0,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,0,11,2,4,2,0,0,0,0
SK_518751,Senohrad,592,197,5,0,0,0,7,0,1,0,0,18,44,0,1,7,0,0,5,55,17,5,22,0,10,0,0
SK_518832,Sudince,66,21,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,2,1,1,0,4,0,0
SK_518841,Sudovce,174,43,0,0,0,0,0,0,0,0,1,3,6,0,1,4,1,0,0,6,4,1,9,0,7,0,0
SK_518867,Terany,467,145,1,0,0,0,3,1,0,0,0,8,35,0,0,1,4,0,1,42,1,2,22,7,17,0,0
SK_518883,Trpin,89,32,1,0,0,0,1,0,0,0,0,2,5,0,0,1,0,0,0,10,4,0,6,0,2,0,0
SK_518905,Unatin,142,64,1,0,2,0,0,0,0,0,0,2,15,1,0,2,1,0,2,16,1,4,14,1,2,0,0
SK_518956,Zemiansky Vrbovok,71,32,0,0,0,0,0,0,0,0,1,1,5,0,0,5,0,0,4,7,1,0,3,0,5,0,0
SK_518999,Zibritov,79,40,1,0,0,0,3,1,0,0,0,0,7,0,0,0,0,0,0,7,0,3,16,0,2,0,0
SK_518166,Babina,440,165,2,0,0,0,7,0,0,0,0,9,24,0,0,0,0,0,0,51,5,11,37,2,16,1,0
SK_518174,Bacurov,131,62,2,0,1,0,3,0,0,0,0,4,1,0,0,3,2,0,0,15,0,8,18,1,4,0,0
SK_518191,Breziny,301,80,3,0,1,0,0,0,0,0,0,4,21,0,0,0,0,0,2,30,1,2,9,1,6,0,0
SK_518204,Budca,1092,349,10,0,0,0,8,0,0,0,0,4,35,1,0,2,6,0,4,74,23,32,112,8,28,2,0
SK_518221,Bzovska Lehotka,109,30,0,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,10,3,0,8,0,3,0,0
SK_518298,Dobra Niva,1523,532,11,0,5,0,16,0,0,0,1,18,53,1,1,2,12,1,1,122,23,31,164,9,61,0,0
SK_518361,Dubové (okres Zvolen),286,109,0,0,0,0,3,0,0,0,0,3,17,0,2,3,5,10,0,32,0,12,12,0,10,0,0
SK_518476,Hronska Breznica,216,72,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,0,21,2,3,13,1,9,0,0
SK_518506,Kováčová (okres Zvolen),1452,704,10,0,3,0,30,0,0,0,0,14,75,0,1,8,4,1,3,161,73,42,202,14,57,6,0
SK_518581,Lešť (vojenský obvod),26,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,1,0,3,0,0
SK_558133,Lieskovec (okres Zvolen),1122,439,9,0,0,2,22,0,0,0,2,21,42,0,2,1,2,4,5,108,23,29,105,5,56,1,0
SK_558087,Lukavica (okres Zvolen),209,87,2,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,16,4,1,38,3,10,0,0
SK_518654,Michalkova,43,27,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,8,1,0,6,1,5,0,0
SK_518662,Ocova,2020,762,10,0,0,0,26,1,0,0,2,73,107,1,0,3,5,2,1,255,15,20,171,6,64,0,0
SK_518671,Ostra Luka,275,113,4,0,0,0,6,1,0,0,0,0,19,0,0,5,1,1,0,29,7,4,21,4,10,0,1
SK_518689,Pliesovce,1851,663,12,0,3,0,15,0,0,0,0,27,104,0,1,7,7,2,3,196,13,35,162,6,70,0,0
SK_518697,Podzamcok,442,189,2,0,2,0,8,0,0,0,1,6,34,0,0,0,3,0,0,39,19,9,51,9,6,0,0
SK_518727,Sása (okres Zvolen),733,274,5,0,0,0,21,0,0,0,0,14,44,0,0,4,4,0,2,59,15,17,62,7,19,0,1
SK_518760,Sielnica,1148,401,6,0,2,0,19,1,0,0,0,12,67,0,1,0,6,4,2,90,29,16,96,8,42,0,0
SK_518808,Sliač,3960,1852,26,0,0,1,121,1,0,1,1,27,196,1,1,7,15,8,13,438,107,105,618,29,134,2,0
SK_518875,Trnie,334,152,2,0,0,0,8,0,1,0,0,6,18,0,1,3,0,1,1,21,19,4,52,1,14,0,0
SK_518891,Turova,366,170,1,0,0,0,13,0,0,0,0,0,28,0,0,0,1,0,3,42,13,4,42,2,21,0,0
SK_581585,Velka Luka,646,256,4,0,0,0,12,0,0,0,0,6,16,0,0,0,2,0,2,52,6,21,97,2,36,0,0
SK_518158,Zvolen,32720,11717,176,0,32,2,500,3,5,1,8,213,1269,2,6,65,136,26,35,3154,624,587,3734,168,950,20,1
SK_518972,Zvolenska Slatina,2267,859,15,0,1,0,43,0,0,0,2,22,145,1,0,1,7,1,4,195,35,58,232,18,78,1,0
SK_518981,Zelezna Breznica,428,156,2,0,2,0,8,0,0,0,0,2,18,0,0,1,4,0,0,46,8,5,36,2,22,0,0
SK_516601,Badan,140,75,1,0,1,0,4,0,0,0,0,0,9,0,2,1,0,0,1,33,1,4,5,2,11,0,0
SK_516627,Banska Bela,948,294,3,0,1,0,18,0,0,0,2,5,40,0,0,4,1,2,4,75,23,10,71,7,28,0,0
SK_516643,Banska Stiavnica,7891,2899,60,0,1,2,203,5,4,0,2,71,370,4,5,23,13,5,16,708,170,125,860,30,219,1,2
SK_516651,Bansky Studenec,400,134,5,0,0,0,10,0,0,0,0,1,4,0,0,4,1,0,1,45,7,5,35,2,14,0,0
SK_516678,Beluj,111,51,2,0,2,0,1,0,0,0,0,0,6,2,1,0,0,0,1,14,3,2,13,0,4,0,0
SK_516716,Dekys,158,70,0,0,1,0,2,0,0,0,0,3,16,0,0,0,0,1,0,11,14,1,8,3,9,0,1
SK_516856,Ilija,306,120,2,0,1,0,4,0,0,0,0,2,8,0,0,0,1,0,0,34,18,4,34,0,12,0,0
SK_516953,Kozelnik,144,46,0,0,0,0,3,0,0,0,0,5,8,0,0,0,0,0,0,18,3,0,4,2,3,0,0
SK_517071,Mociar,133,49,0,0,0,0,0,0,0,0,0,2,11,0,0,7,1,0,0,13,1,3,6,0,5,0,0
SK_517160,Pocuvadlo,95,49,1,0,0,0,5,0,0,0,0,1,5,0,0,0,0,0,0,7,1,1,25,0,3,0,0
SK_517143,Podhorie (okres Banská Štiavnica),277,139,5,0,0,0,4,0,0,0,0,3,20,0,0,8,4,1,3,43,10,6,18,0,12,2,0
SK_517178,Prencov,527,195,2,0,0,0,5,1,1,0,0,6,35,0,0,0,0,1,0,54,14,11,50,0,14,1,0
SK_516597,Svätý Anton,1007,380,4,0,1,0,21,0,0,0,1,20,67,1,0,2,7,2,2,89,25,18,83,3,34,0,0
SK_517283,Stiavnicke Bane,902,467,9,0,0,0,19,2,2,0,1,7,76,0,0,3,8,1,0,126,22,28,137,2,24,0,0
SK_517372,Vysoká (okres Banská Štiavnica),109,49,1,0,0,0,1,0,0,0,0,1,10,0,0,0,1,0,1,14,6,1,9,0,4,0,0
SK_581607,Brehy,868,292,13,0,2,2,21,0,0,0,0,9,43,0,1,8,1,2,3,85,19,9,42,1,30,0,1
SK_516759,Hodrusa-Hamre,1719,697,17,0,1,0,30,0,0,1,1,11,120,1,3,2,3,3,2,246,15,20,148,8,64,1,0
SK_516805,Horne Hamre,588,221,1,0,0,0,5,0,0,0,0,6,26,0,0,0,2,0,1,51,36,15,52,5,21,0,0
SK_516813,Hrabicov,457,141,2,0,0,0,2,0,1,0,1,5,33,0,0,4,2,0,1,43,8,8,12,1,17,0,1
SK_516830,Hronsky Benadik,941,338,3,0,0,0,10,0,0,0,1,8,41,0,0,3,1,1,2,131,22,6,44,5,60,0,0
SK_516902,Klak,176,84,3,0,1,0,7,0,0,0,0,0,5,0,2,2,0,0,2,23,4,2,18,4,11,0,0
SK_517062,Mala Lehota,751,258,8,0,1,0,2,0,0,0,1,8,42,0,0,2,4,0,1,88,11,22,46,0,22,0,0
SK_517097,Nova Bana,5658,2056,32,0,8,1,106,2,0,4,3,74,247,1,0,14,23,5,19,477,224,82,534,48,149,1,2
SK_580546,Orovnica,452,152,1,0,1,0,3,1,0,0,0,6,30,0,1,4,8,0,2,42,11,5,22,3,12,0,0
SK_517119,Ostry Grun,440,135,2,0,0,2,0,0,0,0,0,4,20,0,0,1,5,0,1,51,8,6,22,3,10,0,0
SK_517127,Píla (okres Žarnovica),110,46,1,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,15,2,0,9,2,3,1,0
SK_517232,Rudno nad Hronom,424,161,2,0,1,2,12,0,0,1,1,3,18,0,0,1,0,0,1,44,20,11,30,0,14,0,0
SK_517291,Tekovska Breznica,1007,325,11,0,1,0,14,0,0,0,0,8,54,0,0,6,3,1,5,122,20,7,48,5,19,0,1
SK_517330,Velka Lehota,910,323,5,0,0,0,14,0,0,0,1,9,45,0,0,2,7,0,4,104,39,13,48,5,26,1,0
SK_517348,Velke Pole,373,112,0,0,1,0,7,0,0,0,1,2,17,0,0,1,0,0,0,41,7,3,6,7,17,2,0
SK_517356,Voznica,530,162,3,0,1,0,7,0,1,0,0,3,19,0,2,2,0,0,0,57,3,10,37,0,17,0,0
SK_517381,Zarnovica,4661,1635,28,0,4,4,74,1,13,2,1,35,263,0,1,21,8,5,3,506,98,51,330,30,152,4,1
SK_517399,Zupkov,712,217,7,0,3,0,4,0,1,0,0,9,33,0,0,2,0,0,2,61,5,9,60,3,17,1,0
SK_516660,Bartosova Lehotka,283,114,2,0,1,0,1,0,0,0,0,3,21,0,0,1,3,0,1,35,3,5,27,3,8,0,0
SK_516708,Bzenica,558,203,2,0,0,0,6,0,0,0,0,7,42,0,0,2,2,0,0,74,8,5,35,4,16,0,0
SK_516724,Dolna Trnavka,297,145,5,0,3,0,4,0,1,0,0,7,18,0,0,7,2,0,2,29,29,7,26,0,5,0,0
SK_516732,Dolna Ves,183,78,3,0,0,0,1,0,0,0,0,1,9,1,0,0,1,0,3,19,1,10,21,0,8,0,0
SK_516741,Dolna Zdana,718,233,3,0,2,0,8,0,0,0,0,8,30,0,0,3,2,0,2,66,19,10,55,4,21,0,0
SK_516767,Hlinik nad Hronom,2212,792,13,0,1,0,33,1,0,0,0,13,138,1,0,3,14,3,0,229,51,22,178,10,79,3,0
SK_581747,Horná Ves (okres Žiar nad Hronom),511,166,4,0,0,1,7,0,0,0,0,4,20,0,0,2,1,0,3,31,10,6,59,3,15,0,0
SK_516791,Horna Zdana,439,157,4,0,0,0,4,0,0,0,0,3,27,0,0,1,1,0,1,39,10,3,50,2,12,0,0
SK_516821,Hronska Dubrava,359,112,0,0,1,0,4,0,0,0,0,3,12,0,0,0,1,0,0,28,8,5,38,0,12,0,0
SK_516848,Ihrac,407,140,3,0,0,0,12,0,0,0,0,4,29,0,0,3,2,0,0,29,22,0,24,5,7,0,0
SK_516872,Janova Lehota,768,298,1,0,2,1,11,1,0,0,0,4,28,0,1,4,1,1,2,60,7,4,63,2,103,0,2
SK_516881,Jastraba,435,137,5,0,2,0,8,0,0,0,0,4,13,0,0,0,2,0,1,29,15,5,37,5,11,0,0
SK_516937,Kopernica,330,78,1,0,1,0,4,0,1,0,0,1,25,0,0,1,2,1,2,12,3,1,15,2,6,0,0
SK_516945,Kosorin,369,154,1,0,0,0,2,0,0,0,0,7,18,0,0,7,0,0,0,43,1,9,42,1,23,0,0
SK_516961,Krahule,237,97,1,0,0,1,7,0,0,0,0,0,4,0,1,0,0,0,3,16,6,1,47,0,9,1,0
SK_516970,Kremnica,3956,1447,15,0,4,2,83,0,0,1,1,14,141,0,1,9,11,0,5,301,86,50,622,12,87,2,0
SK_516988,Kremnicke Bane,208,73,1,0,0,0,1,0,0,0,0,2,7,0,0,0,1,3,1,13,8,2,28,1,4,0,1
SK_516996,Kunesov,172,49,0,0,0,0,1,0,0,0,0,1,13,0,0,0,1,0,0,8,4,3,11,0,7,0,0
SK_599328,Ladomerska Vieska,657,264,2,0,0,0,4,0,0,0,0,8,30,0,0,11,4,0,1,84,12,13,71,1,23,0,0
SK_517011,Lehotka pod Brehmi,318,145,1,0,0,0,7,0,0,0,0,3,24,0,0,4,3,0,5,30,6,4,29,1,28,0,0
SK_517020,Lovca,571,234,6,0,0,0,7,0,0,0,0,9,26,0,0,3,4,0,2,66,23,14,54,3,17,0,0
SK_517038,Lovcica-Trubin,1276,488,14,0,2,0,26,1,0,0,0,9,77,0,0,7,8,1,5,123,25,15,138,2,35,0,0
SK_517046,Lúčky (okres Žiar nad Hronom),158,40,2,0,1,0,1,0,0,0,0,2,9,0,0,1,1,0,0,2,4,2,14,1,0,0,0
SK_599336,Lutila,1114,469,5,0,1,0,28,0,0,0,0,5,44,0,3,4,3,1,2,114,30,21,160,8,39,0,1
SK_517089,Nevolne,317,137,0,0,1,0,3,1,0,0,0,3,7,0,0,1,0,0,0,20,31,9,40,4,16,1,0
SK_517135,Pitelova,525,191,2,0,0,0,7,1,0,0,1,5,30,0,1,0,2,1,1,50,14,6,48,0,22,0,0
SK_517186,Prestavlky,569,221,0,0,1,0,5,0,0,0,0,8,52,0,1,6,1,0,3,58,15,9,24,0,38,0,0
SK_517194,Prochot,492,204,2,0,4,0,10,0,0,0,0,5,25,0,0,2,2,1,0,73,6,11,31,3,29,0,0
SK_517216,Repiste,251,109,2,0,0,0,5,0,0,0,0,4,17,0,0,0,1,1,0,33,3,5,18,2,18,0,0
SK_517241,Sklene Teplice,399,230,3,0,0,1,9,0,0,1,0,9,17,2,0,6,1,0,2,75,13,5,49,3,34,0,0
SK_517259,Slaska,441,163,5,0,2,0,8,0,0,0,0,4,28,0,1,5,0,0,0,39,3,9,44,1,14,0,0
SK_517267,Stara Kremnicka,853,276,6,0,2,0,12,0,0,0,0,7,43,2,0,4,3,0,2,79,11,11,50,2,41,0,1
SK_517313,Trnava Hora,1021,370,6,0,0,0,13,0,0,0,0,8,43,0,0,2,3,1,0,118,26,15,81,11,43,0,0
SK_517364,Vyhne,1035,417,6,0,0,3,20,0,1,1,1,8,91,1,0,2,6,3,3,97,18,13,111,5,27,0,0
SK_516589,Ziar nad Hronom,14039,4611,57,0,15,9,178,3,4,1,3,73,671,1,12,35,53,12,16,1368,145,228,1233,44,445,3,2
SK_519014,Abrahámovce (okres Bardejov),273,90,4,0,0,0,3,0,0,0,0,1,5,0,0,1,3,1,1,45,7,4,6,3,6,0,0
SK_519022,Andrejova,279,75,0,0,1,0,3,0,0,0,0,3,7,0,0,0,0,0,7,22,7,4,10,1,10,0,0
SK_519006,Bardejov,24866,8423,159,0,30,3,402,4,6,0,3,182,922,2,7,25,55,12,88,2236,1159,318,1856,224,719,9,2
SK_519049,Bartosovce,573,229,3,0,4,0,5,0,0,0,0,2,27,0,0,0,10,0,2,52,65,9,28,4,18,0,0
SK_519057,Becherov,239,83,0,0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,0,21,4,1,26,4,16,0,0
SK_519065,Beloveza,637,205,3,0,3,0,8,0,1,0,1,2,28,0,1,0,1,0,0,80,7,8,25,2,35,0,0
SK_519073,Bogliarka,94,56,3,0,0,0,0,0,0,0,1,4,17,0,2,0,0,0,1,5,2,1,5,2,12,1,0
SK_519081,Brezov,308,107,4,0,2,0,3,0,0,0,0,2,10,0,0,1,0,0,0,26,26,9,9,4,11,0,0
SK_519090,Brezovka,104,43,0,0,0,0,4,0,0,0,0,1,4,0,0,0,0,0,0,8,5,2,9,1,9,0,0
SK_519103,Buclovany,170,76,0,0,0,0,0,0,0,0,1,3,7,0,0,0,1,0,0,35,1,7,9,0,12,0,0
SK_519111,Cigelka,364,27,0,0,0,0,0,0,1,0,0,1,2,0,0,3,0,0,0,8,1,2,0,4,5,0,0
