gisco_id,registered,turnout,invalid,blank,PPD/PSD.CDS-PP.PPM,PS,CH,B.E.,IL,ADN,L,PAN,PCP-PEV,VP,E,JPP,R.I.R.,ND,PCTP/MRPP,MPT.A,NC,PTP,PPD/PSD.CDS-PP,PPM
PT_011407,5908,3753,44,49,1907,479,793,86,150,78,45,44,34,2,2,0,19,11,9,1,0,0,0,0
PT_011403,6879,4515,34,88,1975,728,1028,103,284,78,45,54,36,5,15,0,14,13,13,2,0,0,0,0
PT_011404,5699,3576,52,67,1423,617,831,139,213,60,60,49,30,3,3,0,13,10,4,2,0,0,0,0
PT_011405,2412,1572,15,20,783,194,358,34,72,37,17,9,9,2,0,0,8,10,2,2,0,0,0,0
PT_011502,3403,2391,32,49,743,800,296,132,138,31,54,55,37,6,1,0,5,2,8,2,0,0,0,0
PT_011503,11034,7676,89,110,2594,2236,1089,417,489,70,208,170,91,12,7,0,36,22,36,0,0,0,0,0
PT_011504,3193,2087,24,43,586,747,361,75,97,26,39,28,40,2,1,0,6,3,7,2,0,0,0,0
PT_011509,27090,17591,159,351,5004,5655,2601,1139,951,168,497,378,441,38,20,0,82,36,63,8,0,0,0,0
PT_011507,6182,3755,35,63,1086,1259,659,192,157,44,76,72,59,5,3,0,24,7,11,3,0,0,0,0
PT_010901,7500,5224,59,57,1819,1452,849,208,333,70,115,97,71,13,8,0,43,11,17,2,0,0,0,0
PT_010902,5650,3702,39,53,1106,1380,535,143,169,42,79,75,42,2,3,0,13,8,10,3,0,0,0,0
PT_010932,3514,2392,24,39,691,833,407,106,101,18,41,49,43,6,0,0,15,8,10,1,0,0,0,0
PT_010933,8667,5401,46,57,1986,1354,1060,205,265,67,116,85,48,10,7,0,51,19,24,1,0,0,0,0
PT_010904,3098,2151,21,27,667,701,324,128,142,19,28,44,20,4,2,0,8,7,8,1,0,0,0,0
PT_010907,6854,4512,55,66,1371,1524,688,221,199,57,78,93,100,5,7,0,17,9,18,4,0,0,0,0
PT_010908,3032,2148,16,27,686,646,366,93,132,25,55,48,27,1,3,0,11,5,6,1,0,0,0,0
PT_010934,9455,6124,59,62,2092,1732,1235,225,285,65,98,104,53,8,17,0,43,24,17,5,0,0,0,0
PT_010913,7730,5248,62,65,1616,1725,986,183,226,76,95,88,54,9,4,0,30,15,11,3,0,0,0,0
PT_010914,3250,2284,26,33,647,828,375,86,129,24,42,38,19,6,2,0,15,1,11,2,0,0,0,0
PT_010916,6620,4773,40,55,1404,1476,852,244,282,54,113,120,62,6,8,0,31,6,19,1,0,0,0,0
PT_010917,5229,3746,41,65,1213,1101,633,161,208,55,82,71,71,4,2,0,16,8,11,4,0,0,0,0
PT_010919,4345,3229,34,51,1207,916,443,122,190,39,73,64,44,6,3,0,15,9,10,3,0,0,0,0
PT_010921,4473,3164,33,45,1076,994,514,144,134,39,45,63,38,4,8,0,6,10,8,3,0,0,0,0
PT_010922,2806,1803,24,32,629,542,308,55,64,35,27,34,16,4,1,0,20,9,2,1,0,0,0,0
PT_010924,3165,2146,25,38,711,613,354,87,135,43,34,46,21,4,2,0,11,6,14,2,0,0,0,0
PT_010935,17609,12393,120,223,4567,3366,1593,553,967,112,390,246,128,16,9,0,54,24,24,1,0,0,0,0
PT_010925,4407,3216,21,45,1063,1053,494,127,172,45,54,71,30,3,4,0,20,5,9,0,0,0,0,0
PT_010926,9685,6690,61,110,1985,2132,1206,323,319,92,157,132,84,11,9,0,35,9,23,2,0,0,0,0
PT_010936,6088,4058,68,59,1155,1429,662,172,203,47,76,87,39,7,1,0,25,10,13,5,0,0,0,0
PT_010918,3473,2528,22,40,691,848,426,136,108,26,47,39,103,4,3,0,8,5,20,2,0,0,0,0
PT_011601,19533,13342,141,184,3911,4989,1726,596,737,119,356,217,236,20,4,0,29,33,41,3,0,0,0,0
PT_011710,1276,918,7,14,449,129,228,19,20,18,10,6,8,2,0,0,4,3,1,0,0,0,0,0
PT_011702,708,488,5,3,271,87,75,10,12,11,4,4,1,1,0,0,1,2,1,0,0,0,0,0
PT_011704,1592,1124,9,9,551,176,216,37,48,15,25,11,17,1,0,0,3,4,2,0,0,0,0,0
PT_011705,1454,920,13,7,409,223,171,22,27,11,14,7,7,0,1,0,4,1,2,1,0,0,0,0
PT_011706,2336,1676,11,40,776,289,307,56,82,27,48,16,13,0,2,0,4,2,2,1,0,0,0,0
PT_011711,1877,1282,15,23,560,281,235,27,42,21,26,21,16,0,0,0,7,5,3,0,0,0,0,0
PT_011708,1064,792,6,14,366,180,164,8,20,5,7,6,6,1,2,0,2,4,1,0,0,0,0,0
PT_011801,2050,1308,9,22,702,128,262,27,62,34,16,21,9,2,1,0,6,5,2,0,0,0,0,0
PT_011812,2123,1329,10,16,748,99,314,27,36,30,15,7,7,2,2,0,6,4,3,3,0,0,0,0
PT_011804,3177,1449,17,18,637,225,322,41,63,29,32,33,20,1,0,0,1,7,3,0,0,0,0,0
PT_011805,1631,1014,12,8,551,106,215,18,48,21,12,10,6,1,0,0,1,3,1,1,0,0,0,0
PT_011813,2806,1767,22,29,917,165,424,31,67,43,20,21,8,4,0,0,4,9,3,0,0,0,0,0
PT_011810,1977,1177,18,10,650,96,284,25,27,28,12,7,8,2,0,0,5,1,3,1,0,0,0,0
PT_011807,2689,1621,18,15,710,272,419,26,63,35,26,19,6,3,0,0,3,1,4,1,0,0,0,0
PT_011814,5885,3875,35,58,1726,659,747,129,219,65,102,65,31,5,3,0,6,20,5,0,0,0,0,0
PT_011901,1210,718,16,11,361,129,136,13,19,5,6,5,2,1,1,0,5,1,5,2,0,0,0,0
PT_011903,1220,775,16,5,386,156,116,27,30,14,6,8,2,0,1,0,4,3,1,0,0,0,0,0
PT_011905,855,609,6,10,332,86,110,7,23,13,6,2,3,0,0,0,4,6,1,0,0,0,0,0
PT_011906,4053,2728,57,28,911,824,489,97,148,37,34,47,26,6,2,0,16,2,4,0,0,0,0,0
PT_011907,1524,1030,13,5,384,290,190,30,51,18,14,12,5,1,1,0,6,6,3,1,0,0,0,0
PT_011902,6243,4302,59,53,1754,1000,735,142,240,71,85,69,31,4,3,0,28,18,9,1,0,0,0,0
PT_011910,4782,3355,50,44,1278,854,564,139,171,50,59,66,35,3,0,0,21,12,7,2,0,0,0,0
PT_020106,5078,3361,39,46,323,1091,661,174,60,19,37,37,828,3,2,0,3,6,32,0,0,0,0,0
PT_020102,772,536,11,7,32,182,117,25,2,2,9,11,129,0,0,0,0,0,9,0,0,0,0,0
PT_020103,721,495,12,4,36,177,123,17,3,7,11,4,85,3,1,0,2,2,8,0,0,0,0,0
PT_020104,1190,811,11,9,54,337,191,26,10,5,9,6,135,5,0,0,0,1,12,0,0,0,0,0
PT_020208,500,353,9,1,60,133,74,14,9,6,6,5,26,1,2,0,2,3,2,0,0,0,0,0
PT_020209,3397,2286,38,25,575,716,548,94,50,35,31,30,115,1,2,0,11,4,11,0,0,0,0,0
PT_020203,549,335,6,5,42,115,101,12,4,7,6,1,30,0,1,0,1,0,4,0,0,0,0,0
PT_020210,716,427,11,5,96,154,98,9,8,9,2,2,20,3,1,0,5,0,4,0,0,0,0,0
PT_020205,478,296,3,4,57,136,44,10,1,4,7,2,17,1,2,0,1,3,4,0,0,0,0,0
PT_020206,342,187,1,2,50,83,27,1,4,7,1,3,5,0,1,0,1,1,0,0,0,0,0,0
PT_020301,936,632,4,8,127,153,152,54,7,6,6,8,95,0,0,0,4,0,8,0,0,0,0,0
PT_020302,914,601,12,11,85,199,154,30,5,5,13,9,66,1,1,0,3,0,7,0,0,0,0,0
PT_020401,1262,773,11,21,123,236,176,23,16,8,6,5,143,1,1,0,1,0,2,0,0,0,0,0
PT_020519,745,439,7,6,54,131,86,19,13,6,9,11,92,0,0,0,0,1,4,0,0,0,0,0
PT_020502,725,475,5,1,24,147,108,38,5,1,2,3,135,1,0,0,1,0,4,0,0,0,0,0
PT_020520,8880,5737,65,86,1196,1642,1267,264,171,55,123,86,735,8,6,0,9,4,20,0,0,0,0,0
PT_020521,11351,7782,72,107,2021,2069,1546,346,238,64,152,104,997,11,6,0,15,2,32,0,0,0,0,0
PT_020503,1080,675,12,11,121,223,141,19,10,7,8,7,113,0,1,0,0,1,1,0,0,0,0,0
PT_020504,1112,632,13,3,54,240,130,22,7,8,4,9,129,0,0,0,1,0,12,0,0,0,0,0
PT_020506,1303,837,8,14,74,277,201,27,14,13,12,13,167,3,1,0,1,1,11,0,0,0,0,0
PT_020522,1056,697,6,15,62,256,126,22,10,2,10,7,169,1,0,0,2,0,9,0,0,0,0,0
PT_020510,523,377,4,6,40,128,61,13,7,4,5,1,102,0,1,0,0,1,4,0,0,0,0,0
PT_020523,726,474,7,8,37,161,105,27,3,1,6,5,103,2,0,0,1,1,7,0,0,0,0,0
PT_020516,425,292,3,3,31,106,89,12,8,1,6,3,26,1,0,0,0,0,3,0,0,0,0,0
PT_020524,466,284,3,3,35,91,86,9,4,2,1,2,43,0,1,0,1,1,2,0,0,0,0,0
PT_020606,4495,3028,27,39,452,950,550,231,111,26,84,56,462,2,3,0,6,8,21,0,0,0,0,0
PT_020603,533,332,4,8,41,101,67,8,5,4,6,2,76,0,0,0,1,0,9,0,0,0,0,0
PT_020604,731,485,7,3,31,165,109,26,9,6,3,4,112,1,1,0,2,1,5,0,0,0,0,0
PT_020605,270,172,2,4,18,76,23,3,1,1,4,0,38,0,0,0,1,1,0,0,0,0,0,0
PT_020701,2527,1683,16,24,282,526,355,48,32,20,32,14,321,3,0,0,0,1,9,0,0,0,0,0
PT_020702,444,299,5,0,25,98,68,8,1,1,4,1,83,0,0,0,0,0,5,0,0,0,0,0
PT_020703,318,222,5,4,25,99,25,10,2,2,2,2,42,0,0,0,0,1,3,0,0,0,0,0
PT_020704,357,229,5,7,18,77,53,11,7,1,3,3,41,2,0,0,0,0,1,0,0,0,0,0
PT_020807,960,586,8,2,59,241,148,41,10,3,11,6,46,0,0,0,2,3,6,0,0,0,0,0
PT_020808,3822,2332,11,26,383,716,516,122,57,42,48,26,342,3,1,0,11,4,24,0,0,0,0,0
PT_020803,1022,704,8,9,56,301,148,27,15,4,12,6,102,2,1,0,1,0,12,0,0,0,0,0
PT_020804,391,238,5,3,27,115,40,7,3,2,5,2,25,0,1,0,1,1,1,0,0,0,0,0
PT_020901,599,370,1,6,58,125,52,12,11,6,2,5,86,2,0,0,0,0,4,0,0,0,0,0
PT_020902,701,430,2,5,39,176,99,18,7,3,5,5,67,0,1,0,2,0,1,0,0,0,0,0
PT_020903,266,171,2,1,22,72,28,9,1,0,0,2,29,1,0,0,0,1,3,0,0,0,0,0
PT_020904,2191,1524,29,38,240,539,193,81,20,16,19,16,319,1,0,0,1,2,10,0,0,0,0,0
PT_020910,755,462,5,8,58,209,53,11,3,4,8,1,97,0,0,0,0,1,4,0,0,0,0,0
PT_020905,636,394,7,12,56,131,71,10,2,9,4,9,79,0,1,0,0,0,3,0,0,0,0,0
PT_020906,450,273,3,5,31,60,58,9,3,5,6,2,84,3,0,0,0,0,4,0,0,0,0,0
PT_021001,1884,1102,10,12,110,285,402,18,14,8,13,18,193,1,3,0,4,1,10,0,0,0,0,0
PT_021002,674,422,5,4,58,152,158,6,5,6,1,2,23,1,0,0,1,0,0,0,0,0,0,0
PT_021010,1350,810,7,7,76,274,272,19,4,7,3,4,121,1,1,0,1,2,11,0,0,0,0,0
PT_021009,7137,4313,39,61,706,1436,1192,126,86,39,58,38,487,3,5,0,3,5,29,0,0,0,0,0
PT_021008,751,433,5,7,39,158,132,11,2,2,2,3,67,0,1,0,1,1,2,0,0,0,0,0
PT_021116,1346,952,9,23,116,296,222,72,49,15,29,14,88,2,2,0,3,1,11,0,0,0,0,0
PT_021118,773,489,11,21,67,165,90,35,16,3,6,4,61,0,1,0,2,0,7,0,0,0,0,0
PT_021117,1045,645,11,23,140,149,182,32,20,15,15,7,39,0,1,0,2,5,4,0,0,0,0,0
PT_021115,252,150,2,4,15,53,12,5,0,3,1,1,50,1,0,0,0,0,3,0,0,0,0,0
PT_021102,656,386,9,6,51,150,53,24,6,7,4,7,54,1,1,0,1,1,11,0,0,0,0,0
PT_021103,723,457,7,5,80,184,90,27,5,9,10,3,26,1,0,0,1,1,8,0,0,0,0,0
PT_021119,520,353,11,7,62,153,63,7,8,2,9,2,22,2,0,0,1,1,3,0,0,0,0,0
PT_021106,1529,1017,17,13,175,317,181,73,21,7,23,10,154,3,3,0,5,1,14,0,0,0,0,0
PT_021107,636,392,3,9,70,180,56,28,9,3,2,3,24,0,0,0,0,0,5,0,0,0,0,0
PT_021120,2440,1646,18,30,308,516,280,76,52,14,80,25,224,3,2,0,5,4,9,0,0,0,0,0
PT_021121,4536,2879,36,45,492,886,650,181,99,47,82,56,244,5,8,0,17,4,27,0,0,0,0,0
PT_021122,742,518,10,4,83,154,118,21,12,14,4,9,76,0,2,0,4,0,7,0,0,0,0,0
PT_021111,4365,2759,36,58,534,641,776,171,117,40,85,62,184,8,9,0,17,7,14,0,0,0,0,0
PT_021207,776,523,13,6,139,190,73,20,5,10,4,4,51,2,1,0,1,1,3,0,0,0,0,0
PT_021203,2348,1668,18,21,527,561,261,55,30,35,27,20,98,2,0,0,2,4,7,0,0,0,0,0
PT_021208,462,325,6,2,72,123,53,5,1,3,5,0,48,3,0,0,2,0,2,0,0,0,0,0
PT_021206,586,355,5,7,126,116,57,5,5,16,0,4,8,1,1,0,0,2,2,0,0,0,0,0
PT_021302,812,473,6,5,63,146,117,25,1,10,3,3,92,0,0,0,0,0,2,0,0,0,0,0
PT_021303,2147,1368,13,29,115,380,177,36,16,14,16,8,539,3,5,0,4,1,12,0,0,0,0,0
PT_021308,5030,3191,38,46,613,970,685,111,82,39,71,34,440,27,3,0,7,2,23,0,0,0,0,0
PT_021309,3160,1989,21,28,234,519,385,73,23,22,20,20,601,5,3,0,1,4,30,0,0,0,0,0
PT_021307,1130,761,7,18,107,291,112,16,7,6,12,6,172,2,0,0,1,0,4,0,0,0,0,0
PT_021401,819,494,5,5,26,176,95,21,8,4,5,5,136,0,1,0,0,0,7,0,0,0,0,0
PT_021402,657,366,1,12,25,136,103,11,4,7,4,9,47,3,2,0,0,1,1,0,0,0,0,0
PT_021403,2372,1543,21,25,285,488,385,66,28,10,29,22,172,1,0,0,2,0,9,0,0,0,0,0
PT_021404,729,487,9,12,46,203,95,18,4,5,6,4,73,0,1,0,0,1,10,0,0,0,0,0
PT_030125,2652,1843,22,33,531,493,408,67,119,34,51,20,26,2,0,0,10,13,7,4,3,0,0,0
PT_030102,689,497,5,11,207,109,86,13,25,17,3,7,4,0,0,1,1,5,1,1,1,0,0,0
PT_030104,739,549,6,7,161,113,159,28,38,2,11,11,6,1,0,0,0,3,1,1,1,0,0,0
PT_030119,676,466,7,7,170,131,98,4,18,11,9,4,3,0,0,0,2,0,2,0,0,0,0,0
PT_030120,453,302,1,5,143,70,42,3,14,10,9,1,2,0,0,0,0,2,0,0,0,0,0,0
PT_030105,823,604,7,13,214,162,128,5,28,14,6,6,8,3,0,1,5,2,1,0,1,0,0,0
PT_030126,1074,726,7,16,331,198,84,19,27,13,9,6,4,0,0,0,5,3,2,2,0,0,0,0
PT_030107,729,530,4,14,206,117,111,18,28,7,7,5,7,0,1,0,1,2,1,1,0,0,0,0
PT_030108,484,343,2,8,139,63,65,9,23,16,3,3,6,0,1,1,0,3,0,1,0,0,0,0
PT_030127,4235,2915,35,59,844,786,695,83,185,47,62,35,36,1,1,3,12,19,10,1,1,0,0,0
PT_030111,689,488,4,18,172,115,106,14,21,10,8,7,8,1,0,0,0,2,2,0,0,0,0,0
PT_030112,531,370,1,7,175,61,74,4,16,13,2,5,1,0,0,0,4,4,2,1,0,0,0,0
PT_030113,1794,1237,6,18,339,360,285,54,75,24,28,9,20,0,1,2,6,5,4,0,1,0,0,0
PT_030118,1036,746,3,10,288,160,165,18,48,11,17,9,5,0,1,1,2,6,1,0,1,0,0,0
PT_030128,553,383,7,3,154,82,81,9,19,7,3,7,1,0,3,0,3,4,0,0,0,0,0,0
PT_030129,500,350,4,7,190,53,55,5,13,8,6,3,0,1,0,0,2,2,1,0,0,0,0,0
PT_030201,1838,1427,20,41,556,312,255,50,74,29,35,12,14,0,1,3,17,5,2,1,0,0,0,0
PT_030202,725,527,7,10,162,135,137,7,24,15,10,4,3,0,0,0,4,4,1,2,2,0,0,0
PT_030203,675,518,1,4,177,143,97,16,29,14,11,4,7,4,1,1,1,3,4,1,0,0,0,0
PT_030205,868,673,3,11,266,155,140,24,23,20,12,4,6,0,0,1,2,3,2,1,0,0,0,0
PT_030206,711,479,3,8,159,136,104,12,27,15,6,2,2,0,0,0,1,1,0,2,1,0,0,0
PT_030290,1453,906,15,17,443,165,156,11,42,17,15,3,2,1,1,1,1,11,3,1,1,0,0,0
PT_030208,1858,1454,17,22,575,410,228,40,47,39,26,18,8,1,0,3,6,9,2,3,0,0,0,0
PT_030291,1307,944,10,23,404,160,193,20,51,29,13,11,13,2,2,0,7,3,1,2,0,0,0,0
PT_030209,11019,7806,84,149,1942,2384,1373,478,534,117,243,149,224,11,7,9,26,31,30,7,8,0,0,0
PT_030210,922,669,8,16,255,134,146,22,28,16,10,16,7,0,1,0,4,4,1,1,0,0,0,0
PT_030292,1646,1157,4,20,453,284,184,35,57,38,20,14,14,1,4,3,10,4,5,4,3,0,0,0
PT_030212,746,524,3,9,272,87,82,12,20,14,6,5,4,0,1,0,2,3,2,0,2,0,0,0
PT_030213,1654,1287,13,30,467,336,186,51,89,19,34,27,22,2,0,2,3,5,1,0,0,0,0,0
PT_030293,10144,7493,55,136,2467,2078,1087,400,547,113,220,109,172,7,6,6,29,32,15,9,5,0,0,0
PT_030215,1725,1116,7,40,425,300,230,18,27,15,14,7,17,2,0,0,5,6,1,1,1,0,0,0
PT_030216,1208,897,9,11,226,320,170,21,53,10,19,14,23,3,2,0,6,4,3,1,2,0,0,0
PT_030294,1369,1074,13,31,455,197,210,27,53,25,19,11,12,0,2,3,5,5,2,2,2,0,0,0
PT_030218,1953,1514,10,24,579,255,402,51,76,27,30,20,22,0,1,1,5,2,3,4,2,0,0,0
PT_030295,1849,1382,15,35,501,394,244,44,50,26,22,11,13,1,2,0,10,6,3,3,2,0,0,0
PT_030220,1167,921,11,9,403,238,79,25,31,17,20,7,12,0,59,0,3,5,0,2,0,0,0,0
PT_030221,674,466,5,7,213,108,73,9,11,10,7,4,2,1,1,1,2,3,4,0,5,0,0,0
PT_030296,2311,1755,18,31,879,296,300,25,97,47,20,11,5,3,0,2,9,8,2,1,1,0,0,0
PT_030224,737,516,7,4,205,102,117,12,36,12,1,4,2,1,1,1,4,3,2,2,0,0,0,0
PT_030297,1072,873,6,21,373,199,127,27,55,20,23,6,4,0,0,1,3,7,0,1,0,0,0,0
PT_030228,1613,1085,7,20,522,170,250,14,38,29,15,9,3,2,0,2,1,2,0,1,0,0,0,0
PT_030298,1279,927,12,27,330,206,196,32,38,32,11,18,10,4,0,1,2,5,2,0,1,0,0,0
PT_030234,717,496,0,8,215,78,135,11,18,12,9,1,3,1,0,1,1,2,1,0,0,0,0,0
PT_030235,1957,1362,16,36,554,313,290,35,43,29,12,3,10,1,0,1,8,6,3,1,1,0,0,0
PT_030268,2569,1982,19,32,818,396,363,76,126,38,38,26,15,5,2,0,4,18,4,2,0,0,0,0
PT_030272,1707,1230,17,30,493,225,274,37,67,19,24,14,9,2,2,1,6,7,0,2,1,0,0,0
PT_030299,1259,993,5,16,364,282,162,34,47,23,28,4,9,6,4,0,5,1,3,0,0,0,0,0
PT_030237,1406,1059,10,23,442,211,209,22,52,30,13,17,5,1,2,2,5,9,3,2,1,0,0,0
PT_030242,1116,845,7,14,329,135,240,11,38,16,20,11,6,3,0,2,3,7,2,1,0,0,0,0
PT_030243,2159,1691,18,46,696,324,316,45,112,29,29,21,13,4,2,4,5,21,3,2,1,0,0,0
PT_030244,1607,1239,9,22,728,104,207,21,61,36,16,8,4,2,0,2,12,4,3,0,0,0,0,0
PT_030245,1696,1323,16,36,510,271,233,64,76,25,32,18,15,4,1,0,7,10,1,1,3,0,0,0
PT_030247,1964,1459,14,35,505,346,322,32,88,30,23,14,15,1,0,0,10,15,6,1,2,0,0,0
PT_0302FA,1828,1403,14,16,681,238,251,31,57,48,30,9,10,4,1,0,4,5,4,0,0,0,0,0
PT_030252,816,655,6,10,263,146,119,26,30,8,19,7,13,2,0,2,1,1,1,1,0,0,0,0
PT_0302FB,2090,1570,27,11,938,123,277,24,71,53,15,10,3,0,0,0,9,7,1,0,1,0,0,0
PT_030254,964,691,7,13,322,89,150,18,31,22,17,10,2,0,0,1,1,5,3,0,0,0,0,0
PT_030255,939,634,9,9,342,115,92,16,21,8,3,1,6,1,0,0,3,6,0,1,1,0,0,0
PT_030256,610,435,6,7,208,65,112,4,13,9,4,1,3,1,0,0,0,2,0,0,0,0,0,0
PT_030257,714,547,3,9,314,60,99,5,12,15,9,5,1,1,0,1,1,10,1,0,1,0,0,0
PT_030259,1125,895,11,11,367,224,137,21,46,29,8,13,5,1,1,1,10,8,1,1,0,0,0,0
PT_030260,1567,1137,22,30,440,235,217,44,68,22,25,13,2,1,2,1,7,4,4,0,0,0,0,0
PT_030261,1999,1501,17,28,521,405,266,35,80,24,34,30,21,3,6,1,6,12,6,2,4,0,0,0
PT_0302FC,995,738,4,11,327,134,165,18,22,22,10,7,5,1,1,1,3,5,1,1,0,0,0,0
PT_030263,1199,906,16,29,402,161,167,30,44,14,14,9,6,2,3,1,2,3,1,1,1,0,0,0
PT_030265,1395,1035,10,23,341,266,197,50,64,18,23,20,10,3,0,0,5,3,0,1,1,0,0,0
PT_030264,1872,1372,10,23,625,196,301,33,69,34,28,9,14,2,0,0,9,14,1,3,1,0,0,0
PT_0302FD,1734,1310,18,15,443,312,320,37,50,30,18,18,13,2,3,2,15,8,4,1,1,0,0,0
PT_030279,805,644,5,18,233,189,97,26,17,15,17,4,5,0,1,0,5,6,3,2,1,0,0,0
PT_0302FE,1807,1348,12,16,507,343,258,52,57,22,17,18,20,3,2,1,10,6,2,2,0,0,0,0
PT_0302FF,1185,932,12,19,341,194,232,26,38,26,9,11,5,1,1,1,7,4,4,1,0,0,0,0
PT_030277,2708,2033,19,40,600,549,416,100,119,45,42,25,35,3,2,2,12,14,6,2,2,0,0,0
PT_030282,1296,975,8,24,331,246,224,18,41,21,14,11,9,3,2,3,1,12,1,5,1,0,0,0
PT_030283,1633,1235,10,21,385,368,248,44,69,15,22,19,5,1,1,2,14,8,3,0,0,0,0,0
PT_0302FG,3510,2710,15,38,1133,692,450,67,130,59,42,27,12,3,0,0,9,14,11,5,3,0,0,0
PT_0302FH,2222,1584,14,29,770,274,292,39,59,28,22,16,17,3,2,1,7,5,2,2,2,0,0,0
PT_030287,976,709,4,13,335,149,100,24,25,25,10,3,5,0,0,0,1,12,1,2,0,0,0,0
PT_030301,3488,2330,31,44,639,787,356,101,142,43,62,34,50,2,2,4,6,10,11,3,3,0,0,0
PT_030363,1347,1079,4,32,308,364,192,25,63,22,17,17,15,5,1,2,4,4,3,1,0,0,0,0
PT_030364,12997,8768,88,154,2270,2549,1341,543,721,109,373,201,300,18,4,5,19,26,35,8,4,0,0,0
PT_030365,12385,8308,62,131,2454,2501,1095,464,645,110,349,154,241,7,5,8,8,25,34,8,7,0,0,0
PT_030349,11504,7955,76,109,2284,2175,1131,465,710,108,384,157,263,12,6,5,14,27,20,5,4,0,0,0
PT_030351,25307,16699,152,224,4991,4483,2342,1010,1481,239,750,360,473,21,12,15,21,39,61,13,12,0,0,0
PT_030366,1979,1496,19,23,523,428,243,39,97,27,27,11,26,1,0,2,9,12,7,0,2,0,0,0
PT_030367,6033,4518,37,97,1300,1301,790,172,372,75,106,64,116,6,10,8,16,19,23,3,3,0,0,0
PT_030368,1195,866,8,11,278,239,181,29,49,17,15,9,9,1,1,0,4,10,3,1,1,0,0,0
PT_030369,1701,1263,12,27,415,353,228,44,82,29,24,14,11,1,1,3,5,5,3,2,4,0,0,0
PT_030312,1065,739,8,8,216,222,155,17,36,18,8,13,21,0,3,3,3,4,3,1,0,0,0,0
PT_030313,1588,1259,17,31,458,280,229,38,71,26,34,24,26,4,2,3,5,6,4,1,0,0,0,0
PT_030370,3853,2873,30,62,880,834,477,105,234,55,78,40,27,5,2,0,3,13,17,5,6,0,0,0
PT_030371,8504,6200,75,94,1636,1760,1088,299,573,88,200,147,130,7,9,11,19,23,29,7,5,0,0,0
PT_030315,1068,847,7,13,300,229,156,20,48,16,13,12,12,1,3,2,6,3,5,0,1,0,0,0
PT_030319,5658,4295,29,55,1414,1110,559,216,424,57,221,82,85,6,0,2,6,12,12,3,2,0,0,0
PT_030372,971,756,10,12,250,212,136,22,45,10,15,11,12,2,2,2,6,3,3,1,2,0,0,0
PT_030322,739,582,8,13,197,153,111,19,29,17,13,7,5,2,0,0,0,8,0,0,0,0,0,0
PT_030373,6386,4755,29,90,1292,1348,803,221,406,89,149,100,117,4,6,9,26,29,26,8,3,0,0,0
PT_030374,4463,3376,27,69,858,1005,596,155,242,51,103,65,148,12,4,4,9,8,15,2,3,0,0,0
PT_030375,3956,3139,31,67,944,862,492,155,270,44,111,52,56,6,1,3,11,16,9,6,3,0,0,0
PT_030325,2182,1682,21,33,462,534,246,74,124,33,47,25,53,0,2,2,4,9,6,4,3,0,0,0
PT_030376,1280,1018,5,20,383,232,194,25,65,25,19,12,14,1,1,2,6,6,7,1,0,0,0,0
PT_030377,13629,10573,90,188,3694,2504,1302,537,1141,128,446,214,224,17,6,5,14,28,18,7,10,0,0,0
PT_030378,4876,3778,32,64,1423,866,359,199,436,43,177,70,69,1,1,4,6,10,13,3,2,0,0,0
PT_030330,1445,1063,11,20,341,345,138,30,63,13,23,16,41,2,1,3,4,6,4,2,0,0,0,0
PT_030331,5089,3704,38,80,1150,1025,578,191,304,60,78,68,69,6,3,9,12,15,11,5,2,0,0,0
PT_030334,1105,754,9,12,224,207,153,22,46,11,15,17,20,0,0,2,4,4,6,0,2,0,0,0
PT_030336,1241,925,4,17,347,211,183,22,67,20,16,17,5,2,2,0,3,5,2,2,0,0,0,0
PT_030379,12062,8977,84,154,2411,2448,1461,498,867,117,371,177,235,19,13,20,23,39,26,7,7,0,0,0
PT_030338,1056,758,4,19,242,221,93,30,51,17,14,18,35,0,1,2,4,2,3,0,2,0,0,0
PT_030380,878,673,10,7,174,224,106,25,60,12,14,11,20,0,1,0,3,2,3,0,1,0,0,0
PT_030354,1693,1256,14,27,427,369,175,55,78,15,24,18,30,3,0,1,4,6,8,0,2,0,0,0
PT_030355,1268,898,5,21,314,206,154,31,70,21,20,15,18,1,1,0,8,8,3,0,2,0,0,0
PT_030356,1046,828,9,21,220,272,136,33,68,16,23,8,8,1,1,1,2,4,3,2,0,0,0,0
PT_030357,986,742,4,13,251,239,109,20,43,22,10,10,12,1,0,0,5,1,1,0,1,0,0,0
PT_030381,1484,1163,15,29,431,301,166,37,78,18,29,19,22,1,1,1,5,5,4,1,0,0,0,0
PT_030401,512,398,6,4,98,216,38,8,7,6,3,4,3,0,0,0,3,1,1,0,0,0,0,0
PT_030418,1090,655,5,13,236,210,100,22,12,13,5,16,12,1,1,2,1,5,0,1,0,0,0,0
PT_030419,2046,1263,23,13,404,489,156,47,46,24,18,11,12,3,1,0,4,5,4,3,0,0,0,0
PT_030404,900,597,3,12,249,159,89,13,22,16,12,4,2,1,0,1,4,6,1,3,0,0,0,0
PT_030405,548,334,1,2,141,100,61,0,10,7,4,1,0,0,0,0,2,1,2,1,1,0,0,0
PT_030406,666,426,2,2,142,149,84,11,8,12,4,0,5,0,0,1,0,4,1,1,0,0,0,0
PT_030407,1577,709,4,10,263,250,93,19,24,14,4,4,8,1,0,0,5,3,4,1,2,0,0,0
