gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD,CDS-PP.PPM,B.E.,PCP-PEV,MPT,NC,PAN,PNR,PCTP/MRPP,PDR,PTP-MAS,PURP,L/TDA,PPD/PSD.CDS-PP,PPV/CDC,JPP,PPM,CDS-PP,PTP
PT_040716,Frechas,966,514,10,5,195,0,0,22,27,3,0,2,1,3,3,2,0,2,239,0,0,0,0,0
PT_040742,Freixeda e Vila Verde,193,101,2,3,12,0,0,2,2,0,0,0,0,2,1,0,0,0,77,0,0,0,0,0
PT_040718,Lamas De Orelhão,521,277,7,3,22,0,0,9,2,0,1,2,1,0,2,2,0,1,225,0,0,0,0,0
PT_040720,Mascarenhas,649,337,6,4,101,0,0,16,22,1,1,1,1,7,3,0,0,0,174,0,0,0,0,0
PT_040721,Mirandela,10744,5364,120,96,1735,0,0,388,306,18,16,38,19,56,47,13,0,14,2480,0,4,14,0,0
PT_040722,Múrias,382,176,6,3,47,0,0,6,1,0,0,1,0,2,1,0,0,2,107,0,0,0,0,0
PT_040724,Passos,475,246,6,3,41,0,0,26,3,1,0,0,0,0,4,3,0,0,158,0,0,1,0,0
PT_040727,São Pedro Velho,383,176,8,0,34,0,0,4,1,0,0,2,0,1,0,2,0,0,122,0,1,1,0,0
PT_040728,São Salvador,240,123,4,3,43,0,0,8,2,0,0,0,1,2,0,1,0,1,58,0,0,0,0,0
PT_040729,Suçães,690,328,8,7,75,0,0,25,8,2,0,2,2,1,0,1,0,1,193,0,2,1,0,0
PT_040730,Torre de Dona Chama,1168,515,12,5,131,0,0,22,11,3,2,1,1,4,4,4,0,4,309,0,1,1,0,0
PT_040731,Vale De Asnes,332,126,1,0,33,0,0,2,1,2,0,1,0,2,0,0,0,0,84,0,0,0,0,0
PT_040732,Vale De Gouvinhas,420,165,4,3,46,0,0,6,5,2,0,0,0,3,3,0,0,0,92,0,0,1,0,0
PT_040733,Vale De Salgueiro,424,263,2,2,52,0,0,7,7,0,0,2,0,2,1,1,0,2,185,0,0,0,0,0
PT_040734,Vale De Telhas,329,136,3,3,39,0,0,7,3,0,1,2,0,1,0,0,0,0,77,0,0,0,0,0
PT_040801,Azinhoso,379,182,3,4,56,0,0,3,3,1,0,1,0,0,6,0,0,1,103,0,1,0,0,0
PT_040802,Bemposta,776,358,4,12,142,0,0,10,7,1,1,4,1,2,5,0,0,0,167,0,1,1,0,0
PT_040803,Bruçó,218,128,6,8,70,0,0,7,2,0,1,0,0,1,1,0,0,1,31,0,0,0,0,0
PT_040804,Brunhoso,350,143,4,2,24,0,0,7,3,0,0,0,0,2,0,1,0,2,96,0,0,2,0,0
PT_040829,"Brunhozinho, Castanheira e Sanhoane",355,201,4,1,58,0,0,10,2,3,1,1,1,0,2,2,0,3,112,0,0,1,0,0
PT_040807,Castelo Branco,551,296,8,6,125,0,0,9,2,3,0,4,0,3,3,3,0,3,126,0,0,1,0,0
PT_040808,Castro Vicente,436,191,6,0,39,0,0,9,1,0,1,0,0,1,4,0,0,2,127,0,1,0,0,0
PT_040809,Meirinhos,341,199,1,5,109,0,0,6,2,0,0,0,0,0,1,0,0,0,74,0,0,1,0,0
PT_040830,"Mogadouro, Valverde, Vale de Porco e Vilar de Rei",3766,1825,44,32,653,0,0,92,19,1,4,15,2,5,20,11,0,7,914,0,4,2,0,0
PT_040811,Paradela,193,105,1,4,31,0,0,5,3,0,0,0,0,0,1,0,0,0,58,0,1,1,0,0
PT_040812,Penas Roias,459,226,2,6,67,0,0,19,9,1,1,0,0,2,0,0,0,1,117,0,0,1,0,0
PT_040813,Peredo Da Bemposta,219,146,2,2,42,0,0,5,3,0,0,0,1,2,2,2,0,0,85,0,0,0,0,0
PT_040831,Remondes e Soutelo,578,247,9,6,60,0,0,5,5,0,0,2,0,1,0,2,0,1,147,0,9,0,0,0
PT_040815,Saldanha,205,117,0,2,12,0,0,0,3,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0
PT_040817,São Martinho Do Peso,519,211,4,1,87,0,0,5,5,0,0,2,0,1,2,0,0,1,100,0,0,3,0,0
PT_040819,Tó,202,120,4,2,34,0,0,4,2,0,0,0,1,1,2,0,0,0,70,0,0,0,0,0
PT_040820,Travanca,199,92,3,2,42,0,0,0,0,0,1,0,0,1,0,0,0,1,41,0,0,1,0,0
PT_040821,Urrós,409,219,7,8,60,0,0,7,2,1,0,1,0,1,1,1,0,0,130,0,0,0,0,0
PT_040822,Vale Da Madre,172,107,2,3,29,0,0,8,6,0,0,0,0,0,0,2,0,0,57,0,0,0,0,0
PT_040826,Vila De Ala,319,166,2,2,18,0,0,3,5,1,0,0,0,0,0,0,0,1,134,0,0,0,0,0
PT_040832,Vilarinho dos Galegos e Ventozelo,473,216,4,2,82,0,0,12,3,1,2,0,0,2,1,1,0,1,105,0,0,0,0,0
PT_040901,Açoreira,438,214,4,0,98,0,0,17,7,0,1,3,0,2,0,0,0,0,81,0,1,0,0,0
PT_040918,Adeganha e Cardanha,707,317,6,2,116,0,0,14,10,0,0,2,1,4,1,1,0,2,154,0,2,2,0,0
PT_040903,Cabeça Boa,417,179,1,0,57,0,0,9,1,0,0,0,0,1,0,1,0,0,108,0,0,1,0,0
PT_040905,Carviçais,823,402,12,4,151,0,0,25,10,1,2,4,3,4,3,2,0,5,172,0,1,3,0,0
PT_040906,Castedo,231,112,2,1,43,0,0,7,8,0,1,2,0,0,1,1,0,0,45,0,0,1,0,0
PT_040919,Felgar e Souto da Velha,1161,516,9,12,201,0,0,27,31,1,2,0,2,5,3,1,0,0,219,0,0,3,0,0
PT_040920,Felgueiras e Maçores,498,269,7,4,110,0,0,12,5,1,0,1,1,2,5,3,0,0,117,0,0,1,0,0
PT_040909,Horta Da Vilariça,366,145,2,4,39,0,0,8,5,0,0,1,1,0,1,1,0,3,80,0,0,0,0,0
PT_040910,Larinho,473,204,2,1,89,0,0,14,7,1,1,1,0,2,2,1,0,0,82,0,0,1,0,0
PT_040911,Lousa,485,150,5,1,36,0,0,7,9,1,0,0,0,1,4,1,0,2,81,0,1,1,0,0
PT_040913,Mós,216,136,0,4,74,0,0,7,4,0,1,0,1,1,0,1,0,3,39,0,0,1,0,0
PT_040916,Torre De Moncorvo,2613,1460,22,32,549,0,0,95,59,3,2,5,10,13,16,10,0,4,635,0,2,3,0,0
PT_040921,Urrós e Peredo dos Castelhanos,484,201,1,0,109,0,0,2,7,0,0,0,0,0,1,1,0,0,79,0,1,0,0,0
PT_041020,Assares e Lodões,300,118,3,1,45,0,0,13,11,0,0,0,1,2,3,0,0,0,39,0,0,0,0,0
PT_041002,Benlhevai,200,119,5,3,42,0,0,5,3,0,1,0,2,0,0,1,0,0,55,0,0,2,0,0
PT_041021,Candoso e Carvalho de Egas,369,171,3,4,44,0,0,18,6,0,1,0,1,4,1,1,0,0,87,0,1,0,0,0
PT_041005,Freixiel,741,357,3,4,142,0,0,18,13,1,3,7,0,3,5,0,0,0,157,0,0,1,0,0
PT_041009,Roios,171,111,5,1,48,0,0,4,5,0,0,1,0,1,1,0,0,0,43,0,0,2,0,0
PT_041010,Samões,391,188,7,6,74,0,0,7,4,0,0,0,0,1,3,0,0,0,86,0,0,0,0,0
PT_041011,Sampaio,182,88,1,0,30,0,0,1,5,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0
PT_041012,Santa Comba De Vilariça,446,217,2,6,115,0,0,13,20,0,1,0,2,1,2,0,0,0,55,0,0,0,0,0
PT_041013,Seixo De Manhoses,502,259,6,1,64,0,0,14,13,1,0,0,0,4,0,2,0,1,149,0,0,4,0,0
PT_041014,Trindade,162,93,2,0,15,0,0,2,1,0,0,1,1,0,0,0,0,1,70,0,0,0,0,0
PT_041015,Vale Frechoso,195,103,2,2,42,0,0,12,0,0,0,1,0,1,0,0,0,0,42,0,0,1,0,0
PT_041022,Valtorno e Mourão,487,205,5,3,67,0,0,13,2,0,2,2,1,2,3,1,0,1,103,0,0,0,0,0
PT_041023,Vila Flor e Nabo,2362,1166,15,19,493,0,0,54,51,5,1,5,5,11,9,0,0,7,488,0,0,3,0,0
PT_041024,Vilas Boas e Vilarinho das Azenhas,799,391,10,6,123,0,0,21,11,2,0,3,2,3,4,1,0,2,198,0,2,3,0,0
PT_041115,"Algoso, Campo de Víboras e Uva",881,398,10,3,56,0,0,9,2,0,2,1,1,2,0,7,0,1,303,0,1,0,0,0
PT_041103,Argozelo,952,350,6,3,158,0,0,13,3,1,1,0,2,0,1,1,0,0,160,0,0,1,0,0
PT_041116,Caçarelhos e Angueira,392,236,2,3,59,0,0,10,15,0,0,2,0,0,1,1,0,2,138,0,1,2,0,0
PT_041107,Carção,615,198,10,2,61,0,0,6,8,0,0,0,0,2,1,0,0,0,105,0,0,3,0,0
PT_041108,Matela,391,140,2,1,36,0,0,4,3,1,0,0,0,1,0,0,0,0,92,0,0,0,0,0
PT_041109,Pinelo,277,125,4,2,27,0,0,3,1,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0
PT_041110,Santulhão,653,223,2,2,61,0,0,4,5,1,1,3,0,5,6,0,0,0,131,0,0,2,0,0
PT_041117,Vale de Frades e Avelanoso,442,185,4,5,55,0,0,11,1,0,0,0,0,0,2,1,0,0,104,0,0,2,0,0
PT_041113,Vilar Seco,207,103,6,1,21,0,0,1,2,3,1,0,0,0,1,1,0,2,63,0,1,0,0,0
PT_041114,Vimioso,1379,581,8,6,229,0,0,71,12,2,0,3,0,3,5,1,0,2,235,0,1,3,0,0
PT_041201,Agrochão,301,151,3,4,50,0,0,5,8,2,0,1,1,0,0,1,0,1,74,0,0,1,0,0
PT_041203,Candedo,396,172,6,1,68,0,0,1,4,0,0,1,0,1,0,2,0,0,87,0,0,1,0,0
PT_041204,Celas,324,111,3,0,36,0,0,4,2,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0
PT_041236,Curopos e Vale de Janeiro,418,192,3,2,76,0,0,7,6,1,0,3,2,1,0,1,0,0,90,0,0,0,0,0
PT_041206,Edral,292,79,2,1,28,0,0,1,1,0,1,0,0,0,0,0,0,1,44,0,0,0,0,0
PT_041207,Edrosa,195,81,0,1,31,0,0,2,1,0,0,0,0,0,0,0,0,0,45,0,0,1,0,0
PT_041208,Ervedosa,489,199,3,7,77,0,0,4,7,0,0,2,0,0,2,0,0,1,93,0,0,3,0,0
PT_041237,Moimenta e Montouto,329,109,1,3,62,0,0,1,0,2,0,2,1,0,1,0,0,0,36,0,0,0,0,0
PT_041238,Nunes e Ousilhão,299,150,3,3,53,0,0,3,5,1,0,1,0,2,1,2,0,1,73,0,0,2,0,0
PT_041215,Paçó,252,98,3,2,26,0,0,2,1,0,0,0,0,0,2,0,0,0,62,0,0,0,0,0
PT_041216,Penhas Juntas,327,126,1,0,27,0,0,6,1,0,0,0,0,1,1,1,0,0,87,0,1,0,0,0
PT_041239,Quirás e Pinheiro Novo,416,120,2,1,64,0,0,1,0,0,1,0,0,1,0,0,0,0,48,0,0,2,0,0
PT_041219,Rebordelo,719,355,7,0,157,0,0,16,8,1,1,3,0,4,1,3,0,1,148,0,3,2,0,0
PT_041221,Santalha,350,142,6,1,29,0,0,5,0,0,0,0,0,0,0,4,0,1,95,0,0,1,0,0
PT_041240,Sobreiró de Baixo e Alvaredos,525,222,6,2,53,0,0,10,5,1,0,1,1,3,4,2,0,0,133,0,0,1,0,0
PT_041241,"Soeira, Fresulfe e Mofreita",259,110,4,5,41,0,0,5,3,1,0,0,1,5,1,1,0,2,40,0,0,1,0,0
PT_041242,Travanca e Santa Cruz,170,109,0,5,49,0,0,1,2,0,0,0,0,2,0,0,0,0,49,0,1,0,0,0
PT_041226,Tuizelo,494,174,1,1,35,0,0,8,3,1,1,0,0,6,0,1,0,0,116,0,1,0,0,0
PT_041227,Vale Das Fontes,433,206,2,1,57,0,0,5,7,2,0,0,0,1,0,1,0,0,130,0,0,0,0,0
PT_041229,Vila Boa De Ousilhão,179,71,4,1,22,0,0,4,2,2,0,4,0,1,0,0,0,0,30,0,1,0,0,0
PT_041243,Vilar de Lomba e São Jomil,315,118,3,2,39,0,0,5,2,2,0,1,1,0,0,0,0,0,63,0,0,0,0,0
PT_041232,Vilar De Ossos,295,135,2,5,48,0,0,14,2,1,0,1,0,1,1,0,0,1,58,0,1,0,0,0
PT_041233,Vilar De Peregrinos,209,83,1,0,22,0,0,1,1,0,0,0,0,0,1,1,0,0,55,0,0,1,0,0
PT_041234,Vilar Seco De Lomba,304,155,4,1,78,0,0,2,5,0,0,0,0,1,0,1,0,2,61,0,0,0,0,0
PT_041230,Vila Verde,260,117,1,0,37,0,0,2,4,1,0,2,3,0,0,1,0,0,65,0,0,1,0,0
PT_041235,Vinhais,2245,1093,16,11,478,0,0,55,26,2,5,8,2,5,14,0,0,2,464,0,1,4,0,0
PT_050106,Belmonte e Colmeal da Torre,3541,1846,38,38,814,0,0,207,152,3,3,8,5,11,27,5,5,46,469,0,0,15,0,0
PT_050102,Caria,1975,973,19,18,400,0,0,109,77,2,4,3,6,14,13,3,3,3,292,0,0,7,0,0
PT_050104,Inguias,669,334,5,4,129,0,0,40,23,3,0,3,3,8,0,1,1,1,112,0,0,1,0,0
PT_050105,Maçainhas,349,203,4,4,115,0,0,15,13,0,2,0,1,1,3,1,0,0,44,0,0,0,0,0
PT_050201,Alcains,4475,2358,36,75,1094,0,0,277,114,6,5,12,12,23,25,16,2,10,639,0,0,12,0,0
PT_050202,Almaceda,737,358,5,8,142,0,0,22,12,0,0,3,1,3,3,1,0,0,158,0,0,0,0,0
PT_050203,Benquerenças,590,381,10,9,187,0,0,39,12,1,0,2,3,3,5,1,2,2,102,0,0,3,0,0
PT_050205,Castelo Branco,30981,17892,333,388,6712,0,0,2061,886,79,54,224,114,154,188,58,54,104,6418,0,0,65,0,0
PT_050226,Cebolais de Cima e Retaxo,1794,1207,21,17,569,0,0,120,131,3,4,15,6,24,11,1,3,3,273,0,0,6,0,0
PT_050227,Escalos de Baixo e Mata,1176,662,16,9,343,0,0,59,25,2,1,5,4,8,6,1,4,3,173,0,0,3,0,0
PT_050228,Escalos de Cima e Lousa,1530,918,17,22,474,0,0,85,48,5,0,8,6,16,13,2,6,6,203,0,0,7,0,0
PT_050229,Freixial e Juncal do Campo,787,510,14,10,226,0,0,59,25,4,1,6,3,6,9,4,3,5,132,0,0,3,0,0
PT_050211,Lardosa,876,486,4,2,211,0,0,42,36,7,1,8,3,6,3,2,2,1,157,0,0,1,0,0
PT_050212,Louriçal Do Campo,585,322,4,2,170,0,0,13,11,0,0,1,1,3,1,0,1,0,115,0,0,0,0,0
PT_050214,Malpica Do Tejo,476,284,8,0,177,0,0,11,43,3,0,1,1,4,0,0,3,1,29,0,0,3,0,0
PT_050216,Monforte Da Beira,325,175,4,6,111,0,0,1,4,0,0,0,2,0,5,3,1,0,38,0,0,0,0,0
PT_050230,Ninho do Açor e Sobral do Campo,786,463,9,11,215,0,0,43,13,3,2,2,1,8,9,3,1,0,143,0,0,0,0,0
PT_050231,Póvoa de Rio de Moinhos e Cafede,875,545,9,22,233,0,0,55,19,2,1,1,3,7,3,4,0,4,179,0,0,3,0,0
PT_050220,Salgueiro Do Campo,772,488,14,8,213,0,0,50,26,2,2,4,4,6,3,2,5,0,143,0,0,6,0,0
PT_050221,Santo André Das Tojeiras,743,435,15,7,203,0,0,10,5,1,1,0,0,2,1,1,4,3,180,0,0,2,0,0
PT_050222,São Vicente Da Beira,1250,684,14,14,269,0,0,53,27,2,5,2,2,9,3,2,1,4,274,0,0,3,0,0
PT_050223,Sarzedas,1286,785,17,11,282,0,0,37,13,1,1,10,7,2,6,4,2,0,383,0,0,9,0,0
PT_050225,Tinalhas,569,326,10,6,111,0,0,29,17,4,1,4,3,11,2,1,1,1,124,0,0,1,0,0
PT_050302,Aldeia De São Francisco De Assis,563,309,6,1,153,0,0,28,32,0,1,0,1,1,3,0,0,3,79,0,0,1,0,0
PT_050332,Barco e Coutada,1102,545,16,7,274,0,0,41,21,1,2,2,2,4,7,3,0,0,163,0,0,2,0,0
PT_050305,Boidobra,2666,1671,28,38,681,0,0,234,235,11,6,12,4,27,14,1,2,11,365,0,0,2,0,0
PT_050333,Cantar-Galo e Vila do Carvalho,3774,2013,29,14,1090,0,0,258,242,5,2,4,11,26,25,5,2,4,289,0,0,7,0,0
PT_050334,Casegas e Ourondo,1017,406,14,6,193,0,0,28,28,2,1,1,0,6,1,1,1,2,122,0,0,0,0,0
PT_050308,Cortes Do Meio,897,466,5,9,224,0,0,35,46,2,1,4,4,3,3,2,1,1,124,0,0,2,0,0
PT_050335,Covilhã e Canhoso,17481,10449,138,194,4539,0,0,1347,933,35,13,87,44,91,133,16,18,78,2760,0,0,23,0,0
PT_050309,Dominguizo,1005,610,16,6,245,0,0,66,48,4,1,1,4,10,7,3,0,4,192,0,0,3,0,0
PT_050310,Erada,774,260,4,6,112,0,0,31,12,0,0,5,3,2,9,1,1,0,73,0,0,1,0,0
PT_050311,Ferro,1497,775,15,15,328,0,0,100,66,6,4,10,3,11,4,1,1,4,204,0,0,3,0,0
PT_050312,Orjais,747,471,4,9,202,0,0,58,29,2,0,7,9,4,8,4,2,4,127,0,0,2,0,0
PT_050314,Paul,1560,814,10,20,293,0,0,80,81,5,2,10,1,6,5,3,2,7,284,0,0,5,0,0
PT_050315,Peraboa,980,502,6,11,205,0,0,52,25,1,0,6,0,3,6,0,0,4,183,0,0,0,0,0
PT_050336,Peso e Vales do Rio,1440,817,19,28,350,0,0,76,49,3,1,3,5,8,5,1,0,4,261,0,0,4,0,0
PT_050318,São Jorge Da Beira,723,381,5,7,208,0,0,23,24,0,2,2,3,2,2,3,2,1,96,0,0,1,0,0
PT_050322,Sobral De São Miguel,476,246,12,6,101,0,0,13,12,3,2,3,1,3,0,0,0,1,88,0,0,1,0,0
PT_050337,Teixoso e Sarzedo,4148,2360,31,40,1111,0,0,329,196,13,1,13,6,38,19,8,4,14,525,0,0,12,0,0
PT_050324,Tortosendo,4989,3127,52,58,1120,0,0,358,617,10,8,28,12,54,27,6,2,26,743,0,0,6,0,0
PT_050325,Unhais Da Serra,1219,750,18,20,334,0,0,119,79,2,0,3,4,14,8,0,2,4,137,0,0,6,0,0
PT_050338,Vale Formoso e Aldeia do Souto,795,375,8,9,164,0,0,53,27,2,1,5,1,1,7,5,1,0,90,0,0,1,0,0
PT_050327,Verdelhos,701,269,12,6,134,0,0,24,26,0,0,0,1,5,4,2,0,0,54,0,0,1,0,0
PT_050401,Alcaide,608,373,2,10,150,0,0,54,38,5,3,4,4,8,3,0,0,0,88,0,0,4,0,0
PT_050402,Alcaria,1059,615,15,9,253,0,0,82,23,8,0,7,5,11,12,4,1,0,182,0,0,3,0,0
PT_050403,Alcongosta,474,292,4,2,116,0,0,46,15,1,1,3,0,4,0,0,0,0,99,0,0,1,0,0
PT_050406,Alpedrinha,967,512,11,10,212,0,0,40,13,4,1,3,0,7,1,5,2,0,200,0,0,3,0,0
PT_050408,Barroca,629,283,5,8,118,0,0,16,13,1,0,2,0,2,7,1,0,1,107,0,0,2,0,0
PT_050410,Bogas De Cima,478,203,3,5,52,0,0,6,2,0,0,1,0,1,4,3,0,0,124,0,0,2,0,0
PT_050411,Capinha,549,257,0,2,92,0,0,23,37,3,0,2,0,6,1,3,0,0,87,0,0,1,0,0
PT_050412,Castelejo,755,395,9,6,142,0,0,36,13,5,0,2,3,5,7,0,2,1,160,0,0,4,0,0
PT_050413,Castelo Novo,310,179,2,2,52,0,0,21,14,1,1,0,0,3,5,0,0,1,74,0,0,3,0,0
PT_050431,Enxames,494,260,5,13,94,0,0,56,18,3,0,1,1,2,1,6,1,3,53,0,0,3,0,0
PT_050416,Fatela,533,307,6,7,148,0,0,40,19,2,1,7,0,7,1,2,0,0,64,0,0,3,0,0
PT_050434,"Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo",11765,6858,123,134,2624,0,0,1014,408,36,17,77,31,76,61,32,15,34,2150,0,0,26,0,0
PT_050433,Janeiro de Cima e Bogas de Baixo,611,311,3,6,129,0,0,9,5,2,0,1,2,3,0,0,0,1,147,0,0,3,0,0
PT_050419,Lavacolhos,268,122,1,0,58,0,0,14,8,1,0,0,1,1,1,0,0,0,36,0,0,1,0,0
PT_050420,Orca,661,371,11,3,171,0,0,21,10,2,2,1,0,4,0,5,0,0,138,0,0,3,0,0
PT_050421,Pêro Viseu,742,374,6,8,133,0,0,55,14,6,2,1,4,13,4,3,3,0,119,0,0,3,0,0
PT_050435,Póvoa de Atalaia e Atalaia do Campo,1211,653,18,7,250,0,0,41,20,3,2,4,1,4,8,2,4,2,283,0,0,4,0,0
PT_050424,Silvares,1104,545,14,24,264,0,0,45,16,3,0,2,0,6,3,1,1,1,163,0,0,2,0,0
PT_050425,Soalheira,927,470,6,3,138,0,0,50,19,2,1,2,1,1,6,5,0,4,230,0,0,2,0,0
PT_050426,Souto Da Casa,860,471,9,6,166,0,0,50,31,1,3,4,2,11,4,2,1,2,173,0,0,6,0,0
PT_050427,Telhado,605,354,11,6,129,0,0,45,17,1,2,3,3,5,4,2,2,1,117,0,0,6,0,0
PT_050432,Três Povos,1090,492,17,10,198,0,0,42,20,8,1,8,2,4,7,4,0,2,168,0,0,1,0,0
PT_050436,Vale de Prazeres e Mata da Rainha,1431,616,17,13,296,0,0,50,21,5,2,2,4,10,1,1,3,1,188,0,0,2,0,0
PT_050502,Aldeia De Santa Margarida,270,152,6,1,75,0,0,15,4,1,1,1,0,3,3,0,0,1,41,0,0,0,0,0
PT_050518,Idanha-a-Nova e Alcafozes,2152,1263,26,32,580,0,0,89,72,9,5,6,3,10,18,8,7,6,386,0,0,6,0,0
PT_050505,Ladoeiro,1241,671,16,11,327,0,0,46,24,2,5,5,2,6,6,3,5,0,205,0,0,8,0,0
PT_050506,Medelim,239,143,8,5,70,0,0,7,4,1,0,0,1,1,0,1,1,0,42,0,0,2,0,0
PT_050519,Monfortinho e Salvaterra do Extremo,689,380,10,4,156,0,0,26,10,0,5,0,2,4,0,1,1,3,157,0,0,1,0,0
PT_050520,Monsanto e Idanha-a-Velha,767,410,14,13,191,0,0,27,19,7,2,4,4,7,6,1,0,5,105,0,0,5,0,0
PT_050509,Oledo,365,196,3,6,84,0,0,12,11,1,1,6,0,6,4,0,2,1,59,0,0,0,0,0
PT_050510,Penha Garcia,736,482,12,8,236,0,0,29,15,0,1,3,0,2,12,2,3,0,154,0,0,5,0,0
PT_050511,Proença-a-Velha,196,109,0,0,48,0,0,6,7,0,0,3,1,1,1,1,0,0,41,0,0,0,0,0
PT_050512,Rosmaninhal,592,255,9,4,133,0,0,17,11,3,0,2,1,1,0,1,1,1,66,0,0,5,0,0
PT_050514,São Miguel De Acha,584,327,13,6,137,0,0,23,19,3,1,1,2,3,4,0,2,0,111,0,0,2,0,0
PT_050516,Toulões,240,135,4,0,80,0,0,6,5,0,0,1,0,5,1,0,2,0,30,0,0,1,0,0
PT_050521,Zebreira e Segura,1106,524,15,4,240,0,0,30,58,2,1,1,1,17,5,1,2,0,143,0,0,4,0,0
PT_050601,Álvaro,204,130,2,3,14,0,0,1,2,0,0,0,0,1,2,0,1,0,104,0,0,0,0,0
PT_050603,Cambas,321,158,1,3,33,0,0,4,2,0,0,0,0,0,0,0,1,0,114,0,0,0,0,0
PT_050613,Estreito-Vilar Barroco,1013,645,14,24,132,0,0,23,12,4,2,5,2,5,4,1,2,1,408,0,0,6,0,0
PT_050605,Isna,196,150,6,1,26,0,0,5,3,0,0,0,1,2,3,0,0,0,102,0,0,1,0,0
PT_050606,Madeirã,155,93,1,4,20,0,0,7,1,0,0,0,0,1,1,0,0,0,57,0,0,1,0,0
PT_050607,Mosteiro,313,208,13,3,39,0,0,7,4,1,1,0,4,0,0,0,1,0,134,0,0,1,0,0
PT_050614,Oleiros-Amieira,2145,1340,34,25,296,0,0,72,25,6,4,9,8,6,16,6,4,1,823,0,0,5,0,0
PT_050609,Orvalho,531,307,12,7,109,0,0,14,13,2,1,1,0,2,7,2,0,0,135,0,0,2,0,0
PT_050610,Sarnadas De São Simão,233,133,3,3,31,0,0,4,0,1,1,3,0,0,1,1,0,0,85,0,0,0,0,0
PT_050611,Sobral,177,120,1,0,15,0,0,4,1,1,0,2,0,0,0,0,0,0,96,0,0,0,0,0
PT_050713,"Aldeia do Bispo, Águas e Aldeia de João Pires",1063,550,25,16,172,0,0,46,52,5,2,4,5,15,4,5,4,1,190,0,0,4,0,0
PT_050704,Aranhas,315,189,10,6,63,0,0,11,5,2,0,1,1,1,9,0,5,1,71,0,0,3,0,0
PT_050706,Benquerença,548,253,9,7,95,0,0,23,12,1,1,0,5,3,2,3,1,0,88,0,0,3,0,0
PT_050707,Meimão,341,169,7,3,62,0,0,9,4,2,0,0,2,0,1,0,2,1,76,0,0,0,0,0
PT_050708,Meimoa,396,196,4,2,65,0,0,18,12,1,2,0,0,5,2,0,0,0,83,0,0,2,0,0
PT_050714,Pedrógão de São Pedro e Bemposta,625,308,4,4,97,0,0,31,10,1,0,0,1,0,0,0,0,3,152,0,0,5,0,0
PT_050710,Penamacor,1285,707,7,14,206,0,0,97,27,6,1,2,4,10,11,2,3,3,310,0,0,4,0,0
PT_050711,Salvador,387,179,9,5,73,0,0,16,9,2,1,0,2,2,1,1,0,3,51,0,0,4,0,0
PT_050712,Vale Da Senhora Da Póvoa,252,150,1,1,71,0,0,5,8,0,0,0,0,4,6,1,1,0,50,0,0,2,0,0
PT_050802,Montes Da Senhora,669,413,9,11,124,0,0,21,5,0,1,1,0,4,2,2,1,1,229,0,0,2,0,0
PT_050807,Proença-a-Nova e Peral,4534,2806,62,60,841,0,0,160,41,16,5,17,9,15,27,7,7,7,1522,0,0,10,0,0
PT_050805,São Pedro Do Esteval,505,333,13,14,100,0,0,25,5,2,3,2,3,2,3,0,0,1,159,0,0,1,0,0
PT_050808,Sobreira Formosa e Alvito da Beira,1962,1163,26,12,344,0,0,56,24,3,1,9,3,6,11,5,3,1,653,0,0,6,0,0
PT_050901,Cabeçudo,857,514,17,15,184,0,0,42,18,3,1,8,0,3,5,1,0,1,212,0,0,4,0,0
PT_050902,Carvalhal,461,276,12,3,97,0,0,8,3,0,0,1,0,3,1,2,1,0,142,0,0,3,0,0
PT_050903,Castelo,979,532,21,8,165,0,0,24,13,1,1,2,1,5,4,2,0,3,281,0,0,1,0,0
PT_050915,"Cernache do Bonjardim, Nesperal e Palhais",3325,2009,75,43,479,0,0,168,62,5,7,19,17,9,36,13,7,3,1060,0,0,6,0,0
PT_050916,Cumeada e Marmeleiro,663,457,8,9,90,0,0,19,4,2,1,3,1,1,7,0,0,2,307,0,0,3,0,0
PT_050917,Ermida e Figueiredo,444,275,5,5,28,0,0,2,0,1,0,1,1,0,2,0,1,0,228,0,0,1,0,0
PT_050911,Pedrógão Pequeno,691,454,12,16,141,0,0,27,12,0,1,5,3,4,6,2,2,1,220,0,0,2,0,0
PT_050912,Sertã,5311,3374,95,89,871,0,0,243,81,16,11,32,23,29,35,18,2,22,1794,0,0,13,0,0
PT_050913,Troviscal,854,502,26,13,118,0,0,16,8,0,2,2,4,4,2,1,0,0,300,0,0,6,0,0
PT_050914,Várzea Dos Cavaleiros,803,494,17,7,112,0,0,13,4,0,3,0,1,0,2,0,1,1,330,0,0,3,0,0
PT_051001,Fundada,546,421,15,7,53,0,0,13,17,4,1,3,4,1,1,2,3,0,295,0,0,2,0,0
PT_051002,São João Do Peso,136,85,2,1,19,0,0,6,2,0,0,0,0,0,0,0,0,2,53,0,0,0,0,0
PT_051003,Vila De Rei,2142,1483,55,41,282,0,0,83,35,7,6,19,6,9,19,10,7,7,888,0,0,9,0,0
PT_051101,Fratel,515,366,6,4,185,0,0,29,25,2,2,3,1,2,5,0,2,0,99,0,0,1,0,0
