gisco_id,name,registered,turnout,invalid,blank,PS,PPD/PSD,CDS-PP,B.E.,CH,A,L,PCP-PEV,PPM,IL,MAS,PAN,PCTP/MRPP,MPT,PDR,PNR,PTP,R.I.R.,NC,PURP,JPP
PT_171231,Vilarandelo,1045,437,17,15,107,210,32,21,5,10,1,3,0,4,0,7,2,0,0,0,0,3,0,0,0
PT_171302,Alfarela De Jales,495,233,10,4,90,81,25,3,3,1,0,4,0,0,0,7,2,0,0,2,0,0,1,0,0
PT_171319,Alvão,1299,514,10,9,154,265,21,19,0,2,1,12,0,0,0,7,7,0,0,0,0,7,0,0,0
PT_171303,Bornes De Aguiar,2286,976,23,44,394,337,52,44,8,23,1,15,2,4,0,14,7,0,1,1,0,6,0,0,0
PT_171304,Bragado,684,294,9,5,112,130,17,5,2,4,1,0,2,0,0,3,0,0,1,1,0,0,2,0,0
PT_171305,Capeludos,574,222,1,3,78,119,6,7,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0
PT_171320,Pensalvos e Parada de Monteiros,481,198,6,1,88,78,6,7,1,0,0,6,0,0,0,4,0,0,0,0,0,1,0,0,0
PT_171317,Sabroso De Aguiar,749,329,8,14,155,92,15,14,5,0,1,5,2,0,0,7,4,0,0,1,0,6,0,0,0
PT_171310,Soutelo De Aguiar,806,339,12,10,156,104,10,17,1,2,2,10,1,0,0,4,5,0,1,0,0,3,1,0,0
PT_171311,Telões,1620,673,20,19,234,277,36,33,8,3,2,11,0,4,0,11,7,0,1,0,0,4,3,0,0
PT_171312,Tresminas,534,254,4,2,84,124,12,5,2,0,1,9,1,1,0,3,1,0,1,1,0,1,2,0,0
PT_171313,Valoura,439,207,3,0,82,105,6,3,0,1,0,2,1,1,0,0,1,0,1,0,0,0,1,0,0
PT_171314,Vila Pouca De Aguiar,3411,1795,21,37,744,648,65,87,11,23,8,60,2,9,0,40,12,0,5,6,0,14,3,0,0
PT_171315,Vreia De Bornes,731,322,13,9,76,164,18,15,3,0,4,4,0,1,0,3,3,0,1,1,0,6,1,0,0
PT_171316,Vreia De Jales,1077,472,12,10,210,164,25,19,6,1,1,12,0,0,0,2,5,0,2,0,0,1,2,0,0
PT_171401,Abaças,1162,480,12,4,192,172,26,25,6,2,3,19,0,2,0,5,3,0,3,0,0,5,1,0,0
PT_171431,Adoufe e Vilarinho de Samardã,2894,1395,30,24,513,499,74,98,16,17,17,36,3,8,0,34,7,0,2,0,0,14,3,0,0
PT_171403,Andrães,1594,782,21,8,264,342,41,46,8,4,1,12,1,2,0,13,3,0,6,3,0,4,3,0,0
PT_171404,Arroios,1079,668,17,17,228,251,27,51,11,4,6,19,2,7,0,17,3,0,0,2,0,3,3,0,0
PT_171432,Borbela e Lamas de Olo,2693,1395,28,43,466,518,78,105,20,15,14,40,2,12,0,26,6,0,2,2,0,14,4,0,0
PT_171406,Campeã,1695,767,11,12,267,360,39,45,5,3,1,7,0,0,0,11,2,0,1,1,0,2,0,0,0
PT_171433,Constantim e Vale de Nogueiras,1897,955,27,45,314,385,39,69,10,8,9,14,0,7,0,14,4,0,2,1,0,5,2,0,0
PT_171409,Folhadela,2015,1152,26,44,404,385,44,117,14,8,9,55,5,2,0,12,8,0,1,1,0,13,4,0,0
PT_171410,Guiães,631,187,3,3,44,104,16,6,0,1,0,5,0,0,0,2,0,0,0,0,0,3,0,0,0
PT_171414,Lordelo,2684,1411,42,42,510,448,41,141,20,15,15,44,3,21,0,38,7,0,4,4,0,14,2,0,0
PT_171415,Mateus,3011,1826,31,41,617,679,55,168,22,27,21,76,0,15,0,52,4,0,1,2,0,10,5,0,0
PT_171416,Mondrões,985,550,15,16,227,197,28,25,6,2,1,8,4,3,0,6,4,0,1,0,0,7,0,0,0
PT_171434,Mouçós e Lamares,3511,1821,43,57,601,715,99,119,22,23,7,49,4,10,0,35,12,0,4,3,0,15,3,0,0
PT_171435,Nogueira e Ermida,956,438,10,5,185,171,12,18,4,0,2,13,1,2,0,8,2,0,0,0,0,4,1,0,0
PT_171420,Parada De Cunhos,1675,942,25,20,376,311,23,85,9,9,7,20,1,7,0,21,11,0,3,3,0,9,2,0,0
PT_171436,"Pena, Quintã e Vila Cova",960,478,8,8,104,276,31,18,5,3,0,2,0,1,0,5,10,0,1,3,0,3,0,0,0
PT_171437,São Tomé do Castelo e Justes,1448,652,19,20,207,261,43,50,4,8,1,16,0,1,0,7,4,0,2,1,0,6,2,0,0
PT_171426,Torgueda,1609,802,19,20,320,274,36,71,1,7,4,19,1,6,0,10,2,0,1,1,0,8,2,0,0
PT_171429,Vila Marim,1777,918,22,21,369,314,44,62,11,10,5,21,2,9,0,10,7,0,3,1,0,6,1,0,0
PT_171438,Vila Real,16030,9400,166,219,3223,3348,323,972,105,105,114,325,6,97,0,262,35,0,15,15,0,59,11,0,0
PT_180101,Aldeias,333,181,9,2,31,82,27,14,0,0,1,5,0,3,0,2,0,0,1,0,1,1,0,1,1
PT_180121,Aricera e Goujoim,198,112,1,1,33,50,11,5,0,0,0,0,6,1,0,0,2,0,1,0,0,0,0,0,1
PT_180120,Armamar,1352,734,28,17,198,259,65,62,4,6,4,49,4,6,0,10,5,3,1,0,6,6,0,1,0
PT_180104,Cimbres,257,108,4,5,31,43,14,3,0,0,0,3,0,0,0,4,0,0,0,0,0,1,0,0,0
PT_180106,Folgosa,406,193,3,4,77,54,9,19,2,1,0,13,0,2,0,5,1,0,0,0,0,1,0,2,0
PT_180107,Fontelo,593,306,4,3,121,106,30,20,0,0,0,10,1,0,0,4,3,0,1,0,1,1,1,0,0
PT_180109,Queimada,256,120,6,0,29,43,26,8,1,1,0,2,0,0,0,0,1,0,0,0,1,0,0,2,0
PT_180110,Queimadela,239,154,2,2,38,52,42,11,0,0,0,2,0,0,0,3,1,0,0,0,1,0,0,0,0
PT_180111,Santa Cruz,167,76,2,0,15,36,14,3,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
PT_180114,São Cosmado,672,247,7,5,87,90,27,15,0,1,1,8,0,0,0,1,2,0,0,1,0,1,0,1,0
PT_180115,São Martinho Das Chãs,560,234,4,4,51,113,33,14,0,1,1,6,0,0,0,5,0,0,0,0,0,2,0,0,0
PT_180122,São Romão e Santiago,296,139,1,0,41,50,13,14,3,1,0,5,1,0,0,4,2,0,1,0,0,2,0,1,0
PT_180118,Vacalar,192,97,4,0,38,40,8,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
PT_180123,Vila Seca e Santo Adrião,420,202,3,5,91,43,13,9,3,1,0,16,1,0,0,3,8,0,0,0,2,2,0,1,1
PT_180201,Beijós,891,446,9,13,148,180,18,32,8,2,1,12,0,1,0,10,1,3,0,4,0,2,2,0,0
PT_180202,Cabanas De Viriato,1422,698,20,16,278,248,32,47,9,1,3,9,1,2,0,19,5,2,0,1,0,4,1,0,0
PT_180208,Carregal do Sal,3162,1462,34,50,500,532,66,150,20,6,8,18,6,6,0,33,7,0,5,2,2,4,3,9,1
PT_180204,Oliveira Do Conde,2833,1390,34,40,500,447,66,144,20,6,10,37,4,7,0,31,10,3,6,8,3,7,4,2,1
PT_180206,Parada,832,355,5,9,88,143,35,47,0,1,1,1,0,1,0,9,7,0,2,0,1,1,0,2,2
PT_180301,Almofala,257,130,1,7,33,73,10,1,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
PT_180303,Cabril,361,203,3,3,112,55,8,9,1,0,1,6,1,0,0,1,0,0,0,0,0,1,1,1,0
PT_180304,Castro Daire,4272,2122,33,81,670,883,120,130,17,8,9,54,6,18,0,52,7,3,3,4,0,17,4,3,0
PT_180305,Cujó,319,172,3,6,37,101,17,3,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0
PT_180309,Gosende,365,195,4,10,80,65,10,12,0,0,0,5,0,1,0,1,0,1,3,0,1,0,0,2,0
PT_180323,"Mamouros, Alva e Ribolhos",1302,639,16,16,227,278,33,25,7,3,1,12,1,3,0,5,1,1,0,1,0,4,1,4,0
PT_180324,Mezio e Moura Morta,513,265,7,17,71,114,27,9,1,0,3,1,2,0,0,6,2,0,1,0,1,2,1,0,0
PT_180312,Mões,1823,808,13,26,331,300,59,33,5,6,1,8,0,4,0,9,4,0,0,1,1,2,2,3,0
PT_180313,Moledo,1303,483,20,5,174,212,20,24,5,0,1,9,0,1,0,4,1,1,0,1,2,0,1,2,0
PT_180314,Monteiras,469,221,3,5,66,79,33,16,3,0,2,1,1,2,0,5,2,0,2,0,0,1,0,0,0
PT_180325,Parada de Ester e Ester,801,384,4,4,189,141,8,15,2,4,0,7,1,0,0,3,1,0,0,0,3,2,0,0,0
PT_180317,Pepim,297,150,3,2,42,74,11,6,0,1,0,2,1,0,0,2,3,0,2,0,1,0,0,0,0
PT_180326,Picão e Ermida,518,261,5,6,52,132,37,18,0,2,1,0,0,0,0,4,1,0,1,0,0,1,0,0,1
PT_180319,Pinheiro,729,320,5,10,131,124,12,19,1,1,0,4,3,2,0,3,0,1,1,0,2,0,0,1,0
PT_180327,Reriz e Gafanhão,734,380,10,10,186,101,18,19,2,1,0,9,2,1,0,10,1,0,1,0,0,4,2,3,0
PT_180322,São Joaninho,343,173,3,6,40,84,19,9,0,3,0,2,1,0,0,0,1,0,0,1,0,3,0,1,0
PT_180418,"Alhões, Bustelo, Gralheira e Ramires",547,346,7,6,175,113,15,13,3,1,0,4,0,3,0,3,2,0,0,0,0,1,0,0,0
PT_180403,Cinfães,2829,1361,24,23,657,396,55,98,13,4,5,29,6,7,0,21,4,1,2,0,2,12,1,1,0
PT_180404,Espadanedo,1060,530,16,15,162,221,29,31,4,1,1,4,1,3,0,13,3,0,0,0,1,21,1,2,1
PT_180405,Ferreiros De Tendais,555,282,7,2,137,61,38,7,2,1,0,1,2,1,0,11,1,2,0,0,0,7,0,2,0
PT_180406,Fornelos,527,324,19,14,159,65,23,21,0,0,0,2,2,1,0,4,2,1,0,1,0,10,0,0,0
PT_180408,Moimenta,358,215,11,2,121,51,8,5,0,0,2,2,0,0,0,7,0,1,0,0,1,3,0,1,0
PT_180409,Nespereira,1675,849,20,10,346,331,40,47,1,2,2,16,1,0,0,5,6,3,3,1,1,12,0,2,0
PT_180410,Oliveira Do Douro,1237,575,12,8,300,112,27,40,8,4,2,19,1,3,0,16,5,1,3,1,1,11,0,1,0
PT_180412,Santiago De Piães,1483,599,19,9,292,153,37,31,4,0,3,13,2,0,0,11,5,0,2,0,5,12,0,1,0
PT_180413,São Cristovão De Nogueira,1539,688,13,13,376,168,19,35,5,4,3,10,2,3,0,12,3,0,4,1,1,14,0,1,1
PT_180414,Souselo,2571,1099,12,24,547,304,46,57,6,1,1,18,3,1,0,34,10,2,3,3,0,27,0,0,0
PT_180415,Tarouquela,988,475,5,12,223,133,15,18,5,0,3,12,2,2,0,24,3,1,2,1,1,11,0,2,0
PT_180416,Tendais,628,393,4,6,140,168,30,20,2,0,0,2,3,1,0,6,3,0,2,1,1,3,0,1,0
PT_180417,Travanca,689,405,6,6,247,79,21,22,2,2,0,3,1,2,0,4,0,0,2,0,2,6,0,0,0
PT_180502,Avões,511,277,3,5,96,51,12,29,0,2,4,57,0,2,0,6,5,0,1,0,0,3,0,1,0
PT_180526,"Bigorne, Magueija e Pretarouca",676,370,6,9,155,105,21,33,7,5,3,14,0,2,0,3,2,0,0,0,0,4,1,0,0
PT_180504,Britiande,845,461,4,6,181,172,23,37,5,0,3,10,1,0,0,9,3,0,2,0,0,3,0,2,0
PT_180505,Cambres,1702,644,6,7,331,158,33,48,3,1,1,27,4,3,0,8,5,0,3,1,0,3,0,2,0
PT_180527,"Cepões, Meijinhos e Melcões",988,561,10,4,192,234,31,43,7,0,2,9,1,1,0,13,1,0,2,0,0,6,1,2,2
PT_180507,Ferreirim,884,465,12,9,188,160,25,31,1,1,2,8,0,4,0,10,3,0,1,0,1,7,2,0,0
PT_180508,Ferreiros De Avões,407,232,5,1,82,71,29,24,0,1,0,10,2,0,0,3,0,0,0,1,0,2,0,1,0
PT_180509,Figueira,340,135,6,2,38,55,14,8,2,0,1,2,0,0,0,2,1,0,1,1,0,2,0,0,0
PT_180510,Lalim,704,377,8,4,130,167,19,22,5,0,1,13,1,0,0,2,1,0,1,0,2,1,0,0,0
PT_180525,Lamego (Almacave e Sé),11339,6052,108,76,2230,1988,351,580,115,29,34,246,11,42,0,129,35,6,8,8,3,38,5,10,0
PT_180511,Lazarim,452,264,6,3,79,101,32,15,5,3,1,2,0,0,0,3,3,1,4,0,0,4,1,1,0
PT_180528,Parada do Bispo e Valdigem,996,462,9,12,235,122,27,18,9,2,2,12,1,4,0,5,2,0,0,0,1,1,0,0,0
PT_180516,Penajóia,881,379,7,11,142,108,47,23,12,1,0,9,1,0,0,7,2,0,2,0,1,5,1,0,0
PT_180517,Penude,1410,697,16,9,272,249,60,52,8,3,1,5,1,0,0,8,2,0,1,2,2,4,1,1,0
PT_180519,Samodães,157,81,3,0,39,14,11,5,1,0,0,0,1,5,0,0,0,0,0,1,0,1,0,0,0
PT_180520,Sande,787,387,6,6,189,105,16,18,2,1,1,11,0,4,0,14,6,0,3,0,1,4,0,0,0
PT_180523,Várzea De Abrunhais,361,205,3,0,86,48,35,15,4,2,0,1,2,0,0,1,1,1,1,0,0,5,0,0,0
PT_180524,Vila Nova De Souto Del-Rei,682,389,15,6,119,152,27,23,8,1,3,8,1,1,0,13,3,0,2,1,0,6,0,0,0
PT_180601,Abrunhosa-a-Velha,466,244,2,3,101,84,11,19,3,4,0,4,1,0,0,9,1,1,0,1,0,0,0,0,0
PT_180602,Alcafache,806,413,9,12,193,108,13,30,5,4,4,11,1,1,0,10,3,0,1,2,2,2,1,1,0
PT_180605,Cunha Baixa,892,462,8,7,169,175,27,38,4,5,1,6,2,0,0,8,3,0,2,0,0,6,0,1,0
PT_180606,Espinho,962,418,11,16,172,124,32,26,3,4,3,4,0,1,0,4,2,4,7,2,0,1,1,1,0
PT_180607,Fornos De Maceira Dão,1371,708,9,23,311,198,40,66,1,10,4,15,0,3,0,8,6,2,2,1,0,6,0,2,1
PT_180608,Freixiosa,264,119,0,4,47,48,6,3,0,3,0,2,0,0,0,2,1,0,1,1,0,0,0,1,0
PT_180619,"Mangualde, Mesquitela e Cunha Alta",9350,4700,110,165,2040,1345,157,354,61,49,32,148,7,28,0,115,25,10,10,8,1,21,4,8,2
PT_180620,Moimenta de Maceira Dão e Lobelhe do Mato,839,436,10,14,185,152,15,26,3,1,0,8,2,1,0,14,1,0,0,0,1,1,2,0,0
PT_180614,Quintela De Azurara,487,284,4,11,152,64,8,28,2,0,0,2,0,0,0,3,0,0,2,1,0,3,1,3,0
PT_180621,Santiago de Cassurrães e Póvoa de Cervães,1207,621,21,23,290,163,22,34,7,4,2,11,4,1,0,10,4,14,2,1,3,3,1,0,1
PT_180616,São João Da Fresta,195,105,6,1,36,40,8,5,0,1,0,4,0,0,0,2,0,0,1,1,0,0,0,0,0
PT_180622,"Tavares (Chãs, Várzea e Travanca)",1293,598,17,16,213,232,40,22,13,8,5,6,2,0,0,13,1,1,0,1,0,2,2,3,1
PT_180702,Alvite,1240,471,5,12,193,178,18,20,3,1,1,15,1,3,0,8,2,0,2,1,0,6,0,2,0
PT_180703,Arcozelos,563,268,3,20,85,99,18,20,1,9,0,2,0,1,0,4,1,0,0,1,0,2,1,1,0
PT_180705,Baldos,196,92,4,3,37,28,9,1,0,1,1,4,0,0,0,2,0,0,0,0,1,1,0,0,0
PT_180706,Cabaços,351,146,2,5,50,62,12,4,0,0,0,5,0,0,0,0,2,1,1,1,1,0,0,0,0
PT_180707,Caria,528,213,4,4,77,85,16,13,1,2,0,2,0,0,0,3,2,0,1,0,0,3,0,0,0
PT_180708,Castelo,295,100,3,1,30,38,10,5,3,0,0,1,0,0,0,4,2,0,2,0,0,0,0,1,0
PT_180709,Leomil,958,474,7,15,151,176,53,31,5,4,0,13,0,3,0,6,6,0,1,2,0,0,0,1,0
PT_180710,Moimenta Da Beira,2844,1253,23,36,516,341,116,78,13,13,10,41,1,3,0,33,8,2,2,2,1,9,2,3,0
PT_180721,Paradinha e Nagosa,238,124,4,5,45,38,9,6,0,1,2,3,0,2,0,6,0,0,1,1,0,1,0,0,0
PT_180713,Passó,334,179,3,2,71,42,22,14,3,3,0,12,0,0,0,4,1,0,0,0,0,2,0,0,0
PT_180722,"Pêra Velha, Aldeia de Nacomba e Ariz",549,245,5,5,77,93,33,14,0,2,0,3,1,1,0,2,3,2,0,0,1,2,0,1,0
PT_180723,Peva e Segões,624,294,5,7,86,132,41,5,1,1,3,4,1,0,0,4,1,0,1,0,0,2,0,0,0
PT_180717,Sarzedo,149,61,1,3,19,30,3,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0
PT_180719,Sever,499,244,8,2,79,106,28,9,4,0,0,2,0,0,0,2,0,1,1,0,0,0,0,1,1
PT_180716,Vila da Rua,608,301,5,13,122,102,18,21,2,0,0,3,1,0,0,5,4,0,2,1,1,1,0,0,0
PT_180720,Vilar,414,159,4,2,56,70,12,6,2,2,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0
PT_180802,Cercosa,288,160,4,7,88,47,4,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PT_180804,Espinho,1076,483,9,17,166,189,30,36,4,1,1,3,1,1,0,10,3,0,2,2,3,4,0,1,0
PT_180805,Marmeleira,436,218,3,8,104,62,5,18,1,0,2,4,0,0,0,9,1,0,0,0,0,0,1,0,0
PT_180811,"Mortágua, Vale de Remígio, Cortegaça e Almaça",3505,1904,19,120,824,546,68,183,11,9,8,48,1,6,0,30,5,3,3,2,2,13,1,1,1
PT_180807,Pala,917,402,9,30,111,162,32,27,1,1,1,4,2,0,0,2,4,3,1,1,1,7,0,3,0
PT_180808,Sobral,2064,1028,13,59,300,428,68,94,7,7,2,11,2,7,0,15,4,0,3,2,0,2,1,3,0
PT_180809,Trezói,369,182,1,8,84,60,10,9,1,0,1,3,0,0,0,0,1,0,0,0,0,3,0,0,1
PT_180901,Canas De Senhorim,3131,1621,50,45,566,420,79,221,11,14,10,80,8,5,0,61,9,0,6,0,3,18,8,4,3
PT_180910,Carvalhal Redondo e Aguieira,1401,676,7,24,294,210,39,47,7,3,2,15,1,3,0,11,2,0,1,1,0,3,2,2,2
PT_180908,Lapa Do Lobo,702,357,8,10,160,82,24,24,3,1,1,26,0,1,0,9,3,0,0,0,0,3,1,0,1
PT_180903,Nelas,4252,2018,37,69,756,601,97,206,28,16,12,59,4,10,0,59,11,6,3,3,1,20,1,5,14
PT_180911,Santar e Moreira,1534,740,16,26,330,208,45,51,10,3,2,9,2,2,0,22,3,0,2,1,1,2,0,1,4
PT_180905,Senhorim,1143,493,10,13,180,162,42,42,4,1,2,11,3,0,0,12,2,2,2,0,0,1,1,2,1
PT_180906,Vilar Seco,653,351,7,3,119,143,16,34,6,1,2,2,1,0,0,9,2,1,1,0,0,1,0,3,0
PT_181013,Arca e Varzielas,623,360,4,13,61,200,26,24,1,2,1,6,0,1,0,6,2,1,1,4,0,3,3,0,1
PT_181002,Arcozelo Das Maias,1259,638,17,20,172,250,50,65,4,1,4,16,2,3,0,9,5,0,0,1,2,7,8,2,0
PT_181014,Destriz e Reigoso,578,358,8,8,146,125,22,19,1,0,1,8,2,1,0,3,1,0,2,1,2,3,4,1,0
PT_181015,"Oliveira de Frades, Souto de Lafões e Sejães",3352,1840,44,77,550,681,119,165,14,14,7,45,2,7,0,49,8,2,5,6,1,28,15,1,0
PT_181005,Pinheiro,1088,582,13,24,160,217,43,41,8,5,5,25,0,6,0,12,3,0,3,1,0,8,6,2,0
PT_181007,Ribeiradio,834,492,10,10,209,173,27,33,4,0,2,4,1,2,0,5,0,0,0,0,2,7,2,1,0
PT_181008,São João Da Serra,472,260,4,10,83,114,16,14,0,2,0,3,2,1,0,9,1,0,0,0,0,1,0,0,0
PT_181009,São Vicente De Lafões,677,386,11,9,119,154,26,34,2,2,2,8,1,2,0,7,1,0,0,0,0,3,3,0,2
PT_181114,Antas e Matela,442,250,4,4,84,110,23,10,7,0,0,0,0,0,0,2,1,0,0,0,0,4,0,1,0
PT_181102,Castelo De Penalva,892,384,11,8,124,167,20,20,3,2,1,8,1,2,0,10,2,0,1,0,1,0,0,3,0
PT_181103,Esmolfe,462,247,5,10,86,76,22,19,2,2,2,7,0,0,0,3,3,0,5,2,0,0,1,2,0
PT_181104,Germil,378,223,5,11,120,46,12,11,1,2,0,4,1,0,0,1,0,0,2,0,0,7,0,0,0
PT_181105,Ínsua,1924,1037,18,34,488,284,49,68,10,7,2,34,1,4,0,23,3,0,5,3,0,2,2,0,0
PT_181106,Lusinde,219,117,1,3,46,46,9,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
PT_181109,Pindo,1733,865,20,21,402,255,46,45,6,6,5,19,3,3,0,8,11,0,2,2,3,6,1,1,0
PT_181110,Real,243,122,5,2,37,34,10,9,1,1,0,15,0,3,0,1,1,0,1,0,1,1,0,0,0
PT_181111,Sezures,756,319,5,10,162,109,7,10,0,0,0,3,0,0,0,5,4,0,2,0,0,1,0,1,0
PT_181112,Trancozelos,267,146,10,1,89,31,7,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
PT_181115,Vila Cova do Covelo/Mareco,337,175,1,2,62,83,12,9,1,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0
PT_181210,Antas e Ourozinho,416,151,8,4,45,74,4,8,0,1,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0
PT_181202,Beselga,317,156,5,2,55,65,5,9,0,1,0,5,0,0,0,7,0,0,2,0,0,0,0,0,0
PT_181203,Castainço,156,85,2,1,34,36,1,7,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
PT_181211,Penedono e Granja,1157,502,12,18,194,167,31,37,2,2,2,13,0,3,0,4,3,2,0,1,1,9,1,0,0
PT_181207,Penela Da Beira,342,159,4,0,61,67,10,8,0,0,2,0,0,1,0,2,0,0,0,0,1,1,2,0,0
PT_181208,Póvoa De Penela,334,139,4,6,51,48,8,6,0,2,0,2,1,0,0,7,0,0,2,1,0,1,0,0,0
PT_181209,Souto,278,163,6,1,29,98,14,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PT_181316,Anreade e São Romão de Aregos,1238,811,17,18,444,219,33,41,2,2,4,6,0,2,0,8,2,0,0,0,0,10,1,0,2
PT_181302,Barrô,775,284,13,4,106,99,13,20,5,2,0,8,0,1,0,2,2,1,1,0,0,1,0,5,1
PT_181303,Cárquere,725,403,7,5,170,162,17,19,3,0,1,8,1,1,0,4,0,0,2,1,0,2,0,0,0
PT_181317,Felgueiras e Feirão,361,231,7,8,88,90,11,11,0,4,0,3,1,2,0,0,2,0,1,0,1,1,0,1,0
PT_181318,Freigil e Miomães,638,412,4,5,253,98,15,19,3,0,0,2,2,0,0,2,2,0,1,1,0,5,0,0,0
PT_181319,Ovadas e Panchorra,324,214,5,6,101,62,22,9,0,0,1,0,1,1,0,0,1,1,0,0,0,4,0,0,0
PT_181310,Paus,462,250,3,6,133,80,7,11,0,1,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0
PT_181311,Resende,2901,1487,27,26,668,464,79,104,7,5,3,24,4,6,0,38,6,3,5,2,6,10,0,0,0
PT_181312,São Cipriano,662,405,7,3,137,185,25,19,4,2,2,5,1,0,0,5,0,1,0,0,1,8,0,0,0
PT_181313,São João De Fontoura,731,290,5,3,123,115,17,9,3,1,0,3,1,0,0,5,3,0,0,0,0,1,0,1,0
PT_181314,São Martinho De Mouros,1574,591,13,10,254,219,37,30,2,3,1,4,0,5,0,2,3,2,0,0,0,3,2,0,1
PT_181410,Ovoa e Vimieiro,1516,743,17,18,282,273,39,57,5,2,3,8,2,6,0,16,5,0,4,1,0,2,2,0,1
PT_181403,Pinheiro De Ázere,814,470,11,19,217,138,14,39,3,3,1,9,0,4,0,6,1,0,1,0,0,2,1,0,1
PT_181411,Santa Comba Dão e Couto do Mosteiro,4103,2054,64,88,708,716,103,172,27,20,15,28,5,13,0,48,5,4,8,5,2,9,4,8,2
PT_181405,São Joaninho,992,522,14,18,187,207,25,34,3,1,0,7,0,1,0,11,0,2,0,1,2,5,0,3,1
PT_181406,São João De Areias,1832,848,28,16,314,309,35,71,3,8,5,24,3,0,0,15,7,0,3,1,1,2,0,3,0
PT_181412,Treixedo e Nagozela,1273,653,18,27,238,231,38,47,2,2,2,11,0,3,0,12,3,4,1,3,1,3,3,4,0
PT_181501,Castanheiro Do Sul,383,207,6,2,72,97,5,7,1,0,0,7,2,0,0,1,2,1,1,0,0,0,1,2,0
PT_181502,Ervedosa Do Douro,1082,425,6,13,182,137,21,30,0,0,0,3,2,0,0,11,1,2,0,0,0,16,1,0,0
PT_181504,Nagozelo Do Douro,352,190,3,7,67,70,12,12,0,0,1,2,1,0,0,1,1,0,1,0,0,8,1,2,1
PT_181505,Paredes Da Beira,536,261,5,3,69,142,13,19,1,1,0,3,0,1,0,3,0,0,0,0,0,1,0,0,0
PT_181507,Riodades,471,215,5,4,88,91,13,7,1,0,0,1,0,0,0,1,1,0,2,0,0,0,0,1,0
PT_181515,São João da Pesqueira e Várzea de Trevões,1999,978,15,12,293,425,54,85,7,4,2,28,3,5,0,22,6,1,3,2,0,10,1,0,0
PT_181509,Soutelo Do Douro,380,238,3,1,74,115,17,11,0,2,0,1,1,2,0,0,2,1,0,0,0,8,0,0,0
PT_181516,Trevões e Espinhosa,583,293,17,3,106,116,22,12,0,2,0,1,0,2,0,4,0,0,1,0,2,1,0,4,0
PT_181511,Vale De Figueira,396,147,4,2,55,53,8,13,0,0,0,3,0,0,0,1,6,0,1,0,0,1,0,0,0
PT_181512,Valongo Dos Azeites,220,113,1,0,36,37,13,13,0,0,1,3,0,0,0,3,2,2,0,0,0,0,0,1,1
PT_181517,Vilarouco e Pereiros,395,209,6,2,44,118,10,12,1,1,0,0,2,0,0,6,2,0,0,1,1,2,0,1,0
PT_181602,Bordonhos,478,292,5,9,112,110,10,16,2,4,3,3,0,2,0,9,1,0,0,1,0,4,1,0,0
PT_181620,Carvalhais e Candal,1429,713,19,18,292,222,31,69,8,3,2,9,2,3,0,12,6,2,3,1,0,9,2,0,0
PT_181606,Figueiredo De Alva,779,448,12,23,132,173,35,30,3,2,0,8,0,2,0,8,3,1,3,2,1,4,4,2,0
PT_181607,Manhouce,649,286,4,8,146,78,12,11,1,0,3,11,1,2,0,0,2,1,0,1,0,3,0,2,0
PT_181608,Pindelo Dos Milagres,695,338,8,5,147,133,12,16,1,1,1,4,1,0,0,3,4,0,0,0,0,2,0,0,0
PT_181609,Pinho,719,412,11,11,142,154,32,30,3,0,0,10,1,0,0,11,2,0,2,0,2,0,0,1,0
PT_181621,Santa Cruz da Trapa e São Cristóvão de Lafões,1396,707,26,27,290,217,26,50,4,1,2,12,2,4,0,22,6,0,2,1,1,10,3,1,0
PT_181612,São Félix,370,215,1,9,101,60,8,16,2,1,0,2,0,3,0,4,2,2,0,1,0,3,0,0,0
PT_181622,São Martinho das Moitas e Covas do Rio,298,160,5,2,84,49,4,8,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0
PT_181623,"São Pedro do Sul, Várzea e Baiões",5064,2820,59,75,1118,867,115,250,19,24,18,125,4,22,0,54,14,3,9,5,8,20,7,4,0
PT_181615,Serrazes,937,486,11,10,214,146,29,34,2,0,1,8,2,1,0,11,3,0,5,1,0,8,0,0,0
PT_181616,Sul,944,513,9,5,246,163,18,35,1,2,1,14,1,1,0,7,1,0,1,0,2,3,1,2,0
PT_181617,Valadares,728,395,8,12,145,154,22,18,3,7,0,3,4,1,0,10,5,1,1,0,0,0,1,0,0
