gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,SZDSZ,MCF ROMA Ö.,MUNKÁSPÁRT,MSZP,JOBBIK,LMP-HP,MDF
HU_0748,Gyõrújbarát,4357,1905,19,0,1222,33,1,8,205,244,44,129
HU_3178,Gyõrújfalu,1062,520,2,0,392,4,0,0,31,51,12,28
HU_1522,Gyõrzámoly,1708,657,2,0,468,7,1,4,47,68,24,36
HU_2679,Halászi,2405,855,7,0,633,7,1,5,75,72,10,45
HU_0764,Harka,1270,402,1,0,217,2,0,2,54,86,13,27
HU_1790,Hegyeshalom,2782,860,8,0,551,15,0,4,138,81,9,54
HU_1840,Hegykõ,1107,590,1,0,457,3,0,0,25,77,3,24
HU_1230,Hédervár,898,286,2,0,163,2,0,1,62,36,2,18
HU_2337,Hidegség,280,128,0,0,85,1,0,1,17,12,2,10
HU_0402,Himod,568,248,3,0,188,5,0,3,18,23,3,5
HU_1002,Hövej,261,144,1,0,122,0,0,0,1,19,0,1
HU_2060,Ikrény,1409,359,5,0,219,7,0,3,33,53,5,34
HU_3163,Iván,1047,375,3,0,164,1,20,1,36,142,0,8
HU_2922,Jánossomorja,4781,1479,13,0,936,22,1,5,220,207,21,54
HU_0664,Jobaháza,458,157,3,0,106,1,1,2,20,14,2,8
HU_1211,Kajárpéc,1120,446,0,0,360,2,0,2,22,39,8,13
HU_2833,Kapuvár,8773,3618,20,0,2360,35,8,25,372,599,41,158
HU_1474,Kimle,1816,440,7,0,296,10,0,2,57,38,3,27
HU_0241,Kisbabot,186,79,1,0,63,0,0,0,9,3,0,3
HU_2288,Kisbajcs,649,273,0,0,177,4,1,0,38,33,7,13
HU_0781,Kisbodak,295,138,1,0,84,2,0,4,16,14,2,15
HU_3369,Kisfalud,662,336,2,0,276,1,0,4,27,19,1,6
HU_2463,Koroncó,1556,463,4,0,303,4,0,3,74,40,11,24
HU_1126,Kóny,2188,762,6,0,562,5,1,3,96,63,10,16
HU_0689,Kópháza,1626,678,12,0,499,4,3,0,46,80,8,26
HU_3162,Kunsziget,942,373,3,0,245,3,0,4,46,50,6,16
HU_0437,Lázi,454,107,2,0,64,1,0,1,19,8,5,7
HU_1923,Levél,1360,395,8,0,185,6,0,5,71,84,8,28
HU_3366,Lébény,2537,866,13,0,501,10,0,9,132,162,10,29
HU_1622,Lipót,568,248,1,0,179,4,2,0,35,15,2,10
HU_3119,Lövõ,1169,457,3,0,312,4,0,3,59,51,6,19
HU_2644,Maglóca,79,40,0,0,30,1,0,0,6,0,2,1
HU_1391,Magyarkeresztúr,378,104,0,0,64,2,0,2,13,16,1,6
HU_0677,Markotabödöge,404,113,1,0,89,2,0,2,2,13,0,4
HU_1228,Máriakálnok,1313,381,5,0,246,3,1,2,39,57,3,25
HU_2735,Mecsér,502,207,3,0,134,1,1,1,12,36,14,5
HU_1281,Mezõörs,808,258,2,0,185,1,0,3,12,41,1,13
HU_2038,Mérges,82,39,0,0,33,0,0,0,2,4,0,0
HU_2198,Mihályi,947,451,7,0,360,1,1,6,30,32,2,12
HU_0478,Mosonmagyaróvár,25470,8809,52,0,4692,139,11,80,1751,1353,188,543
HU_3367,Mosonszentmiklós,1979,634,3,0,372,17,0,7,74,125,14,22
HU_2814,Mosonszolnok,1296,362,2,0,219,7,0,1,62,54,3,14
HU_0255,Mórichida,694,206,3,0,149,3,1,5,9,22,4,10
HU_0236,Nagybajcs,757,303,4,0,211,5,1,3,27,27,16,9
HU_0249,Nagycenk,1491,548,7,0,358,10,0,1,63,60,5,44
HU_3293,Nagylózs,769,278,4,0,181,7,1,2,47,21,0,15
HU_3354,Nagyszentjános,1484,305,3,0,199,4,1,1,64,20,4,9
HU_2932,Nemeskér,192,80,0,0,64,0,0,0,6,5,1,4
HU_1975,Nyalka,371,161,0,0,98,2,0,1,11,36,1,12
HU_1295,Nyúl,3218,1137,12,0,805,14,3,3,85,134,14,67
HU_1512,Osli,756,307,3,0,200,2,0,0,25,66,0,11
HU_0263,Öttevény,2321,807,6,0,545,6,1,3,79,115,10,42
HU_2430,Pannonhalma,2867,976,9,0,601,21,5,5,123,123,39,50
HU_1963,Páli,346,158,3,0,122,3,0,0,18,11,0,1
HU_2348,Pásztori,243,93,1,0,67,2,0,0,16,6,1,0
HU_1271,Pázmándfalu,751,223,2,0,163,5,2,1,17,14,4,15
HU_2377,Pereszteg,1101,501,2,0,356,4,1,1,45,49,7,36
HU_2283,Petõháza,837,367,3,0,226,5,0,2,67,43,4,17
HU_1552,Pér,1957,696,12,0,469,5,0,6,58,120,5,21
HU_1468,Pinnye,287,180,5,0,144,1,0,2,6,15,2,5
HU_2730,Potyond,90,32,0,0,23,1,0,0,6,2,0,0
HU_3137,Pusztacsalád,219,120,1,0,102,0,0,0,9,6,0,2
HU_1296,Püski,534,215,1,0,143,2,1,0,40,22,2,4
HU_2658,Rajka,1850,668,7,0,442,9,2,2,98,69,13,26
HU_2180,Ravazd,989,342,1,0,227,1,1,1,13,72,8,18
HU_0479,Rábacsanak,450,163,0,0,113,3,0,0,28,12,5,2
HU_3370,Rábacsécsény,517,185,2,0,118,1,1,1,22,17,8,15
HU_1479,Rábakecöl,685,273,9,0,161,0,0,4,37,39,14,9
HU_2533,Rábapatona,2017,545,1,0,392,12,1,7,50,53,8,21
HU_2472,Rábapordány,903,289,5,0,200,2,0,3,33,34,5,7
HU_2013,Rábasebes,89,48,2,0,30,0,0,3,9,2,0,2
HU_1527,Rábaszentandrás,411,200,4,0,150,5,0,0,21,14,2,4
HU_3371,Rábaszentmihály,433,175,1,0,140,0,0,2,12,13,4,3
HU_1729,Rábaszentmiklós,114,76,0,0,61,0,1,0,8,4,0,2
HU_1542,Rábatamási,840,358,7,0,236,0,1,7,32,52,1,22
HU_0375,Rábcakapi,151,82,0,0,71,0,0,0,3,7,0,1
HU_1443,Répceszemere,247,83,0,0,61,0,0,0,9,7,5,1
HU_0774,Répcevis,311,161,3,0,132,5,0,2,6,2,4,7
HU_3396,Rétalap,439,130,1,0,108,1,0,0,8,8,1,3
HU_1750,Románd,268,110,1,0,93,4,0,0,4,3,0,5
HU_1106,Röjtökmuzsaj,359,163,1,0,103,4,0,0,24,20,2,9
HU_3002,Sarród,830,390,1,0,292,6,2,3,38,24,2,22
HU_0860,Sikátor,262,119,1,0,97,0,0,0,10,9,0,2
HU_2420,Sobor,256,99,0,0,73,0,1,1,15,6,3,0
HU_1262,Sokorópátka,899,366,6,0,293,1,0,0,14,32,2,18
HU_0851,Sopron,46671,18800,159,0,11310,336,14,104,3118,1982,387,1390
HU_2909,Sopronhorpács,636,317,1,0,228,4,4,2,33,30,2,13
HU_2572,Sopronkövesd,1001,364,2,0,248,7,0,0,40,45,6,16
HU_0261,Sopronnémeti,234,106,3,0,82,0,0,2,9,6,3,1
HU_1136,Szakony,373,132,1,0,84,3,0,2,15,16,1,10
HU_0853,Szany,1846,746,5,0,526,9,0,3,77,96,4,26
HU_1571,Szárföld,756,307,4,0,224,4,0,2,27,34,3,9
HU_0388,Szerecseny,691,222,4,0,165,6,0,1,24,12,2,8
HU_1926,Szil,1096,352,3,0,248,3,0,3,32,46,3,14
HU_0336,Szilsárkány,580,245,1,0,183,1,0,0,19,28,6,7
HU_3391,Tarjánpuszta,323,71,0,0,51,0,0,2,9,7,1,1
HU_1426,Táp,593,245,4,0,176,0,0,3,6,32,13,11
HU_2197,Tápszentmiklós,738,202,3,0,147,0,1,1,11,26,2,11
HU_0417,Tárnokréti,176,79,1,0,54,2,1,0,7,6,0,8
HU_1145,Tényõ,1224,416,0,0,265,4,0,5,38,83,13,8
HU_1903,Tét,3298,934,2,0,690,26,0,10,65,82,18,41
HU_1667,Töltéstava,1382,459,5,0,276,12,0,3,45,62,17,39
HU_2079,Und,305,107,2,0,51,4,0,1,28,9,1,11
HU_1967,Újkér,823,273,0,0,199,1,0,2,26,38,1,6
HU_3183,Újrónafõ,643,202,2,0,81,3,0,14,63,28,1,10
HU_0623,Vadosfa,62,50,3,0,40,2,0,1,1,2,0,1
HU_0223,Vág,465,204,2,0,137,1,0,0,28,25,0,11
HU_1240,Vámosszabadi,1124,480,1,0,322,8,0,4,52,49,18,26
HU_1841,Várbalog,356,156,0,0,115,3,0,0,20,12,0,6
HU_1788,Vásárosfalu,146,83,2,0,58,3,0,0,11,9,0,0
HU_0458,Veszkény,772,361,3,0,277,3,0,2,38,26,2,10
HU_2269,Veszprémvarsány,826,293,0,0,211,3,0,0,31,29,2,17
HU_0501,Vének,154,84,0,0,63,1,0,2,1,14,0,3
HU_2579,Vitnyéd,1049,405,5,0,267,2,1,4,46,57,2,21
HU_1631,Völcsej,319,152,0,0,121,3,0,1,9,13,1,4
HU_1686,Zsebeháza,121,51,0,0,24,1,0,0,13,5,4,4
HU_0462,Zsira,525,201,3,0,140,1,0,2,18,18,3,16
HU_3435,Károlyháza,442,72,0,0,22,6,1,3,18,11,3,8
HU_2764,Álmosd,1329,298,4,0,194,1,1,1,70,18,2,7
HU_0331,Ártánd,392,147,2,0,80,1,1,0,17,36,1,9
HU_2001,Bagamér,1865,414,20,0,247,6,1,2,52,65,3,18
HU_1516,Bakonszeg,1005,287,1,0,171,2,0,4,33,55,5,16
HU_0291,Balmazújváros,14219,5055,36,0,3009,67,13,28,507,1175,49,171
HU_2669,Báránd,2218,644,5,0,408,3,0,2,67,132,2,25
HU_3344,Bedõ,222,141,1,0,100,1,0,0,16,17,1,5
HU_1846,Berekböszörmény,1439,339,3,0,180,0,3,2,40,105,0,6
HU_1278,Berettyóújfalu,12698,4099,42,0,2263,43,4,39,639,802,56,211
HU_2525,Bihardancsháza,174,63,0,0,41,1,0,1,6,9,0,5
HU_1995,Biharkeresztes,3186,1048,14,0,484,27,2,10,150,297,5,59
HU_2482,Biharnagybajom,2139,473,3,0,253,1,0,5,76,118,3,14
HU_2988,Bihartorda,765,193,2,0,117,1,1,4,32,29,1,6
HU_3410,Bocskaikert,2251,880,3,0,507,9,1,20,100,177,16,47
HU_1413,Bojt,379,124,0,0,99,1,0,0,11,12,1,0
HU_1245,Csökmõ,1571,336,3,0,179,3,0,6,67,51,7,20
HU_1467,Darvas,522,147,2,0,67,3,0,3,33,31,1,7
HU_1513,Debrecen,164612,63138,321,0,37600,890,75,594,8296,9659,1837,3866
HU_0557,Derecske,7144,2189,22,0,1454,12,4,14,206,379,17,81
HU_1461,Ebes,3659,1070,11,0,642,12,0,6,153,164,15,67
HU_1574,Egyek,4246,977,14,0,527,7,4,16,87,245,11,66
HU_2546,Esztár,1074,264,2,0,165,2,0,1,45,36,1,12
HU_3401,Folyás,289,77,0,0,48,1,0,0,15,10,0,3
HU_0325,Földes,3435,1104,19,0,644,4,1,15,149,215,11,46
HU_1699,Furta,989,248,1,0,137,5,0,2,53,38,3,9
HU_2215,Fülöp,1435,616,11,0,453,6,2,2,47,78,3,14
HU_1817,Gáborján,682,130,5,0,89,2,0,0,14,16,1,3
HU_1656,Görbeháza,2075,559,9,0,346,4,3,7,66,98,3,23
HU_2617,Hajdúbagos,1599,411,9,0,227,4,6,2,58,88,2,15
HU_0304,Hajdúböszörmény,24846,7868,96,0,4291,91,36,87,822,1861,147,437
HU_1280,Hajdúdorog,7117,2015,24,0,1211,11,2,13,228,414,22,90
HU_1039,Hajdúhadház,9196,2458,29,0,1459,17,44,27,215,576,18,73
HU_2240,Hajdúnánás,14351,4175,32,0,2381,56,6,53,645,736,63,203
HU_3109,Hajdúsámson,9462,2561,26,0,1697,17,2,19,170,446,37,147
HU_0517,Hajdúszoboszló,19382,6925,40,0,3954,75,12,71,927,1108,159,579
HU_1747,Hajdúszovát,2428,635,11,0,342,8,87,8,80,77,2,20
HU_2939,Hencida,827,206,4,0,128,0,0,0,19,49,3,3
HU_0411,Hortobágy,1326,429,7,0,139,15,0,7,152,73,9,27
HU_0626,Hosszúpályi,4356,1195,24,0,832,8,10,5,111,157,9,39
HU_0230,Kaba,5054,1666,15,0,1083,8,3,8,164,302,15,68
HU_1547,Kismarja,970,327,7,0,246,3,0,0,36,26,2,7
HU_1745,Kokad,474,155,3,0,114,0,0,2,12,18,0,6
HU_0216,Komádi,4541,1203,15,0,813,2,0,11,120,190,14,38
HU_2596,Konyár,1642,494,7,0,336,2,0,3,39,95,1,11
HU_3113,Körösszakál,667,348,10,0,182,2,16,8,76,40,3,11
HU_0894,Körösszegapáti,791,368,8,0,248,1,0,4,59,39,0,9
HU_0576,Létavértes,5393,982,10,0,579,7,6,7,162,146,17,48
HU_0368,Magyarhomorog,791,228,2,0,161,1,0,1,31,29,0,3
HU_3103,Mezõpeterd,444,119,2,0,63,1,0,3,25,17,0,8
HU_1884,Mezõsas,563,115,2,0,59,2,0,0,23,14,3,12
HU_2421,Mikepércs,3312,1132,8,0,766,9,2,11,95,168,12,61
HU_2589,Monostorpályi,1786,414,3,0,292,3,2,0,40,49,7,18
HU_0947,Nagyhegyes,2223,740,14,0,430,7,0,6,108,138,8,29
HU_0890,Nagykereki,918,253,12,0,183,1,3,1,26,17,3,7
HU_0630,Nagyrábé,1826,311,2,0,170,4,0,5,44,63,4,19
HU_2810,Nádudvar,7203,1790,21,0,1099,21,53,34,231,203,23,105
HU_1400,Nyíracsád,3107,830,17,0,585,11,0,4,84,74,14,41
HU_0618,Nyíradony,5855,2641,39,0,2164,7,4,11,125,238,15,38
HU_3229,Nyírábrány,2986,957,23,0,713,9,1,6,43,133,8,21
HU_3238,Nyírmártonfalva,1586,496,3,0,369,1,0,1,72,32,4,14
HU_1183,Pocsaj,1904,657,12,0,430,3,2,0,71,117,4,18
HU_2311,Polgár,6624,2128,25,0,1191,25,24,24,316,421,21,81
HU_1016,Püspökladány,12459,4825,38,0,2710,44,24,43,631,1138,37,160
HU_2611,Sáp,734,267,5,0,129,3,16,1,18,87,2,6
HU_2500,Sáránd,1834,632,10,0,384,11,3,6,71,99,11,37
HU_2394,Sárrétudvari,2361,579,9,0,362,1,1,5,61,107,6,27
HU_1909,Szentpéterszeg,896,252,1,0,166,2,0,2,24,45,2,10
HU_3343,Szerep,1048,284,3,0,153,0,0,2,63,56,0,7
HU_1969,Tetétlen,1107,367,6,0,251,3,0,5,52,42,1,7
HU_2321,Téglás,5013,1256,19,0,677,10,1,10,244,226,12,57
HU_3104,Tépe,832,279,1,0,185,1,1,1,15,45,1,29
HU_1564,Tiszacsege,3874,801,22,0,483,9,55,7,110,97,3,15
HU_3084,Tiszagyulaháza,655,207,2,0,120,2,0,4,20,51,2,6
HU_2587,Told,226,60,2,0,46,0,1,2,2,4,1,2
HU_2339,Újiráz,512,168,3,0,103,1,0,1,34,16,3,7
HU_2041,Újléta,758,216,3,0,158,15,1,3,15,15,4,2
HU_3256,Újszentmargita,1250,294,4,0,170,2,24,5,32,47,4,6
HU_1192,Újtikos,770,255,2,0,179,0,0,2,7,60,0,5
HU_0898,Vámospércs,4201,1446,28,0,1071,5,0,8,127,162,16,29
HU_1676,Váncsod,954,279,5,0,184,4,2,4,38,36,3,3
HU_1113,Vekerd,130,34,0,0,11,1,0,2,14,6,0,0
HU_0481,Zsáka,1328,359,3,0,248,0,0,3,44,40,3,18
HU_2455,Abasár,2169,724,10,0,372,14,2,11,154,121,11,29
HU_2324,Adács,2239,612,5,0,303,7,1,5,123,143,2,23
HU_0634,Aldebrõ,599,232,2,0,140,0,1,1,25,51,2,10
HU_1798,Andornaktálya,2263,839,4,0,440,10,0,6,153,167,20,39
HU_0724,Apc,2143,612,15,0,231,5,0,1,198,138,5,19
HU_1609,Atkár,1446,415,9,0,205,8,0,7,79,82,4,21
HU_0650,Átány,1095,271,11,0,115,1,4,3,30,100,2,5
HU_1152,Balaton,983,354,10,0,210,3,9,4,63,38,13,4
HU_2402,Bátor,349,116,3,0,66,1,0,4,24,8,9,1
HU_0440,Bekölce,623,217,3,0,127,2,0,6,40,32,2,5
HU_2751,Besenyõtelek,2172,491,8,0,288,4,13,11,63,84,6,14
HU_3326,Bélapátfalva,2471,811,13,0,466,19,7,13,164,86,9,34
HU_2235,Boconád,1141,299,3,0,132,5,0,2,53,87,3,14
HU_1493,Bodony,663,219,5,0,107,2,14,6,35,32,7,11
HU_0345,Boldog,2460,788,6,0,419,3,3,4,63,229,11,50
HU_1062,Bükkszenterzsébet,929,254,3,0,154,2,0,3,39,40,5,8
HU_2209,Bükkszentmárton,281,109,5,0,62,2,15,0,17,4,2,2
HU_0296,Bükkszék,705,340,3,0,190,2,0,4,52,76,2,11
HU_1684,Csány,1823,353,6,0,160,6,19,2,58,89,5,8
HU_0866,Demjén,523,271,3,0,151,2,26,5,44,22,3,15
HU_0920,Detk,937,292,5,0,152,14,1,3,48,43,4,22
HU_0751,Domoszló,1705,538,4,0,215,4,6,6,100,179,5,19
HU_3026,Dormánd,792,169,6,0,59,0,0,2,49,43,0,10
HU_1718,Ecséd,2733,667,8,0,362,2,2,10,122,122,16,23
HU_2049,Eger,45374,19391,92,0,9940,366,18,202,3775,3378,482,1138
HU_1282,Egerbakta,1197,442,1,0,331,2,3,2,40,48,5,10
HU_2601,Egerbocs,487,252,4,0,169,2,1,4,35,30,2,5
HU_1661,Egercsehi,1204,399,8,0,230,10,2,17,87,32,2,11
HU_0298,Egerfarmos,572,206,2,0,126,4,1,5,44,18,2,4
HU_2475,Egerszalók,1491,665,6,0,420,10,5,6,105,64,13,36
HU_1364,Egerszólát,923,361,0,0,219,2,1,7,49,70,5,8
HU_2855,Erdõkövesd,528,264,6,0,154,1,1,2,55,39,2,4
HU_2423,Erdõtelek,2699,530,4,0,206,5,14,2,76,201,4,18
HU_2011,Erk,667,145,3,0,74,7,16,2,14,22,0,7
HU_1243,Fedémes,292,151,2,0,104,0,0,4,19,15,0,7
HU_2074,Feldebrõ,945,297,0,0,147,0,1,13,31,89,5,11
HU_1632,Felsõtárkány,2854,1127,13,0,675,15,1,15,181,157,18,52
HU_0327,Füzesabony,6250,2019,26,0,925,23,10,22,331,560,36,86
HU_0523,Gyöngyös,26057,10195,80,0,4533,356,11,112,2630,1656,206,611
HU_1753,Gyöngyöshalász,2135,758,8,0,375,6,0,4,154,163,9,39
HU_1333,Gyöngyösoroszi,1117,256,6,0,115,7,3,3,51,60,0,11
HU_0832,Gyöngyöspata,2129,681,7,0,346,10,37,7,54,197,6,17
HU_1912,Gyöngyössolymos,2593,942,2,0,481,14,1,14,190,163,21,56
HU_2808,Gyöngyöstarján,2022,667,4,0,358,11,0,3,82,146,18,45
HU_1141,Halmajugra,933,176,6,0,96,1,6,4,33,24,2,4
HU_2230,Hatvan,17743,6170,59,0,2745,71,31,55,1257,1482,131,339
HU_2024,Heréd,1655,489,6,0,250,9,0,0,55,140,5,24
HU_1452,Heves,8925,2736,13,0,1038,19,121,34,460,932,36,83
HU_1024,Hevesaranyos,523,261,3,0,148,2,70,1,13,20,1,3
HU_0408,Hevesvezekény,587,153,5,0,64,0,0,6,25,39,3,11
HU_0414,Hort,3178,861,7,0,484,8,0,13,140,159,14,36
HU_1007,Istenmezeje,1493,303,4,0,168,4,1,5,83,31,0,7
HU_1387,Ivád,331,163,0,0,77,2,6,4,21,25,27,1
HU_0593,Karácsond,2551,681,8,0,286,12,83,2,95,147,9,39
HU_3217,Kál,2796,711,10,0,360,8,26,12,115,156,2,22
HU_1530,Kápolna,1204,316,6,0,145,1,2,2,67,82,1,10
HU_2807,Kerecsend,1638,509,8,0,352,6,1,3,54,60,8,17
HU_2246,Kisfüzes,138,77,0,0,42,0,0,0,10,14,10,1
HU_1828,Kisköre,2356,575,10,0,246,6,12,15,93,168,9,16
HU_1250,Kisnána,878,271,3,0,120,5,4,3,33,87,1,15
HU_2399,Kompolt,1598,477,7,0,219,3,8,8,99,117,9,7
HU_3040,Lõrinci,4780,1493,12,0,676,13,2,26,274,402,19,69
HU_1579,Ludas,680,181,0,0,88,14,1,6,27,34,3,8
HU_2769,Maklár,2016,718,2,0,417,7,0,4,118,118,13,39
HU_1654,Markaz,1488,664,4,0,323,8,2,3,123,161,4,36
HU_1996,Mátraballa,705,216,5,0,90,1,0,6,38,60,2,14
HU_1487,Mátraderecske,1749,506,8,0,226,7,11,18,116,87,3,30
HU_2904,Mátraszentimre,467,224,1,0,110,11,0,3,63,17,5,14
HU_2508,Mezõszemere,1021,253,4,0,150,0,1,3,41,43,1,10
HU_3166,Mezõtárkány,1269,295,3,0,178,6,0,6,42,48,3,9
HU_3128,Mikófalva,632,240,4,0,168,1,0,2,26,33,3,3
HU_3156,Mónosbél,303,103,0,0,44,3,0,3,34,7,4,8
HU_2687,Nagyfüged,1427,301,4,0,168,4,4,2,34,68,2,15
HU_2494,Nagykökényes,510,197,3,0,74,1,0,3,43,59,7,7
HU_3148,Nagyréde,2724,868,4,0,497,19,0,6,161,139,12,30
HU_2760,Nagytálya,720,284,0,0,136,4,0,3,67,61,5,8
HU_1041,Nagyút,634,181,3,0,95,1,0,1,31,39,1,10
HU_2828,Nagyvisnyó,858,236,1,0,128,1,0,0,36,61,3,6
HU_1881,Noszvaj,1445,597,4,0,393,4,2,7,60,91,11,25
HU_2927,Novaj,1165,453,5,0,255,12,0,1,81,82,6,11
HU_2721,Ostoros,2153,765,7,0,349,10,1,5,139,178,17,59
HU_0743,Parád,1807,718,2,0,345,22,38,11,136,122,10,32
HU_2021,Parádsasvár,434,201,3,0,99,7,1,8,42,31,1,9
HU_3368,Petõfibánya,2380,697,11,0,218,3,1,19,259,138,7,41
HU_1956,Pély,1183,288,5,0,109,1,0,5,47,107,2,12
HU_1207,Pétervására,1901,800,4,0,507,7,20,10,111,101,17,23
HU_2219,Poroszló,2381,552,6,0,254,7,13,7,106,129,6,24
HU_0960,Recsk,2436,821,5,0,423,28,1,24,128,167,13,32
HU_2765,Rózsaszentmárton,1700,527,8,0,251,5,1,2,119,120,3,18
HU_0718,Sarud,958,296,2,0,143,4,1,2,73,57,0,14
HU_0852,Sirok,1690,614,4,0,315,6,1,12,111,148,4,13
HU_1606,Szajla,496,206,3,0,134,2,2,0,37,23,3,2
HU_1323,Szentdomonkos,397,149,1,0,86,1,17,2,11,25,2,4
HU_1101,Szihalom,1715,660,6,0,346,4,1,2,95,172,10,24
HU_0564,Szilvásvárad,1459,585,2,0,275,7,1,5,93,174,8,20
HU_1352,Szúcs,319,144,4,0,102,0,5,2,14,13,1,3
HU_0998,Szücsi,1352,313,2,0,163,4,5,2,85,36,4,12
HU_3296,Tarnabod,467,134,8,0,30,1,57,1,23,9,1,4
HU_1324,Tarnalelesz,1383,367,5,0,238,1,30,4,41,38,4,6
HU_2334,Tarnaméra,1420,414,3,0,163,2,0,5,93,135,3,10
HU_1412,Tarnaörs,1379,219,0,0,132,4,3,1,31,35,3,10
HU_0905,Tarnaszentmária,213,116,3,0,56,0,1,3,23,18,3,9
HU_1616,Tarnaszentmiklós,703,136,2,0,50,4,2,3,55,15,1,4
HU_1716,Tarnazsadány,939,279,6,0,46,0,148,5,48,22,2,2
HU_1407,Tenk,981,261,5,0,104,5,0,1,36,105,0,5
HU_1222,Terpes,156,69,1,0,47,3,3,1,4,10,0,0
HU_0708,Tiszanána,1907,503,4,0,242,8,3,5,94,140,1,6
HU_0996,Tófalu,491,167,2,0,88,0,0,1,28,36,2,10
HU_2762,Újlõrincfalva,196,70,1,0,44,2,0,1,9,10,0,3
HU_1458,Vámosgyörk,1673,585,8,0,301,11,0,7,116,120,5,17
HU_2701,Váraszó,453,237,1,0,136,4,19,2,51,17,3,4
HU_2414,Verpelét,3105,1060,12,0,604,4,14,4,164,212,7,39
HU_0575,Vécs,577,183,1,0,51,2,6,1,41,75,0,6
HU_3124,Visonta,905,305,4,0,133,11,0,6,55,81,4,11
HU_0351,Visznek,974,217,1,0,107,3,2,1,33,58,5,7
HU_2172,Zagyvaszántó,1664,628,4,0,357,6,0,12,113,102,8,26
HU_2344,Zaránk,403,153,7,0,78,3,0,1,39,21,0,4
HU_0338,Szarvaskõ,305,160,1,0,92,6,0,0,18,29,4,10
HU_3432,Pálosvörösmart,559,233,4,0,85,11,0,2,73,42,3,13
HU_3437,Kerekharaszt,776,287,2,0,160,4,0,5,34,60,2,20
HU_1244,Abádszalók,3661,756,10,0,451,7,2,6,145,94,16,25
HU_2526,Alattyán,1627,442,10,0,294,1,5,3,49,61,2,17
HU_3400,Berekfürdõ,982,462,5,0,275,5,1,6,74,60,8,28
HU_1130,Besenyszög,2831,886,7,0,583,15,1,14,92,139,11,24
HU_2293,Cibakháza,3427,861,11,0,516,10,7,20,157,110,2,28
HU_3417,Csataszög,254,95,1,0,64,0,0,1,21,6,1,1
HU_0579,Cserkeszõlõ,1936,496,8,0,273,6,1,12,100,64,11,21
HU_1317,Csépa,1437,374,2,0,182,3,0,4,57,106,2,18
HU_1664,Fegyvernek,5498,1313,13,0,783,14,1,22,162,240,10,68
HU_3405,Hunyadfalva,159,60,0,0,40,3,0,2,3,12,0,0
HU_2285,Jánoshida,2115,704,10,0,424,6,25,18,95,98,4,24
HU_3071,Jászalsószentgyörgy,3076,998,11,0,617,8,3,16,93,211,11,28
HU_2220,Jászapáti,7088,2303,33,0,1175,28,8,23,437,505,18,76
HU_2292,Jászágó,607,143,2,0,70,4,0,3,25,36,1,2
HU_2210,Jászárokszállás,6707,1775,22,0,905,17,0,37,257,436,22,79
HU_1820,Jászberény,22607,7651,45,0,4083,167,7,94,1383,1329,116,427
HU_1581,Jászboldogháza,1439,595,9,0,386,4,1,2,49,120,7,17
HU_1797,Jászdózsa,1809,475,5,0,289,3,0,2,77,58,2,39
HU_2357,Jászfelsõszentgyörgy,1399,272,12,0,138,2,21,5,39,48,2,5
HU_2333,Jászfényszaru,4709,1022,7,0,589,11,3,11,166,169,18,48
HU_2408,Jászivány,350,123,0,0,51,0,0,3,27,38,1,3
HU_2518,Jászjákóhalma,2458,714,8,0,374,13,5,10,97,158,6,43
HU_2279,Jászkisér,4401,1155,11,0,467,8,4,10,162,458,9,26
HU_2111,Jászladány,4489,1016,14,0,522,2,4,31,148,259,5,31
HU_1351,Jászszentandrás,2172,772,15,0,479,12,2,7,103,117,10,27
HU_2313,Jásztelek,1265,374,4,0,177,0,6,4,75,93,0,15
HU_0492,Karcag,16721,6523,80,0,4441,47,4,181,682,760,68,260
HU_1714,Kenderes,3875,1249,28,0,714,5,1,15,102,359,2,23
HU_0741,Kengyel,3016,792,12,0,533,5,1,14,121,85,5,16
HU_1981,Kétpó,604,216,4,0,114,0,1,1,43,48,2,3
HU_2591,Kisújszállás,9672,2831,22,0,1494,50,5,46,553,446,47,168
HU_1123,Kõtelek,1360,383,9,0,186,0,4,4,63,101,4,12
HU_0525,Kuncsorba,565,200,4,0,119,1,0,1,42,29,2,2
HU_2256,Kunhegyes,6726,2004,43,0,1014,11,6,19,296,534,24,57
HU_2317,Kunmadaras,4276,1019,20,0,486,7,4,9,98,367,2,26
HU_3250,Kunszentmárton,7610,2153,39,0,1182,33,3,29,386,386,23,72
HU_0262,Martfû,5827,1809,19,0,870,27,5,34,451,240,46,117
HU_3023,Mesterszállás,655,289,3,0,177,2,0,4,31,58,2,12
HU_2628,Mezõhék,304,88,2,0,60,0,0,1,13,9,2,1
HU_0426,Mezõtúr,14927,5030,56,0,2218,58,10,97,813,1384,152,242
HU_2168,Nagyiván,965,393,5,0,238,4,3,3,95,33,3,9
HU_1557,Nagykörû,1383,380,2,0,200,1,1,16,44,96,3,17
HU_0631,Nagyrév,590,191,4,0,95,4,0,4,49,22,1,12
HU_2800,Öcsöd,2911,612,10,0,289,10,39,10,71,162,6,15
HU_2938,Örményes,945,189,0,0,101,2,0,3,48,26,1,8
HU_1524,Pusztamonostor,1357,334,6,0,203,4,0,3,47,53,7,11
HU_1420,Rákóczifalva,4566,1307,17,0,686,20,1,17,253,227,21,65
