gisco_id,name,registered,turnout,invalid,blank,MEMO,LMP,DK-MSZP-P,2RK,MKKP,Jobbik,FIDESZ-KDNP,TISZA,MHM
HU_06327,Bakonypölöske,335,209,4,0,1,6,12,0,4,8,114,45,15
HU_29902,Bakonyság,53,36,0,0,0,0,0,0,0,0,27,6,3
HU_23922,Bakonyszentiván,154,92,1,0,0,1,6,0,0,7,52,15,10
HU_22813,Bakonyszentkirály,671,440,12,0,3,1,33,2,16,16,239,80,38
HU_26417,Bakonyszücs,225,154,4,0,0,1,3,0,5,2,108,24,7
HU_24129,Bakonytamási,482,252,7,0,1,1,15,5,13,12,128,56,14
HU_25308,Balatonakali,620,397,12,0,1,4,28,3,18,14,188,115,14
HU_05838,Balatonalmádi,8124,5309,46,0,19,54,319,24,242,298,2114,1871,322
HU_03072,Balatoncsicsó,216,127,4,0,0,3,6,1,9,8,57,28,11
HU_12238,Balatonederics,879,518,13,0,0,6,19,3,12,14,261,147,43
HU_29461,Balatonfőkajár,1095,653,9,0,3,7,27,5,33,18,352,156,43
HU_21175,Balatonfüred,10890,6375,55,0,10,52,485,52,216,250,2676,2158,421
HU_02219,Balatonfűzfő,3723,2375,39,0,12,37,231,13,127,94,988,689,145
HU_03638,Balatonhenye,127,109,2,0,0,2,3,2,3,8,38,39,12
HU_05148,Balatonkenese,2277,1528,18,0,5,23,77,12,69,55,724,446,99
HU_33844,Balatonrendes,176,130,0,0,0,4,13,0,5,7,60,35,6
HU_17154,Balatonszepezd,434,314,3,0,0,1,36,2,14,14,141,84,19
HU_28501,Balatonszőlős,500,280,2,0,0,4,11,1,8,13,90,114,37
HU_15565,Balatonudvari,342,267,7,0,2,0,19,0,12,10,126,74,17
HU_15778,Barnag,102,77,1,0,0,1,3,0,6,0,42,18,6
HU_07427,Bazsi,348,217,6,0,1,3,8,3,12,5,89,74,16
HU_14173,Bánd,553,392,5,0,2,2,11,1,19,11,157,146,38
HU_33127,Berhida,4537,2004,27,0,8,27,153,8,83,78,999,458,163
HU_22901,Béb,221,185,7,0,0,5,13,0,5,6,103,29,17
HU_27058,Békás,164,104,2,0,0,0,5,0,3,1,68,17,8
HU_04321,Bodorfa,75,68,1,0,0,2,2,0,1,5,38,12,7
HU_04765,Borszörcsök,301,205,5,0,1,2,3,1,4,6,149,23,11
HU_30252,Borzavár,600,421,3,0,2,3,12,4,25,16,214,97,45
HU_30924,Csabrendek,2301,1376,49,0,5,18,69,5,40,53,660,345,132
HU_16072,Csajág,655,292,8,0,0,5,21,2,5,11,151,70,19
HU_20251,Csehbánya,241,184,6,0,4,4,7,2,4,8,97,39,13
HU_24642,Csesznek,408,280,1,0,1,6,16,3,14,10,150,64,15
HU_31699,Csetény,1505,1133,37,0,5,6,56,5,40,31,609,228,116
HU_02185,Csopak,1763,1152,32,0,1,11,66,11,56,37,461,411,66
HU_32878,Csót,752,430,11,0,1,4,17,1,2,7,251,102,34
HU_32814,Csögle,497,330,16,0,0,1,16,1,0,11,195,69,21
HU_17172,Dabronc,338,166,1,0,1,2,8,0,3,1,116,26,8
HU_28237,Dabrony,324,234,9,0,0,4,9,1,9,8,143,26,25
HU_20154,Dáka,335,213,6,0,1,3,19,1,5,7,112,43,16
HU_32276,Devecser,3488,1853,36,0,4,13,184,9,61,74,967,357,148
HU_10870,Doba,372,227,8,0,0,2,5,2,6,6,145,36,17
HU_29470,Döbrönte,231,176,4,0,0,4,10,0,6,12,97,30,13
HU_06363,Dörgicse,246,183,2,0,1,2,7,5,14,7,65,64,16
HU_02936,Dudar,1369,844,15,0,2,16,54,6,33,26,409,212,71
HU_33871,Egeralja,192,168,1,0,0,0,6,0,3,5,120,24,9
HU_10445,Egyházaskesző,401,185,0,0,0,1,6,0,5,7,116,34,16
HU_33941,Eplény,464,363,5,0,0,3,14,0,23,17,186,90,25
HU_10250,Farkasgyepű,337,252,6,0,0,4,12,3,10,8,111,86,12
HU_24369,Felsőörs,1613,1125,13,0,6,15,31,15,50,48,443,394,110
HU_12742,Ganna,206,159,1,0,0,3,5,0,10,0,94,35,11
HU_09292,Gecse,310,231,2,0,0,5,16,1,2,7,138,42,18
HU_16717,Gic,289,164,3,0,0,1,5,1,2,4,99,35,14
HU_18193,Gógánfa,588,411,18,0,0,1,25,2,7,16,241,63,38
HU_28671,Gyepükaján,280,204,2,0,0,1,5,1,7,4,134,34,16
HU_09520,Gyulakeszi,576,357,8,0,0,2,24,3,2,26,158,99,35
HU_15361,Hajmáskér,2418,1131,27,0,3,17,57,7,48,45,523,327,77
HU_07898,Halimba,927,534,12,0,1,2,25,2,35,21,256,123,57
HU_25566,Hárskút,542,374,7,0,1,3,14,2,17,16,211,84,19
HU_02422,Hegyesd,149,112,0,0,1,2,3,0,4,8,53,20,21
HU_25803,Hegymagas,226,164,1,0,0,3,9,0,6,10,62,57,16
HU_23658,Herend,2878,1951,35,0,7,23,104,11,80,91,816,628,156
HU_15088,Hetyefő,80,62,5,0,1,1,5,0,4,1,30,10,5
HU_20756,Hidegkút,377,290,6,0,1,5,20,2,26,10,103,85,32
HU_27818,Homokbödöge,544,371,10,0,1,1,30,3,7,15,200,70,34
HU_07250,Hosztót,77,71,4,0,0,0,12,0,3,3,30,14,5
HU_28015,Iszkáz,275,202,7,0,0,1,2,0,2,5,151,26,8
HU_17437,Jásd,572,406,5,0,1,7,13,2,12,9,229,89,39
HU_19141,Kamond,282,191,8,0,1,0,6,0,4,7,133,26,6
HU_14553,Kapolcs,350,262,1,0,2,2,16,0,18,15,128,67,13
HU_08749,Karakószörcsök,227,185,2,0,0,0,2,1,5,10,123,28,14
HU_14270,Káptalanfa,645,390,6,0,1,4,18,5,23,15,204,91,23
HU_05634,Káptalantóti,407,313,4,0,1,3,15,3,14,14,141,91,27
HU_19734,Kemeneshőgyész,385,274,5,0,1,3,20,0,8,7,170,47,13
HU_12478,Kemenesszentpéter,507,311,6,0,1,0,21,5,4,6,198,52,18
HU_25654,Kerta,430,278,7,0,1,0,15,1,7,12,182,39,14
HU_26037,Kékkút,60,54,4,0,0,2,0,0,0,9,20,16,3
HU_05421,Királyszentistván,391,260,3,0,15,5,39,3,13,8,83,78,13
HU_07931,Kisapáti,299,212,8,0,1,3,7,2,2,10,110,54,15
HU_29072,Kisberzseny,87,64,6,0,1,2,4,0,2,1,33,10,5
HU_23700,Kiscsősz,90,67,1,0,0,0,5,1,2,1,38,12,7
HU_30173,Kislőd,995,665,11,0,4,9,31,4,31,26,352,151,46
HU_04288,Kispirit,64,37,0,0,0,0,2,0,2,0,27,4,2
HU_23001,Kisszőlős,97,68,2,0,0,0,1,0,2,1,58,2,2
HU_30182,Kolontár,571,313,7,0,2,5,21,1,11,10,152,91,13
HU_25858,Köveskál,282,162,4,0,0,0,8,2,3,1,95,41,8
HU_23454,Kővágóörs,570,395,12,0,1,3,21,1,18,18,185,103,33
HU_26541,Kup,351,233,4,0,0,2,19,1,3,4,126,60,14
HU_16142,Külsővat,578,380,12,0,2,1,21,3,15,13,200,87,26
HU_04066,Küngös,439,301,11,0,1,7,23,5,17,17,142,50,28
HU_17570,Lesencefalu,240,133,1,0,1,1,7,0,12,5,62,35,9
HU_21962,Lesenceistvánd,763,450,5,0,0,3,9,3,11,17,246,111,45
HU_17871,Lesencetomaj,753,353,4,0,1,5,16,0,13,15,195,83,21
HU_04552,Litér,1757,1162,22,0,11,25,88,11,60,57,444,358,86
HU_05564,Lovas,440,313,14,0,1,5,13,2,9,8,137,103,21
HU_05087,Lovászpatona,929,630,16,0,1,4,23,3,21,23,424,82,33
HU_18856,Lókút,368,261,5,0,3,4,6,3,16,12,126,60,26
HU_26374,Magyargencs,398,227,3,0,1,2,23,0,8,4,121,45,20
HU_20437,Magyarpolány,1074,741,29,0,1,3,52,7,24,14,336,235,40
HU_03610,Malomsok,433,288,6,0,2,0,1,1,15,8,205,41,9
HU_29294,Marcalgergelyi,305,238,9,0,0,3,11,0,6,9,160,27,13
HU_22220,Marcaltő,613,437,11,0,1,3,29,0,14,18,227,99,35
HU_32212,Márkó,1389,949,12,0,3,12,43,12,60,41,361,325,80
HU_04987,Megyer,24,10,0,0,0,0,0,0,0,0,8,2,0
HU_27137,Mencshely,226,144,4,0,1,3,9,6,2,5,65,41,8
HU_23560,Mezőlak,770,466,12,0,5,2,20,4,8,10,246,125,34
HU_04668,Mihályháza,598,426,9,0,0,5,40,2,13,14,240,78,25
HU_04534,Mindszentkálla,201,159,5,0,0,2,7,3,15,11,70,39,7
HU_24040,Monostorapáti,898,535,4,0,2,4,32,7,17,22,308,104,35
HU_22512,Monoszló,91,62,2,0,0,0,0,0,4,2,29,23,2
HU_23551,Nagyacsád,516,349,15,0,0,2,40,5,12,16,130,108,21
HU_27979,Nagyalásony,418,233,5,0,0,1,6,1,7,9,153,38,13
HU_10001,Nagydém,259,151,0,0,0,2,8,0,2,3,111,16,9
HU_23180,Nagyesztergár,936,571,18,0,3,8,19,0,24,28,297,119,55
HU_08262,Nagygyimót,450,357,12,0,4,3,25,0,4,8,224,55,22
HU_21403,Nagypirit,215,123,5,0,0,1,2,1,1,3,76,27,7
HU_25201,Nagytevel,430,314,10,0,0,2,17,1,5,12,165,82,20
HU_19196,Nagyvázsony,1452,917,14,0,5,17,44,4,39,48,404,282,60
HU_05652,Nemesgörzsöny,518,345,5,0,2,1,27,0,14,13,213,58,12
HU_02787,Nemesgulács,806,516,16,0,0,10,26,3,17,25,262,126,31
HU_05555,Nemeshany,300,202,4,0,0,5,9,2,5,5,128,37,7
HU_21759,Nemesszalók,715,501,12,0,1,6,16,2,22,12,303,91,36
HU_02194,Nemesvámos,2420,1460,17,0,6,18,66,8,71,67,639,466,102
HU_28422,Nemesvita,283,191,4,0,1,2,19,0,4,9,91,54,7
HU_10409,Németbánya,100,86,2,0,1,2,2,1,2,2,36,29,9
HU_14757,Noszlop,797,492,9,0,0,5,31,0,26,16,242,116,47
HU_26523,Nóráp,164,139,5,0,0,0,5,0,2,0,90,29,8
HU_29009,Nyárád,720,448,3,0,1,4,30,3,13,12,286,72,24
HU_24004,Nyirád,1491,859,21,0,4,13,62,3,44,46,377,216,73
HU_26514,Olaszfalu,843,606,10,0,5,12,20,4,22,18,336,142,37
HU_16595,Oroszi,119,87,7,0,0,0,3,0,7,1,49,10,10
HU_23913,Óbudavár,46,29,1,0,0,1,1,0,6,2,10,8,0
HU_28112,Öcs,157,92,4,0,0,0,7,0,2,8,50,12,9
HU_10092,Örvényes,142,112,3,0,0,1,3,0,9,6,49,35,6
HU_25450,Öskü,1839,1032,13,0,6,17,58,3,50,46,468,286,85
HU_24068,Ősi,1598,919,17,0,4,19,57,5,52,47,421,214,83
HU_17011,Paloznak,490,378,3,0,0,4,18,1,23,11,162,132,24
HU_07348,Papkeszi,1235,648,22,0,5,6,60,6,43,30,269,167,40
HU_31945,Pápa,22706,13651,132,0,30,82,1604,81,330,409,6128,3978,877
HU_19868,Pápadereske,233,190,4,0,0,1,9,3,3,9,99,35,27
HU_11855,Pápakovácsi,455,260,5,0,0,3,7,1,11,5,165,47,16
HU_21607,Pápasalamon,276,187,2,0,0,0,6,0,5,10,148,12,4
HU_31255,Pápateszér,940,567,20,0,3,3,25,0,13,30,354,89,30
HU_22451,Pécsely,504,367,4,0,1,6,17,3,18,15,163,100,40
HU_15547,Pénzesgyőr,285,224,0,0,1,0,6,1,4,9,137,51,15
HU_34254,Pétfürdő,3639,1967,27,0,13,44,208,14,97,88,755,574,147
HU_23515,Porva,382,310,8,0,0,2,10,2,20,16,184,52,16
HU_11420,Pula,149,98,1,0,0,0,4,0,2,5,54,19,13
HU_28972,Pusztamiske,305,156,5,0,1,1,10,1,4,11,92,25,6
HU_03948,Raposka,215,152,9,0,2,1,5,3,3,11,77,31,10
HU_05625,Révfülöp,1051,727,12,0,2,7,58,4,23,23,354,197,47
HU_25849,Rigács,160,108,5,0,0,1,5,1,6,3,72,11,4
HU_30793,Salföld,69,50,2,0,0,1,3,0,4,2,21,14,3
HU_13772,Sáska,228,144,4,0,2,1,9,0,2,2,76,40,8
HU_05157,Somlójenő,235,143,4,0,1,1,7,1,6,2,89,15,17
HU_25779,Somlószőlős,523,407,16,0,0,3,17,2,21,26,218,72,32
HU_26569,Somlóvásárhely,852,460,11,0,0,4,23,2,12,10,293,87,18
HU_14243,Somlóvecse,74,53,4,0,0,0,4,0,0,3,27,9,6
HU_03601,Sóly,436,320,4,0,3,4,21,1,16,16,157,87,11
HU_25593,Sümeg,4688,2938,56,0,7,30,189,17,86,89,1560,709,195
HU_05388,Sümegprága,500,329,7,0,1,3,14,2,5,9,193,61,34
HU_16489,Szápár,397,284,1,0,2,2,14,1,5,22,133,60,44
HU_03568,Szentantalfa,372,187,0,0,0,1,10,1,12,8,96,47,12
HU_07092,Szentbékkálla,188,159,2,0,0,2,6,0,11,9,66,49,14
HU_07922,Szentgál,2178,1097,23,0,1,10,50,11,43,40,563,285,71
HU_10065,Szentimrefalva,146,97,4,0,0,0,2,2,3,6,58,16,6
HU_11545,Szentjakabfa,98,71,0,0,1,1,0,2,8,0,36,19,4
HU_16267,Szentkirályszabadja,1681,974,21,0,3,15,87,5,55,48,395,270,75
HU_24891,Szigliget,781,499,12,0,0,6,40,5,19,18,200,165,34
HU_16692,Szőc,341,211,11,0,1,4,4,0,9,7,132,26,17
HU_17039,Tagyon,82,67,3,0,0,1,2,0,1,5,33,19,3
HU_13125,Takácsi,662,444,12,0,2,4,19,2,5,7,247,119,27
HU_17321,Taliándörögd,526,373,8,0,2,7,10,4,27,23,169,76,47
HU_29434,Tapolca,12019,7486,96,0,20,82,578,65,231,427,3255,2293,439
HU_20570,Tés,716,503,6,0,4,3,25,7,15,14,269,113,47
HU_30465,Tihany,1197,902,10,0,4,14,41,10,39,39,377,308,60
HU_02714,Tótvázsony,1109,618,17,0,2,6,36,10,18,22,297,160,50
HU_04631,Tüskevár,464,288,4,0,1,3,10,2,13,7,166,55,27
HU_24767,Ugod,1031,630,9,0,4,4,35,3,18,32,326,145,54
HU_23010,Ukk,256,142,5,0,0,2,7,0,6,6,83,27,6
HU_34218,Uzsa,268,219,6,0,0,4,20,1,7,11,79,79,12
HU_20853,Úrkút,1624,970,21,0,2,11,64,7,36,25,432,279,93
HU_21777,Vanyola,430,295,9,0,2,3,3,0,10,1,212,30,25
HU_26648,Vaszar,1258,803,12,0,1,2,32,7,19,15,514,150,51
HU_26204,Várkesző,155,117,2,0,1,2,13,0,8,7,58,17,9
HU_07065,Városlőd,1079,575,22,0,2,4,38,3,22,16,314,129,25
HU_11439,Várpalota,15947,8597,126,0,21,97,903,59,338,309,3385,2729,630
HU_16656,Vászoly,242,200,3,0,1,3,7,1,10,9,98,54,14
HU_11767,Veszprém,42475,26262,192,0,105,280,2645,227,1233,1143,9493,9302,1642
HU_21430,Veszprémfajsz,205,161,6,0,1,1,5,0,2,2,72,47,25
HU_19336,Veszprémgalsa,229,168,11,0,1,2,6,3,4,3,84,38,16
HU_09502,Vid,89,55,0,0,0,2,0,0,3,2,39,7,2
HU_09733,Vigántpetend,150,100,3,0,0,0,1,1,12,7,50,20,6
HU_15705,Vilonya,577,350,11,0,9,5,13,2,23,13,151,91,32
HU_24651,Vinár,182,154,6,0,0,0,13,1,1,9,78,25,21
HU_11703,Vöröstó,111,108,4,0,0,2,3,1,13,5,49,20,11
HU_29993,Zalaerdőd,211,154,3,0,0,3,16,0,2,6,79,31,14
HU_27207,Zalagyömörő,341,177,6,0,0,5,5,1,6,4,110,28,12
HU_12654,Zalahaláp,1018,612,13,0,2,7,33,4,21,44,277,153,58
HU_33039,Zalameggyes,50,31,0,0,0,0,4,0,3,0,18,2,4
HU_23597,Zalaszegvár,126,107,0,0,0,2,4,0,0,4,63,26,8
HU_20826,Zánka,846,605,20,0,4,13,39,5,22,23,218,215,46
HU_26499,Zirc,5276,3207,37,0,10,33,238,28,125,123,1303,1115,195
HU_34421,Balatonakarattya,1037,765,18,0,3,10,50,3,47,29,275,274,56
HU_02644,Alibánfa,332,253,4,0,1,1,9,0,10,12,135,66,15
HU_23384,Almásháza,60,51,0,0,0,2,1,0,3,1,23,11,10
HU_19512,Alsónemesapáti,539,377,11,0,1,3,13,0,15,12,206,80,36
HU_32081,Alsópáhok,1203,812,11,0,4,2,42,9,21,20,409,245,49
HU_18829,Alsórajk,250,150,4,0,0,1,6,0,2,6,96,28,7
HU_08767,Alsószenterzsébet,45,44,1,0,0,0,4,0,0,1,31,6,1
HU_21263,Babosdöbréte,432,251,5,0,2,2,9,1,4,6,153,49,20
HU_11059,Baglad,28,27,0,0,0,0,0,0,2,1,17,4,3
HU_30368,Bagod,972,523,7,0,1,1,20,0,15,14,294,146,25
HU_04738,Bak,1282,835,7,0,2,5,78,3,34,32,437,189,48
HU_15097,Baktüttös,284,187,5,0,1,2,12,1,5,5,117,27,12
HU_17002,Balatongyörök,1101,832,14,0,3,8,64,7,30,25,338,275,68
HU_26462,Balatonmagyaród,355,236,6,0,0,2,19,1,4,15,126,38,25
HU_27447,Barlahida,99,71,1,0,0,0,4,0,1,1,27,31,6
HU_24864,Batyk,291,166,9,0,0,0,9,0,1,4,86,42,15
HU_08439,Bánokszentgyörgy,468,336,8,0,2,1,22,0,7,13,203,56,24
HU_18698,Bázakerettye,554,378,9,0,1,1,50,8,17,15,121,119,37
HU_23144,Becsehely,1631,933,10,0,2,8,55,6,24,47,455,267,59
HU_18360,Becsvölgye,629,420,4,0,1,2,25,2,10,10,239,101,26
HU_09168,Belezna,557,349,13,0,0,1,27,0,7,19,187,64,31
HU_20950,Belsősárd,106,100,6,0,1,1,0,0,3,7,40,26,16
HU_12830,Bezeréd,112,101,2,0,1,0,0,0,4,3,59,25,7
HU_17543,Bocfölde,934,578,7,0,2,1,36,4,23,13,300,155,37
HU_31291,Bocska,232,94,2,0,0,2,1,0,4,3,51,24,7
HU_10782,Boncodfölde,281,230,2,0,1,3,17,0,8,12,93,68,26
HU_10056,Borsfa,551,365,2,0,1,4,19,1,12,18,200,89,19
HU_19929,Bókaháza,216,114,2,0,3,1,5,0,1,7,79,10,6
HU_22877,Böde,215,150,3,0,2,1,6,1,4,5,87,27,14
HU_04163,Bödeháza,45,43,1,0,0,0,3,0,0,4,21,8,6
HU_21139,Börzönce,36,22,0,0,0,0,2,0,0,0,10,6,4
HU_20613,Búcsúszentlászló,570,438,2,0,1,2,21,1,12,27,229,97,46
HU_07986,Bucsuta,176,139,6,0,0,0,3,2,7,6,85,20,10
HU_06132,Csapi,126,68,2,0,1,0,6,0,1,1,38,12,7
HU_23436,Csatár,424,276,1,0,1,3,21,1,20,15,133,59,22
HU_07135,Cserszegtomaj,2555,1687,22,0,5,8,93,9,72,59,757,508,154
HU_10649,Csertalakos,28,15,0,0,0,0,0,0,0,0,7,6,2
HU_02583,Csesztreg,679,522,9,0,1,1,27,2,20,19,269,149,25
HU_31149,Csonkahegyhát,276,208,3,0,0,1,16,4,7,6,117,34,20
HU_27492,Csöde,59,52,3,0,0,0,8,0,1,1,34,1,4
HU_29364,Csömödér,485,274,3,0,2,0,15,0,4,19,153,55,23
HU_33978,Csörnyeföld,299,197,2,0,1,1,10,0,10,7,109,42,15
HU_28778,Dióskál,350,254,4,0,0,1,30,1,7,12,153,34,12
HU_25885,Dobri,122,85,2,0,0,0,7,3,4,6,34,20,9
HU_32708,Dobronhegy,129,111,7,0,1,1,0,0,3,6,60,24,9
HU_07782,Döbröce,69,44,0,0,0,0,5,0,1,3,26,6,3
HU_16009,Dötk,27,21,0,0,0,1,1,0,1,0,12,3,3
HU_24262,Egeraracsa,253,207,4,0,1,1,13,2,8,9,122,35,12
HU_33428,Egervár,848,505,4,0,1,1,10,1,12,12,308,119,37
HU_06178,Eszteregnye,531,371,10,0,1,4,17,0,7,13,167,128,24
HU_15769,Esztergályhorváti,341,214,2,0,1,1,28,1,5,9,104,37,26
HU_11642,Felsőpáhok,574,406,10,0,3,0,14,4,14,10,210,116,25
HU_21476,Felsőrajk,605,439,9,0,1,2,20,0,12,16,266,87,26
HU_30890,Felsőszenterzsébet,15,15,0,0,0,0,2,0,0,1,6,5,1
HU_19187,Fityeház,526,247,2,0,1,2,24,0,11,11,128,55,13
HU_16531,Fűzvölgy,107,80,2,0,1,1,6,2,2,2,39,19,6
HU_12991,Galambok,922,475,11,0,0,0,25,1,12,23,260,110,33
HU_12946,Garabonc,516,336,12,0,2,1,15,1,9,11,211,47,27
HU_17516,Gáborjánháza,51,47,1,0,1,1,2,0,0,2,32,7,1
HU_08068,Gellénháza,1223,845,11,0,2,8,59,3,32,38,418,190,84
HU_12089,Gelse,850,589,14,0,2,8,38,1,6,21,262,193,44
HU_09089,Gelsesziget,201,117,3,0,0,0,4,1,3,4,65,25,12
HU_20039,Gétye,72,58,0,0,1,0,1,0,3,1,30,19,3
HU_17613,Gombosszeg,52,44,4,0,0,0,3,2,4,1,14,12,4
HU_13569,Gosztola,51,32,1,0,0,0,3,0,1,2,14,10,1
HU_29771,Gősfa,236,192,5,0,0,1,9,2,4,3,125,26,17
HU_02097,Gutorfölde,787,512,6,0,0,3,46,2,24,31,236,95,69
HU_23302,Gyenesdiás,3165,1879,16,0,8,10,89,12,65,43,888,654,94
HU_12539,Gyűrűs,58,34,0,0,0,0,1,0,2,4,21,5,1
HU_10931,Hagyárosbörönd,244,191,3,0,1,1,11,0,6,7,106,42,14
HU_10269,Hahót,843,448,9,0,0,3,33,2,6,12,267,91,25
HU_19895,Hernyék,79,71,2,0,0,0,5,0,5,5,27,23,4
HU_03814,Hévíz,3849,2682,55,0,7,10,177,6,79,99,1203,896,150
HU_24873,Homokkomárom,212,105,1,0,0,1,4,0,1,8,43,30,17
HU_11208,Hosszúvölgy,141,109,3,0,1,0,11,1,6,3,36,37,11
HU_28325,Hottó,278,207,2,0,0,0,10,3,11,9,110,49,13
HU_03188,Iborfia,17,17,0,0,0,0,2,0,2,2,11,0,0
HU_13921,Iklódbördőce,225,161,8,0,0,1,6,0,3,8,90,22,23
HU_22965,Kacorlak,164,121,1,0,0,0,8,0,3,6,65,29,9
HU_05537,Kallósd,79,61,0,0,1,1,1,0,3,2,43,5,5
HU_18041,Karmacs,555,366,7,0,1,0,16,3,21,3,219,83,13
HU_21500,Kálócfa,106,89,1,0,0,1,2,0,1,7,61,15,1
HU_04473,Kányavár,96,73,2,0,0,0,2,0,3,1,52,6,7
HU_32063,Kávás,188,135,3,0,0,2,3,1,2,3,79,27,15
HU_32902,Kehidakustány,914,637,8,0,5,5,25,1,17,20,346,161,49
HU_25353,Kemendollár,390,206,4,0,4,1,9,0,10,5,99,54,20
HU_06071,Keménfa,70,45,0,0,0,0,3,0,1,2,25,9,5
HU_31529,Kerecseny,192,101,3,0,1,1,0,0,2,5,60,15,14
HU_29489,Kerkabarabás,231,156,4,0,0,0,11,0,5,9,96,28,3
HU_15112,Kerkafalva,110,100,2,0,0,0,2,0,3,0,56,18,19
HU_22080,Kerkakutas,97,78,2,0,0,0,4,3,1,0,55,12,1
HU_09575,Kerkaszentkirály,178,137,3,0,0,2,9,1,2,12,62,27,19
HU_32647,Kerkateskánd,136,108,1,0,0,1,9,0,11,5,49,21,11
HU_18421,Keszthely,14997,9000,77,0,30,58,651,41,312,320,4029,2973,509
HU_32267,Kilimán,178,131,4,0,0,0,7,0,1,4,74,31,10
HU_21379,Kisbucsa,369,292,6,0,0,0,11,5,11,8,169,64,18
HU_16249,Kiscsehi,138,119,5,0,0,1,3,0,1,2,70,25,12
HU_09812,Kisgörbő,151,111,6,0,0,0,1,0,6,22,58,9,9
HU_20312,Kiskutas,161,123,0,0,0,1,3,0,4,4,57,45,9
HU_16081,Kispáli,230,184,2,0,2,1,5,0,7,5,111,38,13
HU_32726,Kisrécse,142,83,2,0,0,1,5,0,4,7,43,17,4
HU_13055,Kissziget,134,75,3,0,1,0,4,0,0,3,61,1,2
HU_20941,Kistolmács,129,97,3,0,0,0,4,1,3,1,66,16,3
HU_16364,Kisvásárhely,129,126,6,0,1,1,6,2,8,5,62,21,14
HU_13082,Kozmadombja,25,25,1,0,0,0,0,0,0,1,17,4,2
HU_19479,Kustánszeg,378,295,10,0,0,3,13,0,9,7,169,64,20
HU_32221,Külsősárd,62,53,1,0,0,0,2,0,0,10,32,6,2
HU_33792,Lakhegy,379,261,1,0,0,3,8,3,10,9,164,43,20
HU_03434,Lasztonya,43,19,0,0,0,0,1,0,0,2,11,5,0
HU_27483,Lendvadedes,27,23,2,0,0,0,0,1,0,2,11,5,2
HU_11475,Lendvajakabfa,71,58,2,0,0,0,5,0,2,0,18,17,14
HU_12575,Lenti,5993,4252,47,0,7,17,236,10,83,311,2146,1193,202
HU_12122,Letenye,3255,1940,47,0,6,12,128,11,44,61,1003,493,135
HU_03054,Lickóvadamos,157,99,0,0,0,0,9,0,8,1,57,17,7
HU_28200,Ligetfalva,53,47,1,0,1,0,4,1,3,1,24,9,3
HU_10889,Lispeszentadorján,210,142,2,0,0,1,7,0,5,6,77,34,10
HU_25025,Liszó,298,172,4,0,0,0,19,1,2,2,79,53,12
HU_28167,Lovászi,930,604,12,0,2,0,50,6,23,49,268,148,46
HU_08916,Magyarföld,63,53,4,0,0,0,0,0,8,3,20,13,5
HU_02909,Magyarszentmiklós,212,121,3,0,0,2,7,4,3,5,49,38,10
HU_13064,Magyarszerdahely,362,241,1,0,1,0,14,2,6,8,130,57,22
HU_02103,Maróc,75,65,3,0,0,0,5,0,0,4,22,13,18
HU_31981,Márokföld,71,66,1,0,1,1,4,0,6,4,22,21,6
HU_27526,Miháld,567,342,6,0,1,0,16,1,5,15,211,54,33
HU_02130,Mihályfa,295,211,6,0,0,1,3,4,3,2,141,33,18
HU_22141,Mikekarácsonyfa,224,145,1,0,0,0,2,0,2,3,120,9,8
HU_02662,Milejszeg,258,199,3,0,0,2,6,0,10,8,117,38,15
HU_04756,Misefa,223,156,3,0,2,0,10,3,2,7,44,71,14
HU_21014,Molnári,572,341,3,0,1,1,17,1,7,11,188,81,31
HU_25210,Murakeresztúr,1339,666,12,0,1,7,46,2,12,32,318,188,48
HU_07968,Murarátka,186,111,3,0,0,0,3,0,1,4,60,30,10
HU_33987,Muraszemenye,356,269,6,0,1,2,11,2,15,10,146,59,17
HU_12760,Nagybakónak,325,190,1,0,1,3,13,1,8,12,103,33,15
HU_05218,Nagygörbő,148,98,3,0,0,0,11,0,1,5,51,17,10
HU_30933,Nagykanizsa,36164,20280,247,0,62,97,2514,98,489,773,7941,6973,1086
HU_20589,Nagykapornak,708,423,8,0,1,3,29,1,30,21,168,124,38
HU_22178,Nagykutas,357,267,3,0,3,3,11,0,8,7,153,63,16
HU_04455,Nagylengyel,413,262,4,0,0,2,7,0,7,15,131,85,11
HU_28468,Nagypáli,442,263,5,0,0,2,6,0,12,9,122,101,6
HU_16513,Nagyrada,366,243,7,0,1,1,7,0,5,8,137,54,23
HU_14979,Nagyrécse,901,598,6,0,7,3,39,5,14,28,249,195,52
HU_06169,Nemesapáti,393,225,4,0,3,3,10,2,12,9,124,38,20
HU_32948,Nemesbük,562,341,4,0,0,2,21,1,15,7,181,83,27
HU_07658,Nemeshetés,213,140,3,0,0,1,7,2,7,4,88,11,17
HU_32665,Nemesnép,111,92,1,0,0,0,2,1,3,9,46,28,2
HU_19859,Nemespátró,220,177,4,0,0,1,7,1,1,3,118,38,4
HU_18023,Nemesrádó,254,190,5,0,2,0,11,1,8,6,99,39,19
HU_25609,Nemessándorháza,235,152,1,0,1,2,11,3,8,9,91,18,8
HU_08059,Nemesszentandrás,209,119,3,0,0,0,5,1,2,3,79,18,8
HU_25414,Németfalu,161,121,3,0,0,0,5,0,2,5,79,12,15
HU_03355,Nova,607,452,5,0,2,2,23,1,4,32,269,95,19
