gisco_id,name,registered,turnout,invalid,blank,SZDSZ,FIDESZ-KDNP,MDF,MSZP,MSZP-SZDSZ,SZDSZ-MSZP,Ind.,MDF-FIDESZ-KDNP,Somogyért,Jobbik
HU_0676,Nagyszékely,359,211,4,0,0,122,17,68,0,0,0,0,0,0
HU_1370,Nagyszokoly,745,469,4,0,0,240,24,201,0,0,0,0,0,0
HU_0279,Nak,518,326,1,0,0,143,0,182,0,0,0,0,0,0
HU_1500,Németkér,1504,865,8,0,0,468,23,366,0,0,0,0,0,0
HU_0566,Ozora,1406,864,12,0,0,466,62,324,0,0,0,0,0,0
HU_0896,Õcsény,2086,1307,3,0,0,632,0,672,0,0,0,0,0,0
HU_0486,Paks,16290,11111,38,0,0,5732,323,5018,0,0,0,0,0,0
HU_0937,Pálfa,1222,653,2,0,0,489,23,139,0,0,0,0,0,0
HU_1958,Pincehely,2047,1210,6,0,0,780,65,359,0,0,0,0,0,0
HU_1993,Pusztahencse,815,446,2,0,0,238,12,194,0,0,0,0,0,0
HU_1545,Regöly,1012,689,6,0,0,473,22,188,0,0,0,0,0,0
HU_0474,Sárpilis,527,297,0,0,0,168,0,129,0,0,0,0,0,0
HU_2081,Sárszentlõrinc,839,494,3,0,0,280,9,202,0,0,0,0,0,0
HU_2078,Simontornya,3717,2005,5,0,0,823,91,1086,0,0,0,0,0,0
HU_2564,Sióagárd,1123,794,3,0,0,519,0,272,0,0,0,0,0,0
HU_1531,Szakadát,264,189,0,0,0,88,16,85,0,0,0,0,0,0
HU_0446,Szakály,1198,793,4,0,0,411,23,355,0,0,0,0,0,0
HU_1008,Szakcs,810,458,5,0,0,272,0,181,0,0,0,0,0,0
HU_1826,Szárazd,211,154,1,0,0,91,15,47,0,0,0,0,0,0
HU_1681,Szedres,1960,1140,9,0,0,669,0,462,0,0,0,0,0,0
HU_2276,Szekszárd,28445,19582,69,0,0,9514,0,9999,0,0,0,0,0,0
HU_2456,Tamási,7690,4884,21,0,0,2149,252,2462,0,0,0,0,0,0
HU_0690,Tengelic,2058,1170,12,0,0,617,38,503,0,0,0,0,0,0
HU_2527,Tolna,9850,6057,23,0,0,2811,0,3223,0,0,0,0,0,0
HU_1103,Tolnanémedi,980,620,15,0,0,332,19,254,0,0,0,0,0,0
HU_2136,Udvari,428,244,0,0,0,156,3,85,0,0,0,0,0,0
HU_2056,Újireg,265,178,2,0,0,82,5,89,0,0,0,0,0,0
HU_0663,Varsád,341,203,5,0,0,134,8,56,0,0,0,0,0,0
HU_2912,Várong,148,107,1,0,0,57,0,49,0,0,0,0,0,0
HU_0510,Balogunyom,1008,587,3,0,0,317,0,0,267,0,0,0,0,0
HU_2381,Csempeszkopács,246,180,2,0,0,75,0,0,103,0,0,0,0,0
HU_2594,Egyházasrádóc,1081,748,15,0,0,534,0,0,199,0,0,0,0,0
HU_2703,Gyanógeregye,130,82,3,0,0,46,0,0,33,0,0,0,0,0
HU_0571,Harasztifalu,151,100,0,0,0,71,0,0,29,0,0,0,0,0
HU_1395,Ják,1893,1147,5,0,0,613,0,0,529,0,0,0,0,0
HU_0257,Kenéz,243,137,3,0,0,76,0,0,58,0,0,0,0,0
HU_0250,Kisunyom,339,227,0,0,0,109,0,0,118,0,0,0,0,0
HU_3087,Megyehíd,285,152,3,0,0,88,0,0,61,0,0,0,0,0
HU_3292,Nagykölked,99,71,0,0,0,25,0,0,46,0,0,0,0,0
HU_1736,Nárai,900,605,8,0,0,388,0,0,209,0,0,0,0,0
HU_2405,Nemeskolta,304,192,1,0,0,70,0,0,121,0,0,0,0,0
HU_0967,Nemesrempehollós,261,162,1,0,0,76,0,0,85,0,0,0,0,0
HU_1498,Pecöl,680,357,6,0,0,182,0,0,169,0,0,0,0,0
HU_0727,Püspökmolnári,776,506,5,0,0,351,0,0,150,0,0,0,0,0
HU_0319,Rábahídvég,862,467,3,0,0,254,0,0,210,0,0,0,0,0
HU_1799,Rábatöttös,199,153,2,0,0,77,0,0,74,0,0,0,0,0
HU_0755,Rádóckölked,221,168,1,0,0,82,0,0,85,0,0,0,0,0
HU_1059,Rum,901,539,6,0,0,262,0,0,271,0,0,0,0,0
HU_0717,Sorkifalud,554,353,1,0,0,187,0,0,165,0,0,0,0,0
HU_2796,Sorkikápolna,221,131,4,0,0,68,0,0,59,0,0,0,0,0
HU_2969,Sorokpolány,670,374,6,0,0,175,0,0,193,0,0,0,0,0
HU_2125,Szentpéterfa,831,632,3,0,0,522,0,0,107,0,0,0,0,0
HU_0300,Szombathely,65033,43162,197,0,0,20269,0,0,8501,14195,0,0,0,0
HU_1621,Tanakajd,599,407,6,0,0,218,0,0,183,0,0,0,0,0
HU_3204,Táplánszentkereszt,1973,1274,14,0,0,644,0,0,616,0,0,0,0,0
HU_2937,Vasszécseny,1121,738,6,0,0,340,0,0,392,0,0,0,0,0
HU_1229,Zsennye,83,69,0,0,0,39,0,0,30,0,0,0,0,0
HU_3130,Adorjánháza,355,173,0,0,0,120,3,50,0,0,0,0,0,0
HU_0667,Ajka,25883,17090,61,0,0,6795,445,9789,0,0,0,0,0,0
HU_2837,Apácatorna,154,88,1,0,0,43,1,43,0,0,0,0,0,0
HU_2374,Bakonybél,1146,716,5,0,0,439,0,272,0,0,0,0,0,0
HU_2599,Bakonynána,775,522,3,0,0,284,0,235,0,0,0,0,0,0
HU_3041,Bakonyoszlop,406,230,0,0,0,124,0,106,0,0,0,0,0,0
HU_0632,Bakonypölöske,347,191,1,0,0,74,2,114,0,0,0,0,0,0
HU_2281,Bakonyszentkirály,732,429,1,0,0,261,0,167,0,0,0,0,0,0
HU_1577,Barnag,115,73,1,0,0,55,8,9,0,0,0,0,0,0
HU_1417,Bánd,524,374,1,0,0,216,15,142,0,0,0,0,0,0
HU_3312,Berhida,4635,2636,12,0,0,1205,0,1419,0,0,0,0,0,0
HU_0476,Borszörcsök,303,221,1,0,0,158,4,58,0,0,0,0,0,0
HU_3025,Borzavár,627,416,3,0,0,259,0,154,0,0,0,0,0,0
HU_2025,Csehbánya,229,148,2,0,0,96,3,47,0,0,0,0,0,0
HU_2464,Csesznek,436,295,3,0,0,220,0,72,0,0,0,0,0,0
HU_3169,Csetény,1564,905,4,0,0,486,0,415,0,0,0,0,0,0
HU_3281,Csögle,571,366,3,0,0,206,6,151,0,0,0,0,0,0
HU_2823,Dabrony,321,157,0,0,0,87,4,66,0,0,0,0,0,0
HU_3227,Devecser,4113,2188,14,0,0,896,68,1210,0,0,0,0,0,0
HU_1087,Doba,442,275,4,0,0,187,4,80,0,0,0,0,0,0
HU_0293,Dudar,1393,882,6,0,0,460,0,416,0,0,0,0,0,0
HU_3387,Egeralja,210,153,1,0,0,106,3,43,0,0,0,0,0,0
HU_3394,Eplény,406,289,0,0,0,175,0,114,0,0,0,0,0,0
HU_1671,Gic,304,198,0,0,0,96,0,102,0,0,0,0,0,0
HU_1536,Hajmáskér,2286,1170,7,0,0,524,45,594,0,0,0,0,0,0
HU_0789,Halimba,919,555,5,0,0,278,17,255,0,0,0,0,0,0
HU_2556,Hárskút,546,327,0,0,0,224,6,97,0,0,0,0,0,0
HU_2365,Herend,2795,1731,7,0,0,1018,69,637,0,0,0,0,0,0
HU_2075,Hidegkút,332,183,0,0,0,72,9,102,0,0,0,0,0,0
HU_2801,Iszkáz,339,226,1,0,0,160,3,62,0,0,0,0,0,0
HU_1743,Jásd,630,402,2,0,0,279,0,121,0,0,0,0,0,0
HU_1914,Kamond,279,160,0,0,0,98,2,60,0,0,0,0,0,0
HU_0874,Karakószörcsök,264,181,1,0,0,112,3,65,0,0,0,0,0,0
HU_2565,Kerta,542,335,0,0,0,159,7,169,0,0,0,0,0,0
HU_0542,Királyszentistván,366,235,2,0,0,62,12,159,0,0,0,0,0,0
HU_2907,Kisberzseny,84,60,1,0,0,37,1,21,0,0,0,0,0,0
HU_2370,Kiscsõsz,110,61,2,0,0,40,1,18,0,0,0,0,0,0
HU_3017,Kislõd,1030,570,2,0,0,313,9,246,0,0,0,0,0,0
HU_0428,Kispirit,85,64,3,0,0,50,1,10,0,0,0,0,0,0
HU_2300,Kisszõlõs,99,51,0,0,0,32,3,16,0,0,0,0,0,0
HU_3018,Kolontár,659,376,1,0,0,198,17,160,0,0,0,0,0,0
HU_1885,Lókút,414,224,3,0,0,150,0,71,0,0,0,0,0,0
HU_2043,Magyarpolány,1029,638,2,0,0,288,9,339,0,0,0,0,0,0
HU_3221,Márkó,922,585,0,0,0,319,19,247,0,0,0,0,0,0
HU_2713,Mencshely,224,157,0,0,0,95,6,56,0,0,0,0,0,0
HU_2797,Nagyalásony,414,264,0,0,0,206,3,55,0,0,0,0,0,0
HU_2318,Nagyesztergár,988,627,6,0,0,422,0,199,0,0,0,0,0,0
HU_2140,Nagypirit,271,195,3,0,0,142,10,40,0,0,0,0,0,0
HU_1919,Nagyvázsony,1481,817,3,0,0,422,17,375,0,0,0,0,0,0
HU_0219,Nemesvámos,2110,1421,1,0,0,830,58,532,0,0,0,0,0,0
HU_1475,Noszlop,872,460,3,0,0,190,13,254,0,0,0,0,0,0
HU_2651,Olaszfalu,922,589,5,0,0,406,0,178,0,0,0,0,0,0
HU_1659,Oroszi,115,58,0,0,0,42,0,16,0,0,0,0,0,0
HU_2811,Öcs,179,103,0,0,0,57,5,41,0,0,0,0,0,0
HU_2545,Öskü,1864,1150,2,0,0,573,0,575,0,0,0,0,0,0
HU_2406,Õsi,1719,960,5,0,0,481,0,474,0,0,0,0,0,0
HU_0734,Papkeszi,1281,715,3,0,0,292,17,403,0,0,0,0,0,0
HU_1554,Pénzesgyõr,295,182,0,0,0,126,0,56,0,0,0,0,0,0
HU_3425,Pétfürdõ,4012,2528,7,0,0,909,0,1612,0,0,0,0,0,0
HU_2351,Porva,355,235,0,0,0,166,0,69,0,0,0,0,0,0
HU_1142,Pula,175,121,1,0,0,76,4,40,0,0,0,0,0,0
HU_2897,Pusztamiske,326,165,0,0,0,104,2,59,0,0,0,0,0,0
HU_0515,Somlójenõ,242,128,1,0,0,58,1,68,0,0,0,0,0,0
HU_2577,Somlószõlõs,580,331,2,0,0,193,9,127,0,0,0,0,0,0
HU_2656,Somlóvásárhely,913,491,3,0,0,271,14,203,0,0,0,0,0,0
HU_1424,Somlóvecse,85,54,0,0,0,42,1,11,0,0,0,0,0,0
HU_0360,Sóly,329,227,2,0,0,117,12,96,0,0,0,0,0,0
HU_1648,Szápár,428,285,1,0,0,150,0,134,0,0,0,0,0,0
HU_0792,Szentgál,2218,1129,10,0,0,637,33,449,0,0,0,0,0,0
HU_1626,Szentkirályszabadja,1657,971,4,0,0,463,52,452,0,0,0,0,0,0
HU_1669,Szõc,371,196,1,0,0,121,7,67,0,0,0,0,0,0
HU_2057,Tés,790,471,1,0,0,234,0,236,0,0,0,0,0,0
HU_0271,Tótvázsony,980,599,3,0,0,362,22,212,0,0,0,0,0,0
HU_0463,Tüskevár,474,269,3,0,0,144,9,113,0,0,0,0,0,0
HU_2085,Úrkút,1781,996,2,0,0,476,26,492,0,0,0,0,0,0
HU_0706,Városlõd,1194,708,2,0,0,414,27,265,0,0,0,0,0,0
HU_1143,Várpalota,17501,10781,51,0,0,4149,0,6581,0,0,0,0,0,0
HU_1176,Veszprém,47352,33001,71,0,0,15064,1057,16809,0,0,0,0,0,0
HU_2143,Veszprémfajsz,209,161,0,0,0,101,6,54,0,0,0,0,0,0
HU_0950,Vid,110,59,1,0,0,34,1,23,0,0,0,0,0,0
HU_1570,Vilonya,512,292,1,0,0,89,10,192,0,0,0,0,0,0
HU_1170,Vöröstó,78,51,0,0,0,35,3,13,0,0,0,0,0,0
HU_2649,Zirc,5892,4084,19,0,0,2141,0,1924,0,0,0,0,0,0
HU_0264,Alibánfa,349,166,3,0,0,82,0,81,0,0,0,0,0,0
HU_2338,Almásháza,47,36,1,0,0,32,0,3,0,0,0,0,0,0
HU_1951,Alsónemesapáti,606,329,1,0,0,210,0,118,0,0,0,0,0,0
HU_2126,Babosdöbréte,406,232,4,0,0,161,0,67,0,0,0,0,0,0
HU_3036,Bagod,1074,602,4,0,0,355,0,243,0,0,0,0,0,0
HU_0473,Bak,1435,838,7,0,0,431,0,400,0,0,0,0,0,0
HU_1509,Baktüttös,301,151,0,0,0,110,0,41,0,0,0,0,0,0
HU_2486,Batyk,331,181,2,0,0,113,0,66,0,0,0,0,0,0
HU_1836,Becsvölgye,675,384,4,0,0,228,0,152,0,0,0,0,0,0
HU_0916,Belezna,693,323,2,0,0,159,0,162,0,0,0,0,0,0
HU_1283,Bezeréd,145,89,0,0,0,72,0,17,0,0,0,0,0,0
HU_1754,Bocfölde,884,513,3,0,0,339,0,171,0,0,0,0,0,0
HU_1078,Boncodfölde,229,162,2,0,0,100,0,60,0,0,0,0,0,0
HU_2287,Böde,244,133,3,0,0,68,0,62,0,0,0,0,0,0
HU_2061,Búcsúszentlászló,620,422,2,0,0,299,0,121,0,0,0,0,0,0
HU_0613,Csapi,133,93,1,0,0,37,0,55,0,0,0,0,0,0
HU_2343,Csatár,448,265,0,0,0,167,0,98,0,0,0,0,0,0
HU_3114,Csonkahegyhát,276,188,4,0,0,115,0,69,0,0,0,0,0,0
HU_2749,Csöde,80,52,0,0,0,37,0,15,0,0,0,0,0,0
HU_3270,Dobronhegy,141,95,0,0,0,70,0,25,0,0,0,0,0,0
HU_0778,Döbröce,64,53,0,0,0,45,0,8,0,0,0,0,0,0
HU_1600,Dötk,26,21,0,0,0,9,0,12,0,0,0,0,0,0
HU_3342,Egervár,851,452,2,0,0,314,0,136,0,0,0,0,0,0
HU_1918,Fityeház,583,287,2,0,0,168,0,117,0,0,0,0,0,0
HU_0806,Gellénháza,1400,952,6,0,0,529,0,417,0,0,0,0,0,0
HU_1761,Gombosszeg,36,30,0,0,0,23,0,7,0,0,0,0,0,0
HU_2977,Gõsfa,266,173,1,0,0,117,0,55,0,0,0,0,0,0
HU_1253,Gyûrûs,71,40,0,0,0,32,0,8,0,0,0,0,0,0
HU_1093,Hagyárosbörönd,254,147,1,0,0,120,0,26,0,0,0,0,0,0
HU_2832,Hottó,277,158,1,0,0,99,0,58,0,0,0,0,0,0
HU_0318,Iborfia,14,12,1,0,0,5,0,6,0,0,0,0,0,0
HU_0553,Kallósd,93,59,1,0,0,38,0,20,0,0,0,0,0,0
HU_3206,Kávás,211,115,0,0,0,68,0,47,0,0,0,0,0,0
HU_3290,Kehidakustány,787,451,2,0,0,236,0,213,0,0,0,0,0,0
HU_2535,Kemendollár,454,240,2,0,0,148,0,90,0,0,0,0,0,0
HU_0607,Keménfa,81,45,1,0,0,22,0,22,0,0,0,0,0,0
HU_2137,Kisbucsa,363,206,2,0,0,140,0,64,0,0,0,0,0,0
HU_0981,Kisgörbõ,161,67,0,0,0,46,0,21,0,0,0,0,0,0
HU_2031,Kiskutas,165,108,0,0,0,77,0,31,0,0,0,0,0,0
HU_1608,Kispáli,220,128,0,0,0,100,0,28,0,0,0,0,0,0
HU_3272,Kisrécse,158,92,1,0,0,58,0,33,0,0,0,0,0,0
HU_1636,Kisvásárhely,48,33,0,0,0,27,0,6,0,0,0,0,0,0
HU_1947,Kustánszeg,455,201,1,0,0,139,0,61,0,0,0,0,0,0
HU_3379,Lakhegy,402,244,7,0,0,180,0,57,0,0,0,0,0,0
HU_0305,Lickóvadamos,166,94,1,0,0,53,0,40,0,0,0,0,0,0
HU_2820,Ligetfalva,48,32,2,0,0,15,0,15,0,0,0,0,0,0
HU_2502,Liszó,357,226,1,0,0,74,0,151,0,0,0,0,0,0
HU_0213,Mihályfa,335,208,8,0,0,175,0,25,0,0,0,0,0,0
HU_0266,Milejszeg,294,180,4,0,0,152,0,24,0,0,0,0,0,0
HU_0475,Misefa,234,135,0,0,0,53,0,82,0,0,0,0,0,0
HU_2521,Murakeresztúr,1594,872,4,0,0,553,0,315,0,0,0,0,0,0
HU_1276,Nagybakónak,373,134,0,0,0,76,0,58,0,0,0,0,0,0
HU_0521,Nagygörbõ,164,96,2,0,0,62,0,32,0,0,0,0,0,0
HU_3093,Nagykanizsa,42474,26895,102,0,0,11801,0,14992,0,0,0,0,0,0
HU_2058,Nagykapornak,768,402,7,0,0,208,0,187,0,0,0,0,0,0
HU_2217,Nagykutas,391,259,1,0,0,187,0,71,0,0,0,0,0,0
HU_0445,Nagylengyel,419,263,1,0,0,161,0,101,0,0,0,0,0,0
HU_2846,Nagypáli,291,172,3,0,0,115,0,54,0,0,0,0,0,0
HU_1497,Nagyrécse,837,518,3,0,0,281,0,234,0,0,0,0,0,0
HU_0616,Nemesapáti,399,217,4,0,0,129,0,84,0,0,0,0,0,0
HU_0765,Nemeshetés,251,161,2,0,0,128,0,31,0,0,0,0,0,0
HU_1985,Nemespátró,251,172,0,0,0,131,0,41,0,0,0,0,0,0
HU_1802,Nemesrádó,250,154,0,0,0,92,0,62,0,0,0,0,0,0
HU_2560,Nemessándorháza,281,162,3,0,0,124,0,35,0,0,0,0,0,0
HU_0805,Nemesszentandrás,211,144,2,0,0,112,0,30,0,0,0,0,0,0
HU_2541,Németfalu,165,134,1,0,0,110,0,23,0,0,0,0,0,0
HU_2083,Orbányosfa,104,65,0,0,0,52,0,13,0,0,0,0,0,0
HU_2249,Ormándlak,105,59,0,0,0,57,0,2,0,0,0,0,0,0
HU_1895,Ozmánbük,169,99,3,0,0,74,0,22,0,0,0,0,0,0
HU_2777,Óhíd,478,230,1,0,0,115,0,114,0,0,0,0,0,0
HU_3174,Pacsa,1499,903,4,0,0,600,0,299,0,0,0,0,0,0
HU_2477,Padár,133,75,0,0,0,57,0,18,0,0,0,0,0,0
HU_2427,Pakod,778,323,6,0,0,193,0,124,0,0,0,0,0,0
HU_1472,Pálfiszeg,150,94,3,0,0,85,0,6,0,0,0,0,0,0
HU_0570,Pethõhenye,339,137,1,0,0,79,0,57,0,0,0,0,0,0
HU_1917,Petrikeresztúr,351,190,3,0,0,146,0,41,0,0,0,0,0,0
HU_2105,Pókaszepetk,781,435,1,0,0,302,0,132,0,0,0,0,0,0
HU_0986,Pölöske,694,371,0,0,0,214,0,157,0,0,0,0,0,0
HU_2746,Pusztaederics,153,106,3,0,0,69,0,34,0,0,0,0,0,0
HU_2663,Pusztaszentlászló,559,336,4,0,0,207,0,125,0,0,0,0,0,0
HU_2772,Salomvár,507,307,5,0,0,191,0,111,0,0,0,0,0,0
HU_0810,Sárhida,618,395,1,0,0,278,0,116,0,0,0,0,0,0
HU_1408,Sénye,33,29,0,0,0,26,0,3,0,0,0,0,0,0
HU_1908,Söjtör,1263,663,7,0,0,393,0,263,0,0,0,0,0,0
HU_0240,Surd,532,312,1,0,0,177,0,134,0,0,0,0,0,0
HU_2139,Sümegcsehi,492,326,4,0,0,262,0,60,0,0,0,0,0,0
HU_2054,Szalapa,203,116,2,0,0,58,0,56,0,0,0,0,0,0
HU_0312,Szentkozmadombja,65,28,1,0,0,20,0,7,0,0,0,0,0,0
HU_1116,Szentpéterúr,741,294,4,0,0,178,0,112,0,0,0,0,0,0
HU_0882,Teskánd,860,577,3,0,0,317,0,257,0,0,0,0,0,0
HU_2795,Tilaj,164,106,2,0,0,87,0,17,0,0,0,0,0,0
HU_0534,Tófej,587,330,3,0,0,232,0,95,0,0,0,0,0,0
HU_1260,Türje,1446,672,7,0,0,272,0,393,0,0,0,0,0,0
HU_1030,Vasboldogasszony,473,287,1,0,0,224,0,62,0,0,0,0,0,0
HU_1432,Vaspör,328,236,4,0,0,192,0,40,0,0,0,0,0,0
HU_1180,Vindornyaszõlõs,284,175,4,0,0,132,0,39,0,0,0,0,0,0
HU_0836,Vöckönd,72,46,0,0,0,29,0,17,0,0,0,0,0,0
HU_2428,Zalabér,577,299,9,0,0,174,0,116,0,0,0,0,0,0
HU_2849,Zalaboldogfa,288,170,9,0,0,123,0,38,0,0,0,0,0,0
HU_0400,Zalacsány,774,378,5,0,0,189,0,184,0,0,0,0,0,0
HU_0248,Zalacséb,475,279,6,0,0,175,0,98,0,0,0,0,0,0
HU_3205,Zalaegerszeg,49342,31549,156,0,0,16952,0,14441,0,0,0,0,0,0
HU_2383,Zalaháshágy,341,198,6,0,0,117,0,75,0,0,0,0,0,0
HU_1689,Zalaigrice,100,60,0,0,0,34,0,26,0,0,0,0,0,0
HU_1249,Zalaistvánd,328,189,1,0,0,132,0,56,0,0,0,0,0,0
HU_3031,Zalalövõ,2546,1449,12,0,0,922,0,515,0,0,0,0,0,0
HU_0297,Zalasárszeg,95,66,1,0,0,38,0,27,0,0,0,0,0,0
HU_3252,Zalaszentgrót,6213,3634,20,0,0,1831,0,1783,0,0,0,0,0,0
HU_3313,Zalaszentgyörgy,340,219,2,0,0,132,0,85,0,0,0,0,0,0
HU_0260,Zalaszentiván,890,536,2,0,0,310,0,224,0,0,0,0,0,0
HU_0723,Zalaszentlászló,677,401,6,0,0,244,0,151,0,0,0,0,0,0
HU_1330,Zalaszentlõrinc,230,130,0,0,0,88,0,42,0,0,0,0,0,0
HU_1844,Zalaszentmihály,882,488,1,0,0,275,0,212,0,0,0,0,0,0
HU_2968,Zalatárnok,593,277,1,0,0,168,0,108,0,0,0,0,0,0
HU_0938,Zalaújlak,112,72,1,0,0,45,0,26,0,0,0,0,0,0
HU_1705,Zalavég,373,190,2,0,0,112,0,76,0,0,0,0,0,0
