gisco_id,name,registered,turnout,invalid,blank,MSZP,Jobbik,LMP,MDF,FIDESZ-KDNP,CM,ÖP,MSZDP,MP,MIÉP
HU_0365,Bátmonostor,1359,831,5,0,68,120,33,8,589,8,0,0,0,0
HU_1196,Bátya,1778,1160,3,0,152,142,37,20,797,9,0,0,0,0
HU_1932,Borota,1159,661,11,0,100,91,16,22,413,8,0,0,0,0
HU_0830,Bócsa,1432,850,7,0,102,114,33,16,573,5,0,0,0,0
HU_3282,Bugac,2322,1347,9,0,96,237,68,17,902,18,0,0,0,0
HU_3363,Bugacpusztaháza,247,138,0,0,16,48,1,2,70,1,0,0,0,0
HU_1047,Császártöltés,2141,1308,11,0,183,157,51,24,871,11,0,0,0,0
HU_2647,Csátalja,1269,813,7,0,107,129,34,7,519,10,0,0,0,0
HU_1637,Csávoly,1613,898,9,0,142,153,31,31,526,6,0,0,0,0
HU_1234,Csengõd,1816,1138,5,0,90,198,33,9,795,8,0,0,0,0
HU_1569,Csikéria,729,381,4,0,52,53,13,9,249,1,0,0,0,0
HU_1202,Csólyospálos,1383,757,4,0,96,123,25,13,470,26,0,0,0,0
HU_1053,Dávod,1787,1055,6,0,134,97,42,15,746,15,0,0,0,0
HU_0752,Drágszél,315,197,1,0,33,27,7,7,122,0,0,0,0,0
HU_2106,Dunaegyháza,1218,637,6,0,99,153,44,7,323,5,0,0,0,0
HU_1256,Dunafalva,797,507,3,0,58,62,21,3,356,4,0,0,0,0
HU_0786,Dunapataj,2825,1647,12,0,386,199,77,43,917,13,0,0,0,0
HU_1160,Dunaszentbenedek,724,416,3,0,43,67,13,3,284,3,0,0,0,0
HU_1476,Dunatetétlen,506,258,4,0,60,18,12,8,154,2,0,0,0,0
HU_0761,Dunavecse,3168,1806,12,0,339,401,92,29,917,16,0,0,0,0
HU_0410,Dusnok,2585,1892,16,0,110,263,36,18,1434,15,0,0,0,0
HU_1186,Érsekcsanád,2245,1329,6,0,126,199,47,27,898,26,0,0,0,0
HU_3358,Érsekhalma,529,291,0,0,61,70,13,10,134,3,0,0,0,0
HU_0323,Fajsz,1483,954,12,0,104,114,34,7,680,3,0,0,0,0
HU_3359,Felsõlajos,776,515,4,0,40,100,14,11,340,6,0,0,0,0
HU_0295,Felsõszentiván,1587,869,2,0,150,165,30,13,502,7,0,0,0,0
HU_0214,Foktõ,1386,865,11,0,97,128,43,9,571,6,0,0,0,0
HU_3146,Fülöpháza,704,440,2,0,64,52,21,5,285,11,0,0,0,0
HU_3362,Fülöpjakab,864,540,6,0,33,81,9,6,370,35,0,0,0,0
HU_1405,Fülöpszállás,1934,1060,8,0,142,247,48,15,588,12,0,0,0,0
HU_3184,Gara,1811,1011,9,0,188,126,38,20,614,16,0,0,0,0
HU_2638,Gátér,831,502,6,0,73,88,24,6,275,30,0,0,0,0
HU_0357,Géderlak,889,563,7,0,86,88,29,6,343,4,0,0,0,0
HU_1875,Hajós,2668,1643,6,0,113,411,51,28,1024,10,0,0,0,0
HU_0835,Harkakötöny,735,469,3,0,61,97,16,5,279,8,0,0,0,0
HU_1845,Harta,3096,2045,17,0,585,206,137,61,1016,23,0,0,0,0
HU_0409,Helvécia,3368,1982,7,0,220,350,106,52,1209,38,0,0,0,0
HU_1293,Hercegszántó,1680,919,6,0,109,85,53,17,636,13,0,0,0,0
HU_2784,Homokmégy,1234,785,4,0,132,95,29,37,481,7,0,0,0,0
HU_0809,Imrehegy,592,360,4,0,22,81,3,5,245,0,0,0,0,0
HU_2199,Izsák,4904,2941,23,0,253,407,77,37,2109,35,0,0,0,0
HU_1792,Jakabszállás,2131,1352,14,0,108,203,53,21,931,22,0,0,0,0
HU_0946,Jánoshalma,7518,4458,34,0,516,1037,147,98,2592,34,0,0,0,0
HU_0837,Jászszentlászló,2099,1372,13,0,166,210,60,15,892,16,0,0,0,0
HU_0644,Kalocsa,14421,9061,51,0,2070,1151,797,293,4614,85,0,0,0,0
HU_3060,Kaskantyú,860,497,4,0,41,88,8,3,350,3,0,0,0,0
HU_1128,Katymár,1703,875,4,0,135,103,19,10,599,5,0,0,0,0
HU_1978,Kecel,7089,4442,33,0,498,929,153,56,2722,51,0,0,0,0
HU_2668,Kecskemét,88080,58141,335,0,9671,7466,4654,1670,33461,884,0,0,0,0
HU_2757,Kelebia,2177,1064,6,0,155,169,71,15,631,17,0,0,0,0
HU_2253,Kerekegyháza,4874,3197,16,0,273,367,99,56,2358,28,0,0,0,0
HU_1816,Kéleshalom,374,193,1,0,20,30,4,1,136,1,0,0,0,0
HU_0934,Kiskõrös,11995,8299,75,0,824,1287,356,154,5535,68,0,0,0,0
HU_2029,Kiskunfélegyháza,25343,15958,173,0,2805,2887,908,397,8192,596,0,0,0,0
HU_3243,Kiskunhalas,23426,14499,115,0,2574,3034,1119,391,7088,178,0,0,0,0
HU_2439,Kiskunmajsa,9276,5277,46,0,683,1063,221,131,3050,83,0,0,0,0
HU_2815,Kisszállás,2198,1175,10,0,182,194,58,20,698,13,0,0,0,0
HU_1380,Kömpöc,590,360,4,0,41,80,12,4,205,14,0,0,0,0
HU_0585,Kunadacs,1304,750,4,0,72,116,15,9,531,3,0,0,0,0
HU_0604,Kunbaja,1340,767,8,0,150,108,26,19,454,2,0,0,0,0
HU_0772,Kunbaracs,514,317,5,0,34,50,11,3,207,7,0,0,0,0
HU_2902,Kunfehértó,1799,1117,7,0,209,199,77,34,568,23,0,0,0,0
HU_3191,Kunpeszér,551,361,4,0,21,49,18,8,255,6,0,0,0,0
HU_3189,Kunszállás,1353,902,7,0,109,139,17,11,596,23,0,0,0,0
HU_2813,Kunszentmiklós,6883,4177,40,0,511,715,185,56,2648,22,0,0,0,0
HU_0578,Ladánybene,1341,754,8,0,43,163,31,6,498,5,0,0,0,0
HU_1767,Lajosmizse,9011,5498,36,0,440,995,202,94,3692,39,0,0,0,0
HU_0620,Lakitelek,3667,2204,18,0,281,329,111,38,1392,35,0,0,0,0
HU_2335,Madaras,2457,1309,22,0,229,156,38,14,840,10,0,0,0,0
HU_2780,Mátételke,464,241,8,0,31,31,4,8,158,1,0,0,0,0
HU_1601,Mélykút,4435,2526,18,0,255,526,106,58,1538,25,0,0,0,0
HU_3063,Miske,1483,959,9,0,134,124,38,12,638,4,0,0,0,0
HU_3409,Móricgát,419,251,1,0,22,48,5,4,167,4,0,0,0,0
HU_2595,Nagybaracska,1894,1018,2,0,111,113,36,20,712,24,0,0,0,0
HU_3254,Nemesnádudvar,1605,869,6,0,74,118,30,30,603,8,0,0,0,0
HU_2305,Nyárlõrinc,1872,1136,6,0,84,189,46,32,765,14,0,0,0,0
HU_1627,Ordas,384,257,2,0,43,43,14,9,145,1,0,0,0,0
HU_1693,Orgovány,2658,1517,13,0,86,194,36,20,1159,9,0,0,0,0
HU_0867,Öregcsertõ,739,410,0,0,76,53,8,4,262,7,0,0,0,0
HU_1867,Páhi,994,515,3,0,52,93,9,0,354,4,0,0,0,0
HU_0270,Pálmonostora,1517,784,17,0,84,101,17,6,530,29,0,0,0,0
HU_1543,Petõfiszállás,1250,731,4,0,67,146,24,6,468,16,0,0,0,0
HU_1539,Pirtó,800,502,5,0,42,80,18,9,341,7,0,0,0,0
HU_2631,Rém,1063,508,3,0,88,58,17,10,331,1,0,0,0,0
HU_2911,Solt,5503,3462,22,0,504,605,151,57,2091,32,0,0,0,0
HU_1821,Soltszentimre,1058,633,6,0,72,137,12,6,396,4,0,0,0,0
HU_1998,Soltvadkert,6017,3841,17,0,281,621,100,58,2739,25,0,0,0,0
HU_2124,Sükösd,3140,1935,6,0,204,439,63,21,1182,20,0,0,0,0
HU_2506,Szabadszállás,5173,3011,18,0,314,653,107,30,1858,31,0,0,0,0
HU_1953,Szakmár,1052,624,10,0,97,106,34,20,350,7,0,0,0,0
HU_1994,Szalkszentmárton,2372,1446,10,0,155,282,57,14,920,8,0,0,0,0
HU_1179,Szank,1976,1315,6,0,95,242,59,14,885,14,0,0,0,0
HU_2112,Szentkirály,1530,1077,10,0,60,158,27,17,800,5,0,0,0,0
HU_2882,Szeremle,1241,762,4,0,60,78,29,5,583,3,0,0,0,0
HU_2543,Tabdi,942,597,7,0,84,116,21,10,351,8,0,0,0,0
HU_2052,Tass,2369,1359,9,0,152,190,48,7,943,10,0,0,0,0
HU_1454,Tataháza,1088,587,10,0,109,93,20,9,343,3,0,0,0,0
HU_2499,Tázlár,1411,863,13,0,54,237,17,7,527,8,0,0,0,0
HU_2454,Tiszaalpár,4072,2210,13,0,284,416,90,82,1298,27,0,0,0,0
HU_3062,Tiszakécske,9310,5898,54,0,758,931,229,109,3753,64,0,0,0,0
HU_1409,Tiszaug,694,403,5,0,65,64,13,6,249,1,0,0,0,0
HU_2848,Tompa,3580,1860,18,0,200,254,96,31,1200,61,0,0,0,0
HU_1629,Uszód,883,505,4,0,72,62,18,14,332,3,0,0,0,0
HU_0878,Újsolt,160,117,1,0,25,26,17,0,46,2,0,0,0,0
HU_3360,Újtelek,375,238,1,0,22,27,13,7,168,0,0,0,0,0
HU_2834,Vaskút,2910,1781,11,0,241,175,106,40,1180,28,0,0,0,0
HU_1066,Városföld,1800,1066,6,0,99,152,61,19,706,23,0,0,0,0
HU_1515,Zsana,685,410,6,0,50,67,23,8,250,6,0,0,0,0
HU_2959,Almáskamarás,792,453,6,0,88,71,7,11,267,3,0,0,0,0
HU_1810,Battonya,4657,2592,27,0,968,355,107,36,1080,19,0,0,0,0
HU_0976,Békés,16689,10449,58,0,1507,1758,371,128,6391,236,0,0,0,0
HU_1520,Békéscsaba,51537,33860,186,0,6637,5280,2575,927,16917,1338,0,0,0,0
HU_2618,Békéssámson,1950,1137,7,0,119,216,60,18,710,7,0,0,0,0
HU_0268,Békésszentandrás,3194,2234,16,0,265,683,83,20,1144,23,0,0,0,0
HU_1939,Bélmegyer,897,498,2,0,61,95,17,5,290,28,0,0,0,0
HU_2961,Biharugra,847,609,4,0,64,57,6,4,473,1,0,0,0,0
HU_1347,Bucsa,1904,1085,10,0,136,147,37,7,737,11,0,0,0,0
HU_3133,Csabacsûd,1623,1105,8,0,155,323,49,11,552,7,0,0,0,0
HU_3407,Csabaszabadi,306,223,0,0,23,57,12,2,125,4,0,0,0,0
HU_2045,Csanádapáca,2256,1403,15,0,171,331,53,19,803,11,0,0,0,0
HU_2550,Csárdaszállás,394,250,6,0,35,38,11,2,154,4,0,0,0,0
HU_2670,Csorvás,4448,2449,15,0,458,557,125,58,1191,45,0,0,0,0
HU_2481,Dévaványa,6564,3745,33,0,496,791,157,83,2160,25,0,0,0,0
HU_3319,Doboz,3547,2090,12,0,299,381,64,25,1230,79,0,0,0,0
HU_2403,Dombegyház,1756,1001,7,0,227,201,24,15,522,5,0,0,0,0
HU_2213,Dombiratos,518,357,1,0,70,76,8,2,200,0,0,0,0,0
HU_0943,Ecsegfalva,1120,597,4,0,102,143,21,8,310,9,0,0,0,0
HU_3295,Elek,3998,2235,14,0,445,276,62,33,1394,11,0,0,0,0
HU_1225,Füzesgyarmat,4826,2644,16,0,734,545,141,45,1136,27,0,0,0,0
HU_0951,Gádoros,3270,1853,8,0,380,417,60,31,944,13,0,0,0,0
HU_0739,Gerendás,1193,847,6,0,130,96,35,6,565,9,0,0,0,0
HU_1739,Geszt,593,353,3,0,32,95,5,3,214,1,0,0,0,0
HU_3345,Gyomaendrõd,11882,6750,52,0,1071,1740,423,128,3228,108,0,0,0,0
HU_0503,Gyula,26311,16911,136,0,3775,2540,1007,391,8812,250,0,0,0,0
HU_3329,Hunya,616,381,5,0,54,51,13,8,244,6,0,0,0,0
HU_0427,Kamut,924,635,8,0,136,90,25,4,353,19,0,0,0,0
HU_2479,Kardos,604,384,1,0,35,81,18,6,236,7,0,0,0,0
HU_1217,Kardoskút,748,446,9,0,97,98,42,7,189,4,0,0,0,0
HU_2275,Kaszaper,1614,1001,10,0,192,177,25,12,579,6,0,0,0,0
HU_1261,Kertészsziget,337,200,11,0,43,13,4,0,129,0,0,0,0,0
HU_3157,Kevermes,1677,992,10,0,122,226,30,18,583,3,0,0,0,0
HU_0346,Kétegyháza,3173,1689,16,0,359,381,67,20,838,8,0,0,0,0
HU_0310,Kétsoprony,1168,781,5,0,65,103,26,23,542,17,0,0,0,0
HU_1883,Kisdombegyház,423,265,0,0,38,54,5,2,166,0,0,0,0,0
HU_1028,Kondoros,4569,2796,30,0,407,461,153,43,1673,29,0,0,0,0
HU_1161,Körösladány,3812,2352,26,0,284,548,68,30,1374,22,0,0,0,0
HU_1076,Körösnagyharsány,532,408,2,0,55,48,3,1,291,8,0,0,0,0
HU_1290,Köröstarcsa,2208,1355,5,0,228,263,46,22,770,21,0,0,0,0
HU_3016,Körösújfalu,451,241,3,0,29,59,4,2,138,6,0,0,0,0
HU_0680,Kötegyán,1205,698,5,0,120,140,18,13,396,6,0,0,0,0
HU_1604,Kunágota,2285,1224,12,0,208,190,16,26,766,6,0,0,0,0
HU_2120,Lõkösháza,1550,930,7,0,186,257,29,5,437,9,0,0,0,0
HU_2790,Magyarbánhegyes,1879,1004,13,0,198,289,26,15,457,6,0,0,0,0
HU_1153,Magyardombegyház,199,119,3,0,20,20,2,2,72,0,0,0,0,0
HU_2076,Medgyesbodzás,925,589,3,0,76,95,17,12,385,1,0,0,0,0
HU_3012,Medgyesegyháza,3115,2005,14,0,347,569,41,136,885,13,0,0,0,0
HU_1962,Mezõberény,8705,5212,38,0,1015,1168,223,132,2426,210,0,0,0,0
HU_0420,Mezõgyán,938,568,5,0,88,95,13,3,358,6,0,0,0,0
HU_1187,Mezõhegyes,4794,2525,14,0,802,374,142,74,1089,30,0,0,0,0
HU_3032,Mezõkovácsháza,5224,3123,18,0,567,793,127,87,1493,38,0,0,0,0
HU_2393,Méhkerék,1677,918,9,0,323,52,30,30,472,2,0,0,0,0
HU_1198,Murony,1087,659,5,0,115,132,22,10,344,31,0,0,0,0
HU_2602,Nagybánhegyes,1173,758,6,0,121,129,36,19,441,6,0,0,0,0
HU_0424,Nagykamarás,1253,716,2,0,115,174,10,12,399,4,0,0,0,0
HU_0824,Nagyszénás,4479,2737,21,0,544,537,147,31,1419,38,0,0,0,0
HU_1925,Okány,2047,1139,28,0,113,198,31,2,766,1,0,0,0,0
HU_2306,Orosháza,24985,15631,113,0,3246,2872,1152,381,7588,279,0,0,0,0
HU_2743,Örménykút,371,239,4,0,34,47,9,1,141,3,0,0,0,0
HU_0539,Pusztaföldvár,1492,885,12,0,139,232,33,15,447,7,0,0,0,0
HU_1959,Pusztaottlaka,339,277,4,0,22,18,2,6,224,1,0,0,0,0
HU_2856,Sarkad,8227,5037,44,0,684,1031,144,81,3019,34,0,0,0,0
HU_2516,Sarkadkeresztúr,1452,778,5,0,229,165,24,24,322,9,0,0,0,0
HU_3132,Szabadkígyós,2275,1389,8,0,172,195,61,39,884,30,0,0,0,0
HU_2387,Szarvas,14101,9406,67,0,1416,2761,473,125,4465,99,0,0,0,0
HU_2188,Szeghalom,7829,4835,49,0,1024,812,308,90,2487,65,0,0,0,0
HU_3307,Tarhos,747,424,2,0,66,92,9,5,234,16,0,0,0,0
HU_1268,Telekgerendás,1368,907,4,0,162,141,51,16,507,26,0,0,0,0
HU_1643,Tótkomlós,5098,3201,22,0,634,458,217,93,1745,32,0,0,0,0
HU_0235,Újkígyós,4528,2864,22,0,370,633,113,60,1624,42,0,0,0,0
HU_2435,Újszalonta,86,62,0,0,10,11,1,2,38,0,0,0,0,0
HU_3122,Végegyháza,1211,679,1,0,137,191,17,13,313,7,0,0,0,0
HU_2953,Vésztõ,5733,3362,17,0,332,812,83,32,2066,20,0,0,0,0
HU_0625,Zsadány,1364,818,2,0,94,119,12,6,582,3,0,0,0,0
HU_1566,Abaújalpár,72,56,0,0,11,12,1,0,31,0,0,0,0,1
HU_2671,Abaújkér,509,346,6,0,26,105,9,2,192,0,1,2,2,1
HU_0282,Abaújlak,86,55,1,0,1,33,0,0,20,0,0,0,0,0
HU_0359,Abaújszántó,2487,1470,12,0,162,436,27,20,798,0,11,1,3,0
HU_2633,Abaújszolnok,115,63,1,0,5,9,1,1,34,0,12,0,0,0
HU_0227,Abaújvár,173,125,1,0,16,25,2,4,74,0,0,0,3,0
HU_1035,Abod,197,142,1,0,7,9,0,0,125,0,0,0,0,0
HU_0936,Aggtelek,494,360,1,0,35,112,23,4,184,0,0,0,0,1
HU_3309,Alacska,659,319,1,0,41,80,19,5,162,0,2,1,6,2
HU_2048,Alsóberecki,646,354,0,0,53,84,9,3,201,0,2,2,0,0
HU_1966,Alsódobsza,277,182,0,0,16,62,4,1,96,0,2,1,0,0
HU_1442,Alsógagy,93,76,2,0,22,18,0,0,33,0,0,0,1,0
HU_2322,Alsóregmec,177,135,1,0,21,23,8,3,78,0,0,0,0,1
HU_2883,Alsószuha,363,261,1,0,52,57,2,5,133,0,0,0,9,2
HU_0821,Alsótelekes,127,86,0,0,20,20,1,5,36,0,0,2,2,0
HU_2981,Alsóvadász,1124,620,5,0,66,237,9,0,295,0,2,4,1,1
HU_2103,Alsózsolca,4316,2763,17,0,373,878,118,28,1313,0,22,9,2,3
HU_2619,Arka,82,65,0,0,8,20,2,0,35,0,0,0,0,0
HU_1433,Arló,2737,1177,8,0,126,348,32,14,636,0,2,6,3,2
HU_0377,Arnót,2028,1413,5,0,187,404,65,34,702,0,10,1,3,2
HU_0423,Aszaló,1412,777,4,0,53,231,17,7,455,0,6,1,2,1
HU_0382,Ároktõ,863,498,4,0,117,170,3,0,188,0,1,9,3,3
HU_1818,Baktakék,564,339,2,0,30,110,7,4,184,0,0,0,2,0
HU_2252,Balajt,314,211,6,0,35,28,4,0,134,0,0,4,0,0
HU_0884,Baskó,169,126,0,0,16,24,2,4,78,0,1,1,0,0
HU_2515,Bánhorváti,1226,773,8,0,133,170,22,4,422,0,2,5,5,2
HU_2195,Bánréve,1101,624,8,0,123,230,19,6,227,0,4,5,1,1
HU_2704,Becskeháza,40,35,1,0,9,4,0,1,19,0,0,1,0,0
HU_0692,Bekecs,2091,1333,7,0,204,534,44,25,480,0,30,4,3,2
HU_3429,Berente,888,527,0,0,109,156,10,6,232,0,4,3,5,2
HU_2967,Beret,204,128,0,0,34,10,0,2,82,0,0,0,0,0
HU_2635,Berzék,727,427,4,0,42,138,15,4,216,0,7,1,0,0
HU_2373,Bodroghalom,1121,534,5,0,97,100,12,9,306,0,0,4,1,0
HU_3078,Bodrogkeresztúr,1041,665,3,0,100,104,16,13,405,0,3,5,2,14
HU_3380,Bodrogkisfalud,760,510,5,0,83,111,12,10,272,0,11,6,0,0
HU_1440,Bodrogolaszi,769,483,4,0,55,123,14,8,267,0,6,5,1,0
HU_2519,Bogács,1583,989,6,0,138,272,46,23,487,0,7,6,3,1
HU_1894,Boldogkõújfalu,362,174,2,0,11,31,1,1,127,0,0,1,0,0
HU_1447,Boldogkõváralja,766,464,0,0,108,91,10,6,242,0,1,3,1,2
HU_0839,Boldva,1803,986,3,0,155,340,30,11,437,0,2,6,1,1
HU_3066,Borsodbóta,718,386,2,0,93,85,4,1,139,0,0,3,59,0
HU_1612,Borsodgeszt,242,167,1,0,5,64,6,5,82,0,1,1,1,1
HU_0670,Borsodivánka,438,270,1,0,78,61,4,6,112,0,0,5,2,1
HU_0531,Borsodnádasd,2676,1416,10,0,313,379,46,29,583,0,4,11,38,3
HU_3020,Borsodszentgyörgy,1020,658,3,0,62,248,10,7,323,0,0,1,3,1
HU_1679,Borsodszirák,929,593,0,0,58,144,13,8,364,0,0,3,2,1
HU_2742,Bódvalenke,124,81,2,0,4,3,0,0,72,0,0,0,0,0
HU_3330,Bódvarákó,90,55,1,0,10,15,1,0,27,0,0,0,1,0
HU_0592,Bódvaszilas,907,612,2,0,124,180,7,3,288,0,1,6,1,0
HU_3100,Bózsva,161,110,1,0,7,18,4,2,77,0,0,1,0,0
HU_0530,Bõcs,2167,1376,10,0,139,579,34,20,572,0,12,5,2,3
HU_2789,Bükkaranyos,1148,636,2,0,64,205,42,10,298,0,4,3,0,8
HU_1359,Bükkábrány,1400,954,10,0,150,263,31,17,463,0,10,4,2,4
HU_1940,Bükkmogyorósd,127,76,0,0,20,19,3,1,29,0,0,2,2,0
HU_0802,Bükkszentkereszt,1042,671,1,0,108,169,29,15,341,0,5,2,1,0
HU_3288,Bükkzsérc,874,618,7,0,66,251,17,8,265,0,1,2,0,1
HU_2397,Büttös,184,94,2,0,24,32,1,0,34,0,0,1,0,0
HU_0393,Cigánd,2342,981,9,0,188,197,39,106,433,0,1,7,1,0
HU_0849,Csenyéte,241,68,7,0,31,0,0,0,29,0,0,1,0,0
HU_0697,Cserépfalu,861,548,4,0,73,153,18,8,284,0,7,0,1,0
HU_2557,Cserépváralja,395,314,0,0,42,74,13,1,178,0,1,2,1,2
HU_2845,Csernely,654,312,2,0,46,79,7,6,157,0,1,1,9,4
HU_3411,Csincse,480,338,6,0,44,150,17,3,113,0,1,1,1,2
HU_2077,Csobaj,580,291,0,0,56,131,6,4,92,0,0,1,1,0
HU_0533,Csobád,553,372,1,0,41,81,10,3,228,0,8,0,0,0
HU_1428,Csokvaomány,754,417,3,0,94,124,10,1,181,0,0,4,0,0
HU_1135,Damak,225,158,1,0,7,60,0,0,89,0,0,1,0,0
HU_0771,Dámóc,298,149,1,0,20,34,4,0,90,0,0,0,0,0
HU_3195,Debréte,22,20,0,0,0,5,0,1,14,0,0,0,0,0
HU_1052,Detek,227,161,1,0,30,35,6,0,88,0,1,0,0,0
HU_0468,Dédestapolcsány,1294,763,5,0,130,251,32,18,317,0,0,4,4,2
HU_2569,Domaháza,686,407,5,0,38,122,3,12,220,0,3,1,3,0
HU_0612,Dövény,239,168,1,0,8,32,1,0,124,0,0,0,0,2
HU_2766,Dubicsány,262,175,2,0,33,69,3,1,67,0,0,0,0,0
HU_1072,Edelény,8251,5829,58,0,807,1533,131,61,3160,0,33,18,22,6
HU_0586,Egerlövõ,481,378,3,0,21,71,3,2,277,0,0,1,0,0
HU_0467,Emõd,4272,2414,26,0,307,718,104,28,1146,0,11,6,15,53
HU_3304,Encs,5032,3292,24,0,477,857,86,66,1735,0,22,12,10,3
HU_2532,Erdõbénye,1086,690,9,0,58,145,11,3,451,0,7,4,1,1
HU_2250,Erdõhorváti,491,339,2,0,23,102,9,1,201,0,0,1,0,0
HU_1335,Égerszög,56,44,1,0,13,10,0,0,20,0,0,0,0,0
HU_1255,Fancsal,274,191,0,0,36,79,11,2,62,0,1,0,0,0
HU_3427,Farkaslyuk,1300,638,14,0,163,166,9,9,257,0,2,5,13,0
HU_0274,Fáj,202,127,0,0,2,4,0,1,119,0,0,0,1,0
HU_0817,Felsõberecki,224,153,1,0,5,22,5,0,120,0,0,0,0,0
HU_0974,Felsõdobsza,687,406,1,0,27,101,4,4,264,0,3,2,0,0
HU_2970,Felsõgagy,124,78,1,0,9,13,2,0,50,0,1,0,2,0
HU_3172,Felsõkelecsény,329,190,0,0,54,51,11,0,71,0,1,0,2,0
HU_3276,Felsõnyárád,848,484,2,0,178,119,17,3,159,0,3,1,2,0
HU_0758,Felsõregmec,190,125,0,0,9,5,0,0,111,0,0,0,0,0
HU_3167,Felsõtelekes,628,338,3,0,69,120,6,6,126,0,2,2,4,0
HU_2353,Felsõvadász,366,212,4,0,18,45,3,2,135,0,0,1,1,3
HU_0284,Felsõzsolca,5615,3565,15,0,630,1042,177,86,1533,0,50,12,13,7
HU_2523,Filkeháza,91,69,1,0,2,9,1,0,56,0,0,0,0,0
HU_1793,Fony,284,170,1,0,11,52,2,0,102,0,0,2,0,0
HU_3048,Forró,1912,1333,14,0,143,252,19,8,877,0,10,3,5,2
HU_2212,Fulókércs,244,140,2,0,19,9,0,0,109,0,0,1,0,0
HU_1710,Füzér,366,258,2,0,10,45,10,3,184,0,0,3,1,0
HU_0646,Füzérkajata,111,69,0,0,29,10,2,0,28,0,0,0,0,0
HU_1137,Füzérkomlós,293,185,3,0,14,29,3,1,134,0,0,0,0,1
HU_1036,Füzérradvány,259,162,1,0,23,24,5,0,106,0,2,1,0,0
HU_0549,Gadna,159,107,0,0,2,9,0,0,94,0,1,0,1,0
HU_2873,Gagyapáti,24,19,0,0,1,10,1,0,7,0,0,0,0,0
HU_2830,Gagybátor,153,103,1,0,15,36,1,0,48,0,0,1,0,1
HU_0374,Gagyvendégi,170,97,0,0,4,38,4,1,48,0,0,2,0,0
HU_1929,Galvács,99,75,0,0,5,11,1,0,57,0,0,1,0,0
HU_1090,Garadna,344,260,2,0,22,53,1,0,178,0,0,2,2,0
HU_2371,Gelej,510,387,3,0,60,76,9,7,226,0,0,4,2,0
HU_1560,Gesztely,2211,1398,16,0,203,414,42,15,667,0,32,3,4,2
HU_2156,Girincs,571,380,7,0,56,72,15,4,202,0,13,11,0,0
HU_1313,Golop,497,329,2,0,30,95,7,2,186,0,6,1,0,0
HU_0970,Gömörszõlõs,73,47,1,0,8,14,4,0,20,0,0,0,0,0
HU_1593,Gönc,1710,1041,9,0,124,252,19,13,621,0,0,2,0,1
HU_1864,Göncruszka,491,263,1,0,32,81,4,1,139,0,3,1,1,0
HU_0506,Györgytarló,458,235,2,0,55,53,1,3,116,0,1,4,0,0
HU_2794,Halmaj,1400,840,9,0,127,230,20,19,428,0,4,3,0,0
HU_1122,Hangács,495,325,8,0,25,87,8,0,194,0,0,0,3,0
HU_2510,Hangony,1271,737,4,0,88,232,21,7,373,0,1,4,4,3
HU_0584,Harsány,1643,1062,8,0,77,303,54,12,598,0,4,0,1,5
HU_1270,Háromhuta,121,87,0,0,21,21,1,2,42,0,0,0,0,0
HU_0246,Hegymeg,102,72,0,0,11,26,2,0,33,0,0,0,0,0
HU_2218,Hejce,216,153,0,0,9,44,2,2,95,0,0,0,1,0
HU_0665,Hejõbába,1201,673,5,0,106,195,31,8,318,0,4,4,1,1
HU_0460,Hejõkeresztúr,883,555,1,0,96,156,28,7,256,0,3,5,2,1
HU_0228,Hejõkürt,247,178,2,0,17,77,4,2,72,0,1,1,2,0
HU_1678,Hejõpapi,907,444,4,0,79,160,12,10,172,0,1,6,0,0
HU_1215,Hejõszalonta,541,343,2,0,39,117,7,2,172,0,0,0,4,0
HU_3013,Hercegkút,558,451,3,0,29,59,13,4,341,0,1,1,0,0
HU_1583,Hernádbûd,127,88,0,0,15,18,0,0,52,0,1,1,1,0
HU_0939,Hernádcéce,151,105,1,0,17,15,2,2,67,0,0,1,0,0
HU_2416,Hernádkak,1217,837,5,0,70,339,18,13,317,0,73,2,0,0
HU_2182,Hernádkércs,265,180,4,0,17,43,2,1,110,0,2,1,0,0
HU_3120,Hernádnémeti,2709,1664,14,0,180,654,39,14,693,0,58,6,4,2
HU_2488,Hernádpetri,157,100,0,0,20,9,0,2,67,0,0,0,2,0
HU_1713,Hernádszentandrás,309,198,4,0,18,36,0,0,138,0,0,0,0,2
HU_2497,Hernádszurdok,165,117,1,0,13,16,3,0,82,0,0,0,1,1
HU_1984,Hernádvécse,609,366,2,0,23,41,0,3,294,0,0,2,1,0
HU_0800,Hét,448,265,4,0,62,95,11,2,86,0,1,1,3,0
HU_1169,Hidasnémeti,849,541,3,0,89,119,12,9,306,0,2,1,0,0
HU_2567,Hidvégardó,540,354,5,0,63,110,2,8,160,0,0,4,1,1
HU_3116,Hollóháza,847,572,4,0,71,100,80,8,300,0,4,0,5,0
HU_2123,Homrogd,749,459,0,0,58,178,2,6,210,0,2,3,0,0
HU_2539,Igrici,985,469,4,0,90,143,15,2,213,0,0,2,0,0
HU_1657,Imola,85,57,0,0,15,3,0,0,39,0,0,0,0,0
HU_0808,Ináncs,963,647,2,0,42,199,40,4,347,0,7,1,5,0
HU_0500,Irota,82,68,0,0,11,26,1,2,27,0,1,0,0,0
HU_0559,Izsófalva,1369,841,6,0,161,266,19,9,370,0,3,3,3,1
