gisco_id,name,registered,turnout,invalid,blank,SZDSZ,FIDESZ-MDF,MSZP,Centrum,MIÉP,Ind.,FKGP,MSZDP-MSZP,MSZP-SZDSZ
HU_1879,Darnó,113,94,0,0,0,41,0,0,0,0,0,53,0
HU_1775,Demecser,3376,2679,12,0,0,1549,1118,0,0,0,0,0,0
HU_1450,Dombrád,2990,1934,26,0,0,975,0,0,0,0,0,933,0
HU_0364,Döge,1589,1101,14,0,0,613,0,0,0,0,0,474,0
HU_3232,Encsencs,1395,948,9,0,0,681,258,0,0,0,0,0,0
HU_1085,Érpatak,1338,784,16,0,0,414,288,66,0,0,0,0,0
HU_2325,Fábiánháza,1478,1026,3,0,0,842,0,0,0,0,0,181,0
HU_1897,Fehérgyarmat,6900,5555,24,0,0,2799,0,0,0,0,0,2732,0
HU_2241,Fényeslitke,1839,1375,7,0,0,866,0,0,0,0,0,502,0
HU_1079,Fülesd,386,338,0,0,0,185,0,0,0,0,0,153,0
HU_1437,Fülpösdaróc,259,190,1,0,0,98,0,0,0,0,0,91,0
HU_1372,Gacsály,564,493,5,0,0,156,0,0,0,0,0,332,0
HU_0499,Garbolc,98,88,2,0,0,45,0,0,0,0,0,41,0
HU_0580,Gávavencsellõ,3175,2204,18,0,0,1543,643,0,0,0,0,0,0
HU_2889,Geszteréd,1497,1024,13,0,0,616,325,70,0,0,0,0,0
HU_0362,Géberjén,454,332,1,0,0,198,0,0,0,0,0,133,0
HU_0567,Gégény,1499,985,12,0,0,582,0,0,0,0,0,391,0
HU_2894,Gyõröcske,90,60,1,0,0,48,0,0,0,0,0,11,0
HU_1012,Gyõrtelek,1209,772,4,0,0,362,0,0,0,0,0,406,0
HU_0767,Gyulaháza,1517,969,6,0,0,360,603,0,0,0,0,0,0
HU_1955,Gyügye,240,198,2,0,0,103,0,0,0,0,0,93,0
HU_1206,Hermánszeg,251,199,4,0,0,104,0,0,0,0,0,91,0
HU_1301,Hodász,2371,1485,13,0,0,605,867,0,0,0,0,0,0
HU_2563,Ibrány,5082,3460,46,0,0,1924,1490,0,0,0,0,0,0
HU_0784,Jánkmajtis,1329,1071,14,0,0,519,0,0,0,0,0,538,0
HU_1758,Jármi,1014,769,6,0,0,416,0,0,0,0,0,347,0
HU_3140,Kállósemjén,3108,2112,65,0,0,1096,457,494,0,0,0,0,0
HU_0267,Kántorjánosi,1584,1053,4,0,0,823,226,0,0,0,0,0,0
HU_1999,Kemecse,3655,2786,22,0,0,1559,1205,0,0,0,0,0,0
HU_2843,Kék,1499,970,9,0,0,474,487,0,0,0,0,0,0
HU_1435,Kékcse,1185,881,6,0,0,514,0,0,0,0,0,361,0
HU_3286,Kérsemjén,272,182,5,0,0,125,0,0,0,0,0,52,0
HU_1942,Kisar,832,609,9,0,0,351,0,0,0,0,0,249,0
HU_0850,Kishódos,64,48,0,0,0,37,0,0,0,0,0,11,0
HU_2847,Kisléta,1241,862,14,0,0,460,388,0,0,0,0,0,0
HU_1603,Kisnamény,267,232,5,0,0,158,0,0,0,0,0,69,0
HU_2930,Kispalád,375,302,3,0,0,199,0,0,0,0,0,100,0
HU_0975,Kisszekeres,455,360,0,0,0,168,0,0,0,0,0,192,0
HU_0926,Kisvárda,13933,10453,67,0,0,4366,0,0,0,0,0,6020,0
HU_0744,Kocsord,2345,1713,3,0,0,1141,0,0,0,0,0,569,0
HU_2233,Komlódtótfalu,71,58,1,0,0,51,0,0,0,0,0,6,0
HU_2714,Komoró,1562,1148,2,0,0,726,0,0,0,0,0,420,0
HU_2372,Kótaj,3287,2227,13,0,0,1236,978,0,0,0,0,0,0
HU_1666,Kölcse,1048,772,1,0,0,458,0,0,0,0,0,313,0
HU_2129,Laskod,840,497,6,0,0,197,294,0,0,0,0,0,0
HU_3097,Levelek,2061,1280,23,0,0,542,598,117,0,0,0,0,0
HU_2998,Magosliget,153,134,2,0,0,105,0,0,0,0,0,27,0
HU_1662,Magy,724,530,8,0,0,344,165,13,0,0,0,0,0
HU_0208,Mánd,213,188,2,0,0,85,0,0,0,0,0,101,0
HU_1965,Máriapócs,1583,1078,14,0,0,652,412,0,0,0,0,0,0
HU_1887,Mátészalka,14602,10836,55,0,0,5583,0,0,0,0,0,5198,0
HU_2979,Méhtelek,596,451,4,0,0,235,0,0,0,0,0,212,0
HU_0746,Mérk,1802,1176,10,0,0,826,340,0,0,0,0,0,0
HU_3175,Milota,694,551,6,0,0,330,0,0,0,0,0,215,0
HU_0471,Nagyar,532,424,4,0,0,243,0,0,0,0,0,177,0
HU_2274,Nagycserkesz,1361,754,9,0,0,396,349,0,0,0,0,0,0
HU_2148,Nagydobos,1615,1162,12,0,0,566,0,0,0,0,0,584,0
HU_0648,Nagyecsed,5299,3376,36,0,0,2395,0,0,0,0,0,945,0
HU_2715,Nagyhalász,4475,3053,33,0,0,1623,1397,0,0,0,0,0,0
HU_2697,Nagyhódos,129,107,0,0,0,77,0,0,0,0,0,30,0
HU_2478,Nagykálló,7824,5604,77,0,0,2242,2886,399,0,0,0,0,0
HU_2798,Nagyszekeres,423,323,4,0,0,179,0,0,0,0,0,140,0
HU_0842,Napkor,2790,1702,22,0,0,897,633,150,0,0,0,0,0
HU_1921,Nábrád,800,651,8,0,0,395,0,0,0,0,0,248,0
HU_2711,Nemesborzova,86,66,0,0,0,33,0,0,0,0,0,33,0
HU_1484,Nyírbátor,10291,7593,34,0,0,3450,4109,0,0,0,0,0,0
HU_1580,Nyírbéltek,2127,1456,9,0,0,1062,385,0,0,0,0,0,0
HU_3115,Nyírbogát,2496,2137,26,0,0,1307,804,0,0,0,0,0,0
HU_2880,Nyírbogdány,2269,1507,9,0,0,652,846,0,0,0,0,0,0
HU_0790,Nyírcsaholy,1719,1162,5,0,0,844,0,0,0,0,0,313,0
HU_2597,Nyírcsászári,968,612,5,0,0,342,265,0,0,0,0,0,0
HU_0504,Nyírderzs,521,383,4,0,0,301,78,0,0,0,0,0,0
HU_1720,Nyíregyháza,40891,30006,64,0,0,11649,17678,615,0,0,0,0,0
HU_2844,Nyírgelse,896,649,4,0,0,420,225,0,0,0,0,0,0
HU_0923,Nyírgyulaj,1580,1052,11,0,0,573,468,0,0,0,0,0,0
HU_1469,Nyíribrony,897,737,3,0,0,380,354,0,0,0,0,0,0
HU_3147,Nyírjákó,723,574,2,0,0,310,262,0,0,0,0,0,0
HU_1829,Nyírkarász,1792,1145,5,0,0,686,454,0,0,0,0,0,0
HU_3245,Nyírkáta,1241,944,4,0,0,669,271,0,0,0,0,0,0
HU_2592,Nyírkércs,669,515,4,0,0,336,175,0,0,0,0,0,0
HU_1127,Nyírlugos,2259,1587,6,0,0,951,630,0,0,0,0,0,0
HU_2326,Nyírmeggyes,2122,1502,6,0,0,826,0,0,0,0,0,670,0
HU_2636,Nyírmihálydi,1337,994,7,0,0,528,459,0,0,0,0,0,0
HU_1080,Nyírparasznya,663,523,4,0,0,375,144,0,0,0,0,0,0
HU_3314,Nyírpazony,2442,1724,11,0,0,935,764,14,0,0,0,0,0
HU_0387,Nyírpilis,418,256,6,0,0,164,86,0,0,0,0,0,0
HU_2806,Nyírtass,1640,989,7,0,0,639,343,0,0,0,0,0,0
HU_1355,Nyírtelek,5461,3636,24,0,0,1391,2173,48,0,0,0,0,0
HU_0925,Nyírtét,863,443,3,0,0,174,236,30,0,0,0,0,0
HU_1209,Nyírtura,1391,845,15,0,0,241,487,102,0,0,0,0,0
HU_1652,Nyírvasvári,1489,1135,7,0,0,646,482,0,0,0,0,0,0
HU_1083,Olcsvaapáti,293,259,1,0,0,188,0,0,0,0,0,70,0
HU_2228,Ófehértó,1970,1139,12,0,0,609,518,0,0,0,0,0,0
HU_2792,Ópályi,2164,1462,7,0,0,773,0,0,0,0,0,682,0
HU_3176,Ököritófülpös,1493,976,4,0,0,554,0,0,0,0,0,418,0
HU_2655,Ömböly,350,235,0,0,0,144,91,0,0,0,0,0,0
HU_0902,Õr,1050,769,5,0,0,386,378,0,0,0,0,0,0
HU_2955,Panyola,546,409,3,0,0,217,0,0,0,0,0,189,0
HU_3257,Papos,610,487,3,0,0,236,0,0,0,0,0,248,0
HU_3197,Paszab,926,563,12,0,0,361,190,0,0,0,0,0,0
HU_1218,Pátroha,2100,1512,7,0,0,1082,0,0,0,0,0,423,0
HU_2368,Pátyod,502,355,2,0,0,245,0,0,0,0,0,108,0
HU_1708,Penészlek,859,550,10,0,0,405,135,0,0,0,0,0,0
HU_3269,Penyige,609,472,2,0,0,228,0,0,0,0,0,242,0
HU_1722,Petneháza,1417,951,6,0,0,528,417,0,0,0,0,0,0
HU_0339,Piricse,1284,887,6,0,0,583,298,0,0,0,0,0,0
HU_1721,Porcsalma,2062,1609,18,0,0,982,0,0,0,0,0,609,0
HU_1124,Pócspetri,1388,973,8,0,0,702,263,0,0,0,0,0,0
HU_1473,Rakamaz,4030,2761,9,0,0,1277,1475,0,0,0,0,0,0
HU_3185,Ramocsaháza,1175,775,7,0,0,450,318,0,0,0,0,0,0
HU_0906,Rápolt,125,105,2,0,0,59,0,0,0,0,0,44,0
HU_2157,Rétközberencs,771,495,4,0,0,257,0,0,0,0,0,234,0
HU_2458,Rohod,997,726,6,0,0,431,289,0,0,0,0,0,0
HU_1742,Rozsály,537,395,6,0,0,238,0,0,0,0,0,151,0
HU_0449,Sényõ,1044,659,8,0,0,341,259,51,0,0,0,0,0
HU_2388,Sonkád,508,437,3,0,0,246,0,0,0,0,0,188,0
HU_1916,Szabolcs,348,251,1,0,0,80,170,0,0,0,0,0,0
HU_2205,Szabolcsbáka,993,693,4,0,0,367,0,0,0,0,0,322,0
HU_0358,Szabolcsveresmart,1283,846,9,0,0,412,0,0,0,0,0,425,0
HU_0477,Szakoly,2222,1404,16,0,0,813,470,105,0,0,0,0,0
HU_1800,Szamosangyalos,447,339,4,0,0,187,0,0,0,0,0,148,0
HU_2201,Szamosbecs,312,247,1,0,0,142,0,0,0,0,0,104,0
HU_1630,Szamoskér,372,314,3,0,0,173,0,0,0,0,0,138,0
HU_1043,Szamossályi,642,498,6,0,0,302,0,0,0,0,0,190,0
HU_1304,Szamosszeg,1626,1178,5,0,0,617,0,0,0,0,0,556,0
HU_3008,Szamostatárfalva,266,222,4,0,0,115,0,0,0,0,0,103,0
HU_3127,Szamosújlak,362,299,1,0,0,150,0,0,0,0,0,148,0
HU_3123,Szatmárcseke,1142,927,7,0,0,648,0,0,0,0,0,272,0
HU_3108,Székely,786,595,1,0,0,301,293,0,0,0,0,0,0
HU_3335,Terem,544,381,4,0,0,274,103,0,0,0,0,0,0
HU_0895,Tiborszállás,903,704,10,0,0,443,251,0,0,0,0,0,0
HU_2447,Timár,1036,669,3,0,0,371,295,0,0,0,0,0,0
HU_1781,Tiszabecs,778,663,3,0,0,479,0,0,0,0,0,181,0
HU_0385,Tiszabercel,1529,1055,9,0,0,637,409,0,0,0,0,0,0
HU_2017,Tiszabezdéd,1450,853,5,0,0,477,0,0,0,0,0,371,0
HU_2444,Tiszacsécse,215,178,3,0,0,103,0,0,0,0,0,72,0
HU_0643,Tiszadada,1891,1257,14,0,0,656,587,0,0,0,0,0,0
HU_1259,Tiszadob,2378,1577,11,0,0,726,840,0,0,0,0,0,0
HU_0911,Tiszaeszlár,2077,1328,11,0,0,790,527,0,0,0,0,0,0
HU_0855,Tiszakanyár,1210,802,12,0,0,479,0,0,0,0,0,311,0
HU_0879,Tiszakóród,620,541,0,0,0,356,0,0,0,0,0,185,0
HU_2352,Tiszalök,4717,3406,15,0,0,1385,2006,0,0,0,0,0,0
HU_2725,Tiszanagyfalu,1535,1062,6,0,0,563,493,0,0,0,0,0,0
HU_1020,Tiszarád,365,250,2,0,0,147,101,0,0,0,0,0,0
HU_2754,Tiszaszentmárton,919,613,4,0,0,349,0,0,0,0,0,260,0
HU_1444,Tiszatelek,1163,690,9,0,0,274,407,0,0,0,0,0,0
HU_0759,Tiszavasvári,10840,7413,38,0,0,3082,4293,0,0,0,0,0,0
HU_2726,Tisztaberek,483,426,0,0,0,260,0,0,0,0,0,166,0
HU_1321,Tunyogmatolcs,2014,1532,10,0,0,935,0,0,0,0,0,587,0
HU_0991,Tuzsér,2256,1732,12,0,0,1102,0,0,0,0,0,618,0
HU_1360,Túristvándi,576,442,3,0,0,296,0,0,0,0,0,143,0
HU_0899,Túrricse,521,456,1,0,0,347,0,0,0,0,0,108,0
HU_3139,Tyukod,1761,1129,13,0,0,739,0,0,0,0,0,377,0
HU_2898,Ura,577,457,7,0,0,326,0,0,0,0,0,124,0
HU_3182,Uszka,212,183,0,0,0,112,0,0,0,0,0,71,0
HU_3365,Újdombrád,533,389,1,0,0,194,0,0,0,0,0,194,0
HU_2661,Újfehértó,10097,6369,77,0,0,3740,2105,447,0,0,0,0,0
HU_1859,Vaja,2785,2125,12,0,0,1544,569,0,0,0,0,0,0
HU_2710,Vasmegyer,1180,707,2,0,0,366,339,0,0,0,0,0,0
HU_0693,Vállaj,834,614,5,0,0,462,147,0,0,0,0,0,0
HU_0893,Vámosoroszi,424,372,10,0,0,260,0,0,0,0,0,102,0
HU_0627,Zajta,309,248,3,0,0,121,0,0,0,0,0,124,0
HU_1620,Záhony,3650,2657,9,0,0,821,0,0,0,0,0,1827,0
HU_2875,Zsarolyán,354,304,1,0,0,186,0,0,0,0,0,117,0
HU_1303,Zsurk,591,393,5,0,0,174,0,0,0,0,0,214,0
HU_2966,Alsónána,595,473,0,0,0,224,249,0,0,0,0,0,0
HU_1156,Alsónyék,642,468,4,0,0,248,216,0,0,0,0,0,0
HU_2612,Aparhant,934,785,2,0,0,602,181,0,0,0,0,0,0
HU_3273,Attala,710,531,6,0,0,301,224,0,0,0,0,0,0
HU_1171,Báta,1549,1174,24,0,334,816,0,0,0,0,0,0,0
HU_2890,Bátaapáti,330,245,1,0,0,137,107,0,0,0,0,0,0
HU_0886,Bátaszék,5622,4202,27,0,0,2255,1920,0,0,0,0,0,0
HU_2866,Belecska,256,200,2,0,0,104,94,0,0,0,0,0,0
HU_1197,Bikács,385,293,2,0,0,166,125,0,0,0,0,0,0
HU_0342,Bogyiszló,1893,1288,18,0,417,853,0,0,0,0,0,0,0
HU_0649,Bonyhád,11678,9405,40,0,0,5594,3771,0,0,0,0,0,0
HU_1481,Bonyhádvarasd,413,339,0,0,0,232,107,0,0,0,0,0,0
HU_0655,Bölcske,2290,1637,15,0,0,936,686,0,0,0,0,0,0
HU_1928,Cikó,811,636,3,0,0,401,232,0,0,0,0,0,0
HU_1199,Csibrák,297,195,1,0,0,105,89,0,0,0,0,0,0
HU_3009,Csikóstõttõs,776,560,2,0,0,270,288,0,0,0,0,0,0
HU_2923,Dalmand,1200,949,6,0,0,297,646,0,0,0,0,0,0
HU_2498,Decs,3346,2239,39,0,843,1357,0,0,0,0,0,0,0
HU_1168,Diósberény,336,269,2,0,0,159,108,0,0,0,0,0,0
HU_0768,Dombóvár,16819,12862,72,0,0,6182,6608,0,0,0,0,0,0
HU_0256,Döbrököz,1752,1211,6,0,0,711,494,0,0,0,0,0,0
HU_3150,Dunaföldvár,7203,5071,24,0,0,2865,2182,0,0,0,0,0,0
HU_0953,Dunaszentgyörgy,2127,1602,14,0,0,914,674,0,0,0,0,0,0
HU_1920,Dúzs,236,184,3,0,0,85,96,0,0,0,0,0,0
HU_0844,Értény,528,397,5,0,0,303,89,0,0,0,0,0,0
HU_1898,Fadd,3462,2483,21,0,0,1294,1168,0,0,0,0,0,0
HU_2419,Fácánkert,614,405,23,0,168,214,0,0,0,0,0,0,0
HU_1582,Felsõnána,558,439,5,0,0,241,193,0,0,0,0,0,0
HU_1791,Felsõnyék,893,653,4,0,0,474,175,0,0,0,0,0,0
HU_1795,Fürged,528,378,5,0,0,184,189,0,0,0,0,0,0
HU_0573,Gerjen,1107,851,5,0,0,435,411,0,0,0,0,0,0
HU_2672,Grábóc,170,126,0,0,0,72,54,0,0,0,0,0,0
HU_3028,Gyönk,1760,1250,10,0,0,749,491,0,0,0,0,0,0
HU_2553,Györe,592,495,4,0,0,286,205,0,0,0,0,0,0
HU_1232,Györköny,814,595,4,0,0,369,222,0,0,0,0,0,0
HU_3035,Gyulaj,747,460,4,0,0,232,224,0,0,0,0,0,0
HU_1416,Harc,653,471,17,0,191,263,0,0,0,0,0,0,0
HU_2605,Hõgyész,2527,1948,8,0,0,973,967,0,0,0,0,0,0
HU_0470,Iregszemcse,2219,1530,15,0,0,801,714,0,0,0,0,0,0
HU_2771,Izmény,429,332,5,0,0,260,67,0,0,0,0,0,0
HU_0932,Jágónak,227,174,2,0,0,78,94,0,0,0,0,0,0
HU_1410,Kajdacs,1063,700,8,0,0,391,301,0,0,0,0,0,0
HU_0203,Kakasd,1451,1175,6,0,0,889,280,0,0,0,0,0,0
HU_2379,Kalaznó,175,132,1,0,0,84,47,0,0,0,0,0,0
HU_2329,Kapospula,818,644,5,0,0,352,287,0,0,0,0,0,0
HU_1896,Kaposszekcsõ,1075,805,5,0,0,387,413,0,0,0,0,0,0
HU_1764,Keszõhidegkút,212,171,4,0,0,86,81,0,0,0,0,0,0
HU_2173,Kéty,620,493,4,0,0,298,191,0,0,0,0,0,0
HU_1771,Kisdorog,699,559,4,0,0,429,126,0,0,0,0,0,0
HU_0651,Kismányok,311,244,0,0,0,131,113,0,0,0,0,0,0
HU_2776,Kisszékely,364,280,1,0,0,165,114,0,0,0,0,0,0
HU_0386,Kistormás,282,195,2,0,0,91,102,0,0,0,0,0,0
HU_3118,Kisvejke,317,234,9,0,0,119,106,0,0,0,0,0,0
HU_2243,Kocsola,1089,680,2,0,0,313,365,0,0,0,0,0,0
HU_2118,Koppányszántó,376,294,2,0,0,215,77,0,0,0,0,0,0
HU_1046,Kölesd,1278,871,4,0,0,495,372,0,0,0,0,0,0
HU_2050,Kurd,1025,708,7,0,0,373,328,0,0,0,0,0,0
HU_1460,Lápafõ,151,123,0,0,0,50,73,0,0,0,0,0,0
HU_2441,Lengyel,572,423,2,0,0,234,187,0,0,0,0,0,0
HU_2933,Madocsa,1587,1255,12,0,0,814,429,0,0,0,0,0,0
HU_0601,Magyarkeszi,1037,627,5,0,0,366,256,0,0,0,0,0,0
HU_3056,Medina,661,508,8,0,191,309,0,0,0,0,0,0,0
HU_0281,Miszla,309,259,3,0,0,166,90,0,0,0,0,0,0
HU_2070,Mórágy,666,510,1,0,0,276,233,0,0,0,0,0,0
HU_3334,Mõcsény,316,245,0,0,0,163,82,0,0,0,0,0,0
HU_1362,Mucsfa,336,295,1,0,0,233,61,0,0,0,0,0,0
HU_0702,Mucsi,416,289,1,0,0,150,138,0,0,0,0,0,0
HU_1891,Murga,76,63,0,0,0,38,25,0,0,0,0,0,0
HU_1838,Nagydorog,2234,1710,20,0,0,1094,596,0,0,0,0,0,0
HU_2718,Nagykónyi,986,688,7,0,0,413,268,0,0,0,0,0,0
HU_1403,Nagymányok,2084,1652,14,0,0,892,746,0,0,0,0,0,0
HU_0676,Nagyszékely,387,252,2,0,0,154,96,0,0,0,0,0,0
HU_1370,Nagyszokoly,771,540,4,0,0,331,205,0,0,0,0,0,0
HU_1645,Nagyvejke,175,152,2,0,0,110,40,0,0,0,0,0,0
HU_0279,Nak,560,395,2,0,0,211,182,0,0,0,0,0,0
HU_1500,Németkér,1508,1146,14,0,0,702,430,0,0,0,0,0,0
HU_0566,Ozora,1422,1076,8,0,0,711,357,0,0,0,0,0,0
HU_0896,Õcsény,2039,1456,37,0,662,757,0,0,0,0,0,0,0
HU_0486,Paks,16261,13016,41,0,0,6690,6285,0,0,0,0,0,0
HU_0937,Pálfa,1242,897,6,0,0,681,210,0,0,0,0,0,0
HU_1958,Pincehely,2117,1531,18,0,0,1042,471,0,0,0,0,0,0
HU_3357,Pörböly,525,399,3,0,0,137,259,0,0,0,0,0,0
HU_1993,Pusztahencse,828,590,7,0,0,295,288,0,0,0,0,0,0
HU_1545,Regöly,1059,740,6,0,0,498,236,0,0,0,0,0,0
HU_0474,Sárpilis,506,348,8,0,145,195,0,0,0,0,0,0,0
HU_2081,Sárszentlõrinc,855,633,3,0,0,342,288,0,0,0,0,0,0
HU_2078,Simontornya,3734,2611,18,0,0,1228,1365,0,0,0,0,0,0
HU_2564,Sióagárd,1148,901,18,0,267,616,0,0,0,0,0,0,0
HU_1531,Szakadát,289,223,0,0,0,109,114,0,0,0,0,0,0
HU_0446,Szakály,1211,920,5,0,0,485,430,0,0,0,0,0,0
HU_1008,Szakcs,826,565,4,0,0,360,201,0,0,0,0,0,0
HU_1471,Szálka,470,360,1,0,0,194,165,0,0,0,0,0,0
HU_1826,Szárazd,220,184,1,0,0,129,54,0,0,0,0,0,0
HU_1681,Szedres,2017,1345,39,0,549,757,0,0,0,0,0,0,0
HU_2276,Szekszárd,28866,22822,146,0,11972,10704,0,0,0,0,0,0,0
HU_2456,Tamási,7823,5621,26,0,0,2783,2812,0,0,0,0,0,0
HU_0690,Tengelic,2045,1410,19,0,0,766,625,0,0,0,0,0,0
HU_3145,Tevel,1291,949,6,0,0,492,451,0,0,0,0,0,0
HU_2527,Tolna,9866,7270,78,0,3826,3366,0,0,0,0,0,0,0
HU_1103,Tolnanémedi,993,703,7,0,0,418,278,0,0,0,0,0,0
HU_2136,Udvari,440,316,5,0,0,186,125,0,0,0,0,0,0
HU_2056,Újireg,285,213,2,0,0,104,107,0,0,0,0,0,0
HU_0663,Varsád,344,259,1,0,0,181,77,0,0,0,0,0,0
HU_3285,Váralja,803,610,4,0,0,338,268,0,0,0,0,0,0
HU_0941,Várdomb,991,772,6,0,0,413,353,0,0,0,0,0,0
HU_2912,Várong,167,125,2,0,0,73,50,0,0,0,0,0,0
HU_1430,Závod,295,234,1,0,0,177,56,0,0,0,0,0,0
HU_2162,Zomba,1856,1521,7,0,0,900,614,0,0,0,0,0,0
HU_0510,Balogunyom,917,649,1,0,0,406,0,0,0,0,0,0,242
HU_1038,Bejcgyertyános,424,345,1,0,0,258,86,0,0,0,0,0,0
HU_2920,Boba,652,544,1,0,0,366,177,0,0,0,0,0,0
HU_0309,Borgáta,141,118,1,0,0,56,61,0,0,0,0,0,0
HU_1165,Bögöt,327,258,1,0,0,199,58,0,0,0,0,0,0
HU_0729,Bögöte,305,240,1,0,0,119,120,0,0,0,0,0,0
HU_2709,Celldömölk,9583,7339,31,0,0,4132,3176,0,0,0,0,0,0
HU_2381,Csempeszkopács,226,186,1,0,0,102,0,0,0,0,0,0,83
HU_0907,Csénye,453,373,6,0,0,264,103,0,0,0,0,0,0
HU_2239,Csönge,357,265,0,0,0,203,62,0,0,0,0,0,0
HU_0292,Duka,236,164,1,0,0,85,78,0,0,0,0,0,0
HU_1023,Egyházashetye,363,282,4,0,0,186,92,0,0,0,0,0,0
HU_2594,Egyházasrádóc,1098,878,2,0,0,693,0,0,0,0,0,0,183
HU_2615,Gérce,963,696,0,0,0,456,240,0,0,0,0,0,0
HU_2703,Gyanógeregye,128,103,0,0,0,67,0,0,0,0,0,0,36
HU_0571,Harasztifalu,151,126,0,0,0,101,0,0,0,0,0,0,25
HU_2088,Hosszúpereszteg,714,487,2,0,0,318,167,0,0,0,0,0,0
HU_1138,Ikervár,1423,1032,5,0,0,660,367,0,0,0,0,0,0
HU_1395,Ják,1789,1301,4,0,0,846,0,0,0,0,0,0,451
HU_0640,Jákfa,459,357,3,0,0,205,149,0,0,0,0,0,0
HU_1167,Jánosháza,2249,1623,8,0,0,850,765,0,0,0,0,0,0
HU_1091,Karakó,192,145,1,0,0,69,75,0,0,0,0,0,0
HU_2995,Káld,951,635,3,0,0,401,231,0,0,0,0,0,0
HU_3203,Keléd,98,73,0,0,0,20,53,0,0,0,0,0,0
HU_1691,Kemeneskápolna,93,74,0,0,0,57,17,0,0,0,0,0,0
HU_1224,Kemenesmagasi,804,547,2,0,0,351,194,0,0,0,0,0,0
HU_1342,Kemenesmihályfa,474,342,1,0,0,197,144,0,0,0,0,0,0
HU_2099,Kemenespálfa,346,242,1,0,0,172,69,0,0,0,0,0,0
HU_2448,Kemenessömjén,482,388,1,0,0,225,162,0,0,0,0,0,0
HU_2008,Kemenesszentmárton,199,158,1,0,0,98,59,0,0,0,0,0,0
HU_0257,Kenéz,232,163,5,0,0,116,0,0,0,0,0,0,42
HU_0993,Kenyeri,835,639,7,0,0,482,150,0,0,0,0,0,0
HU_0595,Kissomlyó,211,154,1,0,0,89,64,0,0,0,0,0,0
HU_0250,Kisunyom,329,276,2,0,0,149,0,0,0,0,0,0,125
HU_0419,Köcsk,265,180,1,0,0,97,82,0,0,0,0,0,0
HU_2576,Meggyeskovácsi,606,388,1,0,0,241,146,0,0,0,0,0,0
HU_3087,Megyehíd,253,189,0,0,0,132,0,0,0,0,0,0,57
HU_1480,Mersevát,459,378,1,0,0,243,134,0,0,0,0,0,0
HU_1572,Mesteri,231,178,0,0,0,87,91,0,0,0,0,0,0
HU_3292,Nagykölked,99,81,0,0,0,41,0,0,0,0,0,0,40
HU_2614,Nagysimonyi,804,641,3,0,0,419,219,0,0,0,0,0,0
HU_1736,Nárai,857,658,1,0,0,494,0,0,0,0,0,0,163
HU_0367,Nemeskeresztúr,294,227,5,0,0,142,80,0,0,0,0,0,0
HU_0283,Nemeskocs,264,225,0,0,0,144,81,0,0,0,0,0,0
HU_2405,Nemeskolta,287,212,0,0,0,99,0,0,0,0,0,0,113
HU_0967,Nemesrempehollós,243,201,2,0,0,129,0,0,0,0,0,0,70
HU_2231,Nyõgér,299,258,2,0,0,202,54,0,0,0,0,0,0
HU_3262,Ostffyasszonyfa,687,480,3,0,0,265,212,0,0,0,0,0,0
HU_1204,Ölbõ,624,456,2,0,0,251,203,0,0,0,0,0,0
HU_1406,Pápoc,359,283,4,0,0,226,53,0,0,0,0,0,0
HU_1498,Pecöl,675,483,7,0,0,271,0,0,0,0,0,0,205
HU_2989,Porpác,130,114,2,0,0,72,40,0,0,0,0,0,0
HU_0727,Püspökmolnári,770,592,5,0,0,483,0,0,0,0,0,0,104
HU_0319,Rábahídvég,852,569,5,0,0,394,0,0,0,0,0,0,170
HU_2607,Rábapaty,1343,984,5,0,0,546,433,0,0,0,0,0,0
HU_1799,Rábatöttös,209,176,0,0,0,108,0,0,0,0,0,0,68
HU_0755,Rádóckölked,237,173,1,0,0,103,0,0,0,0,0,0,69
HU_1059,Rum,875,663,7,0,0,383,0,0,0,0,0,0,273
HU_2130,Sárvár,12696,9512,39,0,0,5156,4317,0,0,0,0,0,0
HU_3074,Sitke,547,403,3,0,0,287,113,0,0,0,0,0,0
HU_0717,Sorkifalud,554,430,1,0,0,248,0,0,0,0,0,0,181
HU_2796,Sorkikápolna,217,158,1,0,0,102,0,0,0,0,0,0,55
HU_2969,Sorokpolány,644,466,3,0,0,251,0,0,0,0,0,0,212
HU_2298,Sótony,543,413,2,0,0,324,87,0,0,0,0,0,0
HU_2125,Szentpéterfa,857,730,7,0,0,636,0,0,0,0,0,0,87
HU_2779,Szergény,338,233,0,0,0,143,90,0,0,0,0,0,0
HU_0300,Szombathely,25099,18939,61,0,0,9907,0,0,0,0,0,0,8971
HU_1621,Tanakajd,560,426,6,0,0,248,0,0,0,0,0,0,172
HU_3204,Táplánszentkereszt,1888,1403,17,0,0,834,0,0,0,0,0,0,552
HU_0922,Tokorcs,232,185,2,0,0,114,69,0,0,0,0,0,0
HU_2034,Vashosszúfalu,396,310,2,0,0,172,136,0,0,0,0,0,0
HU_2937,Vasszécseny,1055,812,3,0,0,485,0,0,0,0,0,0,324
HU_0919,Vásárosmiske,309,252,3,0,0,189,60,0,0,0,0,0,0
HU_0314,Vönöck,678,513,2,0,0,353,158,0,0,0,0,0,0
HU_1229,Zsennye,83,72,0,0,0,44,0,0,0,0,0,0,28
HU_3130,Adorjánháza,373,253,1,0,0,175,77,0,0,0,0,0,0
