gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,EGYÜTT-PM,Jobbik,MSZP,LMP,DK,SMS,AH
HU_09566,Budapest,20949,10672,47,0,5397,1519,732,742,1163,1030,20,22
HU_03179,Budapest 02. ker.,67402,34729,78,0,16990,5760,2045,2708,3162,3819,88,79
HU_13578,Budapest,100592,40825,156,0,17168,5660,4150,4752,3178,5452,163,146
HU_05467,Budapest 04. ker.,79913,26985,105,0,10762,3376,2977,3638,1928,4006,91,102
HU_13392,Budapest 05. ker.,20621,9768,34,0,4702,1445,701,834,895,1112,32,13
HU_16586,Budapest 06. ker.,28674,10989,34,0,4662,1738,919,1011,1142,1416,33,34
HU_29744,Budapest 07. ker.,42955,14414,66,0,5865,2001,1391,1647,1554,1787,50,53
HU_25405,Budapest 08. ker.,55806,16599,56,0,7542,2012,1681,1572,1519,2107,56,54
HU_29586,Budapest 09. ker.,44605,16115,57,0,6861,2217,1623,1740,1637,1891,42,47
HU_10700,Budapest 10. ker.,58932,19283,64,0,7977,2156,2128,2512,1269,3001,93,83
HU_14216,Budapest 11. ker.,107476,49052,148,0,22867,6427,4100,4931,4289,5990,170,130
HU_24697,Budapest 12. ker.,45835,24282,57,0,12360,3609,1569,1824,2278,2464,60,61
HU_24299,Budapest 13. ker.,90901,34846,118,0,11218,5586,2844,6527,3013,5323,108,109
HU_16337,Budapest 14. ker.,92806,38444,146,0,15680,5666,3437,4646,3322,5313,130,104
HU_11314,Budapest 15. ker.,65093,22266,81,0,9484,2270,2836,2690,1335,3382,90,98
HU_08208,Budapest 16. ker.,56644,23863,79,0,11310,3039,2662,2120,1696,2744,103,110
HU_02112,Budapest 17. ker.,70134,25005,53,0,11684,2535,3095,2552,1575,3296,102,113
HU_29285,Budapest 18. ker.,80464,29178,75,0,12874,2854,3591,3858,1758,3918,126,124
HU_04011,Budapest 19. ker.,48373,17836,52,0,7206,2171,2052,2714,1191,2277,100,73
HU_06026,Budapest 20. ker.,52240,16778,64,0,7224,1586,2105,2342,957,2367,81,52
HU_13189,Budapest 21. ker.,61639,19968,68,0,8039,2264,2603,2666,1158,2983,102,85
HU_10214,Budapest 22. ker.,42640,17200,36,0,8399,1902,1917,1504,1141,2158,70,73
HU_34139,Budapest 23. ker.,17573,5765,32,0,2585,596,837,641,325,683,34,32
HU_12548,Abaliget,556,136,0,0,70,6,23,9,16,11,0,1
HU_06868,Adorjás,147,41,1,0,21,4,2,10,1,0,0,2
HU_13329,Almamellék,342,120,0,0,73,1,13,3,2,28,0,0
HU_20376,Almáskeresztúr,68,33,0,0,16,0,7,1,2,7,0,0
HU_17385,Alsómocsolád,285,64,0,0,32,0,10,7,10,2,0,3
HU_33279,Alsószentmárton,779,214,2,0,201,0,0,8,0,2,0,1
HU_27298,Apátvarasd,110,34,0,0,27,0,6,1,0,0,0,0
HU_06886,Aranyosgadány,298,46,1,0,29,2,3,3,2,1,2,3
HU_25812,Ág,142,27,0,0,19,0,3,1,3,1,0,0
HU_28583,Áta,165,45,0,0,29,1,8,4,1,2,0,0
HU_05403,Babarc,607,144,0,0,83,8,31,12,1,8,1,0
HU_09663,Babarcszőlős,93,30,0,0,23,0,0,7,0,0,0,0
HU_08299,Bakonya,292,77,2,0,39,6,11,3,1,15,0,0
HU_22275,Bakóca,256,58,0,0,45,0,0,9,3,1,0,0
HU_03975,Baksa,651,104,0,0,38,4,23,17,3,14,2,3
HU_20464,Baranyahídvég,166,44,0,0,33,0,7,3,1,0,0,0
HU_24749,Baranyajenő,363,58,2,0,28,3,7,10,1,6,1,0
HU_05485,Baranyaszentgyörgy,109,51,0,0,47,0,4,0,0,0,0,0
HU_15495,Basal,163,43,0,0,22,0,3,6,1,11,0,0
HU_07603,Bánfa,135,35,0,0,18,0,3,3,2,6,3,0
HU_24378,Bár,463,120,0,0,85,2,17,7,4,5,0,0
HU_19008,Belvárdgyula,340,73,1,0,38,3,10,10,4,6,0,1
HU_31927,Beremend,2144,370,2,0,188,15,53,61,14,34,0,3
HU_16461,Berkesd,734,109,0,0,67,4,13,10,4,10,1,0
HU_30049,Besence,94,23,0,0,11,3,3,2,4,0,0,0
HU_14119,Bezedek,211,62,1,0,46,0,10,1,0,3,1,0
HU_13310,Bicsérd,840,188,0,0,114,6,25,22,1,18,0,2
HU_04899,Bikal,667,165,0,0,77,19,19,21,9,16,1,3
HU_05139,Birján,426,106,0,0,58,4,18,11,8,4,1,2
HU_24925,Bisse,212,52,0,0,31,0,13,5,1,1,0,1
HU_20899,Boda,358,73,0,0,37,1,22,5,3,3,0,2
HU_33002,Bodolyabér,198,48,0,0,34,1,7,2,0,3,0,1
HU_32151,Bogád,841,199,1,0,98,10,49,10,15,15,0,1
HU_21892,Bogádmindszent,345,72,0,0,53,4,6,2,1,6,0,0
HU_10694,Bogdása,242,47,0,0,25,2,8,4,0,7,0,1
HU_13116,Boldogasszonyfa,324,106,0,0,59,3,28,7,3,5,1,0
HU_06725,Borjád,345,92,3,0,63,0,13,4,2,3,2,2
HU_14368,Bosta,119,28,0,0,7,1,8,9,1,2,0,0
HU_13365,Botykapeterd,272,52,0,0,32,0,16,2,0,2,0,0
HU_33154,Bóly,3021,850,0,0,523,42,93,77,40,64,4,7
HU_23162,Bükkösd,931,149,1,0,85,6,23,8,11,12,0,3
HU_07533,Bürüs,69,12,0,0,9,0,3,0,0,0,0,0
HU_30614,Csarnóta,136,31,0,0,21,0,3,5,0,0,1,1
HU_19901,Csányoszró,583,96,0,0,61,5,14,6,3,4,2,1
HU_21591,Csebény,72,20,0,0,7,0,4,4,0,1,0,4
HU_26082,Cserdi,286,58,1,0,44,0,9,2,2,0,0,0
HU_03896,Cserkút,489,144,0,0,61,25,20,14,12,11,0,1
HU_13851,Csertő,330,75,0,0,47,1,10,4,4,9,0,0
HU_22576,Csonkamindszent,137,44,0,0,30,0,11,2,1,0,0,0
HU_11086,Cún,178,55,0,0,37,0,8,8,2,0,0,0
HU_07773,Dencsháza,486,49,1,0,24,3,9,4,3,2,2,1
HU_11952,Dinnyeberki,69,23,0,0,13,0,8,2,0,0,0,0
HU_32373,Diósviszló,566,139,0,0,90,4,18,14,7,4,0,2
HU_28617,Drávacsehi,169,41,0,0,21,0,5,11,1,2,0,1
HU_28121,Drávacsepely,188,39,0,0,25,0,4,4,0,5,0,1
HU_17419,Drávafok,411,94,1,0,63,4,10,10,2,4,0,0
HU_32391,Drávaiványi,140,40,0,0,19,0,7,11,0,2,0,1
HU_09159,Drávakeresztúr,99,34,1,0,24,0,4,3,0,2,0,0
HU_22734,Drávapalkonya,212,48,1,0,17,2,15,4,1,8,0,0
HU_12380,Drávapiski,78,24,0,0,19,1,0,3,0,1,0,0
HU_28608,Drávaszabolcs,562,116,0,0,62,2,27,13,1,10,0,1
HU_30030,Drávaszerdahely,166,50,0,0,24,1,12,8,2,1,0,2
HU_21698,Drávasztára,365,77,1,0,51,1,18,5,0,1,0,0
HU_09186,Dunaszekcső,1657,383,0,0,240,15,58,29,9,30,0,2
HU_28918,Egerág,846,186,3,0,66,5,72,17,8,13,0,2
HU_16498,Egyházasharaszti,252,47,1,0,26,0,13,5,0,2,0,0
HU_27401,Egyházaskozár,680,166,0,0,60,6,29,26,7,36,1,1
HU_06099,Ellend,193,57,2,0,32,0,8,5,3,6,0,1
HU_28273,Endrőc,323,54,0,0,34,1,12,4,1,2,0,0
HU_25821,Erdősmárok,64,27,0,0,15,1,6,4,0,1,0,0
HU_18704,Erdősmecske,312,61,0,0,45,0,10,3,1,1,0,1
HU_13499,Erzsébet,245,52,0,0,25,0,20,3,3,1,0,0
HU_17835,Fazekasboda,177,54,0,0,38,0,10,3,1,2,0,0
HU_04543,Feked,178,73,0,0,36,6,13,10,6,2,0,0
HU_13286,Felsőegerszeg,116,23,0,0,18,0,1,1,1,2,0,0
HU_08819,Felsőszentmárton,826,176,1,0,88,4,16,45,9,13,0,0
HU_07560,Garé,236,44,0,0,15,1,20,4,1,0,0,3
HU_12751,Gerde,420,81,2,0,41,2,18,9,2,7,0,0
HU_02857,Geresdlak,659,166,0,0,105,10,18,12,5,12,0,4
HU_13347,Gerényes,185,39,0,0,22,0,6,8,3,0,0,0
HU_18333,Gilvánfa,255,41,0,0,26,0,1,7,1,3,0,3
HU_33084,Gordisa,225,25,0,0,17,2,2,1,0,3,0,0
HU_33233,Gödre,725,138,0,0,87,6,29,7,3,4,2,0
HU_30438,Görcsöny,1376,268,2,0,138,15,26,49,9,22,1,6
HU_09636,Görcsönydoboka,345,62,0,0,41,1,8,3,1,8,0,0
HU_18315,Gyód,549,129,0,0,66,4,17,12,8,19,0,3
HU_28404,Gyöngyfa,117,27,0,0,16,0,7,3,0,1,0,0
HU_22664,Gyöngyösmellék,231,46,0,0,33,0,8,4,0,0,1,0
HU_21528,Harkány,3433,1078,5,0,653,32,164,85,27,95,1,16
HU_27881,Hásságy,256,106,0,0,75,4,10,5,3,8,1,0
HU_30951,Hegyhátmaróc,134,49,0,0,14,0,18,7,2,8,0,0
HU_21023,Hegyszentmárton,348,96,2,0,58,1,20,7,0,6,1,1
HU_17190,Helesfa,285,53,0,0,11,1,14,21,2,4,0,0
HU_07126,Hetvehely,386,84,0,0,40,0,23,15,1,5,0,0
HU_06798,Hidas,1766,402,1,0,278,11,44,33,8,24,1,2
HU_27933,Himesháza,928,243,0,0,145,6,44,24,11,11,0,2
HU_03285,Hirics,169,21,0,0,8,0,10,1,0,2,0,0
HU_33932,Hobol,799,140,0,0,73,8,39,5,3,11,1,0
HU_29966,Homorúd,526,135,0,0,75,0,37,11,6,5,1,0
HU_23074,Horváthertelend,57,34,0,0,26,1,1,3,2,0,0,1
HU_30836,Hosszúhetény,2712,655,2,0,342,40,104,57,48,56,2,4
HU_31431,Husztót,47,22,0,0,13,0,3,5,0,0,0,1
HU_33066,Ibafa,185,44,0,0,16,2,15,3,3,4,1,0
HU_31936,Illocska,201,34,0,0,18,1,1,9,1,4,0,0
HU_29948,Ipacsfa,188,63,0,0,45,2,8,6,0,1,0,1
HU_03337,Ivánbattyán,111,44,0,0,26,3,5,4,0,6,0,0
HU_03346,Ivándárda,204,48,0,0,13,1,12,8,2,9,3,0
HU_04297,Kacsóta,218,47,0,0,30,1,6,4,1,5,0,0
HU_06965,Katádfa,130,27,0,0,25,0,1,0,0,0,0,1
HU_06415,Kákics,177,42,0,0,27,0,9,5,0,0,0,1
HU_05999,Kárász,289,73,0,0,43,3,11,6,8,2,0,0
HU_17464,Kásád,288,77,0,0,54,2,16,2,1,2,0,0
HU_19132,Kátoly,287,84,0,0,41,7,10,12,1,11,1,1
HU_06789,Kemse,51,24,0,0,16,1,4,3,0,0,0,0
HU_03832,Keszü,1005,316,2,0,127,50,48,29,22,30,1,7
HU_16805,Kékesd,149,62,0,0,33,4,12,5,2,2,0,4
HU_10542,Kémes,392,113,0,0,63,4,23,12,7,3,0,1
HU_08572,Kétújfalu,555,111,1,0,53,4,14,26,2,9,2,0
HU_20552,Királyegyháza,795,130,2,0,86,5,14,16,0,6,0,1
HU_18908,Kisasszonyfa,155,51,0,0,33,0,7,1,1,7,1,1
HU_05722,Kisbeszterce,68,17,0,0,12,0,2,3,0,0,0,0
HU_22868,Kisbudmér,90,26,0,0,14,0,6,2,1,3,0,0
HU_11183,Kisdér,107,38,1,0,15,0,9,8,2,2,1,0
HU_33905,Kisdobsza,196,45,1,0,36,0,5,2,1,0,0,0
HU_06831,Kishajmás,161,29,1,0,14,3,2,7,1,1,0,0
HU_27021,Kisharsány,429,90,0,0,55,2,10,12,1,8,0,2
HU_16975,Kisherend,187,48,0,0,24,1,14,3,1,3,0,2
HU_12849,Kisjakabfalva,130,42,0,0,32,0,7,0,1,2,0,0
HU_19910,Kiskassa,208,47,0,0,23,7,12,2,0,3,0,0
HU_21616,Kislippó,242,34,0,0,17,1,7,5,1,3,0,0
HU_33215,Kisnyárád,166,53,0,0,18,0,10,11,3,11,0,0
HU_08651,Kisszentmárton,192,73,0,0,47,0,18,7,1,0,0,0
HU_12353,Kistamási,102,21,1,0,14,0,3,2,0,1,0,0
HU_03151,Kistapolca,179,40,0,0,20,0,16,2,1,1,0,0
HU_10746,Kistótfalu,283,63,2,0,27,3,8,13,1,8,1,0
HU_09548,Kisvaszar,247,33,0,0,21,1,5,4,2,0,0,0
HU_26408,Komló,22680,5520,38,0,2264,331,782,1010,206,833,17,39
HU_24226,Kovácshida,207,46,0,0,29,1,6,6,1,2,1,0
HU_14517,Kovácsszénája,58,26,0,0,7,5,5,7,2,0,0,0
HU_06336,Kozármisleny,4668,1146,1,0,576,106,177,106,79,91,1,9
HU_08110,Kórós,165,40,2,0,32,0,0,5,0,1,0,0
HU_25247,Köblény,202,32,0,0,16,1,3,9,0,2,0,1
HU_03540,Kökény,560,157,1,0,74,10,25,16,6,21,0,4
HU_17899,Kölked,831,134,0,0,76,2,18,14,4,20,0,0
HU_15538,Kővágószőlős,1333,308,0,0,165,14,41,36,18,28,2,4
HU_06479,Lapáncsa,160,60,0,0,49,0,10,0,0,0,1,0
HU_33330,Lánycsók,2101,465,3,0,285,9,74,32,18,36,5,3
HU_17604,Liget,327,57,1,0,18,2,23,8,2,3,0,0
HU_22974,Lippó,436,93,1,0,47,2,18,12,1,12,0,0
HU_10038,Liptód,184,40,0,0,22,3,8,2,2,2,1,0
HU_31389,Lothárd,216,59,0,0,30,4,8,5,3,6,1,2
HU_24624,Lovászhetény,228,32,0,0,12,1,13,2,1,3,0,0
HU_18865,Lúzsok,179,34,0,0,31,0,2,1,0,0,0,0
HU_25177,Magyarbóly,825,177,2,0,115,2,19,20,4,15,0,0
HU_29753,Magyaregregy,652,158,0,0,86,1,30,18,8,12,0,3
HU_05430,Magyarhertelend,567,180,0,0,97,11,17,28,10,16,0,1
HU_23542,Magyarlukafa,64,16,0,0,10,0,4,1,1,0,0,0
HU_05412,Magyarmecske,255,35,0,0,23,0,3,4,0,5,0,0
HU_27067,Magyarsarlós,270,66,0,0,46,1,9,4,2,2,0,2
HU_22600,Magyarszék,899,259,0,0,129,9,36,43,12,29,0,1
HU_04385,Magyartelek,171,45,1,0,17,0,15,10,2,0,0,0
HU_27863,Majs,805,157,0,0,90,6,27,18,6,10,0,0
HU_29920,Maráza,164,46,1,0,24,2,4,5,2,6,0,2
HU_16443,Markóc,51,17,0,0,11,1,3,1,1,0,0,0
HU_15219,Marócsa,82,39,0,0,32,0,1,4,1,1,0,0
HU_02228,Martonfa,187,68,1,0,14,6,30,10,1,5,0,1
HU_15051,Matty,287,82,0,0,67,1,7,0,0,7,0,0
HU_06813,Mágocs,2006,439,5,0,235,18,69,30,6,72,2,2
HU_33923,Mánfa,708,151,1,0,62,10,34,12,11,19,1,1
HU_09450,Márfa,176,58,0,0,32,0,9,8,2,6,1,0
HU_14483,Máriakéménd,424,88,0,0,46,1,10,13,4,12,1,1
HU_20659,Márok,380,111,0,0,91,1,11,3,2,3,0,0
HU_33756,Máza,1022,253,0,0,114,9,40,39,12,38,0,1
HU_13444,Mecseknádasd,1356,376,1,0,225,14,52,38,22,24,0,0
HU_11402,Mecsekpölöske,358,98,0,0,50,1,22,13,4,7,1,0
HU_30492,Mekényes,250,57,2,0,22,7,11,8,0,7,0,0
HU_07737,Merenye,229,51,0,0,32,0,12,4,2,0,1,0
HU_03470,Meződ,111,32,0,0,18,1,2,7,1,2,1,0
HU_16285,Mindszentgodisa,690,178,0,0,101,4,28,25,4,11,2,3
HU_23959,Mohács,15816,4032,16,0,2291,247,485,354,148,448,17,26
HU_29522,Molvány,164,38,0,0,20,2,6,5,2,3,0,0
HU_16027,Monyoród,130,41,0,0,22,3,7,5,0,3,0,1
HU_29540,Mozsgó,723,112,0,0,62,3,28,10,2,7,0,0
HU_03984,Nagybudmér,161,44,1,0,30,0,11,2,0,0,0,0
HU_18111,Nagycsány,125,25,0,0,18,1,4,1,0,0,1,0
HU_33899,Nagydobsza,516,75,0,0,51,4,11,2,1,5,0,1
HU_12858,Nagyhajmás,285,68,0,0,34,2,19,6,3,4,0,0
HU_02653,Nagyharsány,1231,235,1,0,158,3,33,12,8,16,0,4
HU_10940,Nagykozár,1507,375,0,0,197,25,77,37,17,19,2,1
HU_14650,Nagynyárád,596,264,0,0,218,4,26,4,3,8,0,1
HU_19877,Nagypall,344,84,1,0,58,1,12,5,3,2,2,0
HU_27164,Nagypeterd,550,99,0,0,41,3,21,17,2,13,2,0
HU_28927,Nagytótfalu,305,67,0,0,52,0,14,0,1,0,0,0
HU_14191,Nagyváty,292,62,0,0,29,5,14,11,0,2,0,1
HU_18236,Nemeske,212,54,0,0,27,3,9,12,2,1,0,0
HU_26329,Nyugotszenterzsébet,197,41,0,0,17,4,9,8,1,2,0,0
HU_20686,Okorág,141,23,0,0,20,1,1,1,0,0,0,0
HU_08341,Okorvölgy,68,14,0,0,9,0,2,1,1,1,0,0
HU_18555,Olasz,502,134,0,0,64,4,18,11,9,25,0,3
HU_21704,Old,257,54,1,0,36,0,10,4,0,2,0,1
HU_11730,Orfű,860,275,0,0,113,33,31,26,25,44,0,3
HU_04482,Oroszló,256,48,0,0,27,2,8,8,0,2,1,0
HU_12645,Óbánya,133,49,0,0,26,1,11,2,7,2,0,0
HU_03780,Ócsárd,358,73,0,0,40,2,12,4,4,11,0,0
HU_19646,Ófalu,283,86,0,0,69,1,5,5,4,1,0,1
HU_18661,Ózdfalu,125,30,0,0,19,1,1,6,0,3,0,0
HU_23764,Palé,84,27,0,0,14,1,4,3,1,1,0,3
HU_07153,Palkonya,251,73,0,0,54,5,5,5,4,0,0,0
HU_10135,Palotabozsok,788,263,0,0,212,3,20,13,2,12,1,0
HU_17792,Patapoklosi,295,42,2,0,27,0,5,3,0,5,0,0
HU_07010,Páprád,144,41,0,0,24,0,14,2,1,0,0,0
HU_16115,Pellérd,1822,432,0,0,166,40,92,40,31,58,2,3
HU_12867,Pereked,134,48,0,0,39,2,4,0,2,0,0,1
HU_32425,Peterd,163,39,0,0,27,0,9,0,1,1,1,0
HU_29762,Pettend,102,28,1,0,18,1,0,4,1,3,0,0
HU_19415,Pécs,122234,37203,104,0,16961,3688,4613,4160,2804,4431,139,303
HU_21519,Pécsbagota,89,24,0,0,8,0,10,0,3,3,0,0
HU_15389,Pécsdevecser,89,32,1,0,23,0,2,1,0,5,0,0
HU_21096,Pécsudvard,646,211,0,0,97,9,30,33,12,21,2,7
HU_10825,Pécsvárad,3317,947,1,0,532,47,153,56,63,77,1,17
HU_23506,Piskó,176,88,2,0,86,0,0,0,0,0,0,0
HU_17242,Pogány,1010,263,1,0,135,14,36,31,24,20,0,2
HU_22266,Pócsa,150,51,0,0,35,0,5,4,5,2,0,0
HU_11518,Rádfalva,174,45,2,0,24,4,2,10,0,2,0,1
HU_25292,Regenye,156,37,0,0,21,2,7,0,0,6,0,1
HU_24855,Romonya,396,88,0,0,35,1,26,8,9,7,2,0
HU_04516,Rózsafa,310,39,0,0,17,1,9,10,0,2,0,0
HU_18050,Sámod,172,56,1,0,30,1,2,17,2,3,0,0
HU_20862,Sárok,103,30,2,0,18,0,6,0,0,4,0,0
HU_32160,Sásd,2702,596,2,0,319,38,97,76,12,46,0,6
HU_33482,Sátorhely,540,141,1,0,62,3,45,13,3,13,0,1
HU_28741,Sellye,2372,472,1,0,222,31,73,59,27,53,1,5
HU_05519,Siklós,8207,1964,11,0,981,131,294,224,62,251,3,7
HU_23205,Siklósbodony,104,25,0,0,19,0,5,1,0,0,0,0
HU_08800,Siklósnagyfalu,314,41,0,0,41,0,0,0,0,0,0,0
HU_23472,Somberek,1309,347,2,0,255,6,29,26,9,15,1,4
HU_23807,Somogyapáti,384,90,2,0,25,7,16,10,4,26,0,0
HU_25070,Somogyhatvan,262,50,0,0,26,0,6,3,0,15,0,0
HU_29142,Somogyhárságy,349,72,1,0,32,3,8,15,3,8,2,0
HU_21281,Somogyviszló,193,39,0,0,14,3,8,4,0,10,0,0
HU_31714,Sósvertike,151,50,0,0,36,1,3,6,1,2,0,1
HU_02547,Sumony,380,60,0,0,40,0,15,4,0,1,0,0
HU_15079,Szabadszentkirály,663,150,0,0,73,11,26,29,4,5,1,1
HU_08475,Szajk,669,227,0,0,162,6,31,5,6,14,3,0
HU_09007,Szalatnak,293,83,0,0,40,4,11,14,1,12,0,1
HU_22257,Szalánta,973,211,3,0,138,5,30,15,7,8,0,5
HU_34032,Szaporca,187,69,0,0,59,0,8,1,0,1,0,0
HU_31060,Szava,272,58,0,0,48,0,7,0,0,0,2,1
HU_27508,Szágy,130,69,0,0,64,0,3,0,1,1,0,0
HU_07366,Szárász,37,15,0,0,4,0,2,2,0,6,1,0
HU_33765,Szászvár,2075,414,0,0,172,12,57,76,15,73,3,6
HU_03018,Szebény,318,121,3,0,83,2,17,5,3,8,0,0
HU_05607,Szederkény,1527,303,1,0,165,10,69,16,9,30,3,0
HU_16984,Szellő,119,44,0,0,23,1,8,5,1,5,1,0
HU_09308,Szemely,386,101,0,0,53,8,10,9,5,14,1,1
HU_32009,Szentdénes,249,37,0,0,21,0,8,3,1,4,0,0
HU_33613,Szentegát,325,63,0,0,29,1,9,13,6,5,0,0
HU_09803,Szentkatalin,78,33,0,0,20,0,5,4,0,3,0,1
HU_16355,Szentlászló,670,130,2,0,64,6,28,14,4,12,0,0
HU_15866,Szentlőrinc,5561,1200,5,0,626,57,214,119,41,125,3,10
HU_16771,Székelyszabar,523,153,0,0,85,3,27,14,8,15,1,0
HU_26578,Szigetvár,8861,2163,9,0,1083,203,274,238,77,264,6,9
HU_19831,Szilágy,233,60,0,0,33,5,13,4,1,4,0,0
HU_24712,Szilvás,135,41,0,0,26,3,3,2,4,1,0,2
HU_05528,Szörény,53,17,0,0,11,0,1,2,0,3,0,0
HU_22211,Szőke,107,25,0,0,15,1,5,2,1,0,0,1
HU_07694,Szőkéd,319,70,0,0,40,2,11,12,3,2,0,0
HU_15404,Szulimán,200,43,0,0,22,2,3,8,4,4,0,0
HU_11217,Szűr,246,77,0,0,55,1,13,6,0,2,0,0
HU_15635,Tarrós,93,36,0,0,23,0,7,4,2,0,0,0
HU_32072,Teklafalu,276,44,1,0,22,2,5,12,1,1,0,0
HU_13675,Tengeri,53,20,0,0,14,0,3,1,1,1,0,0
HU_27702,Tékes,203,26,0,0,9,2,3,7,1,3,0,1
HU_32744,Tésenfa,157,37,0,0,27,0,3,5,2,0,0,0
HU_20978,Téseny,233,43,0,0,26,1,6,3,1,3,0,3
HU_22424,Tormás,251,65,1,0,41,0,18,5,0,0,0,0
HU_04048,Tófű,107,41,0,0,27,1,9,2,2,0,0,0
HU_26994,Tótszentgyörgy,142,38,0,0,25,0,9,1,0,3,0,0
HU_04136,Töttös,460,76,0,0,51,1,11,1,2,10,0,0
HU_18582,Túrony,241,88,2,0,56,4,8,6,1,11,0,0
HU_04437,Udvar,135,65,0,0,51,1,2,5,0,5,0,1
HU_06062,Újpetre,848,158,0,0,89,4,25,18,7,13,0,2
HU_28538,Vajszló,1540,335,0,0,195,13,48,39,11,28,1,0
HU_28529,Varga,72,31,0,0,26,1,2,2,0,0,0,0
HU_08138,Várad,100,22,0,0,13,1,3,5,0,0,0,0
HU_24952,Vásárosbéc,147,22,0,0,10,0,5,5,0,1,1,0
HU_02264,Vásárosdombó,943,138,1,0,73,6,27,18,7,5,1,0
HU_07074,Vázsnok,114,18,0,0,11,1,3,3,0,0,0,0
HU_18519,Vejti,141,40,0,0,27,0,4,5,0,3,1,0
HU_22071,Velény,118,23,0,0,9,4,5,1,2,2,0,0
HU_19725,Versend,669,76,1,0,53,0,6,3,1,7,0,5
HU_24402,Vékény,121,43,1,0,27,0,3,7,3,0,0,2
HU_20279,Véménd,1187,337,0,0,234,11,32,25,7,27,1,0
HU_28024,Villány,2087,629,1,0,453,12,63,49,9,35,6,1
HU_05209,Villánykövesd,244,76,0,0,55,4,9,6,0,2,0,0
HU_05892,Vokány,703,158,0,0,106,5,24,12,4,7,0,0
HU_25122,Zaláta,213,78,0,0,60,0,3,9,0,6,0,0
HU_17747,Zádor,270,59,0,0,34,4,9,6,1,5,0,0
HU_15848,Zengővárkony,362,101,0,0,69,0,14,9,5,2,2,0
HU_12201,Zók,251,64,0,0,29,3,17,4,2,8,1,0
HU_21944,Akasztó,2791,624,2,0,406,17,118,37,12,31,0,1
HU_21148,Apostag,1672,386,0,0,230,10,77,33,12,20,2,2
HU_17686,Ágasegyháza,1567,335,4,0,221,3,56,16,15,18,1,1
HU_03522,Baja,30588,8625,41,0,4683,939,1000,792,382,719,22,47
HU_13408,Ballószög,2675,667,4,0,374,24,144,44,21,47,2,7
HU_25937,Balotaszállás,1253,231,0,0,131,9,39,26,5,20,0,1
HU_10719,Bácsalmás,5747,1167,5,0,651,63,132,151,32,129,1,3
HU_10180,Bácsbokod,2361,448,3,0,238,26,67,50,10,48,1,5
HU_27234,Bácsborsód,1003,192,0,0,105,6,37,28,10,4,2,0
HU_08697,Bácsszentgyörgy,151,53,0,0,37,1,5,5,0,5,0,0
HU_30155,Bácsszőlős,305,74,1,0,51,2,13,5,0,2,0,0
HU_03656,Bátmonostor,1349,318,1,0,218,7,52,24,7,9,0,0
HU_11961,Bátya,1769,493,7,0,297,14,81,33,15,43,2,1
HU_19327,Borota,1129,248,4,0,166,11,31,21,4,10,1,0
HU_08305,Bócsa,1482,307,2,0,215,5,44,24,6,11,0,0
HU_32823,Bugac,2299,471,1,0,325,7,75,26,15,14,4,4
HU_33631,Bugacpusztaháza,241,47,0,0,28,2,8,4,2,1,1,1
HU_10472,Császártöltés,2055,534,0,0,344,24,56,47,10,52,0,1
HU_26471,Csátalja,1295,313,3,0,198,11,45,31,7,18,0,0
HU_16373,Csávoly,1595,307,0,0,177,16,51,39,5,16,1,2
HU_12344,Csengőd,1753,415,1,0,296,6,60,20,8,21,2,1
HU_15699,Csikéria,706,139,0,0,92,5,20,12,3,5,1,1
HU_12025,Csólyospálos,1341,232,1,0,157,5,43,10,9,5,0,2
HU_10533,Dávod,1744,370,1,0,259,10,38,24,8,27,1,2
HU_07524,Drágszél,299,103,0,0,52,1,29,9,2,8,1,1
HU_21069,Dunaegyháza,1223,195,0,0,118,2,40,11,7,17,0,0
HU_12566,Dunafalva,791,173,0,0,115,7,25,14,5,7,0,0
HU_07861,Dunapataj,2797,670,0,0,405,28,67,71,13,79,5,2
HU_11606,Dunaszentbenedek,731,166,0,0,105,2,30,13,3,12,1,0
HU_14766,Dunatetétlen,493,68,0,0,38,0,12,6,3,9,0,0
HU_07612,Dunavecse,3193,713,0,0,395,24,116,76,31,63,4,4
HU_04109,Dusnok,2559,710,4,0,545,11,97,18,9,18,0,8
HU_11864,Érsekcsanád,2285,477,4,0,315,34,57,21,17,25,2,2
HU_33589,Érsekhalma,522,126,3,0,59,5,22,11,4,22,0,0
HU_03230,Fajsz,1435,362,2,0,233,5,64,12,9,34,3,0
HU_33598,Felsőlajos,748,181,1,0,114,3,36,17,4,5,0,1
HU_02954,Felsőszentiván,1565,345,0,0,172,25,62,46,12,23,1,4
HU_02149,Foktő,1352,332,2,0,207,4,66,21,11,15,4,2
HU_31468,Fülöpháza,734,197,1,0,135,6,27,13,5,10,0,0
HU_33622,Fülöpjakab,902,260,0,0,194,6,38,5,6,6,5,0
HU_14058,Fülöpszállás,1870,354,4,0,235,9,61,29,5,9,1,1
HU_31848,Gara,1736,329,1,0,185,11,44,48,11,28,0,1
HU_26383,Gátér,818,222,2,0,104,2,65,38,2,7,2,0
HU_03577,Géderlak,844,212,0,0,137,10,26,24,1,14,0,0
HU_18759,Hajós,2663,569,1,0,390,20,86,29,20,20,2,1
HU_08350,Harkakötöny,730,195,2,0,125,6,39,8,1,13,0,1
HU_18458,Harta,3045,917,2,0,463,43,84,93,39,190,2,1
