gisco_id,name,registered,turnout,invalid,blank,FIDESZ-KDNP,LMP,Jobbik,MSZP-PM,MM,DK,MKKP,EGYÜTT,MIÉP,CP,SEM,MP,REP,SZEM,KN2018,MCP,ERDJDP,NP,MEP,KÖSSZ,ÖP,IP,TAM
HU_18661,Ózdfalu,114,84,0,0,54,4,4,10,2,4,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
HU_23764,Palé,79,56,0,0,29,1,5,13,0,0,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
HU_07153,Palkonya,230,160,4,0,61,13,13,2,10,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_10135,Palotabozsok,709,498,5,0,285,20,67,28,6,7,10,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0
HU_17792,Patapoklosi,279,164,18,0,71,3,17,25,1,6,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
HU_07010,Páprád,137,101,1,0,64,0,22,7,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HU_16115,Pellérd,1747,1224,11,0,449,112,316,173,35,73,20,9,3,5,1,4,0,0,4,0,0,1,0,1,0,2,1
HU_12867,Pereked,132,95,7,0,31,4,4,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HU_32425,Peterd,162,110,2,0,73,3,20,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_29762,Pettend,103,66,2,0,50,1,5,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_19415,Pécs,120446,86446,707,0,32180,9385,17363,11848,3526,6502,2175,810,174,216,110,179,28,45,41,31,9,10,19,40,36,25,56
HU_21519,Pécsbagota,83,56,0,0,30,2,14,4,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
HU_15389,Pécsdevecser,79,57,2,0,14,2,10,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_21096,Pécsudvard,628,511,173,0,181,13,88,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_10825,Pécsvárad,3163,2210,20,0,1132,140,409,170,41,116,30,6,9,6,9,7,0,1,1,0,0,1,2,0,0,0,4
HU_23506,Piskó,183,139,0,0,132,0,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
HU_17242,Pogány,976,693,21,0,254,55,131,100,21,26,18,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_22266,Pócsa,140,102,6,0,15,0,8,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_11518,Rádfalva,167,101,1,0,62,6,9,6,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
HU_25292,Regenye,129,71,4,0,27,2,9,14,1,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_24855,Romonya,399,297,0,0,110,25,69,21,7,9,7,3,1,2,0,0,0,0,0,0,0,0,1,0,2,0,1
HU_04516,Rózsafa,284,169,1,0,89,13,33,18,0,12,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HU_18050,Sámod,160,126,12,0,65,0,7,22,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_20862,Sárok,103,67,5,0,23,0,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_32160,Sásd,2500,1636,12,0,780,89,365,252,21,75,11,6,1,2,0,3,0,0,2,1,0,0,0,4,1,0,2
HU_33482,Sátorhely,504,335,1,0,178,22,77,17,3,25,3,1,0,0,1,2,0,1,1,0,0,0,0,1,0,0,1
HU_28741,Sellye,2236,1396,16,0,577,72,294,259,17,71,21,7,1,5,4,4,0,1,2,2,0,1,0,2,2,2,2
HU_05519,Siklós,7838,5060,107,0,2256,325,1080,673,94,330,86,24,5,9,4,6,0,3,5,7,0,1,0,0,0,3,5
HU_23205,Siklósbodony,111,68,3,0,55,1,5,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_08800,Siklósnagyfalu,313,157,0,0,137,6,6,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_23472,Somberek,1233,829,16,0,433,30,103,43,10,29,5,0,0,1,2,8,0,1,0,0,0,0,0,1,0,0,2
HU_23807,Somogyapáti,370,249,9,0,111,13,52,37,2,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HU_25070,Somogyhatvan,264,156,2,0,69,4,43,19,2,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_29142,Somogyhárságy,342,249,7,0,130,9,21,39,3,9,4,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1
HU_21281,Somogyviszló,188,120,0,0,64,6,23,11,1,9,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2
HU_31714,Sósvertike,135,99,7,0,77,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_02547,Sumony,361,197,2,0,140,1,31,15,0,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
HU_15079,Szabadszentkirály,630,430,15,0,177,19,100,58,8,21,6,2,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
HU_08475,Szajk,643,476,4,0,219,27,64,19,6,18,5,2,1,0,2,1,0,0,0,0,0,0,0,0,1,0,1
HU_09007,Szalatnak,257,175,6,0,73,5,30,11,0,10,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
HU_22257,Szalánta,920,621,10,0,302,50,115,56,15,18,23,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
HU_34032,Szaporca,180,129,3,0,100,5,12,4,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
HU_31060,Szava,262,154,1,0,108,6,24,6,1,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_27508,Szágy,106,78,8,0,48,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_07366,Szárász,35,22,0,0,4,3,4,3,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HU_33765,Szászvár,1912,1249,14,0,445,95,250,159,25,120,16,3,1,3,5,2,0,0,3,2,1,0,0,1,1,0,2
HU_03018,Szebény,297,190,2,0,113,8,27,9,1,12,3,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1
HU_05607,Szederkény,1405,876,23,0,365,47,169,71,15,38,18,5,0,3,4,5,0,0,0,0,0,0,0,1,0,0,0
HU_16984,Szellő,116,67,0,0,40,3,5,10,0,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
HU_09308,Szemely,390,274,4,0,130,11,68,20,2,21,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
HU_32009,Szentdénes,235,143,0,0,98,4,13,21,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
HU_33613,Szentegát,291,175,3,0,99,8,19,36,2,3,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0
HU_09803,Szentkatalin,79,52,1,0,34,1,5,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_16355,Szentlászló,629,448,6,0,194,25,106,68,5,23,1,2,0,4,0,2,0,0,1,1,0,0,0,0,0,0,0
HU_15866,Szentlőrinc,5228,3422,61,0,1558,216,741,382,60,216,48,17,5,10,9,9,2,0,3,0,0,1,2,3,2,0,0
HU_16771,Székelyszabar,480,298,9,0,125,9,43,11,2,8,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_26578,Szigetvár,10460,7423,50,0,2915,562,1658,1287,232,422,113,53,9,10,4,21,0,5,3,1,1,2,2,5,0,1,6
HU_19831,Szilágy,223,142,6,0,59,7,28,8,3,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_24712,Szilvás,124,86,2,0,57,8,7,7,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_05528,Szörény,56,37,4,0,13,0,13,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_22211,Szőke,101,63,1,0,42,2,7,4,0,1,1,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0
HU_07694,Szőkéd,296,195,4,0,99,10,42,18,1,7,5,1,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0
HU_15404,Szulimán,198,136,0,0,72,2,32,23,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HU_11217,Szűr,224,157,0,0,41,1,21,8,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
HU_15635,Tarrós,81,55,0,0,31,1,8,6,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_32072,Teklafalu,245,131,7,0,58,6,20,11,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_13675,Tengeri,47,36,1,0,20,1,3,4,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HU_27702,Tékes,190,104,4,0,56,7,11,8,0,9,1,1,0,1,0,2,0,1,0,0,0,0,0,2,0,0,0
HU_32744,Tésenfa,155,98,14,0,53,4,14,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_20978,Téseny,240,130,4,0,72,2,19,8,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
HU_22424,Tormás,224,129,5,0,69,0,15,4,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
HU_04048,Tófű,96,71,0,0,46,9,8,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_26994,Tótszentgyörgy,119,91,0,0,46,2,15,13,4,6,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HU_04136,Töttös,427,278,1,0,180,10,53,14,0,15,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
HU_18582,Túrony,220,147,2,0,72,3,33,21,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_04437,Udvar,122,81,0,0,51,0,6,5,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_06062,Újpetre,803,488,19,0,196,13,84,43,9,25,5,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
HU_28538,Vajszló,1420,912,21,0,493,31,176,83,5,47,9,4,1,2,0,1,0,0,2,0,1,0,0,0,0,0,1
HU_28529,Varga,65,50,1,0,40,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_08138,Várad,99,61,1,0,39,3,5,6,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_24952,Vásárosbéc,157,105,2,0,46,6,22,13,6,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
HU_02264,Vásárosdombó,906,495,11,0,280,24,88,58,5,16,4,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
HU_07074,Vázsnok,104,64,0,0,35,6,12,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HU_18519,Vejti,126,88,0,0,54,7,9,4,0,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_22071,Velény,106,60,2,0,29,2,16,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
HU_19725,Versend,673,403,6,0,271,7,17,19,2,12,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0
HU_24402,Vékény,123,78,1,0,36,4,22,8,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
HU_20279,Véménd,1130,708,26,0,285,25,66,36,7,17,2,0,1,2,2,6,0,0,1,1,1,0,0,0,0,0,1
HU_28024,Villány,1903,1316,27,0,772,45,203,81,10,40,13,1,0,3,0,3,0,0,1,0,0,0,1,0,0,0,0
HU_05209,Villánykövesd,220,176,4,0,99,4,19,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_05892,Vokány,657,418,19,0,195,16,49,22,4,24,7,3,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1
HU_25122,Zaláta,207,131,5,0,84,4,10,12,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HU_17747,Zádor,263,169,9,0,73,6,37,15,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HU_15848,Zengővárkony,346,270,13,0,160,8,25,10,0,6,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
HU_12201,Zók,239,155,1,0,76,9,37,16,2,7,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
HU_21944,Akasztó,2692,1793,11,0,1079,56,450,100,16,47,16,2,1,4,2,1,1,0,3,0,0,0,0,1,0,0,1
HU_21148,Apostag,1624,1045,10,0,515,39,310,86,10,49,7,4,2,2,0,2,0,1,0,1,0,0,2,0,1,1,2
HU_17686,Ágasegyháza,1506,1010,11,0,650,51,175,60,10,30,8,2,2,4,0,1,0,3,0,1,2,0,0,0,0,0,0
HU_03522,Baja,31165,21962,125,0,10097,1835,3943,2850,912,1183,318,144,29,48,25,49,4,11,4,6,2,6,4,15,2,11,29
HU_13408,Ballószög,2751,1939,15,0,1068,141,382,132,63,54,48,5,8,3,5,7,1,1,0,0,0,0,0,1,1,0,3
HU_25937,Balotaszállás,1187,703,17,0,461,18,98,44,3,35,11,0,0,1,1,2,0,1,0,0,0,0,0,0,0,1,2
HU_10719,Bácsalmás,5314,3229,32,0,1550,142,704,339,61,232,37,8,2,13,6,14,0,2,3,3,0,0,1,5,0,2,6
HU_10180,Bácsbokod,2142,1271,15,0,640,49,285,131,16,60,10,3,0,3,1,11,0,1,1,0,1,0,0,1,0,0,1
HU_27234,Bácsborsód,937,531,3,0,306,21,118,50,5,11,6,0,0,2,1,0,0,2,0,0,1,0,0,0,0,1,2
HU_08697,Bácsszentgyörgy,139,97,0,0,68,5,10,7,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
HU_30155,Bácsszőlős,276,167,3,0,79,7,51,16,1,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
HU_03656,Bátmonostor,1271,822,10,0,540,34,136,52,13,18,5,5,1,1,0,1,0,0,2,0,0,0,0,0,0,1,0
HU_11961,Bátya,1694,1124,8,0,584,42,248,122,28,56,15,1,4,2,5,1,1,3,0,0,0,0,1,0,0,0,2
HU_19327,Borota,1084,667,8,0,404,27,136,50,4,21,7,1,1,2,1,2,0,0,2,0,0,0,0,0,0,0,1
HU_08305,Bócsa,1429,967,18,0,572,62,186,51,17,23,22,1,1,4,1,0,1,0,1,1,0,0,0,1,1,1,3
HU_32823,Bugac,2150,1424,13,0,936,49,276,89,12,14,8,1,3,5,0,3,1,0,0,0,0,0,1,1,1,1,10
HU_33631,Bugacpusztaháza,217,140,0,0,102,3,20,11,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HU_10472,Császártöltés,1898,1204,16,0,472,44,278,90,9,72,3,6,0,1,2,1,0,1,1,0,0,0,0,0,0,1,1
HU_26471,Csátalja,1216,760,14,0,443,21,138,65,12,22,5,2,1,3,1,0,0,0,0,0,1,0,0,1,0,0,2
HU_16373,Csávoly,1469,899,20,0,497,49,157,101,10,26,7,2,1,4,0,1,1,1,1,0,0,0,0,0,0,0,6
HU_12344,Csengőd,1665,1120,5,0,743,27,208,64,19,20,18,3,1,2,1,1,2,1,0,0,0,0,0,1,0,0,4
HU_15699,Csikéria,659,421,4,0,239,5,96,43,3,9,7,2,1,3,2,0,0,0,0,1,0,0,0,0,1,0,1
HU_12025,Csólyospálos,1264,814,7,0,601,32,100,34,7,7,13,1,2,0,2,3,0,0,2,0,0,1,0,1,1,0,0
HU_10533,Dávod,1661,1032,8,0,648,38,172,101,15,31,5,2,1,1,0,2,0,0,2,2,0,0,0,0,2,0,2
HU_07524,Drágszél,265,160,1,0,95,5,34,8,1,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
HU_21069,Dunaegyháza,1187,712,1,0,349,37,230,43,8,28,2,1,2,0,0,1,0,2,1,0,1,0,0,1,0,1,2
HU_12566,Dunafalva,748,496,6,0,308,22,74,45,1,9,6,8,0,1,1,4,0,1,2,1,0,1,0,1,0,1,2
HU_07861,Dunapataj,2615,1658,7,0,807,86,393,186,35,100,16,8,0,3,4,2,0,3,2,1,1,0,0,0,0,0,4
HU_11606,Dunaszentbenedek,663,392,4,0,247,15,73,25,3,17,1,0,1,1,0,1,0,0,0,2,0,0,0,0,1,0,1
HU_14766,Dunatetétlen,456,268,2,0,147,9,73,16,3,12,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
HU_07612,Dunavecse,3045,1814,20,0,899,66,510,167,22,78,21,6,2,0,1,1,1,2,0,1,0,1,0,3,0,2,5
HU_04109,Dusnok,2379,1644,12,0,1038,72,303,78,32,29,11,3,1,6,2,0,0,0,3,0,0,0,0,0,0,0,4
HU_11864,Érsekcsanád,2245,1381,2,0,787,103,266,102,20,43,20,6,0,6,4,3,0,0,1,0,0,0,1,0,1,1,0
HU_33589,Érsekhalma,479,301,6,0,133,25,64,24,8,25,5,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1
HU_03230,Fajsz,1367,877,25,0,477,39,193,59,14,30,7,0,3,4,0,6,3,0,2,1,1,2,2,1,0,0,3
HU_33598,Felsőlajos,751,514,5,0,316,18,111,34,9,6,5,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,3
HU_02954,Felsőszentiván,1509,947,6,0,470,60,204,115,5,47,13,2,0,3,1,12,1,1,1,0,0,0,0,1,0,0,0
HU_02149,Foktő,1264,791,3,0,406,33,214,62,16,28,7,2,5,2,0,3,0,3,0,1,0,0,0,0,0,0,1
HU_31468,Fülöpháza,720,494,15,0,297,27,103,20,6,20,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
HU_33622,Fülöpjakab,892,621,0,0,392,26,122,24,6,5,40,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2
HU_14058,Fülöpszállás,1801,1071,3,0,690,44,159,96,17,34,12,2,0,5,3,1,0,1,1,0,0,0,1,0,0,0,2
HU_31848,Gara,1638,984,3,0,473,52,176,130,20,56,7,0,2,6,0,2,0,1,0,0,0,1,0,0,0,1,0
HU_26383,Gátér,766,520,7,0,310,22,99,47,3,13,8,1,0,5,0,3,0,1,0,0,0,0,0,1,0,0,0
HU_03577,Géderlak,804,523,4,0,281,22,119,53,3,25,2,2,1,3,1,3,1,0,1,0,0,0,0,1,1,0,0
HU_18759,Hajós,2426,1606,18,0,721,79,433,75,29,59,21,6,0,1,2,5,1,2,0,1,0,0,0,0,1,0,2
HU_08350,Harkakötöny,708,484,2,0,314,6,82,34,11,21,4,0,0,0,2,0,0,2,1,1,0,0,0,0,2,0,2
HU_18458,Harta,2803,1984,36,0,769,105,403,217,37,200,11,4,1,4,2,5,0,0,0,0,1,0,0,0,0,0,2
HU_04093,Helvécia,3589,2387,17,0,1389,147,455,158,76,60,51,7,3,5,7,7,1,1,1,0,0,0,0,1,0,0,0
HU_12937,Hercegszántó,1620,977,10,0,571,34,173,88,9,27,6,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,3
HU_27845,Homokmégy,1095,735,4,0,388,31,152,88,13,34,15,1,0,2,1,1,0,1,0,0,0,0,1,1,0,1,1
HU_08095,Imrehegy,539,350,1,0,240,7,70,12,1,7,2,0,1,0,1,3,0,0,1,0,1,0,0,1,0,1,1
HU_21999,Izsák,4681,2981,26,0,1953,117,508,165,56,68,33,10,8,11,2,10,0,0,2,2,0,1,0,1,0,2,6
HU_17923,Jakabszállás,2149,1515,12,0,1007,66,217,119,27,24,16,2,3,7,2,3,1,1,3,0,0,0,0,0,0,1,2
HU_09469,Jánoshalma,6821,4380,76,0,2274,150,1262,336,55,139,39,8,5,5,3,11,0,0,3,0,0,2,1,3,0,2,6
HU_08378,Jászszentlászló,2014,1411,18,0,868,52,229,144,24,37,16,2,1,3,0,5,0,1,0,0,0,2,2,0,0,0,7
HU_06442,Kalocsa,15148,11302,92,0,4304,849,2918,1621,423,676,208,52,9,18,26,15,2,10,9,3,7,2,1,4,1,10,9
HU_30605,Kaskantyú,807,521,6,0,359,16,83,28,4,17,3,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0
HU_11280,Katymár,1476,772,6,0,455,28,136,97,10,16,3,4,0,0,4,0,0,0,0,1,0,1,0,0,0,2,1
HU_19789,Kecel,6776,4625,38,0,2628,126,1237,273,76,132,44,8,3,8,3,5,1,0,4,2,0,0,1,7,0,2,14
HU_26684,Kecskemét,89270,63345,454,0,29898,6243,11588,6747,2712,3249,1328,297,102,104,184,158,18,27,49,13,3,10,15,25,9,27,38
HU_27571,Kelebia,2067,1255,16,0,735,43,268,108,17,36,11,3,3,0,3,2,1,0,1,0,1,0,0,1,0,1,5
HU_22530,Kerekegyháza,4966,3276,35,0,2052,197,589,174,56,93,38,9,5,9,2,4,2,2,2,1,0,0,1,0,0,1,3
HU_18166,Kéleshalom,368,227,6,0,118,3,72,11,4,1,2,1,2,1,1,1,0,1,0,0,0,0,0,0,0,1,2
HU_09344,Kiskőrös,11277,8191,119,0,5073,407,1279,576,189,231,94,12,9,16,19,9,1,9,5,2,2,0,3,8,3,1,8
HU_20297,Kiskunfélegyháza,25682,17876,130,0,9409,1202,3242,2133,572,619,306,55,23,57,17,38,5,5,9,4,1,7,5,4,4,6,21
HU_32434,Kiskunhalas,24354,16754,155,0,8738,1039,3507,1481,471,751,342,51,21,23,35,32,3,8,14,5,3,2,6,12,3,7,32
HU_24396,Kiskunmajsa,8890,5545,65,0,3306,242,1082,488,67,174,56,13,2,9,2,7,2,3,5,2,0,0,1,3,2,0,13
HU_28158,Kisszállás,2011,1257,13,0,765,35,270,87,15,41,11,0,0,1,4,2,1,1,2,1,1,0,1,2,1,3,0
HU_13806,Kömpöc,564,403,3,0,277,14,59,31,3,6,4,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0
HU_05856,Kunadacs,1219,726,6,0,469,30,149,34,5,19,1,5,0,1,2,2,1,0,0,0,0,0,0,0,0,0,2
HU_06044,Kunbaja,1254,764,8,0,369,17,188,77,7,38,2,0,1,1,1,2,0,1,1,0,0,0,0,1,1,0,2
HU_07728,Kunbaracs,503,333,3,0,207,22,63,21,4,6,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
HU_29027,Kunfehértó,1745,1237,5,0,580,60,367,103,14,52,33,4,1,3,2,7,0,1,1,0,0,0,0,1,1,0,2
HU_31918,Kunpeszér,567,367,8,0,221,18,89,16,1,4,0,0,1,0,0,5,0,2,1,0,0,0,0,0,0,0,1
HU_31893,Kunszállás,1356,934,4,0,590,33,152,76,15,26,21,4,1,4,2,1,0,0,1,0,1,0,0,0,0,0,3
HU_28130,Kunszentmiklós,6558,4347,35,0,2802,163,691,350,89,110,34,9,3,7,5,16,6,5,2,2,0,2,1,4,1,3,5
HU_05786,Ladánybene,1334,843,25,0,512,26,186,38,16,13,11,3,1,2,3,4,0,0,0,0,0,0,0,0,0,0,1
HU_17677,Lajosmizse,9015,5729,56,0,3507,355,1131,315,87,155,49,17,7,4,9,6,2,3,5,5,0,1,2,1,2,1,8
HU_06202,Lakitelek,3683,2418,22,0,1466,139,326,224,38,112,40,7,5,12,2,8,0,3,2,1,0,0,1,1,1,1,5
HU_23357,Madaras,2279,1283,31,0,714,46,241,165,22,29,6,6,1,3,1,6,1,1,4,0,0,0,0,0,1,0,4
HU_27809,Mátételke,407,254,4,0,170,9,42,11,3,8,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,1
HU_16018,Mélykút,4103,2544,34,0,1415,115,586,173,37,71,32,3,5,7,1,8,1,5,1,32,2,0,2,0,3,0,9
HU_30632,Miske,1358,916,10,0,491,41,207,76,13,42,7,1,1,2,1,1,1,0,2,0,0,0,0,0,1,0,2
HU_34096,Móricgát,376,280,3,0,186,7,46,21,3,5,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
HU_25955,Nagybaracska,1875,1066,9,0,696,31,157,111,14,22,4,4,2,3,1,5,0,0,0,0,1,1,2,1,1,0,0
HU_32540,Nemesnádudvar,1493,913,18,0,378,31,146,40,13,15,7,1,1,1,2,3,1,1,2,0,0,0,0,1,0,0,0
HU_23056,Nyárlőrinc,1849,1252,12,0,762,76,247,76,20,24,11,0,1,7,1,6,1,1,4,0,0,0,1,0,0,1,1
HU_16276,Ordas,356,265,1,0,154,14,49,19,2,16,5,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
HU_16939,Orgovány,2621,1700,13,0,1109,67,286,110,25,30,34,4,4,4,1,2,0,2,0,0,1,0,0,3,0,0,5
HU_08679,Öregcsertő,640,398,4,0,215,14,85,48,7,16,5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
HU_18670,Páhi,928,592,3,0,426,15,97,34,0,5,5,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
HU_02705,Pálmonostora,1406,868,11,0,591,40,117,66,7,18,8,2,1,1,2,1,1,1,0,0,0,0,0,0,0,1,0
HU_15431,Petőfiszállás,1235,809,14,0,531,35,108,68,13,13,11,1,1,3,1,5,0,0,4,0,0,0,1,0,0,0,0
HU_15398,Pirtó,788,528,8,0,331,23,86,31,6,33,5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
HU_26310,Rém,1001,574,3,0,314,30,115,66,4,23,7,1,0,4,0,2,0,0,0,0,0,1,1,0,1,0,1
HU_29115,Solt,5203,3457,35,0,1788,158,882,286,52,150,34,5,2,4,5,11,0,3,3,2,0,0,0,1,1,3,5
HU_18218,Soltszentimre,1024,684,12,0,428,24,143,30,10,19,6,0,0,3,1,0,1,1,3,0,0,0,3,0,0,0,0
HU_19983,Soltvadkert,5749,3894,67,0,2497,155,629,223,75,88,45,7,4,4,5,7,1,4,5,4,0,0,0,4,0,0,9
HU_21245,Sükösd,2936,1843,17,0,1048,82,370,153,43,56,21,4,2,3,2,6,0,1,3,0,0,0,0,0,0,1,2
HU_25061,Szabadszállás,4998,2983,35,0,1652,127,735,211,37,107,34,3,5,4,4,10,1,0,2,2,0,1,0,2,2,2,5
HU_19530,Szakmár,979,655,19,0,302,32,176,73,12,16,7,3,1,2,2,5,1,2,0,0,0,0,0,1,0,0,1
HU_19947,Szalkszentmárton,2248,1414,9,0,846,70,315,88,10,47,12,0,3,3,3,1,0,0,0,2,0,0,0,0,0,0,5
HU_11794,Szank,1942,1315,7,0,879,39,220,99,15,22,16,4,1,1,1,3,0,1,3,0,0,0,0,0,0,0,3
HU_21120,Szentkirály,1492,1069,18,0,757,49,143,43,16,22,6,2,2,0,0,7,0,1,2,0,0,0,0,0,1,0,0
HU_28820,Szeremle,1139,727,10,0,487,32,110,42,6,24,7,1,1,2,0,2,0,0,0,0,0,0,1,0,0,1,1
HU_25432,Tabdi,893,632,2,0,386,22,142,41,13,12,2,2,0,3,0,2,2,1,0,0,0,0,0,1,0,0,1
HU_20525,Tass,2250,1356,9,0,897,43,216,71,13,70,12,4,1,2,0,8,0,0,2,0,1,1,0,0,1,1,4
HU_14544,Tataháza,967,560,9,0,296,23,131,49,11,26,9,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1
HU_24998,Tázlár,1374,929,15,0,652,22,168,25,10,13,10,3,2,1,1,1,0,1,2,0,1,1,0,0,0,0,1
