gisco_id,name,registered,turnout,invalid,blank,SOC,UMP,PRG,DVG,DVD,FN,COM,VEC,UDF,RPF,PREP,DIV,REG
FR_89454,Villefranche,469,277,5,0,82,190,0,0,0,0,0,0,0,0,0,0,0
FR_89456,Villemanoche,419,248,5,0,0,139,104,0,0,0,0,0,0,0,0,0,0
FR_89457,Villemer,195,143,9,0,62,72,0,0,0,0,0,0,0,0,0,0,0
FR_89458,Villenavotte,138,87,1,0,0,50,36,0,0,0,0,0,0,0,0,0,0
FR_89459,Villeneuve-la-Dondagre,174,112,4,0,0,79,29,0,0,0,0,0,0,0,0,0,0
FR_89460,Villeneuve-la-Guyard,1672,998,36,0,0,532,430,0,0,0,0,0,0,0,0,0,0
FR_89461,Villeneuve-lArchevêque,793,438,10,0,0,286,142,0,0,0,0,0,0,0,0,0,0
FR_89462,Villeneuve-les-Genêts,212,137,5,0,49,83,0,0,0,0,0,0,0,0,0,0,0
FR_89463,Villeneuve-Saint-Salves,175,121,6,0,44,71,0,0,0,0,0,0,0,0,0,0,0
FR_89464,Villeneuve-sur-Yonne,3290,1924,80,0,0,1169,675,0,0,0,0,0,0,0,0,0,0
FR_89465,Villeperrot,203,115,10,0,0,54,51,0,0,0,0,0,0,0,0,0,0
FR_89466,Villeroy,227,155,7,0,0,96,52,0,0,0,0,0,0,0,0,0,0
FR_89467,Villethierry,496,245,13,0,0,151,81,0,0,0,0,0,0,0,0,0,0
FR_89468,Villevallier,291,177,4,0,0,109,64,0,0,0,0,0,0,0,0,0,0
FR_89469,Perceneige,691,401,13,0,0,272,116,0,0,0,0,0,0,0,0,0,0
FR_89470,Villiers-les-Hauts,130,96,5,0,40,51,0,0,0,0,0,0,0,0,0,0,0
FR_89471,Villiers-Louis,280,187,10,0,0,113,64,0,0,0,0,0,0,0,0,0,0
FR_89472,Villiers-Saint-Benoît,378,268,11,0,98,159,0,0,0,0,0,0,0,0,0,0,0
FR_89473,Villiers-sur-Tholon,333,203,14,0,67,122,0,0,0,0,0,0,0,0,0,0,0
FR_89474,Villiers-Vineux,215,138,8,0,56,74,0,0,0,0,0,0,0,0,0,0,0
FR_89475,Villon,109,86,10,0,22,54,0,0,0,0,0,0,0,0,0,0,0
FR_89477,Villy,79,44,2,0,20,22,0,0,0,0,0,0,0,0,0,0,0
FR_89478,Vincelles,663,413,24,0,198,191,0,0,0,0,0,0,0,0,0,0,0
FR_89479,Vincelottes,259,164,7,0,82,75,0,0,0,0,0,0,0,0,0,0,0
FR_89480,Vinneuf,881,539,19,0,0,301,219,0,0,0,0,0,0,0,0,0,0
FR_89481,Vireaux,106,51,2,0,36,13,0,0,0,0,0,0,0,0,0,0,0
FR_89482,Viviers,115,66,1,0,23,42,0,0,0,0,0,0,0,0,0,0,0
FR_89483,Voisines,334,214,9,0,0,136,69,0,0,0,0,0,0,0,0,0,0
FR_89484,Volgré,231,141,12,0,49,80,0,0,0,0,0,0,0,0,0,0,0
FR_89485,Voutenay-sur-Cure,161,105,14,0,41,50,0,0,0,0,0,0,0,0,0,0,0
FR_89486,Yrouerre,146,84,9,0,31,44,0,0,0,0,0,0,0,0,0,0,0
FR_90001,Andelnans,996,684,36,0,397,251,0,0,0,0,0,0,0,0,0,0,0
FR_90002,Angeot,221,170,3,0,100,67,0,0,0,0,0,0,0,0,0,0,0
FR_90003,Anjoutey,450,302,21,0,0,178,0,0,0,0,0,0,0,0,103,0,0
FR_90004,Argiésans,287,185,10,0,0,126,0,0,0,0,0,0,0,0,49,0,0
FR_90005,Auxelles-Bas,355,251,17,0,0,106,0,0,0,0,0,0,0,0,128,0,0
FR_90006,Auxelles-Haut,243,160,9,0,0,74,0,0,0,0,0,0,0,0,77,0,0
FR_90007,Banvillars,186,135,11,0,0,76,0,0,0,0,0,0,0,0,48,0,0
FR_90008,Bavilliers,2966,1923,195,0,0,910,0,0,0,0,0,0,0,0,818,0,0
FR_90009,Beaucourt,3510,2274,94,0,1041,1139,0,0,0,0,0,0,0,0,0,0,0
FR_90010,Belfort,26233,16300,1034,0,3298,8090,0,0,0,0,0,0,0,0,3878,0,0
FR_90011,Bermont,226,165,7,0,0,88,0,0,0,0,0,0,0,0,70,0,0
FR_90012,Bessoncourt,696,502,31,0,219,252,0,0,0,0,0,0,0,0,0,0,0
FR_90013,Bethonvilliers,154,95,6,0,33,56,0,0,0,0,0,0,0,0,0,0,0
FR_90014,Boron,269,174,13,0,73,88,0,0,0,0,0,0,0,0,0,0,0
FR_90015,Botans,192,144,13,0,0,84,0,0,0,0,0,0,0,0,47,0,0
FR_90016,Bourg-sous-Châtelet,96,66,4,0,0,35,0,0,0,0,0,0,0,0,27,0,0
FR_90017,Bourogne,1041,621,33,0,294,294,0,0,0,0,0,0,0,0,0,0,0
FR_90018,Brebotte,201,152,8,0,63,81,0,0,0,0,0,0,0,0,0,0,0
FR_90019,Bretagne,151,110,6,0,35,69,0,0,0,0,0,0,0,0,0,0,0
FR_90020,Buc,242,182,20,0,0,112,0,0,0,0,0,0,0,0,50,0,0
FR_90021,Charmois,191,129,6,0,53,70,0,0,0,0,0,0,0,0,0,0,0
FR_90022,Châtenois-les-Forges,2085,1249,113,0,0,588,0,0,0,0,0,0,0,0,548,0,0
FR_90023,Chaux,735,470,35,0,0,230,0,0,0,0,0,0,0,0,205,0,0
FR_90024,Chavanatte,100,57,4,0,22,31,0,0,0,0,0,0,0,0,0,0,0
FR_90025,Chavannes-les-Grands,223,158,8,0,68,82,0,0,0,0,0,0,0,0,0,0,0
FR_90026,Chèvremont,915,649,13,0,309,327,0,0,0,0,0,0,0,0,0,0,0
FR_90027,Courcelles,108,82,8,0,37,37,0,0,0,0,0,0,0,0,0,0,0
FR_90028,Courtelevant,281,226,18,0,112,96,0,0,0,0,0,0,0,0,0,0,0
FR_90029,Cravanche,1343,907,48,0,0,478,0,0,0,0,0,0,0,0,381,0,0
FR_90030,Croix,166,113,7,0,31,75,0,0,0,0,0,0,0,0,0,0,0
FR_90031,Cunelières,174,125,7,0,66,52,0,0,0,0,0,0,0,0,0,0,0
FR_90032,Danjoutin,2301,1470,74,0,587,809,0,0,0,0,0,0,0,0,0,0,0
FR_90033,Delle,4122,2646,114,0,1419,1113,0,0,0,0,0,0,0,0,0,0,0
FR_90034,Denney,510,382,22,0,187,173,0,0,0,0,0,0,0,0,0,0,0
FR_90035,Dorans,454,276,24,0,0,138,0,0,0,0,0,0,0,0,114,0,0
FR_90036,Eguenigue,220,161,4,0,61,96,0,0,0,0,0,0,0,0,0,0,0
FR_90037,Éloie,686,455,48,0,0,221,0,0,0,0,0,0,0,0,186,0,0
FR_90039,Essert,2351,1593,90,0,0,846,0,0,0,0,0,0,0,0,657,0,0
FR_90041,Étueffont,1060,743,66,0,0,301,0,0,0,0,0,0,0,0,376,0,0
FR_90042,Évette-Salbert,1649,1132,73,0,0,569,0,0,0,0,0,0,0,0,490,0,0
FR_90043,Faverois,345,226,12,0,83,131,0,0,0,0,0,0,0,0,0,0,0
FR_90044,Felon,158,107,10,0,0,58,0,0,0,0,0,0,0,0,39,0,0
FR_90045,Fêche-lÉglise,565,362,21,0,178,163,0,0,0,0,0,0,0,0,0,0,0
FR_90046,Florimont,287,200,9,0,83,108,0,0,0,0,0,0,0,0,0,0,0
FR_90047,Fontaine,367,271,17,0,144,110,0,0,0,0,0,0,0,0,0,0,0
FR_90048,Fontenelle,94,69,3,0,34,32,0,0,0,0,0,0,0,0,0,0,0
FR_90049,Foussemagne,439,310,35,0,160,115,0,0,0,0,0,0,0,0,0,0,0
FR_90050,Frais,164,128,6,0,65,57,0,0,0,0,0,0,0,0,0,0,0
FR_90051,Froidefontaine,387,219,13,0,85,121,0,0,0,0,0,0,0,0,0,0,0
FR_90052,Giromagny,2233,1335,111,0,0,707,0,0,0,0,0,0,0,0,517,0,0
FR_90053,Grandvillars,1929,1236,45,0,486,705,0,0,0,0,0,0,0,0,0,0,0
FR_90054,Grosmagny,395,291,13,0,0,156,0,0,0,0,0,0,0,0,122,0,0
FR_90055,Grosne,183,118,6,0,45,67,0,0,0,0,0,0,0,0,0,0,0
FR_90056,Joncherey,1115,717,43,0,233,441,0,0,0,0,0,0,0,0,0,0,0
FR_90057,Lachapelle-sous-Chaux,546,366,28,0,0,189,0,0,0,0,0,0,0,0,149,0,0
FR_90058,Lachapelle-sous-Rougemont,319,224,23,0,0,103,0,0,0,0,0,0,0,0,98,0,0
FR_90059,Lacollonge,180,141,9,0,73,59,0,0,0,0,0,0,0,0,0,0,0
FR_90060,Lagrange,74,59,1,0,34,24,0,0,0,0,0,0,0,0,0,0,0
FR_90061,Lamadeleine-Val-des-Anges,32,31,8,0,0,3,0,0,0,0,0,0,0,0,20,0,0
FR_90062,Larivière,168,124,3,0,64,57,0,0,0,0,0,0,0,0,0,0,0
FR_90063,Lebetain,325,241,13,0,131,97,0,0,0,0,0,0,0,0,0,0,0
FR_90064,Lepuix-Neuf,192,130,7,0,53,70,0,0,0,0,0,0,0,0,0,0,0
FR_90065,Lepuix,851,598,41,0,0,348,0,0,0,0,0,0,0,0,209,0,0
FR_90066,Leval,168,116,11,0,0,65,0,0,0,0,0,0,0,0,40,0,0
FR_90067,Menoncourt,243,167,16,0,48,103,0,0,0,0,0,0,0,0,0,0,0
FR_90068,Meroux,539,385,27,0,182,176,0,0,0,0,0,0,0,0,0,0,0
FR_90069,Méziré,910,547,33,0,255,259,0,0,0,0,0,0,0,0,0,0,0
FR_90070,Montbouton,333,251,15,0,104,132,0,0,0,0,0,0,0,0,0,0,0
FR_90071,Montreux-Château,690,490,23,0,257,210,0,0,0,0,0,0,0,0,0,0,0
FR_90072,Morvillars,686,446,29,0,184,233,0,0,0,0,0,0,0,0,0,0,0
FR_90073,Moval,193,159,12,0,62,85,0,0,0,0,0,0,0,0,0,0,0
FR_90074,Novillard,169,115,4,0,42,69,0,0,0,0,0,0,0,0,0,0,0
FR_90075,Offemont,2365,1463,120,0,0,679,0,0,0,0,0,0,0,0,664,0,0
FR_90076,Pérouse,702,515,35,0,212,268,0,0,0,0,0,0,0,0,0,0,0
FR_90077,Petit-Croix,247,159,13,0,88,58,0,0,0,0,0,0,0,0,0,0,0
FR_90078,Petitefontaine,126,82,14,0,0,38,0,0,0,0,0,0,0,0,30,0,0
FR_90079,Petitmagny,231,163,16,0,0,78,0,0,0,0,0,0,0,0,69,0,0
FR_90080,Phaffans,262,210,3,0,116,91,0,0,0,0,0,0,0,0,0,0,0
FR_90081,Réchésy,558,367,14,0,137,216,0,0,0,0,0,0,0,0,0,0,0
FR_90082,Autrechêne,162,126,9,0,49,68,0,0,0,0,0,0,0,0,0,0,0
FR_90083,Recouvrance,56,51,5,0,23,23,0,0,0,0,0,0,0,0,0,0,0
FR_90084,Reppe,204,163,12,0,73,78,0,0,0,0,0,0,0,0,0,0,0
FR_90085,Riervescemont,57,35,11,0,0,14,0,0,0,0,0,0,0,0,10,0,0
FR_90086,Romagny-sous-Rougemont,164,117,16,0,0,58,0,0,0,0,0,0,0,0,43,0,0
FR_90087,Roppe,630,399,19,0,0,247,0,0,0,0,0,0,0,0,133,0,0
FR_90088,Rougegoutte,788,509,58,0,0,263,0,0,0,0,0,0,0,0,188,0,0
FR_90089,Rougemont-le-Château,913,577,54,0,0,288,0,0,0,0,0,0,0,0,235,0,0
FR_90090,Saint-Dizier-lÉvêque,265,192,8,0,95,89,0,0,0,0,0,0,0,0,0,0,0
FR_90091,Saint-Germain-le-Châtelet,406,269,24,0,0,143,0,0,0,0,0,0,0,0,102,0,0
FR_90093,Sermamagny,687,517,21,0,0,295,0,0,0,0,0,0,0,0,201,0,0
FR_90094,Sevenans,361,256,11,0,110,135,0,0,0,0,0,0,0,0,0,0,0
FR_90095,Suarce,321,220,17,0,92,111,0,0,0,0,0,0,0,0,0,0,0
FR_90096,Thiancourt,203,149,8,0,72,69,0,0,0,0,0,0,0,0,0,0,0
FR_90097,Trévenans,889,538,53,0,0,309,0,0,0,0,0,0,0,0,176,0,0
FR_90098,Urcerey,223,172,21,0,0,76,0,0,0,0,0,0,0,0,75,0,0
FR_90099,Valdoie,3558,2398,178,0,0,1155,0,0,0,0,0,0,0,0,1065,0,0
FR_90100,Vauthiermont,175,120,11,0,50,59,0,0,0,0,0,0,0,0,0,0,0
FR_90101,Vellescot,137,100,5,0,45,50,0,0,0,0,0,0,0,0,0,0,0
FR_90102,Vescemont,526,374,29,0,0,191,0,0,0,0,0,0,0,0,154,0,0
FR_90103,Vétrigne,365,260,21,0,0,151,0,0,0,0,0,0,0,0,88,0,0
FR_90104,Vézelois,583,434,23,0,203,208,0,0,0,0,0,0,0,0,0,0,0
FR_90105,Villars-le-Sec,94,69,1,0,24,44,0,0,0,0,0,0,0,0,0,0,0
FR_91001,Abbéville-la-Rivière,204,132,2,0,0,95,0,0,0,0,35,0,0,0,0,0,0
FR_91016,Angerville,2098,1173,34,0,0,765,0,0,0,0,374,0,0,0,0,0,0
FR_91017,Angervilliers,778,519,17,0,247,255,0,0,0,0,0,0,0,0,0,0,0
FR_91021,Arpajon,5464,3096,94,0,1242,1760,0,0,0,0,0,0,0,0,0,0,0
FR_91022,Arrancourt,103,71,1,0,0,46,0,0,0,0,24,0,0,0,0,0,0
FR_91027,Athis-Mons,15733,8978,318,0,4335,4325,0,0,0,0,0,0,0,0,0,0,0
FR_91035,Authon-la-Plaine,222,138,2,0,58,78,0,0,0,0,0,0,0,0,0,0,0
FR_91037,Auvernaux,188,126,4,0,0,73,0,0,0,0,49,0,0,0,0,0,0
FR_91038,Auvers-Saint-Georges,710,468,10,0,196,262,0,0,0,0,0,0,0,0,0,0,0
FR_91041,Avrainville,449,307,9,0,115,183,0,0,0,0,0,0,0,0,0,0,0
FR_91044,Ballainvilliers,1891,1217,34,0,458,725,0,0,0,0,0,0,0,0,0,0,0
FR_91045,Ballancourt-sur-Essonne,4143,2458,105,0,0,1362,0,0,0,0,991,0,0,0,0,0,0
FR_91047,Baulne,815,504,17,0,0,313,0,0,0,0,174,0,0,0,0,0,0
FR_91064,Bièvres,2987,1889,53,0,0,1119,0,0,0,0,0,717,0,0,0,0,0
FR_91067,Blandy,86,53,1,0,0,47,0,0,0,0,5,0,0,0,0,0,0
FR_91069,Boigneville,365,219,9,0,0,165,0,0,0,0,45,0,0,0,0,0,0
FR_91075,Bois-Herpin,44,32,0,0,0,25,0,0,0,0,7,0,0,0,0,0,0
FR_91079,Boissy-la-Rivière,417,240,13,0,0,165,0,0,0,0,62,0,0,0,0,0,0
FR_91080,Boissy-le-Cutté,647,400,9,0,0,224,0,0,0,0,167,0,0,0,0,0,0
FR_91081,Boissy-le-Sec,478,290,15,0,0,181,0,0,0,0,94,0,0,0,0,0,0
FR_91085,Boissy-sous-Saint-Yon,2496,1494,58,0,732,704,0,0,0,0,0,0,0,0,0,0,0
FR_91086,Bondoufle,6443,3896,105,0,1625,2166,0,0,0,0,0,0,0,0,0,0,0
FR_91093,Boullay-les-Troux,423,311,13,0,118,180,0,0,0,0,0,0,0,0,0,0,0
FR_91095,Bouray-sur-Juine,1334,874,20,0,439,415,0,0,0,0,0,0,0,0,0,0,0
FR_91097,Boussy-Saint-Antoine,4118,2493,54,0,1103,1336,0,0,0,0,0,0,0,0,0,0,0
FR_91098,Boutervilliers,244,180,6,0,0,128,0,0,0,0,46,0,0,0,0,0,0
FR_91099,Boutigny-sur-Essonne,2159,1289,40,0,0,742,0,0,0,0,507,0,0,0,0,0,0
FR_91100,Bouville,479,289,10,0,0,180,0,0,0,0,99,0,0,0,0,0,0
FR_91103,Brétigny-sur-Orge,12527,7483,219,0,3557,3707,0,0,0,0,0,0,0,0,0,0,0
FR_91105,Breuillet,5046,3136,99,0,1314,1723,0,0,0,0,0,0,0,0,0,0,0
FR_91106,Breux-Jouy,835,509,14,0,229,266,0,0,0,0,0,0,0,0,0,0,0
FR_91109,Brières-les-Scellés,681,435,21,0,0,300,0,0,0,0,114,0,0,0,0,0,0
FR_91111,Briis-sous-Forges,2168,1368,30,0,625,713,0,0,0,0,0,0,0,0,0,0,0
FR_91112,Brouy,88,69,1,0,0,45,0,0,0,0,23,0,0,0,0,0,0
FR_91115,Bruyères-le-Châtel,1931,1264,36,0,548,680,0,0,0,0,0,0,0,0,0,0,0
FR_91121,Buno-Bonnevaux,357,248,11,0,0,156,0,0,0,0,81,0,0,0,0,0,0
FR_91122,Bures-sur-Yvette,6248,4531,111,0,0,2224,0,0,0,0,0,2196,0,0,0,0,0
FR_91129,Cerny,2176,1325,41,0,0,792,0,0,0,0,492,0,0,0,0,0,0
FR_91130,Chalo-Saint-Mars,769,529,8,0,0,354,0,0,0,0,167,0,0,0,0,0,0
FR_91131,Chalou-Moulineux,315,193,9,0,0,108,0,0,0,0,76,0,0,0,0,0,0
FR_91132,Chamarande,715,467,11,0,222,234,0,0,0,0,0,0,0,0,0,0,0
FR_91135,Champcueil,1534,908,37,0,0,459,0,0,0,0,412,0,0,0,0,0,0
FR_91136,Champlan,1557,835,17,0,367,451,0,0,0,0,0,0,0,0,0,0,0
FR_91137,Champmotteux,179,122,1,0,0,89,0,0,0,0,32,0,0,0,0,0,0
FR_91145,Chatignonville,72,46,0,0,9,37,0,0,0,0,0,0,0,0,0,0,0
FR_91148,Chauffour-lès-Étréchy,97,66,2,0,22,42,0,0,0,0,0,0,0,0,0,0,0
FR_91156,Cheptainville,1032,661,24,0,302,335,0,0,0,0,0,0,0,0,0,0,0
FR_91159,Chevannes,885,535,21,0,0,289,0,0,0,0,225,0,0,0,0,0,0
FR_91161,Chilly-Mazarin,10851,6313,156,0,2863,3294,0,0,0,0,0,0,0,0,0,0,0
FR_91174,Corbeil-Essonnes,18513,10400,310,0,4875,5215,0,0,0,0,0,0,0,0,0,0,0
FR_91175,Corbreuse,1055,713,23,0,346,344,0,0,0,0,0,0,0,0,0,0,0
FR_91179,Le Coudray-Montceaux,1918,1022,30,0,0,661,0,0,0,0,331,0,0,0,0,0,0
FR_91180,Courances,279,176,3,0,0,112,0,0,0,0,61,0,0,0,0,0,0
FR_91182,Courcouronnes,6982,4315,82,0,2091,2142,0,0,0,0,0,0,0,0,0,0,0
FR_91184,Courdimanche-sur-Essonne,210,149,3,0,0,92,0,0,0,0,54,0,0,0,0,0,0
FR_91186,Courson-Monteloup,419,253,8,0,99,146,0,0,0,0,0,0,0,0,0,0,0
FR_91195,Dannemois,522,319,11,0,0,208,0,0,0,0,100,0,0,0,0,0,0
FR_91198,DHuison-Longueville,878,522,15,0,0,308,0,0,0,0,199,0,0,0,0,0,0
FR_91200,Dourdan,5779,3880,116,0,1837,1927,0,0,0,0,0,0,0,0,0,0,0
FR_91201,Draveil,17390,10593,248,0,3942,6403,0,0,0,0,0,0,0,0,0,0,0
FR_91204,Écharcon,514,317,11,0,0,177,0,0,0,0,129,0,0,0,0,0,0
FR_91207,Égly,3234,1817,65,0,844,908,0,0,0,0,0,0,0,0,0,0,0
FR_91215,Épinay-sous-Sénart,6536,3166,93,0,1496,1577,0,0,0,0,0,0,0,0,0,0,0
FR_91216,Épinay-sur-Orge,6562,4003,102,0,1690,2211,0,0,0,0,0,0,0,0,0,0,0
FR_91222,Estouches,157,79,0,0,0,58,0,0,0,0,21,0,0,0,0,0,0
FR_91223,Étampes,10721,6708,196,0,0,4306,0,0,0,0,2206,0,0,0,0,0,0
FR_91225,Étiolles,2070,1335,36,0,391,908,0,0,0,0,0,0,0,0,0,0,0
FR_91226,Étréchy,4868,3054,110,0,1272,1672,0,0,0,0,0,0,0,0,0,0,0
FR_91228,Évry,21017,12177,381,0,7158,4638,0,0,0,0,0,0,0,0,0,0,0
FR_91232,La Ferté-Alais,2350,1312,29,0,0,787,0,0,0,0,496,0,0,0,0,0,0
FR_91235,Fleury-Mérogis,2716,1286,87,0,705,494,0,0,0,0,0,0,0,0,0,0,0
FR_91240,Fontaine-la-Rivière,120,83,1,0,0,64,0,0,0,0,18,0,0,0,0,0,0
FR_91243,Fontenay-lès-Briis,1131,700,17,0,310,373,0,0,0,0,0,0,0,0,0,0,0
FR_91244,Fontenay-le-Vicomte,585,396,11,0,0,251,0,0,0,0,134,0,0,0,0,0,0
FR_91247,La Forêt-le-Roi,297,195,3,0,96,96,0,0,0,0,0,0,0,0,0,0,0
FR_91248,La Forêt-Sainte-Croix,111,84,9,0,0,52,0,0,0,0,23,0,0,0,0,0,0
FR_91249,Forges-les-Bains,2089,1330,44,0,601,685,0,0,0,0,0,0,0,0,0,0,0
FR_91272,Gif-sur-Yvette,14930,10242,227,0,0,5870,0,0,0,0,0,4145,0,0,0,0,0
FR_91273,Gironville-sur-Essonne,473,281,7,0,0,168,0,0,0,0,106,0,0,0,0,0,0
FR_91274,Gometz-la-Ville,688,511,5,0,162,344,0,0,0,0,0,0,0,0,0,0,0
FR_91275,Gometz-le-Châtel,1356,908,22,0,437,449,0,0,0,0,0,0,0,0,0,0,0
FR_91284,Les Granges-le-Roi,722,491,17,0,202,272,0,0,0,0,0,0,0,0,0,0,0
FR_91286,Grigny,9669,4722,231,0,2718,1773,0,0,0,0,0,0,0,0,0,0,0
FR_91292,Guibeville,397,233,7,0,85,141,0,0,0,0,0,0,0,0,0,0,0
FR_91293,Guigneville-sur-Essonne,619,350,13,0,0,223,0,0,0,0,114,0,0,0,0,0,0
FR_91294,Guillerval,547,324,18,0,0,209,0,0,0,0,97,0,0,0,0,0,0
FR_91312,Igny,6639,4334,81,0,1982,2271,0,0,0,0,0,0,0,0,0,0,0
FR_91315,Itteville,3521,2192,82,0,0,1134,0,0,0,0,976,0,0,0,0,0,0
FR_91318,Janville-sur-Juine,1340,873,26,0,390,457,0,0,0,0,0,0,0,0,0,0,0
FR_91319,Janvry,416,307,9,0,118,180,0,0,0,0,0,0,0,0,0,0,0
FR_91326,Juvisy-sur-Orge,7391,4773,142,0,2237,2394,0,0,0,0,0,0,0,0,0,0,0
FR_91330,Lardy,3560,2319,65,0,1153,1101,0,0,0,0,0,0,0,0,0,0,0
FR_91332,Leudeville,837,557,15,0,229,313,0,0,0,0,0,0,0,0,0,0,0
FR_91333,Leuville-sur-Orge,2389,1444,39,0,673,732,0,0,0,0,0,0,0,0,0,0,0
FR_91338,Limours,4352,2908,72,0,1356,1480,0,0,0,0,0,0,0,0,0,0,0
FR_91339,Linas,3221,2005,58,0,809,1138,0,0,0,0,0,0,0,0,0,0,0
FR_91340,Lisses,4629,2836,70,0,1538,1228,0,0,0,0,0,0,0,0,0,0,0
FR_91345,Longjumeau,11903,6741,189,0,2851,3701,0,0,0,0,0,0,0,0,0,0,0
FR_91347,Longpont-sur-Orge,3678,2186,51,0,911,1224,0,0,0,0,0,0,0,0,0,0,0
FR_91359,Maisse,1744,964,42,0,0,616,0,0,0,0,306,0,0,0,0,0,0
FR_91363,Marcoussis,4798,3128,115,0,1350,1663,0,0,0,0,0,0,0,0,0,0,0
FR_91374,Marolles-en-Beauce,133,95,3,0,0,77,0,0,0,0,15,0,0,0,0,0,0
FR_91376,Marolles-en-Hurepoix,3358,2148,83,0,960,1105,0,0,0,0,0,0,0,0,0,0,0
FR_91377,Massy,21186,13359,421,0,7214,5724,0,0,0,0,0,0,0,0,0,0,0
FR_91378,Mauchamps,211,153,3,0,54,96,0,0,0,0,0,0,0,0,0,0,0
FR_91386,Mennecy,9266,5242,177,0,0,3283,0,0,0,0,1782,0,0,0,0,0,0
FR_91390,Le Mérévillois,2130,1304,48,0,0,810,0,0,0,0,446,0,0,0,0,0,0
FR_91393,Mérobert,365,240,3,0,72,165,0,0,0,0,0,0,0,0,0,0,0
FR_91399,Mespuits,117,84,8,0,0,63,0,0,0,0,13,0,0,0,0,0,0
FR_91405,Milly-la-Forêt,3343,1949,72,0,0,1252,0,0,0,0,625,0,0,0,0,0,0
FR_91408,Moigny-sur-École,945,548,23,0,0,345,0,0,0,0,180,0,0,0,0,0,0
FR_91411,Les Molières,1169,828,20,0,407,401,0,0,0,0,0,0,0,0,0,0,0
FR_91412,Mondeville,490,285,15,0,0,163,0,0,0,0,107,0,0,0,0,0,0
FR_91414,Monnerville,247,150,4,0,0,113,0,0,0,0,33,0,0,0,0,0,0
FR_91425,Montlhéry,3646,2145,54,0,704,1387,0,0,0,0,0,0,0,0,0,0,0
FR_91432,Morangis,6738,4107,134,0,1626,2347,0,0,0,0,0,0,0,0,0,0,0
FR_91433,Morigny-Champigny,3096,1898,59,0,0,1252,0,0,0,0,587,0,0,0,0,0,0
FR_91434,Morsang-sur-Orge,12350,7172,235,0,3516,3421,0,0,0,0,0,0,0,0,0,0,0
FR_91435,Morsang-sur-Seine,399,245,5,0,56,184,0,0,0,0,0,0,0,0,0,0,0
FR_91441,Nainville-les-Roches,301,173,3,0,0,102,0,0,0,0,68,0,0,0,0,0,0
FR_91457,La Norville,2814,1921,67,0,943,911,0,0,0,0,0,0,0,0,0,0,0
FR_91458,Nozay,2658,1684,55,0,757,872,0,0,0,0,0,0,0,0,0,0,0
FR_91461,Ollainville,2470,1553,53,0,702,798,0,0,0,0,0,0,0,0,0,0,0
FR_91463,Oncy-sur-École,643,427,11,0,0,277,0,0,0,0,139,0,0,0,0,0,0
FR_91468,Ormoy,813,479,15,0,0,324,0,0,0,0,140,0,0,0,0,0,0
FR_91469,Ormoy-la-Rivière,652,448,11,0,0,296,0,0,0,0,141,0,0,0,0,0,0
FR_91471,Orsay,10182,7086,173,0,0,3503,0,0,0,0,0,3410,0,0,0,0,0
FR_91473,Orveau,138,94,5,0,0,66,0,0,0,0,23,0,0,0,0,0,0
FR_91477,Palaiseau,18566,12289,312,0,6598,5379,0,0,0,0,0,0,0,0,0,0,0
FR_91479,Paray-Vieille-Poste,4860,2751,133,0,1055,1563,0,0,0,0,0,0,0,0,0,0,0
FR_91482,Pecqueuse,395,276,10,0,104,162,0,0,0,0,0,0,0,0,0,0,0
FR_91494,Le Plessis-Pâté,2276,1487,37,0,642,808,0,0,0,0,0,0,0,0,0,0,0
FR_91495,Plessis-Saint-Benoist,218,159,8,0,53,98,0,0,0,0,0,0,0,0,0,0,0
FR_91507,Prunay-sur-Essonne,263,153,4,0,0,113,0,0,0,0,36,0,0,0,0,0,0
FR_91508,Puiselet-le-Marais,232,148,5,0,0,112,0,0,0,0,31,0,0,0,0,0,0
FR_91511,Pussay,1105,685,39,0,0,407,0,0,0,0,239,0,0,0,0,0,0
FR_91514,Quincy-sous-Sénart,4489,2756,102,0,1139,1515,0,0,0,0,0,0,0,0,0,0,0
FR_91519,Richarville,312,238,8,0,86,144,0,0,0,0,0,0,0,0,0,0,0
FR_91521,Ris-Orangis,14094,7960,290,0,3463,4207,0,0,0,0,0,0,0,0,0,0,0
FR_91525,Roinville,691,466,23,0,183,260,0,0,0,0,0,0,0,0,0,0,0
FR_91526,Roinvilliers,53,45,0,0,0,35,0,0,0,0,10,0,0,0,0,0,0
FR_91533,Saclas,1062,703,31,0,0,394,0,0,0,0,278,0,0,0,0,0,0
FR_91534,Saclay,2039,1385,22,0,0,799,0,0,0,0,0,564,0,0,0,0,0
FR_91538,Saint-Aubin,579,401,9,0,0,250,0,0,0,0,0,142,0,0,0,0,0
FR_91540,Saint-Chéron,3053,2023,65,0,842,1116,0,0,0,0,0,0,0,0,0,0,0
FR_91544,Saint-Cyr-la-Rivière,353,235,5,0,0,150,0,0,0,0,80,0,0,0,0,0,0
FR_91546,Saint-Cyr-sous-Dourdan,731,529,16,0,199,314,0,0,0,0,0,0,0,0,0,0,0
FR_91547,Saint-Escobille,298,194,7,0,79,108,0,0,0,0,0,0,0,0,0,0,0
FR_91549,Sainte-Geneviève-des-Bois,18163,11009,347,0,5542,5120,0,0,0,0,0,0,0,0,0,0,0
FR_91552,Saint-Germain-lès-Arpajon,4679,2646,97,0,1274,1275,0,0,0,0,0,0,0,0,0,0,0
