gisco_id,name,registered,turnout,invalid,blank,UG,DIV,EXG,ENS,RN,LR,ECO,DVD,REC,UXD,DSV,EXD,DVG,UDI,REG,DVC,HOR,COM,SOC,VEC,FI,RDG
FR_76681,Sotteville-lès-Rouen,19974,12891,96,226,5815,0,228,0,3487,0,0,907,170,0,0,0,0,0,0,0,1962,0,0,0,0,0
FR_76682,Sotteville-sous-le-Val,558,358,3,9,74,0,7,0,148,0,0,0,10,0,0,0,0,0,0,0,107,0,0,0,0,0
FR_76683,Sotteville-sur-Mer,348,272,2,7,51,0,1,0,104,0,0,26,6,0,1,0,0,0,0,0,74,0,0,0,0,0
FR_76684,Tancarville,941,630,6,13,102,0,13,0,291,0,0,0,4,0,14,0,0,0,0,9,178,0,0,0,0,0
FR_76685,Thérouldeville,507,347,5,4,44,0,2,0,190,0,0,0,1,0,1,0,0,0,0,6,94,0,0,0,0,0
FR_76686,Theuville-aux-Maillots,390,261,2,11,32,0,2,0,170,0,0,0,1,0,2,0,0,0,0,0,41,0,0,0,0,0
FR_76688,Thiergeville,310,224,0,5,34,0,3,0,104,0,0,0,0,0,3,0,0,0,0,1,74,0,0,0,0,0
FR_76689,Thiétreville,306,187,1,3,24,0,2,0,94,0,0,0,1,0,0,0,0,0,0,0,62,0,0,0,0,0
FR_76690,Thil-Manneville,505,359,0,9,48,0,5,0,192,0,0,34,1,0,6,0,0,0,0,0,64,0,0,0,0,0
FR_76691,Le Thil-Riberpré,194,149,4,6,31,0,1,0,88,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_76692,Thiouville,215,158,4,5,22,0,1,0,74,0,0,15,1,0,0,0,0,0,0,0,36,0,0,0,0,0
FR_76693,Le Tilleul,568,458,1,14,76,0,4,0,185,0,0,0,9,0,9,0,0,0,0,3,157,0,0,0,0,0
FR_76694,Tocqueville-en-Caux,104,78,0,2,10,0,0,0,47,0,0,6,1,0,3,0,0,0,0,0,9,0,0,0,0,0
FR_76695,Tocqueville-les-Murs,214,141,0,1,19,0,0,0,82,0,0,0,1,0,0,0,0,0,0,0,38,0,0,0,0,0
FR_76697,Torcy-le-Grand,597,421,2,13,63,0,2,0,208,0,0,25,4,0,4,0,0,0,0,0,100,0,0,0,0,0
FR_76698,Torcy-le-Petit,372,259,4,5,30,0,2,0,126,0,0,11,2,0,2,0,0,0,0,0,77,0,0,0,0,0
FR_76699,Le Torp-Mesnil,325,221,2,5,14,0,2,0,143,0,0,22,1,0,3,0,0,0,0,0,29,0,0,0,0,0
FR_76700,Tôtes,1148,803,3,21,144,0,10,0,386,0,0,64,14,0,11,0,0,0,0,0,150,0,0,0,0,0
FR_76702,Touffreville-la-Corbeline,621,469,1,8,83,0,8,0,196,0,0,33,5,0,2,0,0,0,0,0,133,0,0,0,0,0
FR_76703,Touffreville-sur-Eu,174,131,2,2,48,0,1,0,55,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_76705,Tourville-la-Rivière,1822,1260,9,23,400,0,32,0,520,0,0,0,21,0,0,0,0,0,0,0,255,0,0,0,0,0
FR_76706,Tourville-les-Ifs,486,349,3,7,44,0,8,0,147,0,0,0,0,0,5,0,0,0,0,10,125,0,0,0,0,0
FR_76707,Tourville-sur-Arques,1000,756,5,14,257,0,14,0,286,174,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_76708,Toussaint,561,419,1,9,77,0,7,0,187,0,0,0,5,0,7,0,0,0,0,0,126,0,0,0,0,0
FR_76709,Le Trait,3759,2214,15,34,720,0,47,0,1055,0,0,0,24,0,0,0,0,0,0,0,319,0,0,0,0,0
FR_76710,Trémauville,99,84,2,1,15,0,0,0,27,0,0,0,1,0,1,0,0,0,0,0,37,0,0,0,0,0
FR_76711,Le Tréport,3562,2304,22,41,954,0,20,0,1017,226,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_76712,La Trinité-du-Mont,666,479,6,10,146,0,12,0,219,0,0,0,3,0,0,0,0,0,0,0,83,0,0,0,0,0
FR_76714,Les Trois-Pierres,620,447,1,18,78,0,5,0,175,0,0,0,5,0,6,0,0,0,0,0,159,0,0,0,0,0
FR_76715,Trouville,477,364,1,9,52,0,5,0,161,0,0,0,9,0,6,0,0,0,0,0,121,0,0,0,0,0
FR_76716,Turretot,1196,876,11,19,157,0,16,0,353,0,0,0,6,0,19,0,0,0,0,8,287,0,0,0,0,0
FR_76717,Val-de-la-Haye,533,414,1,7,124,0,10,0,138,0,0,0,5,0,0,0,0,0,0,0,129,0,0,0,0,0
FR_76718,Valliquerville,1179,835,3,16,134,0,12,0,314,0,0,78,9,0,9,0,0,0,0,0,260,0,0,0,0,0
FR_76719,Valmont,683,485,1,5,65,0,10,0,209,0,0,0,6,0,5,0,0,0,0,3,181,0,0,0,0,0
FR_76720,Varengeville-sur-Mer,982,768,2,14,223,0,3,0,198,310,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_76721,Varneville-Bretteville,241,182,1,3,22,0,4,0,79,0,0,18,3,0,3,0,0,0,0,0,49,0,0,0,0,0
FR_76723,Vassonville,305,217,2,7,50,0,3,0,99,0,0,11,9,0,3,0,0,0,0,0,33,0,0,0,0,0
FR_76724,Vatierville,116,81,0,4,24,0,0,0,38,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_76725,Vattetot-sous-Beaumont,430,314,3,12,43,0,4,0,133,0,0,0,3,0,5,0,0,0,0,0,111,0,0,0,0,0
FR_76726,Vattetot-sur-Mer,283,221,0,4,54,0,2,0,81,0,0,0,0,0,8,0,0,0,0,3,69,0,0,0,0,0
FR_76727,Vatteville-la-Rue,949,693,2,11,218,0,3,0,335,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0
FR_76728,La Vaupalière,903,672,3,11,211,0,8,0,247,0,0,0,8,0,0,0,0,0,0,0,184,0,0,0,0,0
FR_76730,Veauville-lès-Quelles,114,76,1,4,7,0,1,0,44,0,0,4,1,0,0,0,0,0,0,0,14,0,0,0,0,0
FR_76731,Vénestanville,178,113,0,6,16,0,2,0,67,0,0,7,1,0,0,0,0,0,0,0,14,0,0,0,0,0
FR_76732,Butot-Vénesville,196,139,1,1,19,0,3,0,78,0,0,5,2,0,0,0,0,0,0,0,30,0,0,0,0,0
FR_76733,Ventes-Saint-Rémy,174,131,1,10,18,0,1,0,77,0,0,2,0,0,0,0,0,0,0,0,22,0,0,0,0,0
FR_76734,Vergetot,349,258,0,4,44,0,4,0,106,0,0,0,6,0,0,0,0,0,0,0,94,0,0,0,0,0
FR_76735,Veules-les-Roses,591,437,4,5,75,0,12,0,107,0,0,34,5,0,3,0,0,0,0,0,192,0,0,0,0,0
FR_76736,Veulettes-sur-Mer,288,207,7,3,13,0,4,0,68,0,0,21,2,0,0,0,0,0,0,0,89,0,0,0,0,0
FR_76737,Vibeuf,498,358,2,8,50,0,1,0,170,0,0,25,2,0,2,0,0,0,0,0,98,0,0,0,0,0
FR_76738,Vieux-Manoir,571,452,4,15,93,0,4,117,167,47,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
FR_76739,Vieux-Rouen-sur-Bresle,464,294,1,4,51,0,3,0,184,48,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_76740,La Vieux-Rue,475,365,5,4,65,0,6,94,147,37,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0
FR_76741,Villainville,248,183,1,4,43,0,2,0,83,0,0,0,1,0,3,0,0,0,0,2,44,0,0,0,0,0
FR_76743,Villers-Écalles,1334,966,9,20,338,0,14,0,388,0,0,0,16,0,0,0,0,0,0,0,181,0,0,0,0,0
FR_76744,Villers-sous-Foucarmont,161,111,0,4,28,0,2,0,61,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_76745,Villy-sur-Yères,162,119,0,1,33,0,0,0,61,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_76746,Vinnemerville,164,125,0,1,16,0,4,0,62,0,0,0,1,0,1,0,0,0,0,1,39,0,0,0,0,0
FR_76747,Virville,275,195,1,11,30,0,6,0,83,0,0,0,1,0,2,0,0,0,0,2,59,0,0,0,0,0
FR_76748,Vittefleur,521,386,3,8,53,0,6,0,182,0,0,18,1,0,1,0,0,0,0,0,114,0,0,0,0,0
FR_76749,Wanchy-Capval,268,182,1,3,44,0,0,0,106,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_76750,Yainville,841,553,3,12,179,0,7,0,247,0,0,0,10,0,0,0,0,0,0,0,95,0,0,0,0,0
FR_76751,Yébleron,959,632,6,18,115,0,11,0,271,0,0,0,3,0,14,0,0,0,0,5,189,0,0,0,0,0
FR_76752,Yerville,2019,1352,9,29,153,0,17,0,690,0,0,132,20,0,16,0,0,0,0,0,286,0,0,0,0,0
FR_76753,Ymare,945,752,3,15,213,0,17,202,233,52,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0
FR_76754,Yport,630,418,4,8,93,0,3,0,140,0,0,0,5,0,6,0,0,0,0,3,156,0,0,0,0,0
FR_76755,Ypreville-Biville,396,286,1,7,49,0,7,0,137,0,0,0,5,0,4,0,0,0,0,4,72,0,0,0,0,0
FR_76756,Yquebeuf,185,140,0,0,36,0,3,0,34,0,0,12,5,0,0,0,0,0,0,0,50,0,0,0,0,0
FR_76757,Yvecrique,518,363,3,5,50,0,5,0,184,0,0,32,4,0,4,0,0,0,0,0,76,0,0,0,0,0
FR_76758,Yvetot,8905,5692,41,101,1188,0,93,0,2152,0,0,433,76,0,72,0,0,0,0,0,1536,0,0,0,0,0
FR_76759,Yville-sur-Seine,337,225,1,3,80,0,4,0,90,0,0,0,5,0,0,0,0,0,0,0,42,0,0,0,0,0
FR_77001,Achères-la-Forêt,951,734,3,11,143,1,6,272,261,0,28,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77002,Amillis,556,396,11,1,74,0,5,0,191,106,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77003,Amponville,281,196,2,1,40,0,4,59,81,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77004,Andrezel,224,168,1,2,15,0,4,0,68,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77005,Annet-sur-Marne,2248,1609,9,29,346,0,12,363,653,0,0,0,32,0,23,0,0,0,0,142,0,0,0,0,0,0
FR_77006,Arbonne-la-Forêt,706,532,1,10,87,0,4,213,0,0,0,4,11,202,0,0,0,0,0,0,0,0,0,0,0,0
FR_77007,Argentières,281,214,0,3,30,0,4,0,99,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77008,Armentières-en-Brie,811,490,1,14,71,0,13,0,234,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77009,Arville,107,77,0,0,10,1,0,25,37,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77010,Aubepierre-Ozouer-le-Repos,652,490,8,1,79,0,5,0,233,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77011,Aufferville,416,293,2,9,48,0,13,72,134,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77012,Augers-en-Brie,224,167,0,3,24,0,1,0,88,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77013,Aulnoy,302,183,3,3,34,3,2,68,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
FR_77014,Avon,8738,5779,32,87,1900,1,66,1958,1407,0,242,0,85,0,1,0,0,0,0,0,0,0,0,0,0,0
FR_77015,Baby,71,54,1,2,6,0,1,0,27,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77016,Bagneaux-sur-Loing,1026,655,4,17,123,3,16,154,291,0,38,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77018,Bailly-Romainvilliers,4600,3047,16,70,917,32,49,1017,0,0,0,0,0,946,0,0,0,0,0,0,0,0,0,0,0,0
FR_77019,Balloy,266,195,2,5,37,0,3,0,108,37,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77020,Bannost-Villegagnon,423,298,0,8,41,0,2,0,140,101,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77021,Barbey,139,107,2,3,21,0,0,0,57,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77022,Barbizon,1240,893,7,13,131,0,1,349,0,0,0,8,26,357,1,0,0,0,0,0,0,0,0,0,0,0
FR_77023,Barcy,255,166,2,1,30,0,4,0,80,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77024,Bassevelle,258,185,0,0,29,1,7,40,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0
FR_77025,Bazoches-lès-Bray,673,433,1,11,78,0,9,0,219,112,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77026,Beauchery-Saint-Martin,302,210,6,0,43,0,4,0,91,64,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77027,Beaumont-du-Gâtinais,785,491,2,15,94,4,12,102,231,0,21,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77029,Beauvoir,144,126,0,0,23,0,0,0,31,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77030,Bellot,602,387,2,7,65,0,10,0,223,78,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77031,Bernay-Vilbert,686,440,5,6,62,0,4,0,197,157,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77032,Beton-Bazoches,540,342,1,10,57,0,10,0,165,92,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77033,Bezalles,148,109,3,2,22,0,1,0,46,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77034,Blandy,587,451,2,9,84,0,4,0,167,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77035,Blennes,410,295,1,1,45,0,7,80,145,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77036,Boisdon,81,64,1,0,10,0,0,0,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77037,Bois-le-Roi,5015,3711,16,54,1043,2,26,1438,891,0,174,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77038,Boissettes,302,234,0,5,59,0,1,0,0,0,0,107,0,0,0,0,0,60,2,0,0,0,0,0,0,0
FR_77039,Boissise-la-Bertrand,764,573,9,17,162,0,3,0,0,0,0,233,0,0,3,0,0,144,2,0,0,0,0,0,0,0
FR_77040,Boissise-le-Roi,2738,1929,6,45,379,0,25,657,0,0,0,21,21,767,0,0,8,0,0,0,0,0,0,0,0,0
FR_77041,Boissy-aux-Cailles,242,177,0,4,26,0,4,80,54,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77042,Boissy-le-Châtel,2536,1720,7,35,314,4,29,477,0,0,0,0,0,854,0,0,0,0,0,0,0,0,0,0,0,0
FR_77043,Boitron,253,164,1,7,20,0,2,0,91,37,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77044,Bombon,627,451,3,9,91,0,11,0,179,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77045,Bougligny,549,355,2,5,49,9,13,73,176,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77046,Boulancourt,270,190,2,6,28,1,3,51,84,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77047,Bouleurs,1174,740,0,19,156,3,7,220,0,0,0,0,0,333,2,0,0,0,0,0,0,0,0,0,0,0
FR_77048,Bourron-Marlotte,2353,1685,12,34,347,1,13,664,503,0,69,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77049,Boutigny,725,520,0,12,69,0,8,219,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0
FR_77050,Bransles,436,287,2,4,78,0,4,81,100,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77051,Bray-sur-Seine,1478,865,7,17,187,0,17,0,398,232,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77052,Bréau,281,184,4,3,37,0,2,0,67,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77053,Brie-Comte-Robert,11256,7075,32,109,1973,0,48,1394,2587,0,0,559,78,0,0,0,0,0,295,0,0,0,0,0,0,0
FR_77054,La Brosse-Montceaux,589,396,3,10,105,0,10,0,168,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77055,Brou-sur-Chantereine,2851,1755,12,40,696,0,32,176,555,154,0,0,16,0,0,0,0,74,0,0,0,0,0,0,0,0
FR_77056,Burcy,129,101,0,1,13,0,1,24,52,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77057,Bussières,312,223,4,8,46,1,5,73,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
FR_77058,Bussy-Saint-Georges,17038,11149,71,213,3920,0,131,4267,2383,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77059,Bussy-Saint-Martin,543,416,3,7,97,0,2,175,127,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77060,Buthiers,542,410,3,10,77,0,9,132,151,0,20,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77061,Cannes-Écluse,1667,1103,12,18,266,0,29,0,464,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77062,Carnetin,333,241,5,3,66,0,1,98,62,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77063,La Celle-sur-Morin,925,619,2,11,123,4,5,165,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0
FR_77065,Cély,941,673,6,17,113,0,8,246,0,0,0,2,15,266,0,0,0,0,0,0,0,0,0,0,0,0
FR_77066,Cerneux,203,158,1,3,20,0,1,0,78,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77067,Cesson,7850,5330,55,170,2401,0,83,0,0,0,0,1620,0,0,0,0,0,974,27,0,0,0,0,0,0,0
FR_77068,Cessoy-en-Montois,171,125,0,2,22,0,1,0,54,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77069,Chailly-en-Bière,1508,1058,11,11,170,0,13,395,0,0,0,5,19,432,0,0,2,0,0,0,0,0,0,0,0,0
FR_77070,Chailly-en-Brie,1004,668,3,10,111,5,10,191,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0
FR_77071,Chaintreaux,721,472,2,9,64,4,5,122,245,0,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77072,Chalautre-la-Grande,443,283,2,6,36,0,1,0,142,93,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77073,Chalautre-la-Petite,431,336,2,6,68,0,6,0,154,95,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77075,Chalifert,1081,689,5,14,195,0,7,215,247,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77076,Chalmaison,562,356,1,8,74,0,10,0,143,112,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77077,Chambry,739,497,3,17,72,0,11,0,241,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77078,Chamigny,814,556,3,8,135,0,11,151,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0
FR_77079,Champagne-sur-Seine,3811,2320,10,38,697,0,48,0,873,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77080,Champcenest,142,109,1,0,15,0,1,0,64,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77081,Champdeuil,450,316,0,2,50,0,6,0,155,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77082,Champeaux,571,414,0,4,98,0,9,0,176,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77083,Champs-sur-Marne,14964,9685,61,139,4491,0,151,1506,1883,872,0,0,99,0,0,0,0,483,0,0,0,0,0,0,0,0
FR_77084,Changis-sur-Marne,980,638,4,12,164,1,12,172,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0
FR_77085,Chanteloup-en-Brie,2542,1787,13,48,575,0,20,614,498,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77086,La Chapelle-Gauthier,988,631,5,16,150,0,11,0,311,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77087,La Chapelle-Iger,136,99,1,0,17,0,1,0,31,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77088,La Chapelle-la-Reine,1658,1080,6,24,179,1,23,293,505,0,40,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77089,La Chapelle-Rablais,662,491,3,11,72,0,7,0,292,98,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77090,La Chapelle-Saint-Sulpice,164,124,0,5,29,0,4,0,62,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77091,Les Chapelles-Bourbon,370,266,1,7,37,0,8,0,116,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77093,La Chapelle-Moutils,260,171,3,1,23,0,3,0,83,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77094,Charmentray,180,135,0,5,26,0,0,37,54,0,0,0,1,0,1,0,0,0,0,11,0,0,0,0,0,0
FR_77095,Charny,1015,724,7,25,118,0,7,141,353,0,0,0,4,0,6,0,0,0,0,63,0,0,0,0,0,0
FR_77096,Chartrettes,2086,1551,5,24,448,0,24,0,452,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77097,Chartronges,231,142,1,1,14,0,1,0,86,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77098,Châteaubleau,285,197,1,5,49,0,4,0,103,33,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77099,Château-Landon,2126,1290,11,40,290,11,29,309,536,0,48,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77100,Le Châtelet-en-Brie,3390,2258,10,46,522,0,44,0,931,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77101,Châtenay-sur-Seine,752,477,3,13,96,0,8,0,257,93,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77102,Châtenoy,121,90,0,2,19,0,1,22,39,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77103,Châtillon-la-Borde,153,120,0,2,28,0,1,0,40,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77104,Châtres,528,383,4,10,90,0,0,84,152,0,0,29,7,0,0,0,0,0,7,0,0,0,0,0,0,0
FR_77106,Chauffry,740,509,3,22,115,0,16,0,232,116,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77107,Chaumes-en-Brie,2209,1479,6,24,301,0,19,312,660,0,0,99,15,0,0,0,0,0,43,0,0,0,0,0,0,0
FR_77108,Chelles,33913,20981,153,299,8680,0,228,2490,5153,2892,0,0,261,0,0,0,0,825,0,0,0,0,0,0,0,0
FR_77109,Chenoise,1093,713,4,14,99,0,10,0,400,175,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77110,Chenou,233,170,2,3,10,2,4,46,100,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77111,Chessy,4259,2912,12,65,932,0,33,997,832,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77112,Chevrainvilliers,196,143,0,0,17,2,3,33,76,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77113,Chevru,748,493,2,23,85,0,12,0,266,97,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77114,Chevry-Cossigny,2952,1976,12,37,407,0,14,417,819,0,0,137,16,0,0,0,0,0,117,0,0,0,0,0,0,0
FR_77115,Chevry-en-Sereine,398,280,2,7,58,2,5,67,127,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77116,Choisy-en-Brie,928,609,2,10,107,0,5,0,284,196,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77117,Citry,568,356,3,13,74,2,5,74,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0
FR_77118,Claye-Souilly,8216,5764,36,112,1310,0,36,1355,2318,0,0,0,76,0,59,0,0,0,0,462,0,0,0,0,0,0
FR_77119,Clos-Fontaine,172,127,0,3,24,0,1,0,76,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77120,Cocherel,413,262,0,5,40,0,6,0,153,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77121,Collégien,2420,1697,8,53,613,0,24,535,446,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77122,Combs-la-Ville,14742,9359,54,130,3541,0,76,1820,2633,0,0,523,96,0,0,0,0,0,486,0,0,0,0,0,0,0
FR_77123,Compans,510,338,3,4,116,0,4,38,147,0,0,0,2,0,3,0,0,0,0,21,0,0,0,0,0,0
FR_77124,Conches-sur-Gondoire,1244,945,3,23,259,0,5,359,281,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77125,Condé-Sainte-Libiaire,1094,783,3,11,166,2,15,278,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0
FR_77126,Congis-sur-Thérouanne,1228,762,5,19,139,0,13,0,386,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77127,Coubert,1076,717,3,17,185,0,7,114,306,0,0,42,7,0,0,0,0,0,36,0,0,0,0,0,0,0
FR_77128,Couilly-Pont-aux-Dames,1437,965,7,24,164,6,19,315,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0
FR_77129,Coulombs-en-Valois,413,260,3,4,37,0,7,0,148,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77130,Coulommes,359,245,1,3,36,4,2,74,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0
FR_77131,Coulommiers,9294,5380,36,94,1412,23,94,1712,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0
FR_77132,Coupvray,2364,1677,10,53,463,0,22,524,581,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77133,Courcelles-en-Bassée,151,117,1,0,6,0,0,0,53,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77134,Courchamp,100,84,0,0,2,0,1,0,42,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77135,Courpalay,1067,673,4,10,136,0,10,0,349,149,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77136,Courquetaine,173,125,2,2,20,0,0,22,55,0,0,12,1,0,0,0,0,0,11,0,0,0,0,0,0,0
FR_77137,Courtacon,156,110,5,1,15,0,3,0,41,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77138,Courtomer,394,293,0,11,73,0,3,0,123,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR_77139,Courtry,4612,3014,13,52,904,0,34,598,1137,0,0,0,25,0,24,0,0,0,0,227,0,0,0,0,0,0
FR_77140,Coutençon,164,119,0,3,17,0,2,0,54,41,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
