gisco_id,name,registered,turnout,invalid,blank,PARTIDO SOCIALISTA OBRERO ESPAÑOL,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,PARTIDO POPULAR,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,UNIÓN PROGRESO Y DEMOCRACIA,DEMOCRACIA NACIONAL,PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL,VOX,PODEMOS,RECORTES CERO-GRUPO VERDE,UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES-CONVOCA,POR UN MUNDO MÁS JUSTO,FALANGE ESPAÑOLA DE LAS JONS,PARTIDO LIBERTARIO,ESCAÑOS EN BLANCO,PARTIDO COMUNISTA OBRERO ESPAÑOL,CIUDADANOS PARTIDO DE LA CIUDADANÍA,UNIDAD POPULAR: IZQUIERDA UNIDA LOS VERDES - CONVO,"CIUDADANOS, PARTIDO DE LA CIUDADANÍA",SOLIDARIDAD Y AUTOGESTIÓN INTERNACIONALISTA,CIUDADANOS LIBRES UNIDOS,ANDALUCES DE JAÉN UNIDOS,MÁLAGA POR SÍ,SOLUCIONA,"UNIDAD POPULAR EN ARAGÓN: IZQUIERDA UNIDA, CHUNTA",PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGON,INDEPENDIENTES POR ARAGÓN,PODEMOS-Ahora Alto Aragón en Común,"UNIDAD POPULAR: IZQUIERDA UNIDA, UNIDAD POPULAR EN",PARTIDO POPULAR-FORO,PARTIDO HUMANISTA,EL PI - PROPOSTA PER LES ILLES,"UNITAT POPULAR BALEARS: IZQUIERDA UNIDA, UNIDAD PO",PARTIDO FAMILIA Y VIDA,MÉS,"CANARIAS DECIDE: LOS VERDES, UNIDAD DEL PUEBLO Y A",COALICIÓN CANARIA - PARTIDO NACIONALISTA CANARIO,PARTIDO SOCIALISTA OBRERO ESPAÑOL-NUEVA CANARIAS,PARTIDO COMUNISTA DEL PUEBLO CANARIO,UNIDAD POPULAR: IZQUIERDA UNIDA. UNIDAD POPULAR EN,COALICIÓN CANARIA-PARTIDO NACIONALISTA CANARIO,"UNIDAD POPULAR: IZQUIERDA UNIDA CANARIA, UNIDAD PO",PARTIDO LIBERAL DE DERECHAS,PARTIDO ANIMALISTA-CONTRA EL MALTRATO ANIMAL,INICIATIVA FEMINISTA,PARTIDO REGIONALISTA DEL PAÍS LEONÉS,CIUDADANOS RURALES AGRUPADOS,CIUDADANOS DE CENTRO DEMOCRÁTICO,PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL,ESQUERRA REPUBLICANA DE CATALUNYA-CATALUNYA SÍ,PARTIDO POPULAR/PARTIT POPULAR,UNIÓ DEMOCRÀTICA DE CATALUNYA,PARTIT DELS SOCIALISTES DE CATALUNYA,CIUTADANS-PARTIDO DE LA CIUDADANÍA,PARTIT COMUNISTA DEL POBLE DE CATALUNYA,DEMOCRÀCIA I LLIBERTAT. CONVERGÈNCIA. DEMÒCRATES.,"""EN COMÚ PODEM""",CIUTADANS - PARTIDO DE LA CIUDADANÍA,EN COMÚ PODEM,PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE),ESCONS EN BLANC/ESCAÑOS EN BLANCO,EXTREMADURA UNIDA-EXTREMEÑOS,UNIDAD POPULAR: IZQUIERDA UNIDA-UNIDAD POPULAR EN,PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE,PARTIDO ANIMALISTA CONTRA O MALTRATO ANIMAL,COMUNISTAS DA GALIZA,PARTIDO DA TERRA,NÓS-CANDIDATURA GALEGA (BNG-CG-FOGA-PCPG-PG),EN MAREA,COMUNISTAS DA GALIZA-PCPE,X A ESQUERDA,X LA IZQUIERDA-LOS VERDES,UNIÓN DEL PUEBLO NAVARRO EN COALICIÓN CON EL PARTI,GEROA BAI,"UNIDAD POPULAR-ORAIN BATERA:IZQUIERDA UNIDA, BATZA","LIBERTAD NAVARRA, LIBERTATE NAFARRA",EUSKAL HERRIA BILDU,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (P,UNIDAD POPULAR- ORAIN BATERA:EZKER ANITZA-IZQUIERD,ESCAÑOS EN BLANCO - AULKI ZURIAK,ONGI ETORRI,PODEMOS-AHAL DUGU,LIBERTAD NAVARRA-LIBERTATE NAFARRA,PARTIDO POPULAR (PP),CIUDADANOS-PARTIDO DE LA CIUDADANÍA (C's),UNIÓN PROGRESO Y DEMOCRACIA (UPYD),EUSKAL HERRIA BILDU (EH Bildu),PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL (PACM,UNIDAD POPULAR-ORAIN BATERA:EZKER ANITZA-IZQUIERDA,"LIBERTAD NAVARRA, LIBERTATE NAFARRA (Ln)",PODEMOS/AHAL DUGU,ESCAÑOS EN BLANCO-AULKI ZURIAK,"JUSTIZIA SOCIAL, PARTICIPACIÓN CIUDADANA",EZKERRA-X LA IZQUIERDA,BIDEZKO MUNDURANTZ/POR UN MUNDO MÁS JUSTO,"UNIDAD POPULAR: UNIDAD POPULAR EN COMÚN, IZQUIERDA",MUERTE AL SISTEMA,"ARA, PAÍS VALENCIÀ","UNITAT POPULAR:ESQUERRA UNIDA DEL PAÍS VALENCIÀ, U",LOS VERDES-ECOPACIFISTAS,SOM VALENCIANS,COMPROMÍS-PODEMOS-ÉS EL MOMENT,FORO DEMÓCRATA,PARTIT COMUNISTA DELS POBLES D¿ESPANYA,"UNITAT POPULAR: ESQUERRA UNIDA DEL PAÍS VALENCIÀ,",AVANT VALENCIANS,EN POSITIU,UNIDAD POPULAR-IZQUIERDA UNIDA
ES_31102,Ezkurra,146,66,0,1,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31103,Ezprogui,46,32,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31104,Falces,1876,1355,17,10,358,0,0,0,4,0,8,0,334,4,0,0,0,0,0,0,0,0,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,50,54,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31105,Fitero,1535,1208,21,18,308,0,0,0,5,0,6,0,166,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,13,21,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31106,Fontellas,689,565,6,1,157,0,0,0,3,0,3,0,85,3,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,7,28,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31107,Funes,1707,1303,9,12,229,0,0,0,14,0,6,0,113,2,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,27,24,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31108,Fustiñana,1878,1487,12,14,388,0,0,0,5,0,4,0,222,4,0,0,0,0,0,0,0,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,27,56,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31109,Galar,1562,1184,7,6,105,0,0,0,6,0,5,0,318,7,0,0,0,0,0,0,0,0,73,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,112,49,2,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31110,Gallipienzo / Galipentzu,90,65,0,2,18,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31111,Gallués / Galoze,96,75,0,2,7,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31112,Garaioa,94,67,1,0,1,0,0,0,0,0,1,0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31113,Garde,137,86,1,1,12,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,11,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31114,Garínoain,362,272,3,6,31,0,0,0,0,0,1,0,89,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,14,20,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31115,Garralda,166,108,0,2,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31116,Genevilla,65,51,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31117,Goizueta,620,390,5,1,6,0,0,0,0,0,3,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,78,1,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31118,Goñi,165,122,1,2,13,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31119,Güesa / Gorza,40,22,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31120,Guesálaz / Gesalatz,394,264,1,5,18,0,0,0,0,0,2,0,57,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,31,10,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31121,Guirguillano,64,45,0,2,2,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31122,Huarte / Uharte,4719,3671,17,42,382,0,0,0,22,0,30,0,1082,10,0,0,0,0,0,0,0,0,261,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,436,122,23,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31123,Uharte-Arakil,654,430,11,7,33,0,0,0,3,0,5,0,92,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,74,6,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31124,Ibargoiti,210,162,0,2,7,0,0,0,0,0,1,0,28,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,11,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31125,Igúzquiza,275,194,3,2,22,0,0,0,1,0,0,0,44,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,18,5,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31126,Imotz,357,235,3,0,18,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,43,8,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31127,Irañeta,143,97,0,2,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,17,1,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31128,Isaba / Izaba,370,265,0,2,32,0,0,0,1,0,1,0,45,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,26,19,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31129,Ituren,393,265,4,2,27,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,65,0,1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31130,Iturmendi,310,214,1,7,18,0,0,0,2,0,0,0,39,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,31,4,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31131,Iza / Itza,871,664,6,13,39,0,0,0,1,0,4,0,123,4,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,81,12,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31132,Izagaondoa,146,115,2,1,8,0,0,0,1,0,0,0,12,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31133,Izalzu / Itzaltzu,44,30,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31134,Jaurrieta,178,132,2,1,19,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,23,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31135,Javier,102,67,5,0,5,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31136,Juslapeña,444,320,2,6,19,0,0,0,1,0,2,0,107,3,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,29,11,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31137,Beintza-Labaien,208,93,0,3,4,0,0,0,1,0,0,0,17,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31138,Lakuntza,934,649,2,5,52,0,0,0,2,0,6,0,110,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,155,7,2,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31139,Lana,159,102,1,3,9,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,10,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31140,Lantz,116,82,0,2,2,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31141,Lapoblación,109,70,4,1,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31142,Larraga,1411,972,8,11,226,0,0,0,0,0,4,0,157,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,29,24,2,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31143,Larraona,98,59,1,1,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31144,Larraun,804,482,3,2,20,0,0,0,0,0,0,0,73,2,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,95,5,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31145,Lazagurría,171,133,0,0,21,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31146,Leache / Leatxe,35,30,0,2,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES_31147,Legarda,98,76,0,2,5,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,8,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
