gisco_id,name,registered,turnout,invalid,blank,Slovenská ľudová strana Andreja Hlinku,DOBRÁ VOĽBA,Sloboda a Solidarita,SME RODINA,Slovenské Hnutie Obrody,ZA ĽUDÍ,MÁME TOHO DOSŤ !,Slovenská národná strana,Demokratická strana,"OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO), NOVA, Kresťanská únia (KÚ), ZMENA ZDOLA",Koalícia Progresívne Slovensko a SPOLU - občianska demokracia,STAROSTOVIA A NEZÁVISLÍ KANDIDÁTI,99 % - občiansky hlas,Kresťanskodemokratické hnutie,Slovenská liga,VLASŤ,MOST - HÍD,SMER - sociálna demokracia,SOLIDARITA - Hnutie pracujúcej chudoby,HLAS ĽUDU,Magyar Közösségi Összefogás - Maďarská komunitná spolupatričnosť,Práca slovenského národa,Kotlebovci - Ľudová strana Naše Slovensko,Socialisti.sk
SK_517071,Mociar,121,84,0,0,0,5,3,8,0,1,4,8,0,8,0,0,0,5,0,0,2,24,0,0,0,0,16,0
SK_517160,Pocuvadlo,93,66,0,0,0,2,4,4,0,7,0,2,0,16,3,0,0,0,0,1,0,17,0,0,0,0,9,1
SK_517143,Podhorie (okres Banská Štiavnica),283,221,2,0,0,2,6,11,0,6,0,16,0,45,8,0,0,24,0,13,0,41,0,1,1,0,43,2
SK_517178,Prencov,521,342,0,0,1,9,12,38,0,13,0,21,0,58,22,0,1,10,0,12,0,102,0,0,0,0,43,0
SK_516597,Svätý Anton,969,660,3,0,3,23,25,83,0,29,2,31,1,120,34,1,0,36,0,25,0,120,0,0,0,0,120,4
SK_517283,Stiavnicke Bane,676,532,5,0,2,9,29,63,0,22,0,24,0,90,36,0,0,10,0,19,1,129,2,0,0,1,87,3
SK_517372,Vysoká (okres Banská Štiavnica),117,75,1,0,0,1,8,6,0,4,0,0,0,9,8,0,0,7,0,2,0,10,1,0,0,0,18,0
SK_581607,Brehy,901,614,15,0,3,17,24,63,0,18,0,24,0,164,31,0,0,18,0,14,3,123,6,0,0,0,89,2
SK_516759,Hodrusa-Hamre,1819,1176,13,0,2,59,54,126,3,42,11,40,1,203,83,2,0,15,0,25,2,291,2,0,0,0,181,21
SK_516805,Horne Hamre,569,412,6,0,1,25,26,31,0,16,2,13,0,93,11,0,0,40,0,19,2,70,3,0,0,0,53,1
SK_516813,Hrabicov,456,305,4,0,0,8,8,33,0,10,2,12,0,42,7,1,0,15,1,9,0,77,1,1,0,0,74,0
SK_516830,Hronsky Benadik,977,664,16,0,1,16,20,70,0,15,0,33,3,114,25,1,1,24,1,12,0,197,0,4,0,1,104,6
SK_516902,Klak,167,123,3,0,0,8,7,13,0,0,2,3,0,24,5,0,0,4,0,4,1,32,1,0,0,0,14,2
SK_517062,Mala Lehota,745,487,3,0,2,12,10,65,0,5,1,20,0,79,9,0,0,12,0,12,1,143,0,0,0,0,109,4
SK_517097,Nova Bana,5853,3875,31,0,6,133,218,354,2,169,13,118,4,1065,264,1,0,200,0,132,3,697,6,0,0,2,437,20
SK_580546,Orovnica,472,319,5,0,0,16,15,37,0,6,0,11,0,70,5,0,0,3,0,7,0,66,0,1,1,0,74,2
SK_517119,Ostry Grun,446,304,2,0,0,5,7,25,0,7,0,11,0,54,7,0,0,42,0,5,0,78,5,0,0,0,56,0
SK_517127,Píla (okres Žarnovica),103,53,3,0,2,0,2,3,0,3,0,0,0,8,2,0,0,1,1,3,0,15,0,0,0,0,10,0
SK_517232,Rudno nad Hronom,424,306,4,0,1,10,13,29,0,10,2,9,0,36,10,0,1,49,0,7,1,74,6,0,0,0,40,4
SK_517291,Tekovska Breznica,1016,700,8,0,4,28,28,66,0,27,2,30,0,146,19,1,0,17,0,35,1,199,1,2,0,1,85,0
SK_517330,Velka Lehota,943,628,7,0,1,13,17,78,0,19,0,22,1,133,18,0,0,39,0,20,1,133,0,0,0,0,122,4
SK_517348,Velke Pole,365,172,3,0,4,10,8,14,0,6,0,7,0,25,3,0,0,6,0,7,0,46,0,0,0,0,33,0
SK_517356,Voznica,503,363,6,0,2,8,14,21,0,8,1,10,1,70,19,0,0,14,0,7,0,113,0,0,0,0,68,1
SK_517381,Zarnovica,4842,3146,36,0,5,154,158,303,1,122,6,114,2,620,153,1,0,134,1,85,11,738,6,1,2,1,473,19
SK_517399,Zupkov,689,462,5,0,3,9,16,53,0,17,4,12,0,101,14,0,1,8,1,27,0,101,1,0,0,0,89,0
SK_516660,Bartosova Lehotka,311,224,2,0,1,10,8,13,1,4,5,12,0,61,16,0,0,2,0,13,1,44,0,0,0,0,31,0
SK_516708,Bzenica,534,370,7,0,0,12,18,38,0,5,1,12,0,55,9,0,0,17,0,27,1,109,0,0,0,0,59,0
SK_516724,Dolna Trnavka,272,222,4,0,1,13,7,19,0,8,0,11,0,39,9,0,0,22,0,5,1,30,0,0,0,0,53,0
SK_516732,Dolna Ves,177,123,1,0,0,5,3,25,0,6,0,1,1,26,7,0,0,0,0,3,0,16,0,0,0,1,26,2
SK_516741,Dolna Zdana,694,464,6,0,0,27,24,70,0,8,0,11,0,103,31,0,0,16,0,17,2,89,0,0,0,0,56,4
SK_516767,Hlinik nad Hronom,2234,1563,29,0,2,66,94,213,0,40,5,33,0,354,84,3,0,55,0,67,6,337,3,0,1,1,160,10
SK_581747,Horná Ves (okres Žiar nad Hronom),546,383,4,0,1,18,29,62,0,15,0,10,1,106,23,0,1,10,0,4,0,60,0,1,0,0,37,1
SK_516791,Horna Zdana,436,300,2,0,1,49,23,35,0,11,1,6,0,54,14,0,0,3,0,9,0,42,1,0,0,0,45,4
SK_516821,Hronska Dubrava,337,222,1,0,0,9,7,27,1,9,1,8,0,39,15,1,0,4,0,7,0,64,1,0,0,0,24,4
SK_516848,Ihrac,429,314,3,0,1,6,8,50,0,11,2,15,1,74,11,0,0,36,0,2,3,65,1,0,0,0,25,0
SK_516872,Janova Lehota,781,520,6,0,2,18,17,69,1,14,3,13,0,89,22,0,0,20,1,14,1,165,0,0,0,0,56,9
SK_516881,Jastraba,431,283,3,0,1,17,9,32,1,14,2,10,0,67,12,0,0,18,1,14,0,57,0,0,0,0,25,0
SK_516937,Kopernica,369,183,5,0,3,4,4,25,0,8,1,2,0,54,4,1,0,3,0,9,1,23,0,0,0,0,36,0
SK_516945,Kosorin,388,265,3,0,0,13,13,56,0,8,0,5,2,31,10,0,0,6,0,2,3,55,0,0,0,0,58,0
SK_516961,Krahule,366,293,0,0,1,18,30,23,0,23,0,12,0,86,31,1,0,11,0,4,0,34,0,0,1,0,18,0
SK_516970,Kremnica,4293,2889,32,0,3,81,178,269,1,226,11,75,4,841,275,1,0,116,0,62,10,443,2,0,2,0,242,15
SK_516988,Kremnicke Bane,211,142,3,0,1,7,6,24,1,7,0,4,1,34,12,0,0,9,0,0,0,21,0,0,0,0,12,0
SK_516996,Kunesov,176,103,1,0,0,8,2,10,0,3,2,5,0,19,10,0,0,2,0,1,0,13,1,0,0,0,26,0
SK_599328,Ladomerska Vieska,693,473,4,0,2,21,18,52,0,22,1,25,1,100,33,0,0,17,1,15,0,102,1,0,0,0,58,0
SK_517011,Lehotka pod Brehmi,300,227,0,0,1,11,5,21,0,7,2,8,0,38,13,2,0,7,0,11,1,58,1,0,0,0,41,0
SK_517020,Lovca,554,407,3,0,2,14,28,52,0,12,0,22,0,67,27,0,0,49,0,5,0,77,1,0,0,0,42,6
SK_517038,Lovcica-Trubin,1309,957,17,0,4,42,45,108,0,49,10,38,0,197,80,0,0,52,0,20,3,186,0,0,0,0,103,3
SK_517046,Lúčky (okres Žiar nad Hronom),171,100,0,0,0,1,4,8,0,8,0,5,0,26,4,0,0,3,0,4,0,15,0,0,0,0,22,0
SK_599336,Lutila,1108,871,23,0,3,22,86,118,1,59,3,26,1,177,65,0,0,20,0,17,2,166,1,0,1,0,73,7
SK_517089,Nevolne,324,259,1,0,0,4,18,30,0,11,0,2,0,52,8,0,0,57,0,2,2,36,0,1,0,0,35,0
SK_517135,Pitelova,550,382,3,0,0,10,16,40,0,19,0,9,1,109,15,0,0,16,0,7,1,79,0,0,0,0,52,5
SK_517186,Prestavlky,561,388,0,0,1,16,21,29,0,9,2,15,0,44,13,0,0,12,0,9,5,123,1,0,0,0,87,1
SK_517194,Prochot,480,351,8,0,0,22,8,37,0,5,2,18,0,71,10,0,0,7,0,4,0,112,0,0,0,0,42,5
SK_517216,Repiste,257,197,0,0,0,8,2,25,0,5,1,13,0,32,6,0,0,4,0,9,0,56,1,0,0,0,35,0
SK_517241,Sklene Teplice,414,317,4,0,1,13,10,40,0,11,1,20,0,57,17,0,0,11,0,5,4,79,0,0,0,0,43,1
SK_517259,Slaska,402,279,3,0,0,11,18,87,0,8,3,10,1,45,8,0,1,6,0,7,2,40,1,0,0,0,28,0
SK_517267,Stara Kremnicka,895,553,10,0,8,28,27,60,0,17,3,28,2,132,26,0,0,11,0,6,1,127,2,0,0,0,64,1
SK_517313,Trnava Hora,983,679,1,0,3,28,35,75,1,25,3,32,1,179,19,0,1,25,1,21,2,152,0,0,1,0,70,4
SK_517364,Vyhne,1063,745,7,0,0,23,55,103,0,16,10,23,2,184,34,0,0,22,1,20,5,169,0,0,4,1,61,5
SK_516589,Ziar nad Hronom,14701,8982,85,0,20,385,662,995,2,418,21,318,9,1873,668,6,3,196,4,255,59,2018,26,5,2,4,897,51
SK_519014,Abrahámovce (okres Bardejov),275,174,2,0,0,8,9,20,0,3,1,7,1,34,4,0,0,9,0,7,1,53,0,0,0,0,15,0
SK_519022,Andrejova,264,175,0,0,3,2,7,23,0,6,1,2,0,40,3,0,0,6,0,7,18,49,0,0,0,0,8,0
SK_519006,Bardejov,25431,16044,181,0,41,591,783,1379,5,1007,45,483,16,4299,792,5,10,1389,9,671,72,3193,17,7,1,2,966,80
SK_519049,Bartosovce,568,419,6,0,0,16,16,39,0,15,2,10,0,110,8,0,0,91,0,16,0,76,0,0,1,0,12,1
SK_519057,Becherov,222,127,2,0,1,9,5,9,0,4,1,8,0,25,3,0,0,9,0,7,7,28,0,0,0,0,9,0
SK_519065,Beloveza,631,461,4,0,0,13,19,47,0,13,0,14,0,87,9,0,0,10,0,15,40,162,0,0,0,0,26,2
SK_519073,Bogliarka,100,70,0,0,0,3,2,5,0,3,0,5,0,8,3,0,0,1,0,5,0,26,0,0,0,0,7,2
SK_519081,Brezov,315,223,1,0,1,9,16,22,0,6,1,6,0,53,4,0,0,30,0,5,1,55,0,1,0,0,12,0
SK_519090,Brezovka,94,60,0,0,0,0,4,8,0,3,0,4,0,9,3,0,0,7,0,0,0,18,0,0,0,0,3,1
SK_519103,Buclovany,179,132,0,0,0,9,5,8,0,2,1,9,1,32,4,0,1,0,0,9,1,42,0,0,0,0,8,0
SK_519111,Cigelka,334,140,3,0,8,1,0,7,0,1,0,2,1,50,1,0,0,0,0,0,31,17,1,0,0,0,16,1
SK_519138,Dubinne,294,218,4,0,0,6,5,19,0,11,0,11,0,62,4,0,0,27,0,11,2,37,0,0,0,0,17,2
SK_519154,Fricka,212,119,1,0,1,3,4,9,0,3,0,7,1,57,0,0,0,2,0,4,1,17,0,0,0,0,9,0
SK_519162,Frickovce,556,396,3,0,1,19,23,26,0,13,1,19,0,96,7,2,0,54,0,6,4,108,0,0,0,0,14,0
SK_519171,Gaboltov,387,280,5,0,0,16,3,28,0,7,2,8,0,80,1,0,0,47,0,14,0,40,1,0,0,0,26,2
SK_519189,Gerlachov (okres Bardejov),765,428,3,0,4,11,15,38,0,13,0,29,0,80,13,0,0,6,0,18,2,153,0,0,0,0,41,2
SK_519201,Hankovce (okres Bardejov),340,237,0,0,1,7,6,25,0,11,0,6,0,36,9,0,1,11,0,6,1,89,1,1,0,0,23,3
SK_519219,Harhaj,202,146,3,0,0,1,1,9,0,4,0,3,2,31,3,0,0,34,0,6,0,41,0,0,0,0,7,1
SK_519227,Hazlin,911,600,3,0,1,24,8,51,0,9,2,17,1,76,21,0,0,15,0,31,3,295,0,0,0,0,41,2
SK_519235,Hertnik,823,548,9,0,1,17,16,55,0,24,2,15,2,149,18,1,0,73,1,11,0,89,1,1,0,0,59,4
SK_519243,Hervartov,405,305,5,0,1,3,3,23,0,6,2,19,1,68,2,0,0,50,1,7,38,40,0,0,0,0,35,1
SK_519251,Hrabovec,412,290,1,0,0,2,7,34,0,15,0,3,0,89,4,1,0,43,0,6,5,62,0,0,0,0,16,2
SK_519260,Hrabske,419,257,7,0,32,18,4,12,0,1,2,11,0,55,4,0,0,3,0,7,17,55,0,0,0,0,28,1
SK_519278,Hutka,85,54,0,0,0,3,4,4,0,2,0,5,0,9,1,0,0,3,0,0,4,16,0,0,0,0,1,2
SK_519286,Chmelova,332,228,0,0,0,12,14,19,0,9,0,12,0,45,19,0,0,9,0,11,10,51,1,0,0,0,16,0
SK_519308,Jedlinka,68,50,0,0,0,0,0,4,0,3,0,3,0,11,3,0,0,3,0,5,2,13,0,0,0,0,3,0
SK_519324,Klusov,839,618,8,0,1,19,21,45,0,27,3,13,1,166,9,0,0,125,0,20,38,88,0,1,0,0,32,1
SK_519341,Kobyly,670,490,4,0,0,15,13,29,0,26,1,15,1,144,19,0,0,75,0,24,1,97,0,0,0,0,24,2
SK_519359,Kochanovce (okres Bardejov),201,149,1,0,0,2,2,14,0,9,0,3,0,43,4,0,0,22,0,6,0,33,0,0,0,0,10,0
SK_519367,Komarov,359,272,5,0,0,3,8,29,2,20,1,17,0,73,7,0,0,31,0,13,0,48,0,1,0,0,14,0
SK_519375,Koprivnica,530,323,2,0,2,6,4,29,0,11,5,13,0,80,3,0,0,56,0,13,1,65,0,0,0,1,31,1
SK_519383,Kozany,97,46,1,0,0,0,1,1,0,0,0,4,0,12,1,0,0,2,0,1,1,18,0,0,0,0,4,0
SK_519405,Krive,174,128,2,0,2,5,2,13,0,2,0,6,1,17,2,0,0,4,0,8,0,48,0,0,0,0,14,2
SK_519413,Krize,75,52,0,0,1,2,2,8,0,3,1,7,0,5,2,0,0,3,0,4,0,7,0,0,0,0,7,0
SK_519421,Kruzlov,775,481,9,0,3,8,14,42,1,24,2,28,1,98,14,0,0,28,2,16,3,136,0,0,0,0,50,2
SK_519430,Kučín (okres Bardejov),271,168,4,0,0,2,2,21,1,6,1,6,0,33,4,0,0,35,0,2,3,39,0,0,0,0,9,0
SK_519456,Kurima,840,544,8,0,2,8,14,48,0,16,0,13,2,180,13,0,0,106,0,21,0,73,0,0,0,0,39,1
SK_519464,Kurov,482,355,4,0,24,20,16,21,1,10,0,20,1,48,7,0,0,5,0,15,3,133,0,0,0,0,26,1
SK_519472,Lascov,425,240,6,0,7,8,8,15,0,12,1,19,0,52,3,0,0,17,0,6,1,70,0,0,0,0,15,0
SK_519481,Lenartov,706,402,20,0,37,17,7,43,1,10,1,10,0,70,3,2,1,24,0,7,40,71,1,0,2,1,34,0
SK_519499,Lipová (okres Bardejov),62,42,2,0,1,1,1,2,0,1,0,1,0,3,0,0,0,1,0,3,0,26,0,0,0,0,0,0
SK_519502,Livov,72,50,0,0,0,2,1,1,0,0,0,1,0,9,4,0,0,2,0,3,2,19,0,0,0,0,6,0
SK_519511,Livovska Huta,49,28,0,0,0,1,1,2,0,0,1,1,0,2,0,0,0,3,0,3,0,11,0,0,0,1,2,0
SK_519529,Lopuchov,247,162,2,0,1,2,1,12,0,4,2,11,2,33,4,0,0,23,0,4,0,52,0,0,0,0,9,0
SK_519545,Lukavica (okres Bardejov),301,211,1,0,0,16,4,13,0,6,1,16,2,44,5,0,0,4,1,9,3,70,0,0,0,0,16,0
SK_519553,Lukov,449,294,4,0,11,12,4,25,0,4,1,4,0,48,5,0,0,3,0,15,2,129,0,0,0,1,25,1
SK_519570,Malcov,1097,680,8,0,29,43,38,66,1,20,0,32,0,154,16,0,0,54,0,27,1,150,0,0,0,1,37,3
SK_519588,Marhan,702,396,7,0,6,22,12,32,0,13,2,13,0,93,8,0,0,37,1,8,7,91,2,1,0,0,41,0
SK_519600,Mikulasova,113,67,1,0,0,2,0,7,0,2,0,2,0,8,4,0,0,2,0,3,0,32,0,0,0,0,4,0
SK_519618,Mokroluh,611,446,3,0,1,12,18,44,0,26,2,12,0,152,15,0,0,49,0,13,0,76,0,1,0,0,19,3
SK_519626,Nemcovce (okres Bardejov),200,139,1,0,0,11,0,17,0,7,0,4,0,29,1,0,0,19,1,7,0,32,0,0,0,0,10,0
SK_519634,Nizna Polianka,185,130,1,0,0,9,6,3,0,4,0,6,0,16,7,0,0,8,0,4,16,46,0,0,0,0,4,0
SK_519642,Nizna Vola,222,140,1,0,1,9,0,7,0,1,0,3,0,38,2,0,0,9,0,1,0,56,0,0,0,0,12,0
SK_519669,Nizny Tvarozec,356,174,7,0,0,10,2,18,0,2,0,9,0,41,5,0,0,7,0,8,2,46,0,0,0,0,17,0
SK_519677,Olsavce,145,93,1,0,2,2,1,9,0,0,0,3,2,28,0,0,0,4,0,2,0,33,0,0,0,0,6,0
SK_519685,Ondavka,21,17,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,6,5,0,0,0,0,0,0
SK_519693,Ortutova,153,94,0,0,5,1,1,3,0,4,1,5,0,23,0,0,0,4,0,6,3,28,0,0,0,0,9,1
SK_519707,Osikov,749,558,0,0,2,13,18,63,1,20,1,33,1,146,12,0,0,74,0,6,13,113,0,1,0,0,34,7
SK_519715,Petrova,544,166,2,0,4,1,5,16,0,4,1,5,0,73,2,0,0,5,0,15,0,21,0,0,0,0,12,0
SK_519723,Poliakovce,291,201,1,0,0,5,10,13,0,6,1,5,1,54,5,0,0,21,0,3,2,60,0,1,0,1,12,0
SK_519731,Porúbka (okres Bardejov),182,113,3,0,0,1,3,4,0,5,1,3,1,30,4,0,0,17,0,5,0,30,0,0,0,0,5,1
SK_519936,Raslavice,2074,1441,29,0,3,54,37,137,0,82,3,69,12,460,41,2,1,218,0,36,3,197,0,0,0,1,51,5
SK_519740,Regetovka,46,41,0,0,0,1,2,4,0,4,0,1,0,7,3,0,0,3,0,1,0,14,0,0,0,0,1,0
SK_519758,Resov,252,155,0,0,0,6,8,10,0,2,2,10,0,53,5,0,0,6,0,6,2,30,1,1,0,0,13,0
SK_519766,Richvald,802,518,6,0,1,37,13,52,0,14,4,13,1,84,17,1,0,18,0,23,5,191,0,0,0,0,29,9
SK_519774,Rokytov,431,285,0,0,3,18,5,21,2,11,4,6,0,84,7,0,0,24,0,13,0,73,0,0,0,0,9,5
SK_519782,Smilno,561,388,3,0,0,10,4,38,0,9,3,24,2,125,5,0,1,41,0,32,3,62,0,0,0,0,26,0
SK_519791,Snakov,495,303,5,0,7,11,8,26,1,12,1,14,1,40,6,0,0,9,0,12,3,116,0,0,0,0,29,2
SK_519804,Stebnicka Huta,225,142,0,0,1,0,2,19,0,1,0,4,0,19,0,0,0,37,0,6,1,35,0,0,0,0,17,0
SK_519812,Stebnik,276,215,1,0,0,5,8,25,0,5,0,5,0,29,13,0,0,19,0,7,1,85,0,0,0,0,11,1
SK_519821,Stulany,460,267,4,0,1,5,4,17,2,10,5,13,1,79,7,0,0,59,0,4,1,37,0,0,0,0,17,1
SK_519839,Sverzov,434,308,5,0,5,14,12,26,1,19,3,6,0,78,10,0,0,32,0,9,0,68,0,0,0,0,17,3
SK_519847,Sarisske Cierne,255,150,1,0,0,0,1,18,0,3,1,3,0,39,0,0,0,3,0,12,20,37,0,0,0,0,12,0
SK_519855,Sasova,133,85,0,0,0,2,2,15,0,4,0,1,0,23,1,0,0,9,0,0,1,26,0,0,0,0,1,0
SK_519863,Siba,477,355,7,0,2,14,4,39,0,5,1,12,1,79,6,0,0,45,0,13,0,82,0,0,0,0,43,2
SK_519871,Tarnov,334,255,0,0,0,16,5,29,0,17,1,15,1,71,8,0,0,29,0,11,1,39,0,0,0,0,10,2
SK_519880,Trocany,231,174,3,0,0,7,4,14,0,10,0,3,0,50,9,0,2,29,0,8,8,22,0,0,0,0,5,0
SK_518964,Vaniskovce,282,206,0,0,2,2,4,25,0,3,0,6,0,58,7,1,0,28,0,2,5,50,0,0,0,0,13,0
SK_519901,Varadka,165,70,1,0,0,2,2,7,0,1,0,0,0,32,4,0,1,1,1,3,2,11,0,0,0,0,2,0
SK_519910,Vysna Polianka,102,68,0,0,0,0,1,9,0,0,0,1,0,8,0,0,0,2,0,10,3,30,0,0,0,0,3,1
SK_519928,Vysna Vola,308,192,0,0,1,11,11,17,0,3,2,7,0,49,8,0,0,9,0,13,0,51,0,0,0,0,8,2
SK_519944,Vysny Krucov,126,91,1,0,0,3,1,6,0,1,0,3,0,14,3,0,0,2,0,8,1,42,0,0,0,0,6,0
SK_519952,Vysny Tvarozec,89,69,1,0,0,0,2,10,0,0,0,1,0,10,4,0,0,6,0,7,0,20,0,0,0,0,8,0
SK_519961,Zborov,2348,1201,22,0,11,24,25,76,2,81,0,38,3,441,23,2,0,145,0,28,4,160,3,1,0,0,106,6
SK_519979,Zlate,617,426,2,0,0,23,22,42,0,17,2,18,0,111,11,2,0,24,0,7,0,103,0,0,0,0,34,8
SK_520012,Adidovce,175,111,1,0,0,3,0,17,0,2,1,3,0,9,1,0,0,5,0,3,1,55,0,1,0,0,9,0
SK_520021,Baškovce (okres Humenné),314,214,2,0,1,14,4,22,0,22,0,22,0,33,2,0,2,7,0,6,1,55,0,0,2,0,18,1
SK_520055,Brekov,1019,574,12,0,3,21,19,52,1,31,5,19,1,172,19,0,2,23,0,19,3,130,1,0,1,0,38,2
SK_520063,Brestov (okres Humenné),481,318,1,0,0,6,20,24,0,18,1,14,0,88,13,0,1,19,0,19,1,58,0,0,1,0,33,1
SK_520110,Černina,566,349,5,0,1,13,3,55,1,5,1,22,2,29,3,0,0,21,1,16,3,146,3,0,1,0,17,1
SK_520152,Dedacov,123,74,1,0,0,0,2,9,0,1,0,5,0,10,0,0,0,0,0,2,1,34,0,0,0,0,9,0
SK_559644,Gruzovce,103,75,1,0,0,2,0,9,0,2,1,9,0,8,1,0,0,2,0,5,0,29,0,0,0,0,6,0
SK_520195,Hankovce (okres Humenné),427,300,4,0,2,11,6,27,0,8,1,18,0,109,2,0,0,44,0,6,0,51,0,0,1,0,9,1
SK_559598,Hazin nad Cirochou,555,383,5,0,2,13,8,43,0,14,1,10,0,66,7,0,0,39,0,18,3,126,2,1,0,0,24,1
SK_520225,Hrabovec nad Laborcom,431,274,4,0,2,7,6,29,0,7,0,20,0,61,6,0,1,32,0,9,1,60,0,0,0,0,29,0
SK_520233,Hrubov,399,255,0,0,0,13,1,26,0,8,3,11,0,63,1,0,0,25,0,4,0,78,0,0,0,0,22,0
SK_520241,Hudcovce,330,237,1,0,0,5,6,26,0,13,0,6,1,45,10,0,0,20,1,9,2,69,0,0,0,2,20,1
SK_520004,Humenne,26065,15113,152,0,27,588,645,1336,6,873,71,507,5,3638,720,4,6,858,2,664,78,3709,17,4,4,5,1098,96
SK_520268,Chlmec,466,315,1,0,1,13,7,44,0,9,0,44,0,44,6,0,0,19,1,9,6,77,0,0,0,1,32,1
SK_520276,Jablon,343,193,3,0,0,5,4,19,0,7,0,5,0,66,5,0,0,22,0,4,2,34,0,0,0,0,15,2
SK_520292,Jankovce,223,154,0,0,1,1,1,36,0,2,1,18,0,39,4,0,1,11,1,7,0,20,0,0,0,0,11,0
SK_559547,Jasenov (okres Humenné),961,716,7,0,0,39,34,63,0,39,3,35,0,168,30,0,0,43,0,38,4,164,0,0,0,2,45,2
SK_520331,Kamenica nad Cirochou,1865,1097,21,0,1,35,34,125,1,38,3,100,0,201,26,0,0,56,0,41,6,302,0,1,0,0,104,2
SK_520349,Kamienka (okres Humenné),446,274,14,0,2,12,14,19,0,11,2,11,0,52,10,0,0,9,0,10,2,77,0,0,0,1,25,3
SK_520357,Karna,359,219,5,0,0,8,4,14,0,11,3,7,0,88,0,0,0,3,0,4,1,53,0,0,1,0,16,1
SK_520373,Kochanovce (okres Humenné),594,382,5,0,0,10,11,28,1,14,2,42,1,86,16,0,0,24,0,24,1,85,0,0,0,0,29,3
SK_528803,Kosarovce,489,323,1,0,0,5,2,47,3,5,1,66,0,45,3,0,0,27,0,9,1,68,0,0,0,2,36,2
SK_520403,Koskovce,446,291,3,0,1,14,4,20,0,7,4,8,0,77,6,0,0,53,0,11,8,55,1,0,0,0,19,0
SK_582140,Lackovce,596,462,3,0,1,9,16,72,0,29,5,9,0,99,22,0,0,39,0,25,9,80,0,0,0,0,40,4
SK_520446,Lieskovec (okres Humenné),348,239,0,0,1,4,4,16,1,12,2,23,0,36,3,0,0,32,0,11,3,62,0,0,0,0,29,0
SK_520454,Lubisa,664,430,5,0,2,12,8,39,0,26,2,12,1,109,17,0,0,35,1,9,4,114,0,0,1,0,31,2
SK_559652,Maskovce,54,28,0,0,0,4,0,4,0,0,0,3,0,3,2,0,0,1,0,1,0,8,0,0,0,0,2,0
SK_520497,Modra nad Cirochou,804,534,4,0,1,22,18,45,1,22,2,33,0,100,7,0,0,55,0,20,0,170,0,0,0,0,30,4
SK_520501,Myslina,467,296,2,0,0,8,13,22,0,17,2,17,0,103,2,0,1,28,0,9,3,51,0,0,1,1,16,0
SK_520527,Nechvalova Polianka,75,56,1,0,0,2,3,3,0,0,0,0,0,7,0,0,0,1,0,2,0,30,0,0,0,2,5,0
SK_520535,Nizna Jablonka,127,63,2,0,0,1,2,3,0,0,0,5,0,5,0,1,0,2,0,6,1,29,0,0,0,0,6,0
SK_528897,Nizna Sitnica,256,163,0,0,1,3,1,20,1,1,4,16,2,15,5,1,0,12,0,6,1,61,0,0,0,0,13,0
SK_520543,Nizne Ladickovce,279,156,2,0,0,5,1,26,0,7,0,4,0,48,5,1,0,10,0,5,0,29,0,0,0,0,13,0
SK_520560,Ohradzany,511,356,1,0,1,6,10,22,0,4,1,20,1,60,3,0,0,50,0,13,7,116,0,0,2,0,39,0
SK_528951,Pakostov,364,253,1,0,0,7,5,35,0,8,0,14,0,31,7,0,0,21,0,4,1,96,1,0,0,0,22,0
SK_520624,Papin,781,473,13,0,1,9,7,55,0,18,4,23,0,70,13,0,1,31,0,15,2,153,0,1,1,1,55,0
SK_520667,Porúbka (okres Humenné),213,148,1,0,0,4,1,11,0,4,0,19,0,27,6,0,0,13,0,2,2,45,0,0,1,0,12,0
SK_529010,Pritulany,39,26,0,0,0,0,0,6,0,1,1,2,0,4,0,0,0,0,0,1,0,9,0,0,0,0,2,0
SK_520683,Pticie,531,340,7,0,1,11,14,30,0,11,2,11,0,63,12,0,0,30,0,21,0,100,0,0,0,0,27,0
SK_529061,Rohožník (okres Humenné),38,29,0,0,0,0,0,0,0,2,11,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0
SK_520250,Rokytov pri Humennom,263,162,2,0,1,0,4,10,0,5,0,3,0,21,6,0,1,7,0,5,6,73,0,0,2,0,15,1
SK_520721,Rovné (okres Humenné),371,221,0,0,0,17,8,27,0,11,2,9,0,58,8,0,1,12,0,2,2,55,0,0,0,1,6,2
SK_529087,Ruska Kajna,96,73,1,0,0,1,1,10,1,5,3,4,1,8,3,0,0,2,0,2,1,28,0,0,0,0,2,0
SK_529095,Ruska Poruba,199,118,1,0,0,11,5,23,2,2,2,4,0,11,1,0,0,8,0,5,5,29,0,0,0,0,9,0
SK_520772,Slovenska Volova,410,220,1,0,1,9,6,19,0,12,1,10,0,62,1,0,0,22,0,8,0,54,1,0,0,0,13,0
SK_520781,Slovenske Krive,116,74,0,0,0,3,1,3,0,3,0,6,0,17,7,0,0,6,0,5,7,14,0,0,0,0,2,0
SK_559636,Sopkovce,90,62,1,0,0,0,1,12,0,1,0,7,0,13,2,0,0,0,0,0,1,13,1,0,0,0,10,0
SK_520896,Topolovka,684,405,3,0,1,13,15,44,0,19,4,19,0,78,17,0,0,43,0,19,6,78,0,0,0,0,46,0
