gisco_id,name,registered,turnout,invalid,blank,PSD-PC,PDL,PNL,UDMR/RMDSZ,PRM,PDL,PNȚCD,Pavel,FC
RO_054665,Tatarastii De Sus,2385,1225,46,0,538,4,194,365,15,1,41,9,12
RO_054709,Toporu,1777,1395,61,0,579,1,345,271,9,1,95,21,12
RO_154736,Traian,1715,1072,13,0,101,1,227,635,10,0,50,22,13
RO_054754,Trivalea-Mosteni,2493,1233,45,0,209,4,231,665,5,2,47,16,9
RO_054790,Troianul,2723,1384,46,0,80,1,201,971,4,1,41,31,8
RO_054834,Tiganesti,4646,2551,38,0,220,0,526,1625,8,0,98,25,11
RO_154852,Vedea,2495,2026,51,0,122,2,1110,673,1,0,35,19,13
RO_154914,Viişoara,1688,963,43,0,125,2,419,291,1,5,51,14,12
RO_054932,Vartoape,2419,2432,63,0,1219,8,436,583,28,1,73,17,4
RO_054978,Zambreasca,1426,999,23,0,72,2,158,698,0,2,25,11,8
RO_054996,Nenciuleşti,2115,1446,30,0,53,2,198,1104,2,1,34,15,7
RO_055083,Beciu,1492,917,27,0,63,0,173,611,3,2,19,6,13
RO_055092,Beuca,1252,1007,36,0,91,1,464,384,3,1,15,8,4
RO_055109,Dracea,1483,895,25,0,445,2,104,262,4,6,29,15,3
RO_155118,Fântânele,1602,960,34,0,173,1,242,440,9,6,38,12,5
RO_155127,Frăsinet,2267,2156,40,0,906,2,405,745,0,3,38,10,7
RO_055136,Purani,1246,797,18,0,27,0,97,615,3,4,22,3,8
RO_055145,Saelele,2307,2074,14,0,41,1,113,1835,2,3,40,19,6
RO_055154,Uda-Clocociov,1593,1571,22,0,110,1,301,1085,3,2,30,14,3
RO_055243,Timisoara,288030,45051,1401,0,7711,3760,12644,9889,1699,187,4337,2786,637
RO_155261,Dumbrăviţa,3532,907,29,0,127,249,186,187,22,1,57,39,10
RO_055289,Ghiroda,4954,1061,31,0,129,18,387,324,34,2,78,47,11
RO_055314,Giroc,4602,1045,45,0,211,27,243,265,19,5,168,52,10
RO_055350,Lugoj,41269,7103,265,0,820,553,1898,2318,115,26,613,399,96
RO_055403,Buzias,6845,1731,68,0,164,56,407,756,25,6,161,78,10
RO_055458,Deta,6213,1803,46,0,143,101,1068,226,21,1,109,81,7
RO_055494,Jimbolia,11011,1296,59,0,97,268,397,239,26,4,86,104,16
RO_055528,Sânnicolau Mare,11960,3018,124,0,380,141,1501,457,34,2,221,130,28
RO_055546,Balint,1346,573,17,0,64,125,154,141,14,0,32,24,2
RO_055591,Banloc,2437,780,42,0,26,18,231,374,23,0,31,28,7
RO_055662,Bara,267,258,3,0,39,2,49,132,1,0,18,14,0
RO_055724,Beba Veche,1300,843,18,0,23,66,537,173,5,0,10,5,6
RO_055760,Becicherecu Mic,2344,748,22,0,41,3,368,227,10,1,53,13,10
RO_055797,Belint,2319,1305,25,0,268,2,718,213,6,2,39,25,7
RO_055840,Bethausen,2263,600,5,0,39,10,240,186,24,2,55,32,7
RO_055911,Biled,3235,1072,43,0,158,6,527,235,13,4,49,32,5
RO_055957,Barna,1223,338,16,0,32,4,99,142,3,1,25,14,2
RO_056035,Bogda,382,309,9,0,86,1,45,145,12,1,7,2,1
RO_056106,Boldur,1981,719,19,0,231,4,211,178,7,1,46,16,6
RO_056151,Brestovat,579,488,12,0,14,0,336,88,1,0,24,9,4
RO_056213,Carpinis,4238,762,23,0,60,25,192,366,11,0,38,43,4
RO_056259,Cenad,3838,883,35,0,41,61,320,336,4,2,38,36,10
RO_056277,Cenei,2544,1155,48,0,104,24,732,158,7,0,37,33,12
RO_056311,Cheveresu Mare,1618,500,13,0,25,33,56,315,7,0,33,15,3
RO_056357,Ciacova,4367,1573,88,0,118,31,977,243,7,7,48,42,12
RO_056437,Comlosu Mare,4147,862,58,0,48,7,152,504,7,2,29,45,10
RO_056473,Costeiu,3126,803,22,0,251,106,172,141,4,4,59,38,6
RO_056534,Criciova,1305,1048,12,0,222,3,599,175,2,2,19,12,2
RO_056589,Curtea,1084,585,14,0,29,4,317,175,0,0,26,19,1
RO_056623,Darova,2567,417,17,0,53,6,139,111,8,4,49,27,3
RO_056669,Denta,2624,464,15,0,49,34,154,124,9,3,37,32,7
RO_056712,Dudestii Vechi,3801,663,38,0,68,70,201,196,12,6,22,38,12
RO_156767,Dumbrava,2214,631,15,0,20,154,199,185,7,3,32,13,3
RO_056801,Faget,6158,2627,73,0,166,56,895,1192,15,4,127,78,21
RO_056927,Fardea,1585,657,16,0,70,11,268,184,19,1,49,29,10
RO_057004,Foeni,1435,365,10,0,73,80,85,66,5,1,33,7,5
RO_057031,Gavojdia,2362,1125,37,0,93,5,699,204,4,3,52,26,2
RO_057086,Gataia,5128,2170,79,0,165,99,1285,391,12,8,69,47,15
RO_057193,Ghizela,952,615,14,0,38,0,366,149,4,2,17,23,2
RO_057246,Giarmata,5165,1311,40,0,62,12,705,340,13,2,93,41,3
RO_057273,Giera,1126,470,16,0,175,44,168,30,4,1,20,11,1
RO_057317,Giulvaz,2365,551,26,0,49,8,280,103,8,3,32,30,12
RO_057362,Jamu Mare,1635,709,14,0,101,9,297,187,6,2,49,38,6
RO_057424,Jebel,2791,1046,36,0,81,5,385,411,6,3,66,47,6
RO_057451,Lenauheim,4902,1970,58,0,55,17,1306,401,1,6,59,55,12
RO_057497,Liebling,3089,504,22,0,30,40,208,110,4,2,47,34,7
RO_057530,Lovrin,3335,859,41,0,33,4,537,152,7,0,51,28,6
RO_057585,Margina,1918,719,36,0,54,10,213,335,1,1,39,18,12
RO_057683,Masloc,1971,634,30,0,101,8,199,212,3,3,52,23,3
RO_057736,Manastiur,1360,426,6,0,21,13,71,213,50,2,26,22,2
RO_057781,Moravita,2140,603,24,0,180,12,170,141,3,1,31,36,5
RO_057834,Mosnita Noua,3981,1036,31,0,215,92,271,291,11,0,73,43,9
RO_057898,Nadrag,2637,1314,61,0,52,13,836,260,7,4,60,20,1
RO_057923,Nitchidorf,1295,339,21,0,22,5,90,137,3,2,29,27,3
RO_057969,Ohaba Lunga,930,442,18,0,88,2,94,203,7,3,19,7,1
RO_058010,Ortisoara,3446,1199,44,0,92,6,275,605,15,3,101,49,9
RO_058065,Peciu Nou,4338,782,22,0,74,10,405,153,8,0,75,32,3
RO_158109,Periam,3979,1567,57,0,147,15,867,351,13,1,58,38,20
RO_158136,Pietroasa,804,564,13,0,32,8,160,321,3,0,19,7,1
RO_058181,Pischia,2421,1168,26,0,188,3,567,295,13,3,35,31,7
RO_158243,Racoviţa,2498,744,35,0,41,8,222,311,8,1,73,37,8
RO_058314,Recas,5723,1449,65,0,155,69,595,313,15,10,110,92,25
RO_058396,Remetea Mare,1799,595,9,0,36,7,146,250,21,0,97,21,8
RO_058449,Sacosu Turcesc,2463,1059,31,0,71,66,586,182,15,5,53,41,9
RO_058528,Satchinez,3853,514,18,0,55,9,208,125,10,3,42,36,8
RO_058564,Sacalaz,5803,1283,49,0,167,36,684,148,11,0,122,52,14
RO_058608,Secas,326,165,6,0,32,0,56,53,2,0,12,4,0
RO_058653,Sanandrei,5199,1455,41,0,152,29,683,342,19,3,108,71,7
RO_058699,Sanmihaiu Roman,4232,1175,32,0,63,14,661,289,12,1,54,39,10
RO_058733,Sânpetru Mare,2724,671,46,0,110,6,316,143,7,0,24,14,5
RO_158779,Şag,2460,1275,46,0,69,36,807,211,2,4,57,35,8
RO_058804,Stiuca,1365,689,15,0,413,5,107,124,1,0,17,5,2
RO_058859,Teremia Mare,3677,1123,38,0,60,24,633,266,11,0,49,30,12
RO_158895,Tomeşti,1937,921,33,0,33,10,454,286,4,2,52,39,8
RO_058966,Topolovatu Mare,2246,544,23,0,50,6,269,97,10,2,48,33,6
RO_059035,Tormac,2212,603,21,0,40,168,236,94,2,0,23,14,5
RO_059071,Traian Vuia,1755,507,19,0,69,13,118,204,5,0,42,35,2
RO_159142,Uivar,2323,744,37,0,29,122,391,102,7,1,36,16,3
RO_059213,Varias,5051,1777,66,0,48,57,454,1001,9,3,71,51,17
RO_059259,Victor Vlad Delamarina,2282,895,33,0,63,7,162,535,6,1,44,34,10
RO_059339,Voiteg,1948,422,15,0,79,8,200,65,11,0,29,14,1
RO_059366,Birda,1658,1054,13,0,43,5,311,632,11,0,18,15,6
RO_059375,Checea,1543,662,31,0,209,5,308,87,5,0,5,11,1
RO_059384,Dudeştii Noi,2233,649,16,0,253,8,176,119,2,1,49,19,6
RO_059393,Fibiş,1321,474,18,0,94,7,143,176,3,3,18,9,3
RO_059400,Ghilad,1601,333,8,0,65,8,159,43,1,0,29,17,3
RO_059419,Gottlob,1872,880,32,0,18,4,701,90,3,1,9,14,8
RO_059428,Iecea Mare,2060,271,23,0,13,2,121,69,1,0,21,16,5
RO_059437,Parţa,1544,461,16,0,17,14,93,268,10,1,18,19,5
RO_159446,Pădureni,1342,633,12,0,39,0,373,180,9,0,14,5,1
RO_059455,Saravale,2016,720,32,0,82,3,334,196,7,3,38,19,6
RO_059464,Şandra,2362,795,10,0,43,11,132,448,1,4,108,30,8
RO_059473,Tomnatic,2886,762,55,0,41,19,512,63,4,0,30,33,5
RO_159482,Valcani,1116,494,16,0,122,2,233,75,4,1,18,16,7
RO_159491,Livezile,1345,390,8,0,123,10,143,58,12,0,21,10,5
RO_159507,Pesac,1676,527,25,0,20,3,189,241,3,0,12,27,7
RO_159525,Otelec,1450,465,13,0,41,160,116,82,4,5,19,21,4
RO_059614,Tulcea,78250,12906,585,0,1629,27,4093,3271,219,108,1825,944,205
RO_059650,Babadag,8095,2141,121,0,221,5,914,498,16,14,183,142,27
RO_059687,Isaccea,4337,948,41,0,172,1,351,231,9,5,78,42,18
RO_059730,Macin,9610,2716,143,0,779,1,531,992,21,15,124,88,22
RO_059767,Sulina,3836,1055,48,0,98,2,514,193,12,4,104,67,13
RO_159785,Baia,3912,989,32,0,163,2,144,437,50,5,114,37,5
RO_059847,Beidaud,1309,973,15,0,40,2,811,34,2,0,11,56,2
RO_159883,C.A. Rosetti,785,229,9,0,22,1,67,77,1,4,16,27,5
RO_059945,Carcaliu,2873,662,55,0,79,0,373,114,2,1,18,15,5
RO_059963,Casimcea,2303,665,31,0,142,7,183,182,1,1,77,30,11
RO_060047,Ceatalchioi,591,232,10,0,33,1,77,62,0,1,26,21,1
RO_060092,Ceamurlia De Jos,2078,479,23,0,92,2,175,107,10,2,40,23,5
RO_060127,Cerna,3430,762,40,0,131,2,196,297,8,4,56,19,9
RO_060172,Chilia Veche,1894,316,16,0,63,0,109,56,5,2,24,34,7
RO_060225,Ciucurova,1767,492,26,0,61,1,146,194,0,1,40,18,5
RO_060261,Crisan,1073,503,17,0,57,0,243,115,3,2,29,33,4
RO_060305,Daeni,1875,618,25,0,21,1,397,139,0,3,13,14,5
RO_160323,Dorobanţu,1307,537,31,0,57,1,153,229,5,5,38,11,7
RO_160387,Frecăţei,3135,568,31,0,78,0,250,102,6,7,35,49,10
RO_160430,Greci,4401,590,36,0,108,1,170,185,2,1,50,30,7
RO_160458,Grindu,1192,457,26,0,36,2,235,128,2,0,13,8,7
RO_060476,Hamcearca,1156,672,37,0,53,0,417,112,2,5,22,17,7
RO_160528,Horia,1259,470,11,0,137,1,122,135,3,3,35,15,8
RO_160564,Izvoarele,1915,643,32,0,91,2,113,336,12,2,34,10,11
RO_060617,Jijila,4603,844,44,0,78,2,273,372,8,4,31,25,7
RO_060644,Jurilovca,4044,804,40,0,66,1,309,251,16,1,63,43,14
RO_160680,Luncaviţa,3656,975,75,0,73,1,497,197,18,12,62,30,10
RO_060724,Mahmudia,2358,606,36,0,215,7,174,101,3,1,32,30,7
RO_060779,Maliuc,859,393,11,0,50,1,222,50,1,1,31,21,5
RO_160831,Mihai Bravu,2102,677,21,0,46,1,399,129,0,4,26,45,6
RO_160877,Mihail Kogălniceanu,2666,736,24,0,139,0,222,228,9,2,69,33,10
RO_060911,Murighiol,2880,881,45,0,107,1,443,153,4,2,68,45,13
RO_060993,Nalbant,2048,565,26,0,186,2,158,134,4,4,30,16,5
RO_061035,Niculitel,3916,612,42,0,65,0,312,111,3,3,41,26,9
RO_061053,Nufaru,1997,413,27,0,47,2,180,84,6,2,39,22,4
RO_161106,Ostrov,1750,855,32,0,30,0,616,138,2,1,24,10,2
RO_061133,Pardina,452,154,8,0,27,1,59,17,2,0,25,15,0
RO_061151,Peceneaga,1543,440,26,0,52,0,217,98,1,2,21,16,7
RO_061179,Sarichioi,6188,1245,95,0,157,5,556,249,17,5,66,76,19
RO_161231,Sfântu Gheorghe,765,197,4,0,23,2,62,63,3,1,18,13,8
RO_061259,Slava Cercheza,2173,435,15,0,39,0,226,95,2,1,38,12,7
RO_161286,Smârdan,948,519,30,0,66,1,87,287,2,0,27,12,7
RO_061302,Somova,3659,597,29,0,64,2,162,244,3,6,38,37,12
RO_161348,Stejaru,1348,1225,14,0,77,0,725,354,2,0,32,19,2
RO_061384,Topolog,3663,960,50,0,52,2,196,528,10,6,66,42,8
RO_061464,Turcoaia,2961,629,26,0,174,1,213,116,10,0,62,22,5
RO_061482,Valea Nucarilor,3131,493,37,0,49,0,176,116,3,2,66,38,6
RO_061525,I.c.bratianu,930,464,29,0,53,0,53,298,0,1,17,7,6
RO_061543,Văcăreni,1886,461,21,0,44,0,182,158,3,5,27,17,4
RO_061552,Beştepe,1606,307,13,0,38,0,62,141,3,2,25,15,8
RO_061561,Valea Teilor,1233,384,21,0,141,2,131,62,4,4,10,6,3
RO_061794,Bârlad,62287,9538,471,0,870,15,1860,4058,175,45,1294,631,119
RO_061829,Husi,25373,3751,163,0,505,11,729,1586,67,15,428,196,51
RO_061945,Vaslui,62647,10160,488,0,1157,10,2418,3678,128,76,1331,734,140
RO_162014,Albeşti,2544,726,47,0,48,0,185,358,4,5,52,17,10
RO_062069,Alexandru Vlahuţă,1711,548,51,0,28,2,257,153,3,3,31,13,7
RO_062149,Arsura,1392,509,17,0,44,2,59,330,3,1,28,20,5
RO_062194,Banca,4313,1300,77,0,145,3,566,312,4,6,133,40,14
RO_062327,Bacani,2078,718,37,0,55,1,68,468,1,2,50,25,11
RO_062381,Bacesti,2908,1075,81,0,580,5,87,233,1,1,62,19,6
RO_162452,Bălteni,1289,470,44,0,55,2,141,177,1,3,31,11,5
RO_062498,Berezeni,4240,1278,74,0,598,2,52,463,10,5,38,21,15
RO_162559,Blăgeşti,1343,425,17,0,74,3,67,200,2,2,48,8,4
RO_162595,Bogdana,1299,473,36,0,210,1,52,103,11,4,33,17,6
RO_162693,Bogdăneşti,2462,894,38,0,434,4,81,254,14,4,41,20,4
RO_062791,Bogdanita,1197,289,16,0,108,2,33,82,2,2,29,12,3
RO_162871,Boţeşti,1746,722,46,0,81,1,127,423,1,6,22,9,6
RO_062924,Bunesti-Averesti,2264,894,37,0,125,1,109,555,6,1,40,14,6
RO_063002,Codaesti,3647,820,54,0,67,2,144,461,1,1,51,27,12
RO_063057,Coroiesti,1689,1292,58,0,102,2,195,855,12,1,36,23,8
RO_163137,Costeşti,2396,932,56,0,178,1,134,473,6,7,38,31,8
RO_063208,Cretesti,1489,647,32,0,71,1,84,355,0,2,59,34,9
RO_163253,Dăneşti,1776,449,28,0,19,1,95,212,5,2,50,28,9
RO_163324,Deleni,1915,483,34,0,181,2,58,136,3,4,47,16,2
RO_063379,Deleşti,1907,690,44,0,68,2,337,189,0,5,20,17,8
RO_163486,Dragomireşti,3482,916,62,0,148,3,194,311,17,4,134,34,9
RO_063618,Dranceni,3677,841,44,0,207,5,307,163,4,2,65,38,6
RO_063681,Duda-Epureni,3801,666,34,0,194,2,142,208,2,3,49,25,7
RO_163734,Dumeşti,2810,678,56,0,38,2,191,241,1,4,103,28,14
RO_063789,Epureni,2485,712,55,0,43,2,87,419,4,1,64,30,7
RO_063832,Falciu,4669,1205,79,0,81,3,270,605,11,2,85,54,15
RO_063903,Gagesti,1572,573,25,0,37,4,238,175,0,0,65,23,6
RO_063967,Gherghesti,2049,671,40,0,45,3,170,364,2,0,27,16,4
RO_064062,Garceni,1868,1017,45,0,53,1,104,729,1,8,47,26,3
RO_164133,Griviţa,2728,1012,46,0,99,0,436,353,7,0,37,25,9
RO_064197,Hoceni,2378,1169,60,0,76,2,93,873,2,1,36,17,9
RO_064277,Dimitrie Cantemir,2221,972,34,0,141,2,67,676,3,4,30,6,9
RO_064339,Iana,2927,921,53,0,185,2,66,551,3,0,43,12,6
RO_064393,Ivanesti,3701,933,105,0,116,4,120,472,3,5,69,30,9
RO_164543,Iveşti,2221,350,17,0,94,2,81,126,5,0,15,5,5
RO_064598,Laza,2610,728,41,0,53,2,77,461,3,3,66,16,6
RO_064687,Lipovat,3182,1083,69,0,117,5,64,730,2,4,43,36,13
RO_064749,Lunca Banului,2896,772,44,0,77,0,119,425,3,5,69,21,9
RO_064829,Malusteni,2136,979,33,0,116,1,80,705,3,1,21,12,7
RO_064892,Miclesti,2313,773,45,0,83,3,104,465,2,2,38,23,8
RO_064936,Muntenii De Jos,3178,637,36,0,34,1,269,181,3,0,59,42,12
RO_064981,Murgeni,5752,2281,86,0,1077,6,322,634,7,4,95,41,9
RO_065069,Oltenesti,2193,791,54,0,113,0,99,431,6,2,59,22,5
RO_065130,Osesti,2317,640,58,0,48,3,204,247,4,3,45,21,7
RO_165185,Pădureni,3343,869,89,0,54,5,68,554,2,3,44,41,9
RO_065274,Perieni,2742,609,45,0,21,1,373,111,8,1,30,11,8
RO_065336,Poienesti,1798,506,39,0,105,1,116,187,2,7,31,13,5
RO_065416,Pogana,2378,617,42,0,277,1,99,147,2,2,29,12,6
RO_067259,Pogoneşti,1414,359,22,0,36,1,67,194,1,2,19,13,4
RO_165470,Puieşti,3699,1162,80,0,103,5,350,502,14,5,68,28,7
RO_065611,Pungesti,2540,1342,31,0,262,3,139,836,3,3,42,17,6
RO_065719,Rebricea,2739,922,66,0,67,5,280,424,2,4,43,19,12
RO_065817,Rosiesti,2810,1019,86,0,76,0,132,611,5,4,66,27,12
RO_065899,Solesti,3081,909,51,0,73,0,140,544,6,3,60,22,10
RO_065979,Stanilesti,4407,1266,82,0,106,3,665,310,1,6,53,25,15
RO_166057,Ştefan cel Mare,2654,1514,47,0,34,2,111,1229,3,10,58,19,1
RO_066137,Suletea,1927,780,44,0,221,1,257,180,6,1,51,15,4
RO_066182,Tanacu,1759,594,28,0,68,2,144,282,4,4,30,23,9
RO_066235,Tacuta,2478,896,44,0,74,1,77,562,0,2,109,14,13
RO_166315,Tătărăni,1813,362,30,0,22,1,43,216,3,5,26,13,3
RO_166413,Todireşti,2566,866,56,0,324,2,95,284,12,0,61,25,7
RO_066529,Tutova,2903,1036,26,0,79,1,195,627,2,1,77,22,6
RO_166636,Văleni,3702,720,47,0,54,2,181,358,3,3,38,24,10
RO_066672,Vetrisoaia,2727,995,48,0,530,1,135,221,1,1,39,13,6
RO_166707,Viişoara,1450,480,25,0,34,2,32,353,3,1,19,6,5
RO_066770,Vinderei,3117,760,38,0,60,2,146,421,13,3,51,18,8
RO_166869,Voineşti,3055,1071,79,0,80,0,485,330,2,2,55,19,19
RO_166985,Vultureşti,1777,662,38,0,322,2,79,153,3,2,39,14,10
RO_067035,Vutcani,1741,491,42,0,37,1,52,306,5,3,21,15,9
RO_067071,Zapodeni,3041,1903,104,0,125,7,201,1313,5,6,91,44,7
RO_067179,Zorleni,7240,2098,88,0,76,7,243,1478,8,5,108,60,25
RO_167222,Ibaneşti,1158,696,40,0,417,1,105,113,0,0,11,5,4
RO_067231,Fruntişeni,1393,392,37,0,76,1,39,165,10,5,34,20,5
RO_067240,Rafaila,1435,503,35,0,296,0,13,138,4,1,10,1,5
RO_067268,Ciocani,1216,307,20,0,132,0,54,71,0,3,12,11,4
RO_167277,Cozmeşti,1866,584,59,0,197,2,95,173,3,1,36,9,9
RO_067286,Dodeşti,1418,514,29,0,285,2,45,114,1,0,31,6,1
RO_067295,Fereşti,1677,377,16,0,27,1,102,195,0,0,25,8,3
RO_067302,Muntenii de Sus,2972,706,45,0,162,4,207,161,4,1,87,23,12
RO_067311,Pochidia,1358,535,33,0,257,0,53,162,0,0,19,9,2
RO_067320,Puşcaşi,2595,703,59,0,94,1,123,340,11,1,44,24,6
RO_067473,Ramnicu Valcea,99483,18731,703,0,2633,113,6258,4576,447,156,2608,1067,170
RO_067641,Baile Govora,2576,1472,56,0,521,9,197,452,9,6,164,48,10
RO_067696,Baile Olanesti,3842,2176,53,0,262,7,602,793,54,63,258,75,9
RO_067794,Brezoi,5779,1435,53,0,353,5,380,328,39,10,191,67,9
RO_067909,Calimanesti,7478,2702,95,0,383,16,588,971,56,12,413,133,35
RO_067981,Dragasani,17967,3650,134,0,640,10,467,1809,57,30,353,120,30
RO_068041,Horezu,5925,1674,60,0,335,2,443,507,62,11,183,53,18
RO_068130,Ocnele Mari,2919,822,38,0,98,2,272,273,8,3,96,25,7
RO_068229,Alunu,3512,1057,29,0,270,4,348,260,14,7,97,22,6
RO_068309,Amarasti,1660,610,29,0,121,6,146,249,22,4,21,10,2
RO_168372,Oraş Băbeni,7369,2471,70,0,526,11,686,884,26,15,188,51,14
RO_068452,Balcesti,4478,1238,49,0,84,8,225,653,13,16,136,47,7
RO_168559,Bărbăteşti,3063,757,32,0,68,5,142,346,10,5,100,39,10
RO_068602,Berbesti,4553,1556,36,0,219,3,408,747,8,3,107,19,6
RO_068675,Berislavesti,2354,942,52,0,401,3,160,213,9,11,62,22,9
RO_068755,Boisoara,1236,375,12,0,116,6,68,96,6,7,45,17,2
RO_168791,Budeşti,4668,1108,54,0,268,5,325,289,15,6,108,31,7
RO_168880,Bujoreni,3314,947,33,0,152,3,196,389,8,6,114,33,13
RO_168960,Buneşti,2296,847,16,0,33,5,96,568,3,8,90,23,5
RO_069039,Cernisoara,3172,1340,50,0,81,6,115,969,5,5,70,34,5
RO_069119,Caineni,1912,675,24,0,99,1,352,108,6,1,42,38,4
RO_069182,Copaceni,4480,1664,63,0,87,10,774,554,6,7,121,32,10
RO_169253,Costeşti,2802,972,57,0,105,5,144,503,26,6,83,32,11
RO_069306,Creteni,2054,628,31,0,91,1,78,324,12,4,60,21,6
RO_069351,Daesti,2349,1232,40,0,378,4,250,446,8,6,70,25,5
RO_069404,Danicei,1836,1094,35,0,164,3,302,506,16,1,53,10,4
RO_169547,Drăgoeşti,1845,1061,36,0,283,1,352,324,8,0,46,9,2
RO_069583,Făureşti,1257,590,10,0,55,3,132,344,7,1,17,17,4
RO_069681,Fartatesti,3410,1247,48,0,252,2,101,698,11,7,99,25,4
RO_069896,Francesti,4405,960,39,0,189,5,133,468,6,6,77,28,9
RO_069994,Galicea,3344,1475,41,0,567,10,191,537,22,4,85,14,4
RO_070097,Ghioroiu,1464,650,32,0,150,3,287,112,11,1,35,16,3
RO_070168,Glavile,1956,645,38,0,158,3,102,257,18,11,40,17,1
RO_170220,Goleşti,2202,926,31,0,75,2,500,225,7,4,59,15,8
RO_170346,Grădiştea,2290,1087,32,0,157,0,642,190,5,1,47,12,1
RO_070444,Gusoeni,1424,403,11,0,38,1,40,267,2,2,32,7,3
RO_170514,Ioneşti,3548,1457,32,0,110,3,256,978,6,3,44,15,10
RO_070612,Lalosu,2011,688,32,0,57,3,285,247,0,2,36,21,5
RO_070685,Ladesti,1648,631,27,0,36,3,117,362,9,8,55,11,3
RO_070792,Lapusata,1908,763,16,0,59,1,111,480,4,3,77,12,0
RO_170872,Livezi,1917,956,15,0,107,0,520,236,6,9,50,9,4
RO_070952,Lungesti,2848,928,25,0,123,2,383,318,9,0,42,17,9
RO_071021,Malaia,1535,660,15,0,125,0,145,279,13,0,59,21,3
RO_071067,Mateesti,2601,870,12,0,310,1,197,282,10,4,41,10,3
RO_071101,Maciuca,1655,938,36,0,461,1,182,186,5,5,45,15,2
RO_071209,Madulari,1385,757,22,0,66,2,443,181,5,1,28,6,3
RO_071272,Maldaresti,1714,687,24,0,68,2,83,414,4,0,69,20,3
RO_171325,Mihăeşti,5351,1450,47,0,340,3,365,445,18,8,162,49,13
RO_071469,Milcoiu,1042,450,31,0,60,0,78,236,6,1,25,10,3
RO_071539,Muereasca,2105,545,22,0,269,1,54,112,5,3,62,13,4
RO_171628,Nicolae Bălcescu,3004,1335,33,0,430,4,233,495,12,1,102,22,3
RO_071806,Olanu,2679,1149,38,0,358,4,204,383,10,8,114,23,7
RO_071879,Orlesti,2717,1200,42,0,674,2,111,231,7,9,95,26,3
RO_071931,Otesani,2412,945,39,0,45,0,412,361,9,2,58,16,3
RO_071995,Pausesti,2377,999,61,0,350,5,193,235,9,6,106,31,3
RO_072082,Pausesti-Maglasi,3059,1365,51,0,64,4,175,868,7,3,142,39,12
RO_072153,Perisani,1907,1164,13,0,770,1,130,171,3,0,54,18,4
RO_072279,Pesceana,1545,548,20,0,116,2,69,285,2,1,42,8,3
RO_172340,Pietrari,2662,1109,53,0,244,3,298,315,11,5,145,31,4
RO_172377,Popeşti,2587,861,31,0,130,1,240,329,51,5,58,13,3
RO_072457,Prundeni,3759,1058,34,0,85,1,114,677,6,3,96,35,7
RO_172509,Racoviţa,1324,664,22,0,318,2,113,133,13,7,39,17,0
RO_072581,Roesti,1809,699,23,0,154,7,213,232,11,2,43,11,3
RO_072698,Rosiile,2311,1088,32,0,266,3,224,476,13,18,31,12,13
RO_172812,Runcu,909,423,15,0,201,0,47,115,3,5,23,10,4
RO_072894,Salatrucel,1774,447,18,0,126,1,70,124,5,0,88,12,3
RO_072947,Scundu,1775,1120,17,0,44,1,181,837,1,0,29,8,2
RO_172992,Sineşti,2004,567,8,0,266,2,88,128,6,6,44,15,4
RO_173061,Slătioara,2886,965,17,0,51,3,85,678,39,8,63,16,5
RO_173132,Stăneşti,1108,448,23,0,165,2,59,158,3,7,22,7,2
RO_173230,Stoeneşti,3110,972,39,0,111,3,166,485,17,2,102,40,7
RO_073374,Stoilesti,3307,1068,47,0,187,0,252,451,8,10,89,18,6
RO_073533,Stroesti,2455,1203,37,0,70,1,194,801,7,3,62,19,9
RO_173597,Suteşti,1971,1224,19,0,252,1,362,529,11,2,31,13,4
RO_073686,Sirineasa,2045,620,21,0,279,1,64,174,9,6,53,11,2
RO_173748,Ştefăneşti,2935,988,25,0,65,3,299,487,17,2,70,15,5
RO_073793,Susani,2922,1310,50,0,183,3,644,316,9,8,55,29,13
RO_073855,Tetoiu,2203,986,36,0,317,4,166,367,10,12,42,29,3
RO_173935,Tomşani,3350,1096,41,0,119,1,124,670,12,8,81,34,6
RO_074021,Vaideeni,3432,948,27,0,240,7,148,376,32,6,80,29,3
RO_174085,Valea Mare,2406,1178,37,0,186,1,236,641,8,5,44,13,7
RO_174156,Vlădeşti,2167,634,27,0,58,3,98,323,5,4,84,29,3
RO_074218,Voicesti,1364,698,40,0,72,1,79,466,0,0,20,12,8
RO_174254,Voineasa,1433,526,17,0,110,1,121,163,11,2,70,26,5
RO_074290,Zatreni,2158,827,37,0,108,5,214,347,7,11,66,25,7
RO_174496,Titeşti,773,515,21,0,160,1,156,120,3,0,43,8,3
RO_074502,Diculeşti,1578,799,37,0,39,2,108,548,2,2,45,14,2
RO_074511,Lăcusteni,1185,712,37,0,82,1,99,422,1,0,46,19,5
RO_074520,Mitrofani,893,368,17,0,88,2,67,160,4,4,19,6,1
RO_074744,Focsani,81300,15802,621,0,1673,38,3825,5428,242,95,2477,1172,231
RO_074780,Campineanca,2944,929,49,0,63,1,407,263,11,4,87,39,5
RO_174824,Goleşti,3244,702,27,0,27,0,149,390,11,1,72,17,8
RO_074860,Adjud,16576,3107,130,0,264,3,558,1493,90,8,349,170,42
RO_074922,Marasesti,9846,2144,126,0,318,5,712,548,19,8,248,121,39
RO_175019,Oraş Odobeşti,7184,2251,116,0,164,3,356,1229,19,11,212,114,27
